Orthogroup	NEMVE	SACKO_ok
OG0007310	NEMVE06728	SACKO_06175, SACKO_06181
OG0007312	NEMVE23732	SACKO_16657
OG0007313	NEMVE25309	SACKO_12613
OG0007313	NEMVE13991, NEMVE11990	SACKO_05604
OG0007314	NEMVE14601	SACKO_09098
OG0007316	NEMVE13237	SACKO_07774
OG0007317	NEMVE07571	SACKO_26981
OG0007318	NEMVE13190	SACKO_08716
OG0007319	NEMVE13526	SACKO_25268
OG0007320	NEMVE13887	SACKO_12083
OG0007321	NEMVE14743	SACKO_15330
OG0007322	NEMVE13884	SACKO_21358
OG0007323	NEMVE15965	SACKO_32999
OG0007324	NEMVE05288	SACKO_13506, SACKO_13520
OG0007325	NEMVE14080	SACKO_13504
OG0007326	NEMVE02450	SACKO_01111
OG0007327	NEMVE09633	SACKO_17831
OG0007328	NEMVE25409	SACKO_24054
OG0007331	NEMVE17405, NEMVE06097	SACKO_27716
OG0007332	NEMVE06433	SACKO_18761
OG0007333	NEMVE18252	SACKO_32006
OG0007334	NEMVE09677	SACKO_00762, SACKO_00753
OG0007335	NEMVE10469	SACKO_12354
OG0007336	NEMVE22461	SACKO_09463
OG0007337	NEMVE05791	SACKO_18361
OG0007338	NEMVE08790	SACKO_04618, SACKO_09256
OG0007339	NEMVE04953	SACKO_24568
OG0007340	NEMVE06786	SACKO_03946
OG0007341	NEMVE14964	SACKO_17570
OG0007342	NEMVE14032	SACKO_14494
OG0007343	NEMVE06113	SACKO_25659
OG0007344	NEMVE17645	SACKO_07280
OG0007347	NEMVE05928	SACKO_30253
OG0007348	NEMVE25081	SACKO_03593
OG0007349	NEMVE24138	SACKO_10188
OG0007351	NEMVE15176	SACKO_11196
OG0007352	NEMVE22263	SACKO_07748
OG0007353	NEMVE09891	SACKO_16413
OG0007354	NEMVE12447, NEMVE22312	SACKO_06474
OG0007355	NEMVE26015, NEMVE24494	SACKO_03780
OG0007356	NEMVE22435	SACKO_16209
OG0007357	NEMVE03442	SACKO_11982
OG0007360	NEMVE13667	SACKO_02884
OG0007361	NEMVE21896	SACKO_22476
OG0007363	NEMVE07823	SACKO_14533
OG0007364	NEMVE14072	SACKO_04078
OG0007365	NEMVE02500	SACKO_20999
OG0007366	NEMVE10651	SACKO_15845
OG0007367	NEMVE14913	SACKO_27045
OG0007368	NEMVE21985	SACKO_03601
OG0007369	NEMVE09186, NEMVE04959	SACKO_30325
OG0007370	NEMVE24854	SACKO_19093
OG0007371	NEMVE22865	SACKO_13724
OG0007372	NEMVE14160	SACKO_04765
OG0007373	NEMVE22902	SACKO_01409
OG0007374	NEMVE10037	SACKO_12783
OG0007376	NEMVE14158	SACKO_30158
OG0007377	NEMVE01324	SACKO_03931
OG0007378	NEMVE23117	SACKO_28900
OG0007381	NEMVE23101	SACKO_28784
OG0007382	NEMVE14758	SACKO_05172
OG0007383	NEMVE20839	SACKO_33853
OG0007385	NEMVE14990	SACKO_04570
OG0007386	NEMVE13865, NEMVE00269	SACKO_01652
OG0007387	NEMVE23956	SACKO_09468
OG0007388	NEMVE05194	SACKO_14877
OG0007389	NEMVE25345	SACKO_26727
OG0007390	NEMVE24823	SACKO_33338, SACKO_33332
OG0007391	NEMVE08201	SACKO_21964
OG0007392	NEMVE13961	SACKO_27481
OG0007393	NEMVE00582, NEMVE21768	SACKO_14611
OG0007394	NEMVE22615	SACKO_03844
OG0007395	NEMVE17435	SACKO_31545
OG0007396	NEMVE15920	SACKO_26791
OG0007397	NEMVE09462	SACKO_15113
OG0007399	NEMVE09265	SACKO_31407
OG0007402	NEMVE14824	SACKO_04236
OG0007403	NEMVE18192	SACKO_01258
OG0007404	NEMVE24746	SACKO_22462
OG0007405	NEMVE13995	SACKO_04392
OG0007407	NEMVE14797	SACKO_29878
OG0007408	NEMVE08149	SACKO_14246
OG0007409	NEMVE13321	SACKO_14248
OG0007411	NEMVE14384	SACKO_17084
OG0007412	NEMVE08446	SACKO_32563
OG0007413	NEMVE22933	SACKO_07464
OG0007415	NEMVE22466	SACKO_12609
OG0007416	NEMVE04678	SACKO_12977
OG0007417	NEMVE08802	SACKO_18265
OG0007418	NEMVE25117	SACKO_04419
OG0007419	NEMVE14407	SACKO_18390
OG0007421	NEMVE01648	SACKO_24530
OG0007422	NEMVE06450	SACKO_18085
OG0007423	NEMVE09572	SACKO_05691
OG0007424	NEMVE07064	SACKO_04235
OG0007425	NEMVE01463	SACKO_04075
OG0007426	NEMVE25299	SACKO_07417
OG0007427	NEMVE11584, NEMVE11585	SACKO_06540
OG0007430	NEMVE21972	SACKO_33825
OG0007431	NEMVE22905	SACKO_10373
OG0007432	NEMVE23141	SACKO_30749
OG0007433	NEMVE14283, NEMVE02780	SACKO_22715
OG0007434	NEMVE21333	SACKO_33383
OG0007435	NEMVE14771, NEMVE22934	SACKO_30923
OG0007436	NEMVE08293	SACKO_26218
OG0007437	NEMVE06897	SACKO_25222
OG0007438	NEMVE24737	SACKO_00922
OG0007439	NEMVE02374, NEMVE20588	SACKO_29991
OG0007440	NEMVE21710	SACKO_10814
OG0007441	NEMVE10398	SACKO_14251
OG0007442	NEMVE22223	SACKO_27570
OG0007443	NEMVE25371	SACKO_05431
OG0007445	NEMVE24684	SACKO_00305
OG0007446	NEMVE14884	SACKO_21720
OG0007447	NEMVE15214	SACKO_20393
OG0007449	NEMVE18234	SACKO_11758
OG0007450	NEMVE01821, NEMVE07887	SACKO_02178
OG0007451	NEMVE09386	SACKO_11696
OG0007452	NEMVE00170, NEMVE13609	SACKO_14474
OG0007453	NEMVE13424	SACKO_27404
OG0007454	NEMVE14909	SACKO_17444
OG0007455	NEMVE14702	SACKO_20785
OG0007456	NEMVE06082	SACKO_29043
OG0007457	NEMVE19632, NEMVE25342	SACKO_15961
OG0007459	NEMVE25566	SACKO_17963
OG0007460	NEMVE14451	SACKO_17949
OG0007463	NEMVE20726, NEMVE22590	SACKO_30515
OG0007464	NEMVE24268	SACKO_02099
OG0007465	NEMVE17581, NEMVE22007	SACKO_29080, SACKO_32543
OG0007466	NEMVE22832	SACKO_24925
OG0007467	NEMVE21131	SACKO_15531
OG0007470	NEMVE24480	SACKO_27006
OG0007471	NEMVE23466	SACKO_29617
OG0007472	NEMVE14194	SACKO_03865
OG0007473	NEMVE21682	SACKO_32479
OG0007474	NEMVE18991	SACKO_11041
OG0007476	NEMVE15012	SACKO_28051, SACKO_29210
OG0007477	NEMVE05313	SACKO_32955
OG0007480	NEMVE13266	SACKO_24951, SACKO_07055
OG0007481	NEMVE22561	SACKO_31380
OG0007482	NEMVE13581	SACKO_14127
OG0007483	NEMVE08075	SACKO_08109
OG0007484	NEMVE06907	SACKO_15258
OG0007485	NEMVE25477	SACKO_05144
OG0007487	NEMVE19514	SACKO_21985
OG0007488	NEMVE24850	SACKO_30038
OG0007489	NEMVE13290	SACKO_17921
OG0007490	NEMVE24955	SACKO_14226
OG0007491	NEMVE15400	SACKO_28499, SACKO_28496
OG0007492	NEMVE12352	SACKO_12362
OG0007494	NEMVE13649	SACKO_33017
OG0007495	NEMVE14337	SACKO_02132
OG0007496	NEMVE05960	SACKO_31428
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	SACKO_06621, SACKO_06624
OG0007498	NEMVE11016, NEMVE12879	SACKO_12831
OG0007499	NEMVE18098	SACKO_02321
OG0007500	NEMVE22504	SACKO_06865
OG0007501	NEMVE15355	SACKO_28161
OG0007503	NEMVE11611	SACKO_18498
OG0007504	NEMVE23039	SACKO_24887
OG0007506	NEMVE22395	SACKO_09084
OG0007507	NEMVE25891	SACKO_12372
OG0007508	NEMVE14963	SACKO_33462, SACKO_17595
OG0007509	NEMVE17668	SACKO_09775
OG0007510	NEMVE05795	SACKO_33713
OG0007513	NEMVE25913	SACKO_26100
OG0007517	NEMVE22057	SACKO_15428
OG0007518	NEMVE14498	SACKO_23420
OG0007522	NEMVE14092	SACKO_01536
OG0007524	NEMVE19720	SACKO_31649
OG0007525	NEMVE07761	SACKO_33529
OG0007527	NEMVE24239	SACKO_19027
OG0007528	NEMVE16685, NEMVE16684	SACKO_03947
OG0007530	NEMVE07437, NEMVE00246, NEMVE11358, NEMVE20662, NEMVE00250, NEMVE11216, NEMVE10538, NEMVE11259, NEMVE10425, NEMVE00248, NEMVE09104, NEMVE10631, NEMVE11327, NEMVE13033, NEMVE17406, NEMVE10473, NEMVE10475, NEMVE10478, NEMVE11844, NEMVE02568	SACKO_23496
OG0007531	NEMVE14641	SACKO_32475
OG0007533	NEMVE25147	SACKO_09857
OG0007539	NEMVE11229, NEMVE10534	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007548	NEMVE10764	SACKO_10526
OG0007582	NEMVE25110	SACKO_07951
OG0007583	NEMVE05002	SACKO_06128
OG0007586	NEMVE21958	SACKO_00312
OG0007587	NEMVE05439	SACKO_05614
OG0007589	NEMVE00133, NEMVE16108	SACKO_11244
OG0007591	NEMVE14305	SACKO_03097
OG0007592	NEMVE25777	SACKO_33691, SACKO_22355, SACKO_16990
OG0007593	NEMVE08761	SACKO_24740, SACKO_24750
OG0007595	NEMVE13188	SACKO_30826
OG0007597	NEMVE02017	SACKO_27307
OG0007600	NEMVE25474	SACKO_26367, SACKO_26359
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	SACKO_28761
OG0007602	NEMVE08220	SACKO_07011
OG0007603	NEMVE09888, NEMVE25916	SACKO_10669
OG0007604	NEMVE15922	SACKO_25768
OG0007605	NEMVE22713	SACKO_03702
OG0007606	NEMVE07882	SACKO_04022
OG0007607	NEMVE14803	SACKO_00869
OG0007608	NEMVE25259	SACKO_13781
OG0007609	NEMVE14141	SACKO_26161
OG0007610	NEMVE13618	SACKO_13184, SACKO_06041, SACKO_06046
OG0007612	NEMVE13493	SACKO_01553, SACKO_01534
OG0007613	NEMVE25112	SACKO_06224
OG0007614	NEMVE25043	SACKO_24609
OG0007615	NEMVE13394	SACKO_01232
OG0007616	NEMVE22755	SACKO_21264
OG0007618	NEMVE05717	SACKO_03711
OG0007619	NEMVE22719	SACKO_22280
OG0007621	NEMVE15854	SACKO_14513
OG0007622	NEMVE14178	SACKO_30364
OG0007623	NEMVE25451	SACKO_12653, SACKO_09103
OG0007624	NEMVE01610	SACKO_14810
OG0007625	NEMVE20190	SACKO_17972
OG0007625	NEMVE03404	SACKO_23115
OG0007626	NEMVE09273	SACKO_03616
OG0007628	NEMVE07362	SACKO_14537
OG0007629	NEMVE03312, NEMVE13373	SACKO_09383
OG0007631	NEMVE06747, NEMVE11236	SACKO_18917
OG0007632	NEMVE14960	SACKO_09374
OG0007633	NEMVE04946	SACKO_23538
OG0007634	NEMVE23401	SACKO_20090
OG0007637	NEMVE16744, NEMVE06908	SACKO_12029
OG0007638	NEMVE25858	SACKO_07783
OG0007640	NEMVE08959	SACKO_12075
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	SACKO_28502
OG0007645	NEMVE06297	SACKO_00394
OG0007646	NEMVE11980, NEMVE25514	SACKO_25081
OG0007647	NEMVE17951	SACKO_02077
OG0007648	NEMVE07012	SACKO_14781
OG0007649	NEMVE22367	SACKO_03387
OG0007650	NEMVE08861	SACKO_27113
OG0007651	NEMVE06271	SACKO_19390
OG0007652	NEMVE24675	SACKO_14558
OG0007653	NEMVE20290	SACKO_09123
OG0007654	NEMVE25572	SACKO_29392, SACKO_00412
OG0007656	NEMVE00479, NEMVE05622	SACKO_33780
OG0007657	NEMVE09719	SACKO_17563, SACKO_22870
OG0007658	NEMVE17719	SACKO_19832
OG0007659	NEMVE15005	SACKO_15000
OG0007660	NEMVE06829	SACKO_27436
OG0007661	NEMVE23648	SACKO_27799
OG0007661	NEMVE25165	SACKO_29428
OG0007663	NEMVE03506	SACKO_10239
OG0007664	NEMVE08366, NEMVE09875	SACKO_25907
OG0007666	NEMVE06300	SACKO_13425
OG0007667	NEMVE21308	SACKO_23245
OG0007669	NEMVE09329	SACKO_07965
OG0007670	NEMVE00374, NEMVE13235	SACKO_01689
OG0007672	NEMVE01018	SACKO_13888
OG0007674	NEMVE09137	SACKO_04017
OG0007675	NEMVE14230	SACKO_07485
OG0007676	NEMVE09075	SACKO_09344
OG0007679	NEMVE14614	SACKO_03418
OG0007680	NEMVE09957	SACKO_19963
OG0007681	NEMVE11266, NEMVE04177	SACKO_23100
OG0007683	NEMVE05155, NEMVE09112	SACKO_29303
OG0007684	NEMVE07913	SACKO_31399
OG0007685	NEMVE22475	SACKO_02336
OG0007687	NEMVE15064	SACKO_22730
OG0007688	NEMVE23866	SACKO_31215
OG0007689	NEMVE15533, NEMVE25163	SACKO_20190
OG0007690	NEMVE09407	SACKO_21477
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	SACKO_17993
OG0007692	NEMVE24948	SACKO_21757
OG0007694	NEMVE14461	SACKO_16387
OG0007695	NEMVE15957	SACKO_08133
OG0007696	NEMVE13808	SACKO_23616
OG0007697	NEMVE22701	SACKO_07583
OG0007698	NEMVE19391	SACKO_16983
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	SACKO_26965, SACKO_26971
OG0007700	NEMVE06383, NEMVE20983	SACKO_07734
OG0007701	NEMVE23722	SACKO_05449
OG0007702	NEMVE22678	SACKO_22135
OG0007703	NEMVE22465	SACKO_05214
OG0007704	NEMVE13360	SACKO_21329
OG0007705	NEMVE23373	SACKO_31826
OG0007707	NEMVE17260, NEMVE19486, NEMVE17005	SACKO_31111, SACKO_31070, SACKO_32555
OG0007708	NEMVE14576	SACKO_32858
OG0007709	NEMVE14284	SACKO_19206
OG0007711	NEMVE03458	SACKO_12258
OG0007711	NEMVE16976	SACKO_12263
OG0007712	NEMVE16922	SACKO_17853
OG0007713	NEMVE10952	SACKO_13553
OG0007714	NEMVE04698	SACKO_09495
OG0007715	NEMVE14423	SACKO_03292
OG0007716	NEMVE24083	SACKO_29379
OG0007717	NEMVE14630	SACKO_27159
OG0007718	NEMVE14642	SACKO_27314
OG0007720	NEMVE18653, NEMVE20099	SACKO_14737
OG0007721	NEMVE16202	SACKO_00359
OG0007722	NEMVE24674	SACKO_21315
OG0007725	NEMVE08931	SACKO_22785
OG0007727	NEMVE22125	SACKO_08785
OG0007728	NEMVE19501	SACKO_25994
OG0007729	NEMVE05917	SACKO_12242
OG0007730	NEMVE22534	SACKO_33885
OG0007731	NEMVE09241	SACKO_11005
OG0007733	NEMVE13390	SACKO_01172
OG0007734	NEMVE01827	SACKO_22438
OG0007735	NEMVE13740	SACKO_07149
OG0007737	NEMVE19984	SACKO_26505, SACKO_15698, SACKO_26501
OG0007739	NEMVE13651	SACKO_24318
OG0007740	NEMVE07649	SACKO_09899, SACKO_09916
OG0007741	NEMVE02338	SACKO_31482
OG0007743	NEMVE22363	SACKO_20056
OG0007744	NEMVE15801	SACKO_07961
OG0007745	NEMVE23484	SACKO_29321
OG0007746	NEMVE15823	SACKO_17938
OG0007747	NEMVE23082	SACKO_31683, SACKO_12801
OG0007748	NEMVE23336	SACKO_04761
OG0007749	NEMVE14299	SACKO_23696
OG0007750	NEMVE16263	SACKO_30938, SACKO_30936
OG0007751	NEMVE21679	SACKO_24128
OG0007752	NEMVE25084	SACKO_31962
OG0007753	NEMVE09762	SACKO_26393
OG0007754	NEMVE04608	SACKO_29412
OG0007756	NEMVE21769, NEMVE21203	SACKO_22252
OG0007757	NEMVE22374	SACKO_25858
OG0007758	NEMVE24832	SACKO_31444
OG0007759	NEMVE23846	SACKO_14466
OG0007760	NEMVE16471	SACKO_25119
OG0007761	NEMVE10403	SACKO_04635
OG0007763	NEMVE01958, NEMVE20035	SACKO_25652
OG0007764	NEMVE06037	SACKO_29285
OG0007765	NEMVE19483	SACKO_13515, SACKO_13505
OG0007766	NEMVE05141	SACKO_22720
OG0007767	NEMVE13662	SACKO_20294
OG0007768	NEMVE21905	SACKO_09255, SACKO_20283
OG0007769	NEMVE08042	SACKO_19751
OG0007770	NEMVE05408, NEMVE20937	SACKO_10199
OG0007771	NEMVE13470	SACKO_14098
OG0007772	NEMVE06176	SACKO_25819
OG0007773	NEMVE07114	SACKO_06918
OG0007774	NEMVE08940	SACKO_06888
OG0007775	NEMVE06546	SACKO_18835
OG0007776	NEMVE20241	SACKO_29280
OG0007778	NEMVE24975	SACKO_23930, SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707, SACKO_23904
OG0007779	NEMVE10345	SACKO_32915
OG0007781	NEMVE14598, NEMVE11915	SACKO_29554
OG0007782	NEMVE13738	SACKO_31505
OG0007783	NEMVE23094	SACKO_05677
OG0007784	NEMVE21852	SACKO_30310
OG0007785	NEMVE23583	SACKO_01127
OG0007786	NEMVE10346	SACKO_17939
OG0007787	NEMVE04711, NEMVE04653	SACKO_09803
OG0007789	NEMVE22184	SACKO_31381
OG0007790	NEMVE13911	SACKO_02775
OG0007793	NEMVE01965	SACKO_27057
OG0007794	NEMVE13881	SACKO_21998
OG0007795	NEMVE16217	SACKO_03891
OG0007796	NEMVE16045	SACKO_29278
OG0007798	NEMVE07652	SACKO_17480
OG0007800	NEMVE02246	SACKO_30647
OG0007801	NEMVE24803	SACKO_22027
OG0007802	NEMVE05110	SACKO_33354
OG0007803	NEMVE14259	SACKO_09104
OG0007804	NEMVE13958	SACKO_19761
OG0007805	NEMVE23683	SACKO_23158
OG0007807	NEMVE23161	SACKO_13726
OG0007809	NEMVE19397	SACKO_10593
OG0007810	NEMVE25323	SACKO_23665
OG0007811	NEMVE22619	SACKO_30681
OG0007812	NEMVE05957	SACKO_15371
OG0007813	NEMVE22957	SACKO_16286
OG0007814	NEMVE10610	SACKO_25945
OG0007816	NEMVE14681	SACKO_29422
OG0007820	NEMVE10824	SACKO_07760
OG0007823	NEMVE14069	SACKO_21670
OG0007825	NEMVE24335	SACKO_19207
OG0007826	NEMVE22606	SACKO_02728, SACKO_31246
OG0007827	NEMVE15793	SACKO_29096
OG0007829	NEMVE14463	SACKO_03508
OG0007830	NEMVE22401	SACKO_13921
OG0007831	NEMVE13120	SACKO_28956
OG0007832	NEMVE22265	SACKO_22222
OG0007833	NEMVE23699	SACKO_03298
OG0007834	NEMVE22860	SACKO_24185
OG0007835	NEMVE05299	SACKO_20863
OG0007836	NEMVE09417	SACKO_33363
OG0007837	NEMVE17939	SACKO_25106
OG0007838	NEMVE16374	SACKO_05760
OG0007840	NEMVE14835	SACKO_21485
OG0007841	NEMVE14118	SACKO_24882
OG0007842	NEMVE04751	SACKO_12854
OG0007843	NEMVE09373	SACKO_14457
OG0007845	NEMVE23748	SACKO_08242
OG0007847	NEMVE07339	SACKO_18194, SACKO_16737
OG0007848	NEMVE22567	SACKO_31285
OG0007850	NEMVE06247	SACKO_33205
OG0007851	NEMVE13904	SACKO_16153, SACKO_32124
OG0007854	NEMVE10266	SACKO_13336
OG0007858	NEMVE23921	SACKO_10318
OG0007859	NEMVE22571, NEMVE20885	SACKO_28232
OG0007860	NEMVE06761	SACKO_24577
OG0007908	NEMVE13340	SACKO_04919
OG0007910	NEMVE17938	SACKO_27680
OG0007910	NEMVE17417, NEMVE20911, NEMVE11390	SACKO_04791
OG0007911	NEMVE07983	SACKO_26226
OG0007912	NEMVE15679, NEMVE24495, NEMVE17470	SACKO_14468
OG0007913	NEMVE18005	SACKO_15777
OG0007915	NEMVE19232, NEMVE06531	SACKO_22534
OG0007916	NEMVE13298	SACKO_16673
OG0007917	NEMVE24424	SACKO_21201
OG0007918	NEMVE25851	SACKO_10285
OG0007920	NEMVE23461, NEMVE23462	SACKO_12056
OG0007921	NEMVE08958	SACKO_04852
OG0007922	NEMVE16510	SACKO_32448
OG0007924	NEMVE16716	SACKO_29201
OG0007926	NEMVE22555	SACKO_22090
OG0007927	NEMVE13085	SACKO_26457
OG0007930	NEMVE22670	SACKO_25167, SACKO_25151
OG0007932	NEMVE20940, NEMVE23396	SACKO_08501
OG0007933	NEMVE13492, NEMVE11999	SACKO_11881
OG0007934	NEMVE25429	SACKO_27739
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	SACKO_15169
OG0007937	NEMVE25331	SACKO_33970
OG0007938	NEMVE24777	SACKO_28883
OG0007940	NEMVE24639	SACKO_20460
OG0007941	NEMVE23201	SACKO_28903
OG0007942	NEMVE21277	SACKO_20830
OG0007943	NEMVE13601	SACKO_19871
OG0007944	NEMVE25215	SACKO_24229
OG0007945	NEMVE23257	SACKO_29127
OG0007946	NEMVE25132	SACKO_00895
OG0007947	NEMVE09699	SACKO_24487
OG0007948	NEMVE08238	SACKO_04422
OG0007951	NEMVE14182	SACKO_15503
OG0007952	NEMVE14869	SACKO_28506
OG0007953	NEMVE08477	SACKO_33599
OG0007954	NEMVE19250	SACKO_18934
OG0007955	NEMVE07888	SACKO_05195
OG0007956	NEMVE25554	SACKO_11838
OG0007957	NEMVE15377	SACKO_18987
OG0007958	NEMVE21992	SACKO_29325
OG0007959	NEMVE06212	SACKO_09778
OG0007960	NEMVE24065, NEMVE16826	SACKO_16214, SACKO_16219
OG0007961	NEMVE22779	SACKO_22313, SACKO_22290
OG0007962	NEMVE18122	SACKO_06762
OG0007963	NEMVE13861	SACKO_01069
OG0007964	NEMVE08711, NEMVE11799	SACKO_33321
OG0007965	NEMVE20506	SACKO_09937
OG0007966	NEMVE07836	SACKO_19681
OG0007968	NEMVE01617	SACKO_18405
OG0007969	NEMVE09301, NEMVE23413	SACKO_18151
OG0007970	NEMVE06256	SACKO_18418
OG0007971	NEMVE07956	SACKO_08459
OG0007972	NEMVE13341	SACKO_07982
OG0007973	NEMVE08897	SACKO_01192
OG0007974	NEMVE14826	SACKO_16314
OG0007975	NEMVE21874	SACKO_20952
OG0007977	NEMVE06275	SACKO_01030
OG0007978	NEMVE07101	SACKO_25531
OG0007979	NEMVE21700	SACKO_19788
OG0007980	NEMVE05723	SACKO_33436
OG0007981	NEMVE09517	SACKO_14019
OG0007982	NEMVE21094, NEMVE08716	SACKO_05044
OG0007983	NEMVE14172	SACKO_13273
OG0007984	NEMVE24343, NEMVE20219, NEMVE20180	SACKO_26131
OG0007985	NEMVE24004	SACKO_27140
OG0007987	NEMVE13955	SACKO_04464
OG0007988	NEMVE13338	SACKO_33889
OG0007990	NEMVE09182	SACKO_19022
OG0007991	NEMVE22986	SACKO_32379
OG0007993	NEMVE08910	SACKO_25754
OG0007994	NEMVE03520	SACKO_01285
OG0007995	NEMVE17198, NEMVE19132	SACKO_19034
OG0007996	NEMVE13646	SACKO_22351
OG0007997	NEMVE19513	SACKO_09376
OG0007998	NEMVE13103	SACKO_27924
OG0007999	NEMVE06729	SACKO_32499
OG0008000	NEMVE09345, NEMVE20611	SACKO_19762
OG0008001	NEMVE25418	SACKO_01719, SACKO_27673
OG0008002	NEMVE25367	SACKO_11260
OG0008003	NEMVE22529	SACKO_02140
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	SACKO_05250
OG0008006	NEMVE23911	SACKO_30331
OG0008007	NEMVE25115	SACKO_08634
OG0008008	NEMVE06561	SACKO_05696
OG0008009	NEMVE24576	SACKO_23976
OG0008011	NEMVE18294	SACKO_30693
OG0008012	NEMVE24882	SACKO_33385
OG0008013	NEMVE04911	SACKO_12890
OG0008016	NEMVE08957	SACKO_22465
OG0008017	NEMVE18181	SACKO_25444
OG0008019	NEMVE25415	SACKO_18958
OG0008020	NEMVE13173	SACKO_17703
OG0008021	NEMVE22596	SACKO_12859
OG0008022	NEMVE07871	SACKO_23265
OG0008023	NEMVE07050	SACKO_09605
OG0008025	NEMVE23311	SACKO_09938
OG0008026	NEMVE25695	SACKO_26962
OG0008027	NEMVE01124	SACKO_03520
OG0008028	NEMVE08557	SACKO_11437
OG0008029	NEMVE24281	SACKO_16774
OG0008030	NEMVE17479	SACKO_07101
OG0008031	NEMVE09401	SACKO_23288
OG0008034	NEMVE17277	SACKO_10210, SACKO_20804, SACKO_05342, SACKO_10090, SACKO_30678, SACKO_30798, SACKO_16060, SACKO_10873
OG0008036	NEMVE06791	SACKO_10626
OG0008037	NEMVE25946	SACKO_32248
OG0008038	NEMVE05260	SACKO_02408
OG0008039	NEMVE01393	SACKO_29719
OG0008040	NEMVE13650	SACKO_13868
OG0008041	NEMVE18872	SACKO_13353
OG0008042	NEMVE13490	SACKO_02677
OG0008044	NEMVE16270	SACKO_15507, SACKO_15501
OG0008046	NEMVE15065	SACKO_16152
OG0008047	NEMVE14161	SACKO_26475
OG0008048	NEMVE12973, NEMVE13931	SACKO_25071
OG0008049	NEMVE01869	SACKO_05453
OG0008050	NEMVE17669	SACKO_11709
OG0008051	NEMVE13844	SACKO_31677
OG0008052	NEMVE22576	SACKO_22237
OG0008053	NEMVE06850	SACKO_21137
OG0008054	NEMVE22146	SACKO_06880
OG0008055	NEMVE09826, NEMVE20692	SACKO_23623
OG0008056	NEMVE22900	SACKO_13916
OG0008057	NEMVE13357	SACKO_28460
OG0008058	NEMVE24600	SACKO_30522
OG0008059	NEMVE00213, NEMVE07562	SACKO_29539
OG0008061	NEMVE01400	SACKO_02916
OG0008062	NEMVE10166	SACKO_11741
OG0008063	NEMVE22876	SACKO_13242
OG0008064	NEMVE19831	SACKO_13518
OG0008065	NEMVE04900, NEMVE13327	SACKO_15448
OG0008068	NEMVE07690, NEMVE14715	SACKO_30643
OG0008069	NEMVE14728	SACKO_27016
OG0008070	NEMVE13074	SACKO_06486
OG0008071	NEMVE15806	SACKO_18137
OG0008072	NEMVE17950	SACKO_26658
OG0008073	NEMVE13515	SACKO_08199
OG0008074	NEMVE18779	SACKO_25720
OG0008075	NEMVE14443	SACKO_09513
OG0008077	NEMVE10448	SACKO_20446
OG0008079	NEMVE10412	SACKO_29403
OG0008080	NEMVE14239	SACKO_32169
OG0008081	NEMVE17317	SACKO_26746
OG0008082	NEMVE14186	SACKO_08140
OG0008083	NEMVE23989	SACKO_14639
OG0008084	NEMVE23003	SACKO_18088
OG0008085	NEMVE22309	SACKO_21853
OG0008088	NEMVE09143	SACKO_17449, SACKO_09155
OG0008090	NEMVE07296	SACKO_14935
OG0008091	NEMVE24934	SACKO_03776
OG0008093	NEMVE22789	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406
OG0008094	NEMVE05228	SACKO_26605
OG0008098	NEMVE13839	SACKO_12036
OG0008099	NEMVE17671	SACKO_20966
OG0008100	NEMVE09715	SACKO_32212
OG0008103	NEMVE05057	SACKO_24074, SACKO_17692
OG0008104	NEMVE04771	SACKO_21676
OG0008105	NEMVE21942	SACKO_34007
OG0008106	NEMVE09754, NEMVE19826	SACKO_30348
OG0008107	NEMVE04951	SACKO_05009
OG0008108	NEMVE07420	SACKO_04879
OG0008109	NEMVE24545	SACKO_00710
OG0008110	NEMVE05743	SACKO_18116
OG0008111	NEMVE07727	SACKO_16998
OG0008112	NEMVE09048	SACKO_22143, SACKO_22177
OG0008113	NEMVE10318	SACKO_17767
OG0008117	NEMVE18767	SACKO_16713
OG0008119	NEMVE13736	SACKO_07755
OG0008120	NEMVE22599	SACKO_05254
OG0008126	NEMVE22642	SACKO_00656
OG0008127	NEMVE22668	SACKO_31710
OG0008136	NEMVE22687	SACKO_24610
OG0008143	NEMVE12162	SACKO_14545
OG0008156	NEMVE06523, NEMVE16455	SACKO_33842
OG0008196	NEMVE25681	SACKO_09687
OG0008199	NEMVE13276, NEMVE00110	SACKO_30638
OG0008201	NEMVE14732	SACKO_26429
OG0008202	NEMVE22079	SACKO_14808
OG0008203	NEMVE25423	SACKO_21692
OG0008205	NEMVE06832	SACKO_03974
OG0008206	NEMVE22519, NEMVE12130	SACKO_32907
OG0008208	NEMVE15800	SACKO_07952
OG0008211	NEMVE24869	SACKO_17251
