Orthogroup	NEMVE	LYTVA_ok
OG0006898	NEMVE19257	LYTVA_07336
OG0006899	NEMVE06869	LYTVA_21244
OG0006900	NEMVE01654	LYTVA_04930, LYTVA_08638
OG0006901	NEMVE14333	LYTVA_26182
OG0006904	NEMVE14542	LYTVA_10834
OG0006905	NEMVE07398	LYTVA_15524, LYTVA_28132
OG0006906	NEMVE13236	LYTVA_06059, LYTVA_24234
OG0006907	NEMVE24857	LYTVA_03614, LYTVA_05381
OG0006908	NEMVE26000, NEMVE17575	LYTVA_27883
OG0006909	NEMVE07072	LYTVA_12899
OG0006911	NEMVE19816	LYTVA_16725, LYTVA_24818
OG0006912	NEMVE18786	LYTVA_23371
OG0006914	NEMVE06049	LYTVA_19647
OG0006915	NEMVE09886	LYTVA_13564, LYTVA_19160
OG0006916	NEMVE23817	LYTVA_08740, LYTVA_21571
OG0006917	NEMVE08132	LYTVA_21371
OG0006918	NEMVE15078	LYTVA_08198
OG0006921	NEMVE24812	LYTVA_05031
OG0006923	NEMVE13295	LYTVA_19710
OG0006924	NEMVE01464	LYTVA_28512
OG0006925	NEMVE13382, NEMVE02521	LYTVA_15745
OG0006926	NEMVE23407	LYTVA_19475
OG0006928	NEMVE09174	LYTVA_16738
OG0006930	NEMVE25703, NEMVE25702	LYTVA_28342, LYTVA_06357
OG0006931	NEMVE13787	LYTVA_24387
OG0006932	NEMVE05137	LYTVA_25041
OG0006933	NEMVE15767, NEMVE24845	LYTVA_27030, LYTVA_17350, LYTVA_20048, LYTVA_28844
OG0006934	NEMVE24344	LYTVA_28488
OG0006935	NEMVE13070	LYTVA_12955
OG0006936	NEMVE03459, NEMVE10607	LYTVA_18797
OG0006937	NEMVE21757	LYTVA_10646
OG0006938	NEMVE06983	LYTVA_24454
OG0006940	NEMVE13137	LYTVA_03459, LYTVA_25735
OG0006941	NEMVE04949	LYTVA_09462
OG0006942	NEMVE13642	LYTVA_27753
OG0006943	NEMVE05334	LYTVA_03946, LYTVA_08311
OG0006944	NEMVE06196	LYTVA_17001
OG0006946	NEMVE14167	LYTVA_16720, LYTVA_12777
OG0006947	NEMVE05807	LYTVA_04623, LYTVA_13161
OG0006948	NEMVE13841, NEMVE20539	LYTVA_19779
OG0006949	NEMVE22705	LYTVA_21246
OG0006950	NEMVE16672	LYTVA_03709
OG0006951	NEMVE22939	LYTVA_07399
OG0006953	NEMVE17873	LYTVA_06163, LYTVA_00099
OG0006955	NEMVE06612	LYTVA_08321
OG0006957	NEMVE04985	LYTVA_15138
OG0006960	NEMVE13244	LYTVA_14371
OG0006962	NEMVE14216	LYTVA_04008, LYTVA_21258
OG0006963	NEMVE16834	LYTVA_08656
OG0006963	NEMVE18050	LYTVA_08399, LYTVA_28000, LYTVA_27050, LYTVA_01725, LYTVA_12259, LYTVA_24092, LYTVA_07845, LYTVA_16863, LYTVA_24434, LYTVA_11470
OG0006964	NEMVE09836	LYTVA_06159
OG0006965	NEMVE21735, NEMVE20767	LYTVA_27805, LYTVA_03920
OG0006966	NEMVE24481	LYTVA_20757
OG0006967	NEMVE19421	LYTVA_21312
OG0006968	NEMVE00056	LYTVA_08012
OG0006970	NEMVE23188	LYTVA_09988
OG0006971	NEMVE23702, NEMVE20470	LYTVA_20324
OG0006972	NEMVE13779	LYTVA_26752
OG0006973	NEMVE21823	LYTVA_29631
OG0006975	NEMVE13294	LYTVA_12975
OG0006976	NEMVE05707	LYTVA_21308
OG0006977	NEMVE15122	LYTVA_13712
OG0006979	NEMVE07666	LYTVA_23814
OG0006981	NEMVE02175	LYTVA_06536
OG0006982	NEMVE06872	LYTVA_29353
OG0006983	NEMVE25267	LYTVA_04126, LYTVA_12399
OG0006985	NEMVE04709	LYTVA_25748
OG0006988	NEMVE05095	LYTVA_10584
OG0006989	NEMVE14102	LYTVA_20012
OG0006991	NEMVE25869	LYTVA_02424
OG0006992	NEMVE06904	LYTVA_18795
OG0006994	NEMVE06963	LYTVA_20166
OG0006995	NEMVE10340	LYTVA_16401
OG0006996	NEMVE23296	LYTVA_09410
OG0006997	NEMVE23283	LYTVA_17736
OG0006999	NEMVE22370, NEMVE03933	LYTVA_28772
OG0007000	NEMVE24962	LYTVA_20475
OG0007001	NEMVE12371	LYTVA_06692
OG0007002	NEMVE25316	LYTVA_13388
OG0007003	NEMVE18273	LYTVA_05469
OG0007004	NEMVE25041	LYTVA_12825, LYTVA_12036
OG0007005	NEMVE06529	LYTVA_24522
OG0007006	NEMVE07178	LYTVA_04815
OG0007007	NEMVE06743	LYTVA_14776
OG0007008	NEMVE08423	LYTVA_15804, LYTVA_29575
OG0007009	NEMVE17080	LYTVA_21384
OG0007011	NEMVE14439	LYTVA_09381
OG0007012	NEMVE08741	LYTVA_14288
OG0007013	NEMVE23027, NEMVE20235	LYTVA_08506
OG0007014	NEMVE07869	LYTVA_27858
OG0007017	NEMVE09597	LYTVA_02017
OG0007019	NEMVE19601	LYTVA_21051
OG0007020	NEMVE13872	LYTVA_13475
OG0007021	NEMVE19842, NEMVE16021	LYTVA_03142
OG0007022	NEMVE13989	LYTVA_21360
OG0007023	NEMVE19206	LYTVA_18718
OG0007024	NEMVE22348	LYTVA_19875
OG0007025	NEMVE24902	LYTVA_21668, LYTVA_06308
OG0007026	NEMVE10600	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	NEMVE14622	LYTVA_04486
OG0007028	NEMVE14345	LYTVA_14210
OG0007029	NEMVE14776	LYTVA_04037
OG0007030	NEMVE25363	LYTVA_01479, LYTVA_10244
OG0007031	NEMVE10005	LYTVA_28304
OG0007032	NEMVE08495	LYTVA_26058
OG0007033	NEMVE13356	LYTVA_03101, LYTVA_13194
OG0007034	NEMVE13497	LYTVA_11469
OG0007035	NEMVE14476	LYTVA_29982
OG0007036	NEMVE22685	LYTVA_23010
OG0007037	NEMVE13503	LYTVA_10072
OG0007040	NEMVE13790	LYTVA_11635
OG0007041	NEMVE25405, NEMVE18865	LYTVA_08520
OG0007042	NEMVE18027	LYTVA_10226
OG0007043	NEMVE05818	LYTVA_28853
OG0007044	NEMVE13670	LYTVA_15729, LYTVA_04229
OG0007045	NEMVE11946, NEMVE11342	LYTVA_13338
OG0007047	NEMVE23774	LYTVA_02580
OG0007049	NEMVE24890	LYTVA_03854
OG0007052	NEMVE08596	LYTVA_27707, LYTVA_17367
OG0007053	NEMVE21766	LYTVA_18588
OG0007054	NEMVE10860	LYTVA_29935
OG0007055	NEMVE15080	LYTVA_09990
OG0007056	NEMVE14420	LYTVA_16440
OG0007057	NEMVE14004	LYTVA_15614, LYTVA_29163
OG0007058	NEMVE17442	LYTVA_24894
OG0007059	NEMVE21382, NEMVE22940	LYTVA_29456
OG0007060	NEMVE23768	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	NEMVE02935	LYTVA_00448
OG0007063	NEMVE09723	LYTVA_03435, LYTVA_04569
OG0007064	NEMVE07349	LYTVA_28203, LYTVA_06177
OG0007066	NEMVE22679	LYTVA_04446
OG0007067	NEMVE22891	LYTVA_01305, LYTVA_22899, LYTVA_20928
OG0007068	NEMVE19134	LYTVA_09404
OG0007069	NEMVE22785	LYTVA_12053
OG0007070	NEMVE14725	LYTVA_00406, LYTVA_00407
OG0007071	NEMVE18624	LYTVA_30209
OG0007073	NEMVE14833	LYTVA_27421
OG0007076	NEMVE07000, NEMVE20249	LYTVA_03998
OG0007077	NEMVE15227	LYTVA_15284
OG0007078	NEMVE19867, NEMVE14244	LYTVA_12361
OG0007079	NEMVE25540	LYTVA_29297
OG0007082	NEMVE02341	LYTVA_19995
OG0007083	NEMVE23773	LYTVA_26952
OG0007084	NEMVE22005	LYTVA_15149
OG0007085	NEMVE25338	LYTVA_28266
OG0007086	NEMVE14980, NEMVE19924	LYTVA_03344
OG0007087	NEMVE07751	LYTVA_10958
OG0007088	NEMVE05070	LYTVA_08325
OG0007090	NEMVE05876	LYTVA_07259
OG0007091	NEMVE13797	LYTVA_15856, LYTVA_00688
OG0007092	NEMVE07545	LYTVA_30009
OG0007093	NEMVE13401	LYTVA_02317
OG0007094	NEMVE07935	LYTVA_10484
OG0007095	NEMVE15027	LYTVA_26694
OG0007096	NEMVE05490	LYTVA_21852
OG0007097	NEMVE14580	LYTVA_18947
OG0007099	NEMVE24293, NEMVE20476	LYTVA_18939
OG0007102	NEMVE05323	LYTVA_08090
OG0007104	NEMVE06182	LYTVA_30224, LYTVA_04647
OG0007106	NEMVE14945	LYTVA_18310
OG0007107	NEMVE05263	LYTVA_20795
OG0007108	NEMVE13433	LYTVA_09162
OG0007109	NEMVE14175, NEMVE20323	LYTVA_23593
OG0007112	NEMVE10814	LYTVA_21113, LYTVA_17175
OG0007113	NEMVE10653	LYTVA_10291, LYTVA_23019
OG0007114	NEMVE09146	LYTVA_10798
OG0007115	NEMVE16071	LYTVA_03773
OG0007117	NEMVE22757	LYTVA_13331
OG0007118	NEMVE02206	LYTVA_06751
OG0007120	NEMVE06186	LYTVA_01280
OG0007121	NEMVE25193	LYTVA_23219
OG0007122	NEMVE14233	LYTVA_11786
OG0007125	NEMVE11876, NEMVE10855	LYTVA_15618
OG0007126	NEMVE22756	LYTVA_08493
OG0007128	NEMVE13615	LYTVA_25613
OG0007129	NEMVE04898	LYTVA_17050
OG0007131	NEMVE23758, NEMVE12360	LYTVA_16333
OG0007132	NEMVE06535, NEMVE12522	LYTVA_07096, LYTVA_10959
OG0007133	NEMVE11996, NEMVE06036	LYTVA_06766
OG0007134	NEMVE13156	LYTVA_20762, LYTVA_28832
OG0007135	NEMVE14282	LYTVA_14457
OG0007136	NEMVE08828	LYTVA_16524, LYTVA_20525
OG0007137	NEMVE14801	LYTVA_09390
OG0007138	NEMVE09440, NEMVE12478	LYTVA_03653
OG0007139	NEMVE09713	LYTVA_25562
OG0007141	NEMVE14565	LYTVA_16084
OG0007143	NEMVE08778, NEMVE20919	LYTVA_15805
OG0007145	NEMVE19580	LYTVA_15266, LYTVA_19982
OG0007146	NEMVE18006	LYTVA_19996
OG0007147	NEMVE13817	LYTVA_11114
OG0007149	NEMVE12301	LYTVA_15882, LYTVA_21404
OG0007150	NEMVE11424	LYTVA_25594, LYTVA_18677
OG0007151	NEMVE22467	LYTVA_07846
OG0007152	NEMVE25856	LYTVA_22748
OG0007153	NEMVE18215	LYTVA_30218, LYTVA_10839
OG0007154	NEMVE23811	LYTVA_07855, LYTVA_07854
OG0007158	NEMVE25894	LYTVA_24864
OG0007159	NEMVE05524	LYTVA_11077
OG0007161	NEMVE21945	LYTVA_25409, LYTVA_03328
OG0007162	NEMVE16258	LYTVA_17298
OG0007163	NEMVE16742	LYTVA_07875
OG0007164	NEMVE18934	LYTVA_21647
OG0007165	NEMVE14929	LYTVA_27280
OG0007166	NEMVE07634	LYTVA_08751, LYTVA_25662
OG0007170	NEMVE22134	LYTVA_04096, LYTVA_29864
OG0007171	NEMVE22675	LYTVA_13400
OG0007173	NEMVE10079	LYTVA_15493
OG0007177	NEMVE06930	LYTVA_10874
OG0007178	NEMVE09946	LYTVA_18565, LYTVA_28282
OG0007179	NEMVE24920	LYTVA_03339
OG0007181	NEMVE22672, NEMVE11674	LYTVA_11702
OG0007182	NEMVE25249	LYTVA_13310
OG0007183	NEMVE01494, NEMVE21223	LYTVA_17814, LYTVA_04494
OG0007186	NEMVE16937	LYTVA_19820
OG0007187	NEMVE13089	LYTVA_07722, LYTVA_23165
OG0007188	NEMVE21925	LYTVA_19548
OG0007189	NEMVE08515	LYTVA_08827
OG0007192	NEMVE12614	LYTVA_12538
OG0007199	NEMVE05797	LYTVA_00515
OG0007200	NEMVE18894	LYTVA_09502
OG0007201	NEMVE15153, NEMVE03813	LYTVA_25108
OG0007209	NEMVE25525	LYTVA_12343
OG0007248	NEMVE05909	LYTVA_01206, LYTVA_22776
OG0007249	NEMVE03114	LYTVA_04104
OG0007250	NEMVE23608	LYTVA_12323
OG0007251	NEMVE08153	LYTVA_10607
OG0007252	NEMVE24745	LYTVA_16063
OG0007253	NEMVE01126	LYTVA_07358
OG0007254	NEMVE23140	LYTVA_17075
OG0007256	NEMVE11220	LYTVA_16363
OG0007258	NEMVE00047, NEMVE14648	LYTVA_04807
OG0007261	NEMVE06464, NEMVE10739	LYTVA_16329
OG0007264	NEMVE15060	LYTVA_15357
OG0007266	NEMVE00843	LYTVA_03338
OG0007267	NEMVE01298, NEMVE18408	LYTVA_02310
OG0007270	NEMVE23267	LYTVA_28460
OG0007271	NEMVE14749	LYTVA_24259
OG0007272	NEMVE17086	LYTVA_23152
OG0007273	NEMVE22414	LYTVA_02079
OG0007274	NEMVE12604, NEMVE24366	LYTVA_00331
OG0007275	NEMVE14669	LYTVA_19066
OG0007278	NEMVE03386	LYTVA_05854, LYTVA_10931
OG0007280	NEMVE14013	LYTVA_21703
OG0007281	NEMVE23664	LYTVA_00393
OG0007282	NEMVE13645	LYTVA_20254
OG0007289	NEMVE10504	LYTVA_02881
OG0007291	NEMVE14746	LYTVA_21801
OG0007293	NEMVE13245	LYTVA_25203, LYTVA_07215
OG0007294	NEMVE05938	LYTVA_23269
OG0007295	NEMVE19179	LYTVA_06189
OG0007296	NEMVE13425	LYTVA_20748, LYTVA_17621
OG0007300	NEMVE10414	LYTVA_18529
OG0007301	NEMVE05910	LYTVA_05959
OG0007303	NEMVE21168, NEMVE21934	LYTVA_10989
OG0007304	NEMVE19345	LYTVA_09281
OG0007305	NEMVE18637	LYTVA_16586, LYTVA_20937
OG0007306	NEMVE18933	LYTVA_16572
OG0007307	NEMVE15849	LYTVA_18744
OG0007310	NEMVE06728	LYTVA_04236
OG0007312	NEMVE23732	LYTVA_25929
OG0007313	NEMVE13991, NEMVE11990	LYTVA_02867
OG0007314	NEMVE14601	LYTVA_10156
OG0007316	NEMVE13237	LYTVA_17190
OG0007317	NEMVE07571	LYTVA_22574
OG0007318	NEMVE13190	LYTVA_12895
OG0007319	NEMVE13526	LYTVA_01930
OG0007320	NEMVE13887	LYTVA_07334
OG0007321	NEMVE14743	LYTVA_14764
OG0007322	NEMVE13884	LYTVA_23565
OG0007323	NEMVE15965	LYTVA_28988
OG0007324	NEMVE05288	LYTVA_13187
OG0007325	NEMVE14080	LYTVA_13185, LYTVA_25303
OG0007327	NEMVE09633	LYTVA_13869, LYTVA_23810
OG0007328	NEMVE25409	LYTVA_28320, LYTVA_17079
OG0007329	NEMVE24680	LYTVA_09881
OG0007331	NEMVE17405, NEMVE06097	LYTVA_05890
OG0007332	NEMVE06433	LYTVA_10319
OG0007334	NEMVE09677	LYTVA_06945
OG0007336	NEMVE22461	LYTVA_26129
OG0007337	NEMVE05791	LYTVA_20082, LYTVA_05737
OG0007338	NEMVE08790	LYTVA_02353
OG0007339	NEMVE04953	LYTVA_07201
OG0007340	NEMVE06786	LYTVA_14005
OG0007341	NEMVE14964	LYTVA_06630
OG0007342	NEMVE14032	LYTVA_13753
OG0007343	NEMVE06113	LYTVA_03841
OG0007347	NEMVE05928	LYTVA_01386
OG0007348	NEMVE25081	LYTVA_09877
OG0007349	NEMVE24138	LYTVA_12788
OG0007351	NEMVE15176	LYTVA_29566
OG0007352	NEMVE22263	LYTVA_11993, LYTVA_09786
OG0007353	NEMVE09891	LYTVA_17240
OG0007354	NEMVE12447, NEMVE22312	LYTVA_23171
OG0007355	NEMVE26015, NEMVE24494	LYTVA_09986
OG0007356	NEMVE22435	LYTVA_06628
OG0007357	NEMVE03442	LYTVA_04535
OG0007358	NEMVE22472	LYTVA_02726
OG0007360	NEMVE13667	LYTVA_01643
OG0007361	NEMVE21896	LYTVA_06556
OG0007363	NEMVE07823	LYTVA_06669
OG0007364	NEMVE14072	LYTVA_15849
OG0007365	NEMVE02500	LYTVA_02308, LYTVA_06457
OG0007366	NEMVE10651	LYTVA_11005
OG0007367	NEMVE14913	LYTVA_04852
OG0007368	NEMVE21985	LYTVA_17542, LYTVA_00624
OG0007369	NEMVE09186, NEMVE04959	LYTVA_19408, LYTVA_18884
OG0007370	NEMVE24854	LYTVA_06055
OG0007371	NEMVE22865	LYTVA_08968
OG0007372	NEMVE14160	LYTVA_18746
OG0007373	NEMVE22902	LYTVA_15629
OG0007374	NEMVE10037	LYTVA_08561
OG0007376	NEMVE14158	LYTVA_19972
OG0007377	NEMVE01324	LYTVA_26494
OG0007378	NEMVE23117	LYTVA_05887
OG0007380	NEMVE06086, NEMVE12199	LYTVA_29427
OG0007382	NEMVE14758	LYTVA_04728
OG0007383	NEMVE20839	LYTVA_25466
OG0007385	NEMVE14990	LYTVA_19121
OG0007386	NEMVE13865, NEMVE00269	LYTVA_07566
OG0007387	NEMVE23956	LYTVA_11399
OG0007388	NEMVE05194	LYTVA_28469
OG0007389	NEMVE25345	LYTVA_27684, LYTVA_13623
OG0007390	NEMVE24823	LYTVA_17759
OG0007391	NEMVE08201	LYTVA_27612
OG0007392	NEMVE13961	LYTVA_00208
OG0007393	NEMVE00582, NEMVE21768	LYTVA_16834
OG0007394	NEMVE22615	LYTVA_29547
OG0007395	NEMVE17435	LYTVA_10851
OG0007396	NEMVE15920	LYTVA_21805
OG0007397	NEMVE09462	LYTVA_06439
OG0007399	NEMVE09265	LYTVA_24113
OG0007401	NEMVE13443	LYTVA_25998
OG0007402	NEMVE14824	LYTVA_04009
OG0007403	NEMVE18192	LYTVA_10578
OG0007404	NEMVE24746	LYTVA_10389, LYTVA_17043
OG0007405	NEMVE13995	LYTVA_23328
OG0007407	NEMVE14797	LYTVA_24874
OG0007408	NEMVE08149	LYTVA_17573
OG0007409	NEMVE13321	LYTVA_06962
OG0007412	NEMVE08446	LYTVA_13953
OG0007413	NEMVE22933	LYTVA_12200
OG0007415	NEMVE22466	LYTVA_24128, LYTVA_22964
OG0007416	NEMVE04678	LYTVA_05946
OG0007417	NEMVE08802	LYTVA_01637
OG0007418	NEMVE25117	LYTVA_20251
OG0007421	NEMVE01648	LYTVA_21519
OG0007423	NEMVE09572	LYTVA_22179
OG0007424	NEMVE07064	LYTVA_28915
OG0007425	NEMVE01463	LYTVA_25706
OG0007426	NEMVE25299	LYTVA_28110
OG0007430	NEMVE21972	LYTVA_01743
OG0007432	NEMVE23141	LYTVA_30029
OG0007433	NEMVE14283, NEMVE02780	LYTVA_26445
OG0007435	NEMVE14771, NEMVE22934	LYTVA_04168, LYTVA_12359
OG0007436	NEMVE08293	LYTVA_21950
OG0007437	NEMVE06897	LYTVA_12547
OG0007438	NEMVE24737	LYTVA_04235, LYTVA_08752
OG0007439	NEMVE02374, NEMVE20588	LYTVA_15776
OG0007440	NEMVE21710	LYTVA_03341
OG0007441	NEMVE10398	LYTVA_02745
OG0007443	NEMVE25371	LYTVA_22108
OG0007445	NEMVE24684	LYTVA_25194
OG0007446	NEMVE14884	LYTVA_20327
OG0007447	NEMVE15214	LYTVA_26906
OG0007449	NEMVE18234, NEMVE18235	LYTVA_05951
OG0007450	NEMVE01821	LYTVA_00850
OG0007451	NEMVE09386	LYTVA_21924, LYTVA_18802
OG0007452	NEMVE00170, NEMVE13609	LYTVA_06058
OG0007454	NEMVE14909	LYTVA_28426
OG0007455	NEMVE14702	LYTVA_13341
OG0007456	NEMVE06082	LYTVA_23476
OG0007457	NEMVE25342	LYTVA_13606
OG0007459	NEMVE25566	LYTVA_09289
OG0007460	NEMVE14451	LYTVA_08625
OG0007464	NEMVE24268	LYTVA_10781
OG0007465	NEMVE17581, NEMVE22007	LYTVA_26141
OG0007466	NEMVE22832	LYTVA_10130
OG0007467	NEMVE21131	LYTVA_02679
OG0007471	NEMVE23466	LYTVA_12320
OG0007472	NEMVE14194	LYTVA_00584
OG0007474	NEMVE18991	LYTVA_15161, LYTVA_03974
OG0007475	NEMVE10836	LYTVA_27620
OG0007476	NEMVE15012	LYTVA_27412
OG0007477	NEMVE05313	LYTVA_29029
OG0007478	NEMVE15694	LYTVA_19699
OG0007480	NEMVE13266	LYTVA_24798
OG0007481	NEMVE22561	LYTVA_08388
OG0007482	NEMVE13581	LYTVA_29492
OG0007483	NEMVE08075	LYTVA_15083
OG0007484	NEMVE06907	LYTVA_07505
OG0007487	NEMVE19514	LYTVA_02756
OG0007489	NEMVE13290	LYTVA_00864
OG0007490	NEMVE24955	LYTVA_13021
OG0007492	NEMVE12352	LYTVA_10069
OG0007494	NEMVE13649	LYTVA_11090
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	LYTVA_14734
OG0007499	NEMVE18098	LYTVA_14874
OG0007500	NEMVE22504	LYTVA_18267
OG0007501	NEMVE15355	LYTVA_22863
OG0007503	NEMVE11611	LYTVA_07667
OG0007504	NEMVE23039	LYTVA_16801
OG0007507	NEMVE25891	LYTVA_12074
OG0007509	NEMVE17668	LYTVA_00585, LYTVA_20658
OG0007510	NEMVE05795	LYTVA_15578
OG0007513	NEMVE25913	LYTVA_01675
OG0007517	NEMVE22057	LYTVA_01445, LYTVA_25101
OG0007518	NEMVE14498	LYTVA_05377
OG0007522	NEMVE14092	LYTVA_24173, LYTVA_04050
OG0007525	NEMVE25128, NEMVE07761	LYTVA_17746, LYTVA_17745
OG0007527	NEMVE24239	LYTVA_20160
OG0007528	NEMVE16685, NEMVE16684	LYTVA_17660, LYTVA_13424
OG0007533	NEMVE25147	LYTVA_15407
OG0007539	NEMVE11229, NEMVE10534	LYTVA_08045
OG0007583	NEMVE05002	LYTVA_02898
OG0007586	NEMVE21958	LYTVA_23540
OG0007587	NEMVE05439	LYTVA_06191
OG0007588	NEMVE14974	LYTVA_19122
OG0007589	NEMVE00133, NEMVE16108	LYTVA_15571
OG0007591	NEMVE14305	LYTVA_15821
OG0007594	NEMVE13798, NEMVE12256	LYTVA_16910
OG0007595	NEMVE13188	LYTVA_04822, LYTVA_27964
OG0007597	NEMVE02017	LYTVA_04975
OG0007598	NEMVE13275, NEMVE15766	LYTVA_14137
OG0007600	NEMVE25474	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	LYTVA_20410
OG0007602	NEMVE08220	LYTVA_19111
OG0007603	NEMVE09888, NEMVE25916	LYTVA_01215
OG0007604	NEMVE15922	LYTVA_27072, LYTVA_11917
OG0007605	NEMVE22713	LYTVA_23223
OG0007607	NEMVE14803	LYTVA_28351
OG0007608	NEMVE25259	LYTVA_19572
OG0007609	NEMVE14141	LYTVA_26890, LYTVA_28776
OG0007610	NEMVE13618	LYTVA_01262
OG0007612	NEMVE13493	LYTVA_02241
OG0007613	NEMVE25112	LYTVA_11371
OG0007615	NEMVE13394	LYTVA_01668
OG0007616	NEMVE22755	LYTVA_04326
OG0007618	NEMVE05717	LYTVA_17818
OG0007619	NEMVE22719	LYTVA_16958
OG0007621	NEMVE15854	LYTVA_28737
OG0007623	NEMVE25451	LYTVA_25391
OG0007624	NEMVE01610	LYTVA_26685
OG0007625	NEMVE20190	LYTVA_02355
OG0007625	NEMVE03404	LYTVA_27556
OG0007626	NEMVE09273	LYTVA_26960
OG0007628	NEMVE07362	LYTVA_20735
OG0007631	NEMVE06747	LYTVA_08707, LYTVA_01412
OG0007632	NEMVE14960	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	NEMVE04946	LYTVA_11264
OG0007637	NEMVE16744, NEMVE06908	LYTVA_23253
OG0007638	NEMVE25858	LYTVA_28819, LYTVA_12541
OG0007639	NEMVE06099	LYTVA_29195
OG0007640	NEMVE08959	LYTVA_16975, LYTVA_04217
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	LYTVA_13772, LYTVA_29417
OG0007645	NEMVE06297	LYTVA_22625
OG0007646	NEMVE11980, NEMVE25514	LYTVA_11672
OG0007647	NEMVE17951	LYTVA_17226, LYTVA_08417
OG0007648	NEMVE07012	LYTVA_16410
OG0007649	NEMVE22367	LYTVA_29126
OG0007650	NEMVE08861	LYTVA_04025, LYTVA_24221, LYTVA_22368
OG0007652	NEMVE24675	LYTVA_12087
OG0007653	NEMVE20290	LYTVA_26389
OG0007654	NEMVE25572	LYTVA_29602
OG0007656	NEMVE00479, NEMVE05622	LYTVA_03488
OG0007657	NEMVE09719	LYTVA_24805
OG0007658	NEMVE17719	LYTVA_00620
OG0007660	NEMVE06829	LYTVA_02046
OG0007661	NEMVE23648	LYTVA_26111
OG0007661	NEMVE25165	LYTVA_04003
OG0007663	NEMVE03506	LYTVA_06307
OG0007667	NEMVE21308	LYTVA_11978
OG0007669	NEMVE09329	LYTVA_18754
OG0007670	NEMVE00374, NEMVE13235	LYTVA_03178
OG0007672	NEMVE01018	LYTVA_09144
OG0007674	NEMVE09137	LYTVA_19731, LYTVA_05255
OG0007675	NEMVE14230	LYTVA_10928
OG0007676	NEMVE09075	LYTVA_12495
OG0007679	NEMVE14614	LYTVA_08970
OG0007683	NEMVE05155, NEMVE09112	LYTVA_17616
OG0007685	NEMVE22475	LYTVA_02760
OG0007687	NEMVE15064	LYTVA_15396
OG0007689	NEMVE15533, NEMVE25163	LYTVA_19628
OG0007690	NEMVE09407	LYTVA_28416
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	LYTVA_22077
OG0007692	NEMVE24948	LYTVA_24951
OG0007694	NEMVE14461	LYTVA_26876
OG0007695	NEMVE15957	LYTVA_05499, LYTVA_10609
OG0007696	NEMVE13808	LYTVA_24378
OG0007697	NEMVE22701	LYTVA_10922
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007700	NEMVE06383, NEMVE20983	LYTVA_07316
OG0007701	NEMVE23722	LYTVA_21781
OG0007702	NEMVE22678	LYTVA_05328
OG0007703	NEMVE22465	LYTVA_27223, LYTVA_22526
OG0007704	NEMVE13360	LYTVA_08360
OG0007705	NEMVE23373	LYTVA_14287
OG0007708	NEMVE14576	LYTVA_29207
OG0007709	NEMVE14284	LYTVA_10006
OG0007711	NEMVE03458, NEMVE16976	LYTVA_29385, LYTVA_17924
OG0007712	NEMVE16922	LYTVA_10828
OG0007713	NEMVE10952	LYTVA_11468
OG0007714	NEMVE04698	LYTVA_09705
OG0007716	NEMVE24083	LYTVA_19321
OG0007717	NEMVE14630	LYTVA_16631
OG0007721	NEMVE16202	LYTVA_28411
OG0007722	NEMVE24674	LYTVA_18125
OG0007724	NEMVE08494	LYTVA_24222
OG0007725	NEMVE08931	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891
OG0007727	NEMVE22125	LYTVA_12845, LYTVA_28212
OG0007728	NEMVE19501	LYTVA_04426
OG0007730	NEMVE22534	LYTVA_17502
OG0007731	NEMVE09241	LYTVA_07729, LYTVA_10141, LYTVA_09316
OG0007733	NEMVE13390	LYTVA_17250
OG0007734	NEMVE01827	LYTVA_12740
OG0007735	NEMVE13740	LYTVA_08877
OG0007737	NEMVE19984	LYTVA_07110, LYTVA_07111
OG0007739	NEMVE13651	LYTVA_25107
OG0007740	NEMVE07649	LYTVA_13616, LYTVA_03535
OG0007741	NEMVE02338	LYTVA_05974
OG0007743	NEMVE22363	LYTVA_21362
OG0007744	NEMVE15801	LYTVA_19072
OG0007745	NEMVE23484	LYTVA_03413
OG0007746	NEMVE15823	LYTVA_12054
OG0007747	NEMVE23082	LYTVA_08028, LYTVA_13506
OG0007748	NEMVE23336	LYTVA_16035
OG0007749	NEMVE14299	LYTVA_25973
OG0007751	NEMVE21679	LYTVA_20108
OG0007752	NEMVE25084	LYTVA_05758
OG0007753	NEMVE09762	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	NEMVE04608	LYTVA_02556, LYTVA_22115
OG0007756	NEMVE21769, NEMVE21203	LYTVA_26790, LYTVA_01408
OG0007757	NEMVE22374	LYTVA_29634
OG0007758	NEMVE24832	LYTVA_02245
