Orthogroup	NEMVE	APOSC_ok
OG0006550	NEMVE08614	APOSC_07594
OG0006551	NEMVE18896	APOSC_07615
OG0006552	NEMVE14982	APOSC_20548, APOSC_11862
OG0006553	NEMVE08520	APOSC_01403
OG0006554	NEMVE11077	APOSC_03164
OG0006555	NEMVE16609	APOSC_01108, APOSC_01891, APOSC_01892
OG0006556	NEMVE14156	APOSC_06362
OG0006557	NEMVE13737	APOSC_21049
OG0006559	NEMVE21703	APOSC_04167
OG0006560	NEMVE18516	APOSC_28832
OG0006561	NEMVE13352	APOSC_07744
OG0006562	NEMVE14938	APOSC_03887
OG0006563	NEMVE13142	APOSC_01550, APOSC_01549
OG0006564	NEMVE13427	APOSC_26209
OG0006565	NEMVE11088	APOSC_10866
OG0006566	NEMVE18626	APOSC_05704
OG0006567	NEMVE23190	APOSC_28410
OG0006568	NEMVE19392, NEMVE19291	APOSC_00682
OG0006569	NEMVE17890	APOSC_17737
OG0006570	NEMVE14036	APOSC_11820
OG0006571	NEMVE19259	APOSC_10825
OG0006572	NEMVE16268	APOSC_05321
OG0006573	NEMVE24473	APOSC_11659
OG0006574	NEMVE18114	APOSC_04366
OG0006575	NEMVE17612	APOSC_05762, APOSC_17215
OG0006576	NEMVE17507	APOSC_03834, APOSC_03835, APOSC_10720
OG0006577	NEMVE17589	APOSC_18358
OG0006578	NEMVE14360	APOSC_17434, APOSC_17435
OG0006580	NEMVE13359	APOSC_02262
OG0006581	NEMVE04969	APOSC_01334, APOSC_01333
OG0006582	NEMVE10731	APOSC_16021
OG0006583	NEMVE06578	APOSC_16840
OG0006584	NEMVE13873	APOSC_01906
OG0006585	NEMVE07777, NEMVE12311	APOSC_22262
OG0006586	NEMVE02913, NEMVE05314	APOSC_27380
OG0006587	NEMVE23322	APOSC_03008
OG0006588	NEMVE02714, NEMVE13440, NEMVE13441	APOSC_13782
OG0006589	NEMVE08161	APOSC_12803, APOSC_12804
OG0006590	NEMVE05361	APOSC_02109
OG0006591	NEMVE14253	APOSC_10735, APOSC_10736
OG0006592	NEMVE02392	APOSC_26274
OG0006593	NEMVE12550	APOSC_08283
OG0006594	NEMVE14133	APOSC_06372
OG0006595	NEMVE14900	APOSC_28606
OG0006596	NEMVE21882	APOSC_02900
OG0006597	NEMVE08474, NEMVE00517	APOSC_00355
OG0006598	NEMVE20869, NEMVE13702	APOSC_24420
OG0006600	NEMVE09809	APOSC_03012
OG0006601	NEMVE23851	APOSC_00959
OG0006602	NEMVE22737	APOSC_03273
OG0006603	NEMVE13346	APOSC_23879, APOSC_23880
OG0006604	NEMVE25234	APOSC_04100
OG0006605	NEMVE14469	APOSC_26667
OG0006606	NEMVE08978	APOSC_24910
OG0006607	NEMVE07507	APOSC_27888
OG0006608	NEMVE25300, NEMVE11908	APOSC_19691
OG0006609	NEMVE01863	APOSC_21438
OG0006610	NEMVE05164	APOSC_01833
OG0006611	NEMVE03049, NEMVE05376, NEMVE20908	APOSC_10966
OG0006612	NEMVE25494	APOSC_08295, APOSC_08294
OG0006613	NEMVE23363	APOSC_04709
OG0006614	NEMVE04847	APOSC_05907
OG0006615	NEMVE08793	APOSC_14961
OG0006616	NEMVE20547, NEMVE13459	APOSC_28056
OG0006618	NEMVE09184	APOSC_02966
OG0006619	NEMVE24711	APOSC_15031
OG0006621	NEMVE02138	APOSC_06277
OG0006622	NEMVE14827	APOSC_23407
OG0006623	NEMVE12206, NEMVE10717	APOSC_06502, APOSC_06503
OG0006624	NEMVE05837	APOSC_20035
OG0006625	NEMVE16423	APOSC_05965
OG0006626	NEMVE13430	APOSC_22608
OG0006627	NEMVE24706, NEMVE17757	APOSC_03480
OG0006628	NEMVE05340	APOSC_24051
OG0006630	NEMVE14529	APOSC_23460, APOSC_21363
OG0006631	NEMVE21598, NEMVE22840	APOSC_15797
OG0006633	NEMVE10562	APOSC_11289
OG0006636	NEMVE02023	APOSC_04041, APOSC_04040
OG0006637	NEMVE09116	APOSC_20385
OG0006638	NEMVE10130	APOSC_01074
OG0006640	NEMVE12612, NEMVE12487, NEMVE16586	APOSC_13996, APOSC_20915
OG0006641	NEMVE23007	APOSC_15539
OG0006642	NEMVE24819, NEMVE00921	APOSC_12346
OG0006644	NEMVE09006	APOSC_24840
OG0006645	NEMVE09395	APOSC_27655
OG0006646	NEMVE12960	APOSC_04284, APOSC_27020
OG0006647	NEMVE14917	APOSC_00971
OG0006648	NEMVE20212	APOSC_16882
OG0006649	NEMVE20949	APOSC_22574, APOSC_22573
OG0006651	NEMVE24687	APOSC_19150
OG0006652	NEMVE08952	APOSC_15914
OG0006654	NEMVE00967, NEMVE02443	APOSC_12253
OG0006655	NEMVE21990	APOSC_27832, APOSC_27831
OG0006656	NEMVE22874	APOSC_02190
OG0006657	NEMVE07568	APOSC_16689
OG0006658	NEMVE08447, NEMVE14700	APOSC_17811
OG0006659	NEMVE14197	APOSC_16628
OG0006660	NEMVE24206	APOSC_08166
OG0006661	NEMVE20209	APOSC_27742
OG0006662	NEMVE14723	APOSC_06587
OG0006663	NEMVE25118	APOSC_11568, APOSC_04731
OG0006664	NEMVE00897	APOSC_16959
OG0006666	NEMVE15097	APOSC_28091
OG0006667	NEMVE14509	APOSC_10610
OG0006668	NEMVE13784	APOSC_04760
OG0006669	NEMVE01621, NEMVE12149	APOSC_27486
OG0006670	NEMVE14438	APOSC_28849
OG0006671	NEMVE22584	APOSC_05278, APOSC_22046
OG0006672	NEMVE07938	APOSC_27437
OG0006673	NEMVE13899	APOSC_13958
OG0006675	NEMVE04979	APOSC_23095
OG0006676	NEMVE15782	APOSC_10437
OG0006677	NEMVE22635	APOSC_18451
OG0006678	NEMVE15058	APOSC_25310, APOSC_13342
OG0006679	NEMVE22315, NEMVE15890	APOSC_02477
OG0006681	NEMVE24851	APOSC_24454
OG0006682	NEMVE06762	APOSC_14262
OG0006682	NEMVE06772	APOSC_06757, APOSC_05163
OG0006682	NEMVE06745	APOSC_10870
OG0006683	NEMVE16605	APOSC_06938, APOSC_06937
OG0006684	NEMVE17767	APOSC_09053, APOSC_06226
OG0006686	NEMVE25052	APOSC_03178
OG0006687	NEMVE14655	APOSC_14192
OG0006688	NEMVE02085	APOSC_28132
OG0006689	NEMVE24146, NEMVE12853	APOSC_21490
OG0006690	NEMVE23260	APOSC_28918
OG0006691	NEMVE14331	APOSC_16914
OG0006692	NEMVE14555	APOSC_04233
OG0006693	NEMVE15971	APOSC_28629
OG0006694	NEMVE06376	APOSC_06064
OG0006695	NEMVE19387	APOSC_25904
OG0006696	NEMVE22693	APOSC_15077
OG0006697	NEMVE13214	APOSC_05032
OG0006698	NEMVE24243	APOSC_28657
OG0006699	NEMVE17955	APOSC_00097
OG0006700	NEMVE14095	APOSC_16359
OG0006702	NEMVE14025	APOSC_04633
OG0006703	NEMVE06399	APOSC_12408, APOSC_20561
OG0006706	NEMVE08399	APOSC_18731
OG0006707	NEMVE18156, NEMVE12324	APOSC_25256
OG0006708	NEMVE23781	APOSC_05756, APOSC_21947
OG0006709	NEMVE06920	APOSC_14577
OG0006710	NEMVE10954	APOSC_17610
OG0006711	NEMVE11839	APOSC_11023, APOSC_11022
OG0006712	NEMVE05787	APOSC_01301
OG0006713	NEMVE06582	APOSC_13866
OG0006714	NEMVE13528	APOSC_12262
OG0006715	NEMVE23580	APOSC_15810
OG0006716	NEMVE16253	APOSC_28917
OG0006717	NEMVE17875	APOSC_08108
OG0006718	NEMVE09098	APOSC_20387
OG0006719	NEMVE25006	APOSC_11596
OG0006720	NEMVE13949	APOSC_05336
OG0006721	NEMVE24868	APOSC_11479
OG0006722	NEMVE22551	APOSC_10310
OG0006723	NEMVE13754	APOSC_03821
OG0006724	NEMVE17764, NEMVE10359	APOSC_24700
OG0006725	NEMVE05867	APOSC_19453
OG0006726	NEMVE06858	APOSC_18316
OG0006727	NEMVE14653	APOSC_26994
OG0006728	NEMVE16075	APOSC_22576
OG0006729	NEMVE17861	APOSC_06113
OG0006730	NEMVE16598	APOSC_09155
OG0006731	NEMVE22494	APOSC_22149
OG0006732	NEMVE14487	APOSC_23950
OG0006733	NEMVE15467	APOSC_04981
OG0006734	NEMVE14116	APOSC_19244
OG0006735	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806	APOSC_21826
OG0006736	NEMVE24623	APOSC_16368, APOSC_13551, APOSC_27964, APOSC_20253, APOSC_00501
OG0006737	NEMVE09025	APOSC_01534
OG0006738	NEMVE17102	APOSC_04135
OG0006739	NEMVE00721	APOSC_07843
OG0006740	NEMVE17377, NEMVE12915	APOSC_17524
OG0006741	NEMVE13385	APOSC_03216
OG0006742	NEMVE25399	APOSC_08953
OG0006743	NEMVE16849	APOSC_15027
OG0006745	NEMVE24739	APOSC_10325
OG0006749	NEMVE24563	APOSC_14278
OG0006750	NEMVE25037	APOSC_11672
OG0006751	NEMVE07529	APOSC_16556
OG0006752	NEMVE20853, NEMVE23516	APOSC_28200
OG0006753	NEMVE10471	APOSC_20682, APOSC_20681
OG0006754	NEMVE23232	APOSC_11821
OG0006755	NEMVE22112	APOSC_14956
OG0006756	NEMVE09108	APOSC_21173
OG0006757	NEMVE06921	APOSC_18094
OG0006758	NEMVE23646	APOSC_15760
OG0006759	NEMVE13478	APOSC_25234
OG0006760	NEMVE21302, NEMVE15995	APOSC_19037, APOSC_19036
OG0006762	NEMVE08950	APOSC_16740
OG0006764	NEMVE18314, NEMVE06948	APOSC_20869
OG0006765	NEMVE11490	APOSC_01940
OG0006766	NEMVE03175	APOSC_27131
OG0006768	NEMVE18868, NEMVE25762	APOSC_13809
OG0006770	NEMVE23535	APOSC_06423
OG0006772	NEMVE25240	APOSC_25051
OG0006774	NEMVE16002	APOSC_28313, APOSC_28314
OG0006775	NEMVE15139	APOSC_28615
OG0006776	NEMVE15379	APOSC_16675
OG0006777	NEMVE10884	APOSC_08802
OG0006780	NEMVE06625	APOSC_20477
OG0006826	NEMVE13284	APOSC_05008
OG0006827	NEMVE02172	APOSC_16610
OG0006828	NEMVE07879	APOSC_09038
OG0006829	NEMVE13112	APOSC_16030
OG0006830	NEMVE08915	APOSC_00845
OG0006831	NEMVE24859	APOSC_22111, APOSC_10261
OG0006832	NEMVE22982	APOSC_28825
OG0006833	NEMVE24233	APOSC_22162
OG0006834	NEMVE24261	APOSC_03732, APOSC_24802, APOSC_09258, APOSC_04306, APOSC_04344
OG0006835	NEMVE07248	APOSC_11631
OG0006837	NEMVE23801, NEMVE25442	APOSC_14057
OG0006838	NEMVE13721	APOSC_16437
OG0006842	NEMVE22104, NEMVE04435	APOSC_06507
OG0006843	NEMVE13226	APOSC_14144
OG0006844	NEMVE13224	APOSC_11535
OG0006845	NEMVE17371	APOSC_12608
OG0006846	NEMVE24794	APOSC_05736, APOSC_05737
OG0006847	NEMVE13304	APOSC_15685
OG0006848	NEMVE16167	APOSC_26271
OG0006849	NEMVE22050	APOSC_20947
OG0006850	NEMVE06805	APOSC_10380
OG0006851	NEMVE25124	APOSC_24551
OG0006853	NEMVE23764	APOSC_07788
OG0006856	NEMVE09221	APOSC_28793
OG0006857	NEMVE25407	APOSC_12395
OG0006858	NEMVE23450	APOSC_28453
OG0006860	NEMVE18531	APOSC_01094
OG0006861	NEMVE07486, NEMVE20619, NEMVE17024	APOSC_11661
OG0006862	NEMVE23812	APOSC_00866
OG0006863	NEMVE15515	APOSC_05257
OG0006864	NEMVE08355	APOSC_16067
OG0006865	NEMVE25822	APOSC_09348
OG0006866	NEMVE08860	APOSC_20923
OG0006867	NEMVE14363	APOSC_11115
OG0006869	NEMVE16212, NEMVE00422	APOSC_04651
OG0006871	NEMVE04605, NEMVE09898	APOSC_01977
OG0006873	NEMVE01547	APOSC_23503
OG0006875	NEMVE25510	APOSC_10381
OG0006876	NEMVE02088	APOSC_18254
OG0006877	NEMVE14455	APOSC_18293
OG0006878	NEMVE07083	APOSC_01773
OG0006880	NEMVE06819	APOSC_03709
OG0006881	NEMVE07356	APOSC_09150
OG0006882	NEMVE15924	APOSC_06091
OG0006883	NEMVE02647	APOSC_17580, APOSC_17579
OG0006884	NEMVE08457	APOSC_28319
OG0006885	NEMVE22646	APOSC_22492
OG0006886	NEMVE21731	APOSC_04387
OG0006887	NEMVE06955	APOSC_00826, APOSC_11505
OG0006888	NEMVE13701, NEMVE21293	APOSC_22590
OG0006889	NEMVE13933	APOSC_17662
OG0006890	NEMVE05014	APOSC_27999
OG0006891	NEMVE04359	APOSC_00967
OG0006892	NEMVE20580	APOSC_26125
OG0006893	NEMVE17795	APOSC_22113
OG0006894	NEMVE06286, NEMVE11857	APOSC_04510
OG0006895	NEMVE06846, NEMVE12809	APOSC_20287
OG0006896	NEMVE22792	APOSC_23139
OG0006897	NEMVE10415	APOSC_06582
OG0006898	NEMVE19257	APOSC_16657
OG0006899	NEMVE06869	APOSC_17275
OG0006900	NEMVE01654	APOSC_15970
OG0006901	NEMVE14333	APOSC_25494
OG0006902	NEMVE18593, NEMVE20461	APOSC_16017
OG0006904	NEMVE14542	APOSC_20807
OG0006905	NEMVE07398	APOSC_11319
OG0006906	NEMVE13236	APOSC_00341
OG0006907	NEMVE24857	APOSC_05174, APOSC_05175
OG0006908	NEMVE26000, NEMVE17575	APOSC_26806, APOSC_26807
OG0006909	NEMVE07072	APOSC_00946
OG0006911	NEMVE19816	APOSC_23502
OG0006912	NEMVE18786	APOSC_10167
OG0006914	NEMVE06049	APOSC_17323
OG0006915	NEMVE09886	APOSC_26464
OG0006916	NEMVE23817	APOSC_04270
OG0006917	NEMVE08132	APOSC_21814, APOSC_21813
OG0006918	NEMVE15078	APOSC_20144, APOSC_14855
OG0006921	NEMVE24812	APOSC_26990
OG0006922	NEMVE16294, NEMVE15894	APOSC_05237, APOSC_26054
OG0006923	NEMVE13295	APOSC_09975
OG0006924	NEMVE01464	APOSC_17355
OG0006925	NEMVE13382, NEMVE02521	APOSC_12360
OG0006926	NEMVE23407	APOSC_23235
OG0006927	NEMVE24367	APOSC_12997
OG0006928	NEMVE09174, NEMVE09166	APOSC_13798
OG0006929	NEMVE08440	APOSC_15538
OG0006931	NEMVE13787	APOSC_23620, APOSC_23621, APOSC_23622
OG0006932	NEMVE05137	APOSC_14195
OG0006933	NEMVE15767, NEMVE24845	APOSC_13271
OG0006934	NEMVE24344	APOSC_15892
OG0006935	NEMVE13070	APOSC_24367
OG0006936	NEMVE03459, NEMVE10607	APOSC_23709
OG0006937	NEMVE21757	APOSC_10533
OG0006938	NEMVE06983	APOSC_02071
OG0006940	NEMVE13137	APOSC_26678
OG0006941	NEMVE04949	APOSC_07180, APOSC_02500
OG0006942	NEMVE13642	APOSC_15674
OG0006943	NEMVE05334	APOSC_02744
OG0006944	NEMVE06196	APOSC_23707
OG0006945	NEMVE08899	APOSC_28020
OG0006946	NEMVE14167	APOSC_14039
OG0006947	NEMVE05807	APOSC_20071
OG0006948	NEMVE13841, NEMVE20539	APOSC_06730
OG0006949	NEMVE22705	APOSC_17697, APOSC_14331
OG0006950	NEMVE16672	APOSC_15827
OG0006951	NEMVE22939	APOSC_23643
OG0006952	NEMVE05912	APOSC_15791
OG0006953	NEMVE17873	APOSC_08950
OG0006954	NEMVE22116	APOSC_10218
OG0006955	NEMVE06612	APOSC_17210
OG0006957	NEMVE04985	APOSC_00100
OG0006959	NEMVE12151	APOSC_20494
OG0006960	NEMVE13244	APOSC_19583
OG0006961	NEMVE21638	APOSC_12594
OG0006962	NEMVE14216	APOSC_03262, APOSC_03263
OG0006964	NEMVE09836	APOSC_10222
OG0006965	NEMVE21735, NEMVE20767	APOSC_18545
OG0006966	NEMVE24481	APOSC_26275
OG0006967	NEMVE19421	APOSC_12955
OG0006968	NEMVE00056	APOSC_00698
OG0006969	NEMVE15089	APOSC_07170
OG0006970	NEMVE23188	APOSC_09941
OG0006971	NEMVE23702, NEMVE20470	APOSC_04252
OG0006972	NEMVE12009	APOSC_09616
OG0006972	NEMVE13779	APOSC_09617
OG0006973	NEMVE21823	APOSC_26245
OG0006975	NEMVE13294	APOSC_15520
OG0006976	NEMVE05707	APOSC_01644, APOSC_01645
OG0006977	NEMVE15122	APOSC_15264
OG0006979	NEMVE07666	APOSC_22138
OG0006980	NEMVE14898	APOSC_11757
OG0006981	NEMVE02175	APOSC_04390
OG0006982	NEMVE06872	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	NEMVE25267	APOSC_00534, APOSC_00533
OG0006985	NEMVE04709	APOSC_21926
OG0006988	NEMVE05095	APOSC_00895
OG0006989	NEMVE14102	APOSC_01479
OG0006990	NEMVE23992	APOSC_13593, APOSC_13594
OG0006991	NEMVE25869	APOSC_01763
OG0006992	NEMVE06904	APOSC_25456
OG0006993	NEMVE25888	APOSC_04772
OG0006994	NEMVE06963	APOSC_08742
OG0006995	NEMVE10340	APOSC_00344
OG0006996	NEMVE23296	APOSC_22452
OG0006997	NEMVE23283	APOSC_28149
OG0006998	NEMVE21505	APOSC_27149
OG0006999	NEMVE22370, NEMVE03933	APOSC_09100
OG0007000	NEMVE24962	APOSC_20337
OG0007001	NEMVE01106, NEMVE12371	APOSC_08849
OG0007002	NEMVE25316	APOSC_27671
OG0007003	NEMVE18273	APOSC_26380
OG0007004	NEMVE25041	APOSC_13857
OG0007005	NEMVE06529	APOSC_24636
OG0007006	NEMVE25078	APOSC_28366
OG0007007	NEMVE06743	APOSC_10434, APOSC_10435
OG0007008	NEMVE08423	APOSC_18746
OG0007009	NEMVE17080	APOSC_07119
OG0007010	NEMVE07154	APOSC_12136
OG0007011	NEMVE14439	APOSC_20429
OG0007012	NEMVE08741	APOSC_15867
OG0007013	NEMVE23027, NEMVE20235	APOSC_09730
OG0007014	NEMVE07869	APOSC_16895
OG0007015	NEMVE01530	APOSC_28647
OG0007016	NEMVE14954	APOSC_25603
OG0007017	NEMVE09597	APOSC_01241, APOSC_01242
OG0007019	NEMVE19601	APOSC_01409, APOSC_01410
OG0007020	NEMVE13872	APOSC_18999
OG0007021	NEMVE19842, NEMVE16021	APOSC_04328
OG0007022	NEMVE13989	APOSC_24349
OG0007023	NEMVE19206	APOSC_14309, APOSC_12375
OG0007024	NEMVE22348	APOSC_27246
OG0007025	NEMVE24902	APOSC_12694
OG0007026	NEMVE10600	APOSC_28712, APOSC_21089
OG0007027	NEMVE14622	APOSC_10461
OG0007028	NEMVE14345	APOSC_23530
OG0007029	NEMVE14776	APOSC_18912, APOSC_04107
OG0007030	NEMVE25363	APOSC_08778
OG0007031	NEMVE10005	APOSC_13081, APOSC_13080
OG0007032	NEMVE08495	APOSC_12833, APOSC_09407
OG0007033	NEMVE13356	APOSC_24322
OG0007034	NEMVE13497	APOSC_19528
OG0007035	NEMVE14476	APOSC_17691
OG0007036	NEMVE22685	APOSC_03069
OG0007037	NEMVE13503	APOSC_01629
OG0007038	NEMVE05760	APOSC_21427
OG0007039	NEMVE09028, NEMVE00545	APOSC_01662
OG0007040	NEMVE13790	APOSC_28613, APOSC_25165, APOSC_25164
OG0007041	NEMVE25405, NEMVE18865	APOSC_28485
OG0007042	NEMVE18027	APOSC_26574, APOSC_10292
OG0007043	NEMVE05818	APOSC_28626
OG0007044	NEMVE13670	APOSC_05977
OG0007045	NEMVE11946, NEMVE11342	APOSC_16504
OG0007047	NEMVE23774	APOSC_10550
OG0007048	NEMVE22617	APOSC_00169, APOSC_00168, APOSC_25307
OG0007049	NEMVE24890	APOSC_08006
OG0007050	NEMVE01542	APOSC_16824
OG0007052	NEMVE08596	APOSC_12402
OG0007053	NEMVE21766	APOSC_04174
OG0007054	NEMVE10860	APOSC_27121, APOSC_27122
OG0007055	NEMVE15080	APOSC_28893
OG0007056	NEMVE14420	APOSC_16544
OG0007057	NEMVE14004	APOSC_06628
OG0007058	NEMVE17442	APOSC_07588
OG0007059	NEMVE21382, NEMVE22940	APOSC_01188
OG0007061	NEMVE02935	APOSC_14209
OG0007062	NEMVE24553	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	NEMVE09723	APOSC_13274
OG0007064	NEMVE07349	APOSC_02456
OG0007066	NEMVE22679	APOSC_08408, APOSC_08407, APOSC_08406
OG0007067	NEMVE22891	APOSC_24526, APOSC_07802, APOSC_07803
OG0007068	NEMVE19134	APOSC_27141
OG0007069	NEMVE22785	APOSC_05193
OG0007071	NEMVE18624	APOSC_27041
OG0007073	NEMVE14833	APOSC_00327
OG0007074	NEMVE25050	APOSC_19473
OG0007075	NEMVE25698	APOSC_03866
OG0007076	NEMVE07000, NEMVE20249	APOSC_05680, APOSC_05681
OG0007077	NEMVE15227	APOSC_28490
OG0007078	NEMVE19867, NEMVE14244	APOSC_08234
OG0007079	NEMVE25540	APOSC_23613
OG0007082	NEMVE02341	APOSC_05786
OG0007083	NEMVE23773	APOSC_23920
OG0007084	NEMVE22005	APOSC_07815
OG0007085	NEMVE25338	APOSC_12901
OG0007086	NEMVE14980, NEMVE19924	APOSC_01919
OG0007087	NEMVE07751	APOSC_20929
OG0007088	NEMVE05070	APOSC_03055
OG0007089	NEMVE11263	APOSC_22753
OG0007090	NEMVE05876	APOSC_18836
OG0007091	NEMVE13797	APOSC_23447
OG0007092	NEMVE07545	APOSC_10609
OG0007093	NEMVE13401	APOSC_27296
OG0007094	NEMVE07935	APOSC_17231
OG0007095	NEMVE15027	APOSC_23242, APOSC_12306
OG0007096	NEMVE05490	APOSC_21381
OG0007097	NEMVE14580	APOSC_22424
OG0007098	NEMVE13689	APOSC_27550
OG0007099	NEMVE24293, NEMVE20476	APOSC_13497
OG0007100	NEMVE06130	APOSC_06224
OG0007101	NEMVE25623	APOSC_22458
OG0007102	NEMVE05323	APOSC_04717
OG0007103	NEMVE05668, NEMVE15842	APOSC_20501
OG0007104	NEMVE06182	APOSC_20485
OG0007105	NEMVE17115	APOSC_00982
OG0007106	NEMVE14945	APOSC_15406
OG0007107	NEMVE05263	APOSC_13860
OG0007108	NEMVE13433	APOSC_08652
OG0007109	NEMVE14175, NEMVE20323	APOSC_15205
OG0007111	NEMVE25144	APOSC_24673
OG0007112	NEMVE10814	APOSC_07955
OG0007113	NEMVE10653	APOSC_26888
OG0007114	NEMVE09146	APOSC_24702
OG0007117	NEMVE22757	APOSC_03236, APOSC_03235
OG0007118	NEMVE02206	APOSC_04848
OG0007119	NEMVE02886, NEMVE13562	APOSC_26478
OG0007120	NEMVE06186	APOSC_09342
OG0007121	NEMVE25193	APOSC_06429, APOSC_06430
OG0007122	NEMVE14233	APOSC_21045
OG0007124	NEMVE10468	APOSC_18196
OG0007125	NEMVE11876, NEMVE10855	APOSC_16964
OG0007126	NEMVE22756	APOSC_04894
OG0007127	NEMVE13588	APOSC_05902
OG0007128	NEMVE13615	APOSC_00622, APOSC_24957
OG0007130	NEMVE25495, NEMVE21143	APOSC_03999
OG0007131	NEMVE23758, NEMVE12360	APOSC_10588
OG0007132	NEMVE06535, NEMVE12522	APOSC_16704
OG0007133	NEMVE11996, NEMVE06036	APOSC_06050
OG0007134	NEMVE13156	APOSC_24007
OG0007135	NEMVE14282	APOSC_09007
OG0007136	NEMVE08828	APOSC_19499
OG0007137	NEMVE14801	APOSC_15395
OG0007138	NEMVE09440, NEMVE12478	APOSC_25998
OG0007139	NEMVE09713	APOSC_13534
OG0007141	NEMVE14565	APOSC_12832
OG0007142	NEMVE16109	APOSC_05928
OG0007143	NEMVE08778, NEMVE20919	APOSC_09027
OG0007145	NEMVE19580	APOSC_05978
OG0007146	NEMVE18006	APOSC_01991
OG0007147	NEMVE13817	APOSC_00758
OG0007148	NEMVE22073	APOSC_24246
OG0007149	NEMVE12301	APOSC_08881, APOSC_26311, APOSC_16822
OG0007150	NEMVE11424	APOSC_13696
OG0007151	NEMVE22467	APOSC_16201
OG0007152	NEMVE25856	APOSC_26651, APOSC_26652
OG0007153	NEMVE18215	APOSC_21808, APOSC_21809
OG0007154	NEMVE23811	APOSC_09623
OG0007158	NEMVE25894	APOSC_06197, APOSC_06198
OG0007159	NEMVE05524	APOSC_03068
OG0007161	NEMVE21945	APOSC_15986
OG0007162	NEMVE16258	APOSC_06296
OG0007163	NEMVE16742	APOSC_06910
OG0007164	NEMVE18934	APOSC_03942
OG0007165	NEMVE14929	APOSC_07907
OG0007166	NEMVE07634	APOSC_23211
OG0007170	NEMVE22134	APOSC_09859, APOSC_03867
OG0007171	NEMVE22675	APOSC_13248
OG0007173	NEMVE10079	APOSC_26787
OG0007174	NEMVE07400	APOSC_10018
OG0007175	NEMVE21931	APOSC_18003
OG0007176	NEMVE05885	APOSC_24850
OG0007177	NEMVE06930	APOSC_15721, APOSC_15720
OG0007178	NEMVE09946	APOSC_26910
OG0007179	NEMVE24920	APOSC_05209
OG0007180	NEMVE22211	APOSC_09778
OG0007181	NEMVE22672, NEMVE11674	APOSC_25559
OG0007182	NEMVE25249	APOSC_09478
OG0007183	NEMVE01494, NEMVE21223	APOSC_18541
OG0007184	NEMVE13898	APOSC_00822, APOSC_17205
OG0007186	NEMVE16937	APOSC_13894
OG0007187	NEMVE13089	APOSC_08009
OG0007188	NEMVE21925	APOSC_25381
OG0007189	NEMVE08515	APOSC_00608
OG0007190	NEMVE09045	APOSC_04882, APOSC_05549
OG0007191	NEMVE04826	APOSC_12579
OG0007192	NEMVE12614	APOSC_09506
OG0007195	NEMVE21446	APOSC_01958
OG0007199	NEMVE05797	APOSC_10274
OG0007200	NEMVE18894	APOSC_12718
OG0007201	NEMVE15153, NEMVE03813	APOSC_14691
OG0007202	NEMVE12996	APOSC_28739
OG0007248	NEMVE05909	APOSC_03737, APOSC_03736
OG0007249	NEMVE19970, NEMVE03114, NEMVE25503	APOSC_16981
OG0007250	NEMVE23608	APOSC_24667
OG0007251	NEMVE08153	APOSC_28896
OG0007252	NEMVE24745	APOSC_19542
OG0007253	NEMVE01126	APOSC_09890
OG0007254	NEMVE23140	APOSC_05593
OG0007255	NEMVE06734	APOSC_02937
OG0007256	NEMVE11514	APOSC_13604
OG0007258	NEMVE00047, NEMVE14648	APOSC_09346
OG0007261	NEMVE06464, NEMVE10739	APOSC_15857
OG0007264	NEMVE15060	APOSC_03686
OG0007266	NEMVE00843	APOSC_11708
OG0007267	NEMVE01298, NEMVE18408	APOSC_12090
OG0007268	NEMVE08006	APOSC_14984
OG0007270	NEMVE23267	APOSC_12135
OG0007271	NEMVE14749	APOSC_24548
OG0007272	NEMVE17086	APOSC_03969
OG0007273	NEMVE22414	APOSC_01670
OG0007274	NEMVE12604, NEMVE24366	APOSC_15030
OG0007275	NEMVE14669	APOSC_04072
OG0007277	NEMVE02383	APOSC_08684
OG0007278	NEMVE03386	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028
OG0007279	NEMVE24542	APOSC_06293, APOSC_26833
OG0007280	NEMVE14013	APOSC_05359
OG0007281	NEMVE23664	APOSC_24565
OG0007282	NEMVE13645	APOSC_22102
OG0007288	NEMVE08146	APOSC_01075, APOSC_25609
OG0007289	NEMVE10504	APOSC_19502
OG0007290	NEMVE17402	APOSC_09809
OG0007291	NEMVE14746	APOSC_20720, APOSC_20719
OG0007292	NEMVE08212	APOSC_15788
OG0007293	NEMVE13245	APOSC_05980
OG0007294	NEMVE05938	APOSC_17131
OG0007295	NEMVE19179	APOSC_20953, APOSC_20952
OG0007296	NEMVE13425	APOSC_15801
OG0007297	NEMVE05122	APOSC_18063
OG0007299	NEMVE17700	APOSC_14198
OG0007300	NEMVE10414	APOSC_25712
OG0007301	NEMVE05910	APOSC_25373
OG0007302	NEMVE24421	APOSC_29071
OG0007303	NEMVE21168, NEMVE21934	APOSC_26419, APOSC_26418
OG0007304	NEMVE19345	APOSC_17074
OG0007305	NEMVE18637	APOSC_13539
OG0007306	NEMVE18933	APOSC_00386
OG0007307	NEMVE15849	APOSC_26088
