Orthogroup	NEMVE	APOSJ_ok
OG0006743	NEMVE16849	APOSJ_63261, APOSJ_63262, APOSJ_63260
OG0006745	NEMVE24739	APOSJ_35317, APOSJ_50296, APOSJ_50297
OG0006749	NEMVE24563	APOSJ_27759, APOSJ_27758
OG0006750	NEMVE25037	APOSJ_49152, APOSJ_49153
OG0006751	NEMVE07529	APOSJ_14745, APOSJ_13461, APOSJ_13464, APOSJ_13458, APOSJ_13463, APOSJ_14747, APOSJ_13466, APOSJ_13462, APOSJ_14746, APOSJ_13459, APOSJ_19095, APOSJ_13460
OG0006752	NEMVE20853, NEMVE23516	APOSJ_17882, APOSJ_17881
OG0006753	NEMVE10471	APOSJ_38998
OG0006754	NEMVE23232	APOSJ_05837
OG0006755	NEMVE22112	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564
OG0006756	NEMVE09108	APOSJ_62677, APOSJ_01763, APOSJ_48468
OG0006757	NEMVE06921	APOSJ_42820
OG0006758	NEMVE23646	APOSJ_28300
OG0006759	NEMVE13478	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871
OG0006760	NEMVE21302, NEMVE15995	APOSJ_06943
OG0006762	NEMVE08950	APOSJ_00245, APOSJ_01573
OG0006764	NEMVE18314, NEMVE06948	APOSJ_54919
OG0006765	NEMVE11490	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924
OG0006766	NEMVE03175	APOSJ_06534, APOSJ_41319, APOSJ_06535
OG0006768	NEMVE18868, NEMVE25762	APOSJ_06020, APOSJ_34792, APOSJ_06024
OG0006770	NEMVE23535	APOSJ_24317, APOSJ_50176
OG0006772	NEMVE25240	APOSJ_31036
OG0006774	NEMVE16002	APOSJ_42783, APOSJ_03957
OG0006775	NEMVE15139	APOSJ_42124, APOSJ_42123
OG0006776	NEMVE15379	APOSJ_12966, APOSJ_12967
OG0006777	NEMVE10884	APOSJ_19246, APOSJ_19247, APOSJ_19248
OG0006780	NEMVE06625	APOSJ_26931, APOSJ_26932
OG0006826	NEMVE13284	APOSJ_17237
OG0006827	NEMVE02172	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344
OG0006828	NEMVE07879	APOSJ_49734, APOSJ_55809
OG0006829	NEMVE13112	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257
OG0006830	NEMVE08915	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199
OG0006831	NEMVE24859	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517
OG0006832	NEMVE22982	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970
OG0006833	NEMVE24233	APOSJ_23443, APOSJ_23442
OG0006834	NEMVE24261	APOSJ_63848, APOSJ_55480
OG0006835	NEMVE07248	APOSJ_48117, APOSJ_48118
OG0006837	NEMVE23801, NEMVE25442	APOSJ_45442, APOSJ_45443
OG0006838	NEMVE13721	APOSJ_02122
OG0006842	NEMVE22104, NEMVE04435	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985
OG0006843	NEMVE13226	APOSJ_33620
OG0006844	NEMVE13224	APOSJ_05634
OG0006845	NEMVE17371	APOSJ_32433, APOSJ_61239
OG0006846	NEMVE24794	APOSJ_25724
OG0006847	NEMVE13304	APOSJ_54843
OG0006848	NEMVE16167	APOSJ_03150
OG0006849	NEMVE22050	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756
OG0006851	NEMVE25124	APOSJ_32920, APOSJ_32921
OG0006853	NEMVE23764	APOSJ_44043
OG0006856	NEMVE09221	APOSJ_27949, APOSJ_27947, APOSJ_27950
OG0006858	NEMVE23450	APOSJ_39886, APOSJ_39884, APOSJ_18784, APOSJ_53859, APOSJ_39885, APOSJ_18786, APOSJ_53858, APOSJ_18783, APOSJ_18788
OG0006860	NEMVE18531	APOSJ_56395
OG0006861	NEMVE07486, NEMVE20619, NEMVE17024	APOSJ_48735
OG0006862	NEMVE23812	APOSJ_48347, APOSJ_48348
OG0006863	NEMVE15515	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722
OG0006864	NEMVE08355	APOSJ_32877
OG0006865	NEMVE25822	APOSJ_64462, APOSJ_59053
OG0006866	NEMVE08860	APOSJ_18489, APOSJ_18490
OG0006867	NEMVE14363	APOSJ_33171, APOSJ_44359, APOSJ_44361
OG0006869	NEMVE16212, NEMVE00422	APOSJ_45609, APOSJ_18190, APOSJ_45611, APOSJ_45604, APOSJ_22739
OG0006871	NEMVE04605, NEMVE09898	APOSJ_42328
OG0006873	NEMVE01547	APOSJ_45962
OG0006875	NEMVE25510	APOSJ_11128
OG0006876	NEMVE02088	APOSJ_24646
OG0006877	NEMVE14455	APOSJ_59586, APOSJ_59585, APOSJ_59587
OG0006878	NEMVE07083	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221
OG0006880	NEMVE06819	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740
OG0006881	NEMVE07356	APOSJ_26247, APOSJ_26246
OG0006882	NEMVE15924	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811
OG0006883	NEMVE02647	APOSJ_07729, APOSJ_48479, APOSJ_57269, APOSJ_57270, APOSJ_62790, APOSJ_07727, APOSJ_07728, APOSJ_19028
OG0006884	NEMVE08457	APOSJ_59766
OG0006885	NEMVE22646	APOSJ_30168
OG0006886	NEMVE21731	APOSJ_49253, APOSJ_49252
OG0006887	NEMVE06955	APOSJ_27115
OG0006888	NEMVE13701, NEMVE21293	APOSJ_14838
OG0006890	NEMVE05014	APOSJ_60946, APOSJ_59956, APOSJ_59957
OG0006891	NEMVE04359	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370
OG0006892	NEMVE20580	APOSJ_20019
OG0006893	NEMVE17795	APOSJ_21809, APOSJ_26982
OG0006894	NEMVE06286, NEMVE11857	APOSJ_09632
OG0006895	NEMVE06846, NEMVE12809	APOSJ_49994, APOSJ_28846
OG0006896	NEMVE22792	APOSJ_58706
OG0006897	NEMVE10415	APOSJ_01491, APOSJ_01490
OG0006898	NEMVE19257	APOSJ_06421, APOSJ_29915
OG0006899	NEMVE06869	APOSJ_40716
OG0006900	NEMVE01654	APOSJ_18531
OG0006901	NEMVE14333	APOSJ_17690
OG0006902	NEMVE18593, NEMVE20461	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144
OG0006904	NEMVE14542	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308
OG0006905	NEMVE07398	APOSJ_45918
OG0006906	NEMVE13236	APOSJ_05156
OG0006907	NEMVE24857	APOSJ_26515, APOSJ_34159
OG0006908	NEMVE26000, NEMVE17575	APOSJ_40264
OG0006909	NEMVE07072	APOSJ_53856
OG0006911	NEMVE19816	APOSJ_43934, APOSJ_43936, APOSJ_43935
OG0006912	NEMVE18786	APOSJ_31962, APOSJ_31961
OG0006914	NEMVE06049	APOSJ_03410
OG0006915	NEMVE09886	APOSJ_62444, APOSJ_10752, APOSJ_03157
OG0006916	NEMVE23817	APOSJ_47423, APOSJ_64350, APOSJ_47422
OG0006917	NEMVE08132	APOSJ_37702, APOSJ_37701
OG0006921	NEMVE24812	APOSJ_43906
OG0006923	NEMVE13295	APOSJ_14174
OG0006924	NEMVE01464	APOSJ_62477, APOSJ_09705
OG0006925	NEMVE13382, NEMVE02521	APOSJ_50920
OG0006926	NEMVE23407	APOSJ_22826
OG0006927	NEMVE24367	APOSJ_51313, APOSJ_34133, APOSJ_63788
OG0006928	NEMVE09174, NEMVE09166	APOSJ_28420, APOSJ_28421, APOSJ_28422
OG0006929	NEMVE08440	APOSJ_61837
OG0006930	NEMVE25703, NEMVE25702	APOSJ_23322, APOSJ_23324
OG0006931	NEMVE13787	APOSJ_01177
OG0006932	NEMVE05137	APOSJ_35892, APOSJ_35891
OG0006933	NEMVE15767, NEMVE24845	APOSJ_46053, APOSJ_17717, APOSJ_17718
OG0006934	NEMVE24344	APOSJ_56368
OG0006935	NEMVE13070	APOSJ_55531, APOSJ_55532
OG0006936	NEMVE03459, NEMVE10607	APOSJ_19875
OG0006937	NEMVE21757	APOSJ_63843, APOSJ_10217
OG0006938	NEMVE06983	APOSJ_18988, APOSJ_18985
OG0006940	NEMVE13137	APOSJ_42534
OG0006941	NEMVE04949	APOSJ_56429, APOSJ_64562, APOSJ_12058
OG0006942	NEMVE13642	APOSJ_23645, APOSJ_23646
OG0006943	NEMVE05334	APOSJ_00830, APOSJ_00829
OG0006944	NEMVE06196	APOSJ_28952
OG0006945	NEMVE08899	APOSJ_03559
OG0006946	NEMVE14167	APOSJ_08475
OG0006947	NEMVE05807	APOSJ_57758, APOSJ_30162, APOSJ_30163
OG0006948	NEMVE13841, NEMVE20539	APOSJ_22618, APOSJ_13524
OG0006949	NEMVE22705	APOSJ_13101, APOSJ_26893
OG0006950	NEMVE16672	APOSJ_38633, APOSJ_61955, APOSJ_64347
OG0006951	NEMVE22939	APOSJ_28100, APOSJ_28099
OG0006952	NEMVE05912	APOSJ_40243, APOSJ_51453
OG0006953	NEMVE17873	APOSJ_36543, APOSJ_21697, APOSJ_28368
OG0006954	NEMVE22116	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339
OG0006955	NEMVE06612	APOSJ_47404
OG0006957	NEMVE04985	APOSJ_20028
OG0006959	NEMVE12151	APOSJ_61981, APOSJ_61980
OG0006962	NEMVE14216	APOSJ_34230, APOSJ_34231
OG0006964	NEMVE09836	APOSJ_09573, APOSJ_09572
OG0006965	NEMVE21735, NEMVE20767	APOSJ_32449
OG0006966	NEMVE24481	APOSJ_53307
OG0006967	NEMVE19421	APOSJ_22231
OG0006968	NEMVE00056	APOSJ_23282
OG0006969	NEMVE15089	APOSJ_25946
OG0006970	NEMVE23188	APOSJ_01125
OG0006971	NEMVE23702, NEMVE20470	APOSJ_24320, APOSJ_24319
OG0006972	NEMVE13779	APOSJ_43927, APOSJ_43926
OG0006973	NEMVE21823	APOSJ_26316
OG0006975	NEMVE13294	APOSJ_42307, APOSJ_16860, APOSJ_42306
OG0006976	NEMVE05707	APOSJ_56175
OG0006977	NEMVE15122	APOSJ_05269, APOSJ_26690
OG0006979	NEMVE07666	APOSJ_06778
OG0006980	NEMVE14898	APOSJ_61662, APOSJ_61663
OG0006981	NEMVE02175	APOSJ_60669, APOSJ_42913, APOSJ_62660
OG0006982	NEMVE06872	APOSJ_60070, APOSJ_33435
OG0006983	NEMVE25267	APOSJ_24250, APOSJ_24251, APOSJ_24249
OG0006985	NEMVE04709	APOSJ_32747, APOSJ_63924, APOSJ_63920
OG0006988	NEMVE05095	APOSJ_54423, APOSJ_13199
OG0006989	NEMVE14102	APOSJ_24754, APOSJ_24755
OG0006990	NEMVE23992	APOSJ_03032
OG0006991	NEMVE25869	APOSJ_46537
OG0006992	NEMVE06904	APOSJ_16368
OG0006993	NEMVE25888	APOSJ_36192, APOSJ_36191
OG0006994	NEMVE06963	APOSJ_10380, APOSJ_10381
OG0006995	NEMVE10340	APOSJ_22637
OG0006996	NEMVE23296	APOSJ_15300, APOSJ_15299
OG0006997	NEMVE23283	APOSJ_53210, APOSJ_56310
OG0006999	NEMVE22370, NEMVE03933	APOSJ_46842
OG0007000	NEMVE24962	APOSJ_45018, APOSJ_45017
OG0007001	NEMVE01106, NEMVE12371	APOSJ_19177, APOSJ_12423, APOSJ_40320
OG0007002	NEMVE25316	APOSJ_45658, APOSJ_45659
OG0007003	NEMVE18273	APOSJ_61780, APOSJ_17005
OG0007004	NEMVE25041	APOSJ_08992, APOSJ_08988, APOSJ_02520
OG0007005	NEMVE06529	APOSJ_48701, APOSJ_28138
OG0007006	NEMVE25078	APOSJ_11749
OG0007007	NEMVE06743	APOSJ_56908, APOSJ_64095
OG0007008	NEMVE08423	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549
OG0007009	NEMVE17080	APOSJ_10045
OG0007010	NEMVE07154	APOSJ_62140, APOSJ_45122
OG0007011	NEMVE14439	APOSJ_16444, APOSJ_19860, APOSJ_16457
OG0007012	NEMVE08741	APOSJ_00889
OG0007013	NEMVE23027, NEMVE20235	APOSJ_58627
OG0007014	NEMVE07869	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190
OG0007015	NEMVE01530	APOSJ_58087
OG0007016	NEMVE14954	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385
OG0007017	NEMVE09597	APOSJ_30791, APOSJ_30792
OG0007019	NEMVE19601	APOSJ_39382, APOSJ_39384, APOSJ_39385, APOSJ_56581, APOSJ_39383, APOSJ_39386
OG0007020	NEMVE13872	APOSJ_09751
OG0007021	NEMVE19842, NEMVE16021	APOSJ_34361, APOSJ_34359
OG0007022	NEMVE13989	APOSJ_13494, APOSJ_13493
OG0007023	NEMVE19206	APOSJ_42692, APOSJ_42691, APOSJ_63783
OG0007024	NEMVE22348	APOSJ_58666
OG0007025	NEMVE24902	APOSJ_61019
OG0007026	NEMVE10600	APOSJ_43042, APOSJ_61132, APOSJ_61131
OG0007027	NEMVE14622	APOSJ_25183, APOSJ_00515
OG0007028	NEMVE14345	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905
OG0007029	NEMVE14776	APOSJ_38852, APOSJ_38853
OG0007030	NEMVE25363	APOSJ_19471, APOSJ_19472, APOSJ_19474, APOSJ_19473, APOSJ_58282, APOSJ_19470
OG0007031	NEMVE10005	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282
OG0007032	NEMVE08495	APOSJ_57245, APOSJ_48774
OG0007033	NEMVE13356	APOSJ_12615
OG0007034	NEMVE13497	APOSJ_23509, APOSJ_17356
OG0007035	NEMVE14476	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921
OG0007036	NEMVE22685	APOSJ_62513
OG0007037	NEMVE13503	APOSJ_10367, APOSJ_01290
OG0007038	NEMVE05760	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407
OG0007039	NEMVE09028, NEMVE00545	APOSJ_10092, APOSJ_10091
OG0007040	NEMVE13790	APOSJ_36613, APOSJ_36612
OG0007041	NEMVE25405, NEMVE18865	APOSJ_03322, APOSJ_41225
OG0007042	NEMVE18027	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479
OG0007043	NEMVE05818	APOSJ_42024, APOSJ_42025
OG0007044	NEMVE13670	APOSJ_40354, APOSJ_40352
OG0007045	NEMVE11946, NEMVE11342	APOSJ_01927
OG0007047	NEMVE23774	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278
OG0007048	NEMVE22617	APOSJ_27456
OG0007050	NEMVE01542	APOSJ_15289, APOSJ_30393
OG0007052	NEMVE08596	APOSJ_30758, APOSJ_30765, APOSJ_30763, APOSJ_30764, APOSJ_30761, APOSJ_30762, APOSJ_30759
OG0007053	NEMVE21766	APOSJ_16019
OG0007054	NEMVE10860	APOSJ_11125, APOSJ_11127
OG0007055	NEMVE15080	APOSJ_31312
OG0007056	NEMVE14420	APOSJ_54613
OG0007057	NEMVE14004	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007058	NEMVE17442	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159
OG0007059	NEMVE21382, NEMVE22940	APOSJ_14459, APOSJ_25530
OG0007061	NEMVE02935	APOSJ_46459
OG0007062	NEMVE24553	APOSJ_13575, APOSJ_13576
OG0007063	NEMVE09723	APOSJ_04903, APOSJ_04902
OG0007064	NEMVE07349	APOSJ_61161
OG0007066	NEMVE22679	APOSJ_38563, APOSJ_38564
OG0007067	NEMVE22891	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364
OG0007068	NEMVE19134	APOSJ_56223, APOSJ_63966
OG0007069	NEMVE22785	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738
OG0007071	NEMVE18624	APOSJ_18860
OG0007073	NEMVE14833	APOSJ_28284, APOSJ_64545
OG0007074	NEMVE25050	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087
OG0007075	NEMVE25698	APOSJ_38690, APOSJ_45515
OG0007076	NEMVE07000, NEMVE20249	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479
OG0007077	NEMVE15227	APOSJ_62170
OG0007078	NEMVE19867, NEMVE14244	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552
OG0007079	NEMVE25540	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588
OG0007082	NEMVE02341	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185
OG0007083	NEMVE23773	APOSJ_05225, APOSJ_05224
OG0007084	NEMVE22005	APOSJ_54010
OG0007085	NEMVE25338	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310
OG0007086	NEMVE14980, NEMVE19924	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258
OG0007087	NEMVE07751	APOSJ_25106, APOSJ_25105
OG0007088	NEMVE05070	APOSJ_57703, APOSJ_57705, APOSJ_57706
OG0007089	NEMVE11263	APOSJ_25775, APOSJ_25776
OG0007090	NEMVE05876	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	NEMVE13797	APOSJ_07966, APOSJ_49928
OG0007092	NEMVE07545	APOSJ_25956, APOSJ_25955
OG0007093	NEMVE13401	APOSJ_62680
OG0007094	NEMVE07935	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934
OG0007095	NEMVE15027	APOSJ_17446
OG0007096	NEMVE05490	APOSJ_14066
OG0007097	NEMVE14580	APOSJ_33669
OG0007098	NEMVE13689	APOSJ_25086
OG0007099	NEMVE24293, NEMVE20476	APOSJ_25627, APOSJ_53694, APOSJ_53695
OG0007100	NEMVE06130	APOSJ_20949, APOSJ_20950
OG0007101	NEMVE25623	APOSJ_42478
OG0007102	NEMVE05323	APOSJ_45496
OG0007103	NEMVE05668, NEMVE15842	APOSJ_44007
OG0007104	NEMVE06182	APOSJ_48249, APOSJ_48250, APOSJ_48248
OG0007105	NEMVE17115	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522
OG0007106	NEMVE14945	APOSJ_46368
OG0007107	NEMVE05263	APOSJ_11584
OG0007108	NEMVE13433	APOSJ_00180
OG0007109	NEMVE14175, NEMVE20323	APOSJ_35076, APOSJ_26918, APOSJ_35077
OG0007111	NEMVE25144	APOSJ_52368, APOSJ_52367, APOSJ_52369
OG0007112	NEMVE10814	APOSJ_25298
OG0007113	NEMVE10653	APOSJ_52477
OG0007114	NEMVE09146	APOSJ_18015
OG0007115	NEMVE16071	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817
OG0007117	NEMVE22757	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025
OG0007118	NEMVE02206	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007119	NEMVE02886, NEMVE13562	APOSJ_35224
OG0007120	NEMVE06186	APOSJ_12641
OG0007121	NEMVE25193	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
OG0007122	NEMVE14233	APOSJ_08797, APOSJ_08799, APOSJ_08798
OG0007124	NEMVE10468	APOSJ_37108
OG0007125	NEMVE11876, NEMVE10855	APOSJ_12549
OG0007126	NEMVE22756	APOSJ_49047, APOSJ_49048
OG0007127	NEMVE13588	APOSJ_31901
OG0007128	NEMVE13615	APOSJ_35088, APOSJ_35087, APOSJ_20305
OG0007130	NEMVE25495, NEMVE21143	APOSJ_06883
OG0007131	NEMVE23758, NEMVE12360	APOSJ_28471, APOSJ_28473
OG0007132	NEMVE06535, NEMVE12522	APOSJ_60411, APOSJ_60410
OG0007133	NEMVE11996, NEMVE06036	APOSJ_10127
OG0007134	NEMVE13156	APOSJ_25313, APOSJ_25312
OG0007135	NEMVE14282	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225
OG0007136	NEMVE08828	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116
OG0007138	NEMVE09440, NEMVE12478	APOSJ_58570, APOSJ_58571
OG0007141	NEMVE14565	APOSJ_05316, APOSJ_48902, APOSJ_05317, APOSJ_48907, APOSJ_33001, APOSJ_05318
OG0007142	NEMVE16109	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380
OG0007143	NEMVE08778, NEMVE20919	APOSJ_34275, APOSJ_34276
OG0007145	NEMVE19580	APOSJ_25174, APOSJ_25173
OG0007146	NEMVE18006	APOSJ_13119, APOSJ_17332
OG0007147	NEMVE13817	APOSJ_10898, APOSJ_10900, APOSJ_10901
OG0007148	NEMVE22073	APOSJ_45173, APOSJ_39765
OG0007150	NEMVE11424	APOSJ_14446, APOSJ_14447
OG0007151	NEMVE22467	APOSJ_11618, APOSJ_17738
OG0007152	NEMVE25856	APOSJ_35457, APOSJ_35456
OG0007153	NEMVE18215	APOSJ_41556
OG0007154	NEMVE23811	APOSJ_00713
OG0007158	NEMVE25894	APOSJ_00808, APOSJ_05058
OG0007159	NEMVE05524	APOSJ_48213
OG0007161	NEMVE21945	APOSJ_10237, APOSJ_31229
OG0007162	NEMVE16258	APOSJ_27955, APOSJ_04482
OG0007163	NEMVE16742	APOSJ_22276, APOSJ_22275
OG0007164	NEMVE18934	APOSJ_28942, APOSJ_28941
OG0007165	NEMVE14929	APOSJ_27299
OG0007166	NEMVE07634	APOSJ_43197
OG0007170	NEMVE22134	APOSJ_16357, APOSJ_40065, APOSJ_40166, APOSJ_07552, APOSJ_38337, APOSJ_07551, APOSJ_07550, APOSJ_07553, APOSJ_47536, APOSJ_40062, APOSJ_47539
OG0007171	NEMVE22675	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842
OG0007173	NEMVE10079	APOSJ_27821, APOSJ_27823
OG0007174	NEMVE07400	APOSJ_36565, APOSJ_36566
OG0007175	NEMVE21931	APOSJ_40886, APOSJ_40887
OG0007176	NEMVE05885	APOSJ_26959, APOSJ_47176, APOSJ_26964
OG0007177	NEMVE06930	APOSJ_65336
OG0007178	NEMVE09946	APOSJ_10991
OG0007179	NEMVE24920	APOSJ_11484, APOSJ_11483
OG0007180	NEMVE22211	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212
OG0007181	NEMVE22672, NEMVE11674	APOSJ_43146
OG0007182	NEMVE25249	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787
OG0007183	NEMVE01494, NEMVE21223	APOSJ_63497
OG0007184	NEMVE13898	APOSJ_45651
OG0007186	NEMVE16937	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652
OG0007187	NEMVE13089	APOSJ_12565, APOSJ_12566
OG0007188	NEMVE21925	APOSJ_39163, APOSJ_45041
OG0007189	NEMVE08515	APOSJ_20244
OG0007190	NEMVE09045	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096
OG0007191	NEMVE04826	APOSJ_60651, APOSJ_22859
OG0007192	NEMVE12614	APOSJ_11345
OG0007195	NEMVE21446	APOSJ_59304, APOSJ_43193, APOSJ_59303, APOSJ_29520, APOSJ_59306, APOSJ_44726, APOSJ_59307, APOSJ_59305
OG0007200	NEMVE18894	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941
OG0007201	NEMVE15153, NEMVE03813	APOSJ_54513, APOSJ_54512, APOSJ_54511
OG0007250	NEMVE23608	APOSJ_59544, APOSJ_59545, APOSJ_59546
OG0007251	NEMVE08153	APOSJ_36228
OG0007252	NEMVE24745	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171
OG0007253	NEMVE01126	APOSJ_10673
OG0007254	NEMVE23140	APOSJ_13177
OG0007255	NEMVE06734	APOSJ_61034, APOSJ_61032
OG0007256	NEMVE11220	APOSJ_63694
OG0007256	NEMVE11514	APOSJ_63695
OG0007258	NEMVE00047, NEMVE14648	APOSJ_39371
OG0007261	NEMVE06464, NEMVE10739	APOSJ_18131
OG0007264	NEMVE15060	APOSJ_04142
OG0007266	NEMVE00843	APOSJ_02456
OG0007267	NEMVE01298, NEMVE18408	APOSJ_39161
OG0007268	NEMVE08006	APOSJ_01766, APOSJ_01765
OG0007270	NEMVE23267	APOSJ_18070, APOSJ_18072
OG0007271	NEMVE14749	APOSJ_21579, APOSJ_57446
OG0007272	NEMVE17086	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252
OG0007273	NEMVE22414	APOSJ_54097
OG0007274	NEMVE12604, NEMVE24366	APOSJ_58383
OG0007275	NEMVE14669	APOSJ_62050, APOSJ_62051
OG0007277	NEMVE02383	APOSJ_00797, APOSJ_32479
OG0007278	NEMVE03386	APOSJ_62054, APOSJ_63859, APOSJ_50979, APOSJ_19761, APOSJ_60168, APOSJ_19762, APOSJ_63858, APOSJ_63856
OG0007279	NEMVE24542	APOSJ_45405
OG0007280	NEMVE14013	APOSJ_17538, APOSJ_33154
OG0007281	NEMVE23664	APOSJ_27609, APOSJ_27610
OG0007282	NEMVE13645	APOSJ_52740, APOSJ_52741
OG0007288	NEMVE08146	APOSJ_62431
OG0007289	NEMVE10504	APOSJ_03055
OG0007290	NEMVE17402	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631
OG0007291	NEMVE14746	APOSJ_64281
OG0007292	NEMVE08212	APOSJ_35746, APOSJ_35745
OG0007293	NEMVE13245	APOSJ_61631
OG0007294	NEMVE05938	APOSJ_15245
OG0007295	NEMVE19179	APOSJ_01123, APOSJ_01122
OG0007296	NEMVE13425	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011
OG0007297	NEMVE05122	APOSJ_51760
OG0007299	NEMVE17700	APOSJ_35741, APOSJ_28715
OG0007300	NEMVE10414	APOSJ_53629
OG0007301	NEMVE05910	APOSJ_17343
OG0007302	NEMVE24421	APOSJ_34134, APOSJ_34135
OG0007303	NEMVE21168, NEMVE21934	APOSJ_28901, APOSJ_28900
OG0007304	NEMVE19345	APOSJ_41899, APOSJ_41898
OG0007305	NEMVE18637	APOSJ_27411, APOSJ_55468
OG0007306	NEMVE18933	APOSJ_59763
OG0007309	NEMVE20201	APOSJ_31622, APOSJ_31623, APOSJ_31621
OG0007310	NEMVE06728	APOSJ_42505, APOSJ_42506
OG0007312	NEMVE23732	APOSJ_31725
OG0007313	NEMVE25309, NEMVE13991, NEMVE11990	APOSJ_11566, APOSJ_11567, APOSJ_11565
OG0007314	NEMVE14601	APOSJ_03599, APOSJ_03598
OG0007316	NEMVE13237	APOSJ_27503
OG0007317	NEMVE07571	APOSJ_35307, APOSJ_48501
