Orthogroup	NEMVE	AMPFI_ok
OG0006311	NEMVE19440, NEMVE17820, NEMVE19918	AMPFI_05300
OG0006312	NEMVE18372	AMPFI_19065
OG0006313	NEMVE22686	AMPFI_08699
OG0006314	NEMVE24333, NEMVE21005	AMPFI_00274
OG0006315	NEMVE15833	AMPFI_12726
OG0006316	NEMVE09340, NEMVE20670, NEMVE03501	AMPFI_25657
OG0006317	NEMVE22179, NEMVE24570	AMPFI_10347
OG0006319	NEMVE06270	AMPFI_18169
OG0006320	NEMVE02287	AMPFI_02196
OG0006321	NEMVE11987	AMPFI_06467, AMPFI_03793
OG0006322	NEMVE11564, NEMVE20664	AMPFI_18871
OG0006323	NEMVE24425	AMPFI_09840
OG0006324	NEMVE23239	AMPFI_04965
OG0006325	NEMVE12445, NEMVE02974	AMPFI_00434, AMPFI_12380
OG0006326	NEMVE15759	AMPFI_18484
OG0006327	NEMVE24917	AMPFI_08527
OG0006330	NEMVE14456	AMPFI_04855
OG0006331	NEMVE13643	AMPFI_14220
OG0006332	NEMVE08037	AMPFI_14914
OG0006334	NEMVE13329	AMPFI_25859
OG0006335	NEMVE23896	AMPFI_07444
OG0006336	NEMVE24651	AMPFI_10265
OG0006339	NEMVE23824	AMPFI_08797
OG0006340	NEMVE10948	AMPFI_12532
OG0006341	NEMVE12553, NEMVE14094	AMPFI_15945
OG0006343	NEMVE25328	AMPFI_00277, AMPFI_00654, AMPFI_19184
OG0006344	NEMVE22317	AMPFI_17205
OG0006345	NEMVE21962	AMPFI_19089, AMPFI_21303
OG0006347	NEMVE21968	AMPFI_08973
OG0006348	NEMVE23591, NEMVE26005, NEMVE16247	AMPFI_23765
OG0006350	NEMVE14391	AMPFI_24714
OG0006352	NEMVE14684	AMPFI_00995
OG0006353	NEMVE13981, NEMVE21258	AMPFI_06451
OG0006354	NEMVE13631	AMPFI_07811
OG0006355	NEMVE20104, NEMVE11281, NEMVE04679	AMPFI_04748
OG0006356	NEMVE09654	AMPFI_25376
OG0006357	NEMVE24732	AMPFI_23363
OG0006358	NEMVE22790	AMPFI_03642
OG0006359	NEMVE21463, NEMVE10116	AMPFI_21575, AMPFI_13107
OG0006360	NEMVE11945, NEMVE14950, NEMVE09722	AMPFI_21111
OG0006361	NEMVE24246	AMPFI_13719
OG0006362	NEMVE15117	AMPFI_21721
OG0006363	NEMVE09625	AMPFI_07540
OG0006364	NEMVE05230, NEMVE00679	AMPFI_05920
OG0006365	NEMVE21950	AMPFI_25333
OG0006368	NEMVE22823	AMPFI_14390, AMPFI_00586
OG0006370	NEMVE05218	AMPFI_02001
OG0006371	NEMVE22625	AMPFI_02807, AMPFI_17338
OG0006372	NEMVE09290	AMPFI_02843
OG0006373	NEMVE03917	AMPFI_04455, AMPFI_06235, AMPFI_12816, AMPFI_17779, AMPFI_24420
OG0006374	NEMVE23577	AMPFI_04852
OG0006375	NEMVE11513	AMPFI_05100
OG0006376	NEMVE23782	AMPFI_06042
OG0006377	NEMVE16226	AMPFI_06121
OG0006378	NEMVE15636	AMPFI_06173
OG0006379	NEMVE15844	AMPFI_06346
OG0006381	NEMVE22611	AMPFI_07193
OG0006383	NEMVE13729	AMPFI_09418
OG0006384	NEMVE25542	AMPFI_10036
OG0006385	NEMVE19329	AMPFI_10081
OG0006386	NEMVE01150, NEMVE00239	AMPFI_10106
OG0006387	NEMVE24021	AMPFI_10442
OG0006389	NEMVE21903	AMPFI_10944
OG0006391	NEMVE13206	AMPFI_19852, AMPFI_11392
OG0006392	NEMVE14704, NEMVE12102	AMPFI_11646
OG0006393	NEMVE22326	AMPFI_13332
OG0006394	NEMVE15490	AMPFI_13378
OG0006395	NEMVE21779	AMPFI_13661
OG0006396	NEMVE07776	AMPFI_14971
OG0006397	NEMVE01703	AMPFI_16051
OG0006398	NEMVE12068	AMPFI_17211
OG0006399	NEMVE05412	AMPFI_19186
OG0006401	NEMVE14644	AMPFI_20278
OG0006402	NEMVE11176	AMPFI_21913
OG0006403	NEMVE25340	AMPFI_25220, AMPFI_25012
OG0006442	NEMVE04542, NEMVE04555	AMPFI_02612, AMPFI_22897
OG0006443	NEMVE24139	AMPFI_07202
OG0006447	NEMVE14227	AMPFI_11947
OG0006448	NEMVE14631	AMPFI_06560
OG0006452	NEMVE22045	AMPFI_16030
OG0006454	NEMVE01525	AMPFI_05834
OG0006457	NEMVE02219	AMPFI_21736
OG0006458	NEMVE23830	AMPFI_20948
OG0006459	NEMVE15405	AMPFI_24708
OG0006460	NEMVE05063	AMPFI_05880
OG0006461	NEMVE25171	AMPFI_09416
OG0006462	NEMVE13915	AMPFI_25276
OG0006463	NEMVE06047	AMPFI_13065
OG0006464	NEMVE13731	AMPFI_20431
OG0006467	NEMVE22709	AMPFI_07080
OG0006468	NEMVE22441, NEMVE22470	AMPFI_25686
OG0006469	NEMVE10571	AMPFI_03365
OG0006470	NEMVE04834	AMPFI_09779
OG0006472	NEMVE04638	AMPFI_15114
OG0006474	NEMVE04607	AMPFI_10985
OG0006475	NEMVE13355	AMPFI_07654
OG0006476	NEMVE13672	AMPFI_06528
OG0006478	NEMVE08604	AMPFI_19049
OG0006479	NEMVE25506	AMPFI_06142
OG0006480	NEMVE14859	AMPFI_11426
OG0006481	NEMVE14750	AMPFI_25723
OG0006482	NEMVE04768, NEMVE03006	AMPFI_24557
OG0006483	NEMVE17969	AMPFI_16128
OG0006485	NEMVE22268	AMPFI_08915
OG0006486	NEMVE14560	AMPFI_16684
OG0006487	NEMVE07085	AMPFI_17903
OG0006488	NEMVE02068	AMPFI_11034
OG0006490	NEMVE14501	AMPFI_17883
OG0006491	NEMVE05407	AMPFI_11842
OG0006493	NEMVE19349	AMPFI_02164
OG0006494	NEMVE14035	AMPFI_05737
OG0006496	NEMVE00019	AMPFI_10689
OG0006497	NEMVE24844	AMPFI_06696
OG0006498	NEMVE14543	AMPFI_12161
OG0006500	NEMVE07205	AMPFI_10686
OG0006501	NEMVE11638, NEMVE12339, NEMVE13908	AMPFI_25980
OG0006502	NEMVE23114	AMPFI_01184
OG0006503	NEMVE13506	AMPFI_14175
OG0006505	NEMVE14629	AMPFI_09747
OG0006506	NEMVE14719	AMPFI_20331
OG0006507	NEMVE00425, NEMVE01835	AMPFI_10834
OG0006508	NEMVE08993, NEMVE21341	AMPFI_11788
OG0006509	NEMVE24726	AMPFI_18650
OG0006510	NEMVE15703	AMPFI_07648
OG0006511	NEMVE14251	AMPFI_09796
OG0006512	NEMVE22978	AMPFI_15002
OG0006513	NEMVE15730	AMPFI_10162
OG0006514	NEMVE21783	AMPFI_21552
OG0006515	NEMVE04937	AMPFI_23080
OG0006516	NEMVE06592	AMPFI_09518
OG0006517	NEMVE18893, NEMVE20520	AMPFI_09029
OG0006518	NEMVE13789	AMPFI_09733
OG0006519	NEMVE13465	AMPFI_09462
OG0006520	NEMVE22333	AMPFI_20008
OG0006523	NEMVE25529	AMPFI_01535
OG0006525	NEMVE22491	AMPFI_11251
OG0006526	NEMVE14152	AMPFI_14770
OG0006527	NEMVE08764	AMPFI_06100
OG0006528	NEMVE22210	AMPFI_10398
OG0006529	NEMVE16878, NEMVE15941, NEMVE18661, NEMVE18374, NEMVE21326, NEMVE15175, NEMVE16608, NEMVE16735, NEMVE15902, NEMVE20766, NEMVE12113, NEMVE06277, NEMVE16673, NEMVE08267, NEMVE20223, NEMVE17703	AMPFI_20846, AMPFI_00299
OG0006529	NEMVE19344	AMPFI_03519
OG0006530	NEMVE02091	AMPFI_21867, AMPFI_16011
OG0006532	NEMVE08321	AMPFI_11984
OG0006533	NEMVE04409	AMPFI_06493
OG0006534	NEMVE19297	AMPFI_20504
OG0006535	NEMVE06896	AMPFI_14352
OG0006536	NEMVE17923	AMPFI_12044
OG0006537	NEMVE03134, NEMVE02559	AMPFI_10341
OG0006538	NEMVE23417	AMPFI_02030
OG0006539	NEMVE23628	AMPFI_07277
OG0006540	NEMVE14709	AMPFI_19290
OG0006541	NEMVE16807	AMPFI_18892
OG0006542	NEMVE14992, NEMVE10018	AMPFI_14637
OG0006543	NEMVE14466, NEMVE04354	AMPFI_06101
OG0006544	NEMVE14328	AMPFI_06224
OG0006545	NEMVE18966	AMPFI_13489
OG0006546	NEMVE05077	AMPFI_15044
OG0006547	NEMVE14179	AMPFI_12172
OG0006549	NEMVE14235, NEMVE01817	AMPFI_05684
OG0006550	NEMVE08614	AMPFI_17946, AMPFI_17947
OG0006551	NEMVE18896	AMPFI_11025
OG0006552	NEMVE14982	AMPFI_07606
OG0006553	NEMVE08520	AMPFI_10454
OG0006554	NEMVE11077	AMPFI_04096
OG0006555	NEMVE16609	AMPFI_14579
OG0006556	NEMVE14156	AMPFI_03232
OG0006558	NEMVE18072, NEMVE18176	AMPFI_19718
OG0006559	NEMVE21703	AMPFI_02145
OG0006560	NEMVE18516	AMPFI_19755
OG0006562	NEMVE14938	AMPFI_09623
OG0006563	NEMVE13142	AMPFI_21613
OG0006564	NEMVE13427	AMPFI_05981
OG0006565	NEMVE11088	AMPFI_11901
OG0006566	NEMVE18626	AMPFI_03736
OG0006567	NEMVE23190	AMPFI_03510, AMPFI_07892
OG0006568	NEMVE19392, NEMVE19291	AMPFI_09823
OG0006569	NEMVE17890	AMPFI_04736
OG0006570	NEMVE14036	AMPFI_06506
OG0006571	NEMVE19259	AMPFI_23157
OG0006572	NEMVE16268	AMPFI_16777
OG0006573	NEMVE24473	AMPFI_04218
OG0006574	NEMVE18114	AMPFI_19066
OG0006575	NEMVE17612	AMPFI_01666
OG0006576	NEMVE17507	AMPFI_06671, AMPFI_06230, AMPFI_06231
OG0006577	NEMVE17589	AMPFI_00642
OG0006578	NEMVE14360	AMPFI_06349
OG0006580	NEMVE13359	AMPFI_23358
OG0006581	NEMVE04969	AMPFI_11462
OG0006582	NEMVE10731	AMPFI_09311
OG0006583	NEMVE06578	AMPFI_07167
OG0006584	NEMVE13873	AMPFI_02572
OG0006585	NEMVE07777, NEMVE12311, NEMVE00796	AMPFI_01004
OG0006586	NEMVE02913, NEMVE05314	AMPFI_11910
OG0006587	NEMVE23322	AMPFI_08526
OG0006588	NEMVE02714, NEMVE13440, NEMVE13441	AMPFI_22279
OG0006589	NEMVE08161	AMPFI_07432
OG0006590	NEMVE05361	AMPFI_10661
OG0006591	NEMVE14253	AMPFI_09907
OG0006591	NEMVE07569	AMPFI_00838
OG0006592	NEMVE02392	AMPFI_23856, AMPFI_11061
OG0006593	NEMVE12550	AMPFI_11869
OG0006594	NEMVE14133	AMPFI_22653
OG0006595	NEMVE14900	AMPFI_07066
OG0006596	NEMVE21882	AMPFI_14571
OG0006597	NEMVE08474, NEMVE00517	AMPFI_14301
OG0006598	NEMVE20869, NEMVE13702	AMPFI_19501
OG0006600	NEMVE09809	AMPFI_22394
OG0006601	NEMVE23851	AMPFI_11850
OG0006602	NEMVE22737	AMPFI_07168
OG0006603	NEMVE13346	AMPFI_06187
OG0006604	NEMVE25234	AMPFI_05937
OG0006606	NEMVE08978	AMPFI_17025, AMPFI_02730
OG0006607	NEMVE07507	AMPFI_08824
OG0006608	NEMVE25300, NEMVE11908	AMPFI_09810
OG0006609	NEMVE01863	AMPFI_06978
OG0006610	NEMVE05164	AMPFI_09328
OG0006611	NEMVE03049, NEMVE05376, NEMVE20908	AMPFI_21041
OG0006612	NEMVE25494	AMPFI_15592
OG0006613	NEMVE23363	AMPFI_15015
OG0006614	NEMVE04847	AMPFI_10524
OG0006615	NEMVE08793	AMPFI_13199
OG0006616	NEMVE20547, NEMVE13459	AMPFI_05408
OG0006618	NEMVE09184	AMPFI_00492, AMPFI_03713
OG0006619	NEMVE24711	AMPFI_23367
OG0006622	NEMVE14827	AMPFI_08817
OG0006623	NEMVE12206, NEMVE10717	AMPFI_15671
OG0006624	NEMVE05866, NEMVE02389	AMPFI_06811
OG0006626	NEMVE13430	AMPFI_23212
OG0006627	NEMVE24706, NEMVE17757	AMPFI_12667
OG0006628	NEMVE05340	AMPFI_17508, AMPFI_03133, AMPFI_00854
OG0006630	NEMVE14529	AMPFI_10137
OG0006631	NEMVE21598, NEMVE22840	AMPFI_11411
OG0006633	NEMVE10562	AMPFI_25785
OG0006636	NEMVE02023	AMPFI_04565
OG0006637	NEMVE09116	AMPFI_14025
OG0006638	NEMVE10130	AMPFI_10714
OG0006640	NEMVE16586	AMPFI_03675
OG0006641	NEMVE23007	AMPFI_04910
OG0006642	NEMVE24819, NEMVE00921	AMPFI_18228, AMPFI_08414
OG0006644	NEMVE09006	AMPFI_05498
OG0006645	NEMVE09395	AMPFI_10382
OG0006646	NEMVE12960	AMPFI_19853
OG0006647	NEMVE14917	AMPFI_05250
OG0006648	NEMVE20212	AMPFI_07706
OG0006649	NEMVE20949	AMPFI_16709
OG0006651	NEMVE24687	AMPFI_14545, AMPFI_14544
OG0006652	NEMVE08952	AMPFI_06830
OG0006654	NEMVE00967, NEMVE02443	AMPFI_10612
OG0006655	NEMVE21990	AMPFI_20781
OG0006656	NEMVE22874	AMPFI_07305
OG0006657	NEMVE07568	AMPFI_05148
OG0006658	NEMVE08447, NEMVE14700	AMPFI_09511
OG0006659	NEMVE14197	AMPFI_00737, AMPFI_19608, AMPFI_18130, AMPFI_01708
OG0006660	NEMVE24206	AMPFI_18652
OG0006661	NEMVE20209	AMPFI_11353
OG0006662	NEMVE14723	AMPFI_03231
OG0006663	NEMVE25118	AMPFI_07743
OG0006664	NEMVE00897	AMPFI_18050
OG0006666	NEMVE15097	AMPFI_11045
OG0006667	NEMVE14509	AMPFI_18059
OG0006668	NEMVE13784	AMPFI_07313
OG0006669	NEMVE01621, NEMVE12149	AMPFI_09179
OG0006670	NEMVE14438	AMPFI_14097
OG0006671	NEMVE22584	AMPFI_11968
OG0006672	NEMVE07938	AMPFI_14221
OG0006673	NEMVE13899	AMPFI_14877
OG0006675	NEMVE04979	AMPFI_15480
OG0006676	NEMVE15782	AMPFI_11139, AMPFI_11138
OG0006677	NEMVE22635	AMPFI_13068
OG0006678	NEMVE15058	AMPFI_06249
OG0006679	NEMVE22315	AMPFI_05721
OG0006679	NEMVE15890	AMPFI_09263
OG0006681	NEMVE24851	AMPFI_05590
OG0006682	NEMVE06762	AMPFI_00238
OG0006682	NEMVE06745	AMPFI_20645
OG0006683	NEMVE16605	AMPFI_03467
OG0006684	NEMVE17767	AMPFI_01015
OG0006686	NEMVE25052	AMPFI_25558
OG0006687	NEMVE14655	AMPFI_08525
OG0006688	NEMVE02085	AMPFI_08024
OG0006689	NEMVE24146, NEMVE12853	AMPFI_09171
OG0006690	NEMVE23260	AMPFI_14968
OG0006691	NEMVE14331	AMPFI_12858
OG0006692	NEMVE14555	AMPFI_02498
OG0006693	NEMVE15971	AMPFI_12142
OG0006694	NEMVE06376	AMPFI_03151
OG0006695	NEMVE19387	AMPFI_05886
OG0006696	NEMVE22693	AMPFI_05839
OG0006697	NEMVE13214	AMPFI_18729
OG0006699	NEMVE17955	AMPFI_24821
OG0006700	NEMVE14095	AMPFI_23654
OG0006701	NEMVE16975	AMPFI_22063, AMPFI_02322, AMPFI_09793
OG0006702	NEMVE14025	AMPFI_17003
OG0006703	NEMVE06399	AMPFI_07514
OG0006706	NEMVE08399	AMPFI_13283
OG0006708	NEMVE23781	AMPFI_10926
OG0006709	NEMVE06920	AMPFI_21329
OG0006710	NEMVE10954	AMPFI_20886
OG0006712	NEMVE05787	AMPFI_05255
OG0006713	NEMVE06582	AMPFI_08836
OG0006714	NEMVE13528	AMPFI_13991
OG0006715	NEMVE23580	AMPFI_23767
OG0006717	NEMVE17875	AMPFI_01802
OG0006718	NEMVE09098	AMPFI_07877
OG0006719	NEMVE25006	AMPFI_25280
OG0006720	NEMVE13949	AMPFI_03343
OG0006721	NEMVE24868	AMPFI_19440
OG0006722	NEMVE22551	AMPFI_10729
OG0006723	NEMVE13754	AMPFI_25498
OG0006725	NEMVE05867, NEMVE21160	AMPFI_20001
OG0006726	NEMVE06858	AMPFI_06499
OG0006727	NEMVE14653	AMPFI_01585
OG0006729	NEMVE17861	AMPFI_04655
OG0006730	NEMVE16598	AMPFI_06679
OG0006731	NEMVE22494	AMPFI_08772
OG0006732	NEMVE14487	AMPFI_18470
OG0006733	NEMVE15467	AMPFI_02251
OG0006734	NEMVE14116	AMPFI_20929, AMPFI_20928
OG0006736	NEMVE24623	AMPFI_11074
OG0006737	NEMVE09025	AMPFI_01450
OG0006738	NEMVE17102	AMPFI_07984
OG0006739	NEMVE00721	AMPFI_08561
OG0006740	NEMVE17377, NEMVE12915	AMPFI_14078
OG0006741	NEMVE13385	AMPFI_00461
OG0006742	NEMVE25399	AMPFI_07896
OG0006743	NEMVE16849	AMPFI_00788
OG0006745	NEMVE24739	AMPFI_16543
OG0006749	NEMVE24563	AMPFI_18893, AMPFI_24046, AMPFI_04560
OG0006750	NEMVE25037	AMPFI_04945
OG0006751	NEMVE07529	AMPFI_05310
OG0006752	NEMVE20853, NEMVE23516	AMPFI_17541
OG0006753	NEMVE10471	AMPFI_06164
OG0006754	NEMVE23232	AMPFI_06462
OG0006755	NEMVE22112	AMPFI_06654
OG0006756	NEMVE02436	AMPFI_19520
OG0006756	NEMVE09108	AMPFI_07028
OG0006757	NEMVE06921	AMPFI_07042
OG0006758	NEMVE23646	AMPFI_07316
OG0006759	NEMVE13478	AMPFI_08740
OG0006760	NEMVE21302, NEMVE15995	AMPFI_09555
OG0006762	NEMVE08950	AMPFI_10593
OG0006764	NEMVE18314, NEMVE06948	AMPFI_11801
OG0006765	NEMVE11490	AMPFI_12141
OG0006766	NEMVE03175	AMPFI_12392
OG0006768	NEMVE18868, NEMVE25762	AMPFI_13299
OG0006770	NEMVE23535	AMPFI_16289
OG0006772	NEMVE25240	AMPFI_18299
OG0006774	NEMVE16002	AMPFI_18778
OG0006775	NEMVE15139	AMPFI_20249
OG0006776	NEMVE15379	AMPFI_20448
OG0006777	NEMVE10884	AMPFI_20964
OG0006780	NEMVE06625	AMPFI_24381
OG0006826	NEMVE13284	AMPFI_21636
OG0006828	NEMVE07879	AMPFI_04049, AMPFI_19655, AMPFI_04309
OG0006829	NEMVE13112	AMPFI_10798
OG0006830	NEMVE08915	AMPFI_10183
OG0006831	NEMVE24859	AMPFI_22424
OG0006832	NEMVE22982	AMPFI_00483
OG0006833	NEMVE24233	AMPFI_09046
OG0006834	NEMVE24261	AMPFI_12943, AMPFI_13339, AMPFI_15708
OG0006835	NEMVE16968	AMPFI_05723
OG0006837	NEMVE23801, NEMVE25442	AMPFI_10070
OG0006838	NEMVE13721	AMPFI_03070, AMPFI_10507
OG0006842	NEMVE22104, NEMVE04435	AMPFI_06417
OG0006843	NEMVE13226	AMPFI_16995
OG0006844	NEMVE13224	AMPFI_10399
OG0006845	NEMVE17371	AMPFI_09743
OG0006846	NEMVE24794	AMPFI_03085
OG0006847	NEMVE13304	AMPFI_12960
OG0006848	NEMVE16167	AMPFI_18769
OG0006849	NEMVE22050	AMPFI_06284
OG0006850	NEMVE06805	AMPFI_14881
OG0006851	NEMVE25124	AMPFI_17600
OG0006853	NEMVE23764	AMPFI_20366
OG0006856	NEMVE09221	AMPFI_04448
OG0006857	NEMVE25407	AMPFI_22717
OG0006858	NEMVE23450	AMPFI_25882, AMPFI_03585
OG0006860	NEMVE18531	AMPFI_10618
OG0006861	NEMVE07486, NEMVE20619, NEMVE17024	AMPFI_09686
OG0006862	NEMVE23812	AMPFI_05349
OG0006863	NEMVE15515	AMPFI_14102, AMPFI_03794
OG0006864	NEMVE08355	AMPFI_14090
OG0006865	NEMVE25822	AMPFI_13506
OG0006867	NEMVE14363	AMPFI_12490
OG0006871	NEMVE04605, NEMVE09898	AMPFI_10294
OG0006873	NEMVE01547	AMPFI_13615
OG0006875	NEMVE25510	AMPFI_14504, AMPFI_24435, AMPFI_14505
OG0006876	NEMVE02088	AMPFI_08220
OG0006877	NEMVE14455	AMPFI_19680
OG0006878	NEMVE07083	AMPFI_10223
OG0006880	NEMVE06819	AMPFI_12811
OG0006881	NEMVE07356	AMPFI_12801
OG0006883	NEMVE02647	AMPFI_15730
OG0006884	NEMVE08457	AMPFI_15532
OG0006885	NEMVE22646	AMPFI_09233
OG0006886	NEMVE21731	AMPFI_12366
OG0006887	NEMVE06955	AMPFI_10614
OG0006888	NEMVE13701, NEMVE21293	AMPFI_11798
OG0006889	NEMVE13933	AMPFI_10349
OG0006890	NEMVE05014	AMPFI_06179
OG0006891	NEMVE04359	AMPFI_10153
OG0006892	NEMVE20580	AMPFI_04975
OG0006893	NEMVE17795	AMPFI_01490
OG0006895	NEMVE06846, NEMVE12809	AMPFI_21480, AMPFI_17058
OG0006896	NEMVE22792	AMPFI_23895, AMPFI_02039
OG0006897	NEMVE10415	AMPFI_08177
OG0006898	NEMVE19257	AMPFI_13011
OG0006899	NEMVE06869	AMPFI_13416
OG0006900	NEMVE01654	AMPFI_19377
OG0006901	NEMVE14333	AMPFI_24896
OG0006904	NEMVE14542	AMPFI_25492
OG0006905	NEMVE07398	AMPFI_15393
OG0006906	NEMVE13236	AMPFI_24996
OG0006907	NEMVE24857	AMPFI_08400
OG0006908	NEMVE26000	AMPFI_05383
OG0006909	NEMVE07072	AMPFI_14481, AMPFI_00666
OG0006911	NEMVE19816	AMPFI_20108
OG0006912	NEMVE18786	AMPFI_14206, AMPFI_22688
OG0006912	NEMVE18787	AMPFI_17860
OG0006914	NEMVE06049	AMPFI_06074
OG0006915	NEMVE09886	AMPFI_19156
OG0006916	NEMVE23817	AMPFI_00335
OG0006917	NEMVE08132	AMPFI_06566
OG0006918	NEMVE15078	AMPFI_10696
OG0006921	NEMVE24812	AMPFI_26080
OG0006923	NEMVE13295	AMPFI_08393
OG0006924	NEMVE01464	AMPFI_17424
OG0006925	NEMVE13382, NEMVE02521	AMPFI_02679, AMPFI_14947
OG0006926	NEMVE23407	AMPFI_09334
OG0006927	NEMVE24367	AMPFI_22332
OG0006928	NEMVE09174, NEMVE09166	AMPFI_10468
OG0006929	NEMVE08440	AMPFI_15906
OG0006929	NEMVE17744, NEMVE17746	AMPFI_04107
OG0006931	NEMVE13787	AMPFI_14829, AMPFI_22093
OG0006932	NEMVE05137	AMPFI_06908
OG0006933	NEMVE15767, NEMVE24845	AMPFI_04844, AMPFI_09030, AMPFI_15842
OG0006934	NEMVE24344	AMPFI_13627
OG0006935	NEMVE13070	AMPFI_06775
OG0006936	NEMVE03459, NEMVE10607	AMPFI_01142
OG0006937	NEMVE21757	AMPFI_14568
OG0006940	NEMVE13137	AMPFI_16402
OG0006942	NEMVE13642	AMPFI_07605
OG0006943	NEMVE05334	AMPFI_06307
OG0006944	NEMVE06196	AMPFI_05110
OG0006945	NEMVE08899	AMPFI_01614
OG0006946	NEMVE14167	AMPFI_00482
OG0006948	NEMVE13841, NEMVE20539	AMPFI_07078
OG0006949	NEMVE22705	AMPFI_13736
OG0006950	NEMVE16672	AMPFI_20484, AMPFI_20854, AMPFI_20029, AMPFI_22072, AMPFI_02672
OG0006951	NEMVE22939	AMPFI_18733
OG0006952	NEMVE05912	AMPFI_09145
OG0006953	NEMVE17873	AMPFI_16258
OG0006954	NEMVE22116	AMPFI_10356
OG0006955	NEMVE06612	AMPFI_17685
OG0006957	NEMVE04985	AMPFI_21241
OG0006959	NEMVE12151	AMPFI_13745
OG0006960	NEMVE13244	AMPFI_10218
OG0006961	NEMVE16865	AMPFI_02178
OG0006962	NEMVE14216	AMPFI_08199
OG0006963	NEMVE16834	AMPFI_18793
OG0006964	NEMVE09836	AMPFI_13035
OG0006965	NEMVE21735, NEMVE20767	AMPFI_15612
OG0006966	NEMVE24481	AMPFI_08312
OG0006967	NEMVE19421	AMPFI_20325
OG0006968	NEMVE00056	AMPFI_08216
OG0006969	NEMVE15089	AMPFI_09726
OG0006970	NEMVE23188	AMPFI_06662
OG0006971	NEMVE23702, NEMVE20470	AMPFI_14130
OG0006972	NEMVE13779	AMPFI_11218
OG0006973	NEMVE21823	AMPFI_05114
OG0006975	NEMVE13294	AMPFI_12753
OG0006976	NEMVE05707	AMPFI_11995
OG0006977	NEMVE15122	AMPFI_09374
OG0006978	NEMVE08429, NEMVE20677	AMPFI_24207
OG0006979	NEMVE07666	AMPFI_14493
OG0006980	NEMVE14898	AMPFI_12230
OG0006981	NEMVE02175	AMPFI_00245
OG0006982	NEMVE06872	AMPFI_11090
OG0006983	NEMVE25267	AMPFI_14172
OG0006985	NEMVE04709	AMPFI_14367
OG0006988	NEMVE05095	AMPFI_24904, AMPFI_02202
OG0006989	NEMVE14102	AMPFI_03226
OG0006990	NEMVE23992	AMPFI_11887
OG0006991	NEMVE25869	AMPFI_07612
OG0006992	NEMVE06904	AMPFI_02683, AMPFI_21431
OG0006993	NEMVE25888	AMPFI_01326
OG0006994	NEMVE06963	AMPFI_02391
OG0006995	NEMVE10340	AMPFI_12939
OG0006996	NEMVE23296	AMPFI_05652
OG0006997	NEMVE23283	AMPFI_06778
OG0006998	NEMVE20185, NEMVE21505	AMPFI_23858
OG0006999	NEMVE22370, NEMVE03933	AMPFI_03627
OG0007000	NEMVE24962	AMPFI_00549
OG0007001	NEMVE01106, NEMVE12371	AMPFI_09798
OG0007003	NEMVE18273	AMPFI_06800
OG0007004	NEMVE25041	AMPFI_01008, AMPFI_23377
OG0007005	NEMVE06529	AMPFI_13442
OG0007006	NEMVE25078	AMPFI_19647
OG0007007	NEMVE06743	AMPFI_23823
OG0007008	NEMVE08423	AMPFI_13646
OG0007009	NEMVE17080	AMPFI_00275
OG0007010	NEMVE07154	AMPFI_17159
OG0007011	NEMVE14439	AMPFI_21944
OG0007012	NEMVE08741	AMPFI_17251
OG0007013	NEMVE23027, NEMVE20235	AMPFI_07544, AMPFI_03127
OG0007014	NEMVE07869	AMPFI_10606
OG0007015	NEMVE01530	AMPFI_13502
OG0007016	NEMVE14954	AMPFI_09621
OG0007017	NEMVE09597	AMPFI_12056
OG0007021	NEMVE19842, NEMVE16021	AMPFI_10039
OG0007022	NEMVE13989	AMPFI_18990
OG0007023	NEMVE19206	AMPFI_09160
OG0007024	NEMVE22348	AMPFI_08761
OG0007025	NEMVE24902	AMPFI_15749
OG0007026	NEMVE10600	AMPFI_14789
OG0007027	NEMVE14622	AMPFI_21576
OG0007028	NEMVE14345	AMPFI_00486
OG0007030	NEMVE25363	AMPFI_10233
OG0007031	NEMVE10005	AMPFI_05582, AMPFI_09873
OG0007032	NEMVE08495	AMPFI_19209
OG0007033	NEMVE13356	AMPFI_06964
OG0007034	NEMVE13497	AMPFI_03185
OG0007035	NEMVE14476	AMPFI_25418
OG0007036	NEMVE22685	AMPFI_06158
OG0007037	NEMVE13503	AMPFI_06018
OG0007038	NEMVE05760	AMPFI_15334
OG0007039	NEMVE09028, NEMVE00545	AMPFI_14288
OG0007040	NEMVE13790	AMPFI_05605
OG0007041	NEMVE25405, NEMVE18865	AMPFI_08097
OG0007042	NEMVE18027	AMPFI_23647
OG0007043	NEMVE05818	AMPFI_14086
OG0007044	NEMVE13670	AMPFI_12621
OG0007045	NEMVE11946, NEMVE11342	AMPFI_05641
OG0007047	NEMVE23774	AMPFI_21115
OG0007048	NEMVE22617	AMPFI_11198
OG0007050	NEMVE01542	AMPFI_12891
OG0007052	NEMVE08596	AMPFI_08379
OG0007053	NEMVE21766	AMPFI_11530
OG0007054	NEMVE10860	AMPFI_12728
OG0007055	NEMVE15080	AMPFI_18150
OG0007056	NEMVE14420	AMPFI_07442
OG0007058	NEMVE17442	AMPFI_14253
OG0007059	NEMVE21382, NEMVE22940	AMPFI_06026
OG0007060	NEMVE23768	AMPFI_13317, AMPFI_02194
OG0007061	NEMVE02935	AMPFI_25901
OG0007062	NEMVE24553	AMPFI_13658
OG0007063	NEMVE09723	AMPFI_08500
