Orthogroup	HUMAN	ORYLA
OG0009566	HUMAN22450	ORYLA01110
OG0009566	HUMAN14365	ORYLA06848
OG0009571	HUMAN04922	ORYLA07661
OG0009575	HUMAN09604	ORYLA14916
OG0009584	HUMAN03591, HUMAN03590	ORYLA08203
OG0009585	HUMAN04733	ORYLA07671
OG0009587	HUMAN12029	ORYLA16321, ORYLA08285
OG0009590	HUMAN29800	ORYLA16236
OG0009592	HUMAN20825	ORYLA07008
OG0009604	HUMAN11402, HUMAN11401	ORYLA15134
OG0009607	HUMAN25120	ORYLA05213
OG0009614	HUMAN25897, HUMAN25898	ORYLA08017
OG0009617	HUMAN18060	ORYLA06698
OG0009624	HUMAN29339	ORYLA02859
OG0009626	HUMAN17079	ORYLA17952, ORYLA02624
OG0009626	HUMAN03086	ORYLA19910
OG0009629	HUMAN06138	ORYLA15225
OG0009630	HUMAN04554	ORYLA00664
OG0009637	HUMAN29748	ORYLA06685
OG0009640	HUMAN29612	ORYLA09942
OG0009642	HUMAN02906	ORYLA05703
OG0009646	HUMAN28919	ORYLA17436
OG0009649	HUMAN22602	ORYLA02352
OG0009650	HUMAN08169	ORYLA08971
OG0009651	HUMAN02662, HUMAN02663	ORYLA12694
OG0009652	HUMAN08431	ORYLA10135
OG0009654	HUMAN13260	ORYLA08179
OG0009656	HUMAN24039	ORYLA20484
OG0009657	HUMAN18717	ORYLA04973
OG0009658	HUMAN29407	ORYLA17245
OG0009659	HUMAN07819	ORYLA20070
OG0009661	HUMAN25922	ORYLA00552
OG0009662	HUMAN03897	ORYLA14869
OG0009662	HUMAN05814	ORYLA11101
OG0009665	HUMAN22982	ORYLA20435
OG0009666	HUMAN30197, HUMAN30198	ORYLA04589
OG0009669	HUMAN07568	ORYLA04035
OG0009676	HUMAN23168	ORYLA02258
OG0009678	HUMAN28591	ORYLA00422
OG0009681	HUMAN10245	ORYLA08016
OG0009683	HUMAN08819, HUMAN08818	ORYLA12005
OG0009687	HUMAN18688	ORYLA11344
OG0009691	HUMAN10848	ORYLA16835
OG0009695	HUMAN21077	ORYLA14272
OG0009700	HUMAN01395, HUMAN01396	ORYLA15683
OG0009703	HUMAN27058, HUMAN27056	ORYLA11166
OG0009706	HUMAN22751	ORYLA00425
OG0009707	HUMAN29046	ORYLA02240, ORYLA02800
OG0009714	HUMAN16270, HUMAN16269, HUMAN16271, HUMAN16268	ORYLA05792
OG0009717	HUMAN03878	ORYLA20324, ORYLA12032, ORYLA18801
OG0009719	HUMAN26077	ORYLA01801
OG0009719	HUMAN12758	ORYLA17206
OG0009720	HUMAN05211	ORYLA03717
OG0009721	HUMAN29408	ORYLA02563
OG0009721	HUMAN14808	ORYLA16829
OG0009722	HUMAN01561, HUMAN01557	ORYLA13378, ORYLA13380, ORYLA06880
OG0009723	HUMAN17068, HUMAN17070, HUMAN17069	ORYLA04747
OG0009725	HUMAN07242	ORYLA14110
OG0009725	HUMAN11702	ORYLA03477
OG0009727	HUMAN22184	ORYLA07619
OG0009727	HUMAN24044, HUMAN24045	ORYLA01335
OG0009732	HUMAN13824, HUMAN13825, HUMAN13826	ORYLA06986
OG0009733	HUMAN28710	ORYLA00331
OG0009734	HUMAN17727	ORYLA18844
OG0009735	HUMAN21258	ORYLA04115
OG0009738	HUMAN17203	ORYLA17881, ORYLA17882, ORYLA02840
OG0009740	HUMAN01946	ORYLA07994
OG0009741	HUMAN20573, HUMAN30665, HUMAN30671, HUMAN30666, HUMAN30672, HUMAN30673, HUMAN30664, HUMAN20572	ORYLA01812
OG0009742	HUMAN01053	ORYLA12962, ORYLA06528
OG0009743	HUMAN28415	ORYLA06752, ORYLA12910
OG0009762	HUMAN10632	ORYLA00697
OG0009843	HUMAN21435	ORYLA14138, ORYLA14137
OG0009858	HUMAN22166	ORYLA07466
OG0009871	HUMAN19677	ORYLA10996
OG0009874	HUMAN09688	ORYLA14885
OG0009875	HUMAN11173	ORYLA12297
OG0009882	HUMAN02653	ORYLA05244
OG0009892	HUMAN14965	ORYLA06573
OG0009896	HUMAN13313, HUMAN13312, HUMAN13314	ORYLA18459
OG0009906	HUMAN02563, HUMAN02564, HUMAN02565	ORYLA18520
OG0009908	HUMAN12710	ORYLA08197
OG0009911	HUMAN11997, HUMAN11996	ORYLA12874
OG0009918	HUMAN23404	ORYLA17449
OG0009923	HUMAN25108	ORYLA04802
OG0009925	HUMAN01595	ORYLA01696
OG0009930	HUMAN19356	ORYLA03715
OG0009932	HUMAN04791, HUMAN04792	ORYLA20289
OG0009933	HUMAN09980, HUMAN09979	ORYLA06027
OG0009935	HUMAN08340	ORYLA10655
OG0009941	HUMAN00691	ORYLA15611, ORYLA13879
OG0009946	HUMAN07733	ORYLA09505
OG0009947	HUMAN29213	ORYLA03831, ORYLA03014, ORYLA19240
OG0009949	HUMAN11042	ORYLA12647
OG0009952	HUMAN26214, HUMAN26213	ORYLA09248
OG0009953	HUMAN07646	ORYLA08688
OG0009968	HUMAN08414	ORYLA10088
OG0009972	HUMAN23314	ORYLA17442
OG0009976	HUMAN04681	ORYLA14868
OG0009989	HUMAN03404	ORYLA19072
OG0009993	HUMAN14072	ORYLA08855
OG0009994	HUMAN18924, HUMAN18923	ORYLA18946
OG0009995	HUMAN23582, HUMAN23581	ORYLA17713
OG0009996	HUMAN05689	ORYLA04525
OG0010005	HUMAN06251	ORYLA14711
OG0010006	HUMAN00424	ORYLA14493
OG0010007	HUMAN04316	ORYLA15144, ORYLA12486
OG0010008	HUMAN02246	ORYLA06803, ORYLA13218, ORYLA13217
OG0010009	HUMAN13722, HUMAN13721, HUMAN27430, HUMAN12411, HUMAN11926	ORYLA09163
OG0010009	HUMAN21543	ORYLA10214
OG0010010	HUMAN11026	ORYLA12655
OG0010010	HUMAN26132	ORYLA05404
OG0010011	HUMAN25676	ORYLA10071, ORYLA11981
OG0010012	HUMAN06477	ORYLA15780, ORYLA14364
OG0010013	HUMAN00582	ORYLA18211
OG0010014	HUMAN15559, HUMAN15560	ORYLA03093
OG0010015	HUMAN16961	ORYLA07664
OG0010015	HUMAN16963	ORYLA05160
OG0010016	HUMAN01900, HUMAN01899	ORYLA06090, ORYLA06091
OG0010017	HUMAN20020, HUMAN20019, HUMAN20018	ORYLA17580
OG0010018	HUMAN16586	ORYLA10381
OG0010018	HUMAN28177	ORYLA05465
OG0010019	HUMAN26996	ORYLA14728
OG0010019	HUMAN26995	ORYLA10910
OG0010020	HUMAN27899, HUMAN27898, HUMAN27900	ORYLA09078, ORYLA09079
OG0010021	HUMAN22192	ORYLA04926, ORYLA08116
OG0010023	HUMAN26163, HUMAN26162	ORYLA01743
OG0010024	HUMAN08914	ORYLA10352
OG0010024	HUMAN08915	ORYLA03369
OG0010025	HUMAN21491, HUMAN21492	ORYLA06192
OG0010026	HUMAN20200, HUMAN20201	ORYLA00650
OG0010028	HUMAN17404	ORYLA07173
OG0010030	HUMAN28187	ORYLA15471
OG0010030	HUMAN28186	ORYLA05444, ORYLA01563
OG0010031	HUMAN22797	ORYLA07718
OG0010032	HUMAN27795	ORYLA13041
OG0010032	HUMAN16561	ORYLA11540
OG0010047	HUMAN10194	ORYLA16254
OG0010125	HUMAN14822, HUMAN14820, HUMAN14819	ORYLA00713
OG0010127	HUMAN20346	ORYLA20328
OG0010154	HUMAN25574	ORYLA05694, ORYLA11965
OG0010164	HUMAN21078	ORYLA14271
OG0010172	HUMAN25375, HUMAN25374	ORYLA11925
OG0010177	HUMAN00200	ORYLA15654
OG0010180	HUMAN26062, HUMAN26060, HUMAN26059	ORYLA01761
OG0010192	HUMAN28930	ORYLA01493
OG0010194	HUMAN14021	ORYLA02538
OG0010195	HUMAN13347, HUMAN13348	ORYLA20061
OG0010198	HUMAN02992	ORYLA08902
OG0010205	HUMAN23206	ORYLA09249
OG0010213	HUMAN26479	ORYLA11051
OG0010218	HUMAN23570	ORYLA17687
OG0010219	HUMAN00666	ORYLA02227
OG0010219	HUMAN00667	ORYLA10607
OG0010231	HUMAN12511	ORYLA09720
OG0010240	HUMAN24743, HUMAN24742	ORYLA01674
OG0010246	HUMAN17509	ORYLA05171
OG0010253	HUMAN12953	ORYLA06829
OG0010254	HUMAN10023	ORYLA14633
OG0010256	HUMAN07666, HUMAN07665	ORYLA19059
OG0010268	HUMAN00398, HUMAN00399	ORYLA13668
OG0010271	HUMAN07263	ORYLA03004
OG0010286	HUMAN18971	ORYLA13820
OG0010289	HUMAN19090	ORYLA15464, ORYLA15463
OG0010303	HUMAN23239	ORYLA02557
OG0010303	HUMAN01834	ORYLA19985
OG0010304	HUMAN18271	ORYLA08603, ORYLA09397
OG0010305	HUMAN28230	ORYLA02153, ORYLA05511
OG0010305	HUMAN16631	ORYLA11742
OG0010306	HUMAN21126	ORYLA14060
OG0010306	HUMAN06718	ORYLA10846
OG0010307	HUMAN01448	ORYLA14346, ORYLA16146
OG0010308	HUMAN30055	ORYLA01250
OG0010308	HUMAN07495	ORYLA09117
OG0010309	HUMAN25536	ORYLA11785, ORYLA11396
OG0010310	HUMAN10535, HUMAN10534	ORYLA07758, ORYLA16535
OG0010311	HUMAN09649	ORYLA07868, ORYLA12078
OG0010312	HUMAN08222	ORYLA19561, ORYLA06251
OG0010312	HUMAN08223	ORYLA19560
OG0010313	HUMAN02306	ORYLA15695
OG0010314	HUMAN19102	ORYLA15684
OG0010315	HUMAN09765, HUMAN09766	ORYLA12619
OG0010316	HUMAN17901	ORYLA09894
OG0010316	HUMAN26105	ORYLA01828, ORYLA05616
OG0010317	HUMAN12908	ORYLA17156
OG0010317	HUMAN26106	ORYLA05615, ORYLA01829
OG0010318	HUMAN22235	ORYLA13538
OG0010318	HUMAN24171	ORYLA01221
OG0010319	HUMAN08954, HUMAN08953, HUMAN08955	ORYLA10710
OG0010320	HUMAN01255	ORYLA06354
OG0010321	HUMAN02086	ORYLA04261, ORYLA03819
OG0010325	HUMAN07329, HUMAN07330, HUMAN07331	ORYLA04699, ORYLA19303
OG0010326	HUMAN27160	ORYLA05847
OG0010327	HUMAN07738, HUMAN07739, HUMAN07740, HUMAN07742, HUMAN07741	ORYLA09509
OG0010328	HUMAN01476, HUMAN01475	ORYLA08816, ORYLA19501, ORYLA18756, ORYLA04155
OG0010330	HUMAN10773, HUMAN10774, HUMAN26339	ORYLA18885
OG0010331	HUMAN13830	ORYLA06987, ORYLA12924, ORYLA12773, ORYLA12925
OG0010332	HUMAN13674	ORYLA07110, ORYLA09232, ORYLA12494
OG0010333	HUMAN24528, HUMAN24529, HUMAN24526	ORYLA13345, ORYLA06996
OG0010334	HUMAN23069	ORYLA08792
OG0010335	HUMAN05212	ORYLA04434, ORYLA06898, ORYLA03302
OG0010336	HUMAN17810	ORYLA09832
OG0010336	HUMAN06425	ORYLA15713
OG0010337	HUMAN05609	ORYLA04208
OG0010337	HUMAN19551	ORYLA04431
OG0010338	HUMAN26037, HUMAN26038	ORYLA01773
OG0010341	HUMAN26286	ORYLA08965
OG0010341	HUMAN18448	ORYLA08616, ORYLA10012
OG0010343	HUMAN17336	ORYLA04831, ORYLA04830, ORYLA00222
OG0010344	HUMAN25499, HUMAN25498	ORYLA19353
OG0010344	HUMAN25501	ORYLA19354
OG0010345	HUMAN22924	ORYLA00463
OG0010345	HUMAN22925	ORYLA00462
OG0010346	HUMAN08356, HUMAN08357	ORYLA11587
OG0010348	HUMAN15795, HUMAN15794	ORYLA03372, ORYLA03373
OG0010349	HUMAN10636	ORYLA16720
OG0010349	HUMAN13267	ORYLA08314
OG0010351	HUMAN04210, HUMAN04208, HUMAN04209	ORYLA14613
OG0010352	HUMAN22531, HUMAN22530	ORYLA17957
OG0010354	HUMAN29293	ORYLA17850
OG0010372	HUMAN17105, HUMAN17104	ORYLA15488
OG0010379	HUMAN21719	ORYLA03422
OG0010409	HUMAN07960, HUMAN07961, HUMAN07973, HUMAN07972, HUMAN07958	ORYLA08803
OG0010411	HUMAN17128, HUMAN17127, HUMAN17126	ORYLA07262
OG0010490	HUMAN29508	ORYLA02595
OG0010494	HUMAN10857	ORYLA16311
OG0010502	HUMAN07283	ORYLA17896
OG0010525	HUMAN25410	ORYLA05411
OG0010537	HUMAN00980	ORYLA13636
OG0010540	HUMAN02281	ORYLA06601
OG0010542	HUMAN09294	ORYLA10538
OG0010548	HUMAN16590	ORYLA18798
OG0010557	HUMAN00376	ORYLA14506, ORYLA16220
OG0010566	HUMAN22129	ORYLA00529
OG0010570	HUMAN28086, HUMAN28085	ORYLA01718
OG0010574	HUMAN01801	ORYLA01542
OG0010575	HUMAN25686	ORYLA04884
OG0010582	HUMAN09269	ORYLA10552
OG0010585	HUMAN23305, HUMAN23306	ORYLA17445
OG0010592	HUMAN01012	ORYLA13432, ORYLA06651
OG0010594	HUMAN25435, HUMAN25434	ORYLA05949
OG0010595	HUMAN01075, HUMAN16944, HUMAN16943	ORYLA18336, ORYLA04695
OG0010634	HUMAN17743, HUMAN17742, HUMAN17744	ORYLA19134
OG0010641	HUMAN02719	ORYLA04820
OG0010660	HUMAN07701	ORYLA06683
OG0010661	HUMAN03963	ORYLA18963
OG0010662	HUMAN01594	ORYLA05765, ORYLA01695
OG0010663	HUMAN27614	ORYLA11892
OG0010664	HUMAN25000, HUMAN24999	ORYLA12572
OG0010666	HUMAN25985	ORYLA02072, ORYLA06127, ORYLA08656
OG0010667	HUMAN07652	ORYLA04244, ORYLA03153
OG0010667	HUMAN17610	ORYLA13494
OG0010669	HUMAN16846	ORYLA18178, ORYLA05231, ORYLA05230
OG0010671	HUMAN18461	ORYLA12831, ORYLA06943
OG0010672	HUMAN20529	ORYLA14259, ORYLA15927
OG0010673	HUMAN24543	ORYLA12721
OG0010674	HUMAN04813, HUMAN04812, HUMAN04811	ORYLA07373
OG0010675	HUMAN00930	ORYLA13373
OG0010676	HUMAN07370	ORYLA17864
OG0010676	HUMAN11676	ORYLA03485
OG0010677	HUMAN17046	ORYLA04756, ORYLA00221
OG0010679	HUMAN00727	ORYLA02041, ORYLA05973, ORYLA05974
OG0010680	HUMAN18330, HUMAN18331	ORYLA03616
OG0010681	HUMAN05860	ORYLA01889, ORYLA05858
OG0010682	HUMAN16384	ORYLA01875
OG0010683	HUMAN01600	ORYLA05719, ORYLA01530, ORYLA05720
OG0010684	HUMAN09526, HUMAN09527	ORYLA12424
OG0010685	HUMAN26942, HUMAN26941	ORYLA14762
OG0010686	HUMAN20426	ORYLA14327, ORYLA14246
OG0010686	HUMAN06147	ORYLA15101
OG0010687	HUMAN05588	ORYLA03125
OG0010687	HUMAN01545	ORYLA09967
OG0010689	HUMAN29434, HUMAN29452, HUMAN29451	ORYLA09017, ORYLA04166
OG0010692	HUMAN17715	ORYLA08408
OG0010693	HUMAN16745	ORYLA11706
OG0010694	HUMAN02126	ORYLA12877, ORYLA12878
OG0010695	HUMAN26032	ORYLA05601
OG0010696	HUMAN25660, HUMAN25659, HUMAN25658	ORYLA11533
OG0010698	HUMAN18064, HUMAN18063, HUMAN18062, HUMAN18061	ORYLA09775
OG0010699	HUMAN21674	ORYLA03338
OG0010699	HUMAN21675	ORYLA03337
OG0010700	HUMAN10568, HUMAN10567, HUMAN10569, HUMAN10570, HUMAN10571	ORYLA00790
OG0010701	HUMAN06889	ORYLA20352
OG0010703	HUMAN13180	ORYLA16897, ORYLA00141
OG0010705	HUMAN04100	ORYLA10413
OG0010706	HUMAN23187	ORYLA09234
OG0010707	HUMAN24252, HUMAN24250, HUMAN22152	ORYLA14472
OG0010710	HUMAN13171, HUMAN13167, HUMAN13164, HUMAN13170, HUMAN13165, HUMAN13163, HUMAN13166, HUMAN13169, HUMAN13168	ORYLA19261
OG0010837	HUMAN08645	ORYLA11843
OG0010850	HUMAN29056	ORYLA19179
OG0010864	HUMAN19143	ORYLA15849
OG0010874	HUMAN28503	ORYLA07326
OG0010874	HUMAN00933	ORYLA13234
OG0010879	HUMAN18488	ORYLA09308
OG0010887	HUMAN22139, HUMAN22138	ORYLA07405
OG0010891	HUMAN26443, HUMAN26385	ORYLA04530
OG0010898	HUMAN07450, HUMAN07449	ORYLA09590
OG0010915	HUMAN21530	ORYLA15291
OG0010916	HUMAN23354	ORYLA02499
OG0010962	HUMAN24586	ORYLA02182
OG0010985	HUMAN25643	ORYLA11325
OG0010987	HUMAN29211, HUMAN29210	ORYLA19241
OG0010994	HUMAN15778	ORYLA03389
OG0011024	HUMAN03855, HUMAN03856	ORYLA14836
OG0011025	HUMAN24573	ORYLA10986
OG0011026	HUMAN00453	ORYLA14499
OG0011027	HUMAN04186	ORYLA12381, ORYLA19990
OG0011028	HUMAN22019	ORYLA08957
OG0011029	HUMAN07737	ORYLA09507
OG0011030	HUMAN09027	ORYLA05248, ORYLA11429
OG0011031	HUMAN03657	ORYLA05257
OG0011032	HUMAN13537, HUMAN13536, HUMAN13535, HUMAN13534	ORYLA07806, ORYLA07805
OG0011033	HUMAN20788	ORYLA07097, ORYLA13576
OG0011034	HUMAN22256, HUMAN21667, HUMAN21665, HUMAN21666, HUMAN21668	ORYLA00502
OG0011036	HUMAN19389, HUMAN19388	ORYLA03166, ORYLA04065
OG0011037	HUMAN23839, HUMAN23837, HUMAN23838	ORYLA18379
OG0011038	HUMAN08682, HUMAN08681	ORYLA07378, ORYLA11315
OG0011039	HUMAN30335	ORYLA04599
OG0011040	HUMAN02328	ORYLA13953, ORYLA13952
OG0011042	HUMAN05511	ORYLA04544
OG0011042	HUMAN05510	ORYLA04543
OG0011043	HUMAN15571	ORYLA02999
OG0011044	HUMAN03102	ORYLA05080
OG0011045	HUMAN27163	ORYLA01887, ORYLA05849
OG0011047	HUMAN16599	ORYLA10389
OG0011048	HUMAN16763	ORYLA11708, ORYLA08552
OG0011049	HUMAN29999	ORYLA01018
OG0011049	HUMAN05159	ORYLA03567
OG0011050	HUMAN05738	ORYLA03121, ORYLA20200, ORYLA05571
OG0011051	HUMAN17175, HUMAN17176	ORYLA00419
OG0011052	HUMAN05618	ORYLA03442
OG0011053	HUMAN00475	ORYLA05987
OG0011053	HUMAN25359	ORYLA11418
OG0011054	HUMAN16363, HUMAN16362	ORYLA16285, ORYLA05810, ORYLA01877
OG0011055	HUMAN20091, HUMAN20090	ORYLA00639
OG0011056	HUMAN01791	ORYLA05780
OG0011057	HUMAN25646	ORYLA18805
OG0011057	HUMAN25644	ORYLA11789
OG0011058	HUMAN24914	ORYLA02007
OG0011059	HUMAN29644	ORYLA12223, ORYLA13550, ORYLA13549
OG0011060	HUMAN24445, HUMAN24444	ORYLA09268
OG0011061	HUMAN23479, HUMAN23478	ORYLA02445
OG0011064	HUMAN05579, HUMAN05577, HUMAN05578	ORYLA03816
OG0011065	HUMAN23713	ORYLA18059
OG0011067	HUMAN29001	ORYLA02510
OG0011067	HUMAN29002	ORYLA17301
OG0011068	HUMAN24063	ORYLA01186
OG0011069	HUMAN20331	ORYLA10926
OG0011069	HUMAN20328, HUMAN20329, HUMAN20327	ORYLA14686
OG0011070	HUMAN15279	ORYLA06017
OG0011071	HUMAN01042	ORYLA19114
OG0011073	HUMAN21181, HUMAN21182	ORYLA12273
OG0011073	HUMAN07901	ORYLA12272
OG0011074	HUMAN18438	ORYLA09362
OG0011075	HUMAN22937	ORYLA00470
OG0011076	HUMAN12339, HUMAN12340	ORYLA16266
OG0011199	HUMAN22828, HUMAN22829	ORYLA13541
OG0011229	HUMAN06373	ORYLA14010
OG0011232	HUMAN11447	ORYLA12384
OG0011234	HUMAN25377	ORYLA11927
OG0011238	HUMAN06163, HUMAN04119	ORYLA12475, ORYLA19996
OG0011246	HUMAN25666, HUMAN25665	ORYLA11890
OG0011277	HUMAN17417	ORYLA08745
OG0011293	HUMAN30181	ORYLA01405
OG0011298	HUMAN19540	ORYLA03652
OG0011306	HUMAN15212	ORYLA12746
OG0011315	HUMAN09846, HUMAN22524	ORYLA17319
OG0011318	HUMAN12709	ORYLA08198
OG0011334	HUMAN29523	ORYLA18491
OG0011367	HUMAN07073	ORYLA10917
OG0011371	HUMAN29525	ORYLA18490
OG0011373	HUMAN21044	ORYLA15544
OG0011392	HUMAN21381	ORYLA09578, ORYLA12227
OG0011393	HUMAN29989, HUMAN07832	ORYLA08685
OG0011395	HUMAN14446, HUMAN14447	ORYLA19828
OG0011396	HUMAN19229	ORYLA15620, ORYLA14217, ORYLA14218
OG0011397	HUMAN00678, HUMAN00677	ORYLA10566
OG0011399	HUMAN25286	ORYLA10586, ORYLA10587, ORYLA11805
OG0011400	HUMAN03553, HUMAN03554, HUMAN03552	ORYLA05013, ORYLA08204
OG0011403	HUMAN20306	ORYLA14700
OG0011404	HUMAN02883	ORYLA19636, ORYLA14754
OG0011406	HUMAN04714	ORYLA01098
OG0011408	HUMAN23070	ORYLA20431
OG0011409	HUMAN22868	ORYLA00830, ORYLA20445
OG0011410	HUMAN23514	ORYLA02370
OG0011412	HUMAN28157	ORYLA01741
OG0011413	HUMAN21887, HUMAN21886, HUMAN21888	ORYLA03528, ORYLA06954
OG0011415	HUMAN29727	ORYLA09414
OG0011415	HUMAN19675, HUMAN30117	ORYLA00989
OG0011416	HUMAN00195, HUMAN00196	ORYLA15652
OG0011417	HUMAN17668	ORYLA08590, ORYLA09702
OG0011419	HUMAN00150	ORYLA15590
OG0011420	HUMAN23455	ORYLA02297, ORYLA18085, ORYLA18084
OG0011421	HUMAN14360	ORYLA05723
OG0011421	HUMAN28632	ORYLA02826
OG0011422	HUMAN03103, HUMAN03104	ORYLA07724, ORYLA05081
OG0011424	HUMAN23224	ORYLA18075
OG0011425	HUMAN07069	ORYLA11197, ORYLA15362
OG0011427	HUMAN07696	ORYLA04077
OG0011428	HUMAN29087	ORYLA19806, ORYLA02391
OG0011429	HUMAN21356	ORYLA09394
OG0011430	HUMAN23421	ORYLA02395
OG0011431	HUMAN12028	ORYLA16322, ORYLA05824, ORYLA01873
OG0011432	HUMAN24098	ORYLA01305
OG0011433	HUMAN02630	ORYLA04919, ORYLA04918
OG0011434	HUMAN03292	ORYLA04850, ORYLA08156
OG0011435	HUMAN02877	ORYLA19639
OG0011436	HUMAN11808	ORYLA04231
OG0011437	HUMAN04737, HUMAN18675	ORYLA01087
OG0011438	HUMAN13671	ORYLA09230, ORYLA07112
OG0011439	HUMAN19948, HUMAN19949	ORYLA17576, ORYLA17575
OG0011440	HUMAN11725, HUMAN11724	ORYLA04476
OG0011443	HUMAN30539, HUMAN30538, HUMAN30537, HUMAN30536	ORYLA14311, ORYLA14310
OG0011444	HUMAN05739, HUMAN05740	ORYLA03769
OG0011445	HUMAN29097	ORYLA18037
OG0011446	HUMAN28641, HUMAN28640, HUMAN28642	ORYLA02829
OG0011447	HUMAN12073, HUMAN12072, HUMAN12074, HUMAN12166, HUMAN12071	ORYLA08321
OG0011448	HUMAN02380	ORYLA14178
OG0011449	HUMAN23707, HUMAN23708	ORYLA18065
OG0011450	HUMAN02538	ORYLA11862, ORYLA11699
OG0011451	HUMAN23212	ORYLA06421
OG0011452	HUMAN18311	ORYLA06918
OG0011453	HUMAN20571, HUMAN20570	ORYLA01814, ORYLA06149
OG0011456	HUMAN00820	ORYLA15607
OG0011459	HUMAN24440, HUMAN24441, HUMAN24442, HUMAN24443	ORYLA06989, ORYLA13341, ORYLA13342
OG0011460	HUMAN14889, HUMAN14888, HUMAN14887	ORYLA00622
OG0011461	HUMAN13664, HUMAN13663	ORYLA09228
OG0011463	HUMAN10219	ORYLA00547, ORYLA17123
OG0011509	HUMAN02651, HUMAN02650	ORYLA05242
OG0011514	HUMAN10946, HUMAN10944, HUMAN10943	ORYLA06169
OG0011663	HUMAN11471	ORYLA15196
OG0011705	HUMAN14771, HUMAN14772	ORYLA17089
OG0011707	HUMAN09493	ORYLA14821, ORYLA12191
OG0011723	HUMAN02166	ORYLA06939
OG0011726	HUMAN05266	ORYLA03143
OG0011759	HUMAN22017	ORYLA03360
OG0011773	HUMAN01214	ORYLA07082
OG0011780	HUMAN30276	ORYLA00964
OG0011784	HUMAN23597	ORYLA17708
OG0011786	HUMAN16056, HUMAN16057	ORYLA18345, ORYLA07205, ORYLA03562
OG0011820	HUMAN18902	ORYLA13801
OG0011864	HUMAN25918	ORYLA16964, ORYLA00554
OG0011868	HUMAN04353	ORYLA15129
OG0011870	HUMAN01961	ORYLA13929
OG0011873	HUMAN13458	ORYLA16669
OG0011875	HUMAN15264	ORYLA05537
OG0011877	HUMAN06824	ORYLA11274
OG0011878	HUMAN06792	ORYLA15370
OG0011878	HUMAN04677	ORYLA14861
OG0011879	HUMAN05620	ORYLA03802
OG0011881	HUMAN30028	ORYLA07586
OG0011882	HUMAN01313	ORYLA13426, ORYLA13425
OG0011884	HUMAN19539	ORYLA19029, ORYLA19030
OG0011885	HUMAN29139	ORYLA17961
OG0011885	HUMAN29138	ORYLA18346
OG0011887	HUMAN21225, HUMAN21226, HUMAN21227	ORYLA08594
OG0011888	HUMAN29188	ORYLA02933, ORYLA18140
OG0011889	HUMAN24290	ORYLA19421
OG0011890	HUMAN24005	ORYLA01241, ORYLA03914
OG0011891	HUMAN11723	ORYLA03260
OG0011892	HUMAN15784	ORYLA03837, ORYLA03836, ORYLA19300, ORYLA19299
OG0011893	HUMAN22058	ORYLA02723
OG0011893	HUMAN24060	ORYLA01506
OG0011894	HUMAN00400	ORYLA15407
OG0011897	HUMAN15878, HUMAN15879	ORYLA03673
OG0011900	HUMAN21014, HUMAN21013	ORYLA15886
OG0011901	HUMAN02235	ORYLA12971
OG0011902	HUMAN05847, HUMAN05850, HUMAN05849, HUMAN05848	ORYLA05860
OG0011903	HUMAN06893	ORYLA11037
OG0011904	HUMAN26877	ORYLA19689
OG0011905	HUMAN20725	ORYLA01856, ORYLA05530
OG0011906	HUMAN18470, HUMAN18469, HUMAN18468	ORYLA06959
OG0011907	HUMAN24903	ORYLA01910
OG0011909	HUMAN23604, HUMAN23603, HUMAN23602, HUMAN23605	ORYLA14093
OG0011911	HUMAN07456, HUMAN07457	ORYLA09594, ORYLA09593, ORYLA08673
OG0011913	HUMAN23177	ORYLA05485
OG0011914	HUMAN22821	ORYLA07331
OG0011915	HUMAN12684	ORYLA16470
OG0011917	HUMAN16909	ORYLA04868
OG0011918	HUMAN03383, HUMAN03384	ORYLA04775, ORYLA08150
OG0011919	HUMAN27546, HUMAN27549, HUMAN27545	ORYLA17754, ORYLA17753
OG0011921	HUMAN09420	ORYLA10982, ORYLA10988, ORYLA10987
OG0011924	HUMAN23335	ORYLA17331
OG0011925	HUMAN14838, HUMAN14837	ORYLA16806, ORYLA00707, ORYLA02732
OG0011926	HUMAN17792	ORYLA08625, ORYLA09821
OG0011928	HUMAN21473	ORYLA15932
OG0011929	HUMAN09555, HUMAN09556	ORYLA12405
OG0011930	HUMAN24160	ORYLA03951, ORYLA01333
OG0011931	HUMAN22977, HUMAN22976	ORYLA00355
OG0011932	HUMAN12121, HUMAN12120	ORYLA16685
OG0011933	HUMAN15288	ORYLA06016
OG0011935	HUMAN21931, HUMAN21937, HUMAN18552, HUMAN20796	ORYLA13116
OG0011936	HUMAN08191, HUMAN08192	ORYLA08973
OG0011937	HUMAN02023	ORYLA06233
OG0011938	HUMAN14696, HUMAN14695, HUMAN14697	ORYLA17116
OG0011939	HUMAN30399	ORYLA01007
OG0011941	HUMAN22377, HUMAN22376	ORYLA19447
OG0011942	HUMAN10714	ORYLA00586
OG0011943	HUMAN00113	ORYLA15612
OG0011944	HUMAN24476	ORYLA13343, ORYLA06990
OG0011945	HUMAN20629	ORYLA06198
OG0011946	HUMAN02338, HUMAN02337, HUMAN06813	ORYLA15801
OG0011947	HUMAN22060	ORYLA02722
OG0011948	HUMAN22151	ORYLA14075
OG0011949	HUMAN03054, HUMAN03055, HUMAN03056	ORYLA05084, ORYLA00889
