Orthogroup	HUMAN	XENTR
OG0011043	HUMAN15571	XENTR11977
OG0011044	HUMAN03102	XENTR13544
OG0011045	HUMAN27163	XENTR18461
OG0011047	HUMAN16599	XENTR06057
OG0011048	HUMAN16763	XENTR18496
OG0011049	HUMAN29999	XENTR05931
OG0011049	HUMAN05159	XENTR09717
OG0011050	HUMAN05738	XENTR14810
OG0011053	HUMAN00475	XENTR11892
OG0011053	HUMAN25359	XENTR15053
OG0011054	HUMAN16363, HUMAN16362	XENTR13653
OG0011055	HUMAN20091, HUMAN20090	XENTR04820
OG0011056	HUMAN01791	XENTR18587
OG0011058	HUMAN24914	XENTR11765
OG0011058	HUMAN29175	XENTR18334
OG0011059	HUMAN29644	XENTR04954
OG0011060	HUMAN24445, HUMAN24444	XENTR08170
OG0011061	HUMAN23478	XENTR05817
OG0011062	HUMAN07954	XENTR04598
OG0011064	HUMAN05579, HUMAN05577, HUMAN05578	XENTR06027
OG0011065	HUMAN23713	XENTR00559
OG0011066	HUMAN17785, HUMAN17783, HUMAN17786, HUMAN17784, HUMAN17782	XENTR03140
OG0011067	HUMAN29001	XENTR04302
OG0011068	HUMAN24063	XENTR09723
OG0011069	HUMAN20328, HUMAN20329, HUMAN20327	XENTR18466
OG0011070	HUMAN15279	XENTR17808, XENTR17312
OG0011071	HUMAN01042	XENTR00084
OG0011073	HUMAN21181, HUMAN21182	XENTR00650
OG0011073	HUMAN07901	XENTR10572
OG0011074	HUMAN18438	XENTR01084
OG0011075	HUMAN22937	XENTR03569
OG0011076	HUMAN12339, HUMAN12340	XENTR17868
OG0011077	HUMAN06134, HUMAN06133	XENTR18788
OG0011101	HUMAN19559	XENTR14426, XENTR16597
OG0011101	HUMAN19562	XENTR16687
OG0011126	HUMAN23353	XENTR15360, XENTR08776, XENTR08775, XENTR12588, XENTR14375, XENTR17650, XENTR16043, XENTR17710, XENTR06365, XENTR12587, XENTR18739, XENTR18738
OG0011127	HUMAN24872, HUMAN24888, HUMAN24869, HUMAN24871, HUMAN24865, HUMAN24866	XENTR19059, XENTR11744
OG0011199	HUMAN22828, HUMAN22829	XENTR14245
OG0011217	HUMAN10324	XENTR01756
OG0011227	HUMAN03642	XENTR17558
OG0011232	HUMAN11447	XENTR06082
OG0011234	HUMAN25377	XENTR14259
OG0011242	HUMAN08828	XENTR03065
OG0011258	HUMAN09231	XENTR04596
OG0011265	HUMAN23445	XENTR08001
OG0011270	HUMAN03074	XENTR07569, XENTR07568
OG0011277	HUMAN17417	XENTR17780
OG0011293	HUMAN30181	XENTR05251
OG0011305	HUMAN22437, HUMAN22438	XENTR14757
OG0011306	HUMAN15212	XENTR05054
OG0011316	HUMAN07975, HUMAN07976	XENTR04567
OG0011318	HUMAN12709	XENTR01681
OG0011334	HUMAN29523	XENTR18744
OG0011367	HUMAN07073	XENTR14042
OG0011371	HUMAN29525	XENTR18746
OG0011373	HUMAN21044	XENTR18944
OG0011375	HUMAN17390, HUMAN17391	XENTR10591
OG0011392	HUMAN21381	XENTR15083
OG0011393	HUMAN29989	XENTR05939
OG0011395	HUMAN00866, HUMAN00867	XENTR00316
OG0011396	HUMAN19229	XENTR17413
OG0011397	HUMAN00678, HUMAN00677	XENTR13683, XENTR13682
OG0011399	HUMAN25286	XENTR07866
OG0011400	HUMAN03553, HUMAN03554, HUMAN03552	XENTR11835
OG0011401	HUMAN01397	XENTR02572
OG0011402	HUMAN26325	XENTR13635
OG0011404	HUMAN02883	XENTR06389
OG0011406	HUMAN04714	XENTR15787
OG0011407	HUMAN23761	XENTR18432
OG0011408	HUMAN23070	XENTR04886
OG0011409	HUMAN22868	XENTR01043
OG0011410	HUMAN23514	XENTR15052
OG0011412	HUMAN28157	XENTR13647
OG0011413	HUMAN21887, HUMAN21886, HUMAN21888	XENTR06249
OG0011415	HUMAN29727	XENTR10270
OG0011415	HUMAN19675, HUMAN30117	XENTR12605
OG0011416	HUMAN00195, HUMAN00196	XENTR08057, XENTR08056
OG0011418	HUMAN19660, HUMAN19659	XENTR01100
OG0011419	HUMAN00150	XENTR04065
OG0011419	HUMAN05878, HUMAN05879	XENTR16062
OG0011420	HUMAN23455	XENTR05806
OG0011421	HUMAN14360	XENTR04344
OG0011421	HUMAN28632	XENTR18008
OG0011422	HUMAN03103, HUMAN03104	XENTR13545
OG0011424	HUMAN23224	XENTR08634
OG0011425	HUMAN07069	XENTR16768
OG0011425	HUMAN26532	XENTR05347
OG0011426	HUMAN14188, HUMAN14186, HUMAN14187	XENTR09821, XENTR09822
OG0011427	HUMAN07696	XENTR08825
OG0011428	HUMAN29087	XENTR06366
OG0011429	HUMAN21355, HUMAN21356	XENTR15159
OG0011430	HUMAN23421	XENTR04742
OG0011431	HUMAN12028	XENTR13656
OG0011432	HUMAN24098	XENTR09733
OG0011433	HUMAN02630	XENTR00156
OG0011434	HUMAN03292	XENTR07285
OG0011435	HUMAN02877	XENTR06385
OG0011436	HUMAN11808	XENTR16081
OG0011436	HUMAN18384	XENTR09631
OG0011437	HUMAN04737	XENTR11619
OG0011437	HUMAN18675	XENTR12527
OG0011438	HUMAN13671	XENTR12178
OG0011439	HUMAN19948, HUMAN19949	XENTR04533
OG0011440	HUMAN11725, HUMAN11724	XENTR09442
OG0011443	HUMAN30539, HUMAN30538, HUMAN30537, HUMAN30536	XENTR09654
OG0011444	HUMAN05739, HUMAN05740	XENTR14811
OG0011446	HUMAN28641, HUMAN28640, HUMAN28642	XENTR14333, XENTR14332
OG0011447	HUMAN12073, HUMAN12072, HUMAN12074, HUMAN12166, HUMAN12071	XENTR15337
OG0011449	HUMAN23707, HUMAN23708	XENTR00565
OG0011450	HUMAN02538	XENTR14850
OG0011451	HUMAN23212	XENTR02944
OG0011452	HUMAN18311	XENTR09375
OG0011453	HUMAN20571, HUMAN20570	XENTR02301, XENTR02302
OG0011456	HUMAN05949	XENTR16049
OG0011456	HUMAN00820	XENTR09233, XENTR09234
OG0011457	HUMAN23986	XENTR13761
OG0011460	HUMAN14889, HUMAN14888, HUMAN14887	XENTR06484
OG0011462	HUMAN18496	XENTR03231, XENTR03230, XENTR03233
OG0011463	HUMAN10219	XENTR07340
OG0011486	HUMAN20802	XENTR12873
OG0011514	HUMAN10946, HUMAN10944, HUMAN10943	XENTR14886, XENTR14986, XENTR14987
OG0011517	HUMAN26723, HUMAN26721	XENTR15585, XENTR15584, XENTR15583, XENTR15451, XENTR15450, XENTR18403, XENTR15582
OG0011532	HUMAN01222, HUMAN01221, HUMAN01220, HUMAN01223	XENTR00448
OG0011543	HUMAN24701, HUMAN24702, HUMAN24703	XENTR17359, XENTR17360
OG0011624	HUMAN25153	XENTR10664
OG0011637	HUMAN00699	XENTR08457
OG0011663	HUMAN11471	XENTR10982
OG0011705	HUMAN14771, HUMAN14772	XENTR11455
OG0011707	HUMAN09493	XENTR08118
OG0011723	HUMAN02166	XENTR00107, XENTR00106
OG0011732	HUMAN22656	XENTR12737
OG0011773	HUMAN01214	XENTR00443
OG0011780	HUMAN30276	XENTR14173
OG0011784	HUMAN23597	XENTR03413
OG0011786	HUMAN16056, HUMAN16057	XENTR11598, XENTR10184
OG0011820	HUMAN28196	XENTR15737
OG0011820	HUMAN18902	XENTR15900
OG0011821	HUMAN29527	XENTR18748
OG0011864	HUMAN25918	XENTR01392
OG0011868	HUMAN04353	XENTR09870
OG0011869	HUMAN20839	XENTR11292
OG0011870	HUMAN01961	XENTR18612, XENTR18611
OG0011873	HUMAN10474	XENTR12987
OG0011874	HUMAN03079	XENTR14442
OG0011875	HUMAN15264	XENTR15458
OG0011877	HUMAN06824	XENTR13661, XENTR14027, XENTR14026
OG0011878	HUMAN06792	XENTR11509
OG0011878	HUMAN04677	XENTR10157
OG0011879	HUMAN05620	XENTR06040
OG0011881	HUMAN30028	XENTR08781
OG0011882	HUMAN01313	XENTR04658
OG0011884	HUMAN19539	XENTR11884
OG0011885	HUMAN29139	XENTR16046
OG0011885	HUMAN29138	XENTR16045
OG0011887	HUMAN21225, HUMAN21226, HUMAN21227	XENTR13557
OG0011888	HUMAN29188	XENTR09663
OG0011889	HUMAN24290	XENTR08737, XENTR08736, XENTR08738
OG0011890	HUMAN24005	XENTR06424
OG0011891	HUMAN11723	XENTR09441
OG0011893	HUMAN22058	XENTR06738, XENTR08712
OG0011894	HUMAN00400	XENTR16477
OG0011897	HUMAN15878, HUMAN15879	XENTR15570
OG0011899	HUMAN09676, HUMAN09675, HUMAN09674	XENTR11255
OG0011901	HUMAN02235	XENTR03917
OG0011902	HUMAN05847, HUMAN05850, HUMAN05849, HUMAN05848	XENTR16392
OG0011903	HUMAN06893	XENTR09277
OG0011905	HUMAN20725	XENTR17640
OG0011907	HUMAN24903	XENTR11752
OG0011908	HUMAN30272, HUMAN21930, HUMAN16243	XENTR14176
OG0011909	HUMAN23604, HUMAN23603, HUMAN23602, HUMAN23605	XENTR03416
OG0011910	HUMAN29016	XENTR08697
OG0011911	HUMAN07456, HUMAN07457	XENTR10781
OG0011912	HUMAN02942	XENTR02928
OG0011915	HUMAN12684	XENTR16456
OG0011917	HUMAN16909	XENTR01650
OG0011918	HUMAN03383, HUMAN03384	XENTR10125
OG0011920	HUMAN26056	XENTR03369
OG0011921	HUMAN09420	XENTR14981
OG0011922	HUMAN17493, HUMAN17494, HUMAN17495	XENTR09936
OG0011923	HUMAN19916	XENTR01153
OG0011924	HUMAN23335	XENTR02761
OG0011925	HUMAN14838, HUMAN14837	XENTR14780, XENTR04719
OG0011926	HUMAN17792	XENTR03135
OG0011927	HUMAN14463, HUMAN14462	XENTR15208
OG0011928	HUMAN21473	XENTR17299
OG0011929	HUMAN09555, HUMAN09556	XENTR10280
OG0011930	HUMAN24160	XENTR13172
OG0011931	HUMAN22977, HUMAN22976	XENTR03538
OG0011932	HUMAN12121, HUMAN12120	XENTR07321
OG0011933	HUMAN15288	XENTR17809
OG0011935	HUMAN21931, HUMAN21937, HUMAN18552, HUMAN20796	XENTR04414, XENTR04412, XENTR04413
OG0011936	HUMAN08191, HUMAN08192	XENTR12419
OG0011937	HUMAN02023	XENTR15221
OG0011938	HUMAN14695, HUMAN14697	XENTR12215
OG0011939	HUMAN30399	XENTR02056
OG0011941	HUMAN22377, HUMAN22376	XENTR03458
OG0011942	HUMAN10714	XENTR01784
OG0011943	HUMAN00113	XENTR11477
OG0011944	HUMAN24476	XENTR02141
OG0011945	HUMAN20629	XENTR16259
OG0011946	HUMAN02338, HUMAN02337, HUMAN06813	XENTR14035
OG0011947	HUMAN22060	XENTR15387
OG0011948	HUMAN22151	XENTR12461
OG0011949	HUMAN03054, HUMAN03055, HUMAN03056	XENTR16959
OG0011951	HUMAN10315, HUMAN10316, HUMAN10314	XENTR01836
OG0011952	HUMAN09497	XENTR08121
OG0011953	HUMAN07613, HUMAN07612	XENTR09209
OG0011975	HUMAN10032, HUMAN10031, HUMAN10033	XENTR01434, XENTR01432, XENTR01433
OG0012009	HUMAN24642, HUMAN00538	XENTR05455
OG0012010	HUMAN30046, HUMAN30047	XENTR19036
OG0012036	HUMAN05201	XENTR16386, XENTR16385, XENTR16384, XENTR16382, XENTR16383, XENTR16388, XENTR02179, XENTR17362, XENTR10003, XENTR16387
OG0012174	HUMAN09503	XENTR08126
OG0012219	HUMAN28081	XENTR05115
OG0012290	HUMAN08582	XENTR06653
OG0012298	HUMAN02284	XENTR01308
OG0012333	HUMAN15495	XENTR15572, XENTR14293
OG0012394	HUMAN04087	XENTR18927
OG0012395	HUMAN07813	XENTR09346
OG0012396	HUMAN15209, HUMAN15208	XENTR05056
OG0012397	HUMAN27403	XENTR06729
OG0012398	HUMAN09776	XENTR18700
OG0012400	HUMAN08843	XENTR03070
OG0012401	HUMAN03363, HUMAN03361	XENTR04267, XENTR04266
OG0012402	HUMAN03648	XENTR17584
OG0012403	HUMAN03658	XENTR12823
OG0012404	HUMAN16974	XENTR09098
OG0012405	HUMAN22416	XENTR05496
OG0012406	HUMAN19651, HUMAN19650	XENTR01104, XENTR01105
OG0012407	HUMAN28127	XENTR00239
OG0012409	HUMAN25692, HUMAN25693	XENTR05096
OG0012410	HUMAN01338	XENTR01294
OG0012411	HUMAN13356	XENTR13732
OG0012412	HUMAN27355	XENTR06261
OG0012414	HUMAN14151	XENTR09840
OG0012415	HUMAN19548	XENTR17195, XENTR17638, XENTR17637, XENTR08389, XENTR15575, XENTR17639
OG0012416	HUMAN01299	XENTR09174
OG0012417	HUMAN16873	XENTR04139
OG0012419	HUMAN05687	XENTR10080
OG0012420	HUMAN29954, HUMAN05590, HUMAN05591	XENTR06025
OG0012421	HUMAN24324, HUMAN24320, HUMAN24323, HUMAN24321	XENTR08747
OG0012422	HUMAN22788	XENTR04858
OG0012423	HUMAN11370	XENTR04973, XENTR04974, XENTR03752
OG0012424	HUMAN13840	XENTR04490
OG0012425	HUMAN16733	XENTR18225
OG0012426	HUMAN25160	XENTR10658
OG0012427	HUMAN24310, HUMAN24309	XENTR08751
OG0012428	HUMAN28135	XENTR11851
OG0012429	HUMAN16030	XENTR14122, XENTR14123
OG0012430	HUMAN00047	XENTR11614
OG0012431	HUMAN09571	XENTR10058
OG0012433	HUMAN21006	XENTR16468
OG0012435	HUMAN05113	XENTR18359
OG0012436	HUMAN29493	XENTR17479
OG0012437	HUMAN05512	XENTR10443
OG0012438	HUMAN21317	XENTR16245
OG0012439	HUMAN06034, HUMAN06035, HUMAN06033	XENTR17248
OG0012440	HUMAN28879	XENTR16153
OG0012441	HUMAN06317	XENTR06211
OG0012442	HUMAN03267	XENTR07558
OG0012443	HUMAN03599	XENTR11844
OG0012444	HUMAN28256	XENTR13074
OG0012446	HUMAN26708	XENTR18379
OG0012447	HUMAN21922	XENTR10538
OG0012448	HUMAN20372, HUMAN20371	XENTR01330
OG0012449	HUMAN24580	XENTR10597
OG0012450	HUMAN28154, HUMAN28153	XENTR16877
OG0012452	HUMAN21174	XENTR00641
OG0012453	HUMAN10285	XENTR07354, XENTR07338
OG0012454	HUMAN29346	XENTR07725, XENTR07726
OG0012455	HUMAN12158, HUMAN13386	XENTR13744
OG0012456	HUMAN09304, HUMAN09303	XENTR13083
OG0012457	HUMAN08441, HUMAN08440	XENTR03853
OG0012458	HUMAN06631	XENTR05203
OG0012459	HUMAN16258	XENTR05686
OG0012461	HUMAN05252	XENTR08467
OG0012463	HUMAN03778	XENTR02011
OG0012464	HUMAN05614, HUMAN05613	XENTR06035
OG0012466	HUMAN09421	XENTR10670, XENTR10669, XENTR14901, XENTR18590
OG0012467	HUMAN26869	XENTR05977
OG0012468	HUMAN05805	XENTR15707
OG0012469	HUMAN24997	XENTR16596
OG0012470	HUMAN04781	XENTR16214, XENTR16213
OG0012471	HUMAN20149	XENTR04785
OG0012473	HUMAN25305	XENTR19144
OG0012474	HUMAN03291	XENTR07284
OG0012475	HUMAN20222	XENTR01858, XENTR00985
OG0012476	HUMAN18224, HUMAN18225	XENTR04172
OG0012478	HUMAN12816	XENTR06936
OG0012479	HUMAN20841	XENTR04834
OG0012480	HUMAN06972	XENTR14000
OG0012481	HUMAN02298	XENTR06852
OG0012482	HUMAN22882, HUMAN22883	XENTR01028
OG0012484	HUMAN27830	XENTR04650
OG0012486	HUMAN21212, HUMAN21209, HUMAN21210, HUMAN21211	XENTR00411
OG0012487	HUMAN18298	XENTR08578
OG0012488	HUMAN17238	XENTR01929
OG0012489	HUMAN23645, HUMAN29987, HUMAN29988	XENTR06773
OG0012490	HUMAN22870	XENTR01040
OG0012491	HUMAN25730	XENTR15505
OG0012493	HUMAN02483	XENTR05538
OG0012494	HUMAN25042, HUMAN25041, HUMAN25040	XENTR02545, XENTR02546, XENTR02549, XENTR02547, XENTR02548
OG0012495	HUMAN18119	XENTR09427
OG0012496	HUMAN18237	XENTR04182
OG0012497	HUMAN14946, HUMAN14945	XENTR05034
OG0012498	HUMAN05172	XENTR15017
OG0012499	HUMAN00305	XENTR09226
OG0012500	HUMAN11170, HUMAN11172	XENTR03715
OG0012501	HUMAN17881	XENTR05386
OG0012502	HUMAN21392	XENTR18395
OG0012503	HUMAN01213	XENTR00442
OG0012504	HUMAN01958	XENTR19002
OG0012505	HUMAN10011	XENTR06842
OG0012506	HUMAN09986	XENTR05311, XENTR05312
OG0012508	HUMAN04132	XENTR16016
OG0012509	HUMAN19763, HUMAN19762	XENTR00854
OG0012510	HUMAN15287	XENTR11055, XENTR11056
OG0012512	HUMAN03288	XENTR14699
OG0012521	HUMAN00183, HUMAN00184, HUMAN00182	XENTR10021
OG0012572	HUMAN02789	XENTR17978, XENTR18471
OG0012582	HUMAN14216, HUMAN14213, HUMAN14217, HUMAN14214, HUMAN14215	XENTR15374
OG0012583	HUMAN05546, HUMAN05548	XENTR02620
OG0012589	HUMAN04350	XENTR09872
OG0012591	HUMAN13885	XENTR19249
OG0012623	HUMAN03374, HUMAN03373	XENTR13479
OG0012627	HUMAN15997, HUMAN15995, HUMAN15998, HUMAN15996	XENTR11192
OG0012629	HUMAN17501, HUMAN17500, HUMAN17496, HUMAN17497, HUMAN17498, HUMAN17499	XENTR09937
OG0012630	HUMAN23469, HUMAN23468	XENTR05809, XENTR05810
OG0012840	HUMAN05439	XENTR05793
OG0012903	HUMAN27481	XENTR14457
OG0013071	HUMAN07835	XENTR16076
OG0013072	HUMAN04285	XENTR12057
OG0013073	HUMAN04363	XENTR09861
OG0013074	HUMAN11664, HUMAN11662, HUMAN11663	XENTR03746
OG0013075	HUMAN09542	XENTR10290
OG0013078	HUMAN21375	XENTR05332
OG0013079	HUMAN06322, HUMAN06323, HUMAN06325, HUMAN06324, HUMAN06321	XENTR06214
OG0013080	HUMAN30016	XENTR05919
OG0013082	HUMAN25292	XENTR07869
OG0013083	HUMAN07703	XENTR12328, XENTR12327
OG0013084	HUMAN25342, HUMAN25343	XENTR04226
OG0013085	HUMAN20236	XENTR05635
OG0013086	HUMAN12865	XENTR13962
OG0013087	HUMAN03595	XENTR11841
OG0013088	HUMAN11126	XENTR00476
OG0013089	HUMAN29860, HUMAN29861	XENTR06820
OG0013090	HUMAN19006	XENTR02448
OG0013091	HUMAN19290	XENTR16862
OG0013092	HUMAN20912	XENTR08371
OG0013093	HUMAN02085	XENTR07896
OG0013094	HUMAN03258, HUMAN03257	XENTR13153
OG0013097	HUMAN02148	XENTR00102
OG0013098	HUMAN05164	XENTR17853
OG0013100	HUMAN02682	XENTR04120
OG0013101	HUMAN16700	XENTR18088
OG0013102	HUMAN13892, HUMAN13893	XENTR15331
OG0013103	HUMAN18435	XENTR01083
OG0013104	HUMAN09385	XENTR01469
OG0013106	HUMAN27624	XENTR12726
OG0013107	HUMAN02489, HUMAN02490, HUMAN02491	XENTR05541
OG0013109	HUMAN23899	XENTR10344
OG0013110	HUMAN24265	XENTR10910, XENTR10911
OG0013112	HUMAN12176, HUMAN12175	XENTR01856
OG0013113	HUMAN00335	XENTR05555
OG0013114	HUMAN00017	XENTR08070
OG0013115	HUMAN17819	XENTR08765
OG0013116	HUMAN01112	XENTR00370
OG0013117	HUMAN18361, HUMAN18362, HUMAN18360	XENTR09640
OG0013121	HUMAN05410	XENTR05781
OG0013122	HUMAN12287	XENTR10191
OG0013123	HUMAN19783	XENTR00825
OG0013124	HUMAN06277	XENTR07092
OG0013125	HUMAN09822	XENTR12129
OG0013126	HUMAN04170, HUMAN04169	XENTR08710
OG0013127	HUMAN21588	XENTR03197
OG0013128	HUMAN26233	XENTR13634
OG0013129	HUMAN01602	XENTR06744
OG0013130	HUMAN29093	XENTR06381
OG0013131	HUMAN01284	XENTR03990
OG0013132	HUMAN19100	XENTR01713
OG0013133	HUMAN01469, HUMAN01472	XENTR16249
OG0013134	HUMAN07595, HUMAN07596	XENTR10825
OG0013135	HUMAN16592	XENTR06063
OG0013136	HUMAN20114	XENTR04809
OG0013137	HUMAN00415, HUMAN21881	XENTR06245
OG0013138	HUMAN27304	XENTR01886
OG0013139	HUMAN22916, HUMAN22915	XENTR13836
OG0013140	HUMAN20922	XENTR08387
OG0013141	HUMAN09008	XENTR11649
OG0013142	HUMAN11115	XENTR00469
OG0013143	HUMAN28966	XENTR06552
OG0013144	HUMAN20022, HUMAN20021	XENTR00883
OG0013145	HUMAN02083	XENTR07898
OG0013146	HUMAN25901, HUMAN25902, HUMAN25900	XENTR11342
OG0013148	HUMAN25379	XENTR14261
OG0013149	HUMAN28460	XENTR11525, XENTR04733
OG0013150	HUMAN22822	XENTR04882
OG0013151	HUMAN10259, HUMAN10257, HUMAN10256	XENTR01772
OG0013152	HUMAN17699	XENTR17649
OG0013155	HUMAN28448	XENTR07006
OG0013156	HUMAN00507	XENTR08451
OG0013157	HUMAN01059, HUMAN01058	XENTR00091
OG0013159	HUMAN12050	XENTR07360
OG0013160	HUMAN12251, HUMAN12249	XENTR09456
OG0013161	HUMAN13868	XENTR15627
OG0013162	HUMAN00590	XENTR12855
OG0013164	HUMAN22429	XENTR05506, XENTR05507
OG0013165	HUMAN05558	XENTR02615
OG0013167	HUMAN21419	XENTR18504
OG0013168	HUMAN20210	XENTR03883
OG0013170	HUMAN22039, HUMAN22041, HUMAN22040	XENTR06231
OG0013172	HUMAN19307	XENTR18709
OG0013175	HUMAN25509	XENTR11164
OG0013177	HUMAN17768, HUMAN17770, HUMAN17769, HUMAN17767	XENTR03151
OG0013178	HUMAN17690	XENTR04158
OG0013179	HUMAN08706	XENTR12093
OG0013181	HUMAN12526	XENTR14199
OG0013182	HUMAN01853	XENTR15216
OG0013183	HUMAN24064	XENTR13777
OG0013184	HUMAN03087	XENTR14814
OG0013186	HUMAN21781	XENTR00261
OG0013188	HUMAN22567	XENTR10977
OG0013190	HUMAN13841, HUMAN13842	XENTR04486
OG0013191	HUMAN29321	XENTR07742
OG0013192	HUMAN13030	XENTR15246
OG0013195	HUMAN14687, HUMAN14686, HUMAN14688	XENTR12234
OG0013196	HUMAN24264	XENTR10909
OG0013197	HUMAN14976, HUMAN14977	XENTR15121
OG0013198	HUMAN26566	XENTR00574, XENTR18184, XENTR01599, XENTR04227
OG0013203	HUMAN04584	XENTR17852
OG0013204	HUMAN13258	XENTR10257
OG0013205	HUMAN16642	XENTR05157
OG0013206	HUMAN23474	XENTR01475, XENTR05814
OG0013207	HUMAN14891, HUMAN14890	XENTR06485
OG0013208	HUMAN22159	XENTR12468
OG0013258	HUMAN07719	XENTR00922
OG0013281	HUMAN29521	XENTR18742
OG0013299	HUMAN05550, HUMAN05547, HUMAN05549	XENTR02619
OG0013300	HUMAN20612, HUMAN20613	XENTR01727
OG0013304	HUMAN05716, HUMAN05715	XENTR17540, XENTR14809
OG0013306	HUMAN02076	XENTR15084
OG0013345	HUMAN05063, HUMAN05064	XENTR08181, XENTR12138, XENTR08183, XENTR08182, XENTR08184
OG0013346	HUMAN05342, HUMAN05343	XENTR01525
OG0013347	HUMAN05953	XENTR17597, XENTR11357
OG0013355	HUMAN16098	XENTR16516
OG0013356	HUMAN16399	XENTR16669
OG0013362	HUMAN19824, HUMAN19810, HUMAN19820, HUMAN19817, HUMAN19813	XENTR18464, XENTR00838, XENTR18465, XENTR19291, XENTR00839
OG0013364	HUMAN21299	XENTR17236, XENTR17237
OG0013365	HUMAN23613, HUMAN23612	XENTR03421
OG0013366	HUMAN24868, HUMAN24870, HUMAN24867, HUMAN24864, HUMAN24887, HUMAN24886	XENTR16562
OG0013592	HUMAN17776, HUMAN17777	XENTR03146
OG0013623	HUMAN26217	XENTR03377
OG0013632	HUMAN00322, HUMAN00321, HUMAN00320	XENTR17404
OG0013637	HUMAN22357	XENTR03469, XENTR03470
OG0013682	HUMAN11262	XENTR06643
OG0013807	HUMAN28024	XENTR05138
OG0013808	HUMAN07806	XENTR18710
OG0013901	HUMAN21220	XENTR15185
OG0013902	HUMAN01547	XENTR14430
OG0013903	HUMAN07798	XENTR07085
OG0013904	HUMAN09705	XENTR02664
OG0013905	HUMAN09719	XENTR02671
OG0013907	HUMAN03858	XENTR10150
OG0013908	HUMAN23564	XENTR06845
OG0013909	HUMAN00661	XENTR12764
OG0013910	HUMAN18974	XENTR02443
OG0013916	HUMAN22972	XENTR03544
OG0013917	HUMAN01403	XENTR15476
OG0013921	HUMAN18607	XENTR19243
OG0013923	HUMAN21672	XENTR14819
OG0013925	HUMAN08962	XENTR13527
OG0013926	HUMAN05227	XENTR14280
OG0013927	HUMAN09955	XENTR13226
OG0013930	HUMAN04425	XENTR04477
OG0013931	HUMAN06075	XENTR06600
OG0013932	HUMAN19387, HUMAN19385, HUMAN19386	XENTR12538
OG0013934	HUMAN25163	XENTR07617, XENTR07616
OG0013935	HUMAN23515	XENTR15050
OG0013937	HUMAN21902	XENTR08413
OG0013938	HUMAN25077	XENTR18210
OG0013940	HUMAN28414	XENTR15427
OG0013940	HUMAN23137	XENTR13809
OG0013942	HUMAN25639	XENTR08006
OG0013943	HUMAN23309, HUMAN23308	XENTR02777
OG0013946	HUMAN06511	XENTR08535
OG0013947	HUMAN06372	XENTR06204
OG0013950	HUMAN23454	XENTR05804
OG0013951	HUMAN25024	XENTR13315
OG0013954	HUMAN14122, HUMAN14121	XENTR08355
OG0013955	HUMAN30024	XENTR11417
OG0013956	HUMAN28254, HUMAN28253	XENTR13073
OG0013958	HUMAN06873, HUMAN06872	XENTR00394
OG0013960	HUMAN17654	XENTR03251
OG0013961	HUMAN01298	XENTR03989
OG0013963	HUMAN12042	XENTR05603
OG0013964	HUMAN13204	XENTR17975
OG0013965	HUMAN23743	XENTR00541
OG0013966	HUMAN26848	XENTR02383
OG0013968	HUMAN16901, HUMAN30290	XENTR00699
OG0013969	HUMAN01420, HUMAN01419	XENTR02340
OG0013970	HUMAN05072	XENTR04480
OG0013970	HUMAN15949	XENTR05667
OG0013972	HUMAN04320	XENTR11827
OG0013974	HUMAN21025	XENTR04825
OG0013976	HUMAN29684	XENTR06305
OG0013977	HUMAN29448	XENTR17169, XENTR17168
OG0013978	HUMAN07468	XENTR14741
OG0013979	HUMAN05612	XENTR06034
OG0013980	HUMAN02223	XENTR09924
OG0013983	HUMAN23818, HUMAN23817	XENTR07529
OG0013985	HUMAN05825	XENTR14262
OG0013986	HUMAN13910, HUMAN13909	XENTR08304
OG0013987	HUMAN15198	XENTR16317, XENTR16316
OG0013988	HUMAN05642	XENTR14334, XENTR14335
OG0013989	HUMAN11245	XENTR06638
OG0013991	HUMAN25911	XENTR11829
OG0013992	HUMAN22410, HUMAN22414	XENTR05495
OG0013993	HUMAN27354, HUMAN20394	XENTR06260
OG0013994	HUMAN13316	XENTR13723
OG0013995	HUMAN12016, HUMAN12017	XENTR09123
OG0013996	HUMAN00848	XENTR00328
OG0013997	HUMAN01131	XENTR12370
OG0013998	HUMAN22435	XENTR14756
OG0013999	HUMAN23511	XENTR05847
OG0014000	HUMAN03382, HUMAN03381	XENTR10124
OG0014002	HUMAN13071	XENTR04946
OG0014003	HUMAN21512	XENTR10422
OG0014004	HUMAN29363, HUMAN29362	XENTR17578
OG0014005	HUMAN08195	XENTR12421
OG0014006	HUMAN05455	XENTR18996, XENTR02638
OG0014007	HUMAN20476	XENTR16131
OG0014008	HUMAN23333	XENTR02762
OG0014009	HUMAN21655, HUMAN21654	XENTR09363
OG0014010	HUMAN05505, HUMAN23078, HUMAN23079	XENTR04893
OG0014013	HUMAN25795	XENTR04101
OG0014018	HUMAN13653	XENTR04505
OG0014019	HUMAN18957	XENTR14708
OG0014021	HUMAN19187	XENTR16804
OG0014022	HUMAN23328	XENTR02765
OG0014024	HUMAN13944	XENTR08325
OG0014025	HUMAN10423	XENTR01814
OG0014027	HUMAN05686	XENTR10081
OG0014028	HUMAN05683	XENTR10083, XENTR14476
OG0014029	HUMAN21712	XENTR03093
OG0014032	HUMAN19960	XENTR04542
OG0014033	HUMAN09256	XENTR06652
