Orthogroup	APOSC_ok	AMPFI_ok
OG0007512	APOSC_22179	AMPFI_12911, AMPFI_12910
OG0007513	APOSC_24535	AMPFI_13277, AMPFI_13278
OG0007514	APOSC_03963	AMPFI_18495
OG0007515	APOSC_21428	AMPFI_14037
OG0007517	APOSC_06793	AMPFI_14076
OG0007518	APOSC_11498	AMPFI_14635
OG0007519	APOSC_16685	AMPFI_15083
OG0007520	APOSC_15336	AMPFI_15347
OG0007522	APOSC_14152	AMPFI_16088
OG0007524	APOSC_20152	AMPFI_18839
OG0007525	APOSC_09924	AMPFI_20078
OG0007527	APOSC_24874	AMPFI_21425
OG0007528	APOSC_26491, APOSC_26492	AMPFI_22110
OG0007529	APOSC_12650	AMPFI_24995
OG0007531	APOSC_03072	AMPFI_25413
OG0007582	APOSC_22783	AMPFI_07988
OG0007583	APOSC_01595	AMPFI_19749
OG0007584	APOSC_04466, APOSC_04467	AMPFI_16069
OG0007586	APOSC_20350	AMPFI_15087
OG0007587	APOSC_15890	AMPFI_00261
OG0007589	APOSC_12502	AMPFI_10679
OG0007591	APOSC_10553	AMPFI_24174
OG0007594	APOSC_11239	AMPFI_04092
OG0007595	APOSC_13562	AMPFI_11668
OG0007596	APOSC_16569, APOSC_00032	AMPFI_07298
OG0007597	APOSC_05814, APOSC_05815	AMPFI_14347
OG0007600	APOSC_26819	AMPFI_18346
OG0007601	APOSC_27809	AMPFI_14517
OG0007602	APOSC_06477	AMPFI_15464, AMPFI_15463
OG0007603	APOSC_24609	AMPFI_04653
OG0007604	APOSC_23480	AMPFI_25405
OG0007605	APOSC_17292	AMPFI_17249, AMPFI_05461
OG0007606	APOSC_26148	AMPFI_06131
OG0007607	APOSC_11532	AMPFI_12626
OG0007609	APOSC_27864	AMPFI_08364
OG0007610	APOSC_24658	AMPFI_13414
OG0007611	APOSC_23742	AMPFI_22256
OG0007614	APOSC_11198, APOSC_11199	AMPFI_22950
OG0007615	APOSC_12637	AMPFI_05411
OG0007616	APOSC_02217	AMPFI_13986
OG0007617	APOSC_22847	AMPFI_24034
OG0007618	APOSC_20263, APOSC_20264	AMPFI_13803
OG0007619	APOSC_14017	AMPFI_16350
OG0007621	APOSC_26719	AMPFI_20447
OG0007622	APOSC_09858	AMPFI_09130
OG0007623	APOSC_01924, APOSC_01923	AMPFI_23186
OG0007624	APOSC_27965	AMPFI_07608
OG0007625	APOSC_25771, APOSC_01131	AMPFI_23297
OG0007626	APOSC_06523	AMPFI_01785
OG0007628	APOSC_19416	AMPFI_14690
OG0007629	APOSC_19061	AMPFI_19195
OG0007630	APOSC_16305	AMPFI_13927
OG0007633	APOSC_19734	AMPFI_10277, AMPFI_03421, AMPFI_21919
OG0007634	APOSC_23117	AMPFI_24876
OG0007635	APOSC_18622	AMPFI_21933
OG0007636	APOSC_09919, APOSC_27375	AMPFI_08101
OG0007637	APOSC_04953	AMPFI_21962, AMPFI_14482
OG0007639	APOSC_17528	AMPFI_05197
OG0007640	APOSC_13852	AMPFI_07158
OG0007643	APOSC_15984	AMPFI_13773
OG0007645	APOSC_22609	AMPFI_12316
OG0007646	APOSC_17349	AMPFI_00470
OG0007647	APOSC_14665	AMPFI_15259
OG0007648	APOSC_18620	AMPFI_08367
OG0007649	APOSC_15988	AMPFI_10613
OG0007650	APOSC_01972	AMPFI_12826
OG0007651	APOSC_17594	AMPFI_11377
OG0007653	APOSC_07917	AMPFI_03820
OG0007654	APOSC_14217	AMPFI_07064
OG0007656	APOSC_03159	AMPFI_11443
OG0007657	APOSC_01993	AMPFI_05533
OG0007659	APOSC_09490	AMPFI_14250
OG0007660	APOSC_28292	AMPFI_07720
OG0007661	APOSC_12631	AMPFI_01272
OG0007662	APOSC_20466	AMPFI_25411
OG0007663	APOSC_02728	AMPFI_17931
OG0007664	APOSC_02524	AMPFI_14515
OG0007665	APOSC_24468	AMPFI_17902, AMPFI_13287
OG0007667	APOSC_10901	AMPFI_05812
OG0007668	APOSC_19055	AMPFI_10920
OG0007670	APOSC_19925	AMPFI_09118, AMPFI_09117
OG0007671	APOSC_20704	AMPFI_11568
OG0007672	APOSC_28764	AMPFI_19180, AMPFI_24992, AMPFI_00350
OG0007673	APOSC_27200	AMPFI_07718
OG0007674	APOSC_01693	AMPFI_06402
OG0007675	APOSC_17091	AMPFI_08686
OG0007676	APOSC_05879	AMPFI_06266
OG0007679	APOSC_28369, APOSC_08460	AMPFI_08337
OG0007680	APOSC_28293	AMPFI_01145
OG0007681	APOSC_17846	AMPFI_12529
OG0007683	APOSC_22433	AMPFI_16411, AMPFI_25023
OG0007684	APOSC_25918	AMPFI_09234
OG0007685	APOSC_12938	AMPFI_23757
OG0007686	APOSC_16986, APOSC_16987	AMPFI_01271
OG0007687	APOSC_20932	AMPFI_13078
OG0007689	APOSC_00574	AMPFI_21023
OG0007690	APOSC_18618	AMPFI_08721
OG0007691	APOSC_18370	AMPFI_15919
OG0007692	APOSC_16094	AMPFI_21014
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	AMPFI_02877
OG0007695	APOSC_21620	AMPFI_00441
OG0007696	APOSC_17052	AMPFI_11231
OG0007697	APOSC_24641	AMPFI_14474
OG0007698	APOSC_12163	AMPFI_04766
OG0007699	APOSC_06935	AMPFI_07823
OG0007700	APOSC_12981, APOSC_12982	AMPFI_08021
OG0007701	APOSC_00228	AMPFI_11708
OG0007702	APOSC_07178	AMPFI_25722
OG0007703	APOSC_06165	AMPFI_06898
OG0007704	APOSC_15384	AMPFI_24990
OG0007705	APOSC_02342, APOSC_14271	AMPFI_02466
OG0007706	APOSC_23602, APOSC_22591	AMPFI_01075
OG0007708	APOSC_16373	AMPFI_09437
OG0007711	APOSC_14750	AMPFI_08437
OG0007712	APOSC_08827, APOSC_08828	AMPFI_01298
OG0007713	APOSC_19438	AMPFI_02051
OG0007714	APOSC_11333	AMPFI_13479
OG0007715	APOSC_19107	AMPFI_12304
OG0007716	APOSC_07645	AMPFI_01726, AMPFI_25648
OG0007718	APOSC_07512	AMPFI_02217
OG0007719	APOSC_09388	AMPFI_19360
OG0007720	APOSC_19911, APOSC_03823	AMPFI_06156
OG0007721	APOSC_14451	AMPFI_10872
OG0007723	APOSC_14079	AMPFI_08545
OG0007725	APOSC_19072	AMPFI_10640
OG0007727	APOSC_14215	AMPFI_08743
OG0007729	APOSC_12073	AMPFI_21591
OG0007730	APOSC_11616	AMPFI_10603
OG0007732	APOSC_23886	AMPFI_07044
OG0007733	APOSC_23441	AMPFI_22944
OG0007734	APOSC_09736	AMPFI_02524
OG0007735	APOSC_16156, APOSC_22290	AMPFI_05439
OG0007736	APOSC_05621	AMPFI_05897
OG0007737	APOSC_15574	AMPFI_23652
OG0007738	APOSC_09799	AMPFI_05112
OG0007740	APOSC_26788	AMPFI_07084
OG0007742	APOSC_10672, APOSC_10670, APOSC_10669, APOSC_10671, APOSC_04987	AMPFI_24553
OG0007743	APOSC_06572	AMPFI_06731
OG0007744	APOSC_09925	AMPFI_03246
OG0007745	APOSC_13500	AMPFI_22441
OG0007746	APOSC_14936	AMPFI_07253
OG0007747	APOSC_12022	AMPFI_11334, AMPFI_01186
OG0007748	APOSC_10507	AMPFI_12204
OG0007749	APOSC_16625	AMPFI_07238
OG0007750	APOSC_14979	AMPFI_25870, AMPFI_01673
OG0007751	APOSC_11823	AMPFI_08540
OG0007752	APOSC_03918	AMPFI_06021
OG0007753	APOSC_28077	AMPFI_11539
OG0007755	APOSC_06648	AMPFI_10155
OG0007757	APOSC_22966	AMPFI_16626
OG0007758	APOSC_21644	AMPFI_15867
OG0007759	APOSC_15672, APOSC_15671	AMPFI_02311
OG0007760	APOSC_10797	AMPFI_25779
OG0007762	APOSC_14023	AMPFI_12649
OG0007763	APOSC_14363	AMPFI_20134
OG0007764	APOSC_01579	AMPFI_18099
OG0007764	APOSC_28881	AMPFI_02562, AMPFI_17910
OG0007766	APOSC_07061	AMPFI_07157
OG0007767	APOSC_28554	AMPFI_21979
OG0007768	APOSC_26432	AMPFI_05499
OG0007769	APOSC_21393	AMPFI_10842
OG0007770	APOSC_21431	AMPFI_01658
OG0007771	APOSC_05662	AMPFI_13434
OG0007772	APOSC_13501	AMPFI_13415
OG0007773	APOSC_03995	AMPFI_08783, AMPFI_16491
OG0007774	APOSC_13250	AMPFI_04955
OG0007775	APOSC_06585	AMPFI_08695
OG0007776	APOSC_15731	AMPFI_13881
OG0007778	APOSC_20133	AMPFI_03347
OG0007779	APOSC_20163	AMPFI_11071
OG0007780	APOSC_18415	AMPFI_10711
OG0007781	APOSC_21561	AMPFI_14581
OG0007782	APOSC_19048	AMPFI_20368
OG0007783	APOSC_08633	AMPFI_24128
OG0007785	APOSC_09108	AMPFI_05593
OG0007786	APOSC_27963	AMPFI_13958
OG0007788	APOSC_11066	AMPFI_05676
OG0007789	APOSC_27516	AMPFI_25379
OG0007790	APOSC_12725	AMPFI_11066
OG0007792	APOSC_18900	AMPFI_05144
OG0007792	APOSC_00454	AMPFI_22681
OG0007794	APOSC_01078	AMPFI_00708
OG0007795	APOSC_14033	AMPFI_07427
OG0007796	APOSC_00173	AMPFI_09719
OG0007797	APOSC_06904	AMPFI_00954
OG0007798	APOSC_19232	AMPFI_00648
OG0007799	APOSC_07729	AMPFI_03372
OG0007800	APOSC_04185	AMPFI_20741
OG0007802	APOSC_24032	AMPFI_13897
OG0007803	APOSC_25972	AMPFI_00580
OG0007804	APOSC_27902	AMPFI_21881
OG0007805	APOSC_07297	AMPFI_13191
OG0007807	APOSC_18526	AMPFI_10825
OG0007808	APOSC_14907, APOSC_14906	AMPFI_10467
OG0007809	APOSC_26876	AMPFI_17330
OG0007810	APOSC_20810	AMPFI_24586
OG0007811	APOSC_07082	AMPFI_20786
OG0007812	APOSC_14235	AMPFI_15940
OG0007813	APOSC_26038, APOSC_08477	AMPFI_06503
OG0007814	APOSC_17495	AMPFI_21682
OG0007815	APOSC_04655	AMPFI_16694
OG0007816	APOSC_06784	AMPFI_01105
OG0007817	APOSC_27217	AMPFI_01479
OG0007818	APOSC_27304	AMPFI_01627
OG0007820	APOSC_13774	AMPFI_03274
OG0007822	APOSC_23806	AMPFI_21899, AMPFI_08180, AMPFI_06077
OG0007823	APOSC_03519	AMPFI_06421
OG0007824	APOSC_19397	AMPFI_24919
OG0007824	APOSC_08199	AMPFI_07887
OG0007825	APOSC_18771, APOSC_18772	AMPFI_08757
OG0007826	APOSC_13545	AMPFI_09183
OG0007827	APOSC_20981	AMPFI_09270
OG0007828	APOSC_28463	AMPFI_11690
OG0007829	APOSC_13789	AMPFI_11802
OG0007830	APOSC_25337	AMPFI_11813
OG0007831	APOSC_23248	AMPFI_12005
OG0007832	APOSC_11298	AMPFI_13134
OG0007833	APOSC_10286	AMPFI_13656
OG0007834	APOSC_11688	AMPFI_14388
OG0007835	APOSC_19892	AMPFI_24749
OG0007836	APOSC_23593	AMPFI_15344
OG0007837	APOSC_11771	AMPFI_15892
OG0007838	APOSC_07171	AMPFI_16450
OG0007839	APOSC_21320	AMPFI_18324
OG0007840	APOSC_23763, APOSC_08976	AMPFI_18333
OG0007841	APOSC_20926	AMPFI_19038
OG0007843	APOSC_07300	AMPFI_20098
OG0007845	APOSC_18899, APOSC_18898	AMPFI_21127
OG0007847	APOSC_17152	AMPFI_21199
OG0007848	APOSC_10364	AMPFI_22258
OG0007849	APOSC_09125	AMPFI_24145
OG0007850	APOSC_09417	AMPFI_25222
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008	AMPFI_11844
OG0007908	APOSC_09670	AMPFI_12926
OG0007911	APOSC_26735	AMPFI_23439
OG0007912	APOSC_12950	AMPFI_00326
OG0007913	APOSC_16904	AMPFI_10987
OG0007915	APOSC_04581	AMPFI_07670
OG0007916	APOSC_28168, APOSC_03479	AMPFI_22419
OG0007917	APOSC_27976	AMPFI_11706
OG0007918	APOSC_22002	AMPFI_12537
OG0007920	APOSC_21321	AMPFI_09193
OG0007921	APOSC_05320	AMPFI_09277
OG0007924	APOSC_20243, APOSC_20242	AMPFI_06626
OG0007926	APOSC_00955	AMPFI_09453
OG0007928	APOSC_20268	AMPFI_05030
OG0007929	APOSC_23012	AMPFI_03741
OG0007930	APOSC_18633, APOSC_09219	AMPFI_24374
OG0007932	APOSC_11906	AMPFI_07321
OG0007933	APOSC_04927	AMPFI_24490
OG0007934	APOSC_29023	AMPFI_21398
OG0007935	APOSC_22032	AMPFI_04765
OG0007937	APOSC_02733	AMPFI_08375
OG0007938	APOSC_23046	AMPFI_06474
OG0007940	APOSC_04099	AMPFI_05455
OG0007941	APOSC_16273	AMPFI_15168
OG0007943	APOSC_24917	AMPFI_06228
OG0007944	APOSC_23766	AMPFI_05040
OG0007946	APOSC_20648, APOSC_20649	AMPFI_05034
OG0007947	APOSC_12155	AMPFI_18057
OG0007948	APOSC_25146	AMPFI_10334
OG0007950	APOSC_19216	AMPFI_20478
OG0007951	APOSC_01248	AMPFI_03195
OG0007952	APOSC_01052	AMPFI_10147
OG0007953	APOSC_00302	AMPFI_05678
OG0007954	APOSC_19677, APOSC_19678	AMPFI_05069
OG0007955	APOSC_00091	AMPFI_16512
OG0007957	APOSC_02795	AMPFI_14623
OG0007959	APOSC_23624	AMPFI_21334
OG0007962	APOSC_17861	AMPFI_12638
OG0007963	APOSC_07038	AMPFI_01214
OG0007964	APOSC_03858	AMPFI_21832
OG0007965	APOSC_13907	AMPFI_07808
OG0007966	APOSC_24056	AMPFI_23170
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	AMPFI_04334
OG0007968	APOSC_13647	AMPFI_11132
OG0007969	APOSC_22956	AMPFI_01771
OG0007971	APOSC_25406	AMPFI_18074
OG0007972	APOSC_08717	AMPFI_12030
OG0007973	APOSC_09594	AMPFI_05823
OG0007974	APOSC_08616	AMPFI_09698
OG0007976	APOSC_23057	AMPFI_06391
OG0007977	APOSC_09009, APOSC_09008	AMPFI_15112
OG0007979	APOSC_06426, APOSC_06427	AMPFI_14503
OG0007980	APOSC_27208	AMPFI_19722
OG0007983	APOSC_02662	AMPFI_09943
OG0007984	APOSC_28885	AMPFI_23898
OG0007985	APOSC_01049	AMPFI_12399, AMPFI_04135
OG0007986	APOSC_20381	AMPFI_01538
OG0007987	APOSC_17823	AMPFI_23046
OG0007988	APOSC_23468	AMPFI_17953
OG0007990	APOSC_13512	AMPFI_22745
OG0007991	APOSC_14722	AMPFI_16707
OG0007992	APOSC_05605	AMPFI_25247
OG0007993	APOSC_21612	AMPFI_02776
OG0007994	APOSC_12623	AMPFI_21393
OG0007996	APOSC_17440	AMPFI_05966
OG0007997	APOSC_21698	AMPFI_09115
OG0007998	APOSC_22204	AMPFI_17357
OG0007999	APOSC_09847	AMPFI_01805
OG0008000	APOSC_03861	AMPFI_09007
OG0008001	APOSC_01709	AMPFI_25367
OG0008002	APOSC_09739	AMPFI_21689
OG0008003	APOSC_25748	AMPFI_05104
OG0008004	APOSC_21640	AMPFI_10822
OG0008006	APOSC_17172	AMPFI_16469
OG0008007	APOSC_10197	AMPFI_13139
OG0008008	APOSC_08380	AMPFI_25912
OG0008009	APOSC_17890	AMPFI_08348
OG0008011	APOSC_14830	AMPFI_18612
OG0008012	APOSC_23151, APOSC_23150	AMPFI_12612
OG0008013	APOSC_01356	AMPFI_03278
OG0008014	APOSC_20124	AMPFI_06861
OG0008016	APOSC_23825	AMPFI_15729
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	AMPFI_09425
OG0008018	APOSC_17034	AMPFI_11292
OG0008019	APOSC_07865	AMPFI_13609
OG0008020	APOSC_27780	AMPFI_14461
OG0008022	APOSC_16216	AMPFI_09081
OG0008023	APOSC_18944	AMPFI_00998, AMPFI_22775
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	AMPFI_02715
OG0008026	APOSC_09936	AMPFI_00429
OG0008027	APOSC_06386	AMPFI_01486
OG0008028	APOSC_27294, APOSC_27293	AMPFI_11787
OG0008029	APOSC_12999	AMPFI_03797
OG0008030	APOSC_03982	AMPFI_23756
OG0008031	APOSC_25984	AMPFI_08965
OG0008036	APOSC_28420	AMPFI_05655
OG0008037	APOSC_17986	AMPFI_10779
OG0008038	APOSC_15782	AMPFI_12972
OG0008039	APOSC_17831	AMPFI_12471
OG0008040	APOSC_13491	AMPFI_13459
OG0008041	APOSC_27285	AMPFI_09625
OG0008043	APOSC_17796	AMPFI_01067
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	AMPFI_00182
OG0008047	APOSC_28616	AMPFI_19293
OG0008048	APOSC_26085, APOSC_26086	AMPFI_06090
OG0008049	APOSC_26885	AMPFI_09649
OG0008051	APOSC_03468	AMPFI_16348
OG0008052	APOSC_17885	AMPFI_13973
OG0008053	APOSC_05242	AMPFI_10245
OG0008054	APOSC_27130	AMPFI_16895
OG0008056	APOSC_08885	AMPFI_08430
OG0008057	APOSC_02687	AMPFI_14790
OG0008059	APOSC_15499	AMPFI_15349
OG0008062	APOSC_12388	AMPFI_19832
OG0008063	APOSC_22434	AMPFI_00572
OG0008064	APOSC_05171, APOSC_14780	AMPFI_23088, AMPFI_19393, AMPFI_22991
OG0008065	APOSC_07629	AMPFI_12989
OG0008066	APOSC_19369	AMPFI_15863
OG0008067	APOSC_16252	AMPFI_08934
OG0008068	APOSC_03814	AMPFI_24343
OG0008069	APOSC_20472	AMPFI_22884
OG0008071	APOSC_24421	AMPFI_09114
OG0008072	APOSC_28694	AMPFI_24640
OG0008073	APOSC_12795	AMPFI_05875
OG0008075	APOSC_08341	AMPFI_18963
OG0008076	APOSC_28908	AMPFI_25537
OG0008077	APOSC_00127	AMPFI_16858
OG0008078	APOSC_20882	AMPFI_03483
OG0008079	APOSC_14186	AMPFI_23704
OG0008080	APOSC_05343	AMPFI_03395
OG0008081	APOSC_19170	AMPFI_08017
OG0008082	APOSC_24746	AMPFI_06725
OG0008083	APOSC_01221	AMPFI_18304
OG0008084	APOSC_05751	AMPFI_16208
OG0008085	APOSC_06211	AMPFI_01438
OG0008086	APOSC_23185, APOSC_23184	AMPFI_07090
OG0008087	APOSC_17002	AMPFI_07407
OG0008088	APOSC_08897	AMPFI_05351
OG0008089	APOSC_26494	AMPFI_12190, AMPFI_00773
OG0008091	APOSC_18409	AMPFI_07279
OG0008092	APOSC_18004	AMPFI_12661
OG0008093	APOSC_23563	AMPFI_00760
OG0008094	APOSC_18874	AMPFI_01509
OG0008097	APOSC_04227, APOSC_06181, APOSC_18522	AMPFI_22296
OG0008098	APOSC_02918	AMPFI_03002
OG0008099	APOSC_06865	AMPFI_03591
OG0008100	APOSC_07045	AMPFI_06853
OG0008102	APOSC_03668	AMPFI_07411
OG0008103	APOSC_16584	AMPFI_07817
OG0008104	APOSC_05053	AMPFI_08107
OG0008105	APOSC_17240	AMPFI_09929
OG0008106	APOSC_02206	AMPFI_10462
OG0008107	APOSC_02763	AMPFI_11086
OG0008108	APOSC_17504	AMPFI_11284
OG0008109	APOSC_23232, APOSC_23231	AMPFI_11697
OG0008110	APOSC_25259	AMPFI_12641
OG0008111	APOSC_00540	AMPFI_14617
OG0008112	APOSC_29036	AMPFI_14723
OG0008113	APOSC_14747	AMPFI_14844
OG0008116	APOSC_18172	AMPFI_16582
OG0008117	APOSC_02223, APOSC_02222	AMPFI_17449
OG0008118	APOSC_19030, APOSC_19029, APOSC_04343	AMPFI_17809
OG0008119	APOSC_00316	AMPFI_18841
OG0008120	APOSC_11042	AMPFI_19253
OG0008121	APOSC_03616, APOSC_03617, APOSC_15863	AMPFI_19315
OG0008122	APOSC_20851	AMPFI_19895
OG0008125	APOSC_02610	AMPFI_23204
OG0008126	APOSC_09984, APOSC_25489	AMPFI_23220
OG0008127	APOSC_07880	AMPFI_25473
OG0008194	APOSC_20535	AMPFI_03668
OG0008196	APOSC_02373, APOSC_02372	AMPFI_11912
OG0008198	APOSC_05695, APOSC_12177	AMPFI_13301
OG0008199	APOSC_01389	AMPFI_16813
OG0008201	APOSC_24486	AMPFI_07031
OG0008202	APOSC_07690	AMPFI_10244
OG0008203	APOSC_03043, APOSC_03044	AMPFI_18647
OG0008204	APOSC_16534	AMPFI_05833
OG0008205	APOSC_26162	AMPFI_14335
OG0008206	APOSC_07352, APOSC_07351	AMPFI_14174
OG0008208	APOSC_03726	AMPFI_09302
OG0008209	APOSC_28279	AMPFI_08788
OG0008211	APOSC_15417	AMPFI_07315
OG0008212	APOSC_24996, APOSC_04272	AMPFI_19889
OG0008213	APOSC_04494	AMPFI_08549
OG0008214	APOSC_22778	AMPFI_22755
OG0008216	APOSC_02181	AMPFI_11177
OG0008217	APOSC_26604	AMPFI_22193
OG0008218	APOSC_25714	AMPFI_12318
OG0008219	APOSC_01816	AMPFI_07239
OG0008220	APOSC_16489	AMPFI_22814
OG0008221	APOSC_25923	AMPFI_23513
OG0008222	APOSC_08179	AMPFI_17463
OG0008223	APOSC_07003	AMPFI_07844
OG0008224	APOSC_13569	AMPFI_07716
OG0008225	APOSC_06204	AMPFI_21476
OG0008227	APOSC_13416	AMPFI_07029
OG0008228	APOSC_00526	AMPFI_10122
OG0008229	APOSC_04449	AMPFI_23911
OG0008230	APOSC_01050	AMPFI_05521
OG0008231	APOSC_17787	AMPFI_05547
OG0008232	APOSC_13954	AMPFI_23612
OG0008234	APOSC_19378	AMPFI_06611
OG0008235	APOSC_12595	AMPFI_18455
OG0008236	APOSC_13471	AMPFI_09759
OG0008237	APOSC_26561, APOSC_26562	AMPFI_23396
OG0008238	APOSC_09010	AMPFI_11368
OG0008239	APOSC_00770	AMPFI_04110
OG0008242	APOSC_19748	AMPFI_04282
OG0008243	APOSC_12489	AMPFI_12012
OG0008244	APOSC_24320, APOSC_24319	AMPFI_24527
OG0008245	APOSC_09282	AMPFI_08268
OG0008246	APOSC_21974	AMPFI_11645
OG0008248	APOSC_14203	AMPFI_19513
OG0008249	APOSC_23287	AMPFI_08214
OG0008250	APOSC_19147	AMPFI_12283
OG0008251	APOSC_06719, APOSC_06718	AMPFI_19583
OG0008252	APOSC_11414	AMPFI_14543
OG0008253	APOSC_06136	AMPFI_06261
OG0008254	APOSC_24820	AMPFI_02591
OG0008257	APOSC_21547	AMPFI_09890
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	AMPFI_15951
OG0008259	APOSC_03340, APOSC_03341	AMPFI_05338
OG0008260	APOSC_14790	AMPFI_21089
OG0008261	APOSC_23556, APOSC_14888	AMPFI_14114
OG0008262	APOSC_16435	AMPFI_21752
OG0008263	APOSC_05613	AMPFI_07599
OG0008265	APOSC_15181	AMPFI_06479
OG0008266	APOSC_07633	AMPFI_06495
OG0008267	APOSC_26204	AMPFI_06823
OG0008268	APOSC_11254	AMPFI_08036
OG0008269	APOSC_11767	AMPFI_09119
OG0008270	APOSC_21885	AMPFI_05663
OG0008271	APOSC_15408	AMPFI_24888
OG0008272	APOSC_11704	AMPFI_01881
OG0008274	APOSC_21892, APOSC_14394	AMPFI_18471
OG0008276	APOSC_28062	AMPFI_19108, AMPFI_18555
OG0008277	APOSC_08947	AMPFI_10748
OG0008279	APOSC_16364	AMPFI_17716
OG0008280	APOSC_17344	AMPFI_00105
OG0008281	APOSC_25564	AMPFI_17351
OG0008282	APOSC_11226	AMPFI_05485
OG0008284	APOSC_13171	AMPFI_10802
OG0008286	APOSC_09059	AMPFI_05241
OG0008289	APOSC_26477	AMPFI_03301
OG0008290	APOSC_25138	AMPFI_19833
OG0008291	APOSC_08804	AMPFI_00655
OG0008292	APOSC_07124	AMPFI_25251
OG0008293	APOSC_05615	AMPFI_03423
OG0008294	APOSC_06970	AMPFI_12035
OG0008295	APOSC_28274	AMPFI_22240
OG0008296	APOSC_00591	AMPFI_22866
OG0008298	APOSC_20933	AMPFI_05163
OG0008300	APOSC_08101, APOSC_08102	AMPFI_26012
OG0008301	APOSC_03172	AMPFI_21648
OG0008303	APOSC_25797	AMPFI_05000
OG0008304	APOSC_26151	AMPFI_15827
OG0008305	APOSC_26364	AMPFI_17893
OG0008307	APOSC_00812	AMPFI_06534
OG0008308	APOSC_06610	AMPFI_00448
OG0008309	APOSC_25328	AMPFI_03043
OG0008311	APOSC_15212	AMPFI_14732
OG0008312	APOSC_03983	AMPFI_18714
OG0008313	APOSC_25393	AMPFI_21818
OG0008314	APOSC_16183	AMPFI_10374
OG0008316	APOSC_22296	AMPFI_25184
OG0008317	APOSC_08409	AMPFI_18631
OG0008318	APOSC_07399	AMPFI_24230
OG0008319	APOSC_10042	AMPFI_08827
OG0008320	APOSC_08581	AMPFI_01703
OG0008321	APOSC_22099	AMPFI_15689
OG0008322	APOSC_09495	AMPFI_08266
OG0008324	APOSC_22951, APOSC_22952	AMPFI_04805
OG0008325	APOSC_22229	AMPFI_10597
OG0008326	APOSC_04883	AMPFI_21802
OG0008329	APOSC_00099	AMPFI_10670, AMPFI_00214
OG0008330	APOSC_25115	AMPFI_07826
OG0008330	APOSC_26936, APOSC_21628	AMPFI_05285
OG0008331	APOSC_06115	AMPFI_10145
OG0008332	APOSC_15743	AMPFI_17709
OG0008333	APOSC_25210	AMPFI_06113
OG0008334	APOSC_28477	AMPFI_12196
OG0008335	APOSC_24989	AMPFI_15830
OG0008336	APOSC_28759	AMPFI_14233
OG0008339	APOSC_24725	AMPFI_14101
OG0008341	APOSC_06989	AMPFI_09957
OG0008343	APOSC_10336	AMPFI_06427
OG0008344	APOSC_02612	AMPFI_14346
OG0008345	APOSC_10582	AMPFI_09026
OG0008346	APOSC_02989	AMPFI_22882
OG0008347	APOSC_27237	AMPFI_11829
OG0008348	APOSC_04923	AMPFI_24615
OG0008349	APOSC_24760	AMPFI_05394
OG0008350	APOSC_15062	AMPFI_16249
OG0008351	APOSC_03421	AMPFI_15483
OG0008352	APOSC_21115	AMPFI_22301
OG0008353	APOSC_05405	AMPFI_00573
OG0008355	APOSC_07250	AMPFI_20782
OG0008357	APOSC_20364	AMPFI_10134
OG0008359	APOSC_10441	AMPFI_09448
OG0008360	APOSC_27767	AMPFI_16092
OG0008361	APOSC_27978	AMPFI_07243
OG0008363	APOSC_12772	AMPFI_07869
OG0008365	APOSC_03291	AMPFI_13699
OG0008368	APOSC_02327	AMPFI_03496
OG0008369	APOSC_20701	AMPFI_09845
OG0008371	APOSC_02750	AMPFI_15403
OG0008374	APOSC_23546	AMPFI_06576
OG0008377	APOSC_05161	AMPFI_03366
OG0008378	APOSC_02583	AMPFI_06304
OG0008379	APOSC_11653	AMPFI_00342
OG0008380	APOSC_16416, APOSC_16417	AMPFI_18189
OG0008381	APOSC_18144	AMPFI_19133
OG0008382	APOSC_04243	AMPFI_18986, AMPFI_01704
OG0008383	APOSC_27193	AMPFI_22561
OG0008384	APOSC_21382	AMPFI_14189
OG0008386	APOSC_04675	AMPFI_24674
OG0008387	APOSC_03023	AMPFI_20902
OG0008388	APOSC_08414	AMPFI_22760
OG0008389	APOSC_08258	AMPFI_23442
OG0008390	APOSC_21193, APOSC_21192	AMPFI_01510
OG0008392	APOSC_28212	AMPFI_01701
OG0008394	APOSC_24724	AMPFI_13544
OG0008395	APOSC_02375, APOSC_02376	AMPFI_04209, AMPFI_13495
OG0008398	APOSC_10921, APOSC_09318	AMPFI_25755
OG0008399	APOSC_24284	AMPFI_06418
OG0008400	APOSC_02345	AMPFI_07415
OG0008401	APOSC_11241	AMPFI_08099
OG0008402	APOSC_13502	AMPFI_08293
OG0008403	APOSC_22193	AMPFI_08891
OG0008404	APOSC_06705	AMPFI_09139
OG0008405	APOSC_29146	AMPFI_09315
OG0008405	APOSC_11550, APOSC_14974	AMPFI_09356
OG0008406	APOSC_18437	AMPFI_09482
OG0008409	APOSC_04153	AMPFI_10092
OG0008410	APOSC_06086	AMPFI_10412
