Orthogroup	APOSC_ok	LYTVA_ok
OG0007425	APOSC_10510	LYTVA_25706
OG0007426	APOSC_28103	LYTVA_28110
OG0007428	APOSC_18209	LYTVA_18257
OG0007429	APOSC_15937, APOSC_15938	LYTVA_16880, LYTVA_16876
OG0007430	APOSC_07726	LYTVA_01743
OG0007432	APOSC_27468	LYTVA_30029
OG0007433	APOSC_15519	LYTVA_26445
OG0007435	APOSC_02032	LYTVA_04168, LYTVA_12359
OG0007437	APOSC_08991	LYTVA_12547
OG0007438	APOSC_24617	LYTVA_08752
OG0007439	APOSC_15942	LYTVA_15776
OG0007440	APOSC_25156	LYTVA_03341
OG0007441	APOSC_09470	LYTVA_02745
OG0007443	APOSC_06512	LYTVA_22108
OG0007445	APOSC_27335	LYTVA_25194
OG0007446	APOSC_06202	LYTVA_20327
OG0007447	APOSC_04248	LYTVA_26906
OG0007448	APOSC_21259	LYTVA_05884, LYTVA_06345, LYTVA_19307
OG0007449	APOSC_27147	LYTVA_05951
OG0007450	APOSC_24868	LYTVA_00850
OG0007451	APOSC_03436	LYTVA_21924, LYTVA_18802
OG0007452	APOSC_13061	LYTVA_06058
OG0007454	APOSC_23331	LYTVA_28426
OG0007455	APOSC_14525	LYTVA_13341
OG0007456	APOSC_27800	LYTVA_23476
OG0007457	APOSC_18601	LYTVA_13606
OG0007458	APOSC_00473	LYTVA_22841
OG0007459	APOSC_03345	LYTVA_09289
OG0007460	APOSC_13905	LYTVA_08625
OG0007461	APOSC_28835	LYTVA_18774
OG0007462	APOSC_13842	LYTVA_09490, LYTVA_13057
OG0007464	APOSC_25571, APOSC_25570	LYTVA_10781
OG0007465	APOSC_11740	LYTVA_26141
OG0007466	APOSC_17418	LYTVA_10130
OG0007467	APOSC_13611	LYTVA_02679
OG0007468	APOSC_12434	LYTVA_03501
OG0007469	APOSC_17847	LYTVA_10120
OG0007471	APOSC_14448	LYTVA_12320
OG0007472	APOSC_01349	LYTVA_00584
OG0007473	APOSC_20119	LYTVA_05234
OG0007474	APOSC_06877	LYTVA_15161, LYTVA_03974
OG0007475	APOSC_11169	LYTVA_27620
OG0007476	APOSC_12767	LYTVA_27412
OG0007477	APOSC_11620	LYTVA_29029
OG0007478	APOSC_00149	LYTVA_19699
OG0007479	APOSC_05417	LYTVA_01291
OG0007480	APOSC_16083	LYTVA_24798
OG0007481	APOSC_11072	LYTVA_08388
OG0007482	APOSC_11382	LYTVA_29492
OG0007483	APOSC_19340	LYTVA_15083
OG0007484	APOSC_03384, APOSC_10885	LYTVA_07505
OG0007486	APOSC_15650	LYTVA_20001
OG0007487	APOSC_28323	LYTVA_02756
OG0007489	APOSC_13134	LYTVA_00864
OG0007490	APOSC_06228	LYTVA_13021
OG0007492	APOSC_19304, APOSC_19305	LYTVA_10069
OG0007493	APOSC_15913, APOSC_15912	LYTVA_16474
OG0007494	APOSC_05908	LYTVA_11090
OG0007497	APOSC_08478	LYTVA_14734
OG0007499	APOSC_16910, APOSC_16911	LYTVA_14874
OG0007500	APOSC_21410	LYTVA_18267
OG0007501	APOSC_28090, APOSC_28089	LYTVA_22863
OG0007503	APOSC_15711	LYTVA_07667
OG0007504	APOSC_22782	LYTVA_16801
OG0007507	APOSC_18497, APOSC_18498	LYTVA_12074
OG0007509	APOSC_28922	LYTVA_00585, LYTVA_20658
OG0007510	APOSC_02927	LYTVA_15578
OG0007511	APOSC_06182, APOSC_06703	LYTVA_21087, LYTVA_23442, LYTVA_29079, LYTVA_21284, LYTVA_17333
OG0007513	APOSC_24535	LYTVA_01675
OG0007514	APOSC_03963	LYTVA_01131
OG0007517	APOSC_06793	LYTVA_01445
OG0007518	APOSC_11498	LYTVA_05377
OG0007522	APOSC_14152	LYTVA_24173, LYTVA_04050
OG0007525	APOSC_09924	LYTVA_17746, LYTVA_17745
OG0007527	APOSC_24874	LYTVA_20160
OG0007528	APOSC_26491, APOSC_26492	LYTVA_17660, LYTVA_13424
OG0007529	APOSC_12650	LYTVA_24821
OG0007533	APOSC_01449	LYTVA_15407
OG0007537	APOSC_14943, APOSC_14944	LYTVA_19442
OG0007538	APOSC_15101	LYTVA_23295
OG0007539	APOSC_15823	LYTVA_08045
OG0007583	APOSC_01595, APOSC_14627	LYTVA_02898
OG0007584	APOSC_04466, APOSC_04467	LYTVA_07507
OG0007586	APOSC_20350	LYTVA_23540
OG0007587	APOSC_15890	LYTVA_06191
OG0007588	APOSC_12209	LYTVA_19122
OG0007589	APOSC_12502	LYTVA_15571
OG0007590	APOSC_07278	LYTVA_22603
OG0007591	APOSC_10553	LYTVA_15821
OG0007594	APOSC_11239	LYTVA_16910
OG0007595	APOSC_13562	LYTVA_04822, LYTVA_27964
OG0007597	APOSC_05814, APOSC_05815	LYTVA_04975
OG0007598	APOSC_26583	LYTVA_14137
OG0007600	APOSC_26819	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	APOSC_27809	LYTVA_20410
OG0007602	APOSC_06477	LYTVA_19111
OG0007603	APOSC_24609	LYTVA_01215
OG0007604	APOSC_23480	LYTVA_27072, LYTVA_11917
OG0007605	APOSC_17292	LYTVA_23223
OG0007607	APOSC_11532	LYTVA_28351
OG0007608	APOSC_02832	LYTVA_19572
OG0007609	APOSC_27864	LYTVA_28776
OG0007610	APOSC_24658	LYTVA_01262
OG0007611	APOSC_23742	LYTVA_10154
OG0007612	APOSC_26052, APOSC_26051	LYTVA_02241
OG0007613	APOSC_02165, APOSC_02166	LYTVA_11371
OG0007615	APOSC_12637	LYTVA_01668
OG0007616	APOSC_02217	LYTVA_04326
OG0007617	APOSC_22847	LYTVA_06763
OG0007618	APOSC_20263, APOSC_20264	LYTVA_17818
OG0007619	APOSC_14017	LYTVA_16958
OG0007620	APOSC_00966, APOSC_11502, APOSC_04508, APOSC_12450, APOSC_25060, APOSC_16224, APOSC_24167, APOSC_22544, APOSC_25013, APOSC_05560, APOSC_16331	LYTVA_25475, LYTVA_25480, LYTVA_04681, LYTVA_17793, LYTVA_04682, LYTVA_08744, LYTVA_07138
OG0007621	APOSC_26719	LYTVA_28737
OG0007623	APOSC_28837, APOSC_01924, APOSC_01923	LYTVA_25391
OG0007624	APOSC_27965	LYTVA_26685
OG0007625	APOSC_12063	LYTVA_02355
OG0007625	APOSC_25771, APOSC_01131	LYTVA_27556
OG0007626	APOSC_06523	LYTVA_26960
OG0007628	APOSC_19416	LYTVA_20735
OG0007630	APOSC_16305	LYTVA_21472
OG0007631	APOSC_07643	LYTVA_08707, LYTVA_01412
OG0007632	APOSC_20965	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	APOSC_19734	LYTVA_11264
OG0007635	APOSC_18622	LYTVA_00547
OG0007636	APOSC_09919, APOSC_27375	LYTVA_16108
OG0007637	APOSC_04953	LYTVA_23253
OG0007638	APOSC_28435	LYTVA_28819, LYTVA_12541
OG0007639	APOSC_17528	LYTVA_29195
OG0007640	APOSC_13852	LYTVA_16975, LYTVA_04217
OG0007642	APOSC_00752	LYTVA_19507
OG0007643	APOSC_15984	LYTVA_13772, LYTVA_29417
OG0007644	APOSC_22946	LYTVA_06491
OG0007645	APOSC_22609	LYTVA_22625
OG0007646	APOSC_17349	LYTVA_11672
OG0007647	APOSC_14665	LYTVA_17226, LYTVA_08417
OG0007648	APOSC_18620	LYTVA_16410
OG0007649	APOSC_15988	LYTVA_29126
OG0007650	APOSC_10838	LYTVA_04025
OG0007650	APOSC_01972	LYTVA_24221, LYTVA_22368
OG0007652	APOSC_12442	LYTVA_12087
OG0007653	APOSC_07917	LYTVA_26389
OG0007656	APOSC_03159	LYTVA_03488
OG0007657	APOSC_01993	LYTVA_24805
OG0007658	APOSC_17037	LYTVA_00620
OG0007660	APOSC_28292	LYTVA_02046
OG0007661	APOSC_12631	LYTVA_26111, LYTVA_04003
OG0007662	APOSC_20466	LYTVA_26859
OG0007663	APOSC_02728	LYTVA_06307
OG0007665	APOSC_24468	LYTVA_17087
OG0007667	APOSC_10901	LYTVA_11978
OG0007668	APOSC_19055	LYTVA_01048
OG0007670	APOSC_19925	LYTVA_03178
OG0007671	APOSC_20704	LYTVA_00969
OG0007672	APOSC_28764	LYTVA_09144
OG0007673	APOSC_27200	LYTVA_06130
OG0007674	APOSC_01693	LYTVA_19731, LYTVA_05255
OG0007675	APOSC_17091	LYTVA_10928
OG0007676	APOSC_05879	LYTVA_12495
OG0007677	APOSC_22422	LYTVA_26927
OG0007678	APOSC_19709	LYTVA_02696
OG0007679	APOSC_28369, APOSC_08460	LYTVA_08970
OG0007683	APOSC_22433	LYTVA_17616
OG0007685	APOSC_12938	LYTVA_02760
OG0007686	APOSC_16986, APOSC_16987	LYTVA_12208
OG0007687	APOSC_20932	LYTVA_15396
OG0007689	APOSC_00574	LYTVA_19628
OG0007690	APOSC_18618	LYTVA_28416
OG0007691	APOSC_18370	LYTVA_22077
OG0007692	APOSC_16094	LYTVA_24951
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	LYTVA_26876
OG0007695	APOSC_21620	LYTVA_05499, LYTVA_10609
OG0007696	APOSC_17052	LYTVA_24378
OG0007697	APOSC_24641	LYTVA_10922
OG0007699	APOSC_06935	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007701	APOSC_00228	LYTVA_21781
OG0007702	APOSC_07178	LYTVA_05328
OG0007703	APOSC_06165	LYTVA_27223, LYTVA_22526
OG0007704	APOSC_15384	LYTVA_08360
OG0007705	APOSC_02342, APOSC_14271	LYTVA_14287
OG0007708	APOSC_16373	LYTVA_29207
OG0007711	APOSC_14750	LYTVA_29385, LYTVA_17924
OG0007712	APOSC_08827, APOSC_08828	LYTVA_10828
OG0007713	APOSC_19438	LYTVA_11468
OG0007714	APOSC_11333	LYTVA_09705
OG0007716	APOSC_07645	LYTVA_19321
OG0007719	APOSC_09388	LYTVA_26116
OG0007721	APOSC_14451	LYTVA_28411
OG0007722	APOSC_17122	LYTVA_18125
OG0007723	APOSC_14079	LYTVA_01240
OG0007725	APOSC_19072	LYTVA_20581, LYTVA_05852, LYTVA_03891
OG0007727	APOSC_14215	LYTVA_12845, LYTVA_28212
OG0007728	APOSC_18281	LYTVA_04426
OG0007730	APOSC_11616	LYTVA_17502
OG0007732	APOSC_23886	LYTVA_00596
OG0007733	APOSC_23441	LYTVA_17250
OG0007734	APOSC_09736	LYTVA_12740
OG0007735	APOSC_16156, APOSC_22290	LYTVA_08877
OG0007737	APOSC_15574	LYTVA_07110, LYTVA_07111
OG0007738	APOSC_09799	LYTVA_26772
OG0007739	APOSC_06240	LYTVA_25107
OG0007740	APOSC_26788	LYTVA_13616, LYTVA_03535
OG0007742	APOSC_07730	LYTVA_04252
OG0007743	APOSC_06572	LYTVA_21362
OG0007744	APOSC_09925	LYTVA_19072
OG0007745	APOSC_13500	LYTVA_03413
OG0007746	APOSC_14936	LYTVA_12054
OG0007747	APOSC_12022	LYTVA_08028, LYTVA_13506
OG0007748	APOSC_10507	LYTVA_16035
OG0007749	APOSC_16625	LYTVA_25973
OG0007751	APOSC_11823	LYTVA_20108
OG0007752	APOSC_03918	LYTVA_05758
OG0007753	APOSC_28077	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	APOSC_02480	LYTVA_02556, LYTVA_22115
OG0007755	APOSC_06648	LYTVA_27977
OG0007756	APOSC_14705	LYTVA_26790, LYTVA_01408
OG0007757	APOSC_22966	LYTVA_29634
OG0007758	APOSC_21644	LYTVA_02245
OG0007759	APOSC_15672, APOSC_15671	LYTVA_29844, LYTVA_13752
OG0007760	APOSC_10797	LYTVA_22853
OG0007762	APOSC_14023	LYTVA_02092
OG0007763	APOSC_14363	LYTVA_23256
OG0007764	APOSC_28881	LYTVA_05432
OG0007765	APOSC_00678, APOSC_22190	LYTVA_28454
OG0007766	APOSC_07061	LYTVA_16803
OG0007767	APOSC_28554	LYTVA_18171
OG0007768	APOSC_26432	LYTVA_26406
OG0007769	APOSC_21393	LYTVA_15736
OG0007770	APOSC_21431	LYTVA_17778
OG0007771	APOSC_05662	LYTVA_23243
OG0007772	APOSC_13501	LYTVA_28492
OG0007773	APOSC_03995	LYTVA_28425
OG0007774	APOSC_13250	LYTVA_07983
OG0007775	APOSC_06585	LYTVA_27798
OG0007776	APOSC_15731	LYTVA_09426
OG0007778	APOSC_20133	LYTVA_07356, LYTVA_07353
OG0007779	APOSC_20163	LYTVA_04248
OG0007780	APOSC_18415	LYTVA_19102
OG0007782	APOSC_19048	LYTVA_11501
OG0007783	APOSC_08633	LYTVA_18320
OG0007785	APOSC_09108	LYTVA_04516
OG0007786	APOSC_27963	LYTVA_30038
OG0007788	APOSC_11066	LYTVA_09000
OG0007789	APOSC_27516	LYTVA_08173
OG0007791	APOSC_15286	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007792	APOSC_18900	LYTVA_11746
OG0007792	APOSC_00454	LYTVA_13324
OG0007794	APOSC_01078	LYTVA_26977
OG0007796	APOSC_00173	LYTVA_11355
OG0007798	APOSC_19232	LYTVA_16861, LYTVA_18242
OG0007799	APOSC_07729	LYTVA_21389
OG0007800	APOSC_04185	LYTVA_15028
OG0007801	APOSC_16478	LYTVA_25330
OG0007802	APOSC_24032	LYTVA_18290
OG0007803	APOSC_25972	LYTVA_01593
OG0007804	APOSC_27902	LYTVA_03179
OG0007805	APOSC_07297	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961
OG0007808	APOSC_14907, APOSC_14906	LYTVA_22541, LYTVA_16872
OG0007809	APOSC_26876	LYTVA_16781
OG0007810	APOSC_20810	LYTVA_14635
OG0007812	APOSC_14235	LYTVA_27813
OG0007813	APOSC_26038, APOSC_08477	LYTVA_09962
OG0007814	APOSC_17495	LYTVA_15113, LYTVA_01159
OG0007815	APOSC_04655	LYTVA_06622
OG0007816	APOSC_06784	LYTVA_20731
OG0007817	APOSC_27217	LYTVA_09211
OG0007820	APOSC_13774	LYTVA_07692
OG0007822	APOSC_23806	LYTVA_28390
OG0007823	APOSC_03519	LYTVA_16470
OG0007824	APOSC_19397	LYTVA_18978
OG0007825	APOSC_18771, APOSC_18772	LYTVA_10012
OG0007826	APOSC_13545	LYTVA_16290
OG0007827	APOSC_20981	LYTVA_28200
OG0007828	APOSC_28463	LYTVA_14710
OG0007829	APOSC_13789	LYTVA_07496, LYTVA_18844
OG0007830	APOSC_25337	LYTVA_21502
OG0007831	APOSC_23248	LYTVA_18643
OG0007833	APOSC_10286	LYTVA_14327
OG0007834	APOSC_11688	LYTVA_12110
OG0007835	APOSC_19892	LYTVA_08884
OG0007836	APOSC_23593	LYTVA_26464
OG0007837	APOSC_11771	LYTVA_26889
OG0007838	APOSC_07171	LYTVA_02755
OG0007840	APOSC_23763, APOSC_08976	LYTVA_25217
OG0007841	APOSC_20926	LYTVA_02552
OG0007843	APOSC_07300	LYTVA_10686
OG0007847	APOSC_17152	LYTVA_12660
OG0007848	APOSC_10364	LYTVA_21280
OG0007849	APOSC_09125	LYTVA_16742
OG0007850	APOSC_09417	LYTVA_11256
OG0007851	APOSC_01589	LYTVA_16986
OG0007857	APOSC_06950	LYTVA_04563
OG0007859	APOSC_16066	LYTVA_21734, LYTVA_08980
OG0007860	APOSC_23567	LYTVA_04925
OG0007862	APOSC_27873	LYTVA_01856
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007	LYTVA_20630, LYTVA_17910
OG0007908	APOSC_09670	LYTVA_00128
OG0007911	APOSC_26735	LYTVA_20096
OG0007912	APOSC_12950	LYTVA_21780
OG0007913	APOSC_16904	LYTVA_02876
OG0007915	APOSC_04581	LYTVA_11903
OG0007917	APOSC_27976	LYTVA_27582
OG0007920	APOSC_21321	LYTVA_23299
OG0007921	APOSC_05320	LYTVA_17931
OG0007924	APOSC_20243, APOSC_20242	LYTVA_03082
OG0007925	APOSC_05687	LYTVA_19385
OG0007926	APOSC_00955	LYTVA_27557
OG0007927	APOSC_24000	LYTVA_12602
OG0007928	APOSC_20268	LYTVA_16597, LYTVA_20725
OG0007929	APOSC_23012	LYTVA_13569, LYTVA_05871
OG0007930	APOSC_09219	LYTVA_24546
OG0007931	APOSC_05194	LYTVA_25938
OG0007932	APOSC_11906	LYTVA_19215
OG0007933	APOSC_04927	LYTVA_28872, LYTVA_22503
OG0007934	APOSC_29023	LYTVA_02611
OG0007935	APOSC_22032	LYTVA_06445
OG0007937	APOSC_02733	LYTVA_24311
OG0007938	APOSC_23046	LYTVA_22645, LYTVA_12290
OG0007943	APOSC_24917	LYTVA_23768
OG0007944	APOSC_23766	LYTVA_18958
OG0007946	APOSC_20648, APOSC_20649	LYTVA_22492
OG0007947	APOSC_12155	LYTVA_18731
OG0007948	APOSC_25146	LYTVA_12792
OG0007950	APOSC_19216	LYTVA_12186
OG0007951	APOSC_01248	LYTVA_13182
OG0007953	APOSC_00302	LYTVA_29452
OG0007954	APOSC_19677, APOSC_19678	LYTVA_00640
OG0007958	APOSC_13077	LYTVA_21325
OG0007959	APOSC_23624	LYTVA_00997
OG0007961	APOSC_04664	LYTVA_25534
OG0007962	APOSC_17861	LYTVA_17754
OG0007963	APOSC_07038	LYTVA_14762
OG0007964	APOSC_03858	LYTVA_00218
OG0007965	APOSC_13907	LYTVA_25490
OG0007966	APOSC_24056	LYTVA_05372
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	LYTVA_01214
OG0007968	APOSC_13647	LYTVA_29252
OG0007970	APOSC_06446	LYTVA_27392
OG0007972	APOSC_08717	LYTVA_29552
OG0007974	APOSC_08616	LYTVA_10596
OG0007975	APOSC_11633	LYTVA_06387
OG0007976	APOSC_23057	LYTVA_13154
OG0007977	APOSC_09009, APOSC_09008	LYTVA_01651
OG0007980	APOSC_27208	LYTVA_24730
OG0007981	APOSC_08505	LYTVA_26180
OG0007984	APOSC_28885	LYTVA_27635
OG0007985	APOSC_01049	LYTVA_13055
OG0007986	APOSC_20381	LYTVA_07433, LYTVA_01799
OG0007987	APOSC_17823	LYTVA_08176
OG0007988	APOSC_23468	LYTVA_17501
OG0007990	APOSC_13512	LYTVA_09232
OG0007991	APOSC_14722	LYTVA_08633
OG0007993	APOSC_21612	LYTVA_13051, LYTVA_05314
OG0007994	APOSC_12623	LYTVA_24669, LYTVA_29511
OG0007997	APOSC_21698	LYTVA_15603
OG0007998	APOSC_22204	LYTVA_09482, LYTVA_23806
OG0007999	APOSC_09847	LYTVA_30190
OG0008000	APOSC_03861	LYTVA_03181
OG0008001	APOSC_01709	LYTVA_09406
OG0008003	APOSC_25748	LYTVA_10054
OG0008004	APOSC_21640	LYTVA_12313
OG0008005	APOSC_09035	LYTVA_13469, LYTVA_14451
OG0008006	APOSC_17172	LYTVA_04573
OG0008008	APOSC_08380	LYTVA_16089
OG0008009	APOSC_26253, APOSC_17890	LYTVA_05837
OG0008011	APOSC_14830	LYTVA_19057, LYTVA_12800
OG0008012	APOSC_23151, APOSC_23150	LYTVA_07992
OG0008013	APOSC_01356	LYTVA_01762
OG0008014	APOSC_20124	LYTVA_03277, LYTVA_17757
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	LYTVA_28909
OG0008018	APOSC_17034	LYTVA_23548
OG0008019	APOSC_07865	LYTVA_08288
OG0008020	APOSC_27780	LYTVA_13930
OG0008022	APOSC_16216	LYTVA_01020
OG0008023	APOSC_18944	LYTVA_29061
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	LYTVA_23526, LYTVA_23525
OG0008026	APOSC_09936	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	APOSC_06386	LYTVA_08495
OG0008029	APOSC_12999	LYTVA_27485
OG0008030	APOSC_03982	LYTVA_03976
OG0008032	APOSC_01757	LYTVA_21912
OG0008036	APOSC_28420	LYTVA_26226
OG0008037	APOSC_17986	LYTVA_10727, LYTVA_21636, LYTVA_11363
OG0008038	APOSC_15782	LYTVA_17026
OG0008039	APOSC_17831	LYTVA_10904
OG0008040	APOSC_13491	LYTVA_03214
OG0008042	APOSC_09787	LYTVA_21358, LYTVA_14078
OG0008043	APOSC_17796	LYTVA_04102
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	LYTVA_13184
OG0008046	APOSC_16451	LYTVA_07955
OG0008048	APOSC_26085, APOSC_26086	LYTVA_01597
OG0008049	APOSC_26885	LYTVA_08645
OG0008051	APOSC_03468	LYTVA_24294
OG0008052	APOSC_17885	LYTVA_27394, LYTVA_26388
OG0008053	APOSC_05242	LYTVA_19326
OG0008054	APOSC_27130	LYTVA_00942
OG0008055	APOSC_14003	LYTVA_23231
OG0008057	APOSC_02687	LYTVA_10103, LYTVA_01401
OG0008058	APOSC_01268	LYTVA_11510
OG0008059	APOSC_15499	LYTVA_01581
OG0008060	APOSC_06331, APOSC_01777, APOSC_06577	LYTVA_26101
OG0008061	APOSC_10219	LYTVA_07698, LYTVA_06188
OG0008064	APOSC_05171, APOSC_14780	LYTVA_26802
OG0008065	APOSC_07629	LYTVA_24621
OG0008067	APOSC_16252	LYTVA_15538
OG0008068	APOSC_03814	LYTVA_01021
OG0008069	APOSC_20472	LYTVA_23137
OG0008070	APOSC_26005	LYTVA_27118
OG0008072	APOSC_28694	LYTVA_03849
OG0008073	APOSC_12795	LYTVA_27292, LYTVA_05982
OG0008075	APOSC_08341	LYTVA_05396
OG0008076	APOSC_28908	LYTVA_28307
OG0008077	APOSC_00127	LYTVA_28528
OG0008078	APOSC_20882	LYTVA_11726
OG0008079	APOSC_14186	LYTVA_20493
OG0008081	APOSC_19170	LYTVA_14111
OG0008082	APOSC_24746	LYTVA_27198
OG0008083	APOSC_01221	LYTVA_07376
OG0008084	APOSC_05751	LYTVA_23357
OG0008085	APOSC_06211	LYTVA_02942
OG0008086	APOSC_23185, APOSC_23184	LYTVA_28233
OG0008087	APOSC_17002	LYTVA_26443
OG0008089	APOSC_26494	LYTVA_15731
OG0008092	APOSC_18004	LYTVA_17847
OG0008093	APOSC_23563	LYTVA_27545
OG0008094	APOSC_18874	LYTVA_13701
OG0008098	APOSC_02918	LYTVA_05312
OG0008099	APOSC_06865	LYTVA_24723, LYTVA_10856
OG0008100	APOSC_07045	LYTVA_27720
OG0008102	APOSC_03668	LYTVA_04167
OG0008103	APOSC_16584	LYTVA_11735
OG0008104	APOSC_05053	LYTVA_16469
OG0008108	APOSC_17504	LYTVA_26623
OG0008109	APOSC_23232, APOSC_23231	LYTVA_29424
OG0008110	APOSC_25259	LYTVA_29515
OG0008111	APOSC_00540	LYTVA_17929
OG0008117	APOSC_02223, APOSC_02222	LYTVA_24074
OG0008118	APOSC_19030, APOSC_19029, APOSC_04343	LYTVA_08076, LYTVA_11660, LYTVA_12917, LYTVA_13631
OG0008119	APOSC_00316	LYTVA_23016
OG0008120	APOSC_11042	LYTVA_27462
OG0008122	APOSC_20851	LYTVA_00681
OG0008125	APOSC_02610	LYTVA_28474
OG0008134	APOSC_20727, APOSC_03614	LYTVA_10511, LYTVA_05407, LYTVA_27650, LYTVA_08847, LYTVA_07300, LYTVA_05221, LYTVA_05764, LYTVA_02171, LYTVA_14612
OG0008136	APOSC_07166	LYTVA_14477, LYTVA_14048
OG0008138	APOSC_10462	LYTVA_05468
OG0008139	APOSC_11845	LYTVA_09707
OG0008143	APOSC_20779	LYTVA_01023
OG0008196	APOSC_02373, APOSC_02372	LYTVA_21241
OG0008198	APOSC_05695, APOSC_12177	LYTVA_04745
OG0008199	APOSC_01389	LYTVA_12477
OG0008201	APOSC_24486	LYTVA_12601
OG0008202	APOSC_07690	LYTVA_03218
OG0008203	APOSC_03043, APOSC_03044	LYTVA_04454
OG0008205	APOSC_26162	LYTVA_07298, LYTVA_06611
OG0008206	APOSC_07352, APOSC_07351	LYTVA_04480
OG0008208	APOSC_03726	LYTVA_19071
OG0008209	APOSC_28279	LYTVA_07682
OG0008211	APOSC_15417	LYTVA_08251
OG0008212	APOSC_24996, APOSC_04272	LYTVA_05714
OG0008213	APOSC_04494	LYTVA_15320
OG0008214	APOSC_22778	LYTVA_00927
OG0008217	APOSC_26604	LYTVA_00528, LYTVA_28904
OG0008220	APOSC_16489	LYTVA_04472
OG0008221	APOSC_25923	LYTVA_02459
OG0008223	APOSC_07003	LYTVA_14507
OG0008224	APOSC_13569	LYTVA_28133
OG0008225	APOSC_06204	LYTVA_17230
OG0008227	APOSC_13416	LYTVA_13110
OG0008230	APOSC_01050	LYTVA_24602
OG0008231	APOSC_17787	LYTVA_22614
OG0008232	APOSC_13954	LYTVA_21174, LYTVA_25815
OG0008234	APOSC_19378	LYTVA_29891
OG0008235	APOSC_12595	LYTVA_17569
OG0008236	APOSC_13471	LYTVA_22876
OG0008237	APOSC_26561, APOSC_26562	LYTVA_16152
OG0008238	APOSC_09010	LYTVA_22202
OG0008239	APOSC_00770	LYTVA_15874
OG0008240	APOSC_04944	LYTVA_10183
OG0008242	APOSC_19748	LYTVA_05125
OG0008243	APOSC_12489	LYTVA_30154
OG0008244	APOSC_24320, APOSC_24319	LYTVA_13153
OG0008245	APOSC_09282	LYTVA_27878
OG0008246	APOSC_21974	LYTVA_27090
OG0008249	APOSC_23287	LYTVA_17203
OG0008252	APOSC_11414	LYTVA_17930
OG0008254	APOSC_24820	LYTVA_07719
OG0008255	APOSC_29147	LYTVA_25329
OG0008257	APOSC_21547	LYTVA_10599
OG0008259	APOSC_03340, APOSC_03341	LYTVA_23738
OG0008260	APOSC_14790	LYTVA_14046
OG0008263	APOSC_05613	LYTVA_23520
OG0008264	APOSC_16007, APOSC_10532	LYTVA_29571
OG0008265	APOSC_15181	LYTVA_05374
OG0008266	APOSC_07633	LYTVA_05121
OG0008267	APOSC_26204	LYTVA_07910
OG0008269	APOSC_11767	LYTVA_01980
OG0008270	APOSC_21885	LYTVA_00339
OG0008272	APOSC_11704	LYTVA_26499
OG0008273	APOSC_18538	LYTVA_15469, LYTVA_11433
OG0008274	APOSC_21892, APOSC_14394	LYTVA_12510
OG0008275	APOSC_09999, APOSC_09998	LYTVA_16000
OG0008276	APOSC_28062	LYTVA_08516
OG0008277	APOSC_08947	LYTVA_07672
OG0008278	APOSC_27090	LYTVA_12632
OG0008279	APOSC_16364	LYTVA_19836
OG0008280	APOSC_17344	LYTVA_00069, LYTVA_27631
OG0008282	APOSC_11226	LYTVA_23255
OG0008283	APOSC_15446	LYTVA_16941
OG0008284	APOSC_13171	LYTVA_08177
OG0008286	APOSC_09059	LYTVA_10800
OG0008288	APOSC_08896	LYTVA_18216
OG0008289	APOSC_26477	LYTVA_29130
OG0008290	APOSC_25138	LYTVA_27680, LYTVA_27718
OG0008294	APOSC_06970	LYTVA_12005
OG0008296	APOSC_00591	LYTVA_22211, LYTVA_22253
OG0008298	APOSC_20933	LYTVA_23693
OG0008299	APOSC_00588	LYTVA_05838
OG0008300	APOSC_08101, APOSC_08102	LYTVA_29193
OG0008303	APOSC_25797	LYTVA_26088
OG0008304	APOSC_26151	LYTVA_10476
OG0008306	APOSC_03469, APOSC_03470	LYTVA_26375
OG0008307	APOSC_00812	LYTVA_11174
OG0008309	APOSC_25328	LYTVA_06809
OG0008311	APOSC_15212	LYTVA_04533
OG0008312	APOSC_03983	LYTVA_18833
OG0008314	APOSC_16183	LYTVA_05017
OG0008316	APOSC_22296	LYTVA_21411
OG0008317	APOSC_08409	LYTVA_17270
OG0008318	APOSC_07399	LYTVA_20991
OG0008319	APOSC_10042	LYTVA_26117
OG0008320	APOSC_08581	LYTVA_19824
OG0008321	APOSC_02801, APOSC_02802	LYTVA_23550
OG0008321	APOSC_22099	LYTVA_24836
OG0008322	APOSC_09496, APOSC_09495	LYTVA_09951
OG0008324	APOSC_22951, APOSC_22952	LYTVA_17214
OG0008326	APOSC_04883	LYTVA_20818
