Orthogroup	APOSC_ok	SACKO_ok
OG0006284	APOSC_17077	SACKO_01400
OG0006285	APOSC_26526	SACKO_22768, SACKO_34081
OG0006286	APOSC_10357	SACKO_27133
OG0006287	APOSC_17884	SACKO_22159
OG0006288	APOSC_09696	SACKO_01301
OG0006289	APOSC_23398	SACKO_31445
OG0006290	APOSC_09719, APOSC_09720	SACKO_04601
OG0006291	APOSC_15695	SACKO_23043
OG0006292	APOSC_13130	SACKO_04876
OG0006293	APOSC_21478	SACKO_20678
OG0006294	APOSC_25798	SACKO_33988
OG0006295	APOSC_27816	SACKO_07537
OG0006296	APOSC_09402, APOSC_09403	SACKO_21974
OG0006297	APOSC_06137	SACKO_02405
OG0006298	APOSC_21654	SACKO_07970
OG0006299	APOSC_15235	SACKO_12264
OG0006300	APOSC_06143	SACKO_23128
OG0006301	APOSC_14170	SACKO_14640
OG0006302	APOSC_07364	SACKO_20695
OG0006304	APOSC_04870, APOSC_04871	SACKO_03519
OG0006305	APOSC_09305, APOSC_09304	SACKO_24057
OG0006306	APOSC_16571	SACKO_04334
OG0006307	APOSC_10245	SACKO_27021
OG0006308	APOSC_18706	SACKO_29735
OG0006309	APOSC_08275	SACKO_13569
OG0006310	APOSC_07796	SACKO_24275
OG0006311	APOSC_19031, APOSC_19032	SACKO_26809
OG0006312	APOSC_02920	SACKO_10820
OG0006313	APOSC_11157	SACKO_20864
OG0006314	APOSC_03446	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316, SACKO_33868, SACKO_33834
OG0006315	APOSC_16530	SACKO_05661
OG0006316	APOSC_01457	SACKO_05383
OG0006318	APOSC_21042	SACKO_33178
OG0006319	APOSC_13656	SACKO_09566
OG0006320	APOSC_08286	SACKO_23414
OG0006321	APOSC_04793	SACKO_05259
OG0006322	APOSC_03517	SACKO_08927
OG0006323	APOSC_18189	SACKO_26923
OG0006324	APOSC_27096, APOSC_27097	SACKO_01809
OG0006325	APOSC_20822	SACKO_04682
OG0006326	APOSC_20354	SACKO_09219
OG0006327	APOSC_09302	SACKO_19203, SACKO_13310
OG0006328	APOSC_14875, APOSC_14876	SACKO_25856, SACKO_13670
OG0006329	APOSC_06676	SACKO_30287
OG0006330	APOSC_11664, APOSC_11665	SACKO_08726
OG0006331	APOSC_22141	SACKO_31398
OG0006332	APOSC_06680	SACKO_08811
OG0006333	APOSC_03450	SACKO_11667
OG0006334	APOSC_14348	SACKO_00491
OG0006335	APOSC_16776	SACKO_22904, SACKO_22906
OG0006336	APOSC_00188	SACKO_09783
OG0006337	APOSC_16182	SACKO_19367
OG0006338	APOSC_05885	SACKO_17070
OG0006339	APOSC_03533	SACKO_04371
OG0006340	APOSC_01676	SACKO_06436
OG0006341	APOSC_00352	SACKO_03883
OG0006342	APOSC_04361, APOSC_04360, APOSC_04362	SACKO_23617
OG0006343	APOSC_19586	SACKO_30601
OG0006344	APOSC_26452	SACKO_19339
OG0006345	APOSC_20819	SACKO_30868
OG0006346	APOSC_01817	SACKO_27643
OG0006347	APOSC_17743	SACKO_06194
OG0006348	APOSC_22289, APOSC_22288	SACKO_14257
OG0006349	APOSC_09628	SACKO_07506
OG0006350	APOSC_11362	SACKO_16257
OG0006351	APOSC_20662	SACKO_11606
OG0006352	APOSC_28135	SACKO_14534
OG0006353	APOSC_03902	SACKO_28090
OG0006354	APOSC_19593	SACKO_03385
OG0006355	APOSC_09992	SACKO_30829
OG0006356	APOSC_01236	SACKO_26545
OG0006358	APOSC_14623	SACKO_30824, SACKO_26082
OG0006359	APOSC_05942	SACKO_08209
OG0006360	APOSC_03655	SACKO_25975
OG0006361	APOSC_06699	SACKO_16411
OG0006362	APOSC_25966	SACKO_15563
OG0006363	APOSC_11350	SACKO_19522, SACKO_21880
OG0006364	APOSC_10348	SACKO_17091
OG0006365	APOSC_17335	SACKO_13003
OG0006366	APOSC_11800	SACKO_06614
OG0006367	APOSC_11043	SACKO_13989
OG0006368	APOSC_16127	SACKO_12851
OG0006369	APOSC_23599	SACKO_21343
OG0006370	APOSC_08924, APOSC_08925	SACKO_29230
OG0006371	APOSC_15978	SACKO_06929, SACKO_06927, SACKO_12621
OG0006372	APOSC_14360	SACKO_18473, SACKO_17152
OG0006373	APOSC_12191	SACKO_15170
OG0006374	APOSC_00414	SACKO_18666, SACKO_31002, SACKO_10169, SACKO_27119
OG0006375	APOSC_05177	SACKO_15548
OG0006376	APOSC_08625	SACKO_17514
OG0006377	APOSC_05358	SACKO_19723
OG0006379	APOSC_27898	SACKO_17686, SACKO_17696
OG0006380	APOSC_28690	SACKO_03771
OG0006381	APOSC_07173	SACKO_33730
OG0006382	APOSC_07977	SACKO_05639
OG0006383	APOSC_28852	SACKO_16569
OG0006384	APOSC_00707	SACKO_08306
OG0006385	APOSC_27944	SACKO_02312
OG0006386	APOSC_07212	SACKO_01546
OG0006388	APOSC_17676	SACKO_05668
OG0006389	APOSC_03797	SACKO_22546
OG0006390	APOSC_03325	SACKO_32036
OG0006391	APOSC_09539	SACKO_27250
OG0006392	APOSC_00974	SACKO_04750
OG0006393	APOSC_04034	SACKO_12179
OG0006394	APOSC_10095	SACKO_05702
OG0006396	APOSC_23836	SACKO_27560
OG0006398	APOSC_20537, APOSC_20536	SACKO_27088
OG0006399	APOSC_08943	SACKO_18224
OG0006400	APOSC_21732, APOSC_16068	SACKO_04266, SACKO_01584, SACKO_23514, SACKO_22049, SACKO_32290, SACKO_32687, SACKO_30071, SACKO_00600, SACKO_32138, SACKO_28762, SACKO_11330, SACKO_14255, SACKO_32867, SACKO_12269, SACKO_20218
OG0006401	APOSC_10571	SACKO_27260
OG0006402	APOSC_15840	SACKO_22620
OG0006404	APOSC_00229	SACKO_01108
OG0006407	APOSC_09135	SACKO_17793
OG0006408	APOSC_19771	SACKO_11973
OG0006442	APOSC_16841	SACKO_02156
OG0006443	APOSC_25767	SACKO_32632
OG0006446	APOSC_21886, APOSC_21887	SACKO_13651
OG0006447	APOSC_15689	SACKO_23074
OG0006448	APOSC_02936	SACKO_32439
OG0006449	APOSC_19909, APOSC_19908	SACKO_08483
OG0006452	APOSC_15838	SACKO_00311
OG0006453	APOSC_28840, APOSC_22974	SACKO_33742, SACKO_26714
OG0006454	APOSC_28104	SACKO_15044
OG0006456	APOSC_07276	SACKO_08294
OG0006457	APOSC_22597	SACKO_20814
OG0006458	APOSC_27252	SACKO_09247
OG0006459	APOSC_25637	SACKO_12069
OG0006460	APOSC_21182	SACKO_13863
OG0006461	APOSC_16902, APOSC_16903	SACKO_26093
OG0006463	APOSC_17852	SACKO_29245
OG0006464	APOSC_09006	SACKO_17838
OG0006465	APOSC_06897	SACKO_05184
OG0006468	APOSC_24678	SACKO_21041
OG0006469	APOSC_18314, APOSC_18315	SACKO_01034
OG0006470	APOSC_18031	SACKO_26991
OG0006471	APOSC_06162	SACKO_25021
OG0006472	APOSC_14649	SACKO_22346, SACKO_33761
OG0006474	APOSC_26113	SACKO_07123
OG0006475	APOSC_05034	SACKO_09202
OG0006476	APOSC_08315	SACKO_06810
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	SACKO_06452
OG0006479	APOSC_10681	SACKO_05515
OG0006480	APOSC_03945	SACKO_32951
OG0006481	APOSC_03150	SACKO_32596
OG0006482	APOSC_21043	SACKO_25746
OG0006483	APOSC_06154	SACKO_03847
OG0006485	APOSC_08620	SACKO_12497
OG0006486	APOSC_15012	SACKO_14101
OG0006487	APOSC_19270	SACKO_26592
OG0006488	APOSC_12358	SACKO_14602
OG0006490	APOSC_24017	SACKO_01171
OG0006491	APOSC_01687, APOSC_01688	SACKO_01653
OG0006492	APOSC_26486	SACKO_04874
OG0006493	APOSC_27613, APOSC_27614	SACKO_10566
OG0006494	APOSC_07778	SACKO_08429
OG0006495	APOSC_07380	SACKO_10576
OG0006496	APOSC_20816	SACKO_27963, SACKO_32312
OG0006497	APOSC_08623	SACKO_32931
OG0006498	APOSC_19797, APOSC_19796	SACKO_30648
OG0006499	APOSC_10389	SACKO_00231
OG0006500	APOSC_03098	SACKO_27834
OG0006501	APOSC_00765	SACKO_33438
OG0006502	APOSC_00883	SACKO_18119
OG0006503	APOSC_27770	SACKO_26135
OG0006504	APOSC_01156	SACKO_09824
OG0006505	APOSC_20445	SACKO_28225
OG0006506	APOSC_03691	SACKO_33658, SACKO_13927, SACKO_23304
OG0006507	APOSC_16527	SACKO_14097
OG0006508	APOSC_20054	SACKO_20542
OG0006509	APOSC_22187	SACKO_24087
OG0006510	APOSC_01079	SACKO_30732
OG0006511	APOSC_10649, APOSC_18848	SACKO_30734
OG0006512	APOSC_27881	SACKO_22144
OG0006513	APOSC_27513	SACKO_01815
OG0006514	APOSC_05533	SACKO_14410
OG0006515	APOSC_16228, APOSC_16229	SACKO_02186
OG0006516	APOSC_03896	SACKO_04666
OG0006517	APOSC_09680	SACKO_31036
OG0006518	APOSC_02599, APOSC_02598	SACKO_14657
OG0006519	APOSC_12765	SACKO_09142
OG0006520	APOSC_12169	SACKO_30114
OG0006521	APOSC_22438	SACKO_24600
OG0006521	APOSC_15138	SACKO_11021
OG0006522	APOSC_11508	SACKO_07540
OG0006523	APOSC_06060	SACKO_32390
OG0006524	APOSC_17843	SACKO_07943
OG0006525	APOSC_25884	SACKO_26613
OG0006526	APOSC_01306	SACKO_29622
OG0006527	APOSC_15642	SACKO_17317
OG0006528	APOSC_05534	SACKO_02110
OG0006530	APOSC_08727, APOSC_08726	SACKO_11848, SACKO_11853
OG0006531	APOSC_19373	SACKO_27297
OG0006532	APOSC_03775	SACKO_08016, SACKO_03819
OG0006533	APOSC_27947	SACKO_33047
OG0006534	APOSC_20823	SACKO_03373
OG0006535	APOSC_06095	SACKO_03598
OG0006536	APOSC_01707	SACKO_33595
OG0006537	APOSC_27228, APOSC_27227, APOSC_19643	SACKO_31057
OG0006538	APOSC_00849	SACKO_18227
OG0006539	APOSC_07786	SACKO_01218
OG0006542	APOSC_24422	SACKO_30115
OG0006543	APOSC_13261	SACKO_04274
OG0006544	APOSC_04216	SACKO_23966
OG0006545	APOSC_13229	SACKO_27776
OG0006546	APOSC_11101, APOSC_11100	SACKO_31477
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	SACKO_04980
OG0006548	APOSC_03508, APOSC_03509	SACKO_27805
OG0006549	APOSC_12936	SACKO_26105
OG0006550	APOSC_07594	SACKO_32798
OG0006551	APOSC_07615	SACKO_28523
OG0006552	APOSC_20548, APOSC_11862	SACKO_18574, SACKO_07811
OG0006553	APOSC_01403	SACKO_15568
OG0006554	APOSC_03164	SACKO_31239
OG0006555	APOSC_01108, APOSC_01891, APOSC_01892	SACKO_19125
OG0006556	APOSC_06362	SACKO_06012
OG0006557	APOSC_21049	SACKO_08582
OG0006559	APOSC_04167	SACKO_27620
OG0006560	APOSC_28832	SACKO_31622
OG0006561	APOSC_07744	SACKO_09099
OG0006562	APOSC_03887	SACKO_33810
OG0006563	APOSC_01550, APOSC_01549	SACKO_15320
OG0006564	APOSC_26209	SACKO_05452
OG0006565	APOSC_10866	SACKO_19582
OG0006566	APOSC_05704	SACKO_22731
OG0006567	APOSC_28410	SACKO_20834
OG0006568	APOSC_00682	SACKO_27965
OG0006569	APOSC_17737	SACKO_27176
OG0006570	APOSC_11820	SACKO_25827
OG0006571	APOSC_10825	SACKO_32504
OG0006572	APOSC_05321	SACKO_03212
OG0006573	APOSC_11659	SACKO_24507
OG0006574	APOSC_04366	SACKO_15526
OG0006575	APOSC_05762, APOSC_17215	SACKO_11306
OG0006576	APOSC_03834, APOSC_03835, APOSC_10720	SACKO_14772
OG0006577	APOSC_18358	SACKO_14949
OG0006578	APOSC_17434, APOSC_17435	SACKO_29301
OG0006579	APOSC_03156	SACKO_12197
OG0006580	APOSC_02262	SACKO_05003
OG0006581	APOSC_01334, APOSC_01333	SACKO_32446
OG0006582	APOSC_16021	SACKO_02966, SACKO_33699
OG0006583	APOSC_16840	SACKO_04792
OG0006584	APOSC_01906	SACKO_23948
OG0006585	APOSC_22262	SACKO_09086
OG0006586	APOSC_27380	SACKO_27236
OG0006588	APOSC_13782	SACKO_23697
OG0006589	APOSC_12803, APOSC_12804	SACKO_16206
OG0006590	APOSC_02109	SACKO_19100
OG0006591	APOSC_10735, APOSC_10736	SACKO_34029
OG0006592	APOSC_26274	SACKO_26488
OG0006593	APOSC_08283	SACKO_23846
OG0006594	APOSC_06372	SACKO_03277
OG0006595	APOSC_28606, APOSC_03725	SACKO_12199
OG0006596	APOSC_02900	SACKO_19957
OG0006597	APOSC_00355	SACKO_30631, SACKO_30596
OG0006598	APOSC_24420	SACKO_00853
OG0006599	APOSC_09671	SACKO_29697
OG0006601	APOSC_00959	SACKO_32900
OG0006602	APOSC_03273	SACKO_02027
OG0006603	APOSC_23879, APOSC_23880	SACKO_26785
OG0006604	APOSC_04100	SACKO_07557
OG0006605	APOSC_26667	SACKO_33361
OG0006606	APOSC_24910	SACKO_14668
OG0006607	APOSC_27888	SACKO_23822
OG0006608	APOSC_19691	SACKO_05137
OG0006609	APOSC_21438	SACKO_04167
OG0006610	APOSC_01833	SACKO_06748
OG0006611	APOSC_10966	SACKO_24593
OG0006612	APOSC_08295, APOSC_08294	SACKO_20949
OG0006613	APOSC_04709	SACKO_13925
OG0006614	APOSC_05907	SACKO_03768
OG0006615	APOSC_14961	SACKO_30383, SACKO_14275
OG0006618	APOSC_02966	SACKO_26784
OG0006619	APOSC_15031	SACKO_23817
OG0006620	APOSC_23639	SACKO_07261
OG0006621	APOSC_06277	SACKO_16054
OG0006622	APOSC_23407	SACKO_18492
OG0006623	APOSC_06502, APOSC_06503	SACKO_03259, SACKO_12638
OG0006624	APOSC_20035	SACKO_27277
OG0006626	APOSC_22608	SACKO_20620, SACKO_02165
OG0006627	APOSC_03480	SACKO_03660
OG0006628	APOSC_24051	SACKO_17452
OG0006629	APOSC_14330	SACKO_06406, SACKO_23918, SACKO_23937, SACKO_23943
OG0006630	APOSC_23460, APOSC_21363	SACKO_09718
OG0006631	APOSC_15797	SACKO_25124
OG0006632	APOSC_25276	SACKO_11006
OG0006633	APOSC_11289	SACKO_13776
OG0006634	APOSC_18770	SACKO_31184
OG0006635	APOSC_04079	SACKO_20545
OG0006636	APOSC_04041, APOSC_04040	SACKO_20362
OG0006637	APOSC_20385	SACKO_18391
OG0006638	APOSC_01074	SACKO_29604
OG0006640	APOSC_13996, APOSC_20915	SACKO_04468
OG0006641	APOSC_15539	SACKO_22631, SACKO_14926
OG0006642	APOSC_12346	SACKO_10000
OG0006643	APOSC_26277	SACKO_13212
OG0006644	APOSC_24840	SACKO_19969
OG0006645	APOSC_27655	SACKO_02573
OG0006646	APOSC_04284	SACKO_16491
OG0006647	APOSC_00971	SACKO_29007
OG0006648	APOSC_16882	SACKO_25199, SACKO_24105
OG0006649	APOSC_22574, APOSC_22573	SACKO_17731, SACKO_03126
OG0006650	APOSC_23176	SACKO_25083
OG0006651	APOSC_19150	SACKO_18929
OG0006652	APOSC_15914	SACKO_18062
OG0006653	APOSC_25952	SACKO_02145, SACKO_32093
OG0006654	APOSC_12253	SACKO_27363
OG0006655	APOSC_27832, APOSC_27831	SACKO_02434
OG0006656	APOSC_02190	SACKO_31952
OG0006657	APOSC_16689	SACKO_19875
OG0006658	APOSC_17811	SACKO_26976
OG0006659	APOSC_16628	SACKO_23652
OG0006660	APOSC_08166	SACKO_30823
OG0006661	APOSC_27742	SACKO_10562
OG0006662	APOSC_06587	SACKO_17036
OG0006663	APOSC_04731	SACKO_10196
OG0006664	APOSC_16959	SACKO_17513
OG0006666	APOSC_28091	SACKO_30813
OG0006667	APOSC_10610	SACKO_22738, SACKO_25306
OG0006668	APOSC_04760	SACKO_24222
OG0006669	APOSC_27486	SACKO_27060
OG0006670	APOSC_28849	SACKO_27428
OG0006671	APOSC_05278	SACKO_26651
OG0006672	APOSC_27437	SACKO_20458
OG0006673	APOSC_13958	SACKO_18714
OG0006675	APOSC_23095	SACKO_01088
OG0006676	APOSC_10437	SACKO_23451
OG0006677	APOSC_18451	SACKO_22059
OG0006678	APOSC_13342	SACKO_28613
OG0006679	APOSC_02477	SACKO_30215, SACKO_21497
OG0006680	APOSC_07702	SACKO_12693
OG0006681	APOSC_24454	SACKO_28467
OG0006682	APOSC_10870	SACKO_07699
OG0006683	APOSC_06938, APOSC_06937	SACKO_09544
OG0006684	APOSC_09053, APOSC_06226	SACKO_22004, SACKO_16089
OG0006686	APOSC_03178	SACKO_11003
OG0006687	APOSC_14192	SACKO_03685
OG0006688	APOSC_28132	SACKO_16160
OG0006689	APOSC_21490	SACKO_12060
OG0006690	APOSC_28918	SACKO_25519
OG0006691	APOSC_16914	SACKO_00524
OG0006692	APOSC_04233	SACKO_09418, SACKO_25158
OG0006693	APOSC_28629	SACKO_24875
OG0006694	APOSC_06064	SACKO_31335
OG0006695	APOSC_25904	SACKO_20651
OG0006696	APOSC_15077	SACKO_06244
OG0006697	APOSC_05032	SACKO_24138
OG0006698	APOSC_28657	SACKO_23873, SACKO_16414
OG0006699	APOSC_00097	SACKO_19092
OG0006700	APOSC_16359	SACKO_17845
OG0006702	APOSC_04633	SACKO_34080
OG0006703	APOSC_20561	SACKO_34078
OG0006705	APOSC_03745, APOSC_04954	SACKO_22310
OG0006706	APOSC_18731	SACKO_20095
OG0006707	APOSC_25256	SACKO_28521
OG0006708	APOSC_05756, APOSC_21947	SACKO_16483
OG0006709	APOSC_14577	SACKO_22652
OG0006710	APOSC_17610	SACKO_29286
OG0006711	APOSC_11023, APOSC_11022	SACKO_24778
OG0006712	APOSC_01301	SACKO_04882
OG0006713	APOSC_13866	SACKO_04677
OG0006714	APOSC_12262	SACKO_25679
OG0006715	APOSC_15810	SACKO_32024
OG0006717	APOSC_08108	SACKO_31616
OG0006718	APOSC_20387	SACKO_33608
OG0006719	APOSC_11596	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662
OG0006720	APOSC_05336	SACKO_11232
OG0006721	APOSC_11479	SACKO_12273
OG0006722	APOSC_10310	SACKO_14697
OG0006723	APOSC_03821	SACKO_11222
OG0006724	APOSC_24700	SACKO_11219
OG0006725	APOSC_19453	SACKO_01532
OG0006726	APOSC_18316	SACKO_23805
OG0006727	APOSC_26994	SACKO_33821
OG0006728	APOSC_22576	SACKO_30037
OG0006729	APOSC_06113	SACKO_27454
OG0006730	APOSC_09155	SACKO_10591
OG0006731	APOSC_22149	SACKO_23635
OG0006732	APOSC_23950	SACKO_10379
OG0006733	APOSC_04981	SACKO_31600
OG0006734	APOSC_19244	SACKO_31618
OG0006735	APOSC_21826	SACKO_20230
OG0006736	APOSC_20253, APOSC_00501	SACKO_26749
OG0006737	APOSC_01534	SACKO_26724
OG0006738	APOSC_04135	SACKO_30322
OG0006739	APOSC_07843	SACKO_07780, SACKO_09995
OG0006740	APOSC_17524	SACKO_14027
OG0006741	APOSC_03216	SACKO_07967
OG0006742	APOSC_08953	SACKO_21657
OG0006743	APOSC_15027	SACKO_08684
OG0006744	APOSC_12295	SACKO_25299, SACKO_25305
OG0006745	APOSC_10325	SACKO_22286
OG0006746	APOSC_20811	SACKO_13924
OG0006748	APOSC_00908	SACKO_23148
OG0006749	APOSC_14278	SACKO_13004
OG0006750	APOSC_11672	SACKO_21365
OG0006751	APOSC_16556	SACKO_29728
OG0006752	APOSC_28200	SACKO_10442
OG0006753	APOSC_20682, APOSC_20681	SACKO_32383
OG0006754	APOSC_11821	SACKO_05330
OG0006755	APOSC_14956	SACKO_14460
OG0006756	APOSC_21173	SACKO_26258
OG0006757	APOSC_18094	SACKO_00223
OG0006758	APOSC_15760	SACKO_32935
OG0006759	APOSC_25234	SACKO_21858
OG0006760	APOSC_19037, APOSC_19036	SACKO_27037
OG0006761	APOSC_03290	SACKO_09276
OG0006762	APOSC_16740	SACKO_27822
OG0006764	APOSC_20869	SACKO_30622
OG0006765	APOSC_01940	SACKO_07617
OG0006766	APOSC_27131	SACKO_26404
OG0006767	APOSC_26860, APOSC_26857, APOSC_26858, APOSC_26859	SACKO_33779, SACKO_29864, SACKO_32757
OG0006768	APOSC_13809	SACKO_29429
OG0006769	APOSC_22100	SACKO_08861
OG0006770	APOSC_06423	SACKO_05136
OG0006772	APOSC_25051	SACKO_12476
OG0006775	APOSC_28615	SACKO_06720
OG0006776	APOSC_16675	SACKO_32464
OG0006777	APOSC_08802	SACKO_31484
OG0006780	APOSC_20477	SACKO_00989
OG0006784	APOSC_28941	SACKO_24551, SACKO_32954, SACKO_20373, SACKO_20416, SACKO_20378
OG0006824	APOSC_18719, APOSC_18718, APOSC_18720	SACKO_23464, SACKO_27537
OG0006826	APOSC_05008	SACKO_06213, SACKO_06211
OG0006827	APOSC_16610	SACKO_07794, SACKO_00122
OG0006828	APOSC_09038	SACKO_09047
OG0006829	APOSC_16030	SACKO_10968, SACKO_10970
OG0006830	APOSC_00845	SACKO_00725
OG0006831	APOSC_22111, APOSC_10261	SACKO_24078
OG0006832	APOSC_28825	SACKO_29557
OG0006833	APOSC_22162	SACKO_21065
OG0006834	APOSC_03732, APOSC_24802, APOSC_09258, APOSC_04306, APOSC_04344	SACKO_12578
OG0006835	APOSC_11631	SACKO_14793
OG0006837	APOSC_14057	SACKO_09250
OG0006838	APOSC_16437	SACKO_19296
OG0006839	APOSC_01680	SACKO_10541
OG0006842	APOSC_06507	SACKO_25650
OG0006843	APOSC_14144	SACKO_21301
OG0006844	APOSC_11535	SACKO_23086
OG0006845	APOSC_12608	SACKO_02323
OG0006846	APOSC_05736, APOSC_05737	SACKO_31599
OG0006847	APOSC_15685	SACKO_04972
OG0006848	APOSC_26271	SACKO_16185
OG0006849	APOSC_20947	SACKO_09945
OG0006851	APOSC_24551	SACKO_28958
OG0006853	APOSC_07788	SACKO_07750
OG0006856	APOSC_28793	SACKO_22741
OG0006857	APOSC_12395	SACKO_21109
OG0006858	APOSC_28453	SACKO_28907
OG0006860	APOSC_01094	SACKO_25058
OG0006861	APOSC_11661	SACKO_12612
OG0006862	APOSC_00866	SACKO_11949
OG0006863	APOSC_05257	SACKO_22600
OG0006864	APOSC_16067	SACKO_06208
OG0006865	APOSC_09348	SACKO_19314
OG0006866	APOSC_20923	SACKO_05508
OG0006867	APOSC_11115	SACKO_03131
OG0006868	APOSC_01683	SACKO_03104
OG0006869	APOSC_04651	SACKO_23624
OG0006870	APOSC_12633	SACKO_26119, SACKO_26148
OG0006871	APOSC_01977	SACKO_33034
OG0006872	APOSC_08701	SACKO_04960
OG0006873	APOSC_23503	SACKO_15043
OG0006874	APOSC_11485	SACKO_15547
OG0006875	APOSC_10381	SACKO_22942
OG0006876	APOSC_18254	SACKO_17712
OG0006877	APOSC_18293	SACKO_14432
OG0006878	APOSC_01773	SACKO_14703
OG0006879	APOSC_06604	SACKO_32186
OG0006880	APOSC_03709	SACKO_17519
OG0006881	APOSC_09150	SACKO_20383
OG0006882	APOSC_06091	SACKO_25762
OG0006883	APOSC_17580, APOSC_17579	SACKO_03059
OG0006884	APOSC_28319	SACKO_17257, SACKO_03079
OG0006885	APOSC_22492	SACKO_33323
OG0006886	APOSC_04387	SACKO_06965
OG0006887	APOSC_00826, APOSC_11505	SACKO_27302
OG0006888	APOSC_22590	SACKO_27706
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	SACKO_32132
OG0006890	APOSC_27999	SACKO_33625
OG0006891	APOSC_00967	SACKO_00733
OG0006892	APOSC_26125	SACKO_00620
OG0006893	APOSC_22113	SACKO_28747
OG0006894	APOSC_04510	SACKO_16651
OG0006895	APOSC_20287	SACKO_32185
OG0006896	APOSC_23139	SACKO_17488
OG0006897	APOSC_06582	SACKO_12096
OG0006898	APOSC_16657	SACKO_25156
OG0006899	APOSC_17275	SACKO_31915
OG0006900	APOSC_15970	SACKO_33177
OG0006901	APOSC_25494	SACKO_00618, SACKO_06914
OG0006902	APOSC_16017	SACKO_23898, SACKO_30063
OG0006903	APOSC_06899	SACKO_29168
OG0006904	APOSC_20807	SACKO_23273
OG0006905	APOSC_11319	SACKO_32133
OG0006906	APOSC_00341	SACKO_29713
OG0006907	APOSC_05174, APOSC_05175	SACKO_16763
OG0006908	APOSC_26806, APOSC_26807	SACKO_29339, SACKO_18244
OG0006911	APOSC_23502	SACKO_16129
OG0006912	APOSC_10167	SACKO_03250
OG0006913	APOSC_21485	SACKO_14509
OG0006914	APOSC_17323	SACKO_08710
OG0006915	APOSC_26464	SACKO_13525
OG0006916	APOSC_04270	SACKO_05125
OG0006917	APOSC_21814, APOSC_21813	SACKO_10775
OG0006918	APOSC_14855	SACKO_21493
OG0006919	APOSC_28693	SACKO_02596
OG0006921	APOSC_26990	SACKO_14462
OG0006922	APOSC_05237	SACKO_13421
OG0006922	APOSC_26054	SACKO_31667
OG0006923	APOSC_09975	SACKO_04201
OG0006924	APOSC_17355	SACKO_17426
OG0006925	APOSC_12360	SACKO_14274
OG0006926	APOSC_23235	SACKO_18234
OG0006927	APOSC_12997	SACKO_18408
OG0006928	APOSC_13798	SACKO_29041, SACKO_01805
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	SACKO_30476
OG0006932	APOSC_14195	SACKO_05700
OG0006933	APOSC_13271	SACKO_28427
OG0006934	APOSC_15892	SACKO_26364
OG0006935	APOSC_24367	SACKO_30206
OG0006936	APOSC_23709	SACKO_24103
OG0006937	APOSC_10533	SACKO_16830
OG0006939	APOSC_21829	SACKO_12961
OG0006940	APOSC_26678	SACKO_27738
OG0006941	APOSC_07180	SACKO_28227, SACKO_06157
OG0006942	APOSC_15674	SACKO_03113
OG0006943	APOSC_02744	SACKO_27117
OG0006944	APOSC_23707	SACKO_33729
OG0006945	APOSC_28020	SACKO_12889
OG0006946	APOSC_14039	SACKO_17508
OG0006947	APOSC_20071	SACKO_13229
OG0006948	APOSC_06730	SACKO_15576
OG0006949	APOSC_17697	SACKO_13058
OG0006950	APOSC_15827	SACKO_16768, SACKO_01201, SACKO_30562, SACKO_18051
OG0006951	APOSC_23643	SACKO_21845
OG0006952	APOSC_15791	SACKO_23323
OG0006953	APOSC_08950	SACKO_27273
OG0006954	APOSC_10218	SACKO_22256
OG0006955	APOSC_17210	SACKO_20495
OG0006956	APOSC_19164	SACKO_14921
OG0006957	APOSC_00100	SACKO_15008
OG0006958	APOSC_25823	SACKO_19807
OG0006959	APOSC_20494	SACKO_10040
OG0006960	APOSC_19583	SACKO_24309
OG0006961	APOSC_12150, APOSC_12593, APOSC_12594	SACKO_13958
OG0006962	APOSC_03262, APOSC_03263	SACKO_28588
OG0006964	APOSC_10222	SACKO_17635, SACKO_29390
OG0006965	APOSC_18545	SACKO_19851
OG0006966	APOSC_26275	SACKO_26125
OG0006967	APOSC_12955	SACKO_02771
OG0006968	APOSC_00698	SACKO_17433
OG0006969	APOSC_07170	SACKO_25282
OG0006970	APOSC_09941	SACKO_29344
OG0006971	APOSC_04252	SACKO_05441
OG0006972	APOSC_09617	SACKO_26754
OG0006973	APOSC_26245	SACKO_24277
OG0006974	APOSC_06682	SACKO_24596
OG0006976	APOSC_01644, APOSC_01645	SACKO_29752
OG0006977	APOSC_15264	SACKO_29829
OG0006978	APOSC_00042	SACKO_05070
OG0006979	APOSC_22138	SACKO_20315
OG0006980	APOSC_11757	SACKO_19310
OG0006981	APOSC_04390	SACKO_12903
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	SACKO_03394
OG0006983	APOSC_00534	SACKO_01062
OG0006984	APOSC_14602	SACKO_04568
OG0006985	APOSC_21926	SACKO_32765
OG0006987	APOSC_20794	SACKO_05769, SACKO_02870, SACKO_28061
OG0006988	APOSC_00895	SACKO_09125
OG0006989	APOSC_01479	SACKO_22945
OG0006991	APOSC_01763	SACKO_18032
