Orthogroup	APOSC_ok	BRAFL
OG0007498	APOSC_08188	bflo_05937
OG0007499	APOSC_16910, APOSC_16911	bflo_23609
OG0007500	APOSC_21410	bflo_02362
OG0007501	APOSC_28090, APOSC_28089	bflo_03458
OG0007503	APOSC_15711	bflo_22154
OG0007504	APOSC_22782	bflo_23410
OG0007506	APOSC_09382	bflo_07456
OG0007507	APOSC_18497, APOSC_18498	bflo_20339
OG0007508	APOSC_13088	bflo_16429
OG0007509	APOSC_28922	bflo_25337
OG0007510	APOSC_02927	bflo_23353
OG0007511	APOSC_06182, APOSC_06703	bflo_04008
OG0007513	APOSC_24535	bflo_12370
OG0007517	APOSC_06793	bflo_09839
OG0007518	APOSC_11498	bflo_12220
OG0007519	APOSC_16685	bflo_13950
OG0007520	APOSC_15336	bflo_25745
OG0007522	APOSC_14152	bflo_03362
OG0007524	APOSC_20152	bflo_21710
OG0007525	APOSC_09924	bflo_25748
OG0007527	APOSC_24874	bflo_12687
OG0007528	APOSC_26491, APOSC_26492	bflo_15800
OG0007529	APOSC_12650	bflo_22763
OG0007531	APOSC_03072	bflo_06234
OG0007533	APOSC_01449	bflo_05908
OG0007539	APOSC_15823	bflo_03346
OG0007582	APOSC_22783	bflo_06722
OG0007583	APOSC_14627	bflo_10280, bflo_09617
OG0007584	APOSC_04466, APOSC_04467	bflo_23456
OG0007587	APOSC_15890	bflo_05425
OG0007588	APOSC_12209	bflo_08932
OG0007589	APOSC_12502	bflo_15014
OG0007590	APOSC_07278	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527
OG0007591	APOSC_10553	bflo_06991
OG0007592	APOSC_00525	bflo_02567
OG0007594	APOSC_03024, APOSC_11239	bflo_06134
OG0007595	APOSC_13562	bflo_08716
OG0007596	APOSC_16569, APOSC_00032	bflo_00217
OG0007597	APOSC_05814, APOSC_05815	bflo_20205
OG0007598	APOSC_26583	bflo_14696
OG0007600	APOSC_26819	bflo_22319, bflo_22546
OG0007601	APOSC_27809	bflo_22835
OG0007602	APOSC_06477	bflo_25731
OG0007603	APOSC_24609	bflo_13403
OG0007604	APOSC_23480	bflo_13109
OG0007605	APOSC_17292	bflo_14084
OG0007606	APOSC_26148	bflo_09037
OG0007607	APOSC_11532	bflo_24972
OG0007608	APOSC_02832	bflo_00905, bflo_01074
OG0007609	APOSC_27864	bflo_21985
OG0007610	APOSC_24658	bflo_12438
OG0007612	APOSC_26052, APOSC_26051	bflo_03626
OG0007613	APOSC_02165, APOSC_02166	bflo_05631
OG0007614	APOSC_11198, APOSC_11199	bflo_13306
OG0007615	APOSC_12637	bflo_11806
OG0007616	APOSC_02217	bflo_05802
OG0007617	APOSC_22847	bflo_05912
OG0007618	APOSC_20263, APOSC_20264	bflo_17677
OG0007619	APOSC_14017	bflo_24408
OG0007621	APOSC_26719	bflo_25877
OG0007622	APOSC_09858	bflo_12432, bflo_11562
OG0007623	APOSC_28837, APOSC_01924, APOSC_01923	bflo_09081
OG0007624	APOSC_27965	bflo_03915
OG0007625	APOSC_12063, APOSC_25771, APOSC_01131	bflo_17208
OG0007628	APOSC_19416	bflo_14113
OG0007629	APOSC_19061	bflo_04302
OG0007630	APOSC_16305	bflo_22203
OG0007631	APOSC_07643	bflo_18020
OG0007632	APOSC_20965	bflo_12731
OG0007633	APOSC_19734	bflo_00693
OG0007634	APOSC_23117	bflo_07145
OG0007635	APOSC_18622	bflo_07343
OG0007637	APOSC_04953	bflo_09449
OG0007638	APOSC_28435	bflo_17731
OG0007639	APOSC_24431, APOSC_17528	bflo_07577
OG0007643	APOSC_15984	bflo_02155
OG0007645	APOSC_22609	bflo_20312
OG0007646	APOSC_17349	bflo_08412
OG0007647	APOSC_14665	bflo_19093
OG0007648	APOSC_18620	bflo_17312
OG0007649	APOSC_15988	bflo_10016
OG0007650	APOSC_10838, APOSC_01972	bflo_03304
OG0007651	APOSC_17594	bflo_21344
OG0007652	APOSC_12442	bflo_16698
OG0007653	APOSC_07917	bflo_06136
OG0007654	APOSC_14217	bflo_26579, bflo_00334
OG0007656	APOSC_03159	bflo_11407
OG0007657	APOSC_01993	bflo_03371
OG0007658	APOSC_01597, APOSC_17037	bflo_17413
OG0007659	APOSC_09490	bflo_00447
OG0007660	APOSC_28292	bflo_16535
OG0007661	APOSC_12631	bflo_24538, bflo_08201, bflo_19308
OG0007662	APOSC_20466	bflo_24186
OG0007663	APOSC_02728	bflo_17347
OG0007664	APOSC_02524	bflo_10773
OG0007665	APOSC_24468	bflo_01695
OG0007667	APOSC_10901	bflo_12556
OG0007668	APOSC_19055	bflo_20338
OG0007670	APOSC_19925	bflo_05622
OG0007671	APOSC_20704	bflo_02418
OG0007672	APOSC_28764	bflo_17487
OG0007673	APOSC_27200	bflo_06491
OG0007674	APOSC_01693	bflo_23563
OG0007675	APOSC_17091	bflo_06363
OG0007676	APOSC_05879	bflo_08407
OG0007677	APOSC_22422	bflo_16920
OG0007679	APOSC_28369, APOSC_08460	bflo_10208
OG0007680	APOSC_28293	bflo_17990, bflo_00308
OG0007681	APOSC_17846	bflo_03450
OG0007683	APOSC_22433	bflo_09373
OG0007684	APOSC_25918	bflo_07569, bflo_08134
OG0007685	APOSC_12938	bflo_18881
OG0007686	APOSC_16986, APOSC_16987	bflo_13479
OG0007687	APOSC_20932	bflo_22973
OG0007689	APOSC_00574	bflo_20780
OG0007690	APOSC_18618	bflo_18798
OG0007691	APOSC_18370	bflo_20819
OG0007692	APOSC_16094	bflo_23407
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	bflo_13350
OG0007695	APOSC_21620	bflo_01847
OG0007696	APOSC_17052	bflo_11039
OG0007697	APOSC_24641	bflo_21039, bflo_21034
OG0007698	APOSC_12163	bflo_25937
OG0007700	APOSC_12981, APOSC_12982	bflo_20560
OG0007701	APOSC_00228	bflo_20311
OG0007703	APOSC_06165	bflo_08727
OG0007704	APOSC_15384	bflo_02614
OG0007705	APOSC_02342, APOSC_14271	bflo_08400
OG0007706	APOSC_23602, APOSC_22591	bflo_22700
OG0007708	APOSC_16373	bflo_19064
OG0007712	APOSC_08827, APOSC_08828	bflo_10106
OG0007713	APOSC_19438	bflo_18812
OG0007714	APOSC_11333	bflo_15303
OG0007715	APOSC_19107	bflo_20286
OG0007716	APOSC_07645	bflo_11425
OG0007718	APOSC_07512	bflo_18866
OG0007719	APOSC_09388	bflo_24402
OG0007721	APOSC_14451	bflo_08960
OG0007722	APOSC_17122	bflo_23699
OG0007723	APOSC_14079	bflo_02387
OG0007725	APOSC_19072	bflo_15815
OG0007727	APOSC_14215	bflo_19233
OG0007728	APOSC_18281	bflo_05034
OG0007729	APOSC_12073	bflo_12977
OG0007730	APOSC_11616	bflo_12607, bflo_12998
OG0007732	APOSC_23886	bflo_08778
OG0007733	APOSC_23441	bflo_11525
OG0007734	APOSC_09736	bflo_25678
OG0007735	APOSC_16156, APOSC_22290	bflo_03867, bflo_03872
OG0007736	APOSC_05621	bflo_20418
OG0007737	APOSC_15574	bflo_22392
OG0007738	APOSC_09799	bflo_06705, bflo_06706
OG0007739	APOSC_06240	bflo_18458
OG0007740	APOSC_26788	bflo_04368
OG0007743	APOSC_06572	bflo_02840
OG0007744	APOSC_09925	bflo_26182
OG0007745	APOSC_13500	bflo_12671
OG0007746	APOSC_14936	bflo_06579
OG0007747	APOSC_12022	bflo_26277
OG0007748	APOSC_10507	bflo_21605
OG0007749	APOSC_16625	bflo_05007
OG0007750	APOSC_14979	bflo_25715
OG0007751	APOSC_11823	bflo_10650, bflo_08743
OG0007752	APOSC_03918	bflo_21959
OG0007753	APOSC_28077	bflo_22394
OG0007754	APOSC_02480	bflo_26220
OG0007755	APOSC_06648	bflo_11338, bflo_10030
OG0007756	APOSC_14705	bflo_16250
OG0007757	APOSC_22966	bflo_27501, bflo_25642
OG0007758	APOSC_21644	bflo_10877
OG0007759	APOSC_15672, APOSC_15671	bflo_16310
OG0007760	APOSC_10797	bflo_13020
OG0007761	APOSC_23778	bflo_24923
OG0007762	APOSC_14023	bflo_10652, bflo_15443, bflo_22270
OG0007763	APOSC_14363	bflo_25707
OG0007764	APOSC_28881	bflo_06850
OG0007765	APOSC_00678, APOSC_22190	bflo_13995
OG0007766	APOSC_07061	bflo_23712
OG0007767	APOSC_28554	bflo_24566
OG0007768	APOSC_26432	bflo_24479
OG0007769	APOSC_21393	bflo_23531
OG0007770	APOSC_21431	bflo_20500
OG0007771	APOSC_05662	bflo_11433
OG0007772	APOSC_13501	bflo_22115
OG0007773	APOSC_03995	bflo_03725, bflo_21510
OG0007774	APOSC_13250	bflo_19564
OG0007775	APOSC_06585	bflo_21066
OG0007776	APOSC_15731	bflo_06131
OG0007778	APOSC_20133	bflo_13110, bflo_13186, bflo_13187
OG0007779	APOSC_20163	bflo_18703
OG0007780	APOSC_18415	bflo_17991
OG0007781	APOSC_21561	bflo_07603
OG0007782	APOSC_19048	bflo_06893
OG0007783	APOSC_08633	bflo_23885
OG0007785	APOSC_00225, APOSC_09108	bflo_11218
OG0007786	APOSC_27963	bflo_16999
OG0007788	APOSC_11066	bflo_03873
OG0007789	APOSC_27516	bflo_21102
OG0007790	APOSC_12725	bflo_11705
OG0007791	APOSC_15286	bflo_23951
OG0007792	APOSC_18900, APOSC_00454	bflo_20695
OG0007794	APOSC_01078	bflo_20585
OG0007795	APOSC_14033	bflo_15425, bflo_14831
OG0007796	APOSC_00173	bflo_02054
OG0007797	APOSC_06904	bflo_21105
OG0007798	APOSC_19232	bflo_18226
OG0007799	APOSC_07729	bflo_00372
OG0007800	APOSC_04185	bflo_14344
OG0007801	APOSC_16478	bflo_23404
OG0007802	APOSC_24032	bflo_23831
OG0007803	APOSC_25972	bflo_06509
OG0007804	APOSC_27902	bflo_06653
OG0007807	APOSC_18526	bflo_05294
OG0007808	APOSC_14907, APOSC_14906	bflo_11247
OG0007809	APOSC_26876	bflo_03965
OG0007810	APOSC_20810	bflo_10987
OG0007811	APOSC_07082	bflo_24096
OG0007812	APOSC_14235	bflo_00281
OG0007813	APOSC_26038, APOSC_08477	bflo_21210
OG0007814	APOSC_17495	bflo_06730
OG0007815	APOSC_04655	bflo_00749, bflo_00769, bflo_00543
OG0007816	APOSC_06784	bflo_24433
OG0007817	APOSC_27217	bflo_26806, bflo_01864
OG0007818	APOSC_27304	bflo_15495
OG0007820	APOSC_13774	bflo_20895
OG0007823	APOSC_03519, APOSC_12438	bflo_01549
OG0007824	APOSC_19397	bflo_21551
OG0007826	APOSC_13545	bflo_20018
OG0007827	APOSC_20981	bflo_06413
OG0007828	APOSC_28463	bflo_07281
OG0007829	APOSC_13789	bflo_01959
OG0007830	APOSC_25337	bflo_08474
OG0007831	APOSC_23248	bflo_08904
OG0007832	APOSC_11298	bflo_03510, bflo_19382
OG0007833	APOSC_10286	bflo_21063
OG0007834	APOSC_11688	bflo_09024
OG0007835	APOSC_19892	bflo_25222
OG0007836	APOSC_23593	bflo_00713
OG0007837	APOSC_11771	bflo_19677
OG0007838	APOSC_07171	bflo_01372
OG0007840	APOSC_23763, APOSC_08976	bflo_06242
OG0007841	APOSC_20926	bflo_07375
OG0007843	APOSC_07300	bflo_14088
OG0007845	APOSC_18899, APOSC_18898	bflo_27016, bflo_11683, bflo_14689
OG0007848	APOSC_10364	bflo_17671
OG0007849	APOSC_09125	bflo_11783
OG0007851	APOSC_01589	bflo_13474
OG0007854	APOSC_02461, APOSC_02460	bflo_18378
OG0007858	APOSC_09977	bflo_09176
OG0007859	APOSC_16066	bflo_19258
OG0007860	APOSC_23567	bflo_10535, bflo_10715
OG0007862	APOSC_27873	bflo_02553
OG0007863	APOSC_28277	bflo_13618
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008	bflo_02235
OG0007908	APOSC_09670	bflo_20499
OG0007911	APOSC_26735	bflo_22860
OG0007912	APOSC_12950	bflo_27328, bflo_20385
OG0007913	APOSC_16904	bflo_05599
OG0007915	APOSC_04581	bflo_05663
OG0007916	APOSC_28168, APOSC_03479	bflo_17716
OG0007917	APOSC_27976	bflo_15056
OG0007918	APOSC_22002	bflo_15667
OG0007920	APOSC_21321	bflo_06190
OG0007921	APOSC_05320	bflo_06108
OG0007925	APOSC_05687	bflo_10568
OG0007926	APOSC_00955	bflo_23868
OG0007927	APOSC_24000	bflo_11079
OG0007928	APOSC_20268	bflo_11687, bflo_01921
OG0007929	APOSC_23012	bflo_13452
OG0007930	APOSC_18633	bflo_16413
OG0007930	APOSC_09219	bflo_12616
OG0007931	APOSC_05194	bflo_14695
OG0007932	APOSC_11906	bflo_13897
OG0007933	APOSC_04927	bflo_03110
OG0007934	APOSC_29023	bflo_26432
OG0007935	APOSC_22032	bflo_17663
OG0007937	APOSC_02733	bflo_14531
OG0007938	APOSC_23046	bflo_12211
OG0007939	APOSC_08961	bflo_11941
OG0007940	APOSC_04099	bflo_18637
OG0007941	APOSC_16273	bflo_04799
OG0007943	APOSC_24917	bflo_17585
OG0007944	APOSC_23766	bflo_08272
OG0007946	APOSC_20648, APOSC_20649	bflo_10287
OG0007947	APOSC_12155	bflo_22634
OG0007948	APOSC_25146	bflo_21118
OG0007949	APOSC_20539	bflo_01732
OG0007951	APOSC_01248	bflo_13301
OG0007952	APOSC_01052	bflo_02620
OG0007953	APOSC_00302	bflo_00434
OG0007954	APOSC_19677, APOSC_19678	bflo_17425
OG0007955	APOSC_00091	bflo_10996
OG0007956	APOSC_19930	bflo_06064
OG0007957	APOSC_02795	bflo_00714
OG0007958	APOSC_13077	bflo_06296
OG0007959	APOSC_23624	bflo_26327
OG0007961	APOSC_04664	bflo_24731
OG0007962	APOSC_17861	bflo_15039
OG0007963	APOSC_07038	bflo_24596
OG0007964	APOSC_03858	bflo_01247, bflo_07079
OG0007965	APOSC_13907	bflo_23151
OG0007966	APOSC_24056	bflo_07594
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	bflo_07105
OG0007968	APOSC_13647	bflo_06274
OG0007969	APOSC_22956	bflo_25712
OG0007970	APOSC_06446	bflo_24089
OG0007971	APOSC_25406	bflo_16346
OG0007972	APOSC_08717	bflo_13428
OG0007973	APOSC_09594	bflo_05021
OG0007974	APOSC_08616	bflo_24762
OG0007975	APOSC_11633	bflo_24764
OG0007976	APOSC_23057	bflo_23117
OG0007977	APOSC_09009, APOSC_09008	bflo_22929
OG0007978	APOSC_20326	bflo_25199, bflo_05322
OG0007979	APOSC_06426, APOSC_06427	bflo_14680
OG0007981	APOSC_08505	bflo_07631
OG0007983	APOSC_02662	bflo_04850
OG0007984	APOSC_28885	bflo_21333, bflo_21994
OG0007985	APOSC_01049	bflo_14993, bflo_27135
OG0007986	APOSC_20381	bflo_06825
OG0007987	APOSC_17823	bflo_21083
OG0007988	APOSC_23468	bflo_12561
OG0007991	APOSC_14722	bflo_12744
OG0007993	APOSC_21612	bflo_06048
OG0007994	APOSC_12623	bflo_07557
OG0007996	APOSC_17440	bflo_20570
OG0007997	APOSC_21698	bflo_20061
OG0007998	APOSC_22204	bflo_02590
OG0007999	APOSC_09847	bflo_18850
OG0008000	APOSC_03861	bflo_01750
OG0008001	APOSC_01709	bflo_07295
OG0008002	APOSC_09739	bflo_26652, bflo_02053
OG0008003	APOSC_25748	bflo_24744
OG0008004	APOSC_21640	bflo_15702
OG0008005	APOSC_09035	bflo_27065, bflo_13015
OG0008006	APOSC_17172	bflo_22376, bflo_22210
OG0008007	APOSC_10197	bflo_26231
OG0008008	APOSC_08380	bflo_23803
OG0008009	APOSC_17890	bflo_07134
OG0008011	APOSC_14830	bflo_12071
OG0008012	APOSC_23151, APOSC_23150	bflo_19537
OG0008013	APOSC_01356	bflo_18671
OG0008014	APOSC_20124	bflo_22732
OG0008016	APOSC_23825	bflo_06044
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	bflo_11048
OG0008018	APOSC_17034	bflo_10614
OG0008019	APOSC_07865	bflo_24197
OG0008020	APOSC_27780	bflo_17017
OG0008021	APOSC_00387	bflo_18650
OG0008022	APOSC_16216	bflo_14440
OG0008023	APOSC_18944	bflo_24601
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	bflo_22502, bflo_22391
OG0008026	APOSC_09936	bflo_05857
OG0008027	APOSC_06386	bflo_05641
OG0008028	APOSC_27294, APOSC_27293	bflo_01481
OG0008029	APOSC_12999	bflo_20622
OG0008030	APOSC_03982	bflo_20783
OG0008031	APOSC_25984	bflo_15505
OG0008032	APOSC_01757	bflo_05974
OG0008032	APOSC_15828	bflo_20815
OG0008036	APOSC_28420	bflo_23597
OG0008037	APOSC_17986	bflo_05998
OG0008038	APOSC_15782	bflo_04254
OG0008039	APOSC_17831	bflo_21143
OG0008040	APOSC_13491	bflo_18362
OG0008041	APOSC_27285	bflo_12110
OG0008042	APOSC_09787	bflo_06471
OG0008043	APOSC_17796	bflo_19743, bflo_15192
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	bflo_12978
OG0008046	APOSC_16451	bflo_12522
OG0008047	APOSC_28616	bflo_03031
OG0008048	APOSC_26085, APOSC_26086	bflo_13158
OG0008049	APOSC_26885	bflo_20285
OG0008050	APOSC_13160	bflo_25880
OG0008052	APOSC_17885	bflo_12650
OG0008053	APOSC_05241, APOSC_05242	bflo_10200
OG0008054	APOSC_27130	bflo_19172
OG0008055	APOSC_14003	bflo_11673
OG0008056	APOSC_08885	bflo_22457
OG0008057	APOSC_02687	bflo_14159, bflo_26941
OG0008058	APOSC_01268	bflo_06146
OG0008059	APOSC_15499	bflo_22099
OG0008060	APOSC_06577	bflo_14419
OG0008061	APOSC_10219	bflo_06829
OG0008062	APOSC_12388	bflo_01328
OG0008065	APOSC_07629	bflo_09932
OG0008066	APOSC_19369	bflo_03563
OG0008067	APOSC_16252	bflo_06241
OG0008068	APOSC_03814	bflo_14995
OG0008069	APOSC_20472	bflo_25318
OG0008070	APOSC_26005	bflo_22630
OG0008071	APOSC_24421	bflo_20776
OG0008073	APOSC_12795	bflo_15996
OG0008074	APOSC_02323, APOSC_25769	bflo_20249
OG0008075	APOSC_08341	bflo_14400
OG0008076	APOSC_28908	bflo_19297, bflo_14887
OG0008077	APOSC_00127	bflo_14852
OG0008078	APOSC_20882	bflo_21633
OG0008079	APOSC_14186	bflo_24655
OG0008081	APOSC_19170	bflo_13733
OG0008082	APOSC_24746	bflo_04484
OG0008083	APOSC_01221	bflo_19745
OG0008084	APOSC_05751	bflo_05884
OG0008085	APOSC_06211	bflo_14047
OG0008086	APOSC_23185, APOSC_23184	bflo_04886
OG0008087	APOSC_17002	bflo_00892
OG0008088	APOSC_08897	bflo_17624
OG0008089	APOSC_26494	bflo_11402
OG0008091	APOSC_18409	bflo_20178
OG0008092	APOSC_18004	bflo_10744
OG0008094	APOSC_18874	bflo_11003
OG0008098	APOSC_02918	bflo_16350
OG0008099	APOSC_06865	bflo_25711
OG0008100	APOSC_07045	bflo_06252
OG0008102	APOSC_03668	bflo_16606
OG0008103	APOSC_16584	bflo_23153
OG0008104	APOSC_05053	bflo_07082
OG0008105	APOSC_17240	bflo_24175
OG0008107	APOSC_02763	bflo_02513
OG0008108	APOSC_17504	bflo_12718
OG0008109	APOSC_23232, APOSC_23231	bflo_20239
OG0008110	APOSC_25259	bflo_09748
OG0008111	APOSC_00540	bflo_06012
OG0008112	APOSC_29036	bflo_19831
OG0008113	APOSC_14747	bflo_08464
OG0008116	APOSC_18172	bflo_23115
OG0008117	APOSC_02223, APOSC_02222	bflo_16568
OG0008119	APOSC_00316	bflo_20529
OG0008120	APOSC_11042	bflo_17432
OG0008122	APOSC_20851	bflo_22916
OG0008125	APOSC_02610	bflo_11403
OG0008126	APOSC_09984, APOSC_25489	bflo_02173
OG0008127	APOSC_07880	bflo_14260
OG0008136	APOSC_07166	bflo_13975
OG0008139	APOSC_11845	bflo_25233
OG0008143	APOSC_20779	bflo_14244
OG0008194	APOSC_20535	bflo_14434
OG0008196	APOSC_02373, APOSC_02372	bflo_06636
OG0008198	APOSC_05695, APOSC_12177	bflo_25133
OG0008199	APOSC_01389	bflo_14179
OG0008201	APOSC_24486	bflo_11543
OG0008202	APOSC_07690	bflo_17727
OG0008204	APOSC_16534	bflo_13453
OG0008205	APOSC_26162	bflo_15599
OG0008206	APOSC_07352, APOSC_07351	bflo_11270
OG0008208	APOSC_03726	bflo_12074
OG0008209	APOSC_28279	bflo_21208, bflo_22352
OG0008211	APOSC_15417	bflo_05922
OG0008212	APOSC_24996, APOSC_04272	bflo_00959, bflo_00737, bflo_26501
OG0008213	APOSC_04494	bflo_17603
OG0008214	APOSC_22778	bflo_24619
OG0008216	APOSC_02181	bflo_24967
OG0008217	APOSC_26604	bflo_23434
OG0008218	APOSC_25714	bflo_23816
OG0008219	APOSC_01816	bflo_23179
OG0008220	APOSC_16489	bflo_14162
OG0008221	APOSC_25923	bflo_13375
OG0008222	APOSC_08179, APOSC_03671	bflo_10172
OG0008223	APOSC_07003	bflo_15105
OG0008224	APOSC_13569	bflo_13074
OG0008225	APOSC_06204	bflo_14433
OG0008227	APOSC_13416	bflo_05785
OG0008228	APOSC_00526	bflo_12176
OG0008229	APOSC_04449	bflo_16534
OG0008230	APOSC_01050	bflo_13174
OG0008231	APOSC_17787	bflo_10768
OG0008232	APOSC_13954	bflo_15698, bflo_05139
OG0008234	APOSC_19378	bflo_23788
OG0008235	APOSC_12595	bflo_24467
OG0008236	APOSC_13471	bflo_19397
OG0008237	APOSC_26561, APOSC_26562	bflo_07399
OG0008238	APOSC_09010	bflo_25853
OG0008239	APOSC_00770	bflo_07315
OG0008240	APOSC_04944	bflo_19120
OG0008242	APOSC_19748	bflo_14837
OG0008243	APOSC_12489	bflo_17256
OG0008244	APOSC_24320, APOSC_24319	bflo_23863
OG0008245	APOSC_09282	bflo_20079
OG0008246	APOSC_21974	bflo_02073
OG0008249	APOSC_23287	bflo_25552
OG0008250	APOSC_19147	bflo_03608
OG0008251	APOSC_06719, APOSC_06718	bflo_08485
OG0008252	APOSC_11414	bflo_05554
OG0008253	APOSC_06136	bflo_10098
OG0008254	APOSC_24820	bflo_25097
OG0008255	APOSC_29147	bflo_18633
OG0008257	APOSC_21547	bflo_21434
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	bflo_05172
OG0008259	APOSC_03340, APOSC_03341	bflo_00970
OG0008260	APOSC_14790	bflo_13511
OG0008261	APOSC_23556, APOSC_14888	bflo_14794
OG0008262	APOSC_16435	bflo_15826
OG0008263	APOSC_05613	bflo_16405
OG0008264	APOSC_16007, APOSC_10532	bflo_05614
OG0008265	APOSC_15181	bflo_11391
OG0008266	APOSC_07633	bflo_13946
OG0008268	APOSC_11254	bflo_06894
OG0008269	APOSC_11767	bflo_15790
OG0008270	APOSC_21885	bflo_13335
OG0008271	APOSC_15408	bflo_14838
OG0008272	APOSC_11704	bflo_05825
OG0008273	APOSC_18538	bflo_19759
OG0008274	APOSC_21892, APOSC_14394	bflo_10934
OG0008275	APOSC_09999, APOSC_09998	bflo_18433
OG0008277	APOSC_08947	bflo_03455
OG0008278	APOSC_27090	bflo_20133
OG0008279	APOSC_16364	bflo_24725
OG0008280	APOSC_17344	bflo_21982
OG0008281	APOSC_25564	bflo_19968
OG0008282	APOSC_11226	bflo_26284
OG0008283	APOSC_15446	bflo_20787
OG0008286	APOSC_09059	bflo_13178
OG0008288	APOSC_08896	bflo_24277
OG0008289	APOSC_26477	bflo_06353
OG0008290	APOSC_25138	bflo_03393
OG0008291	APOSC_08804	bflo_23157
OG0008292	APOSC_07124	bflo_05696
OG0008294	APOSC_06970	bflo_09498
OG0008295	APOSC_28274	bflo_12425
OG0008296	APOSC_00591	bflo_20584
OG0008298	APOSC_20933	bflo_24555
OG0008299	APOSC_00588	bflo_00726
OG0008300	APOSC_08101, APOSC_08102	bflo_07056
OG0008301	APOSC_03172	bflo_08740
OG0008303	APOSC_25797	bflo_09184
OG0008304	APOSC_26151	bflo_22092
OG0008305	APOSC_26364	bflo_02959
OG0008306	APOSC_03469, APOSC_03470	bflo_00722
OG0008307	APOSC_00812	bflo_20544
OG0008308	APOSC_06610	bflo_12490
OG0008309	APOSC_25328	bflo_03373
OG0008311	APOSC_15212, APOSC_09822	bflo_24993
OG0008312	APOSC_03983	bflo_23264
OG0008313	APOSC_25393	bflo_23105
OG0008314	APOSC_16183	bflo_18751
OG0008316	APOSC_22296	bflo_19108
OG0008317	APOSC_08409	bflo_15554
OG0008318	APOSC_07399	bflo_15631
OG0008319	APOSC_10042	bflo_25081
OG0008321	APOSC_02801, APOSC_02802, APOSC_22099	bflo_24490
OG0008322	APOSC_09496, APOSC_09495	bflo_04735
OG0008324	APOSC_22951, APOSC_22952	bflo_20274
OG0008325	APOSC_22229	bflo_13382
OG0008327	APOSC_17199	bflo_21013
OG0008328	APOSC_27235	bflo_17488
OG0008329	APOSC_00099	bflo_18942
OG0008330	APOSC_25115, APOSC_26936, APOSC_21628	bflo_12740
OG0008331	APOSC_27801, APOSC_06115	bflo_21529
OG0008332	APOSC_15743	bflo_09532, bflo_09525
OG0008333	APOSC_25210	bflo_24979
OG0008334	APOSC_28477	bflo_15581
OG0008335	APOSC_24989	bflo_26321
OG0008336	APOSC_28759	bflo_11246
OG0008337	APOSC_25004	bflo_18382
OG0008338	APOSC_01979, APOSC_20836	bflo_06496
OG0008339	APOSC_24725	bflo_01195
OG0008341	APOSC_06989	bflo_05713
OG0008343	APOSC_10336	bflo_01028, bflo_26613
OG0008344	APOSC_02612	bflo_19767
OG0008345	APOSC_10582	bflo_06967
OG0008346	APOSC_02989	bflo_16079
OG0008347	APOSC_27237	bflo_02342
OG0008348	APOSC_04923	bflo_16901
OG0008349	APOSC_24760	bflo_14681
OG0008350	APOSC_15062	bflo_23021
OG0008351	APOSC_03421	bflo_03945
OG0008352	APOSC_21115	bflo_06333
OG0008353	APOSC_05405	bflo_11912
OG0008355	APOSC_07250	bflo_15690
OG0008356	APOSC_26700	bflo_13077
OG0008357	APOSC_20364	bflo_06087
OG0008358	APOSC_18427	bflo_13528, bflo_05244
OG0008359	APOSC_10441	bflo_05938
OG0008360	APOSC_27767	bflo_12557
OG0008361	APOSC_27978	bflo_04798
OG0008363	APOSC_12772	bflo_14232
OG0008364	APOSC_25191	bflo_09352
OG0008365	APOSC_03291	bflo_21649
OG0008368	APOSC_02327	bflo_02469
OG0008369	APOSC_20701	bflo_20549
OG0008370	APOSC_24562	bflo_13872
OG0008371	APOSC_02750	bflo_10681
OG0008373	APOSC_20839	bflo_03244
OG0008374	APOSC_23546	bflo_12063
OG0008377	APOSC_05161	bflo_18878
OG0008378	APOSC_02583	bflo_00435
OG0008379	APOSC_11653	bflo_25706
OG0008381	APOSC_18144	bflo_09299
OG0008382	APOSC_04243	bflo_13185
OG0008383	APOSC_27193	bflo_25105
OG0008384	APOSC_21382	bflo_24417
OG0008386	APOSC_04675	bflo_25355
OG0008387	APOSC_03023	bflo_21043
OG0008388	APOSC_08414	bflo_23360
OG0008389	APOSC_08258	bflo_22885
OG0008390	APOSC_21193, APOSC_21192	bflo_25300
OG0008392	APOSC_28212	bflo_23144
OG0008395	APOSC_02375, APOSC_02376	bflo_07220
OG0008399	APOSC_24284	bflo_20395
OG0008400	APOSC_02345	bflo_25665
OG0008401	APOSC_11241	bflo_12127
OG0008402	APOSC_13502	bflo_01788
OG0008403	APOSC_22193	bflo_17519
OG0008404	APOSC_06705	bflo_16793
OG0008405	APOSC_29146	bflo_02103
OG0008405	APOSC_11550, APOSC_14974	bflo_04214, bflo_19139
OG0008406	APOSC_18437	bflo_26326
OG0008410	APOSC_06086	bflo_19466
OG0008411	APOSC_13247	bflo_19277
OG0008412	APOSC_26156	bflo_06204
OG0008415	APOSC_05218	bflo_14538
