Orthogroup	APOSC_ok	XENTR
OG0006686	APOSC_03178	XENTR06782
OG0006687	APOSC_14192	XENTR12769
OG0006688	APOSC_28132	XENTR13607
OG0006689	APOSC_21490	XENTR01441
OG0006690	APOSC_28918	XENTR13317
OG0006692	APOSC_04233	XENTR13963
OG0006693	APOSC_28629	XENTR12746
OG0006694	APOSC_06064	XENTR04108
OG0006695	APOSC_25904	XENTR13948
OG0006696	APOSC_15077	XENTR00610
OG0006697	APOSC_05032	XENTR10497
OG0006698	APOSC_28657	XENTR05149
OG0006699	APOSC_00097	XENTR06331, XENTR06330
OG0006700	APOSC_16359	XENTR03198
OG0006703	APOSC_20561	XENTR04634
OG0006705	APOSC_03745, APOSC_04954	XENTR00293
OG0006706	APOSC_18731	XENTR07780
OG0006707	APOSC_25256	XENTR16134
OG0006708	APOSC_05756, APOSC_21947	XENTR18874
OG0006709	APOSC_14577	XENTR05409
OG0006710	APOSC_17610	XENTR18018
OG0006711	APOSC_11023, APOSC_11022	XENTR08893
OG0006712	APOSC_01301	XENTR03007
OG0006713	APOSC_13866	XENTR08986, XENTR14768
OG0006714	APOSC_12262	XENTR08721
OG0006715	APOSC_15810	XENTR17785, XENTR13166
OG0006716	APOSC_28917	XENTR13038
OG0006717	APOSC_08108	XENTR17648
OG0006718	APOSC_20388	XENTR09542
OG0006718	APOSC_20387	XENTR09540
OG0006719	APOSC_11596	XENTR09126
OG0006720	APOSC_05336	XENTR09067
OG0006721	APOSC_11479	XENTR08095
OG0006723	APOSC_03821	XENTR16854
OG0006724	APOSC_24700	XENTR10084
OG0006725	APOSC_19453	XENTR07038
OG0006726	APOSC_18316	XENTR09612
OG0006727	APOSC_26994	XENTR05898
OG0006729	APOSC_06113	XENTR02778
OG0006730	APOSC_09155	XENTR07699
OG0006731	APOSC_22149	XENTR14502
OG0006732	APOSC_23950	XENTR17486
OG0006733	APOSC_04981	XENTR12805
OG0006734	APOSC_19244	XENTR17831
OG0006735	APOSC_21826	XENTR05221
OG0006736	APOSC_20253, APOSC_00501	XENTR09191, XENTR10482
OG0006737	APOSC_01534	XENTR00969
OG0006738	APOSC_04135	XENTR19225, XENTR19226
OG0006739	APOSC_07843	XENTR07449
OG0006741	APOSC_03216	XENTR08382
OG0006742	APOSC_08953	XENTR05493
OG0006744	APOSC_12295	XENTR02584
OG0006745	APOSC_10325	XENTR09899
OG0006748	APOSC_00908	XENTR03274
OG0006749	APOSC_14278	XENTR01774
OG0006750	APOSC_11672	XENTR07602
OG0006752	APOSC_28200	XENTR02646
OG0006753	APOSC_20682, APOSC_20681	XENTR11694
OG0006754	APOSC_11821	XENTR18420
OG0006755	APOSC_14956	XENTR10590
OG0006757	APOSC_18094	XENTR12333
OG0006758	APOSC_15760	XENTR19253
OG0006759	APOSC_25234	XENTR11512
OG0006760	APOSC_19037, APOSC_19036	XENTR04753, XENTR04751, XENTR04752
OG0006761	APOSC_03290	XENTR01047
OG0006762	APOSC_16740	XENTR06563
OG0006763	APOSC_20026, APOSC_20025	XENTR16927, XENTR12254
OG0006764	APOSC_20869	XENTR01594
OG0006765	APOSC_01940	XENTR09754
OG0006766	APOSC_27131	XENTR12590, XENTR12592
OG0006768	APOSC_13809	XENTR17405
OG0006769	APOSC_22100	XENTR18589
OG0006770	APOSC_06423	XENTR10049
OG0006772	APOSC_25051	XENTR06880, XENTR06881
OG0006775	APOSC_28615	XENTR01837
OG0006776	APOSC_16675	XENTR07592
OG0006777	APOSC_08802	XENTR14289
OG0006780	APOSC_20477	XENTR12106
OG0006784	APOSC_28941	XENTR17962
OG0006826	APOSC_05008	XENTR13782
OG0006827	APOSC_16610	XENTR00081
OG0006828	APOSC_09038	XENTR08258
OG0006829	APOSC_16030	XENTR09763
OG0006830	APOSC_00845	XENTR13305
OG0006831	APOSC_22111, APOSC_10261	XENTR14217
OG0006832	APOSC_28825	XENTR10958
OG0006833	APOSC_22162	XENTR00457
OG0006837	APOSC_14057	XENTR02650
OG0006838	APOSC_16437	XENTR01852
OG0006839	APOSC_01680	XENTR04909, XENTR17585
OG0006842	APOSC_06507	XENTR10401
OG0006843	APOSC_14144	XENTR17465
OG0006844	APOSC_11535	XENTR08527
OG0006845	APOSC_12608	XENTR11640
OG0006846	APOSC_05736, APOSC_05737	XENTR12109
OG0006847	APOSC_15685	XENTR00872
OG0006848	APOSC_26271	XENTR07299, XENTR07526
OG0006849	APOSC_20947	XENTR01645
OG0006850	APOSC_10380	XENTR05570
OG0006851	APOSC_24551	XENTR13145
OG0006852	APOSC_14573	XENTR01320
OG0006853	APOSC_07788	XENTR15554
OG0006856	APOSC_28793	XENTR01007
OG0006857	APOSC_12395	XENTR02316
OG0006860	APOSC_01094	XENTR10215
OG0006861	APOSC_11661	XENTR04183
OG0006862	APOSC_00866	XENTR13534
OG0006863	APOSC_05257	XENTR12976
OG0006864	APOSC_16067	XENTR01809
OG0006865	APOSC_09348	XENTR09213
OG0006866	APOSC_20923	XENTR17686
OG0006867	APOSC_11115	XENTR01657
OG0006868	APOSC_01683	XENTR07053
OG0006869	APOSC_04651	XENTR02833
OG0006870	APOSC_12633	XENTR10263
OG0006871	APOSC_01977	XENTR07430
OG0006872	APOSC_08701	XENTR03744
OG0006873	APOSC_23503	XENTR13913
OG0006874	APOSC_11485	XENTR14555
OG0006875	APOSC_10381	XENTR10450
OG0006876	APOSC_18254	XENTR00090
OG0006877	APOSC_18293	XENTR05237
OG0006878	APOSC_01773	XENTR12365
OG0006879	APOSC_06604	XENTR17009
OG0006880	APOSC_03709	XENTR02819
OG0006882	APOSC_06091	XENTR10988
OG0006884	APOSC_28319	XENTR07604
OG0006885	APOSC_22492	XENTR04782
OG0006886	APOSC_04387	XENTR00696
OG0006887	APOSC_00826, APOSC_11505	XENTR13961
OG0006888	APOSC_22590	XENTR02537
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	XENTR05963
OG0006890	APOSC_27999	XENTR09541
OG0006891	APOSC_00967	XENTR15690
OG0006892	APOSC_26125	XENTR00113
OG0006893	APOSC_22113	XENTR17439
OG0006894	APOSC_04510	XENTR13122
OG0006895	APOSC_20287	XENTR11833
OG0006896	APOSC_23139	XENTR12639
OG0006897	APOSC_06582	XENTR14076
OG0006898	APOSC_16657	XENTR07636
OG0006899	APOSC_17275	XENTR12237
OG0006900	APOSC_15970	XENTR09605
OG0006901	APOSC_25494	XENTR00120
OG0006902	APOSC_16017	XENTR02201
OG0006903	APOSC_06899	XENTR15633, XENTR06864
OG0006904	APOSC_20807	XENTR03460
OG0006905	APOSC_11319	XENTR19260
OG0006906	APOSC_00341	XENTR10195
OG0006907	APOSC_05174, APOSC_05175	XENTR18404
OG0006908	APOSC_26806, APOSC_26807	XENTR03672
OG0006909	APOSC_00946	XENTR18357
OG0006911	APOSC_23502	XENTR17645
OG0006912	APOSC_10167	XENTR03948
OG0006913	APOSC_21485	XENTR04002
OG0006914	APOSC_17323	XENTR15248
OG0006915	APOSC_26464	XENTR05683
OG0006916	APOSC_04270	XENTR18036
OG0006917	APOSC_21814, APOSC_21813	XENTR03266
OG0006918	APOSC_20144, APOSC_14855	XENTR10731, XENTR10730
OG0006919	APOSC_28693	XENTR12172
OG0006920	APOSC_14677	XENTR10785
OG0006921	APOSC_26990	XENTR10556
OG0006922	APOSC_05237, APOSC_26054	XENTR00968
OG0006923	APOSC_09975	XENTR05461
OG0006924	APOSC_17355	XENTR06768
OG0006925	APOSC_12360	XENTR03837
OG0006926	APOSC_23235	XENTR12859
OG0006927	APOSC_12997	XENTR10634
OG0006928	APOSC_13798	XENTR10691
OG0006929	APOSC_15538	XENTR05894
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	XENTR12285
OG0006932	APOSC_14195	XENTR01275
OG0006934	APOSC_15892	XENTR15092
OG0006935	APOSC_24367	XENTR08699
OG0006936	APOSC_23709	XENTR08928
OG0006937	APOSC_10533	XENTR04504
OG0006938	APOSC_02071	XENTR16149
OG0006939	APOSC_21829	XENTR12765
OG0006940	APOSC_26678	XENTR01692
OG0006942	APOSC_15674	XENTR09478
OG0006943	APOSC_02744	XENTR15386
OG0006944	APOSC_23707	XENTR07046
OG0006945	APOSC_28020	XENTR00117
OG0006946	APOSC_14039	XENTR16824, XENTR16825
OG0006948	APOSC_06730	XENTR04780
OG0006949	APOSC_17697	XENTR11256
OG0006951	APOSC_23643	XENTR14803
OG0006952	APOSC_15791	XENTR05143
OG0006953	APOSC_08950	XENTR09448
OG0006954	APOSC_10218	XENTR03844
OG0006955	APOSC_17210	XENTR06398
OG0006957	APOSC_00100	XENTR08977
OG0006958	APOSC_25823	XENTR07775
OG0006959	APOSC_20494	XENTR17553
OG0006960	APOSC_19583	XENTR16241
OG0006962	APOSC_03262, APOSC_03263	XENTR09246
OG0006964	APOSC_10222	XENTR09387
OG0006966	APOSC_26275	XENTR09367
OG0006967	APOSC_12955	XENTR03908
OG0006968	APOSC_00698	XENTR15434
OG0006969	APOSC_07170	XENTR16749, XENTR16750, XENTR16751
OG0006970	APOSC_09941	XENTR14271, XENTR14272
OG0006971	APOSC_04252	XENTR01201
OG0006972	APOSC_09617	XENTR19251
OG0006973	APOSC_26245	XENTR09146
OG0006974	APOSC_06682	XENTR12649, XENTR05529
OG0006975	APOSC_14478, APOSC_15520	XENTR12996
OG0006976	APOSC_01644, APOSC_01645	XENTR01210
OG0006977	APOSC_15264	XENTR11302
OG0006978	APOSC_00042	XENTR16961
OG0006979	APOSC_22138	XENTR01458
OG0006980	APOSC_11757	XENTR06239
OG0006981	APOSC_04390	XENTR16320
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	XENTR11312
OG0006984	APOSC_14602	XENTR13708, XENTR02353
OG0006985	APOSC_21926	XENTR11227
OG0006987	APOSC_20794	XENTR01282, XENTR01281
OG0006988	APOSC_00895	XENTR12330
OG0006989	APOSC_01479	XENTR04170
OG0006990	APOSC_13593, APOSC_13594	XENTR08922
OG0006991	APOSC_01763	XENTR17838
OG0006993	APOSC_04772	XENTR09372
OG0006994	APOSC_08742	XENTR00114
OG0006997	APOSC_28149	XENTR17546, XENTR17545
OG0006998	APOSC_22383	XENTR06955
OG0006999	APOSC_09100	XENTR00236
OG0007000	APOSC_20337	XENTR01902, XENTR01901
OG0007001	APOSC_08849	XENTR17344, XENTR17343
OG0007002	APOSC_27671	XENTR06832
OG0007003	APOSC_26380	XENTR16048
OG0007005	APOSC_24636	XENTR07132
OG0007006	APOSC_28366	XENTR12975
OG0007008	APOSC_18746	XENTR18543
OG0007009	APOSC_07119	XENTR09577
OG0007010	APOSC_12136	XENTR05499
OG0007011	APOSC_20429	XENTR05787
OG0007012	APOSC_15867	XENTR03267
OG0007013	APOSC_09730	XENTR09137
OG0007014	APOSC_16895	XENTR08855
OG0007015	APOSC_28647	XENTR02491
OG0007016	APOSC_25603	XENTR00478
OG0007018	APOSC_00713	XENTR13179
OG0007020	APOSC_18999	XENTR09770
OG0007021	APOSC_04328	XENTR08839
OG0007022	APOSC_24349	XENTR16029
OG0007023	APOSC_14309, APOSC_12375	XENTR07024
OG0007025	APOSC_12694	XENTR13731
OG0007026	APOSC_28712, APOSC_21089	XENTR18056
OG0007027	APOSC_10461	XENTR19169, XENTR11118
OG0007028	APOSC_23530	XENTR00104
OG0007029	APOSC_18912, APOSC_04107	XENTR07776
OG0007030	APOSC_08778	XENTR05657
OG0007031	APOSC_13081, APOSC_13080	XENTR07790
OG0007032	APOSC_12833, APOSC_09407	XENTR17468
OG0007033	APOSC_24322	XENTR16190
OG0007034	APOSC_19528	XENTR05241
OG0007035	APOSC_17691	XENTR06046
OG0007036	APOSC_03069	XENTR17676, XENTR17677
OG0007037	APOSC_01629	XENTR05417
OG0007038	APOSC_21427	XENTR01237
OG0007039	APOSC_01662	XENTR03063
OG0007040	APOSC_25165, APOSC_25164	XENTR16157
OG0007041	APOSC_28485	XENTR01415
OG0007042	APOSC_10292	XENTR03360
OG0007043	APOSC_28626	XENTR02003
OG0007044	APOSC_05977	XENTR08465, XENTR13827
OG0007045	APOSC_16504	XENTR05481
OG0007046	APOSC_23056	XENTR09390
OG0007047	APOSC_10550	XENTR12940
OG0007048	APOSC_00169, APOSC_00168, APOSC_25307	XENTR12714
OG0007049	APOSC_08006	XENTR10205
OG0007050	APOSC_16824	XENTR10229
OG0007052	APOSC_12402	XENTR10707, XENTR18218
OG0007053	APOSC_04174	XENTR06867
OG0007054	APOSC_27121, APOSC_27122	XENTR17771
OG0007055	APOSC_28893	XENTR04557
OG0007056	APOSC_16544	XENTR04936
OG0007057	APOSC_06628	XENTR14128
OG0007058	APOSC_07588	XENTR13895
OG0007059	APOSC_01188	XENTR01903
OG0007061	APOSC_14209	XENTR12828
OG0007062	APOSC_14304, APOSC_14306, APOSC_14305	XENTR03101
OG0007063	APOSC_13274	XENTR05680
OG0007064	APOSC_02456	XENTR16371
OG0007066	APOSC_08408, APOSC_08407, APOSC_08406	XENTR18528, XENTR05764
OG0007068	APOSC_27141	XENTR04871
OG0007069	APOSC_05193	XENTR06666
OG0007071	APOSC_27041	XENTR07783
OG0007072	APOSC_14835	XENTR07265
OG0007073	APOSC_00327	XENTR08573
OG0007074	APOSC_19473	XENTR03247
OG0007075	APOSC_03866	XENTR02206
OG0007076	APOSC_05680, APOSC_05681	XENTR15551
OG0007077	APOSC_28490	XENTR02860, XENTR01951
OG0007078	APOSC_08234	XENTR01751
OG0007079	APOSC_23613	XENTR16725
OG0007080	APOSC_29043	XENTR05164
OG0007081	APOSC_19187	XENTR06924
OG0007082	APOSC_05786	XENTR16647
OG0007083	APOSC_23920	XENTR12941
OG0007084	APOSC_07815	XENTR15425
OG0007085	APOSC_12901	XENTR03719
OG0007086	APOSC_01919	XENTR15548
OG0007087	APOSC_20929	XENTR10659
OG0007088	APOSC_03055	XENTR13069
OG0007090	APOSC_18836	XENTR04663
OG0007091	APOSC_23447	XENTR16106
OG0007092	APOSC_10609	XENTR09595
OG0007093	APOSC_27296	XENTR09556
OG0007094	APOSC_17231	XENTR03856
OG0007095	APOSC_12306	XENTR11185
OG0007096	APOSC_21381	XENTR15677
OG0007097	APOSC_22424	XENTR10319
OG0007098	APOSC_27550	XENTR00462
OG0007099	APOSC_13497	XENTR01909
OG0007100	APOSC_06224	XENTR02538
OG0007102	APOSC_04717	XENTR10584
OG0007103	APOSC_20501	XENTR09292
OG0007104	APOSC_20485	XENTR08818, XENTR11925
OG0007105	APOSC_00982	XENTR17989, XENTR17988
OG0007106	APOSC_15406	XENTR02834
OG0007107	APOSC_13860	XENTR15605
OG0007108	APOSC_08652	XENTR11156
OG0007111	APOSC_24673	XENTR16348
OG0007112	APOSC_07955	XENTR05305
OG0007113	APOSC_26888	XENTR07047
OG0007114	APOSC_24702	XENTR17139
OG0007116	APOSC_21841	XENTR07013
OG0007117	APOSC_03236, APOSC_03235	XENTR15556
OG0007118	APOSC_04848	XENTR11167
OG0007119	APOSC_26478	XENTR00359
OG0007120	APOSC_09342	XENTR11017
OG0007122	APOSC_21045	XENTR13022
OG0007123	APOSC_11213, APOSC_12000, APOSC_11999	XENTR09569
OG0007124	APOSC_18196	XENTR10585
OG0007125	APOSC_16964	XENTR13558
OG0007126	APOSC_04894	XENTR05105
OG0007127	APOSC_05902	XENTR03372
OG0007128	APOSC_24957	XENTR05067
OG0007130	APOSC_03999	XENTR10790
OG0007131	APOSC_10588	XENTR04760
OG0007132	APOSC_16704	XENTR18457
OG0007133	APOSC_06050	XENTR06849
OG0007134	APOSC_24007	XENTR14638
OG0007135	APOSC_09007	XENTR14139
OG0007136	APOSC_19499	XENTR11242
OG0007137	APOSC_15395	XENTR16364
OG0007138	APOSC_25998	XENTR01287
OG0007139	APOSC_13534	XENTR18713
OG0007140	APOSC_28245	XENTR14828, XENTR13212
OG0007141	APOSC_12832	XENTR04779
OG0007143	APOSC_09027	XENTR13932
OG0007144	APOSC_18396	XENTR05104
OG0007145	APOSC_05978	XENTR04506
OG0007147	APOSC_00758	XENTR17348
OG0007148	APOSC_24246	XENTR15137
OG0007150	APOSC_13696	XENTR09755
OG0007151	APOSC_16201	XENTR05788
OG0007153	APOSC_21808, APOSC_21809	XENTR08905
OG0007154	APOSC_09623	XENTR03882
OG0007158	APOSC_06197, APOSC_06198	XENTR08364
OG0007160	APOSC_27732	XENTR00523
OG0007161	APOSC_15986	XENTR12550, XENTR15126
OG0007162	APOSC_04745	XENTR17539
OG0007164	APOSC_03942	XENTR00655
OG0007165	APOSC_07907	XENTR02602
OG0007166	APOSC_23211	XENTR10142
OG0007168	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706	XENTR01098
OG0007171	APOSC_13248	XENTR07480
OG0007173	APOSC_26787	XENTR13485
OG0007174	APOSC_10018	XENTR18531, XENTR02471
OG0007175	APOSC_18003	XENTR08705, XENTR08706
OG0007176	APOSC_24850	XENTR14504
OG0007177	APOSC_15721, APOSC_15720	XENTR13081
OG0007178	APOSC_26910	XENTR03949
OG0007179	APOSC_05209	XENTR10416
OG0007181	APOSC_25559	XENTR10462
OG0007182	APOSC_09478	XENTR01510
OG0007183	APOSC_18541	XENTR04220
OG0007186	APOSC_13894	XENTR13974
OG0007187	APOSC_08009	XENTR07115
OG0007188	APOSC_25381	XENTR08812
OG0007189	APOSC_00608	XENTR03901
OG0007190	APOSC_04882, APOSC_05549	XENTR01938
OG0007191	APOSC_12579	XENTR04764
OG0007192	APOSC_09506	XENTR00135
OG0007199	APOSC_10274	XENTR12048, XENTR00223
OG0007200	APOSC_12718	XENTR08147
OG0007201	APOSC_14691	XENTR08891
OG0007248	APOSC_03737, APOSC_03736	XENTR09965, XENTR09966
OG0007250	APOSC_24667	XENTR15090, XENTR15089
OG0007251	APOSC_28896	XENTR16778
OG0007253	APOSC_09890	XENTR15675, XENTR06641
OG0007254	APOSC_05593	XENTR16036
OG0007255	APOSC_02937	XENTR03356, XENTR03355
OG0007256	APOSC_13604	XENTR05599
OG0007258	APOSC_09346	XENTR05062
OG0007261	APOSC_15857	XENTR14144
OG0007264	APOSC_03686	XENTR00464, XENTR00463
OG0007266	APOSC_11708	XENTR14040
OG0007267	APOSC_12090	XENTR00329
OG0007268	APOSC_14984	XENTR07436
OG0007270	APOSC_12135	XENTR00919
OG0007271	APOSC_24548	XENTR06576
OG0007272	APOSC_03969	XENTR18622
OG0007273	APOSC_01670	XENTR11486
OG0007274	APOSC_15030	XENTR14808
OG0007275	APOSC_04072	XENTR10112
OG0007276	APOSC_28587	XENTR17394
OG0007279	APOSC_06293, APOSC_26833	XENTR03525
OG0007280	APOSC_05359	XENTR04651
OG0007281	APOSC_24565	XENTR00958
OG0007282	APOSC_22102	XENTR10935
OG0007283	APOSC_17484	XENTR07330
OG0007284	APOSC_15160	XENTR07884, XENTR03693
OG0007285	APOSC_09662	XENTR05890
OG0007288	APOSC_01075, APOSC_25609	XENTR04861
OG0007289	APOSC_19502	XENTR01683
OG0007290	APOSC_09809	XENTR07276
OG0007291	APOSC_20720, APOSC_20719	XENTR02444
OG0007292	APOSC_15788	XENTR16459
OG0007293	APOSC_05980	XENTR15743
OG0007294	APOSC_17131	XENTR14997
OG0007295	APOSC_20953, APOSC_20952	XENTR04865
OG0007296	APOSC_15801	XENTR00485
OG0007297	APOSC_18063	XENTR19091
OG0007298	APOSC_22995	XENTR05560
OG0007300	APOSC_25712	XENTR05357
OG0007301	APOSC_25373	XENTR16260
OG0007302	APOSC_29071	XENTR00417
OG0007303	APOSC_26419, APOSC_26418	XENTR14363
OG0007304	APOSC_17074	XENTR08025
OG0007305	APOSC_13539	XENTR16934
OG0007306	APOSC_00386	XENTR11408
OG0007307	APOSC_26088	XENTR00613
OG0007308	APOSC_03628, APOSC_03629	XENTR02295
OG0007309	APOSC_15232	XENTR13050
OG0007310	APOSC_26420	XENTR13427
OG0007312	APOSC_28830	XENTR01859
OG0007314	APOSC_00085	XENTR14853
OG0007316	APOSC_20938	XENTR04896
OG0007317	APOSC_09236	XENTR13051
OG0007318	APOSC_27333	XENTR08377
OG0007319	APOSC_28563	XENTR16805
OG0007320	APOSC_09070	XENTR11235
OG0007321	APOSC_08246	XENTR12796
OG0007323	APOSC_21806	XENTR08193, XENTR08194
OG0007325	APOSC_16460	XENTR07774
OG0007326	APOSC_06448	XENTR05294
OG0007329	APOSC_17623	XENTR12936
OG0007330	APOSC_23615	XENTR08463
OG0007331	APOSC_06014, APOSC_12252	XENTR00732
OG0007333	APOSC_01580	XENTR12288
OG0007334	APOSC_17842	XENTR18884
OG0007335	APOSC_14641	XENTR07715
OG0007336	APOSC_00569	XENTR19188, XENTR12086
OG0007337	APOSC_02309	XENTR18440, XENTR09152
OG0007338	APOSC_05870	XENTR13663
OG0007339	APOSC_03135	XENTR03376
OG0007341	APOSC_24434	XENTR00193
OG0007342	APOSC_22103	XENTR05724
OG0007343	APOSC_25429	XENTR09826
OG0007344	APOSC_25620	XENTR15343
OG0007345	APOSC_24827	XENTR05583, XENTR13476
OG0007347	APOSC_08865	XENTR11224
OG0007348	APOSC_20245	XENTR09214
OG0007351	APOSC_10204	XENTR03181
OG0007353	APOSC_26202	XENTR09557
OG0007354	APOSC_14859	XENTR00406
OG0007356	APOSC_03184	XENTR01249
OG0007357	APOSC_21551	XENTR15128
OG0007358	APOSC_06636	XENTR00577, XENTR00576
OG0007359	APOSC_02421	XENTR02146
OG0007360	APOSC_08047	XENTR00103
OG0007361	APOSC_07077	XENTR11435
OG0007363	APOSC_09409	XENTR10822
OG0007364	APOSC_17982	XENTR05632
OG0007365	APOSC_27987	XENTR00063
OG0007366	APOSC_07261	XENTR08103
OG0007367	APOSC_14422	XENTR00303
OG0007368	APOSC_00449	XENTR04464
OG0007369	APOSC_21876	XENTR01060
OG0007370	APOSC_07343	XENTR06534
OG0007371	APOSC_05073, APOSC_05074	XENTR13383
OG0007372	APOSC_14301	XENTR12651
OG0007373	APOSC_14544	XENTR03573
OG0007374	APOSC_22886	XENTR06461
OG0007376	APOSC_17658	XENTR04648
OG0007377	APOSC_24138	XENTR03953
OG0007378	APOSC_02419, APOSC_02420	XENTR11537
OG0007379	APOSC_16042	XENTR13530
OG0007380	APOSC_13102	XENTR17613
OG0007381	APOSC_27746, APOSC_27745	XENTR10253
OG0007384	APOSC_20809	XENTR07600
OG0007385	APOSC_03876	XENTR11824
OG0007386	APOSC_04054	XENTR18391
OG0007387	APOSC_06916	XENTR14518
OG0007388	APOSC_17547	XENTR17197
OG0007389	APOSC_03633	XENTR06158
OG0007390	APOSC_28975, APOSC_09958	XENTR18596
OG0007391	APOSC_00054	XENTR01526
OG0007392	APOSC_20092	XENTR04287
OG0007393	APOSC_12259	XENTR11702
OG0007394	APOSC_00711	XENTR12646
OG0007395	APOSC_23644	XENTR07594
OG0007396	APOSC_12497	XENTR00514
OG0007397	APOSC_04277	XENTR00313
OG0007399	APOSC_10673	XENTR04879
OG0007400	APOSC_25122	XENTR06104, XENTR06105
OG0007401	APOSC_10465	XENTR17065
OG0007402	APOSC_00968	XENTR11340
OG0007403	APOSC_28964	XENTR09758
OG0007405	APOSC_09312	XENTR12887
OG0007406	APOSC_15372	XENTR00832
OG0007407	APOSC_10545	XENTR07577
OG0007408	APOSC_27587	XENTR11855
OG0007409	APOSC_14637	XENTR03019
OG0007410	APOSC_13940	XENTR05602
OG0007411	APOSC_14970	XENTR19232
OG0007412	APOSC_03576	XENTR19082
OG0007413	APOSC_08895	XENTR16851
OG0007415	APOSC_03560	XENTR06922
OG0007418	APOSC_05342	XENTR04049
OG0007419	APOSC_03939	XENTR11330
OG0007420	APOSC_07817, APOSC_19151, APOSC_07816	XENTR09238
OG0007421	APOSC_01857	XENTR03781
OG0007422	APOSC_09386	XENTR03872
OG0007423	APOSC_13864	XENTR12993
OG0007424	APOSC_14283	XENTR11339
OG0007425	APOSC_10510	XENTR16373
OG0007427	APOSC_17844	XENTR02005
OG0007428	APOSC_18209	XENTR10603
OG0007429	APOSC_15937, APOSC_15938	XENTR06612
OG0007430	APOSC_07726	XENTR02841
OG0007431	APOSC_16398	XENTR03371
OG0007432	APOSC_27468	XENTR06026
OG0007433	APOSC_15519	XENTR13706
OG0007437	APOSC_08991	XENTR07931
OG0007438	APOSC_24617	XENTR02922
OG0007439	APOSC_15942	XENTR06565
OG0007440	APOSC_25156	XENTR16878
OG0007441	APOSC_09470	XENTR04516
OG0007442	APOSC_05686	XENTR00039
OG0007443	APOSC_06512	XENTR10297
OG0007445	APOSC_27335	XENTR12978, XENTR12979
OG0007446	APOSC_06202	XENTR06442
OG0007447	APOSC_04248	XENTR12201
OG0007448	APOSC_21259	XENTR15377, XENTR01461
OG0007450	APOSC_24868	XENTR06660
OG0007451	APOSC_03436	XENTR12405
OG0007452	APOSC_13061	XENTR17957
OG0007453	APOSC_11031	XENTR01387
OG0007454	APOSC_23331	XENTR04173
OG0007455	APOSC_14525	XENTR07691
OG0007456	APOSC_27800	XENTR04528
OG0007457	APOSC_18601	XENTR10055
OG0007458	APOSC_00473	XENTR08684
OG0007459	APOSC_03345	XENTR11371
OG0007460	APOSC_13905	XENTR05094
OG0007461	APOSC_28835	XENTR08489
OG0007462	APOSC_13842	XENTR08425
OG0007463	APOSC_09528	XENTR08950
OG0007465	APOSC_11740	XENTR04059
OG0007466	APOSC_17418	XENTR02679
OG0007467	APOSC_13611	XENTR07159
OG0007468	APOSC_12434	XENTR15060
OG0007471	APOSC_14448	XENTR04599
OG0007472	APOSC_01349	XENTR00553
OG0007473	APOSC_27428, APOSC_27429	XENTR01457
OG0007474	APOSC_06877	XENTR06036
OG0007476	APOSC_12767	XENTR14782
OG0007477	APOSC_11620	XENTR17920
OG0007478	APOSC_00149	XENTR01177
OG0007479	APOSC_05417	XENTR01389
OG0007480	APOSC_16083	XENTR14211
OG0007481	APOSC_11072	XENTR08890
OG0007482	APOSC_11382	XENTR11438
OG0007484	APOSC_03384, APOSC_10885	XENTR11668
OG0007485	APOSC_01104, APOSC_01105	XENTR09035
OG0007486	APOSC_15650	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007488	APOSC_10046	XENTR12274
OG0007489	APOSC_15853, APOSC_13134	XENTR06667
OG0007490	APOSC_06228	XENTR18724
OG0007491	APOSC_20172	XENTR07351
OG0007492	APOSC_19304, APOSC_19305	XENTR18957
OG0007493	APOSC_15913, APOSC_15912	XENTR09779
OG0007495	APOSC_17790	XENTR08419
OG0007496	APOSC_07260, APOSC_23340	XENTR06004
OG0007497	APOSC_08478	XENTR07427
OG0007498	APOSC_08188	XENTR10735
OG0007499	APOSC_16910, APOSC_16911	XENTR11617
OG0007500	APOSC_21410	XENTR08411
OG0007501	APOSC_28090, APOSC_28089	XENTR00395
OG0007503	APOSC_15711	XENTR07556, XENTR07557
OG0007504	APOSC_22782	XENTR00131
OG0007506	APOSC_09382	XENTR09086
OG0007507	APOSC_18497, APOSC_18498	XENTR00172
OG0007508	APOSC_13088	XENTR16412
OG0007509	APOSC_28922	XENTR02576
OG0007510	APOSC_02927	XENTR13679
OG0007513	APOSC_24535	XENTR00761
OG0007514	APOSC_03963	XENTR13992, XENTR00309
OG0007515	APOSC_21428	XENTR16605
OG0007517	APOSC_06793	XENTR19247
OG0007518	APOSC_11498	XENTR06614
OG0007519	APOSC_16685	XENTR05051
OG0007520	APOSC_15336	XENTR14762, XENTR14763
OG0007522	APOSC_14152	XENTR07712
OG0007524	APOSC_20152	XENTR17573, XENTR02042
OG0007525	APOSC_09924	XENTR04661, XENTR04662
OG0007527	APOSC_24874	XENTR13242
OG0007528	APOSC_26491, APOSC_26492	XENTR07788
OG0007529	APOSC_12650	XENTR07378
OG0007531	APOSC_03072	XENTR15044, XENTR15045
