Orthogroup	APOSC_ok	NEMVE
OG0007139	APOSC_13534	NEMVE09713
OG0007141	APOSC_12832	NEMVE14565
OG0007142	APOSC_05928	NEMVE16109
OG0007143	APOSC_09027	NEMVE08778, NEMVE20919
OG0007145	APOSC_05978	NEMVE19580
OG0007146	APOSC_01991	NEMVE18006
OG0007147	APOSC_00758	NEMVE13817
OG0007148	APOSC_24246	NEMVE22073
OG0007149	APOSC_08881, APOSC_26311, APOSC_16822	NEMVE12301
OG0007150	APOSC_13696	NEMVE11424
OG0007151	APOSC_16201	NEMVE22467
OG0007152	APOSC_26651, APOSC_26652	NEMVE25856
OG0007153	APOSC_21808, APOSC_21809	NEMVE18215
OG0007154	APOSC_09623	NEMVE23811
OG0007158	APOSC_06197, APOSC_06198	NEMVE25894
OG0007159	APOSC_03068	NEMVE05524
OG0007161	APOSC_15986	NEMVE21945
OG0007162	APOSC_06296	NEMVE16258
OG0007163	APOSC_06910	NEMVE16742
OG0007164	APOSC_03942	NEMVE18934
OG0007165	APOSC_07907	NEMVE14929
OG0007166	APOSC_23211	NEMVE07634
OG0007170	APOSC_09859, APOSC_03867	NEMVE22134
OG0007171	APOSC_13248	NEMVE22675
OG0007173	APOSC_26787	NEMVE10079
OG0007174	APOSC_10018	NEMVE07400
OG0007175	APOSC_18003	NEMVE21931
OG0007176	APOSC_24850	NEMVE05885
OG0007177	APOSC_15721, APOSC_15720	NEMVE06930
OG0007178	APOSC_26910	NEMVE09946
OG0007179	APOSC_05209	NEMVE24920
OG0007180	APOSC_09778	NEMVE22211
OG0007181	APOSC_25559	NEMVE22672, NEMVE11674
OG0007182	APOSC_09478	NEMVE25249
OG0007183	APOSC_18541	NEMVE01494, NEMVE21223
OG0007184	APOSC_00822, APOSC_17205	NEMVE13898
OG0007186	APOSC_13894	NEMVE16937
OG0007187	APOSC_08009	NEMVE13089
OG0007188	APOSC_25381	NEMVE21925
OG0007189	APOSC_00608	NEMVE08515
OG0007190	APOSC_04882, APOSC_05549	NEMVE09045
OG0007191	APOSC_12579	NEMVE04826
OG0007192	APOSC_09506	NEMVE12614
OG0007195	APOSC_01958	NEMVE21446
OG0007199	APOSC_10274	NEMVE05797
OG0007200	APOSC_12718	NEMVE18894
OG0007201	APOSC_14691	NEMVE15153, NEMVE03813
OG0007202	APOSC_28739	NEMVE12996
OG0007248	APOSC_03737, APOSC_03736	NEMVE05909
OG0007249	APOSC_16981	NEMVE19970, NEMVE03114, NEMVE25503
OG0007250	APOSC_24667	NEMVE23608
OG0007251	APOSC_28896	NEMVE08153
OG0007252	APOSC_19542	NEMVE24745
OG0007253	APOSC_09890	NEMVE01126
OG0007254	APOSC_05593	NEMVE23140
OG0007255	APOSC_02937	NEMVE06734
OG0007256	APOSC_13604	NEMVE11514
OG0007258	APOSC_09346	NEMVE00047, NEMVE14648
OG0007261	APOSC_15857	NEMVE06464, NEMVE10739
OG0007264	APOSC_03686	NEMVE15060
OG0007266	APOSC_11708	NEMVE00843
OG0007267	APOSC_12090	NEMVE01298, NEMVE18408
OG0007268	APOSC_14984	NEMVE08006
OG0007270	APOSC_12135	NEMVE23267
OG0007271	APOSC_24548	NEMVE14749
OG0007272	APOSC_03969	NEMVE17086
OG0007273	APOSC_01670	NEMVE22414
OG0007274	APOSC_15030	NEMVE12604, NEMVE24366
OG0007275	APOSC_04072	NEMVE14669
OG0007277	APOSC_08684	NEMVE02383
OG0007278	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028	NEMVE03386
OG0007279	APOSC_06293, APOSC_26833	NEMVE24542
OG0007280	APOSC_05359	NEMVE14013
OG0007281	APOSC_24565	NEMVE23664
OG0007282	APOSC_22102	NEMVE13645
OG0007288	APOSC_01075, APOSC_25609	NEMVE08146
OG0007289	APOSC_19502	NEMVE10504
OG0007290	APOSC_09809	NEMVE17402
OG0007291	APOSC_20720, APOSC_20719	NEMVE14746
OG0007292	APOSC_15788	NEMVE08212
OG0007293	APOSC_05980	NEMVE13245
OG0007294	APOSC_17131	NEMVE05938
OG0007295	APOSC_20953, APOSC_20952	NEMVE19179
OG0007296	APOSC_15801	NEMVE13425
OG0007297	APOSC_18063	NEMVE05122
OG0007299	APOSC_14198	NEMVE17700
OG0007300	APOSC_25712	NEMVE10414
OG0007301	APOSC_25373	NEMVE05910
OG0007302	APOSC_29071	NEMVE24421
OG0007303	APOSC_26419, APOSC_26418	NEMVE21168, NEMVE21934
OG0007304	APOSC_17074	NEMVE19345
OG0007305	APOSC_13539	NEMVE18637
OG0007306	APOSC_00386	NEMVE18933
OG0007307	APOSC_26088	NEMVE15849
OG0007309	APOSC_15232	NEMVE20201
OG0007310	APOSC_26420	NEMVE06728
OG0007312	APOSC_28830	NEMVE23732
OG0007313	APOSC_14585, APOSC_16230	NEMVE25309, NEMVE13991, NEMVE11990
OG0007314	APOSC_00085	NEMVE14601
OG0007316	APOSC_20938	NEMVE13237
OG0007317	APOSC_09236	NEMVE07571
OG0007318	APOSC_27333	NEMVE13190
OG0007319	APOSC_28563	NEMVE13526
OG0007320	APOSC_09070	NEMVE13887
OG0007321	APOSC_08246	NEMVE14743
OG0007322	APOSC_15004	NEMVE13884
OG0007323	APOSC_21806	NEMVE15965
OG0007324	APOSC_20832	NEMVE05288
OG0007325	APOSC_16460	NEMVE14080
OG0007326	APOSC_11975, APOSC_06448	NEMVE02450
OG0007327	APOSC_00135	NEMVE09633
OG0007328	APOSC_01312	NEMVE25409
OG0007329	APOSC_17623	NEMVE24680
OG0007331	APOSC_06014, APOSC_12252	NEMVE17405, NEMVE06097
OG0007332	APOSC_06770	NEMVE06433
OG0007333	APOSC_01580	NEMVE18252
OG0007334	APOSC_17842	NEMVE09677
OG0007335	APOSC_22701	NEMVE13032
OG0007335	APOSC_14641	NEMVE10469
OG0007336	APOSC_00569	NEMVE22461
OG0007337	APOSC_02309	NEMVE05791
OG0007338	APOSC_05870	NEMVE08790
OG0007339	APOSC_03135	NEMVE04953
OG0007341	APOSC_24434	NEMVE14964
OG0007342	APOSC_22103	NEMVE14032
OG0007343	APOSC_25429	NEMVE06113
OG0007344	APOSC_25620	NEMVE17645
OG0007347	APOSC_08865	NEMVE05928
OG0007348	APOSC_20245	NEMVE25081
OG0007349	APOSC_23223	NEMVE24138
OG0007351	APOSC_10204	NEMVE15176
OG0007352	APOSC_08520	NEMVE22263
OG0007353	APOSC_26202	NEMVE09891
OG0007354	APOSC_14859	NEMVE12447, NEMVE22312
OG0007355	APOSC_15367	NEMVE26015, NEMVE24494
OG0007356	APOSC_03184	NEMVE22435
OG0007357	APOSC_21551	NEMVE03442
OG0007358	APOSC_06636	NEMVE22472
OG0007360	APOSC_08047	NEMVE13667
OG0007361	APOSC_07077	NEMVE21896
OG0007363	APOSC_09409	NEMVE07823
OG0007364	APOSC_17982	NEMVE14072
OG0007365	APOSC_27987	NEMVE02500
OG0007366	APOSC_07261	NEMVE10651
OG0007367	APOSC_14422	NEMVE14913
OG0007368	APOSC_00449	NEMVE21985
OG0007369	APOSC_21876	NEMVE09186, NEMVE04959
OG0007370	APOSC_07343	NEMVE24854
OG0007371	APOSC_05073, APOSC_05074	NEMVE22865
OG0007372	APOSC_14301	NEMVE14160
OG0007373	APOSC_14544	NEMVE22902
OG0007374	APOSC_22886	NEMVE10037
OG0007376	APOSC_17658	NEMVE14158
OG0007377	APOSC_24138	NEMVE01324
OG0007378	APOSC_02419, APOSC_02420	NEMVE23117
OG0007380	APOSC_13102	NEMVE06086, NEMVE12199
OG0007381	APOSC_27746, APOSC_27745	NEMVE23101
OG0007382	APOSC_16338	NEMVE14758
OG0007383	APOSC_03806	NEMVE20839
OG0007385	APOSC_03876	NEMVE14990
OG0007386	APOSC_04054	NEMVE13865, NEMVE00269
OG0007387	APOSC_06916	NEMVE23956
OG0007388	APOSC_17547	NEMVE05194
OG0007389	APOSC_03633	NEMVE25345
OG0007390	APOSC_28975, APOSC_09958	NEMVE24823
OG0007391	APOSC_00054	NEMVE08201
OG0007392	APOSC_20092	NEMVE13961
OG0007393	APOSC_12259	NEMVE00582, NEMVE21768
OG0007394	APOSC_00711	NEMVE22615
OG0007395	APOSC_23644	NEMVE17435
OG0007396	APOSC_12497	NEMVE15920
OG0007397	APOSC_04277	NEMVE09462
OG0007399	APOSC_10673	NEMVE09265
OG0007401	APOSC_10465	NEMVE13443
OG0007402	APOSC_00968	NEMVE14824
OG0007403	APOSC_28964	NEMVE18192
OG0007404	APOSC_11329, APOSC_11328	NEMVE24746
OG0007405	APOSC_09312	NEMVE13995
OG0007407	APOSC_10545	NEMVE14797
OG0007408	APOSC_27587	NEMVE08149
OG0007409	APOSC_14637	NEMVE13321
OG0007411	APOSC_14970	NEMVE14384
OG0007412	APOSC_03576	NEMVE08446
OG0007413	APOSC_08895	NEMVE22933
OG0007415	APOSC_03560	NEMVE22466
OG0007416	APOSC_12793	NEMVE04678
OG0007417	APOSC_21158	NEMVE08802
OG0007418	APOSC_05342	NEMVE25117
OG0007419	APOSC_03939	NEMVE14407
OG0007421	APOSC_01857	NEMVE01648
OG0007422	APOSC_09386	NEMVE06450
OG0007423	APOSC_13864	NEMVE09572
OG0007424	APOSC_14283	NEMVE07064
OG0007425	APOSC_10510	NEMVE01463
OG0007426	APOSC_28103	NEMVE25299
OG0007427	APOSC_17844	NEMVE11584, NEMVE11585
OG0007430	APOSC_07726	NEMVE21972
OG0007431	APOSC_16398	NEMVE22905
OG0007432	APOSC_27468	NEMVE23141
OG0007433	APOSC_15519	NEMVE14283, NEMVE02780
OG0007434	APOSC_05301, APOSC_15399	NEMVE21333
OG0007435	APOSC_02032	NEMVE14771, NEMVE22934
OG0007437	APOSC_08991	NEMVE06897
OG0007438	APOSC_24617	NEMVE24737
OG0007439	APOSC_15942	NEMVE02374, NEMVE20588
OG0007440	APOSC_25156	NEMVE21710
OG0007441	APOSC_09470	NEMVE10398
OG0007442	APOSC_05686	NEMVE22223
OG0007443	APOSC_06512	NEMVE25371
OG0007445	APOSC_27335	NEMVE24684
OG0007446	APOSC_06202	NEMVE14884
OG0007447	APOSC_04248	NEMVE15214
OG0007449	APOSC_27147	NEMVE18234
OG0007450	APOSC_24868	NEMVE01821
OG0007451	APOSC_03436	NEMVE09386
OG0007452	APOSC_13061	NEMVE00170, NEMVE13609
OG0007453	APOSC_11031	NEMVE13424
OG0007454	APOSC_23331	NEMVE14909
OG0007455	APOSC_14525	NEMVE14702
OG0007456	APOSC_27800	NEMVE06082
OG0007457	APOSC_18601	NEMVE19632, NEMVE25342
OG0007459	APOSC_03345	NEMVE25566
OG0007460	APOSC_13905	NEMVE14451
OG0007463	APOSC_09528	NEMVE20726, NEMVE22590
OG0007464	APOSC_25571, APOSC_25570	NEMVE24268
OG0007465	APOSC_11740	NEMVE17581, NEMVE22007
OG0007466	APOSC_17418	NEMVE22832
OG0007467	APOSC_13611	NEMVE21131
OG0007470	APOSC_28856	NEMVE24480
OG0007471	APOSC_14448	NEMVE23466
OG0007472	APOSC_01349	NEMVE14194
OG0007473	APOSC_27428, APOSC_27429	NEMVE21682
OG0007474	APOSC_06877	NEMVE18991
OG0007475	APOSC_11169	NEMVE10836
OG0007476	APOSC_12767	NEMVE15012
OG0007477	APOSC_11620	NEMVE05313
OG0007478	APOSC_00149	NEMVE15694
OG0007480	APOSC_16083	NEMVE13266
OG0007481	APOSC_11072	NEMVE22561
OG0007482	APOSC_11382	NEMVE13581
OG0007483	APOSC_19340	NEMVE08075
OG0007484	APOSC_03384, APOSC_10885	NEMVE06907
OG0007485	APOSC_01104, APOSC_01105	NEMVE25477
OG0007487	APOSC_28323	NEMVE19514
OG0007488	APOSC_10046	NEMVE24850
OG0007489	APOSC_15853, APOSC_13134	NEMVE13290
OG0007490	APOSC_06228	NEMVE24955
OG0007491	APOSC_20172	NEMVE15400
OG0007492	APOSC_19304, APOSC_19305	NEMVE12352
OG0007494	APOSC_05908	NEMVE13649
OG0007495	APOSC_17790, APOSC_05318	NEMVE14337
OG0007496	APOSC_07260, APOSC_23340	NEMVE05960
OG0007497	APOSC_08478	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	APOSC_08188	NEMVE11016, NEMVE12879
OG0007499	APOSC_16910, APOSC_16911	NEMVE18098
OG0007500	APOSC_21410	NEMVE22504
OG0007501	APOSC_28090, APOSC_28089	NEMVE15355
OG0007503	APOSC_15711	NEMVE11611
OG0007504	APOSC_22782	NEMVE23039
OG0007506	APOSC_09382	NEMVE22395
OG0007507	APOSC_18497, APOSC_18498	NEMVE25891
OG0007508	APOSC_13088	NEMVE14963
OG0007509	APOSC_28922	NEMVE17668
OG0007510	APOSC_02927	NEMVE05795
OG0007513	APOSC_24535	NEMVE25913
OG0007515	APOSC_21428	NEMVE25353
OG0007517	APOSC_06793	NEMVE22057
OG0007518	APOSC_11498	NEMVE14498
OG0007519	APOSC_16685	NEMVE13604
OG0007522	APOSC_14152	NEMVE14092
OG0007524	APOSC_20152	NEMVE19720
OG0007525	APOSC_09924	NEMVE25128, NEMVE07761
OG0007527	APOSC_24874	NEMVE24239
OG0007528	APOSC_26491, APOSC_26492	NEMVE16685, NEMVE16684
OG0007531	APOSC_03072	NEMVE14641
OG0007533	APOSC_01449	NEMVE25147
OG0007539	APOSC_15823	NEMVE11229, NEMVE10534
OG0007582	APOSC_22783	NEMVE25110
OG0007583	APOSC_01595, APOSC_14627	NEMVE05002
OG0007586	APOSC_20350	NEMVE21958
OG0007587	APOSC_15890	NEMVE05439
OG0007588	APOSC_12209	NEMVE14974
OG0007589	APOSC_12502	NEMVE00133, NEMVE16108
OG0007591	APOSC_10553	NEMVE14305
OG0007592	APOSC_00525	NEMVE25777
OG0007594	APOSC_03024, APOSC_11239	NEMVE13798, NEMVE12256
OG0007595	APOSC_13562	NEMVE13188
OG0007597	APOSC_05814, APOSC_05815	NEMVE02017
OG0007598	APOSC_26583	NEMVE13275, NEMVE15766
OG0007600	APOSC_26819	NEMVE25474
OG0007601	APOSC_27809	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	APOSC_06477	NEMVE08220
OG0007603	APOSC_24609	NEMVE09888, NEMVE25916
OG0007604	APOSC_23480	NEMVE15922
OG0007605	APOSC_17292	NEMVE22713
OG0007606	APOSC_26148	NEMVE07882
OG0007607	APOSC_11532	NEMVE14803
OG0007608	APOSC_02832	NEMVE25259
OG0007609	APOSC_27864	NEMVE14141
OG0007610	APOSC_24658	NEMVE13618
OG0007612	APOSC_26052, APOSC_26051	NEMVE13493
OG0007613	APOSC_02165, APOSC_02166	NEMVE25112
OG0007614	APOSC_11198, APOSC_11199	NEMVE25043
OG0007615	APOSC_12637	NEMVE13394
OG0007616	APOSC_02217	NEMVE22755
OG0007618	APOSC_20263, APOSC_20264	NEMVE05717
OG0007619	APOSC_14017	NEMVE22719
OG0007621	APOSC_26719	NEMVE15854
OG0007622	APOSC_09858	NEMVE14178
OG0007623	APOSC_28837, APOSC_01924, APOSC_01923	NEMVE25451
OG0007624	APOSC_27965	NEMVE01610
OG0007625	APOSC_25771, APOSC_01131	NEMVE03404
OG0007626	APOSC_06523	NEMVE09273
OG0007628	APOSC_19416	NEMVE07362
OG0007629	APOSC_19061	NEMVE03312, NEMVE13373
OG0007631	APOSC_07643	NEMVE06747
OG0007632	APOSC_20965	NEMVE14960
OG0007633	APOSC_19734	NEMVE04946
OG0007634	APOSC_23117	NEMVE23401
OG0007637	APOSC_04953	NEMVE16744, NEMVE06908
OG0007638	APOSC_28435	NEMVE25858
OG0007639	APOSC_24431, APOSC_17528	NEMVE06099
OG0007640	APOSC_13852	NEMVE08959
OG0007643	APOSC_15984	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	APOSC_22609	NEMVE06297
OG0007646	APOSC_17349	NEMVE11980, NEMVE25514
OG0007647	APOSC_14665	NEMVE17951
OG0007648	APOSC_18620	NEMVE07012
OG0007649	APOSC_15988	NEMVE22367
OG0007650	APOSC_10838, APOSC_01972	NEMVE08861
OG0007651	APOSC_17594	NEMVE06271
OG0007652	APOSC_12442	NEMVE24675
OG0007653	APOSC_07917	NEMVE20290
OG0007654	APOSC_14217	NEMVE25572
OG0007656	APOSC_03159	NEMVE00479, NEMVE05622
OG0007657	APOSC_01993	NEMVE09719
OG0007658	APOSC_01597, APOSC_17037	NEMVE17719
OG0007659	APOSC_09490	NEMVE15005
OG0007660	APOSC_28292	NEMVE06829
OG0007661	APOSC_12631	NEMVE23648, NEMVE25165
OG0007663	APOSC_02728	NEMVE03506
OG0007664	APOSC_02524	NEMVE08366, NEMVE09875
OG0007667	APOSC_10901	NEMVE21308
OG0007670	APOSC_19925	NEMVE00374, NEMVE13235
OG0007672	APOSC_28764	NEMVE01018
OG0007674	APOSC_01693	NEMVE09137
OG0007675	APOSC_17091	NEMVE14230
OG0007676	APOSC_05879	NEMVE09075
OG0007679	APOSC_28369, APOSC_08460	NEMVE14614
OG0007680	APOSC_28293	NEMVE09957
OG0007681	APOSC_17846	NEMVE11266, NEMVE04177
OG0007683	APOSC_22433	NEMVE05155, NEMVE09112
OG0007684	APOSC_25918	NEMVE07913
OG0007685	APOSC_12938	NEMVE22475
OG0007687	APOSC_20932	NEMVE15064
OG0007689	APOSC_00574	NEMVE15533, NEMVE25163
OG0007690	APOSC_18618	NEMVE09407
OG0007691	APOSC_18370	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	APOSC_16094	NEMVE24948
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	NEMVE14461
OG0007695	APOSC_21620	NEMVE15957
OG0007696	APOSC_17052	NEMVE13808
OG0007697	APOSC_24641	NEMVE22701
OG0007698	APOSC_12163	NEMVE19391
OG0007699	APOSC_06935	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007700	APOSC_12981, APOSC_12982	NEMVE06383, NEMVE20983
OG0007701	APOSC_00228	NEMVE23722
OG0007702	APOSC_07178	NEMVE22678
OG0007703	APOSC_06165	NEMVE22465
OG0007704	APOSC_15384	NEMVE13360
OG0007705	APOSC_02342, APOSC_14271	NEMVE23373
OG0007708	APOSC_16373	NEMVE14576
OG0007711	APOSC_14750	NEMVE03458
OG0007712	APOSC_08827, APOSC_08828	NEMVE16922
OG0007713	APOSC_19438	NEMVE10952
OG0007714	APOSC_11333	NEMVE04698
OG0007715	APOSC_19107	NEMVE14423
OG0007716	APOSC_07645	NEMVE24083
OG0007718	APOSC_07512	NEMVE14642
OG0007720	APOSC_08007, APOSC_19911, APOSC_03823, APOSC_16721	NEMVE18653, NEMVE20099
OG0007721	APOSC_14451	NEMVE16202
OG0007722	APOSC_17122	NEMVE24674
OG0007725	APOSC_19072	NEMVE08931
OG0007727	APOSC_14215	NEMVE22125
OG0007728	APOSC_18281	NEMVE19501
OG0007729	APOSC_12073	NEMVE05917
OG0007730	APOSC_11616	NEMVE22534
OG0007733	APOSC_23441	NEMVE13390
OG0007734	APOSC_09736	NEMVE01827
OG0007735	APOSC_16156, APOSC_22290	NEMVE13740
OG0007737	APOSC_15574	NEMVE19984
OG0007739	APOSC_06240	NEMVE13651
OG0007740	APOSC_26788	NEMVE07649
OG0007743	APOSC_06572	NEMVE22363
OG0007744	APOSC_09925	NEMVE15801
OG0007745	APOSC_13500	NEMVE23484
OG0007746	APOSC_14936	NEMVE15823
OG0007747	APOSC_12022	NEMVE23082
OG0007748	APOSC_10507	NEMVE23336
OG0007749	APOSC_16625	NEMVE14299
OG0007750	APOSC_14979	NEMVE16263
OG0007751	APOSC_11823	NEMVE21679
OG0007752	APOSC_03918	NEMVE25084
OG0007753	APOSC_28077	NEMVE09762
OG0007754	APOSC_02480	NEMVE04608
OG0007756	APOSC_14705	NEMVE21769, NEMVE21203
OG0007757	APOSC_22966	NEMVE22374
OG0007758	APOSC_21644	NEMVE24832
OG0007759	APOSC_15672, APOSC_15671	NEMVE23846
OG0007760	APOSC_10797	NEMVE16471
OG0007761	APOSC_23778	NEMVE10403
OG0007763	APOSC_14363	NEMVE01958, NEMVE20035
OG0007764	APOSC_01579, APOSC_28881	NEMVE06037
OG0007765	APOSC_00678, APOSC_22190	NEMVE19483
OG0007766	APOSC_07061	NEMVE05141
OG0007767	APOSC_28554	NEMVE13662
OG0007768	APOSC_26432	NEMVE21905
OG0007769	APOSC_21393	NEMVE08042
OG0007770	APOSC_21431	NEMVE05408, NEMVE20937
OG0007771	APOSC_05662	NEMVE13470
OG0007772	APOSC_13501	NEMVE06176
OG0007773	APOSC_03995	NEMVE07114
OG0007774	APOSC_13250	NEMVE08940
OG0007775	APOSC_06585	NEMVE06546
OG0007776	APOSC_15731	NEMVE20241
OG0007778	APOSC_20133	NEMVE24975
OG0007779	APOSC_20163	NEMVE10345
OG0007781	APOSC_21561	NEMVE14598
OG0007782	APOSC_19048	NEMVE13738
OG0007783	APOSC_08633	NEMVE23094
OG0007785	APOSC_00225, APOSC_09108	NEMVE23583
OG0007786	APOSC_27963	NEMVE10346
OG0007789	APOSC_27516	NEMVE22184
OG0007790	APOSC_12725	NEMVE13911
OG0007791	APOSC_15286	NEMVE22262
OG0007794	APOSC_01078	NEMVE13881
OG0007795	APOSC_14033	NEMVE16217
OG0007796	APOSC_00173	NEMVE16045
OG0007798	APOSC_19232	NEMVE07652
OG0007800	APOSC_04185	NEMVE02246
OG0007801	APOSC_16478	NEMVE24803
OG0007802	APOSC_24032	NEMVE05110
OG0007803	APOSC_25972	NEMVE14259
OG0007804	APOSC_27902	NEMVE13958
OG0007805	APOSC_07297	NEMVE23683
OG0007807	APOSC_18526	NEMVE23161
OG0007809	APOSC_26876	NEMVE19397
OG0007810	APOSC_20810	NEMVE25323
OG0007811	APOSC_07082	NEMVE22619
OG0007812	APOSC_14235	NEMVE05957
OG0007813	APOSC_26038, APOSC_08477	NEMVE22957
OG0007814	APOSC_17495	NEMVE10610
OG0007816	APOSC_06784	NEMVE14681
OG0007820	APOSC_13774	NEMVE10824
OG0007823	APOSC_03519, APOSC_12438	NEMVE14069
OG0007825	APOSC_18771, APOSC_18772	NEMVE24335
OG0007826	APOSC_13545	NEMVE22606
OG0007827	APOSC_20981	NEMVE15793
OG0007829	APOSC_13789, APOSC_12814	NEMVE14463
OG0007830	APOSC_25337	NEMVE22401
OG0007831	APOSC_23248	NEMVE13120
OG0007832	APOSC_11298	NEMVE22265
OG0007833	APOSC_10286	NEMVE23699
OG0007834	APOSC_11688	NEMVE22860
OG0007835	APOSC_19892	NEMVE05299
OG0007837	APOSC_11771	NEMVE17939
OG0007838	APOSC_07171	NEMVE16374
OG0007839	APOSC_21320, APOSC_10160	NEMVE03369
OG0007840	APOSC_23763, APOSC_08976	NEMVE14835
OG0007841	APOSC_20926	NEMVE14118
OG0007843	APOSC_07300	NEMVE09373
OG0007845	APOSC_18899, APOSC_18898	NEMVE23748
OG0007847	APOSC_17152	NEMVE07339
OG0007848	APOSC_10364	NEMVE22567
OG0007850	APOSC_09417	NEMVE06247
OG0007851	APOSC_01589	NEMVE13904
OG0007852	APOSC_01625, APOSC_01623	NEMVE23585
OG0007854	APOSC_02461, APOSC_02460	NEMVE10266
OG0007858	APOSC_09977	NEMVE23921
OG0007859	APOSC_16066	NEMVE22571, NEMVE20885
OG0007860	APOSC_23567	NEMVE06761
OG0007908	APOSC_09670	NEMVE13340
OG0007910	APOSC_20956, APOSC_13806	NEMVE17417, NEMVE20911, NEMVE11390
OG0007911	APOSC_26735	NEMVE07983
OG0007912	APOSC_12950	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	APOSC_16904	NEMVE18005
OG0007915	APOSC_04581	NEMVE19232, NEMVE06531
OG0007916	APOSC_28168, APOSC_03479	NEMVE13298
OG0007917	APOSC_27976	NEMVE24424
OG0007918	APOSC_22002	NEMVE25851
OG0007920	APOSC_21321	NEMVE23462
OG0007921	APOSC_05320	NEMVE08958
OG0007924	APOSC_20243, APOSC_20242	NEMVE16716
OG0007926	APOSC_00955	NEMVE22555
OG0007927	APOSC_24000	NEMVE13085
OG0007930	APOSC_18633, APOSC_09219	NEMVE22670
OG0007931	APOSC_05194	NEMVE02001
OG0007932	APOSC_11906	NEMVE20940, NEMVE23396
OG0007933	APOSC_04927	NEMVE13492, NEMVE11999
OG0007934	APOSC_29023	NEMVE25429
OG0007937	APOSC_02733	NEMVE25331
OG0007938	APOSC_23046	NEMVE24777
OG0007940	APOSC_04099	NEMVE24639
OG0007941	APOSC_16273	NEMVE23201
OG0007943	APOSC_24917	NEMVE13601
OG0007944	APOSC_23766	NEMVE25215
OG0007946	APOSC_20648, APOSC_20649	NEMVE25132
OG0007947	APOSC_12155	NEMVE09699
OG0007948	APOSC_25146	NEMVE08238
OG0007951	APOSC_01248	NEMVE14182
OG0007952	APOSC_01052	NEMVE14869
OG0007953	APOSC_00302	NEMVE08477
OG0007954	APOSC_19677, APOSC_19678	NEMVE19250
OG0007955	APOSC_00091	NEMVE07888
OG0007956	APOSC_19930	NEMVE25554
OG0007957	APOSC_02795	NEMVE15377
OG0007958	APOSC_13077	NEMVE21992
OG0007959	APOSC_23624	NEMVE06212
OG0007961	APOSC_04664	NEMVE22779
OG0007962	APOSC_17861	NEMVE18122
OG0007963	APOSC_07038	NEMVE13861
OG0007964	APOSC_03858	NEMVE08711, NEMVE11799
OG0007965	APOSC_13907	NEMVE20506
OG0007966	APOSC_24056	NEMVE07836
OG0007968	APOSC_13647	NEMVE01617
OG0007969	APOSC_22956	NEMVE09301, NEMVE23413
OG0007970	APOSC_06446	NEMVE06256
OG0007971	APOSC_25406	NEMVE07956
OG0007972	APOSC_08717	NEMVE13341
OG0007973	APOSC_09594	NEMVE08897
OG0007974	APOSC_08616	NEMVE14826
OG0007975	APOSC_11633	NEMVE21874
OG0007977	APOSC_09009, APOSC_09008	NEMVE06275
OG0007978	APOSC_20326	NEMVE07101
OG0007979	APOSC_06426, APOSC_06427	NEMVE21700
OG0007980	APOSC_27208	NEMVE05723
OG0007981	APOSC_08505	NEMVE09517
OG0007983	APOSC_02662	NEMVE14172
OG0007984	APOSC_28885	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	APOSC_01049	NEMVE24004
OG0007987	APOSC_17823	NEMVE13955
OG0007988	APOSC_23468	NEMVE13338
OG0007990	APOSC_13512	NEMVE09182
OG0007991	APOSC_14722	NEMVE22986
OG0007993	APOSC_21612	NEMVE08910
OG0007994	APOSC_12623	NEMVE03520
OG0007996	APOSC_17440	NEMVE13646
OG0007997	APOSC_21698	NEMVE19513
OG0007998	APOSC_22204	NEMVE13103
OG0007999	APOSC_09847	NEMVE06729
OG0008000	APOSC_03861	NEMVE09345, NEMVE20611
OG0008001	APOSC_01709	NEMVE25418
OG0008002	APOSC_09739	NEMVE25367
OG0008003	APOSC_25748	NEMVE22529
OG0008004	APOSC_21640	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	APOSC_09035	NEMVE25176
OG0008006	APOSC_17172	NEMVE23911
OG0008007	APOSC_10197	NEMVE25115
OG0008008	APOSC_08380	NEMVE06561
OG0008009	APOSC_26253, APOSC_17890	NEMVE24576
OG0008011	APOSC_14830	NEMVE18294
OG0008012	APOSC_23151, APOSC_23150	NEMVE24882
OG0008013	APOSC_01356	NEMVE04911
OG0008016	APOSC_23825	NEMVE08957
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	NEMVE18181
OG0008019	APOSC_07865	NEMVE25415
OG0008020	APOSC_27780	NEMVE13173
OG0008021	APOSC_00387	NEMVE22596
OG0008022	APOSC_16216	NEMVE07871
OG0008023	APOSC_18944	NEMVE07050
OG0008026	APOSC_09936	NEMVE25695
OG0008027	APOSC_06386	NEMVE01124
OG0008028	APOSC_27294, APOSC_27293	NEMVE08557
