Orthogroup	APOSC_ok	HELIO_ok
OG0006254	APOSC_09754	HELIO_03235
OG0006255	APOSC_12367	HELIO_01290
OG0006256	APOSC_27700	HELIO_09276
OG0006257	APOSC_22535	HELIO_05551
OG0006258	APOSC_28143	HELIO_02104
OG0006259	APOSC_27968, APOSC_27967	HELIO_08011
OG0006260	APOSC_09774	HELIO_02690
OG0006261	APOSC_06934	HELIO_01281
OG0006262	APOSC_16097	HELIO_03022
OG0006263	APOSC_28291	HELIO_01869
OG0006265	APOSC_06482	HELIO_02915
OG0006266	APOSC_04471	HELIO_09601
OG0006268	APOSC_23154	HELIO_11361
OG0006269	APOSC_18341, APOSC_18340	HELIO_01840
OG0006270	APOSC_24411	HELIO_03056
OG0006271	APOSC_01767	HELIO_08830
OG0006273	APOSC_14698	HELIO_08816
OG0006274	APOSC_05415	HELIO_07872
OG0006275	APOSC_03010	HELIO_03477
OG0006276	APOSC_28046	HELIO_03275
OG0006276	APOSC_25253	HELIO_01815
OG0006278	APOSC_26547	HELIO_12003
OG0006279	APOSC_21488	HELIO_03686
OG0006280	APOSC_05701	HELIO_04297
OG0006282	APOSC_20699	HELIO_02370
OG0006283	APOSC_21898	HELIO_12120
OG0006284	APOSC_17077	HELIO_12533
OG0006285	APOSC_26526	HELIO_00662
OG0006286	APOSC_10357	HELIO_12161
OG0006287	APOSC_17884	HELIO_11429
OG0006289	APOSC_23398	HELIO_05726
OG0006290	APOSC_09719, APOSC_09720	HELIO_11929
OG0006291	APOSC_15695	HELIO_02126
OG0006292	APOSC_13130	HELIO_00798
OG0006293	APOSC_21478	HELIO_02797
OG0006294	APOSC_25798	HELIO_01836
OG0006295	APOSC_27816	HELIO_06735
OG0006296	APOSC_09402, APOSC_09403	HELIO_06978
OG0006297	APOSC_06137	HELIO_03473
OG0006298	APOSC_23078, APOSC_21654	HELIO_07555
OG0006299	APOSC_15235	HELIO_03597
OG0006300	APOSC_06143	HELIO_08889
OG0006301	APOSC_14170	HELIO_02503
OG0006302	APOSC_07364	HELIO_07327
OG0006304	APOSC_04870, APOSC_04871	HELIO_02086
OG0006305	APOSC_09305, APOSC_09304	HELIO_00440
OG0006306	APOSC_16571	HELIO_02884
OG0006307	APOSC_10245	HELIO_06176
OG0006308	APOSC_18706	HELIO_01030
OG0006310	APOSC_07796	HELIO_09882
OG0006311	APOSC_19031, APOSC_19032	HELIO_07328
OG0006312	APOSC_02920	HELIO_09759, HELIO_09758
OG0006315	APOSC_16530	HELIO_08491
OG0006316	APOSC_01457	HELIO_11024
OG0006318	APOSC_21042	HELIO_04140
OG0006319	APOSC_13656	HELIO_05167
OG0006320	APOSC_08286	HELIO_01365
OG0006321	APOSC_04793	HELIO_02693
OG0006322	APOSC_03517	HELIO_05302
OG0006323	APOSC_18189	HELIO_03381
OG0006324	APOSC_27096, APOSC_27097	HELIO_03518
OG0006325	APOSC_20822	HELIO_12476
OG0006327	APOSC_09302	HELIO_04051
OG0006328	APOSC_14875, APOSC_14876	HELIO_10414
OG0006329	APOSC_06676	HELIO_06141
OG0006330	APOSC_11664, APOSC_11665	HELIO_02203
OG0006331	APOSC_22141	HELIO_06448
OG0006332	APOSC_06680	HELIO_10634
OG0006334	APOSC_14348	HELIO_03962
OG0006335	APOSC_16776	HELIO_08944
OG0006336	APOSC_00188	HELIO_11751
OG0006337	APOSC_16182	HELIO_01227
OG0006338	APOSC_05885	HELIO_02771, HELIO_07035
OG0006339	APOSC_03533	HELIO_05939
OG0006340	APOSC_01676	HELIO_10564
OG0006341	APOSC_00352	HELIO_02596
OG0006342	APOSC_04361, APOSC_04360, APOSC_04362	HELIO_10417
OG0006343	APOSC_19586	HELIO_10924, HELIO_03814
OG0006344	APOSC_26452	HELIO_02682
OG0006345	APOSC_20819	HELIO_06204
OG0006348	APOSC_22289, APOSC_22288	HELIO_04624
OG0006349	APOSC_09628	HELIO_11196
OG0006351	APOSC_20662	HELIO_01111
OG0006352	APOSC_28135	HELIO_12264
OG0006353	APOSC_03902	HELIO_08847
OG0006354	APOSC_19593	HELIO_06452
OG0006356	APOSC_01236	HELIO_12334
OG0006358	APOSC_14623	HELIO_09093
OG0006359	APOSC_05942	HELIO_05317
OG0006360	APOSC_03655	HELIO_03201
OG0006361	APOSC_06699	HELIO_08471
OG0006362	APOSC_25966	HELIO_00933
OG0006363	APOSC_11350	HELIO_03249
OG0006364	APOSC_10348	HELIO_11661
OG0006365	APOSC_17335	HELIO_02059
OG0006366	APOSC_11800	HELIO_09372
OG0006367	APOSC_11043	HELIO_01807
OG0006370	APOSC_08924, APOSC_08925	HELIO_08191
OG0006371	APOSC_15978	HELIO_05907
OG0006372	APOSC_14360	HELIO_12026
OG0006375	APOSC_05177	HELIO_08503
OG0006376	APOSC_08625	HELIO_08120
OG0006377	APOSC_05358	HELIO_08767
OG0006378	APOSC_20942	HELIO_10749
OG0006379	APOSC_27898	HELIO_11177
OG0006380	APOSC_28690	HELIO_09164
OG0006381	APOSC_07173	HELIO_05870
OG0006382	APOSC_07977	HELIO_08796
OG0006383	APOSC_28852	HELIO_00800
OG0006384	APOSC_00707	HELIO_05166
OG0006385	APOSC_27944	HELIO_06115
OG0006386	APOSC_07212	HELIO_08108
OG0006388	APOSC_17676	HELIO_03315
OG0006389	APOSC_03797	HELIO_10791
OG0006390	APOSC_03325	HELIO_00558
OG0006391	APOSC_09539	HELIO_08033
OG0006392	APOSC_00974	HELIO_11026
OG0006393	APOSC_04034	HELIO_00803
OG0006394	APOSC_10095	HELIO_07735
OG0006395	APOSC_21447	HELIO_02881
OG0006396	APOSC_23836	HELIO_07809
OG0006398	APOSC_20537, APOSC_20536	HELIO_10908
OG0006401	APOSC_10571	HELIO_05695
OG0006402	APOSC_15840	HELIO_12228, HELIO_12229
OG0006405	APOSC_00520	HELIO_06399
OG0006407	APOSC_09135	HELIO_02958, HELIO_02959
OG0006408	APOSC_19771	HELIO_00982
OG0006409	APOSC_26216	HELIO_01205
OG0006442	APOSC_16841	HELIO_11335
OG0006443	APOSC_25767	HELIO_11958
OG0006444	APOSC_19041, APOSC_16653, APOSC_19795, APOSC_22876, APOSC_07682	HELIO_10343
OG0006446	APOSC_21886, APOSC_21887	HELIO_09199
OG0006447	APOSC_15689	HELIO_02401
OG0006448	APOSC_02936	HELIO_04101
OG0006452	APOSC_15838	HELIO_08481
OG0006454	APOSC_28104	HELIO_03255
OG0006455	APOSC_14171	HELIO_02347
OG0006456	APOSC_07276	HELIO_08853
OG0006457	APOSC_22597	HELIO_00878
OG0006458	APOSC_27252	HELIO_10295
OG0006459	APOSC_25637	HELIO_04320
OG0006460	APOSC_21182	HELIO_05276
OG0006461	APOSC_16902, APOSC_16903	HELIO_01776
OG0006463	APOSC_17852	HELIO_12258
OG0006464	APOSC_09006	HELIO_03458
OG0006465	APOSC_06897	HELIO_10993
OG0006467	APOSC_24310, APOSC_24309	HELIO_04066
OG0006468	APOSC_24678	HELIO_07270
OG0006469	APOSC_18314, APOSC_18315	HELIO_10978
OG0006470	APOSC_18031	HELIO_01090
OG0006471	APOSC_06162	HELIO_01265
OG0006472	APOSC_14649	HELIO_04238
OG0006474	APOSC_26113	HELIO_12383
OG0006475	APOSC_05034	HELIO_08214
OG0006476	APOSC_08315	HELIO_04991
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	HELIO_11915
OG0006479	APOSC_10681	HELIO_06008
OG0006480	APOSC_03945	HELIO_11368
OG0006481	APOSC_03150	HELIO_00988
OG0006482	APOSC_21043	HELIO_08203
OG0006483	APOSC_06154	HELIO_01587
OG0006485	APOSC_08620	HELIO_04753
OG0006486	APOSC_15012	HELIO_03923
OG0006487	APOSC_19270	HELIO_00559
OG0006488	APOSC_12358	HELIO_02453
OG0006489	APOSC_10361, APOSC_05478	HELIO_04048
OG0006490	APOSC_24017	HELIO_10388
OG0006491	APOSC_01687, APOSC_01688	HELIO_07075
OG0006492	APOSC_26486	HELIO_01792
OG0006493	APOSC_27613, APOSC_27614	HELIO_07266
OG0006494	APOSC_07778	HELIO_00627
OG0006495	APOSC_07380	HELIO_06646
OG0006496	APOSC_20816	HELIO_00474
OG0006497	APOSC_08623	HELIO_10804
OG0006498	APOSC_19797, APOSC_19796	HELIO_05645
OG0006499	APOSC_10389	HELIO_05894
OG0006500	APOSC_03098	HELIO_06567
OG0006501	APOSC_00765	HELIO_04534
OG0006502	APOSC_00883	HELIO_12184
OG0006503	APOSC_27770	HELIO_12395
OG0006504	APOSC_01156	HELIO_04078
OG0006505	APOSC_20445	HELIO_12638
OG0006506	APOSC_03691	HELIO_07885
OG0006507	APOSC_16527	HELIO_12124
OG0006508	APOSC_20054	HELIO_06377
OG0006509	APOSC_22187	HELIO_08979
OG0006512	APOSC_27881	HELIO_00915
OG0006513	APOSC_27513	HELIO_08808
OG0006514	APOSC_05533	HELIO_03646
OG0006515	APOSC_16228, APOSC_16229	HELIO_10337
OG0006516	APOSC_03896	HELIO_06603
OG0006517	APOSC_09680	HELIO_01010
OG0006518	APOSC_02599, APOSC_02598	HELIO_06694
OG0006519	APOSC_12765	HELIO_01604
OG0006520	APOSC_12169	HELIO_01054
OG0006522	APOSC_11508	HELIO_10646
OG0006523	APOSC_06060	HELIO_02795
OG0006524	APOSC_17843	HELIO_00304
OG0006525	APOSC_25884	HELIO_00865
OG0006526	APOSC_01306	HELIO_03425
OG0006527	APOSC_15642	HELIO_03298
OG0006528	APOSC_05534	HELIO_12157
OG0006530	APOSC_08727, APOSC_08726	HELIO_09378
OG0006532	APOSC_03775	HELIO_12414
OG0006533	APOSC_27947	HELIO_10267
OG0006534	APOSC_20823	HELIO_09880
OG0006535	APOSC_06095	HELIO_06827
OG0006536	APOSC_01707	HELIO_01245
OG0006537	APOSC_27228, APOSC_27227	HELIO_02770
OG0006538	APOSC_00849	HELIO_00835
OG0006540	APOSC_23072	HELIO_06514
OG0006541	APOSC_13544	HELIO_07727
OG0006543	APOSC_13261	HELIO_04460
OG0006544	APOSC_04216	HELIO_03354
OG0006545	APOSC_13229	HELIO_10212
OG0006546	APOSC_11101, APOSC_11100	HELIO_01839
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	HELIO_04168
OG0006548	APOSC_03508	HELIO_11823
OG0006549	APOSC_12936	HELIO_06344
OG0006550	APOSC_07594	HELIO_11646
OG0006551	APOSC_07615	HELIO_05948
OG0006552	APOSC_20548, APOSC_11862	HELIO_05537
OG0006553	APOSC_01403	HELIO_09294
OG0006554	APOSC_03164	HELIO_11137
OG0006555	APOSC_01108, APOSC_01891, APOSC_01892	HELIO_07289
OG0006556	APOSC_06362	HELIO_07036
OG0006559	APOSC_04167	HELIO_09362
OG0006560	APOSC_28832	HELIO_11821
OG0006561	APOSC_07744	HELIO_01583
OG0006562	APOSC_03887	HELIO_02270
OG0006563	APOSC_01550, APOSC_01549	HELIO_05170
OG0006564	APOSC_26209	HELIO_04895
OG0006565	APOSC_10866	HELIO_12038
OG0006567	APOSC_28410	HELIO_00971
OG0006568	APOSC_00682	HELIO_02321, HELIO_02320
OG0006569	APOSC_17737	HELIO_04025
OG0006571	APOSC_10825	HELIO_02921
OG0006573	APOSC_11659	HELIO_06358
OG0006574	APOSC_04366	HELIO_08922
OG0006575	APOSC_05762	HELIO_10920
OG0006576	APOSC_03834, APOSC_03835	HELIO_11431
OG0006576	APOSC_10720	HELIO_01101
OG0006577	APOSC_18358	HELIO_02340
OG0006578	APOSC_17434, APOSC_17435	HELIO_07383, HELIO_06625
OG0006579	APOSC_03156	HELIO_05914
OG0006580	APOSC_02262	HELIO_00870
OG0006581	APOSC_01334, APOSC_01333	HELIO_08025
OG0006582	APOSC_16021	HELIO_10336
OG0006583	APOSC_16840	HELIO_06969
OG0006584	APOSC_01906	HELIO_01051
OG0006585	APOSC_22262	HELIO_03688
OG0006586	APOSC_27380	HELIO_01946
OG0006587	APOSC_03008	HELIO_11243
OG0006588	APOSC_13782	HELIO_01448
OG0006590	APOSC_02109	HELIO_01741
OG0006591	APOSC_10735, APOSC_10736	HELIO_05448
OG0006592	APOSC_26274	HELIO_09688
OG0006593	APOSC_08283	HELIO_11602
OG0006595	APOSC_28606	HELIO_09575
OG0006596	APOSC_02900	HELIO_09364
OG0006597	APOSC_00355	HELIO_00477
OG0006598	APOSC_24420	HELIO_08458
OG0006599	APOSC_09671	HELIO_03613
OG0006600	APOSC_03012	HELIO_03138
OG0006601	APOSC_00959	HELIO_01346
OG0006602	APOSC_03273	HELIO_02442
OG0006604	APOSC_04100	HELIO_08860
OG0006605	APOSC_26667	HELIO_06773
OG0006606	APOSC_24910	HELIO_06615
OG0006607	APOSC_27888	HELIO_00321
OG0006608	APOSC_19691	HELIO_12351
OG0006609	APOSC_21438	HELIO_08243
OG0006610	APOSC_01833	HELIO_11565
OG0006612	APOSC_08295, APOSC_08294	HELIO_07236
OG0006613	APOSC_04709	HELIO_01930
OG0006614	APOSC_05907	HELIO_08065
OG0006615	APOSC_14961	HELIO_05092
OG0006616	APOSC_28056	HELIO_08234
OG0006617	APOSC_10296	HELIO_10779
OG0006618	APOSC_02966	HELIO_03387
OG0006619	APOSC_15031	HELIO_09123
OG0006620	APOSC_23639	HELIO_02725
OG0006621	APOSC_06277	HELIO_09053
OG0006622	APOSC_23407	HELIO_02210
OG0006623	APOSC_06502, APOSC_06503	HELIO_11233
OG0006624	APOSC_20035	HELIO_10116
OG0006625	APOSC_05965	HELIO_08164
OG0006626	APOSC_22608	HELIO_05961
OG0006627	APOSC_03480	HELIO_11995
OG0006628	APOSC_24051	HELIO_02588
OG0006629	APOSC_14330	HELIO_05404, HELIO_05763
OG0006630	APOSC_23460, APOSC_21363	HELIO_10586
OG0006631	APOSC_15797	HELIO_00442
OG0006632	APOSC_25276	HELIO_10046
OG0006633	APOSC_11289	HELIO_03206
OG0006634	APOSC_18770	HELIO_09643
OG0006635	APOSC_04079	HELIO_04021
OG0006636	APOSC_04041, APOSC_04040	HELIO_12004
OG0006638	APOSC_01074	HELIO_00603
OG0006640	APOSC_13996, APOSC_20915	HELIO_02481
OG0006641	APOSC_15539	HELIO_06767
OG0006642	APOSC_12346	HELIO_08918
OG0006643	APOSC_26277	HELIO_07167
OG0006644	APOSC_24840	HELIO_03204
OG0006645	APOSC_27655	HELIO_10104
OG0006646	APOSC_04284	HELIO_00489
OG0006647	APOSC_00971	HELIO_09459
OG0006648	APOSC_16882	HELIO_06638
OG0006649	APOSC_22574, APOSC_22573	HELIO_10793
OG0006650	APOSC_23176	HELIO_03117
OG0006651	APOSC_19150	HELIO_02310
OG0006652	APOSC_15914	HELIO_01175
OG0006653	APOSC_25952	HELIO_09990
OG0006654	APOSC_12253	HELIO_02769
OG0006656	APOSC_02190	HELIO_11349
OG0006657	APOSC_16689	HELIO_07908
OG0006659	APOSC_16628	HELIO_12103
OG0006660	APOSC_08166	HELIO_11761
OG0006661	APOSC_27742	HELIO_06626
OG0006662	APOSC_06587	HELIO_09320
OG0006663	APOSC_04731	HELIO_02313
OG0006664	APOSC_16959	HELIO_02701
OG0006666	APOSC_28091	HELIO_12248
OG0006668	APOSC_04760	HELIO_07541
OG0006669	APOSC_27486	HELIO_11899
OG0006670	APOSC_28849	HELIO_08029
OG0006671	APOSC_05278	HELIO_05864
OG0006673	APOSC_13958	HELIO_06392
OG0006675	APOSC_23095	HELIO_08924
OG0006676	APOSC_10437	HELIO_10377
OG0006677	APOSC_18451	HELIO_09774
OG0006678	APOSC_13342	HELIO_02277
OG0006679	APOSC_02477	HELIO_02358
OG0006680	APOSC_07702	HELIO_02680
OG0006681	APOSC_24454	HELIO_12263
OG0006682	APOSC_06757, APOSC_05163, APOSC_10870	HELIO_10432
OG0006683	APOSC_06938, APOSC_06937	HELIO_02924
OG0006684	APOSC_09053, APOSC_06226	HELIO_06154
OG0006686	APOSC_03178	HELIO_12341
OG0006687	APOSC_14192	HELIO_11277
OG0006688	APOSC_28132	HELIO_03127
OG0006689	APOSC_21490	HELIO_05938
OG0006690	APOSC_28918	HELIO_02191
OG0006691	APOSC_16914	HELIO_03575
OG0006692	APOSC_04233	HELIO_11578
OG0006694	APOSC_06064	HELIO_03880
OG0006695	APOSC_25904	HELIO_08328
OG0006696	APOSC_15077	HELIO_07111
OG0006697	APOSC_05032	HELIO_01191
OG0006698	APOSC_28657	HELIO_12446
OG0006699	APOSC_00097	HELIO_11479
OG0006700	APOSC_16359	HELIO_12057
OG0006703	APOSC_20561	HELIO_06495
OG0006705	APOSC_03745, APOSC_04954	HELIO_06835
OG0006706	APOSC_18731	HELIO_11342
OG0006707	APOSC_25256	HELIO_00394
OG0006709	APOSC_14577	HELIO_01142
OG0006710	APOSC_17610	HELIO_06551
OG0006711	APOSC_11023, APOSC_11022	HELIO_05604
OG0006712	APOSC_01301	HELIO_03348
OG0006713	APOSC_13866	HELIO_11450
OG0006714	APOSC_12262	HELIO_11043
OG0006715	APOSC_15810	HELIO_03316
OG0006716	APOSC_28917	HELIO_06298
OG0006717	APOSC_08108	HELIO_09109
OG0006718	APOSC_20387	HELIO_05927
OG0006719	APOSC_11596	HELIO_09746
OG0006720	APOSC_05336	HELIO_08931
OG0006721	APOSC_11479	HELIO_02607
OG0006722	APOSC_10310	HELIO_08515
OG0006724	APOSC_24700	HELIO_00952
OG0006725	APOSC_19453	HELIO_03001
OG0006726	APOSC_18316	HELIO_09973
OG0006727	APOSC_26994	HELIO_02122
OG0006728	APOSC_22576	HELIO_02827
OG0006730	APOSC_09155	HELIO_09404
OG0006732	APOSC_23950	HELIO_09714
OG0006733	APOSC_04981	HELIO_07160
OG0006734	APOSC_19244	HELIO_03231
OG0006735	APOSC_21826	HELIO_00738
OG0006737	APOSC_01534	HELIO_04436
OG0006738	APOSC_04135	HELIO_04208
OG0006739	APOSC_07843	HELIO_08662
OG0006740	APOSC_17524	HELIO_01063
OG0006741	APOSC_03216	HELIO_09739
OG0006742	APOSC_08953	HELIO_04731
OG0006743	APOSC_15027	HELIO_10221
OG0006744	APOSC_12295	HELIO_01364
OG0006745	APOSC_10325	HELIO_08879
OG0006748	APOSC_00908	HELIO_02187
OG0006749	APOSC_14278	HELIO_12329
OG0006750	APOSC_11672	HELIO_07144
OG0006751	APOSC_16556	HELIO_10611
OG0006752	APOSC_28200	HELIO_01665
OG0006753	APOSC_20682, APOSC_20681	HELIO_09521
OG0006755	APOSC_14956	HELIO_08486
OG0006756	APOSC_21173	HELIO_09795
OG0006757	APOSC_18094	HELIO_11315
OG0006758	APOSC_15760	HELIO_10590
OG0006759	APOSC_25234	HELIO_00719
OG0006760	APOSC_19037, APOSC_19036	HELIO_01833
OG0006761	APOSC_03290	HELIO_08292
OG0006762	APOSC_16740	HELIO_02010
OG0006763	APOSC_20026, APOSC_20025	HELIO_06010
OG0006764	APOSC_20869	HELIO_03493
OG0006765	APOSC_01940	HELIO_06109
OG0006767	APOSC_26860, APOSC_26857, APOSC_26858, APOSC_26859	HELIO_08143
OG0006768	APOSC_13809	HELIO_12787
OG0006769	APOSC_22100	HELIO_11443
OG0006772	APOSC_25051	HELIO_05481
OG0006775	APOSC_28615	HELIO_01233
OG0006776	APOSC_16675	HELIO_12504
OG0006777	APOSC_08802	HELIO_07723
OG0006780	APOSC_20477	HELIO_01407
OG0006824	APOSC_18719, APOSC_18718, APOSC_18720	HELIO_05300, HELIO_06194, HELIO_11865
OG0006826	APOSC_05008	HELIO_00390
OG0006827	APOSC_16610	HELIO_07804
OG0006828	APOSC_09038	HELIO_02011
OG0006829	APOSC_16030	HELIO_07838
OG0006830	APOSC_00845	HELIO_02103
OG0006831	APOSC_22111, APOSC_10261	HELIO_02840
OG0006832	APOSC_28825	HELIO_01148
OG0006833	APOSC_22162	HELIO_05301
OG0006834	APOSC_24802, APOSC_09258, APOSC_04306	HELIO_09834, HELIO_02971, HELIO_12610
OG0006835	APOSC_11631	HELIO_11599
OG0006837	APOSC_14057	HELIO_03233
OG0006838	APOSC_16437	HELIO_12316
OG0006839	APOSC_01680	HELIO_11165
OG0006843	APOSC_14144	HELIO_07672
OG0006844	APOSC_11535	HELIO_02360
OG0006845	APOSC_12608	HELIO_05531
OG0006846	APOSC_05736, APOSC_05737	HELIO_02303
OG0006847	APOSC_15685	HELIO_04305
OG0006848	APOSC_26271	HELIO_10864
OG0006849	APOSC_20947	HELIO_05945
OG0006851	APOSC_24551	HELIO_01136
OG0006852	APOSC_14573	HELIO_02486, HELIO_04562
OG0006853	APOSC_07788	HELIO_02737
OG0006856	APOSC_28793	HELIO_07178
OG0006857	APOSC_12395	HELIO_10880
OG0006860	APOSC_01094	HELIO_05728
OG0006861	APOSC_11661	HELIO_03418
OG0006862	APOSC_00866	HELIO_06074
OG0006863	APOSC_05257	HELIO_10528
OG0006864	APOSC_16067	HELIO_07403
OG0006865	APOSC_09348	HELIO_03278, HELIO_03277
OG0006867	APOSC_11115	HELIO_00909
OG0006869	APOSC_04651	HELIO_10982
OG0006870	APOSC_12633	HELIO_07470
OG0006871	APOSC_01977	HELIO_03606
OG0006872	APOSC_08701	HELIO_07875
OG0006873	APOSC_23503	HELIO_02802
OG0006874	APOSC_11485	HELIO_08686
OG0006875	APOSC_10381	HELIO_10647
OG0006876	APOSC_18254	HELIO_12562
OG0006877	APOSC_18293	HELIO_09562
OG0006878	APOSC_01773	HELIO_02141
OG0006879	APOSC_06604	HELIO_10499
OG0006880	APOSC_03709	HELIO_05383
OG0006881	APOSC_09150	HELIO_09282, HELIO_09283
OG0006882	APOSC_06091	HELIO_00837
OG0006883	APOSC_17580, APOSC_17579	HELIO_10209
OG0006884	APOSC_28319	HELIO_08370
OG0006885	APOSC_22492	HELIO_07678
OG0006886	APOSC_04387	HELIO_01710
OG0006887	APOSC_00826	HELIO_00170
OG0006888	APOSC_22590	HELIO_11291
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	HELIO_07081
OG0006890	APOSC_27999	HELIO_01755
OG0006891	APOSC_00967	HELIO_06848
OG0006892	APOSC_26125	HELIO_10025
OG0006893	APOSC_22113	HELIO_02287
OG0006894	APOSC_04510	HELIO_01525
OG0006895	APOSC_20287	HELIO_00885
OG0006896	APOSC_23139	HELIO_11058, HELIO_11057
OG0006897	APOSC_06582	HELIO_06557
OG0006899	APOSC_17275	HELIO_06042
OG0006900	APOSC_15970	HELIO_06595
OG0006901	APOSC_25494	HELIO_03815
OG0006902	APOSC_16017	HELIO_01197
OG0006903	APOSC_06899	HELIO_08134
OG0006904	APOSC_20807	HELIO_03416
OG0006905	APOSC_11319	HELIO_02801
OG0006906	APOSC_00341	HELIO_04811
OG0006907	APOSC_05174, APOSC_05175	HELIO_02666
OG0006908	APOSC_26806, APOSC_26807	HELIO_08017
OG0006909	APOSC_00946	HELIO_01498
OG0006911	APOSC_23502	HELIO_04412
OG0006912	APOSC_10167	HELIO_01132
OG0006913	APOSC_21485	HELIO_09871, HELIO_09872
OG0006914	APOSC_17323	HELIO_07176
OG0006915	APOSC_26464	HELIO_09309
OG0006916	APOSC_04270	HELIO_11109
OG0006917	APOSC_21814, APOSC_21813	HELIO_00862
OG0006918	APOSC_14855	HELIO_00387
OG0006919	APOSC_28693	HELIO_12526
OG0006921	APOSC_26990	HELIO_03601
OG0006923	APOSC_09975	HELIO_08623
OG0006924	APOSC_17355	HELIO_10197
OG0006925	APOSC_12360	HELIO_06577
OG0006926	APOSC_23235	HELIO_01892
OG0006927	APOSC_12997	HELIO_01236
OG0006928	APOSC_13798	HELIO_10460, HELIO_10461
OG0006929	APOSC_15538	HELIO_05023
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	HELIO_10024
OG0006932	APOSC_14195	HELIO_03552
OG0006933	APOSC_13271	HELIO_07703, HELIO_07830
OG0006934	APOSC_15892	HELIO_02300
OG0006935	APOSC_24367	HELIO_02305
OG0006936	APOSC_23709	HELIO_01325
OG0006937	APOSC_10533	HELIO_10195
OG0006939	APOSC_21829	HELIO_09910
OG0006940	APOSC_26678	HELIO_02426
OG0006941	APOSC_07180	HELIO_00376, HELIO_00193
OG0006943	APOSC_02744	HELIO_00593
OG0006944	APOSC_23707	HELIO_10544
OG0006946	APOSC_14039	HELIO_08697
OG0006949	APOSC_17697	HELIO_00053
OG0006950	APOSC_15827	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	APOSC_23643	HELIO_06091
OG0006954	APOSC_10218	HELIO_00977
OG0006955	APOSC_17210	HELIO_06102
OG0006956	APOSC_19164	HELIO_03837
OG0006957	APOSC_00100	HELIO_09843
OG0006958	APOSC_25823	HELIO_03705
OG0006959	APOSC_20494	HELIO_03367
OG0006960	APOSC_19583	HELIO_11955
OG0006962	APOSC_03262, APOSC_03263	HELIO_04139
OG0006964	APOSC_10222	HELIO_05324
OG0006965	APOSC_18545	HELIO_01499
OG0006966	APOSC_26275	HELIO_00843
OG0006967	APOSC_12955	HELIO_03858
OG0006968	APOSC_00698	HELIO_10124
OG0006969	APOSC_07170	HELIO_04692
OG0006970	APOSC_09941	HELIO_03853
OG0006971	APOSC_04252	HELIO_04205
OG0006972	APOSC_09617	HELIO_12289
OG0006973	APOSC_26245	HELIO_05811
OG0006975	APOSC_15520	HELIO_00766
OG0006976	APOSC_01644, APOSC_01645	HELIO_09447
OG0006977	APOSC_15264	HELIO_03745
OG0006979	APOSC_22138	HELIO_08949
OG0006980	APOSC_11757	HELIO_06927
OG0006981	APOSC_04390	HELIO_10873
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	HELIO_09182
OG0006983	APOSC_00534	HELIO_09699
OG0006985	APOSC_21926	HELIO_08249
OG0006988	APOSC_00895	HELIO_01745
OG0006989	APOSC_01479	HELIO_01925
OG0006990	APOSC_13593, APOSC_13594	HELIO_06240
OG0006991	APOSC_01763	HELIO_08801
OG0006992	APOSC_25456	HELIO_03687
OG0006993	APOSC_04772	HELIO_04356
OG0006994	APOSC_08742	HELIO_10742
OG0006995	APOSC_00344	HELIO_00974
OG0006996	APOSC_22452	HELIO_00464
OG0006997	APOSC_28149	HELIO_04050
OG0006998	APOSC_22383	HELIO_01286
OG0006999	APOSC_09100	HELIO_01742
OG0007000	APOSC_20337	HELIO_00263
OG0007001	APOSC_08849	HELIO_09912
OG0007002	APOSC_27671	HELIO_00186
OG0007003	APOSC_26380	HELIO_03021
OG0007004	APOSC_13857	HELIO_03743
OG0007006	APOSC_28366	HELIO_05841
OG0007007	APOSC_10435	HELIO_04354
OG0007008	APOSC_18746	HELIO_04065
OG0007009	APOSC_07119	HELIO_10006
OG0007010	APOSC_12136	HELIO_01679
OG0007011	APOSC_20429	HELIO_12793
OG0007012	APOSC_15867	HELIO_04259
OG0007013	APOSC_09730	HELIO_10913
OG0007014	APOSC_16895	HELIO_00547
OG0007015	APOSC_28647	HELIO_01841
OG0007016	APOSC_25603	HELIO_09219
OG0007018	APOSC_00713	HELIO_07831
OG0007020	APOSC_18999	HELIO_10783
OG0007022	APOSC_24349	HELIO_00686
OG0007023	APOSC_14309	HELIO_05749
OG0007024	APOSC_27246	HELIO_03505
OG0007025	APOSC_12694	HELIO_12627
OG0007026	APOSC_28712, APOSC_21089	HELIO_11609, HELIO_11608
OG0007028	APOSC_23530	HELIO_09657
OG0007030	APOSC_08778	HELIO_05278
OG0007031	APOSC_13081, APOSC_13080	HELIO_11089
OG0007032	APOSC_12833, APOSC_09407	HELIO_10519
OG0007033	APOSC_24322	HELIO_06756
OG0007034	APOSC_19528	HELIO_05240
OG0007035	APOSC_17691	HELIO_05074
OG0007036	APOSC_03069	HELIO_08854
OG0007037	APOSC_01629	HELIO_03215
OG0007038	APOSC_21427	HELIO_07154
OG0007039	APOSC_01662	HELIO_03673
OG0007040	APOSC_25165, APOSC_25164	HELIO_09696
