Orthogroup	BRALA	STRPU_ok
OG0008065	BRALA26405	STRPU_12835
OG0008066	BRALA22865	STRPU_26862
OG0008067	BRALA15119	STRPU_07880, STRPU_07879, STRPU_07873
OG0008069	BRALA05254	STRPU_18561
OG0008070	BRALA21954	STRPU_07316
OG0008071	BRALA07291	STRPU_18691
OG0008072	BRALA18765	STRPU_10971
OG0008073	BRALA18358	STRPU_19495
OG0008074	BRALA28413	STRPU_15529
OG0008075	BRALA16942	STRPU_05647
OG0008076	BRALA15878	STRPU_24685
OG0008077	BRALA25001	STRPU_21507
OG0008078	BRALA13669	STRPU_16025
OG0008079	BRALA08589	STRPU_10602
OG0008081	BRALA03257	STRPU_25423
OG0008082	BRALA15693	STRPU_24719
OG0008083	BRALA28836	STRPU_20792
OG0008084	BRALA24665	STRPU_21019
OG0008085	BRALA16435, BRALA31770	STRPU_22984
OG0008086	BRALA23988	STRPU_10021
OG0008087	BRALA29708	STRPU_22236
OG0008088	BRALA28845	STRPU_20687
OG0008089	BRALA20320	STRPU_01939, STRPU_22781
OG0008090	BRALA14829	STRPU_13719
OG0008091	BRALA30103	STRPU_14230, STRPU_14237
OG0008092	BRALA18265, BRALA18266	STRPU_12736
OG0008094	BRALA15291	STRPU_00876, STRPU_23001
OG0008098	BRALA30312	STRPU_20868, STRPU_20905
OG0008100	BRALA16672	STRPU_11576, STRPU_01365
OG0008102	BRALA02796	STRPU_19361
OG0008103	BRALA34312	STRPU_21002
OG0008104	BRALA06606	STRPU_10201
OG0008105	BRALA33680	STRPU_20958
OG0008106	BRALA26076	STRPU_01988, STRPU_22827
OG0008107	BRALA07036	STRPU_24019
OG0008108	BRALA03352	STRPU_26222
OG0008109	BRALA30499	STRPU_14632, STRPU_14614
OG0008110	BRALA13888	STRPU_10554
OG0008111	BRALA15647	STRPU_26446
OG0008112	BRALA22113	STRPU_20662
OG0008113	BRALA07943	STRPU_22759, STRPU_01915
OG0008115	BRALA20867	STRPU_21414
OG0008117	BRALA02820	STRPU_20393
OG0008119	BRALA28937	STRPU_15413
OG0008120	BRALA23874	STRPU_17327, STRPU_17355
OG0008122	BRALA26542	STRPU_08465
OG0008123	BRALA28917, BRALA28916	STRPU_21615
OG0008124	BRALA13418	STRPU_23306
OG0008125	BRALA35372, BRALA34832	STRPU_23740
OG0008126	BRALA14557	STRPU_26946
OG0008127	BRALA11884	STRPU_05706
OG0008136	BRALA20212	STRPU_25668
OG0008139	BRALA01243	STRPU_18812, STRPU_18811, STRPU_00245
OG0008143	BRALA28781	STRPU_05162, STRPU_05083
OG0008156	BRALA17414, BRALA35179	STRPU_09357
OG0008194	BRALA18858, BRALA18857	STRPU_02878, STRPU_02868
OG0008196	BRALA17122	STRPU_26395
OG0008198	BRALA26773	STRPU_25950, STRPU_00210, STRPU_19498, STRPU_19499, STRPU_19497, STRPU_24479
OG0008202	BRALA16861	STRPU_17834
OG0008203	BRALA03991	STRPU_04749
OG0008204	BRALA19971	STRPU_26185
OG0008205	BRALA21784	STRPU_19994, STRPU_01211
OG0008206	BRALA17145	STRPU_16714
OG0008208	BRALA20062	STRPU_23576
OG0008209	BRALA06023	STRPU_06066
OG0008211	BRALA18220	STRPU_26400
OG0008212	BRALA24855, BRALA00330	STRPU_21908
OG0008213	BRALA28821	STRPU_17840
OG0008214	BRALA05477	STRPU_11043, STRPU_00381
OG0008215	BRALA22956	STRPU_05690
OG0008216	BRALA22497	STRPU_21481
OG0008217	BRALA06238	STRPU_08322
OG0008219	BRALA06408	STRPU_08830
OG0008220	BRALA11793	STRPU_04988
OG0008221	BRALA03267	STRPU_25774, STRPU_25791
OG0008222	BRALA16415	STRPU_09459
OG0008223	BRALA22730	STRPU_05864
OG0008224	BRALA19108	STRPU_26047
OG0008225	BRALA08069	STRPU_04941
OG0008227	BRALA14669	STRPU_26816
OG0008228	BRALA09327	STRPU_22094
OG0008229	BRALA02656	STRPU_19496
OG0008230	BRALA28895	STRPU_26192
OG0008231	BRALA34426	STRPU_09959, STRPU_09981
OG0008232	BRALA31720	STRPU_06639
OG0008234	BRALA06578	STRPU_00978, STRPU_08838
OG0008235	BRALA05497	STRPU_11051, STRPU_00391
OG0008236	BRALA09019	STRPU_02457, STRPU_13607
OG0008237	BRALA07954	STRPU_22078
OG0008238	BRALA15105	STRPU_25394
OG0008239	BRALA17929	STRPU_04714
OG0008240	BRALA09089	STRPU_24238, STRPU_01069
OG0008241	BRALA09191	STRPU_21347
OG0008242	BRALA28312	STRPU_05596, STRPU_05536
OG0008243	BRALA28205	STRPU_17185, STRPU_00183
OG0008244	BRALA10429	STRPU_08801
OG0008245	BRALA23605	STRPU_14717
OG0008246	BRALA04540	STRPU_24678
OG0008247	BRALA34550	STRPU_14875
OG0008249	BRALA05292	STRPU_18754
OG0008250	BRALA22870	STRPU_26602
OG0008251	BRALA07938	STRPU_23045
OG0008252	BRALA09548	STRPU_26447
OG0008253	BRALA16363	STRPU_10288
OG0008254	BRALA18783	STRPU_27154
OG0008255	BRALA20264	STRPU_13593, STRPU_02472
OG0008256	BRALA25076	STRPU_09311
OG0008257	BRALA06162	STRPU_06487
OG0008258	BRALA22506	STRPU_20943
OG0008259	BRALA13760	STRPU_24361
OG0008260	BRALA22417	STRPU_25766
OG0008261	BRALA08123	STRPU_05899
OG0008262	BRALA02776	STRPU_19539
OG0008263	BRALA30316	STRPU_21353
OG0008264	BRALA08405	STRPU_27244
OG0008266	BRALA16480	STRPU_26018
OG0008267	BRALA28040	STRPU_23302
OG0008268	BRALA03654	STRPU_22864
OG0008269	BRALA18372	STRPU_23379
OG0008270	BRALA21257	STRPU_00220, STRPU_25959
OG0008271	BRALA13152	STRPU_22100
OG0008272	BRALA16559	STRPU_12792
OG0008273	BRALA05439	STRPU_11363
OG0008274	BRALA17358	STRPU_23528
OG0008275	BRALA28211	STRPU_17151
OG0008277	BRALA23402	STRPU_11820
OG0008278	BRALA28148	STRPU_15382
OG0008279	BRALA05426	STRPU_10645, STRPU_10653
OG0008281	BRALA11926	STRPU_20708
OG0008282	BRALA00732	STRPU_18517
OG0008283	BRALA17761	STRPU_14385
OG0008286	BRALA21994	STRPU_25481
OG0008288	BRALA05446	STRPU_10665
OG0008290	BRALA32558	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357
OG0008291	BRALA06389	STRPU_08559
OG0008292	BRALA17573	STRPU_26389
OG0008294	BRALA16279	STRPU_10355
OG0008295	BRALA31051	STRPU_21349
OG0008296	BRALA13383	STRPU_15507
OG0008297	BRALA03422	STRPU_14567
OG0008298	BRALA08665	STRPU_10445
OG0008299	BRALA00329	STRPU_21979
OG0008300	BRALA03675	STRPU_04816
OG0008301	BRALA16291	STRPU_10433
OG0008303	BRALA20895	STRPU_20774
OG0008304	BRALA31258	STRPU_06126
OG0008305	BRALA04867	STRPU_24911
OG0008306	BRALA25169	STRPU_22535
OG0008307	BRALA26874	STRPU_14474
OG0008308	BRALA22670	STRPU_23004, STRPU_00879
OG0008309	BRALA14664	STRPU_27303
OG0008310	BRALA16190, BRALA16192	STRPU_24967
OG0008311	BRALA26152	STRPU_21084
OG0008312	BRALA16716	STRPU_09184, STRPU_02153
OG0008313	BRALA13109	STRPU_09450, STRPU_01512
OG0008314	BRALA07442	STRPU_13492
OG0008315	BRALA26641, BRALA26640	STRPU_14415
OG0008316	BRALA31850, BRALA35094	STRPU_13342
OG0008317	BRALA19545	STRPU_00799, STRPU_19770
OG0008318	BRALA10037	STRPU_20156
OG0008319	BRALA25887, BRALA25888	STRPU_10660
OG0008320	BRALA29154	STRPU_10342
OG0008321	BRALA05519	STRPU_11909, STRPU_11872, STRPU_11093
OG0008322	BRALA02247	STRPU_07155
OG0008323	BRALA12203	STRPU_06817
OG0008324	BRALA28417	STRPU_02507, STRPU_15127
OG0008325	BRALA19943	STRPU_25839
OG0008326	BRALA10239	STRPU_24796
OG0008327	BRALA18892	STRPU_20125
OG0008328	BRALA28850	STRPU_05805, STRPU_05804
OG0008329	BRALA14806	STRPU_00446, STRPU_02376
OG0008330	BRALA12008	STRPU_20578
OG0008331	BRALA15204	STRPU_20497
OG0008332	BRALA29844	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361
OG0008333	BRALA14313	STRPU_11315, STRPU_11297
OG0008334	BRALA10047	STRPU_20359
OG0008335	BRALA05150	STRPU_18525
OG0008336	BRALA15357	STRPU_23707
OG0008337	BRALA25417	STRPU_00405, STRPU_19281
OG0008338	BRALA01559	STRPU_08070
OG0008339	BRALA09633	STRPU_24301
OG0008341	BRALA24420	STRPU_20751
OG0008343	BRALA10295	STRPU_24543
OG0008344	BRALA09206	STRPU_13781
OG0008345	BRALA04347	STRPU_22028
OG0008346	BRALA10836	STRPU_21445
OG0008347	BRALA07053	STRPU_25038
OG0008348	BRALA02881	STRPU_20322
OG0008349	BRALA15925	STRPU_05495
OG0008350	BRALA06366	STRPU_08341
OG0008352	BRALA08491	STRPU_26393
OG0008353	BRALA20086	STRPU_23329
OG0008354	BRALA31017, BRALA32314	STRPU_26363
OG0008355	BRALA31283	STRPU_21625
OG0008356	BRALA20022, BRALA20023	STRPU_10846, STRPU_10866
OG0008357	BRALA18497	STRPU_27377
OG0008358	BRALA33771	STRPU_25317
OG0008359	BRALA15128, BRALA15129	STRPU_07674
OG0008360	BRALA21258	STRPU_26028
OG0008361	BRALA16691	STRPU_07167
OG0008364	BRALA09903	STRPU_09334
OG0008365	BRALA14255	STRPU_06534, STRPU_06566
OG0008368	BRALA11399	STRPU_25002
OG0008370	BRALA30620	STRPU_22866
OG0008371	BRALA24474	STRPU_10307
OG0008373	BRALA02447	STRPU_11652
OG0008374	BRALA09241	STRPU_23293
OG0008376	BRALA00681, BRALA22097	STRPU_03467
OG0008377	BRALA07328	STRPU_13157, STRPU_13135
OG0008378	BRALA00143	STRPU_22091
OG0008379	BRALA00924	STRPU_18971, STRPU_18958
OG0008381	BRALA34490	STRPU_10051, STRPU_10124
OG0008382	BRALA03358	STRPU_25953, STRPU_00214
OG0008383	BRALA34425, BRALA34686	STRPU_15386
OG0008384	BRALA13373, BRALA13374	STRPU_21170, STRPU_21161
OG0008386	BRALA01056	STRPU_19149
OG0008387	BRALA27580	STRPU_14436, STRPU_14453
OG0008388	BRALA22482	STRPU_21467
OG0008389	BRALA06574	STRPU_08916, STRPU_00614
OG0008390	BRALA05244	STRPU_19113
OG0008391	BRALA02821	STRPU_20392
OG0008392	BRALA06321	STRPU_00951, STRPU_08870
OG0008395	BRALA06782	STRPU_04818
OG0008396	BRALA22030	STRPU_25821
OG0008399	BRALA33684	STRPU_14733
OG0008400	BRALA29815, BRALA00697	STRPU_19240
OG0008401	BRALA17999	STRPU_21916
OG0008402	BRALA09677	STRPU_24432
OG0008403	BRALA24505	STRPU_01793, STRPU_18104
OG0008404	BRALA23651	STRPU_19488
OG0008406	BRALA01198	STRPU_18477, STRPU_18434
OG0008410	BRALA17049	STRPU_14127, STRPU_14111
OG0008411	BRALA07369	STRPU_02213, STRPU_15593
OG0008412	BRALA13554	STRPU_27031
OG0008414	BRALA04459	STRPU_15727
OG0008415	BRALA11890	STRPU_04989
OG0008416	BRALA17626	STRPU_26315
OG0008417	BRALA18262	STRPU_00327, STRPU_10989
OG0008418	BRALA06091	STRPU_16738, STRPU_01710
OG0008419	BRALA13393	STRPU_20709, STRPU_20694
OG0008422	BRALA18880	STRPU_20887, STRPU_20850
OG0008424	BRALA14612	STRPU_26600
OG0008425	BRALA03330	STRPU_00237, STRPU_00238, STRPU_00239
OG0008432	BRALA18703	STRPU_05661
OG0008433	BRALA00397	STRPU_05881, STRPU_05873, STRPU_05876, STRPU_05878
OG0008437	BRALA00511	STRPU_11835
OG0008443	BRALA19003	STRPU_17437
OG0008444	BRALA22302	STRPU_20695
OG0008446	BRALA01630	STRPU_05833, STRPU_05834, STRPU_05843, STRPU_05835, STRPU_05845, STRPU_05832
OG0008448	BRALA11933	STRPU_20501
OG0008453	BRALA07678	STRPU_02351, STRPU_12764
OG0008507	BRALA15057	STRPU_26599
OG0008509	BRALA05523	STRPU_10672, STRPU_00568
OG0008512	BRALA02964	STRPU_19586
OG0008513	BRALA15101	STRPU_08668, STRPU_08666, STRPU_08667
OG0008514	BRALA15921	STRPU_05238
OG0008516	BRALA10786, BRALA10911	STRPU_20906
OG0008524	BRALA34791, BRALA35810	STRPU_14658
OG0008526	BRALA01004	STRPU_19221
OG0008527	BRALA16647	STRPU_02036, STRPU_08031
OG0008528	BRALA01940	STRPU_00053, STRPU_10856, STRPU_10837
OG0008529	BRALA09012	STRPU_17306, STRPU_17296, STRPU_17315
OG0008530	BRALA03989	STRPU_04864
OG0008532	BRALA28388	STRPU_22676
OG0008533	BRALA28209	STRPU_17230
OG0008534	BRALA27649	STRPU_12965
OG0008535	BRALA22563	STRPU_12636
OG0008536	BRALA00357, BRALA00355, BRALA00356	STRPU_22250
OG0008538	BRALA11832	STRPU_05701
OG0008539	BRALA31052	STRPU_21589
OG0008540	BRALA07940	STRPU_22614
OG0008541	BRALA02918	STRPU_12522, STRPU_12493
OG0008542	BRALA16597	STRPU_27159
OG0008543	BRALA04550	STRPU_25000
OG0008544	BRALA17943	STRPU_04610
OG0008545	BRALA17948	STRPU_04609
OG0008546	BRALA20223	STRPU_25412
OG0008547	BRALA05481	STRPU_10629
OG0008550	BRALA03273	STRPU_15900
OG0008551	BRALA15706	STRPU_18055
OG0008555	BRALA16626	STRPU_07891
OG0008556	BRALA22513	STRPU_20940
OG0008557	BRALA03028	STRPU_26886
OG0008558	BRALA02508	STRPU_11675
OG0008559	BRALA00268	STRPU_23791
OG0008560	BRALA01988	STRPU_12182, STRPU_12139
OG0008561	BRALA28153	STRPU_14330
OG0008562	BRALA08959	STRPU_17513
OG0008563	BRALA29273	STRPU_14810
OG0008564	BRALA17330	STRPU_01030, STRPU_23408
OG0008565	BRALA21746	STRPU_27027
OG0008566	BRALA11541	STRPU_01511, STRPU_09451
OG0008567	BRALA00993, BRALA11796	STRPU_21574, STRPU_00280, STRPU_21575
OG0008569	BRALA12037	STRPU_21276
OG0008570	BRALA21939	STRPU_27052
OG0008572	BRALA19309	STRPU_17074
OG0008573	BRALA09463	STRPU_27209, STRPU_27193
OG0008574	BRALA11419	STRPU_14649
OG0008575	BRALA18250	STRPU_12684
OG0008576	BRALA11515, BRALA11513	STRPU_09300
OG0008577	BRALA06350	STRPU_21335, STRPU_21336
OG0008578	BRALA03455	STRPU_25527
OG0008579	BRALA15115	STRPU_07369
OG0008580	BRALA06915	STRPU_24353
OG0008582	BRALA03652	STRPU_12911
OG0008583	BRALA10200	STRPU_24015
OG0008587	BRALA17930	STRPU_04458, STRPU_04459
OG0008588	BRALA10465	STRPU_08136
OG0008589	BRALA12750	STRPU_22301, STRPU_22300
OG0008590	BRALA27378	STRPU_00624, STRPU_08924
OG0008591	BRALA15014	STRPU_08776
OG0008592	BRALA18436	STRPU_20422
OG0008593	BRALA28147	STRPU_22826, STRPU_01987
OG0008594	BRALA07379	STRPU_13513
OG0008595	BRALA19312	STRPU_17088
OG0008596	BRALA09201	STRPU_13733
OG0008597	BRALA28968	STRPU_05887
OG0008598	BRALA28701	STRPU_08084
OG0008599	BRALA15150	STRPU_15400, STRPU_15401
OG0008600	BRALA22361	STRPU_09634
OG0008601	BRALA20388	STRPU_05526, STRPU_05588
OG0008602	BRALA34147	STRPU_21540
OG0008603	BRALA30099	STRPU_25049
OG0008604	BRALA19507	STRPU_08788
OG0008605	BRALA11490	STRPU_10276
OG0008606	BRALA09692	STRPU_26027
OG0008607	BRALA27393	STRPU_20041
OG0008608	BRALA15840	STRPU_11166
OG0008609	BRALA13094	STRPU_08444
OG0008610	BRALA21675	STRPU_01572, STRPU_09385
OG0008611	BRALA10116	STRPU_20333
OG0008612	BRALA21312	STRPU_19400
OG0008613	BRALA15326	STRPU_22598
OG0008614	BRALA11854	STRPU_05135, STRPU_05062
OG0008617	BRALA15315	STRPU_23150
OG0008618	BRALA11013, BRALA11063, BRALA09335	STRPU_23452, STRPU_00991
OG0008619	BRALA23442	STRPU_20986
OG0008620	BRALA09482	STRPU_27286
OG0008621	BRALA15922	STRPU_05694, STRPU_05693
OG0008624	BRALA16482	STRPU_01471, STRPU_08701
OG0008625	BRALA03065	STRPU_23219, STRPU_23229, STRPU_21955, STRPU_21944, STRPU_21961
OG0008626	BRALA19975	STRPU_12902
OG0008627	BRALA11795	STRPU_05010
OG0008628	BRALA15875	STRPU_05012
OG0008629	BRALA21752	STRPU_26671
OG0008630	BRALA24237, BRALA28920	STRPU_14253
OG0008632	BRALA09185	STRPU_13417
OG0008633	BRALA22271	STRPU_21548
OG0008634	BRALA22279	STRPU_16142, STRPU_16135
OG0008636	BRALA18519	STRPU_11437
OG0008637	BRALA15802	STRPU_10966
OG0008638	BRALA04155	STRPU_22854
OG0008639	BRALA29796	STRPU_17687
OG0008640	BRALA16491	STRPU_12278
OG0008641	BRALA29471	STRPU_17461, STRPU_17477, STRPU_17462
OG0008642	BRALA28732	STRPU_25902
OG0008643	BRALA19720	STRPU_23699
OG0008644	BRALA16311	STRPU_01537, STRPU_09422
OG0008645	BRALA27600	STRPU_25488
OG0008646	BRALA18831, BRALA18832	STRPU_18038
OG0008647	BRALA09658	STRPU_24268
OG0008648	BRALA34884, BRALA30218	STRPU_20706
OG0008649	BRALA22634	STRPU_20786
OG0008651	BRALA00594	STRPU_02997
OG0008653	BRALA29819	STRPU_03813, STRPU_03830
OG0008654	BRALA27377	STRPU_08923, STRPU_00623
OG0008655	BRALA20532	STRPU_23670, STRPU_23645
OG0008657	BRALA32006	STRPU_12812
OG0008658	BRALA21119	STRPU_24474
OG0008659	BRALA28628	STRPU_17964
OG0008660	BRALA16548	STRPU_26727
OG0008662	BRALA00592	STRPU_02682, STRPU_01683
OG0008663	BRALA34276	STRPU_00292, STRPU_00291, STRPU_21638
OG0008665	BRALA06807	STRPU_04286, STRPU_04316
OG0008666	BRALA25113	STRPU_02906
OG0008668	BRALA11434	STRPU_10099, STRPU_10162
OG0008669	BRALA16331	STRPU_13670, STRPU_02400
OG0008670	BRALA06998	STRPU_13987, STRPU_13267
OG0008671	BRALA20873	STRPU_21426
OG0008672	BRALA18524, BRALA29802	STRPU_27063
OG0008673	BRALA20899	STRPU_20722
OG0008674	BRALA15953	STRPU_05905
OG0008675	BRALA22504	STRPU_21091
OG0008676	BRALA07254	STRPU_15392
OG0008677	BRALA05307	STRPU_24381
OG0008678	BRALA27767	STRPU_15079
OG0008680	BRALA21682	STRPU_10241
OG0008681	BRALA10215	STRPU_24546
OG0008682	BRALA02229	STRPU_07049
OG0008684	BRALA10687	STRPU_23419, STRPU_01018
OG0008685	BRALA03084	STRPU_20763
OG0008693	BRALA27587	STRPU_03638, STRPU_03656
OG0008694	BRALA18836	STRPU_12216, STRPU_12215, STRPU_12212, STRPU_12213, STRPU_12028, STRPU_12027, STRPU_12029, STRPU_12211
OG0008695	BRALA08251	STRPU_05702, STRPU_05184, STRPU_05104
OG0008696	BRALA11880	STRPU_05417
OG0008753	BRALA02594	STRPU_19694, STRPU_19621
OG0008758	BRALA19426	STRPU_24386
OG0008760	BRALA14035	STRPU_18381
OG0008763	BRALA10887	STRPU_21819
OG0008765	BRALA00158	STRPU_16849
OG0008766	BRALA13488	STRPU_26399
OG0008767	BRALA09777	STRPU_24969
OG0008770	BRALA28302	STRPU_05440
OG0008772	BRALA21472	STRPU_20561
OG0008773	BRALA28978	STRPU_21458
OG0008774	BRALA20726	STRPU_01320, STRPU_11630
OG0008779	BRALA13753	STRPU_24671
OG0008781	BRALA24780	STRPU_00643, STRPU_23057
OG0008782	BRALA28545	STRPU_03227, STRPU_03212
OG0008784	BRALA00992	STRPU_18552
OG0008785	BRALA21787	STRPU_20337
OG0008786	BRALA20053	STRPU_23971, STRPU_23947
OG0008789	BRALA22759	STRPU_12679
OG0008789	BRALA35300	STRPU_12691
OG0008790	BRALA20707	STRPU_20948
OG0008792	BRALA04071	STRPU_21947, STRPU_21935
OG0008793	BRALA25531	STRPU_15657, STRPU_15674
OG0008794	BRALA31199	STRPU_05853
OG0008796	BRALA10765	STRPU_20633
OG0008797	BRALA14918	STRPU_14529
OG0008798	BRALA18668	STRPU_05768, STRPU_25397
OG0008799	BRALA31717	STRPU_20418
OG0008801	BRALA35445, BRALA32559, BRALA29232	STRPU_12218
OG0008802	BRALA13112	STRPU_08536
OG0008804	BRALA13316	STRPU_21216
OG0008805	BRALA07794	STRPU_22199
OG0008806	BRALA06332	STRPU_01591, STRPU_13572
OG0008809	BRALA32116, BRALA32117, BRALA32118	STRPU_24430
OG0008810	BRALA25429	STRPU_17255
OG0008811	BRALA21997	STRPU_26070
OG0008812	BRALA23463	STRPU_21752, STRPU_21687
OG0008813	BRALA13478	STRPU_26496
OG0008816	BRALA13552	STRPU_27134
OG0008818	BRALA23356	STRPU_13112, STRPU_13113, STRPU_13088
OG0008820	BRALA30147	STRPU_16565
OG0008821	BRALA19308	STRPU_17770
OG0008822	BRALA06559	STRPU_08833
OG0008823	BRALA14958	STRPU_14792
OG0008825	BRALA22801, BRALA32453	STRPU_15117, STRPU_02496
OG0008826	BRALA05017	STRPU_18705
OG0008827	BRALA06277	STRPU_08935
OG0008828	BRALA04831	STRPU_25128
OG0008829	BRALA04028	STRPU_21974
OG0008831	BRALA23986	STRPU_10370
OG0008832	BRALA05684	STRPU_11455
OG0008833	BRALA13348	STRPU_20636
OG0008834	BRALA01773	STRPU_07313
OG0008835	BRALA13701	STRPU_06386
OG0008836	BRALA24617	STRPU_14337
OG0008837	BRALA17709	STRPU_15423
OG0008838	BRALA22701	STRPU_24536
OG0008840	BRALA03104	STRPU_26071
OG0008841	BRALA16713	STRPU_09121, STRPU_02093
OG0008842	BRALA10898	STRPU_21141, STRPU_21140
OG0008845	BRALA29479	STRPU_04159
OG0008846	BRALA19450	STRPU_05467, STRPU_05468
OG0008847	BRALA24430	STRPU_20994
OG0008848	BRALA21485	STRPU_21178
OG0008850	BRALA11452	STRPU_09710, STRPU_09754
OG0008851	BRALA28866	STRPU_19595
OG0008853	BRALA19593	STRPU_10987, STRPU_00325
OG0008855	BRALA02652	STRPU_09887
OG0008857	BRALA08584	STRPU_11438
OG0008859	BRALA33386	STRPU_09855
OG0008860	BRALA26576	STRPU_26149
OG0008861	BRALA26569	STRPU_25594
OG0008862	BRALA01344	STRPU_18795
OG0008863	BRALA25613	STRPU_08297
OG0008864	BRALA27875	STRPU_22978
OG0008866	BRALA16223	STRPU_06833
OG0008868	BRALA11155	STRPU_02043, STRPU_09067
OG0008870	BRALA24152	STRPU_14599
OG0008871	BRALA08064	STRPU_18960, STRPU_18973
OG0008872	BRALA05136	STRPU_18202, STRPU_01258
OG0008874	BRALA15371	STRPU_22746, STRPU_01900, STRPU_22747, STRPU_01901, STRPU_01902
OG0008875	BRALA14660	STRPU_26432
OG0008876	BRALA03931	STRPU_04867
OG0008877	BRALA06180	STRPU_08151
OG0008878	BRALA09412	STRPU_23583
OG0008879	BRALA06508	STRPU_14314
OG0008880	BRALA12367	STRPU_17449, STRPU_17466
OG0008881	BRALA27062	STRPU_15817, STRPU_15864
OG0008883	BRALA17730	STRPU_14831
OG0008885	BRALA00293	STRPU_23289
OG0008886	BRALA24293, BRALA24291	STRPU_12982
OG0008888	BRALA20889	STRPU_20769
OG0008889	BRALA01153	STRPU_00684
OG0008891	BRALA21419	STRPU_09409, STRPU_01549
OG0008892	BRALA11439	STRPU_10390
OG0008893	BRALA08588	STRPU_10603
OG0008894	BRALA24688	STRPU_21088
OG0008896	BRALA03211	STRPU_25486
OG0008897	BRALA06370	STRPU_14328
OG0008898	BRALA04295	STRPU_22440
OG0008900	BRALA31034	STRPU_21041
OG0008901	BRALA20056	STRPU_23945
OG0008904	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857	STRPU_21433
OG0008907	BRALA06239	STRPU_08899, STRPU_00920
OG0008908	BRALA24125	STRPU_03452
OG0008911	BRALA27205	STRPU_23911
OG0008913	BRALA18540	STRPU_07492
OG0008914	BRALA28778	STRPU_05773
OG0008915	BRALA21243	STRPU_09774, STRPU_09731
OG0008916	BRALA15665	STRPU_17664, STRPU_02257
OG0008917	BRALA22737	STRPU_14205, STRPU_00420
OG0008918	BRALA16541	STRPU_26436
OG0008923	BRALA24473	STRPU_10400
OG0008924	BRALA22720	STRPU_01954, STRPU_22795
OG0008925	BRALA17172, BRALA17171	STRPU_06074
OG0008927	BRALA01077	STRPU_19297, STRPU_01850
OG0008928	BRALA01939	STRPU_24544
OG0008929	BRALA26241	STRPU_21269
OG0008934	BRALA21575	STRPU_21689, STRPU_21754
OG0008936	BRALA21719, BRALA35448	STRPU_27162
OG0008937	BRALA27864	STRPU_17002
OG0008938	BRALA33318	STRPU_10242
OG0008940	BRALA19012	STRPU_02222, STRPU_15583, STRPU_15582
OG0008941	BRALA18433	STRPU_20017
OG0008942	BRALA24416	STRPU_00398, STRPU_19288
OG0008945	BRALA29254	STRPU_14839
OG0008946	BRALA28598	STRPU_04937
OG0008951	BRALA12901	STRPU_03987
OG0008953	BRALA17142	STRPU_16715
OG0008955	BRALA28537	STRPU_09386
OG0008959	BRALA01481	STRPU_10440
OG0008969	BRALA03250	STRPU_25956, STRPU_00217
OG0008990	BRALA07068	STRPU_24624
OG0009044	BRALA31022	STRPU_26657
OG0009047	BRALA19613	STRPU_11122, STRPU_11143
OG0009048	BRALA22478	STRPU_20583
OG0009052	BRALA06022	STRPU_06067
OG0009054	BRALA18713	STRPU_05671
OG0009055	BRALA30859, BRALA27360	STRPU_06140
OG0009056	BRALA10921, BRALA10799	STRPU_21475
OG0009057	BRALA27551	STRPU_19820, STRPU_19816
OG0009059	BRALA16515	STRPU_26023
OG0009061	BRALA22505	STRPU_21222
OG0009062	BRALA16907	STRPU_17603
OG0009063	BRALA25042	STRPU_09011
OG0009064	BRALA05527	STRPU_10992, STRPU_00329
OG0009065	BRALA25172, BRALA25171	STRPU_24723
OG0009066	BRALA29047	STRPU_14373
OG0009067	BRALA12094	STRPU_22918
OG0009069	BRALA10186	STRPU_20325
OG0009070	BRALA20738	STRPU_24372
OG0009071	BRALA27976, BRALA34842	STRPU_18036
OG0009074	BRALA30722	STRPU_03869, STRPU_03891
OG0009076	BRALA22486	STRPU_21791
OG0009078	BRALA27983	STRPU_17976
OG0009079	BRALA12589	STRPU_05115
OG0009080	BRALA18316	STRPU_19360
OG0009082	BRALA04176	STRPU_16169, STRPU_02646
OG0009083	BRALA23740	STRPU_07890
OG0009084	BRALA15370	STRPU_23332
OG0009085	BRALA05507	STRPU_11508
OG0009086	BRALA34844	STRPU_00739, STRPU_04823
OG0009087	BRALA25628	STRPU_23092
OG0009088	BRALA29900	STRPU_06044
OG0009089	BRALA03720	STRPU_04113
OG0009090	BRALA18004	STRPU_21918
OG0009091	BRALA16726	STRPU_08940
OG0009092	BRALA30142	STRPU_18524
OG0009093	BRALA10058	STRPU_02594, STRPU_19933
OG0009095	BRALA03346	STRPU_25217
OG0009096	BRALA05732, BRALA05733	STRPU_10916
OG0009099	BRALA23133	STRPU_19366
OG0009100	BRALA05613	STRPU_15379
OG0009102	BRALA17636, BRALA17637	STRPU_13415, STRPU_13413
OG0009105	BRALA20875	STRPU_20607
OG0009106	BRALA13469, BRALA13470	STRPU_26996
OG0009107	BRALA29623	STRPU_09825
OG0009111	BRALA29048	STRPU_12933
OG0009112	BRALA02215	STRPU_11734, STRPU_11735
OG0009114	BRALA28082	STRPU_17775
OG0009117	BRALA22488	STRPU_21627
OG0009118	BRALA05213	STRPU_18807, STRPU_00249
OG0009119	BRALA20080	STRPU_25601
OG0009121	BRALA30881	STRPU_21223
OG0009125	BRALA17527	STRPU_24283
