Orthogroup	BRALA	APOSC_ok
OG0008085	BRALA16435, BRALA31770	APOSC_06211
OG0008086	BRALA23988	APOSC_23185, APOSC_23184
OG0008087	BRALA29708	APOSC_17002
OG0008088	BRALA28845	APOSC_08897
OG0008089	BRALA20320	APOSC_26494
OG0008091	BRALA30103	APOSC_18409
OG0008092	BRALA18265, BRALA18266	APOSC_18004
OG0008094	BRALA15291	APOSC_18874
OG0008097	BRALA27672, BRALA13033, BRALA30228	APOSC_04227, APOSC_06181, APOSC_18522
OG0008098	BRALA30312	APOSC_02918
OG0008100	BRALA16672	APOSC_07045
OG0008102	BRALA02796	APOSC_03668
OG0008103	BRALA34312	APOSC_16584
OG0008104	BRALA06606	APOSC_05053
OG0008105	BRALA33680	APOSC_17240
OG0008106	BRALA26076	APOSC_02206
OG0008107	BRALA07036	APOSC_02763
OG0008108	BRALA03352	APOSC_17504
OG0008109	BRALA30499	APOSC_23232, APOSC_23231
OG0008110	BRALA13888	APOSC_25259
OG0008111	BRALA15647	APOSC_00540
OG0008112	BRALA22113	APOSC_29036
OG0008113	BRALA07943	APOSC_14747
OG0008116	BRALA10402	APOSC_18172
OG0008117	BRALA02820	APOSC_02223, APOSC_02222
OG0008119	BRALA28937	APOSC_00316
OG0008120	BRALA23874	APOSC_11042
OG0008122	BRALA26542	APOSC_20851
OG0008125	BRALA35372, BRALA34832	APOSC_02610
OG0008126	BRALA14557	APOSC_09984, APOSC_25489
OG0008127	BRALA11884	APOSC_07880
OG0008136	BRALA20212	APOSC_07166
OG0008138	BRALA35674	APOSC_10462
OG0008139	BRALA01243	APOSC_11845
OG0008143	BRALA28781	APOSC_20779
OG0008194	BRALA18858, BRALA18857	APOSC_20535
OG0008196	BRALA17122	APOSC_02373, APOSC_02372
OG0008198	BRALA26773	APOSC_05695, APOSC_12177
OG0008202	BRALA16861	APOSC_07690
OG0008203	BRALA03991	APOSC_03043, APOSC_03044
OG0008204	BRALA33352	APOSC_13083
OG0008204	BRALA19971	APOSC_16534
OG0008205	BRALA21784	APOSC_26162
OG0008206	BRALA17145	APOSC_07352, APOSC_07351
OG0008208	BRALA20062	APOSC_03726
OG0008209	BRALA06023	APOSC_28279
OG0008211	BRALA18220	APOSC_15417
OG0008212	BRALA24855, BRALA00330	APOSC_24996, APOSC_04272
OG0008213	BRALA28821	APOSC_04494
OG0008214	BRALA05477	APOSC_22778
OG0008216	BRALA22497	APOSC_02181
OG0008217	BRALA06238	APOSC_26604
OG0008218	BRALA13067, BRALA13066	APOSC_25714
OG0008219	BRALA06408	APOSC_01816
OG0008220	BRALA11793	APOSC_16489
OG0008221	BRALA03267	APOSC_25923
OG0008222	BRALA16415	APOSC_08179, APOSC_03671
OG0008223	BRALA22730	APOSC_07003
OG0008224	BRALA19108	APOSC_13569
OG0008225	BRALA08069	APOSC_06204
OG0008227	BRALA14669	APOSC_13416
OG0008228	BRALA09327	APOSC_00526
OG0008229	BRALA02656	APOSC_04449
OG0008230	BRALA28895	APOSC_01050
OG0008231	BRALA34426	APOSC_17787
OG0008232	BRALA31720	APOSC_13954
OG0008234	BRALA06578	APOSC_19378
OG0008235	BRALA05497	APOSC_12595
OG0008236	BRALA09019	APOSC_13471
OG0008237	BRALA07954	APOSC_26561, APOSC_26562
OG0008238	BRALA15105	APOSC_09010
OG0008239	BRALA17929	APOSC_00770
OG0008240	BRALA09089	APOSC_04944
OG0008242	BRALA28312	APOSC_19748
OG0008243	BRALA28205	APOSC_12489
OG0008244	BRALA10429	APOSC_24320, APOSC_24319
OG0008245	BRALA23605	APOSC_09282
OG0008246	BRALA04540	APOSC_21974
OG0008249	BRALA05292	APOSC_23287
OG0008250	BRALA22870	APOSC_19147
OG0008251	BRALA07938	APOSC_06719, APOSC_06718
OG0008252	BRALA09548	APOSC_11414
OG0008253	BRALA16363	APOSC_06136
OG0008254	BRALA18783	APOSC_24820
OG0008255	BRALA20264	APOSC_29147
OG0008257	BRALA06162	APOSC_21547
OG0008258	BRALA22506	APOSC_18575, APOSC_18576, APOSC_18577
OG0008259	BRALA13760	APOSC_03340, APOSC_03341
OG0008260	BRALA22417	APOSC_14790
OG0008261	BRALA08123	APOSC_23556, APOSC_14888
OG0008262	BRALA02776	APOSC_16435
OG0008263	BRALA30316	APOSC_05613
OG0008264	BRALA08405	APOSC_16007, APOSC_10532
OG0008266	BRALA16480	APOSC_07633
OG0008267	BRALA28040	APOSC_26204
OG0008268	BRALA03654	APOSC_11254
OG0008269	BRALA18372	APOSC_11767
OG0008270	BRALA21257	APOSC_21885
OG0008271	BRALA13152	APOSC_15408
OG0008272	BRALA16559	APOSC_11704
OG0008273	BRALA05439	APOSC_18538
OG0008274	BRALA17358	APOSC_21892, APOSC_14394
OG0008275	BRALA28211	APOSC_09999, APOSC_09998
OG0008277	BRALA23402	APOSC_08947
OG0008278	BRALA28148	APOSC_27090
OG0008279	BRALA05426	APOSC_16364
OG0008281	BRALA11926	APOSC_25564
OG0008282	BRALA00732	APOSC_11226
OG0008283	BRALA17761	APOSC_15446
OG0008286	BRALA21994	APOSC_09059
OG0008288	BRALA05446	APOSC_08896
OG0008290	BRALA32558	APOSC_25138
OG0008291	BRALA06389	APOSC_08804
OG0008292	BRALA17573	APOSC_07124
OG0008294	BRALA16279	APOSC_06970
OG0008295	BRALA31051	APOSC_28274
OG0008296	BRALA13383	APOSC_00591
OG0008298	BRALA08665	APOSC_20933
OG0008299	BRALA00329	APOSC_00588
OG0008300	BRALA03675	APOSC_08101, APOSC_08102
OG0008301	BRALA16291	APOSC_03172
OG0008303	BRALA20895	APOSC_25797
OG0008304	BRALA31258	APOSC_26151
OG0008305	BRALA04867	APOSC_26364
OG0008306	BRALA25169	APOSC_03469, APOSC_03470
OG0008307	BRALA26874	APOSC_00812
OG0008308	BRALA22670	APOSC_06610
OG0008309	BRALA14664	APOSC_25328
OG0008311	BRALA26152	APOSC_15212, APOSC_09822
OG0008312	BRALA16716	APOSC_03983
OG0008313	BRALA13109	APOSC_25393
OG0008314	BRALA07442	APOSC_16183
OG0008316	BRALA31850, BRALA35094	APOSC_22296
OG0008317	BRALA19545	APOSC_08409
OG0008318	BRALA10037	APOSC_07399
OG0008319	BRALA25887, BRALA25888	APOSC_10042
OG0008320	BRALA29154	APOSC_08581
OG0008321	BRALA05519	APOSC_02801, APOSC_02802, APOSC_22099
OG0008322	BRALA02247	APOSC_09496, APOSC_09495
OG0008324	BRALA28417	APOSC_22951, APOSC_22952
OG0008325	BRALA19943	APOSC_22229
OG0008327	BRALA18892	APOSC_17199
OG0008328	BRALA28850	APOSC_27235
OG0008329	BRALA14806	APOSC_00099
OG0008330	BRALA12008	APOSC_25115, APOSC_26936, APOSC_21628
OG0008331	BRALA15204	APOSC_27801, APOSC_06115
OG0008332	BRALA29844	APOSC_15743
OG0008333	BRALA14313	APOSC_25210
OG0008334	BRALA10047	APOSC_28477
OG0008335	BRALA05150	APOSC_24989
OG0008336	BRALA15357	APOSC_28759
OG0008337	BRALA25417	APOSC_25004
OG0008338	BRALA01559	APOSC_01979, APOSC_20836
OG0008339	BRALA09633	APOSC_24725
OG0008341	BRALA24420	APOSC_06989
OG0008343	BRALA10295	APOSC_10336
OG0008344	BRALA09206	APOSC_02612
OG0008345	BRALA04347	APOSC_10582
OG0008346	BRALA10836	APOSC_02989
OG0008347	BRALA07053	APOSC_27237
OG0008348	BRALA02881	APOSC_04923
OG0008349	BRALA15925	APOSC_24760
OG0008350	BRALA06366	APOSC_15062
OG0008351	BRALA02173	APOSC_03421
OG0008352	BRALA08491	APOSC_21115
OG0008353	BRALA20086	APOSC_05405
OG0008355	BRALA31283	APOSC_07250
OG0008356	BRALA20022, BRALA20023	APOSC_26700
OG0008357	BRALA18497	APOSC_20364
OG0008358	BRALA33771	APOSC_18427
OG0008359	BRALA15128, BRALA15129	APOSC_10441
OG0008360	BRALA21258	APOSC_27767
OG0008361	BRALA16691	APOSC_27978
OG0008364	BRALA09903	APOSC_25191
OG0008365	BRALA14255	APOSC_03291
OG0008368	BRALA11399	APOSC_02327
OG0008370	BRALA30620	APOSC_24562
OG0008371	BRALA24474	APOSC_02750
OG0008373	BRALA02447	APOSC_20839
OG0008374	BRALA09241	APOSC_23546
OG0008377	BRALA07328	APOSC_05161
OG0008378	BRALA00143	APOSC_02583
OG0008379	BRALA00924	APOSC_11653
OG0008381	BRALA34490	APOSC_18144
OG0008382	BRALA03358	APOSC_04243
OG0008383	BRALA34425, BRALA34686	APOSC_27193
OG0008384	BRALA13373, BRALA13374	APOSC_21382
OG0008386	BRALA01056	APOSC_04675
OG0008387	BRALA27580	APOSC_03023
OG0008388	BRALA22482	APOSC_08414
OG0008389	BRALA06574	APOSC_08258
OG0008390	BRALA05244	APOSC_21193, APOSC_21192
OG0008392	BRALA06321	APOSC_28212
OG0008395	BRALA06782	APOSC_02375, APOSC_02376
OG0008399	BRALA33684	APOSC_24284
OG0008400	BRALA29815, BRALA00697	APOSC_02345
OG0008401	BRALA17999	APOSC_11241
OG0008402	BRALA09677	APOSC_13502
OG0008403	BRALA24505	APOSC_22193
OG0008404	BRALA23651	APOSC_06705
OG0008405	BRALA04805	APOSC_29146
OG0008405	BRALA04782	APOSC_11550, APOSC_14974
OG0008406	BRALA01198	APOSC_18437
OG0008410	BRALA17049	APOSC_06086
OG0008411	BRALA07369	APOSC_13247
OG0008412	BRALA13554	APOSC_26156
OG0008415	BRALA11890	APOSC_05218
OG0008416	BRALA17626	APOSC_28432
OG0008417	BRALA18262	APOSC_17783
OG0008418	BRALA06091	APOSC_25353
OG0008421	BRALA04900, BRALA19165	APOSC_27456
OG0008422	BRALA18880	APOSC_16612
OG0008424	BRALA14612	APOSC_12374
OG0008427	BRALA08333	APOSC_14976
OG0008432	BRALA18703	APOSC_02179
OG0008433	BRALA00397	APOSC_02244
OG0008435	BRALA33895	APOSC_03535
OG0008437	BRALA00511	APOSC_07043, APOSC_07042
OG0008443	BRALA19003	APOSC_12816
OG0008444	BRALA22302	APOSC_14295
OG0008448	BRALA11933	APOSC_17908
OG0008450	BRALA34938	APOSC_19266
OG0008453	BRALA07678	APOSC_24462
OG0008507	BRALA15057	APOSC_16679
OG0008509	BRALA05523	APOSC_12873
OG0008512	BRALA02964	APOSC_09316
OG0008513	BRALA15101	APOSC_28038
OG0008514	BRALA15921	APOSC_08578
OG0008515	BRALA11973	APOSC_15829
OG0008516	BRALA10786, BRALA10911	APOSC_08682
OG0008524	BRALA34791, BRALA35810	APOSC_11614
OG0008526	BRALA01004	APOSC_16496
OG0008527	BRALA16647	APOSC_24661
OG0008528	BRALA01940	APOSC_24325
OG0008529	BRALA09012	APOSC_16531
OG0008530	BRALA03989	APOSC_07553
OG0008532	BRALA28388	APOSC_28549
OG0008533	BRALA28209	APOSC_14916
OG0008534	BRALA27649	APOSC_12537
OG0008535	BRALA22563	APOSC_16888
OG0008536	BRALA00357	APOSC_00561
OG0008538	BRALA11832	APOSC_13890
OG0008539	BRALA31052	APOSC_07394
OG0008540	BRALA07940	APOSC_01144
OG0008541	BRALA02918	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345
OG0008543	BRALA04550	APOSC_21508, APOSC_21507
OG0008544	BRALA17943	APOSC_18440
OG0008545	BRALA17948	APOSC_18171
OG0008546	BRALA20223	APOSC_03316
OG0008547	BRALA05481	APOSC_16879
OG0008550	BRALA03273	APOSC_26921
OG0008551	BRALA15706	APOSC_24128
OG0008553	BRALA32953	APOSC_12916, APOSC_12827
OG0008555	BRALA16626	APOSC_18215
OG0008556	BRALA22513	APOSC_04241
OG0008557	BRALA03028	APOSC_10961
OG0008558	BRALA02508	APOSC_03129
OG0008559	BRALA00268	APOSC_01566
OG0008560	BRALA01988	APOSC_19103
OG0008561	BRALA28153	APOSC_07820
OG0008562	BRALA08959	APOSC_01224
OG0008563	BRALA29273	APOSC_22957
OG0008564	BRALA17330	APOSC_14376
OG0008565	BRALA21746	APOSC_05366
OG0008566	BRALA11541	APOSC_25409
OG0008569	BRALA12037	APOSC_09585
OG0008570	BRALA21939	APOSC_17751
OG0008572	BRALA19309	APOSC_18400
OG0008573	BRALA09463	APOSC_20777
OG0008574	BRALA11419	APOSC_13409
OG0008575	BRALA18250	APOSC_27790
OG0008577	BRALA06350	APOSC_22641
OG0008578	BRALA03455	APOSC_22254
OG0008579	BRALA15115	APOSC_14078
OG0008580	BRALA06915	APOSC_19538
OG0008582	BRALA03652	APOSC_25269
OG0008583	BRALA10200	APOSC_24512
OG0008588	BRALA10465	APOSC_24866
OG0008589	BRALA12750	APOSC_18690
OG0008590	BRALA27378	APOSC_13223
OG0008591	BRALA15014	APOSC_14208
OG0008594	BRALA07379	APOSC_19839
OG0008595	BRALA19312	APOSC_25396
OG0008596	BRALA09201	APOSC_20789, APOSC_20790
OG0008597	BRALA28968	APOSC_00321
OG0008598	BRALA28701	APOSC_20359
OG0008599	BRALA15150	APOSC_10818
OG0008600	BRALA22361	APOSC_10335
OG0008602	BRALA34147	APOSC_02048, APOSC_02047
OG0008603	BRALA30099	APOSC_18259
OG0008604	BRALA19507	APOSC_15157
OG0008605	BRALA11490	APOSC_07908
OG0008606	BRALA09692	APOSC_02702
OG0008607	BRALA27393	APOSC_16388
OG0008608	BRALA15840	APOSC_26685
OG0008609	BRALA13094	APOSC_10190
OG0008610	BRALA21675	APOSC_24806
OG0008611	BRALA10116	APOSC_21770
OG0008612	BRALA21312	APOSC_26856
OG0008613	BRALA15326	APOSC_19271
OG0008614	BRALA11854	APOSC_25993
OG0008617	BRALA15315	APOSC_20053
OG0008618	BRALA11013, BRALA11063, BRALA09335	APOSC_27155
OG0008619	BRALA23442	APOSC_11304
OG0008620	BRALA09482	APOSC_16989
OG0008621	BRALA15922	APOSC_26027
OG0008623	BRALA10665	APOSC_20855
OG0008624	BRALA16482	APOSC_18663
OG0008625	BRALA03065	APOSC_00884
OG0008626	BRALA19975	APOSC_24115
OG0008627	BRALA11795	APOSC_10330
OG0008628	BRALA15875	APOSC_12508
OG0008629	BRALA21752	APOSC_05375
OG0008630	BRALA24237, BRALA28920	APOSC_19682
OG0008632	BRALA09185	APOSC_24199
OG0008633	BRALA22271	APOSC_09510
OG0008634	BRALA22279	APOSC_25934
OG0008636	BRALA18519	APOSC_10482, APOSC_10481
OG0008638	BRALA04155	APOSC_20532
OG0008639	BRALA29796	APOSC_01209
OG0008640	BRALA16491	APOSC_24046, APOSC_04145
OG0008641	BRALA29471	APOSC_18535
OG0008642	BRALA28732	APOSC_03488
OG0008643	BRALA19720	APOSC_18055
OG0008644	BRALA16311	APOSC_10925
OG0008645	BRALA27600	APOSC_25362
OG0008646	BRALA18831, BRALA18832	APOSC_15865
OG0008647	BRALA09658	APOSC_18127
OG0008648	BRALA34884, BRALA30218	APOSC_15634
OG0008649	BRALA22634	APOSC_24972
OG0008651	BRALA00594	APOSC_29165
OG0008654	BRALA27377	APOSC_18239
OG0008655	BRALA20532	APOSC_24742
OG0008657	BRALA32006	APOSC_25567, APOSC_25566
OG0008658	BRALA21119	APOSC_27361
OG0008659	BRALA28628	APOSC_24797
OG0008660	BRALA16548	APOSC_07846
OG0008662	BRALA00592	APOSC_26049
OG0008665	BRALA06807	APOSC_18313
OG0008666	BRALA25113	APOSC_24205
OG0008668	BRALA11434	APOSC_11556
OG0008669	BRALA16331	APOSC_08678
OG0008671	BRALA20873	APOSC_12256
OG0008672	BRALA18524, BRALA29802	APOSC_26835
OG0008673	BRALA20899	APOSC_11067
OG0008674	BRALA15953	APOSC_02366, APOSC_02367
OG0008675	BRALA22504	APOSC_07519
OG0008676	BRALA07254	APOSC_09314
OG0008677	BRALA05307	APOSC_06945
OG0008678	BRALA27767	APOSC_20384
OG0008679	BRALA02375	APOSC_01249
OG0008680	BRALA21682	APOSC_01148
OG0008681	BRALA10215	APOSC_16889
OG0008684	BRALA10687	APOSC_06613
OG0008685	BRALA03084	APOSC_02453
OG0008693	BRALA27587	APOSC_15435
OG0008694	BRALA18836	APOSC_15794
OG0008695	BRALA08251	APOSC_19262, APOSC_19263
OG0008696	BRALA11880	APOSC_21820
OG0008697	BRALA18391	APOSC_26395
OG0008698	BRALA03650	APOSC_27266
OG0008753	BRALA02594	APOSC_15261
OG0008758	BRALA19426	APOSC_11952
OG0008760	BRALA14035	APOSC_13885
OG0008763	BRALA10887	APOSC_23708
OG0008765	BRALA00158	APOSC_20577
OG0008766	BRALA13488	APOSC_17561
OG0008767	BRALA09777	APOSC_25484, APOSC_25485
OG0008770	BRALA28302	APOSC_04540
OG0008771	BRALA29707	APOSC_08466
OG0008772	BRALA21472	APOSC_19090
OG0008773	BRALA28978	APOSC_23488
OG0008773	BRALA34139	APOSC_23489
OG0008774	BRALA20726	APOSC_23351
OG0008779	BRALA13753	APOSC_06278, APOSC_06280, APOSC_06279
OG0008781	BRALA24780	APOSC_05999, APOSC_06000
OG0008782	BRALA28545	APOSC_16554
OG0008784	BRALA00992	APOSC_13589
OG0008786	BRALA20053	APOSC_26534
OG0008789	BRALA22759	APOSC_10786
OG0008790	BRALA20707	APOSC_00052
OG0008792	BRALA04071	APOSC_24832, APOSC_24833
OG0008793	BRALA25531	APOSC_20314
OG0008794	BRALA31199	APOSC_18114
OG0008796	BRALA10765	APOSC_01610
OG0008797	BRALA14918	APOSC_22921
OG0008798	BRALA18668	APOSC_02514
OG0008799	BRALA31717	APOSC_15675
OG0008800	BRALA12044	APOSC_25054
OG0008801	BRALA35445, BRALA32559, BRALA29232	APOSC_23581, APOSC_23580
OG0008802	BRALA13112	APOSC_03014
OG0008804	BRALA13316	APOSC_22636
OG0008805	BRALA07794	APOSC_07529, APOSC_07527
OG0008806	BRALA06332	APOSC_07131
OG0008810	BRALA25429	APOSC_10753
OG0008811	BRALA21997	APOSC_21791
OG0008812	BRALA23463	APOSC_12288
OG0008813	BRALA13478	APOSC_26934
OG0008816	BRALA13552	APOSC_22805
OG0008818	BRALA23356	APOSC_03186
OG0008820	BRALA30147	APOSC_22423
OG0008821	BRALA19308	APOSC_26717, APOSC_26716
OG0008822	BRALA06559	APOSC_13517
OG0008823	BRALA14958	APOSC_01637
OG0008824	BRALA02996	APOSC_02746
OG0008825	BRALA22801, BRALA32453	APOSC_14567
OG0008826	BRALA05017	APOSC_17428
OG0008827	BRALA06277	APOSC_06063
OG0008828	BRALA04831	APOSC_10392
OG0008831	BRALA23986	APOSC_02245
OG0008832	BRALA05684	APOSC_12428
OG0008833	BRALA13348	APOSC_12317
OG0008834	BRALA01773	APOSC_24622
OG0008835	BRALA13701	APOSC_02199
OG0008836	BRALA24617	APOSC_19777
OG0008837	BRALA17709	APOSC_17582
OG0008838	BRALA22701	APOSC_26453
OG0008840	BRALA03104	APOSC_18501
OG0008841	BRALA16713	APOSC_01161
OG0008842	BRALA10898	APOSC_06378, APOSC_06379
OG0008844	BRALA03082	APOSC_17788
OG0008845	BRALA29479	APOSC_23551
OG0008847	BRALA24430	APOSC_17876
OG0008848	BRALA21485	APOSC_16337
OG0008851	BRALA28866	APOSC_20275
OG0008853	BRALA19593	APOSC_25488
OG0008856	BRALA13489	APOSC_06409
OG0008857	BRALA08584	APOSC_24498
OG0008859	BRALA33386	APOSC_24752
OG0008860	BRALA26576	APOSC_12664
OG0008861	BRALA26569	APOSC_25323
OG0008862	BRALA01344	APOSC_23936
OG0008863	BRALA25613	APOSC_02685, APOSC_23378, APOSC_24529, APOSC_24495
OG0008864	BRALA27875	APOSC_18567
OG0008867	BRALA04060	APOSC_10514, APOSC_10515
OG0008868	BRALA11155	APOSC_05975
OG0008870	BRALA24152	APOSC_09152
OG0008871	BRALA08064	APOSC_19250, APOSC_19251
OG0008872	BRALA05136	APOSC_16181
OG0008874	BRALA15371	APOSC_21741
OG0008875	BRALA14660	APOSC_22839
OG0008876	BRALA03931	APOSC_09453
OG0008877	BRALA06180	APOSC_12195
OG0008878	BRALA09412	APOSC_20528
OG0008879	BRALA06508	APOSC_19737
OG0008880	BRALA12367	APOSC_20590, APOSC_20591
OG0008881	BRALA27062	APOSC_18026
OG0008883	BRALA17730	APOSC_23015
OG0008885	BRALA00293	APOSC_16891
OG0008886	BRALA24293, BRALA24291	APOSC_05398
OG0008888	BRALA20889	APOSC_19715
OG0008891	BRALA21419	APOSC_24313
OG0008892	BRALA11439	APOSC_06416, APOSC_06415
OG0008893	BRALA08588	APOSC_26299
OG0008894	BRALA24688	APOSC_18312
OG0008896	BRALA03211	APOSC_23761
OG0008897	BRALA06370	APOSC_07001
OG0008898	BRALA04295	APOSC_28843
OG0008900	BRALA31034	APOSC_06374
OG0008908	BRALA24125, BRALA24124	APOSC_27171
OG0008910	BRALA21579	APOSC_15192
OG0008914	BRALA28778	APOSC_06662
OG0008915	BRALA21243	APOSC_17436
OG0008916	BRALA15665	APOSC_22266
OG0008917	BRALA22737	APOSC_12271
OG0008922	BRALA02188	APOSC_04249
OG0008924	BRALA22720	APOSC_26758
OG0008927	BRALA01077	APOSC_11189, APOSC_10766
OG0008928	BRALA01939	APOSC_14917
OG0008929	BRALA26241	APOSC_12309
OG0008934	BRALA21575	APOSC_14279
OG0008937	BRALA27864	APOSC_22148, APOSC_13689
OG0008938	BRALA33318	APOSC_19903
OG0008940	BRALA19012	APOSC_09259
OG0008941	BRALA18433	APOSC_26750
OG0008942	BRALA24416	APOSC_03540
OG0008945	BRALA29254	APOSC_01878, APOSC_01877
OG0008946	BRALA28598	APOSC_04678
OG0008951	BRALA12901	APOSC_14419
OG0008953	BRALA17142	APOSC_18858
OG0008955	BRALA28537	APOSC_20526
OG0008959	BRALA01481	APOSC_25710
OG0009044	BRALA31022	APOSC_08072
OG0009047	BRALA19613	APOSC_09162
OG0009048	BRALA22478	APOSC_11191
OG0009052	BRALA06022	APOSC_20867
OG0009053	BRALA00425	APOSC_16407
OG0009055	BRALA30859, BRALA27360	APOSC_24510
OG0009057	BRALA27551	APOSC_02431, APOSC_02428, APOSC_23347, APOSC_02430, APOSC_02429
OG0009059	BRALA16515	APOSC_05172
OG0009061	BRALA22505	APOSC_19671
OG0009062	BRALA16907	APOSC_02241
OG0009063	BRALA25042	APOSC_20139
OG0009064	BRALA05527	APOSC_22287
OG0009065	BRALA25172, BRALA25171	APOSC_28013
OG0009066	BRALA29047	APOSC_22563
OG0009067	BRALA12094	APOSC_28943
OG0009069	BRALA10186	APOSC_12839
OG0009070	BRALA20738	APOSC_28592, APOSC_28593
OG0009071	BRALA27976, BRALA34842	APOSC_17785
OG0009074	BRALA30722	APOSC_22732
OG0009076	BRALA22486	APOSC_27378
OG0009079	BRALA03538	APOSC_24660
OG0009080	BRALA18316	APOSC_15483
OG0009082	BRALA04176	APOSC_05138
OG0009083	BRALA23740	APOSC_04921
OG0009084	BRALA15370	APOSC_24044
OG0009085	BRALA05507	APOSC_11543
OG0009086	BRALA34844	APOSC_01838
OG0009087	BRALA25628	APOSC_28904
OG0009088	BRALA29900	APOSC_19381
OG0009089	BRALA03720	APOSC_17345
OG0009090	BRALA18004	APOSC_25579, APOSC_25578, APOSC_25580
OG0009091	BRALA16726	APOSC_12929
OG0009093	BRALA10058	APOSC_24823, APOSC_24822, APOSC_24824
OG0009095	BRALA03346	APOSC_25679
OG0009096	BRALA05732, BRALA05733	APOSC_27722
OG0009099	BRALA23133	APOSC_04896
OG0009100	BRALA05613	APOSC_15826
OG0009104	BRALA13053	APOSC_26847
OG0009105	BRALA20875	APOSC_17534
OG0009106	BRALA13469, BRALA13470	APOSC_00626
OG0009107	BRALA29623	APOSC_09336, APOSC_09337
OG0009110	BRALA10741, BRALA10742	APOSC_08117
OG0009111	BRALA29048	APOSC_19995, APOSC_19996
OG0009112	BRALA02215	APOSC_01388
OG0009114	BRALA28082	APOSC_19814
OG0009117	BRALA22488	APOSC_09280
OG0009118	BRALA05213	APOSC_03917
OG0009119	BRALA20080	APOSC_06552
OG0009121	BRALA30881	APOSC_18125
OG0009125	BRALA17527	APOSC_07327
OG0009126	BRALA09289	APOSC_06105
OG0009129	BRALA02651	APOSC_03223
OG0009131	BRALA35724	APOSC_22097
OG0009132	BRALA15923	APOSC_29159, APOSC_15877
OG0009133	BRALA17890, BRALA17889	APOSC_20808
OG0009134	BRALA00279	APOSC_22326
OG0009135	BRALA19626	APOSC_24712
OG0009136	BRALA11941	APOSC_11973
OG0009137	BRALA10897	APOSC_23579
OG0009138	BRALA35311, BRALA34689, BRALA30845, BRALA35523	APOSC_12101
OG0009139	BRALA07156, BRALA07153, BRALA07155	APOSC_19142, APOSC_07091
OG0009144	BRALA16355	APOSC_03669
OG0009145	BRALA16160	APOSC_18167
OG0009148	BRALA01566	APOSC_18969
OG0009149	BRALA09242	APOSC_23968
OG0009150	BRALA30166	APOSC_24939
OG0009153	BRALA22180	APOSC_03627
OG0009157	BRALA28876	APOSC_21449
OG0009158	BRALA10838	APOSC_17527, APOSC_17526
OG0009163	BRALA25034	APOSC_19507
OG0009164	BRALA00857	APOSC_18757
OG0009166	BRALA21167	APOSC_21313
OG0009167	BRALA10081	APOSC_19243
OG0009168	BRALA27400	APOSC_12307
OG0009169	BRALA18947	APOSC_03805
OG0009170	BRALA35292, BRALA29847	APOSC_28002
OG0009171	BRALA20632	APOSC_06437, APOSC_21494
OG0009174	BRALA16276	APOSC_06299
OG0009175	BRALA14628	APOSC_18696
OG0009178	BRALA15388	APOSC_01166
OG0009181	BRALA13515	APOSC_19971
OG0009182	BRALA23079	APOSC_09270
OG0009183	BRALA18833	APOSC_24772, APOSC_24771
OG0009185	BRALA04149	APOSC_00436
OG0009186	BRALA26221	APOSC_02315, APOSC_06382, APOSC_10432, APOSC_25683
OG0009188	BRALA18924	APOSC_21429
OG0009188	BRALA18925	APOSC_28853, APOSC_09939, APOSC_21934, APOSC_04928, APOSC_04929
OG0009190	BRALA27671	APOSC_07006
OG0009191	BRALA34963	APOSC_08226, APOSC_22246
OG0009195	BRALA01482	APOSC_18061
OG0009196	BRALA11271	APOSC_23100
OG0009197	BRALA16159	APOSC_23388, APOSC_23389
OG0009198	BRALA12921, BRALA09508	APOSC_25192
OG0009199	BRALA03072	APOSC_26281
OG0009288	BRALA04717	APOSC_13039, APOSC_00847
OG0009291	BRALA34502, BRALA05137	APOSC_26643
OG0009293	BRALA00720	APOSC_09233, APOSC_09234
OG0009294	BRALA02883	APOSC_09801, APOSC_09802
OG0009298	BRALA23723	APOSC_23088
OG0009301	BRALA22294	APOSC_27806
OG0009306	BRALA34342, BRALA22263, BRALA22262	APOSC_06144
OG0009307	BRALA06199	APOSC_24992
OG0009309	BRALA27581	APOSC_03456
OG0009311	BRALA19236	APOSC_20207
OG0009313	BRALA13086	APOSC_25114
OG0009314	BRALA20494	APOSC_10616
OG0009315	BRALA05899	APOSC_01539
OG0009316	BRALA21421	APOSC_06326
OG0009318	BRALA00550, BRALA00551	APOSC_20126
OG0009321	BRALA33808, BRALA32523	APOSC_12822
OG0009324	BRALA25006	APOSC_22219, APOSC_18678
OG0009328	BRALA21473	APOSC_21201
OG0009330	BRALA05280	APOSC_16214
OG0009333	BRALA18981	APOSC_16696
OG0009334	BRALA34146	APOSC_11071, APOSC_04640
OG0009335	BRALA00728	APOSC_24445
OG0009336	BRALA11823	APOSC_08558, APOSC_07479
OG0009337	BRALA14576	APOSC_29114
OG0009338	BRALA16943	APOSC_15696
OG0009341	BRALA23710	APOSC_01325
OG0009343	BRALA18002	APOSC_19136
OG0009345	BRALA10703	APOSC_24550
OG0009349	BRALA07395	APOSC_00655
OG0009350	BRALA17314	APOSC_01283
OG0009351	BRALA14548	APOSC_12612
OG0009352	BRALA16377	APOSC_02383
OG0009353	BRALA03889	APOSC_06067
OG0009357	BRALA05243	APOSC_11867
OG0009359	BRALA01641, BRALA15073, BRALA15071	APOSC_28416
