Orthogroup	BRALA	HELIO_ok
OG0006632	BRALA11411	HELIO_10046
OG0006633	BRALA15776	HELIO_03206
OG0006634	BRALA35230, BRALA34352, BRALA34022, BRALA34713, BRALA35261, BRALA34061	HELIO_09643
OG0006635	BRALA08601	HELIO_04021
OG0006636	BRALA13097	HELIO_12004
OG0006638	BRALA03533	HELIO_00603
OG0006641	BRALA22281	HELIO_06767
OG0006642	BRALA23312	HELIO_08918
OG0006643	BRALA20298, BRALA01013, BRALA06835, BRALA01638, BRALA08738, BRALA08737	HELIO_07167
OG0006644	BRALA20583	HELIO_03204
OG0006645	BRALA06945, BRALA06894	HELIO_10104
OG0006646	BRALA13446	HELIO_00489
OG0006648	BRALA24820	HELIO_06638
OG0006649	BRALA19902, BRALA28980	HELIO_10793
OG0006650	BRALA28585, BRALA25692	HELIO_03117
OG0006651	BRALA18794	HELIO_02310
OG0006652	BRALA10835	HELIO_01175
OG0006653	BRALA16140	HELIO_09990
OG0006654	BRALA19298	HELIO_02769
OG0006656	BRALA07528	HELIO_11349
OG0006657	BRALA07213	HELIO_07908
OG0006659	BRALA15333	HELIO_12103
OG0006660	BRALA10958	HELIO_11761
OG0006661	BRALA12233	HELIO_06626
OG0006662	BRALA14712	HELIO_09320
OG0006663	BRALA16974	HELIO_02313
OG0006664	BRALA24834	HELIO_02701
OG0006666	BRALA34133	HELIO_12248
OG0006668	BRALA08318	HELIO_07541
OG0006669	BRALA00985	HELIO_11899
OG0006670	BRALA02659	HELIO_08029
OG0006671	BRALA18774	HELIO_05864
OG0006673	BRALA29976	HELIO_06392
OG0006674	BRALA23673	HELIO_04135
OG0006675	BRALA09831	HELIO_08924
OG0006676	BRALA17355	HELIO_10377
OG0006677	BRALA06236	HELIO_09774
OG0006678	BRALA06274	HELIO_02277
OG0006679	BRALA33912, BRALA35182, BRALA31586	HELIO_02358
OG0006680	BRALA25853	HELIO_02680
OG0006681	BRALA20996	HELIO_12263
OG0006682	BRALA13394	HELIO_10432
OG0006683	BRALA26678	HELIO_02924
OG0006684	BRALA12717	HELIO_06154
OG0006686	BRALA03046	HELIO_12341
OG0006687	BRALA25407	HELIO_11277
OG0006688	BRALA20025	HELIO_03127
OG0006689	BRALA08372	HELIO_05938
OG0006690	BRALA17356	HELIO_02191
OG0006691	BRALA14546	HELIO_03575
OG0006692	BRALA17480	HELIO_11578
OG0006694	BRALA16849	HELIO_03880
OG0006695	BRALA18862	HELIO_08328
OG0006697	BRALA31820	HELIO_01191
OG0006698	BRALA19125	HELIO_12446
OG0006699	BRALA22179	HELIO_11479
OG0006700	BRALA11720	HELIO_12057
OG0006704	BRALA34768	HELIO_06847
OG0006705	BRALA15796	HELIO_06835
OG0006706	BRALA02737	HELIO_11342
OG0006707	BRALA23645	HELIO_00394
OG0006709	BRALA09059	HELIO_01142
OG0006710	BRALA14570	HELIO_06551
OG0006711	BRALA08981	HELIO_05604
OG0006712	BRALA20215, BRALA20214	HELIO_03348
OG0006713	BRALA22528	HELIO_11450
OG0006715	BRALA12748	HELIO_03316
OG0006716	BRALA24459	HELIO_06298
OG0006717	BRALA26122	HELIO_09109
OG0006718	BRALA31418	HELIO_05927
OG0006719	BRALA13038	HELIO_09746
OG0006720	BRALA12683	HELIO_08931
OG0006721	BRALA21743	HELIO_02607
OG0006722	BRALA01042	HELIO_08515
OG0006724	BRALA05734	HELIO_00952
OG0006725	BRALA28234	HELIO_03001
OG0006726	BRALA16670	HELIO_09973
OG0006727	BRALA01476	HELIO_02122
OG0006728	BRALA14826	HELIO_02827
OG0006730	BRALA02164	HELIO_09404
OG0006732	BRALA00142	HELIO_09714
OG0006733	BRALA26251	HELIO_07160
OG0006734	BRALA30882	HELIO_03231
OG0006735	BRALA27074	HELIO_00738
OG0006737	BRALA03436	HELIO_04436
OG0006738	BRALA14041	HELIO_04208
OG0006739	BRALA32679	HELIO_08662
OG0006740	BRALA30973	HELIO_01063
OG0006741	BRALA09365	HELIO_09739
OG0006742	BRALA11740	HELIO_04731
OG0006743	BRALA00242, BRALA12738	HELIO_10221
OG0006744	BRALA02757	HELIO_01364
OG0006745	BRALA15185	HELIO_08879
OG0006748	BRALA01445	HELIO_02187
OG0006749	BRALA22769	HELIO_12329
OG0006750	BRALA09668	HELIO_07144
OG0006751	BRALA31855	HELIO_10611
OG0006752	BRALA22950	HELIO_01665
OG0006753	BRALA24992	HELIO_09521
OG0006755	BRALA22940	HELIO_08486
OG0006756	BRALA16752	HELIO_09795
OG0006758	BRALA00417	HELIO_10590
OG0006759	BRALA25850	HELIO_00719
OG0006760	BRALA17052	HELIO_01833
OG0006761	BRALA11904	HELIO_08292
OG0006762	BRALA22489	HELIO_02010
OG0006763	BRALA14476	HELIO_06010
OG0006764	BRALA12801, BRALA12802	HELIO_03493
OG0006765	BRALA03187	HELIO_06109
OG0006768	BRALA24120	HELIO_12787
OG0006769	BRALA16226	HELIO_11443
OG0006772	BRALA21416	HELIO_05481
OG0006776	BRALA14483	HELIO_12504
OG0006777	BRALA21484	HELIO_07723
OG0006780	BRALA11976	HELIO_01407
OG0006787	BRALA00476	HELIO_07288
OG0006824	BRALA20052	HELIO_05300, HELIO_06194, HELIO_11865
OG0006826	BRALA11906	HELIO_00390
OG0006828	BRALA17108	HELIO_02011
OG0006829	BRALA28885	HELIO_07838
OG0006830	BRALA28939	HELIO_02103
OG0006831	BRALA20460	HELIO_02840
OG0006832	BRALA22293	HELIO_01148
OG0006833	BRALA25618	HELIO_05301
OG0006834	BRALA19606	HELIO_09834, HELIO_02971, HELIO_12610
OG0006835	BRALA28202	HELIO_11599
OG0006837	BRALA35576	HELIO_03233
OG0006838	BRALA19458	HELIO_12316
OG0006839	BRALA06690	HELIO_11165
OG0006843	BRALA21641	HELIO_07672
OG0006845	BRALA20898	HELIO_05531
OG0006846	BRALA29210	HELIO_02303
OG0006847	BRALA27665	HELIO_04305
OG0006848	BRALA20677	HELIO_10864
OG0006849	BRALA22479	HELIO_05945
OG0006851	BRALA27931	HELIO_01136
OG0006852	BRALA03688	HELIO_02486, HELIO_04562
OG0006856	BRALA24695	HELIO_07178
OG0006857	BRALA06099	HELIO_10880
OG0006858	BRALA05940	HELIO_07365
OG0006860	BRALA03297	HELIO_05728
OG0006861	BRALA11330	HELIO_03418
OG0006862	BRALA29568	HELIO_06074
OG0006863	BRALA01163	HELIO_10528
OG0006864	BRALA31204	HELIO_07403
OG0006865	BRALA11659	HELIO_03278, HELIO_03277
OG0006867	BRALA30972	HELIO_00909
OG0006869	BRALA19766	HELIO_10982
OG0006870	BRALA20394	HELIO_07470
OG0006872	BRALA16487	HELIO_07875
OG0006873	BRALA26820	HELIO_02802
OG0006874	BRALA13013	HELIO_08686
OG0006875	BRALA22498	HELIO_10647
OG0006876	BRALA05364	HELIO_12562
OG0006877	BRALA07858	HELIO_09562
OG0006878	BRALA00734	HELIO_02141
OG0006880	BRALA05805	HELIO_05383
OG0006881	BRALA19408	HELIO_09282, HELIO_09283
OG0006882	BRALA03081	HELIO_00837
OG0006883	BRALA16909	HELIO_10209
OG0006884	BRALA16908	HELIO_08370
OG0006885	BRALA12873	HELIO_07678
OG0006886	BRALA19017	HELIO_01710
OG0006887	BRALA23687	HELIO_00170
OG0006888	BRALA29964	HELIO_11291
OG0006889	BRALA27317	HELIO_07081
OG0006890	BRALA31419	HELIO_01755
OG0006891	BRALA28938	HELIO_06848
OG0006893	BRALA13970	HELIO_02287
OG0006894	BRALA13030	HELIO_01525
OG0006895	BRALA08907	HELIO_00885
OG0006896	BRALA03671	HELIO_11058, HELIO_11057
OG0006897	BRALA01574	HELIO_06557
OG0006899	BRALA07712	HELIO_06042
OG0006900	BRALA19706	HELIO_06595
OG0006901	BRALA09160	HELIO_03815
OG0006902	BRALA18408	HELIO_01197
OG0006903	BRALA05792, BRALA21365	HELIO_08134
OG0006904	BRALA11508	HELIO_03416
OG0006905	BRALA27319	HELIO_02801
OG0006906	BRALA07226	HELIO_04811
OG0006907	BRALA21911	HELIO_02666
OG0006908	BRALA30098	HELIO_08017
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	HELIO_01498
OG0006911	BRALA18398	HELIO_04412
OG0006913	BRALA23670	HELIO_09871, HELIO_09872
OG0006914	BRALA21731	HELIO_07176
OG0006915	BRALA03155, BRALA15756	HELIO_09309
OG0006916	BRALA16553	HELIO_11109
OG0006917	BRALA05537	HELIO_00862
OG0006918	BRALA16643	HELIO_00387
OG0006919	BRALA11547	HELIO_12526
OG0006921	BRALA08122, BRALA20896	HELIO_03601
OG0006924	BRALA11900	HELIO_10197
OG0006925	BRALA18547	HELIO_06577
OG0006926	BRALA29464	HELIO_01892
OG0006927	BRALA05354, BRALA05352	HELIO_01236
OG0006928	BRALA14949	HELIO_10460
OG0006928	BRALA35712	HELIO_10461
OG0006931	BRALA02116	HELIO_10024
OG0006932	BRALA06550	HELIO_03552
OG0006933	BRALA28499	HELIO_07703, HELIO_07830
OG0006934	BRALA05992	HELIO_02300
OG0006935	BRALA25077	HELIO_02305
OG0006936	BRALA23621	HELIO_01325
OG0006937	BRALA13456	HELIO_10195
OG0006939	BRALA27730	HELIO_09910
OG0006940	BRALA00085	HELIO_02426
OG0006943	BRALA21727	HELIO_00593
OG0006944	BRALA28146	HELIO_10544
OG0006946	BRALA10185	HELIO_08697
OG0006949	BRALA07772	HELIO_00053
OG0006950	BRALA28221	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	BRALA04665	HELIO_06091
OG0006954	BRALA28843	HELIO_00977
OG0006955	BRALA12723	HELIO_06102
OG0006956	BRALA34054, BRALA34484	HELIO_03837
OG0006957	BRALA24483	HELIO_09843
OG0006958	BRALA17528, BRALA08208	HELIO_03705
OG0006959	BRALA24691	HELIO_03367
OG0006960	BRALA13465	HELIO_11955
OG0006962	BRALA15450	HELIO_04139
OG0006964	BRALA27971	HELIO_05324
OG0006965	BRALA31941	HELIO_01499
OG0006966	BRALA16205	HELIO_00843
OG0006967	BRALA23027	HELIO_03858
OG0006968	BRALA12502	HELIO_10124
OG0006969	BRALA29846	HELIO_04692
OG0006970	BRALA28927	HELIO_03853
OG0006971	BRALA23591	HELIO_04205
OG0006972	BRALA17677	HELIO_12289
OG0006973	BRALA33702	HELIO_05811
OG0006975	BRALA33934	HELIO_00766
OG0006976	BRALA27970	HELIO_09447
OG0006977	BRALA12753	HELIO_03745
OG0006979	BRALA04203	HELIO_08949
OG0006980	BRALA19616	HELIO_06927
OG0006981	BRALA18263	HELIO_10873
OG0006983	BRALA05383	HELIO_09699
OG0006985	BRALA17311	HELIO_08249
OG0006988	BRALA32102	HELIO_01745, HELIO_10587
OG0006990	BRALA24376	HELIO_06240
OG0006991	BRALA01907	HELIO_08801
OG0006993	BRALA23797	HELIO_04356
OG0006994	BRALA04795	HELIO_10742
OG0006995	BRALA04611	HELIO_00974
OG0006997	BRALA25727	HELIO_04050
OG0006998	BRALA22667	HELIO_01286
OG0006999	BRALA12897	HELIO_01742
OG0007000	BRALA07643	HELIO_00263
OG0007001	BRALA02208	HELIO_09912
OG0007002	BRALA10095	HELIO_00186
OG0007003	BRALA21239	HELIO_03021
OG0007004	BRALA03379	HELIO_03743
OG0007006	BRALA02592	HELIO_05841
OG0007007	BRALA31860	HELIO_04354
OG0007009	BRALA30026	HELIO_10006
OG0007010	BRALA31317	HELIO_01679
OG0007011	BRALA15920	HELIO_12793
OG0007012	BRALA25249	HELIO_04259
OG0007013	BRALA13128	HELIO_10913
OG0007014	BRALA11522	HELIO_00547
OG0007015	BRALA34981	HELIO_01841
OG0007016	BRALA22412	HELIO_09219
OG0007018	BRALA27379	HELIO_07831
OG0007019	BRALA06320	HELIO_10142
OG0007020	BRALA29840	HELIO_10783
OG0007022	BRALA18137	HELIO_00686
OG0007023	BRALA17210	HELIO_05749
OG0007024	BRALA17168	HELIO_03505
OG0007025	BRALA11867	HELIO_12627
OG0007026	BRALA23387	HELIO_11609, HELIO_11608
OG0007028	BRALA14732	HELIO_09657
OG0007032	BRALA16865	HELIO_10519
OG0007033	BRALA15267	HELIO_06756
OG0007034	BRALA09189	HELIO_05240
OG0007035	BRALA23080	HELIO_05074
OG0007036	BRALA18395	HELIO_08854
OG0007037	BRALA14465	HELIO_03215
OG0007038	BRALA17300	HELIO_07154
OG0007039	BRALA12001	HELIO_03673
OG0007040	BRALA10094	HELIO_09696
OG0007041	BRALA17597	HELIO_00355
OG0007042	BRALA06916	HELIO_08465
OG0007043	BRALA29990	HELIO_10787
OG0007044	BRALA08279	HELIO_03336
OG0007045	BRALA29234	HELIO_03028
OG0007046	BRALA28196	HELIO_06285
OG0007047	BRALA10122	HELIO_01873
OG0007048	BRALA18662	HELIO_01435
OG0007049	BRALA19591	HELIO_01113
OG0007050	BRALA21668, BRALA21669	HELIO_10158
OG0007052	BRALA08894	HELIO_03698
OG0007053	BRALA19607	HELIO_01740
OG0007055	BRALA27573	HELIO_05430
OG0007056	BRALA28152	HELIO_04173
OG0007058	BRALA23895	HELIO_12181
OG0007059	BRALA27465	HELIO_11121
OG0007060	BRALA15146	HELIO_03894
OG0007061	BRALA21466	HELIO_03172
OG0007062	BRALA05692	HELIO_03299
OG0007063	BRALA16766	HELIO_02537
OG0007064	BRALA08073	HELIO_02033
OG0007066	BRALA06127	HELIO_08282
OG0007067	BRALA03281	HELIO_06171
OG0007068	BRALA03721	HELIO_11494
OG0007069	BRALA31451, BRALA33696	HELIO_10927
OG0007070	BRALA05975	HELIO_05878
OG0007071	BRALA13812	HELIO_10140
OG0007072	BRALA16137	HELIO_09568
OG0007073	BRALA15855	HELIO_12235
OG0007074	BRALA01990	HELIO_10084
OG0007075	BRALA06827	HELIO_12580
OG0007076	BRALA20649	HELIO_04699
OG0007077	BRALA11892	HELIO_03036
OG0007078	BRALA07081	HELIO_12420
OG0007079	BRALA12975	HELIO_12708
OG0007080	BRALA09798	HELIO_10930
OG0007081	BRALA22949	HELIO_01321
OG0007082	BRALA23650	HELIO_01470
OG0007083	BRALA10123	HELIO_01256
OG0007084	BRALA12501	HELIO_06919
OG0007085	BRALA17038	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	BRALA15363	HELIO_09327
OG0007087	BRALA01446	HELIO_06229
OG0007088	BRALA21736, BRALA20662	HELIO_10934
OG0007089	BRALA04691	HELIO_01728
OG0007090	BRALA00803	HELIO_02778
OG0007091	BRALA23753	HELIO_05646
OG0007093	BRALA16275	HELIO_04228
OG0007094	BRALA21518, BRALA25900	HELIO_03665
OG0007095	BRALA25279	HELIO_05715
OG0007096	BRALA32115	HELIO_05063
OG0007098	BRALA19999	HELIO_07500
OG0007099	BRALA17437	HELIO_11777
OG0007100	BRALA17146	HELIO_02603
OG0007103	BRALA06722	HELIO_04990
OG0007104	BRALA29967	HELIO_08624
OG0007105	BRALA14961	HELIO_06453
OG0007106	BRALA18050	HELIO_08071
OG0007107	BRALA11156	HELIO_08096
OG0007108	BRALA34762, BRALA34954, BRALA34329	HELIO_10721
OG0007110	BRALA17957	HELIO_08670
OG0007111	BRALA25617	HELIO_07676
OG0007112	BRALA08342	HELIO_05754
OG0007113	BRALA22691	HELIO_02963
OG0007114	BRALA31771, BRALA16434	HELIO_02430
OG0007116	BRALA18648	HELIO_09537, HELIO_03595
OG0007117	BRALA19759	HELIO_10452
OG0007118	BRALA23004	HELIO_00216
OG0007119	BRALA00190, BRALA00189	HELIO_03351
OG0007120	BRALA01237	HELIO_08636
OG0007121	BRALA13421	HELIO_08982
OG0007122	BRALA15769	HELIO_01530
OG0007123	BRALA27474	HELIO_06300
OG0007124	BRALA13189, BRALA13193	HELIO_03243
OG0007126	BRALA17434, BRALA17435	HELIO_07784
OG0007127	BRALA00288	HELIO_02372
OG0007128	BRALA04403	HELIO_07471
OG0007129	BRALA27464	HELIO_01993
OG0007130	BRALA15297	HELIO_08635, HELIO_08634
OG0007131	BRALA20793	HELIO_04431
OG0007132	BRALA01544	HELIO_12686
OG0007133	BRALA09605	HELIO_05837
OG0007134	BRALA13846	HELIO_02796
OG0007135	BRALA07941	HELIO_03512
OG0007136	BRALA01589	HELIO_11083
OG0007137	BRALA16723	HELIO_01264
OG0007138	BRALA10025	HELIO_11268
OG0007139	BRALA14595	HELIO_03311
OG0007140	BRALA00922	HELIO_09262
OG0007142	BRALA22930	HELIO_09138
OG0007143	BRALA18546	HELIO_02069
OG0007144	BRALA14968	HELIO_02773
OG0007146	BRALA14239	HELIO_08477
OG0007148	BRALA20040	HELIO_11799
OG0007151	BRALA18700	HELIO_01847
OG0007152	BRALA26948	HELIO_07347
OG0007153	BRALA22622	HELIO_04064
OG0007154	BRALA30790	HELIO_05052
OG0007155	BRALA22244	HELIO_12399
OG0007156	BRALA00535, BRALA00534, BRALA00539	HELIO_08121, HELIO_11707
OG0007158	BRALA16495	HELIO_04172
OG0007159	BRALA02977	HELIO_10350
OG0007160	BRALA26571	HELIO_04515
OG0007161	BRALA34728, BRALA17627	HELIO_03043
OG0007163	BRALA17109	HELIO_04816
OG0007164	BRALA24802	HELIO_04104
OG0007165	BRALA25940	HELIO_07174
OG0007168	BRALA07437	HELIO_01974
OG0007170	BRALA11265	HELIO_06125, HELIO_00758
OG0007173	BRALA35315	HELIO_07975
OG0007174	BRALA34219	HELIO_10174
OG0007175	BRALA09886	HELIO_01496
OG0007176	BRALA32780	HELIO_09685
OG0007177	BRALA22645	HELIO_09991
OG0007178	BRALA02696	HELIO_08375
OG0007179	BRALA00366	HELIO_01221
OG0007180	BRALA13499	HELIO_05806
OG0007181	BRALA28125	HELIO_00946
OG0007182	BRALA14277	HELIO_05171
OG0007183	BRALA00051	HELIO_10857
OG0007187	BRALA00112	HELIO_08131
OG0007188	BRALA17130	HELIO_00663
OG0007191	BRALA05241	HELIO_12367
OG0007192	BRALA14056	HELIO_11714
OG0007198	BRALA18279	HELIO_12458
OG0007200	BRALA16225	HELIO_01173
OG0007209	BRALA02539	HELIO_03954
OG0007248	BRALA16141	HELIO_03566
OG0007250	BRALA13592	HELIO_11796
OG0007251	BRALA15601	HELIO_11645
OG0007252	BRALA03894	HELIO_11869
OG0007254	BRALA15786	HELIO_04453
OG0007255	BRALA14805	HELIO_05330
OG0007256	BRALA01128	HELIO_08417
OG0007258	BRALA01613	HELIO_08742
OG0007260	BRALA20373, BRALA35407	HELIO_06588
OG0007261	BRALA01249	HELIO_02263
OG0007264	BRALA12516	HELIO_05781
OG0007266	BRALA09231	HELIO_07853
OG0007267	BRALA05179	HELIO_10107
OG0007268	BRALA12188	HELIO_01343
OG0007269	BRALA27876	HELIO_06147
OG0007270	BRALA26812	HELIO_02939
OG0007271	BRALA06361	HELIO_05682
OG0007272	BRALA05677	HELIO_10735
OG0007273	BRALA08923	HELIO_09450
OG0007275	BRALA09361	HELIO_03674
OG0007276	BRALA15590	HELIO_06599
OG0007277	BRALA22637	HELIO_09947
OG0007278	BRALA08055	HELIO_08519
OG0007279	BRALA33921	HELIO_03749
OG0007280	BRALA09494, BRALA26108	HELIO_00512
OG0007281	BRALA06305, BRALA06306	HELIO_07427
OG0007282	BRALA19380	HELIO_12150
OG0007283	BRALA33333, BRALA33331, BRALA19278	HELIO_09223
OG0007285	BRALA28210	HELIO_10648, HELIO_10649
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	HELIO_00622
OG0007288	BRALA06735	HELIO_09454
OG0007289	BRALA05887	HELIO_09914
OG0007290	BRALA03132	HELIO_02482
OG0007291	BRALA21233	HELIO_12578
OG0007292	BRALA02935	HELIO_01083
OG0007295	BRALA03986	HELIO_00595
OG0007297	BRALA13069	HELIO_08956
OG0007299	BRALA28383	HELIO_08694
OG0007300	BRALA14038	HELIO_02004
OG0007301	BRALA27287	HELIO_00411
OG0007302	BRALA08130	HELIO_02030
OG0007304	BRALA14327	HELIO_12205
OG0007305	BRALA05988	HELIO_03112
OG0007307	BRALA35494	HELIO_05717
OG0007308	BRALA04705	HELIO_09689
OG0007309	BRALA20888	HELIO_10219
OG0007310	BRALA21054	HELIO_05771
OG0007312	BRALA10433	HELIO_09830
OG0007313	BRALA10093	HELIO_04919
OG0007314	BRALA24702	HELIO_12687
OG0007315	BRALA26846, BRALA26848, BRALA26847, BRALA34775	HELIO_08447
OG0007316	BRALA07238	HELIO_07362
OG0007317	BRALA16631	HELIO_09791
OG0007319	BRALA18245	HELIO_07489
OG0007320	BRALA13547	HELIO_09747
OG0007321	BRALA13420	HELIO_04170
OG0007322	BRALA16163	HELIO_07072
OG0007325	BRALA03154	HELIO_09200
OG0007326	BRALA06343	HELIO_09034
OG0007327	BRALA12100	HELIO_05229
OG0007328	BRALA25600	HELIO_09442
OG0007329	BRALA02913	HELIO_09968
OG0007330	BRALA18712	HELIO_04133
OG0007331	BRALA30460	HELIO_08039
OG0007332	BRALA11859	HELIO_04769
OG0007333	BRALA14246	HELIO_07199
OG0007334	BRALA04311	HELIO_03472
OG0007335	BRALA25943	HELIO_11949
OG0007336	BRALA30607	HELIO_06667
OG0007337	BRALA18705	HELIO_10954
OG0007338	BRALA02099	HELIO_10759
OG0007339	BRALA23677	HELIO_09640
OG0007340	BRALA02660	HELIO_03582
OG0007341	BRALA10192	HELIO_11684
OG0007343	BRALA17838	HELIO_03412
OG0007345	BRALA25248	HELIO_06260
OG0007346	BRALA31234, BRALA31233, BRALA25542, BRALA22714, BRALA30291, BRALA17476, BRALA20106, BRALA30853, BRALA29174, BRALA27785, BRALA26726, BRALA15414, BRALA29741, BRALA32673, BRALA32793, BRALA17293, BRALA33728, BRALA33900, BRALA06859, BRALA32992, BRALA24309, BRALA12606	HELIO_02976
OG0007347	BRALA07020	HELIO_09177
OG0007349	BRALA14778	HELIO_06468
OG0007350	BRALA06364	HELIO_12583
OG0007351	BRALA00217	HELIO_08688
OG0007352	BRALA35566	HELIO_08083
OG0007353	BRALA19998	HELIO_01295
OG0007354	BRALA00412	HELIO_02659
OG0007355	BRALA02332	HELIO_04351
OG0007356	BRALA25647	HELIO_07064
OG0007357	BRALA17388	HELIO_06223
OG0007358	BRALA08494	HELIO_03013
OG0007359	BRALA12442	HELIO_11166
OG0007360	BRALA10063	HELIO_05459
OG0007361	BRALA13539	HELIO_01627
OG0007363	BRALA08293	HELIO_01853
OG0007364	BRALA08059	HELIO_03012
OG0007365	BRALA05325	HELIO_09060
OG0007366	BRALA31025	HELIO_05623
OG0007367	BRALA00971	HELIO_11916
OG0007368	BRALA07746	HELIO_09902
OG0007369	BRALA09020	HELIO_07842
OG0007370	BRALA14953	HELIO_02554
OG0007371	BRALA11443	HELIO_02928
OG0007372	BRALA20327	HELIO_05741
OG0007373	BRALA16176	HELIO_10252
OG0007377	BRALA03029	HELIO_08244
OG0007378	BRALA13639	HELIO_05336
OG0007379	BRALA24434	HELIO_03559
OG0007380	BRALA28437	HELIO_02244, HELIO_04235
OG0007381	BRALA13126	HELIO_07625
OG0007383	BRALA18815	HELIO_08619, HELIO_08621
OG0007384	BRALA03269	HELIO_05152
OG0007385	BRALA25387	HELIO_03304
OG0007386	BRALA15131	HELIO_09551
OG0007387	BRALA24094	HELIO_09254
OG0007388	BRALA05214	HELIO_11355
OG0007389	BRALA20644	HELIO_03631
OG0007390	BRALA11138	HELIO_04593
OG0007391	BRALA28883	HELIO_09468
OG0007392	BRALA00840	HELIO_06732
OG0007393	BRALA13386	HELIO_09515
OG0007395	BRALA06410	HELIO_10203
OG0007396	BRALA03114	HELIO_00896
OG0007397	BRALA01278	HELIO_06855
OG0007398	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334	HELIO_03797
OG0007399	BRALA14407	HELIO_10834
OG0007400	BRALA06164	HELIO_02129
OG0007402	BRALA19511	HELIO_00636
OG0007403	BRALA16422	HELIO_01171
OG0007404	BRALA12682	HELIO_08307
OG0007405	BRALA33876	HELIO_03624
OG0007406	BRALA15019	HELIO_00793
OG0007407	BRALA06603	HELIO_01901
OG0007408	BRALA16019	HELIO_09431
OG0007409	BRALA16018	HELIO_06116
OG0007410	BRALA25283	HELIO_07916
OG0007411	BRALA07828	HELIO_05076
OG0007412	BRALA24506	HELIO_02238
OG0007413	BRALA14117	HELIO_09705
OG0007414	BRALA00794	HELIO_08640
OG0007415	BRALA11329	HELIO_02421
OG0007416	BRALA22926	HELIO_02849
OG0007417	BRALA28685	HELIO_08832
OG0007418	BRALA07233	HELIO_11504
OG0007419	BRALA32702	HELIO_03480
OG0007420	BRALA05649	HELIO_09281
OG0007422	BRALA31055	HELIO_02252
OG0007423	BRALA06360	HELIO_11673
OG0007424	BRALA19512	HELIO_07951
OG0007425	BRALA18724	HELIO_11448
OG0007427	BRALA13862	HELIO_07421
OG0007428	BRALA14474	HELIO_08646
OG0007429	BRALA17344	HELIO_00502, HELIO_04959
OG0007430	BRALA18805	HELIO_03736
OG0007432	BRALA05560	HELIO_05478
OG0007433	BRALA02285	HELIO_09161
OG0007434	BRALA19496	HELIO_06087
OG0007435	BRALA07083	HELIO_03578
OG0007436	BRALA04652	HELIO_09859
OG0007437	BRALA11467	HELIO_01196
OG0007438	BRALA35881, BRALA35657, BRALA35687, BRALA29625	HELIO_06570
OG0007440	BRALA15364	HELIO_03640
OG0007441	BRALA25793	HELIO_06686
OG0007442	BRALA00948	HELIO_05360
OG0007443	BRALA28425	HELIO_11491
OG0007445	BRALA34871	HELIO_06761
OG0007446	BRALA24916	HELIO_07395
OG0007449	BRALA03186	HELIO_12368
OG0007450	BRALA35694	HELIO_00508
OG0007451	BRALA19075	HELIO_04606
OG0007452	BRALA30585	HELIO_07764
OG0007453	BRALA02538	HELIO_06244
OG0007454	BRALA11674, BRALA11657	HELIO_11972
OG0007455	BRALA23733	HELIO_12355
OG0007456	BRALA10347	HELIO_09549
OG0007458	BRALA00936	HELIO_09868
OG0007459	BRALA25784	HELIO_01507
OG0007460	BRALA31050	HELIO_08692
OG0007461	BRALA26165, BRALA26166	HELIO_01865
OG0007463	BRALA34987	HELIO_00691
OG0007464	BRALA10754	HELIO_06851
OG0007465	BRALA29322	HELIO_12224
OG0007466	BRALA04313	HELIO_11051
OG0007467	BRALA26104, BRALA09490	HELIO_08827
OG0007468	BRALA29159	HELIO_07899, HELIO_07898, HELIO_07900
OG0007469	BRALA23924, BRALA15292, BRALA15278, BRALA31443, BRALA25203, BRALA25201	HELIO_07789
OG0007471	BRALA03355	HELIO_09730
OG0007472	BRALA15060	HELIO_11248
OG0007474	BRALA13792	HELIO_11271
OG0007475	BRALA07629	HELIO_09366
OG0007476	BRALA05145	HELIO_04585
OG0007477	BRALA20995	HELIO_10040
OG0007478	BRALA07242	HELIO_04114
OG0007479	BRALA23042	HELIO_09941
OG0007480	BRALA27468	HELIO_07958
OG0007481	BRALA28931	HELIO_12489
OG0007482	BRALA05483	HELIO_12170
OG0007483	BRALA14638	HELIO_09027
OG0007484	BRALA34970, BRALA25018	HELIO_06327
OG0007485	BRALA17403	HELIO_11680
OG0007487	BRALA12117	HELIO_02561
OG0007488	BRALA07730	HELIO_09301
OG0007490	BRALA09759	HELIO_03991
OG0007491	BRALA27933	HELIO_08829
OG0007492	BRALA34455	HELIO_02672
OG0007494	BRALA27579	HELIO_12427
OG0007495	BRALA07064	HELIO_09614
OG0007496	BRALA04764	HELIO_05033
OG0007497	BRALA11633	HELIO_04536
OG0007498	BRALA18534	HELIO_11706
OG0007499	BRALA22115	HELIO_04404
OG0007500	BRALA11287	HELIO_05327
OG0007501	BRALA02351	HELIO_06537
OG0007503	BRALA05826	HELIO_10821
OG0007504	BRALA06373	HELIO_07294
OG0007506	BRALA21570	HELIO_00968
OG0007507	BRALA10832	HELIO_05954
OG0007509	BRALA01191	HELIO_08680
OG0007510	BRALA26388	HELIO_08253
OG0007513	BRALA26098	HELIO_03291
