Orthogroup	BRALA	AENJA_ok
OG0006263	BRALA19960	AENJA_18245
OG0006264	BRALA14988	AENJA_18267
OG0006265	BRALA04894, BRALA07067	AENJA_18276
OG0006266	BRALA24825	AENJA_18308
OG0006267	BRALA27926	AENJA_18383
OG0006268	BRALA05496	AENJA_18487
OG0006270	BRALA21824	AENJA_18694
OG0006271	BRALA30606	AENJA_18740
OG0006272	BRALA14455	AENJA_18803
OG0006273	BRALA16138	AENJA_18828
OG0006274	BRALA08897	AENJA_19064
OG0006275	BRALA22474	AENJA_19065
OG0006276	BRALA03734	AENJA_19069
OG0006277	BRALA28928	AENJA_19169
OG0006278	BRALA22168	AENJA_19171
OG0006279	BRALA23718	AENJA_19295
OG0006280	BRALA11947	AENJA_19369
OG0006281	BRALA05664	AENJA_19582, AENJA_19578
OG0006282	BRALA04135	AENJA_19605
OG0006282	BRALA26011, BRALA30507	AENJA_20673
OG0006283	BRALA10662	AENJA_19606
OG0006285	BRALA02914	AENJA_19755
OG0006286	BRALA20294	AENJA_19771
OG0006287	BRALA24709	AENJA_19814
OG0006288	BRALA24258	AENJA_19866
OG0006289	BRALA19745	AENJA_19932
OG0006290	BRALA15792	AENJA_20061
OG0006291	BRALA11851	AENJA_20076
OG0006292	BRALA03311	AENJA_20113
OG0006293	BRALA34618, BRALA34423	AENJA_20143
OG0006294	BRALA15247	AENJA_20284
OG0006295	BRALA22152	AENJA_20394
OG0006296	BRALA24792	AENJA_20618
OG0006297	BRALA25722	AENJA_20620
OG0006300	BRALA26246, BRALA26245	AENJA_20948
OG0006301	BRALA22608	AENJA_20997
OG0006302	BRALA17113, BRALA17112	AENJA_21163
OG0006303	BRALA33654	AENJA_21198, AENJA_26774
OG0006304	BRALA18873	AENJA_22197, AENJA_21343
OG0006305	BRALA11410	AENJA_21522
OG0006306	BRALA28080	AENJA_21664
OG0006307	BRALA00986	AENJA_21672
OG0006308	BRALA16885	AENJA_21750
OG0006309	BRALA08741	AENJA_21854
OG0006310	BRALA08934	AENJA_21860, AENJA_21859
OG0006311	BRALA04781	AENJA_21861
OG0006312	BRALA03698	AENJA_21921
OG0006313	BRALA04098	AENJA_21937
OG0006314	BRALA04224	AENJA_22087
OG0006315	BRALA17398	AENJA_22252
OG0006316	BRALA05253	AENJA_22338
OG0006317	BRALA04048, BRALA23514	AENJA_22566
OG0006318	BRALA19707	AENJA_22571
OG0006319	BRALA18740	AENJA_22630
OG0006320	BRALA08392	AENJA_22758
OG0006321	BRALA16122	AENJA_22824
OG0006322	BRALA15375	AENJA_22831
OG0006323	BRALA22948	AENJA_22914
OG0006324	BRALA34114, BRALA33979	AENJA_22925
OG0006325	BRALA18370	AENJA_22933
OG0006326	BRALA10024	AENJA_22955
OG0006327	BRALA00337	AENJA_22981
OG0006328	BRALA21269	AENJA_22997
OG0006329	BRALA25075	AENJA_23040
OG0006330	BRALA18518	AENJA_23067
OG0006331	BRALA23061	AENJA_23112
OG0006332	BRALA15040	AENJA_23127
OG0006333	BRALA15716	AENJA_23164
OG0006334	BRALA05128	AENJA_23288
OG0006335	BRALA00520	AENJA_23454
OG0006336	BRALA01194	AENJA_23469
OG0006337	BRALA21642	AENJA_23475
OG0006338	BRALA01557	AENJA_23490
OG0006339	BRALA07229	AENJA_23637, AENJA_24037
OG0006340	BRALA03730	AENJA_23711
OG0006341	BRALA04141	AENJA_23741, AENJA_25917
OG0006342	BRALA15349	AENJA_23852
OG0006344	BRALA00595	AENJA_23992
OG0006345	BRALA13758	AENJA_24082, AENJA_24083
OG0006347	BRALA09195	AENJA_24626
OG0006348	BRALA07962	AENJA_24680
OG0006349	BRALA01289	AENJA_25019
OG0006350	BRALA04268	AENJA_25064
OG0006351	BRALA08302	AENJA_25123
OG0006352	BRALA04530	AENJA_25150
OG0006353	BRALA13425	AENJA_25212
OG0006354	BRALA11438	AENJA_25512
OG0006355	BRALA19754, BRALA19757	AENJA_25525
OG0006356	BRALA22173	AENJA_25547
OG0006357	BRALA18742	AENJA_25611
OG0006358	BRALA28059	AENJA_25645
OG0006359	BRALA10059	AENJA_25669
OG0006360	BRALA02301	AENJA_25814
OG0006361	BRALA35163	AENJA_25897
OG0006362	BRALA22988	AENJA_25951
OG0006363	BRALA27462	AENJA_26238
OG0006364	BRALA04293, BRALA04292	AENJA_26381
OG0006365	BRALA11762	AENJA_26404
OG0006366	BRALA05885, BRALA35453	AENJA_26566
OG0006442	BRALA26582	AENJA_00020
OG0006443	BRALA15942	AENJA_00055
OG0006446	BRALA02593	AENJA_00094, AENJA_00100
OG0006447	BRALA18461	AENJA_00097
OG0006448	BRALA14481	AENJA_00147
OG0006449	BRALA12969	AENJA_00161
OG0006450	BRALA09234	AENJA_25714, AENJA_25519, AENJA_25521, AENJA_08332, AENJA_24817, AENJA_02175, AENJA_25518, AENJA_10520, AENJA_00258, AENJA_00256, AENJA_23003, AENJA_24819, AENJA_06633, AENJA_22132, AENJA_25320, AENJA_17565, AENJA_17564, AENJA_00378, AENJA_00739, AENJA_09336, AENJA_06638, AENJA_20393, AENJA_17572, AENJA_06634, AENJA_06635
OG0006452	BRALA18059	AENJA_00377
OG0006453	BRALA27723	AENJA_26021, AENJA_00449
OG0006454	BRALA31920	AENJA_00458
OG0006456	BRALA07627	AENJA_18569, AENJA_00534
OG0006457	BRALA14722	AENJA_00607, AENJA_13698
OG0006458	BRALA35777, BRALA35074	AENJA_00698
OG0006459	BRALA21741	AENJA_00708
OG0006460	BRALA17443	AENJA_00719
OG0006461	BRALA17215	AENJA_00796
OG0006462	BRALA21972	AENJA_00971
OG0006463	BRALA15556	AENJA_00994
OG0006464	BRALA11660	AENJA_01149
OG0006465	BRALA11934	AENJA_01262
OG0006467	BRALA25621	AENJA_01368
OG0006468	BRALA20024	AENJA_01371
OG0006469	BRALA13138	AENJA_01523
OG0006470	BRALA03878	AENJA_01586
OG0006471	BRALA01351	AENJA_01591
OG0006472	BRALA01349	AENJA_01675
OG0006473	BRALA31811, BRALA25330, BRALA29726, BRALA29224, BRALA29929, BRALA21520	AENJA_07100
OG0006474	BRALA29415	AENJA_01839
OG0006475	BRALA07446	AENJA_02093
OG0006476	BRALA08067	AENJA_02142
OG0006477	BRALA01024	AENJA_02248
OG0006478	BRALA20796	AENJA_02289
OG0006479	BRALA32335	AENJA_02378
OG0006480	BRALA00269	AENJA_02386
OG0006481	BRALA01853	AENJA_02402
OG0006482	BRALA23441	AENJA_19144, AENJA_02493
OG0006483	BRALA29449	AENJA_02646
OG0006485	BRALA20858	AENJA_02849
OG0006486	BRALA17155	AENJA_02954
OG0006487	BRALA09409	AENJA_02956
OG0006488	BRALA22110	AENJA_03064
OG0006490	BRALA09290	AENJA_03091
OG0006491	BRALA16671	AENJA_03152
OG0006492	BRALA28429	AENJA_03167
OG0006493	BRALA12232	AENJA_03180
OG0006494	BRALA12242	AENJA_20315, AENJA_03322
OG0006495	BRALA35340, BRALA35579, BRALA34785	AENJA_03585
OG0006496	BRALA20624	AENJA_03702
OG0006497	BRALA29776	AENJA_03829
OG0006498	BRALA29822	AENJA_03890
OG0006499	BRALA02653	AENJA_03928, AENJA_12327
OG0006500	BRALA23434	AENJA_04169
OG0006501	BRALA21471	AENJA_04172
OG0006502	BRALA33701	AENJA_04209
OG0006503	BRALA13583	AENJA_04398
OG0006504	BRALA17735	AENJA_04416
OG0006505	BRALA14552	AENJA_04476
OG0006506	BRALA02261	AENJA_04631
OG0006507	BRALA24795	AENJA_04788
OG0006508	BRALA28414	AENJA_04922, AENJA_05266
OG0006509	BRALA11787	AENJA_04936
OG0006510	BRALA26585	AENJA_04994
OG0006511	BRALA26583	AENJA_05001
OG0006512	BRALA15201	AENJA_05769, AENJA_05293
OG0006513	BRALA03556, BRALA28101	AENJA_05398
OG0006514	BRALA16975	AENJA_21274
OG0006516	BRALA22526	AENJA_05505
OG0006517	BRALA05623	AENJA_05578
OG0006518	BRALA27980	AENJA_05643
OG0006519	BRALA30968	AENJA_05867
OG0006520	BRALA26806	AENJA_06121
OG0006522	BRALA19190	AENJA_06377
OG0006523	BRALA28068	AENJA_06540
OG0006524	BRALA09322	AENJA_06594
OG0006525	BRALA12796	AENJA_17669
OG0006526	BRALA03451	AENJA_07051
OG0006527	BRALA25277	AENJA_07056
OG0006528	BRALA07058	AENJA_07246
OG0006530	BRALA21307	AENJA_07598
OG0006531	BRALA02175	AENJA_07691
OG0006532	BRALA05058	AENJA_07693
OG0006533	BRALA12416	AENJA_07742
OG0006534	BRALA16302	AENJA_07783
OG0006535	BRALA07744	AENJA_07888
OG0006536	BRALA24028	AENJA_07956
OG0006537	BRALA30762	AENJA_07985
OG0006538	BRALA05308	AENJA_08050
OG0006539	BRALA18917, BRALA18918	AENJA_08077
OG0006540	BRALA14264	AENJA_08316
OG0006541	BRALA24036	AENJA_08362
OG0006542	BRALA26807	AENJA_08392
OG0006543	BRALA21134	AENJA_15795, AENJA_08614
OG0006544	BRALA08406	AENJA_08630
OG0006545	BRALA23681	AENJA_08841
OG0006546	BRALA13326	AENJA_08937, AENJA_22524
OG0006547	BRALA21713	AENJA_08999
OG0006548	BRALA24297	AENJA_09104, AENJA_09103
OG0006549	BRALA12819	AENJA_09178
OG0006550	BRALA27195	AENJA_09213
OG0006551	BRALA18331	AENJA_09272
OG0006553	BRALA06295	AENJA_09463
OG0006554	BRALA14992	AENJA_09668
OG0006555	BRALA00368	AENJA_09715
OG0006556	BRALA24801	AENJA_09923
OG0006557	BRALA24618	AENJA_09970
OG0006559	BRALA00767	AENJA_10109
OG0006560	BRALA24104, BRALA34102	AENJA_10117
OG0006561	BRALA12061	AENJA_10164
OG0006562	BRALA11584	AENJA_10204
OG0006563	BRALA17770	AENJA_10372
OG0006564	BRALA23592	AENJA_10383
OG0006565	BRALA12752	AENJA_10416
OG0006566	BRALA11134	AENJA_10456
OG0006567	BRALA30066	AENJA_10471, AENJA_14106
OG0006568	BRALA01715	AENJA_10472
OG0006569	BRALA10919, BRALA10793	AENJA_10690
OG0006571	BRALA01588	AENJA_10794
OG0006572	BRALA01125	AENJA_10980
OG0006573	BRALA25563	AENJA_11033
OG0006574	BRALA09517	AENJA_11193
OG0006575	BRALA03279	AENJA_11220
OG0006576	BRALA03868	AENJA_11248
OG0006577	BRALA10957	AENJA_23377, AENJA_11258
OG0006578	BRALA24046	AENJA_11264
OG0006579	BRALA01184	AENJA_11267
OG0006580	BRALA07037	AENJA_11583
OG0006581	BRALA07413	AENJA_11836
OG0006582	BRALA20732	AENJA_12464
OG0006583	BRALA12341	AENJA_26093, AENJA_16765, AENJA_12483
OG0006584	BRALA19370	AENJA_12500
OG0006586	BRALA34705	AENJA_12567
OG0006587	BRALA22287	AENJA_12821
OG0006588	BRALA25723	AENJA_12912
OG0006589	BRALA28041	AENJA_12916
OG0006590	BRALA22902	AENJA_12964
OG0006591	BRALA17121	AENJA_13044
OG0006592	BRALA26584	AENJA_13142
OG0006593	BRALA00407	AENJA_13291
OG0006594	BRALA24225	AENJA_13414
OG0006595	BRALA04703	AENJA_13536
OG0006596	BRALA26574	AENJA_13622
OG0006597	BRALA15919	AENJA_13689
OG0006598	BRALA18182	AENJA_13737
OG0006599	BRALA03707	AENJA_13776
OG0006600	BRALA25769, BRALA23296	AENJA_13874
OG0006601	BRALA24176	AENJA_14018
OG0006602	BRALA19036	AENJA_14087
OG0006603	BRALA03443	AENJA_14155
OG0006604	BRALA33757	AENJA_14442
OG0006605	BRALA02624	AENJA_14456
OG0006606	BRALA27981	AENJA_14515
OG0006607	BRALA15151	AENJA_14537
OG0006608	BRALA16177	AENJA_14551
OG0006609	BRALA07455	AENJA_14599
OG0006610	BRALA23008, BRALA25297	AENJA_14663
OG0006611	BRALA14061	AENJA_14698
OG0006612	BRALA01028	AENJA_14752
OG0006613	BRALA04025	AENJA_14809
OG0006614	BRALA01003	AENJA_14867
OG0006615	BRALA13677	AENJA_14938
OG0006616	BRALA12229, BRALA16162	AENJA_14986
OG0006617	BRALA14572	AENJA_15260
OG0006618	BRALA20589, BRALA12165, BRALA06279	AENJA_15455
OG0006619	BRALA16699	AENJA_15520
OG0006620	BRALA13727	AENJA_15575
OG0006621	BRALA28416	AENJA_15590
OG0006622	BRALA12099	AENJA_15726
OG0006623	BRALA32109	AENJA_15760
OG0006624	BRALA20284	AENJA_15910
OG0006625	BRALA20997	AENJA_15915
OG0006626	BRALA15000	AENJA_15948
OG0006627	BRALA28820	AENJA_16099
OG0006628	BRALA05802	AENJA_16181
OG0006629	BRALA15395, BRALA03192	AENJA_16215
OG0006630	BRALA04522	AENJA_16229
OG0006631	BRALA21370	AENJA_16356
OG0006632	BRALA11411	AENJA_16518
OG0006633	BRALA15776	AENJA_16566
OG0006634	BRALA35230, BRALA34352, BRALA34022, BRALA34713, BRALA35261, BRALA34061	AENJA_16574
OG0006635	BRALA08601	AENJA_16751
OG0006636	BRALA13097	AENJA_16904
OG0006637	BRALA26648	AENJA_16936
OG0006638	BRALA03533	AENJA_17173
OG0006639	BRALA10259	AENJA_17226
OG0006640	BRALA03728	AENJA_17469
OG0006641	BRALA22281	AENJA_17771
OG0006642	BRALA23312	AENJA_17957
OG0006643	BRALA20298, BRALA01013, BRALA06835, BRALA01638, BRALA08738, BRALA08737	AENJA_18031, AENJA_18028
OG0006644	BRALA20583	AENJA_18104, AENJA_18105
OG0006645	BRALA06945, BRALA06894	AENJA_18153
OG0006646	BRALA13446	AENJA_18164
OG0006647	BRALA03119	AENJA_18241
OG0006648	BRALA24820	AENJA_18295
OG0006649	BRALA19902, BRALA28980	AENJA_18466
OG0006650	BRALA28585, BRALA25692	AENJA_18649
OG0006651	BRALA18794	AENJA_18736
OG0006652	BRALA10835	AENJA_18766
OG0006653	BRALA16140	AENJA_18823
OG0006654	BRALA19298	AENJA_18933
OG0006655	BRALA00574	AENJA_18965
OG0006656	BRALA07528	AENJA_19052
OG0006657	BRALA07213	AENJA_19172
OG0006658	BRALA16629	AENJA_19247
OG0006659	BRALA15333	AENJA_19263
OG0006660	BRALA10958	AENJA_19330
OG0006661	BRALA12233	AENJA_19414
OG0006662	BRALA14712	AENJA_19418
OG0006663	BRALA16974	AENJA_19913
OG0006664	BRALA24834	AENJA_20021
OG0006666	BRALA34133	AENJA_20282
OG0006667	BRALA05144	AENJA_20411
OG0006668	BRALA08318	AENJA_20635
OG0006669	BRALA00985	AENJA_20657
OG0006670	BRALA02659	AENJA_20698
OG0006671	BRALA18774	AENJA_23400
OG0006672	BRALA25892, BRALA25898, BRALA21521, BRALA25891	AENJA_20943
OG0006673	BRALA29976	AENJA_21048
OG0006674	BRALA23672, BRALA33822, BRALA23673	AENJA_21094
OG0006675	BRALA09831	AENJA_21328
OG0006676	BRALA17355	AENJA_21402
OG0006677	BRALA06236	AENJA_21488
OG0006678	BRALA06274	AENJA_21492
OG0006679	BRALA33912, BRALA35182, BRALA31586	AENJA_21515
OG0006680	BRALA25853	AENJA_21658
OG0006681	BRALA20996	AENJA_21662
OG0006683	BRALA26678	AENJA_21886
OG0006684	BRALA12717	AENJA_21920
OG0006685	BRALA18231, BRALA33431, BRALA18230	AENJA_21932
OG0006686	BRALA03046	AENJA_21966
OG0006687	BRALA25407	AENJA_22023, AENJA_24383
OG0006688	BRALA20025	AENJA_22121
OG0006689	BRALA08372	AENJA_22172
OG0006690	BRALA17356	AENJA_22269
OG0006691	BRALA14546	AENJA_22370, AENJA_22371
OG0006692	BRALA17480	AENJA_22551
OG0006693	BRALA06823	AENJA_22852
OG0006694	BRALA16849	AENJA_22901
OG0006695	BRALA18862	AENJA_23014
OG0006697	BRALA31820	AENJA_23078
OG0006698	BRALA19125	AENJA_23158
OG0006699	BRALA22179	AENJA_23190
OG0006700	BRALA11720	AENJA_23253
OG0006701	BRALA10896, BRALA03769, BRALA03768, BRALA06918, BRALA06917, BRALA06919, BRALA11772	AENJA_23318
OG0006702	BRALA01475	AENJA_23319
OG0006704	BRALA15008	AENJA_23386
OG0006705	BRALA15796	AENJA_23398
OG0006706	BRALA02737	AENJA_23532
OG0006707	BRALA23645	AENJA_23660
OG0006708	BRALA20874	AENJA_23725
OG0006709	BRALA09059	AENJA_23753
OG0006710	BRALA14570	AENJA_23788
OG0006711	BRALA08981	AENJA_23790
OG0006712	BRALA20215, BRALA20214	AENJA_24048
OG0006713	BRALA22528	AENJA_24077
OG0006715	BRALA12748	AENJA_24364
OG0006716	BRALA24459	AENJA_24408
OG0006717	BRALA26122	AENJA_24478
OG0006718	BRALA31418	AENJA_24834
OG0006719	BRALA13038	AENJA_24866
OG0006720	BRALA12683	AENJA_24982
OG0006721	BRALA21743	AENJA_25013
OG0006722	BRALA01042	AENJA_25021
OG0006723	BRALA05735	AENJA_25106
OG0006724	BRALA05734	AENJA_25107
OG0006725	BRALA28234	AENJA_25269
OG0006726	BRALA16670	AENJA_25361
OG0006727	BRALA01476	AENJA_25527
OG0006728	BRALA14826	AENJA_25577
OG0006729	BRALA01063	AENJA_25600
OG0006730	BRALA02164	AENJA_25804
OG0006731	BRALA20312	AENJA_25830
OG0006732	BRALA00142	AENJA_25873
OG0006733	BRALA26251	AENJA_25909
OG0006734	BRALA30882	AENJA_25913
OG0006735	BRALA27074	AENJA_25987
OG0006737	BRALA03436	AENJA_26062
OG0006738	BRALA14041	AENJA_26156
OG0006739	BRALA32679	AENJA_26247
OG0006740	BRALA30973	AENJA_26597
OG0006741	BRALA09365	AENJA_26632
OG0006742	BRALA11740	AENJA_26658
OG0006824	BRALA20052	AENJA_00046
OG0006826	BRALA11906	AENJA_00120
OG0006828	BRALA17108	AENJA_00320
OG0006829	BRALA28885	AENJA_26235, AENJA_00398
OG0006830	BRALA28939	AENJA_00399
OG0006831	BRALA20460	AENJA_00400
OG0006832	BRALA22293	AENJA_00488
OG0006833	BRALA25618	AENJA_00518
OG0006834	BRALA19606	AENJA_00545
OG0006835	BRALA28202	AENJA_00594, AENJA_00593
OG0006837	BRALA35576	AENJA_00699
OG0006839	BRALA06690	AENJA_01100
OG0006840	BRALA25138, BRALA22705	AENJA_15497, AENJA_04885, AENJA_08511, AENJA_12844, AENJA_06938
OG0006840	BRALA22704, BRALA29600, BRALA26869	AENJA_06556, AENJA_03082, AENJA_01116, AENJA_06559
OG0006840	BRALA26059	AENJA_25741, AENJA_22974, AENJA_01808
OG0006842	BRALA01039	AENJA_01166
OG0006843	BRALA21641	AENJA_01195
OG0006845	BRALA20898	AENJA_01223
OG0006846	BRALA29210	AENJA_01258
OG0006847	BRALA27665	AENJA_01266
OG0006848	BRALA20677	AENJA_01367
OG0006849	BRALA22479	AENJA_01449
OG0006850	BRALA31268	AENJA_01611, AENJA_09638
OG0006851	BRALA27931	AENJA_01650
OG0006852	BRALA03688	AENJA_01730
OG0006856	BRALA24695	AENJA_02009
OG0006857	BRALA06099	AENJA_02010
OG0006858	BRALA05940	AENJA_02107
OG0006860	BRALA03297	AENJA_02208
OG0006861	BRALA11330	AENJA_02330
OG0006862	BRALA29568	AENJA_02464
OG0006863	BRALA01163	AENJA_17740, AENJA_02587
OG0006864	BRALA31204	AENJA_02623
OG0006865	BRALA11659	AENJA_02658
OG0006866	BRALA05670, BRALA05672	AENJA_02755
OG0006867	BRALA30972	AENJA_02777
OG0006869	BRALA19766	AENJA_02815
OG0006870	BRALA20394	AENJA_03121
OG0006872	BRALA16487	AENJA_03174
OG0006873	BRALA26820	AENJA_03258
OG0006874	BRALA13013	AENJA_03384
OG0006875	BRALA22498	AENJA_03390
OG0006876	BRALA05364	AENJA_23472
OG0006877	BRALA07858	AENJA_03567
OG0006878	BRALA00734	AENJA_03646
OG0006880	BRALA05805	AENJA_03927
OG0006881	BRALA19408	AENJA_03938
OG0006882	BRALA03081	AENJA_03982
OG0006883	BRALA16909	AENJA_03999
OG0006884	BRALA16908	AENJA_04002
OG0006885	BRALA12873	AENJA_04224
OG0006886	BRALA19017	AENJA_04283
OG0006887	BRALA23687	AENJA_04451
OG0006888	BRALA29964	AENJA_04455
OG0006889	BRALA27317	AENJA_04547
OG0006890	BRALA31419	AENJA_04581
OG0006891	BRALA28938	AENJA_04660
OG0006893	BRALA13970	AENJA_04839
OG0006894	BRALA13030	AENJA_04847
OG0006895	BRALA08907	AENJA_05148
OG0006896	BRALA03671	AENJA_05202
OG0006897	BRALA01574	AENJA_05372
OG0006898	BRALA03096	AENJA_05379
OG0006899	BRALA07712	AENJA_05621
OG0006900	BRALA19706	AENJA_05663
OG0006901	BRALA09160	AENJA_05820
OG0006902	BRALA18408	AENJA_05960
OG0006903	BRALA05792, BRALA21365	AENJA_06050
OG0006904	BRALA11508	AENJA_06127
OG0006905	BRALA27319	AENJA_06173
OG0006906	BRALA07226	AENJA_06221
OG0006907	BRALA21911	AENJA_06242
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	AENJA_06589
OG0006911	BRALA18398	AENJA_06830
OG0006914	BRALA21731	AENJA_06926
OG0006915	BRALA03155, BRALA15756	AENJA_07017
OG0006916	BRALA16553	AENJA_07034
OG0006917	BRALA05537	AENJA_07239
OG0006918	BRALA16643	AENJA_07427
OG0006919	BRALA11547	AENJA_07467
OG0006920	BRALA32734	AENJA_07564
OG0006921	BRALA20896	AENJA_07572
OG0006922	BRALA13998, BRALA13997, BRALA24844	AENJA_07575
OG0006923	BRALA19056	AENJA_07625
OG0006924	BRALA11900	AENJA_07755
OG0006925	BRALA18547	AENJA_07849
OG0006926	BRALA29464	AENJA_07851
OG0006927	BRALA05354, BRALA05352	AENJA_07880
OG0006928	BRALA35712	AENJA_07919
OG0006930	BRALA22987	AENJA_08036, AENJA_25950
OG0006931	BRALA02116	AENJA_08049
OG0006932	BRALA06550	AENJA_08083
OG0006933	BRALA28499	AENJA_08100, AENJA_22723, AENJA_22727
OG0006934	BRALA05992	AENJA_08104
OG0006935	BRALA25077	AENJA_08143
OG0006936	BRALA23621	AENJA_08149
OG0006937	BRALA13456	AENJA_08252
OG0006938	BRALA12778	AENJA_25925, AENJA_08279
OG0006939	BRALA27730	AENJA_08295
OG0006940	BRALA00085	AENJA_08348
OG0006942	BRALA15259	AENJA_08411
OG0006943	BRALA21727	AENJA_08418
OG0006944	BRALA28146	AENJA_08469
OG0006945	BRALA23683	AENJA_08489
OG0006946	BRALA10185	AENJA_08651
OG0006948	BRALA19464	AENJA_08864
OG0006949	BRALA07772	AENJA_08970
OG0006950	BRALA28221	AENJA_09183
OG0006951	BRALA04665	AENJA_09267
OG0006952	BRALA19947, BRALA34472	AENJA_09338
OG0006953	BRALA06329	AENJA_09368
OG0006954	BRALA28843	AENJA_09387
OG0006955	BRALA12723	AENJA_09421
OG0006956	BRALA34054, BRALA34484	AENJA_09488
OG0006957	BRALA24483	AENJA_09490
OG0006958	BRALA17528, BRALA08208	AENJA_09561
OG0006959	BRALA24691	AENJA_09576
OG0006960	BRALA13465	AENJA_09586
OG0006961	BRALA00237	AENJA_14805, AENJA_09748
OG0006962	BRALA15450	AENJA_09772
OG0006964	BRALA27971	AENJA_09897
OG0006965	BRALA31941	AENJA_09992
OG0006966	BRALA16205	AENJA_10045
OG0006967	BRALA23027	AENJA_10081
OG0006968	BRALA12502	AENJA_10127
OG0006969	BRALA29846	AENJA_10132
OG0006970	BRALA28927	AENJA_10289
OG0006971	BRALA23591	AENJA_10382
OG0006972	BRALA17677	AENJA_10603
OG0006973	BRALA33702	AENJA_10893
OG0006975	BRALA33934	AENJA_11111
OG0006976	BRALA27970	AENJA_11156
OG0006977	BRALA12753	AENJA_11169
OG0006978	BRALA30073	AENJA_11351
OG0006979	BRALA04203	AENJA_11435
OG0006980	BRALA19616	AENJA_11690
OG0006981	BRALA18263	AENJA_11704
OG0006983	BRALA05383	AENJA_11791
OG0006984	BRALA23391	AENJA_11852
OG0006985	BRALA17311	AENJA_12194
OG0006986	BRALA02489, BRALA14621	AENJA_12282
OG0006987	BRALA10147	AENJA_12333
OG0006988	BRALA32102	AENJA_12529
OG0006990	BRALA24376	AENJA_12603
OG0006991	BRALA01907	AENJA_12675
OG0006993	BRALA23797	AENJA_12848
OG0006994	BRALA04795	AENJA_12854
OG0006995	BRALA04611	AENJA_12859
OG0006996	BRALA13347	AENJA_12897
OG0006997	BRALA25727	AENJA_12913
OG0006998	BRALA22667	AENJA_12939
OG0006999	BRALA12897	AENJA_12940
OG0007000	BRALA07643	AENJA_13108
OG0007001	BRALA02208	AENJA_13134
OG0007002	BRALA10095	AENJA_13189
OG0007003	BRALA21239	AENJA_13349
OG0007004	BRALA03379	AENJA_13352
OG0007005	BRALA23593	AENJA_13425
OG0007006	BRALA02592	AENJA_13467
OG0007007	BRALA31860	AENJA_13468
OG0007009	BRALA30026	AENJA_13674
OG0007010	BRALA31317	AENJA_13687
OG0007011	BRALA15920	AENJA_13688
OG0007012	BRALA25249	AENJA_13835
OG0007013	BRALA13128	AENJA_13842
OG0007014	BRALA11522	AENJA_13912
OG0007015	BRALA34981	AENJA_13940
OG0007016	BRALA22412	AENJA_14164
OG0007018	BRALA27379	AENJA_14287
OG0007020	BRALA29840	AENJA_14431
OG0007021	BRALA06075	AENJA_14523
OG0007022	BRALA18137	AENJA_14634
OG0007023	BRALA17210	AENJA_14641
OG0007024	BRALA17168	AENJA_14840
OG0007025	BRALA11867	AENJA_14969
OG0007026	BRALA23387	AENJA_15107
OG0007027	BRALA34106	AENJA_15130
OG0007028	BRALA14732	AENJA_15287
OG0007029	BRALA02101	AENJA_15661
OG0007032	BRALA16865	AENJA_15768
OG0007033	BRALA15267	AENJA_15780
OG0007034	BRALA09189	AENJA_15916
OG0007035	BRALA23080	AENJA_15945
OG0007036	BRALA18395	AENJA_15980
OG0007037	BRALA14465	AENJA_16026
OG0007038	BRALA17300	AENJA_16109
OG0007039	BRALA12001	AENJA_16125
OG0007040	BRALA10094	AENJA_16156
OG0007041	BRALA17597	AENJA_16190
OG0007042	BRALA06916	AENJA_16299
OG0007043	BRALA29990	AENJA_19281, AENJA_16342
OG0007044	BRALA08279	AENJA_16556
OG0007045	BRALA29234	AENJA_16721
OG0007046	BRALA28196	AENJA_16840
OG0007047	BRALA10122	AENJA_16899
OG0007048	BRALA18662	AENJA_16937
OG0007049	BRALA19591	AENJA_17013
OG0007050	BRALA21668, BRALA21669	AENJA_17182
OG0007052	BRALA08894	AENJA_17326
OG0007053	BRALA19607	AENJA_17379
OG0007055	BRALA27573	AENJA_17474
OG0007056	BRALA28152	AENJA_17650
OG0007057	BRALA29582	AENJA_17685
OG0007058	BRALA23895	AENJA_17757
OG0007059	BRALA27465	AENJA_17918
OG0007060	BRALA15146	AENJA_18050
OG0007061	BRALA21466	AENJA_18086
OG0007062	BRALA05692	AENJA_18177
OG0007063	BRALA16766	AENJA_18189
OG0007064	BRALA08073	AENJA_18220
OG0007065	BRALA16383	AENJA_18236
OG0007066	BRALA06127	AENJA_18310
OG0007067	BRALA03281	AENJA_18344
OG0007068	BRALA03721	AENJA_18386
OG0007069	BRALA31451, BRALA33696	AENJA_18431
OG0007070	BRALA05975	AENJA_18751
OG0007071	BRALA13812	AENJA_20432
OG0007072	BRALA16137	AENJA_18830
OG0007073	BRALA15855	AENJA_18861
OG0007074	BRALA01990	AENJA_19061
OG0007075	BRALA06827	AENJA_19073
OG0007076	BRALA20649	AENJA_19406
OG0007077	BRALA11892	AENJA_19554
OG0007078	BRALA07081	AENJA_19777
OG0007079	BRALA12975	AENJA_19825
OG0007080	BRALA09798	AENJA_19826
OG0007081	BRALA22949	AENJA_19829
OG0007082	BRALA23650	AENJA_19832
OG0007083	BRALA10123	AENJA_20083
OG0007085	BRALA17038	AENJA_20429
OG0007086	BRALA15363	AENJA_20436
OG0007087	BRALA01446	AENJA_20498
OG0007088	BRALA21736, BRALA20662	AENJA_20551
