Orthogroup	BRALA	SACKO_ok
OG0007503	BRALA05826	SACKO_18498
OG0007504	BRALA06373	SACKO_24887
OG0007505	BRALA27964, BRALA26802, BRALA28750	SACKO_11698
OG0007506	BRALA21570	SACKO_09084
OG0007507	BRALA10832	SACKO_12372
OG0007509	BRALA01191	SACKO_09775
OG0007510	BRALA26388	SACKO_33713
OG0007513	BRALA26098	SACKO_26100
OG0007516	BRALA09263	SACKO_00310
OG0007517	BRALA23390	SACKO_15428
OG0007518	BRALA11045	SACKO_23420
OG0007520	BRALA00804	SACKO_33530
OG0007522	BRALA23421	SACKO_01536
OG0007524	BRALA12115	SACKO_31649
OG0007525	BRALA00802	SACKO_33529
OG0007527	BRALA03350	SACKO_19027
OG0007528	BRALA02975	SACKO_03947
OG0007529	BRALA16768	SACKO_33380
OG0007531	BRALA17602	SACKO_32475
OG0007533	BRALA21270	SACKO_09857
OG0007539	BRALA02189	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007540	BRALA34575	SACKO_17273
OG0007541	BRALA24666, BRALA31281	SACKO_04013
OG0007548	BRALA29916	SACKO_10526
OG0007551	BRALA16228	SACKO_27093
OG0007555	BRALA05784	SACKO_27063
OG0007555	BRALA18786, BRALA06462, BRALA21769, BRALA08124, BRALA11741, BRALA10417, BRALA32384, BRALA29332, BRALA05783, BRALA05785, BRALA32382, BRALA32380, BRALA32386	SACKO_27635
OG0007556	BRALA15806, BRALA32562, BRALA34649, BRALA31179, BRALA34648, BRALA33565, BRALA25923, BRALA16785, BRALA30798, BRALA01426, BRALA20422, BRALA27232, BRALA32849, BRALA13519, BRALA25796, BRALA32561	SACKO_30509, SACKO_21035, SACKO_04777, SACKO_13265
OG0007558	BRALA35781	SACKO_20724, SACKO_33183
OG0007582	BRALA17102	SACKO_07951
OG0007583	BRALA23625	SACKO_06128
OG0007584	BRALA25296	SACKO_06741
OG0007586	BRALA09264	SACKO_00312
OG0007587	BRALA17088	SACKO_05614
OG0007589	BRALA11876	SACKO_11244
OG0007590	BRALA14980, BRALA07243, BRALA34136, BRALA16286	SACKO_33596, SACKO_24124, SACKO_24159, SACKO_06533, SACKO_06539
OG0007591	BRALA06678	SACKO_03097
OG0007592	BRALA11294	SACKO_33691, SACKO_22355, SACKO_16990
OG0007593	BRALA12415	SACKO_24740
OG0007595	BRALA03796	SACKO_30826
OG0007596	BRALA00378	SACKO_27730
OG0007597	BRALA14989	SACKO_27307
OG0007600	BRALA05995	SACKO_26359
OG0007601	BRALA06275	SACKO_28761
OG0007602	BRALA01092	SACKO_07011
OG0007603	BRALA03223	SACKO_10669
OG0007604	BRALA03083	SACKO_25768
OG0007605	BRALA22620	SACKO_03702
OG0007606	BRALA22619	SACKO_04022
OG0007607	BRALA18781	SACKO_00869
OG0007608	BRALA17891, BRALA01779	SACKO_13781
OG0007609	BRALA13610	SACKO_26161
OG0007610	BRALA10955	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	BRALA10782, BRALA10908	SACKO_09113
OG0007612	BRALA02328	SACKO_01553, SACKO_01534
OG0007613	BRALA26105, BRALA09491	SACKO_06224
OG0007614	BRALA19107	SACKO_24609
OG0007615	BRALA18987	SACKO_01232
OG0007616	BRALA21884	SACKO_21264
OG0007617	BRALA14633	SACKO_21291
OG0007618	BRALA31856	SACKO_03711
OG0007619	BRALA15804	SACKO_22280
OG0007621	BRALA05330	SACKO_14513
OG0007622	BRALA12768	SACKO_30364
OG0007623	BRALA19897	SACKO_12653, SACKO_09103
OG0007624	BRALA09011	SACKO_14810
OG0007625	BRALA22998	SACKO_17972, SACKO_23115
OG0007626	BRALA05808	SACKO_03616
OG0007628	BRALA22740	SACKO_14537
OG0007629	BRALA14609	SACKO_09383
OG0007630	BRALA05804	SACKO_28371
OG0007631	BRALA34085	SACKO_18917
OG0007632	BRALA28977	SACKO_09374
OG0007633	BRALA00395	SACKO_23538
OG0007634	BRALA03596	SACKO_20090
OG0007635	BRALA03646	SACKO_20074
OG0007637	BRALA13282	SACKO_12029
OG0007638	BRALA15707	SACKO_07783
OG0007640	BRALA13545	SACKO_12075
OG0007643	BRALA21368	SACKO_28502
OG0007645	BRALA24158	SACKO_00394
OG0007646	BRALA28662	SACKO_25081
OG0007647	BRALA07390	SACKO_02077
OG0007648	BRALA16886	SACKO_14781
OG0007649	BRALA25057	SACKO_03387
OG0007650	BRALA08919	SACKO_27113
OG0007651	BRALA13660	SACKO_19390
OG0007652	BRALA02699	SACKO_14558
OG0007653	BRALA01387	SACKO_09123
OG0007655	BRALA08398, BRALA08376	SACKO_11857
OG0007656	BRALA28227	SACKO_33780
OG0007657	BRALA02507	SACKO_17563, SACKO_22870
OG0007658	BRALA19665	SACKO_19832
OG0007659	BRALA00241	SACKO_15000
OG0007660	BRALA24102	SACKO_27436
OG0007661	BRALA14328	SACKO_27799
OG0007661	BRALA14533	SACKO_29428
OG0007662	BRALA33820	SACKO_22201
OG0007663	BRALA23722	SACKO_10239
OG0007664	BRALA16373	SACKO_25907
OG0007665	BRALA09676	SACKO_30285
OG0007666	BRALA33167	SACKO_13425
OG0007667	BRALA11935	SACKO_23245
OG0007669	BRALA15303	SACKO_07965
OG0007670	BRALA27732	SACKO_01689
OG0007671	BRALA11310	SACKO_21333
OG0007672	BRALA19316	SACKO_13888
OG0007675	BRALA16652	SACKO_07485
OG0007676	BRALA24716	SACKO_09344
OG0007677	BRALA27552	SACKO_22757
OG0007678	BRALA04694, BRALA04662, BRALA25701, BRALA30366	SACKO_19997
OG0007679	BRALA16387	SACKO_03418
OG0007680	BRALA29244, BRALA00113	SACKO_19963
OG0007681	BRALA14645	SACKO_23100
OG0007682	BRALA16986, BRALA15928, BRALA15929, BRALA16586, BRALA19744, BRALA22410, BRALA22409, BRALA22408, BRALA23128, BRALA22407	SACKO_14049, SACKO_14172, SACKO_14048
OG0007683	BRALA31694	SACKO_29303
OG0007684	BRALA03746	SACKO_31399
OG0007685	BRALA23469	SACKO_02336
OG0007686	BRALA03570	SACKO_21044
OG0007687	BRALA27367	SACKO_22730
OG0007689	BRALA07296	SACKO_20190
OG0007690	BRALA07457	SACKO_21477
OG0007691	BRALA07253	SACKO_17993
OG0007692	BRALA06346	SACKO_21757
OG0007694	BRALA20549	SACKO_16387
OG0007695	BRALA26267	SACKO_08133
OG0007696	BRALA35435	SACKO_23616
OG0007697	BRALA26633	SACKO_07583
OG0007698	BRALA16601	SACKO_16983
OG0007701	BRALA24156	SACKO_05449
OG0007702	BRALA23855	SACKO_22135
OG0007703	BRALA06713	SACKO_05214
OG0007704	BRALA04558	SACKO_21329
OG0007705	BRALA25250	SACKO_31826
OG0007706	BRALA13007	SACKO_15584
OG0007707	BRALA07684	SACKO_31111, SACKO_31070, SACKO_32555
OG0007708	BRALA21010	SACKO_32858
OG0007709	BRALA04067	SACKO_19206
OG0007711	BRALA30419	SACKO_12263
OG0007712	BRALA21710	SACKO_17853
OG0007713	BRALA14454	SACKO_13553
OG0007714	BRALA19211	SACKO_09495
OG0007715	BRALA24223	SACKO_03292
OG0007716	BRALA18986	SACKO_29379
OG0007717	BRALA00050	SACKO_27159
OG0007718	BRALA07350	SACKO_27314
OG0007719	BRALA15824	SACKO_05504
OG0007721	BRALA22357	SACKO_00359
OG0007722	BRALA21943	SACKO_21315
OG0007723	BRALA06924	SACKO_22375
OG0007725	BRALA28869	SACKO_22785
OG0007726	BRALA08687	SACKO_31067, SACKO_31072
OG0007727	BRALA21003	SACKO_08785
OG0007728	BRALA21819	SACKO_25994
OG0007729	BRALA03408	SACKO_12242
OG0007730	BRALA03106	SACKO_33885
OG0007731	BRALA25605	SACKO_11005
OG0007732	BRALA11518	SACKO_25242
OG0007733	BRALA10960	SACKO_01172
OG0007734	BRALA05301	SACKO_22438
OG0007735	BRALA19368	SACKO_07149
OG0007736	BRALA27663	SACKO_05397
OG0007737	BRALA34387, BRALA23823	SACKO_26505, SACKO_15698
OG0007738	BRALA13436, BRALA29831	SACKO_13809
OG0007739	BRALA18839	SACKO_24318
OG0007740	BRALA01795	SACKO_09899, SACKO_09916
OG0007741	BRALA28913	SACKO_31482
OG0007743	BRALA11275	SACKO_20056
OG0007744	BRALA05195	SACKO_07961
OG0007745	BRALA16524	SACKO_29321
OG0007746	BRALA31450	SACKO_17938
OG0007747	BRALA01384	SACKO_31683, SACKO_12801
OG0007748	BRALA31000, BRALA29527	SACKO_04761
OG0007749	BRALA18940	SACKO_23696
OG0007750	BRALA01225	SACKO_30938, SACKO_30936
OG0007751	BRALA33971	SACKO_24128
OG0007752	BRALA16189	SACKO_31962
OG0007753	BRALA23820	SACKO_26393
OG0007754	BRALA01279	SACKO_29412
OG0007755	BRALA22886	SACKO_08875
OG0007756	BRALA15251	SACKO_22252
OG0007757	BRALA05183	SACKO_25858
OG0007758	BRALA28225	SACKO_31444
OG0007759	BRALA10072	SACKO_14466
OG0007760	BRALA03356	SACKO_25119
OG0007761	BRALA05585	SACKO_04635
OG0007762	BRALA28379, BRALA10332, BRALA20693, BRALA11717	SACKO_26164
OG0007763	BRALA05304	SACKO_25652
OG0007764	BRALA34240, BRALA34116	SACKO_29285
OG0007765	BRALA03217	SACKO_13515, SACKO_13505
OG0007766	BRALA25273	SACKO_22720
OG0007767	BRALA19625	SACKO_20294
OG0007768	BRALA19624	SACKO_09255, SACKO_20283
OG0007769	BRALA10426	SACKO_19751
OG0007770	BRALA26856	SACKO_10199
OG0007771	BRALA17154	SACKO_14098
OG0007772	BRALA14256	SACKO_25819
OG0007773	BRALA11668, BRALA02134, BRALA11667, BRALA11666	SACKO_06918
OG0007774	BRALA09169, BRALA09172	SACKO_06888
OG0007775	BRALA29374	SACKO_18835
OG0007776	BRALA01389	SACKO_29280
OG0007778	BRALA03085, BRALA03366	SACKO_23904
OG0007779	BRALA18122	SACKO_32915
OG0007780	BRALA29571	SACKO_18507
OG0007782	BRALA03653	SACKO_31505
OG0007783	BRALA06375	SACKO_05677
OG0007784	BRALA31814, BRALA33762	SACKO_30310
OG0007785	BRALA20355	SACKO_01127
OG0007786	BRALA26160	SACKO_17939
OG0007787	BRALA12709	SACKO_09803
OG0007788	BRALA19369	SACKO_18836
OG0007789	BRALA27109	SACKO_31381
OG0007790	BRALA09357	SACKO_02775
OG0007792	BRALA24240	SACKO_19225
OG0007793	BRALA05293	SACKO_27057
OG0007794	BRALA27571	SACKO_21998
OG0007795	BRALA20173	SACKO_03891
OG0007796	BRALA09475	SACKO_29278
OG0007797	BRALA27108	SACKO_03273
OG0007798	BRALA28212	SACKO_17480
OG0007799	BRALA00336	SACKO_13913
OG0007800	BRALA18715	SACKO_30647
OG0007801	BRALA18634	SACKO_22027
OG0007802	BRALA13990	SACKO_33354
OG0007803	BRALA12041	SACKO_09104
OG0007804	BRALA17552	SACKO_19761
OG0007806	BRALA01784	SACKO_14881, SACKO_04602
OG0007807	BRALA11441	SACKO_13726
OG0007808	BRALA15358	SACKO_25440
OG0007809	BRALA02166	SACKO_10593
OG0007810	BRALA25717	SACKO_23665
OG0007811	BRALA27274	SACKO_30681
OG0007812	BRALA10744	SACKO_15371
OG0007813	BRALA13378	SACKO_16286
OG0007814	BRALA21286	SACKO_25945
OG0007815	BRALA10697, BRALA10698	SACKO_10372
OG0007816	BRALA08675	SACKO_29422
OG0007817	BRALA13360, BRALA16623	SACKO_06068
OG0007818	BRALA15899	SACKO_06525
OG0007820	BRALA30054	SACKO_07760
OG0007823	BRALA17117	SACKO_21670
OG0007825	BRALA04064	SACKO_19207
OG0007826	BRALA33633	SACKO_02728, SACKO_31246
OG0007827	BRALA26239	SACKO_29096
OG0007829	BRALA12876	SACKO_03508
OG0007830	BRALA07914	SACKO_13921
OG0007831	BRALA34154	SACKO_28956
OG0007832	BRALA02310, BRALA10819	SACKO_22222
OG0007833	BRALA14984	SACKO_03298
OG0007834	BRALA31696	SACKO_24185
OG0007836	BRALA00326	SACKO_33363
OG0007837	BRALA32021	SACKO_25106
OG0007838	BRALA12878	SACKO_05760
OG0007840	BRALA15126	SACKO_21485
OG0007841	BRALA03622	SACKO_24882
OG0007842	BRALA23992	SACKO_12854
OG0007843	BRALA11887	SACKO_14457
OG0007845	BRALA22766, BRALA19874	SACKO_08242
OG0007846	BRALA03073	SACKO_30376
OG0007846	BRALA29851	SACKO_13239
OG0007847	BRALA10639	SACKO_16737
OG0007848	BRALA12256	SACKO_31285
OG0007849	BRALA31006	SACKO_14909
OG0007851	BRALA22411	SACKO_16153, SACKO_32124
OG0007852	BRALA22715	SACKO_01205, SACKO_10185
OG0007854	BRALA24517	SACKO_13336
OG0007858	BRALA11551	SACKO_10318
OG0007859	BRALA14553	SACKO_28232
OG0007860	BRALA24576, BRALA16292	SACKO_24577
OG0007862	BRALA07059	SACKO_07162
OG0007866	BRALA13127	SACKO_28640
OG0007876	BRALA33056	SACKO_32896
OG0007876	BRALA33051	SACKO_27425, SACKO_25150, SACKO_17159
OG0007879	BRALA35720, BRALA27063	SACKO_21787, SACKO_11157, SACKO_25930, SACKO_10745, SACKO_09521
OG0007907	BRALA06976	SACKO_07922
OG0007908	BRALA26877	SACKO_04919, SACKO_04886
OG0007911	BRALA06532	SACKO_26226
OG0007912	BRALA14981	SACKO_03286, SACKO_14468
OG0007913	BRALA17110	SACKO_15777
OG0007915	BRALA01542	SACKO_22534
OG0007916	BRALA19669	SACKO_16673
OG0007917	BRALA22429	SACKO_21201
OG0007918	BRALA21791	SACKO_10285
OG0007920	BRALA13535	SACKO_12056
OG0007921	BRALA22858	SACKO_04852
OG0007922	BRALA20856, BRALA35536, BRALA20857	SACKO_32448
OG0007925	BRALA11425	SACKO_24172
OG0007926	BRALA25041	SACKO_22090
OG0007927	BRALA28058	SACKO_26457
OG0007928	BRALA19732	SACKO_01186
OG0007929	BRALA19972	SACKO_26800
OG0007930	BRALA03099	SACKO_25167
OG0007932	BRALA03325	SACKO_08501
OG0007933	BRALA02478	SACKO_11881
OG0007934	BRALA00291	SACKO_27739
OG0007935	BRALA12313	SACKO_23767
OG0007936	BRALA09697	SACKO_15169
OG0007937	BRALA22264	SACKO_33970
OG0007938	BRALA12704	SACKO_28883
OG0007939	BRALA20491, BRALA20493	SACKO_27931
OG0007940	BRALA22638	SACKO_20460
OG0007941	BRALA16696	SACKO_28903
OG0007942	BRALA01333	SACKO_20830
OG0007943	BRALA08955	SACKO_19871
OG0007944	BRALA03873	SACKO_24229
OG0007945	BRALA02646	SACKO_29127
OG0007946	BRALA22901	SACKO_00895
OG0007947	BRALA21953	SACKO_24487
OG0007948	BRALA23934	SACKO_04422
OG0007951	BRALA27601	SACKO_15503
OG0007952	BRALA04663	SACKO_28506
OG0007953	BRALA00144	SACKO_33599
OG0007954	BRALA29357	SACKO_18934
OG0007955	BRALA22277	SACKO_05195
OG0007956	BRALA16558	SACKO_11838
OG0007957	BRALA10642	SACKO_18987
OG0007958	BRALA21738	SACKO_29325
OG0007959	BRALA01197	SACKO_09778
OG0007960	BRALA02177	SACKO_16214
OG0007961	BRALA14330	SACKO_22313, SACKO_22290
OG0007962	BRALA26967	SACKO_06762
OG0007963	BRALA05382	SACKO_01069
OG0007964	BRALA06725	SACKO_33321
OG0007965	BRALA06401	SACKO_09937
OG0007966	BRALA04442	SACKO_19681
OG0007967	BRALA03723	SACKO_30163
OG0007968	BRALA21749	SACKO_18405
OG0007969	BRALA05303	SACKO_18151
OG0007970	BRALA05659	SACKO_18418
OG0007971	BRALA19533	SACKO_08459
OG0007972	BRALA17622, BRALA17623	SACKO_07982
OG0007973	BRALA18923	SACKO_01192
OG0007974	BRALA05720	SACKO_16314
OG0007975	BRALA26783	SACKO_20952
OG0007976	BRALA06549	SACKO_01022
OG0007977	BRALA13131	SACKO_01030
OG0007978	BRALA01087	SACKO_25531
OG0007979	BRALA15926	SACKO_19788
OG0007980	BRALA10770, BRALA10935	SACKO_33436
OG0007981	BRALA29458	SACKO_14019
OG0007982	BRALA21295	SACKO_05044
OG0007984	BRALA14202	SACKO_26131
OG0007985	BRALA08299	SACKO_27140
OG0007986	BRALA09512	SACKO_21304
OG0007987	BRALA07239	SACKO_04464
OG0007988	BRALA03214	SACKO_33889
OG0007990	BRALA12460	SACKO_19022
OG0007993	BRALA30161	SACKO_25754
OG0007994	BRALA25978	SACKO_01285
OG0007995	BRALA06067, BRALA11512, BRALA16489	SACKO_19034
OG0007996	BRALA27572	SACKO_22351
OG0007997	BRALA22191	SACKO_09376
OG0007998	BRALA06927	SACKO_27924
OG0007999	BRALA09129	SACKO_32499
OG0008000	BRALA16665	SACKO_19762
OG0008001	BRALA06623	SACKO_01719, SACKO_27673
OG0008002	BRALA09632	SACKO_11260
OG0008003	BRALA05438	SACKO_02140
OG0008004	BRALA19538	SACKO_05250
OG0008006	BRALA06060	SACKO_30331
OG0008007	BRALA05135	SACKO_08634
OG0008008	BRALA18635	SACKO_05696
OG0008009	BRALA03592	SACKO_23976
OG0008010	BRALA00904, BRALA29627, BRALA30189, BRALA09943, BRALA29628, BRALA35882, BRALA29405, BRALA32724, BRALA30190	SACKO_03312
OG0008011	BRALA20521	SACKO_30693
OG0008012	BRALA14487, BRALA14488	SACKO_33385
OG0008013	BRALA23684	SACKO_12890
OG0008016	BRALA15634	SACKO_22465
OG0008017	BRALA17211	SACKO_25444
OG0008018	BRALA28380	SACKO_12472
OG0008019	BRALA15822	SACKO_18958
OG0008020	BRALA27130	SACKO_17703
OG0008021	BRALA07357	SACKO_12859
OG0008022	BRALA30758	SACKO_23265
OG0008023	BRALA05506	SACKO_09605
OG0008024	BRALA13577, BRALA23826	SACKO_31115
OG0008025	BRALA06316	SACKO_09938
OG0008026	BRALA01545	SACKO_26962
OG0008027	BRALA25111	SACKO_03520
OG0008028	BRALA21166	SACKO_11437
OG0008029	BRALA14999	SACKO_16774
OG0008030	BRALA07301	SACKO_07101
OG0008031	BRALA30757	SACKO_23288
OG0008032	BRALA01503	SACKO_10640
OG0008032	BRALA23431	SACKO_27823
OG0008033	BRALA16319	SACKO_06544
OG0008034	BRALA34357, BRALA24556, BRALA25359	SACKO_10210, SACKO_20804, SACKO_05342, SACKO_10090, SACKO_30678, SACKO_30798, SACKO_16060, SACKO_10873
OG0008036	BRALA11170	SACKO_10626
OG0008037	BRALA13459	SACKO_32248
OG0008038	BRALA00052	SACKO_02408
OG0008039	BRALA25573, BRALA25574	SACKO_29719
OG0008040	BRALA35286	SACKO_13868
OG0008041	BRALA15327	SACKO_13353
OG0008042	BRALA01614	SACKO_02677
OG0008044	BRALA03153	SACKO_15507, SACKO_15501
OG0008045	BRALA00416	SACKO_15996
OG0008046	BRALA12449	SACKO_16152
OG0008048	BRALA17625	SACKO_25071
OG0008049	BRALA28424	SACKO_05453
OG0008050	BRALA05347	SACKO_11709
OG0008051	BRALA06514	SACKO_31677
OG0008052	BRALA15223	SACKO_22237
OG0008053	BRALA27848	SACKO_21137
OG0008054	BRALA09180	SACKO_06880
OG0008055	BRALA18953	SACKO_23623
OG0008056	BRALA12095	SACKO_13916
OG0008057	BRALA09187	SACKO_28460
OG0008058	BRALA01759	SACKO_30522
OG0008059	BRALA11716	SACKO_29539
OG0008060	BRALA11739, BRALA11738	SACKO_05867
OG0008061	BRALA13560, BRALA13559	SACKO_02916
OG0008062	BRALA29465	SACKO_11741
OG0008064	BRALA16954	SACKO_13518
OG0008065	BRALA26405	SACKO_15448
OG0008066	BRALA22865	SACKO_22466
OG0008067	BRALA15119	SACKO_13666
OG0008069	BRALA05254	SACKO_27016
OG0008070	BRALA21954	SACKO_06486
OG0008071	BRALA07291	SACKO_18137
OG0008072	BRALA18765	SACKO_26658
OG0008073	BRALA18358	SACKO_08199
OG0008074	BRALA28413	SACKO_25720
OG0008075	BRALA16942	SACKO_09513
OG0008076	BRALA15878	SACKO_18740
OG0008077	BRALA25001	SACKO_20446
OG0008078	BRALA13669	SACKO_11233
OG0008079	BRALA08589	SACKO_29403
OG0008081	BRALA03257	SACKO_26746
OG0008082	BRALA15693	SACKO_08140
OG0008083	BRALA28836	SACKO_14639
OG0008084	BRALA24665	SACKO_18088
OG0008085	BRALA16435, BRALA31770	SACKO_21853
OG0008086	BRALA23988	SACKO_07073
OG0008087	BRALA29708	SACKO_06410
OG0008088	BRALA28845	SACKO_17449, SACKO_09155
OG0008089	BRALA20320	SACKO_25219, SACKO_23693
OG0008090	BRALA14829	SACKO_14935
OG0008091	BRALA30103	SACKO_03776
OG0008092	BRALA18265, BRALA18266	SACKO_08858
OG0008094	BRALA15291	SACKO_26605
OG0008097	BRALA27672, BRALA13033, BRALA30228	SACKO_18610, SACKO_00433, SACKO_10018, SACKO_18524
OG0008098	BRALA30312	SACKO_12036
OG0008100	BRALA16672	SACKO_32212
OG0008101	BRALA29223, BRALA09275, BRALA32755, BRALA16196, BRALA05162, BRALA04193, BRALA31662, BRALA09885, BRALA05970	SACKO_09965
OG0008103	BRALA34312	SACKO_24074, SACKO_17692
OG0008104	BRALA06606	SACKO_21676
OG0008105	BRALA33680	SACKO_34007
OG0008106	BRALA26076	SACKO_30348
OG0008107	BRALA07036	SACKO_05009
OG0008108	BRALA03352	SACKO_04879
OG0008109	BRALA30499	SACKO_00710
OG0008110	BRALA13888	SACKO_18116
OG0008111	BRALA15647	SACKO_16998
OG0008112	BRALA22113	SACKO_22143, SACKO_22177
OG0008113	BRALA07943	SACKO_17767
OG0008115	BRALA20867	SACKO_25742, SACKO_25756, SACKO_25718
OG0008116	BRALA10402	SACKO_27304
OG0008117	BRALA02820	SACKO_16713
OG0008119	BRALA28937	SACKO_07755
OG0008120	BRALA23874	SACKO_05254
OG0008122	BRALA26542	SACKO_27201
OG0008123	BRALA28917, BRALA28916	SACKO_02181
OG0008125	BRALA35372, BRALA34832	SACKO_16087
OG0008126	BRALA14557	SACKO_00656
OG0008127	BRALA11884	SACKO_31710
OG0008136	BRALA20212	SACKO_24610
OG0008139	BRALA31566, BRALA01243	SACKO_03439, SACKO_04260, SACKO_20963
OG0008143	BRALA28781	SACKO_14545
OG0008151	BRALA03631, BRALA03632	SACKO_32660
OG0008156	BRALA17414, BRALA35179	SACKO_33842
OG0008196	BRALA17122	SACKO_09687
OG0008198	BRALA26773	SACKO_00646
OG0008200	BRALA20228, BRALA15149	SACKO_05493
OG0008202	BRALA16861	SACKO_14808
OG0008203	BRALA03991	SACKO_21692
OG0008204	BRALA33352	SACKO_19948
OG0008204	BRALA19971	SACKO_18777
OG0008205	BRALA21784	SACKO_03974
OG0008206	BRALA17145	SACKO_32907
OG0008208	BRALA20062	SACKO_07952
OG0008211	BRALA18220	SACKO_17251
OG0008212	BRALA24855, BRALA00330	SACKO_10401
OG0008213	BRALA28821	SACKO_30790
OG0008215	BRALA22956	SACKO_01938
OG0008216	BRALA22497	SACKO_03841
OG0008217	BRALA06238	SACKO_06740
OG0008218	BRALA13067, BRALA13066	SACKO_22107
OG0008219	BRALA06408	SACKO_24484
OG0008220	BRALA11793	SACKO_06870, SACKO_06797
OG0008221	BRALA03267	SACKO_19664, SACKO_19665
OG0008222	BRALA16415	SACKO_24106
OG0008223	BRALA22730	SACKO_16674, SACKO_13005
OG0008224	BRALA19108	SACKO_26776
OG0008225	BRALA08069	SACKO_02376, SACKO_08273
OG0008227	BRALA14669	SACKO_26035
OG0008228	BRALA09327	SACKO_28438
OG0008229	BRALA02656	SACKO_22572
OG0008230	BRALA28895	SACKO_26842
OG0008231	BRALA34426	SACKO_03382
OG0008232	BRALA31720	SACKO_00063
OG0008234	BRALA06578	SACKO_28776
OG0008235	BRALA05497	SACKO_12572
OG0008236	BRALA09019	SACKO_17189
OG0008237	BRALA07954	SACKO_22871
OG0008238	BRALA15105	SACKO_29019
OG0008239	BRALA17929	SACKO_29669
OG0008240	BRALA09089	SACKO_29307
OG0008241	BRALA09191	SACKO_27303
OG0008242	BRALA28312	SACKO_14538
OG0008243	BRALA28205	SACKO_14032
OG0008244	BRALA10429	SACKO_23501
OG0008245	BRALA23605	SACKO_33275
OG0008246	BRALA04540	SACKO_29156
OG0008247	BRALA34550	SACKO_25554
OG0008249	BRALA05292	SACKO_23195
OG0008250	BRALA22870	SACKO_12095
OG0008251	BRALA07938	SACKO_22882
OG0008252	BRALA09548	SACKO_11641
OG0008253	BRALA16363	SACKO_01081
OG0008254	BRALA18783	SACKO_22413
OG0008256	BRALA25076	SACKO_12462
OG0008258	BRALA22506	SACKO_00671
OG0008259	BRALA13760	SACKO_18354
OG0008260	BRALA22417	SACKO_02102, SACKO_28251
OG0008261	BRALA08123	SACKO_14482
OG0008262	BRALA02776	SACKO_22769
OG0008263	BRALA30316	SACKO_11998
OG0008264	BRALA08405	SACKO_11849
OG0008266	BRALA16480	SACKO_11268
OG0008267	BRALA28040	SACKO_16208
OG0008268	BRALA03654	SACKO_08079
OG0008269	BRALA18372	SACKO_08080
OG0008270	BRALA21257	SACKO_16397
OG0008271	BRALA13152	SACKO_19679
OG0008272	BRALA16559	SACKO_03563
OG0008273	BRALA05439	SACKO_02139
OG0008274	BRALA17358	SACKO_23409, SACKO_23459
OG0008275	BRALA28211	SACKO_29518
OG0008277	BRALA23402	SACKO_17393
OG0008278	BRALA28148	SACKO_08569
OG0008279	BRALA05426	SACKO_11351
OG0008281	BRALA11926	SACKO_09080
OG0008282	BRALA00732	SACKO_14719
OG0008283	BRALA17761	SACKO_20114
OG0008286	BRALA21994	SACKO_13441
OG0008288	BRALA05446	SACKO_31093
OG0008290	BRALA32558	SACKO_06339
OG0008291	BRALA06389	SACKO_19274
OG0008292	BRALA17573	SACKO_04504
OG0008294	BRALA16279	SACKO_16631
OG0008295	BRALA31051	SACKO_04016
OG0008296	BRALA13383	SACKO_11128
OG0008297	BRALA03422	SACKO_29550
OG0008299	BRALA00329	SACKO_03025
OG0008300	BRALA03675	SACKO_18567
OG0008301	BRALA16291	SACKO_30269
OG0008303	BRALA20895	SACKO_17946
OG0008304	BRALA31258	SACKO_22118
OG0008305	BRALA04867	SACKO_33157
OG0008306	BRALA25169	SACKO_26684
OG0008307	BRALA26874	SACKO_04416
OG0008308	BRALA22670	SACKO_18532
OG0008309	BRALA14664	SACKO_15838
OG0008310	BRALA16190, BRALA16192	SACKO_08669, SACKO_08674
OG0008311	BRALA26152	SACKO_09160
OG0008312	BRALA16716	SACKO_24913
OG0008313	BRALA13109	SACKO_28750
OG0008314	BRALA07442	SACKO_33386
OG0008316	BRALA31850, BRALA35094	SACKO_09926
OG0008317	BRALA19545	SACKO_22799
OG0008318	BRALA10037	SACKO_29977
OG0008319	BRALA25887, BRALA25888	SACKO_05521
OG0008320	BRALA29154	SACKO_33638
OG0008321	BRALA05519	SACKO_15627, SACKO_31079
OG0008322	BRALA02247	SACKO_21256
OG0008322	BRALA34608, BRALA20463	SACKO_19693
OG0008323	BRALA12203	SACKO_04576
OG0008324	BRALA28417	SACKO_24513
OG0008325	BRALA19943	SACKO_15873
OG0008326	BRALA10239	SACKO_18259
OG0008327	BRALA18892	SACKO_15296
OG0008328	BRALA28850	SACKO_31694, SACKO_06809
OG0008329	BRALA14806	SACKO_06647
OG0008330	BRALA12008	SACKO_22204
OG0008331	BRALA15204	SACKO_09134
OG0008332	BRALA29844	SACKO_20532
OG0008333	BRALA14313	SACKO_22323
OG0008334	BRALA10047	SACKO_13414
OG0008335	BRALA05150	SACKO_32723
OG0008336	BRALA15357	SACKO_23716
OG0008337	BRALA25417	SACKO_00845
OG0008339	BRALA09633	SACKO_11311
OG0008341	BRALA24420	SACKO_17044
OG0008343	BRALA10295	SACKO_31714
OG0008345	BRALA04347	SACKO_00206
OG0008346	BRALA10836	SACKO_07850
OG0008347	BRALA07053	SACKO_18606
OG0008348	BRALA02881	SACKO_27591
