Orthogroup	BRALA	LYTVA_ok
OG0006137	BRALA15657	LYTVA_10892
OG0006138	BRALA24126	LYTVA_09415
OG0006139	BRALA18046	LYTVA_03337
OG0006140	BRALA12260	LYTVA_08265
OG0006144	BRALA13419	LYTVA_24305
OG0006145	BRALA05627	LYTVA_21368
OG0006146	BRALA34369, BRALA34115	LYTVA_11498
OG0006148	BRALA02995	LYTVA_21331, LYTVA_11302
OG0006152	BRALA01808	LYTVA_06919
OG0006153	BRALA08321, BRALA08319	LYTVA_10935
OG0006154	BRALA04200	LYTVA_01933
OG0006155	BRALA04202	LYTVA_00694, LYTVA_03469
OG0006156	BRALA13633	LYTVA_16773
OG0006157	BRALA05522	LYTVA_09464, LYTVA_00195, LYTVA_17549, LYTVA_25982
OG0006158	BRALA17379, BRALA25331	LYTVA_20335
OG0006159	BRALA05824	LYTVA_03345
OG0006161	BRALA10731	LYTVA_27508
OG0006163	BRALA04410	LYTVA_22611
OG0006164	BRALA26593	LYTVA_27139, LYTVA_12217
OG0006165	BRALA35762, BRALA35272	LYTVA_20359
OG0006167	BRALA28703	LYTVA_28551, LYTVA_26232
OG0006168	BRALA10032	LYTVA_04359
OG0006169	BRALA30756	LYTVA_04789
OG0006170	BRALA00202	LYTVA_29594
OG0006171	BRALA30792	LYTVA_11983
OG0006172	BRALA24107	LYTVA_28531
OG0006173	BRALA26327, BRALA23443, BRALA13216, BRALA19154, BRALA01887, BRALA20348, BRALA29407	LYTVA_29668, LYTVA_19877
OG0006174	BRALA23183	LYTVA_00162
OG0006175	BRALA29221, BRALA29222	LYTVA_19822
OG0006176	BRALA35451	LYTVA_16691, LYTVA_26008
OG0006177	BRALA11337, BRALA11340	LYTVA_27891
OG0006179	BRALA19293	LYTVA_23608
OG0006180	BRALA34420	LYTVA_23322
OG0006182	BRALA05121	LYTVA_12535, LYTVA_06005
OG0006184	BRALA06377	LYTVA_29900
OG0006185	BRALA17091	LYTVA_06858
OG0006186	BRALA13463	LYTVA_29152
OG0006187	BRALA18223	LYTVA_26400
OG0006188	BRALA05015	LYTVA_16418
OG0006189	BRALA11205	LYTVA_29896
OG0006190	BRALA21760	LYTVA_15219
OG0006191	BRALA21722	LYTVA_01224
OG0006192	BRALA07356	LYTVA_12518
OG0006193	BRALA04868	LYTVA_00867
OG0006194	BRALA26371	LYTVA_13643
OG0006195	BRALA07312	LYTVA_22252
OG0006196	BRALA13696	LYTVA_02015
OG0006198	BRALA16352	LYTVA_08442
OG0006199	BRALA15507	LYTVA_14501
OG0006200	BRALA06667	LYTVA_11343, LYTVA_11344
OG0006201	BRALA06369	LYTVA_12354, LYTVA_07705
OG0006202	BRALA22394	LYTVA_22359
OG0006203	BRALA20894	LYTVA_21249, LYTVA_03204, LYTVA_26087, LYTVA_26085, LYTVA_26086
OG0006204	BRALA26638	LYTVA_08879, LYTVA_08880
OG0006205	BRALA16511	LYTVA_21645, LYTVA_07689
OG0006206	BRALA26945	LYTVA_23264
OG0006207	BRALA12879	LYTVA_12635
OG0006208	BRALA13508	LYTVA_23992
OG0006209	BRALA18227	LYTVA_24210
OG0006210	BRALA20208	LYTVA_22429
OG0006211	BRALA00198	LYTVA_24533
OG0006213	BRALA04557	LYTVA_13202
OG0006214	BRALA03387	LYTVA_24527, LYTVA_03579
OG0006215	BRALA01061	LYTVA_16889
OG0006216	BRALA06312	LYTVA_18233
OG0006217	BRALA05528	LYTVA_00503
OG0006219	BRALA13593	LYTVA_26279, LYTVA_25144
OG0006220	BRALA18564	LYTVA_23174
OG0006223	BRALA00318	LYTVA_24320
OG0006224	BRALA05440	LYTVA_01497
OG0006225	BRALA26113	LYTVA_08304
OG0006226	BRALA01075	LYTVA_20660
OG0006227	BRALA22358	LYTVA_28417
OG0006228	BRALA02124	LYTVA_15203
OG0006229	BRALA22434	LYTVA_30192
OG0006230	BRALA00506	LYTVA_00537
OG0006231	BRALA34256	LYTVA_25016
OG0006232	BRALA14521	LYTVA_07562, LYTVA_07559
OG0006233	BRALA10666	LYTVA_28768, LYTVA_06160
OG0006234	BRALA05039	LYTVA_10376
OG0006238	BRALA18241	LYTVA_04855
OG0006239	BRALA12452	LYTVA_08127, LYTVA_17209
OG0006240	BRALA21843	LYTVA_24901
OG0006243	BRALA08525	LYTVA_03083
OG0006244	BRALA27763, BRALA34129	LYTVA_08175
OG0006245	BRALA06871	LYTVA_19353
OG0006246	BRALA18204	LYTVA_07275
OG0006247	BRALA09607	LYTVA_07282
OG0006250	BRALA30686	LYTVA_10575
OG0006251	BRALA24626	LYTVA_22113
OG0006253	BRALA22989	LYTVA_25229
OG0006254	BRALA06528	LYTVA_02629
OG0006256	BRALA12052	LYTVA_03646
OG0006257	BRALA22284	LYTVA_08773
OG0006259	BRALA09660	LYTVA_12249
OG0006260	BRALA19733	LYTVA_24680
OG0006261	BRALA15304	LYTVA_21905
OG0006262	BRALA19086	LYTVA_05052
OG0006263	BRALA19960	LYTVA_05073, LYTVA_30238
OG0006264	BRALA14988	LYTVA_04976
OG0006266	BRALA24825	LYTVA_00821, LYTVA_12092
OG0006267	BRALA27926	LYTVA_03493, LYTVA_06712
OG0006270	BRALA21824	LYTVA_13231
OG0006271	BRALA30606	LYTVA_00237, LYTVA_22321
OG0006272	BRALA14455	LYTVA_21094
OG0006274	BRALA08897	LYTVA_12438
OG0006275	BRALA22474	LYTVA_06690
OG0006279	BRALA23718	LYTVA_00639
OG0006280	BRALA11947	LYTVA_19738
OG0006281	BRALA05664	LYTVA_10059
OG0006283	BRALA10662	LYTVA_14837
OG0006285	BRALA02914	LYTVA_17560
OG0006286	BRALA20294	LYTVA_20377
OG0006287	BRALA24709, BRALA24708	LYTVA_30012
OG0006288	BRALA24258	LYTVA_02481
OG0006289	BRALA19745	LYTVA_24452
OG0006290	BRALA15792	LYTVA_09893
OG0006291	BRALA11851	LYTVA_29741
OG0006292	BRALA03311	LYTVA_05869
OG0006293	BRALA34618, BRALA34423	LYTVA_10380
OG0006294	BRALA15247	LYTVA_29965
OG0006295	BRALA22152	LYTVA_15601
OG0006296	BRALA24792	LYTVA_05537
OG0006297	BRALA25722	LYTVA_21669, LYTVA_11418
OG0006298	BRALA29366	LYTVA_01860
OG0006300	BRALA26246, BRALA26245	LYTVA_16017
OG0006301	BRALA22608	LYTVA_26860
OG0006302	BRALA17113, BRALA17112	LYTVA_12764
OG0006304	BRALA18873	LYTVA_01111
OG0006305	BRALA11410	LYTVA_08171
OG0006307	BRALA00986	LYTVA_15501
OG0006308	BRALA16885	LYTVA_21772
OG0006309	BRALA08741	LYTVA_15703
OG0006310	BRALA08934	LYTVA_21738, LYTVA_17277
OG0006311	BRALA04781	LYTVA_02260
OG0006312	BRALA03698	LYTVA_24684, LYTVA_10015
OG0006313	BRALA04098	LYTVA_29847
OG0006314	BRALA04224	LYTVA_01982
OG0006315	BRALA17398	LYTVA_03118
OG0006316	BRALA05253	LYTVA_16164
OG0006317	BRALA04048, BRALA23514	LYTVA_18482
OG0006318	BRALA19707	LYTVA_21680
OG0006319	BRALA18740	LYTVA_29168
OG0006320	BRALA08392	LYTVA_01264
OG0006321	BRALA16122	LYTVA_18675
OG0006322	BRALA15375	LYTVA_00779
OG0006323	BRALA22948	LYTVA_17375
OG0006324	BRALA34114, BRALA33979	LYTVA_20532
OG0006325	BRALA18370	LYTVA_25169
OG0006326	BRALA10024	LYTVA_03655
OG0006327	BRALA00337	LYTVA_12932
OG0006328	BRALA21269	LYTVA_15537
OG0006329	BRALA25075	LYTVA_23431
OG0006332	BRALA15040	LYTVA_15890
OG0006333	BRALA15716	LYTVA_27460
OG0006334	BRALA05128	LYTVA_14718
OG0006336	BRALA01194	LYTVA_00586
OG0006337	BRALA21642	LYTVA_10677, LYTVA_08724
OG0006339	BRALA07229	LYTVA_06468
OG0006340	BRALA03730	LYTVA_15371
OG0006341	BRALA04141	LYTVA_19336
OG0006342	BRALA15349	LYTVA_25740
OG0006345	BRALA13758	LYTVA_25563
OG0006347	BRALA09118	LYTVA_07810
OG0006347	BRALA09195	LYTVA_08976
OG0006348	BRALA07962	LYTVA_15174, LYTVA_20871
OG0006350	BRALA04268	LYTVA_23710
OG0006351	BRALA08302	LYTVA_19031
OG0006352	BRALA04530	LYTVA_10172
OG0006353	BRALA13425	LYTVA_27238
OG0006354	BRALA11438	LYTVA_17039
OG0006356	BRALA22173	LYTVA_26136
OG0006357	BRALA18742	LYTVA_14657, LYTVA_13374, LYTVA_16608
OG0006358	BRALA28059	LYTVA_12603
OG0006359	BRALA10059	LYTVA_13383
OG0006360	BRALA02301	LYTVA_03777
OG0006361	BRALA35163	LYTVA_28927
OG0006362	BRALA22988	LYTVA_26128
OG0006363	BRALA27462	LYTVA_00665, LYTVA_07751, LYTVA_18871
OG0006364	BRALA04293, BRALA04292	LYTVA_28369
OG0006366	BRALA05885, BRALA35453	LYTVA_20716, LYTVA_20715
OG0006367	BRALA30719	LYTVA_03176
OG0006368	BRALA07342	LYTVA_10249, LYTVA_23334
OG0006370	BRALA01047	LYTVA_04206
OG0006371	BRALA35210, BRALA27656	LYTVA_07693
OG0006372	BRALA03212	LYTVA_21306
OG0006375	BRALA35312	LYTVA_06882
OG0006376	BRALA02582	LYTVA_06064
OG0006377	BRALA12745	LYTVA_15590
OG0006378	BRALA21690	LYTVA_22931, LYTVA_06148
OG0006379	BRALA13357	LYTVA_29271
OG0006381	BRALA28145	LYTVA_17000
OG0006382	BRALA17399	LYTVA_18772
OG0006383	BRALA03662	LYTVA_13675
OG0006384	BRALA02373	LYTVA_24319, LYTVA_18270
OG0006385	BRALA13372	LYTVA_20203
OG0006386	BRALA17118	LYTVA_22817
OG0006387	BRALA30260	LYTVA_05267
OG0006391	BRALA25117	LYTVA_14602
OG0006392	BRALA12289	LYTVA_17324
OG0006393	BRALA13557	LYTVA_25758
OG0006394	BRALA06374	LYTVA_27935
OG0006395	BRALA16655	LYTVA_00686
OG0006396	BRALA00796	LYTVA_07105
OG0006398	BRALA00645, BRALA22061	LYTVA_04064, LYTVA_28542
OG0006399	BRALA34381	LYTVA_10233
OG0006401	BRALA30659	LYTVA_12517
OG0006402	BRALA16948	LYTVA_25883, LYTVA_01268
OG0006405	BRALA02502	LYTVA_12046
OG0006406	BRALA16985	LYTVA_08686
OG0006407	BRALA14528	LYTVA_27289
OG0006408	BRALA30169, BRALA30167	LYTVA_16743
OG0006414	BRALA21306	LYTVA_20370
OG0006442	BRALA26582	LYTVA_14699
OG0006443	BRALA15942	LYTVA_11664
OG0006446	BRALA02593	LYTVA_23069
OG0006447	BRALA18461	LYTVA_19506
OG0006448	BRALA14481	LYTVA_05233, LYTVA_18934
OG0006449	BRALA12969	LYTVA_14385
OG0006452	BRALA18059	LYTVA_23537
OG0006453	BRALA27723	LYTVA_01572, LYTVA_07297, LYTVA_19194, LYTVA_22311
OG0006454	BRALA31920	LYTVA_20253
OG0006456	BRALA07627	LYTVA_06983
OG0006457	BRALA14722	LYTVA_08914
OG0006458	BRALA35777, BRALA35074	LYTVA_26122, LYTVA_18644
OG0006459	BRALA21741	LYTVA_17229
OG0006460	BRALA17443	LYTVA_04378
OG0006461	BRALA17215	LYTVA_16875
OG0006462	BRALA21972	LYTVA_25038
OG0006464	BRALA11660	LYTVA_09677
OG0006465	BRALA11934	LYTVA_24854
OG0006468	BRALA20024	LYTVA_16194
OG0006469	BRALA13138	LYTVA_27245
OG0006470	BRALA03878	LYTVA_17710
OG0006471	BRALA01351	LYTVA_23270
OG0006472	BRALA01349	LYTVA_03138
OG0006474	BRALA29415	LYTVA_05368
OG0006475	BRALA07446	LYTVA_25848
OG0006476	BRALA08067	LYTVA_26882, LYTVA_25653
OG0006477	BRALA01024	LYTVA_15688
OG0006478	BRALA20796	LYTVA_15588
OG0006479	BRALA32335	LYTVA_26821
OG0006480	BRALA00269	LYTVA_02980
OG0006483	BRALA29449	LYTVA_09398
OG0006485	BRALA20858	LYTVA_11001
OG0006487	BRALA09409	LYTVA_27373
OG0006488	BRALA22110	LYTVA_20193
OG0006490	BRALA09290	LYTVA_20284
OG0006491	BRALA16671	LYTVA_20650, LYTVA_20929
OG0006492	BRALA28429	LYTVA_05472
OG0006493	BRALA12232	LYTVA_07017
OG0006494	BRALA12242	LYTVA_20128, LYTVA_02892
OG0006495	BRALA35340, BRALA35579, BRALA34785	LYTVA_06046
OG0006496	BRALA20624	LYTVA_17185
OG0006498	BRALA29822	LYTVA_28147
OG0006499	BRALA02653	LYTVA_05980
OG0006500	BRALA23434	LYTVA_02691
OG0006501	BRALA21471	LYTVA_26999
OG0006502	BRALA33701	LYTVA_24260
OG0006503	BRALA13583	LYTVA_26898, LYTVA_05750
OG0006504	BRALA17735	LYTVA_09504
OG0006505	BRALA14552	LYTVA_11472
OG0006506	BRALA02261	LYTVA_17435
OG0006508	BRALA28414	LYTVA_07361
OG0006509	BRALA11787	LYTVA_15412
OG0006510	BRALA26585	LYTVA_08384
OG0006512	BRALA15201	LYTVA_30128
OG0006513	BRALA03556, BRALA28101	LYTVA_28137
OG0006514	BRALA16975	LYTVA_01073
OG0006516	BRALA22526	LYTVA_11733
OG0006517	BRALA05623	LYTVA_16158
OG0006518	BRALA27980	LYTVA_28173
OG0006519	BRALA30968	LYTVA_10465
OG0006520	BRALA26806	LYTVA_21292
OG0006522	BRALA19190	LYTVA_15596
OG0006523	BRALA28068	LYTVA_08627
OG0006524	BRALA09322	LYTVA_04484
OG0006525	BRALA12796	LYTVA_08087
OG0006527	BRALA25277	LYTVA_21728
OG0006528	BRALA07058	LYTVA_09484
OG0006530	BRALA21307	LYTVA_15081, LYTVA_03086
OG0006531	BRALA02175	LYTVA_18379
OG0006532	BRALA05058	LYTVA_17206, LYTVA_14261
OG0006533	BRALA12416	LYTVA_27011, LYTVA_15714
OG0006534	BRALA16302	LYTVA_04214, LYTVA_29677, LYTVA_29678
OG0006535	BRALA07744	LYTVA_07517
OG0006536	BRALA24028	LYTVA_00601
OG0006538	BRALA05308	LYTVA_09279, LYTVA_09562
OG0006539	BRALA18917, BRALA18918	LYTVA_22339, LYTVA_21233, LYTVA_23427
OG0006540	BRALA14264	LYTVA_09467
OG0006541	BRALA24036	LYTVA_10494, LYTVA_18775
OG0006542	BRALA26807	LYTVA_21291
OG0006543	BRALA21134	LYTVA_04135
OG0006544	BRALA08406	LYTVA_14693
OG0006545	BRALA23681	LYTVA_01760
OG0006546	BRALA13326	LYTVA_01454
OG0006547	BRALA21713	LYTVA_14740
OG0006548	BRALA24297	LYTVA_20194, LYTVA_08246
OG0006549	BRALA12819	LYTVA_18867, LYTVA_12605
OG0006550	BRALA27195	LYTVA_13032
OG0006551	BRALA18331	LYTVA_13998
OG0006553	BRALA06295	LYTVA_29930
OG0006554	BRALA14992	LYTVA_12888
OG0006555	BRALA00368	LYTVA_16831
OG0006556	BRALA24801	LYTVA_26732
OG0006557	BRALA24618	LYTVA_12631
OG0006559	BRALA00767	LYTVA_03268
OG0006560	BRALA24104, BRALA34102	LYTVA_08974
OG0006561	BRALA12061	LYTVA_24027
OG0006562	BRALA11584	LYTVA_19964
OG0006563	BRALA17770	LYTVA_18929
OG0006564	BRALA23592	LYTVA_17098
OG0006565	BRALA12752	LYTVA_13713
OG0006566	BRALA11134	LYTVA_09754
OG0006567	BRALA30066	LYTVA_28343
OG0006568	BRALA01715	LYTVA_06190
OG0006569	BRALA10919, BRALA10793	LYTVA_03300
OG0006570	BRALA10044	LYTVA_13429, LYTVA_29990
OG0006571	BRALA01588	LYTVA_08745, LYTVA_10211
OG0006572	BRALA01125	LYTVA_16419
OG0006573	BRALA25563	LYTVA_09033
OG0006574	BRALA09517	LYTVA_00840
OG0006575	BRALA03279	LYTVA_05866
OG0006576	BRALA03868	LYTVA_26352, LYTVA_14941
OG0006578	BRALA24046	LYTVA_22950
OG0006579	BRALA01184	LYTVA_08994
OG0006580	BRALA07037	LYTVA_10761
OG0006581	BRALA07413	LYTVA_23340
OG0006583	BRALA12341	LYTVA_06366, LYTVA_06364
OG0006584	BRALA19370	LYTVA_16648, LYTVA_29363, LYTVA_01051
OG0006585	BRALA35859	LYTVA_02487
OG0006586	BRALA34705	LYTVA_28714
OG0006587	BRALA22287	LYTVA_05539, LYTVA_05540
OG0006589	BRALA28041	LYTVA_06627
OG0006590	BRALA22902	LYTVA_05645
OG0006591	BRALA17121	LYTVA_12165
OG0006592	BRALA26584	LYTVA_26345, LYTVA_15825
OG0006593	BRALA00407	LYTVA_06771
OG0006595	BRALA04703	LYTVA_09564
OG0006596	BRALA26574	LYTVA_20385
OG0006598	BRALA18182	LYTVA_06758
OG0006599	BRALA03707	LYTVA_06203, LYTVA_14788
OG0006601	BRALA24176	LYTVA_17737
OG0006602	BRALA19036	LYTVA_05608
OG0006603	BRALA03443	LYTVA_08641, LYTVA_04115
OG0006604	BRALA33757	LYTVA_12633
OG0006605	BRALA02624	LYTVA_28789
OG0006606	BRALA27981	LYTVA_25434
OG0006607	BRALA15151	LYTVA_15137
OG0006608	BRALA16177	LYTVA_30198
OG0006609	BRALA07455	LYTVA_22539, LYTVA_17868
OG0006610	BRALA23008, BRALA25297	LYTVA_13093
OG0006611	BRALA14061	LYTVA_27380
OG0006612	BRALA01028	LYTVA_10377
OG0006613	BRALA04025	LYTVA_10927
OG0006614	BRALA01003	LYTVA_25195
OG0006615	BRALA13677	LYTVA_28757
OG0006616	BRALA12229, BRALA16162	LYTVA_09876
OG0006618	BRALA20589, BRALA12165, BRALA06279	LYTVA_05239
OG0006619	BRALA16699	LYTVA_15850
OG0006621	BRALA28416	LYTVA_17213
OG0006622	BRALA12099	LYTVA_03022
OG0006623	BRALA32109	LYTVA_20399
OG0006624	BRALA20284	LYTVA_18192
OG0006625	BRALA20997	LYTVA_28210, LYTVA_28205
OG0006626	BRALA15000	LYTVA_27488
OG0006627	BRALA28820	LYTVA_27904, LYTVA_23869
OG0006628	BRALA05802	LYTVA_28784
OG0006629	BRALA15395, BRALA03192	LYTVA_26562, LYTVA_28928, LYTVA_23555, LYTVA_04146
OG0006630	BRALA04522	LYTVA_19052
OG0006631	BRALA21370	LYTVA_04170
OG0006632	BRALA11411	LYTVA_27328
OG0006633	BRALA15776	LYTVA_27702
OG0006634	BRALA35230, BRALA34352, BRALA34022, BRALA34713, BRALA35261, BRALA34061	LYTVA_16289, LYTVA_15116
OG0006635	BRALA08601	LYTVA_05243
OG0006636	BRALA13097	LYTVA_25039
OG0006637	BRALA26648	LYTVA_27827
OG0006638	BRALA03533	LYTVA_18002
OG0006641	BRALA22281	LYTVA_08574
OG0006642	BRALA23312	LYTVA_06650
OG0006643	BRALA20298, BRALA01013, BRALA06835, BRALA01638, BRALA08738, BRALA08737	LYTVA_28660, LYTVA_02991
OG0006644	BRALA20583	LYTVA_05409, LYTVA_22427
OG0006645	BRALA06945, BRALA06894	LYTVA_04436
OG0006646	BRALA13446	LYTVA_02342
OG0006649	BRALA19902, BRALA28980	LYTVA_03225
OG0006650	BRALA28585, BRALA25692	LYTVA_09029, LYTVA_07472
OG0006651	BRALA18794	LYTVA_15341
OG0006652	BRALA10835	LYTVA_14452
OG0006653	BRALA16140	LYTVA_16261
OG0006654	BRALA19298	LYTVA_16871, LYTVA_29076
OG0006655	BRALA00574	LYTVA_26567
OG0006656	BRALA07528	LYTVA_25366
OG0006657	BRALA07213	LYTVA_16841
OG0006658	BRALA16629	LYTVA_06859
OG0006659	BRALA15333	LYTVA_25971
OG0006660	BRALA10958	LYTVA_18491
OG0006661	BRALA12233	LYTVA_19764
OG0006662	BRALA14712	LYTVA_17398, LYTVA_22679
OG0006663	BRALA16974	LYTVA_20322
OG0006664	BRALA24834	LYTVA_14742, LYTVA_25776
OG0006666	BRALA34133	LYTVA_29336
OG0006668	BRALA08318	LYTVA_18468
OG0006669	BRALA00985	LYTVA_22893, LYTVA_02320
OG0006671	BRALA18774	LYTVA_19311, LYTVA_06238
OG0006672	BRALA25892, BRALA25898, BRALA21521, BRALA25891	LYTVA_10481
OG0006673	BRALA29976	LYTVA_21845
OG0006674	BRALA23673	LYTVA_02857, LYTVA_06500, LYTVA_06503, LYTVA_18874, LYTVA_03227
OG0006675	BRALA09831	LYTVA_17630
OG0006677	BRALA06236	LYTVA_28901
OG0006678	BRALA06274	LYTVA_15419, LYTVA_15428
OG0006679	BRALA33912, BRALA35182, BRALA31586	LYTVA_11018
OG0006681	BRALA20996	LYTVA_17496, LYTVA_30119
OG0006682	BRALA13394	LYTVA_12935
OG0006683	BRALA26678	LYTVA_28355, LYTVA_25958
OG0006684	BRALA12717	LYTVA_16659
OG0006686	BRALA03046	LYTVA_23375
OG0006687	BRALA25407	LYTVA_26198
OG0006688	BRALA20025	LYTVA_14540
OG0006689	BRALA08372	LYTVA_01418
OG0006691	BRALA14546	LYTVA_07985
OG0006692	BRALA17480	LYTVA_23399
OG0006693	BRALA06823	LYTVA_27909, LYTVA_00873
OG0006694	BRALA16849	LYTVA_24646, LYTVA_15455
OG0006695	BRALA18862	LYTVA_15983
OG0006697	BRALA31820	LYTVA_29458
OG0006698	BRALA19125	LYTVA_17453
OG0006699	BRALA22179	LYTVA_12681
OG0006700	BRALA11720	LYTVA_17631
OG0006702	BRALA01475	LYTVA_16976
OG0006704	BRALA15008	LYTVA_21918, LYTVA_05361
OG0006705	BRALA15796	LYTVA_05456
OG0006706	BRALA02737	LYTVA_06256
OG0006707	BRALA23645	LYTVA_21353, LYTVA_05353
OG0006709	BRALA09059	LYTVA_04967
OG0006710	BRALA14570	LYTVA_22943
OG0006711	BRALA08981	LYTVA_06285
OG0006712	BRALA20215, BRALA20214	LYTVA_17236
OG0006713	BRALA22528	LYTVA_11734
OG0006715	BRALA12748	LYTVA_21903
OG0006716	BRALA24459	LYTVA_15879
OG0006718	BRALA31418	LYTVA_10471
OG0006719	BRALA13038	LYTVA_17998
OG0006720	BRALA12683	LYTVA_18202, LYTVA_11727
OG0006721	BRALA21743	LYTVA_23599, LYTVA_16518
OG0006722	BRALA01042	LYTVA_11244
OG0006725	BRALA28234	LYTVA_04515
OG0006726	BRALA16670	LYTVA_14167
OG0006727	BRALA01476	LYTVA_03217
OG0006728	BRALA14826	LYTVA_22872
OG0006729	BRALA01063	LYTVA_10174
OG0006730	BRALA02164	LYTVA_26842, LYTVA_09573
OG0006731	BRALA20312	LYTVA_14636
OG0006732	BRALA00142	LYTVA_27994
OG0006733	BRALA26251	LYTVA_04666
OG0006734	BRALA30882	LYTVA_09848, LYTVA_16010, LYTVA_10461
OG0006737	BRALA03436	LYTVA_29487
OG0006739	BRALA32679	LYTVA_17045
OG0006740	BRALA30973	LYTVA_24577
OG0006741	BRALA09365	LYTVA_07167
OG0006742	BRALA11740	LYTVA_12227
OG0006743	BRALA00242, BRALA12738	LYTVA_12900
OG0006744	BRALA02757	LYTVA_25656
OG0006745	BRALA15185	LYTVA_14746
OG0006748	BRALA01445	LYTVA_27286
OG0006749	BRALA22769	LYTVA_12229
OG0006751	BRALA31855	LYTVA_29422
OG0006752	BRALA22950	LYTVA_28315
OG0006753	BRALA24992	LYTVA_13933
OG0006756	BRALA16752	LYTVA_19248, LYTVA_02584
OG0006758	BRALA00417	LYTVA_06304
OG0006760	BRALA17052	LYTVA_07257, LYTVA_20797, LYTVA_13275
OG0006761	BRALA11904	LYTVA_06182
OG0006762	BRALA22489	LYTVA_02692
OG0006763	BRALA14476	LYTVA_22010
OG0006764	BRALA12801, BRALA12802	LYTVA_25681
OG0006766	BRALA12385	LYTVA_28194
OG0006769	BRALA16226	LYTVA_29698
OG0006770	BRALA34824	LYTVA_04844
OG0006772	BRALA21416	LYTVA_12214, LYTVA_14428
OG0006776	BRALA14483	LYTVA_22877
OG0006777	BRALA21484	LYTVA_13418
OG0006780	BRALA11976	LYTVA_14471, LYTVA_01364
OG0006787	BRALA00476	LYTVA_11265
OG0006824	BRALA20052	LYTVA_28802
OG0006826	BRALA11906	LYTVA_11589
OG0006828	BRALA17108	LYTVA_18128
OG0006829	BRALA28885	LYTVA_26171, LYTVA_11011
OG0006830	BRALA28939	LYTVA_03690
OG0006831	BRALA20460	LYTVA_11012
OG0006832	BRALA22293	LYTVA_03098
OG0006834	BRALA19606	LYTVA_20659, LYTVA_18211
OG0006837	BRALA35576	LYTVA_26125, LYTVA_14948
OG0006838	BRALA19458	LYTVA_08816
OG0006839	BRALA06690	LYTVA_27524, LYTVA_05200
OG0006842	BRALA01039	LYTVA_10835, LYTVA_21530
OG0006845	BRALA20898	LYTVA_21346
OG0006846	BRALA29210	LYTVA_05173
OG0006847	BRALA27665	LYTVA_09927
OG0006850	BRALA31268	LYTVA_19496
OG0006851	BRALA27931	LYTVA_05387, LYTVA_26308
OG0006852	BRALA03688	LYTVA_26432
OG0006856	BRALA24695	LYTVA_24415
OG0006857	BRALA06099	LYTVA_12258
OG0006858	BRALA05940	LYTVA_23032, LYTVA_21592
OG0006860	BRALA03297	LYTVA_03678
OG0006861	BRALA11330	LYTVA_16403, LYTVA_25528
OG0006862	BRALA29568	LYTVA_26775
OG0006864	BRALA31204	LYTVA_00261
OG0006865	BRALA11659	LYTVA_05819
OG0006866	BRALA05670, BRALA05672	LYTVA_12396
OG0006867	BRALA30972	LYTVA_03041, LYTVA_04798
OG0006869	BRALA19766	LYTVA_01897
OG0006872	BRALA16487	LYTVA_01971
OG0006873	BRALA26820	LYTVA_17188
OG0006874	BRALA13013	LYTVA_28249
OG0006875	BRALA22498	LYTVA_03423, LYTVA_15770
OG0006876	BRALA05364	LYTVA_02849
OG0006877	BRALA07858	LYTVA_19179
OG0006878	BRALA00734	LYTVA_11522
OG0006882	BRALA03081	LYTVA_07357
OG0006883	BRALA16909	LYTVA_28217
OG0006884	BRALA16908	LYTVA_28218
OG0006885	BRALA12873	LYTVA_05028
OG0006887	BRALA23687	LYTVA_13116
OG0006888	BRALA29964	LYTVA_00517, LYTVA_00518
OG0006889	BRALA27317	LYTVA_01644
OG0006890	BRALA31419	LYTVA_18386
OG0006892	BRALA09163	LYTVA_26192
OG0006893	BRALA13970	LYTVA_24058
OG0006894	BRALA13030	LYTVA_09646
OG0006895	BRALA08907	LYTVA_00144
OG0006896	BRALA03671	LYTVA_24349
OG0006898	BRALA03096	LYTVA_07336
OG0006899	BRALA07712	LYTVA_21244
OG0006900	BRALA19706	LYTVA_04930, LYTVA_08638
OG0006901	BRALA09160	LYTVA_26182
OG0006903	BRALA05792, BRALA21365	LYTVA_12367
OG0006904	BRALA11508	LYTVA_10834
OG0006905	BRALA27319	LYTVA_15524, LYTVA_28132
OG0006906	BRALA07226	LYTVA_06059, LYTVA_24234
OG0006907	BRALA21911	LYTVA_03614, LYTVA_05381
OG0006908	BRALA30098	LYTVA_27883
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	LYTVA_12899
OG0006911	BRALA18398	LYTVA_16725, LYTVA_24818
OG0006913	BRALA23670	LYTVA_29960, LYTVA_18567
OG0006914	BRALA21731	LYTVA_19647
OG0006915	BRALA03155, BRALA15756	LYTVA_13564, LYTVA_19160
OG0006916	BRALA16553	LYTVA_08740, LYTVA_21571
OG0006917	BRALA05537	LYTVA_21371
OG0006918	BRALA16643	LYTVA_08198
OG0006919	BRALA11547	LYTVA_22591
OG0006921	BRALA08122, BRALA20896	LYTVA_05031
OG0006923	BRALA19056	LYTVA_19710
OG0006924	BRALA11900	LYTVA_28512
OG0006925	BRALA18547	LYTVA_15745
OG0006926	BRALA29464	LYTVA_19475
OG0006928	BRALA14949	LYTVA_16738
OG0006930	BRALA22987	LYTVA_06357
OG0006931	BRALA02116	LYTVA_24387
OG0006932	BRALA06550	LYTVA_25041
OG0006933	BRALA28499	LYTVA_27030, LYTVA_17350, LYTVA_20048, LYTVA_28844
