Orthogroup	BRALA	AMPFI_ok
OG0007147	BRALA14352	AMPFI_22368
OG0007148	BRALA20040	AMPFI_25183
OG0007150	BRALA28102, BRALA03555	AMPFI_10416
OG0007151	BRALA18700	AMPFI_12479
OG0007152	BRALA26948	AMPFI_12822
OG0007153	BRALA22622	AMPFI_10515
OG0007154	BRALA30790	AMPFI_08537
OG0007155	BRALA22244	AMPFI_04002, AMPFI_16821
OG0007156	BRALA00535, BRALA00534, BRALA00539	AMPFI_00921
OG0007158	BRALA16495	AMPFI_01386
OG0007159	BRALA02977	AMPFI_12078, AMPFI_01720, AMPFI_07632
OG0007160	BRALA26571	AMPFI_02949
OG0007161	BRALA34728, BRALA17627	AMPFI_04059
OG0007163	BRALA17109	AMPFI_04704
OG0007164	BRALA24802	AMPFI_05277
OG0007165	BRALA25940	AMPFI_05563
OG0007166	BRALA26413	AMPFI_06034
OG0007168	BRALA07437	AMPFI_07364
OG0007170	BRALA11265	AMPFI_08687
OG0007171	BRALA22109	AMPFI_09280
OG0007172	BRALA27201	AMPFI_12533, AMPFI_09667
OG0007172	BRALA33890	AMPFI_22666, AMPFI_16624, AMPFI_17944
OG0007173	BRALA35315	AMPFI_11286
OG0007174	BRALA34219	AMPFI_12330
OG0007175	BRALA09886	AMPFI_12406
OG0007176	BRALA32780	AMPFI_12425
OG0007177	BRALA22645	AMPFI_13268
OG0007178	BRALA02696	AMPFI_13363, AMPFI_21866
OG0007179	BRALA00366	AMPFI_13626
OG0007180	BRALA13499	AMPFI_14122
OG0007181	BRALA28125	AMPFI_14166
OG0007182	BRALA14277	AMPFI_15692
OG0007183	BRALA00051	AMPFI_16520
OG0007184	BRALA16251	AMPFI_16722
OG0007185	BRALA34427, BRALA34517	AMPFI_19277
OG0007186	BRALA22761	AMPFI_19328
OG0007187	BRALA00112	AMPFI_19456
OG0007188	BRALA17130	AMPFI_21843
OG0007189	BRALA23034	AMPFI_22512
OG0007190	BRALA03952	AMPFI_24195
OG0007191	BRALA05241	AMPFI_24799
OG0007192	BRALA14056	AMPFI_25475
OG0007248	BRALA16141	AMPFI_02393
OG0007249	BRALA22910	AMPFI_25356, AMPFI_17736
OG0007250	BRALA13592	AMPFI_10124
OG0007251	BRALA15601	AMPFI_04952
OG0007252	BRALA03894	AMPFI_12202
OG0007254	BRALA15786	AMPFI_03097
OG0007255	BRALA14805	AMPFI_06254
OG0007256	BRALA01128	AMPFI_04723
OG0007257	BRALA27797, BRALA09616, BRALA31116, BRALA27791, BRALA25309, BRALA31360, BRALA11611, BRALA11615, BRALA14754, BRALA29506, BRALA11629, BRALA11627, BRALA11604, BRALA33168, BRALA15972	AMPFI_18582
OG0007258	BRALA01613	AMPFI_02300
OG0007261	BRALA01249	AMPFI_01118
OG0007264	BRALA12516	AMPFI_12650
OG0007266	BRALA09231	AMPFI_02574
OG0007267	BRALA05179	AMPFI_05350
OG0007268	BRALA12188	AMPFI_22023, AMPFI_24233
OG0007269	BRALA27876	AMPFI_25179, AMPFI_02490
OG0007270	BRALA26812	AMPFI_06380
OG0007271	BRALA06361	AMPFI_25295
OG0007272	BRALA05677	AMPFI_21889
OG0007273	BRALA08923	AMPFI_24018
OG0007274	BRALA24356	AMPFI_24727
OG0007275	BRALA09361	AMPFI_14292
OG0007276	BRALA15590	AMPFI_12494
OG0007277	BRALA22637	AMPFI_06777
OG0007278	BRALA08055	AMPFI_05435, AMPFI_06091
OG0007279	BRALA33921	AMPFI_07724
OG0007280	BRALA09494, BRALA26108	AMPFI_17221
OG0007281	BRALA06305, BRALA06306	AMPFI_11311
OG0007282	BRALA19380	AMPFI_07925
OG0007284	BRALA33311, BRALA16651	AMPFI_24786
OG0007285	BRALA28210	AMPFI_09195
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	AMPFI_11812
OG0007288	BRALA06735	AMPFI_04627
OG0007289	BRALA05887	AMPFI_05664
OG0007290	BRALA03132	AMPFI_07769
OG0007291	BRALA21233	AMPFI_04272
OG0007292	BRALA02935	AMPFI_18565
OG0007293	BRALA17074	AMPFI_17486
OG0007294	BRALA10694	AMPFI_01601
OG0007295	BRALA03986	AMPFI_18465, AMPFI_00420
OG0007297	BRALA13069	AMPFI_11278
OG0007299	BRALA28383	AMPFI_06986
OG0007300	BRALA14038	AMPFI_02267
OG0007301	BRALA27287	AMPFI_14618
OG0007302	BRALA08130	AMPFI_13834
OG0007303	BRALA32134	AMPFI_15376
OG0007304	BRALA14327	AMPFI_07174
OG0007305	BRALA05988	AMPFI_08996
OG0007306	BRALA29356	AMPFI_19687
OG0007307	BRALA35494	AMPFI_18569
OG0007308	BRALA04705	AMPFI_04590
OG0007309	BRALA20888	AMPFI_09734
OG0007310	BRALA21054	AMPFI_09474
OG0007312	BRALA10433	AMPFI_11642
OG0007313	BRALA10093	AMPFI_13337
OG0007314	BRALA24702	AMPFI_08563
OG0007315	BRALA34775	AMPFI_20434
OG0007316	BRALA07238	AMPFI_21053
OG0007317	BRALA16631	AMPFI_13235
OG0007319	BRALA18245	AMPFI_11125
OG0007320	BRALA13547	AMPFI_19558
OG0007321	BRALA13420	AMPFI_01984
OG0007322	BRALA16163	AMPFI_04756
OG0007323	BRALA14738	AMPFI_24238
OG0007325	BRALA03154	AMPFI_25190
OG0007326	BRALA06343	AMPFI_19062
OG0007327	BRALA12100	AMPFI_11971
OG0007328	BRALA25600	AMPFI_01087
OG0007330	BRALA18712	AMPFI_01650
OG0007333	BRALA14246	AMPFI_02783
OG0007334	BRALA04311	AMPFI_06086
OG0007335	BRALA25943	AMPFI_05409
OG0007336	BRALA30607	AMPFI_05851
OG0007338	BRALA02099	AMPFI_07122
OG0007339	BRALA23677	AMPFI_12449
OG0007340	BRALA02660	AMPFI_03881
OG0007341	BRALA10192	AMPFI_06512
OG0007343	BRALA17838	AMPFI_04790
OG0007345	BRALA25248	AMPFI_23299
OG0007347	BRALA07020	AMPFI_11094
OG0007349	BRALA14778	AMPFI_19903
OG0007350	BRALA06364	AMPFI_24881, AMPFI_06805, AMPFI_23125
OG0007351	BRALA00217	AMPFI_21356
OG0007352	BRALA35566	AMPFI_19904
OG0007353	BRALA19998	AMPFI_14327
OG0007354	BRALA00412	AMPFI_23026
OG0007355	BRALA02332	AMPFI_06243
OG0007356	BRALA25647	AMPFI_15329
OG0007357	BRALA17388	AMPFI_23489
OG0007358	BRALA08494	AMPFI_23864
OG0007359	BRALA12442	AMPFI_14413
OG0007360	BRALA10063	AMPFI_24219
OG0007361	BRALA13539	AMPFI_08736
OG0007363	BRALA08293	AMPFI_24644
OG0007364	BRALA08059	AMPFI_00831
OG0007365	BRALA05325	AMPFI_10820
OG0007366	BRALA31025	AMPFI_01644
OG0007367	BRALA00971	AMPFI_03186
OG0007368	BRALA07746	AMPFI_05315
OG0007369	BRALA09020	AMPFI_08810
OG0007370	BRALA14953	AMPFI_20725
OG0007371	BRALA11443	AMPFI_13954
OG0007372	BRALA20327	AMPFI_01454, AMPFI_02415
OG0007373	BRALA16176	AMPFI_05783
OG0007374	BRALA18990	AMPFI_07609
OG0007376	BRALA21288	AMPFI_15486
OG0007377	BRALA03029	AMPFI_08955
OG0007379	BRALA24434	AMPFI_11533
OG0007381	BRALA13126	AMPFI_10840
OG0007382	BRALA16494	AMPFI_25953
OG0007383	BRALA18815	AMPFI_16611, AMPFI_18717
OG0007384	BRALA03269	AMPFI_08385
OG0007385	BRALA25387	AMPFI_07229
OG0007386	BRALA15131	AMPFI_25435
OG0007387	BRALA24094	AMPFI_11442
OG0007388	BRALA05214	AMPFI_16247
OG0007389	BRALA20644	AMPFI_10459
OG0007390	BRALA11138	AMPFI_01290
OG0007391	BRALA28883	AMPFI_08550
OG0007392	BRALA00840	AMPFI_24606
OG0007393	BRALA13386	AMPFI_14008
OG0007394	BRALA12036	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	BRALA06410	AMPFI_12394
OG0007396	BRALA03114	AMPFI_10617
OG0007397	BRALA01278	AMPFI_10460
OG0007398	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334	AMPFI_15074
OG0007402	BRALA19511	AMPFI_14251
OG0007403	BRALA16422	AMPFI_02383
OG0007404	BRALA12682	AMPFI_11178
OG0007405	BRALA33876	AMPFI_04156
OG0007406	BRALA15019	AMPFI_09384
OG0007407	BRALA06603	AMPFI_20546
OG0007408	BRALA16019	AMPFI_23579
OG0007409	BRALA16018	AMPFI_17481
OG0007410	BRALA25283	AMPFI_24029
OG0007411	BRALA07828	AMPFI_00518
OG0007412	BRALA24506	AMPFI_15596
OG0007413	BRALA14117	AMPFI_14750
OG0007414	BRALA00794	AMPFI_22105
OG0007415	BRALA11329	AMPFI_18327
OG0007416	BRALA22926	AMPFI_22034
OG0007417	BRALA28685	AMPFI_08601
OG0007418	BRALA07233	AMPFI_13366
OG0007419	BRALA32702	AMPFI_12181
OG0007420	BRALA05649	AMPFI_11651
OG0007422	BRALA31055	AMPFI_24325
OG0007423	BRALA06360	AMPFI_08143, AMPFI_08142
OG0007424	BRALA19512	AMPFI_10824
OG0007425	BRALA18724	AMPFI_14232
OG0007427	BRALA13862	AMPFI_17613
OG0007428	BRALA14474	AMPFI_18487
OG0007429	BRALA17344	AMPFI_00300
OG0007430	BRALA18805	AMPFI_02496
OG0007431	BRALA00289	AMPFI_01452
OG0007432	BRALA05560	AMPFI_09473
OG0007433	BRALA02285	AMPFI_09338
OG0007434	BRALA19496	AMPFI_07734
OG0007435	BRALA07083	AMPFI_06149
OG0007436	BRALA04652	AMPFI_21859
OG0007437	BRALA11467	AMPFI_03238
OG0007438	BRALA35881, BRALA35657, BRALA35687, BRALA29625	AMPFI_02752
OG0007440	BRALA15364	AMPFI_17627
OG0007441	BRALA25793	AMPFI_21710
OG0007442	BRALA00948	AMPFI_22918
OG0007443	BRALA28425	AMPFI_17572
OG0007444	BRALA08462	AMPFI_09630
OG0007445	BRALA34871	AMPFI_02455
OG0007446	BRALA24916	AMPFI_14384
OG0007448	BRALA01881	AMPFI_19138
OG0007449	BRALA03186	AMPFI_15241
OG0007450	BRALA35694	AMPFI_00124
OG0007450	BRALA30877	AMPFI_03276
OG0007451	BRALA19075	AMPFI_04715
OG0007452	BRALA30585	AMPFI_05136
OG0007454	BRALA11674, BRALA11657	AMPFI_23985
OG0007455	BRALA23733	AMPFI_08081
OG0007456	BRALA10347	AMPFI_18549
OG0007457	BRALA01396	AMPFI_16421
OG0007458	BRALA00936	AMPFI_12774
OG0007460	BRALA31050	AMPFI_05013
OG0007461	BRALA26165, BRALA26166	AMPFI_16930
OG0007462	BRALA04774	AMPFI_04972, AMPFI_04973
OG0007463	BRALA34987	AMPFI_05572
OG0007464	BRALA10754	AMPFI_18554
OG0007466	BRALA04313	AMPFI_09132, AMPFI_06016
OG0007467	BRALA26104, BRALA09490	AMPFI_21229, AMPFI_20924
OG0007468	BRALA29159	AMPFI_12069
OG0007469	BRALA23924, BRALA15292	AMPFI_21450
OG0007469	BRALA15278, BRALA31443, BRALA25203, BRALA25201	AMPFI_01078
OG0007471	BRALA03355	AMPFI_06645
OG0007472	BRALA15060	AMPFI_21193
OG0007474	BRALA13792	AMPFI_11355
OG0007475	BRALA07629	AMPFI_10402
OG0007476	BRALA05145	AMPFI_06079
OG0007477	BRALA20995	AMPFI_00594
OG0007479	BRALA23042	AMPFI_08621
OG0007480	BRALA27468	AMPFI_11100
OG0007481	BRALA28931	AMPFI_08197
OG0007482	BRALA05483	AMPFI_12660
OG0007483	BRALA14638	AMPFI_06915
OG0007484	BRALA34970, BRALA25018	AMPFI_08380
OG0007485	BRALA17403	AMPFI_03903
OG0007487	BRALA12117	AMPFI_00419
OG0007488	BRALA07730	AMPFI_18912
OG0007489	BRALA29818	AMPFI_14429
OG0007490	BRALA09759	AMPFI_00198
OG0007491	BRALA27933	AMPFI_00418
OG0007492	BRALA34455	AMPFI_11698
OG0007494	BRALA27579	AMPFI_08548
OG0007495	BRALA07064	AMPFI_14548
OG0007496	BRALA04764	AMPFI_15377, AMPFI_22065
OG0007498	BRALA18534	AMPFI_10772
OG0007499	BRALA22115	AMPFI_00937
OG0007500	BRALA11287	AMPFI_01923
OG0007501	BRALA02351	AMPFI_03524
OG0007503	BRALA05826	AMPFI_04163
OG0007504	BRALA06373	AMPFI_05486
OG0007505	BRALA30925, BRALA35254, BRALA17926, BRALA32405	AMPFI_18819
OG0007505	BRALA27964, BRALA26802, BRALA28750	AMPFI_05901, AMPFI_09284
OG0007506	BRALA21570	AMPFI_07798
OG0007507	BRALA10832	AMPFI_07868
OG0007509	BRALA01191	AMPFI_10436
OG0007510	BRALA26388	AMPFI_11681
OG0007511	BRALA35954, BRALA29331, BRALA29188, BRALA33016, BRALA34271, BRALA09516, BRALA26505, BRALA32374	AMPFI_18813, AMPFI_23952, AMPFI_23951, AMPFI_23880, AMPFI_11928
OG0007511	BRALA31655, BRALA24946, BRALA29189	AMPFI_22271
OG0007513	BRALA26098	AMPFI_13277, AMPFI_13278
OG0007515	BRALA19434	AMPFI_14037
OG0007516	BRALA09263	AMPFI_14074
OG0007517	BRALA23390	AMPFI_14076
OG0007518	BRALA11045	AMPFI_14635
OG0007519	BRALA16478	AMPFI_15083
OG0007520	BRALA00804	AMPFI_15347
OG0007521	BRALA26589, BRALA15415, BRALA15417	AMPFI_15616
OG0007522	BRALA23421	AMPFI_16088
OG0007523	BRALA15253, BRALA11581	AMPFI_16441
OG0007524	BRALA12115	AMPFI_18839
OG0007527	BRALA03350	AMPFI_21425
OG0007528	BRALA02975	AMPFI_22110
OG0007529	BRALA16768	AMPFI_24995
OG0007531	BRALA17602	AMPFI_25413
OG0007582	BRALA17102	AMPFI_07988
OG0007584	BRALA25296	AMPFI_16069
OG0007586	BRALA09264	AMPFI_15087
OG0007587	BRALA17088	AMPFI_00261
OG0007589	BRALA11876	AMPFI_10679
OG0007591	BRALA06678	AMPFI_24174
OG0007593	BRALA12415	AMPFI_14751
OG0007594	BRALA01388	AMPFI_04092
OG0007595	BRALA03796	AMPFI_11668
OG0007596	BRALA00378	AMPFI_07298
OG0007597	BRALA14989	AMPFI_14347
OG0007600	BRALA05995	AMPFI_18346
OG0007601	BRALA06275	AMPFI_14517
OG0007602	BRALA01092	AMPFI_15464, AMPFI_15463
OG0007603	BRALA03223	AMPFI_04653
OG0007604	BRALA03083	AMPFI_25405
OG0007605	BRALA22620	AMPFI_17249, AMPFI_05461
OG0007606	BRALA22619	AMPFI_06131
OG0007607	BRALA18781	AMPFI_12626
OG0007609	BRALA13610	AMPFI_08364
OG0007610	BRALA10955	AMPFI_13414
OG0007611	BRALA10782, BRALA10908	AMPFI_22256
OG0007614	BRALA19107	AMPFI_22950
OG0007615	BRALA18987	AMPFI_05411
OG0007616	BRALA21884	AMPFI_13986
OG0007617	BRALA14633	AMPFI_24034
OG0007618	BRALA31856	AMPFI_13803
OG0007619	BRALA15804	AMPFI_16350
OG0007621	BRALA05330	AMPFI_20447
OG0007622	BRALA12768	AMPFI_09130
OG0007623	BRALA19897	AMPFI_23186, AMPFI_17907
OG0007624	BRALA09011	AMPFI_07608
OG0007625	BRALA22998	AMPFI_23297
OG0007626	BRALA05808	AMPFI_01785
OG0007627	BRALA26455, BRALA26543, BRALA26288, BRALA24415, BRALA17908, BRALA34300, BRALA21627, BRALA32801	AMPFI_26062
OG0007628	BRALA22740	AMPFI_14690
OG0007629	BRALA14609	AMPFI_19195
OG0007630	BRALA05804	AMPFI_13927
OG0007633	BRALA00395	AMPFI_10277
OG0007634	BRALA03596	AMPFI_24876
OG0007635	BRALA03646	AMPFI_21933
OG0007637	BRALA13282	AMPFI_01310, AMPFI_21962, AMPFI_14482
OG0007639	BRALA03855	AMPFI_05197
OG0007640	BRALA13545	AMPFI_07158
OG0007643	BRALA21368	AMPFI_13773
OG0007645	BRALA24158	AMPFI_12316
OG0007646	BRALA28662	AMPFI_00470
OG0007647	BRALA07390	AMPFI_15259
OG0007648	BRALA16886	AMPFI_08367
OG0007649	BRALA25057	AMPFI_10613
OG0007650	BRALA08919	AMPFI_12826
OG0007653	BRALA01387	AMPFI_03820
OG0007655	BRALA08398, BRALA08376	AMPFI_02330
OG0007656	BRALA28227	AMPFI_11443
OG0007657	BRALA02507	AMPFI_05533
OG0007659	BRALA00241	AMPFI_14250
OG0007660	BRALA24102	AMPFI_07720
OG0007661	BRALA14328	AMPFI_01272
OG0007662	BRALA33820	AMPFI_25411
OG0007663	BRALA23722	AMPFI_17931
OG0007664	BRALA16373	AMPFI_14515
OG0007665	BRALA09676	AMPFI_17902, AMPFI_13287
OG0007666	BRALA33167	AMPFI_04437
OG0007667	BRALA11935	AMPFI_05812
OG0007669	BRALA15303	AMPFI_13323
OG0007670	BRALA27732	AMPFI_09118, AMPFI_09117
OG0007671	BRALA11310	AMPFI_11568
OG0007672	BRALA19316	AMPFI_19180, AMPFI_24992, AMPFI_00350
OG0007675	BRALA16652	AMPFI_08686
OG0007676	BRALA24716	AMPFI_06266
OG0007679	BRALA16387	AMPFI_08337
OG0007680	BRALA29244, BRALA00113	AMPFI_01145
OG0007681	BRALA14645	AMPFI_12529
OG0007683	BRALA31694	AMPFI_16411, AMPFI_25023
OG0007684	BRALA03746	AMPFI_09234
OG0007685	BRALA23469	AMPFI_23757
OG0007686	BRALA03570	AMPFI_01271
OG0007687	BRALA27367	AMPFI_13078
OG0007689	BRALA07296	AMPFI_21023
OG0007690	BRALA07457	AMPFI_08721
OG0007691	BRALA07253	AMPFI_15919
OG0007692	BRALA06346	AMPFI_21014
OG0007694	BRALA20549	AMPFI_02877
OG0007695	BRALA26267	AMPFI_00441
OG0007696	BRALA35435	AMPFI_11231
OG0007697	BRALA26633	AMPFI_14474
OG0007698	BRALA16601	AMPFI_04766
OG0007701	BRALA24156	AMPFI_11708
OG0007702	BRALA23855	AMPFI_25722
OG0007703	BRALA06713	AMPFI_06898
OG0007704	BRALA04558	AMPFI_24990, AMPFI_16227
OG0007705	BRALA25250	AMPFI_02466
OG0007706	BRALA13007	AMPFI_01075
OG0007708	BRALA21010	AMPFI_09437
OG0007711	BRALA30419	AMPFI_00864
OG0007712	BRALA21710	AMPFI_01298
OG0007713	BRALA14454	AMPFI_02051
OG0007714	BRALA19211	AMPFI_13479
OG0007715	BRALA24223	AMPFI_12304
OG0007716	BRALA18986	AMPFI_01726, AMPFI_25648
OG0007717	BRALA00050	AMPFI_00651
OG0007719	BRALA15824	AMPFI_19360
OG0007721	BRALA22357	AMPFI_10872
OG0007723	BRALA06924	AMPFI_08545
OG0007725	BRALA28869	AMPFI_01230, AMPFI_19190, AMPFI_10640
OG0007726	BRALA08687	AMPFI_18929, AMPFI_22064, AMPFI_19619
OG0007727	BRALA21003	AMPFI_08743, AMPFI_25397
OG0007729	BRALA03408	AMPFI_21591
OG0007730	BRALA03106	AMPFI_10603
OG0007731	BRALA25605	AMPFI_03813, AMPFI_15081
OG0007732	BRALA11518	AMPFI_07044
OG0007733	BRALA10960	AMPFI_22944
OG0007734	BRALA05301	AMPFI_02524
OG0007735	BRALA19368	AMPFI_05439
OG0007736	BRALA27663	AMPFI_05897
OG0007737	BRALA34387, BRALA23823	AMPFI_23652
OG0007738	BRALA13436, BRALA29831	AMPFI_05112
OG0007740	BRALA01795	AMPFI_07084
OG0007741	BRALA28913	AMPFI_13000
OG0007743	BRALA11275	AMPFI_06731
OG0007744	BRALA05195	AMPFI_03246
OG0007745	BRALA16524	AMPFI_22441
OG0007746	BRALA31450	AMPFI_07253
OG0007747	BRALA01384	AMPFI_11334, AMPFI_01186
OG0007748	BRALA31000, BRALA29527	AMPFI_12204
OG0007749	BRALA18940	AMPFI_07238
OG0007750	BRALA01225	AMPFI_25870, AMPFI_01673
OG0007751	BRALA33971	AMPFI_08540
OG0007752	BRALA16189	AMPFI_06021
OG0007753	BRALA23820	AMPFI_11539
OG0007755	BRALA22886	AMPFI_10155
OG0007757	BRALA05183	AMPFI_16626
OG0007758	BRALA28225	AMPFI_15867
OG0007759	BRALA10072	AMPFI_02311
OG0007760	BRALA03356	AMPFI_25779
OG0007762	BRALA28379, BRALA10332, BRALA20693, BRALA11717	AMPFI_12649
OG0007763	BRALA05304	AMPFI_20134
OG0007764	BRALA33240	AMPFI_18099
OG0007764	BRALA34240, BRALA34116	AMPFI_02562, AMPFI_17910
OG0007766	BRALA25273	AMPFI_07157
OG0007767	BRALA19625	AMPFI_21979
OG0007768	BRALA19624	AMPFI_05499
OG0007769	BRALA10426	AMPFI_10842
OG0007770	BRALA26856	AMPFI_04731, AMPFI_01658
OG0007771	BRALA17154	AMPFI_13434
OG0007772	BRALA14256	AMPFI_13415
OG0007773	BRALA11668, BRALA02134, BRALA11667, BRALA11666	AMPFI_08783, AMPFI_16491
OG0007774	BRALA09169, BRALA09172	AMPFI_04955
OG0007775	BRALA29374	AMPFI_08695
OG0007776	BRALA01389	AMPFI_13881
OG0007778	BRALA03085, BRALA03366	AMPFI_03347
OG0007779	BRALA18122	AMPFI_11071
OG0007780	BRALA29571	AMPFI_18660, AMPFI_10711
OG0007782	BRALA03653	AMPFI_20368
OG0007783	BRALA06375	AMPFI_24128
OG0007785	BRALA20355	AMPFI_05593
OG0007786	BRALA26160	AMPFI_13958
OG0007787	BRALA12709	AMPFI_14820
OG0007788	BRALA19369	AMPFI_05676
OG0007789	BRALA27109	AMPFI_25379
OG0007790	BRALA09357	AMPFI_11066
OG0007792	BRALA24240	AMPFI_05144, AMPFI_22681
OG0007793	BRALA05293	AMPFI_08371
OG0007794	BRALA27571	AMPFI_00708
OG0007795	BRALA20173	AMPFI_07427
OG0007796	BRALA09475	AMPFI_09719
OG0007797	BRALA27108	AMPFI_00954
OG0007798	BRALA28212	AMPFI_00648
OG0007799	BRALA00336	AMPFI_03372
OG0007800	BRALA18715	AMPFI_20741
OG0007802	BRALA13990	AMPFI_13897
OG0007803	BRALA12041	AMPFI_00580
OG0007804	BRALA17552	AMPFI_21881
OG0007806	BRALA01784	AMPFI_21509
OG0007807	BRALA11441	AMPFI_10825
OG0007808	BRALA10274, BRALA15358	AMPFI_10467
OG0007809	BRALA02166	AMPFI_17330
OG0007810	BRALA25717	AMPFI_24586
OG0007811	BRALA27274	AMPFI_20786
OG0007812	BRALA10744	AMPFI_15940
OG0007813	BRALA13378	AMPFI_06503
OG0007814	BRALA21286	AMPFI_21682
OG0007815	BRALA10697, BRALA10698	AMPFI_16694
OG0007816	BRALA08675	AMPFI_01105
OG0007817	BRALA13360, BRALA16623	AMPFI_01479
OG0007818	BRALA15899	AMPFI_01627
OG0007820	BRALA30054	AMPFI_03274
OG0007823	BRALA17117	AMPFI_06421
OG0007825	BRALA04064	AMPFI_08757
OG0007826	BRALA33633	AMPFI_09183
OG0007827	BRALA26239	AMPFI_09270
OG0007829	BRALA12876	AMPFI_11802
OG0007830	BRALA07914	AMPFI_11813
OG0007831	BRALA34154	AMPFI_12005
OG0007832	BRALA02310, BRALA10819	AMPFI_13134
OG0007833	BRALA14984	AMPFI_13656
OG0007834	BRALA31696	AMPFI_14388
OG0007835	BRALA00895	AMPFI_24749
OG0007836	BRALA00326	AMPFI_15344
OG0007837	BRALA32021	AMPFI_15892
OG0007838	BRALA12878	AMPFI_16450
OG0007839	BRALA24461	AMPFI_18324
OG0007839	BRALA20987, BRALA17342	AMPFI_21908
OG0007840	BRALA15126	AMPFI_18333
OG0007841	BRALA03622	AMPFI_19038
OG0007842	BRALA23992	AMPFI_19465
OG0007843	BRALA11887	AMPFI_20098
OG0007845	BRALA22766, BRALA19874	AMPFI_21127
OG0007846	BRALA29852	AMPFI_21166
OG0007848	BRALA12256	AMPFI_22258
OG0007849	BRALA31006	AMPFI_24145
OG0007907	BRALA06976	AMPFI_11844
OG0007908	BRALA26877	AMPFI_17617, AMPFI_12926
OG0007911	BRALA06532	AMPFI_23439
OG0007912	BRALA14981	AMPFI_00326
OG0007913	BRALA17110	AMPFI_10987
OG0007915	BRALA01542	AMPFI_07670
OG0007916	BRALA19669	AMPFI_22419
OG0007917	BRALA22429	AMPFI_11706
OG0007918	BRALA21791	AMPFI_12537
OG0007919	BRALA20821	AMPFI_23334, AMPFI_01858, AMPFI_00028
OG0007919	BRALA23016	AMPFI_26070
OG0007920	BRALA13535	AMPFI_09193
OG0007921	BRALA22858	AMPFI_09277
OG0007926	BRALA25041	AMPFI_09453
OG0007928	BRALA19732	AMPFI_05030
OG0007929	BRALA19972	AMPFI_03741
OG0007930	BRALA34955, BRALA03099	AMPFI_24374
OG0007932	BRALA03325	AMPFI_07321
OG0007933	BRALA02478	AMPFI_24490
OG0007934	BRALA00291	AMPFI_21398
OG0007935	BRALA12313	AMPFI_04765
OG0007936	BRALA09697	AMPFI_23955
OG0007937	BRALA22264	AMPFI_08375
OG0007938	BRALA12704	AMPFI_06474
OG0007939	BRALA20493	AMPFI_10142
OG0007940	BRALA22638	AMPFI_05455
OG0007941	BRALA16696	AMPFI_15168
OG0007943	BRALA08955	AMPFI_06228
OG0007944	BRALA03873	AMPFI_05040
OG0007945	BRALA02646	AMPFI_00719
OG0007946	BRALA22901	AMPFI_05034
OG0007947	BRALA21953	AMPFI_18057
OG0007948	BRALA23934	AMPFI_10334
OG0007951	BRALA27601	AMPFI_03195
OG0007952	BRALA04663	AMPFI_10147
OG0007953	BRALA00144	AMPFI_05678
OG0007954	BRALA29357	AMPFI_05069
OG0007955	BRALA22277	AMPFI_16512
OG0007957	BRALA10642	AMPFI_14623
OG0007959	BRALA01197	AMPFI_21334
OG0007962	BRALA26967	AMPFI_12638
OG0007963	BRALA05382	AMPFI_01214
OG0007964	BRALA06725	AMPFI_21832
OG0007965	BRALA06401	AMPFI_07808
OG0007966	BRALA04442	AMPFI_23170
OG0007967	BRALA03723	AMPFI_04334
OG0007968	BRALA21749	AMPFI_11132
OG0007969	BRALA05303	AMPFI_01771
OG0007971	BRALA19533	AMPFI_18074
OG0007972	BRALA17622, BRALA17623	AMPFI_12030
OG0007973	BRALA18923	AMPFI_05823
OG0007974	BRALA05720	AMPFI_09698
OG0007976	BRALA06549	AMPFI_06391
OG0007977	BRALA13131	AMPFI_15112
OG0007979	BRALA15926	AMPFI_14503
OG0007980	BRALA10770, BRALA10935	AMPFI_19722
OG0007982	BRALA21295	AMPFI_22593, AMPFI_10432
OG0007984	BRALA14202	AMPFI_23898
OG0007985	BRALA08299	AMPFI_12399, AMPFI_04135
OG0007986	BRALA09512	AMPFI_01538
OG0007987	BRALA07239	AMPFI_23046
OG0007988	BRALA03214	AMPFI_17953
OG0007990	BRALA12460	AMPFI_22745
OG0007993	BRALA30161	AMPFI_02776
OG0007994	BRALA25978	AMPFI_21393
OG0007996	BRALA27572	AMPFI_05966
OG0007997	BRALA22191	AMPFI_09115
OG0007998	BRALA06927	AMPFI_17357
OG0007999	BRALA09129	AMPFI_01805
OG0008000	BRALA16665	AMPFI_09007
OG0008001	BRALA06623	AMPFI_25367
OG0008002	BRALA09632	AMPFI_21689
OG0008003	BRALA05438	AMPFI_05104
OG0008004	BRALA19538	AMPFI_10822
OG0008006	BRALA06060	AMPFI_16469
OG0008007	BRALA05135	AMPFI_13139
OG0008008	BRALA18635	AMPFI_25912
OG0008009	BRALA03592	AMPFI_08348
OG0008011	BRALA20521	AMPFI_18612
OG0008012	BRALA14487, BRALA14488	AMPFI_12612
OG0008013	BRALA23684	AMPFI_03278
OG0008015	BRALA33604, BRALA10282, BRALA10422, BRALA29648, BRALA21519, BRALA17499, BRALA33364, BRALA27789, BRALA28853, BRALA05706, BRALA06488, BRALA28288, BRALA24392, BRALA01861, BRALA08399, BRALA33012, BRALA12287, BRALA32584	AMPFI_13073, AMPFI_10013
OG0008016	BRALA15634	AMPFI_15729
OG0008017	BRALA17211	AMPFI_09425
