Orthogroup	DANRE	LYTVA_ok
OG0006924	DANRE34932	LYTVA_28512
OG0006925	DANRE10925, DANRE10926	LYTVA_15745
OG0006926	DANRE14985	LYTVA_19475
OG0006928	DANRE18223	LYTVA_16738
OG0006930	DANRE41147	LYTVA_06357
OG0006931	DANRE18816	LYTVA_24387
OG0006932	DANRE03602, DANRE03603, DANRE29298	LYTVA_25041
OG0006934	DANRE42873	LYTVA_28488
OG0006935	DANRE04751	LYTVA_12955
OG0006936	DANRE05124	LYTVA_18797
OG0006937	DANRE39416	LYTVA_10646
OG0006938	DANRE01654	LYTVA_24454
OG0006939	DANRE05866, DANRE05865	LYTVA_09864
OG0006940	DANRE03264, DANRE03263	LYTVA_03459, LYTVA_25735
OG0006942	DANRE40029	LYTVA_27753
OG0006943	DANRE31332	LYTVA_03946, LYTVA_08311
OG0006946	DANRE00393, DANRE00394, DANRE00392	LYTVA_16720, LYTVA_12777
OG0006949	DANRE12732	LYTVA_21246
OG0006951	DANRE14887, DANRE14889, DANRE14888	LYTVA_07399
OG0006953	DANRE01132	LYTVA_06163, LYTVA_00099
OG0006955	DANRE30983	LYTVA_08321
OG0006957	DANRE06715, DANRE06716	LYTVA_15138
OG0006958	DANRE35182	LYTVA_10518, LYTVA_08854
OG0006960	DANRE42368, DANRE42367	LYTVA_14371
OG0006962	DANRE02782	LYTVA_04008, LYTVA_21258
OG0006964	DANRE09142	LYTVA_06159
OG0006965	DANRE34544, DANRE34543	LYTVA_27805, LYTVA_03920
OG0006966	DANRE12258	LYTVA_20757
OG0006967	DANRE03623, DANRE03622	LYTVA_21312
OG0006968	DANRE26323	LYTVA_08012
OG0006970	DANRE16466, DANRE16465, DANRE06600	LYTVA_09988
OG0006971	DANRE40878, DANRE40877	LYTVA_20324
OG0006972	DANRE25189	LYTVA_26752
OG0006973	DANRE17252	LYTVA_29631
OG0006975	DANRE09037	LYTVA_12975
OG0006976	DANRE18544, DANRE18545	LYTVA_21308
OG0006977	DANRE02258	LYTVA_13712
OG0006979	DANRE38972	LYTVA_23814
OG0006981	DANRE25411	LYTVA_06536
OG0006982	DANRE33288	LYTVA_29353
OG0006983	DANRE23215	LYTVA_04126, LYTVA_12399
OG0006984	DANRE37712, DANRE25429	LYTVA_12065, LYTVA_09670
OG0006985	DANRE02673	LYTVA_25748
OG0006988	DANRE29990	LYTVA_10584
OG0006989	DANRE21381	LYTVA_20012
OG0006991	DANRE22662, DANRE22663, DANRE22661	LYTVA_02424
OG0006992	DANRE03940	LYTVA_18795
OG0006994	DANRE41698	LYTVA_20166
OG0006995	DANRE14381, DANRE14382	LYTVA_16401
OG0006997	DANRE31374, DANRE31375	LYTVA_17736
OG0006999	DANRE10373, DANRE10372	LYTVA_28772
OG0007000	DANRE40871, DANRE40870	LYTVA_20475
OG0007001	DANRE31299	LYTVA_06692
OG0007002	DANRE19224, DANRE19223	LYTVA_13388
OG0007003	DANRE38881	LYTVA_05469
OG0007004	DANRE24109, DANRE24111	LYTVA_12825, LYTVA_12036
OG0007005	DANRE07555, DANRE07554	LYTVA_24522
OG0007007	DANRE01269, DANRE01270	LYTVA_14776
OG0007008	DANRE00565	LYTVA_15804, LYTVA_29575
OG0007009	DANRE35325	LYTVA_21384
OG0007011	DANRE08885, DANRE08884, DANRE08883	LYTVA_09381
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	LYTVA_14288
OG0007013	DANRE04152	LYTVA_08506
OG0007014	DANRE16137, DANRE16136	LYTVA_27858
OG0007018	DANRE07063	LYTVA_25072
OG0007019	DANRE04085	LYTVA_21051
OG0007020	DANRE35391, DANRE35392	LYTVA_13475
OG0007021	DANRE42259	LYTVA_03142
OG0007022	DANRE01733	LYTVA_21360
OG0007023	DANRE21295	LYTVA_18718
OG0007024	DANRE25046	LYTVA_19875
OG0007025	DANRE39883	LYTVA_21668, LYTVA_06308
OG0007026	DANRE25877	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	DANRE41272	LYTVA_04486
OG0007028	DANRE27455	LYTVA_14210
OG0007029	DANRE02754	LYTVA_04037
OG0007030	DANRE15794	LYTVA_01479, LYTVA_10244
OG0007031	DANRE40046	LYTVA_28304
OG0007032	DANRE42519	LYTVA_26058
OG0007033	DANRE18803, DANRE18804	LYTVA_03101, LYTVA_13194
OG0007034	DANRE21262	LYTVA_11469
OG0007035	DANRE35003, DANRE08155	LYTVA_29982
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	LYTVA_23010
OG0007037	DANRE42762	LYTVA_10072
OG0007040	DANRE34356	LYTVA_11635
OG0007041	DANRE37642, DANRE25606	LYTVA_08520
OG0007042	DANRE10636	LYTVA_10226
OG0007043	DANRE04197	LYTVA_28853
OG0007044	DANRE16211, DANRE16212	LYTVA_15729, LYTVA_04229
OG0007045	DANRE10111	LYTVA_13338
OG0007046	DANRE11415	LYTVA_13334
OG0007047	DANRE14646	LYTVA_02580
OG0007049	DANRE12279, DANRE12278	LYTVA_03854
OG0007051	DANRE09885	LYTVA_03195
OG0007052	DANRE12457, DANRE12458, DANRE30990	LYTVA_27707, LYTVA_17367
OG0007053	DANRE29142	LYTVA_18588
OG0007054	DANRE29653, DANRE29652	LYTVA_29935
OG0007055	DANRE33530	LYTVA_09990
OG0007056	DANRE07920	LYTVA_16440
OG0007057	DANRE37617	LYTVA_15614, LYTVA_29163
OG0007058	DANRE13123	LYTVA_24894
OG0007059	DANRE03981	LYTVA_29456
OG0007060	DANRE10375, DANRE10374	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	DANRE22042, DANRE22041	LYTVA_00448
OG0007063	DANRE09361	LYTVA_03435, LYTVA_04569
OG0007064	DANRE07304	LYTVA_06177
OG0007066	DANRE19801	LYTVA_04446
OG0007067	DANRE39351	LYTVA_01305, LYTVA_22899, LYTVA_20928
OG0007068	DANRE39233, DANRE39232	LYTVA_09404
OG0007069	DANRE11002	LYTVA_12053
OG0007070	DANRE26939	LYTVA_00406, LYTVA_00407
OG0007071	DANRE11842, DANRE11840	LYTVA_30209
OG0007072	DANRE12173, DANRE12174, DANRE12175	LYTVA_13910, LYTVA_22708
OG0007073	DANRE08821	LYTVA_27421
OG0007076	DANRE30964, DANRE30963	LYTVA_03998
OG0007077	DANRE17836, DANRE17837	LYTVA_15284
OG0007078	DANRE10502	LYTVA_12361
OG0007079	DANRE05491	LYTVA_29297
OG0007080	DANRE18620	LYTVA_18452, LYTVA_00714
OG0007082	DANRE30592	LYTVA_19995
OG0007083	DANRE14647	LYTVA_26952
OG0007085	DANRE12395, DANRE12396	LYTVA_28266
OG0007086	DANRE12497	LYTVA_03344
OG0007087	DANRE10797, DANRE10795, DANRE10794	LYTVA_10958
OG0007090	DANRE21490	LYTVA_07259
OG0007091	DANRE11390, DANRE11389	LYTVA_15856, LYTVA_00688
OG0007092	DANRE18833	LYTVA_30009
OG0007093	DANRE38295	LYTVA_02317
OG0007094	DANRE11853, DANRE11852	LYTVA_10484
OG0007095	DANRE10009, DANRE10008	LYTVA_26694
OG0007096	DANRE17506	LYTVA_21852
OG0007097	DANRE39435	LYTVA_18947
OG0007099	DANRE16832	LYTVA_18939
OG0007102	DANRE41563, DANRE41565, DANRE41564	LYTVA_08090
OG0007104	DANRE00996	LYTVA_30224, LYTVA_04647
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	LYTVA_18310
OG0007107	DANRE15981, DANRE15980, DANRE15979	LYTVA_20795
OG0007108	DANRE01033, DANRE01034	LYTVA_09162
OG0007112	DANRE25814	LYTVA_21113, LYTVA_17175
OG0007113	DANRE21296	LYTVA_10291, LYTVA_23019
OG0007114	DANRE10602, DANRE14572	LYTVA_10798
OG0007115	DANRE09404, DANRE09403, DANRE09405	LYTVA_03773
OG0007116	DANRE28502, DANRE28501, DANRE43398	LYTVA_00813
OG0007117	DANRE31482	LYTVA_13331
OG0007118	DANRE10021, DANRE10022	LYTVA_06751
OG0007120	DANRE19755, DANRE19754	LYTVA_01280
OG0007121	DANRE21444	LYTVA_23219
OG0007122	DANRE23206	LYTVA_11786
OG0007123	DANRE03239, DANRE03237, DANRE03238, DANRE03240	LYTVA_14860
OG0007125	DANRE36299, DANRE36298	LYTVA_15618
OG0007126	DANRE17417, DANRE00882	LYTVA_08493
OG0007128	DANRE19019	LYTVA_25613
OG0007129	DANRE20067, DANRE20068, DANRE05951	LYTVA_17050
OG0007131	DANRE40030, DANRE40031	LYTVA_16333
OG0007132	DANRE15088, DANRE15087	LYTVA_07096, LYTVA_10959
OG0007133	DANRE01479	LYTVA_06766
OG0007134	DANRE22130, DANRE22129	LYTVA_20762, LYTVA_28832
OG0007135	DANRE38477	LYTVA_14457
OG0007136	DANRE25959	LYTVA_16524, LYTVA_20525
OG0007137	DANRE27979	LYTVA_09390
OG0007138	DANRE26666, DANRE26667	LYTVA_03653
OG0007139	DANRE39772, DANRE39771	LYTVA_25562
OG0007140	DANRE27837, DANRE35428	LYTVA_23363
OG0007141	DANRE29345	LYTVA_16084
OG0007143	DANRE12075	LYTVA_15805
OG0007144	DANRE17418	LYTVA_10155
OG0007145	DANRE26346	LYTVA_15266, LYTVA_19982
OG0007146	DANRE06482, DANRE06480, DANRE06481	LYTVA_19996
OG0007147	DANRE01796	LYTVA_11114
OG0007149	DANRE15852, DANRE35764	LYTVA_15882, LYTVA_21404
OG0007150	DANRE38611, DANRE38612	LYTVA_25594, LYTVA_18677
OG0007151	DANRE10301	LYTVA_07846
OG0007152	DANRE13979, DANRE13981, DANRE13980	LYTVA_22748
OG0007153	DANRE04392, DANRE04391	LYTVA_30218, LYTVA_10839
OG0007154	DANRE05456	LYTVA_07855, LYTVA_07854
OG0007158	DANRE14540	LYTVA_24864
OG0007160	DANRE38832, DANRE38833, DANRE38831	LYTVA_21774
OG0007161	DANRE04179, DANRE04180, DANRE12817	LYTVA_25409, LYTVA_03328
OG0007163	DANRE09124	LYTVA_07875
OG0007164	DANRE16181	LYTVA_21647
OG0007165	DANRE01262, DANRE01263	LYTVA_27280
OG0007166	DANRE37616	LYTVA_08751, LYTVA_25662
OG0007168	DANRE42575, DANRE42574	LYTVA_13106
OG0007169	DANRE10498, DANRE10497, DANRE42363, DANRE42364, DANRE14377, DANRE14376	LYTVA_05891
OG0007171	DANRE05910, DANRE05911	LYTVA_13400
OG0007173	DANRE07590	LYTVA_15493
OG0007177	DANRE10701, DANRE10700, DANRE10702	LYTVA_10874
OG0007178	DANRE18259, DANRE18258	LYTVA_18565, LYTVA_28282
OG0007179	DANRE23985	LYTVA_03339
OG0007181	DANRE22763, DANRE22762	LYTVA_11702
OG0007182	DANRE35013	LYTVA_13310
OG0007183	DANRE09025, DANRE09026	LYTVA_17814, LYTVA_04494
OG0007186	DANRE03876	LYTVA_19820
OG0007187	DANRE01702	LYTVA_07722, LYTVA_23165
OG0007188	DANRE42159, DANRE42158	LYTVA_19548
OG0007189	DANRE29276, DANRE21865	LYTVA_08827
OG0007192	DANRE42628	LYTVA_12538
OG0007198	DANRE20648	LYTVA_26853, LYTVA_26234, LYTVA_07966
OG0007199	DANRE14796, DANRE14795, DANRE14148	LYTVA_00515
OG0007200	DANRE04259	LYTVA_09502
OG0007201	DANRE21446	LYTVA_25108
OG0007209	DANRE34309, DANRE35451	LYTVA_12343
OG0007248	DANRE28303	LYTVA_01206, LYTVA_22776
OG0007250	DANRE16084, DANRE16083, DANRE16082	LYTVA_12323
OG0007251	DANRE28156	LYTVA_10607
OG0007252	DANRE33397, DANRE33396	LYTVA_16063
OG0007253	DANRE24848, DANRE38288	LYTVA_07358
OG0007254	DANRE17415	LYTVA_17075
OG0007256	DANRE35626	LYTVA_16363
OG0007258	DANRE19018	LYTVA_04807
OG0007260	DANRE38136	LYTVA_08717
OG0007261	DANRE15986, DANRE15985, DANRE43125	LYTVA_16329
OG0007262	DANRE07506	LYTVA_28968, LYTVA_07027, LYTVA_14236, LYTVA_20443, LYTVA_26166, LYTVA_20515, LYTVA_23717
OG0007263	DANRE41060	LYTVA_23147
OG0007264	DANRE25424	LYTVA_15357
OG0007266	DANRE30633	LYTVA_03338
OG0007267	DANRE26686, DANRE26687	LYTVA_02310
OG0007270	DANRE16191, DANRE16192	LYTVA_28460
OG0007271	DANRE04167, DANRE04136, DANRE04135	LYTVA_24259
OG0007272	DANRE22978	LYTVA_23152
OG0007273	DANRE29589	LYTVA_24239, LYTVA_02079
OG0007274	DANRE01276	LYTVA_00331
OG0007275	DANRE31136, DANRE31135	LYTVA_19066
OG0007280	DANRE26658	LYTVA_21703
OG0007281	DANRE30501, DANRE30500	LYTVA_00393
OG0007282	DANRE33520	LYTVA_20254
OG0007283	DANRE30003, DANRE15438	LYTVA_06398, LYTVA_22306
OG0007284	DANRE10645, DANRE14201, DANRE02530	LYTVA_17810
OG0007285	DANRE10034, DANRE10035	LYTVA_06497
OG0007289	DANRE38284	LYTVA_02881
OG0007291	DANRE28295, DANRE28294	LYTVA_21801
OG0007293	DANRE14743	LYTVA_07215
OG0007294	DANRE24046, DANRE24044, DANRE24045	LYTVA_23269
OG0007295	DANRE06178, DANRE06177	LYTVA_06189
OG0007296	DANRE38101	LYTVA_20748, LYTVA_17621
OG0007298	DANRE16677	LYTVA_07185
OG0007300	DANRE14858	LYTVA_18529
OG0007301	DANRE14613, DANRE14612	LYTVA_05959
OG0007303	DANRE21868	LYTVA_10989
OG0007304	DANRE23396	LYTVA_09281
OG0007305	DANRE34982	LYTVA_16586, LYTVA_20937
OG0007306	DANRE01049	LYTVA_16572
OG0007307	DANRE04470	LYTVA_18744
OG0007308	DANRE09523	LYTVA_15824, LYTVA_10193
OG0007310	DANRE42767, DANRE42766	LYTVA_04236
OG0007312	DANRE29986, DANRE29987	LYTVA_25929
OG0007314	DANRE18859	LYTVA_10156
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	LYTVA_17190
OG0007317	DANRE11318	LYTVA_22574
OG0007318	DANRE22103	LYTVA_12895
OG0007319	DANRE37045, DANRE37047, DANRE37046	LYTVA_01930
OG0007320	DANRE37628, DANRE37627	LYTVA_07334
OG0007321	DANRE06820	LYTVA_14764
OG0007322	DANRE34262	LYTVA_23565
OG0007323	DANRE21933, DANRE21932	LYTVA_28988
OG0007325	DANRE12985	LYTVA_13185, LYTVA_25303
OG0007328	DANRE04726	LYTVA_28320, LYTVA_17079
OG0007329	DANRE09561, DANRE09562	LYTVA_09881, LYTVA_17097
OG0007330	DANRE07790, DANRE07791	LYTVA_26367
OG0007331	DANRE31231	LYTVA_05890
OG0007334	DANRE14827	LYTVA_06945
OG0007336	DANRE10061	LYTVA_26129
OG0007337	DANRE17263, DANRE17262	LYTVA_20082, LYTVA_05737
OG0007338	DANRE12380, DANRE12381	LYTVA_02353
OG0007339	DANRE23834	LYTVA_07201
OG0007340	DANRE13852, DANRE13850, DANRE13851	LYTVA_14005
OG0007341	DANRE04473	LYTVA_06630
OG0007342	DANRE35323	LYTVA_13753
OG0007343	DANRE21557, DANRE28341	LYTVA_03841
OG0007345	DANRE15610, DANRE15612, DANRE15613, DANRE15611	LYTVA_09108
OG0007347	DANRE36745	LYTVA_01386
OG0007348	DANRE16193, DANRE16195	LYTVA_09877
OG0007349	DANRE39606	LYTVA_12788
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	LYTVA_29566
OG0007352	DANRE16773	LYTVA_11993, LYTVA_09786
OG0007353	DANRE38574, DANRE26140	LYTVA_17240
OG0007354	DANRE24128	LYTVA_23171
OG0007355	DANRE13636	LYTVA_09986
OG0007356	DANRE36634	LYTVA_06628
OG0007357	DANRE38560	LYTVA_04535
OG0007358	DANRE43184	LYTVA_02726
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	LYTVA_10799
OG0007360	DANRE27456	LYTVA_01643
OG0007361	DANRE14944	LYTVA_06556
OG0007363	DANRE16032	LYTVA_06669
OG0007364	DANRE29303	LYTVA_15849
OG0007365	DANRE36420	LYTVA_02308, LYTVA_06457
OG0007366	DANRE21573, DANRE21572	LYTVA_11005
OG0007367	DANRE27165	LYTVA_04852
OG0007368	DANRE13338	LYTVA_17542, LYTVA_00624
OG0007369	DANRE42613, DANRE42614	LYTVA_19408, LYTVA_18884
OG0007370	DANRE08197	LYTVA_06055
OG0007371	DANRE16865	LYTVA_08968
OG0007372	DANRE34402, DANRE34400, DANRE34401	LYTVA_18746
OG0007373	DANRE18640	LYTVA_15629
OG0007374	DANRE00280	LYTVA_08561
OG0007375	DANRE11069	LYTVA_29369
OG0007376	DANRE39201	LYTVA_19972
OG0007377	DANRE18290, DANRE18289	LYTVA_26494
OG0007378	DANRE00748	LYTVA_05887
OG0007379	DANRE17790, DANRE17791	LYTVA_05996, LYTVA_05995
OG0007380	DANRE20920, DANRE20919	LYTVA_29427
OG0007382	DANRE15296	LYTVA_04728
OG0007385	DANRE13349	LYTVA_19121
OG0007386	DANRE18467	LYTVA_07566
OG0007387	DANRE34966	LYTVA_11399
OG0007388	DANRE38076, DANRE38075	LYTVA_28469
OG0007389	DANRE19186, DANRE19187, DANRE19185	LYTVA_27684
OG0007390	DANRE30054	LYTVA_17759
OG0007391	DANRE35086	LYTVA_27612
OG0007392	DANRE04860, DANRE04858, DANRE04859	LYTVA_00208
OG0007393	DANRE12093	LYTVA_16834
OG0007394	DANRE07734, DANRE07733	LYTVA_29547
OG0007395	DANRE04069	LYTVA_10851
OG0007396	DANRE38842, DANRE38841, DANRE38843	LYTVA_21805
OG0007397	DANRE38807, DANRE38808	LYTVA_06439
OG0007399	DANRE39639, DANRE39640	LYTVA_24113
OG0007400	DANRE24512	LYTVA_13880
OG0007401	DANRE34136	LYTVA_25998
OG0007401	DANRE07139	LYTVA_24442
OG0007402	DANRE24730	LYTVA_04009
OG0007403	DANRE06465	LYTVA_10578
OG0007405	DANRE12349	LYTVA_23328
OG0007406	DANRE01446	LYTVA_23327
OG0007407	DANRE04761	LYTVA_24874
OG0007408	DANRE10196	LYTVA_17573
OG0007409	DANRE10224, DANRE10225	LYTVA_06962
OG0007410	DANRE28511, DANRE30430, DANRE03053	LYTVA_19785
OG0007412	DANRE42558	LYTVA_13953
OG0007413	DANRE10248	LYTVA_12200
OG0007414	DANRE36351	LYTVA_02207
OG0007415	DANRE29208	LYTVA_24128, LYTVA_22964
OG0007416	DANRE07209, DANRE07210	LYTVA_05946
OG0007417	DANRE35348, DANRE35349	LYTVA_01637
OG0007418	DANRE08205, DANRE08204	LYTVA_20251
OG0007420	DANRE22876	LYTVA_03332
OG0007421	DANRE01616, DANRE01615	LYTVA_21519
OG0007423	DANRE15453, DANRE29404	LYTVA_22179
OG0007424	DANRE24729, DANRE24728	LYTVA_28915
OG0007425	DANRE12333	LYTVA_25706
OG0007428	DANRE24212	LYTVA_18257
OG0007429	DANRE31428, DANRE31429	LYTVA_16880, LYTVA_16876
OG0007430	DANRE00002, DANRE00003	LYTVA_01743
OG0007432	DANRE13294	LYTVA_30029
OG0007433	DANRE37715, DANRE37716	LYTVA_26445
OG0007436	DANRE41656, DANRE41655	LYTVA_21950
OG0007437	DANRE04900, DANRE07235	LYTVA_12547
OG0007438	DANRE24144	LYTVA_08752
OG0007439	DANRE05901	LYTVA_15776
OG0007440	DANRE02292, DANRE02291	LYTVA_03341
OG0007441	DANRE24681	LYTVA_02745
OG0007443	DANRE00331	LYTVA_22108
OG0007445	DANRE24240	LYTVA_25194
OG0007446	DANRE39669, DANRE39668	LYTVA_20327
OG0007447	DANRE16222, DANRE16223	LYTVA_26906
OG0007448	DANRE38975	LYTVA_05884
OG0007449	DANRE23310, DANRE23308, DANRE23309	LYTVA_05951
OG0007450	DANRE05621, DANRE05622	LYTVA_00850
OG0007451	DANRE24091	LYTVA_21924, LYTVA_18802
OG0007452	DANRE18998	LYTVA_06058
OG0007454	DANRE42564, DANRE42563	LYTVA_28426
OG0007455	DANRE24416	LYTVA_13341
OG0007456	DANRE35403	LYTVA_23476
OG0007457	DANRE25169	LYTVA_13606
OG0007458	DANRE15779	LYTVA_22841
OG0007459	DANRE11769	LYTVA_09289
OG0007460	DANRE11272	LYTVA_08625
OG0007461	DANRE11529, DANRE11530	LYTVA_18774
OG0007462	DANRE21378	LYTVA_09490, LYTVA_13057
OG0007465	DANRE07967, DANRE07968	LYTVA_26141
OG0007466	DANRE38355, DANRE38356	LYTVA_10130
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	LYTVA_02679
OG0007468	DANRE16250, DANRE16251	LYTVA_03501
OG0007471	DANRE37864	LYTVA_12320
OG0007472	DANRE00512	LYTVA_00584
OG0007474	DANRE08159	LYTVA_15161, LYTVA_03974
OG0007475	DANRE24743, DANRE24744	LYTVA_27620
OG0007476	DANRE29800, DANRE29801	LYTVA_27412
OG0007477	DANRE29475	LYTVA_29029
OG0007478	DANRE33485	LYTVA_19699
OG0007479	DANRE15593, DANRE15594	LYTVA_01291
OG0007480	DANRE05240, DANRE05239, DANRE05238	LYTVA_24798
OG0007481	DANRE33331, DANRE33330	LYTVA_08388
OG0007482	DANRE13898	LYTVA_29492
OG0007483	DANRE22340	LYTVA_15083
OG0007484	DANRE08931	LYTVA_07505
OG0007486	DANRE35303, DANRE19658, DANRE04345	LYTVA_20001
OG0007487	DANRE08241, DANRE08242	LYTVA_02756
OG0007489	DANRE11003	LYTVA_00864
OG0007490	DANRE36909, DANRE36908	LYTVA_13021
OG0007493	DANRE06586, DANRE06508, DANRE06507	LYTVA_16474
OG0007494	DANRE29007	LYTVA_11090
OG0007497	DANRE35601, DANRE42448	LYTVA_14734
OG0007499	DANRE19954	LYTVA_14874
OG0007500	DANRE16100, DANRE41707	LYTVA_18267
OG0007501	DANRE31037	LYTVA_22863
OG0007503	DANRE04343	LYTVA_07667
OG0007504	DANRE15442	LYTVA_16801
OG0007507	DANRE10948, DANRE10947	LYTVA_12074
OG0007509	DANRE33335	LYTVA_00585, LYTVA_20658
OG0007510	DANRE05836	LYTVA_15578
OG0007513	DANRE31001, DANRE31000	LYTVA_01675
OG0007514	DANRE36408	LYTVA_01131
OG0007517	DANRE25778, DANRE25779, DANRE25777	LYTVA_01445, LYTVA_25101
OG0007518	DANRE31580	LYTVA_05377
OG0007521	DANRE05735, DANRE05734, DANRE16880, DANRE16879	LYTVA_23142
OG0007522	DANRE11801	LYTVA_24173, LYTVA_04050
OG0007525	DANRE21489	LYTVA_17746, LYTVA_17745
OG0007527	DANRE27156	LYTVA_20160
OG0007528	DANRE26651	LYTVA_17660, LYTVA_13424
OG0007529	DANRE04034, DANRE04035	LYTVA_24821
OG0007533	DANRE16508, DANRE37545	LYTVA_15407
OG0007583	DANRE22119, DANRE22120	LYTVA_02898
OG0007584	DANRE29844	LYTVA_07507
OG0007586	DANRE41141, DANRE41142	LYTVA_23540
OG0007588	DANRE31329	LYTVA_19122
OG0007589	DANRE15653	LYTVA_15571
OG0007591	DANRE28953	LYTVA_15821
OG0007595	DANRE25584	LYTVA_04822, LYTVA_27964
OG0007597	DANRE41110, DANRE41109	LYTVA_04975
OG0007598	DANRE15966	LYTVA_14137
OG0007601	DANRE30199, DANRE30198	LYTVA_20410
OG0007602	DANRE17332	LYTVA_19111
OG0007603	DANRE12686	LYTVA_01215
OG0007604	DANRE12964	LYTVA_27072, LYTVA_11917
OG0007605	DANRE05829	LYTVA_23223
OG0007607	DANRE41103	LYTVA_28351
OG0007608	DANRE08975, DANRE08974, DANRE14619	LYTVA_19572
OG0007609	DANRE39845	LYTVA_28776
OG0007610	DANRE15863	LYTVA_01262
OG0007611	DANRE11952, DANRE11954, DANRE11953	LYTVA_10154
OG0007612	DANRE25890, DANRE25889	LYTVA_02241
OG0007613	DANRE21468	LYTVA_11371
OG0007615	DANRE34001	LYTVA_01668
OG0007616	DANRE09001	LYTVA_04326
OG0007617	DANRE39217, DANRE39216	LYTVA_06763
OG0007619	DANRE36323	LYTVA_16958
OG0007621	DANRE40211	LYTVA_28737
OG0007624	DANRE10072, DANRE10071	LYTVA_26685
OG0007626	DANRE06752	LYTVA_26960
OG0007628	DANRE23638, DANRE23637	LYTVA_20735
OG0007630	DANRE00946, DANRE00945	LYTVA_21472
OG0007631	DANRE17269, DANRE41541	LYTVA_08707, LYTVA_01412
OG0007632	DANRE11577, DANRE04527, DANRE04526	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007635	DANRE22334	LYTVA_00547
OG0007637	DANRE05443	LYTVA_23253
OG0007638	DANRE09456	LYTVA_28819, LYTVA_12541
OG0007639	DANRE04331	LYTVA_29195
OG0007640	DANRE28291, DANRE28290, DANRE01829	LYTVA_16975, LYTVA_04217
OG0007642	DANRE24589, DANRE24590	LYTVA_19507
OG0007643	DANRE35807, DANRE35806	LYTVA_13772, LYTVA_29417
OG0007645	DANRE35773	LYTVA_22625
OG0007646	DANRE42483	LYTVA_11672
OG0007647	DANRE39426	LYTVA_17226, LYTVA_08417
OG0007648	DANRE33753	LYTVA_16410
OG0007649	DANRE24527, DANRE24526	LYTVA_29126
OG0007650	DANRE24724, DANRE24717	LYTVA_04025, LYTVA_24221, LYTVA_22368
OG0007652	DANRE40621, DANRE33376	LYTVA_12087
OG0007653	DANRE16807	LYTVA_26389
OG0007658	DANRE06949, DANRE06948	LYTVA_00620
OG0007660	DANRE26242, DANRE26241	LYTVA_02046
OG0007662	DANRE01198	LYTVA_26859
OG0007663	DANRE41864	LYTVA_06307
OG0007665	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417	LYTVA_17087
OG0007667	DANRE19703	LYTVA_11978
OG0007668	DANRE35347	LYTVA_01048
OG0007669	DANRE25051	LYTVA_18754
OG0007670	DANRE05713, DANRE05712	LYTVA_03178
OG0007671	DANRE42117, DANRE10499, DANRE10501, DANRE10500	LYTVA_00969
OG0007673	DANRE09062, DANRE09061	LYTVA_06130
OG0007674	DANRE10891	LYTVA_19731, LYTVA_05255
OG0007675	DANRE03549	LYTVA_10928
OG0007676	DANRE41267	LYTVA_12495
OG0007677	DANRE00397	LYTVA_26927
OG0007679	DANRE06163	LYTVA_08970
OG0007685	DANRE04773	LYTVA_02760
OG0007686	DANRE39133	LYTVA_12208
OG0007687	DANRE28499	LYTVA_15396
OG0007689	DANRE33672	LYTVA_19628
OG0007690	DANRE40980, DANRE40981	LYTVA_28416
OG0007691	DANRE07949	LYTVA_22077
OG0007692	DANRE01628, DANRE01629, DANRE01627	LYTVA_24951
OG0007694	DANRE09163	LYTVA_26876
OG0007695	DANRE15123, DANRE15095, DANRE15096	LYTVA_05499, LYTVA_10609
OG0007696	DANRE30938, DANRE25694	LYTVA_24378
OG0007697	DANRE19573	LYTVA_10922
OG0007701	DANRE33601	LYTVA_21781
OG0007702	DANRE33057	LYTVA_05328
OG0007703	DANRE39178	LYTVA_27223, LYTVA_22526
OG0007704	DANRE42203, DANRE42204	LYTVA_08360
OG0007705	DANRE04338	LYTVA_14287
OG0007708	DANRE41337	LYTVA_29207
OG0007709	DANRE00175, DANRE10180	LYTVA_10006
OG0007711	DANRE18140	LYTVA_29385, LYTVA_17924
OG0007712	DANRE03501	LYTVA_10828
OG0007713	DANRE39528, DANRE39529	LYTVA_11468
OG0007714	DANRE06420, DANRE06419	LYTVA_09705
OG0007716	DANRE24766, DANRE24767	LYTVA_19321
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	LYTVA_16631
OG0007719	DANRE26903	LYTVA_26116
OG0007721	DANRE05192, DANRE05193	LYTVA_28411
OG0007722	DANRE02829	LYTVA_18125
OG0007723	DANRE15072, DANRE15073	LYTVA_01240
OG0007724	DANRE38732, DANRE38734	LYTVA_24222
OG0007725	DANRE19211	LYTVA_15370
OG0007726	DANRE12762, DANRE12761, DANRE12760	LYTVA_06027
