Orthogroup	DANRE	STRPU_ok
OG0007482	DANRE13898	STRPU_10921
OG0007483	DANRE22340	STRPU_26428
OG0007484	DANRE08931	STRPU_20892, STRPU_20855
OG0007485	DANRE11067	STRPU_21383
OG0007486	DANRE35303, DANRE19658, DANRE04345	STRPU_04093
OG0007487	DANRE08241, DANRE08242	STRPU_14724
OG0007488	DANRE36992	STRPU_04869
OG0007489	DANRE11003	STRPU_21564
OG0007490	DANRE36909, DANRE36908	STRPU_24889
OG0007491	DANRE29088	STRPU_09776
OG0007492	DANRE30846	STRPU_20454
OG0007493	DANRE06586, DANRE06508, DANRE06507	STRPU_10208
OG0007494	DANRE29007	STRPU_14437, STRPU_14454
OG0007495	DANRE35662	STRPU_25133
OG0007496	DANRE02885	STRPU_25155
OG0007497	DANRE35601, DANRE42448	STRPU_06101
OG0007498	DANRE09394	STRPU_07477
OG0007499	DANRE19954	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	DANRE16100, DANRE41707	STRPU_25183
OG0007501	DANRE31037	STRPU_12196
OG0007503	DANRE04343	STRPU_06365
OG0007504	DANRE15442	STRPU_09266
OG0007506	DANRE04411, DANRE43326	STRPU_22153
OG0007507	DANRE10948, DANRE10947	STRPU_21650, STRPU_21714
OG0007508	DANRE35140	STRPU_19349
OG0007509	DANRE33335	STRPU_18472, STRPU_18429
OG0007510	DANRE05836	STRPU_24670
OG0007513	DANRE31001, DANRE31000	STRPU_22835
OG0007514	DANRE36408	STRPU_19287, STRPU_00399
OG0007515	DANRE30056	STRPU_18519
OG0007517	DANRE25778, DANRE25779, DANRE25777	STRPU_12725
OG0007518	DANRE31580	STRPU_23498
OG0007520	DANRE00088, DANRE00090, DANRE00089, DANRE00087	STRPU_19057
OG0007521	DANRE05735, DANRE05734, DANRE16880, DANRE16879	STRPU_21340
OG0007522	DANRE11801	STRPU_12179, STRPU_12137
OG0007524	DANRE06877, DANRE06876	STRPU_06777, STRPU_06757
OG0007525	DANRE21489	STRPU_19058
OG0007527	DANRE27156	STRPU_25511
OG0007528	DANRE26651	STRPU_20344
OG0007529	DANRE04034, DANRE04035	STRPU_08309
OG0007531	DANRE19264	STRPU_26815
OG0007533	DANRE16508, DANRE37545	STRPU_10369
OG0007582	DANRE16130, DANRE16129	STRPU_23581
OG0007583	DANRE22119, DANRE22120	STRPU_10217
OG0007584	DANRE29844	STRPU_08534
OG0007586	DANRE41141, DANRE41142	STRPU_23321
OG0007588	DANRE31329	STRPU_12918
OG0007589	DANRE15653	STRPU_05858
OG0007591	DANRE28953	STRPU_24089
OG0007595	DANRE25584	STRPU_26820
OG0007597	DANRE41110, DANRE41109	STRPU_16840
OG0007598	DANRE15966	STRPU_05871
OG0007601	DANRE30199, DANRE30198	STRPU_04895
OG0007602	DANRE17332	STRPU_18498
OG0007603	DANRE12686	STRPU_25672
OG0007604	DANRE12964	STRPU_25514
OG0007605	DANRE05829	STRPU_21432, STRPU_21431
OG0007606	DANRE04412, DANRE04413	STRPU_20480
OG0007607	DANRE41103	STRPU_11445
OG0007608	DANRE08975, DANRE08974, DANRE14619	STRPU_07591
OG0007609	DANRE39845	STRPU_06155
OG0007610	DANRE15863	STRPU_22670
OG0007611	DANRE11952, DANRE11954, DANRE11953	STRPU_20758
OG0007612	DANRE25890, DANRE25889	STRPU_12149, STRPU_12117
OG0007613	DANRE21468	STRPU_19078
OG0007614	DANRE13006	STRPU_25420
OG0007615	DANRE34001	STRPU_22841
OG0007616	DANRE09001	STRPU_07311
OG0007617	DANRE39217, DANRE39216	STRPU_27119
OG0007619	DANRE36323	STRPU_11082
OG0007621	DANRE40211	STRPU_17762
OG0007622	DANRE36978, DANRE01804	STRPU_23712
OG0007624	DANRE10072, DANRE10071	STRPU_17423
OG0007626	DANRE06752	STRPU_06813
OG0007628	DANRE23638, DANRE23637	STRPU_04985
OG0007629	DANRE00353	STRPU_26798
OG0007630	DANRE00946, DANRE00945	STRPU_06644
OG0007631	DANRE17269, DANRE41541	STRPU_17252
OG0007632	DANRE11577, DANRE04527, DANRE04526	STRPU_21185
OG0007634	DANRE04843	STRPU_20702
OG0007635	DANRE22334	STRPU_04820
OG0007637	DANRE05443	STRPU_20893, STRPU_20856
OG0007638	DANRE09456	STRPU_22792, STRPU_01951
OG0007639	DANRE04331	STRPU_04817
OG0007640	DANRE28291, DANRE28290, DANRE01829	STRPU_26951
OG0007641	DANRE43086	STRPU_27406
OG0007642	DANRE24589, DANRE24590	STRPU_22026
OG0007643	DANRE35807, DANRE35806	STRPU_24615
OG0007645	DANRE35773	STRPU_08498
OG0007646	DANRE42483	STRPU_05885
OG0007647	DANRE39426	STRPU_13787
OG0007648	DANRE33753	STRPU_25029
OG0007649	DANRE24527, DANRE24526	STRPU_10009
OG0007650	DANRE24724, DANRE24717	STRPU_17007
OG0007652	DANRE40621, DANRE33376	STRPU_19601
OG0007653	DANRE16807	STRPU_21076
OG0007658	DANRE06949, DANRE06948	STRPU_17693
OG0007659	DANRE20397	STRPU_22169, STRPU_22176
OG0007660	DANRE26242, DANRE26241	STRPU_26049
OG0007662	DANRE01198	STRPU_21243
OG0007663	DANRE41864	STRPU_16698, STRPU_16669
OG0007664	DANRE25031, DANRE43355	STRPU_09994
OG0007665	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417	STRPU_10331
OG0007666	DANRE28753, DANRE43046	STRPU_09239
OG0007667	DANRE19703	STRPU_20524
OG0007668	DANRE35347	STRPU_14387
OG0007669	DANRE25051	STRPU_23356
OG0007670	DANRE05713, DANRE05712	STRPU_07110
OG0007671	DANRE42117, DANRE10499, DANRE10501, DANRE10500	STRPU_24947
OG0007673	DANRE09062, DANRE09061	STRPU_07544, STRPU_00576
OG0007674	DANRE10891	STRPU_20960
OG0007675	DANRE03549	STRPU_07164
OG0007676	DANRE41267	STRPU_20181
OG0007677	DANRE00397	STRPU_19821
OG0007679	DANRE06163	STRPU_10417
OG0007680	DANRE35766	STRPU_21987, STRPU_21989
OG0007681	DANRE37636, DANRE37638, DANRE37637	STRPU_26557
OG0007684	DANRE19672, DANRE19671, DANRE19673	STRPU_20671
OG0007685	DANRE04773	STRPU_21750, STRPU_21685
OG0007686	DANRE39133	STRPU_25432
OG0007687	DANRE28499	STRPU_08938
OG0007688	DANRE38781, DANRE38780	STRPU_13812
OG0007689	DANRE33672	STRPU_14907
OG0007690	DANRE40980, DANRE40981	STRPU_09461
OG0007691	DANRE07949	STRPU_18903, STRPU_07661
OG0007692	DANRE01628, DANRE01629, DANRE01627	STRPU_08445
OG0007694	DANRE09163	STRPU_26080
OG0007695	DANRE15123, DANRE15095, DANRE15096	STRPU_27322
OG0007696	DANRE30938, DANRE25694	STRPU_22742, STRPU_01896
OG0007697	DANRE19573	STRPU_15422
OG0007698	DANRE19150	STRPU_26351
OG0007701	DANRE33601	STRPU_02521, STRPU_15139
OG0007702	DANRE33057	STRPU_12514, STRPU_12489
OG0007703	DANRE39178	STRPU_04278
OG0007704	DANRE42203, DANRE42204	STRPU_24663
OG0007705	DANRE04338	STRPU_04695
OG0007706	DANRE29546, DANRE29547	STRPU_01456, STRPU_08718
OG0007708	DANRE41337	STRPU_13276
OG0007709	DANRE00175, DANRE10180	STRPU_22031
OG0007711	DANRE18140	STRPU_17114, STRPU_17099
OG0007712	DANRE03501	STRPU_10119, STRPU_10045
OG0007713	DANRE39528, DANRE39529	STRPU_13904
OG0007714	DANRE06420, DANRE06419	STRPU_05559, STRPU_05617
OG0007715	DANRE34222, DANRE34223	STRPU_15268
OG0007716	DANRE24766, DANRE24767	STRPU_18371
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	STRPU_21970
OG0007718	DANRE24155	STRPU_02380, STRPU_13696
OG0007719	DANRE26903	STRPU_10661
OG0007721	DANRE05192, DANRE05193	STRPU_09464
OG0007722	DANRE02829	STRPU_27029
OG0007723	DANRE15072, DANRE15073	STRPU_24016
OG0007724	DANRE38732, DANRE38734	STRPU_24974
OG0007726	DANRE12762, DANRE12761, DANRE12760	STRPU_00545, STRPU_10701
OG0007727	DANRE09851, DANRE09852	STRPU_02375, STRPU_00445
OG0007729	DANRE25403	STRPU_25886
OG0007730	DANRE24583	STRPU_00213, STRPU_25952
OG0007732	DANRE20060, DANRE20061	STRPU_09831
OG0007733	DANRE40356	STRPU_22633
OG0007734	DANRE33248, DANRE40144	STRPU_19011
OG0007736	DANRE08414, DANRE08413	STRPU_15391
OG0007738	DANRE15281	STRPU_03929
OG0007739	DANRE22859	STRPU_02301, STRPU_17620
OG0007740	DANRE34978	STRPU_03741
OG0007741	DANRE11637, DANRE11636, DANRE06285, DANRE06284	STRPU_21247
OG0007743	DANRE23141	STRPU_24127, STRPU_24118
OG0007744	DANRE30723	STRPU_23575
OG0007745	DANRE25726	STRPU_25603
OG0007746	DANRE18835	STRPU_21712, STRPU_21648
OG0007748	DANRE16835, DANRE16834, DANRE05160	STRPU_21768, STRPU_21704
OG0007749	DANRE25829	STRPU_22396
OG0007750	DANRE16845	STRPU_19182
OG0007751	DANRE37539	STRPU_10275
OG0007752	DANRE33832	STRPU_06635
OG0007753	DANRE33431, DANRE33430	STRPU_00174
OG0007754	DANRE07572	STRPU_10555
OG0007755	DANRE25512, DANRE02769	STRPU_12547
OG0007756	DANRE05776	STRPU_21181
OG0007757	DANRE36374, DANRE36373	STRPU_18160
OG0007758	DANRE39766, DANRE39765	STRPU_22297
OG0007759	DANRE36189	STRPU_20396
OG0007760	DANRE22468	STRPU_07851
OG0007761	DANRE01779, DANRE23485	STRPU_10995, STRPU_00332
OG0007762	DANRE00030	STRPU_06431
OG0007763	DANRE23619, DANRE23618	STRPU_18521
OG0007766	DANRE03643	STRPU_09268
OG0007767	DANRE26292	STRPU_10899
OG0007768	DANRE35286	STRPU_10831, STRPU_10850
OG0007769	DANRE24756	STRPU_08985
OG0007770	DANRE33815, DANRE33814	STRPU_14804
OG0007771	DANRE37851	STRPU_23888
OG0007772	DANRE35600	STRPU_06020
OG0007774	DANRE41452	STRPU_01586, STRPU_13567
OG0007775	DANRE01021	STRPU_14887
OG0007776	DANRE19172	STRPU_26802
OG0007779	DANRE35838	STRPU_13722
OG0007780	DANRE17571, DANRE17572	STRPU_21386
OG0007781	DANRE25227	STRPU_20710
OG0007782	DANRE29657, DANRE29656	STRPU_04650, STRPU_04628
OG0007783	DANRE29889, DANRE29890	STRPU_08382
OG0007784	DANRE24714	STRPU_13640, STRPU_02424
OG0007785	DANRE30996	STRPU_23337
OG0007786	DANRE16722	STRPU_21038
OG0007787	DANRE39944	STRPU_21930
OG0007788	DANRE03890, DANRE03889	STRPU_14402
OG0007789	DANRE03223, DANRE03224	STRPU_14189
OG0007790	DANRE15507, DANRE15506	STRPU_02139, STRPU_09177
OG0007791	DANRE02817, DANRE02815, DANRE02816, DANRE02818	STRPU_07025, STRPU_07083
OG0007794	DANRE33634, DANRE33633	STRPU_14546
OG0007795	DANRE27405, DANRE27404, DANRE27406	STRPU_19188
OG0007796	DANRE10639, DANRE10640	STRPU_27124
OG0007797	DANRE03146	STRPU_14188
OG0007798	DANRE15789	STRPU_03729
OG0007799	DANRE09846, DANRE09847	STRPU_22231
OG0007800	DANRE07803	STRPU_05914
OG0007801	DANRE30539	STRPU_08682
OG0007802	DANRE09355, DANRE09354	STRPU_08198
OG0007803	DANRE16825	STRPU_20812
OG0007804	DANRE04614	STRPU_07109
OG0007805	DANRE08167, DANRE08168	STRPU_02864
OG0007807	DANRE03231, DANRE03232	STRPU_09639
OG0007808	DANRE36716	STRPU_00690
OG0007809	DANRE43187	STRPU_01217
OG0007810	DANRE02679	STRPU_23899
OG0007811	DANRE22151	STRPU_03731
OG0007812	DANRE23799, DANRE26904	STRPU_22426
OG0007813	DANRE09038	STRPU_21166, STRPU_21158
OG0007814	DANRE04379	STRPU_04174
OG0007816	DANRE41106	STRPU_11279, STRPU_11241
OG0007817	DANRE18041, DANRE18040	STRPU_20503
OG0007818	DANRE24277, DANRE24276	STRPU_05587
OG0007820	DANRE34636, DANRE34637	STRPU_14551
OG0007822	DANRE33856, DANRE20931	STRPU_23551, STRPU_03794, STRPU_17459, STRPU_22814, STRPU_14075, STRPU_03779, STRPU_27260, STRPU_17389, STRPU_07830, STRPU_01627, STRPU_19331, STRPU_23862, STRPU_01608, STRPU_13658, STRPU_18931
OG0007823	DANRE03242, DANRE03241	STRPU_10202
OG0007825	DANRE21307	STRPU_22030
OG0007826	DANRE01436	STRPU_14677
OG0007827	DANRE03768	STRPU_21248
OG0007828	DANRE19405, DANRE19406, DANRE19407	STRPU_22516
OG0007830	DANRE12914, DANRE12915	STRPU_23024, STRPU_00898
OG0007831	DANRE06160, DANRE06161, DANRE06159	STRPU_09308
OG0007832	DANRE05608, DANRE05607	STRPU_20682
OG0007833	DANRE40826	STRPU_14655
OG0007834	DANRE06456	STRPU_10327
OG0007836	DANRE06757	STRPU_11716, STRPU_02083, STRPU_09114
OG0007837	DANRE16053	STRPU_05347
OG0007838	DANRE39665, DANRE39666, DANRE39664, DANRE39663	STRPU_14725
OG0007841	DANRE03297, DANRE11199	STRPU_04794
OG0007842	DANRE26364, DANRE26363	STRPU_13856
OG0007843	DANRE20583	STRPU_04967
OG0007845	DANRE22109, DANRE22110	STRPU_23996
OG0007848	DANRE04583	STRPU_17665, STRPU_02256
OG0007849	DANRE12087	STRPU_21446
OG0007850	DANRE00014	STRPU_11144
OG0007851	DANRE38882, DANRE38883	STRPU_25916
OG0007854	DANRE10752, DANRE10753, DANRE10751	STRPU_17077
OG0007857	DANRE07290, DANRE07289, DANRE07291, DANRE06472	STRPU_05228
OG0007858	DANRE40953	STRPU_10385
OG0007859	DANRE42777	STRPU_13382, STRPU_13362
OG0007860	DANRE02681, DANRE02680, DANRE36712, DANRE40413, DANRE40412	STRPU_23368
OG0007862	DANRE26361, DANRE26362, DANRE29931	STRPU_25121
OG0007866	DANRE04141	STRPU_08484
OG0007908	DANRE39192	STRPU_25541, STRPU_00808
OG0007911	DANRE10002	STRPU_01387, STRPU_08771
OG0007913	DANRE12739	STRPU_27355
OG0007915	DANRE18151	STRPU_07165
OG0007916	DANRE41547, DANRE41546	STRPU_18067
OG0007918	DANRE06819	STRPU_14375
OG0007921	DANRE33937, DANRE33938	STRPU_26448
OG0007924	DANRE11767, DANRE11768	STRPU_26419
OG0007926	DANRE11595	STRPU_08883, STRPU_00937
OG0007927	DANRE31434, DANRE31433, DANRE31435	STRPU_22375
OG0007928	DANRE31629, DANRE31628	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361
OG0007929	DANRE09742	STRPU_26184
OG0007931	DANRE08886, DANRE15965, DANRE15964	STRPU_05870
OG0007932	DANRE09754, DANRE14710	STRPU_24833
OG0007933	DANRE12410	STRPU_11844
OG0007934	DANRE42581, DANRE42582	STRPU_23987
OG0007935	DANRE30643, DANRE05485, DANRE05486	STRPU_17390
OG0007937	DANRE10952	STRPU_20783
OG0007938	DANRE30775, DANRE30776	STRPU_23539
OG0007939	DANRE23916	STRPU_01898, STRPU_22744
OG0007940	DANRE18079, DANRE18077, DANRE18076, DANRE18078	STRPU_21856
OG0007941	DANRE30090, DANRE30089	STRPU_07421
OG0007942	DANRE28892	STRPU_18585, STRPU_18624
OG0007943	DANRE19851	STRPU_17782
OG0007944	DANRE34868	STRPU_05221
OG0007945	DANRE08217, DANRE08216	STRPU_19882, STRPU_19857, STRPU_19883
OG0007946	DANRE23335, DANRE23334, DANRE23333	STRPU_12944
OG0007947	DANRE30186, DANRE30187	STRPU_08214
OG0007948	DANRE35016	STRPU_14560
OG0007949	DANRE21500	STRPU_07271, STRPU_07250
OG0007951	DANRE03577	STRPU_25923
OG0007952	DANRE23982	STRPU_01876, STRPU_25192
OG0007954	DANRE18360	STRPU_16949, STRPU_02017
OG0007955	DANRE10662	STRPU_21208
OG0007956	DANRE00513	STRPU_26493, STRPU_26482
OG0007957	DANRE43440	STRPU_22897, STRPU_22912
OG0007958	DANRE30163	STRPU_23999
OG0007959	DANRE27159	STRPU_18433, STRPU_18476
OG0007961	DANRE26537, DANRE26538, DANRE22150	STRPU_10714
OG0007962	DANRE20515	STRPU_05230
OG0007963	DANRE41290	STRPU_11066
OG0007964	DANRE01563	STRPU_08331
OG0007965	DANRE03000, DANRE02999	STRPU_08251
OG0007966	DANRE43416, DANRE43415	STRPU_23496
OG0007967	DANRE30273	STRPU_25118
OG0007968	DANRE05367	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	DANRE01846	STRPU_18693
OG0007970	DANRE05985, DANRE05984, DANRE23172	STRPU_10774
OG0007971	DANRE01642	STRPU_24401
OG0007972	DANRE27696, DANRE27695	STRPU_26053
OG0007973	DANRE22704	STRPU_22392
OG0007974	DANRE27091, DANRE27089, DANRE27090	STRPU_06486
OG0007975	DANRE41055	STRPU_10654, STRPU_10646
OG0007976	DANRE17213, DANRE17211, DANRE17212	STRPU_08167
OG0007977	DANRE30080, DANRE30079, DANRE30078	STRPU_08102, STRPU_08116
OG0007978	DANRE14537	STRPU_00914, STRPU_23038
OG0007979	DANRE06335, DANRE06336	STRPU_05418
OG0007980	DANRE05800	STRPU_21051
OG0007983	DANRE05917	STRPU_21626
OG0007984	DANRE38168	STRPU_06805
OG0007985	DANRE06065	STRPU_04501
OG0007986	DANRE00518	STRPU_27161
OG0007987	DANRE33524, DANRE29365, DANRE29364	STRPU_00432, STRPU_14197
OG0007988	DANRE33287	STRPU_00212, STRPU_25951
OG0007990	DANRE09108	STRPU_25244
OG0007991	DANRE18046	STRPU_21578
OG0007992	DANRE38803, DANRE38804, DANRE38805, DANRE12276	STRPU_27350
OG0007993	DANRE17625, DANRE17626	STRPU_20903, STRPU_20866
OG0007994	DANRE04091	STRPU_21302
OG0007996	DANRE09458, DANRE09457	STRPU_14493
OG0007997	DANRE07075, DANRE07074	STRPU_14219
OG0007999	DANRE29574	STRPU_00442, STRPU_13703
OG0008001	DANRE35300	STRPU_04410
OG0008003	DANRE37946	STRPU_00351, STRPU_11012
OG0008004	DANRE27703, DANRE27701, DANRE27702	STRPU_25364
OG0008006	DANRE07161	STRPU_06440, STRPU_05993
OG0008007	DANRE39501, DANRE39500	STRPU_18169, STRPU_18152
OG0008008	DANRE30055	STRPU_09006
OG0008009	DANRE13906	STRPU_21986
OG0008011	DANRE43318	STRPU_23173
OG0008012	DANRE29944	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	DANRE24152, DANRE24151	STRPU_01498, STRPU_13750
OG0008014	DANRE07959	STRPU_08889, STRPU_00932
OG0008016	DANRE38388, DANRE38387	STRPU_26699
OG0008017	DANRE22791	STRPU_22417
OG0008018	DANRE05741, DANRE05740	STRPU_09880
OG0008019	DANRE18978	STRPU_10623
OG0008020	DANRE05165	STRPU_20510
OG0008022	DANRE10906	STRPU_05163, STRPU_05084
OG0008023	DANRE20610	STRPU_11509, STRPU_11507
OG0008025	DANRE15444, DANRE15445, DANRE30011	STRPU_09009
OG0008026	DANRE31319, DANRE31320	STRPU_07788
OG0008027	DANRE10672, DANRE10671	STRPU_00198
OG0008028	DANRE24687	STRPU_24551
OG0008029	DANRE35038	STRPU_15046
OG0008030	DANRE00570	STRPU_15321
OG0008031	DANRE07952	STRPU_05008
OG0008036	DANRE43279	STRPU_08424
OG0008037	DANRE37630	STRPU_27256, STRPU_27272
OG0008038	DANRE41284, DANRE41285	STRPU_23474
OG0008039	DANRE33599, DANRE33600	STRPU_14997
OG0008040	DANRE18236	STRPU_17738
OG0008041	DANRE31092	STRPU_23915
OG0008043	DANRE12128	STRPU_04958
OG0008045	DANRE14902, DANRE14904, DANRE14903	STRPU_23375
OG0008046	DANRE18874, DANRE18872	STRPU_26252
OG0008048	DANRE14758, DANRE14756	STRPU_25277
OG0008049	DANRE35018	STRPU_15388
OG0008050	DANRE01483, DANRE01482	STRPU_18857, STRPU_18939
OG0008051	DANRE29845	STRPU_08564
OG0008052	DANRE05521, DANRE05522	STRPU_21075
OG0008053	DANRE13614, DANRE13613	STRPU_12802
OG0008054	DANRE14366, DANRE14364, DANRE14365	STRPU_14071, STRPU_00848
OG0008055	DANRE30653	STRPU_22383
OG0008056	DANRE34362	STRPU_23986
OG0008057	DANRE21382	STRPU_13507
OG0008058	DANRE08685	STRPU_03014
OG0008060	DANRE36845, DANRE36846	STRPU_11516
OG0008061	DANRE24328	STRPU_08064
OG0008062	DANRE12289	STRPU_24838
OG0008064	DANRE14122	STRPU_25371
OG0008065	DANRE30969, DANRE12348	STRPU_12835
OG0008066	DANRE25010, DANRE25009	STRPU_26862
OG0008067	DANRE23278	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	DANRE16266	STRPU_05085
OG0008069	DANRE21600	STRPU_18561
OG0008070	DANRE39169, DANRE39168, DANRE39167	STRPU_07316
OG0008071	DANRE27128	STRPU_18691
OG0008072	DANRE23515	STRPU_10971
OG0008073	DANRE34118	STRPU_19495
OG0008074	DANRE34941	STRPU_15529
OG0008075	DANRE40333, DANRE40332	STRPU_05647
OG0008076	DANRE23122, DANRE23121, DANRE23120	STRPU_24685
OG0008077	DANRE00744	STRPU_21507
OG0008078	DANRE23451	STRPU_16025
OG0008079	DANRE24318	STRPU_10602
OG0008080	DANRE25081	STRPU_11728
OG0008081	DANRE10209, DANRE10210	STRPU_25423
OG0008082	DANRE23942, DANRE23943	STRPU_24719
OG0008083	DANRE11447	STRPU_20792
OG0008084	DANRE18083	STRPU_21019
OG0008085	DANRE30916	STRPU_22984
OG0008086	DANRE03403, DANRE03404	STRPU_10021
OG0008087	DANRE35823, DANRE35822, DANRE41735	STRPU_22236
OG0008088	DANRE17946	STRPU_20687
OG0008089	DANRE13493, DANRE13492	STRPU_01939, STRPU_22781
OG0008090	DANRE14082, DANRE14081, DANRE14083	STRPU_13719
OG0008091	DANRE35340	STRPU_14230, STRPU_14237
OG0008093	DANRE40978, DANRE40979	STRPU_22120
OG0008094	DANRE40459	STRPU_00876, STRPU_23001
OG0008098	DANRE05259	STRPU_20868, STRPU_20905
OG0008099	DANRE30076	STRPU_01822, STRPU_19317
OG0008100	DANRE11355	STRPU_11576, STRPU_01365
OG0008102	DANRE34899	STRPU_19361
OG0008103	DANRE06236, DANRE06237	STRPU_21002
OG0008104	DANRE04052	STRPU_10201
OG0008105	DANRE05576	STRPU_20958
OG0008106	DANRE43321	STRPU_01988, STRPU_22827
OG0008107	DANRE24308	STRPU_24019
OG0008108	DANRE38276	STRPU_26222
OG0008109	DANRE20116	STRPU_14632, STRPU_14614
OG0008110	DANRE26439	STRPU_10554
OG0008111	DANRE38509, DANRE38508	STRPU_26446
OG0008112	DANRE11605	STRPU_20662
OG0008113	DANRE19318	STRPU_22759, STRPU_01915
OG0008115	DANRE11727	STRPU_21414
OG0008117	DANRE14481	STRPU_20393
OG0008119	DANRE34164	STRPU_15413
OG0008120	DANRE12139	STRPU_17327, STRPU_17355
OG0008123	DANRE19889, DANRE19890, DANRE06823	STRPU_21615
OG0008124	DANRE36543	STRPU_23306
OG0008125	DANRE07128	STRPU_23740
OG0008126	DANRE43381, DANRE09629	STRPU_26946
OG0008127	DANRE06837, DANRE01181, DANRE01180	STRPU_05706
OG0008136	DANRE01715	STRPU_25668
OG0008140	DANRE32010, DANRE31830	STRPU_06901
OG0008143	DANRE20470	STRPU_05162, STRPU_05083
OG0008156	DANRE04904, DANRE04906, DANRE04907, DANRE04905	STRPU_09357
OG0008194	DANRE39488	STRPU_02878, STRPU_02868
OG0008196	DANRE12924	STRPU_26395
OG0008199	DANRE16267	STRPU_05240
OG0008201	DANRE36656	STRPU_22376
OG0008202	DANRE00001	STRPU_17834
OG0008203	DANRE20578	STRPU_04749
OG0008204	DANRE19232	STRPU_26185
OG0008205	DANRE34114	STRPU_19994, STRPU_01211
OG0008206	DANRE22435	STRPU_16714
OG0008208	DANRE22091	STRPU_23576
OG0008209	DANRE38195	STRPU_06066
OG0008211	DANRE34903	STRPU_26400
OG0008213	DANRE16175, DANRE16174, DANRE16176	STRPU_17840
OG0008215	DANRE00844	STRPU_05690
OG0008217	DANRE35437	STRPU_08322
OG0008219	DANRE24332	STRPU_08830
OG0008220	DANRE27985	STRPU_04988
OG0008222	DANRE04724, DANRE04725, DANRE05738, DANRE05739	STRPU_09459
OG0008223	DANRE06940	STRPU_05864
OG0008224	DANRE39132, DANRE39131	STRPU_26047
OG0008225	DANRE06607	STRPU_04941
OG0008227	DANRE41137, DANRE41138, DANRE41139	STRPU_26816
OG0008228	DANRE22573, DANRE22572	STRPU_22094
OG0008229	DANRE34897	STRPU_19496
OG0008230	DANRE38056	STRPU_26192
OG0008231	DANRE05034	STRPU_09959, STRPU_09981
OG0008232	DANRE33295	STRPU_06639
OG0008234	DANRE03864	STRPU_00978, STRPU_08838
OG0008235	DANRE40508	STRPU_11051, STRPU_00391
OG0008236	DANRE09853	STRPU_02457, STRPU_13607
OG0008237	DANRE34955, DANRE34956, DANRE34957	STRPU_22078
OG0008238	DANRE10005	STRPU_25394
OG0008239	DANRE05050	STRPU_04714
OG0008240	DANRE30162	STRPU_24238, STRPU_01069
OG0008241	DANRE19969, DANRE19970, DANRE38138	STRPU_21347
OG0008242	DANRE40049, DANRE40050	STRPU_05596, STRPU_05536
OG0008243	DANRE05481	STRPU_17185, STRPU_00183
OG0008244	DANRE24754	STRPU_08801
OG0008246	DANRE23325	STRPU_24678
OG0008247	DANRE16623	STRPU_14875
OG0008249	DANRE29808	STRPU_18754
OG0008250	DANRE01830	STRPU_26602
OG0008251	DANRE00160	STRPU_23045
OG0008252	DANRE14625	STRPU_26447
OG0008254	DANRE13562	STRPU_27154
OG0008255	DANRE23775, DANRE23776, DANRE23777	STRPU_13593, STRPU_02472
OG0008256	DANRE18101, DANRE18100	STRPU_09311
OG0008257	DANRE27092, DANRE24473	STRPU_06487
OG0008258	DANRE21931	STRPU_20943
OG0008259	DANRE11647, DANRE11646	STRPU_24361
OG0008261	DANRE07806	STRPU_05899
OG0008262	DANRE40610	STRPU_19539
OG0008263	DANRE06277	STRPU_21353
OG0008264	DANRE19001	STRPU_27244
OG0008265	DANRE22829	STRPU_23499
OG0008266	DANRE37136	STRPU_26018
OG0008267	DANRE31631	STRPU_23302
OG0008268	DANRE00378	STRPU_22864
OG0008269	DANRE42531	STRPU_23379
OG0008270	DANRE15140	STRPU_00220, STRPU_25959
OG0008271	DANRE21764	STRPU_22100
OG0008272	DANRE11348, DANRE11349	STRPU_12792
OG0008273	DANRE34879	STRPU_11363
OG0008275	DANRE10033	STRPU_17151
OG0008277	DANRE38260, DANRE38259	STRPU_11820
OG0008278	DANRE33588, DANRE33589, DANRE33590	STRPU_15382
OG0008279	DANRE12272	STRPU_10645, STRPU_10653
OG0008280	DANRE07625	STRPU_06804
OG0008281	DANRE06733	STRPU_20708
OG0008282	DANRE40074, DANRE40073, DANRE40072, DANRE40071	STRPU_18517
OG0008283	DANRE33504, DANRE33505	STRPU_14385
OG0008284	DANRE10929, DANRE07860	STRPU_00433, STRPU_14196
OG0008285	DANRE12521, DANRE38218, DANRE12522, DANRE14127, DANRE14126, DANRE38219, DANRE12523	STRPU_25884
OG0008286	DANRE23611	STRPU_25481
OG0008288	DANRE23483	STRPU_10665
OG0008289	DANRE34245, DANRE34246	STRPU_23998
OG0008290	DANRE12631	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357
OG0008291	DANRE29335	STRPU_08559
OG0008292	DANRE38343	STRPU_26389
OG0008293	DANRE25619, DANRE25618	STRPU_27384
OG0008294	DANRE06188	STRPU_10355
OG0008295	DANRE16713, DANRE16712	STRPU_21349
OG0008297	DANRE35409, DANRE35410	STRPU_14567
OG0008298	DANRE41286	STRPU_10445
