Orthogroup	DANRE	APOSC_ok
OG0006070	DANRE09408, DANRE36005	APOSC_27385
OG0006071	DANRE33309	APOSC_19417
OG0006072	DANRE38386	APOSC_27063, APOSC_27064
OG0006073	DANRE08194	APOSC_13294
OG0006074	DANRE17468, DANRE17467	APOSC_26778
OG0006075	DANRE04543	APOSC_28510
OG0006076	DANRE06211	APOSC_26527, APOSC_14196, APOSC_14197
OG0006077	DANRE41419, DANRE41418	APOSC_23531, APOSC_01276
OG0006078	DANRE35152, DANRE35153, DANRE13907, DANRE13908	APOSC_17814
OG0006079	DANRE25248, DANRE25247	APOSC_12851
OG0006081	DANRE31421	APOSC_04732
OG0006082	DANRE14868, DANRE14870, DANRE14871, DANRE14869	APOSC_11170
OG0006083	DANRE25571, DANRE25570	APOSC_17176
OG0006084	DANRE15943, DANRE15942	APOSC_16434
OG0006085	DANRE25506, DANRE25507, DANRE00323	APOSC_28275
OG0006087	DANRE37182, DANRE43283, DANRE37181	APOSC_15292
OG0006088	DANRE13208	APOSC_24057
OG0006090	DANRE04442	APOSC_28758
OG0006092	DANRE03082, DANRE03081	APOSC_18412
OG0006095	DANRE17173	APOSC_05048
OG0006096	DANRE01527	APOSC_23249
OG0006097	DANRE24039	APOSC_05185
OG0006098	DANRE23818	APOSC_25956
OG0006099	DANRE03620, DANRE28627, DANRE29421	APOSC_20927
OG0006100	DANRE26042, DANRE26043	APOSC_17808
OG0006101	DANRE37584, DANRE37582, DANRE37583	APOSC_22145
OG0006102	DANRE21001, DANRE21000, DANRE19412	APOSC_22067
OG0006103	DANRE18499, DANRE18498	APOSC_08410
OG0006104	DANRE30099	APOSC_06210, APOSC_19494
OG0006106	DANRE24568	APOSC_06595
OG0006108	DANRE09233	APOSC_15898
OG0006111	DANRE00805	APOSC_03391
OG0006112	DANRE12711	APOSC_24403
OG0006113	DANRE24651, DANRE24652, DANRE24653	APOSC_26235
OG0006114	DANRE40472	APOSC_22417
OG0006115	DANRE18916	APOSC_09124
OG0006116	DANRE19983	APOSC_26592
OG0006117	DANRE35996	APOSC_07439
OG0006118	DANRE13598	APOSC_07828
OG0006119	DANRE06328, DANRE06329	APOSC_11399
OG0006120	DANRE04888, DANRE04887	APOSC_20718
OG0006121	DANRE20242	APOSC_27870
OG0006122	DANRE03702	APOSC_16541
OG0006123	DANRE06435	APOSC_12556
OG0006124	DANRE17897, DANRE17898	APOSC_22257
OG0006125	DANRE34373	APOSC_04763
OG0006126	DANRE30293, DANRE30292, DANRE30291	APOSC_20086
OG0006127	DANRE12645, DANRE12644	APOSC_15621
OG0006128	DANRE25427	APOSC_06200
OG0006129	DANRE15890	APOSC_02978
OG0006130	DANRE36988	APOSC_06548, APOSC_13669
OG0006131	DANRE29540, DANRE29541	APOSC_09740
OG0006132	DANRE05752, DANRE05754, DANRE05753	APOSC_13478
OG0006133	DANRE02123	APOSC_18362
OG0006134	DANRE10582, DANRE10584, DANRE10583	APOSC_24225
OG0006135	DANRE11159	APOSC_10242
OG0006136	DANRE43216, DANRE43217	APOSC_19976
OG0006137	DANRE13724, DANRE13723	APOSC_12184
OG0006138	DANRE04554	APOSC_12176, APOSC_27850, APOSC_27851
OG0006139	DANRE31584, DANRE31583, DANRE36623	APOSC_02031
OG0006140	DANRE01106, DANRE01107	APOSC_23359
OG0006141	DANRE25157	APOSC_05712
OG0006144	DANRE37479	APOSC_11441
OG0006145	DANRE22910	APOSC_09691
OG0006146	DANRE04972, DANRE04971	APOSC_20265
OG0006148	DANRE00422	APOSC_19000
OG0006149	DANRE22999, DANRE22998	APOSC_14242
OG0006151	DANRE02178, DANRE02179, DANRE02177	APOSC_09261, APOSC_09262
OG0006152	DANRE23287, DANRE23286	APOSC_28211
OG0006153	DANRE15824, DANRE07083	APOSC_25551
OG0006154	DANRE38444	APOSC_02123
OG0006155	DANRE09888, DANRE09887	APOSC_02722
OG0006156	DANRE05993, DANRE05992	APOSC_24618
OG0006158	DANRE18011, DANRE11810	APOSC_27578
OG0006159	DANRE35670	APOSC_15246
OG0006160	DANRE30910	APOSC_05551
OG0006161	DANRE09532, DANRE14318	APOSC_05129
OG0006162	DANRE01817	APOSC_18054
OG0006163	DANRE25987, DANRE25986, DANRE38409	APOSC_12748
OG0006164	DANRE38641	APOSC_18639
OG0006165	DANRE22494, DANRE22493, DANRE22492	APOSC_18182
OG0006167	DANRE23739, DANRE23740, DANRE16382, DANRE16381	APOSC_09956, APOSC_09955
OG0006168	DANRE30290, DANRE30289	APOSC_24765
OG0006169	DANRE19880, DANRE19879	APOSC_09033
OG0006170	DANRE41407, DANRE35856, DANRE41405, DANRE41406	APOSC_23360, APOSC_08104
OG0006174	DANRE12145	APOSC_00455
OG0006175	DANRE43382, DANRE24685, DANRE24686	APOSC_14435
OG0006177	DANRE37713, DANRE37714	APOSC_12821
OG0006178	DANRE20288	APOSC_07148, APOSC_07147
OG0006179	DANRE07721	APOSC_23268
OG0006180	DANRE26681, DANRE26680	APOSC_03152
OG0006181	DANRE13257	APOSC_03481
OG0006182	DANRE24692	APOSC_28042
OG0006183	DANRE29713, DANRE29714	APOSC_19486
OG0006184	DANRE35470, DANRE35469, DANRE35467, DANRE35468	APOSC_12695
OG0006185	DANRE27169, DANRE27168, DANRE27167	APOSC_09138
OG0006186	DANRE40100, DANRE40101	APOSC_20197
OG0006187	DANRE13904	APOSC_02281
OG0006188	DANRE07386, DANRE43366	APOSC_16452
OG0006189	DANRE28624, DANRE35629, DANRE35630, DANRE35631	APOSC_22882
OG0006190	DANRE06601	APOSC_03905
OG0006191	DANRE39537	APOSC_13840
OG0006192	DANRE05771, DANRE05775	APOSC_15421
OG0006193	DANRE40110, DANRE40111	APOSC_13831
OG0006194	DANRE17223, DANRE17222	APOSC_10741
OG0006195	DANRE29880	APOSC_15441
OG0006196	DANRE07513	APOSC_22172
OG0006198	DANRE04521, DANRE04520	APOSC_19038
OG0006199	DANRE03649	APOSC_27250
OG0006200	DANRE31009	APOSC_15844
OG0006201	DANRE40839, DANRE40838, DANRE28924	APOSC_06891
OG0006202	DANRE27776	APOSC_24490
OG0006203	DANRE04548	APOSC_10963
OG0006204	DANRE03153, DANRE03154	APOSC_17513
OG0006205	DANRE33863	APOSC_06222
OG0006206	DANRE11004, DANRE17600	APOSC_07404
OG0006207	DANRE08294	APOSC_13200
OG0006208	DANRE39893	APOSC_00172
OG0006209	DANRE34587, DANRE00320	APOSC_02034
OG0006210	DANRE14604, DANRE14603	APOSC_24919
OG0006211	DANRE23001, DANRE23002, DANRE23000	APOSC_27330
OG0006212	DANRE29423	APOSC_20256
OG0006213	DANRE42202	APOSC_21384
OG0006214	DANRE30688	APOSC_01407
OG0006216	DANRE02603	APOSC_06952
OG0006217	DANRE02455	APOSC_18136, APOSC_18135
OG0006219	DANRE21451, DANRE21452, DANRE21450	APOSC_04015
OG0006220	DANRE42935	APOSC_19990
OG0006223	DANRE11597	APOSC_09113, APOSC_09114
OG0006224	DANRE23192	APOSC_26870
OG0006225	DANRE22204, DANRE22205	APOSC_24236
OG0006226	DANRE00424	APOSC_17729
OG0006227	DANRE34044	APOSC_13147, APOSC_13146
OG0006228	DANRE25100	APOSC_05084
OG0006229	DANRE15936	APOSC_01024, APOSC_01023
OG0006230	DANRE41675	APOSC_07027
OG0006230	DANRE41674	APOSC_19352
OG0006231	DANRE39194	APOSC_21161
OG0006232	DANRE42234, DANRE42233	APOSC_24357
OG0006233	DANRE36490	APOSC_15042
OG0006234	DANRE17683	APOSC_21894
OG0006235	DANRE25558, DANRE25557	APOSC_24879
OG0006237	DANRE23513, DANRE23512	APOSC_24918
OG0006238	DANRE25499	APOSC_06392
OG0006239	DANRE12665, DANRE12667, DANRE12666	APOSC_06762
OG0006240	DANRE36672, DANRE36673	APOSC_04652
OG0006241	DANRE21529	APOSC_10614, APOSC_10613
OG0006242	DANRE17210	APOSC_10594
OG0006243	DANRE19390, DANRE19389	APOSC_01950, APOSC_01949
OG0006244	DANRE00556, DANRE00555	APOSC_24967
OG0006245	DANRE35696	APOSC_00921
OG0006246	DANRE00449	APOSC_07736, APOSC_07735
OG0006247	DANRE19272	APOSC_13444, APOSC_13445, APOSC_13443
OG0006248	DANRE06880, DANRE06881	APOSC_05903
OG0006249	DANRE03718, DANRE03719	APOSC_25692
OG0006250	DANRE07127	APOSC_27267
OG0006251	DANRE08349	APOSC_15876
OG0006252	DANRE09470, DANRE09471	APOSC_17057
OG0006253	DANRE36480, DANRE36479	APOSC_15972, APOSC_15973, APOSC_15971
OG0006254	DANRE29341	APOSC_09754
OG0006255	DANRE03495, DANRE03496	APOSC_12367
OG0006256	DANRE24249, DANRE24250	APOSC_27700
OG0006257	DANRE05553, DANRE05552	APOSC_22535
OG0006258	DANRE19030	APOSC_28143
OG0006259	DANRE18871	APOSC_27968, APOSC_27967
OG0006260	DANRE22086	APOSC_09774
OG0006261	DANRE13096, DANRE30739, DANRE02264	APOSC_06934
OG0006262	DANRE25390, DANRE09162	APOSC_16097
OG0006263	DANRE24117, DANRE24118	APOSC_28291
OG0006264	DANRE33703	APOSC_09598
OG0006265	DANRE42683, DANRE42684	APOSC_06482
OG0006266	DANRE17830, DANRE17831	APOSC_04471
OG0006267	DANRE00418	APOSC_20000
OG0006268	DANRE40754	APOSC_23154
OG0006270	DANRE35384, DANRE35383	APOSC_24411
OG0006271	DANRE35905	APOSC_01767
OG0006273	DANRE28307, DANRE28308, DANRE43425	APOSC_14698
OG0006274	DANRE43313, DANRE25054	APOSC_05415
OG0006275	DANRE11416	APOSC_03010
OG0006276	DANRE05390, DANRE05391	APOSC_25253
OG0006277	DANRE08231, DANRE08230, DANRE08233, DANRE08232	APOSC_18887
OG0006278	DANRE28007, DANRE23479	APOSC_26547
OG0006279	DANRE42307	APOSC_21488
OG0006280	DANRE17962	APOSC_05701
OG0006281	DANRE20618	APOSC_16932
OG0006282	DANRE01823	APOSC_20699
OG0006283	DANRE23890	APOSC_21898
OG0006284	DANRE42627	APOSC_17077
OG0006285	DANRE35155	APOSC_26526
OG0006286	DANRE24625, DANRE24626	APOSC_10357
OG0006287	DANRE10740, DANRE10741	APOSC_17884
OG0006288	DANRE19521	APOSC_09696
OG0006289	DANRE02205, DANRE02206	APOSC_23398
OG0006290	DANRE23006	APOSC_09719, APOSC_09720
OG0006291	DANRE39977	APOSC_15695
OG0006292	DANRE26134, DANRE26135, DANRE22601	APOSC_13130
OG0006293	DANRE00138, DANRE00137	APOSC_21478
OG0006294	DANRE18822, DANRE18821	APOSC_25798
OG0006295	DANRE19856	APOSC_27816
OG0006296	DANRE31238	APOSC_09402, APOSC_09403
OG0006297	DANRE36621	APOSC_06137
OG0006298	DANRE01607, DANRE01606	APOSC_23078, APOSC_21654
OG0006299	DANRE05858, DANRE14627, DANRE14628, DANRE17744, DANRE17743	APOSC_15235
OG0006300	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795	APOSC_06143
OG0006301	DANRE12054, DANRE12053, DANRE12051	APOSC_14170
OG0006302	DANRE25685	APOSC_07364
OG0006304	DANRE11152, DANRE17438, DANRE17440, DANRE17439	APOSC_04870, APOSC_04871
OG0006305	DANRE22040, DANRE22039, DANRE15982	APOSC_09305, APOSC_09304
OG0006306	DANRE10076	APOSC_16571
OG0006307	DANRE33432	APOSC_10245
OG0006308	DANRE33329, DANRE33328, DANRE33327	APOSC_18706
OG0006309	DANRE33045	APOSC_08275
OG0006310	DANRE39114, DANRE39115	APOSC_07796
OG0006311	DANRE25002	APOSC_19031, APOSC_19032
OG0006312	DANRE30635	APOSC_02920
OG0006313	DANRE10086	APOSC_11157
OG0006314	DANRE42304	APOSC_03446
OG0006315	DANRE11260	APOSC_16530
OG0006316	DANRE00198, DANRE00199	APOSC_01457
OG0006318	DANRE33755, DANRE42244, DANRE42245	APOSC_21042
OG0006319	DANRE40452, DANRE40453	APOSC_13656
OG0006320	DANRE25698, DANRE25697	APOSC_08286
OG0006321	DANRE38570, DANRE10578	APOSC_04793
OG0006322	DANRE20598	APOSC_03517
OG0006323	DANRE37133, DANRE37132, DANRE37131	APOSC_18189
OG0006325	DANRE35198, DANRE35197	APOSC_20822
OG0006326	DANRE26665, DANRE26664, DANRE26663	APOSC_20354
OG0006327	DANRE21374	APOSC_09302
OG0006328	DANRE14694, DANRE14693	APOSC_14875, APOSC_14876
OG0006329	DANRE39682	APOSC_06676
OG0006330	DANRE39085	APOSC_11664, APOSC_11665
OG0006331	DANRE13138	APOSC_22141
OG0006332	DANRE37684, DANRE37685, DANRE37686	APOSC_06680
OG0006333	DANRE41845, DANRE11474, DANRE18551	APOSC_03450
OG0006334	DANRE16756	APOSC_14348
OG0006335	DANRE36579	APOSC_16776
OG0006336	DANRE21727	APOSC_00188
OG0006337	DANRE34797	APOSC_16182
OG0006338	DANRE26304, DANRE26305, DANRE21841, DANRE21842	APOSC_05885
OG0006339	DANRE19470, DANRE19472, DANRE19471	APOSC_27213, APOSC_03533
OG0006340	DANRE05946	APOSC_01676
OG0006341	DANRE16542	APOSC_00352
OG0006343	DANRE06799, DANRE15712	APOSC_19586
OG0006344	DANRE39214, DANRE27258	APOSC_26452
OG0006345	DANRE43395	APOSC_20819
OG0006346	DANRE08127	APOSC_01817
OG0006347	DANRE02099	APOSC_17743
OG0006348	DANRE01487	APOSC_22289, APOSC_22288
OG0006349	DANRE40582	APOSC_09628
OG0006350	DANRE09366, DANRE09365	APOSC_11362
OG0006351	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007	APOSC_20662
OG0006352	DANRE16502, DANRE16503, DANRE06201	APOSC_28135
OG0006353	DANRE07948	APOSC_03902
OG0006354	DANRE34687	APOSC_19593
OG0006355	DANRE02203	APOSC_09992
OG0006356	DANRE35082, DANRE35081	APOSC_01236
OG0006358	DANRE31437, DANRE31438	APOSC_14623
OG0006359	DANRE26555, DANRE26554	APOSC_05942
OG0006360	DANRE43226	APOSC_03655
OG0006361	DANRE12700	APOSC_06699
OG0006362	DANRE10073	APOSC_25966
OG0006363	DANRE00890	APOSC_11350
OG0006364	DANRE41213, DANRE41212	APOSC_10348
OG0006365	DANRE20484	APOSC_17335
OG0006366	DANRE13399, DANRE13400, DANRE13398	APOSC_11800
OG0006367	DANRE05487	APOSC_11043
OG0006369	DANRE25208	APOSC_23599
OG0006370	DANRE38769, DANRE38768	APOSC_08924, APOSC_08925
OG0006372	DANRE15208	APOSC_14360
OG0006375	DANRE03585, DANRE03583, DANRE03582, DANRE03584	APOSC_05177
OG0006376	DANRE39853	APOSC_08625
OG0006377	DANRE19336	APOSC_05358
OG0006378	DANRE19595	APOSC_20942
OG0006379	DANRE11669	APOSC_27898
OG0006380	DANRE06769, DANRE06770, DANRE06768, DANRE06771	APOSC_28690
OG0006381	DANRE30686, DANRE12585	APOSC_07173
OG0006382	DANRE05618	APOSC_07977
OG0006383	DANRE00009	APOSC_28852
OG0006384	DANRE29107	APOSC_00707
OG0006385	DANRE19944, DANRE37812	APOSC_27944
OG0006386	DANRE39443, DANRE39444	APOSC_07212
OG0006388	DANRE04007, DANRE29388, DANRE04006	APOSC_17676
OG0006389	DANRE04415, DANRE04414	APOSC_03797
OG0006390	DANRE30913, DANRE30915, DANRE30914, DANRE30912, DANRE30911	APOSC_03325
OG0006391	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371	APOSC_09539
OG0006392	DANRE41904	APOSC_00974
OG0006393	DANRE39415, DANRE40157	APOSC_04034
OG0006394	DANRE16905, DANRE16906	APOSC_10095
OG0006395	DANRE22284, DANRE22283	APOSC_21447
OG0006396	DANRE39566	APOSC_23836
OG0006399	DANRE33665	APOSC_08943
OG0006400	DANRE37502	APOSC_21732, APOSC_16068
OG0006401	DANRE15389, DANRE23781	APOSC_10571
OG0006402	DANRE15996	APOSC_15840
OG0006404	DANRE25233, DANRE39448, DANRE25237, DANRE25238, DANRE43194	APOSC_00229
OG0006405	DANRE06676, DANRE06675	APOSC_00520
OG0006406	DANRE03695, DANRE29832, DANRE29833, DANRE03697, DANRE03696	APOSC_05139
OG0006407	DANRE15204, DANRE15205	APOSC_09135
OG0006408	DANRE17799	APOSC_19771
OG0006442	DANRE43200	APOSC_16841
OG0006443	DANRE00893, DANRE00894	APOSC_25767
OG0006446	DANRE40885, DANRE40884, DANRE40883	APOSC_21886, APOSC_21887
OG0006447	DANRE34812	APOSC_15689
OG0006448	DANRE27832	APOSC_02936
OG0006449	DANRE14730, DANRE14731	APOSC_19909, APOSC_19908
OG0006452	DANRE02762, DANRE22799	APOSC_15838
OG0006454	DANRE08298, DANRE34951	APOSC_28104
OG0006456	DANRE14385	APOSC_07276
OG0006457	DANRE28856	APOSC_22597
OG0006458	DANRE07992	APOSC_27252
OG0006459	DANRE25979, DANRE25980	APOSC_25637
OG0006460	DANRE05152	APOSC_21182
OG0006461	DANRE40456	APOSC_16902, APOSC_16903
OG0006463	DANRE19402, DANRE19401	APOSC_17852
OG0006464	DANRE22250	APOSC_09006
OG0006465	DANRE02945, DANRE02946, DANRE02944	APOSC_06897
OG0006467	DANRE39297, DANRE39298	APOSC_24310, APOSC_24309
OG0006468	DANRE10143	APOSC_24678
OG0006469	DANRE16763	APOSC_18314, APOSC_18315
OG0006470	DANRE15907	APOSC_18031
OG0006471	DANRE21870, DANRE21871	APOSC_08459, APOSC_06162
OG0006472	DANRE38202, DANRE38201	APOSC_14649
OG0006474	DANRE39677	APOSC_26113
OG0006475	DANRE24226	APOSC_05034
OG0006476	DANRE01065, DANRE01064	APOSC_08315
OG0006477	DANRE39101	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125
OG0006479	DANRE22957, DANRE22955, DANRE22956	APOSC_10681
OG0006480	DANRE22037	APOSC_03945
OG0006481	DANRE34163	APOSC_03150
OG0006482	DANRE18945, DANRE18946	APOSC_21043
OG0006483	DANRE43261, DANRE43260, DANRE43262	APOSC_06154
OG0006485	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127	APOSC_08620
OG0006486	DANRE36064, DANRE35988	APOSC_15012
OG0006487	DANRE40466	APOSC_19270
OG0006488	DANRE07587, DANRE07586	APOSC_12358
OG0006490	DANRE30998, DANRE30997	APOSC_24017
OG0006491	DANRE24615	APOSC_01687, APOSC_01688
OG0006492	DANRE12650, DANRE12649, DANRE12651	APOSC_26486
OG0006493	DANRE19720	APOSC_27613, APOSC_27614
OG0006494	DANRE26527	APOSC_07778
OG0006495	DANRE33872, DANRE33873	APOSC_07380
OG0006496	DANRE27447	APOSC_20816
OG0006497	DANRE16111, DANRE16110	APOSC_08623
OG0006498	DANRE34352, DANRE34351	APOSC_19797, APOSC_19796
OG0006499	DANRE26978, DANRE26977, DANRE18277, DANRE18276	APOSC_10389
OG0006501	DANRE08955	APOSC_00765
OG0006502	DANRE29381, DANRE29382, DANRE29383	APOSC_00883
OG0006503	DANRE07132, DANRE07133, DANRE07134	APOSC_27770
OG0006505	DANRE03734, DANRE26394	APOSC_20445
OG0006506	DANRE24402, DANRE24403, DANRE24401	APOSC_03691
OG0006507	DANRE22794	APOSC_16527
OG0006508	DANRE05986, DANRE05987	APOSC_20054
OG0006509	DANRE23625	APOSC_22187
OG0006510	DANRE36871	APOSC_01079
OG0006511	DANRE37056	APOSC_18848
OG0006512	DANRE29342	APOSC_27881
OG0006513	DANRE38837, DANRE38836	APOSC_27513
OG0006514	DANRE07332	APOSC_05533
OG0006515	DANRE04926, DANRE04925, DANRE04924	APOSC_16228, APOSC_16229
OG0006516	DANRE05513, DANRE05512	APOSC_03896
OG0006517	DANRE28275, DANRE28276	APOSC_09680
OG0006518	DANRE05484	APOSC_02599, APOSC_02598
OG0006519	DANRE17604	APOSC_12765
OG0006520	DANRE01097, DANRE01098	APOSC_12169
OG0006522	DANRE20324, DANRE07918	APOSC_11508
OG0006523	DANRE13254	APOSC_06060
OG0006524	DANRE25718	APOSC_17843
OG0006525	DANRE39739	APOSC_25884
OG0006526	DANRE13639	APOSC_01306
OG0006527	DANRE03126	APOSC_15642
OG0006528	DANRE15366	APOSC_05534
OG0006530	DANRE10408	APOSC_08727, APOSC_08726
OG0006531	DANRE31049, DANRE31050, DANRE12470	APOSC_19373
OG0006532	DANRE02116	APOSC_03775
OG0006534	DANRE04753	APOSC_20823
OG0006535	DANRE31306, DANRE31307	APOSC_06095
OG0006536	DANRE16746, DANRE16747	APOSC_01707
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	APOSC_27228, APOSC_27227
OG0006538	DANRE01948	APOSC_00849
OG0006540	DANRE43223	APOSC_23072
OG0006541	DANRE00195	APOSC_13544
OG0006542	DANRE01099	APOSC_24422
OG0006543	DANRE04511	APOSC_13261
OG0006544	DANRE36922, DANRE36923, DANRE36921	APOSC_04216
OG0006545	DANRE14779	APOSC_13229
OG0006546	DANRE17452, DANRE17453, DANRE17454	APOSC_11101, APOSC_11100
OG0006547	DANRE01017, DANRE01016	APOSC_12567, APOSC_12568, APOSC_12569
OG0006549	DANRE30654	APOSC_12936
OG0006550	DANRE31528, DANRE31529, DANRE31527	APOSC_07594
OG0006551	DANRE41890, DANRE41889	APOSC_07615
OG0006552	DANRE19095	APOSC_20548, APOSC_11862
OG0006553	DANRE15584, DANRE15585, DANRE30044	APOSC_01403
OG0006554	DANRE19522	APOSC_03164
OG0006555	DANRE35599, DANRE35598	APOSC_11232, APOSC_01108, APOSC_01891, APOSC_01892
OG0006556	DANRE11973, DANRE11974, DANRE11975	APOSC_06362
OG0006557	DANRE25072	APOSC_21049
OG0006559	DANRE20945, DANRE20944	APOSC_04167
OG0006560	DANRE17717, DANRE17715, DANRE17716	APOSC_28832
OG0006561	DANRE18058	APOSC_07744
OG0006562	DANRE20523, DANRE20522	APOSC_03887
OG0006563	DANRE28810, DANRE28809	APOSC_01550, APOSC_01549
OG0006564	DANRE07932, DANRE07931	APOSC_26209
OG0006565	DANRE21244, DANRE20701, DANRE25862, DANRE02268	APOSC_10866
OG0006566	DANRE29055	APOSC_05704
OG0006567	DANRE01679	APOSC_28410
OG0006568	DANRE16829	APOSC_00682
OG0006569	DANRE04566	APOSC_17737
OG0006571	DANRE33971	APOSC_10825
OG0006573	DANRE34641	APOSC_11659
OG0006574	DANRE21767, DANRE21766, DANRE21765	APOSC_04366
OG0006575	DANRE34819, DANRE34820	APOSC_05762
OG0006576	DANRE07329	APOSC_03834, APOSC_03835
OG0006577	DANRE01281	APOSC_18358
OG0006578	DANRE19007, DANRE19008	APOSC_17434, APOSC_17435
OG0006579	DANRE39282	APOSC_03156
OG0006580	DANRE26459	APOSC_02262
OG0006581	DANRE26007	APOSC_01334, APOSC_01333
OG0006583	DANRE17390	APOSC_16840
OG0006584	DANRE09521	APOSC_01906
OG0006585	DANRE11331, DANRE11330	APOSC_22262
OG0006586	DANRE26201, DANRE26199, DANRE26200	APOSC_27380
OG0006587	DANRE13162, DANRE13161	APOSC_03008
OG0006588	DANRE22756	APOSC_13782
OG0006589	DANRE31630	APOSC_12803, APOSC_12804
OG0006590	DANRE25511	APOSC_02109
OG0006591	DANRE10350	APOSC_10735, APOSC_10736
OG0006592	DANRE22277	APOSC_26274
OG0006593	DANRE26311, DANRE26312	APOSC_08283
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	APOSC_06372
OG0006595	DANRE04332, DANRE04333	APOSC_28606
OG0006596	DANRE36993	APOSC_02900
OG0006597	DANRE06998	APOSC_00355
OG0006598	DANRE34799, DANRE34800	APOSC_24420
OG0006599	DANRE35346, DANRE40652, DANRE40653, DANRE40651	APOSC_09671
OG0006600	DANRE04050	APOSC_03012
OG0006602	DANRE16908, DANRE16909	APOSC_03273
OG0006603	DANRE39335	APOSC_23879, APOSC_23880
OG0006604	DANRE08282, DANRE08283	APOSC_04100
OG0006605	DANRE37509	APOSC_26667
OG0006606	DANRE12518	APOSC_24910
OG0006607	DANRE10066, DANRE10065	APOSC_27888
OG0006608	DANRE12270, DANRE27630	APOSC_19691
OG0006609	DANRE38772, DANRE38771	APOSC_21438
OG0006610	DANRE15476, DANRE15475	APOSC_01833
OG0006611	DANRE23305	APOSC_10966
OG0006612	DANRE01859	APOSC_08295, APOSC_08294
OG0006613	DANRE43420	APOSC_04709
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	APOSC_05907
OG0006615	DANRE14777, DANRE14778	APOSC_14961
OG0006616	DANRE26673	APOSC_28056
OG0006618	DANRE23824	APOSC_02966
OG0006619	DANRE24678	APOSC_15031
OG0006620	DANRE11400, DANRE17728, DANRE43368, DANRE10758, DANRE15071	APOSC_23639
OG0006621	DANRE35047	APOSC_06277
OG0006622	DANRE06401	APOSC_23407
OG0006623	DANRE25920	APOSC_06502, APOSC_06503
OG0006624	DANRE10511, DANRE10512	APOSC_20035
OG0006625	DANRE15350, DANRE15349	APOSC_05965
OG0006626	DANRE25071	APOSC_22608
OG0006627	DANRE03368, DANRE03369	APOSC_03480
OG0006628	DANRE25218, DANRE38495	APOSC_24051
OG0006630	DANRE13211	APOSC_23460, APOSC_21363
OG0006632	DANRE06687, DANRE06688, DANRE15628, DANRE07374	APOSC_25276
OG0006633	DANRE26873, DANRE26872, DANRE26871	APOSC_11289
OG0006635	DANRE01468, DANRE41203, DANRE41204, DANRE41202	APOSC_04079
OG0006636	DANRE09302	APOSC_04041, APOSC_04040
OG0006637	DANRE04008, DANRE04009	APOSC_20385
OG0006638	DANRE36392, DANRE36393	APOSC_01074
OG0006640	DANRE39218	APOSC_13996, APOSC_20915
OG0006641	DANRE10715	APOSC_15539
OG0006642	DANRE11176	APOSC_12346
OG0006645	DANRE09833, DANRE09832	APOSC_27655
OG0006646	DANRE37654, DANRE37653	APOSC_04284
OG0006647	DANRE13576	APOSC_00971
OG0006648	DANRE09069, DANRE09068	APOSC_16882
OG0006649	DANRE30372, DANRE30371	APOSC_22574, APOSC_22573
OG0006650	DANRE25536	APOSC_23176
OG0006651	DANRE00823, DANRE00822	APOSC_19150
OG0006653	DANRE28304, DANRE28305, DANRE28306	APOSC_25952
OG0006654	DANRE18186	APOSC_12253
OG0006655	DANRE12365	APOSC_27832, APOSC_27831
OG0006657	DANRE39849, DANRE39850	APOSC_16689
OG0006658	DANRE11677, DANRE18834	APOSC_17811
OG0006660	DANRE21300, DANRE36980, DANRE21301	APOSC_08166
OG0006661	DANRE19721	APOSC_27742
OG0006662	DANRE00965	APOSC_06587
OG0006663	DANRE08633, DANRE08634	APOSC_04731
OG0006664	DANRE03439	APOSC_16959
OG0006666	DANRE21287	APOSC_28091
OG0006667	DANRE26598	APOSC_10610
OG0006668	DANRE16558, DANRE16559	APOSC_04760
OG0006669	DANRE19000, DANRE18999	APOSC_27486
OG0006670	DANRE40208, DANRE40209	APOSC_28849
OG0006672	DANRE11357, DANRE11356	APOSC_27437
OG0006673	DANRE00592, DANRE39690	APOSC_13958
OG0006675	DANRE19617, DANRE19618	APOSC_23095
OG0006677	DANRE09349	APOSC_18451
OG0006678	DANRE28792	APOSC_13342
OG0006679	DANRE03939, DANRE03938	APOSC_02477
OG0006680	DANRE35503	APOSC_07702
OG0006681	DANRE17737	APOSC_24454
OG0006683	DANRE40259	APOSC_06938, APOSC_06937
OG0006684	DANRE30786	APOSC_09053, APOSC_06226
OG0006686	DANRE18994, DANRE18993, DANRE18992	APOSC_03178
OG0006687	DANRE10137	APOSC_14192
OG0006688	DANRE37962	APOSC_28132
OG0006689	DANRE12368	APOSC_21490
OG0006690	DANRE23373, DANRE23374, DANRE23375	APOSC_28918
OG0006692	DANRE15155, DANRE15154	APOSC_04233
OG0006693	DANRE16672	APOSC_28629
OG0006694	DANRE18391	APOSC_06064
OG0006695	DANRE07414	APOSC_25904
OG0006696	DANRE04465, DANRE05504	APOSC_15077
