Orthogroup	APOSJ_ok	APOSC_ok
OG0015956	APOSJ_01350, APOSJ_11005	APOSC_14012
OG0015957	APOSJ_04196	APOSC_20763, APOSC_20764
OG0015957	APOSJ_26083, APOSJ_04198	APOSC_23438, APOSC_14270
OG0015958	APOSJ_34604, APOSJ_34605	APOSC_14282
OG0015959	APOSJ_17557, APOSJ_17559, APOSJ_17558, APOSJ_17555	APOSC_14549, APOSC_19866, APOSC_14550
OG0015960	APOSJ_38418, APOSJ_38416, APOSJ_38415, APOSJ_38414, APOSJ_38419, APOSJ_38413	APOSC_14624
OG0015961	APOSJ_08199	APOSC_14724
OG0015961	APOSJ_08201, APOSJ_51611, APOSJ_08200, APOSJ_08198	APOSC_14723
OG0015963	APOSJ_57488, APOSJ_57487, APOSJ_57485, APOSJ_57484, APOSJ_57486, APOSJ_60252	APOSC_15029
OG0015964	APOSJ_04640, APOSJ_04641, APOSJ_44861, APOSJ_04637, APOSJ_04638, APOSJ_04645	APOSC_15149
OG0015965	APOSJ_18932, APOSJ_18934	APOSC_28422, APOSC_28421
OG0015965	APOSJ_18933	APOSC_15215, APOSC_25360
OG0015966	APOSJ_49174, APOSJ_49176, APOSJ_49173, APOSJ_49177, APOSJ_49175, APOSJ_49172	APOSC_15361
OG0015967	APOSJ_53016	APOSC_15579
OG0015968	APOSJ_37317, APOSJ_37318, APOSJ_33589, APOSJ_37319, APOSJ_37323, APOSJ_25976	APOSC_15702
OG0015969	APOSJ_53420, APOSJ_53421, APOSJ_53418, APOSJ_53419, APOSJ_53422, APOSJ_53417	APOSC_15746
OG0015970	APOSJ_07911, APOSJ_49634, APOSJ_07909, APOSJ_07913, APOSJ_07912, APOSJ_07910	APOSC_15947
OG0015971	APOSJ_64299, APOSJ_64298, APOSJ_64300, APOSJ_64301, APOSJ_14529, APOSJ_26039	APOSC_16014
OG0015972	APOSJ_34791, APOSJ_06019, APOSJ_06023, APOSJ_06022, APOSJ_06018, APOSJ_06021	APOSC_16174
OG0015973	APOSJ_20395, APOSJ_20399, APOSJ_20398, APOSJ_20396, APOSJ_20400, APOSJ_20397	APOSC_16302
OG0015974	APOSJ_57617, APOSJ_17169, APOSJ_28603, APOSJ_11214, APOSJ_58771, APOSJ_06257	APOSC_16552
OG0015975	APOSJ_27118, APOSJ_20299, APOSJ_20301, APOSJ_20302, APOSJ_20303, APOSJ_20300	APOSC_16606
OG0015976	APOSJ_06173, APOSJ_64150	APOSC_16738
OG0015977	APOSJ_16691, APOSJ_16689, APOSJ_19594, APOSJ_16694, APOSJ_16690, APOSJ_58935	APOSC_17373
OG0015978	APOSJ_58740	APOSC_21615
OG0015978	APOSJ_58737, APOSJ_58739, APOSJ_58738, APOSJ_13684	APOSC_17427
OG0015979	APOSJ_62078	APOSC_17584, APOSC_19015, APOSC_19016
OG0015979	APOSJ_62079	APOSC_17585
OG0015980	APOSJ_45217	APOSC_28776
OG0015980	APOSJ_45216	APOSC_21998, APOSC_28775, APOSC_17665, APOSC_17664
OG0015981	APOSJ_22401, APOSJ_22402, APOSJ_22398, APOSJ_22403, APOSJ_17384, APOSJ_22400	APOSC_17671
OG0015982	APOSJ_58843, APOSJ_58844	APOSC_17758
OG0015983	APOSJ_11773, APOSJ_11772, APOSJ_11771, APOSJ_11774, APOSJ_11775, APOSJ_11776	APOSC_17764
OG0015984	APOSJ_12656	APOSC_24524, APOSC_17915, APOSC_17914, APOSC_17913, APOSC_17911, APOSC_17912
OG0015985	APOSJ_48862, APOSJ_05461	APOSC_18015
OG0015985	APOSJ_28682, APOSJ_48864, APOSJ_48866	APOSC_18543
OG0015986	APOSJ_42402, APOSJ_42400, APOSJ_42398, APOSJ_42401, APOSJ_42397, APOSJ_42399	APOSC_18032
OG0015987	APOSJ_12999, APOSJ_12996, APOSJ_13000, APOSJ_12998, APOSJ_12997, APOSJ_57418	APOSC_18420
OG0015988	APOSJ_06981, APOSJ_38701, APOSJ_60998, APOSJ_60996, APOSJ_60997, APOSJ_06982	APOSC_18502
OG0015989	APOSJ_25636	APOSC_19160
OG0015989	APOSJ_06282	APOSC_18581
OG0015989	APOSJ_04147	APOSC_20266
OG0015990	APOSJ_59810, APOSJ_43521, APOSJ_25565	APOSC_18704
OG0015991	APOSJ_22596, APOSJ_22598, APOSJ_22595, APOSJ_22594, APOSJ_22597, APOSJ_22599	APOSC_18997
OG0015992	APOSJ_25282, APOSJ_25284	APOSC_19620, APOSC_19121
OG0015992	APOSJ_65318	APOSC_19619, APOSC_23511
OG0015993	APOSJ_65122, APOSJ_63701, APOSJ_63707, APOSJ_65123, APOSJ_64220, APOSJ_65124	APOSC_19233
OG0015994	APOSJ_29481	APOSC_19238
OG0015994	APOSJ_15095, APOSJ_54050, APOSJ_29542, APOSJ_15094	APOSC_19714
OG0015995	APOSJ_37551, APOSJ_37554, APOSJ_37552, APOSJ_37550, APOSJ_37555, APOSJ_37553	APOSC_19375
OG0015997	APOSJ_13316	APOSC_21358
OG0015997	APOSJ_57266	APOSC_19687, APOSC_25110, APOSC_25109, APOSC_20056
OG0015998	APOSJ_10725, APOSJ_57974, APOSJ_10727	APOSC_20077
OG0016000	APOSJ_33877, APOSJ_55590, APOSJ_09569, APOSJ_30574, APOSJ_47960	APOSC_20885, APOSC_25755
OG0016001	APOSJ_55971, APOSJ_49489, APOSJ_13107, APOSJ_55970, APOSJ_55969, APOSJ_55972	APOSC_22096
OG0016002	APOSJ_01379, APOSJ_55121, APOSJ_55126, APOSJ_55123, APOSJ_55122, APOSJ_55124	APOSC_22371
OG0016003	APOSJ_34144, APOSJ_34143, APOSJ_34142, APOSJ_34147, APOSJ_14968, APOSJ_34146	APOSC_22611
OG0016004	APOSJ_18160, APOSJ_22072, APOSJ_06942, APOSJ_06941, APOSJ_24341, APOSJ_24340	APOSC_22626
OG0016005	APOSJ_20421, APOSJ_03299, APOSJ_03298, APOSJ_03297	APOSC_23664, APOSC_23628, APOSC_22896
OG0016006	APOSJ_56925	APOSC_23373
OG0016006	APOSJ_56926, APOSJ_35027, APOSJ_56928, APOSJ_56929	APOSC_23374
OG0016007	APOSJ_41176	APOSC_23472
OG0016007	APOSJ_36495	APOSC_27779, APOSC_24105
OG0016008	APOSJ_33528, APOSJ_33531, APOSJ_33530, APOSJ_33533	APOSC_23477
OG0016010	APOSJ_24008, APOSJ_24005, APOSJ_24011, APOSJ_24007, APOSJ_24004, APOSJ_55902	APOSC_23564
OG0016011	APOSJ_52262, APOSJ_52265, APOSJ_51552, APOSJ_51551, APOSJ_52263	APOSC_23726, APOSC_23725
OG0016012	APOSJ_28196, APOSJ_51085, APOSJ_28197, APOSJ_53745	APOSC_23797
OG0016014	APOSJ_59982, APOSJ_59981, APOSJ_59979, APOSJ_59983, APOSJ_59984, APOSJ_59980	APOSC_23970
OG0016015	APOSJ_26702, APOSJ_14666, APOSJ_14669, APOSJ_14667, APOSJ_14665, APOSJ_14668	APOSC_24071
OG0016017	APOSJ_55309	APOSC_24251
OG0016017	APOSJ_55311, APOSJ_55310	APOSC_24250
OG0016018	APOSJ_22454, APOSJ_22456, APOSJ_22457, APOSJ_22461, APOSJ_22458, APOSJ_22455	APOSC_24347
OG0016022	APOSJ_13930, APOSJ_56364, APOSJ_56366, APOSJ_36158, APOSJ_56365, APOSJ_36091	APOSC_25278
OG0016023	APOSJ_19655, APOSJ_19654, APOSJ_19651, APOSJ_19656, APOSJ_19652, APOSJ_19653	APOSC_25598
OG0016024	APOSJ_50705, APOSJ_50709, APOSJ_50707, APOSJ_50706, APOSJ_50711, APOSJ_50710	APOSC_25686
OG0016025	APOSJ_40143, APOSJ_50714, APOSJ_40142, APOSJ_50715, APOSJ_41964, APOSJ_40141	APOSC_25806
OG0016026	APOSJ_52215, APOSJ_47346, APOSJ_47341, APOSJ_06461, APOSJ_15798, APOSJ_15799	APOSC_25860
OG0016029	APOSJ_50154, APOSJ_45618, APOSJ_62937	APOSC_26307
OG0016030	APOSJ_54729, APOSJ_54733, APOSJ_54730, APOSJ_54728, APOSJ_54731, APOSJ_54732	APOSC_26340
OG0016032	APOSJ_27546, APOSJ_27547, APOSJ_41675, APOSJ_41673, APOSJ_41676, APOSJ_27548	APOSC_26596
OG0016033	APOSJ_51278, APOSJ_51275, APOSJ_51276, APOSJ_51273, APOSJ_51274, APOSJ_51277	APOSC_26822
OG0016034	APOSJ_12206, APOSJ_12205	APOSC_26905
OG0016035	APOSJ_38603, APOSJ_41844, APOSJ_41846, APOSJ_38602, APOSJ_38598	APOSC_26980, APOSC_26979
OG0016036	APOSJ_44738, APOSJ_44737	APOSC_28457, APOSC_26987, APOSC_26989, APOSC_26988, APOSC_28779
OG0016037	APOSJ_61928, APOSJ_61927, APOSJ_61929, APOSJ_42500, APOSJ_43885, APOSJ_61930	APOSC_27119
OG0016038	APOSJ_15255, APOSJ_15252, APOSJ_15254, APOSJ_15256, APOSJ_15251, APOSJ_15253	APOSC_27892
OG0016039	APOSJ_41969, APOSJ_41968, APOSJ_41967	APOSC_28193
OG0016040	APOSJ_58093, APOSJ_34658, APOSJ_34653, APOSJ_17911, APOSJ_58092, APOSJ_34656	APOSC_28492
OG0016041	APOSJ_24267, APOSJ_30127, APOSJ_27652, APOSJ_30128, APOSJ_24065, APOSJ_24063	APOSC_29080
OG0017139	APOSJ_23580, APOSJ_23579, APOSJ_17672, APOSJ_23578	APOSC_19920
OG0017165	APOSJ_50775, APOSJ_01110, APOSJ_49269	APOSC_21006
OG0017171	APOSJ_05571	APOSC_14423
OG0017176	APOSJ_64238, APOSJ_64239	APOSC_04537
OG0017179	APOSJ_11977	APOSC_04191, APOSC_04188, APOSC_10455
OG0017183	APOSJ_58873	APOSC_19162
OG0017183	APOSJ_58862, APOSJ_52690	APOSC_19163
OG0017199	APOSJ_23754, APOSJ_23772	APOSC_26173, APOSC_26174, APOSC_26171
OG0017224	APOSJ_42011	APOSC_22704, APOSC_07020, APOSC_12831, APOSC_23636
OG0017233	APOSJ_23012, APOSJ_07280, APOSJ_47882, APOSJ_64985	APOSC_13072
OG0017235	APOSJ_54592, APOSJ_11843	APOSC_05264, APOSC_05263
OG0017242	APOSJ_09329	APOSC_13938
OG0017243	APOSJ_63562, APOSJ_53645	APOSC_13356
OG0017246	APOSJ_26401, APOSJ_26400	APOSC_23720
OG0017251	APOSJ_22550	APOSC_17197
OG0017251	APOSJ_38238	APOSC_17198
OG0017255	APOSJ_54090, APOSJ_01364, APOSJ_54089, APOSJ_01362	APOSC_24590
OG0017258	APOSJ_38017, APOSJ_38015, APOSJ_38018, APOSJ_38016	APOSC_13322
OG0017259	APOSJ_32676, APOSJ_32678, APOSJ_32675, APOSJ_32677	APOSC_06237
OG0017260	APOSJ_07022	APOSC_26378
OG0017265	APOSJ_56431	APOSC_14055, APOSC_14964
OG0017268	APOSJ_37546, APOSJ_37544	APOSC_27113
OG0017269	APOSJ_34353	APOSC_21189, APOSC_27559, APOSC_01888, APOSC_01887
OG0017271	APOSJ_01237	APOSC_21445, APOSC_01439
OG0017284	APOSJ_01395, APOSJ_01396	APOSC_28542, APOSC_16147
OG0017295	APOSJ_04127	APOSC_27972
OG0017295	APOSJ_30705	APOSC_07381
OG0017300	APOSJ_18089	APOSC_14963, APOSC_13683
OG0017300	APOSJ_15322	APOSC_14962
OG0017308	APOSJ_24403, APOSJ_09796	APOSC_13625
OG0017319	APOSJ_49062	APOSC_17148
OG0017335	APOSJ_14419, APOSJ_14420	APOSC_24136
OG0017341	APOSJ_00265	APOSC_09322
OG0017344	APOSJ_19137	APOSC_02304
OG0017347	APOSJ_22793	APOSC_18163
OG0017350	APOSJ_17917	APOSC_18211
OG0017351	APOSJ_07000, APOSJ_06999	APOSC_13166
OG0017353	APOSJ_08643, APOSJ_08642	APOSC_19775, APOSC_03420
OG0017355	APOSJ_10995	APOSC_01905
OG0017358	APOSJ_35805, APOSJ_36005, APOSJ_36004, APOSJ_36003	APOSC_11720
OG0017362	APOSJ_53975	APOSC_09230
OG0017365	APOSJ_13569	APOSC_19283
OG0017365	APOSJ_21598	APOSC_05011
OG0017366	APOSJ_37945	APOSC_26077
OG0017368	APOSJ_09839	APOSC_19176
OG0017369	APOSJ_23925, APOSJ_32001, APOSJ_23927	APOSC_21014, APOSC_21015
OG0017371	APOSJ_31797, APOSJ_30597	APOSC_28992
OG0017372	APOSJ_45189, APOSJ_45188, APOSJ_45187	APOSC_10234
OG0017376	APOSJ_00847, APOSJ_00846	APOSC_12409
OG0017378	APOSJ_61825, APOSJ_37252	APOSC_03419, APOSC_00560
OG0017381	APOSJ_49094	APOSC_16232
OG0017384	APOSJ_14979, APOSJ_14982	APOSC_01330
OG0017385	APOSJ_39058, APOSJ_10330, APOSJ_44449, APOSJ_20873	APOSC_26178
OG0017389	APOSJ_49715	APOSC_04511
OG0017392	APOSJ_19650, APOSJ_39950	APOSC_03706
OG0017400	APOSJ_34743	APOSC_26919
OG0017402	APOSJ_20295, APOSJ_63978	APOSC_02869
OG0017404	APOSJ_60179, APOSJ_60178	APOSC_07432
OG0017405	APOSJ_54608	APOSC_27621
OG0017405	APOSJ_14081	APOSC_06824
OG0017409	APOSJ_16180, APOSJ_03558, APOSJ_03556, APOSJ_03557	APOSC_17274
OG0017413	APOSJ_13708, APOSJ_13705, APOSJ_13707, APOSJ_20500	APOSC_25587
OG0017417	APOSJ_37592, APOSJ_48810, APOSJ_06358, APOSJ_06359	APOSC_01720
OG0017418	APOSJ_65367	APOSC_23603
OG0017419	APOSJ_27932, APOSJ_27934, APOSJ_27935, APOSJ_27933	APOSC_00541
OG0017421	APOSJ_01651, APOSJ_31678, APOSJ_31677, APOSJ_31681	APOSC_10603
OG0017428	APOSJ_10441	APOSC_02815
OG0017428	APOSJ_10442	APOSC_02816, APOSC_22817, APOSC_00180
OG0017429	APOSJ_54765, APOSJ_49092	APOSC_00257
OG0017429	APOSJ_49098, APOSJ_04788	APOSC_17324
OG0017430	APOSJ_21131	APOSC_08417, APOSC_00368
OG0017432	APOSJ_30736, APOSJ_15340, APOSJ_30732, APOSJ_00831	APOSC_13616, APOSC_00395
OG0017433	APOSJ_20823, APOSJ_20822	APOSC_00571, APOSC_12285, APOSC_04160, APOSC_21432
OG0017434	APOSJ_26045, APOSJ_26044, APOSJ_26042, APOSJ_26043	APOSC_12947, APOSC_00647
OG0017436	APOSJ_19294	APOSC_00781, APOSC_21412
OG0017436	APOSJ_02384, APOSJ_24912	APOSC_19258
OG0017437	APOSJ_27750, APOSJ_62550, APOSJ_42481, APOSJ_58296, APOSJ_62552	APOSC_00977
OG0017438	APOSJ_30160, APOSJ_25577, APOSJ_25580, APOSJ_25578, APOSJ_25579	APOSC_00984
OG0017440	APOSJ_47925, APOSJ_32170	APOSC_19851, APOSC_01006
OG0017441	APOSJ_25054, APOSJ_07388, APOSJ_33068, APOSJ_07394	APOSC_01053, APOSC_15534
OG0017442	APOSJ_58499, APOSJ_58498, APOSJ_58495, APOSJ_58497, APOSJ_58496	APOSC_01137
OG0017443	APOSJ_46920	APOSC_28987
OG0017443	APOSJ_22373	APOSC_01297, APOSC_08167, APOSC_02504
OG0017444	APOSJ_34609, APOSJ_34606, APOSJ_34608, APOSJ_34607	APOSC_01316, APOSC_01315
OG0017445	APOSJ_64695, APOSJ_18128, APOSJ_18129, APOSJ_18123	APOSC_01428, APOSC_23218
OG0017446	APOSJ_45408, APOSJ_45407, APOSJ_16907, APOSJ_45406	APOSC_01432, APOSC_20030
OG0017447	APOSJ_35446	APOSC_01510
OG0017447	APOSJ_42282, APOSJ_42284, APOSJ_42283	APOSC_23016
OG0017448	APOSJ_10550	APOSC_01544
OG0017448	APOSJ_10551	APOSC_01543
OG0017449	APOSJ_36321	APOSC_19615
OG0017449	APOSJ_36320	APOSC_01719
OG0017449	APOSJ_24619	APOSC_20931
OG0017450	APOSJ_20560	APOSC_05766, APOSC_23868, APOSC_23869, APOSC_23867, APOSC_01734
OG0017451	APOSJ_41991	APOSC_01776, APOSC_03458, APOSC_20375, APOSC_23764, APOSC_04091
OG0017452	APOSJ_38258, APOSJ_38256, APOSJ_38257	APOSC_20936, APOSC_01779, APOSC_09882
OG0017453	APOSJ_64744, APOSJ_64745	APOSC_01796
OG0017453	APOSJ_37979, APOSJ_37980	APOSC_01795
OG0017454	APOSJ_17579, APOSJ_17580	APOSC_07531, APOSC_01876
OG0017455	APOSJ_32337, APOSJ_32340, APOSJ_32339, APOSJ_32338	APOSC_01973, APOSC_14940
OG0017457	APOSJ_09194, APOSJ_09195, APOSJ_21561	APOSC_04478, APOSC_02157, APOSC_04477
OG0017460	APOSJ_04926, APOSJ_22017	APOSC_25917, APOSC_08088, APOSC_02264, APOSC_24679
OG0017461	APOSJ_28535, APOSJ_28536, APOSJ_28538	APOSC_02347, APOSC_02346
OG0017462	APOSJ_21111, APOSJ_21112, APOSJ_21114, APOSJ_21113, APOSJ_21115	APOSC_02352
OG0017463	APOSJ_57212, APOSJ_46938, APOSJ_26668, APOSJ_26669, APOSJ_26667	APOSC_02356
OG0017464	APOSJ_59090, APOSJ_59091, APOSJ_59092, APOSJ_59089	APOSC_02401, APOSC_07347
OG0017465	APOSJ_18712, APOSJ_53396, APOSJ_53397, APOSJ_18711, APOSJ_53400	APOSC_02437
OG0017467	APOSJ_65245	APOSC_02558
OG0017467	APOSJ_15190	APOSC_02559, APOSC_22904, APOSC_02930
OG0017468	APOSJ_12895, APOSJ_12896, APOSJ_12897, APOSJ_12894	APOSC_22726, APOSC_02582
OG0017470	APOSJ_11369	APOSC_16956, APOSC_02594, APOSC_29025, APOSC_16957, APOSC_16958
OG0017471	APOSJ_28971	APOSC_27719, APOSC_02597, APOSC_08676, APOSC_28519, APOSC_25814
OG0017472	APOSJ_17447, APOSJ_17451, APOSJ_17449, APOSJ_17448, APOSJ_17450	APOSC_02617
OG0017473	APOSJ_43723, APOSJ_06927, APOSJ_06925, APOSJ_06926, APOSJ_06924	APOSC_02692
OG0017474	APOSJ_00315, APOSJ_01929, APOSJ_43903, APOSJ_01933, APOSJ_50936	APOSC_02724
OG0017475	APOSJ_00516, APOSJ_47940, APOSJ_00519, APOSJ_50793, APOSJ_47947	APOSC_02785
OG0017476	APOSJ_58486, APOSJ_58488	APOSC_02890
OG0017476	APOSJ_58485, APOSJ_58487	APOSC_02891
OG0017477	APOSJ_61273, APOSJ_57129, APOSJ_24691, APOSJ_24692, APOSJ_57132	APOSC_02934
OG0017478	APOSJ_24689, APOSJ_57128, APOSJ_57130, APOSJ_57127, APOSJ_57125	APOSC_02935
OG0017479	APOSJ_09594, APOSJ_61826, APOSJ_09593, APOSJ_09591, APOSJ_09592	APOSC_03158
OG0017480	APOSJ_19817, APOSJ_25890, APOSJ_25887, APOSJ_22736, APOSJ_34068	APOSC_03258
OG0017481	APOSJ_63367, APOSJ_38014, APOSJ_26900, APOSJ_26902, APOSJ_26901	APOSC_03278
OG0017482	APOSJ_00178	APOSC_03323, APOSC_07248, APOSC_19066, APOSC_07249
OG0017483	APOSJ_24901	APOSC_28653, APOSC_09593, APOSC_27446, APOSC_03326, APOSC_20490
OG0017484	APOSJ_56294, APOSJ_24581, APOSJ_23077, APOSJ_09154, APOSJ_09156	APOSC_03351
OG0017485	APOSJ_23840	APOSC_03372, APOSC_03371, APOSC_20028, APOSC_03373
OG0017486	APOSJ_57214, APOSJ_57215, APOSJ_57216, APOSJ_18700	APOSC_03416, APOSC_03417
OG0017487	APOSJ_08693	APOSC_03423, APOSC_13419, APOSC_11966
OG0017488	APOSJ_52200, APOSJ_52206, APOSJ_14392	APOSC_03531
OG0017488	APOSJ_17511	APOSC_03530
OG0017489	APOSJ_10820, APOSJ_10823, APOSJ_10824, APOSJ_10821, APOSJ_03476	APOSC_03561
OG0017490	APOSJ_43905, APOSJ_15052, APOSJ_35620, APOSJ_35617, APOSJ_35616	APOSC_03661
OG0017491	APOSJ_12723, APOSJ_12372	APOSC_03704, APOSC_14030, APOSC_14028, APOSC_14032
OG0017492	APOSJ_32076, APOSJ_37087	APOSC_21435, APOSC_21434, APOSC_21437, APOSC_03707
OG0017493	APOSJ_08679, APOSJ_11746, APOSJ_11747, APOSJ_08681	APOSC_03897, APOSC_21425
OG0017494	APOSJ_02272, APOSJ_31774, APOSJ_02265, APOSJ_63842, APOSJ_31773	APOSC_04127
OG0017495	APOSJ_50428	APOSC_04144, APOSC_04143, APOSC_14233, APOSC_21877, APOSC_21878
OG0017496	APOSJ_53557	APOSC_04149
OG0017496	APOSJ_65335	APOSC_12575
OG0017497	APOSJ_60727, APOSJ_60728	APOSC_13993
OG0017497	APOSJ_11467	APOSC_13992, APOSC_04256
OG0017498	APOSJ_59644, APOSJ_59647, APOSJ_59646, APOSJ_59649, APOSJ_59645	APOSC_04661
OG0017499	APOSJ_26242, APOSJ_58707	APOSC_24948, APOSC_24947, APOSC_18660, APOSC_04780
OG0017500	APOSJ_48514, APOSJ_48516	APOSC_04825
OG0017500	APOSJ_48517	APOSC_21699, APOSC_09156
OG0017501	APOSJ_10583	APOSC_23525, APOSC_04980
OG0017501	APOSJ_53995	APOSC_16009, APOSC_15718
OG0017502	APOSJ_31179, APOSJ_29982, APOSJ_15210, APOSJ_31177	APOSC_05117
OG0017503	APOSJ_45875, APOSJ_64179, APOSJ_64178, APOSJ_45873, APOSJ_64180	APOSC_05206
OG0017504	APOSJ_52628, APOSJ_13390, APOSJ_13391, APOSJ_25160, APOSJ_40405	APOSC_05279
OG0017505	APOSJ_40705, APOSJ_40706	APOSC_05356, APOSC_17759, APOSC_14368, APOSC_14369
OG0017506	APOSJ_42653	APOSC_05520, APOSC_05521
OG0017506	APOSJ_49849, APOSJ_49848	APOSC_10622
OG0017507	APOSJ_41932, APOSJ_06991, APOSJ_46180, APOSJ_46937, APOSJ_41936	APOSC_05522
OG0017508	APOSJ_27626	APOSC_05689
OG0017508	APOSJ_17004, APOSJ_34464, APOSJ_17003	APOSC_18598
OG0017510	APOSJ_20070, APOSJ_26560	APOSC_15402
OG0017510	APOSJ_14772	APOSC_05884, APOSC_16130
OG0017511	APOSJ_41304	APOSC_10817
OG0017511	APOSJ_00151, APOSJ_00150	APOSC_17237, APOSC_05983
OG0017512	APOSJ_57163, APOSJ_13405, APOSJ_57164	APOSC_12277, APOSC_07461, APOSC_06341
OG0017513	APOSJ_06448	APOSC_06414
OG0017513	APOSJ_06447, APOSJ_06450	APOSC_06413, APOSC_14667
OG0017514	APOSJ_53365, APOSJ_62854, APOSJ_53364, APOSJ_62853	APOSC_06658, APOSC_09987
OG0017515	APOSJ_01142, APOSJ_43756, APOSJ_07898, APOSJ_43759, APOSJ_43758	APOSC_06834
OG0017516	APOSJ_34227	APOSC_10045
OG0017516	APOSJ_23929, APOSJ_28503, APOSJ_28502	APOSC_06875
OG0017517	APOSJ_56170, APOSJ_56168, APOSJ_56171, APOSJ_13004, APOSJ_13002	APOSC_06887
OG0017518	APOSJ_31756, APOSJ_25829, APOSJ_31754	APOSC_06888
OG0017518	APOSJ_38582	APOSC_09781
OG0017519	APOSJ_25501, APOSJ_58568, APOSJ_58567	APOSC_07004
OG0017520	APOSJ_56183	APOSC_21569, APOSC_13210, APOSC_19057, APOSC_21999, APOSC_07141
OG0017521	APOSJ_58478, APOSJ_25022, APOSJ_58480, APOSJ_48639	APOSC_07272, APOSC_07269
OG0017522	APOSJ_55289, APOSJ_55290, APOSJ_19557, APOSJ_55288, APOSJ_58758	APOSC_07385
OG0017523	APOSJ_54101, APOSJ_54100	APOSC_07391, APOSC_22370, APOSC_17724, APOSC_24453
OG0017524	APOSJ_52415, APOSJ_52414, APOSJ_52411, APOSJ_52412, APOSJ_52413	APOSC_07403
OG0017525	APOSJ_03936, APOSJ_03938, APOSJ_24404, APOSJ_03937	APOSC_07434
OG0017526	APOSJ_11027	APOSC_07585, APOSC_15869, APOSC_07586, APOSC_08361, APOSC_12156
OG0017527	APOSJ_41316, APOSJ_06540, APOSJ_41317, APOSJ_06536	APOSC_07696
OG0017528	APOSJ_56604, APOSJ_12473, APOSJ_12475	APOSC_07810
OG0017529	APOSJ_47070, APOSJ_59606	APOSC_08025
OG0017529	APOSJ_59885	APOSC_08024
OG0017530	APOSJ_36365	APOSC_17331
OG0017530	APOSJ_16685	APOSC_08103
OG0017531	APOSJ_47436	APOSC_08218, APOSC_08220, APOSC_20838, APOSC_10003, APOSC_10004
OG0017532	APOSJ_18938, APOSJ_18939	APOSC_08311
OG0017533	APOSJ_35354, APOSJ_35357, APOSJ_35355, APOSJ_35356	APOSC_08381
OG0017534	APOSJ_61805	APOSC_13955
OG0017534	APOSJ_27443	APOSC_08643
OG0017534	APOSJ_41156	APOSC_23321
OG0017535	APOSJ_14114	APOSC_14231, APOSC_16946, APOSC_08784, APOSC_21343, APOSC_21342
OG0017536	APOSJ_11679, APOSJ_25757	APOSC_08894
OG0017536	APOSJ_43884	APOSC_16655, APOSC_20062
OG0017537	APOSJ_05794	APOSC_08952
OG0017538	APOSJ_15775, APOSJ_15778, APOSJ_15774, APOSJ_15776, APOSJ_33826	APOSC_09052
OG0017539	APOSJ_41189, APOSJ_41196, APOSJ_31726, APOSJ_41195, APOSJ_41190	APOSC_09311
OG0017540	APOSJ_63709	APOSC_24048, APOSC_09419, APOSC_21712, APOSC_25352, APOSC_23372
OG0017541	APOSJ_02768, APOSJ_02769, APOSJ_31661, APOSJ_31659, APOSJ_31660	APOSC_09517
OG0017542	APOSJ_36486, APOSJ_36489, APOSJ_36487, APOSJ_36488	APOSC_09648, APOSC_09649
OG0017543	APOSJ_39874	APOSC_09666
OG0017543	APOSJ_39752, APOSJ_53930	APOSC_09665
OG0017544	APOSJ_63897	APOSC_09714
OG0017544	APOSJ_20288, APOSJ_56072, APOSJ_00678	APOSC_14694
OG0017545	APOSJ_31354	APOSC_09896
OG0017546	APOSJ_59371	APOSC_21124
OG0017546	APOSJ_16383	APOSC_10013
OG0017546	APOSJ_30747	APOSC_15430
OG0017547	APOSJ_49379, APOSJ_10753	APOSC_10099
OG0017548	APOSJ_04681	APOSC_10112
OG0017548	APOSJ_61000	APOSC_21588, APOSC_21589, APOSC_21587
OG0017549	APOSJ_42979, APOSJ_49909, APOSJ_54653, APOSJ_16925, APOSJ_51918	APOSC_10142
OG0017550	APOSJ_10419, APOSJ_64068, APOSJ_25877, APOSJ_10421	APOSC_23317, APOSC_10404
OG0017551	APOSJ_00513	APOSC_10459, APOSC_17689, APOSC_28055, APOSC_22507, APOSC_10458
OG0017552	APOSJ_25289	APOSC_10567
OG0017552	APOSJ_43921	APOSC_11884
OG0017552	APOSJ_45318	APOSC_19696
OG0017553	APOSJ_27543	APOSC_19705
OG0017553	APOSJ_53022	APOSC_29073, APOSC_11896, APOSC_10784
OG0017554	APOSJ_50985, APOSJ_50986, APOSJ_50988, APOSJ_50987	APOSC_10801
OG0017555	APOSJ_53548	APOSC_10841
OG0017555	APOSJ_65250, APOSJ_53148	APOSC_27653, APOSC_26956
OG0017556	APOSJ_02956, APOSJ_02951, APOSJ_02952, APOSJ_02953, APOSJ_18154	APOSC_10931
OG0017557	APOSJ_43539, APOSJ_12660, APOSJ_43538, APOSJ_14401, APOSJ_12658	APOSC_11014
OG0017558	APOSJ_24112, APOSJ_10044	APOSC_11024
OG0017559	APOSJ_56188, APOSJ_44215	APOSC_11027
OG0017559	APOSJ_56207, APOSJ_10311	APOSC_12281
OG0017560	APOSJ_24886	APOSC_11128
OG0017560	APOSJ_24570, APOSJ_24579, APOSJ_24580	APOSC_11129
OG0017561	APOSJ_62410, APOSJ_53282, APOSJ_53281, APOSJ_53279, APOSJ_53278	APOSC_11173
OG0017562	APOSJ_05926, APOSJ_05924, APOSJ_29001, APOSJ_24111, APOSJ_05927	APOSC_11285
