Orthogroup	APOSJ_ok	AMPFI_ok
OG0005459	APOSJ_18505, APOSJ_18504, APOSJ_63919, APOSJ_63921	AMPFI_11969
OG0005460	APOSJ_15567, APOSJ_15568	AMPFI_08138
OG0005461	APOSJ_41085	AMPFI_23121
OG0005462	APOSJ_53044	AMPFI_05708
OG0005463	APOSJ_63599, APOSJ_65097, APOSJ_65098, APOSJ_65099, APOSJ_65100	AMPFI_12888
OG0005464	APOSJ_44068, APOSJ_44070, APOSJ_44066, APOSJ_44069, APOSJ_44067	AMPFI_08154
OG0005465	APOSJ_09000, APOSJ_01443, APOSJ_01442, APOSJ_01445	AMPFI_06029
OG0005466	APOSJ_43548, APOSJ_43545, APOSJ_43547, APOSJ_43546	AMPFI_14263
OG0005467	APOSJ_55249, APOSJ_63790, APOSJ_55250, APOSJ_55248, APOSJ_63792, APOSJ_63793, APOSJ_63791	AMPFI_14780
OG0005468	APOSJ_34640	AMPFI_25757
OG0005470	APOSJ_59948, APOSJ_59946, APOSJ_59947	AMPFI_05311
OG0005471	APOSJ_28500, APOSJ_28501	AMPFI_07192
OG0005472	APOSJ_42535, APOSJ_42536, APOSJ_54916, APOSJ_54898, APOSJ_06742	AMPFI_02884
OG0005474	APOSJ_47632, APOSJ_47633	AMPFI_10881
OG0005475	APOSJ_62538, APOSJ_62539	AMPFI_01952
OG0005477	APOSJ_28318, APOSJ_28319	AMPFI_05826
OG0005478	APOSJ_41569, APOSJ_41568, APOSJ_60626, APOSJ_60618	AMPFI_01982
OG0005479	APOSJ_26951, APOSJ_14713	AMPFI_07297
OG0005480	APOSJ_28323, APOSJ_28326, APOSJ_28325, APOSJ_46402, APOSJ_28322, APOSJ_28324	AMPFI_08959
OG0005481	APOSJ_21801	AMPFI_16448
OG0005482	APOSJ_02035, APOSJ_02036	AMPFI_03171
OG0005483	APOSJ_65298, APOSJ_25085, APOSJ_04040, APOSJ_25088	AMPFI_17612
OG0005484	APOSJ_19765, APOSJ_19764	AMPFI_06687
OG0005485	APOSJ_06574, APOSJ_14176, APOSJ_64611, APOSJ_06571	AMPFI_14276
OG0005485	APOSJ_39180, APOSJ_39181, APOSJ_39182, APOSJ_21994	AMPFI_07131
OG0005486	APOSJ_25458	AMPFI_02963
OG0005487	APOSJ_00727, APOSJ_10248	AMPFI_23555
OG0005488	APOSJ_50061, APOSJ_50062, APOSJ_15673, APOSJ_50060	AMPFI_13895
OG0005489	APOSJ_33864, APOSJ_58343	AMPFI_05272
OG0005490	APOSJ_38926	AMPFI_22840
OG0005491	APOSJ_41120	AMPFI_05736
OG0005492	APOSJ_56423, APOSJ_14289	AMPFI_09917
OG0005493	APOSJ_52249	AMPFI_04777
OG0005494	APOSJ_30241, APOSJ_30240	AMPFI_11106, AMPFI_11107
OG0005495	APOSJ_03523, APOSJ_03522	AMPFI_19547
OG0005496	APOSJ_18216	AMPFI_24348, AMPFI_25326
OG0005497	APOSJ_49618, APOSJ_53764, APOSJ_49616, APOSJ_39979	AMPFI_10472, AMPFI_13682
OG0005498	APOSJ_49053, APOSJ_20550	AMPFI_08703
OG0005499	APOSJ_19288	AMPFI_05385
OG0005500	APOSJ_15823	AMPFI_22845
OG0005501	APOSJ_10104, APOSJ_65260, APOSJ_10102, APOSJ_37799, APOSJ_10105, APOSJ_37797, APOSJ_10103, APOSJ_07184, APOSJ_37798, APOSJ_10101	AMPFI_13430
OG0005503	APOSJ_64372, APOSJ_26426, APOSJ_26425	AMPFI_09752
OG0005505	APOSJ_48175	AMPFI_09224
OG0005506	APOSJ_03696	AMPFI_22871
OG0005507	APOSJ_56582, APOSJ_55505, APOSJ_09039, APOSJ_55502, APOSJ_56583, APOSJ_55504	AMPFI_07464
OG0005508	APOSJ_16861, APOSJ_16862	AMPFI_13592
OG0005509	APOSJ_36332, APOSJ_36336, APOSJ_36333, APOSJ_36306, APOSJ_27072, APOSJ_36334, APOSJ_36335, APOSJ_36260	AMPFI_17710, AMPFI_04355
OG0005510	APOSJ_11192, APOSJ_11190, APOSJ_05714, APOSJ_11191	AMPFI_13823
OG0005511	APOSJ_60273, APOSJ_63142, APOSJ_60274	AMPFI_18166
OG0005513	APOSJ_53624	AMPFI_08607
OG0005514	APOSJ_02310, APOSJ_02309	AMPFI_06905, AMPFI_19883
OG0005516	APOSJ_35738, APOSJ_35736, APOSJ_35733, APOSJ_35734, APOSJ_35739, APOSJ_35735	AMPFI_07859
OG0005517	APOSJ_41789	AMPFI_13539
OG0005518	APOSJ_14804	AMPFI_07342
OG0005520	APOSJ_30100, APOSJ_30104, APOSJ_30101	AMPFI_06182
OG0005521	APOSJ_55017, APOSJ_55018	AMPFI_13473
OG0005523	APOSJ_30232, APOSJ_30234	AMPFI_19414
OG0005524	APOSJ_06099, APOSJ_06100, APOSJ_06098, APOSJ_06097	AMPFI_18619
OG0005525	APOSJ_05786, APOSJ_05787, APOSJ_05789, APOSJ_48259, APOSJ_05788	AMPFI_10846
OG0005526	APOSJ_47696, APOSJ_52973, APOSJ_48199, APOSJ_47702, APOSJ_29285, APOSJ_29282, APOSJ_47701, APOSJ_48197, APOSJ_48198, APOSJ_29284, APOSJ_29283, APOSJ_47698, APOSJ_29281, APOSJ_33243, APOSJ_47700	AMPFI_13711
OG0005527	APOSJ_00083	AMPFI_07187
OG0005528	APOSJ_24522, APOSJ_47152, APOSJ_24523, APOSJ_24525, APOSJ_24521	AMPFI_03712
OG0005529	APOSJ_31801, APOSJ_58119	AMPFI_25011, AMPFI_14705
OG0005530	APOSJ_14611, APOSJ_14612, APOSJ_14610	AMPFI_12905
OG0005531	APOSJ_07855	AMPFI_07834
OG0005532	APOSJ_33344	AMPFI_23032
OG0005533	APOSJ_33425, APOSJ_33426, APOSJ_33427, APOSJ_33428	AMPFI_07431
OG0005534	APOSJ_64635, APOSJ_64636	AMPFI_02904
OG0005535	APOSJ_59601, APOSJ_59604, APOSJ_59603, APOSJ_59602	AMPFI_20792
OG0005536	APOSJ_14194, APOSJ_14197, APOSJ_14193, APOSJ_14196, APOSJ_14195, APOSJ_14191, APOSJ_14198	AMPFI_25659
OG0005537	APOSJ_09300	AMPFI_15705
OG0005538	APOSJ_06185, APOSJ_06186, APOSJ_06187, APOSJ_06188, APOSJ_38968	AMPFI_10710
OG0005539	APOSJ_15477, APOSJ_15478, APOSJ_15476	AMPFI_17867
OG0005540	APOSJ_64708	AMPFI_01581, AMPFI_04856
OG0005541	APOSJ_46700, APOSJ_46703, APOSJ_33044, APOSJ_44423, APOSJ_46702, APOSJ_44421, APOSJ_44420, APOSJ_46701, APOSJ_44422	AMPFI_02274
OG0005542	APOSJ_07406, APOSJ_07409, APOSJ_07407, APOSJ_07408	AMPFI_23722
OG0005543	APOSJ_50847, APOSJ_50854	AMPFI_24283
OG0005544	APOSJ_15887, APOSJ_15888	AMPFI_19791
OG0005545	APOSJ_55371, APOSJ_60307	AMPFI_02918
OG0005550	APOSJ_60433, APOSJ_60432, APOSJ_60434	AMPFI_07614
OG0005551	APOSJ_12017, APOSJ_22649, APOSJ_12020, APOSJ_12018	AMPFI_13220
OG0005553	APOSJ_29494, APOSJ_15097, APOSJ_15099, APOSJ_29489, APOSJ_15098, APOSJ_29490, APOSJ_29499, APOSJ_15100	AMPFI_08016
OG0005554	APOSJ_03675, APOSJ_03674	AMPFI_09650
OG0005555	APOSJ_52473	AMPFI_15072
OG0005556	APOSJ_00229	AMPFI_06697
OG0005558	APOSJ_63045, APOSJ_50762	AMPFI_11124
OG0005559	APOSJ_55461, APOSJ_55460	AMPFI_24875
OG0005560	APOSJ_48964	AMPFI_25591
OG0005562	APOSJ_36207, APOSJ_05704, APOSJ_05703	AMPFI_08855
OG0005563	APOSJ_39911, APOSJ_39910	AMPFI_03034
OG0005564	APOSJ_38691, APOSJ_38693	AMPFI_13520
OG0005565	APOSJ_07560, APOSJ_07559, APOSJ_07561	AMPFI_06482
OG0005566	APOSJ_35035	AMPFI_06475
OG0005567	APOSJ_54849	AMPFI_24479
OG0005568	APOSJ_58578, APOSJ_63325, APOSJ_63322, APOSJ_63324, APOSJ_63320, APOSJ_63321, APOSJ_52293, APOSJ_63326	AMPFI_20754
OG0005569	APOSJ_57368	AMPFI_20507
OG0005570	APOSJ_12611	AMPFI_11973
OG0005571	APOSJ_21976, APOSJ_55481	AMPFI_04261
OG0005571	APOSJ_45540	AMPFI_01783
OG0005572	APOSJ_64961, APOSJ_64962	AMPFI_24950
OG0005573	APOSJ_49844, APOSJ_49843	AMPFI_21915, AMPFI_19508
OG0005574	APOSJ_32299, APOSJ_23179	AMPFI_22160
OG0005575	APOSJ_12717	AMPFI_00158
OG0005576	APOSJ_44316, APOSJ_10527	AMPFI_04487
OG0005578	APOSJ_18844, APOSJ_18841, APOSJ_26152, APOSJ_18840, APOSJ_18845, APOSJ_18847, APOSJ_26153, APOSJ_18842, APOSJ_18848	AMPFI_06161
OG0005579	APOSJ_22337	AMPFI_00039, AMPFI_09236
OG0005580	APOSJ_51162, APOSJ_50057, APOSJ_50059, APOSJ_51163	AMPFI_07747
OG0005581	APOSJ_41515, APOSJ_41514, APOSJ_41513	AMPFI_18611
OG0005582	APOSJ_52339	AMPFI_01101
OG0005583	APOSJ_51479, APOSJ_18459	AMPFI_04177
OG0005584	APOSJ_24643	AMPFI_00049
OG0005587	APOSJ_45952, APOSJ_45956, APOSJ_45954, APOSJ_45955, APOSJ_45957, APOSJ_45953	AMPFI_10526, AMPFI_14980
OG0005588	APOSJ_25201	AMPFI_09819
OG0005591	APOSJ_65090	AMPFI_10726
OG0005593	APOSJ_13740	AMPFI_24491
OG0005594	APOSJ_64703, APOSJ_64704, APOSJ_64706, APOSJ_60805	AMPFI_11982
OG0005595	APOSJ_00384, APOSJ_00383	AMPFI_09486
OG0005596	APOSJ_57656, APOSJ_57655	AMPFI_05570
OG0005597	APOSJ_03083, APOSJ_03082, APOSJ_49052	AMPFI_09644
OG0005598	APOSJ_38509	AMPFI_25028
OG0005599	APOSJ_00049, APOSJ_00051, APOSJ_00052, APOSJ_00050	AMPFI_03358
OG0005600	APOSJ_02835, APOSJ_21064, APOSJ_21063, APOSJ_21062	AMPFI_21973, AMPFI_20128
OG0005601	APOSJ_03963, APOSJ_24607	AMPFI_05237
OG0005602	APOSJ_16119	AMPFI_09021
OG0005603	APOSJ_35340, APOSJ_35339	AMPFI_03859, AMPFI_09704
OG0005604	APOSJ_01787, APOSJ_21039	AMPFI_08328
OG0005605	APOSJ_16440, APOSJ_16441	AMPFI_05861
OG0005607	APOSJ_57176	AMPFI_04444
OG0005608	APOSJ_64454, APOSJ_64456, APOSJ_16012, APOSJ_16014, APOSJ_16005	AMPFI_18490
OG0005609	APOSJ_32543, APOSJ_42009	AMPFI_08731
OG0005610	APOSJ_08483, APOSJ_08482	AMPFI_02152
OG0005611	APOSJ_51642	AMPFI_24172
OG0005612	APOSJ_42046	AMPFI_04427
OG0005613	APOSJ_40937, APOSJ_40936	AMPFI_05065
OG0005614	APOSJ_01200, APOSJ_43639, APOSJ_01201	AMPFI_08613
OG0005615	APOSJ_64038, APOSJ_64035	AMPFI_20265
OG0005616	APOSJ_03982, APOSJ_24702	AMPFI_08906
OG0005618	APOSJ_07819, APOSJ_64055	AMPFI_14674
OG0005619	APOSJ_10685, APOSJ_10681, APOSJ_10679, APOSJ_10680	AMPFI_00435
OG0005620	APOSJ_14820	AMPFI_06209
OG0005621	APOSJ_54836, APOSJ_37973	AMPFI_14064
OG0005622	APOSJ_40376, APOSJ_40375, APOSJ_52240, APOSJ_60047, APOSJ_40374	AMPFI_12692
OG0005623	APOSJ_22567, APOSJ_56403, APOSJ_49352, APOSJ_22569, APOSJ_22573, APOSJ_40818	AMPFI_17629
OG0005624	APOSJ_21201, APOSJ_24180, APOSJ_24179, APOSJ_21208	AMPFI_06791
OG0005626	APOSJ_08133, APOSJ_08134	AMPFI_23540
OG0005627	APOSJ_03552	AMPFI_22625
OG0005628	APOSJ_01143, APOSJ_01145, APOSJ_01144	AMPFI_19241
OG0005629	APOSJ_64257, APOSJ_64256	AMPFI_05159
OG0005630	APOSJ_25119, APOSJ_25120	AMPFI_19116
OG0005631	APOSJ_40673, APOSJ_40670, APOSJ_46471, APOSJ_40671, APOSJ_46474, APOSJ_40672, APOSJ_46479, APOSJ_46478, APOSJ_40674	AMPFI_12522
OG0005632	APOSJ_35989, APOSJ_35990, APOSJ_35991	AMPFI_19962
OG0005633	APOSJ_36050, APOSJ_36049	AMPFI_11937
OG0005634	APOSJ_54610, APOSJ_04002, APOSJ_54609, APOSJ_04003	AMPFI_00071
OG0005636	APOSJ_27098, APOSJ_27097	AMPFI_04489
OG0005637	APOSJ_40949	AMPFI_04626, AMPFI_04625
OG0005638	APOSJ_07503, APOSJ_07502, APOSJ_07500, APOSJ_07501	AMPFI_07108, AMPFI_04659, AMPFI_13052, AMPFI_16487
OG0005639	APOSJ_12304, APOSJ_05004	AMPFI_06980, AMPFI_14599
OG0005640	APOSJ_27379, APOSJ_27380, APOSJ_63703, APOSJ_27381	AMPFI_08596
OG0005641	APOSJ_19869, APOSJ_61173	AMPFI_10495
OG0005642	APOSJ_42138, APOSJ_02120	AMPFI_10380
OG0005643	APOSJ_63646, APOSJ_63647, APOSJ_34057	AMPFI_10803
OG0005644	APOSJ_56772, APOSJ_56773	AMPFI_11347
OG0005645	APOSJ_50798, APOSJ_07238	AMPFI_12021
OG0005646	APOSJ_61232	AMPFI_13253
OG0005647	APOSJ_22922, APOSJ_63189	AMPFI_15317, AMPFI_13591, AMPFI_19867, AMPFI_22883
OG0005648	APOSJ_11182, APOSJ_05678, APOSJ_42161	AMPFI_13701
OG0005649	APOSJ_06570, APOSJ_06572, APOSJ_01069	AMPFI_14935
OG0005650	APOSJ_51580, APOSJ_58121, APOSJ_58122, APOSJ_58118, APOSJ_51581, APOSJ_05471, APOSJ_46929, APOSJ_32762, APOSJ_15653, APOSJ_53101, APOSJ_52557	AMPFI_20294
OG0005651	APOSJ_15197, APOSJ_15194, APOSJ_29925, APOSJ_15196	AMPFI_21865
OG0005652	APOSJ_58541, APOSJ_58539, APOSJ_58542, APOSJ_58540	AMPFI_22497
OG0005685	APOSJ_19918	AMPFI_10251
OG0005690	APOSJ_17613	AMPFI_12489
OG0005691	APOSJ_11446, APOSJ_11447, APOSJ_11448, APOSJ_11449	AMPFI_05726
OG0005692	APOSJ_03811, APOSJ_45357, APOSJ_45355, APOSJ_45354, APOSJ_45356	AMPFI_24376
OG0005695	APOSJ_01222	AMPFI_18860
OG0005696	APOSJ_24686, APOSJ_42167	AMPFI_09377
OG0005697	APOSJ_05355, APOSJ_54848	AMPFI_14145
OG0005698	APOSJ_54081	AMPFI_00397
OG0005699	APOSJ_08230, APOSJ_08231, APOSJ_51880, APOSJ_41179, APOSJ_41180, APOSJ_41178, APOSJ_08233, APOSJ_08232	AMPFI_07976
OG0005701	APOSJ_32430	AMPFI_09363
OG0005703	APOSJ_37460, APOSJ_37461, APOSJ_57398	AMPFI_19719
OG0005704	APOSJ_06884, APOSJ_06885	AMPFI_06960
OG0005706	APOSJ_09494	AMPFI_24815
OG0005706	APOSJ_09493, APOSJ_09495	AMPFI_12297
OG0005707	APOSJ_44833, APOSJ_28088, APOSJ_28089	AMPFI_01312
OG0005708	APOSJ_43166, APOSJ_43165, APOSJ_47161	AMPFI_08122
OG0005711	APOSJ_64273, APOSJ_27770, APOSJ_64272, APOSJ_64274, APOSJ_64275, APOSJ_27769	AMPFI_09156
OG0005712	APOSJ_49778	AMPFI_00923
OG0005713	APOSJ_15683	AMPFI_06087, AMPFI_06088, AMPFI_06089
OG0005714	APOSJ_32875, APOSJ_32873, APOSJ_32872, APOSJ_32874, APOSJ_32876	AMPFI_05921
OG0005715	APOSJ_18174	AMPFI_24802
OG0005716	APOSJ_30358, APOSJ_30359	AMPFI_21645
OG0005717	APOSJ_63531, APOSJ_63532	AMPFI_22047
OG0005718	APOSJ_63409, APOSJ_63428, APOSJ_28078, APOSJ_63398	AMPFI_19464
OG0005719	APOSJ_31323, APOSJ_31324	AMPFI_09072
OG0005720	APOSJ_50198, APOSJ_50197	AMPFI_07237
OG0005721	APOSJ_15366, APOSJ_15365	AMPFI_11307
OG0005722	APOSJ_49283, APOSJ_42981	AMPFI_26052, AMPFI_20950, AMPFI_02708, AMPFI_08244
OG0005722	APOSJ_51712	AMPFI_22506
OG0005723	APOSJ_28383, APOSJ_28386, APOSJ_28384	AMPFI_12510
OG0005725	APOSJ_42244, APOSJ_42245	AMPFI_24254
OG0005726	APOSJ_17462	AMPFI_01096
OG0005727	APOSJ_33353, APOSJ_11133, APOSJ_33354	AMPFI_23005
OG0005728	APOSJ_53707, APOSJ_53717	AMPFI_22569, AMPFI_01425
OG0005729	APOSJ_35082, APOSJ_35081	AMPFI_16465
OG0005731	APOSJ_43396	AMPFI_05549
OG0005732	APOSJ_42204, APOSJ_42208, APOSJ_42205	AMPFI_10475
OG0005733	APOSJ_14940	AMPFI_17309
OG0005735	APOSJ_05975	AMPFI_00626
OG0005736	APOSJ_36888	AMPFI_16422
OG0005737	APOSJ_41917, APOSJ_41918	AMPFI_09768
OG0005738	APOSJ_00843, APOSJ_00842	AMPFI_15740
OG0005740	APOSJ_28381, APOSJ_28380, APOSJ_28379	AMPFI_09963
OG0005741	APOSJ_11942, APOSJ_11943	AMPFI_25255
OG0005744	APOSJ_53260	AMPFI_14891
OG0005745	APOSJ_38019	AMPFI_17419
OG0005746	APOSJ_41413	AMPFI_01314, AMPFI_03522
OG0005747	APOSJ_48011, APOSJ_48009, APOSJ_48586, APOSJ_52048	AMPFI_06608
OG0005748	APOSJ_21284, APOSJ_46160, APOSJ_43000, APOSJ_46161, APOSJ_09288	AMPFI_05048
OG0005749	APOSJ_06444, APOSJ_01046	AMPFI_06019
OG0005750	APOSJ_39812	AMPFI_08396
OG0005751	APOSJ_58863, APOSJ_58864, APOSJ_58861, APOSJ_35319, APOSJ_49450, APOSJ_27106, APOSJ_58860, APOSJ_58865	AMPFI_04314
OG0005752	APOSJ_19329, APOSJ_07405, APOSJ_32718, APOSJ_07412, APOSJ_62290, APOSJ_62291	AMPFI_08339
OG0005753	APOSJ_46625, APOSJ_46624	AMPFI_19664
OG0005754	APOSJ_18273	AMPFI_20595
OG0005755	APOSJ_12213, APOSJ_22849, APOSJ_12215	AMPFI_20592
OG0005756	APOSJ_40952	AMPFI_14179
OG0005757	APOSJ_12739, APOSJ_12737, APOSJ_12738, APOSJ_14936	AMPFI_07292
OG0005758	APOSJ_60426	AMPFI_09198
OG0005760	APOSJ_40083, APOSJ_40081, APOSJ_40080, APOSJ_40079, APOSJ_40077, APOSJ_40082, APOSJ_50306, APOSJ_40078	AMPFI_16205
OG0005761	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789	AMPFI_08071
OG0005762	APOSJ_44243, APOSJ_44241, APOSJ_44238, APOSJ_52761, APOSJ_44242, APOSJ_44239, APOSJ_32526, APOSJ_44240	AMPFI_06322
OG0005763	APOSJ_60017, APOSJ_60016, APOSJ_58082, APOSJ_60020, APOSJ_58083, APOSJ_60015, APOSJ_60018, APOSJ_60021	AMPFI_06899
OG0005764	APOSJ_49559, APOSJ_49560	AMPFI_08279
OG0005765	APOSJ_51929, APOSJ_22397	AMPFI_11908
OG0005766	APOSJ_10222	AMPFI_17046
OG0005768	APOSJ_50780, APOSJ_57232	AMPFI_09293
OG0005769	APOSJ_15698	AMPFI_10907
OG0005770	APOSJ_19788	AMPFI_18049
OG0005771	APOSJ_32079, APOSJ_32077	AMPFI_01299
OG0005772	APOSJ_45274	AMPFI_11305
OG0005773	APOSJ_58225, APOSJ_49082, APOSJ_19460, APOSJ_19462	AMPFI_16557
OG0005774	APOSJ_64546	AMPFI_05603
OG0005775	APOSJ_03948, APOSJ_03947	AMPFI_07449
OG0005776	APOSJ_41056, APOSJ_56703, APOSJ_41057, APOSJ_41055	AMPFI_25608
OG0005779	APOSJ_14743, APOSJ_14742	AMPFI_11915
OG0005781	APOSJ_65027, APOSJ_32550	AMPFI_12686
OG0005782	APOSJ_40183, APOSJ_36669, APOSJ_36673, APOSJ_36668, APOSJ_36671	AMPFI_03714
OG0005783	APOSJ_21381, APOSJ_21380, APOSJ_21383	AMPFI_15287, AMPFI_15288
OG0005784	APOSJ_31376	AMPFI_12391
OG0005785	APOSJ_43962, APOSJ_50473, APOSJ_43967, APOSJ_43964, APOSJ_03918, APOSJ_50469, APOSJ_43966, APOSJ_03917, APOSJ_43969, APOSJ_13778	AMPFI_03476
OG0005786	APOSJ_40578, APOSJ_04872, APOSJ_27348, APOSJ_04951, APOSJ_36921, APOSJ_40579	AMPFI_10439
OG0005788	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750	AMPFI_12930
OG0005789	APOSJ_53595, APOSJ_53594	AMPFI_10549
OG0005790	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197	AMPFI_05866
OG0005791	APOSJ_48089, APOSJ_48088, APOSJ_48087	AMPFI_05116
OG0005792	APOSJ_01033, APOSJ_01034, APOSJ_63691	AMPFI_01360
OG0005793	APOSJ_37687, APOSJ_37688, APOSJ_16577	AMPFI_00132, AMPFI_00669
OG0005794	APOSJ_30602, APOSJ_30604	AMPFI_12426
OG0005795	APOSJ_27249	AMPFI_22765
OG0005796	APOSJ_50524, APOSJ_50526, APOSJ_50525	AMPFI_06497
OG0005797	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911	AMPFI_05925
OG0005798	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111	AMPFI_20521
OG0005799	APOSJ_37642, APOSJ_37931	AMPFI_06285
OG0005801	APOSJ_30275, APOSJ_30276	AMPFI_10438
OG0005802	APOSJ_62488, APOSJ_53141	AMPFI_06847
OG0005803	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016	AMPFI_15963
OG0005804	APOSJ_45971	AMPFI_18167
OG0005805	APOSJ_05943, APOSJ_05944	AMPFI_10030
OG0005806	APOSJ_08479, APOSJ_08480	AMPFI_23372
OG0005807	APOSJ_25325	AMPFI_06203
OG0005808	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824	AMPFI_11669
OG0005809	APOSJ_35681, APOSJ_54907, APOSJ_23768, APOSJ_60810, APOSJ_54905, APOSJ_05660, APOSJ_54906, APOSJ_35680, APOSJ_23770, APOSJ_35679, APOSJ_48311, APOSJ_48312, APOSJ_23767, APOSJ_05642, APOSJ_36831, APOSJ_32115	AMPFI_01001
OG0005810	APOSJ_53786, APOSJ_47899, APOSJ_47898, APOSJ_47897, APOSJ_20723	AMPFI_05167, AMPFI_22032
OG0005811	APOSJ_03767	AMPFI_11672
OG0005812	APOSJ_45152	AMPFI_07294
OG0005813	APOSJ_27239, APOSJ_27240	AMPFI_11130
OG0005814	APOSJ_30730	AMPFI_10557
OG0005815	APOSJ_50823	AMPFI_08919
OG0005816	APOSJ_60614, APOSJ_36792, APOSJ_60616, APOSJ_36791, APOSJ_36793, APOSJ_20875	AMPFI_11791
OG0005817	APOSJ_42251	AMPFI_13154
OG0005818	APOSJ_09949	AMPFI_12530
OG0005819	APOSJ_07372	AMPFI_11841
OG0005820	APOSJ_51796, APOSJ_44670	AMPFI_22784
OG0005821	APOSJ_44197, APOSJ_44198	AMPFI_10420
OG0005822	APOSJ_25065	AMPFI_19839
OG0005823	APOSJ_01935	AMPFI_09872
OG0005824	APOSJ_47994	AMPFI_21619
OG0005825	APOSJ_52732, APOSJ_59104, APOSJ_54007	AMPFI_11390
OG0005826	APOSJ_32334, APOSJ_32333, APOSJ_10989, APOSJ_10990, APOSJ_10988, APOSJ_38987	AMPFI_11203
OG0005827	APOSJ_22735, APOSJ_22737	AMPFI_07624
OG0005828	APOSJ_06676	AMPFI_11110
OG0005830	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893	AMPFI_11255
OG0005832	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496	AMPFI_09133
OG0005833	APOSJ_05810, APOSJ_05811	AMPFI_15825
OG0005834	APOSJ_59261, APOSJ_29238	AMPFI_16427
OG0005835	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519	AMPFI_07548
OG0005836	APOSJ_01508, APOSJ_01509	AMPFI_04323
OG0005837	APOSJ_56243, APOSJ_56244	AMPFI_24762
OG0005839	APOSJ_42634	AMPFI_00485
OG0005840	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353	AMPFI_05520
OG0005842	APOSJ_21443, APOSJ_21442	AMPFI_14150
OG0005843	APOSJ_44508	AMPFI_14005
OG0005844	APOSJ_47078, APOSJ_26408, APOSJ_47077, APOSJ_47076	AMPFI_06355
OG0005845	APOSJ_17083	AMPFI_17578
OG0005846	APOSJ_27961, APOSJ_27960	AMPFI_07676
OG0005847	APOSJ_57030	AMPFI_23539, AMPFI_22660, AMPFI_00017
OG0005848	APOSJ_09802	AMPFI_06719
OG0005849	APOSJ_50009	AMPFI_11348
OG0005850	APOSJ_12652, APOSJ_12651	AMPFI_24439
OG0005851	APOSJ_19232	AMPFI_25319
OG0005852	APOSJ_14120, APOSJ_14117, APOSJ_14121, APOSJ_14118, APOSJ_14115, APOSJ_14119, APOSJ_27506, APOSJ_14116	AMPFI_13042
OG0005853	APOSJ_06630	AMPFI_08346
OG0005854	APOSJ_53651, APOSJ_63563, APOSJ_63564	AMPFI_08661
OG0005855	APOSJ_10243, APOSJ_31150, APOSJ_10244, APOSJ_10241, APOSJ_10242	AMPFI_11257
OG0005857	APOSJ_08960, APOSJ_57146	AMPFI_12043
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	AMPFI_25602
OG0005859	APOSJ_09768, APOSJ_09770	AMPFI_10389
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	AMPFI_25002
OG0005861	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461	AMPFI_12088
OG0005862	APOSJ_40219	AMPFI_08653
OG0005862	APOSJ_44113, APOSJ_44114, APOSJ_02473, APOSJ_49384	AMPFI_10924, AMPFI_05982, AMPFI_12938
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	AMPFI_11911
OG0005864	APOSJ_35678, APOSJ_35677	AMPFI_07558
OG0005865	APOSJ_61153, APOSJ_61151	AMPFI_18702
OG0005866	APOSJ_00147	AMPFI_06903
OG0005867	APOSJ_31457, APOSJ_31458	AMPFI_11525, AMPFI_01370
OG0005869	APOSJ_60086	AMPFI_12200
OG0005870	APOSJ_55202, APOSJ_36769	AMPFI_13611
OG0005871	APOSJ_44184, APOSJ_44186	AMPFI_06117
OG0005872	APOSJ_40239	AMPFI_23922
OG0005874	APOSJ_46412	AMPFI_20641
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	AMPFI_06350
OG0005876	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840	AMPFI_24444
OG0005877	APOSJ_22102, APOSJ_22103	AMPFI_23009
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	AMPFI_08841
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	AMPFI_22803
OG0005880	APOSJ_33168	AMPFI_10332
