Orthogroup	APOSJ_ok	LYTVA_ok
OG0007360	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938	LYTVA_01643
OG0007361	APOSJ_34784	LYTVA_06556
OG0007363	APOSJ_32242	LYTVA_06669
OG0007364	APOSJ_26331	LYTVA_15849
OG0007365	APOSJ_07009, APOSJ_32636, APOSJ_32637	LYTVA_02308, LYTVA_06457
OG0007366	APOSJ_31758, APOSJ_31757, APOSJ_31759	LYTVA_11005
OG0007367	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802	LYTVA_04852
OG0007368	APOSJ_49565, APOSJ_49564	LYTVA_17542, LYTVA_00624
OG0007369	APOSJ_20755, APOSJ_20754	LYTVA_19408, LYTVA_18884
OG0007370	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855	LYTVA_06055
OG0007371	APOSJ_05203, APOSJ_05204	LYTVA_08968
OG0007372	APOSJ_47949, APOSJ_47951, APOSJ_47950	LYTVA_18746
OG0007373	APOSJ_54463, APOSJ_29602	LYTVA_15629
OG0007374	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158	LYTVA_08561
OG0007375	APOSJ_59816, APOSJ_61226	LYTVA_29369
OG0007376	APOSJ_04287	LYTVA_19972
OG0007377	APOSJ_22496, APOSJ_22495, APOSJ_22497	LYTVA_26494
OG0007378	APOSJ_32119, APOSJ_32118	LYTVA_05887
OG0007379	APOSJ_42997, APOSJ_63432	LYTVA_05996, LYTVA_05995
OG0007380	APOSJ_43045	LYTVA_29427
OG0007382	APOSJ_56678, APOSJ_14341	LYTVA_04728
OG0007383	APOSJ_16238	LYTVA_25466
OG0007385	APOSJ_46590	LYTVA_19121
OG0007386	APOSJ_01169	LYTVA_07566
OG0007387	APOSJ_21483	LYTVA_11399
OG0007388	APOSJ_05379	LYTVA_28469
OG0007389	APOSJ_64566	LYTVA_27684
OG0007390	APOSJ_63577	LYTVA_17759
OG0007391	APOSJ_04251	LYTVA_27612
OG0007393	APOSJ_53832	LYTVA_16834
OG0007394	APOSJ_01644, APOSJ_01645	LYTVA_29547
OG0007395	APOSJ_54612	LYTVA_10851
OG0007396	APOSJ_39335	LYTVA_21805
OG0007397	APOSJ_50479	LYTVA_06439
OG0007398	APOSJ_26882, APOSJ_54858	LYTVA_15791
OG0007399	APOSJ_42198	LYTVA_24113
OG0007400	APOSJ_58231	LYTVA_13880
OG0007402	APOSJ_49925, APOSJ_49926	LYTVA_04009
OG0007403	APOSJ_44464, APOSJ_44466	LYTVA_10578
OG0007404	APOSJ_25142, APOSJ_24831, APOSJ_38774, APOSJ_24830, APOSJ_24834, APOSJ_05790, APOSJ_38770, APOSJ_24833, APOSJ_25145, APOSJ_24829, APOSJ_38769, APOSJ_38771	LYTVA_10389, LYTVA_17043
OG0007405	APOSJ_42742	LYTVA_23328
OG0007406	APOSJ_47874	LYTVA_23327
OG0007407	APOSJ_09861, APOSJ_09860, APOSJ_50238	LYTVA_24874
OG0007408	APOSJ_47695	LYTVA_17573
OG0007409	APOSJ_05303, APOSJ_05302	LYTVA_06962
OG0007410	APOSJ_01525	LYTVA_19785
OG0007412	APOSJ_42010	LYTVA_13953
OG0007413	APOSJ_20537	LYTVA_12200
OG0007414	APOSJ_29005	LYTVA_02207
OG0007415	APOSJ_31789	LYTVA_24128, LYTVA_22964
OG0007416	APOSJ_37464, APOSJ_60721, APOSJ_37462	LYTVA_05946
OG0007417	APOSJ_04996	LYTVA_01637
OG0007418	APOSJ_27061	LYTVA_20251
OG0007420	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967	LYTVA_03332
OG0007421	APOSJ_20549, APOSJ_20548	LYTVA_21519
OG0007423	APOSJ_31700, APOSJ_31699	LYTVA_22179
OG0007424	APOSJ_24053, APOSJ_24054	LYTVA_28915
OG0007425	APOSJ_14859, APOSJ_14860	LYTVA_25706
OG0007426	APOSJ_40505, APOSJ_40506	LYTVA_28110
OG0007428	APOSJ_18898	LYTVA_18257
OG0007429	APOSJ_08623, APOSJ_08624, APOSJ_55001	LYTVA_16880, LYTVA_16876
OG0007430	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018	LYTVA_01743
OG0007432	APOSJ_34332	LYTVA_30029
OG0007433	APOSJ_10528, APOSJ_10530	LYTVA_26445
OG0007435	APOSJ_49650, APOSJ_25691, APOSJ_25692, APOSJ_25694, APOSJ_25693, APOSJ_25689, APOSJ_25690, APOSJ_31983, APOSJ_25695	LYTVA_04168, LYTVA_12359
OG0007437	APOSJ_26282, APOSJ_26283	LYTVA_12547
OG0007438	APOSJ_03209, APOSJ_03210	LYTVA_08752
OG0007439	APOSJ_10207	LYTVA_15776
OG0007441	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975	LYTVA_02745
OG0007443	APOSJ_22915, APOSJ_22916, APOSJ_22917	LYTVA_22108
OG0007445	APOSJ_28035, APOSJ_28034	LYTVA_25194
OG0007446	APOSJ_30397	LYTVA_20327
OG0007447	APOSJ_00394, APOSJ_35376	LYTVA_26906
OG0007448	APOSJ_51016, APOSJ_51017	LYTVA_05884, LYTVA_06345, LYTVA_19307
OG0007449	APOSJ_36744, APOSJ_36742, APOSJ_36741, APOSJ_36743	LYTVA_05951
OG0007450	APOSJ_13999	LYTVA_00850
OG0007451	APOSJ_43780	LYTVA_21924, LYTVA_18802
OG0007452	APOSJ_37963	LYTVA_06058
OG0007454	APOSJ_05135, APOSJ_05134	LYTVA_28426
OG0007455	APOSJ_19769, APOSJ_19771	LYTVA_13341
OG0007456	APOSJ_44072, APOSJ_44071	LYTVA_23476
OG0007457	APOSJ_55749	LYTVA_13606
OG0007458	APOSJ_17630	LYTVA_22841
OG0007459	APOSJ_47522, APOSJ_11138	LYTVA_09289
OG0007460	APOSJ_52023	LYTVA_08625
OG0007461	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252	LYTVA_18774
OG0007462	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466	LYTVA_09490, LYTVA_13057
OG0007464	APOSJ_39131, APOSJ_46382	LYTVA_10781
OG0007465	APOSJ_05522, APOSJ_05521	LYTVA_26141
OG0007466	APOSJ_43950	LYTVA_10130
OG0007467	APOSJ_14365	LYTVA_02679
OG0007468	APOSJ_46722	LYTVA_03501
OG0007469	APOSJ_10622, APOSJ_10621	LYTVA_10120
OG0007471	APOSJ_18185, APOSJ_20727	LYTVA_12320
OG0007472	APOSJ_53138, APOSJ_53137	LYTVA_00584
OG0007474	APOSJ_25384, APOSJ_25383, APOSJ_25385	LYTVA_15161, LYTVA_03974
OG0007475	APOSJ_59852, APOSJ_59851, APOSJ_59850	LYTVA_27620
OG0007476	APOSJ_11135	LYTVA_27412
OG0007477	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838	LYTVA_29029
OG0007478	APOSJ_39185	LYTVA_19699
OG0007479	APOSJ_24361, APOSJ_22189	LYTVA_01291
OG0007480	APOSJ_17561, APOSJ_17560	LYTVA_24798
OG0007481	APOSJ_08815, APOSJ_56246	LYTVA_08388
OG0007482	APOSJ_56374	LYTVA_29492
OG0007483	APOSJ_24186	LYTVA_15083
OG0007484	APOSJ_20434	LYTVA_07505
OG0007486	APOSJ_44549	LYTVA_20001
OG0007487	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139	LYTVA_02756
OG0007489	APOSJ_64774	LYTVA_00864
OG0007490	APOSJ_48671, APOSJ_48670	LYTVA_13021
OG0007492	APOSJ_24846, APOSJ_24852	LYTVA_10069
OG0007493	APOSJ_15054, APOSJ_15053	LYTVA_16474
OG0007494	APOSJ_63591	LYTVA_11090
OG0007497	APOSJ_60806, APOSJ_60807	LYTVA_14734
OG0007500	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185	LYTVA_18267
OG0007501	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630	LYTVA_22863
OG0007503	APOSJ_14688	LYTVA_07667
OG0007504	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528	LYTVA_16801
OG0007509	APOSJ_22228	LYTVA_00585, LYTVA_20658
OG0007510	APOSJ_48359, APOSJ_48360	LYTVA_15578
OG0007511	APOSJ_28680	LYTVA_21087, LYTVA_23442, LYTVA_29079, LYTVA_21284, LYTVA_17333
OG0007513	APOSJ_56124, APOSJ_22446	LYTVA_01675
OG0007514	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218	LYTVA_01131
OG0007517	APOSJ_46614, APOSJ_16841, APOSJ_62115	LYTVA_01445
OG0007518	APOSJ_61569	LYTVA_05377
OG0007522	APOSJ_27446, APOSJ_36389	LYTVA_24173, LYTVA_04050
OG0007525	APOSJ_36525	LYTVA_17746, LYTVA_17745
OG0007527	APOSJ_44760	LYTVA_20160
OG0007528	APOSJ_03313, APOSJ_03314	LYTVA_17660, LYTVA_13424
OG0007529	APOSJ_41630	LYTVA_24821
OG0007533	APOSJ_18050	LYTVA_15407
OG0007537	APOSJ_14874, APOSJ_14875, APOSJ_03190, APOSJ_62953, APOSJ_54460, APOSJ_12214, APOSJ_14873, APOSJ_03188, APOSJ_65158, APOSJ_54461, APOSJ_14872, APOSJ_62951, APOSJ_09076, APOSJ_54462, APOSJ_62954, APOSJ_50225	LYTVA_19442
OG0007538	APOSJ_19581, APOSJ_02431, APOSJ_19556, APOSJ_02432, APOSJ_58889, APOSJ_19583, APOSJ_58757, APOSJ_58753, APOSJ_50778, APOSJ_19582, APOSJ_58891, APOSJ_19580, APOSJ_58892, APOSJ_02430, APOSJ_58760, APOSJ_19579, APOSJ_01956, APOSJ_19555, APOSJ_58888, APOSJ_19558	LYTVA_23295
OG0007539	APOSJ_08307	LYTVA_08045
OG0007583	APOSJ_63133, APOSJ_51270	LYTVA_02898
OG0007584	APOSJ_29171, APOSJ_47545, APOSJ_47546	LYTVA_07507
OG0007586	APOSJ_33070, APOSJ_33069, APOSJ_33074	LYTVA_23540
OG0007587	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830	LYTVA_06191
OG0007588	APOSJ_30827	LYTVA_19122
OG0007589	APOSJ_21013, APOSJ_21012	LYTVA_15571
OG0007590	APOSJ_03353	LYTVA_22603
OG0007591	APOSJ_13984	LYTVA_15821
OG0007595	APOSJ_28419, APOSJ_28418	LYTVA_04822, LYTVA_27964
OG0007598	APOSJ_47855, APOSJ_47856	LYTVA_14137
OG0007600	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	APOSJ_48280, APOSJ_48278, APOSJ_48279	LYTVA_20410
OG0007602	APOSJ_12687	LYTVA_19111
OG0007603	APOSJ_59246	LYTVA_01215
OG0007604	APOSJ_21045, APOSJ_13768	LYTVA_27072, LYTVA_11917
OG0007605	APOSJ_57733, APOSJ_57732	LYTVA_23223
OG0007607	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002	LYTVA_28351
OG0007608	APOSJ_22316, APOSJ_22317	LYTVA_19572
OG0007609	APOSJ_41441, APOSJ_41442	LYTVA_28776
OG0007610	APOSJ_20984	LYTVA_01262
OG0007611	APOSJ_44281, APOSJ_10768, APOSJ_44280	LYTVA_10154
OG0007612	APOSJ_61654	LYTVA_02241
OG0007613	APOSJ_41585	LYTVA_11371
OG0007615	APOSJ_15242	LYTVA_01668
OG0007616	APOSJ_61719	LYTVA_04326
OG0007617	APOSJ_11199	LYTVA_06763
OG0007618	APOSJ_36206	LYTVA_17818
OG0007619	APOSJ_20532, APOSJ_46029	LYTVA_16958
OG0007620	APOSJ_57238, APOSJ_33986, APOSJ_31567, APOSJ_56591	LYTVA_25475, LYTVA_25480, LYTVA_04681, LYTVA_17793, LYTVA_04682, LYTVA_08744, LYTVA_07138
OG0007621	APOSJ_00636	LYTVA_28737
OG0007623	APOSJ_04190	LYTVA_25391
OG0007624	APOSJ_29108	LYTVA_26685
OG0007625	APOSJ_17716, APOSJ_29790	LYTVA_02355
OG0007625	APOSJ_62916, APOSJ_17944	LYTVA_27556
OG0007626	APOSJ_11439, APOSJ_11440	LYTVA_26960
OG0007628	APOSJ_44519, APOSJ_44520	LYTVA_20735
OG0007630	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087	LYTVA_21472
OG0007631	APOSJ_03401, APOSJ_03399	LYTVA_08707, LYTVA_01412
OG0007632	APOSJ_21934, APOSJ_21932	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	APOSJ_45140	LYTVA_11264
OG0007635	APOSJ_17863, APOSJ_46852	LYTVA_00547
OG0007636	APOSJ_43405	LYTVA_16108
OG0007637	APOSJ_04512, APOSJ_04513	LYTVA_23253
OG0007638	APOSJ_37000	LYTVA_28819, LYTVA_12541
OG0007639	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877	LYTVA_29195
OG0007640	APOSJ_19906	LYTVA_16975, LYTVA_04217
OG0007642	APOSJ_24500, APOSJ_24502	LYTVA_19507
OG0007643	APOSJ_17762, APOSJ_61765	LYTVA_13772, LYTVA_29417
OG0007644	APOSJ_60630, APOSJ_51156, APOSJ_51155, APOSJ_06866, APOSJ_13874, APOSJ_06875, APOSJ_17378, APOSJ_32608, APOSJ_60637, APOSJ_51153, APOSJ_17374, APOSJ_51154, APOSJ_60645, APOSJ_32606, APOSJ_32607, APOSJ_30776, APOSJ_44862, APOSJ_17371, APOSJ_17377, APOSJ_41320, APOSJ_51157, APOSJ_56593	LYTVA_06491
OG0007646	APOSJ_27306	LYTVA_11672
OG0007647	APOSJ_46826, APOSJ_50598	LYTVA_17226, LYTVA_08417
OG0007648	APOSJ_18949	LYTVA_16410
OG0007649	APOSJ_18272	LYTVA_29126
OG0007650	APOSJ_06067	LYTVA_04025
OG0007652	APOSJ_01937	LYTVA_12087
OG0007653	APOSJ_46957	LYTVA_26389
OG0007656	APOSJ_37917	LYTVA_03488
OG0007657	APOSJ_39247	LYTVA_24805
OG0007660	APOSJ_59717, APOSJ_59716	LYTVA_02046
OG0007661	APOSJ_36971, APOSJ_36970, APOSJ_36972	LYTVA_26111, LYTVA_04003
OG0007662	APOSJ_32399	LYTVA_26859
OG0007663	APOSJ_15618	LYTVA_06307
OG0007665	APOSJ_28854	LYTVA_17087
OG0007667	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995	LYTVA_11978
OG0007668	APOSJ_51327, APOSJ_51324	LYTVA_01048
OG0007670	APOSJ_15699	LYTVA_03178
OG0007671	APOSJ_40392	LYTVA_00969
OG0007672	APOSJ_39985	LYTVA_09144
OG0007673	APOSJ_43198	LYTVA_06130
OG0007674	APOSJ_18929, APOSJ_18930	LYTVA_19731, LYTVA_05255
OG0007675	APOSJ_33863	LYTVA_10928
OG0007676	APOSJ_35148	LYTVA_12495
OG0007677	APOSJ_32207	LYTVA_26927
OG0007678	APOSJ_32315, APOSJ_14506	LYTVA_02696
OG0007679	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921	LYTVA_08970
OG0007683	APOSJ_42004, APOSJ_42003, APOSJ_17706	LYTVA_17616
OG0007685	APOSJ_36019	LYTVA_02760
OG0007686	APOSJ_05699, APOSJ_52900	LYTVA_12208
OG0007687	APOSJ_10166, APOSJ_10167, APOSJ_25129	LYTVA_15396
OG0007689	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293	LYTVA_19628
OG0007690	APOSJ_08597	LYTVA_28416
OG0007691	APOSJ_09125	LYTVA_22077
OG0007692	APOSJ_52739	LYTVA_24951
OG0007694	APOSJ_64681	LYTVA_26876
OG0007695	APOSJ_26392	LYTVA_05499, LYTVA_10609
OG0007696	APOSJ_25884	LYTVA_24378
OG0007697	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329	LYTVA_10922
OG0007700	APOSJ_42012	LYTVA_07316
OG0007701	APOSJ_08845	LYTVA_21781
OG0007702	APOSJ_16468, APOSJ_16467	LYTVA_05328
OG0007703	APOSJ_11401, APOSJ_12163	LYTVA_27223, LYTVA_22526
OG0007704	APOSJ_59327	LYTVA_08360
OG0007705	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052	LYTVA_14287
OG0007708	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267	LYTVA_29207
OG0007710	APOSJ_64285, APOSJ_64284	LYTVA_27831, LYTVA_14619, LYTVA_04387
OG0007711	APOSJ_64616, APOSJ_64618, APOSJ_21391, APOSJ_64619	LYTVA_29385, LYTVA_17924
OG0007713	APOSJ_58504	LYTVA_11468
OG0007714	APOSJ_47409, APOSJ_39545	LYTVA_09705
OG0007716	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670	LYTVA_19321
OG0007719	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173	LYTVA_26116
OG0007721	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163	LYTVA_28411
OG0007722	APOSJ_64468	LYTVA_18125
OG0007723	APOSJ_15127	LYTVA_01240
OG0007725	APOSJ_63011, APOSJ_63010	LYTVA_20581, LYTVA_05852, LYTVA_03891
OG0007727	APOSJ_27606, APOSJ_14786	LYTVA_12845, LYTVA_28212
OG0007728	APOSJ_20323	LYTVA_04426
OG0007730	APOSJ_25497, APOSJ_24079	LYTVA_17502
OG0007732	APOSJ_38942, APOSJ_38943	LYTVA_00596
OG0007733	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242	LYTVA_17250
OG0007734	APOSJ_47454, APOSJ_47453, APOSJ_47452	LYTVA_12740
OG0007735	APOSJ_37413, APOSJ_34136	LYTVA_08877
OG0007737	APOSJ_23511	LYTVA_07110, LYTVA_07111
OG0007738	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593	LYTVA_26772
OG0007739	APOSJ_60438	LYTVA_25107
OG0007740	APOSJ_64766, APOSJ_61292, APOSJ_64767	LYTVA_13616, LYTVA_03535
OG0007742	APOSJ_17504	LYTVA_04252
OG0007743	APOSJ_33239, APOSJ_33237	LYTVA_21362
OG0007744	APOSJ_54566, APOSJ_40709	LYTVA_19072
OG0007745	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846	LYTVA_03413
OG0007746	APOSJ_37109, APOSJ_32231	LYTVA_12054
OG0007747	APOSJ_41187, APOSJ_41194, APOSJ_41188, APOSJ_41193, APOSJ_41192, APOSJ_41191	LYTVA_08028, LYTVA_13506
OG0007748	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851	LYTVA_16035
OG0007749	APOSJ_05959	LYTVA_25973
OG0007751	APOSJ_31881	LYTVA_20108
OG0007752	APOSJ_05919, APOSJ_05918	LYTVA_05758
OG0007753	APOSJ_09452	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	APOSJ_11636	LYTVA_02556, LYTVA_22115
OG0007755	APOSJ_44299	LYTVA_27977
OG0007756	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967	LYTVA_26790, LYTVA_01408
OG0007757	APOSJ_42162	LYTVA_29634
OG0007758	APOSJ_00722, APOSJ_00721	LYTVA_02245
OG0007762	APOSJ_05373	LYTVA_02092
OG0007763	APOSJ_57761	LYTVA_23256
OG0007764	APOSJ_40144	LYTVA_05432
OG0007765	APOSJ_07759, APOSJ_61087	LYTVA_28454
OG0007766	APOSJ_28798	LYTVA_16803
OG0007767	APOSJ_21727, APOSJ_06802	LYTVA_18171
OG0007768	APOSJ_44913	LYTVA_26406
OG0007769	APOSJ_27398, APOSJ_27399, APOSJ_27397	LYTVA_15736
OG0007770	APOSJ_39061, APOSJ_39060, APOSJ_39062	LYTVA_17778
OG0007771	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195	LYTVA_23243
OG0007772	APOSJ_37333	LYTVA_28492
OG0007773	APOSJ_24453	LYTVA_28425
OG0007774	APOSJ_57510	LYTVA_07983
OG0007775	APOSJ_37326, APOSJ_37327	LYTVA_27798
OG0007776	APOSJ_27131, APOSJ_27130	LYTVA_09426
OG0007779	APOSJ_32848, APOSJ_32847	LYTVA_04248
OG0007780	APOSJ_46436, APOSJ_25498	LYTVA_19102
OG0007782	APOSJ_44327	LYTVA_11501
OG0007783	APOSJ_01960	LYTVA_18320
OG0007784	APOSJ_50170, APOSJ_44397	LYTVA_09607
OG0007786	APOSJ_43351	LYTVA_30038
OG0007788	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381	LYTVA_09000
OG0007789	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640	LYTVA_08173
OG0007792	APOSJ_08193, APOSJ_08194, APOSJ_08196	LYTVA_11746
OG0007792	APOSJ_38571, APOSJ_38568, APOSJ_38567, APOSJ_38569	LYTVA_13324
OG0007794	APOSJ_03256, APOSJ_20189	LYTVA_26977
OG0007796	APOSJ_18441, APOSJ_18444	LYTVA_11355
OG0007798	APOSJ_09427	LYTVA_16861, LYTVA_18242
OG0007799	APOSJ_37450, APOSJ_37451	LYTVA_21389
OG0007800	APOSJ_01767	LYTVA_15028
OG0007801	APOSJ_40019	LYTVA_25330
OG0007802	APOSJ_24023	LYTVA_18290
OG0007803	APOSJ_34976	LYTVA_01593
OG0007804	APOSJ_08716, APOSJ_08717	LYTVA_03179
OG0007805	APOSJ_13208	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961
OG0007808	APOSJ_10538	LYTVA_22541, LYTVA_16872
OG0007809	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632	LYTVA_16781
OG0007810	APOSJ_01691, APOSJ_01692	LYTVA_14635
OG0007812	APOSJ_30643, APOSJ_04931	LYTVA_27813
OG0007813	APOSJ_58423	LYTVA_09962
OG0007814	APOSJ_02112, APOSJ_02111	LYTVA_15113, LYTVA_01159
OG0007815	APOSJ_43497	LYTVA_06622
OG0007816	APOSJ_56226	LYTVA_20731
OG0007817	APOSJ_41599	LYTVA_09211
OG0007820	APOSJ_18838, APOSJ_54142	LYTVA_07692
OG0007823	APOSJ_07308	LYTVA_16470
OG0007824	APOSJ_64507	LYTVA_18978
OG0007825	APOSJ_11194, APOSJ_58685	LYTVA_10012
OG0007826	APOSJ_38026, APOSJ_38028	LYTVA_16290
OG0007827	APOSJ_12653, APOSJ_12650	LYTVA_28200
OG0007828	APOSJ_35876, APOSJ_35879	LYTVA_14710
OG0007829	APOSJ_63161	LYTVA_07496, LYTVA_18844
OG0007830	APOSJ_59767	LYTVA_21502
OG0007831	APOSJ_17577	LYTVA_18643
OG0007833	APOSJ_39518	LYTVA_14327
OG0007834	APOSJ_28234, APOSJ_45688	LYTVA_12110
OG0007835	APOSJ_09388, APOSJ_20233, APOSJ_09387	LYTVA_08884
OG0007836	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636	LYTVA_26464
OG0007837	APOSJ_56746, APOSJ_44354, APOSJ_11262	LYTVA_26889
OG0007838	APOSJ_28337, APOSJ_28338	LYTVA_02755
OG0007840	APOSJ_12720	LYTVA_25217
OG0007841	APOSJ_59348	LYTVA_02552
OG0007843	APOSJ_13560, APOSJ_13561	LYTVA_10686
OG0007847	APOSJ_46268, APOSJ_46269	LYTVA_12660
OG0007848	APOSJ_16156, APOSJ_16157	LYTVA_21280
OG0007849	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594	LYTVA_16742
OG0007850	APOSJ_38482, APOSJ_38483	LYTVA_11256
OG0007851	APOSJ_38919, APOSJ_13168	LYTVA_16986
OG0007857	APOSJ_55314	LYTVA_04563
OG0007859	APOSJ_50668	LYTVA_21734, LYTVA_08980
OG0007862	APOSJ_45739, APOSJ_54152	LYTVA_01856
OG0007866	APOSJ_64828, APOSJ_64826, APOSJ_61720, APOSJ_12173, APOSJ_12172, APOSJ_29769, APOSJ_64829, APOSJ_12171, APOSJ_55261	LYTVA_29112
OG0007907	APOSJ_56144, APOSJ_56145	LYTVA_20630, LYTVA_17910
OG0007908	APOSJ_36599	LYTVA_00128
OG0007911	APOSJ_12257	LYTVA_20096
OG0007912	APOSJ_33437	LYTVA_21780
OG0007913	APOSJ_46696	LYTVA_02876
OG0007915	APOSJ_08398, APOSJ_08397	LYTVA_11903
OG0007917	APOSJ_61606	LYTVA_27582
OG0007920	APOSJ_18923, APOSJ_54747	LYTVA_23299
OG0007921	APOSJ_03277	LYTVA_17931
OG0007924	APOSJ_40090, APOSJ_50368, APOSJ_50383, APOSJ_40095	LYTVA_03082
OG0007925	APOSJ_26732	LYTVA_19385
OG0007926	APOSJ_21593, APOSJ_46197	LYTVA_27557
OG0007927	APOSJ_09185	LYTVA_12602
OG0007928	APOSJ_09191, APOSJ_09190	LYTVA_16597, LYTVA_20725
OG0007929	APOSJ_26298, APOSJ_26300, APOSJ_26299	LYTVA_13569, LYTVA_05871
OG0007930	APOSJ_31731, APOSJ_51776	LYTVA_24546
OG0007931	APOSJ_31753	LYTVA_25938
OG0007933	APOSJ_49368	LYTVA_28872, LYTVA_22503
OG0007934	APOSJ_18276, APOSJ_18274, APOSJ_18277	LYTVA_02611
OG0007935	APOSJ_40800	LYTVA_06445
OG0007937	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101	LYTVA_24311
OG0007938	APOSJ_16511, APOSJ_16512, APOSJ_16510	LYTVA_22645, LYTVA_12290
OG0007943	APOSJ_57289	LYTVA_23768
OG0007944	APOSJ_10423	LYTVA_18958
OG0007946	APOSJ_56691	LYTVA_22492
OG0007947	APOSJ_16372	LYTVA_18731
OG0007948	APOSJ_39830, APOSJ_39829	LYTVA_12792
OG0007950	APOSJ_02634, APOSJ_02635	LYTVA_12186
OG0007951	APOSJ_14441, APOSJ_14440	LYTVA_13182
OG0007953	APOSJ_12790, APOSJ_12789	LYTVA_29452
OG0007954	APOSJ_10113	LYTVA_00640
OG0007958	APOSJ_24354, APOSJ_24353	LYTVA_21325
OG0007959	APOSJ_25135	LYTVA_00997
OG0007961	APOSJ_05507	LYTVA_25534
OG0007962	APOSJ_39048	LYTVA_17754
OG0007963	APOSJ_00379, APOSJ_00378, APOSJ_00376, APOSJ_00377	LYTVA_14762
OG0007964	APOSJ_22928, APOSJ_22927	LYTVA_00218
OG0007965	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632	LYTVA_25490
OG0007966	APOSJ_58734	LYTVA_05372
OG0007967	APOSJ_45572, APOSJ_00043, APOSJ_20503, APOSJ_41543	LYTVA_01214
OG0007968	APOSJ_20718	LYTVA_29252
OG0007970	APOSJ_40799, APOSJ_40798, APOSJ_40797	LYTVA_27392
OG0007972	APOSJ_60604	LYTVA_29552
OG0007974	APOSJ_58356	LYTVA_10596
OG0007975	APOSJ_03609	LYTVA_06387
OG0007976	APOSJ_18713, APOSJ_18714	LYTVA_13154
OG0007977	APOSJ_00593	LYTVA_01651
OG0007980	APOSJ_44921	LYTVA_24730
OG0007981	APOSJ_48772, APOSJ_07776, APOSJ_07777	LYTVA_26180
OG0007984	APOSJ_62329	LYTVA_27635
OG0007985	APOSJ_35488, APOSJ_35487, APOSJ_35489	LYTVA_13055
OG0007986	APOSJ_29320, APOSJ_16479, APOSJ_16483	LYTVA_07433, LYTVA_01799
OG0007987	APOSJ_48844, APOSJ_28677, APOSJ_28678	LYTVA_08176
OG0007988	APOSJ_18859	LYTVA_17501
