Orthogroup	APOSJ_ok	BRAFL
OG0005141	APOSJ_52481	bflo_12546
OG0005142	APOSJ_00607, APOSJ_00606	bflo_24616
OG0005143	APOSJ_32766, APOSJ_32765	bflo_21983
OG0005144	APOSJ_53256, APOSJ_51696, APOSJ_53261	bflo_26212
OG0005145	APOSJ_41246, APOSJ_58084, APOSJ_41245, APOSJ_41247	bflo_06310
OG0005148	APOSJ_18217, APOSJ_16435	bflo_06598, bflo_00242
OG0005148	APOSJ_05380, APOSJ_54857	bflo_06774
OG0005149	APOSJ_50030, APOSJ_50031, APOSJ_50029	bflo_07714
OG0005150	APOSJ_05785, APOSJ_36677	bflo_11515
OG0005151	APOSJ_30117	bflo_21590
OG0005152	APOSJ_14994, APOSJ_14993	bflo_08896
OG0005154	APOSJ_09985, APOSJ_09986	bflo_25581
OG0005155	APOSJ_18709	bflo_21651
OG0005156	APOSJ_35510, APOSJ_35508, APOSJ_35506, APOSJ_35509, APOSJ_35513, APOSJ_35507, APOSJ_35512, APOSJ_35511	bflo_02417
OG0005157	APOSJ_64541	bflo_18814
OG0005158	APOSJ_00887	bflo_19145
OG0005159	APOSJ_09552, APOSJ_61440, APOSJ_09553	bflo_25871, bflo_24365
OG0005160	APOSJ_50805	bflo_19980, bflo_21106
OG0005162	APOSJ_19551	bflo_25553
OG0005163	APOSJ_16884	bflo_15762
OG0005164	APOSJ_14313, APOSJ_14312, APOSJ_24508	bflo_11167
OG0005165	APOSJ_24681, APOSJ_24683, APOSJ_24680, APOSJ_24685, APOSJ_24679, APOSJ_24682, APOSJ_24684, APOSJ_24678, APOSJ_09526	bflo_15901
OG0005168	APOSJ_26423, APOSJ_26422	bflo_08733
OG0005169	APOSJ_23382	bflo_22043
OG0005170	APOSJ_33196	bflo_10039
OG0005171	APOSJ_37316, APOSJ_37314, APOSJ_37315, APOSJ_37313	bflo_11564
OG0005172	APOSJ_41739	bflo_12562
OG0005173	APOSJ_15709, APOSJ_15710	bflo_07635
OG0005174	APOSJ_16696	bflo_00211
OG0005175	APOSJ_40371, APOSJ_40372, APOSJ_40373	bflo_24985
OG0005176	APOSJ_21127	bflo_20599
OG0005177	APOSJ_56717	bflo_02338, bflo_15074, bflo_04716, bflo_04720, bflo_02597
OG0005178	APOSJ_17737, APOSJ_03428	bflo_15141
OG0005179	APOSJ_47615, APOSJ_07566, APOSJ_07567	bflo_15145
OG0005180	APOSJ_10879, APOSJ_10878	bflo_08939
OG0005181	APOSJ_22924, APOSJ_22923, APOSJ_22925, APOSJ_13788	bflo_13788
OG0005182	APOSJ_54852, APOSJ_05370	bflo_26207
OG0005183	APOSJ_23739, APOSJ_23738, APOSJ_23740, APOSJ_23736, APOSJ_58215, APOSJ_23737, APOSJ_23741	bflo_09802
OG0005184	APOSJ_52718, APOSJ_52717, APOSJ_40175	bflo_15705
OG0005185	APOSJ_35900, APOSJ_24695	bflo_12982
OG0005186	APOSJ_51856, APOSJ_51852, APOSJ_51853, APOSJ_51854, APOSJ_51855, APOSJ_54332, APOSJ_51858, APOSJ_51859	bflo_21617
OG0005187	APOSJ_55463, APOSJ_08807	bflo_11587
OG0005188	APOSJ_63621, APOSJ_63620	bflo_18754
OG0005189	APOSJ_63332, APOSJ_63333, APOSJ_63330, APOSJ_63331	bflo_19951
OG0005190	APOSJ_15482, APOSJ_15480, APOSJ_12832, APOSJ_15483	bflo_19402
OG0005191	APOSJ_53598, APOSJ_53599	bflo_25297
OG0005192	APOSJ_24842	bflo_08221
OG0005193	APOSJ_37675	bflo_19549
OG0005194	APOSJ_48074	bflo_10009
OG0005195	APOSJ_44265, APOSJ_44268, APOSJ_44266, APOSJ_44264	bflo_10793
OG0005196	APOSJ_50208	bflo_03354
OG0005197	APOSJ_29249	bflo_00736
OG0005198	APOSJ_38738, APOSJ_38735, APOSJ_38732, APOSJ_38736, APOSJ_38739, APOSJ_38737, APOSJ_38733	bflo_10211
OG0005199	APOSJ_24110, APOSJ_24109, APOSJ_24108	bflo_00988
OG0005200	APOSJ_58955	bflo_24428
OG0005201	APOSJ_19363	bflo_12925
OG0005202	APOSJ_00286	bflo_18640
OG0005203	APOSJ_39818, APOSJ_39821, APOSJ_64394, APOSJ_51520, APOSJ_64396, APOSJ_64397, APOSJ_64395, APOSJ_39822, APOSJ_64398, APOSJ_39820	bflo_09801
OG0005204	APOSJ_62663, APOSJ_09638, APOSJ_62666, APOSJ_62664, APOSJ_09637, APOSJ_62668, APOSJ_62665, APOSJ_62669	bflo_16426
OG0005205	APOSJ_53300, APOSJ_53308, APOSJ_29396	bflo_19385
OG0005206	APOSJ_03073, APOSJ_03072	bflo_04884
OG0005208	APOSJ_02422, APOSJ_50848, APOSJ_02427, APOSJ_02423, APOSJ_02424, APOSJ_50860	bflo_23678
OG0005209	APOSJ_15632	bflo_23073
OG0005210	APOSJ_51755, APOSJ_13421	bflo_02094
OG0005211	APOSJ_18399, APOSJ_18398, APOSJ_18400, APOSJ_50909, APOSJ_18397	bflo_18398
OG0005212	APOSJ_54735	bflo_06063
OG0005213	APOSJ_17515, APOSJ_44757, APOSJ_34862, APOSJ_17516, APOSJ_17513, APOSJ_34863, APOSJ_17514	bflo_13917
OG0005214	APOSJ_52113	bflo_21718
OG0005215	APOSJ_29511, APOSJ_29512, APOSJ_24431, APOSJ_24432	bflo_25677
OG0005216	APOSJ_65106	bflo_11437
OG0005217	APOSJ_52958, APOSJ_52956, APOSJ_52957	bflo_00873
OG0005218	APOSJ_15562, APOSJ_15565, APOSJ_15566	bflo_17567
OG0005219	APOSJ_23361, APOSJ_04945, APOSJ_23359, APOSJ_23363, APOSJ_23360, APOSJ_23362, APOSJ_07363, APOSJ_46319	bflo_03731
OG0005220	APOSJ_17463	bflo_14234, bflo_14469
OG0005221	APOSJ_50955	bflo_09716
OG0005222	APOSJ_49861, APOSJ_49872, APOSJ_49867	bflo_13391
OG0005223	APOSJ_60792	bflo_18930
OG0005224	APOSJ_10555, APOSJ_02178	bflo_17194
OG0005225	APOSJ_35039, APOSJ_35040	bflo_24246
OG0005226	APOSJ_55358, APOSJ_37242, APOSJ_37243	bflo_11638
OG0005227	APOSJ_26317, APOSJ_59892, APOSJ_26318	bflo_14745
OG0005228	APOSJ_62726, APOSJ_53349	bflo_08976
OG0005229	APOSJ_00853, APOSJ_00852	bflo_12272
OG0005230	APOSJ_56895	bflo_12517
OG0005231	APOSJ_05633	bflo_25902
OG0005232	APOSJ_38199	bflo_20581
OG0005233	APOSJ_53254, APOSJ_40491	bflo_11596
OG0005234	APOSJ_24396, APOSJ_24397	bflo_24415
OG0005235	APOSJ_33921, APOSJ_33922	bflo_00364, bflo_26581
OG0005237	APOSJ_13660, APOSJ_09963, APOSJ_09965, APOSJ_09964	bflo_13805
OG0005238	APOSJ_36811, APOSJ_36810, APOSJ_36812	bflo_16299
OG0005239	APOSJ_14469, APOSJ_14467, APOSJ_14468, APOSJ_14470	bflo_14013
OG0005240	APOSJ_21981	bflo_00296
OG0005241	APOSJ_26177, APOSJ_26175, APOSJ_26178, APOSJ_26174, APOSJ_26176	bflo_22208
OG0005242	APOSJ_35767, APOSJ_35766, APOSJ_35769, APOSJ_35768, APOSJ_35770	bflo_24830
OG0005243	APOSJ_16179, APOSJ_16178	bflo_23333
OG0005244	APOSJ_06294, APOSJ_48707, APOSJ_46249, APOSJ_48703, APOSJ_48704, APOSJ_48706	bflo_15824
OG0005245	APOSJ_17903	bflo_00267
OG0005246	APOSJ_54663	bflo_19390
OG0005247	APOSJ_64625, APOSJ_64623, APOSJ_64624, APOSJ_60319	bflo_13263
OG0005248	APOSJ_47242	bflo_13137, bflo_12724
OG0005249	APOSJ_21534	bflo_15878
OG0005250	APOSJ_50740, APOSJ_50739	bflo_18225
OG0005251	APOSJ_29295, APOSJ_04698	bflo_17377
OG0005252	APOSJ_17407, APOSJ_45475, APOSJ_45477, APOSJ_45476	bflo_16881
OG0005253	APOSJ_02455	bflo_14325
OG0005254	APOSJ_09536, APOSJ_09534	bflo_22780
OG0005255	APOSJ_48571	bflo_10094
OG0005256	APOSJ_03384, APOSJ_03383	bflo_11457
OG0005257	APOSJ_37812, APOSJ_16393, APOSJ_16394	bflo_07445, bflo_07446
OG0005258	APOSJ_40485, APOSJ_53209, APOSJ_40484, APOSJ_53208	bflo_11542
OG0005259	APOSJ_42743, APOSJ_50274	bflo_11376
OG0005260	APOSJ_46444	bflo_08357
OG0005261	APOSJ_11799	bflo_01451
OG0005262	APOSJ_48744, APOSJ_48743	bflo_24459
OG0005263	APOSJ_14776, APOSJ_36748	bflo_23388
OG0005264	APOSJ_29305	bflo_11001
OG0005265	APOSJ_12250	bflo_01972
OG0005266	APOSJ_03132	bflo_13278
OG0005267	APOSJ_03830	bflo_18091
OG0005268	APOSJ_34509, APOSJ_34511, APOSJ_34512, APOSJ_17196, APOSJ_34508, APOSJ_34510	bflo_10223
OG0005269	APOSJ_24052	bflo_11556
OG0005270	APOSJ_32620, APOSJ_32622, APOSJ_24777, APOSJ_32621	bflo_08678
OG0005271	APOSJ_39744, APOSJ_39748, APOSJ_48316, APOSJ_48324, APOSJ_48317	bflo_17399, bflo_17598
OG0005272	APOSJ_16121, APOSJ_20215	bflo_00414, bflo_00384
OG0005273	APOSJ_48346	bflo_17620
OG0005274	APOSJ_45079, APOSJ_45074, APOSJ_45075, APOSJ_45073	bflo_19680, bflo_19780
OG0005275	APOSJ_00850, APOSJ_00849, APOSJ_00851	bflo_11654
OG0005276	APOSJ_39024, APOSJ_39025	bflo_05755
OG0005277	APOSJ_30935, APOSJ_30938, APOSJ_62445, APOSJ_30937, APOSJ_62449	bflo_25679
OG0005278	APOSJ_43536, APOSJ_06599	bflo_01936
OG0005279	APOSJ_27566, APOSJ_41753, APOSJ_62443, APOSJ_27562, APOSJ_27565	bflo_12822
OG0005280	APOSJ_59783	bflo_10369
OG0005281	APOSJ_34775	bflo_10643
OG0005282	APOSJ_22969, APOSJ_22968, APOSJ_14000, APOSJ_22971, APOSJ_14003	bflo_25169
OG0005283	APOSJ_58364, APOSJ_58365	bflo_01107
OG0005284	APOSJ_21603, APOSJ_65182	bflo_17535
OG0005285	APOSJ_22467, APOSJ_22466, APOSJ_22468	bflo_20114
OG0005286	APOSJ_57831, APOSJ_57830, APOSJ_57832, APOSJ_57833, APOSJ_57836, APOSJ_57834, APOSJ_57835	bflo_13643
OG0005287	APOSJ_07930, APOSJ_07929, APOSJ_07928, APOSJ_07927, APOSJ_07931, APOSJ_07926	bflo_08470
OG0005288	APOSJ_05635, APOSJ_64496, APOSJ_20368	bflo_04382
OG0005289	APOSJ_58424	bflo_15931
OG0005290	APOSJ_08288, APOSJ_25156	bflo_26242
OG0005291	APOSJ_61412, APOSJ_09550, APOSJ_31804, APOSJ_48004, APOSJ_09551	bflo_03961
OG0005292	APOSJ_44493	bflo_02485
OG0005293	APOSJ_35801, APOSJ_35799, APOSJ_35800	bflo_18998
OG0005294	APOSJ_54107	bflo_25192
OG0005295	APOSJ_04359	bflo_14346, bflo_27126
OG0005296	APOSJ_28551, APOSJ_28550, APOSJ_34244, APOSJ_07968, APOSJ_07992, APOSJ_56295	bflo_07741
OG0005297	APOSJ_10356	bflo_07177, bflo_26586, bflo_00654, bflo_18836
OG0005299	APOSJ_46282	bflo_13099
OG0005300	APOSJ_21040, APOSJ_21043, APOSJ_21041, APOSJ_21042	bflo_12225
OG0005301	APOSJ_03880, APOSJ_03882, APOSJ_03881, APOSJ_03883	bflo_20520
OG0005302	APOSJ_40279, APOSJ_40280	bflo_07229
OG0005303	APOSJ_40792, APOSJ_25660	bflo_03280
OG0005304	APOSJ_30656, APOSJ_30657	bflo_16187
OG0005305	APOSJ_57113	bflo_13200
OG0005307	APOSJ_35236, APOSJ_35235, APOSJ_35233, APOSJ_35232, APOSJ_35234, APOSJ_35237	bflo_13600, bflo_13599
OG0005309	APOSJ_31287, APOSJ_31288	bflo_07061
OG0005310	APOSJ_12260, APOSJ_29526, APOSJ_12261, APOSJ_29525, APOSJ_12259, APOSJ_29524	bflo_23692
OG0005311	APOSJ_46357	bflo_15174, bflo_21095, bflo_18658, bflo_00534, bflo_03613, bflo_24816, bflo_24454, bflo_24873, bflo_24878, bflo_18924, bflo_24876, bflo_18907, bflo_11294, bflo_03160, bflo_03163, bflo_15428
OG0005312	APOSJ_37793	bflo_11601
OG0005314	APOSJ_34407, APOSJ_34406	bflo_04495
OG0005315	APOSJ_00056, APOSJ_00055	bflo_27200, bflo_16722
OG0005316	APOSJ_03304, APOSJ_03306	bflo_12547
OG0005318	APOSJ_31640	bflo_03376
OG0005319	APOSJ_16272, APOSJ_23310	bflo_05919
OG0005320	APOSJ_59955, APOSJ_29132, APOSJ_29133, APOSJ_59958, APOSJ_59952, APOSJ_59954, APOSJ_59950, APOSJ_59949, APOSJ_29131, APOSJ_59959, APOSJ_59951, APOSJ_59953	bflo_08103, bflo_07455, bflo_07980, bflo_07457
OG0005321	APOSJ_51280, APOSJ_51279, APOSJ_46979, APOSJ_46988	bflo_02547
OG0005322	APOSJ_15754	bflo_18573
OG0005323	APOSJ_03092	bflo_06114
OG0005324	APOSJ_04130, APOSJ_04131, APOSJ_04129, APOSJ_04132, APOSJ_04133, APOSJ_47287, APOSJ_04128	bflo_16855
OG0005325	APOSJ_54275	bflo_25785
OG0005326	APOSJ_50330, APOSJ_50331, APOSJ_50332	bflo_13314
OG0005327	APOSJ_42558, APOSJ_06063, APOSJ_17633, APOSJ_11906, APOSJ_11910, APOSJ_64341, APOSJ_45593, APOSJ_45612, APOSJ_42555, APOSJ_42559, APOSJ_42560, APOSJ_42556, APOSJ_00971, APOSJ_11907	bflo_25860, bflo_27503
OG0005328	APOSJ_27659, APOSJ_27664, APOSJ_21252, APOSJ_27661, APOSJ_52838, APOSJ_39349, APOSJ_23428, APOSJ_27141, APOSJ_27662, APOSJ_27663, APOSJ_27658, APOSJ_39345, APOSJ_27143, APOSJ_27147	bflo_03499
OG0005329	APOSJ_03101, APOSJ_52326, APOSJ_03105, APOSJ_14588, APOSJ_56646, APOSJ_52328, APOSJ_52329, APOSJ_24921, APOSJ_52324, APOSJ_24925, APOSJ_21118, APOSJ_56642	bflo_22149
OG0005330	APOSJ_39413, APOSJ_19913, APOSJ_03214, APOSJ_03216, APOSJ_11712, APOSJ_11713, APOSJ_19916, APOSJ_03212, APOSJ_60570, APOSJ_60572, APOSJ_60571, APOSJ_63837, APOSJ_63838	bflo_01047
OG0005331	APOSJ_02589, APOSJ_02588, APOSJ_41468	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227
OG0005359	APOSJ_35688	bflo_23444
OG0005360	APOSJ_33962, APOSJ_17576	bflo_05676
OG0005361	APOSJ_31825, APOSJ_31827, APOSJ_31829, APOSJ_40617, APOSJ_40640, APOSJ_31828, APOSJ_60510, APOSJ_31826	bflo_04372
OG0005362	APOSJ_00651, APOSJ_00650	bflo_12418
OG0005363	APOSJ_17195, APOSJ_48564, APOSJ_48563	bflo_17655, bflo_18312, bflo_17656
OG0005364	APOSJ_49519	bflo_23098
OG0005365	APOSJ_19646, APOSJ_19647, APOSJ_19645, APOSJ_59336	bflo_07643
OG0005366	APOSJ_13911, APOSJ_13912, APOSJ_13910	bflo_10337
OG0005367	APOSJ_48207	bflo_20497
OG0005368	APOSJ_65207, APOSJ_12671, APOSJ_65203, APOSJ_65199	bflo_02017, bflo_02005
OG0005369	APOSJ_16475, APOSJ_16476, APOSJ_16473, APOSJ_16474	bflo_22011
OG0005370	APOSJ_26097, APOSJ_26099	bflo_06724
OG0005371	APOSJ_51700	bflo_15479
OG0005372	APOSJ_22817, APOSJ_57051, APOSJ_14019, APOSJ_14018	bflo_19131
OG0005373	APOSJ_58842, APOSJ_58841, APOSJ_26945, APOSJ_38331, APOSJ_58840	bflo_22051
OG0005374	APOSJ_06211, APOSJ_06210, APOSJ_06209	bflo_18105
OG0005376	APOSJ_61420, APOSJ_40974, APOSJ_40975, APOSJ_40973	bflo_18765
OG0005377	APOSJ_51294, APOSJ_51295	bflo_21067
OG0005378	APOSJ_22202, APOSJ_22201	bflo_20475, bflo_21021
OG0005379	APOSJ_65186, APOSJ_22930, APOSJ_35544, APOSJ_35543	bflo_14259
OG0005380	APOSJ_29935, APOSJ_29934, APOSJ_29936	bflo_18096
OG0005383	APOSJ_34897, APOSJ_34896	bflo_00149
OG0005384	APOSJ_61322, APOSJ_61323, APOSJ_40697, APOSJ_61321	bflo_05734
OG0005385	APOSJ_55033, APOSJ_52768	bflo_21175
OG0005386	APOSJ_37256, APOSJ_37257, APOSJ_37255, APOSJ_37254	bflo_15002
OG0005387	APOSJ_05683, APOSJ_60165	bflo_08587
OG0005388	APOSJ_13165	bflo_06429
OG0005390	APOSJ_09585, APOSJ_09583, APOSJ_09582, APOSJ_61769, APOSJ_09584, APOSJ_09586	bflo_26118
OG0005391	APOSJ_56690	bflo_12975
OG0005392	APOSJ_59250, APOSJ_59251	bflo_13104
OG0005392	APOSJ_25989, APOSJ_25988	bflo_23340
OG0005393	APOSJ_54930, APOSJ_54928	bflo_09168
OG0005394	APOSJ_07032, APOSJ_07028, APOSJ_07031, APOSJ_07033, APOSJ_07034, APOSJ_07030	bflo_13791
OG0005395	APOSJ_28995, APOSJ_28996	bflo_22998
OG0005397	APOSJ_61083	bflo_00984
OG0005398	APOSJ_20164, APOSJ_20165	bflo_19232
OG0005399	APOSJ_40860, APOSJ_40861	bflo_24872
OG0005400	APOSJ_17572, APOSJ_17573	bflo_14105
OG0005401	APOSJ_22463	bflo_20952
OG0005402	APOSJ_18011, APOSJ_57052	bflo_24097
OG0005403	APOSJ_14428	bflo_05760
OG0005405	APOSJ_58732, APOSJ_52666, APOSJ_52668, APOSJ_52667, APOSJ_52669	bflo_07417
OG0005406	APOSJ_19692	bflo_17522
OG0005407	APOSJ_42453, APOSJ_42452	bflo_09232
OG0005408	APOSJ_65008, APOSJ_29927, APOSJ_29926	bflo_10376
OG0005409	APOSJ_14631, APOSJ_14632	bflo_12612, bflo_13003
OG0005410	APOSJ_22592, APOSJ_13749, APOSJ_22593	bflo_13411
OG0005411	APOSJ_24132, APOSJ_24138, APOSJ_01058, APOSJ_01061, APOSJ_01060, APOSJ_24135, APOSJ_24134, APOSJ_24136, APOSJ_01056, APOSJ_06515, APOSJ_01057, APOSJ_01055, APOSJ_47526, APOSJ_24133, APOSJ_01059, APOSJ_24137	bflo_08169
OG0005412	APOSJ_36368	bflo_00715
OG0005413	APOSJ_52365, APOSJ_52363, APOSJ_52364	bflo_08015
OG0005414	APOSJ_28475	bflo_22724
OG0005415	APOSJ_52735	bflo_18157
OG0005416	APOSJ_52167, APOSJ_52166	bflo_05878, bflo_18170
OG0005417	APOSJ_12630, APOSJ_12628, APOSJ_14142, APOSJ_12627	bflo_22972
OG0005418	APOSJ_52060, APOSJ_52059, APOSJ_55323	bflo_25080
OG0005419	APOSJ_37933	bflo_12162
OG0005420	APOSJ_22762	bflo_15986
OG0005421	APOSJ_08980, APOSJ_08978, APOSJ_08979, APOSJ_08982, APOSJ_08981, APOSJ_57213, APOSJ_23174, APOSJ_23175, APOSJ_07490	bflo_22113
OG0005422	APOSJ_24768, APOSJ_24770	bflo_10245
OG0005423	APOSJ_30780	bflo_14944
OG0005424	APOSJ_26679, APOSJ_26677, APOSJ_26678	bflo_22108
OG0005425	APOSJ_63676, APOSJ_63673, APOSJ_63674, APOSJ_54421, APOSJ_63675	bflo_10283
OG0005427	APOSJ_42882, APOSJ_02897	bflo_19140
OG0005429	APOSJ_62684, APOSJ_57929, APOSJ_62686	bflo_11694
OG0005430	APOSJ_57035	bflo_13697
OG0005432	APOSJ_14710	bflo_19821
OG0005433	APOSJ_53928, APOSJ_53931	bflo_06628
OG0005434	APOSJ_43732	bflo_14308
OG0005435	APOSJ_64621	bflo_15687
OG0005436	APOSJ_24913	bflo_01920
OG0005437	APOSJ_21703, APOSJ_21702, APOSJ_21704, APOSJ_21701, APOSJ_21705	bflo_18977
OG0005438	APOSJ_14581, APOSJ_14583, APOSJ_14584, APOSJ_14582, APOSJ_17664	bflo_20784
OG0005439	APOSJ_10734, APOSJ_10732, APOSJ_10733, APOSJ_10735	bflo_01173
OG0005440	APOSJ_30161, APOSJ_02538	bflo_06178
OG0005441	APOSJ_53760, APOSJ_53758, APOSJ_08453, APOSJ_08455, APOSJ_08454, APOSJ_41224	bflo_13867
OG0005442	APOSJ_04533, APOSJ_04532, APOSJ_04534, APOSJ_28301	bflo_05216, bflo_02507
OG0005443	APOSJ_51526, APOSJ_51527	bflo_04867
OG0005444	APOSJ_04617	bflo_03875
OG0005445	APOSJ_14690, APOSJ_14689	bflo_00965
OG0005446	APOSJ_04134, APOSJ_00873	bflo_18194
OG0005447	APOSJ_56800, APOSJ_03137, APOSJ_03136	bflo_16232
OG0005448	APOSJ_20672, APOSJ_20673	bflo_16450, bflo_17124
OG0005449	APOSJ_08598	bflo_23261
OG0005450	APOSJ_29993, APOSJ_29994	bflo_15512
OG0005451	APOSJ_35938, APOSJ_35943	bflo_04451
OG0005453	APOSJ_54312, APOSJ_47653, APOSJ_29573, APOSJ_06724	bflo_15465
OG0005454	APOSJ_23392, APOSJ_23391	bflo_09942
OG0005455	APOSJ_20946, APOSJ_20944, APOSJ_20945	bflo_18762
OG0005456	APOSJ_10786, APOSJ_10787	bflo_23065
OG0005457	APOSJ_19037	bflo_13772, bflo_13770
OG0005458	APOSJ_30515, APOSJ_30516	bflo_02400
OG0005459	APOSJ_18505, APOSJ_18504, APOSJ_63919, APOSJ_63921	bflo_03854
OG0005460	APOSJ_15567, APOSJ_15568	bflo_08040
OG0005461	APOSJ_41085	bflo_18779
OG0005462	APOSJ_53044	bflo_10216
OG0005463	APOSJ_63599, APOSJ_65097, APOSJ_65098, APOSJ_65099, APOSJ_65100	bflo_07165
OG0005464	APOSJ_44068, APOSJ_44070, APOSJ_44066, APOSJ_44069, APOSJ_44067	bflo_12667
OG0005465	APOSJ_09000, APOSJ_01443, APOSJ_01442, APOSJ_01445	bflo_11359
OG0005466	APOSJ_43548, APOSJ_43545, APOSJ_43547, APOSJ_43546	bflo_00661
OG0005467	APOSJ_55249, APOSJ_63790, APOSJ_55250, APOSJ_55248, APOSJ_63792, APOSJ_63793, APOSJ_63791	bflo_20216
OG0005468	APOSJ_34640	bflo_10615
OG0005469	APOSJ_07476, APOSJ_07475, APOSJ_46980	bflo_15621
OG0005470	APOSJ_59948, APOSJ_59946, APOSJ_59947	bflo_13830
OG0005471	APOSJ_28500, APOSJ_28501	bflo_20304
OG0005472	APOSJ_42535, APOSJ_42536, APOSJ_54916, APOSJ_54898, APOSJ_06742	bflo_21573
OG0005473	APOSJ_04395, APOSJ_04393, APOSJ_04394	bflo_20446, bflo_19231, bflo_07874, bflo_10081
OG0005474	APOSJ_47632, APOSJ_47633	bflo_22632
OG0005475	APOSJ_62538, APOSJ_62539	bflo_12095, bflo_12461
OG0005476	APOSJ_64062, APOSJ_64060, APOSJ_64059, APOSJ_64063, APOSJ_64061	bflo_11553
OG0005477	APOSJ_28318, APOSJ_28319	bflo_25671
OG0005478	APOSJ_41569, APOSJ_41568, APOSJ_60626, APOSJ_60618	bflo_13093, bflo_13094
OG0005479	APOSJ_26951, APOSJ_14713	bflo_13220
OG0005480	APOSJ_28323, APOSJ_28326, APOSJ_28325, APOSJ_46402, APOSJ_28322, APOSJ_28324	bflo_07094
OG0005481	APOSJ_21801	bflo_17610
OG0005482	APOSJ_02035, APOSJ_02036	bflo_13464
OG0005483	APOSJ_65298, APOSJ_25085, APOSJ_04040, APOSJ_25088	bflo_03566
OG0005484	APOSJ_19765, APOSJ_19764	bflo_14983
OG0005486	APOSJ_25458	bflo_05960
OG0005487	APOSJ_00727, APOSJ_10248	bflo_01533
OG0005488	APOSJ_50061, APOSJ_50062, APOSJ_15673, APOSJ_50060	bflo_20426
OG0005490	APOSJ_38926	bflo_00229
OG0005491	APOSJ_41120	bflo_07042
OG0005492	APOSJ_56423, APOSJ_14289	bflo_13840
OG0005493	APOSJ_52249	bflo_18007, bflo_09722
OG0005494	APOSJ_30241, APOSJ_30240	bflo_10040
OG0005496	APOSJ_18216	bflo_03849
OG0005498	APOSJ_49053, APOSJ_20550	bflo_19580, bflo_19775
OG0005499	APOSJ_19288	bflo_08537
OG0005500	APOSJ_15823	bflo_24212
OG0005503	APOSJ_64372, APOSJ_26426, APOSJ_26425	bflo_01609
OG0005505	APOSJ_48175	bflo_20450
OG0005506	APOSJ_03695, APOSJ_03696	bflo_25979
OG0005507	APOSJ_56582, APOSJ_55505, APOSJ_09039, APOSJ_55502, APOSJ_56583, APOSJ_55504	bflo_15895
OG0005508	APOSJ_16861, APOSJ_16862	bflo_00696
OG0005509	APOSJ_36332, APOSJ_36336, APOSJ_36333, APOSJ_36306, APOSJ_27072, APOSJ_36334, APOSJ_36335, APOSJ_36260	bflo_16497
OG0005510	APOSJ_11192, APOSJ_11190, APOSJ_05714, APOSJ_11191	bflo_20409
OG0005511	APOSJ_60273, APOSJ_63142, APOSJ_60274	bflo_25632
OG0005512	APOSJ_27107	bflo_00212, bflo_13827
OG0005513	APOSJ_53624	bflo_10298
OG0005514	APOSJ_02310, APOSJ_02309	bflo_23773
OG0005516	APOSJ_35738, APOSJ_35736, APOSJ_35733, APOSJ_35734, APOSJ_35739, APOSJ_35735	bflo_16446
OG0005517	APOSJ_41789	bflo_05239
OG0005518	APOSJ_14804	bflo_10334
OG0005519	APOSJ_52253, APOSJ_33607, APOSJ_56284, APOSJ_56290	bflo_03093
OG0005520	APOSJ_30100, APOSJ_30104, APOSJ_30101	bflo_03779
OG0005521	APOSJ_55017, APOSJ_55018	bflo_24360, bflo_27453
OG0005523	APOSJ_30233, APOSJ_30235, APOSJ_30232, APOSJ_30234	bflo_25852
OG0005524	APOSJ_06099, APOSJ_06100, APOSJ_06098, APOSJ_06097	bflo_23594
OG0005525	APOSJ_05786, APOSJ_05787, APOSJ_05789, APOSJ_48259, APOSJ_05788	bflo_23020
OG0005526	APOSJ_47696, APOSJ_52973, APOSJ_48199, APOSJ_47702, APOSJ_29285, APOSJ_29282, APOSJ_47701, APOSJ_48197, APOSJ_48198, APOSJ_29284, APOSJ_29283, APOSJ_47698, APOSJ_29281, APOSJ_33243, APOSJ_47700	bflo_08016
OG0005527	APOSJ_00083	bflo_10343
OG0005528	APOSJ_24522, APOSJ_47152, APOSJ_24523, APOSJ_24525, APOSJ_24521	bflo_09130
OG0005529	APOSJ_31801, APOSJ_58119	bflo_09847
OG0005530	APOSJ_14611, APOSJ_14612, APOSJ_14610	bflo_00090
OG0005531	APOSJ_07855	bflo_00273
OG0005532	APOSJ_33344	bflo_20807
OG0005533	APOSJ_33425, APOSJ_33426, APOSJ_33427, APOSJ_33428	bflo_22419, bflo_27393
OG0005534	APOSJ_64635, APOSJ_64636	bflo_21720
OG0005535	APOSJ_59601, APOSJ_59604, APOSJ_59603, APOSJ_59602	bflo_20969
OG0005536	APOSJ_14194, APOSJ_14197, APOSJ_14193, APOSJ_14196, APOSJ_14195, APOSJ_14191, APOSJ_14198	bflo_06016
OG0005537	APOSJ_09300	bflo_18040
OG0005538	APOSJ_06185, APOSJ_06186, APOSJ_06187, APOSJ_06188, APOSJ_38968	bflo_12637
OG0005539	APOSJ_15477, APOSJ_15478, APOSJ_15476	bflo_01823
OG0005540	APOSJ_64708	bflo_25948, bflo_25954, bflo_25988
OG0005541	APOSJ_46700, APOSJ_46703, APOSJ_33044, APOSJ_44423, APOSJ_46702, APOSJ_44421, APOSJ_44420, APOSJ_46701, APOSJ_44422	bflo_15111, bflo_15284
OG0005542	APOSJ_07406, APOSJ_07409, APOSJ_07407, APOSJ_07408	bflo_01185
