Orthogroup	PFLAV	SACKO_ok
OG0011794	TCONS_00025594.p1, TCONS_00025611.p1	SACKO_02638
OG0011799	TCONS_00008050.p1	SACKO_05256
OG0011802	TCONS_00055864.p1	SACKO_12878
OG0011810	TCONS_00004048.p1, TCONS_00004046.p1	SACKO_19991
OG0011826	TCONS_00003033.p1	SACKO_13034
OG0011829	TCONS_00029490.p1, TCONS_00036200.p1, TCONS_00036198.p1, TCONS_00036196.p1, TCONS_00036201.p1	SACKO_11866
OG0011829	TCONS_00004164.p1	SACKO_17284
OG0011836	TCONS_00024400.p1, TCONS_00024366.p1	SACKO_03621
OG0011860	TCONS_00025779.p1	SACKO_00935
OG0011867	TCONS_00041665.p1	SACKO_30508
OG0011886	TCONS_00007350.p1	SACKO_01799
OG0011899	TCONS_00020358.p1	SACKO_13046
OG0011923	TCONS_00006344.p1	SACKO_26544
OG0011943	TCONS_00051869.p1	SACKO_08045
OG0011959	TCONS_00015673.p2, TCONS_00047165.p2, TCONS_00001012.p1, TCONS_00056770.p1, TCONS_00026716.p1	SACKO_15634
OG0011965	TCONS_00011656.p1	SACKO_17958
OG0011970	TCONS_00040413.p1, TCONS_00020102.p1, TCONS_00020101.p1	SACKO_12566
OG0011970	TCONS_00003861.p1, TCONS_00002898.p1	SACKO_32011, SACKO_15290, SACKO_15460, SACKO_25864
OG0011973	TCONS_00001824.p1	SACKO_14656
OG0011977	TCONS_00054256.p1	SACKO_27012
OG0011983	TCONS_00057173.p1	SACKO_21838
OG0011983	TCONS_00046231.p1, TCONS_00046472.p1, TCONS_00046228.p1, TCONS_00046471.p1, TCONS_00046234.p1, TCONS_00046233.p1, TCONS_00023909.p1, TCONS_00023895.p1	SACKO_31945
OG0012076	TCONS_00036527.p1, TCONS_00036929.p1, TCONS_00036928.p1, TCONS_00036938.p1, TCONS_00036934.p1, TCONS_00036932.p1, TCONS_00036936.p1, TCONS_00036935.p1, TCONS_00030473.p1	SACKO_00520
OG0012099	TCONS_00001932.p1, TCONS_00001933.p1, TCONS_00001936.p1, TCONS_00001937.p1, TCONS_00001934.p1, TCONS_00000771.p1, TCONS_00000772.p1, TCONS_00000770.p1, TCONS_00000765.p1, TCONS_00000766.p1, TCONS_00000769.p1	SACKO_33861
OG0012101	TCONS_00001581.p1, TCONS_00001579.p1, TCONS_00001580.p1, TCONS_00001582.p1, TCONS_00001578.p1	SACKO_33869, SACKO_19828
OG0012101	TCONS_00001576.p1	SACKO_19827
OG0012101	TCONS_00001573.p1, TCONS_00033452.p1	SACKO_33762
OG0012102	TCONS_00004964.p1	SACKO_09466, SACKO_09481, SACKO_09482, SACKO_03208, SACKO_16014
OG0012102	TCONS_00045116.p1, TCONS_00016424.p1, TCONS_00016418.p1, TCONS_00016419.p1, TCONS_00016425.p1	SACKO_17587
OG0012103	TCONS_00039822.p1, TCONS_00005941.p1, TCONS_00005939.p1, TCONS_00005937.p1, TCONS_00005899.p1, TCONS_00005938.p1, TCONS_00005942.p1, TCONS_00005935.p1, TCONS_00005934.p1, TCONS_00005936.p1	SACKO_20732, SACKO_26678
OG0012104	TCONS_00005991.p1, TCONS_00034918.p1, TCONS_00039570.p1	SACKO_17536
OG0012104	TCONS_00034840.p1, TCONS_00035128.p1, TCONS_00034893.p1, TCONS_00034924.p1	SACKO_17532, SACKO_17547, SACKO_17542, SACKO_17541
OG0012106	TCONS_00036653.p1, TCONS_00008012.p1, TCONS_00036646.p1, TCONS_00036648.p1, TCONS_00036651.p1, TCONS_00036642.p1, TCONS_00036645.p1, TCONS_00036643.p1, TCONS_00008013.p1, TCONS_00008011.p1, TCONS_00036652.p1	SACKO_23328
OG0012107	TCONS_00016627.p1, TCONS_00016396.p1	SACKO_16894, SACKO_07839, SACKO_16900, SACKO_16897, SACKO_16893, SACKO_16906, SACKO_16895, SACKO_16907, SACKO_07838, SACKO_16896
OG0012112	TCONS_00020863.p1	SACKO_20138, SACKO_22235, SACKO_17650, SACKO_18153, SACKO_18133, SACKO_18392, SACKO_06752, SACKO_24853, SACKO_32094, SACKO_33360, SACKO_27876
OG0012113	TCONS_00021591.p1, TCONS_00045834.p1, TCONS_00022333.p1, TCONS_00056968.p1, TCONS_00056966.p1, TCONS_00022334.p1, TCONS_00056967.p1	SACKO_26074, SACKO_26042, SACKO_26046, SACKO_18545
OG0012114	TCONS_00030175.p1	SACKO_04125
OG0012114	TCONS_00045448.p1	SACKO_30290
OG0012114	TCONS_00036296.p1, TCONS_00036293.p1, TCONS_00036325.p1, TCONS_00031932.p1, TCONS_00036086.p1	SACKO_00543
OG0012119	TCONS_00047143.p1, TCONS_00038565.p1, TCONS_00038616.p1, TCONS_00047131.p1, TCONS_00038619.p1, TCONS_00038567.p1, TCONS_00047139.p1, TCONS_00047067.p1, TCONS_00047062.p1, TCONS_00046943.p1, TCONS_00046941.p1	SACKO_14372
OG0012157	TCONS_00052957.p1	SACKO_25367
OG0012164	TCONS_00027665.p1	SACKO_01888
OG0012166	TCONS_00050758.p3	SACKO_08046
OG0012167	TCONS_00003337.p1	SACKO_16396
OG0012169	TCONS_00007543.p1, TCONS_00047486.p1, TCONS_00047494.p1, TCONS_00047488.p1, TCONS_00047511.p1, TCONS_00045295.p1, TCONS_00047493.p1, TCONS_00007542.p1, TCONS_00045961.p1	SACKO_08622
OG0012170	TCONS_00007929.p1	SACKO_09206, SACKO_09200
OG0012178	TCONS_00027562.p1	SACKO_02273
OG0012181	TCONS_00052265.p1	SACKO_09553
OG0012184	TCONS_00044686.p1, TCONS_00054035.p1	SACKO_03867
OG0012188	TCONS_00052995.p1	SACKO_32697
OG0012192	TCONS_00019317.p1, TCONS_00054748.p1	SACKO_11187
OG0012192	TCONS_00054747.p1, TCONS_00016907.p1, TCONS_00032603.p1	SACKO_04455
OG0012193	TCONS_00048346.p1	SACKO_31431
OG0012196	TCONS_00036076.p1	SACKO_18882
OG0012197	TCONS_00032819.p1, TCONS_00032818.p1	SACKO_31360
OG0012197	TCONS_00032954.p1, TCONS_00032977.p1, TCONS_00032953.p1	SACKO_03525
OG0012198	TCONS_00000199.p1	SACKO_01869
OG0012199	TCONS_00043235.p1	SACKO_08265
OG0012201	TCONS_00027925.p1	SACKO_20374
OG0012204	TCONS_00007899.p1	SACKO_10901
OG0012206	TCONS_00019680.p1	SACKO_17076
OG0012209	TCONS_00053622.p1	SACKO_15120
OG0012212	TCONS_00031073.p1	SACKO_33656
OG0012214	TCONS_00016805.p1	SACKO_27124
OG0012217	TCONS_00012365.p1	SACKO_27205
OG0012220	TCONS_00014346.p1	SACKO_22043
OG0012221	TCONS_00012559.p1	SACKO_19561
OG0012222	TCONS_00055608.p1	SACKO_32458
OG0012223	TCONS_00054002.p1, TCONS_00054004.p1, TCONS_00054001.p1, TCONS_00054003.p1, TCONS_00052938.p1	SACKO_15109
OG0012225	TCONS_00020073.p1	SACKO_15520
OG0012227	TCONS_00011044.p1, TCONS_00011042.p1	SACKO_19372
OG0012230	TCONS_00005592.p1	SACKO_07133
OG0012232	TCONS_00003844.p1	SACKO_25133
OG0012238	TCONS_00016041.p1	SACKO_28526
OG0012240	TCONS_00005101.p1	SACKO_20669
OG0012241	TCONS_00036516.p1	SACKO_19153
OG0012241	TCONS_00017330.p1	SACKO_31745
OG0012242	TCONS_00002653.p1	SACKO_02786
OG0012243	TCONS_00012137.p1	SACKO_17704
OG0012245	TCONS_00047862.p1	SACKO_01277
OG0012246	TCONS_00010640.p1	SACKO_16273
OG0012247	TCONS_00011840.p1	SACKO_09150
OG0012249	TCONS_00045638.p1	SACKO_10819
OG0012250	TCONS_00053987.p1	SACKO_21496
OG0012252	TCONS_00055638.p1	SACKO_20305
OG0012254	TCONS_00009653.p1	SACKO_03852
OG0012255	TCONS_00038456.p1	SACKO_32619
OG0012257	TCONS_00028730.p1	SACKO_12299
OG0012258	TCONS_00003957.p1	SACKO_18737
OG0012258	TCONS_00003691.p1	SACKO_12608
OG0012261	TCONS_00011641.p1	SACKO_01711, SACKO_06081
OG0012271	TCONS_00020340.p1	SACKO_13057
OG0012272	TCONS_00036130.p1	SACKO_07828
OG0012273	TCONS_00049368.p1, TCONS_00049372.p1, TCONS_00049382.p1, TCONS_00049365.p1, TCONS_00049364.p1, TCONS_00049381.p1, TCONS_00049371.p1, TCONS_00049362.p1	SACKO_23647
OG0012274	TCONS_00009447.p1	SACKO_25775
OG0012280	TCONS_00037201.p1, TCONS_00037203.p1	SACKO_22669
OG0012281	TCONS_00027188.p1	SACKO_07782
OG0012283	TCONS_00046495.p1	SACKO_24682
OG0012285	TCONS_00028846.p1, TCONS_00027966.p1, TCONS_00027967.p1	SACKO_21289
OG0012286	TCONS_00053907.p1, TCONS_00053906.p1	SACKO_22591
OG0012291	TCONS_00027158.p1	SACKO_24052, SACKO_18570
OG0012293	TCONS_00056844.p1	SACKO_22966
OG0012297	TCONS_00002874.p1	SACKO_25126
OG0012300	TCONS_00009499.p1, TCONS_00035412.p1, TCONS_00003754.p2, TCONS_00006795.p1, TCONS_00020611.p1, TCONS_00051107.p1	SACKO_26283
OG0012304	TCONS_00018314.p1	SACKO_27895
OG0012305	TCONS_00007698.p1	SACKO_15649
OG0012309	TCONS_00040585.p1	SACKO_00788, SACKO_17236, SACKO_10155, SACKO_31651
OG0012323	TCONS_00012520.p1	SACKO_33379
OG0012324	TCONS_00002864.p1	SACKO_27497
OG0012336	TCONS_00037581.p1	SACKO_18040
OG0012337	TCONS_00028968.p1	SACKO_31462
OG0012366	TCONS_00007707.p1, TCONS_00008442.p1	SACKO_04935
OG0012493	TCONS_00047582.p1	SACKO_02399
OG0012495	TCONS_00019336.p1	SACKO_13920
OG0012507	TCONS_00020517.p1	SACKO_13394
OG0012511	TCONS_00006688.p1	SACKO_01304
OG0012533	TCONS_00029748.p1	SACKO_10042, SACKO_10051
OG0012536	TCONS_00002847.p1, TCONS_00002857.p1, TCONS_00002858.p1, TCONS_00002848.p1	SACKO_25136, SACKO_25135
OG0012543	TCONS_00040939.p1, TCONS_00040971.p1, TCONS_00040977.p1	SACKO_01051
OG0012543	TCONS_00001310.p1, TCONS_00051216.p1	SACKO_30074
OG0012545	TCONS_00002330.p1	SACKO_08534
OG0012545	TCONS_00002329.p1, TCONS_00002318.p1, TCONS_00002319.p1	SACKO_03656
OG0012560	TCONS_00012792.p1	SACKO_00469
OG0012576	TCONS_00022762.p1	SACKO_31403
OG0012660	TCONS_00057238.p1	SACKO_01467
OG0012686	TCONS_00054670.p1, TCONS_00032182.p1, TCONS_00044333.p1, TCONS_00013297.p1, TCONS_00037053.p1, TCONS_00025729.p1, TCONS_00029814.p1	SACKO_24892
OG0012711	TCONS_00050981.p1, TCONS_00050982.p1, TCONS_00050983.p1, TCONS_00054918.p1	SACKO_10425, SACKO_21177, SACKO_21173, SACKO_10426
OG0012713	TCONS_00002687.p1, TCONS_00002681.p1	SACKO_05909
OG0012713	TCONS_00051351.p1, TCONS_00050759.p1, TCONS_00051870.p1	SACKO_07935
OG0012715	TCONS_00052623.p1, TCONS_00052618.p1, TCONS_00052612.p1, TCONS_00052614.p1, TCONS_00052622.p1, TCONS_00052620.p1, TCONS_00000144.p1, TCONS_00000142.p1, TCONS_00052554.p1, TCONS_00043381.p1	SACKO_24197
OG0012716	TCONS_00000362.p1, TCONS_00000363.p1, TCONS_00000364.p1, TCONS_00000897.p1, TCONS_00000898.p1, TCONS_00001470.p1, TCONS_00000366.p1, TCONS_00000365.p1, TCONS_00000899.p1	SACKO_08976, SACKO_08983
OG0012717	TCONS_00038494.p1	SACKO_06783, SACKO_10172, SACKO_11540
OG0012717	TCONS_00000467.p1, TCONS_00032587.p1	SACKO_12434, SACKO_06038, SACKO_09034, SACKO_18865, SACKO_13528
OG0012721	TCONS_00051851.p1	SACKO_31669, SACKO_28720, SACKO_31673
OG0012721	TCONS_00001901.p1	SACKO_02489, SACKO_28771, SACKO_03352, SACKO_11402, SACKO_28699, SACKO_03343
OG0012724	TCONS_00042869.p1	SACKO_00473, SACKO_19599, SACKO_26360, SACKO_01270, SACKO_23986
OG0012724	TCONS_00004552.p1, TCONS_00056696.p1	SACKO_19427, SACKO_13196, SACKO_29530
OG0012725	TCONS_00005085.p1, TCONS_00046241.p1, TCONS_00046240.p1, TCONS_00046242.p1	SACKO_31846, SACKO_04738, SACKO_29694, SACKO_04282, SACKO_10407, SACKO_16334, SACKO_11054
OG0012726	TCONS_00033652.p1, TCONS_00031993.p1	SACKO_28767
OG0012726	TCONS_00024718.p1, TCONS_00007993.p1, TCONS_00005487.p1, TCONS_00035484.p1, TCONS_00044478.p1, TCONS_00033890.p1	SACKO_12171, SACKO_17538
OG0012729	TCONS_00043008.p1, TCONS_00017632.p1, TCONS_00017695.p1, TCONS_00017634.p1, TCONS_00017633.p1, TCONS_00018675.p1, TCONS_00018674.p1, TCONS_00017696.p1, TCONS_00018735.p1, TCONS_00018677.p1	SACKO_12490
OG0012730	TCONS_00019834.p1, TCONS_00019796.p1, TCONS_00020172.p1, TCONS_00019837.p1, TCONS_00019839.p1, TCONS_00020173.p1, TCONS_00019835.p1, TCONS_00019798.p1, TCONS_00020421.p1, TCONS_00020420.p1	SACKO_04727
OG0012731	TCONS_00028940.p1, TCONS_00028934.p1, TCONS_00029667.p1, TCONS_00029669.p1, TCONS_00029193.p1, TCONS_00028933.p1, TCONS_00029668.p1, TCONS_00029196.p1, TCONS_00029670.p1	SACKO_32790, SACKO_32781
OG0012763	TCONS_00024598.p1	SACKO_13226
OG0012764	TCONS_00010732.p1	SACKO_04383
OG0012766	TCONS_00050253.p1	SACKO_31105
OG0012774	TCONS_00007680.p1	SACKO_28323
OG0012779	TCONS_00022867.p1	SACKO_22128
OG0012784	TCONS_00042671.p1	SACKO_06819
OG0012785	TCONS_00044643.p1	SACKO_18790
OG0012786	TCONS_00024168.p1	SACKO_23366
OG0012787	TCONS_00017908.p1	SACKO_08106
OG0012789	TCONS_00046002.p1	SACKO_25229
OG0012791	TCONS_00011106.p1	SACKO_03514
OG0012792	TCONS_00025479.p1, TCONS_00025478.p1, TCONS_00025475.p1	SACKO_04580, SACKO_04589
OG0012793	TCONS_00017625.p1, TCONS_00038744.p1, TCONS_00017662.p1, TCONS_00017628.p1, TCONS_00017663.p1, TCONS_00017626.p1, TCONS_00017657.p1, TCONS_00017659.p1	SACKO_18271
OG0012801	TCONS_00007704.p1	SACKO_26869
OG0012805	TCONS_00026216.p1	SACKO_18723
OG0012810	TCONS_00010807.p1	SACKO_33580
OG0012811	TCONS_00044034.p1	SACKO_04310
OG0012813	TCONS_00003905.p1, TCONS_00003912.p1, TCONS_00003917.p1, TCONS_00004039.p1, TCONS_00004042.p1, TCONS_00053375.p1	SACKO_03092
OG0012818	TCONS_00009175.p1	SACKO_23026
OG0012823	TCONS_00009402.p1, TCONS_00009400.p1, TCONS_00009407.p1, TCONS_00009426.p1, TCONS_00000037.p1	SACKO_12239
OG0012827	TCONS_00006929.p1	SACKO_07544
OG0012828	TCONS_00013166.p1	SACKO_31559
OG0012829	TCONS_00052439.p2, TCONS_00056513.p1	SACKO_00632
OG0012831	TCONS_00031841.p1	SACKO_25924
OG0012836	TCONS_00055416.p1	SACKO_12852
OG0012838	TCONS_00052944.p1	SACKO_15725
OG0012839	TCONS_00003847.p1	SACKO_25129
OG0012841	TCONS_00009859.p1	SACKO_31395, SACKO_06379
OG0012842	TCONS_00010435.p1	SACKO_22132
OG0012844	TCONS_00013003.p1	SACKO_02245
OG0012845	TCONS_00025158.p1	SACKO_03622
OG0012848	TCONS_00004065.p1	SACKO_02169
OG0012849	TCONS_00029293.p1	SACKO_01853
OG0012850	TCONS_00028385.p1	SACKO_29236
OG0012853	TCONS_00026168.p1	SACKO_16591
OG0012854	TCONS_00048861.p1	SACKO_25504
OG0012855	TCONS_00027738.p1	SACKO_03724
OG0012861	TCONS_00030833.p1	SACKO_24886
OG0012863	TCONS_00019228.p1	SACKO_21594
OG0012864	TCONS_00044481.p1, TCONS_00001398.p1, TCONS_00018767.p2, TCONS_00044486.p1, TCONS_00053347.p1, TCONS_00042762.p1, TCONS_00048823.p1	SACKO_02652, SACKO_09868
OG0012870	TCONS_00046554.p1	SACKO_00506
OG0012884	TCONS_00056802.p1	SACKO_15441
OG0012888	TCONS_00009041.p1	SACKO_10670
OG0012891	TCONS_00019529.p1	SACKO_06414
OG0012892	TCONS_00014269.p1	SACKO_28723
OG0012895	TCONS_00032797.p1	SACKO_18673
OG0012895	TCONS_00037432.p1, TCONS_00004098.p1	SACKO_21236
OG0012896	TCONS_00003452.p1	SACKO_29175
OG0012900	TCONS_00013515.p1	SACKO_06182, SACKO_31877, SACKO_28044
OG0012902	TCONS_00029990.p1	SACKO_19841
OG0012904	TCONS_00012454.p1	SACKO_32618
OG0012912	TCONS_00014989.p1, TCONS_00037671.p1, TCONS_00038762.p1, TCONS_00024094.p1, TCONS_00023792.p1, TCONS_00023791.p1, TCONS_00023790.p1, TCONS_00038770.p1	SACKO_33099
OG0012913	TCONS_00057262.p1	SACKO_12900
OG0012915	TCONS_00028264.p1	SACKO_26259
OG0012918	TCONS_00000929.p1, TCONS_00000948.p1	SACKO_27367
OG0012921	TCONS_00028944.p1	SACKO_12105
OG0012922	TCONS_00029313.p1	SACKO_11373
OG0012957	TCONS_00001638.p1, TCONS_00001574.p1	SACKO_24912
OG0012980	TCONS_00055070.p1	SACKO_32471
OG0012997	TCONS_00046304.p1	SACKO_10132
OG0012999	TCONS_00024923.p1	SACKO_07672
OG0013017	TCONS_00010398.p1	SACKO_04007
OG0013029	TCONS_00005911.p1	SACKO_18306
OG0013045	TCONS_00039706.p1	SACKO_04117, SACKO_32725, SACKO_22629, SACKO_13187, SACKO_30417, SACKO_09036, SACKO_18167, SACKO_02067
OG0013068	TCONS_00004971.p1	SACKO_04411
OG0013070	TCONS_00018316.p1, TCONS_00017276.p1	SACKO_15051
OG0013120	TCONS_00034387.p1, TCONS_00034453.p1	SACKO_07201
OG0013161	TCONS_00018911.p1	SACKO_23327
OG0013187	TCONS_00015945.p1	SACKO_09226
OG0013225	TCONS_00039567.p1, TCONS_00003926.p1, TCONS_00003924.p1, TCONS_00003925.p1	SACKO_24435
OG0013227	TCONS_00027346.p1	SACKO_24051
OG0013229	TCONS_00046927.p1	SACKO_09842
OG0013232	TCONS_00018076.p1, TCONS_00029071.p1	SACKO_32032
OG0013233	TCONS_00013459.p1, TCONS_00013460.p1	SACKO_23879
OG0013238	TCONS_00017191.p1	SACKO_22500
OG0013239	TCONS_00052072.p1	SACKO_30756
OG0013241	TCONS_00036899.p1, TCONS_00038053.p1, TCONS_00038072.p1, TCONS_00036900.p1	SACKO_12409, SACKO_12396
OG0013251	TCONS_00042514.p1	SACKO_23279, SACKO_23268, SACKO_23257
OG0013251	TCONS_00042506.p1	SACKO_23260
OG0013253	TCONS_00050807.p1, TCONS_00050808.p1, TCONS_00050810.p1, TCONS_00050811.p1, TCONS_00050809.p1, TCONS_00050812.p1	SACKO_22568
OG0013253	TCONS_00025303.p1	SACKO_15853
OG0013402	TCONS_00044761.p1	SACKO_02346
OG0013402	TCONS_00045856.p1, TCONS_00044765.p1	SACKO_02347
OG0013429	TCONS_00001481.p1	SACKO_31178
OG0013464	TCONS_00039469.p1, TCONS_00034166.p1, TCONS_00048025.p1, TCONS_00048023.p1, TCONS_00000760.p1, TCONS_00048021.p1, TCONS_00048026.p1, TCONS_00049345.p1, TCONS_00049346.p1	SACKO_00532
OG0013466	TCONS_00034732.p1, TCONS_00047901.p1, TCONS_00046270.p1, TCONS_00034494.p1, TCONS_00003674.p1, TCONS_00001961.p1	SACKO_21928, SACKO_25887, SACKO_08129, SACKO_18394
OG0013467	TCONS_00045373.p1, TCONS_00002097.p1	SACKO_27656, SACKO_19836, SACKO_19646, SACKO_32331, SACKO_31567, SACKO_01104, SACKO_23312, SACKO_12819
OG0013469	TCONS_00005482.p1, TCONS_00037630.p1, TCONS_00036490.p1, TCONS_00045417.p1, TCONS_00045421.p1, TCONS_00023639.p1, TCONS_00015890.p1	SACKO_00355, SACKO_00356, SACKO_02996
OG0013471	TCONS_00021529.p1, TCONS_00021545.p1, TCONS_00021530.p1, TCONS_00021544.p1, TCONS_00007175.p1, TCONS_00021387.p1, TCONS_00021528.p1, TCONS_00021543.p1, TCONS_00007174.p1	SACKO_17163
OG0013472	TCONS_00007446.p1	SACKO_13319, SACKO_24982, SACKO_12811, SACKO_24991, SACKO_29033, SACKO_13320, SACKO_10446, SACKO_17302, SACKO_23123
OG0013473	TCONS_00036448.p1, TCONS_00037588.p1, TCONS_00036447.p1, TCONS_00007620.p1, TCONS_00008841.p1, TCONS_00037589.p1, TCONS_00037587.p1, TCONS_00037586.p1	SACKO_25966, SACKO_25965
OG0013474	TCONS_00020004.p1, TCONS_00007980.p1	SACKO_32256, SACKO_25016, SACKO_22748, SACKO_21221, SACKO_09510, SACKO_15356, SACKO_05408, SACKO_33458
OG0013475	TCONS_00008377.p1, TCONS_00046399.p1, TCONS_00045853.p1, TCONS_00044757.p1, TCONS_00045852.p1	SACKO_17904, SACKO_06866, SACKO_08409, SACKO_28547, SACKO_00419
OG0013477	TCONS_00035425.p1, TCONS_00043180.p1, TCONS_00028060.p1, TCONS_00015129.p1, TCONS_00026394.p1, TCONS_00041815.p1, TCONS_00009791.p1, TCONS_00051700.p2, TCONS_00025672.p1	SACKO_17410
OG0013478	TCONS_00013360.p1, TCONS_00037497.p1	SACKO_24693, SACKO_24694, SACKO_24688, SACKO_07308, SACKO_24686, SACKO_24684, SACKO_12948, SACKO_24681
OG0013479	TCONS_00054356.p1, TCONS_00015896.p1, TCONS_00014704.p1, TCONS_00014705.p1, TCONS_00054196.p1, TCONS_00027193.p1, TCONS_00054153.p1, TCONS_00054192.p1, TCONS_00054154.p1	SACKO_04698
OG0013483	TCONS_00017116.p1	SACKO_19101
OG0013483	TCONS_00018184.p1, TCONS_00018186.p1, TCONS_00018181.p1, TCONS_00018182.p1, TCONS_00017173.p1, TCONS_00017120.p1, TCONS_00017121.p1	SACKO_19107
OG0013486	TCONS_00022308.p1, TCONS_00022310.p1, TCONS_00020989.p1, TCONS_00022307.p1, TCONS_00022311.p1, TCONS_00022305.p1, TCONS_00022302.p1, TCONS_00022314.p1, TCONS_00022313.p1	SACKO_33505
OG0013487	TCONS_00025811.p1, TCONS_00024466.p1, TCONS_00025821.p1, TCONS_00024467.p1, TCONS_00025769.p1, TCONS_00025814.p1, TCONS_00024468.p1, TCONS_00025816.p1, TCONS_00024465.p1	SACKO_23360
OG0013488	TCONS_00031223.p1	SACKO_33353
OG0013488	TCONS_00042710.p1, TCONS_00042711.p1	SACKO_25541, SACKO_33333, SACKO_33343, SACKO_33369, SACKO_05206, SACKO_33334
OG0013489	TCONS_00033948.p1, TCONS_00033945.p1, TCONS_00033946.p1, TCONS_00033947.p1	SACKO_10449
OG0013489	TCONS_00034267.p1	SACKO_10437
OG0013489	TCONS_00033943.p1	SACKO_28236
OG0013494	TCONS_00040928.p1	SACKO_26603
OG0013494	TCONS_00051994.p1	SACKO_22158, SACKO_23092, SACKO_23299, SACKO_07080, SACKO_26497, SACKO_02120, SACKO_21939
OG0013496	TCONS_00051798.p1, TCONS_00051792.p1, TCONS_00051769.p1, TCONS_00051793.p1, TCONS_00051770.p1, TCONS_00051772.p1, TCONS_00051791.p1, TCONS_00051797.p1	SACKO_31090, SACKO_31122
OG0013498	TCONS_00056199.p1, TCONS_00054934.p1, TCONS_00054937.p1, TCONS_00056743.p1, TCONS_00054936.p1, TCONS_00056750.p1, TCONS_00056749.p1, TCONS_00056748.p1, TCONS_00056744.p1	SACKO_17149
OG0013548	TCONS_00016307.p1	SACKO_08121
OG0013558	TCONS_00046656.p1	SACKO_13792
OG0013562	TCONS_00026419.p1	SACKO_18717
OG0013564	TCONS_00004618.p1	SACKO_08898
OG0013566	TCONS_00034187.p1, TCONS_00034204.p1, TCONS_00034208.p1, TCONS_00034201.p1, TCONS_00034211.p1, TCONS_00034195.p1	SACKO_25370
OG0013577	TCONS_00021719.p1	SACKO_10966
OG0013580	TCONS_00037914.p1	SACKO_16246
OG0013585	TCONS_00014097.p1	SACKO_09931
OG0013589	TCONS_00038131.p1, TCONS_00052271.p1, TCONS_00038141.p1	SACKO_25963, SACKO_25962
OG0013598	TCONS_00023680.p1	SACKO_00332
OG0013601	TCONS_00033622.p1, TCONS_00033586.p1	SACKO_15720
OG0013602	TCONS_00006930.p1, TCONS_00006903.p1	SACKO_07589
OG0013604	TCONS_00053407.p1, TCONS_00053408.p1, TCONS_00054496.p1	SACKO_20964
OG0013612	TCONS_00013496.p1	SACKO_22129
OG0013614	TCONS_00030702.p1	SACKO_20569
OG0013616	TCONS_00000035.p1	SACKO_19176, SACKO_05382
OG0013616	TCONS_00022309.p1	SACKO_32833, SACKO_33480
OG0013618	TCONS_00049301.p1	SACKO_23629
OG0013619	TCONS_00012414.p1	SACKO_30458
OG0013625	TCONS_00053065.p1	SACKO_03441
OG0013627	TCONS_00027993.p1	SACKO_09683
OG0013628	TCONS_00048560.p1	SACKO_10825
OG0013639	TCONS_00019285.p1	SACKO_10366
OG0013643	TCONS_00012307.p1	SACKO_27199
OG0013644	TCONS_00048335.p1	SACKO_30812
OG0013646	TCONS_00034780.p1	SACKO_23153
OG0013648	TCONS_00007978.p1	SACKO_26775
OG0013649	TCONS_00039371.p1	SACKO_02403, SACKO_02392
OG0013651	TCONS_00017956.p1	SACKO_11727
OG0013653	TCONS_00014501.p1	SACKO_04071
OG0013653	TCONS_00046144.p1	SACKO_34084
OG0013656	TCONS_00028926.p1	SACKO_09236
OG0013659	TCONS_00036082.p1	SACKO_18855
OG0013660	TCONS_00011597.p1	SACKO_15261
OG0013661	TCONS_00032996.p1, TCONS_00033462.p1, TCONS_00033436.p1	SACKO_01519
OG0013662	TCONS_00010724.p1	SACKO_03141
OG0013664	TCONS_00044176.p1	SACKO_10590
OG0013667	TCONS_00009538.p1	SACKO_09132
OG0013674	TCONS_00012490.p1	SACKO_28721
OG0013676	TCONS_00008610.p1	SACKO_26805, SACKO_01804
OG0013683	TCONS_00030071.p1	SACKO_05200
OG0013684	TCONS_00021726.p1	SACKO_00047, SACKO_00061
OG0013691	TCONS_00002215.p1	SACKO_33865
OG0013695	TCONS_00023875.p1	SACKO_03613
OG0013700	TCONS_00051124.p1	SACKO_34172
OG0013701	TCONS_00019653.p1	SACKO_19965
OG0013702	TCONS_00020824.p1	SACKO_33739
OG0013706	TCONS_00006476.p1	SACKO_15056
OG0013708	TCONS_00018881.p1	SACKO_19488
OG0013708	TCONS_00018882.p1	SACKO_19484
OG0013712	TCONS_00047630.p1	SACKO_23613
OG0013713	TCONS_00010574.p1	SACKO_02309
OG0013721	TCONS_00012042.p1	SACKO_07879
OG0013742	TCONS_00001302.p1	SACKO_14739
OG0013743	TCONS_00047151.p1	SACKO_04287
OG0013752	TCONS_00013474.p1	SACKO_19546
OG0013752	TCONS_00012305.p1	SACKO_22722
OG0013760	TCONS_00054924.p1, TCONS_00057229.p1	SACKO_28455
OG0013770	TCONS_00014983.p1	SACKO_00748
OG0013777	TCONS_00053686.p1	SACKO_23212
OG0013794	TCONS_00028734.p1	SACKO_12279
OG0013806	TCONS_00022929.p1	SACKO_26372
OG0013813	TCONS_00012808.p1	SACKO_00474
OG0013814	TCONS_00050944.p1	SACKO_00874, SACKO_00877
OG0013841	TCONS_00055313.p1	SACKO_03168
OG0013842	TCONS_00016527.p1	SACKO_33029
OG0013851	TCONS_00020500.p1, TCONS_00020078.p1, TCONS_00020079.p1	SACKO_14302
OG0013852	TCONS_00009078.p1, TCONS_00009091.p1, TCONS_00009096.p1, TCONS_00009082.p1, TCONS_00009087.p1	SACKO_00901
