Orthogroup	PFLAV	LYTVA_ok
OG0008232	TCONS_00016605.p1	LYTVA_21174, LYTVA_25815
OG0008234	TCONS_00013274.p1	LYTVA_29891
OG0008235	TCONS_00051131.p1	LYTVA_17569
OG0008237	TCONS_00038662.p1	LYTVA_16152
OG0008238	TCONS_00009342.p1	LYTVA_22202
OG0008239	TCONS_00030558.p1	LYTVA_15874
OG0008240	TCONS_00018259.p1	LYTVA_10183
OG0008242	TCONS_00045727.p1	LYTVA_05125
OG0008243	TCONS_00002384.p1	LYTVA_30154
OG0008244	TCONS_00014030.p1	LYTVA_13153
OG0008245	TCONS_00006729.p1	LYTVA_27878
OG0008246	TCONS_00003451.p1	LYTVA_27090
OG0008249	TCONS_00053524.p1	LYTVA_17203
OG0008252	TCONS_00028021.p1	LYTVA_17930
OG0008254	TCONS_00014505.p1	LYTVA_07719
OG0008255	TCONS_00055247.p1	LYTVA_25329
OG0008256	TCONS_00054220.p1	LYTVA_18638
OG0008257	TCONS_00022343.p1	LYTVA_10599
OG0008259	TCONS_00017570.p1	LYTVA_23738
OG0008260	TCONS_00007412.p1	LYTVA_14046
OG0008263	TCONS_00011021.p1	LYTVA_23520
OG0008264	TCONS_00028692.p1	LYTVA_29571
OG0008265	TCONS_00048315.p1	LYTVA_05374
OG0008267	TCONS_00049070.p1	LYTVA_07910
OG0008269	TCONS_00020161.p1	LYTVA_01980
OG0008270	TCONS_00008816.p1	LYTVA_00339
OG0008272	TCONS_00023969.p1	LYTVA_26499
OG0008274	TCONS_00048272.p1	LYTVA_12510
OG0008275	TCONS_00001002.p1	LYTVA_16000
OG0008276	TCONS_00051888.p1, TCONS_00038331.p1, TCONS_00038360.p1	LYTVA_08516
OG0008277	TCONS_00036027.p1	LYTVA_07672
OG0008278	TCONS_00006465.p1	LYTVA_12632
OG0008279	TCONS_00050311.p1, TCONS_00050155.p1	LYTVA_19836
OG0008280	TCONS_00020934.p1	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	TCONS_00052964.p1	LYTVA_00857, LYTVA_23255
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	LYTVA_16941
OG0008284	TCONS_00004973.p1	LYTVA_08177
OG0008286	TCONS_00008166.p1	LYTVA_10800
OG0008288	TCONS_00052177.p1	LYTVA_18216
OG0008289	TCONS_00017809.p1	LYTVA_29130
OG0008290	TCONS_00037289.p1	LYTVA_27680, LYTVA_27718
OG0008291	TCONS_00012263.p1	LYTVA_13098
OG0008294	TCONS_00026493.p1	LYTVA_12005
OG0008296	TCONS_00004811.p1	LYTVA_22211, LYTVA_22253
OG0008298	TCONS_00051471.p1	LYTVA_23693
OG0008299	TCONS_00031799.p1, TCONS_00031817.p1	LYTVA_05838
OG0008300	TCONS_00030367.p1	LYTVA_29193
OG0008303	TCONS_00011178.p1	LYTVA_26088
OG0008304	TCONS_00022470.p1	LYTVA_10476
OG0008306	TCONS_00020107.p1	LYTVA_26375
OG0008307	TCONS_00006279.p1	LYTVA_11174
OG0008309	TCONS_00029286.p1	LYTVA_06809
OG0008310	TCONS_00014670.p1, TCONS_00014665.p1, TCONS_00014669.p1, TCONS_00014668.p1, TCONS_00016528.p1	LYTVA_19819
OG0008311	TCONS_00012110.p1	LYTVA_04533
OG0008312	TCONS_00012475.p1	LYTVA_18833
OG0008314	TCONS_00056818.p1	LYTVA_05017
OG0008315	TCONS_00004936.p1	LYTVA_04753
OG0008316	TCONS_00055770.p1	LYTVA_21411
OG0008317	TCONS_00015717.p1	LYTVA_17270
OG0008318	TCONS_00014897.p1	LYTVA_20991
OG0008319	TCONS_00050788.p1	LYTVA_26117
OG0008320	TCONS_00026686.p1	LYTVA_19824
OG0008321	TCONS_00036424.p1, TCONS_00036415.p1	LYTVA_23550
OG0008321	TCONS_00052180.p1	LYTVA_24836
OG0008322	TCONS_00046267.p1	LYTVA_09951
OG0008323	TCONS_00022548.p1	LYTVA_24411
OG0008324	TCONS_00005209.p1	LYTVA_17214
OG0008326	TCONS_00016857.p1, TCONS_00016856.p1	LYTVA_20818
OG0008327	TCONS_00010127.p1	LYTVA_27356
OG0008328	TCONS_00041928.p1	LYTVA_22323
OG0008329	TCONS_00055454.p1	LYTVA_09945
OG0008330	TCONS_00011854.p1	LYTVA_09792
OG0008331	TCONS_00011682.p1	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008332	TCONS_00026507.p1	LYTVA_15415
OG0008333	TCONS_00050937.p1	LYTVA_06042
OG0008334	TCONS_00016116.p1, TCONS_00016114.p1	LYTVA_19245
OG0008337	TCONS_00045332.p2	LYTVA_16708
OG0008339	TCONS_00018555.p1	LYTVA_12223
OG0008341	TCONS_00009876.p1	LYTVA_26998
OG0008344	TCONS_00056217.p1	LYTVA_08596
OG0008346	TCONS_00004497.p1	LYTVA_14453
OG0008347	TCONS_00004068.p1	LYTVA_07239
OG0008350	TCONS_00012708.p1	LYTVA_24262
OG0008351	TCONS_00057084.p1	LYTVA_19823
OG0008352	TCONS_00028799.p1	LYTVA_25315
OG0008353	TCONS_00049591.p1	LYTVA_04513
OG0008354	TCONS_00028293.p1	LYTVA_05625
OG0008355	TCONS_00011797.p1	LYTVA_24991
OG0008356	TCONS_00051279.p1	LYTVA_18604, LYTVA_25234
OG0008357	TCONS_00029292.p1	LYTVA_21800
OG0008359	TCONS_00046387.p1	LYTVA_23109
OG0008361	TCONS_00045263.p1	LYTVA_11601
OG0008364	TCONS_00026913.p1	LYTVA_26310
OG0008365	TCONS_00021499.p1	LYTVA_25592
OG0008366	TCONS_00013115.p1, TCONS_00014297.p1, TCONS_00014296.p1	LYTVA_20954
OG0008367	TCONS_00030987.p1	LYTVA_03018
OG0008368	TCONS_00002675.p1	LYTVA_28825
OG0008370	TCONS_00020192.p1	LYTVA_23211
OG0008370	TCONS_00045700.p1, TCONS_00046736.p1	LYTVA_27157
OG0008371	TCONS_00027431.p1	LYTVA_23791
OG0008373	TCONS_00036916.p1	LYTVA_20963
OG0008376	TCONS_00039338.p1	LYTVA_09077
OG0008377	TCONS_00056289.p1	LYTVA_11929
OG0008378	TCONS_00019276.p1	LYTVA_27997
OG0008380	TCONS_00056162.p1	LYTVA_27656, LYTVA_26663
OG0008382	TCONS_00008791.p1	LYTVA_04649, LYTVA_24427
OG0008383	TCONS_00056702.p1	LYTVA_19886
OG0008384	TCONS_00010601.p1	LYTVA_30109
OG0008387	TCONS_00006442.p1	LYTVA_11091
OG0008388	TCONS_00011934.p1, TCONS_00014939.p1	LYTVA_20705
OG0008389	TCONS_00013495.p1	LYTVA_09667, LYTVA_23039
OG0008390	TCONS_00054553.p1, TCONS_00054552.p1	LYTVA_30097, LYTVA_01281
OG0008391	TCONS_00015782.p1	LYTVA_24075
OG0008396	TCONS_00008160.p1	LYTVA_21461
OG0008398	TCONS_00050678.p1, TCONS_00051748.p1, TCONS_00050679.p1	LYTVA_09887, LYTVA_09886
OG0008399	TCONS_00004746.p1	LYTVA_24517
OG0008401	TCONS_00047658.p1	LYTVA_17404
OG0008403	TCONS_00000579.p1	LYTVA_10992
OG0008404	TCONS_00016582.p1	LYTVA_04357
OG0008406	TCONS_00053366.p1	LYTVA_00998
OG0008410	TCONS_00056621.p1	LYTVA_02957
OG0008412	TCONS_00027945.p1	LYTVA_06759
OG0008414	TCONS_00055281.p1	LYTVA_16686, LYTVA_20042
OG0008415	TCONS_00044185.p1	LYTVA_15285
OG0008417	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1	LYTVA_00500
OG0008419	TCONS_00011688.p1	LYTVA_29540
OG0008420	TCONS_00002155.p1	LYTVA_28676, LYTVA_20297
OG0008422	TCONS_00011225.p1	LYTVA_16257
OG0008423	TCONS_00038695.p1, TCONS_00044578.p1	LYTVA_14844
OG0008425	TCONS_00007094.p1	LYTVA_07533
OG0008432	TCONS_00042592.p1	LYTVA_02153
OG0008435	TCONS_00026957.p1	LYTVA_23436
OG0008437	TCONS_00038046.p1	LYTVA_20685
OG0008443	TCONS_00001656.p1	LYTVA_28171
OG0008446	TCONS_00020552.p1, TCONS_00043972.p1	LYTVA_19357, LYTVA_09151
OG0008446	TCONS_00043971.p1	LYTVA_25648
OG0008453	TCONS_00025372.p1	LYTVA_10565
OG0008484	TCONS_00004248.p1	LYTVA_15737, LYTVA_10721, LYTVA_01276, LYTVA_18724, LYTVA_08675, LYTVA_14264, LYTVA_21665, LYTVA_07450, LYTVA_08899, LYTVA_11098, LYTVA_02576, LYTVA_09983, LYTVA_30041, LYTVA_11128, LYTVA_03910, LYTVA_15330, LYTVA_07879, LYTVA_03358, LYTVA_01965, LYTVA_00972
OG0008507	TCONS_00028834.p1	LYTVA_01347, LYTVA_28289
OG0008512	TCONS_00016538.p1	LYTVA_14660
OG0008513	TCONS_00012624.p1, TCONS_00012627.p1, TCONS_00012628.p1	LYTVA_05781
OG0008517	TCONS_00035810.p1, TCONS_00025747.p1	LYTVA_14473
OG0008519	TCONS_00054142.p1, TCONS_00054182.p1	LYTVA_03058
OG0008522	TCONS_00041302.p1	LYTVA_26353
OG0008524	TCONS_00006173.p1	LYTVA_14325
OG0008527	TCONS_00044992.p1	LYTVA_23443
OG0008529	TCONS_00002000.p1, TCONS_00002007.p1	LYTVA_10570
OG0008530	TCONS_00030924.p1	LYTVA_04280
OG0008532	TCONS_00026652.p1	LYTVA_16193
OG0008534	TCONS_00055322.p1	LYTVA_29699
OG0008535	TCONS_00023201.p1, TCONS_00023332.p1	LYTVA_15006
OG0008537	TCONS_00043117.p1, TCONS_00041733.p1	LYTVA_04419
OG0008539	TCONS_00009850.p1	LYTVA_15595
OG0008540	TCONS_00019944.p1	LYTVA_14448
OG0008541	TCONS_00024432.p1	LYTVA_01813, LYTVA_02226
OG0008542	TCONS_00028830.p1	LYTVA_01792
OG0008543	TCONS_00002678.p1	LYTVA_28828
OG0008544	TCONS_00030513.p1	LYTVA_15282
OG0008545	TCONS_00031372.p1	LYTVA_15279, LYTVA_10207
OG0008547	TCONS_00051895.p1	LYTVA_09889
OG0008550	TCONS_00055094.p1	LYTVA_00415
OG0008551	TCONS_00002034.p1	LYTVA_01742
OG0008552	TCONS_00043986.p1	LYTVA_09709
OG0008555	TCONS_00046007.p1	LYTVA_02834
OG0008556	TCONS_00011303.p1, TCONS_00011283.p1	LYTVA_27757
OG0008560	TCONS_00038069.p1	LYTVA_15209
OG0008562	TCONS_00001004.p1	LYTVA_15992
OG0008564	TCONS_00048627.p1	LYTVA_30059
OG0008565	TCONS_00028957.p1	LYTVA_18129
OG0008566	TCONS_00054240.p1	LYTVA_25212
OG0008567	TCONS_00011600.p1, TCONS_00011602.p1	LYTVA_19943
OG0008568	TCONS_00028428.p1, TCONS_00028426.p1	LYTVA_21149, LYTVA_21150, LYTVA_23818
OG0008569	TCONS_00009652.p1	LYTVA_29563, LYTVA_00213
OG0008570	TCONS_00027979.p1	LYTVA_00163
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	LYTVA_21603
OG0008573	TCONS_00028949.p1	LYTVA_29754
OG0008574	TCONS_00056172.p1	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	TCONS_00025715.p1	LYTVA_23380
OG0008577	TCONS_00014330.p1, TCONS_00014318.p1	LYTVA_26643
OG0008578	TCONS_00019482.p1	LYTVA_16234
OG0008579	TCONS_00045806.p1	LYTVA_11211
OG0008580	TCONS_00018455.p1	LYTVA_23745
OG0008582	TCONS_00024857.p1, TCONS_00024890.p1	LYTVA_03893
OG0008583	TCONS_00018557.p1	LYTVA_14390
OG0008585	TCONS_00049636.p1	LYTVA_28378
OG0008586	TCONS_00029453.p1	LYTVA_04826
OG0008587	TCONS_00055211.p1, TCONS_00041451.p1	LYTVA_10247, LYTVA_28483
OG0008589	TCONS_00048841.p1	LYTVA_21900
OG0008590	TCONS_00014348.p1	LYTVA_25064
OG0008591	TCONS_00012321.p1	LYTVA_07933, LYTVA_03349
OG0008592	TCONS_00016163.p1	LYTVA_00544
OG0008593	TCONS_00047598.p1	LYTVA_00820
OG0008594	TCONS_00055609.p1	LYTVA_10869
OG0008595	TCONS_00002130.p1	LYTVA_15034, LYTVA_25260
OG0008597	TCONS_00044175.p1	LYTVA_11676
OG0008598	TCONS_00013530.p1	LYTVA_24064
OG0008599	TCONS_00012257.p1	LYTVA_03613, LYTVA_00658
OG0008600	TCONS_00026821.p1	LYTVA_03845
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	LYTVA_18709
OG0008604	TCONS_00013472.p1	LYTVA_21501
OG0008605	TCONS_00026747.p1	LYTVA_26602
OG0008609	TCONS_00012881.p1	LYTVA_14977
OG0008610	TCONS_00027015.p1	LYTVA_27857, LYTVA_02173, LYTVA_27855
OG0008611	TCONS_00014637.p1	LYTVA_25423
OG0008613	TCONS_00049453.p1	LYTVA_14706
OG0008614	TCONS_00043624.p1, TCONS_00043648.p1	LYTVA_22529
OG0008617	TCONS_00048980.p1	LYTVA_05079
OG0008618	TCONS_00047716.p1	LYTVA_22304
OG0008619	TCONS_00009650.p1	LYTVA_30210
OG0008624	TCONS_00012984.p1	LYTVA_06881
OG0008625	TCONS_00008478.p1	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996
OG0008626	TCONS_00007557.p1	LYTVA_22858
OG0008628	TCONS_00043516.p1	LYTVA_12235
OG0008629	TCONS_00027980.p1	LYTVA_08416
OG0008630	TCONS_00005902.p1	LYTVA_04903
OG0008632	TCONS_00055886.p1	LYTVA_24775
OG0008634	TCONS_00004471.p1	LYTVA_23237
OG0008636	TCONS_00029149.p1	LYTVA_00110
OG0008639	TCONS_00000996.p1	LYTVA_14031
OG0008641	TCONS_00010728.p1	LYTVA_03737
OG0008642	TCONS_00008591.p1	LYTVA_08546
OG0008643	TCONS_00048514.p1	LYTVA_02276
OG0008646	TCONS_00002305.p1	LYTVA_06942
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	LYTVA_26431
OG0008648	TCONS_00010189.p1	LYTVA_10460
OG0008649	TCONS_00012038.p1	LYTVA_09612
OG0008650	TCONS_00005663.p1, TCONS_00032222.p1, TCONS_00033218.p1, TCONS_00027763.p1, TCONS_00050006.p1	LYTVA_06319, LYTVA_00735
OG0008650	TCONS_00005861.p1	LYTVA_26025
OG0008651	TCONS_00035616.p1, TCONS_00035716.p1	LYTVA_16455
OG0008653	TCONS_00020879.p1	LYTVA_27637
OG0008654	TCONS_00013145.p1	LYTVA_25065
OG0008655	TCONS_00048808.p1	LYTVA_21961
OG0008656	TCONS_00012135.p1	LYTVA_00849
OG0008658	TCONS_00017004.p1	LYTVA_17572
OG0008662	TCONS_00035288.p1	LYTVA_13677
OG0008663	TCONS_00010920.p1	LYTVA_22140
OG0008664	TCONS_00010902.p1, TCONS_00010906.p1	LYTVA_26861
OG0008666	TCONS_00039409.p1	LYTVA_03644
OG0008668	TCONS_00053617.p1, TCONS_00026885.p1, TCONS_00053618.p1	LYTVA_10605, LYTVA_03507
OG0008669	TCONS_00056877.p1, TCONS_00056890.p1	LYTVA_28753
OG0008671	TCONS_00010941.p1	LYTVA_23218
OG0008672	TCONS_00028728.p1	LYTVA_25923
OG0008673	TCONS_00011639.p1	LYTVA_04379
OG0008674	TCONS_00042679.p1	LYTVA_06184
OG0008675	TCONS_00011082.p1	LYTVA_23577
OG0008681	TCONS_00018263.p1	LYTVA_25571, LYTVA_25570
OG0008682	TCONS_00044991.p1	LYTVA_19856
OG0008683	TCONS_00051875.p1	LYTVA_01498
OG0008684	TCONS_00020376.p1	LYTVA_24932
OG0008687	TCONS_00030317.p1, TCONS_00030316.p1, TCONS_00030320.p1, TCONS_00030318.p1, TCONS_00030319.p1, TCONS_00030321.p1, TCONS_00000338.p1, TCONS_00030323.p1, TCONS_00030548.p1, TCONS_00030547.p1, TCONS_00030322.p1	LYTVA_27888
OG0008693	TCONS_00035275.p1	LYTVA_01451, LYTVA_11823, LYTVA_27290
OG0008694	TCONS_00037541.p1	LYTVA_11165
OG0008695	TCONS_00041674.p1, TCONS_00041671.p1, TCONS_00044108.p1, TCONS_00044085.p1, TCONS_00042783.p1	LYTVA_27052, LYTVA_15723
OG0008696	TCONS_00041989.p1	LYTVA_28187
OG0008698	TCONS_00027633.p1	LYTVA_08540
OG0008720	TCONS_00008684.p1	LYTVA_16312
OG0008753	TCONS_00015587.p1	LYTVA_04069
OG0008757	TCONS_00012607.p1	LYTVA_25334
OG0008758	TCONS_00016870.p1	LYTVA_02233
OG0008760	TCONS_00052857.p1	LYTVA_14498
OG0008763	TCONS_00010831.p1	LYTVA_27193, LYTVA_04738, LYTVA_02484
OG0008765	TCONS_00056295.p1	LYTVA_18442
OG0008766	TCONS_00029152.p1	LYTVA_29005, LYTVA_08250
OG0008767	TCONS_00016919.p1, TCONS_00016924.p1	LYTVA_03456, LYTVA_19818
OG0008769	TCONS_00028690.p1, TCONS_00009259.p1, TCONS_00008073.p1, TCONS_00008072.p1, TCONS_00027047.p1	LYTVA_07036
OG0008770	TCONS_00042982.p1	LYTVA_12704
OG0008771	TCONS_00019581.p1	LYTVA_21212
OG0008772	TCONS_00011469.p1	LYTVA_29715
OG0008773	TCONS_00003459.p1	LYTVA_16581
OG0008774	TCONS_00037771.p1	LYTVA_28782, LYTVA_25164
OG0008775	TCONS_00025548.p1	LYTVA_25560
OG0008778	TCONS_00028987.p1	LYTVA_04825
OG0008779	TCONS_00017140.p1	LYTVA_04016
OG0008781	TCONS_00049075.p1	LYTVA_07417
OG0008782	TCONS_00041068.p1	LYTVA_04581
OG0008784	TCONS_00053147.p1	LYTVA_25942
OG0008786	TCONS_00048618.p1	LYTVA_18231
OG0008789	TCONS_00025261.p1	LYTVA_14608
OG0008790	TCONS_00010841.p1	LYTVA_27047
OG0008793	TCONS_00056529.p1	LYTVA_21942
OG0008794	TCONS_00042636.p1	LYTVA_15613
OG0008795	TCONS_00056329.p1, TCONS_00016910.p1, TCONS_00038434.p1, TCONS_00041441.p1	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315
OG0008796	TCONS_00010955.p1	LYTVA_24016, LYTVA_22579
OG0008797	TCONS_00005645.p1, TCONS_00005644.p1	LYTVA_09507
OG0008798	TCONS_00042486.p1	LYTVA_01745
OG0008800	TCONS_00035292.p1	LYTVA_26016, LYTVA_13678
OG0008801	TCONS_00037683.p1	LYTVA_11166
OG0008804	TCONS_00009879.p1	LYTVA_25393
OG0008805	TCONS_00019691.p1	LYTVA_06019
OG0008806	TCONS_00056870.p1	LYTVA_07991
OG0008809	TCONS_00017568.p1	LYTVA_19483
OG0008810	TCONS_00002094.p1	LYTVA_21309
OG0008811	TCONS_00009409.p1, TCONS_00009427.p1	LYTVA_22364
OG0008812	TCONS_00011977.p1	LYTVA_10590
OG0008813	TCONS_00028092.p1	LYTVA_19644, LYTVA_05899
OG0008814	TCONS_00030862.p1	LYTVA_09551
OG0008815	TCONS_00056804.p1, TCONS_00032527.p1, TCONS_00019015.p1	LYTVA_19049
OG0008817	TCONS_00030441.p1	LYTVA_27354
OG0008819	TCONS_00008688.p1	LYTVA_14045
OG0008819	TCONS_00008689.p1, TCONS_00008690.p1	LYTVA_12239
OG0008820	TCONS_00056927.p1	LYTVA_25884
OG0008825	TCONS_00006805.p1	LYTVA_05940
OG0008826	TCONS_00054698.p1, TCONS_00054623.p1	LYTVA_02924
OG0008831	TCONS_00027119.p1	LYTVA_22811
OG0008832	TCONS_00050827.p1	LYTVA_03726
OG0008833	TCONS_00009597.p1	LYTVA_09411
OG0008834	TCONS_00044843.p1	LYTVA_18154
OG0008835	TCONS_00022397.p1	LYTVA_19752, LYTVA_17425
OG0008836	TCONS_00004766.p1, TCONS_00006082.p1	LYTVA_08876
OG0008838	TCONS_00017022.p1	LYTVA_28300
OG0008840	TCONS_00007279.p1	LYTVA_22361
OG0008841	TCONS_00012470.p1	LYTVA_18447
OG0008842	TCONS_00010263.p1	LYTVA_25843, LYTVA_17029
OG0008845	TCONS_00001126.p1	LYTVA_02661
OG0008846	TCONS_00043695.p1	LYTVA_07720, LYTVA_14965
OG0008847	TCONS_00010081.p1	LYTVA_17886
OG0008851	TCONS_00014663.p1	LYTVA_07035, LYTVA_18013
OG0008852	TCONS_00012913.p1, TCONS_00051937.p3, TCONS_00039653.p1, TCONS_00019915.p1, TCONS_00023117.p1, TCONS_00020577.p2, TCONS_00033159.p1, TCONS_00052715.p1, TCONS_00052714.p1, TCONS_00052716.p1	LYTVA_04859
OG0008853	TCONS_00052207.p1	LYTVA_03855
OG0008855	TCONS_00026694.p1	LYTVA_17049
OG0008857	TCONS_00051271.p1	LYTVA_00103
OG0008858	TCONS_00005764.p1	LYTVA_24237
OG0008859	TCONS_00026115.p1	LYTVA_06905
OG0008860	TCONS_00007787.p1	LYTVA_01895, LYTVA_20386, LYTVA_20387
OG0008861	TCONS_00009011.p1	LYTVA_22428
OG0008862	TCONS_00054181.p1, TCONS_00054141.p1, TCONS_00053044.p1, TCONS_00053087.p1	LYTVA_10759
OG0008863	TCONS_00014413.p1	LYTVA_29430
OG0008864	TCONS_00049233.p1	LYTVA_06946
OG0008865	TCONS_00026100.p1	LYTVA_17040
OG0008866	TCONS_00022225.p1	LYTVA_27761, LYTVA_10318
OG0008868	TCONS_00013342.p1	LYTVA_20794
OG0008869	TCONS_00054034.p1	LYTVA_08891, LYTVA_21345
OG0008870	TCONS_00005116.p1	LYTVA_26140
OG0008872	TCONS_00053192.p1	LYTVA_24674
OG0008875	TCONS_00028555.p1	LYTVA_26401
OG0008877	TCONS_00002956.p1	LYTVA_25290
OG0008878	TCONS_00048907.p1	LYTVA_27382
OG0008879	TCONS_00005767.p1	LYTVA_30173, LYTVA_04198
OG0008880	TCONS_00001123.p1	LYTVA_04406
OG0008882	TCONS_00057011.p1	LYTVA_28989
OG0008886	TCONS_00023080.p1, TCONS_00023052.p1	LYTVA_06104, LYTVA_03533
OG0008887	TCONS_00006542.p1	LYTVA_09051
OG0008888	TCONS_00012096.p1	LYTVA_16798
OG0008890	TCONS_00050403.p1, TCONS_00052073.p1	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391
OG0008892	TCONS_00026559.p1	LYTVA_18385
OG0008894	TCONS_00023526.p1, TCONS_00003446.p1	LYTVA_04529
OG0008896	TCONS_00019805.p1	LYTVA_04119, LYTVA_01727
OG0008897	TCONS_00005212.p1	LYTVA_10355
OG0008898	TCONS_00020834.p1	LYTVA_03460
OG0008901	TCONS_00049472.p1	LYTVA_29889
OG0008904	TCONS_00009953.p1	LYTVA_23222
OG0008909	TCONS_00013369.p3, TCONS_00043143.p1, TCONS_00047158.p1, TCONS_00037141.p1, TCONS_00019037.p1, TCONS_00041828.p1, TCONS_00023721.p1	LYTVA_11193
OG0008911	TCONS_00048580.p1	LYTVA_15681
OG0008915	TCONS_00026052.p1	LYTVA_14427
OG0008916	TCONS_00002032.p1	LYTVA_21283
OG0008919	TCONS_00024347.p1	LYTVA_24330, LYTVA_24332
OG0008921	TCONS_00013616.p1, TCONS_00013613.p1, TCONS_00013614.p1, TCONS_00013615.p1, TCONS_00013611.p1	LYTVA_16007, LYTVA_02663
OG0008923	TCONS_00026497.p1	LYTVA_17052, LYTVA_14228
OG0008924	TCONS_00048434.p1	LYTVA_13283
OG0008926	TCONS_00028202.p1	LYTVA_02812
OG0008927	TCONS_00019244.p1	LYTVA_00372
OG0008928	TCONS_00017409.p1	LYTVA_25565
OG0008929	TCONS_00012209.p1	LYTVA_29558
OG0008934	TCONS_00009842.p1	LYTVA_10593
OG0008935	TCONS_00031171.p1	LYTVA_06783, LYTVA_29809, LYTVA_03932
OG0008940	TCONS_00004979.p1	LYTVA_01374
OG0008941	TCONS_00014974.p1	LYTVA_23105
OG0008942	TCONS_00054098.p1	LYTVA_01132
OG0008945	TCONS_00006429.p1	LYTVA_25023
OG0008947	TCONS_00016440.p1	LYTVA_10524
OG0008952	TCONS_00010006.p1, TCONS_00010007.p1, TCONS_00010009.p1, TCONS_00010591.p1	LYTVA_12835
OG0008969	TCONS_00008634.p1	LYTVA_00340
OG0009043	TCONS_00028749.p1	LYTVA_02166
OG0009044	TCONS_00028334.p1	LYTVA_17960
OG0009046	TCONS_00024251.p1	LYTVA_02011
OG0009046	TCONS_00055083.p1	LYTVA_15978, LYTVA_03538, LYTVA_26473, LYTVA_01063
OG0009047	TCONS_00051479.p1, TCONS_00050068.p1	LYTVA_11255
OG0009048	TCONS_00010085.p1	LYTVA_03612
OG0009054	TCONS_00043933.p1	LYTVA_06057
OG0009055	TCONS_00022433.p1	LYTVA_19149, LYTVA_01287
OG0009057	TCONS_00015437.p1	LYTVA_26930
OG0009059	TCONS_00008173.p1	LYTVA_18681, LYTVA_19586
OG0009061	TCONS_00011717.p1	LYTVA_08774
OG0009063	TCONS_00012388.p1	LYTVA_22886
OG0009064	TCONS_00050225.p1	LYTVA_00502
OG0009065	TCONS_00018820.p1	LYTVA_15512
OG0009066	TCONS_00006464.p1	LYTVA_28154
OG0009067	TCONS_00032720.p2	LYTVA_11267
OG0009069	TCONS_00015166.p1	LYTVA_30203
OG0009075	TCONS_00028394.p1	LYTVA_21320
OG0009076	TCONS_00009969.p1	LYTVA_12377
OG0009079	TCONS_00007568.p1	LYTVA_29431
OG0009080	TCONS_00015275.p1	LYTVA_04166
OG0009082	TCONS_00055738.p1, TCONS_00055737.p1	LYTVA_05419
OG0009083	TCONS_00044906.p1	LYTVA_13253
OG0009084	TCONS_00049269.p1	LYTVA_04521
OG0009086	TCONS_00030188.p1	LYTVA_02347
OG0009089	TCONS_00030969.p1	LYTVA_25225, LYTVA_04857
OG0009090	TCONS_00048330.p1	LYTVA_17604
OG0009091	TCONS_00013435.p1	LYTVA_15389
OG0009093	TCONS_00015912.p1	LYTVA_14565
OG0009095	TCONS_00008859.p1	LYTVA_15147
OG0009096	TCONS_00051168.p1	LYTVA_13380
OG0009099	TCONS_00044297.p1	LYTVA_07676
OG0009100	TCONS_00004996.p1	LYTVA_10925
OG0009101	TCONS_00004607.p1	LYTVA_16095
OG0009102	TCONS_00055800.p1	LYTVA_24774
OG0009103	TCONS_00013439.p1	LYTVA_03278, LYTVA_17761
OG0009106	TCONS_00028119.p1, TCONS_00028107.p1	LYTVA_27318
OG0009107	TCONS_00027411.p1	LYTVA_11136, LYTVA_14982
OG0009109	TCONS_00022110.p1	LYTVA_26579
OG0009111	TCONS_00024697.p1	LYTVA_19118
OG0009112	TCONS_00037728.p1, TCONS_00037743.p2, TCONS_00037729.p1	LYTVA_11972, LYTVA_22272
OG0009114	TCONS_00001709.p1	LYTVA_24116
OG0009117	TCONS_00011337.p1	LYTVA_27698
OG0009118	TCONS_00054312.p1	LYTVA_03636
OG0009119	TCONS_00009042.p1	LYTVA_03415
OG0009123	TCONS_00022901.p1	LYTVA_04448
OG0009125	TCONS_00017341.p1	LYTVA_00727
OG0009126	TCONS_00049313.p1	LYTVA_24678
OG0009127	TCONS_00047621.p1	LYTVA_00029
OG0009129	TCONS_00015167.p1	LYTVA_16939
OG0009130	TCONS_00013075.p1	LYTVA_18291
OG0009131	TCONS_00048339.p1	LYTVA_07437
OG0009133	TCONS_00046700.p1	LYTVA_27782
OG0009135	TCONS_00050274.p1	LYTVA_06493
OG0009136	TCONS_00009759.p1	LYTVA_04660, LYTVA_13214
OG0009137	TCONS_00009786.p1	LYTVA_18767
OG0009138	TCONS_00024142.p1	LYTVA_15017
OG0009139	TCONS_00003081.p1	LYTVA_00910
OG0009140	TCONS_00008834.p1	LYTVA_18043
OG0009143	TCONS_00047800.p1	LYTVA_22918
OG0009144	TCONS_00026284.p1	LYTVA_27962, LYTVA_10448
