Orthogroup	PFLAV	APOSJ_ok
OG0005785	TCONS_00014469.p1	APOSJ_43962, APOSJ_50473, APOSJ_43967, APOSJ_43964, APOSJ_03918, APOSJ_50469, APOSJ_43966, APOSJ_03917, APOSJ_43969, APOSJ_13778
OG0005786	TCONS_00048300.p1	APOSJ_40578, APOSJ_04872, APOSJ_27348, APOSJ_04951, APOSJ_36921, APOSJ_40579
OG0005787	TCONS_00019348.p1	APOSJ_27893
OG0005788	TCONS_00016729.p1	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750
OG0005789	TCONS_00019826.p1	APOSJ_53595, APOSJ_53594
OG0005790	TCONS_00011402.p1	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197
OG0005791	TCONS_00054233.p1	APOSJ_48089, APOSJ_48088, APOSJ_48087
OG0005792	TCONS_00011438.p1	APOSJ_01033, APOSJ_01034, APOSJ_63691
OG0005793	TCONS_00011931.p1, TCONS_00014942.p1	APOSJ_37687, APOSJ_37688, APOSJ_16577
OG0005794	TCONS_00057204.p1	APOSJ_30602, APOSJ_30604
OG0005795	TCONS_00021494.p1	APOSJ_27249
OG0005797	TCONS_00026070.p1	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911
OG0005798	TCONS_00047967.p1	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111
OG0005799	TCONS_00011261.p1	APOSJ_37642, APOSJ_37931
OG0005800	TCONS_00019981.p1	APOSJ_12327
OG0005802	TCONS_00019410.p1	APOSJ_62488, APOSJ_53141
OG0005803	TCONS_00012639.p1	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016
OG0005805	TCONS_00005191.p1	APOSJ_05943, APOSJ_05944
OG0005806	TCONS_00004852.p1, TCONS_00004832.p1	APOSJ_08479, APOSJ_08480
OG0005807	TCONS_00001178.p1, TCONS_00001189.p1	APOSJ_25325
OG0005808	TCONS_00017297.p1	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824
OG0005809	TCONS_00008993.p1	APOSJ_35681, APOSJ_54907, APOSJ_23768, APOSJ_60810, APOSJ_54905, APOSJ_05660, APOSJ_54906, APOSJ_35680, APOSJ_23770, APOSJ_35679, APOSJ_48311, APOSJ_48312, APOSJ_23767, APOSJ_05642, APOSJ_36831, APOSJ_32115
OG0005810	TCONS_00008801.p1	APOSJ_53786, APOSJ_47899, APOSJ_47898, APOSJ_47897, APOSJ_20723
OG0005811	TCONS_00009570.p1, TCONS_00009572.p1	APOSJ_03767
OG0005812	TCONS_00011432.p1	APOSJ_45152
OG0005813	TCONS_00005548.p1	APOSJ_27239, APOSJ_27240
OG0005814	TCONS_00023708.p1, TCONS_00029396.p1	APOSJ_30730
OG0005815	TCONS_00006289.p1	APOSJ_50823
OG0005816	TCONS_00004988.p1	APOSJ_60614, APOSJ_36792, APOSJ_60616, APOSJ_36791, APOSJ_36793, APOSJ_20875
OG0005817	TCONS_00027856.p1	APOSJ_42251
OG0005818	TCONS_00047290.p1	APOSJ_09949
OG0005819	TCONS_00052890.p1	APOSJ_07372
OG0005820	TCONS_00008593.p1	APOSJ_51796
OG0005821	TCONS_00040402.p1	APOSJ_44197, APOSJ_44198
OG0005822	TCONS_00009664.p1	APOSJ_25065
OG0005823	TCONS_00004827.p1, TCONS_00004846.p1	APOSJ_01935
OG0005824	TCONS_00028408.p1	APOSJ_47994
OG0005825	TCONS_00010828.p1	APOSJ_52732, APOSJ_59104, APOSJ_54007
OG0005826	TCONS_00049009.p1	APOSJ_32334, APOSJ_32333, APOSJ_10989, APOSJ_10990, APOSJ_10988, APOSJ_38987
OG0005827	TCONS_00010194.p1	APOSJ_22735, APOSJ_22737
OG0005828	TCONS_00004739.p1	APOSJ_06676
OG0005829	TCONS_00001313.p1	APOSJ_60389, APOSJ_06378
OG0005830	TCONS_00004282.p1	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893
OG0005831	TCONS_00014142.p1	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502
OG0005832	TCONS_00008152.p1	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496
OG0005833	TCONS_00052485.p1	APOSJ_05810, APOSJ_05811
OG0005835	TCONS_00002870.p1	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519
OG0005836	TCONS_00027693.p1	APOSJ_01508, APOSJ_01509
OG0005837	TCONS_00052495.p1	APOSJ_56243, APOSJ_56244
OG0005838	TCONS_00005245.p1	APOSJ_44512, APOSJ_44514
OG0005839	TCONS_00030243.p1	APOSJ_42634
OG0005840	TCONS_00017788.p1	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353
OG0005841	TCONS_00025900.p1	APOSJ_39877, APOSJ_39876, APOSJ_51517, APOSJ_43490, APOSJ_35364, APOSJ_07580, APOSJ_17923
OG0005842	TCONS_00045265.p1	APOSJ_21443, APOSJ_21442
OG0005843	TCONS_00016897.p1	APOSJ_44508
OG0005844	TCONS_00030940.p1	APOSJ_47078, APOSJ_26408, APOSJ_47077, APOSJ_47076
OG0005845	TCONS_00047948.p1	APOSJ_17083
OG0005846	TCONS_00011295.p1, TCONS_00011272.p1	APOSJ_27961, APOSJ_27960
OG0005847	TCONS_00011973.p1, TCONS_00011971.p1	APOSJ_57030
OG0005848	TCONS_00056060.p1	APOSJ_09802
OG0005849	TCONS_00055775.p1	APOSJ_50009
OG0005850	TCONS_00056153.p1	APOSJ_12652, APOSJ_12651
OG0005851	TCONS_00054291.p1	APOSJ_19232
OG0005852	TCONS_00049673.p1	APOSJ_14120, APOSJ_14117, APOSJ_14121, APOSJ_14118, APOSJ_14115, APOSJ_14119, APOSJ_27506, APOSJ_14116
OG0005853	TCONS_00019388.p1, TCONS_00003487.p1	APOSJ_06630
OG0005854	TCONS_00008364.p1	APOSJ_53651, APOSJ_63563, APOSJ_63564
OG0005855	TCONS_00032723.p1	APOSJ_10243, APOSJ_31150, APOSJ_10244, APOSJ_10241, APOSJ_10242
OG0005857	TCONS_00004704.p1	APOSJ_08960, APOSJ_57146
OG0005858	TCONS_00004694.p1	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319
OG0005859	TCONS_00055739.p1	APOSJ_09768, APOSJ_09770
OG0005860	TCONS_00020330.p1	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677
OG0005861	TCONS_00032730.p1, TCONS_00032744.p2	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461
OG0005863	TCONS_00012415.p1	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478
OG0005864	TCONS_00027112.p1	APOSJ_35678, APOSJ_35677
OG0005865	TCONS_00051375.p1	APOSJ_61153, APOSJ_61151
OG0005866	TCONS_00008742.p1	APOSJ_00147
OG0005867	TCONS_00049651.p1	APOSJ_31457, APOSJ_31458
OG0005869	TCONS_00007984.p1	APOSJ_60086
OG0005870	TCONS_00052848.p1	APOSJ_55202, APOSJ_36769
OG0005871	TCONS_00042750.p1	APOSJ_44184, APOSJ_44186
OG0005872	TCONS_00055123.p1	APOSJ_40239
OG0005874	TCONS_00055136.p1, TCONS_00055147.p1	APOSJ_46412
OG0005875	TCONS_00021116.p1	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623
OG0005876	TCONS_00048182.p1	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840
OG0005877	TCONS_00053605.p1, TCONS_00053514.p1	APOSJ_22102, APOSJ_22103
OG0005878	TCONS_00009700.p1	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400
OG0005879	TCONS_00008794.p1	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722
OG0005880	TCONS_00048495.p1	APOSJ_33168
OG0005881	TCONS_00046668.p1	APOSJ_16550, APOSJ_16551
OG0005882	TCONS_00024700.p1, TCONS_00007810.p1, TCONS_00007822.p2	APOSJ_31294, APOSJ_31296, APOSJ_31295, APOSJ_31297
OG0005883	TCONS_00025734.p1, TCONS_00025771.p1	APOSJ_52908
OG0005884	TCONS_00011063.p1, TCONS_00011062.p1	APOSJ_13538, APOSJ_56250
OG0005885	TCONS_00050859.p1	APOSJ_44623, APOSJ_21182
OG0005886	TCONS_00011224.p1	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124
OG0005887	TCONS_00005654.p1	APOSJ_23833
OG0005888	TCONS_00014775.p1	APOSJ_60925, APOSJ_30594
OG0005889	TCONS_00001401.p1	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085
OG0005890	TCONS_00012190.p1	APOSJ_45453
OG0005891	TCONS_00013910.p1	APOSJ_23613, APOSJ_09038
OG0005892	TCONS_00008916.p1	APOSJ_43478, APOSJ_43477
OG0005893	TCONS_00043408.p1	APOSJ_00545, APOSJ_03316
OG0005894	TCONS_00041961.p1	APOSJ_28992
OG0005895	TCONS_00051483.p1	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252
OG0005897	TCONS_00029761.p2	APOSJ_36990, APOSJ_57802
OG0005898	TCONS_00012301.p1	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598
OG0005899	TCONS_00016079.p1	APOSJ_58569
OG0005900	TCONS_00052883.p1	APOSJ_04552, APOSJ_04555, APOSJ_04554, APOSJ_04553
OG0005901	TCONS_00018915.p1	APOSJ_02110
OG0005902	TCONS_00007045.p1	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485
OG0005903	TCONS_00022195.p1	APOSJ_44290, APOSJ_44289
OG0005904	TCONS_00016939.p1	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116
OG0005905	TCONS_00047895.p1	APOSJ_44528, APOSJ_08885, APOSJ_42260, APOSJ_42257, APOSJ_30327, APOSJ_42259, APOSJ_27417
OG0005906	TCONS_00057182.p1	APOSJ_52878, APOSJ_60250
OG0005907	TCONS_00049106.p1	APOSJ_01971, APOSJ_01972, APOSJ_54652, APOSJ_01970
OG0005908	TCONS_00028405.p1	APOSJ_19768
OG0005909	TCONS_00028261.p1	APOSJ_64923
OG0005910	TCONS_00022464.p1	APOSJ_21373, APOSJ_21375
OG0005912	TCONS_00050367.p1	APOSJ_61256, APOSJ_03371
OG0005913	TCONS_00043367.p1	APOSJ_06509
OG0005914	TCONS_00047617.p1	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912
OG0005916	TCONS_00002600.p1	APOSJ_42293, APOSJ_42291, APOSJ_42290, APOSJ_42292
OG0005917	TCONS_00015814.p1	APOSJ_15012, APOSJ_24329, APOSJ_06935, APOSJ_24323, APOSJ_22043, APOSJ_22034
OG0005919	TCONS_00016569.p1	APOSJ_38000, APOSJ_38001
OG0005920	TCONS_00020660.p1	APOSJ_32568, APOSJ_32566, APOSJ_32564, APOSJ_32567
OG0005921	TCONS_00015541.p1	APOSJ_35499
OG0005922	TCONS_00047865.p1	APOSJ_38159
OG0005923	TCONS_00022712.p1	APOSJ_38408, APOSJ_60927
OG0005924	TCONS_00008635.p1	APOSJ_10793
OG0005925	TCONS_00022401.p1	APOSJ_52736, APOSJ_24836
OG0005926	TCONS_00008781.p1	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148
OG0005927	TCONS_00006894.p1, TCONS_00006882.p1	APOSJ_46960, APOSJ_46958, APOSJ_46959, APOSJ_46961
OG0005928	TCONS_00052702.p1	APOSJ_24820
OG0005929	TCONS_00053878.p1	APOSJ_49015
OG0005930	TCONS_00029628.p1, TCONS_00029627.p1, TCONS_00029624.p1, TCONS_00029625.p1	APOSJ_31290
OG0005931	TCONS_00049675.p1	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826
OG0005932	TCONS_00049813.p1	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250
OG0005933	TCONS_00057220.p1, TCONS_00056057.p1	APOSJ_61993, APOSJ_53206
OG0005935	TCONS_00045660.p1, TCONS_00045657.p1	APOSJ_20762, APOSJ_20761
OG0005936	TCONS_00037478.p1	APOSJ_59913
OG0005937	TCONS_00047624.p1	APOSJ_18008, APOSJ_19166
OG0005938	TCONS_00054105.p1	APOSJ_15691
OG0005939	TCONS_00024470.p1	APOSJ_20729, APOSJ_01162, APOSJ_12433, APOSJ_20730, APOSJ_20732, APOSJ_20731
OG0005940	TCONS_00054966.p1	APOSJ_61683, APOSJ_42446
OG0005941	TCONS_00011653.p1	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968
OG0005942	TCONS_00004629.p1	APOSJ_54718, APOSJ_30050, APOSJ_54725
OG0005943	TCONS_00012688.p1	APOSJ_23878, APOSJ_45350
OG0005944	TCONS_00011482.p1	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318
OG0005945	TCONS_00011636.p1	APOSJ_27340, APOSJ_21878, APOSJ_24304
OG0005946	TCONS_00047732.p1	APOSJ_09386, APOSJ_44027
OG0005947	TCONS_00022503.p1	APOSJ_23672, APOSJ_23670, APOSJ_23671
OG0005948	TCONS_00027336.p1	APOSJ_32793
OG0005949	TCONS_00006018.p1	APOSJ_55127, APOSJ_55128, APOSJ_55129
OG0005950	TCONS_00046684.p1	APOSJ_26616, APOSJ_33484, APOSJ_33486
OG0005951	TCONS_00054695.p1, TCONS_00054619.p1	APOSJ_46414, APOSJ_46413
OG0005953	TCONS_00029729.p1	APOSJ_39284
OG0005954	TCONS_00006383.p1	APOSJ_48271, APOSJ_48274, APOSJ_48277, APOSJ_48275, APOSJ_48276, APOSJ_48273, APOSJ_50173, APOSJ_50064
OG0005955	TCONS_00027126.p1	APOSJ_41814, APOSJ_64243
OG0005956	TCONS_00015187.p1	APOSJ_28609, APOSJ_55738, APOSJ_51269, APOSJ_11721, APOSJ_11718, APOSJ_11719, APOSJ_11720, APOSJ_11723, APOSJ_55737, APOSJ_11722, APOSJ_55736, APOSJ_11716
OG0005957	TCONS_00029557.p1, TCONS_00029215.p1	APOSJ_63559, APOSJ_62892, APOSJ_63557
OG0005958	TCONS_00010139.p1	APOSJ_56986, APOSJ_52401
OG0005959	TCONS_00029440.p1	APOSJ_22602, APOSJ_22603
OG0005960	TCONS_00027043.p1	APOSJ_33847, APOSJ_33846
OG0005961	TCONS_00048515.p1	APOSJ_61218, APOSJ_61217
OG0005962	TCONS_00001172.p1	APOSJ_51749, APOSJ_51746, APOSJ_51747, APOSJ_53740
OG0005963	TCONS_00007743.p1	APOSJ_31516
OG0005964	TCONS_00048299.p1	APOSJ_30777, APOSJ_36869, APOSJ_65283
OG0005965	TCONS_00026066.p1	APOSJ_13674, APOSJ_12547
OG0005966	TCONS_00013188.p1	APOSJ_62810, APOSJ_41906
OG0005967	TCONS_00013302.p1, TCONS_00013283.p1	APOSJ_06057, APOSJ_06056
OG0005968	TCONS_00008058.p1	APOSJ_60390
OG0005969	TCONS_00011911.p1	APOSJ_34996
OG0005970	TCONS_00052897.p1	APOSJ_36943, APOSJ_43466
OG0005971	TCONS_00055802.p1	APOSJ_60718, APOSJ_60720, APOSJ_60722, APOSJ_60719, APOSJ_60723
OG0005972	TCONS_00056137.p1	APOSJ_38108, APOSJ_38131, APOSJ_24398
OG0005973	TCONS_00010133.p1	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652
OG0005974	TCONS_00015163.p1	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223
OG0005975	TCONS_00022893.p1	APOSJ_44778
OG0005976	TCONS_00012837.p1	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050
OG0005977	TCONS_00037578.p1	APOSJ_21509
OG0005978	TCONS_00019204.p1	APOSJ_42439, APOSJ_42438
OG0005979	TCONS_00019360.p1	APOSJ_22361, APOSJ_22360
OG0005980	TCONS_00056561.p1	APOSJ_46417
OG0005981	TCONS_00020384.p1	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014
OG0005982	TCONS_00053492.p1	APOSJ_29056, APOSJ_29055
OG0005983	TCONS_00017408.p1	APOSJ_64770, APOSJ_61301
OG0005984	TCONS_00054346.p1	APOSJ_30462
OG0005986	TCONS_00011846.p1	APOSJ_47491
OG0005987	TCONS_00022208.p1	APOSJ_20158
OG0005988	TCONS_00034543.p1	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697
OG0005989	TCONS_00037768.p1	APOSJ_53200, APOSJ_53201
OG0005990	TCONS_00024810.p1, TCONS_00024768.p1, TCONS_00024811.p1, TCONS_00024769.p1	APOSJ_03965, APOSJ_03966, APOSJ_03964, APOSJ_63576, APOSJ_63575
OG0005993	TCONS_00023452.p1, TCONS_00023494.p1	APOSJ_24106, APOSJ_24105
OG0005994	TCONS_00052918.p1	APOSJ_15570
OG0005995	TCONS_00048503.p1	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959
OG0005996	TCONS_00045527.p1	APOSJ_11555
OG0005998	TCONS_00005190.p1	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873
OG0006000	TCONS_00010670.p1	APOSJ_01788, APOSJ_09278, APOSJ_59190, APOSJ_59194, APOSJ_28845, APOSJ_59192
OG0006001	TCONS_00011884.p1	APOSJ_52001, APOSJ_55028
OG0006002	TCONS_00023532.p1	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646
OG0006003	TCONS_00053828.p1, TCONS_00053832.p1	APOSJ_50270, APOSJ_50272, APOSJ_50271
OG0006004	TCONS_00004071.p1	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660
OG0006005	TCONS_00042240.p1, TCONS_00042293.p1	APOSJ_13961, APOSJ_13962, APOSJ_13960
OG0006007	TCONS_00028222.p1	APOSJ_06311, APOSJ_11317
OG0006008	TCONS_00014160.p1	APOSJ_11789, APOSJ_11793, APOSJ_11794, APOSJ_08941, APOSJ_11788, APOSJ_11791, APOSJ_34963, APOSJ_11792
OG0006010	TCONS_00006884.p1, TCONS_00006872.p1	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844
OG0006011	TCONS_00006346.p1	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826
OG0006012	TCONS_00029590.p1	APOSJ_37795
OG0006013	TCONS_00015312.p1	APOSJ_24909, APOSJ_58462
OG0006014	TCONS_00042810.p1, TCONS_00042807.p1	APOSJ_34162
OG0006015	TCONS_00028336.p1	APOSJ_37168, APOSJ_37165, APOSJ_37166, APOSJ_37163, APOSJ_37164, APOSJ_37167
OG0006018	TCONS_00030244.p1, TCONS_00030246.p1, TCONS_00030245.p1, TCONS_00031037.p1, TCONS_00030573.p1, TCONS_00029917.p1	APOSJ_36221
OG0006059	TCONS_00008892.p1	APOSJ_43617, APOSJ_43616
OG0006061	TCONS_00028740.p1, TCONS_00029707.p1	APOSJ_64008
OG0006062	TCONS_00044059.p1	APOSJ_05442
OG0006063	TCONS_00031260.p1	APOSJ_12899, APOSJ_00777
OG0006064	TCONS_00031053.p1, TCONS_00031044.p1	APOSJ_56062, APOSJ_60724, APOSJ_56061
OG0006065	TCONS_00028323.p1	APOSJ_02297, APOSJ_02296
OG0006066	TCONS_00018827.p1	APOSJ_05451
OG0006067	TCONS_00051191.p1	APOSJ_22779, APOSJ_22778, APOSJ_22775, APOSJ_22777, APOSJ_22774, APOSJ_22773, APOSJ_22772, APOSJ_22776
OG0006069	TCONS_00013802.p1	APOSJ_40708
OG0006071	TCONS_00026719.p1, TCONS_00041533.p1	APOSJ_36540
OG0006072	TCONS_00029592.p1	APOSJ_53132, APOSJ_33732
OG0006073	TCONS_00011383.p1	APOSJ_43312, APOSJ_28775
OG0006074	TCONS_00011881.p1	APOSJ_25151, APOSJ_25150
OG0006075	TCONS_00055474.p1	APOSJ_07678, APOSJ_52920, APOSJ_52921
OG0006076	TCONS_00009002.p2	APOSJ_55781, APOSJ_27549, APOSJ_27550, APOSJ_27551, APOSJ_41689
OG0006077	TCONS_00055936.p1	APOSJ_60639, APOSJ_60638, APOSJ_60640, APOSJ_60641
OG0006078	TCONS_00056201.p1	APOSJ_54658
OG0006079	TCONS_00027913.p1	APOSJ_46360, APOSJ_27614
OG0006081	TCONS_00024913.p1, TCONS_00024978.p1	APOSJ_63461, APOSJ_63459
OG0006082	TCONS_00004287.p1	APOSJ_64255, APOSJ_44148, APOSJ_16596, APOSJ_64226, APOSJ_16597, APOSJ_38836, APOSJ_09984, APOSJ_44149
OG0006083	TCONS_00048795.p1	APOSJ_56162
OG0006084	TCONS_00005258.p1	APOSJ_41691, APOSJ_61500, APOSJ_41693, APOSJ_41692
OG0006085	TCONS_00025438.p1	APOSJ_55006
OG0006086	TCONS_00051725.p1, TCONS_00039066.p1	APOSJ_39567
OG0006087	TCONS_00019446.p1	APOSJ_06533, APOSJ_06532
OG0006088	TCONS_00028284.p1	APOSJ_64130, APOSJ_42504, APOSJ_57201, APOSJ_64131, APOSJ_64129
OG0006089	TCONS_00053813.p1	APOSJ_02644, APOSJ_46501, APOSJ_02643, APOSJ_16312, APOSJ_54394, APOSJ_08345, APOSJ_02646, APOSJ_08348, APOSJ_04602, APOSJ_16299, APOSJ_08347, APOSJ_54395, APOSJ_08351, APOSJ_16300, APOSJ_08346, APOSJ_08350, APOSJ_54396, APOSJ_02645, APOSJ_54397, APOSJ_02642, APOSJ_02639, APOSJ_08349, APOSJ_62150, APOSJ_08352
OG0006090	TCONS_00011737.p1	APOSJ_54117, APOSJ_54116, APOSJ_54113
OG0006092	TCONS_00012636.p1	APOSJ_43830, APOSJ_43831, APOSJ_43829
OG0006094	TCONS_00021794.p1	APOSJ_30662
OG0006095	TCONS_00015458.p1	APOSJ_60289
OG0006096	TCONS_00006883.p1, TCONS_00006871.p1	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055
OG0006097	TCONS_00018639.p1	APOSJ_39208
OG0006098	TCONS_00007779.p1	APOSJ_54535, APOSJ_18896
OG0006099	TCONS_00012597.p1	APOSJ_03329
OG0006100	TCONS_00009397.p1	APOSJ_07555, APOSJ_07557, APOSJ_48443, APOSJ_07556
OG0006101	TCONS_00033073.p1	APOSJ_11193
OG0006102	TCONS_00029783.p1	APOSJ_23284
OG0006103	TCONS_00000409.p1	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748
OG0006104	TCONS_00014211.p1	APOSJ_33402
OG0006106	TCONS_00054223.p1	APOSJ_48794
OG0006107	TCONS_00036681.p1, TCONS_00036680.p1, TCONS_00036657.p1	APOSJ_60954, APOSJ_60955
OG0006108	TCONS_00015674.p1	APOSJ_43335, APOSJ_43334
OG0006111	TCONS_00042547.p1	APOSJ_45645
OG0006112	TCONS_00019442.p1	APOSJ_18519, APOSJ_51585, APOSJ_18503, APOSJ_40805, APOSJ_18516, APOSJ_18506, APOSJ_60866, APOSJ_23725
OG0006113	TCONS_00008491.p1	APOSJ_43058
OG0006114	TCONS_00027740.p1	APOSJ_52790
OG0006115	TCONS_00000342.p1	APOSJ_49256
OG0006116	TCONS_00009660.p1	APOSJ_23622, APOSJ_23623
OG0006117	TCONS_00013524.p1	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368
OG0006118	TCONS_00008006.p1	APOSJ_28228, APOSJ_52478
OG0006119	TCONS_00026618.p1	APOSJ_05495, APOSJ_05494
OG0006120	TCONS_00027536.p1	APOSJ_03091
OG0006121	TCONS_00026474.p1	APOSJ_11872, APOSJ_02329, APOSJ_02094
OG0006122	TCONS_00014372.p1	APOSJ_48102, APOSJ_48101
OG0006123	TCONS_00027427.p1	APOSJ_50227, APOSJ_31379, APOSJ_64870
OG0006124	TCONS_00000594.p1	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037
OG0006125	TCONS_00010849.p1	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101
OG0006126	TCONS_00014812.p1	APOSJ_13664, APOSJ_02252, APOSJ_64455
OG0006127	TCONS_00020694.p1	APOSJ_27402, APOSJ_27403
OG0006128	TCONS_00007601.p1	APOSJ_08247, APOSJ_08246
OG0006129	TCONS_00028049.p1, TCONS_00028048.p1	APOSJ_03899
OG0006130	TCONS_00024794.p1, TCONS_00024754.p1	APOSJ_15946, APOSJ_30828
OG0006131	TCONS_00004751.p1	APOSJ_41419
OG0006132	TCONS_00027450.p1	APOSJ_44770, APOSJ_44769
OG0006133	TCONS_00055498.p1	APOSJ_64690, APOSJ_64691
OG0006134	TCONS_00008106.p1	APOSJ_08298, APOSJ_08299
OG0006135	TCONS_00002593.p1	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168
OG0006136	TCONS_00016806.p1	APOSJ_26737
OG0006137	TCONS_00002033.p1	APOSJ_47954
OG0006138	TCONS_00002643.p1	APOSJ_63734, APOSJ_20258, APOSJ_63736, APOSJ_20260, APOSJ_20259
OG0006139	TCONS_00048402.p1	APOSJ_40115
OG0006140	TCONS_00021228.p1, TCONS_00021227.p1	APOSJ_12439
OG0006141	TCONS_00028768.p1	APOSJ_31030, APOSJ_11443
OG0006143	TCONS_00011205.p1, TCONS_00011206.p1	APOSJ_06133, APOSJ_23480, APOSJ_23475, APOSJ_16904, APOSJ_23474, APOSJ_16903, APOSJ_23473, APOSJ_40915, APOSJ_11986, APOSJ_11984, APOSJ_06132, APOSJ_06134, APOSJ_23479, APOSJ_06129, APOSJ_17098, APOSJ_06130, APOSJ_06131, APOSJ_11985, APOSJ_38609, APOSJ_16909, APOSJ_06127, APOSJ_23472
OG0006144	TCONS_00011254.p1	APOSJ_19188
OG0006145	TCONS_00050624.p1	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422
OG0006146	TCONS_00031373.p1	APOSJ_13386, APOSJ_13387
OG0006148	TCONS_00053637.p1	APOSJ_56787
OG0006149	TCONS_00010120.p1	APOSJ_61290
OG0006150	TCONS_00047085.p1	APOSJ_46167, APOSJ_02491, APOSJ_02701, APOSJ_02707, APOSJ_26986, APOSJ_02703, APOSJ_02708, APOSJ_02705, APOSJ_44105, APOSJ_02704, APOSJ_02702, APOSJ_02706, APOSJ_22390
OG0006151	TCONS_00052257.p1, TCONS_00052250.p1, TCONS_00052253.p1, TCONS_00052249.p1, TCONS_00052255.p1	APOSJ_05270, APOSJ_05272
OG0006152	TCONS_00045404.p1	APOSJ_59116, APOSJ_28597
OG0006153	TCONS_00043806.p1	APOSJ_09105, APOSJ_09110
OG0006155	TCONS_00020771.p1, TCONS_00020781.p1	APOSJ_15782
OG0006156	TCONS_00021882.p1	APOSJ_43357
OG0006157	TCONS_00022400.p1	APOSJ_02070, APOSJ_57220, APOSJ_57218, APOSJ_57222, APOSJ_57219, APOSJ_57224, APOSJ_18724
OG0006158	TCONS_00011725.p1	APOSJ_10238
OG0006159	TCONS_00020378.p1	APOSJ_09856
OG0006160	TCONS_00047213.p1	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417
