Orthogroup	PFLAV	HELIO_ok
OG0007978	TCONS_00020830.p1	HELIO_02240
OG0007979	TCONS_00042723.p1	HELIO_02677
OG0007980	TCONS_00010113.p1	HELIO_00219
OG0007981	TCONS_00004494.p1	HELIO_03648
OG0007982	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1	HELIO_09407
OG0007984	TCONS_00021952.p1	HELIO_09497
OG0007985	TCONS_00013490.p1	HELIO_09398
OG0007987	TCONS_00004972.p1	HELIO_01186
OG0007988	TCONS_00009433.p1	HELIO_01044
OG0007990	TCONS_00007374.p1	HELIO_00307
OG0007991	TCONS_00011604.p1	HELIO_02057
OG0007992	TCONS_00028829.p1	HELIO_06704
OG0007993	TCONS_00010046.p1	HELIO_01029
OG0007996	TCONS_00006814.p1	HELIO_00492
OG0007997	TCONS_00006382.p1	HELIO_03100
OG0007998	TCONS_00004185.p1	HELIO_07332
OG0007999	TCONS_00056652.p1	HELIO_08262
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	HELIO_04177
OG0008001	TCONS_00030050.p1	HELIO_00928
OG0008003	TCONS_00050420.p1	HELIO_02384
OG0008004	TCONS_00009004.p1	HELIO_01554
OG0008005	TCONS_00003509.p1, TCONS_00003508.p1	HELIO_06029
OG0008006	TCONS_00021725.p1	HELIO_00516
OG0008008	TCONS_00013247.p1	HELIO_05467
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	HELIO_11167
OG0008011	TCONS_00049252.p1	HELIO_10599
OG0008012	TCONS_00056819.p1	HELIO_05973
OG0008013	TCONS_00055292.p1	HELIO_04462
OG0008016	TCONS_00028821.p1	HELIO_00540
OG0008017	TCONS_00048018.p1	HELIO_09842
OG0008018	TCONS_00027214.p1	HELIO_10526
OG0008019	TCONS_00051028.p1	HELIO_08608
OG0008020	TCONS_00012138.p1	HELIO_00997
OG0008022	TCONS_00042521.p1	HELIO_09370
OG0008023	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1	HELIO_00436
OG0008024	TCONS_00051901.p1, TCONS_00051899.p1	HELIO_12727, HELIO_01549
OG0008025	TCONS_00012859.p1	HELIO_09213
OG0008026	TCONS_00046692.p1	HELIO_09687
OG0008027	TCONS_00011108.p1	HELIO_04688
OG0008028	TCONS_00016871.p1	HELIO_10437
OG0008029	TCONS_00006381.p1	HELIO_03340
OG0008030	TCONS_00006069.p1	HELIO_08520
OG0008031	TCONS_00043800.p1	HELIO_10799
OG0008032	TCONS_00014246.p1	HELIO_10801
OG0008036	TCONS_00013040.p1	HELIO_03192
OG0008037	TCONS_00027944.p1	HELIO_01120
OG0008038	TCONS_00047578.p1	HELIO_02850
OG0008039	TCONS_00006399.p1	HELIO_02911
OG0008040	TCONS_00000188.p1	HELIO_01756
OG0008041	TCONS_00049755.p1	HELIO_00327
OG0008042	TCONS_00055353.p1	HELIO_03968
OG0008043	TCONS_00044161.p1	HELIO_05068
OG0008044	TCONS_00008071.p1	HELIO_05976
OG0008046	TCONS_00008381.p1	HELIO_01039
OG0008047	TCONS_00018836.p1	HELIO_10201
OG0008050	TCONS_00052721.p1	HELIO_01160
OG0008051	TCONS_00014584.p1	HELIO_09542
OG0008052	TCONS_00010498.p1	HELIO_03533
OG0008053	TCONS_00025511.p1	HELIO_03591
OG0008054	TCONS_00056761.p1	HELIO_00598
OG0008055	TCONS_00048233.p1	HELIO_01274
OG0008056	TCONS_00020391.p1	HELIO_00846
OG0008057	TCONS_00057067.p1	HELIO_04003
OG0008058	TCONS_00024535.p1, TCONS_00024514.p1	HELIO_07175
OG0008059	TCONS_00029458.p1	HELIO_09982
OG0008060	TCONS_00036833.p1	HELIO_09577
OG0008062	TCONS_00016900.p1	HELIO_00796
OG0008064	TCONS_00007128.p1	HELIO_04965
OG0008065	TCONS_00024829.p1	HELIO_06534
OG0008066	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1	HELIO_07912
OG0008067	TCONS_00046780.p1	HELIO_10931
OG0008070	TCONS_00045673.p1, TCONS_00046759.p1	HELIO_08148
OG0008071	TCONS_00053525.p1	HELIO_01342
OG0008073	TCONS_00015891.p1	HELIO_07840
OG0008074	TCONS_00006416.p1	HELIO_03004
OG0008075	TCONS_00043488.p1	HELIO_03101
OG0008076	TCONS_00002976.p1	HELIO_04084
OG0008077	TCONS_00010823.p1, TCONS_00009553.p1	HELIO_00212
OG0008078	TCONS_00056338.p1, TCONS_00056307.p1	HELIO_07686
OG0008079	TCONS_00050833.p1	HELIO_00746
OG0008080	TCONS_00036084.p1	HELIO_12214
OG0008081	TCONS_00007371.p1	HELIO_05879
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	HELIO_08934
OG0008083	TCONS_00010524.p1	HELIO_09469
OG0008084	TCONS_00003544.p1	HELIO_10430
OG0008085	TCONS_00048120.p1	HELIO_04248
OG0008086	TCONS_00026144.p1	HELIO_01024
OG0008087	TCONS_00020564.p1	HELIO_02440
OG0008088	TCONS_00012111.p1	HELIO_03111
OG0008089	TCONS_00048989.p1	HELIO_07168
OG0008090	TCONS_00057221.p1, TCONS_00056055.p1	HELIO_00892
OG0008091	TCONS_00005043.p1	HELIO_09088
OG0008092	TCONS_00023028.p1, TCONS_00023016.p1	HELIO_10325, HELIO_10324
OG0008093	TCONS_00029770.p1	HELIO_09057
OG0008094	TCONS_00049074.p1	HELIO_00528
OG0008098	TCONS_00011027.p1	HELIO_10216
OG0008100	TCONS_00036085.p1	HELIO_11850
OG0008102	TCONS_00015683.p1	HELIO_00350
OG0008103	TCONS_00010757.p1	HELIO_02960
OG0008104	TCONS_00027076.p1	HELIO_09386
OG0008105	TCONS_00010922.p1	HELIO_10149
OG0008106	TCONS_00047563.p1	HELIO_09935
OG0008107	TCONS_00002769.p1	HELIO_06547
OG0008108	TCONS_00020693.p1, TCONS_00014257.p1	HELIO_11492
OG0008109	TCONS_00005350.p1	HELIO_00963
OG0008110	TCONS_00050270.p1	HELIO_05692
OG0008111	TCONS_00028948.p1	HELIO_09107
OG0008112	TCONS_00010436.p1	HELIO_09566
OG0008113	TCONS_00019862.p1	HELIO_06984
OG0008115	TCONS_00009612.p1	HELIO_12049
OG0008117	TCONS_00014749.p1	HELIO_05202
OG0008118	TCONS_00033906.p1	HELIO_07180
OG0008119	TCONS_00005382.p1	HELIO_07573
OG0008120	TCONS_00000635.p1	HELIO_06493
OG0008122	TCONS_00012363.p1	HELIO_07016
OG0008125	TCONS_00048579.p1	HELIO_08722
OG0008126	TCONS_00028321.p1	HELIO_11510
OG0008136	TCONS_00008390.p1	HELIO_04953
OG0008139	TCONS_00053017.p1, TCONS_00053018.p1, TCONS_00054450.p1, TCONS_00053016.p1, TCONS_00053370.p1, TCONS_00053369.p1, TCONS_00053371.p1	HELIO_07961
OG0008143	TCONS_00041732.p1	HELIO_08867
OG0008156	TCONS_00017252.p1, TCONS_00017251.p1	HELIO_12090
OG0008196	TCONS_00029450.p1	HELIO_04754
OG0008198	TCONS_00056531.p1	HELIO_07343
OG0008199	TCONS_00042666.p1	HELIO_09781
OG0008201	TCONS_00048104.p1	HELIO_08285
OG0008203	TCONS_00031107.p1	HELIO_01479
OG0008204	TCONS_00007987.p1	HELIO_11008
OG0008205	TCONS_00015366.p1	HELIO_02068
OG0008206	TCONS_00055789.p1	HELIO_10859
OG0008208	TCONS_00049607.p1	HELIO_04865
OG0008209	TCONS_00021163.p1	HELIO_12505
OG0008211	TCONS_00028638.p1	HELIO_06578
OG0008212	TCONS_00019275.p1	HELIO_08600
OG0008214	TCONS_00051487.p1	HELIO_08468
OG0008216	TCONS_00010959.p1	HELIO_00375
OG0008217	TCONS_00012970.p1	HELIO_07725
OG0008218	TCONS_00012331.p1	HELIO_07971
OG0008220	TCONS_00042670.p1	HELIO_07373
OG0008221	TCONS_00009201.p1	HELIO_01096
OG0008222	TCONS_00026415.p1	HELIO_03975
OG0008223	TCONS_00042111.p1	HELIO_02378
OG0008224	TCONS_00008388.p1	HELIO_09989
OG0008225	TCONS_00043601.p1, TCONS_00043628.p1	HELIO_02357
OG0008227	TCONS_00028062.p1	HELIO_09156
OG0008228	TCONS_00048004.p1	HELIO_00418
OG0008229	TCONS_00015422.p2	HELIO_03919
OG0008230	TCONS_00009368.p1	HELIO_03124
OG0008231	TCONS_00027257.p1	HELIO_03608
OG0008232	TCONS_00016605.p1	HELIO_07795
OG0008234	TCONS_00013274.p1	HELIO_01704
OG0008235	TCONS_00051131.p1	HELIO_12048
OG0008237	TCONS_00038662.p1	HELIO_09004
OG0008238	TCONS_00009342.p1	HELIO_06475
OG0008239	TCONS_00030558.p1	HELIO_01309
OG0008240	TCONS_00018259.p1	HELIO_07931
OG0008242	TCONS_00045727.p1	HELIO_03862
OG0008243	TCONS_00002384.p1	HELIO_00975
OG0008244	TCONS_00014030.p1	HELIO_05442
OG0008245	TCONS_00006729.p1	HELIO_02765
OG0008246	TCONS_00003451.p1	HELIO_02676
OG0008247	TCONS_00007378.p1	HELIO_06461
OG0008249	TCONS_00053524.p1	HELIO_10481
OG0008251	TCONS_00038738.p1	HELIO_02762
OG0008252	TCONS_00028021.p1	HELIO_11159
OG0008253	TCONS_00026357.p1, TCONS_00026348.p1	HELIO_06058
OG0008254	TCONS_00014505.p1	HELIO_03446
OG0008255	TCONS_00055247.p1	HELIO_11489
OG0008256	TCONS_00054220.p1	HELIO_01385
OG0008258	TCONS_00011309.p1, TCONS_00011285.p1	HELIO_08230
OG0008259	TCONS_00017570.p1	HELIO_09486
OG0008260	TCONS_00007412.p1	HELIO_12614
OG0008262	TCONS_00015720.p1	HELIO_01675
OG0008263	TCONS_00011021.p1	HELIO_05980
OG0008264	TCONS_00028692.p1	HELIO_08483
OG0008265	TCONS_00048315.p1	HELIO_06265
OG0008267	TCONS_00049070.p1	HELIO_02344
OG0008269	TCONS_00020161.p1	HELIO_01747
OG0008270	TCONS_00008816.p1	HELIO_12388
OG0008271	TCONS_00020657.p1	HELIO_09393
OG0008272	TCONS_00023969.p1	HELIO_05405
OG0008274	TCONS_00048272.p1	HELIO_07668
OG0008275	TCONS_00001002.p1	HELIO_01566
OG0008277	TCONS_00036027.p1	HELIO_07861
OG0008278	TCONS_00006465.p1	HELIO_02392
OG0008279	TCONS_00050311.p1, TCONS_00050155.p1	HELIO_04778
OG0008280	TCONS_00020934.p1	HELIO_07257
OG0008281	TCONS_00010339.p1	HELIO_07104
OG0008282	TCONS_00052964.p1	HELIO_11435
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	HELIO_08317
OG0008284	TCONS_00004973.p1	HELIO_02246
OG0008286	TCONS_00008166.p1	HELIO_05554
OG0008287	TCONS_00056108.p1, TCONS_00019953.p1, TCONS_00015669.p1, TCONS_00032376.p1, TCONS_00001008.p1, TCONS_00008490.p1, TCONS_00041138.p1, TCONS_00034820.p1, TCONS_00022932.p1, TCONS_00015064.p1, TCONS_00037629.p1, TCONS_00046330.p1, TCONS_00014979.p1	HELIO_10366
OG0008288	TCONS_00052177.p1	HELIO_00679
OG0008289	TCONS_00017809.p1	HELIO_04804
OG0008290	TCONS_00037289.p1	HELIO_03385
OG0008291	TCONS_00012263.p1	HELIO_09796
OG0008292	TCONS_00029849.p1	HELIO_01428
OG0008294	TCONS_00026493.p1	HELIO_11093
OG0008296	TCONS_00004811.p1	HELIO_11884
OG0008297	TCONS_00027597.p1	HELIO_08616
OG0008298	TCONS_00051471.p1	HELIO_02538
OG0008299	TCONS_00031799.p1, TCONS_00031817.p1	HELIO_12180
OG0008300	TCONS_00030367.p1	HELIO_09179
OG0008301	TCONS_00027290.p1, TCONS_00027284.p1	HELIO_01890
OG0008303	TCONS_00011178.p1	HELIO_12273
OG0008304	TCONS_00022470.p1	HELIO_07539
OG0008305	TCONS_00003821.p1, TCONS_00003794.p1	HELIO_03471
OG0008306	TCONS_00020107.p1	HELIO_04972
OG0008307	TCONS_00006279.p1	HELIO_06378
OG0008309	TCONS_00029286.p1	HELIO_08533
OG0008310	TCONS_00014670.p1, TCONS_00014665.p1, TCONS_00014669.p1, TCONS_00014668.p1, TCONS_00016528.p1	HELIO_07230, HELIO_07526
OG0008311	TCONS_00012110.p1	HELIO_09837
OG0008312	TCONS_00012475.p1	HELIO_08007
OG0008313	TCONS_00013893.p1	HELIO_12407
OG0008314	TCONS_00056818.p1	HELIO_08677
OG0008315	TCONS_00004936.p1	HELIO_09519
OG0008316	TCONS_00055770.p1	HELIO_01115
OG0008317	TCONS_00015717.p1	HELIO_02138
OG0008318	TCONS_00014897.p1	HELIO_07428
OG0008319	TCONS_00050788.p1	HELIO_06862
OG0008320	TCONS_00026686.p1	HELIO_03556
OG0008321	TCONS_00036424.p1, TCONS_00036415.p1	HELIO_08578
OG0008321	TCONS_00052180.p1	HELIO_06099
OG0008322	TCONS_00046267.p1	HELIO_01231
OG0008323	TCONS_00022548.p1	HELIO_04361
OG0008325	TCONS_00008359.p1	HELIO_02818
OG0008326	TCONS_00016857.p1, TCONS_00016856.p1	HELIO_00668
OG0008327	TCONS_00010127.p1	HELIO_01314
OG0008328	TCONS_00041928.p1	HELIO_11036
OG0008329	TCONS_00055454.p1	HELIO_08771
OG0008330	TCONS_00011854.p1	HELIO_09760, HELIO_11985, HELIO_05031
OG0008331	TCONS_00011682.p1	HELIO_01902
OG0008332	TCONS_00026507.p1	HELIO_04129
OG0008333	TCONS_00050937.p1	HELIO_10273
OG0008334	TCONS_00016116.p1, TCONS_00016114.p1	HELIO_10750
OG0008335	TCONS_00054585.p1	HELIO_00538
OG0008336	TCONS_00047560.p1	HELIO_01313
OG0008337	TCONS_00045332.p2	HELIO_04578
OG0008340	TCONS_00036553.p1, TCONS_00036563.p1	HELIO_09069
OG0008341	TCONS_00009876.p1	HELIO_12300
OG0008343	TCONS_00018330.p1	HELIO_06743
OG0008344	TCONS_00056217.p1	HELIO_10711
OG0008346	TCONS_00004497.p1	HELIO_08226
OG0008348	TCONS_00015811.p1	HELIO_02649
OG0008350	TCONS_00012708.p1	HELIO_06432, HELIO_08103
OG0008351	TCONS_00057084.p1	HELIO_01614
OG0008352	TCONS_00028799.p1	HELIO_03305
OG0008353	TCONS_00049591.p1	HELIO_12685
OG0008355	TCONS_00011797.p1	HELIO_04747
OG0008356	TCONS_00051279.p1	HELIO_11656
OG0008357	TCONS_00029292.p1	HELIO_11937
OG0008359	TCONS_00046387.p1	HELIO_01763
OG0008360	TCONS_00007589.p1	HELIO_02557
OG0008361	TCONS_00045263.p1	HELIO_10495
OG0008363	TCONS_00003883.p1	HELIO_01576
OG0008364	TCONS_00026913.p1	HELIO_02534
OG0008365	TCONS_00021499.p1	HELIO_10635
OG0008367	TCONS_00030987.p1	HELIO_10676
OG0008368	TCONS_00002675.p1	HELIO_07799
OG0008371	TCONS_00027431.p1	HELIO_07336
OG0008373	TCONS_00036916.p1	HELIO_08596
OG0008374	TCONS_00048049.p1, TCONS_00048054.p1	HELIO_10780
OG0008377	TCONS_00056289.p1	HELIO_12310
OG0008378	TCONS_00019276.p1	HELIO_02563
OG0008379	TCONS_00053560.p1	HELIO_05538
OG0008380	TCONS_00056162.p1	HELIO_07458
OG0008381	TCONS_00026138.p1	HELIO_00618
OG0008382	TCONS_00008791.p1	HELIO_03602
OG0008383	TCONS_00056702.p1	HELIO_00611
OG0008384	TCONS_00010601.p1	HELIO_04355
OG0008386	TCONS_00053240.p1	HELIO_04034
OG0008387	TCONS_00006442.p1	HELIO_09719
OG0008389	TCONS_00013495.p1	HELIO_11467
OG0008390	TCONS_00054553.p1, TCONS_00054552.p1	HELIO_06820
OG0008391	TCONS_00015782.p1	HELIO_11781
OG0008396	TCONS_00008160.p1	HELIO_05310
OG0008398	TCONS_00050678.p1, TCONS_00051748.p1, TCONS_00050679.p1	HELIO_05220
OG0008399	TCONS_00004746.p1	HELIO_07558
OG0008400	TCONS_00053973.p1	HELIO_08378
OG0008401	TCONS_00047658.p1	HELIO_06030
OG0008403	TCONS_00000579.p1	HELIO_10617
OG0008406	TCONS_00053366.p1	HELIO_02435
OG0008410	TCONS_00056621.p1	HELIO_00458
OG0008411	TCONS_00005065.p1	HELIO_05637
OG0008412	TCONS_00027945.p1	HELIO_01661
OG0008414	TCONS_00055281.p1	HELIO_08575
OG0008415	TCONS_00044185.p1	HELIO_05382
OG0008417	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1	HELIO_10051
OG0008418	TCONS_00056677.p1	HELIO_11275
OG0008419	TCONS_00011688.p1	HELIO_10739
OG0008420	TCONS_00002155.p1	HELIO_07863
OG0008422	TCONS_00011225.p1	HELIO_05208
OG0008423	TCONS_00038695.p1, TCONS_00044578.p1	HELIO_10101
OG0008424	TCONS_00028179.p1	HELIO_04563
OG0008425	TCONS_00007094.p1	HELIO_01965
OG0008427	TCONS_00000871.p1	HELIO_10187
OG0008432	TCONS_00042592.p1	HELIO_11182
OG0008435	TCONS_00026957.p1	HELIO_08560
OG0008437	TCONS_00038046.p1	HELIO_12023
OG0008443	TCONS_00001656.p1	HELIO_11314
OG0008446	TCONS_00020552.p1, TCONS_00043972.p1	HELIO_07053
OG0008448	TCONS_00011216.p1	HELIO_07390
OG0008484	TCONS_00004248.p1	HELIO_00541
OG0008507	TCONS_00028834.p1	HELIO_08968
OG0008512	TCONS_00016538.p1	HELIO_09776
OG0008513	TCONS_00012624.p1, TCONS_00012627.p1, TCONS_00012628.p1	HELIO_09803
OG0008514	TCONS_00043979.p1	HELIO_05228
OG0008516	TCONS_00010019.p1	HELIO_04595
OG0008519	TCONS_00054142.p1, TCONS_00054182.p1	HELIO_07505, HELIO_05288
OG0008522	TCONS_00041302.p1	HELIO_04142
OG0008524	TCONS_00006173.p1	HELIO_02339
OG0008527	TCONS_00044992.p1	HELIO_03963
OG0008529	TCONS_00002000.p1, TCONS_00002007.p1	HELIO_10482
OG0008530	TCONS_00030924.p1	HELIO_01950
OG0008531	TCONS_00020842.p1	HELIO_07762
OG0008532	TCONS_00026652.p1	HELIO_07901
OG0008533	TCONS_00002353.p1	HELIO_03659
OG0008534	TCONS_00055322.p1	HELIO_10220
OG0008536	TCONS_00020792.p1	HELIO_05874
OG0008537	TCONS_00043117.p1, TCONS_00041733.p1	HELIO_08953
OG0008539	TCONS_00009850.p1	HELIO_02748
OG0008541	TCONS_00024432.p1	HELIO_08027
OG0008542	TCONS_00028830.p1	HELIO_02038
OG0008543	TCONS_00002678.p1	HELIO_12469
OG0008545	TCONS_00031372.p1	HELIO_10332
OG0008546	TCONS_00009322.p1	HELIO_01418
OG0008547	TCONS_00051895.p1	HELIO_00730
OG0008550	TCONS_00055094.p1	HELIO_02865, HELIO_02866
OG0008551	TCONS_00002034.p1	HELIO_12142
OG0008552	TCONS_00043986.p1	HELIO_00421
OG0008555	TCONS_00046007.p1	HELIO_04807
OG0008556	TCONS_00011303.p1, TCONS_00011283.p1	HELIO_00158
OG0008558	TCONS_00043814.p1	HELIO_09923
OG0008559	TCONS_00019562.p1	HELIO_02665
OG0008560	TCONS_00038069.p1	HELIO_04514
OG0008562	TCONS_00001004.p1	HELIO_03927
OG0008563	TCONS_00006675.p1	HELIO_03942
OG0008564	TCONS_00048627.p1	HELIO_08955
OG0008565	TCONS_00028957.p1	HELIO_02182
OG0008567	TCONS_00011600.p1, TCONS_00011602.p1	HELIO_06350
OG0008568	TCONS_00028428.p1, TCONS_00028426.p1	HELIO_00367, HELIO_05654
OG0008569	TCONS_00009652.p1	HELIO_03993
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	HELIO_01645
OG0008572	TCONS_00000164.p1	HELIO_06443
OG0008573	TCONS_00028949.p1	HELIO_05582
OG0008574	TCONS_00056172.p1	HELIO_06705
OG0008575	TCONS_00025715.p1	HELIO_12752
OG0008576	TCONS_00027830.p1	HELIO_10814
OG0008577	TCONS_00014330.p1, TCONS_00014318.p1	HELIO_07004, HELIO_11912
OG0008578	TCONS_00019482.p1	HELIO_02266
OG0008579	TCONS_00045806.p1	HELIO_00337
OG0008582	TCONS_00024857.p1, TCONS_00024890.p1	HELIO_11502
OG0008583	TCONS_00018557.p1	HELIO_03176
OG0008585	TCONS_00049636.p1	HELIO_09147
OG0008586	TCONS_00029453.p1	HELIO_01864
OG0008587	TCONS_00055211.p1, TCONS_00041451.p1	HELIO_07868
OG0008588	TCONS_00012906.p1	HELIO_02756
OG0008589	TCONS_00048841.p1	HELIO_05016
OG0008590	TCONS_00014348.p1	HELIO_03852
OG0008591	TCONS_00012321.p1	HELIO_06642
OG0008592	TCONS_00016163.p1	HELIO_03851
OG0008593	TCONS_00047598.p1	HELIO_09933
OG0008594	TCONS_00055609.p1	HELIO_10269
OG0008595	TCONS_00002130.p1	HELIO_11377
OG0008597	TCONS_00044175.p1	HELIO_11615
OG0008598	TCONS_00013530.p1	HELIO_05784
OG0008599	TCONS_00012257.p1	HELIO_04605, HELIO_01725
OG0008600	TCONS_00026821.p1	HELIO_07556
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	HELIO_12291
OG0008603	TCONS_00003811.p1, TCONS_00003829.p1	HELIO_12632
OG0008605	TCONS_00026747.p1	HELIO_10748
OG0008607	TCONS_00015306.p1	HELIO_06201
OG0008608	TCONS_00051193.p1	HELIO_11703
OG0008610	TCONS_00027015.p1	HELIO_08855
OG0008611	TCONS_00014637.p1	HELIO_09253
OG0008612	TCONS_00015184.p1	HELIO_06160
OG0008613	TCONS_00049453.p1	HELIO_06232
OG0008614	TCONS_00043624.p1, TCONS_00043648.p1	HELIO_01515
OG0008616	TCONS_00027870.p1	HELIO_07125
OG0008617	TCONS_00048980.p1	HELIO_08155
OG0008619	TCONS_00009650.p1	HELIO_03456
OG0008624	TCONS_00012984.p1	HELIO_02048
OG0008625	TCONS_00008478.p1	HELIO_05860, HELIO_06915, HELIO_08128
OG0008627	TCONS_00042998.p1	HELIO_01629
OG0008628	TCONS_00043516.p1	HELIO_06307
OG0008629	TCONS_00027980.p1	HELIO_09067
OG0008632	TCONS_00055886.p1	HELIO_05631
OG0008633	TCONS_00012121.p1	HELIO_04273
OG0008634	TCONS_00004471.p1	HELIO_09194
OG0008635	TCONS_00050215.p1, TCONS_00050220.p1	HELIO_00191
OG0008636	TCONS_00029149.p1	HELIO_09586
OG0008637	TCONS_00051122.p1	HELIO_03149
OG0008638	TCONS_00020183.p1	HELIO_06138
OG0008641	TCONS_00010728.p1	HELIO_02334
OG0008642	TCONS_00008591.p1	HELIO_06407
OG0008643	TCONS_00048514.p1	HELIO_01813
OG0008644	TCONS_00027476.p1	HELIO_01076
OG0008645	TCONS_00018903.p1	HELIO_02532
OG0008646	TCONS_00002305.p1	HELIO_11580
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	HELIO_03614
OG0008648	TCONS_00010189.p1	HELIO_07337
OG0008649	TCONS_00012038.p1	HELIO_12743
OG0008651	TCONS_00035616.p1, TCONS_00035716.p1	HELIO_07653
OG0008653	TCONS_00020879.p1	HELIO_08766
OG0008654	TCONS_00013145.p1	HELIO_05189
OG0008656	TCONS_00012135.p1	HELIO_05702
OG0008657	TCONS_00023995.p1	HELIO_10344
OG0008658	TCONS_00017004.p1	HELIO_01843
OG0008659	TCONS_00001536.p1	HELIO_05034
OG0008660	TCONS_00029817.p1	HELIO_06237
OG0008662	TCONS_00035288.p1	HELIO_07636
OG0008663	TCONS_00010920.p1	HELIO_09883
OG0008664	TCONS_00010902.p1, TCONS_00010906.p1	HELIO_07966
OG0008665	TCONS_00030850.p1	HELIO_01166
OG0008666	TCONS_00039409.p1	HELIO_06627
OG0008667	TCONS_00048970.p1	HELIO_00408
OG0008668	TCONS_00053617.p1, TCONS_00026885.p1, TCONS_00053618.p1	HELIO_01432
OG0008671	TCONS_00010941.p1	HELIO_02448
OG0008673	TCONS_00011639.p1	HELIO_11675
OG0008675	TCONS_00011082.p1	HELIO_08054
OG0008677	TCONS_00018655.p1, TCONS_00018707.p1	HELIO_07128
OG0008680	TCONS_00027814.p1	HELIO_07201
OG0008681	TCONS_00018263.p1	HELIO_01222
OG0008683	TCONS_00051875.p1	HELIO_11487
OG0008684	TCONS_00020376.p1	HELIO_03734
OG0008693	TCONS_00035275.p1	HELIO_04629
OG0008694	TCONS_00037541.p1	HELIO_03959
OG0008695	TCONS_00041674.p1, TCONS_00041671.p1, TCONS_00044108.p1, TCONS_00044085.p1, TCONS_00042783.p1	HELIO_00973
OG0008696	TCONS_00041989.p1	HELIO_09222
OG0008698	TCONS_00027633.p1	HELIO_01424
OG0008753	TCONS_00015587.p1	HELIO_11190
OG0008757	TCONS_00012607.p1	HELIO_03175
OG0008760	TCONS_00052857.p1	HELIO_06810
OG0008763	TCONS_00010831.p1	HELIO_01094
OG0008766	TCONS_00029152.p1	HELIO_06833
OG0008767	TCONS_00016919.p1, TCONS_00016924.p1	HELIO_06203
OG0008769	TCONS_00028690.p1, TCONS_00009259.p1, TCONS_00008073.p1, TCONS_00008072.p1, TCONS_00027047.p1	HELIO_01156
OG0008770	TCONS_00042982.p1	HELIO_01817
OG0008771	TCONS_00019581.p1	HELIO_03781
OG0008772	TCONS_00011469.p1	HELIO_11265
OG0008773	TCONS_00003459.p1	HELIO_09233
OG0008774	TCONS_00037771.p1	HELIO_05817
OG0008775	TCONS_00025548.p1	HELIO_05836
OG0008778	TCONS_00028987.p1	HELIO_11813
OG0008779	TCONS_00017140.p1	HELIO_05863
OG0008781	TCONS_00049075.p1	HELIO_06846
OG0008782	TCONS_00041068.p1	HELIO_07165
OG0008784	TCONS_00053147.p1	HELIO_08915
OG0008786	TCONS_00048618.p1	HELIO_10693
OG0008789	TCONS_00025261.p1	HELIO_09721
OG0008790	TCONS_00010841.p1	HELIO_01900
OG0008792	TCONS_00020074.p1	HELIO_12590
OG0008793	TCONS_00056529.p1	HELIO_00397
OG0008794	TCONS_00042636.p1	HELIO_06723
OG0008795	TCONS_00056329.p1, TCONS_00016910.p1, TCONS_00038434.p1, TCONS_00041441.p1	HELIO_11892
OG0008796	TCONS_00010955.p1	HELIO_08204
OG0008797	TCONS_00005645.p1, TCONS_00005644.p1	HELIO_02586
OG0008798	TCONS_00042486.p1	HELIO_01453
OG0008799	TCONS_00014650.p1	HELIO_04045
OG0008800	TCONS_00035292.p1	HELIO_02447
OG0008801	TCONS_00037683.p1	HELIO_08888
OG0008802	TCONS_00013895.p1	HELIO_03729
OG0008804	TCONS_00009879.p1	HELIO_03758
OG0008805	TCONS_00019691.p1	HELIO_10374
OG0008806	TCONS_00056870.p1	HELIO_12079, HELIO_12080
OG0008809	TCONS_00017568.p1	HELIO_12499
OG0008810	TCONS_00002094.p1	HELIO_12784
OG0008811	TCONS_00009409.p1, TCONS_00009427.p1	HELIO_09558
OG0008812	TCONS_00011977.p1	HELIO_11622
OG0008813	TCONS_00028092.p1	HELIO_09800
OG0008817	TCONS_00030441.p1	HELIO_09062
OG0008820	TCONS_00056927.p1	HELIO_01345
OG0008821	TCONS_00000165.p1	HELIO_10446
OG0008822	TCONS_00013114.p1	HELIO_12037
OG0008823	TCONS_00005406.p1	HELIO_07320
OG0008825	TCONS_00006805.p1	HELIO_12640
OG0008826	TCONS_00054698.p1, TCONS_00054623.p1	HELIO_04061
OG0008828	TCONS_00003600.p1	HELIO_04241
OG0008829	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1	HELIO_05808
OG0008832	TCONS_00050827.p1	HELIO_06333
OG0008833	TCONS_00009597.p1	HELIO_02997
OG0008834	TCONS_00044843.p1	HELIO_11877
OG0008835	TCONS_00022397.p1	HELIO_07846
OG0008836	TCONS_00004766.p1, TCONS_00006082.p1	HELIO_01443
OG0008838	TCONS_00017022.p1	HELIO_01127
