Orthogroup	PFLAV	APOSC_ok
OG0008878	TCONS_00048907.p1	APOSC_20528
OG0008879	TCONS_00005767.p1	APOSC_19737
OG0008880	TCONS_00001123.p1	APOSC_20590, APOSC_20591
OG0008882	TCONS_00057011.p1	APOSC_01175
OG0008883	TCONS_00005285.p1	APOSC_23015
OG0008884	TCONS_00031034.p1	APOSC_06406
OG0008885	TCONS_00019636.p1	APOSC_16891
OG0008886	TCONS_00023080.p1, TCONS_00023052.p1	APOSC_05398
OG0008887	TCONS_00006542.p1	APOSC_26570, APOSC_26568, APOSC_26569
OG0008888	TCONS_00012096.p1	APOSC_19715
OG0008890	TCONS_00050403.p1, TCONS_00052073.p1	APOSC_19028, APOSC_14937, APOSC_12216
OG0008891	TCONS_00027236.p1	APOSC_24313
OG0008892	TCONS_00026559.p1	APOSC_06416
OG0008893	TCONS_00051925.p1	APOSC_26299
OG0008894	TCONS_00023526.p1, TCONS_00003446.p1	APOSC_18312
OG0008896	TCONS_00019805.p1	APOSC_23761
OG0008897	TCONS_00005212.p1	APOSC_07001
OG0008898	TCONS_00020834.p1	APOSC_28843
OG0008900	TCONS_00010186.p1	APOSC_06374
OG0008908	TCONS_00035620.p1, TCONS_00035630.p1, TCONS_00035725.p1, TCONS_00035628.p1, TCONS_00035625.p1, TCONS_00004545.p1, TCONS_00035723.p1	APOSC_27171
OG0008910	TCONS_00010401.p1	APOSC_15192
OG0008914	TCONS_00043928.p1	APOSC_06662
OG0008915	TCONS_00026052.p1	APOSC_17436
OG0008916	TCONS_00002032.p1	APOSC_22266
OG0008917	TCONS_00006874.p1	APOSC_12271
OG0008921	TCONS_00013616.p1, TCONS_00013613.p1, TCONS_00013614.p1, TCONS_00013615.p1, TCONS_00013611.p1	APOSC_20999
OG0008922	TCONS_00036379.p1	APOSC_04249
OG0008924	TCONS_00048434.p1	APOSC_26758
OG0008926	TCONS_00028202.p1	APOSC_05109
OG0008927	TCONS_00019244.p1	APOSC_11189, APOSC_10766
OG0008928	TCONS_00017409.p1	APOSC_14917
OG0008929	TCONS_00012209.p1	APOSC_12309
OG0008934	TCONS_00009842.p1	APOSC_14279
OG0008935	TCONS_00031171.p1	APOSC_09481
OG0008937	TCONS_00001309.p1	APOSC_22148, APOSC_13689
OG0008938	TCONS_00026251.p1	APOSC_19903
OG0008940	TCONS_00004979.p1	APOSC_09259
OG0008941	TCONS_00014974.p1	APOSC_26750
OG0008942	TCONS_00054098.p1	APOSC_03540
OG0008945	TCONS_00006429.p1	APOSC_01878, APOSC_01877
OG0008946	TCONS_00043769.p1	APOSC_04678
OG0008947	TCONS_00016440.p1	APOSC_06336
OG0008949	TCONS_00014598.p1	APOSC_12911, APOSC_12701
OG0008952	TCONS_00010006.p1, TCONS_00010007.p1, TCONS_00010009.p1, TCONS_00010591.p1	APOSC_18500, APOSC_25742
OG0008953	TCONS_00056969.p1	APOSC_18858
OG0008957	TCONS_00035638.p2	APOSC_22379
OG0009043	TCONS_00028749.p1	APOSC_22918
OG0009044	TCONS_00028334.p1	APOSC_08072
OG0009046	TCONS_00055083.p1	APOSC_04259
OG0009047	TCONS_00051479.p1, TCONS_00050068.p1	APOSC_09162
OG0009048	TCONS_00010085.p1	APOSC_11191
OG0009049	TCONS_00043041.p1	APOSC_17192
OG0009052	TCONS_00021324.p1	APOSC_20867
OG0009053	TCONS_00040216.p1, TCONS_00050615.p1, TCONS_00034736.p1, TCONS_00022616.p1	APOSC_16407
OG0009055	TCONS_00022433.p1	APOSC_24510
OG0009057	TCONS_00015437.p1	APOSC_02431, APOSC_02428, APOSC_23347, APOSC_02430, APOSC_02429
OG0009059	TCONS_00008173.p1	APOSC_05172
OG0009061	TCONS_00011717.p1	APOSC_19671
OG0009062	TCONS_00001328.p1, TCONS_00001330.p1	APOSC_02241
OG0009063	TCONS_00012388.p1	APOSC_20139
OG0009064	TCONS_00050225.p1	APOSC_22287
OG0009065	TCONS_00018820.p1	APOSC_28013
OG0009066	TCONS_00006464.p1	APOSC_22563
OG0009067	TCONS_00032720.p2	APOSC_28943
OG0009069	TCONS_00015166.p1	APOSC_12839
OG0009070	TCONS_00017271.p1	APOSC_28592, APOSC_28593
OG0009071	TCONS_00002270.p1	APOSC_17785
OG0009075	TCONS_00028394.p1	APOSC_19781
OG0009076	TCONS_00009969.p1	APOSC_27378
OG0009079	TCONS_00008472.p1	APOSC_24660
OG0009080	TCONS_00015275.p1	APOSC_15483
OG0009082	TCONS_00055738.p1, TCONS_00055737.p1	APOSC_05138
OG0009083	TCONS_00044906.p1	APOSC_04921
OG0009084	TCONS_00049269.p1	APOSC_24044
OG0009085	TCONS_00051025.p1	APOSC_11543
OG0009086	TCONS_00030188.p1	APOSC_01838
OG0009088	TCONS_00021376.p1	APOSC_19381
OG0009089	TCONS_00030969.p1	APOSC_17345
OG0009090	TCONS_00048330.p1	APOSC_25579, APOSC_25578, APOSC_25580
OG0009091	TCONS_00013435.p1	APOSC_12929
OG0009093	TCONS_00015912.p1	APOSC_24823, APOSC_24822, APOSC_24824
OG0009095	TCONS_00008859.p1	APOSC_25679
OG0009096	TCONS_00051168.p1	APOSC_27722
OG0009099	TCONS_00044297.p1	APOSC_04896
OG0009099	TCONS_00044296.p1, TCONS_00016186.p1, TCONS_00044295.p1	APOSC_04489
OG0009100	TCONS_00004996.p1	APOSC_15826
OG0009101	TCONS_00004607.p1	APOSC_16387
OG0009103	TCONS_00013439.p1	APOSC_15587
OG0009104	TCONS_00014422.p1	APOSC_26847
OG0009105	TCONS_00009606.p1	APOSC_17534
OG0009106	TCONS_00028119.p1, TCONS_00028107.p1, TCONS_00028106.p1	APOSC_00626
OG0009107	TCONS_00027411.p1	APOSC_09336, APOSC_09337
OG0009109	TCONS_00022110.p1	APOSC_28525, APOSC_28526
OG0009110	TCONS_00019984.p1	APOSC_08117
OG0009111	TCONS_00024697.p1	APOSC_19995, APOSC_19996
OG0009112	TCONS_00037728.p1, TCONS_00037743.p2, TCONS_00037729.p1	APOSC_01388
OG0009114	TCONS_00001709.p1	APOSC_19814
OG0009117	TCONS_00011337.p1	APOSC_09280
OG0009118	TCONS_00054312.p1	APOSC_03917
OG0009119	TCONS_00009042.p1	APOSC_06552
OG0009121	TCONS_00010383.p1	APOSC_18125
OG0009123	TCONS_00022901.p1	APOSC_22883
OG0009125	TCONS_00017341.p1	APOSC_07327, APOSC_13657
OG0009126	TCONS_00049313.p1	APOSC_06105
OG0009127	TCONS_00047621.p1	APOSC_07237
OG0009128	TCONS_00047217.p1	APOSC_05886
OG0009129	TCONS_00015167.p1	APOSC_03223
OG0009130	TCONS_00013075.p1	APOSC_09610
OG0009131	TCONS_00048339.p1	APOSC_22097
OG0009133	TCONS_00046700.p1	APOSC_20808
OG0009135	TCONS_00050274.p1	APOSC_24712
OG0009136	TCONS_00009759.p1	APOSC_11973
OG0009137	TCONS_00009786.p1	APOSC_23579
OG0009138	TCONS_00024142.p1	APOSC_12101
OG0009139	TCONS_00003081.p1	APOSC_19142, APOSC_07091
OG0009144	TCONS_00026284.p1	APOSC_03669
OG0009145	TCONS_00021917.p1	APOSC_18167
OG0009147	TCONS_00013931.p1	APOSC_05114
OG0009148	TCONS_00046200.p1	APOSC_18969
OG0009150	TCONS_00009811.p1	APOSC_24939
OG0009152	TCONS_00031479.p1	APOSC_13267
OG0009153	TCONS_00005042.p1	APOSC_03627
OG0009157	TCONS_00026402.p1	APOSC_21449
OG0009160	TCONS_00014119.p1	APOSC_05140, APOSC_06492
OG0009163	TCONS_00013279.p1	APOSC_19507
OG0009164	TCONS_00053640.p1	APOSC_18757
OG0009166	TCONS_00018755.p1	APOSC_21313
OG0009167	TCONS_00014992.p1	APOSC_19243
OG0009168	TCONS_00016563.p1	APOSC_12307
OG0009169	TCONS_00027452.p1	APOSC_03805
OG0009170	TCONS_00025907.p1	APOSC_28002
OG0009174	TCONS_00027430.p1	APOSC_06299
OG0009175	TCONS_00029460.p1	APOSC_18696
OG0009178	TCONS_00049300.p1	APOSC_01166
OG0009179	TCONS_00022680.p1	APOSC_08171
OG0009181	TCONS_00028490.p1	APOSC_19971
OG0009182	TCONS_00016686.p1	APOSC_09270
OG0009183	TCONS_00056276.p1	APOSC_24772, APOSC_24771
OG0009185	TCONS_00020757.p1	APOSC_00436
OG0009188	TCONS_00019354.p1	APOSC_21429
OG0009188	TCONS_00020227.p1	APOSC_28853, APOSC_09939, APOSC_21934, APOSC_04928, APOSC_04929
OG0009190	TCONS_00003584.p1	APOSC_07006
OG0009193	TCONS_00018096.p1	APOSC_10599, APOSC_27394
OG0009194	TCONS_00009723.p1	APOSC_13009
OG0009195	TCONS_00005757.p1	APOSC_18061
OG0009196	TCONS_00004142.p1	APOSC_23100
OG0009198	TCONS_00030869.p1, TCONS_00026762.p1, TCONS_00002665.p1	APOSC_25192
OG0009199	TCONS_00023751.p1, TCONS_00023747.p1, TCONS_00023754.p1, TCONS_00034813.p1, TCONS_00049254.p1, TCONS_00050501.p1, TCONS_00038134.p1	APOSC_26281
OG0009288	TCONS_00002992.p1	APOSC_13039, APOSC_00847
OG0009291	TCONS_00030951.p1, TCONS_00004942.p1	APOSC_26643
OG0009293	TCONS_00053390.p1	APOSC_09233, APOSC_09234
OG0009294	TCONS_00038394.p1, TCONS_00055401.p1	APOSC_09801, APOSC_09802
OG0009298	TCONS_00001337.p1	APOSC_23088
OG0009299	TCONS_00029839.p1	APOSC_23107
OG0009301	TCONS_00011084.p1	APOSC_27806
OG0009307	TCONS_00013711.p1	APOSC_24992
OG0009309	TCONS_00056141.p1	APOSC_03456
OG0009311	TCONS_00044189.p1	APOSC_20207
OG0009313	TCONS_00013414.p1	APOSC_25114
OG0009314	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1	APOSC_10616
OG0009315	TCONS_00021325.p1	APOSC_01539
OG0009316	TCONS_00027566.p1	APOSC_06326
OG0009321	TCONS_00004702.p1	APOSC_12822
OG0009324	TCONS_00010748.p1	APOSC_22219, APOSC_18678
OG0009328	TCONS_00010978.p1	APOSC_21201
OG0009330	TCONS_00047293.p1	APOSC_16214
OG0009332	TCONS_00026354.p1, TCONS_00047343.p1, TCONS_00035831.p1	APOSC_08980
OG0009333	TCONS_00049685.p1	APOSC_16696
OG0009334	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1	APOSC_11071, APOSC_04640
OG0009335	TCONS_00052967.p1	APOSC_24445
OG0009336	TCONS_00043640.p1, TCONS_00043610.p1	APOSC_07479
OG0009337	TCONS_00045352.p1	APOSC_29114
OG0009338	TCONS_00041587.p1	APOSC_15696
OG0009341	TCONS_00001125.p1	APOSC_01325
OG0009343	TCONS_00049629.p1	APOSC_19136
OG0009345	TCONS_00056697.p1	APOSC_24550
OG0009346	TCONS_00010983.p1, TCONS_00010982.p1, TCONS_00010979.p1, TCONS_00041656.p1, TCONS_00009281.p1, TCONS_00009280.p1, TCONS_00009278.p1	APOSC_27541
OG0009347	TCONS_00026465.p1	APOSC_13393
OG0009349	TCONS_00057140.p1	APOSC_00655
OG0009350	TCONS_00048167.p1	APOSC_01283
OG0009351	TCONS_00056084.p1	APOSC_12612
OG0009352	TCONS_00027639.p1	APOSC_02383
OG0009353	TCONS_00031070.p1	APOSC_06067
OG0009355	TCONS_00056683.p1	APOSC_03251
OG0009356	TCONS_00012995.p1	APOSC_10994
OG0009360	TCONS_00010463.p1	APOSC_02761
OG0009361	TCONS_00004277.p1	APOSC_20215
OG0009362	TCONS_00033755.p1, TCONS_00031970.p1, TCONS_00038609.p1, TCONS_00033706.p1, TCONS_00000673.p1, TCONS_00044360.p1, TCONS_00034240.p1, TCONS_00020656.p1, TCONS_00044361.p1, TCONS_00043740.p1, TCONS_00045476.p1, TCONS_00000672.p1, TCONS_00044362.p1, TCONS_00045900.p1, TCONS_00014799.p1	APOSC_15375
OG0009368	TCONS_00044315.p1, TCONS_00015107.p1	APOSC_22158
OG0009369	TCONS_00048163.p1	APOSC_05159
OG0009370	TCONS_00010207.p1	APOSC_25746
OG0009373	TCONS_00027016.p1	APOSC_25729
OG0009374	TCONS_00002869.p1	APOSC_09559
OG0009375	TCONS_00014803.p1	APOSC_08631
OG0009377	TCONS_00016120.p1	APOSC_25279, APOSC_11106
OG0009378	TCONS_00013095.p1	APOSC_25035, APOSC_25034
OG0009379	TCONS_00027277.p1	APOSC_05482
OG0009380	TCONS_00019783.p1	APOSC_07083
OG0009383	TCONS_00008333.p1	APOSC_29034
OG0009386	TCONS_00006451.p1	APOSC_11731, APOSC_27172, APOSC_11061
OG0009387	TCONS_00008036.p1	APOSC_18410
OG0009388	TCONS_00027569.p1, TCONS_00027570.p1	APOSC_10910
OG0009389	TCONS_00027138.p1	APOSC_02029, APOSC_02028
OG0009390	TCONS_00043724.p1	APOSC_23256
OG0009391	TCONS_00036740.p1	APOSC_07478, APOSC_07476, APOSC_07477
OG0009393	TCONS_00014236.p1	APOSC_03175
OG0009394	TCONS_00014951.p1	APOSC_26780
OG0009394	TCONS_00014953.p1	APOSC_25392
OG0009395	TCONS_00041597.p1	APOSC_22559, APOSC_20606
OG0009396	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1	APOSC_18378
OG0009397	TCONS_00007808.p1, TCONS_00007821.p1	APOSC_27509
OG0009398	TCONS_00010970.p1	APOSC_03819
OG0009399	TCONS_00040519.p1	APOSC_02239
OG0009400	TCONS_00022165.p1	APOSC_25096
OG0009401	TCONS_00025939.p1	APOSC_11838
OG0009402	TCONS_00028280.p1, TCONS_00028282.p1	APOSC_24208
OG0009403	TCONS_00041683.p1	APOSC_28522
OG0009404	TCONS_00000426.p1	APOSC_13165
OG0009405	TCONS_00028168.p1	APOSC_00857, APOSC_00856
OG0009406	TCONS_00043926.p1	APOSC_09844, APOSC_09843
OG0009407	TCONS_00013453.p1	APOSC_07333
OG0009408	TCONS_00006494.p1	APOSC_05188
OG0009409	TCONS_00026150.p1	APOSC_03056
OG0009411	TCONS_00006413.p1	APOSC_12447
OG0009413	TCONS_00050682.p1, TCONS_00050680.p1	APOSC_03295, APOSC_03293, APOSC_03294
OG0009415	TCONS_00042519.p1	APOSC_15859
OG0009419	TCONS_00007986.p1	APOSC_17742
OG0009423	TCONS_00031843.p1	APOSC_09997
OG0009424	TCONS_00030469.p1	APOSC_18013
OG0009426	TCONS_00010817.p1	APOSC_26400
OG0009427	TCONS_00017080.p1	APOSC_08750
OG0009430	TCONS_00025971.p1	APOSC_27319
OG0009431	TCONS_00038005.p1	APOSC_26730
OG0009433	TCONS_00040447.p1	APOSC_12722
OG0009434	TCONS_00005797.p1, TCONS_00005812.p1	APOSC_02438
OG0009436	TCONS_00028623.p1	APOSC_12455, APOSC_12456
OG0009440	TCONS_00011401.p1	APOSC_03843, APOSC_02330
OG0009443	TCONS_00010737.p1	APOSC_05227
OG0009445	TCONS_00041785.p1, TCONS_00056578.p1	APOSC_24324, APOSC_09868
OG0009446	TCONS_00016083.p1	APOSC_10967
OG0009448	TCONS_00005744.p1, TCONS_00006854.p1	APOSC_12684
OG0009449	TCONS_00042092.p1	APOSC_13402
OG0009452	TCONS_00018318.p1	APOSC_17730
OG0009455	TCONS_00027364.p1	APOSC_21916
OG0009544	TCONS_00004818.p1	APOSC_00131
OG0009548	TCONS_00030272.p1	APOSC_17472
OG0009552	TCONS_00013428.p1	APOSC_00113, APOSC_01271
OG0009554	TCONS_00029412.p1	APOSC_20011
OG0009557	TCONS_00048549.p1	APOSC_21567
OG0009560	TCONS_00045154.p1	APOSC_28895
OG0009562	TCONS_00013808.p1	APOSC_07223
OG0009563	TCONS_00004635.p1, TCONS_00004647.p1	APOSC_28047
OG0009565	TCONS_00005056.p1	APOSC_13300
OG0009567	TCONS_00047434.p1	APOSC_04837
OG0009568	TCONS_00015124.p1	APOSC_16803
OG0009570	TCONS_00049700.p1	APOSC_04986, APOSC_03110, APOSC_04985
OG0009576	TCONS_00012581.p1	APOSC_10332
OG0009578	TCONS_00054488.p1	APOSC_08265
OG0009580	TCONS_00038340.p1	APOSC_22049
OG0009581	TCONS_00044573.p1	APOSC_21786, APOSC_12909, APOSC_23288
OG0009583	TCONS_00019254.p1	APOSC_17140
OG0009585	TCONS_00010247.p1	APOSC_13896
OG0009586	TCONS_00044155.p1	APOSC_06102
OG0009589	TCONS_00054589.p1, TCONS_00054590.p1	APOSC_04790
OG0009592	TCONS_00032816.p1	APOSC_22020
OG0009594	TCONS_00034328.p1	APOSC_05435
OG0009595	TCONS_00056591.p1	APOSC_15454
OG0009597	TCONS_00020866.p1	APOSC_20592
OG0009599	TCONS_00000600.p1	APOSC_21397
OG0009600	TCONS_00032620.p1	APOSC_20431
OG0009601	TCONS_00022740.p1	APOSC_16799
OG0009603	TCONS_00011637.p1	APOSC_05833
OG0009605	TCONS_00038847.p1	APOSC_24543
OG0009607	TCONS_00009849.p1	APOSC_16018
OG0009609	TCONS_00007618.p1	APOSC_08818
OG0009610	TCONS_00032483.p1, TCONS_00032478.p1	APOSC_27913
OG0009611	TCONS_00028496.p1	APOSC_08291
OG0009612	TCONS_00043450.p1	APOSC_23738
OG0009613	TCONS_00013270.p1	APOSC_17740
OG0009615	TCONS_00003137.p1	APOSC_13315
OG0009618	TCONS_00001447.p1	APOSC_21725
OG0009619	TCONS_00003622.p1	APOSC_20442, APOSC_06783, APOSC_20443
OG0009620	TCONS_00010985.p1	APOSC_16880
OG0009621	TCONS_00017590.p1	APOSC_04155
OG0009622	TCONS_00001015.p1	APOSC_16810
OG0009623	TCONS_00014036.p1, TCONS_00014039.p2, TCONS_00014041.p1	APOSC_08713
OG0009624	TCONS_00055680.p1	APOSC_19350
OG0009625	TCONS_00003020.p1	APOSC_18511, APOSC_18512
OG0009627	TCONS_00048118.p1	APOSC_26365
OG0009631	TCONS_00035944.p1, TCONS_00035949.p1	APOSC_18632
OG0009633	TCONS_00040418.p1	APOSC_03379
OG0009634	TCONS_00020742.p1, TCONS_00019678.p1	APOSC_22135
OG0009635	TCONS_00021087.p1	APOSC_22475
OG0009636	TCONS_00027039.p1	APOSC_27909
OG0009638	TCONS_00055029.p1	APOSC_25366
OG0009641	TCONS_00006751.p1, TCONS_00051656.p1	APOSC_05130, APOSC_27423
OG0009642	TCONS_00021956.p1	APOSC_21697
OG0009643	TCONS_00026518.p1	APOSC_24219
OG0009644	TCONS_00030754.p1	APOSC_25476, APOSC_25475, APOSC_25477, APOSC_28711
OG0009647	TCONS_00015215.p1	APOSC_11715
OG0009648	TCONS_00046655.p1	APOSC_23657
OG0009653	TCONS_00022229.p1	APOSC_22797
OG0009655	TCONS_00012208.p1	APOSC_26126
OG0009663	TCONS_00048859.p1	APOSC_10783
OG0009665	TCONS_00042395.p1	APOSC_01398
OG0009669	TCONS_00043517.p1	APOSC_04934
OG0009670	TCONS_00010473.p1	APOSC_17241
OG0009673	TCONS_00022510.p1	APOSC_04497
OG0009674	TCONS_00024874.p1, TCONS_00024851.p1, TCONS_00024875.p1	APOSC_18809
OG0009675	TCONS_00004479.p1	APOSC_01124
OG0009676	TCONS_00009332.p1	APOSC_16812
OG0009678	TCONS_00054523.p1	APOSC_21064
OG0009679	TCONS_00054342.p1	APOSC_17023
OG0009680	TCONS_00054295.p1	APOSC_19052
OG0009681	TCONS_00014208.p1	APOSC_07547
OG0009683	TCONS_00010399.p1	APOSC_11887
OG0009685	TCONS_00027105.p1	APOSC_09634, APOSC_09633
OG0009687	TCONS_00010237.p1	APOSC_09442
OG0009691	TCONS_00005996.p1	APOSC_01471
OG0009692	TCONS_00048833.p1	APOSC_02496, APOSC_06723, APOSC_05323, APOSC_16468, APOSC_16467
OG0009695	TCONS_00049727.p1	APOSC_06084
OG0009696	TCONS_00054120.p1	APOSC_25709
OG0009700	TCONS_00047795.p1	APOSC_16636, APOSC_16637
OG0009707	TCONS_00053837.p1	APOSC_26688
OG0009852	TCONS_00045500.p1	APOSC_02704
OG0009854	TCONS_00027680.p1	APOSC_12398
OG0009855	TCONS_00007513.p1	APOSC_11874
OG0009855	TCONS_00008016.p1	APOSC_09577
OG0009856	TCONS_00033554.p1	APOSC_04194
OG0009862	TCONS_00012409.p1	APOSC_17111
OG0009864	TCONS_00005025.p1	APOSC_07618
OG0009865	TCONS_00025619.p1	APOSC_13904
OG0009866	TCONS_00031335.p1	APOSC_04807
OG0009867	TCONS_00028318.p1	APOSC_05040
OG0009868	TCONS_00054249.p1	APOSC_05729
OG0009869	TCONS_00006308.p1	APOSC_20333
OG0009870	TCONS_00027247.p1	APOSC_12329
OG0009872	TCONS_00047723.p1, TCONS_00047721.p1, TCONS_00047726.p1, TCONS_00047724.p1	APOSC_19345, APOSC_19346
OG0009873	TCONS_00020494.p1	APOSC_01386
OG0009876	TCONS_00013383.p1	APOSC_20428, APOSC_09646
OG0009877	TCONS_00043684.p1	APOSC_18641
OG0009878	TCONS_00013140.p1	APOSC_11738, APOSC_11739
OG0009879	TCONS_00026473.p1	APOSC_01565
OG0009881	TCONS_00047551.p1, TCONS_00047550.p1	APOSC_23074, APOSC_05630
OG0009882	TCONS_00012205.p1	APOSC_27542
OG0009883	TCONS_00005434.p1	APOSC_11979
OG0009885	TCONS_00023225.p1, TCONS_00023145.p1	APOSC_05822
OG0009886	TCONS_00026290.p1	APOSC_00726
OG0009887	TCONS_00012554.p1	APOSC_09856
OG0009888	TCONS_00002760.p1	APOSC_02115
OG0009888	TCONS_00002761.p1	APOSC_04293
OG0009889	TCONS_00023730.p1, TCONS_00023725.p1	APOSC_10464
OG0009891	TCONS_00012914.p1	APOSC_00902
OG0009893	TCONS_00024355.p1, TCONS_00025850.p1	APOSC_19471, APOSC_11271
OG0009893	TCONS_00056379.p1	APOSC_08091
OG0009894	TCONS_00056043.p1, TCONS_00057277.p1	APOSC_01740
OG0009895	TCONS_00054902.p1	APOSC_00245, APOSC_00246
OG0009897	TCONS_00018759.p1	APOSC_16438
OG0009898	TCONS_00027729.p1	APOSC_02082
OG0009899	TCONS_00010193.p1, TCONS_00010191.p1	APOSC_01965, APOSC_19954
OG0009900	TCONS_00054991.p1	APOSC_03563
OG0009901	TCONS_00048923.p1	APOSC_28603
OG0009902	TCONS_00038341.p1, TCONS_00038376.p1	APOSC_13631
OG0009908	TCONS_00010254.p1	APOSC_19975
OG0009909	TCONS_00011198.p1	APOSC_26335
OG0009910	TCONS_00012661.p1	APOSC_21812
OG0009915	TCONS_00006696.p1, TCONS_00006691.p1	APOSC_02899
OG0009916	TCONS_00052261.p1	APOSC_18768
OG0009918	TCONS_00029026.p1	APOSC_22922
OG0009920	TCONS_00024325.p1	APOSC_08612
OG0009921	TCONS_00010990.p1	APOSC_10810
OG0009922	TCONS_00030327.p1	APOSC_28909
OG0009926	TCONS_00016239.p1	APOSC_11418
OG0009927	TCONS_00022488.p1	APOSC_01189, APOSC_01190
OG0009928	TCONS_00015504.p1, TCONS_00015505.p1	APOSC_21368
OG0009929	TCONS_00004733.p1	APOSC_09727
OG0009930	TCONS_00039236.p1, TCONS_00040380.p1	APOSC_04677
OG0009931	TCONS_00031031.p1	APOSC_27019
OG0009932	TCONS_00010495.p1	APOSC_05268, APOSC_05267
OG0009933	TCONS_00021672.p1	APOSC_06142, APOSC_06141
OG0009934	TCONS_00031927.p1, TCONS_00031950.p1	APOSC_26319
OG0009944	TCONS_00003254.p1	APOSC_02108
OG0009948	TCONS_00012453.p1, TCONS_00012445.p1, TCONS_00013643.p1, TCONS_00007935.p1	APOSC_08936, APOSC_24690
OG0009951	TCONS_00005667.p1, TCONS_00044680.p1	APOSC_28950, APOSC_18432
OG0009952	TCONS_00055484.p1	APOSC_28573
OG0009953	TCONS_00027986.p1	APOSC_24914
OG0009959	TCONS_00000640.p1	APOSC_20799
OG0009962	TCONS_00012127.p1	APOSC_28803
OG0009963	TCONS_00055124.p1	APOSC_00047
OG0009965	TCONS_00028292.p1	APOSC_16580
OG0009968	TCONS_00009757.p1	APOSC_19598
OG0009978	TCONS_00044418.p1, TCONS_00043084.p1	APOSC_07195
OG0009987	TCONS_00007414.p1	APOSC_16877
OG0009989	TCONS_00012046.p1	APOSC_20797
OG0009993	TCONS_00007931.p1	APOSC_26161
OG0009996	TCONS_00039421.p1	APOSC_28738
OG0010124	TCONS_00011155.p1	APOSC_20497
OG0010126	TCONS_00019092.p1	APOSC_12247
OG0010130	TCONS_00049437.p1	APOSC_05288
OG0010133	TCONS_00034703.p1, TCONS_00034769.p1	APOSC_22191
OG0010137	TCONS_00010816.p1	APOSC_12618
OG0010142	TCONS_00006324.p1	APOSC_14831
OG0010143	TCONS_00034460.p1	APOSC_07869
OG0010147	TCONS_00043349.p1, TCONS_00043339.p1	APOSC_05612
OG0010148	TCONS_00021894.p1	APOSC_25791
OG0010151	TCONS_00018309.p1	APOSC_16125
OG0010152	TCONS_00018970.p1	APOSC_12023
OG0010155	TCONS_00016999.p1	APOSC_09831
OG0010156	TCONS_00002908.p1	APOSC_23903
OG0010159	TCONS_00041713.p1	APOSC_13207
OG0010159	TCONS_00021019.p1, TCONS_00054846.p1, TCONS_00003770.p1, TCONS_00008321.p1	APOSC_20331
OG0010162	TCONS_00009878.p1	APOSC_11926, APOSC_04552
OG0010167	TCONS_00054910.p1	APOSC_15234
OG0010169	TCONS_00048353.p1	APOSC_27958
OG0010171	TCONS_00054774.p1, TCONS_00044565.p1	APOSC_06736
OG0010175	TCONS_00035041.p1	APOSC_15124
OG0010176	TCONS_00030028.p1	APOSC_21742
OG0010178	TCONS_00048909.p1	APOSC_29044
OG0010179	TCONS_00008105.p1	APOSC_10504
OG0010181	TCONS_00031428.p1	APOSC_05730, APOSC_05731
OG0010182	TCONS_00037881.p1	APOSC_04993, APOSC_04994
OG0010183	TCONS_00023794.p1	APOSC_26349
OG0010184	TCONS_00026398.p1, TCONS_00027338.p1	APOSC_23895
OG0010185	TCONS_00002176.p1	APOSC_19819
OG0010186	TCONS_00030873.p1	APOSC_26878
OG0010187	TCONS_00010035.p1	APOSC_18989
OG0010188	TCONS_00014893.p1	APOSC_07591
OG0010189	TCONS_00047729.p1	APOSC_04574
OG0010190	TCONS_00006581.p1	APOSC_16690
OG0010191	TCONS_00002310.p1	APOSC_11166
OG0010193	TCONS_00031090.p1	APOSC_13216, APOSC_13217
OG0010197	TCONS_00046510.p1, TCONS_00037229.p1	APOSC_23975
OG0010198	TCONS_00055493.p1	APOSC_14115
OG0010200	TCONS_00022961.p1	APOSC_15173
OG0010200	TCONS_00022956.p1	APOSC_18365
OG0010203	TCONS_00015862.p1	APOSC_04735
OG0010204	TCONS_00017803.p1	APOSC_20356
OG0010206	TCONS_00008680.p1	APOSC_25196
OG0010207	TCONS_00056543.p1	APOSC_25399
OG0010208	TCONS_00014996.p1	APOSC_00582
OG0010209	TCONS_00029069.p1	APOSC_17207
OG0010211	TCONS_00026945.p1	APOSC_27068, APOSC_27067
OG0010213	TCONS_00017387.p1	APOSC_20734
OG0010214	TCONS_00046487.p1	APOSC_14091, APOSC_09820, APOSC_18667
OG0010215	TCONS_00045529.p1	APOSC_17356
OG0010216	TCONS_00006953.p1, TCONS_00040001.p1, TCONS_00022610.p1, TCONS_00025755.p1, TCONS_00005705.p1, TCONS_00007871.p1	APOSC_09212, APOSC_15153
OG0010217	TCONS_00015356.p1	APOSC_16742
OG0010222	TCONS_00009733.p1	APOSC_16505, APOSC_24848
OG0010223	TCONS_00001284.p1	APOSC_25837
OG0010225	TCONS_00037303.p1	APOSC_23047
OG0010226	TCONS_00010710.p1	APOSC_02380
OG0010227	TCONS_00025333.p1	APOSC_18228
OG0010228	TCONS_00008930.p1	APOSC_22176
OG0010229	TCONS_00005177.p1	APOSC_12653
OG0010230	TCONS_00054875.p1	APOSC_01995
