Orthogroup	PFLAV	STRPU_ok
OG0006565	TCONS_00047631.p1	STRPU_22690
OG0006566	TCONS_00012618.p1	STRPU_09269
OG0006567	TCONS_00045499.p1	STRPU_07104
OG0006568	TCONS_00045070.p1	STRPU_08066
OG0006569	TCONS_00004482.p1	STRPU_21109
OG0006570	TCONS_00016369.p1	STRPU_20410
OG0006571	TCONS_00027928.p1	STRPU_26805
OG0006572	TCONS_00053653.p1	STRPU_18818
OG0006573	TCONS_00005210.p1	STRPU_14878
OG0006574	TCONS_00029325.p1	STRPU_26558
OG0006575	TCONS_00009220.p1	STRPU_26181, STRPU_26182
OG0006576	TCONS_00031187.p1, TCONS_00031210.p1	STRPU_22950, STRPU_04618
OG0006577	TCONS_00054554.p1	STRPU_19110
OG0006578	TCONS_00026429.p1	STRPU_09315
OG0006579	TCONS_00053710.p1	STRPU_19335
OG0006580	TCONS_00003702.p1	STRPU_24020
OG0006581	TCONS_00055023.p1	STRPU_01609, STRPU_13590, STRPU_01610
OG0006582	TCONS_00028748.p1	STRPU_27033, STRPU_26817
OG0006583	TCONS_00002402.p1	STRPU_17816, STRPU_17825
OG0006584	TCONS_00009190.p1	STRPU_13851
OG0006585	TCONS_00011678.p1	STRPU_21817
OG0006586	TCONS_00056653.p1	STRPU_16079
OG0006587	TCONS_00011724.p1	STRPU_21289
OG0006588	TCONS_00049561.p1	STRPU_23525
OG0006589	TCONS_00047690.p1	STRPU_23251
OG0006590	TCONS_00006411.p1	STRPU_15244, STRPU_15188, STRPU_15243
OG0006591	TCONS_00046705.p1	STRPU_07131
OG0006592	TCONS_00002772.p1	STRPU_24085
OG0006593	TCONS_00033505.p1	STRPU_23492
OG0006594	TCONS_00005014.p1	STRPU_14656
OG0006595	TCONS_00029764.p1	STRPU_04349
OG0006596	TCONS_00007790.p1	STRPU_26147
OG0006597	TCONS_00042667.p1	STRPU_05370
OG0006598	TCONS_00029076.p1	STRPU_27035
OG0006599	TCONS_00031431.p1	STRPU_04862
OG0006600	TCONS_00013731.p1	STRPU_25880
OG0006601	TCONS_00054928.p1	STRPU_13192
OG0006602	TCONS_00056704.p1	STRPU_16001, STRPU_15987
OG0006603	TCONS_00007117.p1	STRPU_25457
OG0006604	TCONS_00006520.p1	STRPU_15381
OG0006605	TCONS_00014163.p1	STRPU_01316
OG0006606	TCONS_00001826.p1	STRPU_11628, STRPU_17508
OG0006607	TCONS_00044660.p1	STRPU_00854, STRPU_14066
OG0006608	TCONS_00021081.p1	STRPU_06790
OG0006609	TCONS_00056679.p1	STRPU_02383, STRPU_13693
OG0006610	TCONS_00012981.p1	STRPU_08550
OG0006611	TCONS_00055553.p1	STRPU_13531
OG0006612	TCONS_00053948.p1	STRPU_16771, STRPU_01741
OG0006613	TCONS_00020318.p1	STRPU_00899, STRPU_23025
OG0006614	TCONS_00036181.p1	STRPU_17418
OG0006615	TCONS_00055565.p1	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	TCONS_00022755.p1	STRPU_06882
OG0006618	TCONS_00007076.p1	STRPU_09575, STRPU_09582
OG0006619	TCONS_00045095.p1	STRPU_07564, STRPU_07569, STRPU_00595
OG0006620	TCONS_00017309.p1	STRPU_25068
OG0006622	TCONS_00021887.p1	STRPU_06660
OG0006623	TCONS_00025757.p1, TCONS_00025795.p1	STRPU_13116, STRPU_13085
OG0006624	TCONS_00056405.p1	STRPU_13857
OG0006626	TCONS_00006380.p1	STRPU_15047
OG0006627	TCONS_00000978.p1	STRPU_17425
OG0006628	TCONS_00050775.p1	STRPU_10460
OG0006629	TCONS_00053776.p1, TCONS_00053777.p1, TCONS_00009188.p1, TCONS_00009189.p1, TCONS_00009186.p1, TCONS_00009187.p1	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035
OG0006630	TCONS_00032852.p1	STRPU_23183
OG0006631	TCONS_00003832.p1	STRPU_25117
OG0006633	TCONS_00045550.p1	STRPU_07751
OG0006634	TCONS_00005070.p1	STRPU_14676
OG0006635	TCONS_00027064.p1	STRPU_09579, STRPU_09573
OG0006636	TCONS_00012633.p1	STRPU_02074, STRPU_09103
OG0006637	TCONS_00013489.p1	STRPU_09068, STRPU_02044
OG0006638	TCONS_00008465.p1	STRPU_25845
OG0006640	TCONS_00006552.p1	STRPU_15081
OG0006641	TCONS_00010089.p1	STRPU_20953
OG0006642	TCONS_00014397.p1	STRPU_08420
OG0006643	TCONS_00056347.p1, TCONS_00056312.p1, TCONS_00056313.p1, TCONS_00056354.p1	STRPU_01496, STRPU_13752
OG0006644	TCONS_00008651.p1	STRPU_25597, STRPU_25595
OG0006645	TCONS_00003989.p1	STRPU_14446, STRPU_14429
OG0006646	TCONS_00028509.p1	STRPU_26576
OG0006647	TCONS_00009340.p2	STRPU_25982, STRPU_25981, STRPU_25980
OG0006648	TCONS_00000125.p1	STRPU_17476, STRPU_17460
OG0006649	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1	STRPU_21293
OG0006650	TCONS_00042837.p1	STRPU_05409
OG0006651	TCONS_00000270.p1	STRPU_17251
OG0006652	TCONS_00004473.p1	STRPU_21444
OG0006653	TCONS_00007193.p1	STRPU_25531
OG0006654	TCONS_00002127.p1	STRPU_17381
OG0006655	TCONS_00028473.p1	STRPU_26342
OG0006656	TCONS_00025652.p1	STRPU_12656
OG0006657	TCONS_00006349.p1	STRPU_15484
OG0006658	TCONS_00045482.p1	STRPU_07917, STRPU_07946
OG0006659	TCONS_00050933.p1, TCONS_00050932.p1	STRPU_22398
OG0006660	TCONS_00049634.p1	STRPU_22389
OG0006661	TCONS_00021055.p1	STRPU_06601
OG0006662	TCONS_00035039.p1	STRPU_03424
OG0006663	TCONS_00006144.p1, TCONS_00006163.p1	STRPU_14390
OG0006664	TCONS_00015932.p1	STRPU_20210
OG0006666	TCONS_00048338.p1	STRPU_22001
OG0006667	TCONS_00015836.p1	STRPU_23811, STRPU_03706, STRPU_23845
OG0006668	TCONS_00042523.p1	STRPU_05689
OG0006669	TCONS_00052745.p1	STRPU_18180
OG0006670	TCONS_00016009.p1	STRPU_19873, STRPU_19899
OG0006671	TCONS_00050456.p1	STRPU_10970
OG0006672	TCONS_00010908.p1	STRPU_21262
OG0006673	TCONS_00025948.p1	STRPU_10186
OG0006675	TCONS_00027673.p1	STRPU_09507
OG0006677	TCONS_00013225.p1	STRPU_06954, STRPU_08321
OG0006678	TCONS_00013801.p1	STRPU_08345
OG0006679	TCONS_00026672.p1, TCONS_00021349.p1	STRPU_09874
OG0006680	TCONS_00056961.p1	STRPU_15636
OG0006681	TCONS_00056930.p1	STRPU_16624
OG0006682	TCONS_00017799.p1	STRPU_03469
OG0006683	TCONS_00051711.p1, TCONS_00051709.p1	STRPU_10523
OG0006684	TCONS_00047879.p1	STRPU_23507
OG0006685	TCONS_00045009.p1	STRPU_07043, STRPU_08069
OG0006686	TCONS_00044306.p1, TCONS_00016179.p1	STRPU_20136
OG0006687	TCONS_00001711.p1	STRPU_17488
OG0006688	TCONS_00008729.p1	STRPU_25259
OG0006689	TCONS_00028006.p1	STRPU_26811
OG0006690	TCONS_00048041.p1	STRPU_23730
OG0006692	TCONS_00003067.p1	STRPU_24141
OG0006693	TCONS_00030832.p1, TCONS_00030829.p1	STRPU_04135
OG0006694	TCONS_00002311.p1	STRPU_17221
OG0006695	TCONS_00010698.p1	STRPU_20663
OG0006696	TCONS_00049680.p1	STRPU_22669
OG0006697	TCONS_00026718.p1	STRPU_10226
OG0006698	TCONS_00008813.p1	STRPU_25630
OG0006699	TCONS_00005799.p1, TCONS_00005785.p1	STRPU_15457
OG0006700	TCONS_00022105.p1	STRPU_09508
OG0006702	TCONS_00044891.p1	STRPU_08072
OG0006703	TCONS_00045997.p1	STRPU_07739
OG0006704	TCONS_00000539.p1	STRPU_14516
OG0006705	TCONS_00052193.p1	STRPU_10965
OG0006706	TCONS_00014874.p1	STRPU_19558
OG0006707	TCONS_00014958.p1	STRPU_00777, STRPU_19793
OG0006708	TCONS_00029711.p1	STRPU_26392
OG0006709	TCONS_00056346.p1	STRPU_13686, STRPU_02389
OG0006710	TCONS_00028493.p1	STRPU_26369
OG0006711	TCONS_00000423.p1	STRPU_17666, STRPU_02255
OG0006712	TCONS_00007395.p1	STRPU_25296
OG0006713	TCONS_00012197.p1	STRPU_21001
OG0006714	TCONS_00026867.p1	STRPU_09756, STRPU_09712
OG0006715	TCONS_00047509.p1, TCONS_00047508.p1	STRPU_22299
OG0006716	TCONS_00018192.p1	STRPU_12323, STRPU_10718
OG0006717	TCONS_00012131.p1	STRPU_21004
OG0006718	TCONS_00027315.p1	STRPU_09616
OG0006719	TCONS_00014267.p1	STRPU_08647
OG0006720	TCONS_00055157.p1, TCONS_00055188.p1	STRPU_16064
OG0006721	TCONS_00027927.p1	STRPU_26848
OG0006722	TCONS_00053746.p1	STRPU_18749
OG0006723	TCONS_00050670.p1	STRPU_25900
OG0006724	TCONS_00050671.p1	STRPU_10675, STRPU_00564
OG0006725	TCONS_00048951.p1	STRPU_23338
OG0006726	TCONS_00044651.p1	STRPU_07687, STRPU_07700
OG0006727	TCONS_00002233.p1, TCONS_00047000.p1	STRPU_17833
OG0006728	TCONS_00055761.p1	STRPU_02468, STRPU_13597
OG0006729	TCONS_00053241.p1	STRPU_18897
OG0006730	TCONS_00044178.p1	STRPU_11531
OG0006731	TCONS_00048222.p1	STRPU_23901
OG0006732	TCONS_00020263.p1	STRPU_22092
OG0006733	TCONS_00010742.p1	STRPU_21005
OG0006734	TCONS_00010746.p1	STRPU_15759, STRPU_20707
OG0006735	TCONS_00006698.p1, TCONS_00006692.p1	STRPU_22010
OG0006736	TCONS_00008432.p1	STRPU_26075
OG0006737	TCONS_00007118.p1	STRPU_26074
OG0006738	TCONS_00057052.p1	STRPU_13647
OG0006739	TCONS_00027123.p1	STRPU_09891
OG0006740	TCONS_00003536.p1	STRPU_20437
OG0006741	TCONS_00047318.p1	STRPU_22289
OG0006742	TCONS_00043768.p1	STRPU_05005
OG0006743	TCONS_00047854.p1	STRPU_22847
OG0006744	TCONS_00015329.p1, TCONS_00015326.p1	STRPU_19434, STRPU_19428
OG0006745	TCONS_00050410.p1	STRPU_11060
OG0006748	TCONS_00018819.p1	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	TCONS_00042544.p1	STRPU_05015, STRPU_05016
OG0006750	TCONS_00018018.p1	STRPU_24309
OG0006752	TCONS_00040754.p1	STRPU_03141
OG0006753	TCONS_00011610.p1	STRPU_21351
OG0006754	TCONS_00008287.p1	STRPU_25256
OG0006755	TCONS_00042769.p1	STRPU_05751
OG0006756	TCONS_00012561.p1	STRPU_08381
OG0006757	TCONS_00011154.p1	STRPU_21092
OG0006758	TCONS_00057241.p1	STRPU_16693, STRPU_16666
OG0006759	TCONS_00049458.p1	STRPU_23476, STRPU_08369
OG0006760	TCONS_00052472.p1	STRPU_19230
OG0006761	TCONS_00041721.p1	STRPU_05907, STRPU_05908
OG0006762	TCONS_00009970.p1	STRPU_21058
OG0006764	TCONS_00042688.p1, TCONS_00042687.p1	STRPU_05646
OG0006765	TCONS_00020825.p1	STRPU_26318
OG0006766	TCONS_00022745.p1	STRPU_06955, STRPU_06937
OG0006767	TCONS_00047211.p1, TCONS_00049797.p1	STRPU_21922
OG0006768	TCONS_00040904.p1	STRPU_02902
OG0006769	TCONS_00023716.p1, TCONS_00029383.p1	STRPU_12966
OG0006770	TCONS_00029250.p1	STRPU_27293
OG0006772	TCONS_00026780.p1	STRPU_09775, STRPU_09732
OG0006774	TCONS_00007059.p1	STRPU_25262
OG0006775	TCONS_00012501.p1	STRPU_08762, STRPU_01401
OG0006776	TCONS_00055607.p1	STRPU_02465, STRPU_13600
OG0006777	TCONS_00010464.p1	STRPU_21177
OG0006780	TCONS_00011880.p1	STRPU_20877, STRPU_20840
OG0006824	TCONS_00049579.p1, TCONS_00048045.p1, TCONS_00048053.p1	STRPU_22414
OG0006826	TCONS_00041653.p1	STRPU_05449
OG0006827	TCONS_00052486.p1	STRPU_19224
OG0006828	TCONS_00028430.p1	STRPU_27026
OG0006829	TCONS_00027627.p1	STRPU_09872
OG0006830	TCONS_00010805.p1	STRPU_15278
OG0006832	TCONS_00009744.p1	STRPU_20777
OG0006833	TCONS_00007887.p1	STRPU_26024
OG0006834	TCONS_00052196.p1	STRPU_10673, STRPU_00567, STRPU_00566
OG0006835	TCONS_00000118.p1	STRPU_17940
OG0006837	TCONS_00035178.p1	STRPU_02920
OG0006838	TCONS_00012572.p1	STRPU_08275
OG0006839	TCONS_00031378.p1	STRPU_04376
OG0006842	TCONS_00052911.p1	STRPU_18785
OG0006843	TCONS_00029554.p1	STRPU_26234
OG0006844	TCONS_00028350.p1	STRPU_26824
OG0006845	TCONS_00010267.p1	STRPU_21842
OG0006846	TCONS_00010501.p1	STRPU_21562
OG0006847	TCONS_00016701.p1	STRPU_22196
OG0006848	TCONS_00031133.p1	STRPU_04780
OG0006849	TCONS_00011426.p1	STRPU_20584
OG0006850	TCONS_00000533.p1, TCONS_00000535.p1, TCONS_00000530.p1	STRPU_17760
OG0006851	TCONS_00026166.p1	STRPU_09338
OG0006852	TCONS_00017237.p1	STRPU_24270
OG0006853	TCONS_00049013.p1	STRPU_22284
OG0006856	TCONS_00007016.p1	STRPU_06068
OG0006857	TCONS_00021829.p1	STRPU_06069
OG0006858	TCONS_00021389.p1	STRPU_06698
OG0006860	TCONS_00008747.p1	STRPU_25395
OG0006861	TCONS_00002762.p1	STRPU_25033
OG0006862	TCONS_00011019.p1	STRPU_21836
OG0006863	TCONS_00052861.p1	STRPU_18218, STRPU_01273
OG0006864	TCONS_00041648.p1	STRPU_05446
OG0006865	TCONS_00022194.p1	STRPU_06290, STRPU_06335
OG0006866	TCONS_00050259.p1	STRPU_11341, STRPU_11342
OG0006867	TCONS_00010725.p1	STRPU_20626
OG0006868	TCONS_00010919.p1	STRPU_20963
OG0006869	TCONS_00048793.p1	STRPU_23709
OG0006870	TCONS_00021310.p1	STRPU_06981, STRPU_06997
OG0006871	TCONS_00022851.p1	STRPU_06422
OG0006872	TCONS_00019934.p1	STRPU_25634
OG0006873	TCONS_00006389.p1	STRPU_15074
OG0006874	TCONS_00013010.p1	STRPU_00070, STRPU_08961
OG0006875	TCONS_00057246.p1	STRPU_14351
OG0006876	TCONS_00054383.p1	STRPU_18689
OG0006877	TCONS_00042767.p1	STRPU_05713, STRPU_05720
OG0006878	TCONS_00054061.p1	STRPU_18839
OG0006879	TCONS_00037030.p1	STRPU_00102, STRPU_11515
OG0006880	TCONS_00014869.p1	STRPU_20211
OG0006881	TCONS_00043849.p1	STRPU_05245
OG0006883	TCONS_00000173.p1	STRPU_01814
OG0006884	TCONS_00001321.p1	STRPU_17050, STRPU_01815
OG0006885	TCONS_00012966.p1	STRPU_08329
OG0006886	TCONS_00023776.p1	STRPU_18058
OG0006887	TCONS_00055244.p1	STRPU_02379, STRPU_13697
OG0006888	TCONS_00017203.p1	STRPU_24426
OG0006890	TCONS_00026380.p1	STRPU_10389
OG0006891	TCONS_00005459.p1	STRPU_02239, STRPU_15565
OG0006892	TCONS_00055599.p1	STRPU_13969
OG0006893	TCONS_00013269.p1	STRPU_08081
OG0006894	TCONS_00013687.p1	STRPU_08715, STRPU_01459
OG0006895	TCONS_00056044.p1	STRPU_12876
OG0006896	TCONS_00030685.p1	STRPU_04551
OG0006897	TCONS_00028324.p1	STRPU_27425
OG0006898	TCONS_00008723.p1	STRPU_25382
OG0006899	TCONS_00024262.p1	STRPU_12587
OG0006900	TCONS_00000838.p1, TCONS_00000847.p1	STRPU_18033
OG0006901	TCONS_00056765.p1	STRPU_13971
OG0006902	TCONS_00036412.p1	STRPU_21923
OG0006903	TCONS_00004437.p1	STRPU_25107
OG0006904	TCONS_00042496.p1	STRPU_05387
OG0006905	TCONS_00008743.p1	STRPU_26050
OG0006906	TCONS_00006172.p1	STRPU_15338
OG0006907	TCONS_00045849.p1	STRPU_07420
OG0006908	TCONS_00005913.p1	STRPU_14728
OG0006909	TCONS_00049209.p1	STRPU_22846
OG0006911	TCONS_00015301.p1	STRPU_19546, STRPU_19540
OG0006912	TCONS_00015868.p1	STRPU_19507
OG0006913	TCONS_00016051.p1	STRPU_19762
OG0006914	TCONS_00028393.p1	STRPU_27336
OG0006915	TCONS_00007143.p1	STRPU_25657
OG0006916	TCONS_00029180.p1	STRPU_26458
OG0006917	TCONS_00050600.p1	STRPU_11048, STRPU_00388
OG0006918	TCONS_00046489.p1	STRPU_07106
OG0006919	TCONS_00026791.p1	STRPU_10127, STRPU_10054
OG0006921	TCONS_00042938.p1	STRPU_05900
OG0006923	TCONS_00002022.p1	STRPU_16895
OG0006924	TCONS_00019814.p1	STRPU_18317, STRPU_01130
OG0006925	TCONS_00056528.p1	STRPU_26381
OG0006926	TCONS_00017933.p1	STRPU_24428
OG0006927	TCONS_00056916.p1	STRPU_16519
OG0006928	TCONS_00017403.p1	STRPU_24366
OG0006929	TCONS_00001534.p1	STRPU_17960
OG0006930	TCONS_00002013.p1	STRPU_01800, STRPU_17035
OG0006931	TCONS_00016839.p1	STRPU_24300
OG0006932	TCONS_00013192.p1	STRPU_09106, STRPU_02077
OG0006933	TCONS_00049249.p1, TCONS_00048369.p1	STRPU_04088, STRPU_04089
OG0006934	TCONS_00021826.p1	STRPU_06012
OG0006935	TCONS_00027216.p1	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	TCONS_00026943.p1	STRPU_09697, STRPU_09740
OG0006937	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1	STRPU_12967
OG0006938	TCONS_00048561.p1	STRPU_22292
OG0006939	TCONS_00045731.p1, TCONS_00045732.p1	STRPU_07451, STRPU_07443
OG0006940	TCONS_00020637.p1	STRPU_22437
OG0006941	TCONS_00047786.p1	STRPU_23178
OG0006942	TCONS_00011962.p1	STRPU_20945
OG0006943	TCONS_00016606.p1	STRPU_22648
OG0006944	TCONS_00032488.p1	STRPU_22694
OG0006945	TCONS_00057264.p1	STRPU_01504
OG0006946	TCONS_00015357.p1	STRPU_19536
OG0006947	TCONS_00025232.p1	STRPU_12615
OG0006948	TCONS_00012979.p1	STRPU_08353
OG0006949	TCONS_00019352.p1	STRPU_23783
OG0006950	TCONS_00048680.p1	STRPU_00121, STRPU_23747
OG0006951	TCONS_00004238.p1	STRPU_24627
OG0006952	TCONS_00007043.p1	STRPU_26196
OG0006953	TCONS_00057019.p1	STRPU_13466
OG0006954	TCONS_00010499.p1	STRPU_21450
OG0006955	TCONS_00048448.p1	STRPU_23524
OG0006956	TCONS_00026768.p1	STRPU_10082, STRPU_10144
OG0006957	TCONS_00026693.p1	STRPU_09536
OG0006958	TCONS_00016237.p1	STRPU_20194
OG0006959	TCONS_00017783.p1	STRPU_02959, STRPU_02945
OG0006960	TCONS_00000655.p1	STRPU_01808, STRPU_17043
OG0006961	TCONS_00009618.p1, TCONS_00009615.p1, TCONS_00009613.p1, TCONS_00033077.p1, TCONS_00033508.p1, TCONS_00033079.p1, TCONS_00033507.p1	STRPU_04998
OG0006962	TCONS_00051747.p1	STRPU_11184
OG0006964	TCONS_00013322.p1	STRPU_17888
OG0006965	TCONS_00030810.p1	STRPU_04103
OG0006966	TCONS_00021949.p1	STRPU_05944
OG0006967	TCONS_00013925.p1, TCONS_00013924.p1	STRPU_08109, STRPU_08122
OG0006968	TCONS_00008544.p1	STRPU_10225
OG0006969	TCONS_00027604.p1	STRPU_10221
OG0006970	TCONS_00006686.p1	STRPU_15599, STRPU_02208
OG0006971	TCONS_00006676.p1	STRPU_14388
OG0006972	TCONS_00008627.p1	STRPU_25333
OG0006973	TCONS_00001025.p1	STRPU_17936
OG0006975	TCONS_00001197.p1	STRPU_17207
OG0006976	TCONS_00002169.p1, TCONS_00002172.p1	STRPU_17257
OG0006977	TCONS_00047323.p1	STRPU_22692
OG0006978	TCONS_00028090.p1	STRPU_26927
OG0006979	TCONS_00057104.p1, TCONS_00057116.p1	STRPU_16204, STRPU_16243
OG0006980	TCONS_00052008.p1	STRPU_11247, STRPU_11286
OG0006981	TCONS_00056032.p1	STRPU_12995
OG0006982	TCONS_00027060.p1	STRPU_10293
OG0006983	TCONS_00051148.p1	STRPU_11349
OG0006984	TCONS_00024114.p1	STRPU_12602
OG0006985	TCONS_00049518.p1	STRPU_23875, STRPU_23837
OG0006987	TCONS_00004775.p1, TCONS_00031258.p1	STRPU_19460
OG0006988	TCONS_00010329.p1	STRPU_20731, STRPU_00728
OG0006989	TCONS_00055897.p1	STRPU_01490, STRPU_13757
OG0006990	TCONS_00030941.p1	STRPU_04188
OG0006991	TCONS_00045078.p1	STRPU_07950, STRPU_07959
OG0006992	TCONS_00052895.p1	STRPU_09753, STRPU_09709
OG0006993	TCONS_00022435.p1	STRPU_06236
OG0006994	TCONS_00002645.p1	STRPU_02630, STRPU_24034
OG0006995	TCONS_00001363.p1	STRPU_25036
OG0006996	TCONS_00010926.p1	STRPU_20637
OG0006997	TCONS_00048268.p1	STRPU_13193
OG0006998	TCONS_00056048.p1	STRPU_14121
OG0006999	TCONS_00018389.p1	STRPU_14022
OG0007000	TCONS_00026369.p1, TCONS_00026368.p1	STRPU_09475
OG0007001	TCONS_00035924.p1	STRPU_11944, STRPU_11904
OG0007002	TCONS_00016683.p1	STRPU_19686, STRPU_19629
OG0007003	TCONS_00007710.p1	STRPU_26168
OG0007004	TCONS_00007966.p1	STRPU_25931
OG0007005	TCONS_00005914.p1	STRPU_14730
OG0007006	TCONS_00042060.p1	STRPU_02883, STRPU_02841
OG0007007	TCONS_00047237.p1	STRPU_02770
OG0007008	TCONS_00029015.p1	STRPU_27238
OG0007009	TCONS_00031874.p1	STRPU_22226
OG0007010	TCONS_00042742.p1	STRPU_05041, STRPU_05116
OG0007011	TCONS_00043983.p1	STRPU_05236
OG0007012	TCONS_00030131.p1	STRPU_04694
OG0007013	TCONS_00013691.p1	STRPU_08358
OG0007014	TCONS_00026656.p1	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	TCONS_00009257.p1	STRPU_25403
OG0007016	TCONS_00007491.p1	STRPU_25267
OG0007017	TCONS_00021378.p1	STRPU_06053
OG0007018	TCONS_00013158.p1	STRPU_00625, STRPU_08925
OG0007019	TCONS_00014248.p1	STRPU_08876
OG0007020	TCONS_00025884.p1	STRPU_09538
OG0007021	TCONS_00020938.p1	STRPU_06352
OG0007022	TCONS_00056686.p1	STRPU_13308
OG0007023	TCONS_00049329.p1	STRPU_00640, STRPU_23052
OG0007024	TCONS_00048088.p1	STRPU_22752, STRPU_01907
OG0007025	TCONS_00055826.p1	STRPU_16699, STRPU_16670
OG0007026	TCONS_00025829.p1, TCONS_00024459.p1	STRPU_12581
OG0007027	TCONS_00047558.p1	STRPU_23916
OG0007030	TCONS_00030781.p1	STRPU_04457
OG0007031	TCONS_00046498.p1	STRPU_24541
OG0007032	TCONS_00030058.p1, TCONS_00000637.p1	STRPU_17171
OG0007033	TCONS_00011250.p1	STRPU_21131
OG0007034	TCONS_00054961.p1	STRPU_13903
OG0007035	TCONS_00034953.p1	STRPU_03630
OG0007036	TCONS_00014868.p1	STRPU_19860, STRPU_19887
OG0007037	TCONS_00055622.p1	STRPU_13546
OG0007038	TCONS_00048491.p1	STRPU_23533
OG0007039	TCONS_00011868.p1	STRPU_21207
OG0007040	TCONS_00015577.p1	STRPU_19742
OG0007041	TCONS_00033170.p1	STRPU_23561
OG0007042	TCONS_00003604.p1	STRPU_24074
OG0007043	TCONS_00027745.p1	STRPU_09509
OG0007044	TCONS_00043439.p1	STRPU_05851
OG0007045	TCONS_00054903.p1	STRPU_16902
OG0007046	TCONS_00001135.p1	STRPU_16899, STRPU_16897
OG0007047	TCONS_00015352.p1	STRPU_20026
OG0007048	TCONS_00013693.p1	STRPU_08769, STRPU_01389
OG0007049	TCONS_00051136.p1	STRPU_10988, STRPU_00326
OG0007050	TCONS_00027092.p1	STRPU_10271
OG0007051	TCONS_00019671.p1	STRPU_23386
OG0007053	TCONS_00033075.p1	STRPU_22506
OG0007054	TCONS_00006174.p1	STRPU_15032
OG0007055	TCONS_00006739.p1	STRPU_15602, STRPU_02206
OG0007056	TCONS_00003503.p1	STRPU_15531
OG0007058	TCONS_00040470.p1	STRPU_03307
OG0007059	TCONS_00027327.p1	STRPU_10239
OG0007060	TCONS_00055756.p1	STRPU_07159
OG0007061	TCONS_00026381.p1	STRPU_09653
OG0007062	TCONS_00051560.p1	STRPU_10658
OG0007063	TCONS_00013713.p1	STRPU_08411, STRPU_00013
OG0007064	TCONS_00042533.p1	STRPU_05910
OG0007066	TCONS_00022269.p1	STRPU_06260, STRPU_06304
OG0007067	TCONS_00008009.p1	STRPU_25240
OG0007068	TCONS_00030207.p1	STRPU_04848
OG0007069	TCONS_00009852.p1	STRPU_21711, STRPU_21647
OG0007070	TCONS_00022825.p1, TCONS_00021624.p1	STRPU_06610
OG0007071	TCONS_00054222.p1	STRPU_23265
OG0007072	TCONS_00007191.p1	STRPU_26238, STRPU_26239
OG0007073	TCONS_00051978.p1	STRPU_10918
OG0007074	TCONS_00036890.p1	STRPU_11819
OG0007075	TCONS_00031214.p1, TCONS_00031191.p1	STRPU_23271
OG0007076	TCONS_00016847.p1	STRPU_06816
OG0007077	TCONS_00042859.p1	STRPU_04990
OG0007078	TCONS_00003826.p1, TCONS_00003804.p1	STRPU_25114
OG0007079	TCONS_00018783.p1	STRPU_24500
OG0007080	TCONS_00017745.p1	STRPU_24572
OG0007081	TCONS_00016796.p1	STRPU_24476
OG0007082	TCONS_00017347.p1, TCONS_00017363.p1	STRPU_24753
OG0007083	TCONS_00016430.p1	STRPU_20027
OG0007084	TCONS_00007233.p1	STRPU_25218
OG0007085	TCONS_00023439.p1	STRPU_23264
OG0007086	TCONS_00049476.p1	STRPU_23268
OG0007087	TCONS_00045677.p2, TCONS_00046754.p1	STRPU_07610
OG0007088	TCONS_00044974.p1	STRPU_04022, STRPU_08074
OG0007089	TCONS_00022106.p1	STRPU_06357
OG0007090	TCONS_00054332.p1	STRPU_19228
OG0007091	TCONS_00046618.p1	STRPU_07575
OG0007092	TCONS_00009665.p1	STRPU_21370
OG0007093	TCONS_00053768.p1	STRPU_18560
OG0007094	TCONS_00009578.p1	STRPU_21261
OG0007095	TCONS_00012814.p1	STRPU_09292
OG0007096	TCONS_00003040.p1	STRPU_10187
OG0007097	TCONS_00052445.p1, TCONS_00040903.p1	STRPU_02900
OG0007098	TCONS_00033201.p1, TCONS_00008826.p1	STRPU_25857
OG0007099	TCONS_00009517.p1	STRPU_20619
OG0007100	TCONS_00049528.p1	STRPU_00913, STRPU_23037
OG0007102	TCONS_00042851.p1	STRPU_00054
OG0007103	TCONS_00030082.p1	STRPU_04046
OG0007105	TCONS_00006169.p1	STRPU_15416
OG0007106	TCONS_00047227.p1	STRPU_22698
OG0007107	TCONS_00014572.p1	STRPU_09066, STRPU_02042
OG0007108	TCONS_00006170.p1	STRPU_14881
OG0007109	TCONS_00037031.p1	STRPU_12210, STRPU_12209
OG0007110	TCONS_00029973.p1	STRPU_04832, STRPU_00751
OG0007111	TCONS_00007529.p1	STRPU_25883
OG0007112	TCONS_00029738.p1	STRPU_27151
OG0007113	TCONS_00047530.p1	STRPU_22766, STRPU_01922
OG0007114	TCONS_00008157.p1	STRPU_25483
OG0007115	TCONS_00008987.p1	STRPU_21097, STRPU_21102
OG0007116	TCONS_00013947.p1	STRPU_09240
OG0007117	TCONS_00047577.p1	STRPU_21924
OG0007118	TCONS_00001877.p1	STRPU_18011
OG0007119	TCONS_00052985.p1, TCONS_00052977.p1	STRPU_19183
OG0007120	TCONS_00053428.p1	STRPU_19111
OG0007121	TCONS_00011260.p1	STRPU_21424
