TCONS_00019737	BRALA00047
TCONS_00028970	BRALA16546
TCONS_00004661	BRALA30351
TCONS_00027628	BRALA21704
TCONS_00055246	BRALA07349
TCONS_00001462	BRALA03050
TCONS_00014970	BRALA21811
TCONS_00000960	BRALA19297
TCONS_00032794	BRALA10712
TCONS_00020658	BRALA04443
TCONS_00029018	BRALA15033
TCONS_00018586	BRALA15994
TCONS_00013066	BRALA06378
TCONS_00013404	BRALA06379
TCONS_00011927	BRALA15163
TCONS_00017915	BRALA26266
TCONS_00001075	BRALA12361
TCONS_00020265	BRALA30431
TCONS_00020264	BRALA18165
TCONS_00026709	BRALA16261
TCONS_00011878	BRALA28844
TCONS_00003872	BRALA11341
TCONS_00001305	BRALA23698
TCONS_00014972	BRALA21807
TCONS_00055343	BRALA14443
TCONS_00025664	BRALA07708
TCONS_00006031	BRALA30315
TCONS_00024533	BRALA05760
TCONS_00052093	BRALA05761
TCONS_00029673	BRALA01611
TCONS_00053735	BRALA00896
TCONS_00049628	BRALA20063
TCONS_00028211	BRALA15031
TCONS_00020852	BRALA11582
TCONS_00008643	BRALA03161
TCONS_00027470	BRALA11445
TCONS_00019247	BRALA08005
TCONS_00046675	BRALA23768
TCONS_00003927	BRALA04852
TCONS_00030695	BRALA20668
TCONS_00052636	BRALA19321
TCONS_00010987	BRALA30158
TCONS_00055503	BRALA26936
TCONS_00048438	BRALA22723
TCONS_00011425	BRALA24429
TCONS_00013387	BRALA13986
TCONS_00050998	BRALA24446
TCONS_00021035	BRALA06113
TCONS_00042081	BRALA08278
TCONS_00010847	BRALA17436
TCONS_00027055	BRALA12337
TCONS_00033299	BRALA04278
TCONS_00036248	BRALA08898
TCONS_00029119	BRALA18512
TCONS_00001878	BRALA23005
TCONS_00016777	BRALA13724
TCONS_00009015	BRALA26575
TCONS_00053946	BRALA05130
TCONS_00021210	BRALA12140
TCONS_00008484	BRALA19092
TCONS_00042943	BRALA18730
TCONS_00030934	BRALA03733
TCONS_00000854	BRALA23721
TCONS_00017320	BRALA09641
TCONS_00019267	BRALA04026
TCONS_00036253	BRALA02295
TCONS_00012638	BRALA25275
TCONS_00024837	BRALA01444
TCONS_00054921	BRALA02585
TCONS_00047268	BRALA28039
TCONS_00008292	BRALA34488
TCONS_00026626	BRALA25602
TCONS_00000187	BRALA24502
TCONS_00053724	BRALA05196
TCONS_00048927	BRALA15373
TCONS_00048587	BRALA20467
TCONS_00002163	BRALA34122
TCONS_00029066	BRALA12422
TCONS_00025621	BRALA25345
TCONS_00027376	BRALA21665
TCONS_00027772	BRALA29298
TCONS_00026177	BRALA14249
TCONS_00036173	BRALA02049
TCONS_00044129	BRALA23252
TCONS_00045854	BRALA16702
TCONS_00044096	BRALA20185
TCONS_00052540	BRALA05102
TCONS_00019641	BRALA03349
TCONS_00030617	BRALA33511
TCONS_00014849	BRALA02632
TCONS_00037977	BRALA02491
TCONS_00018472	BRALA09640
TCONS_00043323	BRALA34272
TCONS_00017720	BRALA31971
TCONS_00017762	BRALA12045
TCONS_00011049	BRALA31035
TCONS_00006276	BRALA04290
TCONS_00040867	BRALA17785
TCONS_00009676	BRALA22301
TCONS_00038159	BRALA02422
TCONS_00027636	BRALA25838
TCONS_00042839	BRALA16956
TCONS_00010889	BRALA31907
TCONS_00020030	BRALA00082
TCONS_00002973	BRALA28671
TCONS_00012148	BRALA24418
TCONS_00054890	BRALA00327
TCONS_00010731	BRALA31287
TCONS_00054345	BRALA01057
TCONS_00016750	BRALA30848
TCONS_00030825	BRALA28666
TCONS_00027244	BRALA21712
TCONS_00018248	BRALA12884
TCONS_00053661	BRALA28855
TCONS_00047337	BRALA09309
TCONS_00054891	BRALA07122
TCONS_00005125	BRALA15067
TCONS_00024143	BRALA02398
TCONS_00021521	BRALA33134
TCONS_00009288	BRALA27308
TCONS_00002583	BRALA19457
TCONS_00026270	BRALA24484
TCONS_00054882	BRALA35222
TCONS_00056028	BRALA09063
TCONS_00011023	BRALA30314
TCONS_00021570	BRALA12147
TCONS_00011608	BRALA13287
TCONS_00028005	BRALA08469
TCONS_00009453	BRALA20551
TCONS_00000983	BRALA19286
TCONS_00021625	BRALA29961
TCONS_00021437	BRALA05335
TCONS_00043725	BRALA29252
TCONS_00010859	BRALA26134
TCONS_00056008	BRALA14677
TCONS_00000189	BRALA19274
TCONS_00018088	BRALA10276
TCONS_00005077	BRALA07240
TCONS_00049198	BRALA12739
TCONS_00027634	BRALA24410
TCONS_00047585	BRALA35170
TCONS_00031884	BRALA10732
TCONS_00029652	BRALA15092
TCONS_00011874	BRALA28842
TCONS_00001281	BRALA16890
TCONS_00019098	BRALA04140
TCONS_00036725	BRALA08841
TCONS_00011709	BRALA22286
TCONS_00056984	BRALA22527
TCONS_00026505	BRALA16266
TCONS_00010646	BRALA19295
TCONS_00003929	BRALA01479
TCONS_00051172	BRALA17282
TCONS_00015438	BRALA27555
TCONS_00015412	BRALA27550
TCONS_00022596	BRALA11637
TCONS_00001314	BRALA34877
TCONS_00033132	BRALA04243
TCONS_00026262	BRALA10466
TCONS_00015780	BRALA18327
TCONS_00056622	BRALA17054
TCONS_00037125	BRALA24719
TCONS_00045999	BRALA15154
TCONS_00016077	BRALA18311
TCONS_00026775	BRALA29301
TCONS_00043865	BRALA08294
TCONS_00057069	BRALA20296
TCONS_00021321	BRALA31261
TCONS_00017035	BRALA01474
TCONS_00003483	BRALA25007
TCONS_00046143	BRALA28518
TCONS_00022909	BRALA24215
TCONS_00033020	BRALA10704
TCONS_00003003	BRALA11298
TCONS_00053676	BRALA00652
TCONS_00056687	BRALA07368
TCONS_00015342	BRALA20617
TCONS_00015008	BRALA21352
TCONS_00055161	BRALA13028
TCONS_00014574	BRALA10432
TCONS_00029688	BRALA01671
TCONS_00017260	BRALA13768
TCONS_00051399	BRALA18745
TCONS_00034163	BRALA23943
TCONS_00046120	BRALA01428
TCONS_00028015	BRALA23191
TCONS_00048317	BRALA20061
TCONS_00052002	BRALA19617
TCONS_00040373	BRALA25003
TCONS_00047218	BRALA12736
TCONS_00031456	BRALA23954
TCONS_00052021	BRALA08686
TCONS_00016895	BRALA14695
TCONS_00045725	BRALA30068
TCONS_00014192	BRALA04625
TCONS_00035236	BRALA25788
TCONS_00008475	BRALA03249
TCONS_00022682	BRALA12128
TCONS_00027849	BRALA16353
TCONS_00012853	BRALA06179
TCONS_00002355	BRALA24513
TCONS_00052838	BRALA00917
TCONS_00021890	BRALA19957
TCONS_00047537	BRALA17214
TCONS_00047653	BRALA19738
TCONS_00028951	BRALA09465
TCONS_00056033	BRALA07433
TCONS_00011650	BRALA26159
TCONS_00021572	BRALA12146
TCONS_00056906	BRALA21716
TCONS_00030135	BRALA03854
TCONS_00047632	BRALA26080
TCONS_00004246	BRALA04798
TCONS_00011596	BRALA15234
TCONS_00052968	BRALA00725
TCONS_00022983	BRALA18291
TCONS_00027695	BRALA16339
TCONS_00003611	BRALA26238
TCONS_00006437	BRALA19364
TCONS_00014455	BRALA13050
TCONS_00023955	BRALA34920
TCONS_00056085	BRALA08003
TCONS_00054641	BRALA00787
TCONS_00054534	BRALA16129
TCONS_00042674	BRALA03590
TCONS_00049594	BRALA20094
TCONS_00014009	BRALA16718
TCONS_00055453	BRALA17055
TCONS_00042164	BRALA15876
TCONS_00002134	BRALA19314
TCONS_00056970	BRALA11719
TCONS_00010700	BRALA20859
TCONS_00007370	BRALA03251
TCONS_00012181	BRALA30311
TCONS_00006565	BRALA28411
TCONS_00013159	BRALA25028
TCONS_00006088	BRALA22830
TCONS_00008492	BRALA03093
TCONS_00044057	BRALA11886
TCONS_00028351	BRALA17127
TCONS_00011581	BRALA26148
TCONS_00017775	BRALA09691
TCONS_00055877	BRALA09090
TCONS_00050548	BRALA26674
TCONS_00018265	BRALA15960
TCONS_00030138	BRALA03705
TCONS_00034979	BRALA25002
TCONS_00028285	BRALA18489
TCONS_00026176	BRALA34160
TCONS_00003431	BRALA29740
TCONS_00051973	BRALA18749
TCONS_00013753	BRALA11235
TCONS_00011164	BRALA21571
TCONS_00043031	BRALA11898
TCONS_00015454	BRALA02912
TCONS_00010412	BRALA22623
TCONS_00021571	BRALA14197
TCONS_00028156	BRALA15049
TCONS_00003869	BRALA11315
TCONS_00049222	BRALA22724
TCONS_00027399	BRALA35301
TCONS_00038726	BRALA25785
TCONS_00039976	BRALA24657
TCONS_00051504	BRALA05741
TCONS_00042977	BRALA08296
TCONS_00011396	BRALA29141
TCONS_00015519	BRALA10118
TCONS_00014324	BRALA02512
TCONS_00004772	BRALA14983
TCONS_00031008	BRALA03749
TCONS_00050637	BRALA26683
TCONS_00006703	BRALA10361
TCONS_00033470	BRALA19445
TCONS_00029720	BRALA09457
TCONS_00019536	BRALA04444
TCONS_00008123	BRALA19111
TCONS_00009010	BRALA07416
TCONS_00030324	BRALA03608
TCONS_00016664	BRALA31423
TCONS_00038037	BRALA01991
TCONS_00007056	BRALA12493
TCONS_00026954	BRALA05544
TCONS_00028204	BRALA18525
TCONS_00049721	BRALA09426
TCONS_00029044	BRALA01934
TCONS_00014095	BRALA06404
TCONS_00007037	BRALA20006
TCONS_00056700	BRALA29519
TCONS_00000888	BRALA30535
TCONS_00029791	BRALA14565
TCONS_00016684	BRALA20647
TCONS_00018461	BRALA14728
TCONS_00026190	BRALA11418
TCONS_00027256	BRALA29530
TCONS_00055502	BRALA14966
TCONS_00003481	BRALA17769
TCONS_00008678	BRALA03150
TCONS_00003534	BRALA31457
TCONS_00053583	BRALA05406
TCONS_00036435	BRALA29283
TCONS_00052529	BRALA01000
TCONS_00014818	BRALA10358
TCONS_00042080	BRALA08303
TCONS_00042365	BRALA18722
TCONS_00049637	BRALA32511
TCONS_00006202	BRALA32145
TCONS_00021470	BRALA05979
TCONS_00027443	BRALA29843
TCONS_00050049	BRALA14639
TCONS_00013730	BRALA11162
TCONS_00000991	BRALA23893
TCONS_00050069	BRALA03711
TCONS_00020243	BRALA07958
TCONS_00007473	BRALA16894
TCONS_00036594	BRALA02958
TCONS_00027429	BRALA16278
TCONS_00056268	BRALA27284
TCONS_00006086	BRALA31136
TCONS_00013963	BRALA11243
TCONS_00037979	BRALA02487
TCONS_00021981	BRALA05866
TCONS_00046365	BRALA16694
TCONS_00001109	BRALA34818
TCONS_00031356	BRALA17672
TCONS_00018012	BRALA13776
TCONS_00003506	BRALA10844
TCONS_00009918	BRALA25017
TCONS_00018561	BRALA14711
TCONS_00053191	BRALA05133
TCONS_00043984	BRALA11786
TCONS_00027011	BRALA11506
TCONS_00043688	BRALA22739
TCONS_00013791	BRALA18640
TCONS_00042945	BRALA28668
TCONS_00019121	BRALA04177
TCONS_00015773	BRALA10189
TCONS_00006658	BRALA23589
TCONS_00021863	BRALA12127
TCONS_00048999	BRALA26083
TCONS_00002092	BRALA12360
TCONS_00052150	BRALA18778
TCONS_00050845	BRALA14329
TCONS_00017323	BRALA02915
TCONS_00015524	BRALA18746
TCONS_00048643	BRALA22732
TCONS_00004058	BRALA27825
TCONS_00027451	BRALA01978
TCONS_00009654	BRALA23445
TCONS_00008682	BRALA20010
TCONS_00010541	BRALA15183
TCONS_00015256	BRALA23102
TCONS_00015110	BRALA02910
TCONS_00021476	BRALA13645
TCONS_00051821	BRALA14311
TCONS_00053379	BRALA16557
TCONS_00005113	BRALA29279
TCONS_00006571	BRALA26859
TCONS_00004662	BRALA29460
TCONS_00025855	BRALA31059
TCONS_00028923	BRALA31166
TCONS_00028412	BRALA01390
TCONS_00010468	BRALA21477
TCONS_00016022	BRALA02586
TCONS_00006567	BRALA22199
TCONS_00053363	BRALA01195
TCONS_00016442	BRALA20609
TCONS_00030455	BRALA06733
TCONS_00030935	BRALA03731
TCONS_00026831	BRALA25078
TCONS_00043317	BRALA31576
TCONS_00048660	BRALA26081
TCONS_00050867	BRALA05724
TCONS_00009273	BRALA21225
TCONS_00006820	BRALA33935
TCONS_00049722	BRALA09277
TCONS_00017572	BRALA09786
TCONS_00019458	BRALA00557
TCONS_00041072	BRALA12217
TCONS_00011020	BRALA29567
TCONS_00047261	BRALA27206
TCONS_00047265	BRALA27203
TCONS_00017404	BRALA13744
TCONS_00055882	BRALA14040
TCONS_00053504	BRALA00783
TCONS_00027069	BRALA21691
TCONS_00052037	BRALA05463
TCONS_00049547	BRALA25716
TCONS_00028201	BRALA01893
TCONS_00046506	BRALA17096
TCONS_00048574	BRALA12773
TCONS_00009724	BRALA30364
TCONS_00003630	BRALA04911
TCONS_00007665	BRALA16148
TCONS_00019820	BRALA19083
TCONS_00007375	BRALA12464
TCONS_00016625	BRALA17151
TCONS_00022714	BRALA14199
TCONS_00005439	BRALA26858
TCONS_00046667	BRALA01824
TCONS_00006668	BRALA29326
TCONS_00006107	BRALA29411
TCONS_00019281	BRALA18574
TCONS_00026713	BRALA29153
TCONS_00029614	BRALA31316
TCONS_00013966	BRALA11247
TCONS_00043597	BRALA14581
TCONS_00029444	BRALA01420
TCONS_00008382	BRALA12451
TCONS_00020035	BRALA10746
TCONS_00051027	BRALA08580
TCONS_00020381	BRALA03457
TCONS_00043037	BRALA03392
TCONS_00028260	BRALA13548
TCONS_00047757	BRALA18946
TCONS_00036947	BRALA08921
TCONS_00009272	BRALA16481
TCONS_00000774	BRALA19060
TCONS_00012910	BRALA21955
TCONS_00015235	BRALA13392
TCONS_00016709	BRALA10106
TCONS_00007014	BRALA03323
TCONS_00003603	BRALA31005
TCONS_00046162	BRALA01903
TCONS_00000515	BRALA34231
TCONS_00014202	BRALA20561
TCONS_00027066	BRALA18437
TCONS_00003157	BRALA04628
TCONS_00013852	BRALA18627
TCONS_00028129	BRALA21608
TCONS_00024187	BRALA22899
TCONS_00015343	BRALA20619
TCONS_00043121	BRALA22461
TCONS_00017401	BRALA24832
TCONS_00018643	BRALA04514
TCONS_00006071	BRALA25503
TCONS_00026135	BRALA24074
TCONS_00005617	BRALA25445
TCONS_00012658	BRALA13110
TCONS_00016457	BRALA18338
TCONS_00048430	BRALA09425
TCONS_00022496	BRALA12190
TCONS_00045489	BRALA01766
TCONS_00029039	BRALA23188
TCONS_00014763	BRALA20597
TCONS_00014769	BRALA21793
TCONS_00012308	BRALA16772
TCONS_00014342	BRALA23887
TCONS_00014343	BRALA23886
TCONS_00017013	BRALA18758
TCONS_00042552	BRALA18685
TCONS_00013260	BRALA11196
TCONS_00018934	BRALA07893
TCONS_00042584	BRALA20376
TCONS_00009599	BRALA26230
TCONS_00015460	BRALA21822
TCONS_00009730	BRALA12040
TCONS_00020247	BRALA00359
TCONS_00048345	BRALA25649
TCONS_00015879	BRALA21732
TCONS_00049128	BRALA18970
TCONS_00016063	BRALA10022
TCONS_00023646	BRALA09820
TCONS_00055491	BRALA32475
TCONS_00000170	BRALA19302
TCONS_00009333	BRALA03335
TCONS_00006396	BRALA24253
TCONS_00055840	BRALA07431
TCONS_00050923	BRALA08582
TCONS_00014585	BRALA23018
TCONS_00022169	BRALA25555
TCONS_00037672	BRALA15038
TCONS_00011681	BRALA32101
TCONS_00004488	BRALA24433
TCONS_00046163	BRALA01904
TCONS_00017890	BRALA12845
TCONS_00010929	BRALA13349
TCONS_00004500	BRALA10840
TCONS_00056203	BRALA10635
TCONS_00017777	BRALA03398
TCONS_00041779	BRALA19984
TCONS_00038016	BRALA24731
TCONS_00055049	BRALA28355
TCONS_00027608	BRALA11521
TCONS_00015174	BRALA02649
TCONS_00048911	BRALA09331
TCONS_00050994	BRALA05772
TCONS_00021685	BRALA14290
TCONS_00053389	BRALA00706
TCONS_00044907	BRALA01776
TCONS_00001238	BRALA22981
TCONS_00007144	BRALA25633
TCONS_00056336	BRALA34254
TCONS_00043848	BRALA20385
TCONS_00004944	BRALA30100
TCONS_00006431	BRALA28422
TCONS_00006432	BRALA28418
TCONS_00014566	BRALA19571
TCONS_00052896	BRALA01027
TCONS_00027131	BRALA28884
TCONS_00036874	BRALA20772
TCONS_00055757	BRALA07736
TCONS_00011685	BRALA15202
TCONS_00020749	BRALA16807
TCONS_00016332	BRALA00319
TCONS_00016522	BRALA10060
TCONS_00012527	BRALA11139
TCONS_00013912	BRALA06365
TCONS_00005134	BRALA12216
TCONS_00009920	BRALA15268
TCONS_00029447	BRALA17107
TCONS_00052705	BRALA12585
TCONS_00033238	BRALA00024
TCONS_00040469	BRALA20462
TCONS_00002936	BRALA06969
TCONS_00005218	BRALA34062
TCONS_00008495	BRALA16134
TCONS_00020882	BRALA06139
TCONS_00020659	BRALA00501
TCONS_00014993	BRALA10080
TCONS_00001942	BRALA27521
TCONS_00019026	BRALA27092
TCONS_00051133	BRALA27276
TCONS_00050813	BRALA05479
TCONS_00034976	BRALA31719
TCONS_00016690	BRALA10114
TCONS_00016339	BRALA23114
TCONS_00015486	BRALA06119
TCONS_00022104	BRALA06114
TCONS_00010502	BRALA15220
TCONS_00028492	BRALA15036
TCONS_00029206	BRALA01649
TCONS_00029834	BRALA27204
TCONS_00005889	BRALA26873
TCONS_00018246	BRALA28079
TCONS_00022442	BRALA29899
TCONS_00056764	BRALA09173
TCONS_00055330	BRALA25532
TCONS_00021484	BRALA23741
TCONS_00022494	BRALA05637
TCONS_00000981	BRALA23896
TCONS_00047338	BRALA19760
TCONS_00000361	BRALA18844
TCONS_00005907	BRALA33957
TCONS_00020847	BRALA28863
TCONS_00009372	BRALA25386
TCONS_00011403	BRALA20032
TCONS_00039826	BRALA31710
TCONS_00003641	BRALA11400
TCONS_00008720	BRALA03094
TCONS_00055334	BRALA07414
TCONS_00054555	BRALA21747
TCONS_00046779	BRALA01751
TCONS_00011689	BRALA13391
TCONS_00015474	BRALA10033
TCONS_00004597	BRALA32750
TCONS_00052713	BRALA03899
TCONS_00010745	BRALA26125
TCONS_00006441	BRALA29447
TCONS_00048164	BRALA19729
TCONS_00005729	BRALA14930
TCONS_00019248	BRALA08004
TCONS_00009715	BRALA31036
TCONS_00013362	BRALA23046
TCONS_00030181	BRALA03830
TCONS_00044103	BRALA11777
TCONS_00005201	BRALA07186
TCONS_00013200	BRALA23313
TCONS_00005135	BRALA26823
TCONS_00053562	BRALA00765
TCONS_00043362	BRALA08213
TCONS_00043842	BRALA20441
TCONS_00006281	BRALA00406
TCONS_00015695	BRALA18369
TCONS_00045738	BRALA08263
TCONS_00020679	BRALA19112
TCONS_00028616	BRALA13497
TCONS_00006547	BRALA09631
TCONS_00029723	BRALA17604
TCONS_00055782	BRALA05427
TCONS_00042661	BRALA16972
TCONS_00010514	BRALA29145
TCONS_00057249	BRALA08286
TCONS_00013331	BRALA06531
TCONS_00038163	BRALA08943
TCONS_00019749	BRALA28438
TCONS_00034486	BRALA09674
TCONS_00008080	BRALA20020
TCONS_00025717	BRALA11223
TCONS_00052205	BRALA13874
TCONS_00013458	BRALA23050
TCONS_00021277	BRALA27359
TCONS_00018319	BRALA09680
TCONS_00020383	BRALA24157
TCONS_00010774	BRALA22261
TCONS_00017835	BRALA13716
TCONS_00032786	BRALA24489
TCONS_00050060	BRALA28326
TCONS_00005739	BRALA17732
TCONS_00053402	BRALA05324
TCONS_00054229	BRALA00991
TCONS_00012270	BRALA10440
TCONS_00002044	BRALA19310
TCONS_00023795	BRALA09847
TCONS_00005276	BRALA06513
TCONS_00037463	BRALA15533
TCONS_00012582	BRALA06537
TCONS_00022521	BRALA05941
TCONS_00021868	BRALA11730
TCONS_00044133	BRALA11896
TCONS_00004318	BRALA32467
TCONS_00010255	BRALA10893
TCONS_00055596	BRALA09161
TCONS_00006767	BRALA22150
TCONS_00005509	BRALA34363
TCONS_00027328	BRALA21447
TCONS_00045541	BRALA01793
TCONS_00051512	BRALA33991
TCONS_00003478	BRALA30382
TCONS_00038216	BRALA02224
TCONS_00055978	BRALA09042
TCONS_00012337	BRALA06449
TCONS_00022473	BRALA06021
TCONS_00013683	BRALA16717
TCONS_00021404	BRALA11567
TCONS_00011390	BRALA31348
TCONS_00052238	BRALA05658
TCONS_00015753	BRALA10043
TCONS_00048906	BRALA19737
TCONS_00007185	BRALA17170
TCONS_00044894	BRALA15155
TCONS_00055959	BRALA09208
TCONS_00026468	BRALA16380
TCONS_00020198	BRALA00236
TCONS_00034269	BRALA31690
TCONS_00047439	BRALA34105
TCONS_00033269	BRALA24004
TCONS_00020225	BRALA02286
TCONS_00037489	BRALA21792
TCONS_00011319	BRALA31003
TCONS_00031473	BRALA03838
TCONS_00033243	BRALA23182
TCONS_00001391	BRALA08960
TCONS_00002403	BRALA00100
TCONS_00031425	BRALA03973
TCONS_00021309	BRALA05851
TCONS_00005728	BRALA17760
TCONS_00049471	BRALA15342
TCONS_00044980	BRALA15130
TCONS_00046520	BRALA14588
TCONS_00014850	BRALA10057
TCONS_00008204	BRALA03215
TCONS_00009293	BRALA13532
TCONS_00007791	BRALA33348
TCONS_00025887	BRALA23632
TCONS_00056454	BRALA21193
TCONS_00029483	BRALA09513
TCONS_00025437	BRALA07685
TCONS_00039468	BRALA12053
TCONS_00028417	BRALA23176
TCONS_00014672	BRALA02596
TCONS_00016012	BRALA02905
TCONS_00042557	BRALA22738
TCONS_00043841	BRALA19389
TCONS_00043945	BRALA22942
TCONS_00004934	BRALA24715
TCONS_00006307	BRALA14994
TCONS_00056288	BRALA07338
TCONS_00054297	BRALA05260
TCONS_00011835	BRALA13324
TCONS_00006412	BRALA24266
TCONS_00024838	BRALA29780
TCONS_00047784	BRALA15377
TCONS_00017400	BRALA15991
TCONS_00011046	BRALA15186
TCONS_00011140	BRALA24136
TCONS_00056082	BRALA21005
TCONS_00027139	BRALA25836
TCONS_00006050	BRALA32821
TCONS_00009199	BRALA03369
TCONS_00052844	BRALA01281
TCONS_00042354	BRALA16981
TCONS_00022742	BRALA14250
TCONS_00012473	BRALA16715
TCONS_00014345	BRALA27370
TCONS_00011399	BRALA30160
TCONS_00031074	BRALA18097
TCONS_00007209	BRALA13594
TCONS_00016480	BRALA22241
TCONS_00005433	BRALA28412
TCONS_00018205	BRALA16020
TCONS_00046271	BRALA01439
TCONS_00043700	BRALA19454
TCONS_00005289	BRALA28415
TCONS_00031065	BRALA06731
TCONS_00042683	BRALA13151
TCONS_00005010	BRALA24271
TCONS_00010333	BRALA15203
TCONS_00008384	BRALA26597
TCONS_00044147	BRALA22957
TCONS_00013722	BRALA05859
TCONS_00016732	BRALA28337
TCONS_00022463	BRALA13584
TCONS_00006849	BRALA07564
TCONS_00006809	BRALA24632
TCONS_00056925	BRALA21739
TCONS_00044887	BRALA17895
TCONS_00051202	BRALA33679
TCONS_00028189	BRALA16616
TCONS_00011145	BRALA21201
TCONS_00015835	BRALA02572
TCONS_00010053	BRALA22260
TCONS_00017771	BRALA13743
TCONS_00041592	BRALA16946
TCONS_00055185	BRALA00532
TCONS_00016600	BRALA09812
TCONS_00030712	BRALA03897
TCONS_00015687	BRALA31718
TCONS_00011926	BRALA15177
TCONS_00017826	BRALA12054
TCONS_00029079	BRALA15087
TCONS_00045542	BRALA16635
TCONS_00048801	BRALA17339
TCONS_00045626	BRALA15123
TCONS_00045612	BRALA18535
TCONS_00048559	BRALA18049
TCONS_00057121	BRALA09544
TCONS_00022963	BRALA23863
TCONS_00001265	BRALA24813
TCONS_00001658	BRALA19007
TCONS_00009854	BRALA31449
TCONS_00045843	BRALA01713
TCONS_00057048	BRALA22647
TCONS_00052649	BRALA09476
TCONS_00037322	BRALA02311
TCONS_00029451	BRALA22837
TCONS_00022318	BRALA00519
TCONS_00056119	BRALA14101
TCONS_00034989	BRALA04605
TCONS_00056774	BRALA14478
TCONS_00007643	BRALA03347
TCONS_00002759	BRALA29363
TCONS_00009192	BRALA29428
TCONS_00000575	BRALA27520
TCONS_00054630	BRALA33597
TCONS_00013161	BRALA06415
TCONS_00029790	BRALA06428
TCONS_00024067	BRALA23354
TCONS_00052759	BRALA01236
TCONS_00043407	BRALA08114
TCONS_00056542	BRALA20271
TCONS_00029923	BRALA06666
TCONS_00056106	BRALA07121
TCONS_00026823	BRALA22364
TCONS_00027068	BRALA21693
TCONS_00049444	BRALA15016
TCONS_00031450	BRALA06665
TCONS_00006657	BRALA29383
TCONS_00036358	BRALA08810
TCONS_00048502	BRALA19772
TCONS_00048148	BRALA20054
TCONS_00016696	BRALA18453
TCONS_00006834	BRALA30343
TCONS_00027114	BRALA24073
TCONS_00010523	BRALA28837
TCONS_00040400	BRALA29054
TCONS_00029682	BRALA01660
TCONS_00032538	BRALA10726
TCONS_00021128	BRALA14191
TCONS_00008398	BRALA28440
TCONS_00040107	BRALA29055
TCONS_00009783	BRALA06405
TCONS_00044024	BRALA03794
TCONS_00006395	BRALA29414
TCONS_00031323	BRALA06837
TCONS_00021569	BRALA16206
TCONS_00001442	BRALA22055
TCONS_00016655	BRALA00415
TCONS_00005720	BRALA23584
TCONS_00047615	BRALA11035
TCONS_00042749	BRALA19446
TCONS_00017778	BRALA15277
TCONS_00048542	BRALA09255
TCONS_00010109	BRALA21470
TCONS_00005660	BRALA35132
TCONS_00015857	BRALA18360
TCONS_00053004	BRALA04850
TCONS_00030778	BRALA03837
TCONS_00030168	BRALA06867
TCONS_00011194	BRALA11959
TCONS_00055907	BRALA22169
TCONS_00042622	BRALA22943
TCONS_00018784	BRALA10284
TCONS_00020850	BRALA13653
TCONS_00027950	BRALA16542
TCONS_00008172	BRALA16504
TCONS_00011526	BRALA22108
TCONS_00010643	BRALA22635
TCONS_00003583	BRALA04559
TCONS_00005275	BRALA07295
TCONS_00047866	BRALA18989
TCONS_00054302	BRALA19510
TCONS_00047898	BRALA09381
TCONS_00039832	BRALA20901
TCONS_00052509	BRALA01303
TCONS_00029428	BRALA14635
TCONS_00012662	BRALA11176
TCONS_00042549	BRALA18690
TCONS_00047464	BRALA12771
TCONS_00000868	BRALA09010
TCONS_00014098	BRALA10442
TCONS_00012283	BRALA06505
TCONS_00057205	BRALA14069
TCONS_00013795	BRALA06538
TCONS_00009296	BRALA13678
TCONS_00001226	BRALA28207
TCONS_00008824	BRALA09466
TCONS_00014144	BRALA06454
TCONS_00044095	BRALA20191
TCONS_00055593	BRALA09181
TCONS_00012877	BRALA11256
TCONS_00051180	BRALA08666
TCONS_00050076	BRALA25886
TCONS_00015246	BRALA02746
TCONS_00021355	BRALA12189
TCONS_00003781	BRALA04838
TCONS_00027571	BRALA11537
TCONS_00023784	BRALA03270
TCONS_00056530	BRALA19194
TCONS_00026293	BRALA11529
TCONS_00002389	BRALA30436
TCONS_00042834	BRALA12681
TCONS_00032715	BRALA00531
TCONS_00051423	BRALA05646
TCONS_00051329	BRALA05518
TCONS_00001205	BRALA12306
TCONS_00002289	BRALA30038
TCONS_00033133	BRALA04264
TCONS_00008402	BRALA34051
TCONS_00021129	BRALA13606
TCONS_00054106	BRALA01103
TCONS_00010766	BRALA34099
TCONS_00004472	BRALA31039
TCONS_00021248	BRALA06150
TCONS_00026582	BRALA33965
TCONS_00055842	BRALA07429
TCONS_00056215	BRALA29072
TCONS_00027746	BRALA32456
TCONS_00024323	BRALA23861
TCONS_00022189	BRALA26111
TCONS_00010830	BRALA10890
TCONS_00052573	BRALA01188
TCONS_00012124	BRALA25927
TCONS_00055410	BRALA26937
TCONS_00047252	BRALA20461
TCONS_00009003	BRALA03213
TCONS_00003497	BRALA29459
TCONS_00020803	BRALA18570
TCONS_00012109	BRALA26154
TCONS_00006762	BRALA07188
TCONS_00026169	BRALA11534
TCONS_00054486	BRALA01101
TCONS_00043227	BRALA31284
TCONS_00007793	BRALA03147
TCONS_00022717	BRALA13676
TCONS_00047886	BRALA27874
TCONS_00056778	BRALA24173
TCONS_00053204	BRALA05242
TCONS_00053556	BRALA06601
TCONS_00026059	BRALA11540
TCONS_00026181	BRALA29156
TCONS_00025434	BRALA00021
TCONS_00017920	BRALA13748
TCONS_00052140	BRALA08688
TCONS_00035259	BRALA21190
TCONS_00056633	BRALA20262
