TCONS_00019737	STRPU_22262
TCONS_00026190	STRPU_10181
TCONS_00027256	STRPU_09806
TCONS_00003481	STRPU_20550
TCONS_00008678	STRPU_25362
TCONS_00003534	STRPU_21078
TCONS_00053583	STRPU_18201
TCONS_00036435	STRPU_11546
TCONS_00052529	STRPU_18784
TCONS_00014818	STRPU_20036
TCONS_00042365	STRPU_05475
TCONS_00049637	STRPU_21999
TCONS_00005132	STRPU_14723
TCONS_00021470	STRPU_06629
TCONS_00027443	STRPU_10222
TCONS_00013730	STRPU_08356
TCONS_00000991	STRPU_17528
TCONS_00050069	STRPU_11289
TCONS_00020243	STRPU_22930
TCONS_00007473	STRPU_26183
TCONS_00004961	STRPU_14247
TCONS_00036594	STRPU_19410
TCONS_00027429	STRPU_09779
TCONS_00056268	STRPU_16713
TCONS_00006086	STRPU_14184
TCONS_00013963	STRPU_08553
TCONS_00037979	STRPU_11528
TCONS_00021981	STRPU_06054
TCONS_00046365	STRPU_07127
TCONS_00031356	STRPU_13245
TCONS_00042608	STRPU_05772
TCONS_00018012	STRPU_24297
TCONS_00003506	STRPU_21871
TCONS_00018561	STRPU_24897
TCONS_00043984	STRPU_05371
TCONS_00019643	STRPU_25732
TCONS_00043688	STRPU_05398
TCONS_00042945	STRPU_05762
TCONS_00027115	STRPU_05384
TCONS_00019121	STRPU_22062
TCONS_00021863	STRPU_06508
TCONS_00048999	STRPU_23509
TCONS_00002092	STRPU_16900
TCONS_00050845	STRPU_10734
TCONS_00041077	STRPU_03448
TCONS_00017323	STRPU_24976
TCONS_00004058	STRPU_24625
TCONS_00015708	STRPU_12471
TCONS_00009654	STRPU_21818
TCONS_00008682	STRPU_25733
TCONS_00015256	STRPU_19467
TCONS_00021476	STRPU_06731
TCONS_00053379	STRPU_18651
TCONS_00006571	STRPU_14838
TCONS_00004662	STRPU_14220
TCONS_00025463	STRPU_12632
TCONS_00025855	STRPU_04047
TCONS_00028923	STRPU_27030
TCONS_00028412	STRPU_26803
TCONS_00011730	STRPU_20811
TCONS_00010468	STRPU_21328
TCONS_00016022	STRPU_20019
TCONS_00016442	STRPU_20364
TCONS_00030455	STRPU_04771
TCONS_00030935	STRPU_04849
TCONS_00026831	STRPU_10284
TCONS_00043317	STRPU_05865
TCONS_00050867	STRPU_10960
TCONS_00009273	STRPU_25491
TCONS_00006820	STRPU_14743
TCONS_00049722	STRPU_23354
TCONS_00017572	STRPU_24835
TCONS_00019458	STRPU_22184
TCONS_00020817	STRPU_22439
TCONS_00041072	STRPU_03631
TCONS_00011020	STRPU_20717
TCONS_00047261	STRPU_21996
TCONS_00047265	STRPU_23910
TCONS_00017404	STRPU_24538
TCONS_00052037	STRPU_11444
TCONS_00004067	STRPU_24641
TCONS_00007665	STRPU_25739
TCONS_00007375	STRPU_26151
TCONS_00016625	STRPU_16622
TCONS_00022714	STRPU_06172
TCONS_00005439	STRPU_15084
TCONS_00046667	STRPU_07028
TCONS_00006668	STRPU_15008
TCONS_00006107	STRPU_15279
TCONS_00019281	STRPU_23984
TCONS_00026713	STRPU_10341
TCONS_00029614	STRPU_11443
TCONS_00013966	STRPU_02128
TCONS_00043597	STRPU_05459
TCONS_00029444	STRPU_26944
TCONS_00008382	STRPU_25354
TCONS_00008588	STRPU_25490
TCONS_00028181	STRPU_27176
TCONS_00020035	STRPU_22442
TCONS_00043037	STRPU_05739
TCONS_00028260	STRPU_26430
TCONS_00036947	STRPU_10416
TCONS_00009272	STRPU_26194
TCONS_00012910	STRPU_08650
TCONS_00008860	STRPU_25842
TCONS_00007014	STRPU_25250
TCONS_00003603	STRPU_21553
TCONS_00046162	STRPU_07478
TCONS_00000515	STRPU_16986
TCONS_00013852	STRPU_09238
TCONS_00028129	STRPU_26831
TCONS_00043121	STRPU_05336
TCONS_00017401	STRPU_25065
TCONS_00018643	STRPU_24975
TCONS_00006071	STRPU_14566
TCONS_00005617	STRPU_15095
TCONS_00012658	STRPU_08537
TCONS_00048430	STRPU_23291
TCONS_00022496	STRPU_06769
TCONS_00046107	STRPU_08002
TCONS_00029039	STRPU_26732
TCONS_00014763	STRPU_08186
TCONS_00012308	STRPU_08149
TCONS_00014343	STRPU_08983
TCONS_00017013	STRPU_24902
TCONS_00041627	STRPU_05381
TCONS_00013260	STRPU_09265
TCONS_00018934	STRPU_22451
TCONS_00042584	STRPU_04976
TCONS_00009599	STRPU_20971
TCONS_00009730	STRPU_21077
TCONS_00020247	STRPU_22430
TCONS_00048345	STRPU_22295
TCONS_00015879	STRPU_20037
TCONS_00049128	STRPU_23159
TCONS_00016063	STRPU_20408
TCONS_00023646	STRPU_12501
TCONS_00055491	STRPU_13302
TCONS_00000170	STRPU_17878
TCONS_00009333	STRPU_25721
TCONS_00006396	STRPU_15459
TCONS_00055840	STRPU_13516
TCONS_00037672	STRPU_12094
TCONS_00004488	STRPU_21813
TCONS_00046163	STRPU_07797
TCONS_00017890	STRPU_24575
TCONS_00010929	STRPU_20635
TCONS_00004500	STRPU_21345
TCONS_00017777	STRPU_25507
TCONS_00041779	STRPU_08793
TCONS_00005131	STRPU_15071
TCONS_00027608	STRPU_09627
TCONS_00008589	STRPU_26190
TCONS_00015174	STRPU_19395
TCONS_00048911	STRPU_22367
TCONS_00053389	STRPU_18765
TCONS_00044907	STRPU_07152
TCONS_00001238	STRPU_16995
TCONS_00007144	STRPU_25453
TCONS_00043848	STRPU_05894
TCONS_00006431	STRPU_14409
TCONS_00014566	STRPU_08487
TCONS_00027131	STRPU_09569
TCONS_00011685	STRPU_20493
TCONS_00025239	STRPU_24226
TCONS_00020749	STRPU_22193
TCONS_00016522	STRPU_20311
TCONS_00013912	STRPU_08936
TCONS_00018261	STRPU_24552
TCONS_00005134	STRPU_15057
TCONS_00009920	STRPU_21130
TCONS_00029447	STRPU_26960
TCONS_00052705	STRPU_19068
TCONS_00033238	STRPU_22551
TCONS_00040469	STRPU_23508
TCONS_00016584	STRPU_19902
TCONS_00002936	STRPU_24959
TCONS_00008640	STRPU_25631
TCONS_00049466	STRPU_23746
TCONS_00003051	STRPU_25019
TCONS_00056694	STRPU_15918
TCONS_00014993	STRPU_19582
TCONS_00019026	STRPU_22256
TCONS_00051133	STRPU_10593
TCONS_00050813	STRPU_11068
TCONS_00034976	STRPU_03202
TCONS_00016690	STRPU_20070
TCONS_00016339	STRPU_19843
TCONS_00010502	STRPU_20458
TCONS_00017894	STRPU_05013
TCONS_00028492	STRPU_26956
TCONS_00029206	STRPU_26907
TCONS_00029834	STRPU_26366
TCONS_00005889	STRPU_14306
TCONS_00006130	STRPU_25012
TCONS_00018246	STRPU_15638
TCONS_00022494	STRPU_10556
TCONS_00000981	STRPU_17373
TCONS_00047338	STRPU_23697
TCONS_00000361	STRPU_17218
TCONS_00020847	STRPU_06426
TCONS_00055986	STRPU_13736
TCONS_00009372	STRPU_26004
TCONS_00011403	STRPU_22632
TCONS_00011475	STRPU_20801
TCONS_00006316	STRPU_14675
TCONS_00008720	STRPU_25247
TCONS_00055334	STRPU_13830
TCONS_00054555	STRPU_19075
TCONS_00046779	STRPU_08042
TCONS_00011689	STRPU_21463
TCONS_00004597	STRPU_14727
TCONS_00009523	STRPU_21774
TCONS_00010745	STRPU_21453
TCONS_00048164	STRPU_23891
TCONS_00019248	STRPU_22103
TCONS_00009715	STRPU_21357
TCONS_00044103	STRPU_05810
TCONS_00005201	STRPU_14477
TCONS_00013200	STRPU_08419
TCONS_00053562	STRPU_18171
TCONS_00043362	STRPU_04948
TCONS_00006281	STRPU_14404
TCONS_00015695	STRPU_19587
TCONS_00020679	STRPU_25586
TCONS_00005309	STRPU_14752
TCONS_00028616	STRPU_27294
TCONS_00029723	STRPU_26994
TCONS_00055782	STRPU_15708
TCONS_00042661	STRPU_05869
TCONS_00010514	STRPU_20673
TCONS_00019749	STRPU_26212
TCONS_00034486	STRPU_26332
TCONS_00008080	STRPU_26258
TCONS_00025717	STRPU_12476
TCONS_00052205	STRPU_10592
TCONS_00013458	STRPU_08649
TCONS_00021277	STRPU_05953
TCONS_00018319	STRPU_24829
TCONS_00010774	STRPU_21118
TCONS_00017835	STRPU_09566
TCONS_00032786	STRPU_21976
TCONS_00050060	STRPU_11440
TCONS_00005739	STRPU_14746
TCONS_00054229	STRPU_19109
TCONS_00012270	STRPU_08127
TCONS_00015481	STRPU_20357
TCONS_00002044	STRPU_17911
TCONS_00023795	STRPU_12549
TCONS_00037463	STRPU_24758
TCONS_00012582	STRPU_08367
TCONS_00022521	STRPU_06447
TCONS_00021868	STRPU_06354
TCONS_00008482	STRPU_25238
TCONS_00004318	STRPU_22195
TCONS_00010255	STRPU_08821
TCONS_00055596	STRPU_13970
TCONS_00005509	STRPU_14311
TCONS_00027328	STRPU_09856
TCONS_00045190	STRPU_07533
TCONS_00003478	STRPU_20998
TCONS_00055978	STRPU_13486
TCONS_00012337	STRPU_08247
TCONS_00022473	STRPU_06802
TCONS_00011390	STRPU_21794
TCONS_00051163	STRPU_10776
TCONS_00015753	STRPU_20191
TCONS_00048906	STRPU_23365
TCONS_00007185	STRPU_26197
TCONS_00044894	STRPU_07605
TCONS_00055959	STRPU_13183
TCONS_00026468	STRPU_10030
TCONS_00020198	STRPU_23099
TCONS_00034269	STRPU_03489
TCONS_00018134	STRPU_24434
TCONS_00047439	STRPU_22372
TCONS_00033269	STRPU_21965
TCONS_00037489	STRPU_12598
TCONS_00011319	STRPU_20907
TCONS_00011169	STRPU_21294
TCONS_00031473	STRPU_04477
TCONS_00033243	STRPU_26860
TCONS_00001391	STRPU_17723
TCONS_00031425	STRPU_04546
TCONS_00005728	STRPU_14491
TCONS_00004738	STRPU_14324
TCONS_00049471	STRPU_23151
TCONS_00044980	STRPU_07707
TCONS_00008204	STRPU_26329
TCONS_00009293	STRPU_26129
TCONS_00007791	STRPU_26133
TCONS_00025887	STRPU_09908
TCONS_00029483	STRPU_26677
TCONS_00025437	STRPU_12927
TCONS_00045335	STRPU_17746
TCONS_00039468	STRPU_03694
TCONS_00028417	STRPU_27358
TCONS_00014672	STRPU_20129
TCONS_00016012	STRPU_19996
TCONS_00043841	STRPU_05316
TCONS_00056288	STRPU_14015
TCONS_00054297	STRPU_18523
TCONS_00011835	STRPU_20601
TCONS_00024838	STRPU_12571
TCONS_00047784	STRPU_22370
TCONS_00017400	STRPU_24876
TCONS_00011046	STRPU_21286
TCONS_00011140	STRPU_21525
TCONS_00056082	STRPU_13410
TCONS_00006050	STRPU_14906
TCONS_00009199	STRPU_25588
TCONS_00042354	STRPU_05767
TCONS_00031074	STRPU_04612
TCONS_00007209	STRPU_06167
TCONS_00046849	STRPU_07672
TCONS_00056126	STRPU_14045
TCONS_00005433	STRPU_15402
TCONS_00018205	STRPU_24472
TCONS_00026165	STRPU_09340
TCONS_00043700	STRPU_05192
TCONS_00031065	STRPU_04569
TCONS_00005010	STRPU_14594
TCONS_00010333	STRPU_20496
TCONS_00008384	STRPU_25355
TCONS_00044147	STRPU_05419
TCONS_00013722	STRPU_08937
TCONS_00051611	STRPU_10915
TCONS_00016732	STRPU_19575
TCONS_00022463	STRPU_06094
TCONS_00006849	STRPU_14742
TCONS_00006809	STRPU_15544
TCONS_00056925	STRPU_02774
TCONS_00044887	STRPU_07169
TCONS_00051202	STRPU_11465
TCONS_00003726	STRPU_25184
TCONS_00028189	STRPU_26354
TCONS_00011145	STRPU_20716
TCONS_00015835	STRPU_20004
TCONS_00010053	STRPU_21316
TCONS_00017771	STRPU_24477
TCONS_00041592	STRPU_05006
TCONS_00055185	STRPU_16566
TCONS_00016600	STRPU_26247
TCONS_00030712	STRPU_04383
TCONS_00016546	STRPU_19905
TCONS_00015687	STRPU_19740
TCONS_00009893	STRPU_20912
TCONS_00017826	STRPU_03707
TCONS_00029079	STRPU_27301
TCONS_00048801	STRPU_22636
TCONS_00045612	STRPU_07783
TCONS_00048559	STRPU_22699
TCONS_00053265	STRPU_18828
TCONS_00057121	STRPU_23618
TCONS_00022963	STRPU_13012
TCONS_00001265	STRPU_17811
TCONS_00001658	STRPU_17683
TCONS_00009854	STRPU_20796
TCONS_00045843	STRPU_08007
TCONS_00020160	STRPU_23288
TCONS_00029451	STRPU_27428
TCONS_00022318	STRPU_23722
TCONS_00034989	STRPU_03333
TCONS_00056774	STRPU_13973
TCONS_00007643	STRPU_25907
TCONS_00002759	STRPU_25106
TCONS_00009192	STRPU_25826
TCONS_00022934	STRPU_06009
TCONS_00000575	STRPU_17292
TCONS_00054630	STRPU_18056
TCONS_00013161	STRPU_08274
TCONS_00029790	STRPU_11079
TCONS_00043407	STRPU_05786
TCONS_00056542	STRPU_13521
TCONS_00029923	STRPU_04372
TCONS_00056106	STRPU_16842
TCONS_00026823	STRPU_09917
TCONS_00027068	STRPU_10285
TCONS_00049444	STRPU_23754
TCONS_00036358	STRPU_11711
TCONS_00016336	STRPU_20176
TCONS_00025080	STRPU_12426
TCONS_00006834	STRPU_26417
TCONS_00010523	STRPU_20791
TCONS_00040400	STRPU_03693
TCONS_00027331	STRPU_09945
TCONS_00032538	STRPU_23765
TCONS_00021128	STRPU_06387
TCONS_00008398	STRPU_26039
TCONS_00014161	STRPU_08686
TCONS_00010481	STRPU_20781
TCONS_00009783	STRPU_26572
TCONS_00044024	STRPU_05904
TCONS_00006395	STRPU_14514
TCONS_00021569	STRPU_06173
TCONS_00020680	STRPU_25582
TCONS_00001442	STRPU_17431
TCONS_00005720	STRPU_15541
TCONS_00047615	STRPU_23317
TCONS_00042749	STRPU_05922
TCONS_00048542	STRPU_23704
TCONS_00026065	STRPU_09638
TCONS_00010109	STRPU_20766
TCONS_00052940	STRPU_23702
TCONS_00023427	STRPU_19137
TCONS_00053004	STRPU_25112
TCONS_00030778	STRPU_04465
TCONS_00030168	STRPU_04450
TCONS_00011194	STRPU_21008
TCONS_00055907	STRPU_16032
TCONS_00021403	STRPU_05957
TCONS_00018784	STRPU_24827
TCONS_00020850	STRPU_07009
TCONS_00027950	STRPU_26988
TCONS_00008172	STRPU_25830
TCONS_00011526	STRPU_21868
TCONS_00001234	STRPU_17228
TCONS_00047866	STRPU_22839
TCONS_00047898	STRPU_23179
TCONS_00029428	STRPU_27106
TCONS_00042549	STRPU_05816
TCONS_00047464	STRPU_23715
TCONS_00008325	STRPU_25375
TCONS_00014098	STRPU_08160
TCONS_00057205	STRPU_13534
TCONS_00013795	STRPU_08366
TCONS_00009296	STRPU_25922
TCONS_00014395	STRPU_08634
TCONS_00001226	STRPU_17083
TCONS_00008824	STRPU_25502
TCONS_00044095	STRPU_05329
TCONS_00052757	STRPU_18654
TCONS_00055593	STRPU_13972
TCONS_00012877	STRPU_08950
TCONS_00051180	STRPU_10824
TCONS_00050076	STRPU_10459
TCONS_00015246	STRPU_20269
TCONS_00021355	STRPU_06768
TCONS_00027571	STRPU_10227
TCONS_00023784	STRPU_26998
TCONS_00056530	STRPU_16484
TCONS_00053546	STRPU_18185
TCONS_00011766	STRPU_21411
TCONS_00002389	STRPU_17208
TCONS_00042834	STRPU_05396
TCONS_00009353	STRPU_25316
TCONS_00032715	STRPU_23208
TCONS_00018965	STRPU_22087
TCONS_00030150	STRPU_04572
TCONS_00002289	STRPU_17070
TCONS_00033133	STRPU_22056
TCONS_00008402	STRPU_25357
TCONS_00021129	STRPU_06139
TCONS_00054106	STRPU_19013
TCONS_00027956	STRPU_27175
TCONS_00010766	STRPU_20659
TCONS_00029203	STRPU_26497
TCONS_00004472	STRPU_20828
TCONS_00000403	STRPU_17962
TCONS_00009339	STRPU_25292
TCONS_00056215	STRPU_13526
TCONS_00027746	STRPU_15358
TCONS_00024323	STRPU_12683
TCONS_00022189	STRPU_12460
TCONS_00011592	STRPU_21250
TCONS_00009003	STRPU_25653
TCONS_00003497	STRPU_20973
TCONS_00012109	STRPU_20816
TCONS_00022854	STRPU_06363
TCONS_00054486	STRPU_18650
TCONS_00007793	STRPU_25920
TCONS_00022717	STRPU_06176
TCONS_00047886	STRPU_00668
TCONS_00056118	STRPU_14021
TCONS_00053204	STRPU_19238
TCONS_00053556	STRPU_18718
TCONS_00025434	STRPU_12346
TCONS_00017920	STRPU_24664
TCONS_00056633	STRPU_13331
TCONS_00002871	STRPU_22051
TCONS_00014748	STRPU_19844
TCONS_00055275	STRPU_13243
TCONS_00028440	STRPU_26942
TCONS_00016659	STRPU_09542
TCONS_00014240	STRPU_20021
TCONS_00013390	STRPU_08289
TCONS_00002873	STRPU_24954
TCONS_00007005	STRPU_25378
TCONS_00021978	STRPU_06480
TCONS_00049656	STRPU_22833
TCONS_00019142	STRPU_23399
TCONS_00002189	STRPU_17504
TCONS_00041937	STRPU_05458
TCONS_00042043	STRPU_05323
TCONS_00027098	STRPU_10317
TCONS_00008079	STRPU_25871
TCONS_00002918	STRPU_21292
TCONS_00049273	STRPU_06075
TCONS_00043693	STRPU_05469
TCONS_00026095	STRPU_09310
TCONS_00021306	STRPU_05943
TCONS_00007069	STRPU_26251
TCONS_00006566	STRPU_15353
TCONS_00050890	STRPU_11354
TCONS_00019224	STRPU_23149
TCONS_00012154	STRPU_21180
TCONS_00009655	STRPU_21838
TCONS_00019115	STRPU_23382
TCONS_00051642	STRPU_10736
TCONS_00042949	STRPU_25497
TCONS_00009299	STRPU_25629
TCONS_00013105	STRPU_08404
TCONS_00049560	STRPU_23475
TCONS_00033670	STRPU_10598
TCONS_00056091	STRPU_23510
TCONS_00025073	STRPU_12715
TCONS_00018305	STRPU_24559
TCONS_00020937	STRPU_06948
TCONS_00010086	STRPU_20585
TCONS_00027781	STRPU_24000
TCONS_00048796	STRPU_23278
TCONS_00011552	STRPU_21339
TCONS_00020267	STRPU_22017
TCONS_00049281	STRPU_23138
TCONS_00054359	STRPU_18405
TCONS_00028050	STRPU_26384
TCONS_00007766	STRPU_25890
TCONS_00054387	STRPU_18383
TCONS_00017154	STRPU_24858
TCONS_00001133	STRPU_17420
TCONS_00056273	STRPU_15902
TCONS_00045392	STRPU_04957
TCONS_00015495	STRPU_14376
TCONS_00002776	STRPU_25025
TCONS_00018242	STRPU_24465
TCONS_00009809	STRPU_21605
TCONS_00010747	STRPU_21623
TCONS_00054886	STRPU_04868
TCONS_00006847	STRPU_15385
TCONS_00019869	STRPU_22612
TCONS_00014747	STRPU_20416
TCONS_00009441	STRPU_26257
TCONS_00030814	STRPU_04132
TCONS_00006588	STRPU_19953
TCONS_00014654	STRPU_20366
TCONS_00007669	STRPU_25494
TCONS_00000493	STRPU_17680
TCONS_00029725	STRPU_27120
TCONS_00006467	STRPU_14186
TCONS_00006409	STRPU_14652
TCONS_00002906	STRPU_25180
TCONS_00029424	STRPU_27299
TCONS_00016140	STRPU_20025
TCONS_00012335	STRPU_08334
TCONS_00037997	STRPU_12257
TCONS_00011450	STRPU_20509
TCONS_00028745	STRPU_27393
TCONS_00029432	STRPU_26379
TCONS_00039546	STRPU_03005
TCONS_00031433	STRPU_04377
TCONS_00010763	STRPU_21326
TCONS_00009795	STRPU_21428
TCONS_00017334	STRPU_24726
TCONS_00010098	STRPU_21465
TCONS_00055961	STRPU_13340
TCONS_00022228	STRPU_06388
TCONS_00004939	STRPU_14578
TCONS_00006196	STRPU_14342
TCONS_00041647	STRPU_05284
TCONS_00020618	STRPU_22040
TCONS_00016337	STRPU_19594
TCONS_00019533	STRPU_22035
TCONS_00045666	STRPU_07111
TCONS_00043456	STRPU_05912
TCONS_00028716	STRPU_26737
TCONS_00042861	STRPU_23997
TCONS_00054232	STRPU_18553
TCONS_00020482	STRPU_25279
TCONS_00019632	STRPU_25587
TCONS_00008862	STRPU_25496
TCONS_00014137	STRPU_09263
TCONS_00016854	STRPU_24744
TCONS_00054881	STRPU_13512
TCONS_00050826	STRPU_10762
TCONS_00042632	STRPU_05031
TCONS_00005156	STRPU_14821
TCONS_00029726	STRPU_27005
TCONS_00033177	STRPU_22113
TCONS_00026598	STRPU_09889
TCONS_00027591	STRPU_09671
TCONS_00008125	STRPU_26121
TCONS_00010760	STRPU_21853
TCONS_00019488	STRPU_14017
TCONS_00012831	STRPU_08504
TCONS_00001111	STRPU_17942
TCONS_00013482	STRPU_08416
TCONS_00051863	STRPU_11326
TCONS_00009911	STRPU_21664
TCONS_00042610	STRPU_05850
TCONS_00036174	STRPU_12037
TCONS_00023419	STRPU_12685
TCONS_00054904	STRPU_13715
TCONS_00026000	STRPU_09511
TCONS_00007541	STRPU_26211
TCONS_00044868	STRPU_07670
TCONS_00019225	STRPU_22855
TCONS_00028208	STRPU_26954
TCONS_00003880	STRPU_21555
TCONS_00016973	STRPU_24295
TCONS_00028756	STRPU_26598
TCONS_00007260	STRPU_25470
TCONS_00003784	STRPU_25160
TCONS_00011202	STRPU_21789
TCONS_00044979	STRPU_07170
TCONS_00002283	STRPU_17943
TCONS_00035427	STRPU_03853
TCONS_00000351	STRPU_17912
TCONS_00043254	STRPU_05383
TCONS_00046006	STRPU_07609
TCONS_00056817	STRPU_13490
TCONS_00010453	STRPU_21024
TCONS_00004172	STRPU_25211
TCONS_00057275	STRPU_13808
TCONS_00024136	STRPU_12801
TCONS_00008361	STRPU_26048
TCONS_00011014	STRPU_21146
TCONS_00020837	STRPU_23396
TCONS_00007603	STRPU_25503
TCONS_00019786	STRPU_25633
TCONS_00021846	STRPU_07011
TCONS_00014044	STRPU_08208
TCONS_00047440	STRPU_22288
TCONS_00056269	STRPU_16013
TCONS_00008205	STRPU_25870
TCONS_00008945	STRPU_26167
TCONS_00002153	STRPU_17876
TCONS_00004875	STRPU_14659
TCONS_00000093	STRPU_22568
TCONS_00007708	STRPU_25476
TCONS_00026820	STRPU_09612
TCONS_00026543	STRPU_09929
TCONS_00022213	STRPU_06752
TCONS_00026884	STRPU_09932
TCONS_00050935	STRPU_10754
TCONS_00022528	STRPU_06831
TCONS_00014155	STRPU_21558
TCONS_00004976	STRPU_15073
TCONS_00053959	STRPU_18343
TCONS_00016323	STRPU_20287
TCONS_00015892	STRPU_26846
TCONS_00012297	STRPU_08786
TCONS_00006472	STRPU_14577
TCONS_00016387	STRPU_20373
TCONS_00009348	STRPU_25419
TCONS_00037318	STRPU_11869
TCONS_00010065	STRPU_21311
TCONS_00012295	STRPU_08209
TCONS_00037517	STRPU_11817
TCONS_00002011	STRPU_12709
TCONS_00011352	STRPU_20641
TCONS_00016641	STRPU_16482
TCONS_00000523	STRPU_17419
TCONS_00002924	STRPU_24144
TCONS_00017757	STRPU_24408
TCONS_00030467	STRPU_04331
TCONS_00030807	STRPU_04102
TCONS_00029247	STRPU_27419
TCONS_00015682	STRPU_19353
TCONS_00057016	STRPU_13732
TCONS_00010378	STRPU_20661
TCONS_00034798	STRPU_03200
TCONS_00042835	STRPU_05366
TCONS_00016490	STRPU_20064
TCONS_00003116	STRPU_24998
TCONS_00005551	STRPU_14898
TCONS_00024188	STRPU_12945
TCONS_00043776	STRPU_05004
TCONS_00047918	STRPU_22998
TCONS_00021333	STRPU_06637
TCONS_00025374	STRPU_12870
TCONS_00029427	STRPU_27016
TCONS_00006379	STRPU_14790
TCONS_00002051	STRPU_17740
TCONS_00021748	STRPU_06682
TCONS_00034484	STRPU_03449
TCONS_00006469	STRPU_14238
TCONS_00029116	STRPU_26929
TCONS_00028481	STRPU_26637
TCONS_00043859	STRPU_13519
TCONS_00029059	STRPU_26933
TCONS_00002648	STRPU_24090
TCONS_00008222	STRPU_25992
TCONS_00001943	STRPU_17438
TCONS_00044927	STRPU_07081
TCONS_00026634	STRPU_09782
TCONS_00005400	STRPU_14333
TCONS_00022722	STRPU_06717
TCONS_00049658	STRPU_22924
TCONS_00047802	STRPU_23162
TCONS_00028805	STRPU_27400
TCONS_00009633	STRPU_21557
TCONS_00026295	STRPU_12908
TCONS_00025624	STRPU_12907
TCONS_00030162	STRPU_04602
TCONS_00051822	STRPU_11370
TCONS_00011990	STRPU_20805
TCONS_00018910	STRPU_26226
TCONS_00042132	STRPU_05351
TCONS_00011077	STRPU_21112
TCONS_00009576	STRPU_21473
TCONS_00037253	STRPU_04811
TCONS_00008904	STRPU_25331
TCONS_00053377	STRPU_18370
TCONS_00048633	STRPU_23571
TCONS_00010424	STRPU_20803
TCONS_00010118	STRPU_20699
TCONS_00010712	STRPU_20686
TCONS_00048641	STRPU_22621
TCONS_00025908	STRPU_10019
TCONS_00004594	STRPU_15356
TCONS_00033778	STRPU_02838
TCONS_00019864	STRPU_22452
TCONS_00051525	STRPU_11037
TCONS_00031348	STRPU_04173
TCONS_00020260	STRPU_22108
TCONS_00009714	STRPU_21354
TCONS_00035937	STRPU_12024
TCONS_00015838	STRPU_16870
TCONS_00041657	STRPU_05338
TCONS_00010500	STRPU_20543
TCONS_00048351	STRPU_23878
TCONS_00006374	STRPU_14537
TCONS_00034156	STRPU_02698
TCONS_00050081	STRPU_11368
TCONS_00051999	STRPU_10749
TCONS_00001806	STRPU_17152
TCONS_00027004	STRPU_24497
TCONS_00005768	STRPU_14412
TCONS_00017259	STRPU_24007
TCONS_00002928	STRPU_18031
TCONS_00029769	STRPU_26440
TCONS_00044265	STRPU_05247
TCONS_00052084	STRPU_11071
TCONS_00010203	STRPU_21527
TCONS_00013901	STRPU_08625
TCONS_00043976	STRPU_05872
TCONS_00000181	STRPU_17375
TCONS_00028279	STRPU_27228
TCONS_00016797	STRPU_24004
TCONS_00011497	STRPU_21241
TCONS_00011496	STRPU_21239
TCONS_00017806	STRPU_24461
TCONS_00037890	STRPU_12015
TCONS_00021736	STRPU_06726
TCONS_00019068	STRPU_21975
TCONS_00053558	STRPU_17984
TCONS_00050798	STRPU_11077
TCONS_00026073	STRPU_09629
TCONS_00012105	STRPU_21390
TCONS_00026773	STRPU_10013
TCONS_00012647	STRPU_08791
TCONS_00007024	STRPU_25363
TCONS_00004695	STRPU_15497
TCONS_00001538	STRPU_17722
TCONS_00014206	STRPU_09235
TCONS_00013005	STRPU_08963
TCONS_00012552	STRPU_08259
TCONS_00030943	STRPU_04392
TCONS_00015771	STRPU_20067
TCONS_00049315	STRPU_23256
TCONS_00004465	STRPU_21022
TCONS_00020840	STRPU_06615
TCONS_00012359	STRPU_09271
TCONS_00003105	STRPU_24149
TCONS_00014197	STRPU_08219
TCONS_00041938	STRPU_05482
TCONS_00051908	STRPU_10509
TCONS_00024069	STRPU_12467
TCONS_00041604	STRPU_09294
TCONS_00027373	STRPU_09817
TCONS_00019766	STRPU_25847
TCONS_00022868	STRPU_06469
TCONS_00050569	STRPU_11369
TCONS_00021800	STRPU_06450
TCONS_00029146	STRPU_27025
TCONS_00034956	STRPU_13948
TCONS_00050262	STRPU_10969
TCONS_00004166	STRPU_24657
TCONS_00014902	STRPU_20424
TCONS_00008451	STRPU_26040
TCONS_00049666	STRPU_16905
TCONS_00009119	STRPU_25674
TCONS_00012663	STRPU_08548
TCONS_00013319	STRPU_08315
TCONS_00001685	STRPU_17019
TCONS_00010734	STRPU_21132
TCONS_00014341	STRPU_08148
TCONS_00002010	STRPU_17947
TCONS_00027739	STRPU_09991
TCONS_00027675	STRPU_10310
TCONS_00014469	STRPU_09264
TCONS_00048300	STRPU_23613
TCONS_00016729	STRPU_20148
TCONS_00019826	STRPU_25529
TCONS_00011402	STRPU_20640
TCONS_00011438	STRPU_21805
TCONS_00057204	STRPU_13536
TCONS_00026070	STRPU_09784
TCONS_00047967	STRPU_22644
TCONS_00011261	STRPU_21454
TCONS_00019410	STRPU_23393
TCONS_00005191	STRPU_14645
TCONS_00017297	STRPU_17891
TCONS_00008993	STRPU_25381
TCONS_00008801	STRPU_25299
TCONS_00011432	STRPU_20595
TCONS_00027856	STRPU_14811
TCONS_00052890	STRPU_18789
TCONS_00008593	STRPU_25525
TCONS_00040402	STRPU_02907
TCONS_00009664	STRPU_20987
TCONS_00028408	STRPU_27019
TCONS_00010828	STRPU_21606
