STRPU_22262	BRALA00047
STRPU_26257	BRALA03385
STRPU_25402	BRALA27223
STRPU_04132	BRALA03669
STRPU_19953	BRALA18034
STRPU_20366	BRALA03016
STRPU_25494	BRALA20591
STRPU_27120	BRALA14634
STRPU_14652	BRALA06933
STRPU_27299	BRALA01394
STRPU_20025	BRALA29868
STRPU_08334	BRALA01126
STRPU_25489	BRALA27610
STRPU_12257	BRALA08879
STRPU_20509	BRALA17419
STRPU_25119	BRALA22919
STRPU_09260	BRALA30179
STRPU_27393	BRALA34067
STRPU_03005	BRALA17778
STRPU_04377	BRALA17931
STRPU_21326	BRALA29450
STRPU_08003	BRALA17106
STRPU_13340	BRALA14131
STRPU_06388	BRALA14190
STRPU_25120	BRALA04834
STRPU_13729	BRALA14449
STRPU_14578	BRALA29372
STRPU_05284	BRALA28301
STRPU_22040	BRALA18830
STRPU_19594	BRALA28338
STRPU_22035	BRALA00591
STRPU_07111	BRALA01828
STRPU_05912	BRALA11806
STRPU_21419	BRALA34860
STRPU_26737	BRALA01666
STRPU_18553	BRALA00994
STRPU_25279	BRALA03409
STRPU_25401	BRALA12458
STRPU_25496	BRALA22382
STRPU_09263	BRALA06349
STRPU_24744	BRALA13747
STRPU_13512	BRALA14554
STRPU_10762	BRALA05679
STRPU_05031	BRALA31197
STRPU_27005	BRALA14631
STRPU_04550	BRALA03677
STRPU_09671	BRALA34288
STRPU_26121	BRALA27321
STRPU_21853	BRALA25945
STRPU_14017	BRALA10638
STRPU_08504	BRALA06319
STRPU_17942	BRALA34212
STRPU_11326	BRALA34707
STRPU_05850	BRALA18727
STRPU_12685	BRALA22904
STRPU_13715	BRALA17012
STRPU_26211	BRALA12553
STRPU_05663	BRALA11881
STRPU_22855	BRALA21781
STRPU_26954	BRALA15037
STRPU_21555	BRALA13351
STRPU_20419	BRALA07315
STRPU_24295	BRALA14740
STRPU_26598	BRALA18224
STRPU_25470	BRALA25636
STRPU_25160	BRALA07031
STRPU_21789	BRALA11968
STRPU_07170	BRALA14597
STRPU_17943	BRALA33714
STRPU_03853	BRALA24840
STRPU_17912	BRALA32866
STRPU_13490	BRALA07441
STRPU_21024	BRALA28911
STRPU_25211	BRALA06930
STRPU_23361	BRALA09219
STRPU_13808	BRALA14459
STRPU_12801	BRALA27849
STRPU_21146	BRALA30794
STRPU_23396	BRALA00638
STRPU_21457	BRALA28979
STRPU_25503	BRALA24471
STRPU_25633	BRALA21808
STRPU_07011	BRALA16188
STRPU_08208	BRALA21951
STRPU_22288	BRALA28038
STRPU_16013	BRALA00937
STRPU_25870	BRALA03216
STRPU_26167	BRALA21238
STRPU_12455	BRALA03659
STRPU_17876	BRALA23894
STRPU_26850	BRALA13490
STRPU_14659	BRALA33275
STRPU_22568	BRALA00473
STRPU_25476	BRALA03310
STRPU_09929	BRALA11462
STRPU_10754	BRALA08684
STRPU_06831	BRALA31262
STRPU_21558	BRALA23212
STRPU_18343	BRALA05033
STRPU_26846	BRALA18357
STRPU_08786	BRALA24149
STRPU_12624	BRALA09884
STRPU_14577	BRALA11232
STRPU_20373	BRALA24839
STRPU_25419	BRALA33770
STRPU_21311	BRALA22579
STRPU_08209	BRALA06358
STRPU_11817	BRALA06363
STRPU_12817	BRALA23837
STRPU_12709	BRALA25395
STRPU_11095	BRALA20067
STRPU_22020	BRALA00195
STRPU_20641	BRALA23433
STRPU_16482	BRALA34516
STRPU_17419	BRALA34476
STRPU_24144	BRALA12504
STRPU_06611	BRALA00874
STRPU_05903	BRALA19241
STRPU_19600	BRALA02827
STRPU_25110	BRALA04609
STRPU_22736	BRALA20093
STRPU_04331	BRALA14971
STRPU_04102	BRALA06742
STRPU_27419	BRALA18500
STRPU_19353	BRALA02873
STRPU_13732	BRALA19948
STRPU_08135	BRALA34510
STRPU_20661	BRALA21567
STRPU_17542	BRALA08947
STRPU_03200	BRALA05109
STRPU_05366	BRALA12698
STRPU_20064	BRALA10145
STRPU_24998	BRALA04656
STRPU_14898	BRALA24256
STRPU_12945	BRALA22900
STRPU_05004	BRALA16934
STRPU_06637	BRALA12106
STRPU_12870	BRALA25513
STRPU_27016	BRALA30070
STRPU_03449	BRALA05480
STRPU_24890	BRALA33515
STRPU_14238	BRALA17731
STRPU_26929	BRALA13471
STRPU_26637	BRALA15042
STRPU_13519	BRALA00390
STRPU_02793	BRALA04348
STRPU_26933	BRALA08391
STRPU_24090	BRALA11343
STRPU_25992	BRALA03173
STRPU_07081	BRALA32663
STRPU_09782	BRALA11536
STRPU_14333	BRALA28926
STRPU_06717	BRALA12145
STRPU_23162	BRALA12754
STRPU_27400	BRALA14562
STRPU_12908	BRALA11519
STRPU_12907	BRALA18274
STRPU_04602	BRALA03732
STRPU_20805	BRALA22529
STRPU_05351	BRALA11852
STRPU_21112	BRALA32099
STRPU_21473	BRALA15217
STRPU_04811	BRALA23416
STRPU_25331	BRALA22405
STRPU_19268	BRALA01037
STRPU_18370	BRALA05369
STRPU_23571	BRALA20033
STRPU_20686	BRALA28846
STRPU_22621	BRALA08859
STRPU_10019	BRALA16271
STRPU_15356	BRALA34323
STRPU_02838	BRALA21305
STRPU_22452	BRALA07888
STRPU_11037	BRALA05441
STRPU_04173	BRALA01440
STRPU_22108	BRALA10696
STRPU_21354	BRALA35097
STRPU_12024	BRALA08890
STRPU_16870	BRALA15180
STRPU_05338	BRALA13288
STRPU_20543	BRALA11975
STRPU_20526	BRALA25936
STRPU_23878	BRALA22683
STRPU_14537	BRALA18738
STRPU_02698	BRALA18342
STRPU_10749	BRALA08600
STRPU_17152	BRALA18887
STRPU_22875	BRALA00321
STRPU_24497	BRALA02033
STRPU_10339	BRALA35887
STRPU_14412	BRALA17720
STRPU_24007	BRALA12967
STRPU_18031	BRALA24381
STRPU_26440	BRALA17179
STRPU_22134	BRALA07983
STRPU_21527	BRALA15228
STRPU_08625	BRALA06261
STRPU_05872	BRALA16971
STRPU_17375	BRALA22973
STRPU_27228	BRALA14659
STRPU_24004	BRALA04657
STRPU_24461	BRALA10344
STRPU_12015	BRALA02517
STRPU_06726	BRALA02874
STRPU_21975	BRALA04368
STRPU_17984	BRALA23898
STRPU_03727	BRALA06773
STRPU_11077	BRALA05482
STRPU_21390	BRALA25959
STRPU_10013	BRALA27289
STRPU_08791	BRALA16743
STRPU_15497	BRALA22182
STRPU_26034	BRALA03308
STRPU_17722	BRALA19644
STRPU_09235	BRALA06259
STRPU_08963	BRALA06257
STRPU_08259	BRALA06368
STRPU_04392	BRALA18100
STRPU_20067	BRALA21831
STRPU_23256	BRALA09308
STRPU_06615	BRALA29956
STRPU_09271	BRALA22588
STRPU_08219	BRALA06746
STRPU_05482	BRALA18735
STRPU_10509	BRALA05680
STRPU_12467	BRALA33198
STRPU_09294	BRALA12584
STRPU_20950	BRALA26940
STRPU_09817	BRALA25060
STRPU_25847	BRALA03188
STRPU_06450	BRALA11583
STRPU_27025	BRALA18521
STRPU_13948	BRALA07420
STRPU_10969	BRALA05401
STRPU_24657	BRALA07012
STRPU_20424	BRALA19551
STRPU_26040	BRALA25632
STRPU_16905	BRALA30175
STRPU_25674	BRALA27221
STRPU_08548	BRALA13137
STRPU_08315	BRALA18974
STRPU_21132	BRALA25924
STRPU_08148	BRALA10414
STRPU_17947	BRALA14280
STRPU_09991	BRALA27586
STRPU_10310	BRALA25587
STRPU_09264	BRALA21981
STRPU_20148	BRALA27401
STRPU_25529	BRALA19084
STRPU_20640	BRALA11916
STRPU_21805	BRALA22283
STRPU_13536	BRALA14065
STRPU_04062	BRALA03853
STRPU_09784	BRALA16284
STRPU_22644	BRALA17318
STRPU_21454	BRALA13423
STRPU_23393	BRALA00338
STRPU_14645	BRALA14991
STRPU_14563	BRALA07245
STRPU_17891	BRALA12381
STRPU_25299	BRALA21993
STRPU_21807	BRALA13358
STRPU_20595	BRALA24432
STRPU_19267	BRALA01036
STRPU_14811	BRALA25567
STRPU_18789	BRALA05131
STRPU_25525	BRALA12443
STRPU_02907	BRALA20900
STRPU_20987	BRALA23444
STRPU_27019	BRALA17116
STRPU_20800	BRALA17772
STRPU_15489	BRALA22827
STRPU_17879	BRALA19303
STRPU_08142	BRALA10477
STRPU_25370	BRALA12528
STRPU_19226	BRALA06744
STRPU_07126	BRALA17078
STRPU_24376	BRALA10293
STRPU_04190	BRALA20680
STRPU_23253	BRALA25738
STRPU_21849	BRALA24711
STRPU_13409	BRALA21006
STRPU_22157	BRALA10677
STRPU_18849	BRALA01150
STRPU_21346	BRALA10839
STRPU_25680	BRALA19959
STRPU_23729	BRALA00317
STRPU_21085	BRALA26153
STRPU_15424	BRALA17703
STRPU_15082	BRALA21975
STRPU_22221	BRALA04150
STRPU_19227	BRALA25786
STRPU_07863	BRALA27617
STRPU_08636	BRALA06337
STRPU_25266	BRALA23872
STRPU_18687	BRALA01038
STRPU_13329	BRALA14156
STRPU_06678	BRALA05960
STRPU_23804	BRALA17147
STRPU_21405	BRALA22633
STRPU_25253	BRALA03313
STRPU_23630	BRALA12747
STRPU_12934	BRALA30840
STRPU_20704	BRALA30969
STRPU_14589	BRALA14946
STRPU_17783	BRALA22990
STRPU_05216	BRALA28969
STRPU_10446	BRALA33695
STRPU_27001	BRALA26845
STRPU_08373	BRALA19509
STRPU_13484	BRALA14471
STRPU_26345	BRALA17111
STRPU_27365	BRALA01890
STRPU_06602	BRALA11665
STRPU_19009	BRALA07377
STRPU_10659	BRALA05780
STRPU_05346	BRALA18689
STRPU_24649	BRALA04755
STRPU_19746	BRALA02787
STRPU_21992	BRALA10692
STRPU_16843	BRALA06798
STRPU_22840	BRALA18988
STRPU_06716	BRALA12142
STRPU_25748	BRALA03255
STRPU_12477	BRALA22395
STRPU_14214	BRALA29420
STRPU_19012	BRALA05644
STRPU_23574	BRALA22702
STRPU_21783	BRALA32133
STRPU_12095	BRALA20570
STRPU_22592	BRALA20317
STRPU_19018	BRALA00756
STRPU_13033	BRALA07566
STRPU_15031	BRALA08107
STRPU_21037	BRALA24417
STRPU_14403	BRALA28162
STRPU_20559	BRALA26131
STRPU_06048	BRALA06034
STRPU_10182	BRALA28874
STRPU_07208	BRALA01794
STRPU_26503	BRALA18225
STRPU_14525	BRALA25011
STRPU_09339	BRALA27932
STRPU_19454	BRALA02568
STRPU_27229	BRALA15027
STRPU_20572	BRALA12058
STRPU_26564	BRALA21730
STRPU_10397	BRALA27463
STRPU_23573	BRALA19722
STRPU_12925	BRALA16229
STRPU_09992	BRALA34261
STRPU_08812	BRALA13003
STRPU_09259	BRALA23015
STRPU_25825	BRALA21244
STRPU_20508	BRALA29569
STRPU_18555	BRALA05175
STRPU_20652	BRALA28986
STRPU_06728	BRALA05898
STRPU_08501	BRALA18697
STRPU_22249	BRALA10686
STRPU_16838	BRALA02131
STRPU_24717	BRALA27047
STRPU_19150	BRALA01064
STRPU_23556	BRALA07951
STRPU_20977	BRALA17394
STRPU_11653	BRALA02066
STRPU_12807	BRALA23689
STRPU_06966	BRALA18996
STRPU_05852	BRALA18701
STRPU_14411	BRALA11971
STRPU_20827	BRALA22625
STRPU_11854	BRALA08827
STRPU_12697	BRALA07483
STRPU_25153	BRALA31968
STRPU_27290	BRALA31018
STRPU_26718	BRALA13530
STRPU_14211	BRALA16402
STRPU_14553	BRALA22172
STRPU_27231	BRALA13528
STRPU_19904	BRALA02792
STRPU_26391	BRALA13536
STRPU_25899	BRALA20592
STRPU_27321	BRALA15592
STRPU_05736	BRALA15941
STRPU_04770	BRALA06734
STRPU_27214	BRALA13550
STRPU_10735	BRALA05599
STRPU_04111	BRALA18087
STRPU_08343	BRALA18661
STRPU_08633	BRALA06176
STRPU_26992	BRALA21649
STRPU_20544	BRALA11978
STRPU_04795	BRALA07392
STRPU_16412	BRALA08020
STRPU_12339	BRALA22890
STRPU_24930	BRALA04574
STRPU_15313	BRALA22703
STRPU_12466	BRALA07626
STRPU_11435	BRALA05611
STRPU_25843	BRALA19067
STRPU_27379	BRALA06231
STRPU_20596	BRALA24696
STRPU_06351	BRALA12226
STRPU_15273	BRALA22177
STRPU_24842	BRALA13786
STRPU_26067	BRALA17662
STRPU_25855	BRALA26595
STRPU_27044	BRALA16591
STRPU_17544	BRALA28829
STRPU_09062	BRALA11198
STRPU_11721	BRALA02108
STRPU_25592	BRALA14551
STRPU_11061	BRALA26803
STRPU_25281	BRALA19993
STRPU_10300	BRALA16283
STRPU_21121	BRALA25932
STRPU_09000	BRALA04726
STRPU_25479	BRALA16477
STRPU_10196	BRALA11813
STRPU_09824	BRALA05259
STRPU_17749	BRALA25408
STRPU_21202	BRALA32023
STRPU_25576	BRALA16273
STRPU_25302	BRALA13158
STRPU_26715	BRALA07415
STRPU_12586	BRALA33305
STRPU_14598	BRALA32298
STRPU_13783	BRALA14697
STRPU_26266	BRALA19095
STRPU_10423	BRALA16417
STRPU_24568	BRALA13730
STRPU_15050	BRALA15657
STRPU_20639	BRALA24126
STRPU_23345	BRALA18046
STRPU_11468	BRALA12260
STRPU_21054	BRALA13419
STRPU_11062	BRALA05627
STRPU_23340	BRALA15350
STRPU_10777	BRALA13670
STRPU_07362	BRALA01808
STRPU_21900	BRALA04200
STRPU_22606	BRALA04202
STRPU_06250	BRALA13633
STRPU_23270	BRALA05824
STRPU_22151	BRALA10731
STRPU_22105	BRALA04410
STRPU_10405	BRALA28703
STRPU_19350	BRALA10032
STRPU_05382	BRALA30756
STRPU_20534	BRALA30792
STRPU_27051	BRALA23183
STRPU_15757	BRALA35451
STRPU_25318	BRALA34420
STRPU_21607	BRALA23439
STRPU_08323	BRALA06437
STRPU_17796	BRALA13463
STRPU_26431	BRALA18223
STRPU_18817	BRALA05015
STRPU_26861	BRALA21760
STRPU_13558	BRALA07356
STRPU_15506	BRALA07312
STRPU_09299	BRALA16352
STRPU_18385	BRALA15507
STRPU_04371	BRALA06667
STRPU_15491	BRALA06369
STRPU_26076	BRALA22394
STRPU_14341	BRALA26638
STRPU_14259	BRALA16511
STRPU_15420	BRALA12879
STRPU_27004	BRALA13508
STRPU_27174	BRALA18227
STRPU_25590	BRALA20208
STRPU_23101	BRALA00198
STRPU_24169	BRALA04557
STRPU_19204	BRALA01061
STRPU_08291	BRALA06312
STRPU_06868	BRALA13593
STRPU_22264	BRALA18564
STRPU_09883	BRALA00318
STRPU_10868	BRALA05440
STRPU_09462	BRALA22358
STRPU_12262	BRALA02124
STRPU_05866	BRALA22434
STRPU_24403	BRALA34256
STRPU_13820	BRALA14521
STRPU_13467	BRALA10666
STRPU_12641	BRALA18241
STRPU_26094	BRALA12452
STRPU_20065	BRALA10126
STRPU_08446	BRALA23178
STRPU_13947	BRALA06871
STRPU_27021	BRALA18204
STRPU_27023	BRALA09607
STRPU_12984	BRALA24689
STRPU_10406	BRALA30686
STRPU_11094	BRALA15784
STRPU_16653	BRALA06528
STRPU_03708	BRALA12052
STRPU_21221	BRALA22284
STRPU_22243	BRALA04326
STRPU_24286	BRALA09660
STRPU_26005	BRALA19960
STRPU_16839	BRALA14988
STRPU_19599	BRALA24825
STRPU_22660	BRALA05496
STRPU_20068	BRALA21824
STRPU_26237	BRALA16138
STRPU_04600	BRALA03734
STRPU_14370	BRALA28928
STRPU_14888	BRALA22168
STRPU_20964	BRALA11947
STRPU_22252	BRALA10662
STRPU_16014	BRALA20294
STRPU_14900	BRALA24258
STRPU_22296	BRALA19745
STRPU_10553	BRALA15792
STRPU_20014	BRALA11851
STRPU_26178	BRALA03311
STRPU_14216	BRALA22152
STRPU_22009	BRALA24792
STRPU_25124	BRALA29366
STRPU_21245	BRALA22608
STRPU_21283	BRALA18873
STRPU_09519	BRALA11410
STRPU_15639	BRALA28080
STRPU_11654	BRALA04781
STRPU_07370	BRALA04098
STRPU_21474	BRALA17398
STRPU_19017	BRALA05253
STRPU_18034	BRALA19707
STRPU_10938	BRALA18740
STRPU_22674	BRALA08392
STRPU_25993	BRALA16122
STRPU_19352	BRALA18370
STRPU_23568	BRALA00337
STRPU_07872	BRALA21269
STRPU_10024	BRALA25075
STRPU_26973	BRALA18518
STRPU_20670	BRALA23061
STRPU_17334	BRALA15716
STRPU_19104	BRALA05128
STRPU_23723	BRALA00520
STRPU_27122	BRALA21642
STRPU_18386	BRALA01557
STRPU_15481	BRALA07229
STRPU_23882	BRALA15349
STRPU_22520	BRALA00595
STRPU_24011	BRALA13758
STRPU_03986	BRALA12899
STRPU_16039	BRALA07962
STRPU_05847	BRALA08302
STRPU_21115	BRALA13425
STRPU_14596	BRALA22173
STRPU_22374	BRALA28059
STRPU_11561	BRALA02301
STRPU_26003	BRALA35163
STRPU_18132	BRALA22988
STRPU_09319	BRALA27462
STRPU_19241	BRALA01047
STRPU_17261	BRALA03212
STRPU_19494	BRALA02582
STRPU_26959	BRALA12745
STRPU_21808	BRALA13357
STRPU_22693	BRALA28145
STRPU_21384	BRALA17399
STRPU_03091	BRALA03662
STRPU_21175	BRALA13372
STRPU_11720	BRALA17118
STRPU_17511	BRALA30260
STRPU_08530	BRALA21976
STRPU_21914	BRALA18000
STRPU_16884	BRALA25117
STRPU_17229	BRALA12289
STRPU_27287	BRALA13557
STRPU_07573	BRALA16655
STRPU_19134	BRALA00796
STRPU_14310	BRALA34381
STRPU_14011	BRALA30659
STRPU_05827	BRALA16985
STRPU_27415	BRALA21306
STRPU_25425	BRALA26582
STRPU_03428	BRALA15942
STRPU_20195	BRALA02593
STRPU_19468	BRALA18461
STRPU_13247	BRALA14481
STRPU_24008	BRALA12969
STRPU_23318	BRALA18059
STRPU_12981	BRALA07627
STRPU_18652	BRALA14722
STRPU_26656	BRALA21741
STRPU_20721	BRALA17443
STRPU_26991	BRALA15556
STRPU_06886	BRALA11660
STRPU_21220	BRALA11934
STRPU_25722	BRALA25621
STRPU_08991	BRALA13138
STRPU_22946	BRALA01351
STRPU_06355	BRALA01349
STRPU_14515	BRALA29415
STRPU_05356	BRALA08067
STRPU_26958	BRALA20796
STRPU_10820	BRALA32335
STRPU_16289	BRALA00269
STRPU_03450	BRALA01853
STRPU_20632	BRALA23441
STRPU_21413	BRALA20858
STRPU_23799	BRALA17155
STRPU_23585	BRALA09409
STRPU_21848	BRALA22110
STRPU_07329	BRALA16671
STRPU_26169	BRALA28429
STRPU_06811	BRALA12232
STRPU_06616	BRALA12242
STRPU_19486	BRALA20624
STRPU_05287	BRALA29822
STRPU_19493	BRALA02653
STRPU_21059	BRALA23434
STRPU_20764	BRALA21471
STRPU_08339	BRALA33701
STRPU_06604	BRALA13583
STRPU_14410	BRALA17735
STRPU_13908	BRALA14552
STRPU_22570	BRALA24795
STRPU_09544	BRALA28414
STRPU_10367	BRALA11787
STRPU_21460	BRALA15201
STRPU_05328	BRALA16975
STRPU_21000	BRALA22526
STRPU_22079	BRALA05623
STRPU_17445	BRALA27980
STRPU_20703	BRALA30968
STRPU_04978	BRALA26806
STRPU_21580	BRALA28068
STRPU_23918	BRALA09322
STRPU_23588	BRALA12796
STRPU_25024	BRALA07058
STRPU_26422	BRALA21307
STRPU_18757	BRALA05058
STRPU_12315	BRALA07744
STRPU_09828	BRALA24028
STRPU_05666	BRALA30762
STRPU_25056	BRALA05308
STRPU_05939	BRALA14264
STRPU_10007	BRALA24036
STRPU_04977	BRALA26807
STRPU_24071	BRALA21134
STRPU_25609	BRALA08406
STRPU_21327	BRALA13326
STRPU_16023	BRALA21713
STRPU_12868	BRALA24297
STRPU_22378	BRALA12819
STRPU_23342	BRALA27195
STRPU_08086	BRALA06295
STRPU_14643	BRALA14992
STRPU_22013	BRALA00368
STRPU_17934	BRALA24801
STRPU_15383	BRALA24618
STRPU_19326	BRALA00767
STRPU_20587	BRALA12061
STRPU_06844	BRALA11584
STRPU_20622	BRALA17770
STRPU_14809	BRALA23592
STRPU_22690	BRALA12752
STRPU_09269	BRALA11134
STRPU_07104	BRALA30066
STRPU_08066	BRALA01715
STRPU_20410	BRALA10044
STRPU_26805	BRALA01588
STRPU_18818	BRALA01125
STRPU_14878	BRALA25563
STRPU_26558	BRALA09517
STRPU_19110	BRALA10957
STRPU_09315	BRALA24046
STRPU_19335	BRALA01184
STRPU_24020	BRALA07037
STRPU_27033	BRALA20732
STRPU_13851	BRALA19370
STRPU_16079	BRALA34705
STRPU_21289	BRALA22287
STRPU_23525	BRALA25723
STRPU_23251	BRALA28041
STRPU_07131	BRALA17121
STRPU_24085	BRALA26584
STRPU_23492	BRALA00407
STRPU_14656	BRALA24225
STRPU_04349	BRALA04703
STRPU_26147	BRALA26574
STRPU_05370	BRALA15919
STRPU_27035	BRALA18182
STRPU_04862	BRALA03707
STRPU_13192	BRALA24176
STRPU_25457	BRALA03443
STRPU_15381	BRALA33757
STRPU_01316	BRALA02624
STRPU_06790	BRALA16177
STRPU_13531	BRALA14061
STRPU_17418	BRALA01003
STRPU_25068	BRALA13727
STRPU_06660	BRALA12099
STRPU_13857	BRALA20284
STRPU_15047	BRALA15000
STRPU_17425	BRALA28820
STRPU_10460	BRALA05802
STRPU_23183	BRALA04522
STRPU_25117	BRALA21370
STRPU_07751	BRALA15776
STRPU_25844	BRALA03532
STRPU_25845	BRALA03533
STRPU_20953	BRALA22281
STRPU_08420	BRALA23312
STRPU_17251	BRALA18794
STRPU_21444	BRALA10835
STRPU_25531	BRALA16140
STRPU_17381	BRALA19298
STRPU_26342	BRALA00574
STRPU_12656	BRALA07528
STRPU_15484	BRALA07213
STRPU_22398	BRALA15333
STRPU_22389	BRALA10958
STRPU_06601	BRALA12233
STRPU_03424	BRALA14712
STRPU_14390	BRALA16974
STRPU_20210	BRALA24834
STRPU_22001	BRALA34133
STRPU_05689	BRALA08318
STRPU_18180	BRALA00985
STRPU_10186	BRALA29976
STRPU_09507	BRALA09831
STRPU_08345	BRALA06274
STRPU_15636	BRALA25853
STRPU_16624	BRALA20996
STRPU_10523	BRALA26678
STRPU_23507	BRALA12717
STRPU_20136	BRALA03046
STRPU_17488	BRALA25407
STRPU_25259	BRALA20025
STRPU_26811	BRALA08372
STRPU_23730	BRALA17356
STRPU_24141	BRALA17480
STRPU_04135	BRALA06823
STRPU_17221	BRALA16849
STRPU_20663	BRALA18862
STRPU_10226	BRALA31820
STRPU_25630	BRALA19125
STRPU_15457	BRALA22179
STRPU_09508	BRALA11720
STRPU_08072	BRALA01475
STRPU_14516	BRALA15008
STRPU_10965	BRALA15796
STRPU_19558	BRALA02737
STRPU_26392	BRALA20874
STRPU_26369	BRALA14570
STRPU_21001	BRALA22528
STRPU_22299	BRALA12748
STRPU_21004	BRALA26122
STRPU_09616	BRALA31418
STRPU_08647	BRALA13038
STRPU_16064	BRALA12683
STRPU_26848	BRALA21743
STRPU_18749	BRALA01042
STRPU_25900	BRALA05735
STRPU_23338	BRALA28234
STRPU_17833	BRALA01476
STRPU_18897	BRALA01063
STRPU_11531	BRALA02164
STRPU_23901	BRALA20312
STRPU_22092	BRALA00142
STRPU_21005	BRALA26251
STRPU_22010	BRALA27074
STRPU_26074	BRALA03436
STRPU_13647	BRALA14041
STRPU_09891	BRALA32679
STRPU_20437	BRALA30973
STRPU_22289	BRALA09365
STRPU_05005	BRALA11740
STRPU_11060	BRALA15185
STRPU_24309	BRALA09668
STRPU_03141	BRALA22950
STRPU_21351	BRALA24992
STRPU_25256	BRALA20552
STRPU_05751	BRALA22940
STRPU_08381	BRALA16752
STRPU_19230	BRALA17052
STRPU_21058	BRALA22489
STRPU_26318	BRALA03187
STRPU_02902	BRALA24120
STRPU_12966	BRALA16226
STRPU_27293	BRALA34824
STRPU_25262	BRALA19991
STRPU_21177	BRALA21484
STRPU_09881	BRALA16274
STRPU_22414	BRALA20052
STRPU_05449	BRALA11906
STRPU_27026	BRALA17108
STRPU_09872	BRALA28885
STRPU_15278	BRALA28939
STRPU_09873	BRALA20460
STRPU_20777	BRALA22293
STRPU_26024	BRALA25618
STRPU_17940	BRALA28202
STRPU_02920	BRALA35576
STRPU_08275	BRALA19458
STRPU_04376	BRALA06690
STRPU_18785	BRALA01039
STRPU_26234	BRALA21641
STRPU_26827	BRALA09600
STRPU_21842	BRALA20898
STRPU_21562	BRALA29210
STRPU_22196	BRALA27665
STRPU_04780	BRALA20677
STRPU_20584	BRALA22479
STRPU_17760	BRALA31268
STRPU_09338	BRALA27931
STRPU_24270	BRALA03688
STRPU_06068	BRALA24695
STRPU_06069	BRALA06099
STRPU_06698	BRALA05940
STRPU_25395	BRALA03297
STRPU_25033	BRALA11330
STRPU_21836	BRALA29568
STRPU_05446	BRALA31204
STRPU_20626	BRALA30972
STRPU_23709	BRALA19766
STRPU_25634	BRALA16487
STRPU_08961	BRALA13013
STRPU_14351	BRALA22498
STRPU_18689	BRALA05364
STRPU_18839	BRALA00734
STRPU_20211	BRALA05805
STRPU_05245	BRALA19408
STRPU_01814	BRALA16909
STRPU_08329	BRALA12873
STRPU_18058	BRALA19017
STRPU_24426	BRALA29964
STRPU_10389	BRALA31419
STRPU_08081	BRALA13970
STRPU_12876	BRALA08907
STRPU_04551	BRALA03671
STRPU_27425	BRALA01574
STRPU_25382	BRALA03096
STRPU_12587	BRALA07712
STRPU_18033	BRALA19706
STRPU_13971	BRALA09160
STRPU_21923	BRALA18408
STRPU_05387	BRALA11508
STRPU_26050	BRALA27319
STRPU_15338	BRALA07226
STRPU_07420	BRALA21911
STRPU_14728	BRALA30098
STRPU_19762	BRALA23670
STRPU_27336	BRALA21731
STRPU_26458	BRALA16553
STRPU_07106	BRALA16643
STRPU_26381	BRALA18547
STRPU_24428	BRALA29464
STRPU_24366	BRALA14949
STRPU_24300	BRALA02116
STRPU_06012	BRALA05992
STRPU_12967	BRALA13456
STRPU_22292	BRALA12778
STRPU_22437	BRALA00085
STRPU_20945	BRALA15259
STRPU_22648	BRALA21727
STRPU_22694	BRALA28146
STRPU_01504	BRALA23683
STRPU_19536	BRALA10185
STRPU_23783	BRALA07772
STRPU_24627	BRALA04665
STRPU_13466	BRALA06329
STRPU_21450	BRALA28843
STRPU_23524	BRALA12723
STRPU_09536	BRALA24483
STRPU_04998	BRALA00237
STRPU_11184	BRALA15450
STRPU_17888	BRALA27971
STRPU_04103	BRALA31941
STRPU_05944	BRALA16205
STRPU_10225	BRALA12502
STRPU_10221	BRALA29846
STRPU_14388	BRALA23591
STRPU_25333	BRALA17677
STRPU_17936	BRALA33702
STRPU_17207	BRALA33934
STRPU_17257	BRALA27970
STRPU_22692	BRALA12753
STRPU_26927	BRALA30073
STRPU_12995	BRALA18263
STRPU_11349	BRALA05383
STRPU_12602	BRALA23391
STRPU_19460	BRALA10147
STRPU_04188	BRALA24376
STRPU_06236	BRALA23797
STRPU_25036	BRALA04611
STRPU_13193	BRALA25727
STRPU_14121	BRALA22667
STRPU_14022	BRALA12897
STRPU_09475	BRALA07643
STRPU_26168	BRALA21239
STRPU_25931	BRALA03379
STRPU_14730	BRALA23593
STRPU_02770	BRALA31860
STRPU_22226	BRALA30026
STRPU_05236	BRALA15920
STRPU_04694	BRALA25249
STRPU_08358	BRALA13128
STRPU_25403	BRALA34981
STRPU_25267	BRALA22412
STRPU_08876	BRALA06320
STRPU_09538	BRALA29840
STRPU_06352	BRALA06075
STRPU_13308	BRALA18137
STRPU_12581	BRALA23387
STRPU_23916	BRALA34106
STRPU_17171	BRALA16865
STRPU_21131	BRALA15267
STRPU_13903	BRALA09189
STRPU_03630	BRALA23080
STRPU_13546	BRALA14465
STRPU_23533	BRALA17300
STRPU_21207	BRALA12001
STRPU_19742	BRALA10094
STRPU_23561	BRALA17597
STRPU_24074	BRALA06916
STRPU_09509	BRALA29990
STRPU_05851	BRALA08279
STRPU_16902	BRALA29234
STRPU_20026	BRALA10122
STRPU_22506	BRALA19607
STRPU_15531	BRALA28152
STRPU_03307	BRALA23895
STRPU_10239	BRALA27465
STRPU_07159	BRALA15146
STRPU_09653	BRALA21466
