Orthogroup	BRAFL	SACKO_ok
OG0008373	bflo_03244	SACKO_33144
OG0008374	bflo_12063	SACKO_27538
OG0008376	bflo_25518	SACKO_10675
OG0008377	bflo_18878	SACKO_12918
OG0008378	bflo_00435	SACKO_10377
OG0008381	bflo_09299	SACKO_07159
OG0008382	bflo_13185	SACKO_29648
OG0008383	bflo_25105	SACKO_02076
OG0008384	bflo_24417	SACKO_16265
OG0008386	bflo_25355	SACKO_27472
OG0008387	bflo_21043	SACKO_33021
OG0008388	bflo_23360	SACKO_32385
OG0008389	bflo_22885	SACKO_22079
OG0008390	bflo_25300	SACKO_14959
OG0008391	bflo_16567	SACKO_17634
OG0008392	bflo_23144	SACKO_00948
OG0008396	bflo_27074, bflo_13271	SACKO_26838
OG0008398	bflo_24094	SACKO_20292
OG0008399	bflo_20395	SACKO_20170
OG0008400	bflo_25665	SACKO_29258
OG0008401	bflo_12127	SACKO_32056
OG0008402	bflo_01788	SACKO_27897
OG0008403	bflo_17519	SACKO_10358
OG0008404	bflo_16793	SACKO_19494
OG0008405	bflo_02103	SACKO_05017
OG0008405	bflo_04214, bflo_19139	SACKO_21843
OG0008406	bflo_26326	SACKO_09774
OG0008410	bflo_19466	SACKO_06644
OG0008411	bflo_19277	SACKO_31238
OG0008412	bflo_06204	SACKO_31465
OG0008414	bflo_08691	SACKO_24605
OG0008415	bflo_14538	SACKO_10605
OG0008416	bflo_13157	SACKO_07981
OG0008417	bflo_10745, bflo_09873	SACKO_07461
OG0008418	bflo_22363	SACKO_27284
OG0008419	bflo_22615	SACKO_09089
OG0008422	bflo_18567	SACKO_05233
OG0008423	bflo_25197	SACKO_25879
OG0008424	bflo_04295	SACKO_12089
OG0008425	bflo_13835	SACKO_18969
OG0008427	bflo_06302	SACKO_03641
OG0008432	bflo_14749	SACKO_00092
OG0008435	bflo_10663, bflo_10665	SACKO_21475
OG0008437	bflo_00866	SACKO_06418
OG0008443	bflo_17736	SACKO_30306
OG0008444	bflo_07626	SACKO_29560
OG0008446	bflo_06858	SACKO_14990, SACKO_32364
OG0008448	bflo_13952	SACKO_05222
OG0008453	bflo_10469	SACKO_05043
OG0008457	bflo_06601	SACKO_05188
OG0008460	bflo_10540, bflo_09075	SACKO_33514, SACKO_08285
OG0008462	bflo_06025	SACKO_03459
OG0008507	bflo_05783	SACKO_11856
OG0008509	bflo_24600	SACKO_34165
OG0008512	bflo_16997, bflo_16998	SACKO_27473
OG0008513	bflo_05873	SACKO_33349
OG0008514	bflo_15478	SACKO_30655
OG0008515	bflo_04844	SACKO_00968
OG0008516	bflo_13080	SACKO_01041
OG0008519	bflo_18269	SACKO_16908
OG0008521	bflo_16657	SACKO_18843, SACKO_27103, SACKO_04526
OG0008521	bflo_19560, bflo_19562	SACKO_11837
OG0008524	bflo_20429	SACKO_18249
OG0008526	bflo_25321	SACKO_18162
OG0008527	bflo_06389	SACKO_27989
OG0008528	bflo_05777	SACKO_33117
OG0008529	bflo_03906	SACKO_14807
OG0008530	bflo_07528	SACKO_05849
OG0008531	bflo_21782	SACKO_22344, SACKO_33747
OG0008532	bflo_09671	SACKO_06309
OG0008533	bflo_18027	SACKO_33065
OG0008534	bflo_09494	SACKO_27269
OG0008535	bflo_09068	SACKO_06283
OG0008536	bflo_26445	SACKO_19691
OG0008539	bflo_12416	SACKO_17926
OG0008540	bflo_08478	SACKO_15517
OG0008541	bflo_16116	SACKO_08299
OG0008542	bflo_06695	SACKO_11862
OG0008543	bflo_02448	SACKO_30176
OG0008544	bflo_06925	SACKO_10542
OG0008545	bflo_08710	SACKO_10539
OG0008546	bflo_13964	SACKO_00283
OG0008547	bflo_24641	SACKO_28850
OG0008550	bflo_13467	SACKO_20311
OG0008551	bflo_18054	SACKO_03644
OG0008555	bflo_04455	SACKO_10140
OG0008556	bflo_05177	SACKO_00676
OG0008557	bflo_17035, bflo_16733	SACKO_29463
OG0008558	bflo_03229	SACKO_10704
OG0008560	bflo_04077	SACKO_05726
OG0008561	bflo_20126	SACKO_07140
OG0008562	bflo_17593	SACKO_29519
OG0008563	bflo_20452	SACKO_03275
OG0008564	bflo_11404	SACKO_02849
OG0008565	bflo_05748	SACKO_32260
OG0008567	bflo_14366	SACKO_02264, SACKO_32409
OG0008569	bflo_12544, bflo_19168	SACKO_03846, SACKO_15981
OG0008570	bflo_23263	SACKO_04501
OG0008572	bflo_04448	SACKO_20783
OG0008573	bflo_06641	SACKO_17995
OG0008574	bflo_09936	SACKO_08771
OG0008575	bflo_09841	SACKO_03588
OG0008576	bflo_08767	SACKO_02684
OG0008578	bflo_13092	SACKO_13387
OG0008579	bflo_25506	SACKO_21530
OG0008580	bflo_02696, bflo_26690, bflo_02267	SACKO_11490
OG0008582	bflo_07339	SACKO_02654
OG0008583	bflo_01082	SACKO_11273
OG0008587	bflo_07744	SACKO_01377
OG0008588	bflo_23737	SACKO_24478
OG0008589	bflo_11133	SACKO_32031, SACKO_32065
OG0008590	bflo_22971	SACKO_22045
OG0008591	bflo_20888	SACKO_18101
OG0008592	bflo_16706	SACKO_27409
OG0008593	bflo_11100	SACKO_33732
OG0008594	bflo_19036	SACKO_32447
OG0008595	bflo_03899	SACKO_27336
OG0008596	bflo_18694	SACKO_12881
OG0008597	bflo_27120, bflo_14183	SACKO_25079
OG0008599	bflo_06632	SACKO_16573
OG0008600	bflo_09225	SACKO_03734
OG0008602	bflo_21727	SACKO_20442
OG0008603	bflo_20371	SACKO_25142
OG0008604	bflo_23667	SACKO_04230
OG0008605	bflo_10551	SACKO_24073
OG0008607	bflo_16395	SACKO_20106
OG0008608	bflo_24503	SACKO_03816
OG0008609	bflo_23813	SACKO_19619
OG0008610	bflo_09495	SACKO_11397
OG0008611	bflo_17065	SACKO_08832
OG0008612	bflo_15903	SACKO_16021
OG0008613	bflo_12108	SACKO_21870
OG0008614	bflo_14387	SACKO_15340
OG0008617	bflo_03167, bflo_11616	SACKO_32528
OG0008618	bflo_11481, bflo_12026, bflo_12485	SACKO_16210
OG0008620	bflo_06625	SACKO_29275
OG0008623	bflo_00397	SACKO_29801
OG0008624	bflo_13949	SACKO_15588
OG0008625	bflo_13520, bflo_13168	SACKO_34203
OG0008626	bflo_12655	SACKO_16384
OG0008627	bflo_14368	SACKO_29662
OG0008628	bflo_14884	SACKO_24939
OG0008629	bflo_06061	SACKO_07818
OG0008630	bflo_19872, bflo_20694	SACKO_18262
OG0008632	bflo_19170	SACKO_28486
OG0008634	bflo_20155	SACKO_02168
OG0008636	bflo_06070	SACKO_08691
OG0008637	bflo_24442	SACKO_22322
OG0008638	bflo_08322	SACKO_21588
OG0008639	bflo_18095	SACKO_01769
OG0008640	bflo_13625	SACKO_05721
OG0008641	bflo_01329	SACKO_01332
OG0008642	bflo_13001	SACKO_15690
OG0008643	bflo_10943	SACKO_20513, SACKO_20505
OG0008644	bflo_10691	SACKO_13739
OG0008646	bflo_18097	SACKO_12266
OG0008647	bflo_01564	SACKO_15173
OG0008648	bflo_11509	SACKO_12351
OG0008649	bflo_08992	SACKO_17681
OG0008650	bflo_20218	SACKO_12726, SACKO_29320, SACKO_23690
OG0008651	bflo_00812	SACKO_32611
OG0008653	bflo_05422	SACKO_06618
OG0008654	bflo_22977	SACKO_22072
OG0008655	bflo_11937	SACKO_21958
OG0008656	bflo_14876	SACKO_17690
OG0008657	bflo_12950	SACKO_05034
OG0008658	bflo_01987	SACKO_00090
OG0008660	bflo_05706, bflo_26802	SACKO_05153
OG0008661	bflo_10401	SACKO_30201
OG0008665	bflo_07367	SACKO_20629, SACKO_20072
OG0008666	bflo_05647	SACKO_12533
OG0008668	bflo_05289	SACKO_33597
OG0008669	bflo_08972	SACKO_04190
OG0008671	bflo_26868, bflo_07878	SACKO_25722
OG0008672	bflo_05851	SACKO_12296
OG0008673	bflo_16309	SACKO_02317
OG0008674	bflo_15118	SACKO_19515
OG0008675	bflo_05167	SACKO_03146
OG0008676	bflo_21049	SACKO_16294
OG0008677	bflo_25713	SACKO_11484
OG0008678	bflo_20440	SACKO_00719
OG0008680	bflo_09791	SACKO_03155
OG0008681	bflo_01433	SACKO_28392
OG0008682	bflo_03828	SACKO_15483
OG0008683	bflo_24177	SACKO_22641
OG0008684	bflo_00413	SACKO_04824
OG0008685	bflo_13111	SACKO_25773
OG0008693	bflo_09605	SACKO_17790
OG0008694	bflo_21495	SACKO_16237
OG0008695	bflo_15236	SACKO_12998, SACKO_09003, SACKO_14456
OG0008696	bflo_14306	SACKO_30577
OG0008697	bflo_16865	SACKO_03172
OG0008698	bflo_07341	SACKO_30274
OG0008705	bflo_00932	SACKO_11738
OG0008710	bflo_15280, bflo_15098	SACKO_09506, SACKO_14385
OG0008712	bflo_09406	SACKO_11076, SACKO_31448, SACKO_11026, SACKO_31441, SACKO_14367, SACKO_31449
OG0008753	bflo_15547	SACKO_13660
OG0008760	bflo_19040	SACKO_07012
OG0008762	bflo_05577	SACKO_02435
OG0008763	bflo_18113	SACKO_11369
OG0008765	bflo_00424	SACKO_22622
OG0008766	bflo_06076	SACKO_12713, SACKO_14917
OG0008767	bflo_01649	SACKO_08111
OG0008770	bflo_14257	SACKO_06205
OG0008771	bflo_00893	SACKO_14179
OG0008772	bflo_24343	SACKO_33428, SACKO_25990
OG0008773	bflo_12400	SACKO_02170
OG0008774	bflo_03429	SACKO_32225, SACKO_32234
OG0008778	bflo_06309	SACKO_12202
OG0008779	bflo_00968	SACKO_09527
OG0008780	bflo_22312	SACKO_00163
OG0008781	bflo_11182	SACKO_26600
OG0008782	bflo_01498	SACKO_09882
OG0008784	bflo_25320	SACKO_07353
OG0008786	bflo_11902	SACKO_26459
OG0008787	bflo_06604	SACKO_21568, SACKO_05710, SACKO_21577, SACKO_11082, SACKO_11671, SACKO_25333, SACKO_20832
OG0008788	bflo_19220	SACKO_04166
OG0008789	bflo_14444	SACKO_03607
OG0008790	bflo_08227	SACKO_12000
OG0008792	bflo_08494	SACKO_15515
OG0008793	bflo_09375	SACKO_14265
OG0008794	bflo_14261	SACKO_30610
OG0008796	bflo_16644	SACKO_25740
OG0008797	bflo_20992	SACKO_08874
OG0008798	bflo_15040	SACKO_23285
OG0008799	bflo_16333	SACKO_22782
OG0008800	bflo_05511	SACKO_24363
OG0008801	bflo_03388	SACKO_19151
OG0008802	bflo_23713	SACKO_28656
OG0008803	bflo_15393, bflo_15072	SACKO_01459, SACKO_10275
OG0008804	bflo_06638	SACKO_05230
OG0008805	bflo_06975	SACKO_10410
OG0008806	bflo_23270	SACKO_28459
OG0008809	bflo_12761, bflo_20375	SACKO_20719
OG0008810	bflo_17626	SACKO_27356
OG0008811	bflo_13325	SACKO_12240
OG0008812	bflo_05591	SACKO_02313
OG0008813	bflo_26315, bflo_05773	SACKO_07494, SACKO_07497
OG0008814	bflo_01677, bflo_07080	SACKO_11500
OG0008820	bflo_01093	SACKO_28470
OG0008821	bflo_04457	SACKO_20754
OG0008822	bflo_22877	SACKO_33376
OG0008823	bflo_20458	SACKO_19084
OG0008824	bflo_15812	SACKO_09284
OG0008825	bflo_20625	SACKO_03788
OG0008826	bflo_25727	SACKO_23205
OG0008827	bflo_22836	SACKO_18069
OG0008828	bflo_02345	SACKO_23059
OG0008829	bflo_08652	SACKO_19900
OG0008830	bflo_25295	SACKO_23224
OG0008831	bflo_04901	SACKO_07053
OG0008832	bflo_24617	SACKO_33791
OG0008833	bflo_10718, bflo_15368	SACKO_03143
OG0008834	bflo_05887	SACKO_12589
OG0008835	bflo_21824	SACKO_22088
OG0008836	bflo_20240	SACKO_18823
OG0008837	bflo_20413	SACKO_04349
OG0008838	bflo_11202	SACKO_31711
OG0008840	bflo_12618	SACKO_15658
OG0008841	bflo_23274	SACKO_24893
OG0008842	bflo_18224	SACKO_13860
OG0008844	bflo_13108	SACKO_25781
OG0008845	bflo_20567, bflo_20568	SACKO_31278
OG0008846	bflo_14702	SACKO_15198
OG0008847	bflo_18075	SACKO_09948
OG0008848	bflo_19115, bflo_14671	SACKO_31485
OG0008850	bflo_09038	SACKO_25688
OG0008851	bflo_15814	SACKO_16117
OG0008853	bflo_24393	SACKO_12581
OG0008855	bflo_16617	SACKO_02603
OG0008857	bflo_24325	SACKO_28817
OG0008858	bflo_10574	SACKO_04544
OG0008859	bflo_03999	SACKO_30273, SACKO_30277
OG0008860	bflo_13874	SACKO_19945
OG0008861	bflo_13857	SACKO_19967
OG0008862	bflo_26402, bflo_26404	SACKO_26624
OG0008863	bflo_13829	SACKO_13432
OG0008864	bflo_11588	SACKO_15974
OG0008866	bflo_21940	SACKO_09229
OG0008867	bflo_07708	SACKO_02922
OG0008868	bflo_23424	SACKO_33364
OG0008870	bflo_20316	SACKO_05458
OG0008871	bflo_14578	SACKO_13541
OG0008872	bflo_25884	SACKO_08646
OG0008873	bflo_08253, bflo_13362, bflo_13620, bflo_13779, bflo_25571	SACKO_08548
OG0008875	bflo_03389	SACKO_16520
OG0008876	bflo_07526	SACKO_05846
OG0008877	bflo_23290	SACKO_19989
OG0008878	bflo_11933	SACKO_25447
OG0008879	bflo_22896	SACKO_20201
OG0008880	bflo_17675	SACKO_31304
OG0008881	bflo_07046	SACKO_12896
OG0008883	bflo_20328	SACKO_05755
OG0008885	bflo_00571	SACKO_16310
OG0008886	bflo_05153, bflo_09070	SACKO_30524
OG0008888	bflo_23727	SACKO_11941
OG0008889	bflo_25635	SACKO_12794
OG0008891	bflo_09549	SACKO_30271
OG0008892	bflo_05290	SACKO_13718
OG0008893	bflo_24649	SACKO_29444
OG0008894	bflo_06764	SACKO_14899
OG0008896	bflo_13367	SACKO_04877
OG0008897	bflo_23025	SACKO_24526
OG0008898	bflo_08055	SACKO_17097
OG0008900	bflo_23072	SACKO_12348
OG0008901	bflo_12195	SACKO_26444
OG0008903	bflo_11258	SACKO_26101
OG0008904	bflo_21160, bflo_27365, bflo_24194, bflo_14136, bflo_01041, bflo_07910	SACKO_26416, SACKO_20580, SACKO_26415
OG0008907	bflo_23433	SACKO_06714
OG0008908	bflo_18286	SACKO_32602
OG0008910	bflo_12046	SACKO_04009
OG0008914	bflo_14245	SACKO_30633
OG0008915	bflo_13355	SACKO_12458
OG0008916	bflo_17897, bflo_17442	SACKO_03649
OG0008917	bflo_14279	SACKO_07586
OG0008918	bflo_06312	SACKO_31464
OG0008923	bflo_10626	SACKO_02295
OG0008924	bflo_11447	SACKO_01132
OG0008925	bflo_11366	SACKO_26439
OG0008927	bflo_26215	SACKO_27085
OG0008929	bflo_06279	SACKO_23134
OG0008931	bflo_05606	SACKO_24725
OG0008934	bflo_07418	SACKO_11364
OG0008936	bflo_06399	SACKO_03468
OG0008940	bflo_18385	SACKO_04439
OG0008941	bflo_16652	SACKO_23587
OG0008942	bflo_05700	SACKO_14733
OG0008945	bflo_20264	SACKO_09664
OG0008946	bflo_14917	SACKO_11586
OG0008955	bflo_01456	SACKO_11388
OG0008959	bflo_05761	SACKO_29424
OG0008969	bflo_13370	SACKO_26759
OG0008977	bflo_14198	SACKO_06523
OG0008984	bflo_22697, bflo_06243, bflo_23393	SACKO_10656, SACKO_10636, SACKO_10647, SACKO_33322
OG0008989	bflo_16525, bflo_16040, bflo_11555	SACKO_07873
OG0008990	bflo_02482	SACKO_19986
OG0009001	bflo_15926, bflo_15919, bflo_16786, bflo_15927, bflo_23078	SACKO_02682, SACKO_20552
OG0009003	bflo_21783	SACKO_14700, SACKO_14701, SACKO_14695
OG0009044	bflo_05674	SACKO_12054
OG0009045	bflo_07725	SACKO_14680, SACKO_34179
OG0009047	bflo_24202	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636
OG0009048	bflo_23453	SACKO_09946, SACKO_09963
OG0009052	bflo_22515	SACKO_18314
OG0009054	bflo_14341	SACKO_30572
OG0009055	bflo_21778	SACKO_27169
OG0009056	bflo_15222	SACKO_03848
OG0009057	bflo_16067	SACKO_22809
OG0009059	bflo_13709	SACKO_12125
OG0009061	bflo_05166	SACKO_04012
OG0009064	bflo_24119	SACKO_07223
OG0009066	bflo_20088	SACKO_08554
OG0009067	bflo_22563	SACKO_22842
OG0009069	bflo_16424	SACKO_22563
OG0009070	bflo_03472	SACKO_14228
OG0009071	bflo_18034	SACKO_17641
OG0009074	bflo_14715	SACKO_07397
OG0009076	bflo_23517	SACKO_27821
OG0009079	bflo_12789	SACKO_19018
OG0009080	bflo_16743, bflo_16839	SACKO_10272
OG0009081	bflo_08715	SACKO_29449
OG0009082	bflo_07395	SACKO_18411
OG0009083	bflo_05597	SACKO_10136
OG0009084	bflo_11022	SACKO_23691
OG0009085	bflo_25117	SACKO_09565
OG0009086	bflo_07370	SACKO_21803
OG0009087	bflo_13065	SACKO_17618
OG0009088	bflo_21243, bflo_21209	SACKO_26281
OG0009089	bflo_07099	SACKO_05838
OG0009090	bflo_11597	SACKO_30817
OG0009091	bflo_22641	SACKO_28669
OG0009092	bflo_26377	SACKO_07370
OG0009093	bflo_15565	SACKO_08198
OG0009094	bflo_22621	SACKO_22020
OG0009095	bflo_14035	SACKO_26849
OG0009096	bflo_24792	SACKO_31121
OG0009098	bflo_12475	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318
OG0009100	bflo_21085, bflo_24905	SACKO_04451
OG0009102	bflo_13123, bflo_12698, bflo_13124	SACKO_19234
OG0009103	bflo_23150	SACKO_28777
OG0009105	bflo_15546	SACKO_20436
OG0009106	bflo_05633	SACKO_05108
OG0009107	bflo_09398	SACKO_10304
OG0009108	bflo_07824, bflo_07822	SACKO_05948
OG0009110	bflo_00202	SACKO_15361
OG0009111	bflo_20087	SACKO_08274
OG0009112	bflo_03353	SACKO_10857
OG0009113	bflo_21396	SACKO_15024
OG0009114	bflo_17967	SACKO_10354, SACKO_06480
OG0009117	bflo_23528	SACKO_27831
OG0009118	bflo_25656	SACKO_14882
OG0009119	bflo_12254	SACKO_10667
OG0009120	bflo_06567	SACKO_12101
OG0009125	bflo_15841	SACKO_33711
OG0009126	bflo_10871	SACKO_01202, SACKO_17528
OG0009127	bflo_11742	SACKO_32518
OG0009129	bflo_16618	SACKO_25839
OG0009131	bflo_11124	SACKO_30816
OG0009133	bflo_00898	SACKO_13795
OG0009134	bflo_00730	SACKO_03591
OG0009135	bflo_24563	SACKO_20285
OG0009136	bflo_22380	SACKO_03530
OG0009137	bflo_17139	SACKO_12020
OG0009138	bflo_09940	SACKO_00889
OG0009140	bflo_12958	SACKO_11760
OG0009142	bflo_21668	SACKO_01425
OG0009143	bflo_12391	SACKO_12153
OG0009144	bflo_08761	SACKO_03388
OG0009145	bflo_22511	SACKO_17823
OG0009148	bflo_06470	SACKO_15719
OG0009149	bflo_12065	SACKO_27544
OG0009150	bflo_11793	SACKO_11999
OG0009151	bflo_07484	SACKO_01320
OG0009152	bflo_08516	SACKO_14212
OG0009153	bflo_20318	SACKO_03774
OG0009154	bflo_00261	SACKO_15797
OG0009157	bflo_09443	SACKO_07075
OG0009159	bflo_22690	SACKO_28083, SACKO_32600, SACKO_29893
OG0009163	bflo_23069	SACKO_24901
OG0009164	bflo_26176	SACKO_27024
OG0009165	bflo_14508	SACKO_30574
OG0009166	bflo_01482	SACKO_23331
OG0009167	bflo_16639	SACKO_00271
OG0009168	bflo_16402	SACKO_32283
OG0009169	bflo_11409	SACKO_30255
OG0009170	bflo_09436	SACKO_21469
OG0009172	bflo_18774	SACKO_22965
OG0009174	bflo_10782	SACKO_16646
OG0009175	bflo_06260	SACKO_24256
OG0009176	bflo_24859	SACKO_24735
OG0009180	bflo_21947	SACKO_04379
OG0009181	bflo_06599	SACKO_21322
OG0009182	bflo_14498	SACKO_27426
OG0009183	bflo_18436	SACKO_00815
OG0009188	bflo_05025	SACKO_19697
OG0009188	bflo_05023	SACKO_24756
OG0009190	bflo_20876	SACKO_28508
OG0009193	bflo_11908	SACKO_18294
OG0009194	bflo_14814	SACKO_15260
OG0009195	bflo_05763	SACKO_29540
OG0009216	bflo_18087, bflo_06793	SACKO_32486, SACKO_27997
OG0009217	bflo_21147, bflo_20863	SACKO_24499
OG0009222	bflo_07155	SACKO_11007, SACKO_22927, SACKO_05065
OG0009225	bflo_00926	SACKO_18531
OG0009226	bflo_07634, bflo_07633	SACKO_21377
OG0009230	bflo_24444	SACKO_13672
OG0009231	bflo_13845	SACKO_07855
OG0009232	bflo_24947	SACKO_11218
OG0009238	bflo_06926	SACKO_29134, SACKO_19696, SACKO_12243
OG0009288	bflo_02908	SACKO_03100, SACKO_03099
OG0009291	bflo_23801	SACKO_20223
OG0009293	bflo_25608	SACKO_20951
OG0009294	bflo_16140	SACKO_32300
OG0009295	bflo_23834, bflo_19262	SACKO_16735, SACKO_06776, SACKO_15221, SACKO_15219, SACKO_06795, SACKO_06803
OG0009296	bflo_05038	SACKO_32309, SACKO_18113
OG0009298	bflo_17348	SACKO_20807
OG0009301	bflo_10683	SACKO_29555
OG0009305	bflo_00876	SACKO_26689
OG0009306	bflo_20146	SACKO_34006
OG0009307	bflo_23417	SACKO_28641
OG0009309	bflo_09601	SACKO_12901, SACKO_12909
OG0009310	bflo_25881	SACKO_14268
OG0009311	bflo_15286	SACKO_15543, SACKO_15571
OG0009312	bflo_03363	SACKO_05731
OG0009313	bflo_23398	SACKO_33908
OG0009314	bflo_12403	SACKO_27933
OG0009316	bflo_09550	SACKO_30254, SACKO_30217
OG0009319	bflo_10374	SACKO_00961
OG0009321	bflo_24450	SACKO_04398
OG0009324	bflo_10582, bflo_09345	SACKO_31610
OG0009325	bflo_11138	SACKO_01246
OG0009327	bflo_03544	SACKO_11558
OG0009328	bflo_23762	SACKO_21643
OG0009330	bflo_25312	SACKO_02830
OG0009333	bflo_11077	SACKO_23728, SACKO_01714, SACKO_23721
OG0009334	bflo_10587	SACKO_30531
OG0009335	bflo_26202	SACKO_14699
OG0009336	bflo_14071	SACKO_23168
OG0009337	bflo_03072	SACKO_26815
OG0009338	bflo_14635	SACKO_14424
OG0009339	bflo_01954	SACKO_08588
OG0009340	bflo_05682	SACKO_12080
OG0009341	bflo_17550	SACKO_06143
OG0009343	bflo_11599	SACKO_30811
OG0009345	bflo_00768	SACKO_12921
OG0009348	bflo_20774, bflo_20789, bflo_27344	SACKO_19894, SACKO_19885, SACKO_19891
OG0009349	bflo_18536	SACKO_10248
OG0009350	bflo_11651	SACKO_16923
OG0009351	bflo_19240	SACKO_04969
OG0009352	bflo_10042	SACKO_15014
OG0009353	bflo_07904, bflo_07331	SACKO_22434
OG0009354	bflo_13067	SACKO_19950
OG0009358	bflo_19438, bflo_27301	SACKO_12867
OG0009359	bflo_06081, bflo_05721, bflo_05722	SACKO_19912, SACKO_15468
OG0009360	bflo_12494	SACKO_31489
OG0009361	bflo_02270	SACKO_22374
OG0009363	bflo_19842	SACKO_05773
OG0009365	bflo_08441	SACKO_22712
OG0009368	bflo_17069	SACKO_00561, SACKO_00568
OG0009369	bflo_12118	SACKO_25491
OG0009370	bflo_13910	SACKO_29635
OG0009374	bflo_09871	SACKO_25139
OG0009375	bflo_05371, bflo_05372	SACKO_00760
OG0009377	bflo_16488	SACKO_04691
OG0009378	bflo_25145	SACKO_21755
OG0009380	bflo_13853	SACKO_02163
OG0009382	bflo_16656	SACKO_00235
OG0009383	bflo_13768	SACKO_11485
OG0009384	bflo_21228	SACKO_25808
OG0009385	bflo_19985	SACKO_21275
OG0009387	bflo_13448	SACKO_07991
OG0009389	bflo_22669	SACKO_14693
OG0009390	bflo_14283	SACKO_14487
OG0009393	bflo_22788	SACKO_10622
OG0009394	bflo_16062	SACKO_14569
OG0009395	bflo_15123	SACKO_23018
OG0009396	bflo_01435	SACKO_17442
OG0009399	bflo_22264	SACKO_30676
OG0009400	bflo_21343	SACKO_28914
OG0009401	bflo_09291	SACKO_20923, SACKO_17106
OG0009402	bflo_13929	SACKO_21279
OG0009404	bflo_17552	SACKO_32585
OG0009405	bflo_06216	SACKO_15837
OG0009406	bflo_14116	SACKO_21166, SACKO_01134, SACKO_24385
OG0009407	bflo_22989	SACKO_27198
OG0009408	bflo_20272	SACKO_29346
OG0009409	bflo_09265	SACKO_23562
OG0009410	bflo_11615	SACKO_23619
OG0009412	bflo_11350	SACKO_26461
OG0009415	bflo_05298	SACKO_23263
OG0009419	bflo_06995	SACKO_27854
OG0009421	bflo_26210	SACKO_19199
OG0009422	bflo_23998	SACKO_08625, SACKO_14523
OG0009423	bflo_26380	SACKO_13936
OG0009425	bflo_00799	SACKO_12740
OG0009426	bflo_06404	SACKO_07277, SACKO_23127
OG0009427	bflo_01158, bflo_01685	SACKO_31790
OG0009428	bflo_08073	SACKO_03859
OG0009430	bflo_08785	SACKO_24961
OG0009434	bflo_20190	SACKO_31236
OG0009436	bflo_06759	SACKO_12068
OG0009440	bflo_20972	SACKO_11969
OG0009448	bflo_21117	SACKO_20159
OG0009449	bflo_15029	SACKO_19904
OG0009451	bflo_08820	SACKO_25610
OG0009452	bflo_12856	SACKO_27896
OG0009455	bflo_10318	SACKO_24134
OG0009472	bflo_24709	SACKO_20621, SACKO_13646
OG0009474	bflo_00354	SACKO_03262
OG0009483	bflo_12506	SACKO_30395
OG0009485	bflo_23134	SACKO_28193
OG0009490	bflo_15638, bflo_16174, bflo_04855, bflo_08152, bflo_03723, bflo_14096, bflo_04897	SACKO_04390, SACKO_17060
OG0009492	bflo_26982, bflo_10962	SACKO_22353
OG0009492	bflo_10964, bflo_10519, bflo_23711, bflo_08865, bflo_14581, bflo_10571	SACKO_22354
OG0009495	bflo_17761	SACKO_25217
OG0009497	bflo_26304	SACKO_01543, SACKO_01582, SACKO_01562, SACKO_01538, SACKO_01542, SACKO_01558, SACKO_01555, SACKO_01545, SACKO_01706
OG0009543	bflo_21004	SACKO_04373
OG0009544	bflo_16890	SACKO_31371
OG0009548	bflo_07984	SACKO_10727
OG0009552	bflo_22940	SACKO_28769
OG0009554	bflo_06486	SACKO_23458
OG0009555	bflo_02779, bflo_07709	SACKO_13517
OG0009563	bflo_20778	SACKO_20109
OG0009567	bflo_13717, bflo_11210	SACKO_23713
OG0009568	bflo_15563	SACKO_17521
OG0009570	bflo_11610	SACKO_25466
OG0009571	bflo_06386	SACKO_14018, SACKO_14014
OG0009576	bflo_23430	SACKO_28651
OG0009577	bflo_18892	SACKO_06903
OG0009578	bflo_25507	SACKO_02908
OG0009580	bflo_10146	SACKO_10802, SACKO_07317
OG0009582	bflo_20905	SACKO_00720
OG0009583	bflo_08338	SACKO_22692, SACKO_22690
OG0009584	bflo_09756	SACKO_30196
OG0009585	bflo_10631	SACKO_27743
OG0009586	bflo_14528	SACKO_30617
OG0009587	bflo_23034	SACKO_28198
OG0009588	bflo_07990	SACKO_26271
OG0009595	bflo_02478	SACKO_27755
OG0009596	bflo_00751	SACKO_11203
OG0009597	bflo_05788	SACKO_08398
OG0009598	bflo_25244	SACKO_25886
OG0009599	bflo_18453	SACKO_14788
OG0009601	bflo_21323	SACKO_26381
OG0009603	bflo_12887	SACKO_15355
OG0009604	bflo_13472	SACKO_11284
OG0009607	bflo_16301	SACKO_17954
OG0009608	bflo_25929	SACKO_21960, SACKO_21963
OG0009609	bflo_13751, bflo_07201	SACKO_23923
OG0009610	bflo_26469	SACKO_03021
OG0009611	bflo_05671	SACKO_29282, SACKO_00303
OG0009612	bflo_14975	SACKO_30583
OG0009613	bflo_22883, bflo_23441	SACKO_16592, SACKO_16606, SACKO_16587
OG0009615	bflo_02446	SACKO_17288
OG0009617	bflo_02913	SACKO_02296
OG0009618	bflo_17477	SACKO_24282
OG0009620	bflo_15177	SACKO_03840
OG0009621	bflo_01180	SACKO_31535
OG0009622	bflo_18454	SACKO_24302
OG0009625	bflo_02316	SACKO_30909
OG0009627	bflo_12107	SACKO_21865
OG0009630	bflo_20168	SACKO_20668
