Orthogroup	BRAFL	APOSJ_ok
OG0007057	bflo_09203	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007058	bflo_17608	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159
OG0007059	bflo_10444	APOSJ_14459, APOSJ_25530
OG0007061	bflo_10696	APOSJ_46459
OG0007062	bflo_24989	APOSJ_13575, APOSJ_13576
OG0007063	bflo_23792	APOSJ_04903, APOSJ_04902
OG0007064	bflo_14926	APOSJ_61161
OG0007066	bflo_21816	APOSJ_38563, APOSJ_38564
OG0007067	bflo_12779	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364
OG0007068	bflo_07102	APOSJ_56223, APOSJ_63966
OG0007069	bflo_06573	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738
OG0007071	bflo_09008	APOSJ_18860
OG0007072	bflo_12921	APOSJ_07774
OG0007073	bflo_24056	APOSJ_28284, APOSJ_64545
OG0007074	bflo_04122	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087
OG0007075	bflo_07697	APOSJ_38690, APOSJ_45515
OG0007076	bflo_15859	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479
OG0007077	bflo_14982	APOSJ_62170
OG0007078	bflo_02464	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552
OG0007079	bflo_01999	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588
OG0007080	bflo_01418	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613
OG0007081	bflo_14270	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315
OG0007082	bflo_16401	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185
OG0007083	bflo_15779	APOSJ_05225, APOSJ_05224
OG0007084	bflo_12638	APOSJ_54010
OG0007086	bflo_11245	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258
OG0007087	bflo_06824	APOSJ_25106, APOSJ_25105
OG0007088	bflo_06292	APOSJ_57703, APOSJ_57705, APOSJ_57706
OG0007089	bflo_02444	APOSJ_25775, APOSJ_25776
OG0007090	bflo_25747	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	bflo_05854	APOSJ_07966, APOSJ_49928
OG0007092	bflo_15232	APOSJ_25956, APOSJ_25955
OG0007093	bflo_10575	APOSJ_62680
OG0007094	bflo_18319	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934
OG0007095	bflo_23010	APOSJ_17446
OG0007096	bflo_12760	APOSJ_14066
OG0007097	bflo_07989	APOSJ_33669
OG0007098	bflo_13800	APOSJ_25086
OG0007099	bflo_21945	APOSJ_25627, APOSJ_53694, APOSJ_53695
OG0007100	bflo_11271	APOSJ_20949, APOSJ_20950
OG0007101	bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625	APOSJ_42478
OG0007102	bflo_14184	APOSJ_45496
OG0007103	bflo_08091	APOSJ_44007
OG0007104	bflo_21832	APOSJ_48249, APOSJ_48250, APOSJ_48248
OG0007105	bflo_21094	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522
OG0007106	bflo_11280	APOSJ_46368
OG0007107	bflo_23422	APOSJ_11584
OG0007108	bflo_20348	APOSJ_00180
OG0007111	bflo_13861	APOSJ_52368, APOSJ_52367, APOSJ_52369
OG0007112	bflo_06337	APOSJ_25298
OG0007113	bflo_11442	APOSJ_52477
OG0007114	bflo_14043	APOSJ_18015
OG0007115	bflo_13514	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817
OG0007116	bflo_23512	APOSJ_20334
OG0007118	bflo_17782	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007119	bflo_26455	APOSJ_35224
OG0007120	bflo_26318	APOSJ_12641
OG0007121	bflo_21082	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
OG0007122	bflo_24072	APOSJ_08797, APOSJ_08799, APOSJ_08798
OG0007123	bflo_09914	APOSJ_17363, APOSJ_17362, APOSJ_17361
OG0007124	bflo_15170	APOSJ_37108
OG0007125	bflo_14785	APOSJ_12549
OG0007126	bflo_22266	APOSJ_49047, APOSJ_49048
OG0007127	bflo_00577	APOSJ_31901
OG0007130	bflo_11677	APOSJ_06883
OG0007131	bflo_25611	APOSJ_28471, APOSJ_28473
OG0007132	bflo_05661	APOSJ_60411, APOSJ_60410
OG0007133	bflo_02382	APOSJ_10127
OG0007134	bflo_10408	APOSJ_25313, APOSJ_25312
OG0007135	bflo_08465	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225
OG0007136	bflo_06450	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116
OG0007138	bflo_15711	APOSJ_58570, APOSJ_58571
OG0007140	bflo_25840	APOSJ_23753
OG0007142	bflo_15000	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380
OG0007143	bflo_01199	APOSJ_34275, APOSJ_34276
OG0007144	bflo_20069	APOSJ_07260
OG0007145	bflo_05366	APOSJ_25174, APOSJ_25173
OG0007146	bflo_21226	APOSJ_13119, APOSJ_17332
OG0007147	bflo_24598	APOSJ_10898, APOSJ_10900, APOSJ_10901
OG0007148	bflo_12090	APOSJ_45173, APOSJ_39765
OG0007150	bflo_12859, bflo_09705	APOSJ_14446, APOSJ_14447
OG0007151	bflo_14436	APOSJ_11618, APOSJ_17738
OG0007152	bflo_08459, bflo_12446	APOSJ_35457, APOSJ_35456
OG0007153	bflo_14060	APOSJ_41556
OG0007154	bflo_11488	APOSJ_00713
OG0007156	bflo_00834, bflo_00835	APOSJ_53622, APOSJ_53620, APOSJ_53621, APOSJ_64551, APOSJ_53619, APOSJ_64550
OG0007158	bflo_12648	APOSJ_00808, APOSJ_05058
OG0007159	bflo_17008, bflo_17009	APOSJ_48213
OG0007160	bflo_13912	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695
OG0007161	bflo_12808	APOSJ_10237, APOSJ_31229
OG0007162	bflo_12051	APOSJ_27955, APOSJ_04482
OG0007163	bflo_05600	APOSJ_22276, APOSJ_22275
OG0007164	bflo_18316	APOSJ_28942, APOSJ_28941
OG0007165	bflo_08764	APOSJ_27299
OG0007166	bflo_09971	APOSJ_43197
OG0007168	bflo_18756	APOSJ_11442, APOSJ_02599, APOSJ_08930
OG0007170	bflo_02728	APOSJ_16357, APOSJ_40065, APOSJ_40166, APOSJ_07552, APOSJ_38337, APOSJ_07551, APOSJ_07550, APOSJ_07553, APOSJ_47536, APOSJ_40062, APOSJ_47539
OG0007171	bflo_19822	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842
OG0007173	bflo_24164	APOSJ_27821, APOSJ_27823
OG0007174	bflo_13932	APOSJ_36565, APOSJ_36566
OG0007175	bflo_10755	APOSJ_40886, APOSJ_40887
OG0007176	bflo_11713	APOSJ_26959, APOSJ_47176, APOSJ_26964
OG0007177	bflo_23830, bflo_10937	APOSJ_65336
OG0007178	bflo_16205	APOSJ_10991
OG0007179	bflo_00319	APOSJ_11484, APOSJ_11483
OG0007181	bflo_12101	APOSJ_43146
OG0007182	bflo_21896	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787
OG0007184	bflo_21975	APOSJ_45651
OG0007186	bflo_15420	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652
OG0007187	bflo_00521	APOSJ_12565, APOSJ_12566
OG0007188	bflo_00784	APOSJ_39163, APOSJ_45041
OG0007189	bflo_23124	APOSJ_20244
OG0007190	bflo_07553	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096
OG0007191	bflo_25319	APOSJ_60651, APOSJ_22859
OG0007192	bflo_19273	APOSJ_11345
OG0007193	bflo_22716	APOSJ_51539
OG0007194	bflo_21637	APOSJ_60358, APOSJ_60357, APOSJ_24182, APOSJ_24183, APOSJ_24185, APOSJ_24184, APOSJ_57472, APOSJ_57475, APOSJ_57474, APOSJ_40871, APOSJ_55437
OG0007195	bflo_09759	APOSJ_59304, APOSJ_43193, APOSJ_59303, APOSJ_29520, APOSJ_59306, APOSJ_44726, APOSJ_59307, APOSJ_59305
OG0007198	bflo_10249	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486
OG0007200	bflo_21570	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941
OG0007201	bflo_22933	APOSJ_54513, APOSJ_54512, APOSJ_54511
OG0007250	bflo_21684	APOSJ_59544, APOSJ_59545, APOSJ_59546
OG0007251	bflo_02716	APOSJ_36228
OG0007252	bflo_07592	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171
OG0007253	bflo_13719	APOSJ_10673
OG0007254	bflo_25142	APOSJ_13177
OG0007255	bflo_18944	APOSJ_61034, APOSJ_61032
OG0007256	bflo_25720	APOSJ_63694, APOSJ_63695
OG0007258	bflo_05313	APOSJ_39371
OG0007260	bflo_15073, bflo_20515	APOSJ_60979, APOSJ_08714, APOSJ_08715
OG0007261	bflo_26189	APOSJ_18131
OG0007264	bflo_13280	APOSJ_04142
OG0007266	bflo_11544	APOSJ_02456
OG0007267	bflo_25645	APOSJ_39161
OG0007268	bflo_21784	APOSJ_01766, APOSJ_01765
OG0007271	bflo_23418	APOSJ_21579, APOSJ_57446
OG0007272	bflo_24550, bflo_24548	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252
OG0007273	bflo_03291	APOSJ_54097
OG0007274	bflo_16336	APOSJ_58383
OG0007275	bflo_10957	APOSJ_62050, APOSJ_62051
OG0007276	bflo_02810	APOSJ_56899
OG0007278	bflo_14356	APOSJ_62054, APOSJ_63859, APOSJ_50979, APOSJ_19761, APOSJ_60168, APOSJ_19762, APOSJ_63858, APOSJ_63856
OG0007279	bflo_20332	APOSJ_45405
OG0007280	bflo_01423	APOSJ_17538, APOSJ_33154
OG0007281	bflo_23827	APOSJ_27609, APOSJ_27610
OG0007282	bflo_20472	APOSJ_52740, APOSJ_52741
OG0007283	bflo_04526	APOSJ_48388
OG0007285	bflo_17673	APOSJ_15670, APOSJ_55334
OG0007288	bflo_08435	APOSJ_62431
OG0007289	bflo_22229	APOSJ_03055
OG0007290	bflo_13377	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631
OG0007291	bflo_13121, bflo_27070	APOSJ_64281
OG0007292	bflo_16155	APOSJ_35746, APOSJ_35745
OG0007293	bflo_05427	APOSJ_61631
OG0007294	bflo_00403	APOSJ_15245
OG0007295	bflo_07534	APOSJ_01123, APOSJ_01122
OG0007296	bflo_16995	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011
OG0007297	bflo_23790	APOSJ_51760
OG0007299	bflo_10653	APOSJ_35741, APOSJ_28715
OG0007300	bflo_19110	APOSJ_53629
OG0007301	bflo_25038	APOSJ_17343
OG0007302	bflo_14759	APOSJ_34134, APOSJ_34135
OG0007303	bflo_13169	APOSJ_28901, APOSJ_28900
OG0007304	bflo_24595	APOSJ_41899, APOSJ_41898
OG0007305	bflo_22443	APOSJ_27411, APOSJ_55468
OG0007306	bflo_17424	APOSJ_59763
OG0007308	bflo_02394	APOSJ_22230, APOSJ_22229
OG0007309	bflo_23700	APOSJ_31622, APOSJ_31623, APOSJ_31621
OG0007310	bflo_19137	APOSJ_42505, APOSJ_42506
OG0007312	bflo_23752	APOSJ_31725
OG0007313	bflo_15745	APOSJ_11566, APOSJ_11567, APOSJ_11565
OG0007314	bflo_08559	APOSJ_03599, APOSJ_03598
OG0007316	bflo_21079	APOSJ_27503
OG0007317	bflo_06371	APOSJ_35307, APOSJ_48501
OG0007318	bflo_11011	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449
OG0007319	bflo_09858	APOSJ_37533, APOSJ_37534
OG0007320	bflo_05418	APOSJ_00620, APOSJ_00621
OG0007321	bflo_21088	APOSJ_00773, APOSJ_42511, APOSJ_42509
OG0007322	bflo_21299	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639
OG0007323	bflo_01172	APOSJ_59727
OG0007325	bflo_13977	APOSJ_29140, APOSJ_58466
OG0007326	bflo_22978	APOSJ_22766
OG0007327	bflo_21825	APOSJ_08286, APOSJ_31519
OG0007328	bflo_10144	APOSJ_26838
OG0007329	bflo_16943	APOSJ_33464, APOSJ_33463
OG0007330	bflo_14343	APOSJ_06174, APOSJ_38790
OG0007331	bflo_19013	APOSJ_42831
OG0007332	bflo_00043	APOSJ_52532, APOSJ_52527, APOSJ_52530, APOSJ_52528, APOSJ_14624
OG0007333	bflo_21322	APOSJ_61834
OG0007334	bflo_08019	APOSJ_04860, APOSJ_30222
OG0007335	bflo_08747	APOSJ_39648
OG0007337	bflo_14621	APOSJ_23155
OG0007338	bflo_03890	APOSJ_34671, APOSJ_34673, APOSJ_34669
OG0007339	bflo_18665, bflo_27270	APOSJ_11897
OG0007340	bflo_16530	APOSJ_15084
OG0007341	bflo_16524	APOSJ_50200, APOSJ_44552, APOSJ_50199
OG0007342	bflo_18915	APOSJ_29822
OG0007343	bflo_07918	APOSJ_45945
OG0007344	bflo_07595	APOSJ_62547, APOSJ_62557
OG0007345	bflo_08389	APOSJ_14751
OG0007347	bflo_02081	APOSJ_12120
OG0007348	bflo_22199	APOSJ_51644
OG0007350	bflo_23018	APOSJ_32457, APOSJ_32458
OG0007351	bflo_26476	APOSJ_09029, APOSJ_09028
OG0007352	bflo_22987	APOSJ_08209, APOSJ_47431, APOSJ_08208
OG0007353	bflo_13799	APOSJ_25868
OG0007354	bflo_00249	APOSJ_26923
OG0007356	bflo_12334	APOSJ_59004, APOSJ_59003
OG0007357	bflo_22058	APOSJ_00354, APOSJ_00355
OG0007358	bflo_05818	APOSJ_12024, APOSJ_12023, APOSJ_12025
OG0007360	bflo_16171	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938
OG0007361	bflo_06202	APOSJ_34784
OG0007363	bflo_15450	APOSJ_32242
OG0007364	bflo_14577	APOSJ_26331
OG0007365	bflo_25863	APOSJ_07009, APOSJ_32636, APOSJ_32637
OG0007366	bflo_05679	APOSJ_31758, APOSJ_31757, APOSJ_31759
OG0007367	bflo_25660	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802
OG0007368	bflo_10256	APOSJ_49565, APOSJ_49564
OG0007370	bflo_20740	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855
OG0007371	bflo_05288	APOSJ_05203, APOSJ_05204
OG0007372	bflo_12199	APOSJ_47949, APOSJ_47951, APOSJ_47950
OG0007373	bflo_21841	APOSJ_54463, APOSJ_29602
OG0007374	bflo_10884	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158
OG0007376	bflo_06403	APOSJ_04287
OG0007377	bflo_17036	APOSJ_22496, APOSJ_22495, APOSJ_22497
OG0007378	bflo_21755	APOSJ_32119, APOSJ_32118
OG0007379	bflo_05815	APOSJ_42997, APOSJ_63432
OG0007380	bflo_12695	APOSJ_43045
OG0007381	bflo_22930	APOSJ_06352, APOSJ_06353, APOSJ_40196
OG0007382	bflo_12647	APOSJ_56678, APOSJ_14341
OG0007383	bflo_27218, bflo_17600	APOSJ_16238
OG0007384	bflo_13468	APOSJ_01866, APOSJ_01865, APOSJ_52012
OG0007385	bflo_09851	APOSJ_46590
OG0007386	bflo_06795	APOSJ_01169
OG0007387	bflo_16313	APOSJ_21483
OG0007388	bflo_25933	APOSJ_05379
OG0007389	bflo_15838	APOSJ_64566
OG0007390	bflo_04356	APOSJ_63577
OG0007391	bflo_10127	APOSJ_04251
OG0007393	bflo_19723	APOSJ_53832
OG0007394	bflo_24326	APOSJ_01644, APOSJ_01645
OG0007395	bflo_23165	APOSJ_54612
OG0007396	bflo_12995	APOSJ_39335
OG0007397	bflo_26218	APOSJ_50479
OG0007398	bflo_17370, bflo_01502, bflo_17308, bflo_16004	APOSJ_26882, APOSJ_54858
OG0007399	bflo_24010	APOSJ_42198
OG0007400	bflo_22433	APOSJ_58231
OG0007402	bflo_23426	APOSJ_49925, APOSJ_49926
OG0007403	bflo_10174	APOSJ_44464, APOSJ_44466
OG0007404	bflo_14331	APOSJ_25142, APOSJ_24831, APOSJ_38774, APOSJ_24830, APOSJ_24834, APOSJ_05790, APOSJ_38770, APOSJ_24833, APOSJ_25145, APOSJ_24829, APOSJ_38769, APOSJ_38771
OG0007405	bflo_20962	APOSJ_42742
OG0007406	bflo_20357	APOSJ_47874
OG0007407	bflo_08514	APOSJ_09861, APOSJ_09860, APOSJ_50238
OG0007408	bflo_02032	APOSJ_47695
OG0007409	bflo_02035	APOSJ_05303, APOSJ_05302
OG0007411	bflo_07704	APOSJ_19728, APOSJ_19729
OG0007412	bflo_17518	APOSJ_42010
OG0007413	bflo_18831	APOSJ_20537
OG0007414	bflo_25464	APOSJ_29005
OG0007415	bflo_02381	APOSJ_31789
OG0007416	bflo_14951	APOSJ_37464, APOSJ_60721, APOSJ_37462
OG0007417	bflo_20677	APOSJ_04996
OG0007418	bflo_20034	APOSJ_27061
OG0007419	bflo_22990	APOSJ_55294, APOSJ_55296, APOSJ_55295
OG0007420	bflo_24886	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967
OG0007421	bflo_12217	APOSJ_20549, APOSJ_20548
OG0007422	bflo_19655	APOSJ_20335
OG0007423	bflo_23596	APOSJ_31700, APOSJ_31699
OG0007424	bflo_23127	APOSJ_24053, APOSJ_24054
OG0007425	bflo_14507	APOSJ_14859, APOSJ_14860
OG0007426	bflo_18604	APOSJ_40505, APOSJ_40506
OG0007428	bflo_19134	APOSJ_18898
OG0007429	bflo_11389	APOSJ_08623, APOSJ_08624, APOSJ_55001
OG0007430	bflo_17946	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018
OG0007431	bflo_00171	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964
OG0007432	bflo_24342	APOSJ_34332
OG0007433	bflo_03234	APOSJ_10528, APOSJ_10530
OG0007434	bflo_23083	APOSJ_07079, APOSJ_07077, APOSJ_07078
OG0007435	bflo_02346	APOSJ_49650, APOSJ_25691, APOSJ_25692, APOSJ_25694, APOSJ_25693, APOSJ_25689, APOSJ_25690, APOSJ_31983, APOSJ_25695
OG0007438	bflo_09397	APOSJ_03209, APOSJ_03210
OG0007439	bflo_01560	APOSJ_10207
OG0007441	bflo_20302, bflo_15083	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975
OG0007442	bflo_25641	APOSJ_24971
OG0007443	bflo_20276	APOSJ_22915, APOSJ_22916, APOSJ_22917
OG0007444	bflo_00595	APOSJ_11668
OG0007445	bflo_17572	APOSJ_28035, APOSJ_28034
OG0007446	bflo_07107	APOSJ_30397
OG0007447	bflo_15402	APOSJ_00394, APOSJ_35376
OG0007448	bflo_05489, bflo_06846	APOSJ_51016, APOSJ_51017
OG0007449	bflo_12540	APOSJ_36744, APOSJ_36742, APOSJ_36741, APOSJ_36743
OG0007451	bflo_13811	APOSJ_43780
OG0007452	bflo_14825, bflo_14722	APOSJ_37963
OG0007453	bflo_16585	APOSJ_53697, APOSJ_53696
OG0007454	bflo_22118	APOSJ_05135, APOSJ_05134
OG0007455	bflo_17706	APOSJ_19769, APOSJ_19771
OG0007456	bflo_01583	APOSJ_44072, APOSJ_44071
OG0007457	bflo_26814, bflo_06127	APOSJ_55749
OG0007458	bflo_25670	APOSJ_17630
OG0007459	bflo_20243	APOSJ_47522, APOSJ_11138
OG0007460	bflo_10847	APOSJ_52023
OG0007461	bflo_09747	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252
OG0007462	bflo_18941	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466
OG0007463	bflo_10590	APOSJ_18618
OG0007464	bflo_00445	APOSJ_39129, APOSJ_39130
OG0007465	bflo_21112	APOSJ_05522, APOSJ_05521
OG0007466	bflo_08000	APOSJ_43950
OG0007467	bflo_05624	APOSJ_14365
OG0007468	bflo_08789	APOSJ_46722
OG0007469	bflo_12194, bflo_20864	APOSJ_10622, APOSJ_10621
OG0007471	bflo_13019	APOSJ_18185, APOSJ_20727
OG0007472	bflo_05935	APOSJ_53138, APOSJ_53137
OG0007474	bflo_01427	APOSJ_25384, APOSJ_25383, APOSJ_25385
OG0007475	bflo_08869	APOSJ_59852, APOSJ_59851, APOSJ_59850
OG0007476	bflo_25779	APOSJ_11135
OG0007477	bflo_19128, bflo_19228	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838
OG0007478	bflo_20152	APOSJ_39185
OG0007479	bflo_23681	APOSJ_24361, APOSJ_22189
OG0007480	bflo_09770	APOSJ_17561, APOSJ_17560
OG0007481	bflo_20525, bflo_20940	APOSJ_08815, APOSJ_56246
OG0007482	bflo_24643	APOSJ_56374
OG0007483	bflo_05915	APOSJ_24186
OG0007484	bflo_15769	APOSJ_20434
OG0007485	bflo_22291	APOSJ_32278, APOSJ_32277
OG0007486	bflo_08093	APOSJ_44549
OG0007487	bflo_21834	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139
OG0007488	bflo_09156	APOSJ_64769, APOSJ_64768
OG0007489	bflo_01354	APOSJ_31344, APOSJ_31345, APOSJ_64774
OG0007490	bflo_01534	APOSJ_48671, APOSJ_48670
OG0007491	bflo_08894	APOSJ_56972
OG0007492	bflo_11532	APOSJ_24846, APOSJ_24852
OG0007493	bflo_12341, bflo_12486, bflo_10771	APOSJ_15054, APOSJ_15053
OG0007494	bflo_21044	APOSJ_63591
OG0007495	bflo_02160	APOSJ_07062
OG0007496	bflo_02927	APOSJ_37453
OG0007497	bflo_21756	APOSJ_60806, APOSJ_60807
OG0007498	bflo_05937	APOSJ_20907, APOSJ_20908
OG0007500	bflo_02362	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185
OG0007501	bflo_03458	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630
OG0007503	bflo_22154	APOSJ_14688
OG0007504	bflo_23410	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528
OG0007506	bflo_07456	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898
OG0007508	bflo_16429	APOSJ_42211, APOSJ_12770, APOSJ_42209
OG0007509	bflo_25337	APOSJ_22228
OG0007510	bflo_23353	APOSJ_48359, APOSJ_48360
OG0007511	bflo_04008	APOSJ_28680
OG0007513	bflo_12370	APOSJ_56124, APOSJ_22446
OG0007517	bflo_09839	APOSJ_46614, APOSJ_16841, APOSJ_62115
OG0007518	bflo_12220	APOSJ_61569
OG0007519	bflo_13950	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034
OG0007522	bflo_03362	APOSJ_27446, APOSJ_36389
OG0007524	bflo_21710	APOSJ_10739
OG0007525	bflo_25748	APOSJ_36525
OG0007527	bflo_12687	APOSJ_44760
OG0007528	bflo_15800	APOSJ_03313, APOSJ_03314
OG0007529	bflo_22763	APOSJ_41630
OG0007531	bflo_06234	APOSJ_05087
OG0007533	bflo_05908	APOSJ_18050
OG0007539	bflo_03346	APOSJ_08307
OG0007582	bflo_06722	APOSJ_17970
OG0007584	bflo_23456	APOSJ_29171, APOSJ_47545, APOSJ_47546
OG0007587	bflo_05425	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830
OG0007588	bflo_08932	APOSJ_30827
OG0007589	bflo_15014	APOSJ_21013, APOSJ_21012
OG0007590	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527	APOSJ_03353
OG0007591	bflo_06991	APOSJ_13984
OG0007595	bflo_08716	APOSJ_28419, APOSJ_28418
OG0007596	bflo_00217	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131
OG0007598	bflo_14696	APOSJ_47855, APOSJ_47856
OG0007600	bflo_22319, bflo_22546	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008
OG0007601	bflo_22835	APOSJ_48280, APOSJ_48278, APOSJ_48279
OG0007602	bflo_25731	APOSJ_12687
OG0007603	bflo_13403	APOSJ_59246
OG0007604	bflo_13109	APOSJ_21045, APOSJ_13768
OG0007605	bflo_14084	APOSJ_57733, APOSJ_57732
OG0007606	bflo_09037	APOSJ_58610
OG0007607	bflo_24972	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002
OG0007608	bflo_00905, bflo_01074	APOSJ_22316, APOSJ_22317
OG0007609	bflo_21985	APOSJ_41441, APOSJ_41442
OG0007610	bflo_12438	APOSJ_20984
OG0007612	bflo_03626	APOSJ_61654
OG0007613	bflo_05631	APOSJ_41585
OG0007614	bflo_13306	APOSJ_58168, APOSJ_58169
OG0007615	bflo_11806	APOSJ_15242
OG0007616	bflo_05802	APOSJ_61719
OG0007617	bflo_05912	APOSJ_11199
OG0007618	bflo_17677	APOSJ_36206
OG0007619	bflo_24408	APOSJ_20532, APOSJ_46029
OG0007621	bflo_25877	APOSJ_00636
OG0007622	bflo_12432, bflo_11562	APOSJ_45494, APOSJ_50260
OG0007623	bflo_09081	APOSJ_04190
OG0007624	bflo_03915	APOSJ_29108
OG0007625	bflo_17208	APOSJ_17716, APOSJ_29790, APOSJ_62916, APOSJ_17944
OG0007628	bflo_14113	APOSJ_44519, APOSJ_44520
OG0007629	bflo_04302	APOSJ_53531
OG0007630	bflo_22203	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087
OG0007631	bflo_18020	APOSJ_03401, APOSJ_03399
OG0007632	bflo_12731	APOSJ_21934, APOSJ_21932
OG0007633	bflo_00693	APOSJ_45140
OG0007634	bflo_07145	APOSJ_30970, APOSJ_30969, APOSJ_07535
OG0007635	bflo_07343	APOSJ_17863, APOSJ_46852
OG0007637	bflo_09449	APOSJ_04512, APOSJ_04513
OG0007638	bflo_17731	APOSJ_37000
OG0007639	bflo_07577	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877
OG0007642	bflo_00179	APOSJ_24501
OG0007643	bflo_02155	APOSJ_17762, APOSJ_61765
OG0007646	bflo_08412	APOSJ_27306
OG0007647	bflo_19093	APOSJ_46826, APOSJ_50598
OG0007648	bflo_17312	APOSJ_18949
OG0007649	bflo_10016	APOSJ_18272
OG0007650	bflo_03304	APOSJ_06067
OG0007651	bflo_21344	APOSJ_39639
OG0007652	bflo_16698	APOSJ_01937
OG0007653	bflo_06136	APOSJ_46957
