Orthogroup	BRAFL	STRPU_ok
OG0006286	bflo_18971	STRPU_16014
OG0006287	bflo_08203	STRPU_21397
OG0006288	bflo_20374	STRPU_14900
OG0006289	bflo_11685	STRPU_22296
OG0006290	bflo_24409	STRPU_10553
OG0006291	bflo_14924	STRPU_20014
OG0006292	bflo_13894	STRPU_26178
OG0006293	bflo_20003	STRPU_14168
OG0006294	bflo_16221	STRPU_21748, STRPU_21683
OG0006295	bflo_20106	STRPU_14216
OG0006296	bflo_12264	STRPU_22009
OG0006297	bflo_11455	STRPU_22310, STRPU_22329
OG0006298	bflo_02661	STRPU_25124
OG0006300	bflo_06298	STRPU_21603
OG0006301	bflo_11595	STRPU_21245
OG0006302	bflo_01595	STRPU_27009
OG0006303	bflo_17565	STRPU_01681, STRPU_02684
OG0006304	bflo_14203	STRPU_21283
OG0006305	bflo_08977	STRPU_09519
OG0006306	bflo_17978	STRPU_15639
OG0006307	bflo_25286	STRPU_18934, STRPU_18863
OG0006308	bflo_18372	STRPU_15214, STRPU_15161
OG0006309	bflo_03102	STRPU_12063, STRPU_01235
OG0006310	bflo_03295	STRPU_11996, STRPU_01662
OG0006311	bflo_19318	STRPU_11654
OG0006312	bflo_07378	STRPU_23848, STRPU_23814
OG0006313	bflo_07043, bflo_10742	STRPU_07370
OG0006314	bflo_07683	STRPU_23080, STRPU_00665
OG0006315	bflo_22085	STRPU_21474
OG0006316	bflo_25242	STRPU_19017
OG0006317	bflo_08654, bflo_04834	STRPU_10725
OG0006318	bflo_17785	STRPU_18034
OG0006319	bflo_24488	STRPU_10938
OG0006320	bflo_05610	STRPU_22674
OG0006321	bflo_13034	STRPU_25993
OG0006322	bflo_12481	STRPU_00885, STRPU_23011
OG0006323	bflo_14271, bflo_14647	STRPU_05565, STRPU_05622
OG0006324	bflo_13519	STRPU_26127
OG0006325	bflo_16487	STRPU_19352
OG0006326	bflo_16206	STRPU_01188, STRPU_19957
OG0006327	bflo_00309	STRPU_23568
OG0006328	bflo_05901	STRPU_07872
OG0006329	bflo_09310	STRPU_10024
OG0006330	bflo_06068	STRPU_26973
OG0006331	bflo_14428	STRPU_20670
OG0006332	bflo_01909	STRPU_12324, STRPU_10717
OG0006333	bflo_17612	STRPU_17334
OG0006334	bflo_25899	STRPU_19104
OG0006335	bflo_26558	STRPU_23723
OG0006337	bflo_05655	STRPU_27122
OG0006338	bflo_06097	STRPU_18386
OG0006339	bflo_20035	STRPU_15481
OG0006340	bflo_07116	STRPU_04236, STRPU_04198
OG0006341	bflo_08361	STRPU_18283, STRPU_01173
OG0006342	bflo_12468	STRPU_23882
OG0006344	bflo_00813	STRPU_22520
OG0006345	bflo_01943	STRPU_24011
OG0006346	bflo_01146	STRPU_03986
OG0006347	bflo_19080	STRPU_13365, STRPU_13385
OG0006348	bflo_07405	STRPU_16039
OG0006349	bflo_25604	STRPU_18761, STRPU_18762
OG0006350	bflo_08058	STRPU_08881, STRPU_00940
OG0006351	bflo_15509	STRPU_05847
OG0006352	bflo_08289	STRPU_05719, STRPU_05712
OG0006353	bflo_24274	STRPU_21115
OG0006354	bflo_05295	STRPU_09765, STRPU_09721
OG0006355	bflo_12183, bflo_12478	STRPU_22379
OG0006356	bflo_20389	STRPU_14596
OG0006357	bflo_24141	STRPU_10912, STRPU_10702
OG0006358	bflo_11381	STRPU_22374
OG0006359	bflo_15575	STRPU_19635, STRPU_19681
OG0006360	bflo_03385, bflo_03153	STRPU_11561
OG0006361	bflo_05840	STRPU_26003
OG0006362	bflo_18189	STRPU_18132
OG0006363	bflo_09433	STRPU_09319
OG0006364	bflo_07999	STRPU_23794
OG0006365	bflo_14330	STRPU_05270, STRPU_05254
OG0006366	bflo_22239, bflo_22237	STRPU_21760, STRPU_21695, STRPU_21696, STRPU_21761
OG0006367	bflo_06248, bflo_06247	STRPU_07291, STRPU_07275
OG0006368	bflo_18515	STRPU_13584, STRPU_01602
OG0006370	bflo_26334	STRPU_19241
OG0006371	bflo_21165	STRPU_14922, STRPU_14920, STRPU_14917, STRPU_14918
OG0006372	bflo_12563	STRPU_17261
OG0006375	bflo_23851	STRPU_01472, STRPU_08700
OG0006376	bflo_16217	STRPU_19494
OG0006377	bflo_11135	STRPU_26959
OG0006378	bflo_09263	STRPU_09953, STRPU_09976
OG0006379	bflo_05849	STRPU_21808
OG0006380	bflo_15110	STRPU_05753
OG0006381	bflo_11104	STRPU_22693
OG0006382	bflo_22436	STRPU_21384
OG0006383	bflo_07440	STRPU_03091
OG0006384	bflo_03084	STRPU_11959, STRPU_01620
OG0006385	bflo_13000	STRPU_21175
OG0006386	bflo_01615	STRPU_11720
OG0006387	bflo_17863	STRPU_17511
OG0006388	bflo_22694	STRPU_08530
OG0006389	bflo_18130	STRPU_17172, STRPU_17167
OG0006390	bflo_11594	STRPU_21914
OG0006391	bflo_15883	STRPU_16884
OG0006392	bflo_17615	STRPU_17229
OG0006393	bflo_06225	STRPU_27287
OG0006394	bflo_23411	STRPU_09231, STRPU_02196
OG0006395	bflo_06376	STRPU_07573
OG0006396	bflo_16107	STRPU_19134
OG0006398	bflo_25539	STRPU_18220, STRPU_01275
OG0006399	bflo_20644	STRPU_14310
OG0006401	bflo_14726	STRPU_14011
OG0006402	bflo_15109	STRPU_16542, STRPU_16564
OG0006405	bflo_03370	STRPU_11573, STRPU_01369
OG0006406	bflo_14987	STRPU_05827
OG0006407	bflo_18602	STRPU_03639, STRPU_03657
OG0006408	bflo_15259	STRPU_21447
OG0006414	bflo_01049	STRPU_27415
OG0006442	bflo_13908	STRPU_25425
OG0006443	bflo_14515	STRPU_03428
OG0006444	bflo_06789	STRPU_03177, STRPU_00270, STRPU_00271
OG0006446	bflo_15544	STRPU_20195
OG0006447	bflo_16566	STRPU_19468
OG0006448	bflo_19539	STRPU_13247
OG0006449	bflo_01188	STRPU_24008
OG0006452	bflo_12209, bflo_12103	STRPU_23318
OG0006454	bflo_20245	STRPU_14766, STRPU_02558
OG0006456	bflo_10513	STRPU_12981
OG0006457	bflo_01628	STRPU_18652
OG0006458	bflo_19280	STRPU_02922
OG0006459	bflo_06293	STRPU_26656
OG0006460	bflo_21998	STRPU_20721
OG0006461	bflo_11702	STRPU_22710, STRPU_00693
OG0006462	bflo_23860	STRPU_09115, STRPU_02084
OG0006463	bflo_02802	STRPU_26991
OG0006464	bflo_21869	STRPU_06886
OG0006465	bflo_19143	STRPU_21220
OG0006467	bflo_13935	STRPU_25722
OG0006468	bflo_13078	STRPU_25336, STRPU_25337, STRPU_25338
OG0006469	bflo_23774	STRPU_08991
OG0006470	bflo_07907	STRPU_09449, STRPU_01513
OG0006471	bflo_26062	STRPU_22946
OG0006472	bflo_25166	STRPU_06355
OG0006474	bflo_20828	STRPU_14515
OG0006475	bflo_18753	STRPU_02451, STRPU_13611
OG0006476	bflo_15113	STRPU_05356
OG0006477	bflo_07560	STRPU_04195, STRPU_04232
OG0006478	bflo_25612	STRPU_26958
OG0006479	bflo_24039	STRPU_10820
OG0006480	bflo_00678	STRPU_16289
OG0006481	bflo_06049	STRPU_03450
OG0006482	bflo_20797	STRPU_20632
OG0006483	bflo_06037	STRPU_21478, STRPU_21479
OG0006485	bflo_07585	STRPU_21413
OG0006486	bflo_11432	STRPU_23799
OG0006487	bflo_11592	STRPU_23585
OG0006488	bflo_19816	STRPU_21848
OG0006490	bflo_10870, bflo_05896	STRPU_22719, STRPU_00703
OG0006491	bflo_06140	STRPU_07329
OG0006492	bflo_13531	STRPU_26169
OG0006493	bflo_21776	STRPU_06811
OG0006494	bflo_21293	STRPU_06616
OG0006495	bflo_03935	STRPU_11323
OG0006496	bflo_17077	STRPU_19486
OG0006497	bflo_10177	STRPU_00496, STRPU_15927
OG0006498	bflo_04405	STRPU_05287
OG0006499	bflo_16614	STRPU_19493
OG0006500	bflo_20850	STRPU_21059
OG0006501	bflo_17311	STRPU_20764
OG0006502	bflo_17569	STRPU_08339
OG0006503	bflo_21277	STRPU_06604
OG0006504	bflo_20826	STRPU_14410
OG0006505	bflo_19259	STRPU_13908
OG0006506	bflo_04731	STRPU_11643, STRPU_01307
OG0006507	bflo_11054	STRPU_22570
OG0006508	bflo_20287	STRPU_09544
OG0006509	bflo_14958	STRPU_10367
OG0006510	bflo_13854	STRPU_25970, STRPU_00228
OG0006511	bflo_13916	STRPU_00229, STRPU_25971
OG0006512	bflo_23985	STRPU_21460
OG0006513	bflo_12858	STRPU_26297, STRPU_26271
OG0006514	bflo_14347	STRPU_05328
OG0006515	bflo_11505	STRPU_21616
OG0006516	bflo_10198	STRPU_21000
OG0006517	bflo_24897	STRPU_22079
OG0006518	bflo_18085	STRPU_17445
OG0006519	bflo_22646	STRPU_20703
OG0006520	bflo_14783	STRPU_04978
OG0006522	bflo_03056	STRPU_00417, STRPU_14209
OG0006523	bflo_18015	STRPU_21580
OG0006524	bflo_11060	STRPU_23918
OG0006525	bflo_11570	STRPU_23588
OG0006526	bflo_12927	STRPU_25532
OG0006527	bflo_23012	STRPU_08594, STRPU_00311
OG0006528	bflo_02407	STRPU_25024
OG0006530	bflo_01033	STRPU_26422
OG0006531	bflo_03959	STRPU_01675, STRPU_02691
OG0006532	bflo_25565	STRPU_18757
OG0006533	bflo_18102	STRPU_02314, STRPU_18116
OG0006534	bflo_09361	STRPU_10089, STRPU_10152
OG0006535	bflo_08988	STRPU_12315
OG0006536	bflo_10319	STRPU_09828
OG0006537	bflo_14316	STRPU_05666
OG0006538	bflo_25710	STRPU_25056
OG0006539	bflo_04999	STRPU_23468
OG0006540	bflo_21685	STRPU_05939
OG0006541	bflo_10367	STRPU_10007
OG0006542	bflo_14786	STRPU_04977
OG0006543	bflo_01627, bflo_01968	STRPU_24071
OG0006544	bflo_05615	STRPU_25609
OG0006545	bflo_18669	STRPU_01501, STRPU_13748
OG0006546	bflo_24638	STRPU_21327
OG0006548	bflo_09400	STRPU_12868
OG0006549	bflo_11330	STRPU_22378
OG0006550	bflo_11678	STRPU_23342
OG0006551	bflo_16493	STRPU_19779, STRPU_00791
OG0006553	bflo_05354	STRPU_08086
OG0006554	bflo_20165	STRPU_14643
OG0006555	bflo_00300	STRPU_22013
OG0006556	bflo_18303	STRPU_17934
OG0006557	bflo_20634	STRPU_15383
OG0006559	bflo_25601	STRPU_19326
OG0006560	bflo_19406	STRPU_20993
OG0006561	bflo_16142	STRPU_20587
OG0006562	bflo_22495	STRPU_06844
OG0006563	bflo_22541	STRPU_20622
OG0006564	bflo_20335	STRPU_14809
OG0006565	bflo_12076	STRPU_22690
OG0006566	bflo_23421	STRPU_09269
OG0006567	bflo_02287	STRPU_07104
OG0006568	bflo_05595	STRPU_08066
OG0006569	bflo_15213	STRPU_21109
OG0006570	bflo_15564	STRPU_20410
OG0006571	bflo_06463	STRPU_26805
OG0006572	bflo_25786	STRPU_18818
OG0006573	bflo_20873	STRPU_14878
OG0006574	bflo_05538	STRPU_26558
OG0006575	bflo_13757	STRPU_26181, STRPU_26182
OG0006576	bflo_07719	STRPU_22950, STRPU_04618
OG0006577	bflo_11522	STRPU_19110
OG0006578	bflo_09529	STRPU_09315
OG0006579	bflo_25912	STRPU_19335
OG0006580	bflo_02508	STRPU_24020
OG0006581	bflo_18745	STRPU_01609, STRPU_13590, STRPU_01610
OG0006582	bflo_03259	STRPU_27033
OG0006583	bflo_17843	STRPU_17816, STRPU_17825
OG0006584	bflo_03876	STRPU_13851
OG0006585	bflo_13346	STRPU_21817
OG0006586	bflo_14224	STRPU_16079
OG0006587	bflo_09439	STRPU_21289
OG0006588	bflo_11458	STRPU_23525
OG0006589	bflo_12455	STRPU_23251
OG0006590	bflo_10285	STRPU_15244, STRPU_15188, STRPU_15243
OG0006591	bflo_06635	STRPU_07131
OG0006592	bflo_13940	STRPU_24085
OG0006593	bflo_00243	STRPU_23492
OG0006594	bflo_20278	STRPU_14656
OG0006595	bflo_02350	STRPU_04349
OG0006596	bflo_13930	STRPU_26147
OG0006597	bflo_15494	STRPU_05370
OG0006598	bflo_05586	STRPU_27035
OG0006599	bflo_08682	STRPU_04862
OG0006600	bflo_23846	STRPU_25880
OG0006601	bflo_19636	STRPU_13192
OG0006602	bflo_17654	STRPU_16001, STRPU_15987
OG0006603	bflo_14044	STRPU_25457
OG0006604	bflo_20173	STRPU_15381
OG0006605	bflo_16556	STRPU_01316
OG0006606	bflo_18082	STRPU_11628, STRPU_17508
OG0006607	bflo_05639	STRPU_00854, STRPU_14066
OG0006608	bflo_21845	STRPU_06790
OG0006610	bflo_23392	STRPU_08550
OG0006611	bflo_19675	STRPU_13531
OG0006612	bflo_25815	STRPU_16771, STRPU_01741
OG0006613	bflo_08658	STRPU_00899, STRPU_23025
OG0006614	bflo_25283	STRPU_17418
OG0006615	bflo_21623	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	bflo_22437, bflo_21296	STRPU_06882
OG0006618	bflo_12721, bflo_22567, bflo_23892	STRPU_09575, STRPU_09582
OG0006619	bflo_06530	STRPU_07564, STRPU_07569, STRPU_00595
OG0006620	bflo_01619	STRPU_25068
OG0006621	bflo_20270	STRPU_15128, STRPU_02508
OG0006622	bflo_21805	STRPU_06660
OG0006623	bflo_23824	STRPU_13116, STRPU_13085
OG0006624	bflo_18996	STRPU_13857
OG0006625	bflo_19250	STRPU_00444, STRPU_02374
OG0006626	bflo_20620	STRPU_15047
OG0006627	bflo_17602	STRPU_17425
OG0006628	bflo_24042	STRPU_10460
OG0006629	bflo_12524	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035
OG0006630	bflo_08331	STRPU_23183
OG0006631	bflo_02399	STRPU_25117
OG0006633	bflo_24067, bflo_24065	STRPU_07751
OG0006634	bflo_20945, bflo_27353	STRPU_14676
OG0006635	bflo_24666	STRPU_09579, STRPU_09573
OG0006636	bflo_23809	STRPU_02074, STRPU_09103
OG0006637	bflo_00907	STRPU_09068, STRPU_02044
OG0006638	bflo_12844	STRPU_25844, STRPU_25845
OG0006640	bflo_07124	STRPU_15081
OG0006641	bflo_02883, bflo_20181, bflo_12582	STRPU_20953
OG0006642	bflo_22844	STRPU_08420
OG0006643	bflo_18886, bflo_25281, bflo_07470, bflo_03090	STRPU_01496, STRPU_13752
OG0006644	bflo_13102	STRPU_25597, STRPU_25595
OG0006645	bflo_02249	STRPU_14446, STRPU_14429
OG0006646	bflo_03757	STRPU_26577, STRPU_26576
OG0006647	bflo_13427	STRPU_25982, STRPU_25981, STRPU_25980
OG0006648	bflo_17710	STRPU_17476, STRPU_17460
OG0006649	bflo_17183, bflo_10439	STRPU_21293
OG0006650	bflo_26644, bflo_01837	STRPU_05409
OG0006651	bflo_17634	STRPU_17251
OG0006652	bflo_20329	STRPU_21444
OG0006653	bflo_12918	STRPU_25531
OG0006654	bflo_12052	STRPU_17381
OG0006655	bflo_00135	STRPU_26342
OG0006656	bflo_10486	STRPU_12656
OG0006657	bflo_04947	STRPU_15484
OG0006658	bflo_06383	STRPU_07917, STRPU_07946
OG0006659	bflo_10955	STRPU_22398
OG0006660	bflo_11529	STRPU_22389
OG0006661	bflo_21775	STRPU_06601
OG0006662	bflo_01575	STRPU_03424
OG0006663	bflo_14425	STRPU_14390
OG0006664	bflo_15928	STRPU_20210
OG0006666	bflo_09187	STRPU_22001
OG0006667	bflo_26184	STRPU_23811, STRPU_03706
OG0006668	bflo_14166	STRPU_05689
OG0006669	bflo_25294	STRPU_18180
OG0006670	bflo_16533	STRPU_19873, STRPU_19899
OG0006671	bflo_24607	STRPU_10970, STRPU_11401, STRPU_11402
OG0006672	bflo_13866	STRPU_21262
OG0006673	bflo_02561	STRPU_10186
OG0006675	bflo_10555	STRPU_09507
OG0006677	bflo_23397	STRPU_06954, STRPU_08321
OG0006678	bflo_23848	STRPU_08345
OG0006679	bflo_25674, bflo_25673	STRPU_09874
OG0006680	bflo_09207	STRPU_15636
OG0006681	bflo_19242	STRPU_16624
OG0006683	bflo_24698	STRPU_10523
OG0006684	bflo_11878	STRPU_23507
OG0006685	bflo_06808	STRPU_07043, STRPU_08069
OG0006686	bflo_17040	STRPU_20136
OG0006687	bflo_17541	STRPU_17488
OG0006688	bflo_13298	STRPU_25259
OG0006689	bflo_02432	STRPU_26811
OG0006690	bflo_11580	STRPU_23730
OG0006691	bflo_19257	STRPU_13569, STRPU_01588
OG0006692	bflo_02897	STRPU_24141
OG0006693	bflo_07011	STRPU_04135
OG0006694	bflo_18353	STRPU_17221
OG0006695	bflo_14487	STRPU_20663
OG0006697	bflo_09979	STRPU_10226
OG0006698	bflo_12723	STRPU_25630
OG0006699	bflo_20072	STRPU_15457
OG0006700	bflo_21306, bflo_27375	STRPU_09508
OG0006702	bflo_01001	STRPU_08072
OG0006703	bflo_01171	STRPU_07739
OG0006704	bflo_20746	STRPU_14516
OG0006705	bflo_24434	STRPU_10965
OG0006706	bflo_16963	STRPU_19558
OG0006707	bflo_16382	STRPU_00777, STRPU_19793
OG0006708	bflo_15553	STRPU_26392
OG0006709	bflo_19084	STRPU_13686, STRPU_02389
OG0006710	bflo_05942	STRPU_26369
OG0006711	bflo_17546	STRPU_17666, STRPU_02255
OG0006712	bflo_12812, bflo_12813	STRPU_25296
OG0006713	bflo_15567	STRPU_21001
OG0006714	bflo_09041	STRPU_09756, STRPU_09712
OG0006715	bflo_11134	STRPU_22299
OG0006716	bflo_23946	STRPU_12323, STRPU_10718
OG0006717	bflo_18859	STRPU_21004
OG0006718	bflo_10197	STRPU_09616
OG0006719	bflo_22960	STRPU_08647
OG0006720	bflo_14691	STRPU_16064
OG0006721	bflo_06291	STRPU_26848
OG0006722	bflo_25547	STRPU_18749
OG0006723	bflo_24515	STRPU_25900
OG0006725	bflo_11101	STRPU_23338
OG0006726	bflo_05430	STRPU_07687, STRPU_07700
OG0006727	bflo_00991	STRPU_17833
OG0006728	bflo_04467	STRPU_02468, STRPU_13597
OG0006729	bflo_26172	STRPU_18897
OG0006730	bflo_03962	STRPU_11531
OG0006731	bflo_11375	STRPU_23901
OG0006732	bflo_00438	STRPU_22092
OG0006733	bflo_12538	STRPU_21005
OG0006734	bflo_16972	STRPU_15759, STRPU_20707
OG0006735	bflo_07008	STRPU_22010
OG0006736	bflo_13100	STRPU_26075
OG0006737	bflo_14048	STRPU_26074
OG0006738	bflo_18621	STRPU_13647
OG0006739	bflo_08902	STRPU_09891
OG0006740	bflo_17055	STRPU_20437
OG0006741	bflo_11667	STRPU_22289
OG0006742	bflo_14418	STRPU_05005
OG0006743	bflo_00682, bflo_12443	STRPU_22847
OG0006744	bflo_16482	STRPU_19434, STRPU_19428
OG0006745	bflo_21271	STRPU_11060
OG0006748	bflo_06822	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	bflo_14082	STRPU_05015, STRPU_05016
OG0006750	bflo_01070	STRPU_24309
OG0006751	bflo_20349	STRPU_15153, STRPU_02535
OG0006752	bflo_14648	STRPU_03141
OG0006753	bflo_09892	STRPU_21351
OG0006754	bflo_13351	STRPU_25256
OG0006755	bflo_14829	STRPU_05751
OG0006756	bflo_22769	STRPU_08381
OG0006757	bflo_24956	STRPU_21092
OG0006758	bflo_00186	STRPU_16693, STRPU_16666
OG0006759	bflo_09138	STRPU_23476, STRPU_08369
OG0006761	bflo_15513, bflo_27154	STRPU_05907, STRPU_05908
OG0006762	bflo_23253	STRPU_21058
OG0006764	bflo_11734, bflo_11479	STRPU_05646
OG0006765	bflo_12543	STRPU_26318
OG0006766	bflo_18339	STRPU_06955, STRPU_06937
OG0006768	bflo_18488	STRPU_02902
OG0006769	bflo_21934	STRPU_12966
OG0006770	bflo_03014	STRPU_27293
OG0006772	bflo_10630	STRPU_09775, STRPU_09732
OG0006774	bflo_12777	STRPU_25262
OG0006775	bflo_23577	STRPU_08762, STRPU_01401
OG0006776	bflo_18625	STRPU_02465, STRPU_13600
OG0006777	bflo_17793, bflo_19104	STRPU_21177
OG0006780	bflo_04849	STRPU_20877, STRPU_20840
OG0006791	bflo_10577	STRPU_09881
OG0006824	bflo_12084, bflo_11904	STRPU_22414
OG0006826	bflo_15514	STRPU_05449
OG0006827	bflo_26115	STRPU_19224
OG0006828	bflo_05590	STRPU_27026
OG0006829	bflo_10123	STRPU_09872
OG0006830	bflo_20502	STRPU_15278
OG0006831	bflo_11563	STRPU_09873
OG0006832	bflo_10679	STRPU_20777
OG0006833	bflo_13923	STRPU_26024
OG0006834	bflo_24203, bflo_24205	STRPU_10673, STRPU_00567, STRPU_00566
OG0006835	bflo_18063	STRPU_17940
OG0006837	bflo_17582	STRPU_02920
OG0006838	bflo_22711	STRPU_08275
OG0006839	bflo_07483	STRPU_04376
OG0006842	bflo_26032	STRPU_18785
OG0006843	bflo_05656	STRPU_26234
OG0006844	bflo_02086	STRPU_26824
OG0006845	bflo_16282	STRPU_21842
OG0006846	bflo_05424	STRPU_21562
OG0006847	bflo_20417	STRPU_22196
OG0006848	bflo_07388	STRPU_04780
OG0006849	bflo_23476	STRPU_20584
OG0006850	bflo_18002	STRPU_17760
OG0006851	bflo_08893	STRPU_09338
OG0006852	bflo_07139	STRPU_24270
OG0006856	bflo_08265	STRPU_06068
OG0006857	bflo_22461	STRPU_06069
OG0006858	bflo_22306	STRPU_06698
OG0006860	bflo_13831	STRPU_25395
OG0006861	bflo_02199	STRPU_25033
OG0006862	bflo_07506	STRPU_21836
OG0006863	bflo_25340, bflo_26074	STRPU_18218, STRPU_01273
OG0006864	bflo_14254	STRPU_05446
OG0006865	bflo_21505, bflo_21504	STRPU_06290, STRPU_06335
OG0006866	bflo_24867, bflo_24869, bflo_25058	STRPU_11341, STRPU_11342
OG0006867	bflo_17074	STRPU_20626
OG0006869	bflo_11211	STRPU_23709
OG0006870	bflo_14756	STRPU_06981, STRPU_06997
OG0006871	bflo_21815	STRPU_06422
OG0006872	bflo_13623	STRPU_25634
OG0006873	bflo_02792	STRPU_15075, STRPU_15074
OG0006874	bflo_23619	STRPU_08961
OG0006875	bflo_24959	STRPU_14351
OG0006876	bflo_25862	STRPU_18689
OG0006877	bflo_07384	STRPU_05713, STRPU_05720
OG0006878	bflo_25700, bflo_25466	STRPU_18839
OG0006880	bflo_22152	STRPU_20211
OG0006881	bflo_14289	STRPU_05245
OG0006883	bflo_17686	STRPU_01814
OG0006884	bflo_17331	STRPU_17050, STRPU_01815
OG0006885	bflo_01373	STRPU_08329
OG0006886	bflo_18390	STRPU_18058
OG0006887	bflo_19380	STRPU_02379, STRPU_13697
OG0006888	bflo_21809	STRPU_24426
OG0006890	bflo_10189	STRPU_10389
OG0006891	bflo_20531	STRPU_02239, STRPU_15565
OG0006892	bflo_19210	STRPU_13969
OG0006893	bflo_22850	STRPU_08081
OG0006894	bflo_23771	STRPU_08715, STRPU_01459
OG0006895	bflo_03293	STRPU_12876
OG0006896	bflo_07051	STRPU_04551
OG0006897	bflo_06445	STRPU_27425
OG0006898	bflo_12617	STRPU_25382
OG0006899	bflo_10493	STRPU_12587
OG0006900	bflo_17774	STRPU_18033
OG0006901	bflo_19215	STRPU_13971
OG0006902	bflo_16739	STRPU_21923
OG0006903	bflo_25124, bflo_24851, bflo_02392	STRPU_25107
OG0006904	bflo_08783	STRPU_05387
OG0006905	bflo_13409	STRPU_26050
OG0006907	bflo_05668	STRPU_07420
OG0006908	bflo_20369	STRPU_14728
OG0006909	bflo_11161	STRPU_22846
OG0006911	bflo_16763	STRPU_19546, STRPU_19540
OG0006912	bflo_16818	STRPU_19507
OG0006913	bflo_16845	STRPU_19762
OG0006914	bflo_06676	STRPU_27336
OG0006915	bflo_12701, bflo_24776	STRPU_25657
OG0006916	bflo_05711	STRPU_26458
OG0006917	bflo_24966	STRPU_11048, STRPU_00388
OG0006918	bflo_06388	STRPU_07106
OG0006919	bflo_10781	STRPU_10127, STRPU_10054
OG0006921	bflo_14801, bflo_17039	STRPU_05900
OG0006924	bflo_14841	STRPU_18317, STRPU_01130
OG0006925	bflo_01234	STRPU_26381
OG0006926	bflo_01326	STRPU_24428
OG0006927	bflo_25864	STRPU_16519
OG0006928	bflo_21086	STRPU_24366
OG0006930	bflo_18159	STRPU_01800, STRPU_17035
OG0006931	bflo_03880	STRPU_24300
OG0006932	bflo_23118, bflo_22872	STRPU_09106, STRPU_02077
OG0006934	bflo_22320	STRPU_06012
OG0006935	bflo_10058	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	bflo_10276, bflo_09616	STRPU_09697, STRPU_09740
OG0006937	bflo_06019	STRPU_12967
OG0006938	bflo_11763	STRPU_22292
OG0006939	bflo_05623	STRPU_07451, STRPU_07443
OG0006940	bflo_00686	STRPU_22437
OG0006942	bflo_16437	STRPU_20945
OG0006943	bflo_06674	STRPU_22648
OG0006944	bflo_11099	STRPU_22694
OG0006945	bflo_18670	STRPU_01504
OG0006946	bflo_16430	STRPU_19536
OG0006947	bflo_10825	STRPU_12615
OG0006949	bflo_08640	STRPU_23783
OG0006950	bflo_12093	STRPU_00121, STRPU_23747
OG0006951	bflo_02466	STRPU_24627
OG0006952	bflo_12669	STRPU_26196
OG0006953	bflo_23341	STRPU_13466
OG0006954	bflo_17503	STRPU_21450
OG0006955	bflo_10967	STRPU_23524
OG0006956	bflo_09317	STRPU_10082, STRPU_10144
OG0006957	bflo_08841	STRPU_09536
OG0006958	bflo_15840, bflo_15252, bflo_15171	STRPU_20194
OG0006960	bflo_06033	STRPU_01808, STRPU_17043
OG0006961	bflo_00581	STRPU_04998
OG0006962	bflo_19179	STRPU_11184
OG0006964	bflo_18137	STRPU_17888
OG0006965	bflo_07273	STRPU_04103
OG0006966	bflo_21938	STRPU_05944
OG0006967	bflo_23381	STRPU_08109, STRPU_08122
OG0006968	bflo_12636	STRPU_10225
OG0006969	bflo_09435	STRPU_10221
OG0006970	bflo_20527	STRPU_15599, STRPU_02208
OG0006971	bflo_20344	STRPU_14388
OG0006972	bflo_13495	STRPU_25333
OG0006973	bflo_17571	STRPU_17936
OG0006975	bflo_18089	STRPU_17207
OG0006976	bflo_18136	STRPU_17257
OG0006977	bflo_11476	STRPU_22692
OG0006978	bflo_06276	STRPU_26927
OG0006979	bflo_08448	STRPU_16204, STRPU_16243
OG0006980	bflo_24447	STRPU_11247, STRPU_11286
OG0006981	bflo_09863	STRPU_12995
OG0006982	bflo_09169	STRPU_10293
OG0006983	bflo_24722	STRPU_11349
OG0006984	bflo_09857	STRPU_12602
OG0006985	bflo_11656	STRPU_23875, STRPU_23837
OG0006987	bflo_15760	STRPU_19460
OG0006988	bflo_09353	STRPU_20731, STRPU_00728
OG0006989	bflo_04780	STRPU_01490, STRPU_13757
OG0006990	bflo_07372	STRPU_04188
OG0006991	bflo_06043	STRPU_07950, STRPU_07959
OG0006993	bflo_22403	STRPU_06236
OG0006994	bflo_02112	STRPU_02630, STRPU_24034
OG0006995	bflo_02848	STRPU_25036
OG0006997	bflo_11454	STRPU_13193
OG0006998	bflo_23590	STRPU_14121
OG0006999	bflo_01138	STRPU_14022
OG0007000	bflo_10483	STRPU_09475
OG0007001	bflo_03475	STRPU_11944, STRPU_11904
OG0007002	bflo_15746	STRPU_19686, STRPU_19629
OG0007003	bflo_13387	STRPU_26168
OG0007004	bflo_05403, bflo_13198, bflo_13009	STRPU_25931
OG0007005	bflo_20341	STRPU_14730
OG0007006	bflo_15545	STRPU_02883, STRPU_02841
OG0007007	bflo_18247	STRPU_02770
OG0007009	bflo_07642	STRPU_22226
OG0007010	bflo_14446	STRPU_05041, STRPU_05116
OG0007011	bflo_15254	STRPU_05236
OG0007012	bflo_08408	STRPU_04694
OG0007013	bflo_22925	STRPU_08358
OG0007014	bflo_09903	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	bflo_27330, bflo_20402	STRPU_25403
OG0007016	bflo_14032	STRPU_25267
OG0007017	bflo_21913	STRPU_06053
