Orthogroup	BRAFL	APOSC_ok
OG0007099	bflo_21945	APOSC_13497
OG0007100	bflo_11271	APOSC_06224
OG0007101	bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625	APOSC_22458
OG0007102	bflo_14184	APOSC_04717
OG0007103	bflo_08091	APOSC_20501
OG0007104	bflo_21832	APOSC_20485
OG0007105	bflo_21094	APOSC_00982
OG0007106	bflo_11280	APOSC_15406
OG0007107	bflo_23422	APOSC_13860
OG0007108	bflo_20348	APOSC_08652
OG0007111	bflo_13861	APOSC_24673
OG0007112	bflo_06337	APOSC_07955
OG0007113	bflo_11442	APOSC_26888
OG0007114	bflo_14043	APOSC_24702
OG0007116	bflo_23512	APOSC_21841
OG0007118	bflo_17782	APOSC_04848
OG0007119	bflo_26455	APOSC_26478
OG0007120	bflo_26318	APOSC_09342
OG0007121	bflo_21082	APOSC_06429, APOSC_06430
OG0007122	bflo_24072	APOSC_21045
OG0007123	bflo_09914	APOSC_11213, APOSC_12000, APOSC_11999
OG0007124	bflo_15170	APOSC_18196
OG0007125	bflo_14785	APOSC_16964
OG0007126	bflo_22266	APOSC_04894
OG0007127	bflo_00577	APOSC_05902
OG0007130	bflo_11677	APOSC_03999
OG0007131	bflo_25611	APOSC_10588
OG0007132	bflo_05661	APOSC_16704
OG0007133	bflo_02382	APOSC_06050
OG0007134	bflo_10408	APOSC_24007
OG0007135	bflo_08465	APOSC_09007
OG0007136	bflo_06450	APOSC_19499
OG0007137	bflo_22784	APOSC_15395
OG0007138	bflo_15711	APOSC_25998
OG0007139	bflo_05619	APOSC_13534
OG0007140	bflo_25840	APOSC_28245
OG0007142	bflo_15000	APOSC_05928
OG0007143	bflo_01199	APOSC_09027
OG0007144	bflo_20069	APOSC_18396
OG0007145	bflo_05366	APOSC_05978
OG0007146	bflo_21226	APOSC_01991
OG0007147	bflo_24598	APOSC_00758
OG0007148	bflo_12090	APOSC_24246
OG0007149	bflo_08673, bflo_17134	APOSC_26311, APOSC_16822
OG0007150	bflo_12859, bflo_09705	APOSC_13696
OG0007151	bflo_14436	APOSC_16201
OG0007152	bflo_08459, bflo_12446	APOSC_26651, APOSC_26652
OG0007153	bflo_14060	APOSC_21808, APOSC_21809
OG0007154	bflo_11488	APOSC_09623
OG0007156	bflo_00834, bflo_00835	APOSC_07980
OG0007158	bflo_12648	APOSC_06197, APOSC_06198
OG0007159	bflo_17008, bflo_17009	APOSC_03068
OG0007160	bflo_13912	APOSC_27732
OG0007161	bflo_12808	APOSC_15986
OG0007162	bflo_12051	APOSC_06296
OG0007163	bflo_05600	APOSC_06910
OG0007164	bflo_18316	APOSC_03942
OG0007165	bflo_08764	APOSC_07907
OG0007166	bflo_09971	APOSC_23211
OG0007168	bflo_18756	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706
OG0007170	bflo_02728	APOSC_09859, APOSC_03867
OG0007171	bflo_19822	APOSC_13248
OG0007173	bflo_24164	APOSC_26787
OG0007174	bflo_13932	APOSC_10018
OG0007175	bflo_10755	APOSC_18003
OG0007176	bflo_11713	APOSC_24850
OG0007177	bflo_23830, bflo_10937	APOSC_15721, APOSC_15720
OG0007178	bflo_16205	APOSC_26910
OG0007179	bflo_00319	APOSC_05209
OG0007181	bflo_12101	APOSC_25559
OG0007182	bflo_21896	APOSC_09478
OG0007184	bflo_21975	APOSC_00822, APOSC_17205
OG0007186	bflo_15420	APOSC_13894
OG0007187	bflo_00521	APOSC_08009
OG0007188	bflo_00784	APOSC_25381
OG0007189	bflo_23124	APOSC_00608
OG0007190	bflo_07553	APOSC_04882, APOSC_05549
OG0007191	bflo_25319	APOSC_12579
OG0007192	bflo_19273	APOSC_09506
OG0007194	bflo_21637	APOSC_28026, APOSC_28345, APOSC_00461, APOSC_00885, APOSC_27005
OG0007195	bflo_09759	APOSC_01958
OG0007198	bflo_10249	APOSC_09976
OG0007200	bflo_21570	APOSC_12718
OG0007201	bflo_22933	APOSC_14691
OG0007248	bflo_12581	APOSC_03737, APOSC_03736
OG0007249	bflo_09901	APOSC_16981
OG0007250	bflo_21684	APOSC_24667
OG0007251	bflo_02716	APOSC_28896
OG0007252	bflo_07592	APOSC_19542
OG0007253	bflo_13719	APOSC_09890
OG0007254	bflo_25142	APOSC_05593
OG0007255	bflo_18944	APOSC_02937
OG0007256	bflo_25720	APOSC_13604
OG0007258	bflo_05313	APOSC_09346
OG0007260	bflo_15073, bflo_20515	APOSC_02101, APOSC_02137
OG0007261	bflo_26189	APOSC_15857
OG0007264	bflo_13280	APOSC_03686
OG0007266	bflo_11544	APOSC_11708
OG0007267	bflo_25645	APOSC_12090
OG0007268	bflo_21784	APOSC_14984
OG0007271	bflo_23418	APOSC_24548
OG0007272	bflo_24550, bflo_24548	APOSC_03969
OG0007273	bflo_03291	APOSC_01670
OG0007274	bflo_16336	APOSC_15030
OG0007275	bflo_10957	APOSC_04072
OG0007276	bflo_02810	APOSC_28587
OG0007278	bflo_14356	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028
OG0007279	bflo_20332	APOSC_06293, APOSC_26833
OG0007280	bflo_01423	APOSC_05359
OG0007281	bflo_23827	APOSC_24565
OG0007282	bflo_20472	APOSC_22102
OG0007283	bflo_04526	APOSC_17484
OG0007284	bflo_06381	APOSC_15160
OG0007285	bflo_17673	APOSC_09662
OG0007288	bflo_08435	APOSC_01075, APOSC_25609
OG0007289	bflo_22229	APOSC_19502
OG0007290	bflo_13377	APOSC_09809
OG0007291	bflo_13121, bflo_27070	APOSC_20720, APOSC_20719
OG0007292	bflo_16155	APOSC_15788
OG0007293	bflo_05427	APOSC_05980
OG0007294	bflo_00403	APOSC_17131
OG0007295	bflo_07534	APOSC_20953, APOSC_20952
OG0007296	bflo_16995	APOSC_15801
OG0007297	bflo_23790	APOSC_18063
OG0007299	bflo_10653	APOSC_14198
OG0007300	bflo_19110	APOSC_25712
OG0007301	bflo_25038	APOSC_25373
OG0007302	bflo_14759	APOSC_29071
OG0007303	bflo_13169	APOSC_26419, APOSC_26418
OG0007304	bflo_24595	APOSC_17074
OG0007305	bflo_22443	APOSC_13539
OG0007306	bflo_17424	APOSC_00386
OG0007307	bflo_10777	APOSC_26088
OG0007308	bflo_02394	APOSC_03628, APOSC_03629
OG0007309	bflo_23700	APOSC_15232
OG0007310	bflo_19137	APOSC_26420
OG0007312	bflo_23752	APOSC_28830
OG0007313	bflo_15745	APOSC_14585, APOSC_16230
OG0007314	bflo_08559	APOSC_00085
OG0007316	bflo_21079	APOSC_20938
OG0007317	bflo_06371	APOSC_09236
OG0007318	bflo_11011	APOSC_27333
OG0007319	bflo_09858	APOSC_28563
OG0007320	bflo_05418	APOSC_09070
OG0007321	bflo_21088	APOSC_08246
OG0007322	bflo_21299	APOSC_15004
OG0007323	bflo_01172	APOSC_21806
OG0007325	bflo_13977	APOSC_16460
OG0007326	bflo_22978	APOSC_06448
OG0007327	bflo_21825	APOSC_00135
OG0007328	bflo_10144	APOSC_01312
OG0007329	bflo_16943	APOSC_17623
OG0007330	bflo_14343	APOSC_23615
OG0007331	bflo_19013	APOSC_06014
OG0007331	bflo_01457, bflo_19764	APOSC_12252
OG0007332	bflo_00043	APOSC_06770
OG0007333	bflo_21322	APOSC_01580
OG0007334	bflo_08019	APOSC_17842
OG0007335	bflo_08747	APOSC_14641
OG0007336	bflo_18139	APOSC_00569
OG0007337	bflo_14621	APOSC_02309
OG0007338	bflo_03890	APOSC_05870
OG0007339	bflo_18665, bflo_27270	APOSC_03135
OG0007341	bflo_16524	APOSC_24434
OG0007342	bflo_18915	APOSC_22103
OG0007343	bflo_07918	APOSC_25429
OG0007344	bflo_07595	APOSC_25620
OG0007345	bflo_08389	APOSC_24827
OG0007347	bflo_02081	APOSC_08865
OG0007348	bflo_22199	APOSC_20245
OG0007350	bflo_23018	APOSC_11465
OG0007351	bflo_26476	APOSC_10204
OG0007352	bflo_22987	APOSC_08520
OG0007353	bflo_13799	APOSC_26202
OG0007354	bflo_00249	APOSC_14859
OG0007356	bflo_12334	APOSC_03184
OG0007357	bflo_22058	APOSC_21551
OG0007358	bflo_05818	APOSC_06636
OG0007359	bflo_12738	APOSC_02421
OG0007360	bflo_16171	APOSC_08047
OG0007361	bflo_06202	APOSC_07077
OG0007363	bflo_15450	APOSC_09409
OG0007364	bflo_14577	APOSC_17982
OG0007365	bflo_25863	APOSC_27987
OG0007366	bflo_05679	APOSC_07261
OG0007367	bflo_25660	APOSC_14422
OG0007368	bflo_10256	APOSC_00449
OG0007370	bflo_20740	APOSC_07343
OG0007371	bflo_05288	APOSC_05073, APOSC_05074
OG0007372	bflo_12199	APOSC_14301
OG0007373	bflo_21841	APOSC_14544
OG0007374	bflo_10884	APOSC_22886
OG0007376	bflo_06403	APOSC_17658
OG0007377	bflo_17036	APOSC_24138
OG0007378	bflo_21755	APOSC_02419, APOSC_02420
OG0007379	bflo_05815	APOSC_16042
OG0007380	bflo_12695	APOSC_13102
OG0007381	bflo_22930	APOSC_27746, APOSC_27745
OG0007382	bflo_12647	APOSC_16338
OG0007383	bflo_27218, bflo_17600	APOSC_03806
OG0007384	bflo_13468	APOSC_20809
OG0007385	bflo_09851	APOSC_03876
OG0007386	bflo_06795	APOSC_04054
OG0007387	bflo_16313	APOSC_06916
OG0007388	bflo_25933	APOSC_17547
OG0007389	bflo_15838	APOSC_03633
OG0007390	bflo_04356	APOSC_28975, APOSC_09958
OG0007391	bflo_10127	APOSC_00054
OG0007392	bflo_26122	APOSC_20092
OG0007393	bflo_19723	APOSC_12259
OG0007394	bflo_24326	APOSC_00711
OG0007395	bflo_23165	APOSC_23644
OG0007396	bflo_12995	APOSC_12497
OG0007397	bflo_26218	APOSC_04277
OG0007398	bflo_17370, bflo_01502, bflo_17308, bflo_16004	APOSC_28385, APOSC_01969
OG0007399	bflo_24010	APOSC_10673
OG0007400	bflo_22433	APOSC_25122
OG0007401	bflo_14612	APOSC_10465
OG0007402	bflo_23426	APOSC_00968
OG0007403	bflo_10174	APOSC_28964
OG0007404	bflo_14331	APOSC_11329, APOSC_11328
OG0007405	bflo_20962	APOSC_09312
OG0007406	bflo_20357	APOSC_15372
OG0007407	bflo_08514	APOSC_10545
OG0007408	bflo_02032	APOSC_27587
OG0007409	bflo_02035	APOSC_14637
OG0007411	bflo_07704	APOSC_14970
OG0007412	bflo_17518	APOSC_03576
OG0007413	bflo_18831	APOSC_08895
OG0007414	bflo_25464	APOSC_19745
OG0007415	bflo_02381	APOSC_03560
OG0007416	bflo_14951	APOSC_12793
OG0007417	bflo_20677	APOSC_21158
OG0007418	bflo_20034	APOSC_05342
OG0007419	bflo_22990	APOSC_03939
OG0007420	bflo_24886	APOSC_07817, APOSC_19151, APOSC_07816
OG0007421	bflo_12217	APOSC_01857
OG0007422	bflo_19655	APOSC_09386
OG0007423	bflo_23596	APOSC_13864
OG0007424	bflo_23127	APOSC_14283
OG0007425	bflo_14507	APOSC_10510
OG0007426	bflo_18604	APOSC_28103
OG0007427	bflo_09574	APOSC_17844
OG0007428	bflo_19134	APOSC_18209
OG0007429	bflo_11389	APOSC_15937, APOSC_15938
OG0007430	bflo_17946	APOSC_07726
OG0007431	bflo_00171	APOSC_16398
OG0007432	bflo_24342	APOSC_27468
OG0007433	bflo_03234	APOSC_15519
OG0007434	bflo_23083	APOSC_05301, APOSC_15399
OG0007435	bflo_02346	APOSC_02032
OG0007438	bflo_09397	APOSC_24617
OG0007439	bflo_01560	APOSC_15942
OG0007440	bflo_12274	APOSC_25156
OG0007441	bflo_20302, bflo_15083	APOSC_09470
OG0007442	bflo_25641	APOSC_05686
OG0007443	bflo_20276	APOSC_06512
OG0007445	bflo_17572	APOSC_27335
OG0007446	bflo_07107	APOSC_06202
OG0007447	bflo_15402	APOSC_04248
OG0007448	bflo_05489, bflo_06846	APOSC_21259
OG0007449	bflo_12540	APOSC_27147
OG0007451	bflo_13811	APOSC_03436
OG0007452	bflo_14825, bflo_14722	APOSC_13061
OG0007453	bflo_16585	APOSC_11031
OG0007454	bflo_22118	APOSC_23331
OG0007455	bflo_17706	APOSC_14525
OG0007456	bflo_01583	APOSC_27800
OG0007457	bflo_26814, bflo_06127	APOSC_18601
OG0007458	bflo_25670	APOSC_00473
OG0007459	bflo_20243	APOSC_03345
OG0007460	bflo_10847	APOSC_13905
OG0007461	bflo_09747	APOSC_28835
OG0007462	bflo_18941	APOSC_13842
OG0007463	bflo_10590	APOSC_09528
OG0007465	bflo_21112	APOSC_11740
OG0007466	bflo_08000	APOSC_17418
OG0007467	bflo_05624	APOSC_13611
OG0007468	bflo_08789	APOSC_12434
OG0007469	bflo_12194, bflo_20864	APOSC_17847
OG0007471	bflo_13019	APOSC_14448
OG0007472	bflo_05935	APOSC_01349
OG0007474	bflo_01427	APOSC_06877
OG0007475	bflo_08869	APOSC_11169
OG0007476	bflo_25779	APOSC_12767
OG0007477	bflo_19128, bflo_19228	APOSC_11620
OG0007478	bflo_20152	APOSC_00149
OG0007479	bflo_23681	APOSC_05417
OG0007480	bflo_09770	APOSC_16083
OG0007481	bflo_20525, bflo_20940	APOSC_11072
OG0007482	bflo_24643	APOSC_11382
OG0007483	bflo_05915	APOSC_19340
OG0007484	bflo_15769	APOSC_03384, APOSC_10885
OG0007485	bflo_22291	APOSC_01104, APOSC_01105
OG0007486	bflo_08093	APOSC_15650
OG0007487	bflo_21834	APOSC_28323
OG0007488	bflo_09156	APOSC_10046
OG0007489	bflo_01354	APOSC_15853, APOSC_13134
OG0007490	bflo_01534	APOSC_06228
OG0007491	bflo_08894	APOSC_20172
OG0007492	bflo_11532	APOSC_19304, APOSC_19305
OG0007493	bflo_12341, bflo_12486, bflo_10771	APOSC_15913, APOSC_15912
OG0007494	bflo_21044	APOSC_05908
OG0007495	bflo_02160	APOSC_17790, APOSC_05318
OG0007496	bflo_02927	APOSC_07260, APOSC_23340
OG0007497	bflo_21756	APOSC_08478
OG0007498	bflo_05937	APOSC_08188
OG0007499	bflo_23609	APOSC_16910, APOSC_16911
OG0007500	bflo_02362	APOSC_21410
OG0007501	bflo_03458	APOSC_28090, APOSC_28089
OG0007503	bflo_22154	APOSC_15711
OG0007504	bflo_23410	APOSC_22782
OG0007506	bflo_07456	APOSC_09382
OG0007507	bflo_20339	APOSC_18497, APOSC_18498
OG0007508	bflo_16429	APOSC_13088
OG0007509	bflo_25337	APOSC_28922
OG0007510	bflo_23353	APOSC_02927
OG0007511	bflo_04008	APOSC_06182, APOSC_06703
OG0007513	bflo_12370	APOSC_24535
OG0007517	bflo_09839	APOSC_06793
OG0007518	bflo_12220	APOSC_11498
OG0007519	bflo_13950	APOSC_16685
OG0007520	bflo_25745	APOSC_15336
OG0007522	bflo_03362	APOSC_14152
OG0007524	bflo_21710	APOSC_20152
OG0007525	bflo_25748	APOSC_09924
OG0007527	bflo_12687	APOSC_24874
OG0007528	bflo_15800	APOSC_26491, APOSC_26492
OG0007529	bflo_22763	APOSC_12650
OG0007531	bflo_06234	APOSC_03072
OG0007533	bflo_05908	APOSC_01449
OG0007539	bflo_03346	APOSC_15823
OG0007582	bflo_06722	APOSC_22783
OG0007583	bflo_10280, bflo_09617	APOSC_14627
OG0007584	bflo_23456	APOSC_04466, APOSC_04467
OG0007587	bflo_05425	APOSC_15890
OG0007588	bflo_08932	APOSC_12209
OG0007589	bflo_15014	APOSC_12502
OG0007590	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527	APOSC_07278
OG0007591	bflo_06991	APOSC_10553
OG0007592	bflo_02567	APOSC_00525
OG0007594	bflo_06134	APOSC_03024, APOSC_11239
OG0007595	bflo_08716	APOSC_13562
OG0007596	bflo_00217	APOSC_16569, APOSC_00032
OG0007597	bflo_20205	APOSC_05814, APOSC_05815
OG0007598	bflo_14696	APOSC_26583
OG0007600	bflo_22319, bflo_22546	APOSC_26819
OG0007601	bflo_22835	APOSC_27809
OG0007602	bflo_25731	APOSC_06477
OG0007603	bflo_13403	APOSC_24609
OG0007604	bflo_13109	APOSC_23480
OG0007605	bflo_14084	APOSC_17292
OG0007606	bflo_09037	APOSC_26148
OG0007607	bflo_24972	APOSC_11532
OG0007608	bflo_00905, bflo_01074	APOSC_02832
OG0007609	bflo_21985	APOSC_27864
OG0007610	bflo_12438	APOSC_24658
OG0007612	bflo_03626	APOSC_26052, APOSC_26051
OG0007613	bflo_05631	APOSC_02165, APOSC_02166
OG0007614	bflo_13306	APOSC_11198, APOSC_11199
OG0007615	bflo_11806	APOSC_12637
OG0007616	bflo_05802	APOSC_02217
OG0007617	bflo_05912	APOSC_22847
OG0007618	bflo_17677	APOSC_20263, APOSC_20264
OG0007619	bflo_24408	APOSC_14017
OG0007621	bflo_25877	APOSC_26719
OG0007622	bflo_12432, bflo_11562	APOSC_09858
OG0007623	bflo_09081	APOSC_28837, APOSC_01924, APOSC_01923
OG0007624	bflo_03915	APOSC_27965
OG0007625	bflo_17208	APOSC_12063, APOSC_25771, APOSC_01131
OG0007628	bflo_14113	APOSC_19416
OG0007629	bflo_04302	APOSC_19061
OG0007630	bflo_22203	APOSC_16305
OG0007631	bflo_18020	APOSC_07643
OG0007632	bflo_12731	APOSC_20965
OG0007633	bflo_00693	APOSC_19734
OG0007634	bflo_07145	APOSC_23117
OG0007635	bflo_07343	APOSC_18622
OG0007637	bflo_09449	APOSC_04953
OG0007638	bflo_17731	APOSC_28435
OG0007639	bflo_07577	APOSC_24431, APOSC_17528
OG0007643	bflo_02155	APOSC_15984
OG0007645	bflo_20312	APOSC_22609
OG0007646	bflo_08412	APOSC_17349
OG0007647	bflo_19093	APOSC_14665
OG0007648	bflo_17312	APOSC_18620
OG0007649	bflo_10016	APOSC_15988
OG0007650	bflo_03304	APOSC_10838, APOSC_01972
OG0007651	bflo_21344	APOSC_17594
OG0007652	bflo_16698	APOSC_12442
OG0007653	bflo_06136	APOSC_07917
OG0007654	bflo_26579, bflo_00334	APOSC_14217
OG0007656	bflo_11407	APOSC_03159
OG0007657	bflo_03371	APOSC_01993
OG0007658	bflo_17413	APOSC_01597, APOSC_17037
OG0007659	bflo_00447	APOSC_09490
OG0007660	bflo_16535	APOSC_28292
OG0007661	bflo_24538, bflo_08201, bflo_19308	APOSC_12631
OG0007662	bflo_24186	APOSC_20466
OG0007663	bflo_17347	APOSC_02728
OG0007664	bflo_10773	APOSC_02524
OG0007665	bflo_01695	APOSC_24468
OG0007667	bflo_12556	APOSC_10901
OG0007668	bflo_20338	APOSC_19055
OG0007670	bflo_05622	APOSC_19925
OG0007671	bflo_02418	APOSC_20704
OG0007672	bflo_17487	APOSC_28764
OG0007673	bflo_06491	APOSC_27200
OG0007674	bflo_23563	APOSC_01693
OG0007675	bflo_06363	APOSC_17091
OG0007676	bflo_08407	APOSC_05879
OG0007677	bflo_16920	APOSC_22422
OG0007679	bflo_10208	APOSC_28369, APOSC_08460
OG0007680	bflo_17990, bflo_00308	APOSC_28293
OG0007681	bflo_03450	APOSC_17846
OG0007683	bflo_09373	APOSC_22433
OG0007684	bflo_07569, bflo_08134	APOSC_25918
OG0007685	bflo_18881	APOSC_12938
OG0007686	bflo_13479	APOSC_16986, APOSC_16987
OG0007687	bflo_22973	APOSC_20932
OG0007689	bflo_20780	APOSC_00574
OG0007690	bflo_18798	APOSC_18618
OG0007691	bflo_20819	APOSC_18370
OG0007692	bflo_23407	APOSC_16094
OG0007694	bflo_13350	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
OG0007695	bflo_01847	APOSC_21620
OG0007696	bflo_11039	APOSC_17052
OG0007697	bflo_21039, bflo_21034	APOSC_24641
OG0007698	bflo_25937	APOSC_12163
OG0007700	bflo_20560	APOSC_12981, APOSC_12982
OG0007701	bflo_20311	APOSC_00228
OG0007703	bflo_08727	APOSC_06165
OG0007704	bflo_02614	APOSC_15384
OG0007705	bflo_08400	APOSC_02342, APOSC_14271
OG0007706	bflo_22700	APOSC_23602, APOSC_22591
OG0007708	bflo_19064	APOSC_16373
OG0007712	bflo_10106	APOSC_08827, APOSC_08828
OG0007713	bflo_18812	APOSC_19438
OG0007714	bflo_15303	APOSC_11333
OG0007715	bflo_20286	APOSC_19107
OG0007716	bflo_11425	APOSC_07645
OG0007718	bflo_18866	APOSC_07512
OG0007719	bflo_24402	APOSC_09388
OG0007721	bflo_08960	APOSC_14451
OG0007722	bflo_23699	APOSC_17122
OG0007723	bflo_02387	APOSC_14079
OG0007725	bflo_15815	APOSC_19072
OG0007727	bflo_19233	APOSC_14215
OG0007728	bflo_05034	APOSC_18281
OG0007729	bflo_12977	APOSC_12073
OG0007730	bflo_12607, bflo_12998	APOSC_11616
OG0007732	bflo_08778	APOSC_23886
OG0007733	bflo_11525	APOSC_23441
OG0007734	bflo_25678	APOSC_09736
OG0007735	bflo_03867, bflo_03872	APOSC_16156, APOSC_22290
OG0007736	bflo_20418	APOSC_05621
OG0007737	bflo_22392	APOSC_15574
OG0007738	bflo_06705, bflo_06706	APOSC_09799
OG0007739	bflo_18458	APOSC_06240
OG0007740	bflo_04368	APOSC_26788
OG0007743	bflo_02840	APOSC_06572
OG0007744	bflo_26182	APOSC_09925
OG0007745	bflo_12671	APOSC_13500
OG0007746	bflo_06579	APOSC_14936
OG0007747	bflo_26277	APOSC_12022
OG0007748	bflo_21605	APOSC_10507
OG0007749	bflo_05007	APOSC_16625
OG0007750	bflo_25715	APOSC_14979
OG0007751	bflo_10650, bflo_08743	APOSC_11823
OG0007752	bflo_21959	APOSC_03918
OG0007753	bflo_22394	APOSC_28077
OG0007754	bflo_26220	APOSC_02480
OG0007755	bflo_11338, bflo_10030	APOSC_06648
OG0007756	bflo_16250	APOSC_14705
OG0007757	bflo_27501, bflo_25642	APOSC_22966
OG0007758	bflo_10877	APOSC_21644
OG0007759	bflo_16310	APOSC_15672, APOSC_15671
OG0007760	bflo_13020	APOSC_10797
OG0007761	bflo_24923	APOSC_23778
OG0007762	bflo_10652, bflo_15443, bflo_22270	APOSC_14023
OG0007763	bflo_25707	APOSC_14363
OG0007764	bflo_06850	APOSC_28881
OG0007765	bflo_13995	APOSC_00678, APOSC_22190
OG0007766	bflo_23712	APOSC_07061
OG0007767	bflo_24566	APOSC_28554
OG0007768	bflo_24479	APOSC_26432
OG0007769	bflo_23531	APOSC_21393
OG0007770	bflo_20500	APOSC_21431
OG0007771	bflo_11433	APOSC_05662
OG0007772	bflo_22115	APOSC_13501
OG0007773	bflo_03725, bflo_21510	APOSC_03995
OG0007774	bflo_19564	APOSC_13250
OG0007775	bflo_21066	APOSC_06585
OG0007776	bflo_06131	APOSC_15731
OG0007778	bflo_13110, bflo_13186, bflo_13187	APOSC_20133
OG0007779	bflo_18703	APOSC_20163
OG0007780	bflo_17991	APOSC_18415
OG0007781	bflo_07603	APOSC_21561
OG0007782	bflo_06893	APOSC_19048
OG0007783	bflo_23885	APOSC_08633
OG0007785	bflo_11218	APOSC_00225, APOSC_09108
OG0007786	bflo_16999	APOSC_27963
OG0007788	bflo_03873	APOSC_11066
OG0007789	bflo_21102	APOSC_27516
OG0007790	bflo_11705	APOSC_12725
OG0007791	bflo_23951	APOSC_15286
OG0007792	bflo_20695	APOSC_18900, APOSC_00454
OG0007794	bflo_20585	APOSC_01078
OG0007795	bflo_15425, bflo_14831	APOSC_14033
OG0007796	bflo_02054	APOSC_00173
OG0007797	bflo_21105	APOSC_06904
OG0007798	bflo_18226	APOSC_19232
OG0007799	bflo_00372	APOSC_07729
OG0007800	bflo_14344	APOSC_04185
OG0007801	bflo_23404	APOSC_16478
OG0007802	bflo_23831	APOSC_24032
OG0007803	bflo_06509	APOSC_25972
OG0007804	bflo_06653	APOSC_27902
OG0007807	bflo_05294	APOSC_18526
OG0007808	bflo_11247	APOSC_14907, APOSC_14906
OG0007809	bflo_03965	APOSC_26876
OG0007810	bflo_10987	APOSC_20810
OG0007811	bflo_24096	APOSC_07082
OG0007812	bflo_00281	APOSC_14235
OG0007813	bflo_21210	APOSC_26038, APOSC_08477
OG0007814	bflo_06730	APOSC_17495
OG0007815	bflo_00749, bflo_00769, bflo_00543	APOSC_04655
OG0007816	bflo_24433	APOSC_06784
OG0007817	bflo_26806, bflo_01864	APOSC_27217
OG0007818	bflo_15495	APOSC_27304
OG0007820	bflo_20895	APOSC_13774
OG0007823	bflo_01549	APOSC_03519, APOSC_12438
OG0007824	bflo_21551	APOSC_19397
OG0007826	bflo_20018	APOSC_13545
OG0007827	bflo_06413	APOSC_20981
OG0007828	bflo_07281	APOSC_28463
OG0007829	bflo_01959	APOSC_13789
OG0007830	bflo_08474	APOSC_25337
OG0007831	bflo_08904	APOSC_23248
OG0007832	bflo_03510, bflo_19382	APOSC_11298
OG0007833	bflo_21063	APOSC_10286
OG0007834	bflo_09024	APOSC_11688
OG0007835	bflo_25222	APOSC_19892
OG0007836	bflo_00713	APOSC_23593
OG0007837	bflo_19677	APOSC_11771
OG0007838	bflo_01372	APOSC_07171
OG0007840	bflo_06242	APOSC_23763, APOSC_08976
OG0007841	bflo_07375	APOSC_20926
OG0007843	bflo_14088	APOSC_07300
OG0007845	bflo_27016, bflo_11683, bflo_14689	APOSC_18899, APOSC_18898
OG0007848	bflo_17671	APOSC_10364
OG0007849	bflo_11783	APOSC_09125
OG0007851	bflo_13474	APOSC_01589
OG0007854	bflo_18378	APOSC_02461, APOSC_02460
OG0007858	bflo_09176	APOSC_09977
OG0007859	bflo_19258	APOSC_16066
OG0007860	bflo_10535, bflo_10715	APOSC_23567
OG0007862	bflo_02553	APOSC_27873
OG0007863	bflo_13618	APOSC_28277
OG0007907	bflo_02235	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008
OG0007908	bflo_20499	APOSC_09670
OG0007911	bflo_22860	APOSC_26735
OG0007912	bflo_27328, bflo_20385	APOSC_12950
OG0007913	bflo_05599	APOSC_16904
OG0007915	bflo_05663	APOSC_04581
OG0007916	bflo_17716	APOSC_28168, APOSC_03479
OG0007917	bflo_15056	APOSC_27976
OG0007918	bflo_15667	APOSC_22002
OG0007920	bflo_06190	APOSC_21321
OG0007921	bflo_06108	APOSC_05320
OG0007925	bflo_10568	APOSC_05687
OG0007926	bflo_23868	APOSC_00955
OG0007927	bflo_11079	APOSC_24000
OG0007928	bflo_11687, bflo_01921	APOSC_20268
OG0007929	bflo_13452	APOSC_23012
OG0007930	bflo_16413	APOSC_18633
OG0007930	bflo_12616	APOSC_09219
OG0007931	bflo_14695	APOSC_05194
OG0007932	bflo_13897	APOSC_11906
OG0007933	bflo_03110	APOSC_04927
OG0007934	bflo_26432	APOSC_29023
OG0007935	bflo_17663	APOSC_22032
OG0007937	bflo_14531	APOSC_02733
OG0007938	bflo_12211	APOSC_23046
OG0007939	bflo_11941	APOSC_08961
OG0007940	bflo_18637	APOSC_04099
OG0007941	bflo_04799	APOSC_16273
OG0007943	bflo_17585	APOSC_24917
OG0007944	bflo_08272	APOSC_23766
OG0007946	bflo_10287	APOSC_20648, APOSC_20649
OG0007947	bflo_22634	APOSC_12155
OG0007948	bflo_21118	APOSC_25146
OG0007949	bflo_01732	APOSC_20539
OG0007951	bflo_13301	APOSC_01248
OG0007952	bflo_02620	APOSC_01052
OG0007953	bflo_00434	APOSC_00302
OG0007954	bflo_17425	APOSC_19677, APOSC_19678
OG0007955	bflo_10996	APOSC_00091
OG0007956	bflo_06064	APOSC_19930
OG0007957	bflo_00714	APOSC_02795
OG0007958	bflo_06296	APOSC_13077
OG0007959	bflo_26327	APOSC_23624
