Orthogroup	BRAFL	AMPFI_ok
OG0007743	bflo_02840	AMPFI_06731
OG0007744	bflo_26182	AMPFI_03246
OG0007745	bflo_12671	AMPFI_22441
OG0007746	bflo_06579	AMPFI_07253
OG0007747	bflo_26277	AMPFI_11334, AMPFI_01186
OG0007748	bflo_21605	AMPFI_12204
OG0007749	bflo_05007	AMPFI_07238
OG0007750	bflo_25715	AMPFI_25870, AMPFI_01673
OG0007751	bflo_10650, bflo_08743	AMPFI_08540
OG0007752	bflo_21959	AMPFI_06021
OG0007753	bflo_22394	AMPFI_11539
OG0007755	bflo_11338, bflo_10030	AMPFI_10155
OG0007757	bflo_27501, bflo_25642	AMPFI_16626
OG0007758	bflo_10877	AMPFI_15867
OG0007759	bflo_16310	AMPFI_02311
OG0007760	bflo_13020	AMPFI_25779
OG0007762	bflo_10652, bflo_15443, bflo_22270	AMPFI_12649
OG0007763	bflo_25707	AMPFI_20134
OG0007764	bflo_06850	AMPFI_02562, AMPFI_17910
OG0007766	bflo_23712	AMPFI_07157
OG0007767	bflo_24566	AMPFI_21979
OG0007768	bflo_24479	AMPFI_05499
OG0007769	bflo_23531	AMPFI_10842
OG0007770	bflo_20500	AMPFI_04731, AMPFI_01658
OG0007771	bflo_11433	AMPFI_13434
OG0007772	bflo_22115	AMPFI_13415
OG0007773	bflo_03725, bflo_21510	AMPFI_08783, AMPFI_16491
OG0007774	bflo_19564	AMPFI_04955
OG0007775	bflo_21066	AMPFI_08695
OG0007776	bflo_06131	AMPFI_13881
OG0007778	bflo_13110, bflo_13186, bflo_13187	AMPFI_03347
OG0007779	bflo_18703	AMPFI_11071
OG0007780	bflo_17991	AMPFI_18660, AMPFI_10711
OG0007781	bflo_07603	AMPFI_14581
OG0007782	bflo_06893	AMPFI_20368
OG0007783	bflo_23885	AMPFI_24128
OG0007785	bflo_11218	AMPFI_05593
OG0007786	bflo_16999	AMPFI_13958
OG0007787	bflo_12215	AMPFI_14820
OG0007788	bflo_03873	AMPFI_05676
OG0007789	bflo_21102	AMPFI_25379
OG0007790	bflo_11705	AMPFI_11066
OG0007792	bflo_20695	AMPFI_05144, AMPFI_22681
OG0007793	bflo_25655	AMPFI_08371
OG0007794	bflo_20585	AMPFI_00708
OG0007795	bflo_15425, bflo_14831	AMPFI_07427
OG0007796	bflo_02054	AMPFI_09719
OG0007797	bflo_21105	AMPFI_00954
OG0007798	bflo_18226	AMPFI_00648
OG0007799	bflo_00372	AMPFI_03372
OG0007800	bflo_14344	AMPFI_20741
OG0007802	bflo_23831	AMPFI_13897
OG0007803	bflo_06509	AMPFI_00580
OG0007804	bflo_06653	AMPFI_21881
OG0007806	bflo_06303	AMPFI_21509
OG0007807	bflo_05294	AMPFI_10825
OG0007808	bflo_11247	AMPFI_10467
OG0007809	bflo_03965	AMPFI_17330
OG0007810	bflo_10987	AMPFI_24586
OG0007811	bflo_24096	AMPFI_20786
OG0007812	bflo_00281	AMPFI_15940
OG0007813	bflo_21210	AMPFI_06503
OG0007814	bflo_06730	AMPFI_21682
OG0007815	bflo_00749, bflo_00769, bflo_00543	AMPFI_16694
OG0007816	bflo_24433	AMPFI_01105
OG0007817	bflo_26806, bflo_01864	AMPFI_01479
OG0007818	bflo_15495	AMPFI_01627
OG0007820	bflo_20895	AMPFI_03274
OG0007823	bflo_01549	AMPFI_06421
OG0007824	bflo_21551	AMPFI_24919
OG0007826	bflo_20018	AMPFI_09183
OG0007827	bflo_06413	AMPFI_09270
OG0007828	bflo_07281	AMPFI_11690
OG0007829	bflo_01959	AMPFI_11802
OG0007830	bflo_08474	AMPFI_11813
OG0007831	bflo_08904	AMPFI_12005
OG0007832	bflo_03510, bflo_19382	AMPFI_13134
OG0007833	bflo_21063	AMPFI_13656
OG0007834	bflo_09024	AMPFI_14388
OG0007835	bflo_25222	AMPFI_24749
OG0007836	bflo_00713	AMPFI_15344
OG0007837	bflo_19677	AMPFI_15892
OG0007838	bflo_01372	AMPFI_16450
OG0007840	bflo_06242	AMPFI_18333
OG0007841	bflo_07375	AMPFI_19038
OG0007842	bflo_04890	AMPFI_19465
OG0007843	bflo_14088	AMPFI_20098
OG0007845	bflo_27016, bflo_11683, bflo_14689	AMPFI_21127
OG0007848	bflo_17671	AMPFI_22258
OG0007849	bflo_11783	AMPFI_24145
OG0007907	bflo_02235	AMPFI_11844
OG0007908	bflo_20499	AMPFI_17617, AMPFI_12926
OG0007911	bflo_22860	AMPFI_23439
OG0007912	bflo_27328, bflo_20385	AMPFI_00326
OG0007913	bflo_05599	AMPFI_10987
OG0007915	bflo_05663	AMPFI_07670
OG0007916	bflo_17716	AMPFI_22419
OG0007917	bflo_15056	AMPFI_11706
OG0007918	bflo_15667	AMPFI_12537
OG0007920	bflo_06190	AMPFI_09193
OG0007921	bflo_06108	AMPFI_09277
OG0007926	bflo_23868	AMPFI_09453
OG0007928	bflo_11687, bflo_01921	AMPFI_05030
OG0007929	bflo_13452	AMPFI_03741
OG0007930	bflo_16413, bflo_12616	AMPFI_24374
OG0007932	bflo_13897	AMPFI_07321
OG0007933	bflo_03110	AMPFI_24490
OG0007934	bflo_26432	AMPFI_21398
OG0007935	bflo_17663	AMPFI_04765
OG0007936	bflo_01563	AMPFI_23955
OG0007937	bflo_14531	AMPFI_08375
OG0007938	bflo_12211	AMPFI_06474
OG0007940	bflo_18637	AMPFI_05455
OG0007941	bflo_04799	AMPFI_15168
OG0007943	bflo_17585	AMPFI_06228
OG0007944	bflo_08272	AMPFI_05040
OG0007945	bflo_16266	AMPFI_00719
OG0007946	bflo_10287	AMPFI_05034
OG0007947	bflo_22634	AMPFI_18057
OG0007948	bflo_21118	AMPFI_10334
OG0007951	bflo_13301	AMPFI_03195
OG0007952	bflo_02620	AMPFI_10147
OG0007953	bflo_00434	AMPFI_05678
OG0007954	bflo_17425	AMPFI_05069
OG0007955	bflo_10996	AMPFI_16512
OG0007957	bflo_00714	AMPFI_14623
OG0007959	bflo_26327	AMPFI_21334
OG0007962	bflo_15039	AMPFI_12638
OG0007963	bflo_24596	AMPFI_01214
OG0007964	bflo_01247, bflo_07079	AMPFI_21832
OG0007965	bflo_23151	AMPFI_07808
OG0007966	bflo_07594	AMPFI_23170
OG0007967	bflo_07105	AMPFI_04334
OG0007968	bflo_06274	AMPFI_11132
OG0007969	bflo_25712	AMPFI_01771
OG0007971	bflo_16346	AMPFI_18074
OG0007972	bflo_13428	AMPFI_12030
OG0007973	bflo_05021	AMPFI_05823
OG0007974	bflo_24762	AMPFI_09698
OG0007976	bflo_23117	AMPFI_06391
OG0007977	bflo_22929	AMPFI_15112
OG0007979	bflo_14680	AMPFI_14503
OG0007982	bflo_02109	AMPFI_22593, AMPFI_10432
OG0007983	bflo_04850	AMPFI_09943
OG0007984	bflo_21333, bflo_21994	AMPFI_23898
OG0007985	bflo_14993, bflo_27135	AMPFI_12399, AMPFI_04135
OG0007986	bflo_06825	AMPFI_01538
OG0007987	bflo_21083	AMPFI_23046
OG0007988	bflo_12561	AMPFI_17953
OG0007991	bflo_12744	AMPFI_16707
OG0007993	bflo_06048	AMPFI_02776
OG0007994	bflo_07557	AMPFI_21393
OG0007996	bflo_20570	AMPFI_05966
OG0007997	bflo_20061	AMPFI_09115
OG0007998	bflo_02590	AMPFI_17357
OG0007999	bflo_18850	AMPFI_01805
OG0008000	bflo_01750	AMPFI_09007
OG0008001	bflo_07295	AMPFI_25367
OG0008002	bflo_26652, bflo_02053	AMPFI_21689
OG0008003	bflo_24744	AMPFI_05104
OG0008004	bflo_15702	AMPFI_10822
OG0008006	bflo_22376, bflo_22210	AMPFI_16469
OG0008007	bflo_26231	AMPFI_13139
OG0008008	bflo_23803	AMPFI_25912
OG0008009	bflo_07134	AMPFI_08348
OG0008011	bflo_12071	AMPFI_18612
OG0008012	bflo_19537	AMPFI_12612
OG0008013	bflo_18671	AMPFI_03278
OG0008014	bflo_22732	AMPFI_06861
OG0008016	bflo_06044	AMPFI_15729
OG0008017	bflo_11048	AMPFI_09425
OG0008018	bflo_10614	AMPFI_11292
OG0008019	bflo_24197	AMPFI_13609
OG0008020	bflo_17017	AMPFI_14461
OG0008022	bflo_14440	AMPFI_09081
OG0008023	bflo_24601	AMPFI_00998, AMPFI_22775
OG0008024	bflo_22502, bflo_22391	AMPFI_02715
OG0008025	bflo_23461	AMPFI_23825
OG0008026	bflo_05857	AMPFI_00429
OG0008027	bflo_05641	AMPFI_01486
OG0008028	bflo_01481	AMPFI_11787
OG0008029	bflo_20622	AMPFI_03797
OG0008030	bflo_20783	AMPFI_23756
OG0008031	bflo_15505	AMPFI_08965
OG0008033	bflo_09244	AMPFI_21680
OG0008036	bflo_23597	AMPFI_05655
OG0008037	bflo_05998	AMPFI_10779
OG0008038	bflo_04254	AMPFI_12972
OG0008039	bflo_21143	AMPFI_12471
OG0008040	bflo_18362	AMPFI_13459
OG0008041	bflo_12110	AMPFI_09625
OG0008043	bflo_19743, bflo_15192	AMPFI_04310, AMPFI_01067
OG0008044	bflo_12978	AMPFI_00182
OG0008047	bflo_03031	AMPFI_19293
OG0008048	bflo_13158	AMPFI_06090
OG0008049	bflo_20285	AMPFI_09649
OG0008052	bflo_12650	AMPFI_13973
OG0008053	bflo_10200	AMPFI_10245
OG0008054	bflo_19172	AMPFI_16895
OG0008056	bflo_22457	AMPFI_08430
OG0008057	bflo_14159, bflo_26941	AMPFI_14790
OG0008059	bflo_22099	AMPFI_15349
OG0008062	bflo_01328	AMPFI_19832
OG0008065	bflo_09932	AMPFI_12989
OG0008066	bflo_03563	AMPFI_15863
OG0008067	bflo_06241	AMPFI_08934
OG0008068	bflo_14995	AMPFI_24343
OG0008069	bflo_25318	AMPFI_22884
OG0008071	bflo_20776	AMPFI_09114
OG0008073	bflo_15996	AMPFI_05875
OG0008075	bflo_14400	AMPFI_18963
OG0008076	bflo_19297, bflo_14887	AMPFI_25537
OG0008077	bflo_14852	AMPFI_16858
OG0008078	bflo_21633	AMPFI_03483
OG0008079	bflo_24655	AMPFI_23704
OG0008081	bflo_13733	AMPFI_08017
OG0008082	bflo_04484	AMPFI_06725
OG0008083	bflo_19745	AMPFI_18304
OG0008084	bflo_05884	AMPFI_16208
OG0008085	bflo_14047	AMPFI_01438
OG0008086	bflo_04886	AMPFI_07090
OG0008087	bflo_00892	AMPFI_07407
OG0008088	bflo_17624	AMPFI_05351
OG0008089	bflo_11402	AMPFI_12190, AMPFI_00773
OG0008090	bflo_04469	AMPFI_25052
OG0008091	bflo_20178	AMPFI_07279
OG0008092	bflo_10744	AMPFI_12661
OG0008094	bflo_11003	AMPFI_01509
OG0008098	bflo_16350	AMPFI_03002
OG0008099	bflo_25711	AMPFI_03591
OG0008100	bflo_06252	AMPFI_06853
OG0008101	bflo_14223, bflo_11429, bflo_02841, bflo_26135	AMPFI_07301
OG0008102	bflo_16606	AMPFI_07411
OG0008103	bflo_23153	AMPFI_07817
OG0008104	bflo_07082	AMPFI_08107
OG0008105	bflo_24175	AMPFI_09929
OG0008107	bflo_02513	AMPFI_11086
OG0008108	bflo_12718	AMPFI_11284
OG0008109	bflo_20239	AMPFI_11697
OG0008110	bflo_09748	AMPFI_12641
OG0008111	bflo_06012	AMPFI_14617
OG0008112	bflo_19831	AMPFI_14723
OG0008113	bflo_08464	AMPFI_14844
OG0008115	bflo_23862	AMPFI_16460
OG0008116	bflo_23115	AMPFI_16582
OG0008117	bflo_16568	AMPFI_17449
OG0008119	bflo_20529	AMPFI_18841
OG0008120	bflo_17432	AMPFI_19253
OG0008122	bflo_22916	AMPFI_19895
OG0008123	bflo_11111, bflo_27008	AMPFI_20399
OG0008124	bflo_21059	AMPFI_22339
OG0008125	bflo_11403	AMPFI_23204
OG0008126	bflo_02173	AMPFI_23220
OG0008127	bflo_14260	AMPFI_25473
OG0008194	bflo_14434	AMPFI_03668
OG0008196	bflo_06636	AMPFI_11912
OG0008198	bflo_25133	AMPFI_13301
OG0008199	bflo_14179	AMPFI_16813
OG0008201	bflo_11543	AMPFI_07031
OG0008202	bflo_17727	AMPFI_10244
OG0008204	bflo_13453	AMPFI_05833
OG0008205	bflo_15599	AMPFI_14335
OG0008206	bflo_11270	AMPFI_14174
OG0008208	bflo_12074	AMPFI_09302
OG0008209	bflo_21208, bflo_22352	AMPFI_08788
OG0008211	bflo_05922	AMPFI_07315
OG0008212	bflo_00959, bflo_00737, bflo_26501	AMPFI_19889
OG0008213	bflo_17603	AMPFI_08549
OG0008214	bflo_24619	AMPFI_22755
OG0008216	bflo_24967	AMPFI_11177
OG0008217	bflo_23434	AMPFI_22193
OG0008218	bflo_23816	AMPFI_12318
OG0008219	bflo_23179	AMPFI_07239, AMPFI_11495
OG0008220	bflo_14162	AMPFI_22814
OG0008221	bflo_13375	AMPFI_23513
OG0008222	bflo_10172	AMPFI_20984, AMPFI_17463
OG0008223	bflo_15105	AMPFI_07844
OG0008224	bflo_13074	AMPFI_07716
OG0008225	bflo_14433	AMPFI_21476
OG0008227	bflo_05785	AMPFI_07029
OG0008228	bflo_12176	AMPFI_10122
OG0008229	bflo_16534	AMPFI_23911
OG0008230	bflo_13174	AMPFI_05521
OG0008231	bflo_10768	AMPFI_05547
OG0008232	bflo_15698, bflo_05139	AMPFI_23612
OG0008233	bflo_12677	AMPFI_14946
OG0008234	bflo_23788	AMPFI_06611
OG0008235	bflo_24467	AMPFI_18455
OG0008236	bflo_19397	AMPFI_09759
OG0008237	bflo_07399	AMPFI_23396
OG0008238	bflo_25853	AMPFI_11368
OG0008239	bflo_07315	AMPFI_04110
OG0008241	bflo_18846	AMPFI_09428
OG0008242	bflo_14837	AMPFI_04282
OG0008243	bflo_17256	AMPFI_12012
OG0008244	bflo_23863	AMPFI_24527
OG0008245	bflo_20079	AMPFI_08268
OG0008246	bflo_02073	AMPFI_11645
OG0008247	bflo_18470	AMPFI_24048
OG0008249	bflo_25552	AMPFI_08214
OG0008250	bflo_03608	AMPFI_12283
OG0008251	bflo_08485	AMPFI_19583
OG0008252	bflo_05554	AMPFI_14543
OG0008253	bflo_10098	AMPFI_06261
OG0008254	bflo_25097	AMPFI_02591
OG0008256	bflo_10539	AMPFI_23356
OG0008257	bflo_21434	AMPFI_09054, AMPFI_09890
OG0008258	bflo_05172	AMPFI_15951
OG0008259	bflo_00970	AMPFI_05338
OG0008260	bflo_13511	AMPFI_21089
OG0008261	bflo_14794	AMPFI_14114
OG0008262	bflo_15826	AMPFI_12856, AMPFI_21752
OG0008263	bflo_16405	AMPFI_07599
OG0008265	bflo_11391	AMPFI_06479
OG0008266	bflo_13946	AMPFI_06495
OG0008268	bflo_06894	AMPFI_08036
OG0008269	bflo_15790	AMPFI_09119
OG0008270	bflo_13335	AMPFI_05663
OG0008271	bflo_14838	AMPFI_24888
OG0008272	bflo_05825	AMPFI_01881
OG0008274	bflo_10934	AMPFI_23779, AMPFI_18471
OG0008276	bflo_24222, bflo_06300	AMPFI_17766
OG0008277	bflo_03455	AMPFI_10748
OG0008279	bflo_24725	AMPFI_17716
OG0008280	bflo_21982	AMPFI_00105
OG0008281	bflo_19968	AMPFI_17351
OG0008282	bflo_26284	AMPFI_05485
OG0008286	bflo_13178	AMPFI_05241
OG0008289	bflo_06353	AMPFI_03301
OG0008290	bflo_03393	AMPFI_19833
OG0008291	bflo_23157	AMPFI_02542, AMPFI_00655
OG0008292	bflo_05696	AMPFI_25251
OG0008293	bflo_06831	AMPFI_03423
OG0008294	bflo_09498	AMPFI_12035
OG0008295	bflo_12425	AMPFI_22240
OG0008296	bflo_20584	AMPFI_07998, AMPFI_22866
OG0008297	bflo_14052	AMPFI_15920
OG0008298	bflo_24555	AMPFI_05163
OG0008300	bflo_07056	AMPFI_26012
OG0008301	bflo_08740	AMPFI_21648
OG0008303	bflo_09184	AMPFI_05000
OG0008304	bflo_22092	AMPFI_15827
OG0008305	bflo_02959	AMPFI_17893
OG0008307	bflo_20544	AMPFI_06534
OG0008308	bflo_12490	AMPFI_16107, AMPFI_00448
OG0008309	bflo_03373	AMPFI_03043
OG0008310	bflo_21572	AMPFI_23956, AMPFI_06294, AMPFI_01477
OG0008311	bflo_24993	AMPFI_14732
OG0008312	bflo_23264	AMPFI_18714
OG0008313	bflo_23105	AMPFI_21818
OG0008314	bflo_18751	AMPFI_10374
OG0008315	bflo_20989	AMPFI_14085, AMPFI_22484
OG0008316	bflo_19108	AMPFI_14769, AMPFI_14556, AMPFI_25184
OG0008317	bflo_15554	AMPFI_18631, AMPFI_00809
OG0008318	bflo_15631	AMPFI_24230
OG0008319	bflo_25081	AMPFI_08827
OG0008321	bflo_24490	AMPFI_15689
OG0008322	bflo_04735	AMPFI_08266
OG0008323	bflo_22601	AMPFI_24592
OG0008324	bflo_20274	AMPFI_04805
OG0008325	bflo_13382	AMPFI_10597
OG0008326	bflo_00982	AMPFI_12024
OG0008329	bflo_18942	AMPFI_00214
OG0008330	bflo_12740	AMPFI_07826, AMPFI_05285, AMPFI_16297
OG0008331	bflo_21529	AMPFI_10145
OG0008332	bflo_09532, bflo_09525	AMPFI_17709
OG0008333	bflo_24979	AMPFI_06113
OG0008334	bflo_15581	AMPFI_12196
OG0008335	bflo_26321	AMPFI_15830
OG0008336	bflo_11246	AMPFI_14233
OG0008339	bflo_01195	AMPFI_14101
OG0008341	bflo_05713	AMPFI_09957
OG0008342	bflo_13270	AMPFI_25481
OG0008343	bflo_01028, bflo_26613	AMPFI_06427
OG0008344	bflo_19767	AMPFI_14346
OG0008345	bflo_06967	AMPFI_09026
OG0008346	bflo_16079	AMPFI_22882
OG0008347	bflo_02342	AMPFI_11829
OG0008348	bflo_16901	AMPFI_24615
OG0008349	bflo_14681	AMPFI_05394
OG0008350	bflo_23021	AMPFI_16249
OG0008351	bflo_03945	AMPFI_15483
OG0008352	bflo_06333	AMPFI_22301
OG0008353	bflo_11912	AMPFI_00573
OG0008354	bflo_05394	AMPFI_08004
OG0008355	bflo_15690	AMPFI_20782
OG0008357	bflo_06087	AMPFI_10134
OG0008359	bflo_05938	AMPFI_09448
OG0008360	bflo_12557	AMPFI_16092
OG0008361	bflo_04798	AMPFI_07243
OG0008363	bflo_14232	AMPFI_07869
OG0008365	bflo_21649	AMPFI_13699
OG0008368	bflo_02469	AMPFI_03496
OG0008369	bflo_20549	AMPFI_09845
OG0008370	bflo_13872	AMPFI_25780
OG0008371	bflo_10681	AMPFI_15403
OG0008374	bflo_12063	AMPFI_06576
OG0008376	bflo_25518	AMPFI_12223
OG0008377	bflo_18878	AMPFI_03366
OG0008378	bflo_00435	AMPFI_06304
OG0008379	bflo_25706	AMPFI_00342
OG0008381	bflo_09299	AMPFI_19133
OG0008382	bflo_13185	AMPFI_18986, AMPFI_01704
OG0008383	bflo_25105	AMPFI_22561
OG0008384	bflo_24417	AMPFI_14189
OG0008386	bflo_25355	AMPFI_24674
OG0008387	bflo_21043	AMPFI_20902
OG0008388	bflo_23360	AMPFI_22760
OG0008389	bflo_22885	AMPFI_00051, AMPFI_23442
OG0008390	bflo_25300	AMPFI_01510
OG0008391	bflo_16567	AMPFI_13992, AMPFI_01523
OG0008392	bflo_23144	AMPFI_01701
OG0008395	bflo_07220	AMPFI_04209, AMPFI_13495
OG0008396	bflo_27074, bflo_13271	AMPFI_15873, AMPFI_04875
OG0008398	bflo_19695	AMPFI_06357
OG0008399	bflo_20395	AMPFI_06418
OG0008400	bflo_25665	AMPFI_07415
OG0008401	bflo_12127	AMPFI_08099
OG0008402	bflo_01788	AMPFI_08293
OG0008403	bflo_17519	AMPFI_08891
OG0008404	bflo_16793	AMPFI_09139
OG0008405	bflo_02103	AMPFI_09315
OG0008405	bflo_04214, bflo_19139	AMPFI_09356
OG0008406	bflo_26326	AMPFI_09482
OG0008410	bflo_19466	AMPFI_10412
OG0008411	bflo_19277	AMPFI_10476
OG0008412	bflo_06204	AMPFI_10538
OG0008414	bflo_08691	AMPFI_13879
OG0008415	bflo_14538	AMPFI_14254
OG0008416	bflo_13157	AMPFI_15364
OG0008417	bflo_10745, bflo_09873	AMPFI_25684, AMPFI_15417
OG0008418	bflo_22363	AMPFI_16332
OG0008421	bflo_03060	AMPFI_19404
OG0008422	bflo_18567	AMPFI_20618
OG0008423	bflo_25197	AMPFI_21149, AMPFI_24635
OG0008424	bflo_04295	AMPFI_23294
OG0008425	bflo_13835	AMPFI_24298
OG0008427	bflo_06302	AMPFI_25943
OG0008507	bflo_05783	AMPFI_07938
OG0008509	bflo_24600	AMPFI_25814
OG0008512	bflo_16998	AMPFI_05748
OG0008515	bflo_04844	AMPFI_21455
OG0008519	bflo_18269	AMPFI_19307
OG0008521	bflo_16657	AMPFI_24604, AMPFI_19056
OG0008524	bflo_20429	AMPFI_16681
OG0008526	bflo_25321	AMPFI_20730
OG0008527	bflo_06389	AMPFI_21830, AMPFI_22398
OG0008528	bflo_05777	AMPFI_26044
OG0008529	bflo_03906	AMPFI_22856
OG0008530	bflo_07528	AMPFI_14725
OG0008531	bflo_21782	AMPFI_08746
OG0008532	bflo_09671	AMPFI_23353
OG0008533	bflo_18027	AMPFI_13398
OG0008534	bflo_09494	AMPFI_04061
OG0008535	bflo_09068	AMPFI_16183
OG0008539	bflo_12416	AMPFI_22402
OG0008540	bflo_08478	AMPFI_22298
OG0008541	bflo_16116	AMPFI_21765, AMPFI_05661
OG0008542	bflo_06695	AMPFI_22209
OG0008543	bflo_02448	AMPFI_14385
OG0008544	bflo_06925	AMPFI_20363
OG0008546	bflo_13964	AMPFI_23820
OG0008547	bflo_24641	AMPFI_04660
OG0008550	bflo_13467	AMPFI_24742
OG0008551	bflo_18054	AMPFI_10931, AMPFI_00601
OG0008555	bflo_04455	AMPFI_08083
OG0008556	bflo_05177	AMPFI_26006
OG0008558	bflo_03229	AMPFI_01224
OG0008559	bflo_00950	AMPFI_08904
OG0008560	bflo_04077	AMPFI_17042
OG0008561	bflo_20126	AMPFI_20412
OG0008562	bflo_17593	AMPFI_10135
OG0008563	bflo_20452	AMPFI_12165
OG0008564	bflo_11404	AMPFI_08360
OG0008565	bflo_05748	AMPFI_07501
OG0008566	bflo_26934, bflo_10005	AMPFI_13801
OG0008567	bflo_25254	AMPFI_00546
OG0008569	bflo_24484	AMPFI_09574
OG0008569	bflo_12544, bflo_19168	AMPFI_19359
OG0008570	bflo_23263	AMPFI_15033
OG0008572	bflo_04448	AMPFI_10782
OG0008574	bflo_09936	AMPFI_10212
OG0008575	bflo_09841	AMPFI_00619, AMPFI_15336
OG0008576	bflo_08767	AMPFI_19249
OG0008578	bflo_13092	AMPFI_08466
OG0008579	bflo_25506	AMPFI_05725
OG0008580	bflo_02696, bflo_26690, bflo_02267	AMPFI_21671, AMPFI_18788
OG0008582	bflo_07339	AMPFI_24125
OG0008583	bflo_01082	AMPFI_08422
OG0008585	bflo_21311	AMPFI_12839
OG0008587	bflo_07744	AMPFI_10025
OG0008588	bflo_23737	AMPFI_13970
OG0008589	bflo_11133	AMPFI_01414, AMPFI_20644
OG0008591	bflo_20888	AMPFI_07329
OG0008592	bflo_16706	AMPFI_15970
OG0008594	bflo_19036	AMPFI_08074, AMPFI_11109
OG0008595	bflo_03899	AMPFI_06634
OG0008596	bflo_18694	AMPFI_10302
OG0008597	bflo_27120, bflo_14183	AMPFI_18374
OG0008598	bflo_10413	AMPFI_25018, AMPFI_11275
OG0008600	bflo_09225	AMPFI_07876
OG0008602	bflo_21727	AMPFI_17272
OG0008605	bflo_10551	AMPFI_08352
OG0008606	bflo_01729	AMPFI_08075
OG0008607	bflo_16395	AMPFI_05348
OG0008608	bflo_24503	AMPFI_08894
OG0008611	bflo_17065	AMPFI_06471
OG0008612	bflo_15903	AMPFI_01091
OG0008613	bflo_12108	AMPFI_11480
OG0008614	bflo_14387	AMPFI_19080
OG0008617	bflo_03167, bflo_11616	AMPFI_06055
OG0008619	bflo_20672	AMPFI_00966, AMPFI_10588
OG0008620	bflo_06625	AMPFI_11595
OG0008621	bflo_14679	AMPFI_25551
OG0008623	bflo_00397	AMPFI_09955
OG0008624	bflo_13949	AMPFI_05010
OG0008626	bflo_12655	AMPFI_09203
OG0008627	bflo_14368	AMPFI_12239
OG0008628	bflo_14884	AMPFI_15805
OG0008629	bflo_06061	AMPFI_21655
OG0008631	bflo_09016	AMPFI_11763
OG0008632	bflo_19170	AMPFI_18628
OG0008633	bflo_19269	AMPFI_09078
OG0008634	bflo_20155	AMPFI_15383
OG0008637	bflo_24442	AMPFI_25386
OG0008638	bflo_08322	AMPFI_12468
OG0008641	bflo_01329	AMPFI_08170
OG0008642	bflo_13001	AMPFI_16791
OG0008643	bflo_10943	AMPFI_24691
OG0008644	bflo_10691	AMPFI_19688
OG0008646	bflo_18097	AMPFI_17057
OG0008647	bflo_01564	AMPFI_06975
OG0008648	bflo_11509	AMPFI_24660
OG0008649	bflo_08992	AMPFI_18332
OG0008650	bflo_20218	AMPFI_00029, AMPFI_16049, AMPFI_22082
OG0008651	bflo_00812	AMPFI_00103
OG0008653	bflo_05422	AMPFI_01110
OG0008654	bflo_22977	AMPFI_01208
OG0008655	bflo_11937	AMPFI_01978
OG0008656	bflo_14876	AMPFI_02017
OG0008657	bflo_12950	AMPFI_04045
OG0008658	bflo_01987	AMPFI_05410
OG0008660	bflo_05706, bflo_26802	AMPFI_06112
OG0008661	bflo_10401	AMPFI_07440, AMPFI_07439
OG0008665	bflo_07367	AMPFI_09151
OG0008666	bflo_05647	AMPFI_09211
OG0008668	bflo_05289	AMPFI_11147
OG0008669	bflo_08972	AMPFI_11501
OG0008671	bflo_26868, bflo_07878	AMPFI_13458
OG0008672	bflo_05851	AMPFI_13577
OG0008673	bflo_16309	AMPFI_14219
OG0008674	bflo_15118	AMPFI_14838
OG0008675	bflo_05167	AMPFI_15036
OG0008676	bflo_21049	AMPFI_15821
OG0008677	bflo_25713	AMPFI_16579
OG0008678	bflo_20440	AMPFI_18151
OG0008680	bflo_09791	AMPFI_18920
OG0008681	bflo_01433	AMPFI_19306
OG0008682	bflo_03828	AMPFI_19560
OG0008683	bflo_24177	AMPFI_20428
OG0008684	bflo_00413	AMPFI_23581
OG0008753	bflo_15547	AMPFI_04076
OG0008760	bflo_19040	AMPFI_05301
OG0008765	bflo_00424	AMPFI_11558
OG0008766	bflo_06076	AMPFI_14027
OG0008767	bflo_01649	AMPFI_10177
OG0008770	bflo_14257	AMPFI_19040
OG0008771	bflo_00893	AMPFI_23732
OG0008772	bflo_24343	AMPFI_23793
OG0008773	bflo_12400	AMPFI_12657
OG0008774	bflo_03429	AMPFI_05487
OG0008778	bflo_06309	AMPFI_23723
OG0008779	bflo_00968	AMPFI_19711, AMPFI_14633
OG0008780	bflo_22312	AMPFI_06210
OG0008781	bflo_11182	AMPFI_23264
OG0008782	bflo_01498	AMPFI_11360
OG0008784	bflo_25320	AMPFI_20857
OG0008785	bflo_15566	AMPFI_17765
OG0008786	bflo_11902	AMPFI_18605
OG0008787	bflo_06604	AMPFI_19102
OG0008788	bflo_19220	AMPFI_24459
OG0008789	bflo_14444	AMPFI_05638
OG0008790	bflo_08227	AMPFI_19974
OG0008792	bflo_08494	AMPFI_18038
OG0008793	bflo_09375	AMPFI_14791
OG0008794	bflo_14261	AMPFI_08498
OG0008796	bflo_16644	AMPFI_02564
OG0008798	bflo_15040	AMPFI_06237
OG0008799	bflo_16333	AMPFI_13716
OG0008801	bflo_03388	AMPFI_11427, AMPFI_08838
OG0008802	bflo_23713	AMPFI_15179
OG0008804	bflo_06638	AMPFI_02694
OG0008805	bflo_06975	AMPFI_03095, AMPFI_00597, AMPFI_16481, AMPFI_10751
OG0008806	bflo_23270	AMPFI_06776
OG0008808	bflo_26851	AMPFI_08662
OG0008809	bflo_12761	AMPFI_11580
OG0008810	bflo_17626	AMPFI_25568
