Orthogroup	BRAFL	HELIO_ok
OG0006268	bflo_24468	HELIO_11361
OG0006270	bflo_05040	HELIO_03056
OG0006271	bflo_04493	HELIO_08830
OG0006273	bflo_13704	HELIO_08816
OG0006274	bflo_03315	HELIO_07872
OG0006275	bflo_16471	HELIO_03477
OG0006276	bflo_07351	HELIO_03275
OG0006278	bflo_20053	HELIO_12003
OG0006279	bflo_17537	HELIO_03686
OG0006280	bflo_04839	HELIO_04297
OG0006282	bflo_02122, bflo_02747, bflo_08061	HELIO_02370
OG0006283	bflo_00422	HELIO_12120
OG0006285	bflo_16122	HELIO_00662
OG0006286	bflo_18971	HELIO_12161
OG0006287	bflo_08203	HELIO_11429
OG0006289	bflo_11685	HELIO_05726
OG0006290	bflo_24409	HELIO_11929
OG0006291	bflo_14924	HELIO_02126
OG0006292	bflo_13894	HELIO_00798
OG0006293	bflo_20003	HELIO_02797
OG0006294	bflo_16221	HELIO_01836
OG0006295	bflo_20106	HELIO_06735
OG0006296	bflo_12264	HELIO_06978
OG0006297	bflo_11455	HELIO_03473
OG0006298	bflo_02661	HELIO_07555
OG0006300	bflo_06298	HELIO_08889
OG0006301	bflo_11595	HELIO_02503
OG0006302	bflo_01595	HELIO_07327
OG0006303	bflo_17565	HELIO_05727
OG0006304	bflo_14203	HELIO_02086
OG0006305	bflo_08977	HELIO_00440
OG0006306	bflo_17978	HELIO_02884
OG0006307	bflo_25286	HELIO_06176
OG0006308	bflo_18372	HELIO_01030
OG0006310	bflo_03295	HELIO_09882
OG0006311	bflo_19318	HELIO_07328
OG0006312	bflo_07378	HELIO_09759, HELIO_09758
OG0006315	bflo_22085	HELIO_08491
OG0006316	bflo_25242	HELIO_11024
OG0006317	bflo_08654, bflo_04834	HELIO_02608
OG0006318	bflo_17785	HELIO_04140
OG0006319	bflo_24488	HELIO_05167
OG0006320	bflo_05610	HELIO_01365
OG0006321	bflo_13034	HELIO_02693
OG0006322	bflo_12481	HELIO_05302
OG0006323	bflo_14271, bflo_14647	HELIO_03381
OG0006324	bflo_13519	HELIO_03518
OG0006325	bflo_16487	HELIO_12476
OG0006327	bflo_00309	HELIO_04051
OG0006328	bflo_05901	HELIO_10414
OG0006329	bflo_09310	HELIO_06141
OG0006330	bflo_06068	HELIO_02203
OG0006331	bflo_14428	HELIO_06448
OG0006332	bflo_01909	HELIO_10634
OG0006334	bflo_25899	HELIO_03962
OG0006335	bflo_26558	HELIO_08944
OG0006337	bflo_05655	HELIO_01227
OG0006338	bflo_06097	HELIO_02771, HELIO_07035
OG0006339	bflo_20035	HELIO_05939
OG0006340	bflo_07116	HELIO_10564
OG0006341	bflo_08361	HELIO_02596
OG0006342	bflo_12468	HELIO_10417
OG0006344	bflo_00813	HELIO_02682
OG0006345	bflo_01943	HELIO_06204
OG0006348	bflo_07405	HELIO_04624
OG0006349	bflo_25604	HELIO_11196
OG0006351	bflo_15509	HELIO_01111
OG0006352	bflo_08289	HELIO_12264
OG0006353	bflo_24274	HELIO_08847
OG0006354	bflo_05295	HELIO_06452
OG0006356	bflo_20389	HELIO_12334
OG0006357	bflo_24141	HELIO_04461, HELIO_05831
OG0006358	bflo_11381	HELIO_09093
OG0006359	bflo_15575	HELIO_05317
OG0006360	bflo_03385, bflo_03153	HELIO_03201
OG0006361	bflo_05840	HELIO_08471
OG0006362	bflo_18189	HELIO_00933
OG0006363	bflo_09433	HELIO_03249
OG0006364	bflo_07999	HELIO_11661
OG0006365	bflo_14330	HELIO_02059
OG0006366	bflo_22239, bflo_22237	HELIO_09372
OG0006367	bflo_06248, bflo_06247	HELIO_01807
OG0006368	bflo_18515	HELIO_11154, HELIO_06811
OG0006370	bflo_26334	HELIO_08191
OG0006371	bflo_21165	HELIO_05907
OG0006372	bflo_12563	HELIO_12026
OG0006375	bflo_23851	HELIO_08503
OG0006376	bflo_16217	HELIO_08120
OG0006377	bflo_11135	HELIO_08767
OG0006378	bflo_09263	HELIO_10749
OG0006379	bflo_05849	HELIO_11177
OG0006380	bflo_15110	HELIO_09164
OG0006381	bflo_11104	HELIO_05870
OG0006382	bflo_22436	HELIO_08796
OG0006383	bflo_07440	HELIO_00800
OG0006384	bflo_03084	HELIO_05166
OG0006385	bflo_13000	HELIO_06115
OG0006386	bflo_01615	HELIO_08108
OG0006387	bflo_17863	HELIO_04976
OG0006388	bflo_22694	HELIO_03315
OG0006389	bflo_18130	HELIO_10791
OG0006390	bflo_11594	HELIO_00558
OG0006391	bflo_15883	HELIO_08033
OG0006392	bflo_17615	HELIO_11026
OG0006393	bflo_06225	HELIO_00803
OG0006394	bflo_23411	HELIO_07735
OG0006395	bflo_06376	HELIO_02881
OG0006396	bflo_16107	HELIO_07809, HELIO_01098
OG0006398	bflo_25539	HELIO_10908
OG0006401	bflo_14726	HELIO_05695
OG0006402	bflo_15109	HELIO_12228, HELIO_12229
OG0006405	bflo_03370	HELIO_06399
OG0006407	bflo_18602	HELIO_02958
OG0006408	bflo_15259	HELIO_00982
OG0006414	bflo_01049	HELIO_01013
OG0006442	bflo_13908	HELIO_11335
OG0006443	bflo_14515	HELIO_11958
OG0006444	bflo_06789	HELIO_10343, HELIO_05770
OG0006446	bflo_15544	HELIO_09199
OG0006447	bflo_16566	HELIO_02401
OG0006448	bflo_19539	HELIO_04101
OG0006452	bflo_12209, bflo_12103	HELIO_08481
OG0006454	bflo_20245	HELIO_03255
OG0006456	bflo_10513	HELIO_08853
OG0006457	bflo_01628	HELIO_00878
OG0006458	bflo_19280	HELIO_10295
OG0006459	bflo_06293	HELIO_04320
OG0006460	bflo_21998	HELIO_05276
OG0006461	bflo_11702	HELIO_01776
OG0006462	bflo_23860	HELIO_05402
OG0006463	bflo_02802	HELIO_12258
OG0006464	bflo_21869	HELIO_03458
OG0006465	bflo_19143	HELIO_10993
OG0006467	bflo_13935	HELIO_04066
OG0006468	bflo_13078	HELIO_07270
OG0006469	bflo_23774	HELIO_10978
OG0006470	bflo_07907	HELIO_01090
OG0006471	bflo_26062	HELIO_01265
OG0006472	bflo_25166	HELIO_04238
OG0006474	bflo_20828	HELIO_12383
OG0006475	bflo_18753	HELIO_08214
OG0006476	bflo_15113	HELIO_04991
OG0006477	bflo_07560	HELIO_11915
OG0006478	bflo_25612	HELIO_06607
OG0006479	bflo_24039	HELIO_06008
OG0006480	bflo_00678	HELIO_11368
OG0006481	bflo_06049	HELIO_00988
OG0006482	bflo_20797	HELIO_08203
OG0006483	bflo_06037	HELIO_01587
OG0006485	bflo_07585	HELIO_04753
OG0006486	bflo_11432	HELIO_03923
OG0006487	bflo_11592	HELIO_00559
OG0006488	bflo_19816	HELIO_02453
OG0006490	bflo_10870, bflo_05896	HELIO_10388
OG0006491	bflo_06140	HELIO_07075
OG0006492	bflo_13531	HELIO_01792
OG0006493	bflo_21776	HELIO_07266
OG0006494	bflo_21293	HELIO_00627
OG0006495	bflo_03935	HELIO_06646
OG0006496	bflo_17077	HELIO_00474
OG0006497	bflo_10177	HELIO_10804
OG0006498	bflo_04405	HELIO_05645
OG0006499	bflo_16614	HELIO_05894
OG0006500	bflo_20850	HELIO_06567
OG0006501	bflo_17311	HELIO_04534
OG0006502	bflo_17569	HELIO_12184
OG0006503	bflo_21277	HELIO_12395
OG0006504	bflo_20826	HELIO_04078
OG0006505	bflo_19259	HELIO_12638
OG0006506	bflo_04731	HELIO_07885
OG0006507	bflo_11054	HELIO_12124
OG0006508	bflo_20287	HELIO_06377
OG0006509	bflo_14958	HELIO_08979
OG0006512	bflo_23985	HELIO_00915
OG0006513	bflo_12858	HELIO_08808
OG0006514	bflo_14347	HELIO_03646
OG0006515	bflo_11505	HELIO_10337
OG0006516	bflo_10198	HELIO_06603
OG0006517	bflo_24897	HELIO_01010
OG0006518	bflo_18085	HELIO_06694
OG0006519	bflo_22646	HELIO_01604
OG0006520	bflo_14783	HELIO_01054
OG0006522	bflo_03056	HELIO_10646
OG0006523	bflo_18015	HELIO_02795
OG0006524	bflo_11060	HELIO_00304
OG0006525	bflo_11570	HELIO_00865
OG0006526	bflo_12927	HELIO_03425
OG0006527	bflo_23012	HELIO_03298
OG0006528	bflo_02407	HELIO_12157
OG0006530	bflo_01033	HELIO_09378
OG0006532	bflo_25565	HELIO_12414
OG0006533	bflo_18102	HELIO_10267
OG0006534	bflo_09361	HELIO_09880
OG0006535	bflo_08988	HELIO_06827
OG0006536	bflo_10319	HELIO_01245
OG0006537	bflo_14316	HELIO_02770
OG0006538	bflo_25710	HELIO_00835
OG0006539	bflo_04999	HELIO_07656, HELIO_07657
OG0006540	bflo_21685	HELIO_06514
OG0006541	bflo_10367	HELIO_07727
OG0006543	bflo_01627, bflo_01968	HELIO_04460
OG0006544	bflo_05615	HELIO_03354
OG0006545	bflo_18669	HELIO_10212
OG0006546	bflo_24638	HELIO_01839
OG0006548	bflo_09400	HELIO_05108, HELIO_11823
OG0006549	bflo_11330	HELIO_06344
OG0006550	bflo_11678	HELIO_11646
OG0006551	bflo_16493	HELIO_05948
OG0006553	bflo_05354	HELIO_09294
OG0006554	bflo_20165	HELIO_11137
OG0006555	bflo_00300	HELIO_07289
OG0006556	bflo_18303	HELIO_07036
OG0006559	bflo_25601	HELIO_09362
OG0006560	bflo_19406	HELIO_11821
OG0006561	bflo_16142	HELIO_01583
OG0006562	bflo_22495	HELIO_02270
OG0006563	bflo_22541	HELIO_05170, HELIO_04601
OG0006564	bflo_20335	HELIO_04895
OG0006565	bflo_12076	HELIO_12038
OG0006567	bflo_02287	HELIO_00971
OG0006568	bflo_05595	HELIO_02321, HELIO_02320
OG0006569	bflo_15213	HELIO_04025
OG0006570	bflo_15564	HELIO_06228
OG0006571	bflo_06463	HELIO_02921
OG0006573	bflo_20873	HELIO_06358
OG0006574	bflo_05538	HELIO_08922
OG0006575	bflo_13757	HELIO_10920
OG0006576	bflo_07719	HELIO_11431, HELIO_01101
OG0006577	bflo_11522	HELIO_02340
OG0006578	bflo_09529	HELIO_07383, HELIO_06625
OG0006579	bflo_25912	HELIO_05914
OG0006580	bflo_02508	HELIO_00870
OG0006581	bflo_18745	HELIO_08025
OG0006583	bflo_17843	HELIO_06969
OG0006584	bflo_03876	HELIO_01051
OG0006585	bflo_13346	HELIO_03688
OG0006586	bflo_14224	HELIO_01946
OG0006587	bflo_09439	HELIO_11243
OG0006588	bflo_11458	HELIO_01448
OG0006590	bflo_10285	HELIO_01741
OG0006591	bflo_06635	HELIO_05448
OG0006592	bflo_13940	HELIO_09688
OG0006593	bflo_00243	HELIO_11602
OG0006595	bflo_02350	HELIO_09575
OG0006596	bflo_13930	HELIO_09364
OG0006597	bflo_15494	HELIO_00477
OG0006598	bflo_05586	HELIO_08458
OG0006599	bflo_08682	HELIO_03613
OG0006600	bflo_23846	HELIO_03138
OG0006601	bflo_19636	HELIO_01346
OG0006602	bflo_17654	HELIO_02442
OG0006604	bflo_20173	HELIO_08860
OG0006605	bflo_16556	HELIO_06773
OG0006606	bflo_18082	HELIO_06615
OG0006607	bflo_05639	HELIO_00321
OG0006608	bflo_21845	HELIO_12351
OG0006610	bflo_23392	HELIO_11565
OG0006612	bflo_25815	HELIO_07236
OG0006613	bflo_08658	HELIO_01930
OG0006614	bflo_25283	HELIO_08065
OG0006615	bflo_21623	HELIO_05092
OG0006616	bflo_22437, bflo_21296	HELIO_08234
OG0006618	bflo_12721, bflo_22567, bflo_23892	HELIO_03387
OG0006619	bflo_06530	HELIO_09123
OG0006620	bflo_01619	HELIO_02725
OG0006621	bflo_20270	HELIO_09053
OG0006622	bflo_21805	HELIO_02210
OG0006623	bflo_23824	HELIO_11233
OG0006624	bflo_18996	HELIO_10116
OG0006625	bflo_19250	HELIO_08164
OG0006626	bflo_20620	HELIO_05961
OG0006627	bflo_17602	HELIO_11995
OG0006628	bflo_24042	HELIO_02588
OG0006629	bflo_12524	HELIO_05404, HELIO_05763
OG0006630	bflo_08331	HELIO_10586
OG0006631	bflo_02399	HELIO_00442
OG0006633	bflo_24067, bflo_24065	HELIO_03206
OG0006634	bflo_20945, bflo_27353	HELIO_09643
OG0006635	bflo_24666	HELIO_04021
OG0006636	bflo_23809	HELIO_12004
OG0006638	bflo_12844	HELIO_00603
OG0006640	bflo_07124	HELIO_02481
OG0006641	bflo_02883, bflo_20181, bflo_12582	HELIO_06767
OG0006642	bflo_22844	HELIO_08918
OG0006643	bflo_18886, bflo_25281, bflo_07470, bflo_03090	HELIO_07167
OG0006644	bflo_13102	HELIO_03204
OG0006645	bflo_02249	HELIO_10104
OG0006646	bflo_03757	HELIO_00489
OG0006647	bflo_13427	HELIO_09459
OG0006648	bflo_17710	HELIO_06638
OG0006649	bflo_17183, bflo_10439	HELIO_10793
OG0006650	bflo_26644, bflo_01837	HELIO_03117
OG0006651	bflo_17634	HELIO_02310
OG0006652	bflo_20329	HELIO_01175
OG0006653	bflo_12918	HELIO_09990
OG0006654	bflo_12052	HELIO_02769
OG0006656	bflo_10486	HELIO_11349
OG0006657	bflo_04947	HELIO_07908
OG0006659	bflo_10955	HELIO_12103
OG0006660	bflo_11529	HELIO_11761
OG0006661	bflo_21775	HELIO_06626
OG0006662	bflo_01575	HELIO_09320
OG0006663	bflo_14425	HELIO_02313
OG0006664	bflo_15928	HELIO_02701
OG0006666	bflo_09187	HELIO_12248
OG0006668	bflo_14166	HELIO_07541
OG0006669	bflo_25294	HELIO_11899
OG0006670	bflo_16533	HELIO_08029
OG0006671	bflo_24607	HELIO_05864
OG0006673	bflo_02561	HELIO_06392
OG0006675	bflo_10555	HELIO_08924
OG0006676	bflo_11057	HELIO_10377
OG0006677	bflo_23397	HELIO_09774
OG0006678	bflo_23848	HELIO_02277
OG0006679	bflo_25674, bflo_25673	HELIO_02358
OG0006680	bflo_09207	HELIO_02680
OG0006681	bflo_19242	HELIO_12263
OG0006682	bflo_20976	HELIO_10432
OG0006683	bflo_24698	HELIO_02924
OG0006684	bflo_11878	HELIO_06154
OG0006686	bflo_17040	HELIO_12341
OG0006687	bflo_17541	HELIO_11277
OG0006688	bflo_13298	HELIO_03127
OG0006689	bflo_02432	HELIO_05938
OG0006690	bflo_11580	HELIO_02191
OG0006691	bflo_19257	HELIO_03575
OG0006692	bflo_02897	HELIO_11578
OG0006694	bflo_18353	HELIO_03880
OG0006695	bflo_14487	HELIO_08328
OG0006697	bflo_09979	HELIO_01191
OG0006698	bflo_12723	HELIO_12446
OG0006699	bflo_20072	HELIO_11479
OG0006700	bflo_21306, bflo_27375	HELIO_12057
OG0006703	bflo_01171	HELIO_06495
OG0006705	bflo_24434	HELIO_06835
OG0006706	bflo_16963	HELIO_11342
OG0006707	bflo_16382	HELIO_00394
OG0006709	bflo_19084	HELIO_01142
OG0006710	bflo_05942	HELIO_06551
OG0006711	bflo_17546	HELIO_05604
OG0006712	bflo_12812, bflo_12813	HELIO_03348
OG0006713	bflo_15567	HELIO_11450
OG0006714	bflo_09041	HELIO_11043
OG0006715	bflo_11134	HELIO_03316
OG0006716	bflo_23946	HELIO_06298
OG0006717	bflo_18859	HELIO_09109
OG0006718	bflo_10197	HELIO_05927
OG0006719	bflo_22960	HELIO_09746
OG0006720	bflo_14691	HELIO_08931
OG0006721	bflo_06291	HELIO_02607
OG0006722	bflo_25547	HELIO_08515
OG0006725	bflo_11101	HELIO_03001
OG0006726	bflo_05430	HELIO_09973
OG0006727	bflo_00991	HELIO_02122
OG0006728	bflo_04467	HELIO_02827
OG0006730	bflo_03962	HELIO_09404
OG0006732	bflo_00438	HELIO_09714
OG0006733	bflo_12538	HELIO_07160
OG0006734	bflo_16972	HELIO_03231
OG0006735	bflo_07008	HELIO_00738
OG0006737	bflo_14048	HELIO_04436
OG0006738	bflo_18621	HELIO_04208
OG0006739	bflo_08902	HELIO_08662
OG0006740	bflo_17055	HELIO_01063
OG0006741	bflo_11667	HELIO_09739
OG0006742	bflo_14418	HELIO_04731
OG0006743	bflo_00682, bflo_12443	HELIO_10221
OG0006744	bflo_16482	HELIO_01364
OG0006745	bflo_21271	HELIO_08879
OG0006748	bflo_06822	HELIO_02187
OG0006749	bflo_14082	HELIO_12329
OG0006750	bflo_01070	HELIO_07144
OG0006751	bflo_20349	HELIO_10611
OG0006752	bflo_14648	HELIO_01665
OG0006753	bflo_09892	HELIO_09521
OG0006755	bflo_14829	HELIO_08486
OG0006756	bflo_22769	HELIO_09795
OG0006757	bflo_24956	HELIO_11315
OG0006758	bflo_00186	HELIO_10590
OG0006759	bflo_09138	HELIO_00719
OG0006761	bflo_15513, bflo_27154	HELIO_08292
OG0006762	bflo_23253	HELIO_02010
OG0006763	bflo_18843	HELIO_06010
OG0006764	bflo_11734, bflo_11479	HELIO_03493
OG0006765	bflo_12543	HELIO_06109
OG0006768	bflo_18488	HELIO_12787
OG0006769	bflo_21934	HELIO_11443
OG0006772	bflo_10630	HELIO_05481
OG0006775	bflo_23577	HELIO_01233
OG0006776	bflo_18625	HELIO_12504
OG0006777	bflo_17793, bflo_19104	HELIO_07723
OG0006780	bflo_04849	HELIO_01407
OG0006787	bflo_00335, bflo_26553	HELIO_07288
OG0006824	bflo_12084, bflo_11904	HELIO_05300, HELIO_06194, HELIO_11865
OG0006826	bflo_15514	HELIO_00390
OG0006827	bflo_26115	HELIO_07804
OG0006828	bflo_05590	HELIO_02011
OG0006829	bflo_10123	HELIO_07838
OG0006830	bflo_20502	HELIO_02103
OG0006831	bflo_11563	HELIO_02840
OG0006832	bflo_10679	HELIO_01148
OG0006833	bflo_13923	HELIO_05301
OG0006834	bflo_24203, bflo_24205	HELIO_09834, HELIO_02971, HELIO_12610
OG0006835	bflo_18063	HELIO_11599
OG0006837	bflo_17582	HELIO_03233
OG0006838	bflo_22711	HELIO_12316
OG0006839	bflo_07483	HELIO_11165
OG0006843	bflo_05656	HELIO_07672
OG0006844	bflo_02086	HELIO_02360
OG0006845	bflo_16282	HELIO_05531
OG0006846	bflo_05424	HELIO_02303
OG0006847	bflo_20417	HELIO_04305
OG0006848	bflo_07388	HELIO_10864
OG0006849	bflo_23476	HELIO_05945
OG0006851	bflo_08893	HELIO_01136
OG0006852	bflo_07139	HELIO_02486, HELIO_04562
OG0006856	bflo_08265	HELIO_07178
OG0006857	bflo_22461	HELIO_10880
OG0006858	bflo_22306	HELIO_07365
OG0006860	bflo_13831	HELIO_05728
OG0006861	bflo_02199	HELIO_03418
OG0006862	bflo_07506	HELIO_06074
OG0006863	bflo_25340, bflo_26074	HELIO_10528
OG0006864	bflo_14254	HELIO_07403
OG0006865	bflo_21505, bflo_21504	HELIO_03278, HELIO_03277
OG0006867	bflo_17074	HELIO_00909
OG0006869	bflo_11211	HELIO_10982
OG0006870	bflo_14756	HELIO_07470
OG0006871	bflo_21815	HELIO_03606
OG0006872	bflo_13623	HELIO_07875
OG0006873	bflo_02792	HELIO_02802
OG0006874	bflo_23619	HELIO_08686
OG0006875	bflo_24959	HELIO_10647
OG0006876	bflo_25862	HELIO_12562
OG0006877	bflo_07384	HELIO_09562
OG0006878	bflo_25700, bflo_25466	HELIO_02141
OG0006880	bflo_22152	HELIO_05383
OG0006881	bflo_14289	HELIO_09282, HELIO_09283
OG0006882	bflo_13224	HELIO_00837
OG0006883	bflo_17686	HELIO_10209
OG0006884	bflo_17331	HELIO_08370
OG0006885	bflo_01373	HELIO_07678
OG0006886	bflo_18390	HELIO_01710
OG0006887	bflo_19380	HELIO_00170
OG0006888	bflo_21809	HELIO_11291
OG0006889	bflo_13410	HELIO_07081
OG0006890	bflo_10189	HELIO_01755
OG0006891	bflo_20531	HELIO_06848
OG0006892	bflo_19210	HELIO_10025
OG0006893	bflo_22850	HELIO_02287
OG0006894	bflo_23771	HELIO_01525
OG0006895	bflo_03293	HELIO_00885
OG0006896	bflo_07051	HELIO_11058, HELIO_11057
OG0006897	bflo_06445	HELIO_06557
OG0006899	bflo_10493	HELIO_06042
OG0006900	bflo_17774	HELIO_06595
OG0006901	bflo_19215	HELIO_03815
OG0006902	bflo_16739	HELIO_01197
OG0006903	bflo_25124, bflo_24851, bflo_02392	HELIO_08134
OG0006904	bflo_08783	HELIO_03416
OG0006905	bflo_13409	HELIO_02801
OG0006907	bflo_05668	HELIO_02666
OG0006908	bflo_20369	HELIO_08017
OG0006909	bflo_11161	HELIO_01498
OG0006911	bflo_16763	HELIO_04412
OG0006912	bflo_16818	HELIO_01132
OG0006913	bflo_16845	HELIO_09871, HELIO_09872
OG0006914	bflo_06676	HELIO_07176
OG0006915	bflo_12701, bflo_24776	HELIO_09309
OG0006916	bflo_05711	HELIO_11109
OG0006917	bflo_24966	HELIO_00862
OG0006918	bflo_06388	HELIO_00387
OG0006919	bflo_10781	HELIO_12526
OG0006921	bflo_14801, bflo_17039	HELIO_03601
OG0006924	bflo_14841	HELIO_10197
OG0006925	bflo_01234	HELIO_06577
OG0006926	bflo_01326	HELIO_01892
OG0006927	bflo_25864	HELIO_01236
OG0006928	bflo_21086	HELIO_10460
OG0006931	bflo_03880	HELIO_10024
OG0006932	bflo_23118, bflo_22872	HELIO_03552
OG0006934	bflo_22320	HELIO_02300
OG0006935	bflo_10058	HELIO_02305
OG0006936	bflo_10276, bflo_09616	HELIO_01325
OG0006937	bflo_06019	HELIO_10195
OG0006939	bflo_05623	HELIO_09910
OG0006940	bflo_00686	HELIO_02426
OG0006943	bflo_06674	HELIO_00593
OG0006944	bflo_11099	HELIO_10544
OG0006946	bflo_16430	HELIO_08697
OG0006949	bflo_08640	HELIO_00053
OG0006950	bflo_12093	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	bflo_02466	HELIO_06091
OG0006954	bflo_17503	HELIO_00977
OG0006955	bflo_10967	HELIO_06102
OG0006956	bflo_09317	HELIO_03837
OG0006957	bflo_08841	HELIO_09843
OG0006958	bflo_15840, bflo_15252, bflo_15171	HELIO_03705
OG0006960	bflo_06033	HELIO_11955
OG0006962	bflo_19179	HELIO_04139
OG0006964	bflo_18137	HELIO_05324
OG0006965	bflo_07273	HELIO_01499
OG0006966	bflo_21938	HELIO_00843
OG0006967	bflo_23381	HELIO_03858
OG0006968	bflo_12636	HELIO_10124
OG0006969	bflo_09435	HELIO_04692
OG0006970	bflo_20527	HELIO_03853
OG0006971	bflo_20344	HELIO_04205
OG0006972	bflo_13495	HELIO_12289
OG0006973	bflo_17571	HELIO_05811
OG0006975	bflo_18089	HELIO_00766
OG0006976	bflo_18136	HELIO_09447
OG0006977	bflo_11476	HELIO_03745
OG0006979	bflo_08448	HELIO_08949
OG0006980	bflo_24447	HELIO_06927
OG0006981	bflo_09863	HELIO_10873
OG0006982	bflo_09169	HELIO_09182
OG0006983	bflo_24722	HELIO_09699
OG0006985	bflo_11656	HELIO_08249
OG0006988	bflo_09353	HELIO_01745, HELIO_10587
OG0006989	bflo_04780	HELIO_01925
OG0006990	bflo_07372	HELIO_06240
OG0006991	bflo_06043	HELIO_08801
OG0006993	bflo_22403	HELIO_04356
OG0006994	bflo_02112	HELIO_10742
OG0006995	bflo_02848	HELIO_00974
OG0006997	bflo_11454	HELIO_04050
OG0006998	bflo_23590	HELIO_01286
OG0006999	bflo_01138	HELIO_01742
OG0007000	bflo_10483	HELIO_00263
OG0007001	bflo_03475	HELIO_09912
OG0007002	bflo_15746	HELIO_00186
OG0007003	bflo_13387	HELIO_03021
OG0007004	bflo_05403, bflo_13198, bflo_13009	HELIO_03743
OG0007006	bflo_15545	HELIO_05841
OG0007007	bflo_18247	HELIO_04354
OG0007009	bflo_07642	HELIO_10006
OG0007010	bflo_14446	HELIO_01679
OG0007011	bflo_15254	HELIO_12793
OG0007012	bflo_08408	HELIO_04259
OG0007013	bflo_22925	HELIO_10913
OG0007014	bflo_09903	HELIO_00547
OG0007015	bflo_27330, bflo_20402	HELIO_01841
OG0007016	bflo_14032	HELIO_09219
OG0007018	bflo_23908	HELIO_07831
OG0007019	bflo_23063	HELIO_10142
OG0007020	bflo_10034	HELIO_10783
OG0007022	bflo_18552	HELIO_00686
OG0007023	bflo_11047	HELIO_05749
OG0007024	bflo_11367	HELIO_03505
OG0007025	bflo_14744	HELIO_12627
OG0007026	bflo_09805	HELIO_11609, HELIO_11608
OG0007028	bflo_01442	HELIO_09657
OG0007031	bflo_01870	HELIO_11089
OG0007032	bflo_18346	HELIO_10519
OG0007033	bflo_16162	HELIO_06756
OG0007034	bflo_19304	HELIO_05240
OG0007035	bflo_11817	HELIO_05074
OG0007036	bflo_15936	HELIO_08854
OG0007037	bflo_18791	HELIO_03215
OG0007038	bflo_11762, bflo_11636	HELIO_07154
OG0007039	bflo_06475	HELIO_03673
OG0007040	bflo_15748	HELIO_09696
OG0007041	bflo_06211	HELIO_00355
OG0007042	bflo_02915	HELIO_08465
OG0007043	bflo_10682	HELIO_10787
OG0007044	bflo_04989, bflo_15125	HELIO_03336
OG0007045	bflo_18005	HELIO_03028
OG0007046	bflo_17255	HELIO_06285
OG0007047	bflo_15778	HELIO_01873
OG0007048	bflo_23058	HELIO_01435
OG0007049	bflo_24438	HELIO_01113
OG0007050	bflo_09428	HELIO_10158
OG0007053	bflo_24401	HELIO_01740
OG0007054	bflo_20473	HELIO_03935
OG0007055	bflo_21171	HELIO_05430
OG0007056	bflo_20134	HELIO_04173
OG0007058	bflo_17608	HELIO_12181
OG0007059	bflo_10444	HELIO_11121
OG0007060	bflo_06320	HELIO_03894
OG0007061	bflo_10696	HELIO_03172
OG0007062	bflo_24989	HELIO_03299
OG0007063	bflo_23792	HELIO_02537
OG0007064	bflo_14926	HELIO_02033
OG0007066	bflo_21816	HELIO_08282
OG0007067	bflo_12779	HELIO_06171
OG0007068	bflo_07102	HELIO_11494
OG0007069	bflo_06573	HELIO_10927
OG0007070	bflo_22328	HELIO_05878
OG0007071	bflo_09008	HELIO_10140
OG0007072	bflo_12921	HELIO_09568
OG0007073	bflo_24056	HELIO_12235
OG0007074	bflo_04122	HELIO_10084
OG0007075	bflo_07697	HELIO_12580
OG0007076	bflo_15859	HELIO_04699
OG0007077	bflo_14982	HELIO_03036
OG0007078	bflo_02464	HELIO_12420
OG0007079	bflo_01999	HELIO_12708
OG0007080	bflo_01418	HELIO_10930
OG0007081	bflo_14270	HELIO_01321
OG0007082	bflo_16401	HELIO_01470
OG0007083	bflo_15779	HELIO_01256
OG0007084	bflo_12638	HELIO_06919
OG0007086	bflo_11245	HELIO_09327
OG0007087	bflo_06824	HELIO_06229
OG0007088	bflo_06292	HELIO_10934
OG0007089	bflo_02444	HELIO_01728
OG0007090	bflo_25747	HELIO_02778
OG0007091	bflo_05854	HELIO_05646
OG0007093	bflo_10575	HELIO_04228
OG0007094	bflo_18319	HELIO_03665
OG0007095	bflo_23010	HELIO_05715
OG0007096	bflo_12760	HELIO_05063
OG0007098	bflo_13800	HELIO_07500
OG0007099	bflo_21945	HELIO_11777
OG0007100	bflo_11271	HELIO_02603
OG0007103	bflo_08091	HELIO_04990
OG0007104	bflo_21832	HELIO_08624
OG0007105	bflo_21094	HELIO_06453
OG0007106	bflo_11280	HELIO_08071
OG0007107	bflo_23422	HELIO_08096
OG0007108	bflo_20348	HELIO_10721
OG0007111	bflo_13861	HELIO_07676
OG0007112	bflo_06337	HELIO_05754
OG0007113	bflo_11442	HELIO_02963
OG0007114	bflo_14043	HELIO_02430
OG0007116	bflo_23512	HELIO_09537, HELIO_03595
OG0007118	bflo_17782	HELIO_00216
OG0007119	bflo_26455	HELIO_03351
OG0007120	bflo_26318	HELIO_08636
OG0007121	bflo_21082	HELIO_08982
OG0007122	bflo_24072	HELIO_01530
OG0007123	bflo_09914	HELIO_06300
OG0007124	bflo_15170	HELIO_03243
OG0007126	bflo_22266	HELIO_07784
OG0007127	bflo_00577	HELIO_02372
OG0007129	bflo_10446	HELIO_01993
OG0007130	bflo_11677	HELIO_08635, HELIO_08634
