Orthogroup	BRAFL	LYTVA_ok
OG0006523	bflo_18015	LYTVA_08627
OG0006524	bflo_11060	LYTVA_04484
OG0006525	bflo_11570	LYTVA_08087
OG0006526	bflo_12927	LYTVA_16250, LYTVA_03698
OG0006527	bflo_23012	LYTVA_21728
OG0006528	bflo_02407	LYTVA_09484
OG0006530	bflo_01033	LYTVA_15081, LYTVA_03086
OG0006531	bflo_03959	LYTVA_18379
OG0006532	bflo_25565	LYTVA_17206, LYTVA_14261
OG0006533	bflo_18102	LYTVA_27011, LYTVA_15714
OG0006534	bflo_09361	LYTVA_04214, LYTVA_29677, LYTVA_29678
OG0006535	bflo_08988	LYTVA_07517
OG0006536	bflo_10319	LYTVA_00601
OG0006538	bflo_25710	LYTVA_09279, LYTVA_09562
OG0006539	bflo_04999	LYTVA_22339, LYTVA_21233, LYTVA_23427
OG0006540	bflo_21685	LYTVA_09467
OG0006541	bflo_10367	LYTVA_10494, LYTVA_18775
OG0006542	bflo_14786	LYTVA_21291
OG0006543	bflo_01627, bflo_01968	LYTVA_04135
OG0006544	bflo_05615	LYTVA_14693
OG0006545	bflo_18669	LYTVA_01760
OG0006546	bflo_24638	LYTVA_01454
OG0006548	bflo_09400	LYTVA_20194, LYTVA_08246
OG0006549	bflo_11330	LYTVA_18867, LYTVA_12605
OG0006550	bflo_11678	LYTVA_13032
OG0006551	bflo_16493	LYTVA_13998
OG0006553	bflo_05354	LYTVA_29930
OG0006554	bflo_20165	LYTVA_12888
OG0006555	bflo_00300	LYTVA_16831
OG0006556	bflo_18303	LYTVA_26732
OG0006557	bflo_20634	LYTVA_12631
OG0006559	bflo_25601	LYTVA_03268
OG0006560	bflo_19406	LYTVA_08974
OG0006561	bflo_16142	LYTVA_24027
OG0006562	bflo_22495	LYTVA_19964
OG0006563	bflo_22541	LYTVA_18929
OG0006564	bflo_20335	LYTVA_17098
OG0006565	bflo_12076	LYTVA_13713
OG0006566	bflo_23421	LYTVA_09754
OG0006567	bflo_02287	LYTVA_28343
OG0006568	bflo_05595	LYTVA_06190
OG0006569	bflo_15213	LYTVA_03300
OG0006570	bflo_15564	LYTVA_13429, LYTVA_29990
OG0006571	bflo_06463	LYTVA_08745, LYTVA_10211
OG0006572	bflo_25786	LYTVA_16419
OG0006573	bflo_20873	LYTVA_09033
OG0006574	bflo_05538	LYTVA_00840
OG0006575	bflo_13757	LYTVA_05866
OG0006576	bflo_07719	LYTVA_26352, LYTVA_14941
OG0006578	bflo_09529	LYTVA_22950
OG0006579	bflo_25912	LYTVA_08994
OG0006580	bflo_02508	LYTVA_10761
OG0006581	bflo_18745	LYTVA_23340
OG0006583	bflo_17843	LYTVA_06366, LYTVA_06364
OG0006584	bflo_03876	LYTVA_16648, LYTVA_29363, LYTVA_01051
OG0006586	bflo_14224	LYTVA_28714
OG0006587	bflo_09439	LYTVA_05539, LYTVA_05540
OG0006589	bflo_12455	LYTVA_06627
OG0006590	bflo_10285	LYTVA_05645
OG0006591	bflo_06635	LYTVA_12165
OG0006592	bflo_13940	LYTVA_26345, LYTVA_15825
OG0006593	bflo_00243	LYTVA_06771
OG0006595	bflo_02350	LYTVA_09564
OG0006596	bflo_13930	LYTVA_20385
OG0006598	bflo_05586	LYTVA_06758
OG0006599	bflo_08682	LYTVA_06203, LYTVA_14788
OG0006601	bflo_19636	LYTVA_17737
OG0006602	bflo_17654	LYTVA_05608
OG0006603	bflo_14044	LYTVA_08641, LYTVA_04115
OG0006604	bflo_20173	LYTVA_12633
OG0006605	bflo_16556	LYTVA_28789
OG0006606	bflo_18082	LYTVA_25434
OG0006607	bflo_05639	LYTVA_15137
OG0006608	bflo_21845	LYTVA_30198
OG0006610	bflo_23392	LYTVA_13093
OG0006611	bflo_19675	LYTVA_27380
OG0006612	bflo_25815	LYTVA_10377
OG0006613	bflo_08658	LYTVA_10927
OG0006614	bflo_25283	LYTVA_25195
OG0006615	bflo_21623	LYTVA_28757
OG0006616	bflo_22437, bflo_21296	LYTVA_09876
OG0006618	bflo_12721, bflo_22567, bflo_23892	LYTVA_05239
OG0006619	bflo_06530	LYTVA_15850
OG0006621	bflo_20270	LYTVA_17213
OG0006622	bflo_21805	LYTVA_03022
OG0006623	bflo_23824	LYTVA_20399
OG0006624	bflo_18996	LYTVA_18192
OG0006625	bflo_19250	LYTVA_28210, LYTVA_28205
OG0006626	bflo_20620	LYTVA_27488
OG0006627	bflo_17602	LYTVA_27904, LYTVA_23869
OG0006628	bflo_24042	LYTVA_28784
OG0006629	bflo_12524	LYTVA_26562, LYTVA_28928, LYTVA_23555, LYTVA_04146
OG0006630	bflo_08331	LYTVA_19052
OG0006631	bflo_02399	LYTVA_04170
OG0006633	bflo_24067, bflo_24065	LYTVA_27702
OG0006634	bflo_20945, bflo_27353	LYTVA_16289, LYTVA_15116
OG0006635	bflo_24666	LYTVA_05243
OG0006636	bflo_23809	LYTVA_25039
OG0006637	bflo_00907	LYTVA_27827
OG0006638	bflo_12844	LYTVA_18002
OG0006640	bflo_07124	LYTVA_26611
OG0006641	bflo_02883, bflo_20181, bflo_12582	LYTVA_08574
OG0006642	bflo_22844	LYTVA_06650
OG0006643	bflo_18886, bflo_25281, bflo_07470, bflo_03090	LYTVA_28660, LYTVA_02991
OG0006644	bflo_13102	LYTVA_05409, LYTVA_22427
OG0006645	bflo_02249	LYTVA_04436
OG0006646	bflo_03757	LYTVA_02342
OG0006649	bflo_17183, bflo_10439	LYTVA_03225
OG0006650	bflo_26644, bflo_01837	LYTVA_09029, LYTVA_07472
OG0006651	bflo_17634	LYTVA_15341
OG0006652	bflo_20329	LYTVA_14452
OG0006653	bflo_12918	LYTVA_16261
OG0006654	bflo_12052	LYTVA_16871, LYTVA_29076
OG0006655	bflo_00135	LYTVA_26567
OG0006656	bflo_10486	LYTVA_25366
OG0006657	bflo_04947	LYTVA_16841
OG0006658	bflo_06383	LYTVA_06859
OG0006659	bflo_10955	LYTVA_25971
OG0006660	bflo_11529	LYTVA_18491
OG0006661	bflo_21775	LYTVA_19764
OG0006662	bflo_01575	LYTVA_17398, LYTVA_22679
OG0006663	bflo_14425	LYTVA_20322
OG0006664	bflo_15928	LYTVA_14742, LYTVA_25776
OG0006666	bflo_09187	LYTVA_29336
OG0006668	bflo_14166	LYTVA_18468
OG0006669	bflo_25294	LYTVA_22893, LYTVA_02320
OG0006671	bflo_24607	LYTVA_19311, LYTVA_06238
OG0006672	bflo_13866	LYTVA_10481
OG0006673	bflo_02561	LYTVA_21845
OG0006675	bflo_10555	LYTVA_17630
OG0006677	bflo_23397	LYTVA_28901
OG0006678	bflo_23848	LYTVA_15419, LYTVA_15428
OG0006679	bflo_25674, bflo_25673	LYTVA_11018
OG0006681	bflo_19242	LYTVA_17496, LYTVA_30119
OG0006682	bflo_20976	LYTVA_12935
OG0006683	bflo_24698	LYTVA_28355, LYTVA_25958
OG0006684	bflo_11878	LYTVA_16659
OG0006686	bflo_17040	LYTVA_23375
OG0006687	bflo_17541	LYTVA_26198
OG0006688	bflo_13298	LYTVA_14540
OG0006689	bflo_02432	LYTVA_01418
OG0006691	bflo_19257	LYTVA_07985
OG0006692	bflo_02897	LYTVA_23399
OG0006693	bflo_07011	LYTVA_27909, LYTVA_00873
OG0006694	bflo_18353	LYTVA_24646, LYTVA_15455
OG0006695	bflo_14487	LYTVA_15983
OG0006697	bflo_09979	LYTVA_29458
OG0006698	bflo_12723	LYTVA_17453
OG0006699	bflo_20072	LYTVA_12681
OG0006700	bflo_21306, bflo_27375	LYTVA_17631
OG0006702	bflo_01001	LYTVA_16976
OG0006703	bflo_01171	LYTVA_11046
OG0006704	bflo_20746	LYTVA_21918, LYTVA_05361
OG0006705	bflo_24434	LYTVA_05456
OG0006706	bflo_16963	LYTVA_06256
OG0006707	bflo_16382	LYTVA_21353, LYTVA_05353
OG0006709	bflo_19084	LYTVA_04967
OG0006710	bflo_05942	LYTVA_22943
OG0006711	bflo_17546	LYTVA_06285
OG0006712	bflo_12812, bflo_12813	LYTVA_17236
OG0006713	bflo_15567	LYTVA_11734
OG0006714	bflo_09041	LYTVA_07448
OG0006715	bflo_11134	LYTVA_21903
OG0006716	bflo_23946	LYTVA_15879
OG0006718	bflo_10197	LYTVA_10471
OG0006719	bflo_22960	LYTVA_17998
OG0006720	bflo_14691	LYTVA_18202, LYTVA_11727
OG0006721	bflo_06291	LYTVA_23599, LYTVA_16518
OG0006722	bflo_25547	LYTVA_11244
OG0006725	bflo_11101	LYTVA_04515
OG0006726	bflo_05430	LYTVA_14167
OG0006727	bflo_00991	LYTVA_03217
OG0006728	bflo_04467	LYTVA_22872
OG0006729	bflo_26172	LYTVA_10174
OG0006730	bflo_03962	LYTVA_26842, LYTVA_09573
OG0006731	bflo_11375	LYTVA_14636
OG0006732	bflo_00438	LYTVA_27994
OG0006733	bflo_12538	LYTVA_04666
OG0006734	bflo_16972	LYTVA_09848, LYTVA_16010, LYTVA_10461
OG0006736	bflo_13100	LYTVA_29486
OG0006737	bflo_14048	LYTVA_29487
OG0006739	bflo_08902	LYTVA_17045
OG0006740	bflo_17055	LYTVA_24577
OG0006741	bflo_11667	LYTVA_07167
OG0006742	bflo_14418	LYTVA_12227
OG0006743	bflo_00682, bflo_12443	LYTVA_12900
OG0006744	bflo_16482	LYTVA_25656
OG0006745	bflo_21271	LYTVA_14746
OG0006748	bflo_06822	LYTVA_27286
OG0006749	bflo_14082	LYTVA_12229
OG0006751	bflo_20349	LYTVA_29422
OG0006752	bflo_14648	LYTVA_28315
OG0006753	bflo_09892	LYTVA_13933
OG0006756	bflo_22769	LYTVA_19248, LYTVA_02584
OG0006757	bflo_24956	LYTVA_23576
OG0006758	bflo_00186	LYTVA_06304
OG0006761	bflo_15513, bflo_27154	LYTVA_06182
OG0006762	bflo_23253	LYTVA_02692
OG0006763	bflo_18843	LYTVA_22010
OG0006764	bflo_11734, bflo_11479	LYTVA_25681
OG0006766	bflo_18339	LYTVA_28194
OG0006769	bflo_21934	LYTVA_29698
OG0006770	bflo_03014	LYTVA_04844
OG0006772	bflo_10630	LYTVA_12214, LYTVA_14428
OG0006775	bflo_23577	LYTVA_15090
OG0006776	bflo_18625	LYTVA_22877
OG0006777	bflo_17793, bflo_19104	LYTVA_13418
OG0006780	bflo_04849	LYTVA_14471, LYTVA_01364
OG0006787	bflo_00335, bflo_26553	LYTVA_11265
OG0006824	bflo_12084, bflo_11904	LYTVA_28802
OG0006826	bflo_15514	LYTVA_11589
OG0006827	bflo_26115	LYTVA_29607, LYTVA_23359
OG0006828	bflo_05590	LYTVA_18128
OG0006829	bflo_10123	LYTVA_26171, LYTVA_11011
OG0006830	bflo_20502	LYTVA_03690
OG0006831	bflo_11563	LYTVA_11012
OG0006832	bflo_10679	LYTVA_03098
OG0006834	bflo_24203, bflo_24205	LYTVA_20659, LYTVA_18211
OG0006837	bflo_17582	LYTVA_26125, LYTVA_14948
OG0006838	bflo_22711	LYTVA_08816
OG0006839	bflo_07483	LYTVA_27524, LYTVA_05200
OG0006842	bflo_26032	LYTVA_10835, LYTVA_21530
OG0006844	bflo_02086	LYTVA_10802
OG0006845	bflo_16282	LYTVA_21346
OG0006846	bflo_05424	LYTVA_05173
OG0006847	bflo_20417	LYTVA_09927
OG0006850	bflo_18002	LYTVA_19496
OG0006851	bflo_08893	LYTVA_05387, LYTVA_26308
OG0006852	bflo_07139	LYTVA_26432
OG0006856	bflo_08265	LYTVA_24415
OG0006857	bflo_22461	LYTVA_12258
OG0006858	bflo_22306	LYTVA_23032, LYTVA_21592
OG0006860	bflo_13831	LYTVA_03678
OG0006861	bflo_02199	LYTVA_16403, LYTVA_25528
OG0006862	bflo_07506	LYTVA_26775
OG0006864	bflo_14254	LYTVA_00261
OG0006865	bflo_21505, bflo_21504	LYTVA_05819
OG0006866	bflo_24867, bflo_24869, bflo_25058	LYTVA_12396
OG0006867	bflo_17074	LYTVA_03041, LYTVA_04798
OG0006869	bflo_11211	LYTVA_28620, LYTVA_01897
OG0006871	bflo_21815	LYTVA_14404
OG0006872	bflo_13623	LYTVA_01971
OG0006873	bflo_02792	LYTVA_17188
OG0006874	bflo_23619	LYTVA_28249
OG0006875	bflo_24959	LYTVA_03423, LYTVA_15770
OG0006876	bflo_25862	LYTVA_02849
OG0006877	bflo_07384	LYTVA_19179
OG0006878	bflo_25700, bflo_25466	LYTVA_11522
OG0006882	bflo_13224	LYTVA_07357
OG0006883	bflo_17686	LYTVA_28217
OG0006884	bflo_17331	LYTVA_28218
OG0006885	bflo_01373	LYTVA_05028
OG0006887	bflo_19380	LYTVA_13116
OG0006888	bflo_21809	LYTVA_00517, LYTVA_00518
OG0006889	bflo_13410	LYTVA_01644
OG0006890	bflo_10189	LYTVA_18386
OG0006892	bflo_19210	LYTVA_15888
OG0006893	bflo_22850	LYTVA_24058
OG0006894	bflo_23771	LYTVA_09646
OG0006895	bflo_03293	LYTVA_00144
OG0006896	bflo_07051	LYTVA_24349
OG0006898	bflo_12617	LYTVA_07336
OG0006899	bflo_10493	LYTVA_21244
OG0006900	bflo_17774	LYTVA_04930, LYTVA_08638
OG0006901	bflo_19215	LYTVA_26182
OG0006903	bflo_25124, bflo_24851, bflo_02392	LYTVA_12367
OG0006904	bflo_08783	LYTVA_10834
OG0006905	bflo_13409	LYTVA_15524, LYTVA_28132
OG0006907	bflo_05668	LYTVA_03614, LYTVA_05381
OG0006908	bflo_20369	LYTVA_27883
OG0006909	bflo_11161	LYTVA_12899
OG0006911	bflo_16763	LYTVA_16725, LYTVA_24818
OG0006912	bflo_16818	LYTVA_23371
OG0006913	bflo_16845	LYTVA_29960, LYTVA_18567
OG0006914	bflo_06676	LYTVA_19647
OG0006915	bflo_12701, bflo_24776	LYTVA_13564, LYTVA_19160
OG0006916	bflo_05711	LYTVA_08740, LYTVA_21571
OG0006917	bflo_24966	LYTVA_21371
OG0006918	bflo_06388	LYTVA_08198
OG0006919	bflo_10781	LYTVA_22591
OG0006921	bflo_14801, bflo_17039	LYTVA_05031
OG0006923	bflo_17476	LYTVA_19710
OG0006924	bflo_14841	LYTVA_28512
OG0006925	bflo_01234	LYTVA_15745
OG0006926	bflo_01326	LYTVA_19475
OG0006928	bflo_21086	LYTVA_16738
OG0006930	bflo_18159	LYTVA_06357
OG0006931	bflo_03880	LYTVA_24387
OG0006932	bflo_23118, bflo_22872	LYTVA_25041
OG0006933	bflo_11872	LYTVA_20048
OG0006934	bflo_22320	LYTVA_28488
OG0006935	bflo_10058	LYTVA_12955
OG0006936	bflo_10276, bflo_09616	LYTVA_18797
OG0006937	bflo_06019	LYTVA_10646
OG0006938	bflo_11763	LYTVA_24454
OG0006939	bflo_05623	LYTVA_09864
OG0006940	bflo_00686	LYTVA_03459, LYTVA_25735
OG0006942	bflo_16437	LYTVA_27753
OG0006943	bflo_06674	LYTVA_03946, LYTVA_08311
OG0006944	bflo_11099	LYTVA_17001
OG0006946	bflo_16430	LYTVA_16720, LYTVA_12777
OG0006947	bflo_10825	LYTVA_04623, LYTVA_13161
OG0006949	bflo_08640	LYTVA_21246
OG0006950	bflo_12093	LYTVA_03709
OG0006951	bflo_02466	LYTVA_07399
OG0006953	bflo_23341	LYTVA_06163, LYTVA_00099
OG0006955	bflo_10967	LYTVA_08321
OG0006956	bflo_09317	LYTVA_13833, LYTVA_01826
OG0006957	bflo_08841	LYTVA_15138
OG0006958	bflo_15840, bflo_15252, bflo_15171	LYTVA_10518, LYTVA_08854
OG0006960	bflo_06033	LYTVA_14371
OG0006962	bflo_19179	LYTVA_04008, LYTVA_21258
OG0006964	bflo_18137	LYTVA_06159
OG0006965	bflo_07273	LYTVA_27805, LYTVA_03920
OG0006966	bflo_21938	LYTVA_20757
OG0006967	bflo_23381	LYTVA_21312
OG0006968	bflo_12636	LYTVA_08012
OG0006970	bflo_20527	LYTVA_09988
OG0006971	bflo_20344	LYTVA_20324
OG0006972	bflo_13495	LYTVA_26752
OG0006973	bflo_17571	LYTVA_29631
OG0006975	bflo_18089	LYTVA_12975
OG0006976	bflo_18136	LYTVA_21308
OG0006977	bflo_11476	LYTVA_13712
OG0006979	bflo_08448	LYTVA_23814
OG0006981	bflo_09863	LYTVA_06536
OG0006982	bflo_09169	LYTVA_29353
OG0006983	bflo_24722	LYTVA_04126, LYTVA_12399
OG0006984	bflo_09857	LYTVA_12065, LYTVA_09670
OG0006985	bflo_11656	LYTVA_25748
OG0006988	bflo_09353	LYTVA_10584
OG0006989	bflo_04780	LYTVA_20012
OG0006991	bflo_06043	LYTVA_02424
OG0006994	bflo_02112	LYTVA_20166
OG0006995	bflo_02848	LYTVA_16401
OG0006997	bflo_11454	LYTVA_17736
OG0006999	bflo_01138	LYTVA_28772
OG0007000	bflo_10483	LYTVA_20475
OG0007001	bflo_03475	LYTVA_06692
OG0007002	bflo_15746	LYTVA_13388
OG0007003	bflo_13387	LYTVA_05469
OG0007004	bflo_05403, bflo_13198, bflo_13009	LYTVA_12825, LYTVA_12036
OG0007005	bflo_20341	LYTVA_24522
OG0007007	bflo_18247	LYTVA_14776
OG0007009	bflo_07642	LYTVA_21384
OG0007011	bflo_15254	LYTVA_09381
OG0007012	bflo_08408	LYTVA_14288
OG0007013	bflo_22925	LYTVA_08506
OG0007014	bflo_09903	LYTVA_27858
OG0007017	bflo_21913	LYTVA_02017
OG0007018	bflo_23908	LYTVA_25072
OG0007019	bflo_23063	LYTVA_21051
OG0007020	bflo_10034	LYTVA_13475
OG0007021	bflo_21680	LYTVA_03142
OG0007022	bflo_18552	LYTVA_21360
OG0007023	bflo_11047	LYTVA_18718
OG0007024	bflo_11367	LYTVA_19875
OG0007025	bflo_14744	LYTVA_21668, LYTVA_06308
OG0007026	bflo_09805	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	bflo_20536	LYTVA_04486
OG0007028	bflo_01442	LYTVA_14210
OG0007031	bflo_01870	LYTVA_28304
OG0007032	bflo_18346	LYTVA_26058
OG0007033	bflo_16162	LYTVA_03101, LYTVA_13194
OG0007034	bflo_19304	LYTVA_11469
OG0007035	bflo_11817	LYTVA_29982
OG0007036	bflo_15936	LYTVA_23010
OG0007037	bflo_18791	LYTVA_10072
OG0007040	bflo_15748	LYTVA_11635
OG0007041	bflo_06211	LYTVA_08520
OG0007042	bflo_02915	LYTVA_10226
OG0007043	bflo_10682	LYTVA_28853
OG0007044	bflo_04989, bflo_15125	LYTVA_15729, LYTVA_04229
OG0007045	bflo_18005	LYTVA_13338
OG0007046	bflo_17255	LYTVA_13334
OG0007047	bflo_15778	LYTVA_02580
OG0007049	bflo_24438	LYTVA_03854
OG0007053	bflo_24401	LYTVA_18588
OG0007054	bflo_20473	LYTVA_29935
OG0007055	bflo_21171	LYTVA_09990
OG0007056	bflo_20134	LYTVA_16440
OG0007057	bflo_09203	LYTVA_15614, LYTVA_29163
OG0007058	bflo_17608	LYTVA_24894
OG0007059	bflo_10444	LYTVA_29456
OG0007060	bflo_06320	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	bflo_10696	LYTVA_00448
OG0007063	bflo_23792	LYTVA_03435, LYTVA_04569
OG0007064	bflo_14926	LYTVA_28203, LYTVA_06177
OG0007066	bflo_21816	LYTVA_04446
OG0007067	bflo_12779	LYTVA_01305, LYTVA_22899, LYTVA_20928
OG0007068	bflo_07102	LYTVA_09404
OG0007069	bflo_06573	LYTVA_12053
OG0007070	bflo_22328	LYTVA_00406, LYTVA_00407
OG0007071	bflo_09008	LYTVA_30209
OG0007072	bflo_12921	LYTVA_13910, LYTVA_22708
OG0007073	bflo_24056	LYTVA_27421
OG0007076	bflo_15859	LYTVA_03998
OG0007077	bflo_14982	LYTVA_15284
OG0007078	bflo_02464	LYTVA_12361
OG0007079	bflo_01999	LYTVA_29297
OG0007080	bflo_01418	LYTVA_18452, LYTVA_00714
OG0007082	bflo_16401	LYTVA_19995
OG0007083	bflo_15779	LYTVA_26952
OG0007084	bflo_12638	LYTVA_15149
OG0007086	bflo_11245	LYTVA_03344
OG0007087	bflo_06824	LYTVA_10958
OG0007088	bflo_06292	LYTVA_08325
OG0007090	bflo_25747	LYTVA_07259
OG0007091	bflo_05854	LYTVA_15856, LYTVA_00688
OG0007092	bflo_15232	LYTVA_30009
OG0007093	bflo_10575	LYTVA_02317
OG0007094	bflo_18319	LYTVA_10484
OG0007095	bflo_23010	LYTVA_26694
OG0007096	bflo_12760	LYTVA_21852
OG0007097	bflo_07989	LYTVA_18947
OG0007099	bflo_21945	LYTVA_18939
OG0007102	bflo_14184	LYTVA_08090
OG0007104	bflo_21832	LYTVA_30224, LYTVA_04647
OG0007106	bflo_11280	LYTVA_18310
OG0007107	bflo_23422	LYTVA_20795
OG0007108	bflo_20348	LYTVA_09162
OG0007112	bflo_06337	LYTVA_21113, LYTVA_17175
OG0007113	bflo_11442	LYTVA_10291, LYTVA_23019
OG0007114	bflo_14043	LYTVA_10798
OG0007115	bflo_13514	LYTVA_03773
OG0007116	bflo_23512	LYTVA_20453, LYTVA_00813
OG0007118	bflo_17782	LYTVA_06751
OG0007120	bflo_26318	LYTVA_01280
OG0007121	bflo_21082	LYTVA_23219
OG0007122	bflo_24072	LYTVA_11786
OG0007123	bflo_09914	LYTVA_14860
OG0007125	bflo_14785	LYTVA_15618
OG0007126	bflo_22266	LYTVA_08493
OG0007129	bflo_10446	LYTVA_17050
OG0007131	bflo_25611	LYTVA_16333
OG0007132	bflo_05661	LYTVA_07096, LYTVA_10959
OG0007133	bflo_02382	LYTVA_06766
OG0007134	bflo_10408	LYTVA_20762, LYTVA_28832
OG0007135	bflo_08465	LYTVA_14457
OG0007136	bflo_06450	LYTVA_16524, LYTVA_20525
OG0007137	bflo_22784	LYTVA_09390
OG0007138	bflo_15711	LYTVA_03653
OG0007139	bflo_05619	LYTVA_25562
OG0007140	bflo_25840	LYTVA_23363
OG0007143	bflo_01199	LYTVA_15805
OG0007144	bflo_20069	LYTVA_10155
OG0007145	bflo_05366	LYTVA_15266, LYTVA_19982
OG0007146	bflo_21226	LYTVA_19996
OG0007147	bflo_24598	LYTVA_11114
OG0007149	bflo_17134	LYTVA_15882, LYTVA_21404
OG0007150	bflo_12859, bflo_09705	LYTVA_25594, LYTVA_18677
OG0007151	bflo_14436	LYTVA_07846
OG0007152	bflo_08459, bflo_12446	LYTVA_22748
OG0007153	bflo_14060	LYTVA_30218, LYTVA_10839
OG0007154	bflo_11488	LYTVA_07855, LYTVA_07854
OG0007156	bflo_00834, bflo_00835	LYTVA_09310, LYTVA_04474
OG0007158	bflo_12648	LYTVA_24864
OG0007159	bflo_17008, bflo_17009	LYTVA_11077
OG0007160	bflo_13912	LYTVA_21774
OG0007161	bflo_12808	LYTVA_25409, LYTVA_03328
OG0007162	bflo_12051	LYTVA_17298
OG0007163	bflo_05600	LYTVA_07875
OG0007164	bflo_18316	LYTVA_21647
OG0007165	bflo_08764	LYTVA_27280
OG0007166	bflo_09971	LYTVA_08751, LYTVA_25662
OG0007168	bflo_18756	LYTVA_13106
OG0007170	bflo_02728	LYTVA_04096, LYTVA_29864
OG0007171	bflo_19822	LYTVA_13400
OG0007173	bflo_24164	LYTVA_15493
OG0007177	bflo_23830, bflo_10937	LYTVA_10874
OG0007178	bflo_16205	LYTVA_18565, LYTVA_28282
OG0007179	bflo_00319	LYTVA_03339
OG0007181	bflo_12101	LYTVA_11702
OG0007182	bflo_21896	LYTVA_13310
OG0007186	bflo_15420	LYTVA_19820
OG0007187	bflo_00521	LYTVA_07722, LYTVA_23165
OG0007188	bflo_00784	LYTVA_19548
OG0007189	bflo_23124	LYTVA_08827
OG0007192	bflo_19273	LYTVA_12538
OG0007198	bflo_10249	LYTVA_26853, LYTVA_26234, LYTVA_07966
OG0007200	bflo_21570	LYTVA_09502
OG0007201	bflo_22933	LYTVA_25108
OG0007209	bflo_15890	LYTVA_12343
OG0007248	bflo_12581	LYTVA_01206, LYTVA_22776
OG0007249	bflo_09901	LYTVA_04104
OG0007250	bflo_21684	LYTVA_12323
OG0007251	bflo_02716	LYTVA_10607
OG0007252	bflo_07592	LYTVA_16063
OG0007253	bflo_13719	LYTVA_07358
OG0007254	bflo_25142	LYTVA_17075
OG0007256	bflo_25720	LYTVA_16363
OG0007257	bflo_17315, bflo_17314, bflo_17316, bflo_20023, bflo_00159	LYTVA_04051
OG0007258	bflo_05313	LYTVA_04807
OG0007260	bflo_15073, bflo_20515	LYTVA_08717
OG0007261	bflo_26189	LYTVA_16329
OG0007264	bflo_13280	LYTVA_15357
OG0007266	bflo_11544	LYTVA_03338
OG0007267	bflo_25645	LYTVA_02310
OG0007271	bflo_23418	LYTVA_24259
OG0007272	bflo_24550, bflo_24548	LYTVA_23152
OG0007273	bflo_03291	LYTVA_02079
OG0007274	bflo_16336	LYTVA_00331
OG0007275	bflo_10957	LYTVA_19066
OG0007278	bflo_14356	LYTVA_05854, LYTVA_10931
OG0007280	bflo_01423	LYTVA_21703
OG0007281	bflo_23827	LYTVA_00393
OG0007282	bflo_20472	LYTVA_20254
OG0007283	bflo_04526	LYTVA_06398, LYTVA_22306
OG0007284	bflo_06381	LYTVA_17810
OG0007285	bflo_17673	LYTVA_06497
OG0007289	bflo_22229	LYTVA_02881
OG0007291	bflo_13121, bflo_27070	LYTVA_21801
OG0007293	bflo_05427	LYTVA_07215
OG0007294	bflo_00403	LYTVA_23269
OG0007295	bflo_07534	LYTVA_06189
OG0007296	bflo_16995	LYTVA_20748, LYTVA_17621
OG0007300	bflo_19110	LYTVA_18529
OG0007301	bflo_25038	LYTVA_05959
OG0007303	bflo_13169	LYTVA_10989
OG0007304	bflo_24595	LYTVA_09281
OG0007305	bflo_22443	LYTVA_16586, LYTVA_20937
OG0007306	bflo_17424	LYTVA_16572
OG0007307	bflo_10777	LYTVA_18744
OG0007308	bflo_02394	LYTVA_15824, LYTVA_10193
OG0007310	bflo_19137	LYTVA_04236
OG0007312	bflo_23752	LYTVA_25929
OG0007313	bflo_15745	LYTVA_02867
OG0007314	bflo_08559	LYTVA_10156
OG0007315	bflo_05903	LYTVA_08065
OG0007316	bflo_21079	LYTVA_17190
OG0007317	bflo_06371	LYTVA_22574
OG0007318	bflo_11011	LYTVA_12895
OG0007319	bflo_09858	LYTVA_01930
OG0007320	bflo_05418	LYTVA_07334
OG0007321	bflo_21088	LYTVA_14764
OG0007322	bflo_21299	LYTVA_23565
OG0007323	bflo_01172	LYTVA_28988
OG0007325	bflo_13977	LYTVA_13185, LYTVA_25303
OG0007327	bflo_21825	LYTVA_13869, LYTVA_23810
OG0007328	bflo_10144	LYTVA_28320, LYTVA_17079
OG0007329	bflo_16943	LYTVA_09881
OG0007330	bflo_14343	LYTVA_26367
OG0007331	bflo_19013	LYTVA_05890
OG0007332	bflo_00043	LYTVA_10319
OG0007334	bflo_08019	LYTVA_06945
OG0007336	bflo_18139	LYTVA_26129
OG0007337	bflo_14621	LYTVA_20082, LYTVA_05737
OG0007338	bflo_03890	LYTVA_02353
OG0007339	bflo_18665, bflo_27270	LYTVA_07201
OG0007340	bflo_16530	LYTVA_14005
OG0007341	bflo_16524	LYTVA_06630
OG0007342	bflo_18915	LYTVA_13753
OG0007343	bflo_07918	LYTVA_03841
OG0007345	bflo_08389	LYTVA_09108
OG0007347	bflo_02081	LYTVA_01386
OG0007348	bflo_22199	LYTVA_09877
OG0007350	bflo_23018	LYTVA_14713
OG0007351	bflo_26476	LYTVA_29566
OG0007352	bflo_22987	LYTVA_11993, LYTVA_09786
OG0007353	bflo_13799	LYTVA_17240
OG0007354	bflo_00249	LYTVA_23171
OG0007356	bflo_12334	LYTVA_06628
OG0007357	bflo_22058	LYTVA_04535
OG0007358	bflo_05818	LYTVA_02726
OG0007359	bflo_12738	LYTVA_10799
