Orthogroup	BRAFL	BRALA
OG0014584	bflo_11089	BRALA15280
OG0014588	bflo_00044	BRALA08216
OG0014589	bflo_06415	BRALA15056
OG0014591	bflo_22800	BRALA11249
OG0014597	bflo_14015	BRALA28433
OG0014607	bflo_23838	BRALA18623
OG0014613	bflo_06960	BRALA04349
OG0014625	bflo_23769	BRALA11097
OG0014650	bflo_23090	BRALA22266
OG0014669	bflo_09960	BRALA17767
OG0014778	bflo_23867	BRALA06570
OG0014795	bflo_08300	BRALA03641
OG0014795	bflo_12319	BRALA15401
OG0014807	bflo_04212, bflo_04222	BRALA31909, BRALA31912
OG0014821	bflo_24160	BRALA29462
OG0014829	bflo_00338	BRALA21183
OG0014854	bflo_13083	BRALA14836, BRALA29009, BRALA35196, BRALA25468, BRALA32606, BRALA20914
OG0014904	bflo_04446	BRALA35328, BRALA04844
OG0014905	bflo_14144	BRALA19429
OG0014927	bflo_12283	BRALA15389
OG0014927	bflo_12282	BRALA15382
OG0014936	bflo_12348	BRALA26073
OG0014953	bflo_20851	BRALA28167
OG0015013	bflo_02854	BRALA11307
OG0015018	bflo_00089	BRALA18785
OG0015085	bflo_04786, bflo_16148, bflo_26424, bflo_26423, bflo_00208	BRALA00099
OG0015085	bflo_00209	BRALA00095
OG0015086	bflo_21025, bflo_00418	BRALA14380, BRALA14383, BRALA14384, BRALA14382
OG0015086	bflo_12385	BRALA14377
OG0015087	bflo_00850	BRALA00015
OG0015087	bflo_26556	BRALA25093, BRALA25086, BRALA25088, BRALA25091, BRALA25095
OG0015088	bflo_01108	BRALA33061, BRALA33716, BRALA19777, BRALA18155, BRALA30331, BRALA19844, BRALA19815
OG0015089	bflo_01142	BRALA04578, BRALA29227, BRALA30253, BRALA08305, BRALA25597, BRALA31782, BRALA17242
OG0015090	bflo_12316	BRALA15402
OG0015090	bflo_12312	BRALA15403
OG0015090	bflo_12318	BRALA15404
OG0015091	bflo_07583	BRALA31869, BRALA32050, BRALA32051
OG0015091	bflo_02076	BRALA07149, BRALA07151
OG0015092	bflo_02120, bflo_02082	BRALA07021
OG0015094	bflo_02324	BRALA04822
OG0015094	bflo_02484	BRALA04823
OG0015095	bflo_02925	BRALA04569
OG0015095	bflo_02340, bflo_24871, bflo_02813	BRALA11370
OG0015095	bflo_02939	BRALA04583
OG0015096	bflo_02599, bflo_02415, bflo_02416, bflo_10317, bflo_16436, bflo_09649, bflo_09421	BRALA11312
OG0015097	bflo_25377, bflo_25375, bflo_25376	BRALA05097
OG0015097	bflo_25246, bflo_05383, bflo_02656	BRALA05268
OG0015098	bflo_02746	BRALA25879
OG0015098	bflo_02958, bflo_02773	BRALA31325, BRALA24558, BRALA31322, BRALA30281
OG0015099	bflo_02778	BRALA04748
OG0015100	bflo_26717	BRALA08883, BRALA08867
OG0015100	bflo_03298, bflo_03131	BRALA08880, BRALA08881, BRALA08882
OG0015101	bflo_03162	BRALA01594, BRALA25005, BRALA01081, BRALA01079, BRALA01080, BRALA30201
OG0015102	bflo_03424	BRALA17365
OG0015102	bflo_22322	BRALA17410
OG0015103	bflo_04912	BRALA08778
OG0015103	bflo_03541, bflo_03549	BRALA02418
OG0015104	bflo_27425, bflo_22910, bflo_18442, bflo_26727, bflo_03625, bflo_03624, bflo_03620	BRALA02194
OG0015105	bflo_25924, bflo_26036, bflo_03841, bflo_25925, bflo_26035, bflo_03842	BRALA19679, BRALA01220
OG0015106	bflo_05221, bflo_27079, bflo_13379, bflo_11059, bflo_03845	BRALA30455
OG0015107	bflo_13305, bflo_15573, bflo_04021, bflo_04016, bflo_04023, bflo_04030, bflo_04019	BRALA02023
OG0015108	bflo_08986, bflo_04092, bflo_04091, bflo_10104, bflo_09145, bflo_25172, bflo_19374	BRALA07739
OG0015109	bflo_04192	BRALA00043
OG0015110	bflo_14017	BRALA19983
OG0015110	bflo_04288	BRALA04420
OG0015110	bflo_04291	BRALA04419
OG0015111	bflo_04430, bflo_16948, bflo_27186, bflo_16102, bflo_27184	BRALA02991, BRALA02998, BRALA21778
OG0015112	bflo_04506, bflo_10827	BRALA17818
OG0015112	bflo_15266, bflo_15265	BRALA05453
OG0015113	bflo_05398	BRALA19238, BRALA05635, BRALA21523, BRALA09985, BRALA05636, BRALA21524, BRALA10901
OG0015114	bflo_05420, bflo_13608, bflo_05535, bflo_11886, bflo_13117, bflo_26548, bflo_09608	BRALA21253
OG0015115	bflo_05705	BRALA11758, BRALA11755, BRALA11756, BRALA20130, BRALA11757, BRALA19231, BRALA01839
OG0015116	bflo_06015	BRALA15110
OG0015116	bflo_24180	BRALA34485
OG0015117	bflo_06038	BRALA17900
OG0015118	bflo_06773	BRALA08359
OG0015118	bflo_06304	BRALA20487
OG0015119	bflo_06930	BRALA22340
OG0015119	bflo_20524, bflo_20682	BRALA34397
OG0015120	bflo_07186	BRALA22317
OG0015120	bflo_07781	BRALA04507
OG0015120	bflo_08359	BRALA19879
OG0015121	bflo_07242	BRALA04042, BRALA04039, BRALA04041
OG0015122	bflo_11982	BRALA21878
OG0015122	bflo_07257, bflo_08636	BRALA04052, BRALA23521, BRALA23518
OG0015123	bflo_10818	BRALA16356
OG0015123	bflo_07472, bflo_21765	BRALA21593
OG0015124	bflo_07730	BRALA32851
OG0015125	bflo_07746	BRALA17070, BRALA17071, BRALA17072, BRALA17069, BRALA17068, BRALA17063, BRALA15522
OG0015126	bflo_11836, bflo_11835, bflo_07778, bflo_11832, bflo_11833, bflo_12277, bflo_11834	BRALA20332
OG0015127	bflo_08688	BRALA25239, BRALA30406, BRALA25990, BRALA32568, BRALA25992
OG0015128	bflo_08810	BRALA09841, BRALA09840
OG0015128	bflo_09045	BRALA09838, BRALA09839
OG0015128	bflo_10132	BRALA09837
OG0015129	bflo_09669	BRALA28384
OG0015130	bflo_10122	BRALA28878
OG0015131	bflo_10491	BRALA29092, BRALA07509
OG0015131	bflo_10511, bflo_10494	BRALA07513, BRALA29093, BRALA07508
OG0015132	bflo_10872	BRALA26794, BRALA05188
OG0015132	bflo_27429	BRALA09829
OG0015132	bflo_23654, bflo_23655	BRALA05493
OG0015133	bflo_10903, bflo_12459, bflo_12451, bflo_18810, bflo_27039, bflo_12453, bflo_14632	BRALA07869
OG0015134	bflo_11718, bflo_11606, bflo_15871	BRALA20432
OG0015134	bflo_10918	BRALA32654, BRALA06795
OG0015135	bflo_10936, bflo_11306	BRALA10083, BRALA25982, BRALA17274, BRALA24354, BRALA33725, BRALA10067
OG0015136	bflo_10976, bflo_13422	BRALA09397, BRALA30650, BRALA19526, BRALA26275, BRALA24966, BRALA07321
OG0015138	bflo_11524, bflo_11992, bflo_11523, bflo_11225, bflo_11526, bflo_11527, bflo_11993	BRALA10963
OG0015139	bflo_13525	BRALA07785, BRALA33217, BRALA07784, BRALA25162, BRALA07923, BRALA33218, BRALA32428
OG0015140	bflo_13683, bflo_17433, bflo_19010	BRALA26219
OG0015141	bflo_18548	BRALA09086
OG0015141	bflo_13859, bflo_23432, bflo_25121, bflo_24021	BRALA10842
OG0015142	bflo_15498, bflo_14526, bflo_14525, bflo_14111	BRALA12689, BRALA26329, BRALA34172, BRALA33796
OG0015144	bflo_15503	BRALA33537
OG0015145	bflo_15608	BRALA23519
OG0015145	bflo_15628, bflo_15600, bflo_15590, bflo_15591	BRALA21796
OG0015146	bflo_16478	BRALA27331
OG0015147	bflo_16712	BRALA32518, BRALA32516, BRALA32514, BRALA32517, BRALA32515, BRALA03011, BRALA03010
OG0015148	bflo_17167	BRALA17555, BRALA05515, BRALA21058, BRALA26929, BRALA23320, BRALA02425, BRALA02451
OG0015149	bflo_17366	BRALA03908, BRALA03906, BRALA20723, BRALA03907, BRALA03910, BRALA03909, BRALA03912
OG0015150	bflo_17744, bflo_17748	BRALA10867
OG0015151	bflo_17892	BRALA34807, BRALA28578, BRALA17479, BRALA12858, BRALA31115, BRALA11698
OG0015152	bflo_19107	BRALA21039, BRALA09854, BRALA22572
OG0015153	bflo_19865	BRALA31141
OG0015154	bflo_21125	BRALA31140
OG0015155	bflo_21394	BRALA29934, BRALA08570, BRALA12607, BRALA15549, BRALA31599, BRALA12608, BRALA03969
OG0015156	bflo_22506	BRALA12152
OG0015156	bflo_22470	BRALA12157
OG0015156	bflo_22060	BRALA12156
OG0015157	bflo_22389	BRALA31474, BRALA12321, BRALA31465, BRALA12319, BRALA31468, BRALA31470, BRALA31473
OG0015158	bflo_23292	BRALA29905
OG0015160	bflo_25832	BRALA00920
OG0015161	bflo_26357	BRALA05078
OG0015161	bflo_26188	BRALA01247, BRALA01248
OG0015161	bflo_26198	BRALA05083
OG0015164	bflo_27101	BRALA34933, BRALA27184, BRALA27183, BRALA25814, BRALA27182, BRALA32207, BRALA23495
OG0015165	bflo_27285	BRALA35126, BRALA35952, BRALA14025, BRALA28724
OG0015166	bflo_27504	BRALA15104
OG0015621	bflo_13143	BRALA19121
OG0015640	bflo_08503	BRALA03795
OG0015655	bflo_19330	BRALA09100
OG0015675	bflo_24399	BRALA15828
OG0015684	bflo_14956, bflo_15114	BRALA19225
OG0015685	bflo_23525, bflo_23909	BRALA10416
OG0015687	bflo_18769	BRALA07445
OG0015688	bflo_08818	BRALA25783
OG0015697	bflo_20107	BRALA22151
OG0015699	bflo_07036	BRALA34124
OG0015701	bflo_19379	BRALA09199
OG0015715	bflo_18553, bflo_18872	BRALA18133
OG0015744	bflo_10978	BRALA20037
OG0015745	bflo_24984, bflo_24833	BRALA19570, BRALA05768
OG0015752	bflo_08560	BRALA06732
OG0015760	bflo_26626	BRALA31103
OG0015760	bflo_01461	BRALA31104
OG0015771	bflo_13458, bflo_12954, bflo_13457, bflo_04771, bflo_12955	BRALA03207
OG0015779	bflo_27172, bflo_15848, bflo_15849	BRALA24087
OG0015795	bflo_16673	BRALA02661
OG0015795	bflo_08277	BRALA03633
OG0015804	bflo_25230, bflo_25226	BRALA31752
OG0015807	bflo_23793	BRALA18636
OG0015833	bflo_04907	BRALA31543, BRALA20729
OG0015849	bflo_07101, bflo_07218, bflo_06132	BRALA25319
OG0015938	bflo_25414, bflo_26013, bflo_00060, bflo_25349	BRALA31618, BRALA05095
OG0015940	bflo_02322	BRALA04862
OG0015942	bflo_05360	BRALA33377
OG0015996	bflo_08610	BRALA06633
OG0016031	bflo_19316, bflo_19317, bflo_27302	BRALA14500, BRALA18166
OG0016072	bflo_21236	BRALA24931, BRALA25149, BRALA26194, BRALA25150, BRALA33379
OG0016073	bflo_07325, bflo_07646	BRALA06869
OG0016097	bflo_20692	BRALA32089
OG0016100	bflo_04084	BRALA01954
OG0016149	bflo_22558	BRALA05926
OG0016182	bflo_25039	BRALA34058
OG0016235	bflo_27346	BRALA10184
OG0016298	bflo_15674	BRALA21806
OG0016320	bflo_26590, bflo_00694	BRALA00249
OG0016348	bflo_25927	BRALA00785
OG0016348	bflo_00095, bflo_00092, bflo_00096	BRALA01323
OG0016349	bflo_00116, bflo_05459, bflo_26491, bflo_05458, bflo_05460	BRALA32819, BRALA31393
OG0016350	bflo_00240	BRALA00468
OG0016350	bflo_07978	BRALA00472, BRALA00470, BRALA00471, BRALA00469
OG0016351	bflo_26535	BRALA08288
OG0016351	bflo_26534, bflo_00361	BRALA00448
OG0016351	bflo_26533	BRALA00449
OG0016352	bflo_00603, bflo_26457, bflo_05212	BRALA00187, BRALA25458, BRALA25451, BRALA25450
OG0016353	bflo_22354	BRALA06029
OG0016353	bflo_00668	BRALA00480
OG0016354	bflo_26552, bflo_00740	BRALA00475, BRALA21866, BRALA00474
OG0016355	bflo_15603	BRALA04440
OG0016355	bflo_26419, bflo_00816, bflo_15732	BRALA21868, BRALA05504
OG0016356	bflo_01045	BRALA11303, BRALA04792, BRALA04791, BRALA04789, BRALA22240, BRALA04790
OG0016357	bflo_01073, bflo_01318, bflo_01317	BRALA14690, BRALA14689, BRALA14693
OG0016358	bflo_01204	BRALA14776
OG0016359	bflo_01929, bflo_17161, bflo_01226, bflo_10473, bflo_18180, bflo_18142	BRALA15964
OG0016360	bflo_01276	BRALA10261
OG0016361	bflo_05211	BRALA26701
OG0016361	bflo_01397	BRALA13807
OG0016362	bflo_07917, bflo_07919, bflo_26647, bflo_01953, bflo_10414	BRALA03933, BRALA03876
OG0016363	bflo_07171	BRALA22333
OG0016363	bflo_02104	BRALA04800
OG0016363	bflo_02739	BRALA04801
OG0016365	bflo_02842, bflo_22357, bflo_22356, bflo_04591, bflo_17879, bflo_03168	BRALA08892
OG0016367	bflo_03366	BRALA14653, BRALA14661, BRALA17897, BRALA17902, BRALA16817, BRALA16816
OG0016368	bflo_03444	BRALA25971, BRALA21640, BRALA12548, BRALA21638, BRALA14662, BRALA35352
OG0016369	bflo_26447	BRALA18604
OG0016369	bflo_03454	BRALA13856, BRALA13857
OG0016369	bflo_26195	BRALA30949
OG0016370	bflo_14465, bflo_03665	BRALA13402
OG0016370	bflo_24661	BRALA31181
OG0016371	bflo_09160	BRALA07737
OG0016371	bflo_06965	BRALA04355
OG0016371	bflo_03669	BRALA15955
OG0016372	bflo_07255	BRALA05391
OG0016372	bflo_24125, bflo_24124, bflo_24122, bflo_03749	BRALA14764
OG0016373	bflo_13006, bflo_03753, bflo_13007	BRALA03370
OG0016374	bflo_03893	BRALA02105
OG0016375	bflo_03928	BRALA12508
OG0016375	bflo_03927	BRALA12507
OG0016376	bflo_24120	BRALA24523
OG0016376	bflo_23971	BRALA20802
OG0016376	bflo_04006, bflo_09690	BRALA29396
OG0016377	bflo_21229, bflo_14238, bflo_14236	BRALA23490
OG0016377	bflo_04027	BRALA32548, BRALA19852
OG0016378	bflo_04111	BRALA21634
OG0016378	bflo_04150	BRALA01651
OG0016379	bflo_17175, bflo_04270, bflo_24294, bflo_07676	BRALA13900, BRALA13902, BRALA32291
OG0016381	bflo_04325, bflo_24633	BRALA32890, BRALA15675, BRALA25181, BRALA25176
OG0016383	bflo_04515, bflo_04523, bflo_04513, bflo_04522, bflo_04512, bflo_04516	BRALA07934
OG0016384	bflo_04571, bflo_04537, bflo_04542, bflo_04540, bflo_25587, bflo_25434	BRALA01625
OG0016385	bflo_04722	BRALA02254, BRALA11715, BRALA02253
OG0016385	bflo_15587	BRALA10045
OG0016386	bflo_04977, bflo_04956, bflo_26773, bflo_04973, bflo_04959	BRALA02046, BRALA02041
OG0016387	bflo_05156, bflo_19185, bflo_19182, bflo_05154, bflo_19184, bflo_19536	BRALA14490
OG0016388	bflo_19365, bflo_05380	BRALA32333
OG0016389	bflo_24991, bflo_12153, bflo_05545, bflo_05546, bflo_16312, bflo_05544	BRALA05712
OG0016390	bflo_05930	BRALA30345
OG0016390	bflo_06170	BRALA18505
OG0016391	bflo_06030	BRALA07909, BRALA23819, BRALA21992, BRALA16521, BRALA13492, BRALA13491
OG0016392	bflo_06401	BRALA21290
OG0016393	bflo_06756, bflo_16229, bflo_16649	BRALA08357, BRALA08356
OG0016393	bflo_06479	BRALA08353
OG0016394	bflo_06720	BRALA17105
OG0016395	bflo_06918	BRALA03680, BRALA03679, BRALA03678
OG0016396	bflo_25475, bflo_25476, bflo_25473, bflo_25469, bflo_27509, bflo_07156	BRALA00790
OG0016397	bflo_19354, bflo_07180, bflo_12460, bflo_07179	BRALA24977, BRALA19877, BRALA31656
OG0016399	bflo_23873	BRALA11111
OG0016399	bflo_07782	BRALA11362, BRALA11359, BRALA11360, BRALA04601
OG0016400	bflo_07807	BRALA04430
OG0016401	bflo_08020, bflo_19901	BRALA04283
OG0016402	bflo_08267	BRALA06847
OG0016402	bflo_08518	BRALA06844
OG0016403	bflo_08315	BRALA13640, BRALA13648, BRALA14867, BRALA14901, BRALA30129, BRALA12048
OG0016404	bflo_08519	BRALA06849, BRALA06845
OG0016405	bflo_08625	BRALA03833
OG0016406	bflo_09542	BRALA27937
OG0016406	bflo_09313, bflo_09314, bflo_09312	BRALA19880, BRALA27935
OG0016407	bflo_09536	BRALA33625, BRALA32872
OG0016408	bflo_09559	BRALA24566
OG0016409	bflo_09758	BRALA29566
OG0016410	bflo_09915	BRALA26406
OG0016411	bflo_10265	BRALA16381
OG0016412	bflo_10311, bflo_10594	BRALA25583
OG0016413	bflo_10346	BRALA29893, BRALA25763, BRALA25762, BRALA07495, BRALA07498
OG0016414	bflo_10889, bflo_12413, bflo_12410	BRALA21840, BRALA21178, BRALA21842, BRALA20066
OG0016415	bflo_11839, bflo_11031	BRALA20311
OG0016416	bflo_11068, bflo_11297	BRALA27193
OG0016417	bflo_22905, bflo_12079, bflo_22904, bflo_23689, bflo_11215	BRALA06485
OG0016418	bflo_11265	BRALA17144
OG0016419	bflo_15980	BRALA18352
OG0016419	bflo_11512	BRALA17195
OG0016419	bflo_15539	BRALA18349, BRALA18353
OG0016420	bflo_11728, bflo_11727	BRALA29262, BRALA09240, BRALA09238
OG0016421	bflo_12088	BRALA09370
OG0016421	bflo_12271	BRALA09369
OG0016422	bflo_12266	BRALA24793
OG0016423	bflo_12343	BRALA31902, BRALA21874, BRALA21871
OG0016424	bflo_12542	BRALA26254
OG0016425	bflo_12714	BRALA19093
OG0016426	bflo_13029	BRALA22026, BRALA16454
OG0016427	bflo_27068, bflo_13095	BRALA33778, BRALA35556
OG0016428	bflo_13164	BRALA29426
OG0016429	bflo_13393	BRALA28737, BRALA19864, BRALA05055, BRALA09727, BRALA29248, BRALA05056
OG0016430	bflo_13466	BRALA20566
OG0016431	bflo_13572	BRALA19100, BRALA19102, BRALA19099, BRALA19098
OG0016432	bflo_26496, bflo_26494, bflo_26495, bflo_13615, bflo_13616, bflo_13614	BRALA00068
OG0016433	bflo_13617	BRALA31308, BRALA29871, BRALA17511, BRALA00538, BRALA27775, BRALA29517
OG0016434	bflo_21541, bflo_21545, bflo_14572, bflo_13832, bflo_17698, bflo_14459	BRALA08141
OG0016435	bflo_13956	BRALA29837
OG0016435	bflo_26735	BRALA33533, BRALA29399
OG0016436	bflo_14256	BRALA31203
OG0016437	bflo_14488, bflo_14494, bflo_14485, bflo_14490, bflo_14489	BRALA26664
OG0016438	bflo_14543	BRALA12684
OG0016440	bflo_15356	BRALA08571, BRALA29351, BRALA12609, BRALA08512, BRALA32997
OG0016441	bflo_15502	BRALA33536
OG0016442	bflo_16727	BRALA03021
OG0016443	bflo_19924, bflo_20974	BRALA07251, BRALA07262
OG0016443	bflo_16748, bflo_20973	BRALA07252
OG0016444	bflo_16823	BRALA26005
OG0016445	bflo_16886	BRALA02828
OG0016446	bflo_17715	BRALA13135, BRALA06299, BRALA32469, BRALA10492, BRALA29656
OG0016447	bflo_27244, bflo_18197, bflo_27240	BRALA22966, BRALA22968
OG0016448	bflo_18898	BRALA30980, BRALA00401
OG0016449	bflo_19033	BRALA20960, BRALA17294, BRALA16979, BRALA28675, BRALA20391, BRALA20162
OG0016450	bflo_19067, bflo_19066	BRALA21007
OG0016451	bflo_19076	BRALA14060
OG0016453	bflo_19643, bflo_19731, bflo_19648, bflo_19649, bflo_19651, bflo_19650	BRALA32632
OG0016454	bflo_20283	BRALA24630, BRALA24628, BRALA24629
OG0016455	bflo_20289	BRALA27760, BRALA24229
OG0016455	bflo_20920	BRALA27200, BRALA18164
OG0016456	bflo_21136, bflo_20587	BRALA24277
OG0016456	bflo_23262, bflo_21115	BRALA33319, BRALA24276
OG0016457	bflo_20742	BRALA14960
OG0016458	bflo_22418	BRALA05984
OG0016458	bflo_21215	BRALA23796
OG0016459	bflo_21365	BRALA21432
OG0016460	bflo_21702	BRALA11713, BRALA11711, BRALA11707, BRALA32767, BRALA11710, BRALA11712
OG0016462	bflo_22249	BRALA12161
OG0016462	bflo_22569	BRALA12162
OG0016463	bflo_22643	BRALA23030
OG0016464	bflo_23363	BRALA00066, BRALA00065, BRALA00067, BRALA20187, BRALA20175, BRALA20176
OG0016465	bflo_24299	BRALA28527, BRALA31523, BRALA19562, BRALA20145, BRALA31515, BRALA32972
OG0016467	bflo_25609	BRALA28453, BRALA32056, BRALA20967, BRALA20845, BRALA32649, BRALA20826
OG0016468	bflo_25661	BRALA00742, BRALA00743, BRALA22072, BRALA00656, BRALA00657, BRALA08117
OG0016469	bflo_26052, bflo_26260, bflo_26259	BRALA01321
OG0016469	bflo_25910, bflo_26053	BRALA01320
OG0016470	bflo_25991, bflo_25942	BRALA35957
OG0016471	bflo_26549	BRALA00466, BRALA00464, BRALA00463, BRALA00465, BRALA00467
OG0016473	bflo_27078	BRALA27113
OG0017189	bflo_11426	BRALA18985
OG0017191	bflo_15872	BRALA02876
OG0017209	bflo_11441	BRALA22682
OG0017210	bflo_07035, bflo_07031	BRALA04491
OG0017230	bflo_06104	BRALA30157
OG0017245	bflo_06669	BRALA01747
OG0017245	bflo_23839	BRALA18622
OG0017260	bflo_03673, bflo_03674	BRALA02370
OG0017262	bflo_12992	BRALA03134
OG0017278	bflo_18001	BRALA28086
OG0017279	bflo_25248	BRALA24847, BRALA33908
OG0017282	bflo_14416	BRALA22927
OG0017283	bflo_24582	BRALA05702
OG0017301	bflo_05114	BRALA15072
OG0017311	bflo_26637	BRALA26283, BRALA35397
OG0017330	bflo_20359	BRALA30044
OG0017331	bflo_18455	BRALA18842
OG0017339	bflo_15379	BRALA21162
OG0017359	bflo_24280	BRALA27253, BRALA04771, BRALA35085, BRALA32167
OG0017364	bflo_08609	BRALA06634
OG0017381	bflo_01824	BRALA10337
OG0017407	bflo_03523	BRALA02309
OG0017412	bflo_16802	BRALA18343
OG0017537	bflo_18787, bflo_01069	BRALA08370
OG0017580	bflo_21456, bflo_21899, bflo_22087	BRALA06111
OG0017602	bflo_18764	BRALA07459
OG0017670	bflo_06665	BRALA09550
OG0017698	bflo_09787	BRALA21686
OG0017714	bflo_24412, bflo_24405	BRALA14389
OG0017714	bflo_24419	BRALA08697
OG0017768	bflo_01259	BRALA12904, BRALA12906
OG0017837	bflo_18291, bflo_03290, bflo_18309	BRALA08889
OG0017962	bflo_26233	BRALA05110
OG0017975	bflo_26979	BRALA09337
OG0018065	bflo_26585, bflo_00453	BRALA00552
OG0018066	bflo_00477	BRALA33826, BRALA35864, BRALA35207, BRALA35205, BRALA32300
OG0018067	bflo_00625, bflo_13535	BRALA26919, BRALA10685, BRALA35317, BRALA10627
OG0018068	bflo_00703	BRALA28536
OG0018068	bflo_20036	BRALA20945
OG0018069	bflo_00762, bflo_01483, bflo_13498	BRALA19810, BRALA19854, BRALA17228
OG0018070	bflo_09683, bflo_00886, bflo_13005, bflo_05098, bflo_16492	BRALA12391
OG0018071	bflo_06224	BRALA21384
OG0018071	bflo_26659, bflo_02843, bflo_00930	BRALA18584
OG0018072	bflo_07773, bflo_01222	BRALA08029, BRALA08027
OG0018073	bflo_01511	BRALA31529, BRALA18025, BRALA32656, BRALA28342, BRALA23496
OG0018074	bflo_02078	BRALA04746
OG0018074	bflo_27309	BRALA04786
OG0018074	bflo_02790	BRALA04784
OG0018075	bflo_02158	BRALA34417, BRALA35685, BRALA35824, BRALA35742, BRALA33485
OG0018077	bflo_12285, bflo_02357, bflo_02211, bflo_10803, bflo_02212	BRALA34109
OG0018078	bflo_23471	BRALA04837
OG0018078	bflo_02665, bflo_02221	BRALA04770, BRALA04811
OG0018079	bflo_02846	BRALA06980, BRALA06981
OG0018079	bflo_02606, bflo_02234	BRALA06982
OG0018080	bflo_02245	BRALA07926, BRALA05510, BRALA06892, BRALA06947
OG0018082	bflo_02258	BRALA06938, BRALA06901
OG0018083	bflo_02262	BRALA06912
OG0018084	bflo_06055, bflo_02376	BRALA26826
OG0018085	bflo_02436	BRALA11336
OG0018086	bflo_02554	BRALA07128
OG0018086	bflo_20361	BRALA23599
OG0018086	bflo_02954	BRALA07084
OG0018087	bflo_02896	BRALA04634
OG0018087	bflo_02706	BRALA04636
OG0018088	bflo_02764	BRALA33759, BRALA20537, BRALA20540, BRALA29763, BRALA31117
OG0018089	bflo_02783	BRALA04582, BRALA04597, BRALA04596, BRALA13884, BRALA16066
OG0018090	bflo_02906	BRALA08432, BRALA08385, BRALA08386, BRALA05707, BRALA08431
OG0018092	bflo_20751, bflo_03141	BRALA10252, BRALA17754, BRALA02444, BRALA23914
OG0018093	bflo_03210	BRALA31388, BRALA05525, BRALA05524, BRALA27178, BRALA17187
OG0018094	bflo_03468, bflo_19717	BRALA15448, BRALA17488, BRALA17490, BRALA17487
OG0018095	bflo_03488, bflo_03491	BRALA08869
OG0018095	bflo_03480	BRALA08870
OG0018096	bflo_03521	BRALA30003, BRALA16084, BRALA08807, BRALA08806
OG0018098	bflo_07791, bflo_04565	BRALA04249
OG0018098	bflo_03689	BRALA26923, BRALA26930
OG0018099	bflo_17723, bflo_18114, bflo_11962, bflo_03732, bflo_04384	BRALA12893
OG0018100	bflo_03814	BRALA02465
OG0018101	bflo_03851	BRALA23066
OG0018102	bflo_03901	BRALA19311
OG0018103	bflo_16555	BRALA22595
OG0018103	bflo_04001, bflo_04000	BRALA08192, BRALA07748
OG0018104	bflo_04049	BRALA04330, BRALA04331
OG0018104	bflo_25006	BRALA29543
OG0018105	bflo_04056, bflo_23783, bflo_23096	BRALA33008, BRALA22129
OG0018106	bflo_23866, bflo_04345, bflo_13245, bflo_13243, bflo_13242	BRALA14111
OG0018107	bflo_04389	BRALA29823
OG0018107	bflo_06380	BRALA17851
OG0018107	bflo_25037	BRALA27291
OG0018109	bflo_04713	BRALA02265
OG0018110	bflo_08751, bflo_05175, bflo_10150, bflo_09533	BRALA27467
OG0018111	bflo_05191	BRALA26720, BRALA24950
OG0018112	bflo_11617	BRALA33709
OG0018112	bflo_26787	BRALA34380
OG0018112	bflo_05316	BRALA33357
OG0018113	bflo_06092, bflo_05469	BRALA11920
OG0018113	bflo_23917, bflo_05467	BRALA07209
OG0018114	bflo_05517	BRALA11055, BRALA11003, BRALA11076, BRALA14871, BRALA28023
OG0018115	bflo_12458, bflo_12188	BRALA32577
OG0018115	bflo_06080, bflo_07544	BRALA16450
OG0018116	bflo_06158	BRALA25906, BRALA21511
OG0018116	bflo_19442	BRALA21513, BRALA25905
OG0018117	bflo_06510	BRALA15147
OG0018117	bflo_06314	BRALA17367, BRALA16612, BRALA16611
OG0018118	bflo_06315, bflo_08842, bflo_09219, bflo_09222, bflo_20554	BRALA10795
OG0018119	bflo_19776, bflo_06331, bflo_19829, bflo_20014, bflo_06332	BRALA15171
OG0018120	bflo_06505, bflo_06506	BRALA17571, BRALA17569, BRALA17570, BRALA17568
OG0018121	bflo_06606	BRALA28655, BRALA33460, BRALA08707, BRALA27995, BRALA22345
OG0018122	bflo_06815, bflo_21361	BRALA12177
OG0018122	bflo_21936	BRALA12179, BRALA12178
OG0018124	bflo_22037	BRALA16401
OG0018124	bflo_06956	BRALA04373
OG0018124	bflo_06957	BRALA04374
OG0018125	bflo_07085	BRALA09124
OG0018125	bflo_07068, bflo_18849, bflo_18563	BRALA09127
OG0018126	bflo_07231, bflo_15407	BRALA14136, BRALA28615, BRALA08506, BRALA08505
OG0018127	bflo_11067	BRALA19005
OG0018127	bflo_07401, bflo_07392, bflo_07385	BRALA21574
OG0018128	bflo_07413	BRALA08040
OG0018128	bflo_08250, bflo_26879, bflo_07788	BRALA08039
OG0018129	bflo_07452, bflo_07790, bflo_07789	BRALA04238, BRALA04237, BRALA04236
OG0018130	bflo_07617	BRALA03582
OG0018132	bflo_07911	BRALA03856, BRALA09393, BRALA15564, BRALA03905, BRALA03900
OG0018133	bflo_08098, bflo_15235, bflo_15414, bflo_13384	BRALA06626, BRALA06627
OG0018134	bflo_08567	BRALA03687
OG0018134	bflo_13753	BRALA03475
OG0018135	bflo_08924, bflo_17107, bflo_17110	BRALA08972
OG0018136	bflo_12932	BRALA20231
OG0018136	bflo_12276	BRALA28143
OG0018136	bflo_09123	BRALA20232
OG0018137	bflo_09513	BRALA21427
