Orthogroup	SACKO_ok	OWEFU
OG0007298	SACKO_20404	OFUSG02733.1.p1
OG0007299	SACKO_21476	OFUSG09792.1.p1
OG0007300	SACKO_30319	OFUSG15976.1.p1
OG0007301	SACKO_17413	OFUSG04824.1.p1
OG0007302	SACKO_14579	OFUSG02825.1.p1
OG0007303	SACKO_09372	OFUSG11757.1.p1
OG0007304	SACKO_08660, SACKO_17525	OFUSG04479.1.p1
OG0007305	SACKO_26897	OFUSG08566.1.p1
OG0007306	SACKO_18914	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	SACKO_04769	OFUSG15381.1.p1
OG0007308	SACKO_18620	OFUSG26870.1.p1
OG0007309	SACKO_11958	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007310	SACKO_06175, SACKO_06181	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007312	SACKO_16657	OFUSG18290.1.p1
OG0007313	SACKO_05604	OFUSG08189.1.p1
OG0007314	SACKO_09098	OFUSG11556.1.p1
OG0007316	SACKO_07774	OFUSG15327.1.p1
OG0007317	SACKO_26981	OFUSG23619.1.p1
OG0007318	SACKO_08716	OFUSG06457.1.p1
OG0007319	SACKO_25268	OFUSG21180.1.p1
OG0007320	SACKO_12083	OFUSG09270.1.p1
OG0007321	SACKO_15330	OFUSG11477.1.p1
OG0007322	SACKO_21358	OFUSG09904.1.p1
OG0007323	SACKO_32999	OFUSG09943.1.p1
OG0007324	SACKO_13506, SACKO_13520	OFUSG11755.1.p1
OG0007325	SACKO_13504	OFUSG20353.1.p1
OG0007326	SACKO_01111	OFUSG16635.1.p1
OG0007327	SACKO_17831	OFUSG13789.1.p1
OG0007328	SACKO_24054	OFUSG06146.1.p1
OG0007329	SACKO_22780	OFUSG25701.1.p1
OG0007330	SACKO_30586	OFUSG03047.1.p1
OG0007331	SACKO_27716	OFUSG13160.1.p1
OG0007332	SACKO_18761	OFUSG03446.1.p1
OG0007333	SACKO_32006	OFUSG14787.1.p1
OG0007334	SACKO_00762, SACKO_00753	OFUSG04651.1.p1
OG0007335	SACKO_12354	OFUSG12346.1.p1
OG0007336	SACKO_09463	OFUSG01140.1.p1
OG0007337	SACKO_18361	OFUSG08247.1.p1
OG0007338	SACKO_04618, SACKO_09256	OFUSG00512.1.p1
OG0007339	SACKO_24568	OFUSG16021.1.p1
OG0007340	SACKO_03946	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	SACKO_17570	OFUSG08079.1.p1
OG0007342	SACKO_14494	OFUSG21114.1.p1
OG0007343	SACKO_25659	OFUSG23516.1.p1
OG0007344	SACKO_07280	OFUSG11551.1.p1
OG0007345	SACKO_31848	OFUSG10938.1.p1
OG0007347	SACKO_30253	OFUSG12292.1.p1
OG0007348	SACKO_03593	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	SACKO_10188	OFUSG23871.1.p1
OG0007350	SACKO_19341	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1
OG0007351	SACKO_11196	OFUSG23667.1.p1
OG0007352	SACKO_07748	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	SACKO_16413	OFUSG23180.1.p1
OG0007354	SACKO_06474	OFUSG17364.1.p1
OG0007355	SACKO_03780	OFUSG14831.1.p1
OG0007356	SACKO_16209	OFUSG25027.1.p1
OG0007357	SACKO_11982	OFUSG12168.1.p1
OG0007359	SACKO_13450	OFUSG05437.1.p1
OG0007360	SACKO_02884	OFUSG25473.1.p1
OG0007361	SACKO_22476	OFUSG09488.1.p1
OG0007363	SACKO_14533	OFUSG02740.1.p1
OG0007364	SACKO_04078	OFUSG01952.1.p1
OG0007365	SACKO_20999	OFUSG13323.1.p1
OG0007366	SACKO_15845	OFUSG08778.1.p1
OG0007367	SACKO_27045	OFUSG17700.1.p1
OG0007368	SACKO_03601	OFUSG07565.1.p1
OG0007369	SACKO_30325	OFUSG16560.1.p1
OG0007370	SACKO_19093	OFUSG23988.1.p1
OG0007371	SACKO_13724	OFUSG05965.1.p1
OG0007372	SACKO_04765	OFUSG02717.1.p1
OG0007373	SACKO_01409	OFUSG16818.1.p1
OG0007374	SACKO_12783	OFUSG19004.1.p1
OG0007375	SACKO_13685	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	SACKO_03931	OFUSG25397.1.p1
OG0007378	SACKO_28900	OFUSG24752.1.p1
OG0007379	SACKO_02167	OFUSG25215.1.p1
OG0007381	SACKO_28784	OFUSG11065.1.p1
OG0007382	SACKO_05172	OFUSG12635.1.p1
OG0007383	SACKO_33853	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007384	SACKO_27376	OFUSG00236.2.p1, OFUSG00236.1.p1
OG0007385	SACKO_04570	OFUSG26112.1.p1
OG0007386	SACKO_01652	OFUSG21256.1.p1
OG0007387	SACKO_09468	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	SACKO_14877	OFUSG17284.1.p1
OG0007389	SACKO_26727	OFUSG07228.1.p1
OG0007390	SACKO_33338, SACKO_33332	OFUSG18344.1.p1
OG0007391	SACKO_21964	OFUSG15504.1.p1
OG0007392	SACKO_27481	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007393	SACKO_14611	OFUSG12565.1.p1
OG0007394	SACKO_03844	OFUSG13494.1.p1
OG0007395	SACKO_31545	OFUSG10757.1.p1
OG0007396	SACKO_26791	OFUSG22886.1.p1
OG0007397	SACKO_15113	OFUSG13056.1.p1
OG0007398	SACKO_06559	OFUSG07232.1.p1
OG0007399	SACKO_31407	OFUSG01818.1.p1
OG0007400	SACKO_33808	OFUSG14809.1.p1
OG0007400	SACKO_04325	OFUSG04220.1.p1, OFUSG24717.1.p1
OG0007401	SACKO_08238	OFUSG10106.1.p1
OG0007403	SACKO_01258	OFUSG19277.1.p1
OG0007404	SACKO_22462	OFUSG23183.1.p1
OG0007405	SACKO_04392	OFUSG22414.1.p1
OG0007406	SACKO_00715	OFUSG15025.1.p1
OG0007407	SACKO_29878	OFUSG18627.1.p1
OG0007408	SACKO_14246	OFUSG16878.1.p1
OG0007409	SACKO_14248	OFUSG16872.1.p1
OG0007410	SACKO_23508	OFUSG11037.1.p1
OG0007411	SACKO_17084	OFUSG04653.1.p1
OG0007412	SACKO_32563	OFUSG01834.1.p1
OG0007413	SACKO_07464	OFUSG16703.1.p1
OG0007414	SACKO_27621	OFUSG17401.1.p1
OG0007415	SACKO_12609	OFUSG04618.1.p1
OG0007416	SACKO_12977	OFUSG03058.1.p1
OG0007417	SACKO_18265	OFUSG22448.1.p1
OG0007418	SACKO_04419	OFUSG15358.1.p1
OG0007419	SACKO_18390	OFUSG18337.1.p1
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	OFUSG12850.1.p1, OFUSG12850.2.p1
OG0007421	SACKO_24530	OFUSG07551.1.p1
OG0007423	SACKO_05691	OFUSG10921.1.p1
OG0007424	SACKO_04235	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	SACKO_04075	OFUSG05643.1.p1
OG0007426	SACKO_07417	OFUSG09786.1.p1
OG0007427	SACKO_06540	OFUSG11080.2.p1, OFUSG11080.1.p1
OG0007428	SACKO_01408	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	SACKO_06357	OFUSG06469.1.p1
OG0007431	SACKO_10373	OFUSG17080.1.p1
OG0007432	SACKO_30749	OFUSG12825.1.p1
OG0007433	SACKO_22715	OFUSG00326.1.p1
OG0007434	SACKO_33383	OFUSG10491.1.p1
OG0007435	SACKO_30923	OFUSG04448.1.p1
OG0007437	SACKO_25222	OFUSG05591.1.p1
OG0007438	SACKO_00922	OFUSG03119.1.p1
OG0007439	SACKO_29991	OFUSG12912.1.p1
OG0007440	SACKO_10814	OFUSG06409.1.p1
OG0007441	SACKO_14251	OFUSG21002.1.p1
OG0007442	SACKO_27570	OFUSG26591.1.p1
OG0007443	SACKO_05431	OFUSG24141.1.p1
OG0007444	SACKO_22410	OFUSG08591.1.p1
OG0007445	SACKO_00305	OFUSG00336.1.p1
OG0007446	SACKO_21720	OFUSG15616.1.p1
OG0007447	SACKO_20393	OFUSG03015.1.p1
OG0007448	SACKO_14073	OFUSG19692.1.p1
OG0007449	SACKO_11758	OFUSG20567.1.p1
OG0007450	SACKO_02178	OFUSG11749.1.p1
OG0007451	SACKO_11696	OFUSG04847.1.p1
OG0007452	SACKO_14474	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	SACKO_27404	OFUSG05211.1.p1
OG0007454	SACKO_17444	OFUSG11207.1.p1
OG0007455	SACKO_20785	OFUSG01636.1.p1
OG0007456	SACKO_29043	OFUSG13703.1.p1
OG0007457	SACKO_15961	OFUSG09458.1.p1
OG0007458	SACKO_15110	OFUSG12861.1.p1
OG0007459	SACKO_17963	OFUSG11762.1.p1
OG0007460	SACKO_17949	OFUSG12178.1.p1
OG0007461	SACKO_11988	OFUSG12051.1.p1
OG0007462	SACKO_05918	OFUSG24240.1.p1
OG0007463	SACKO_30515	OFUSG07010.1.p1
OG0007465	SACKO_29080, SACKO_32543	OFUSG15455.1.p1
OG0007467	SACKO_15531	OFUSG08692.1.p1
OG0007468	SACKO_33602	OFUSG19097.1.p1
OG0007471	SACKO_29617	OFUSG05247.1.p1
OG0007472	SACKO_03865	OFUSG09263.1.p1
OG0007474	SACKO_11041	OFUSG08713.1.p1
OG0007476	SACKO_28051, SACKO_29210	OFUSG13432.1.p1
OG0007477	SACKO_32955	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007479	SACKO_22023	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007480	SACKO_07055	OFUSG19354.1.p1
OG0007481	SACKO_31380	OFUSG22427.1.p1
OG0007482	SACKO_14127	OFUSG17340.1.p1
OG0007483	SACKO_08109	OFUSG23534.1.p1
OG0007484	SACKO_15258	OFUSG11388.1.p1
OG0007485	SACKO_05144	OFUSG22016.1.p1
OG0007487	SACKO_21985	OFUSG22167.1.p1
OG0007488	SACKO_30038	OFUSG07538.1.p1
OG0007489	SACKO_17921	OFUSG12215.1.p1
OG0007490	SACKO_14226	OFUSG16873.1.p1
OG0007492	SACKO_12362	OFUSG25059.1.p1
OG0007494	SACKO_33017	OFUSG22266.1.p1
OG0007495	SACKO_02132	OFUSG04434.1.p1
OG0007496	SACKO_31428	OFUSG16736.1.p1
OG0007497	SACKO_06621, SACKO_06624	OFUSG10341.1.p1
OG0007498	SACKO_12831	OFUSG17266.1.p1
OG0007499	SACKO_02321	OFUSG11843.1.p1
OG0007500	SACKO_06865	OFUSG04669.1.p1
OG0007501	SACKO_28161	OFUSG00839.1.p1
OG0007503	SACKO_18498	OFUSG14763.1.p1
OG0007504	SACKO_24887	OFUSG11026.1.p1
OG0007506	SACKO_17615, SACKO_09084	OFUSG12077.1.p1
OG0007507	SACKO_12372	OFUSG11287.1.p1
OG0007508	SACKO_33462, SACKO_17595	OFUSG26113.1.p1
OG0007509	SACKO_09775	OFUSG13309.1.p1
OG0007510	SACKO_33713	OFUSG13168.1.p1
OG0007513	SACKO_26100	OFUSG18747.1.p1
OG0007514	SACKO_14729	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007516	SACKO_00310	OFUSG19190.1.p1
OG0007517	SACKO_15428	OFUSG08057.1.p1
OG0007518	SACKO_23420	OFUSG06829.1.p1
OG0007520	SACKO_33530	OFUSG13140.2.p1, OFUSG13140.1.p1
OG0007524	SACKO_31649	OFUSG14119.1.p1
OG0007525	SACKO_33529	OFUSG21392.1.p1
OG0007527	SACKO_19027	OFUSG05917.1.p1
OG0007528	SACKO_03947	OFUSG00537.1.p1
OG0007529	SACKO_33380	OFUSG18077.1.p1
OG0007533	SACKO_09857	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007537	SACKO_06899	OFUSG04156.1.p1
OG0007540	SACKO_17273	OFUSG04541.1.p1
OG0007541	SACKO_04013	OFUSG11465.2.p1, OFUSG11465.1.p1
OG0007551	SACKO_27093	OFUSG23786.1.p1
OG0007582	SACKO_07951	OFUSG16744.1.p1
OG0007583	SACKO_06128	OFUSG19385.1.p1
OG0007584	SACKO_06741	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	SACKO_00312	OFUSG06940.1.p1
OG0007587	SACKO_05614	OFUSG15959.1.p1
OG0007589	SACKO_11244	OFUSG03464.1.p1
OG0007591	SACKO_03097	OFUSG04404.1.p1
OG0007592	SACKO_33691, SACKO_22355, SACKO_16990	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	SACKO_24740	OFUSG17653.1.p1
OG0007595	SACKO_30826	OFUSG19395.1.p1
OG0007596	SACKO_27730	OFUSG13185.1.p1, OFUSG13185.2.p1
OG0007597	SACKO_27307	OFUSG07837.1.p1
OG0007600	SACKO_26367, SACKO_26359	OFUSG14741.1.p1
OG0007602	SACKO_07011	OFUSG18659.1.p1
OG0007603	SACKO_10669	OFUSG05017.1.p1
OG0007604	SACKO_25768	OFUSG20886.1.p1
OG0007606	SACKO_04022	OFUSG11909.1.p1
OG0007607	SACKO_00869	OFUSG16917.1.p1
OG0007608	SACKO_13781	OFUSG13378.1.p1
OG0007609	SACKO_26161	OFUSG14337.1.p1
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	OFUSG18726.1.p1
OG0007611	SACKO_09113	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	SACKO_01553, SACKO_01534	OFUSG13254.1.p1
OG0007613	SACKO_06224	OFUSG13039.1.p1
OG0007614	SACKO_24609	OFUSG22780.1.p1
OG0007615	SACKO_01232	OFUSG06032.1.p1
OG0007617	SACKO_21291	OFUSG08967.1.p1
OG0007618	SACKO_03711	OFUSG01286.1.p1
OG0007619	SACKO_22280	OFUSG23637.1.p1
OG0007621	SACKO_14513	OFUSG23418.1.p1
OG0007623	SACKO_12653	OFUSG24746.1.p1
OG0007624	SACKO_14810	OFUSG00912.1.p1
OG0007625	SACKO_17972, SACKO_23115	OFUSG01065.1.p1
OG0007626	SACKO_03616	OFUSG24926.1.p1
OG0007628	SACKO_14537	OFUSG02826.1.p1
OG0007629	SACKO_09383	OFUSG08807.1.p1
OG0007630	SACKO_28371	OFUSG24713.1.p1
OG0007631	SACKO_18917	OFUSG00433.1.p1
OG0007633	SACKO_23538	OFUSG17043.1.p1
OG0007634	SACKO_20090	OFUSG18364.1.p1
OG0007635	SACKO_20074	OFUSG11100.1.p1
OG0007636	SACKO_34088	OFUSG01941.1.p1
OG0007637	SACKO_12029	OFUSG11941.1.p1
OG0007640	SACKO_12075	OFUSG19648.1.p1
OG0007642	SACKO_32075, SACKO_29099	OFUSG17690.1.p1
OG0007643	SACKO_28502	OFUSG16038.1.p1
OG0007645	SACKO_00394	OFUSG09967.1.p1
OG0007646	SACKO_25081	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	SACKO_02077	OFUSG12352.1.p1
OG0007648	SACKO_14781	OFUSG23402.1.p1
OG0007649	SACKO_03387	OFUSG11208.1.p1
OG0007650	SACKO_27113	OFUSG08401.1.p1
OG0007651	SACKO_19390	OFUSG03816.1.p1
OG0007652	SACKO_14558	OFUSG07124.1.p1
OG0007653	SACKO_09123	OFUSG12107.1.p1
OG0007654	SACKO_29392, SACKO_00412	OFUSG23523.1.p1
OG0007655	SACKO_11857	OFUSG09596.1.p1
OG0007656	SACKO_33780	OFUSG06312.1.p1
OG0007657	SACKO_17563, SACKO_22870	OFUSG00269.1.p1
OG0007658	SACKO_19832	OFUSG00831.1.p1
OG0007659	SACKO_15000	OFUSG26310.1.p1
OG0007660	SACKO_27436	OFUSG08033.1.p1
OG0007663	SACKO_10239	OFUSG08187.1.p1
OG0007664	SACKO_25907	OFUSG18907.1.p1
OG0007665	SACKO_30285	OFUSG22453.1.p1
OG0007666	SACKO_13425	OFUSG18592.1.p1
OG0007667	SACKO_23245	OFUSG12265.1.p1
OG0007668	SACKO_05429	OFUSG15536.1.p1
OG0007669	SACKO_07965	OFUSG05619.1.p1
OG0007670	SACKO_01689	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	SACKO_21333	OFUSG16155.1.p1
OG0007673	SACKO_05611	OFUSG12933.1.p1
OG0007674	SACKO_04017	OFUSG12587.1.p1
OG0007675	SACKO_07485	OFUSG13447.1.p1
OG0007676	SACKO_09344	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	SACKO_22757	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007678	SACKO_19997	OFUSG21738.1.p1, OFUSG21736.1.p1, OFUSG12550.1.p1, OFUSG12461.1.p1
OG0007679	SACKO_03418	OFUSG05979.1.p1
OG0007680	SACKO_19963	OFUSG13025.1.p1
OG0007681	SACKO_23100	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007683	SACKO_29303	OFUSG10975.1.p1, OFUSG10974.1.p1
OG0007684	SACKO_31399	OFUSG21664.1.p1
OG0007685	SACKO_02336	OFUSG11339.1.p1
OG0007686	SACKO_21044	OFUSG05228.1.p1
OG0007689	SACKO_20190	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	SACKO_21477	OFUSG05888.1.p1
OG0007691	SACKO_17993	OFUSG17394.1.p1
OG0007692	SACKO_21757	OFUSG10240.1.p1
OG0007693	SACKO_20849, SACKO_17630, SACKO_14744, SACKO_29868, SACKO_12897, SACKO_21531, SACKO_26721, SACKO_29111, SACKO_01193, SACKO_14328	OFUSG19799.1.p1
OG0007694	SACKO_16387	OFUSG22930.1.p1
OG0007695	SACKO_08133	OFUSG23690.1.p1
OG0007696	SACKO_23616	OFUSG05710.1.p1
OG0007697	SACKO_07583	OFUSG15762.1.p1
OG0007698	SACKO_16983	OFUSG13946.1.p1
OG0007699	SACKO_26965, SACKO_26971	OFUSG03949.1.p1
OG0007700	SACKO_07734	OFUSG15537.1.p1
OG0007701	SACKO_05449	OFUSG22537.1.p1
OG0007702	SACKO_22135	OFUSG07854.1.p1
OG0007703	SACKO_05214	OFUSG10399.1.p1
OG0007704	SACKO_21329	OFUSG04621.1.p1
OG0007705	SACKO_31826	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007706	SACKO_15584	OFUSG11056.1.p1
OG0007707	SACKO_31111, SACKO_31070	OFUSG09514.1.p1
OG0007708	SACKO_32858	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	SACKO_12263	OFUSG00605.1.p1
OG0007712	SACKO_17853	OFUSG05858.1.p1
OG0007713	SACKO_13553	OFUSG15968.1.p1
OG0007714	SACKO_09495	OFUSG02938.1.p1
OG0007715	SACKO_03292	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	SACKO_29379	OFUSG21373.1.p1
OG0007717	SACKO_27159	OFUSG17544.1.p1
OG0007718	SACKO_27314	OFUSG24333.1.p1
OG0007719	SACKO_05504	OFUSG16153.1.p1
OG0007721	SACKO_00359	OFUSG06763.1.p1
OG0007722	SACKO_21315	OFUSG09667.1.p1
OG0007723	SACKO_22375	OFUSG04168.1.p1
OG0007725	SACKO_22785	OFUSG25697.1.p1
OG0007726	SACKO_31067, SACKO_31072	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007727	SACKO_08785	OFUSG04739.1.p1
OG0007728	SACKO_25994	OFUSG12092.1.p1
OG0007729	SACKO_12242	OFUSG11497.1.p1
OG0007730	SACKO_33885	OFUSG20248.1.p1
OG0007732	SACKO_25242	OFUSG19296.1.p1
OG0007733	SACKO_01172	OFUSG05630.1.p1
OG0007734	SACKO_22438	OFUSG13294.1.p1
OG0007735	SACKO_07149	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007736	SACKO_05397	OFUSG15042.1.p1
OG0007737	SACKO_26505, SACKO_15698	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1
OG0007738	SACKO_13809	OFUSG08886.1.p1
OG0007739	SACKO_24318	OFUSG00877.1.p1
OG0007740	SACKO_09899, SACKO_09916	OFUSG09084.1.p1
OG0007741	SACKO_31482	OFUSG04087.1.p1
OG0007743	SACKO_20056	OFUSG24314.1.p1
OG0007744	SACKO_07961	OFUSG07022.1.p1
OG0007745	SACKO_29321	OFUSG24033.1.p1
OG0007746	SACKO_17938	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	SACKO_31683, SACKO_12801	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	SACKO_23696	OFUSG06926.1.p1
OG0007750	SACKO_30938, SACKO_30936	OFUSG13242.1.p1
OG0007751	SACKO_24128	OFUSG19113.1.p1
OG0007752	SACKO_31962	OFUSG14080.1.p1
OG0007753	SACKO_26393	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	SACKO_29412	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007755	SACKO_08875	OFUSG07853.1.p1, OFUSG07853.2.p1
OG0007757	SACKO_25858	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	SACKO_14466	OFUSG09907.1.p1
OG0007760	SACKO_25119	OFUSG13141.1.p1
OG0007761	SACKO_04635	OFUSG23226.1.p1
OG0007763	SACKO_25652	OFUSG13188.1.p1
OG0007764	SACKO_29285	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1
OG0007765	SACKO_13515, SACKO_13505	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	SACKO_22720	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	SACKO_09255, SACKO_20283	OFUSG23414.1.p1
OG0007769	SACKO_19751	OFUSG10116.1.p1
OG0007770	SACKO_10199	OFUSG15214.1.p1
OG0007771	SACKO_14098	OFUSG19373.1.p1
OG0007772	SACKO_25819	OFUSG14806.1.p1
OG0007773	SACKO_06918	OFUSG05099.1.p1
OG0007774	SACKO_06888	OFUSG16284.1.p1
OG0007775	SACKO_18835	OFUSG15554.1.p1
OG0007776	SACKO_29280	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007778	SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707	OFUSG20750.1.p1, OFUSG23099.1.p1
OG0007779	SACKO_32915	OFUSG16301.1.p1
OG0007780	SACKO_18507	OFUSG11825.1.p1
OG0007781	SACKO_29554	OFUSG12252.1.p1
OG0007782	SACKO_31505	OFUSG18608.1.p1
OG0007783	SACKO_05677	OFUSG18356.1.p1
OG0007784	SACKO_30310	OFUSG04138.1.p1
OG0007785	SACKO_01127	OFUSG06327.1.p1
OG0007786	SACKO_17939	OFUSG12053.1.p1
OG0007787	SACKO_09803	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1
OG0007788	SACKO_18836	OFUSG15334.1.p1
OG0007789	SACKO_31381	OFUSG15126.1.p1
OG0007790	SACKO_02775	OFUSG10920.1.p1
OG0007794	SACKO_21998	OFUSG22344.1.p1
OG0007796	SACKO_29278	OFUSG08457.1.p1
OG0007797	SACKO_03273	OFUSG15128.1.p1
OG0007798	SACKO_17480	OFUSG09670.1.p1
OG0007799	SACKO_13901, SACKO_13913	OFUSG23487.1.p1
OG0007800	SACKO_30647	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	SACKO_22027	OFUSG10903.1.p1
OG0007802	SACKO_33354	OFUSG19089.1.p1
OG0007803	SACKO_09104	OFUSG11295.1.p1
OG0007804	SACKO_19761	OFUSG26380.1.p1
OG0007805	SACKO_23158	OFUSG10526.1.p1
OG0007806	SACKO_14881, SACKO_04602	OFUSG26321.1.p1
OG0007807	SACKO_13726	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007808	SACKO_25440	OFUSG05690.1.p1
OG0007809	SACKO_10593	OFUSG00154.1.p1
OG0007810	SACKO_23665	OFUSG18852.1.p1
OG0007811	SACKO_30681	OFUSG20077.1.p1
OG0007812	SACKO_15371	OFUSG21342.1.p1
OG0007813	SACKO_16286	OFUSG25358.1.p1
OG0007814	SACKO_25945	OFUSG10053.1.p1
OG0007815	SACKO_10372	OFUSG17142.1.p1
OG0007816	SACKO_29422	OFUSG17687.1.p1
OG0007817	SACKO_06068	OFUSG12137.1.p1
OG0007820	SACKO_07760	OFUSG15238.1.p1
OG0007823	SACKO_21670	OFUSG18984.1.p1
OG0007824	SACKO_33804, SACKO_33799, SACKO_33797	OFUSG13800.1.p1
OG0007825	SACKO_19207	OFUSG04410.1.p1
OG0007826	SACKO_02728, SACKO_31246	OFUSG22681.1.p1
OG0007829	SACKO_03508	OFUSG21398.1.p1
OG0007830	SACKO_13921	OFUSG03916.1.p1
OG0007831	SACKO_28956	OFUSG19212.1.p1
OG0007832	SACKO_22222	OFUSG12592.1.p1
OG0007833	SACKO_03298	OFUSG22278.2.p1, OFUSG22278.1.p1
OG0007834	SACKO_24185	OFUSG05546.1.p1
OG0007835	SACKO_20863	OFUSG17500.1.p1
OG0007836	SACKO_33363	OFUSG17797.1.p1
OG0007837	SACKO_25106	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007838	SACKO_05760	OFUSG23633.1.p1
OG0007840	SACKO_21485	OFUSG12949.1.p1
OG0007841	SACKO_24882	OFUSG18201.1.p1
OG0007842	SACKO_12854	OFUSG20821.1.p1
OG0007843	SACKO_14457	OFUSG02689.1.p1
OG0007845	SACKO_08242	OFUSG11939.1.p1
OG0007846	SACKO_30376	OFUSG23209.1.p1
OG0007846	SACKO_13239	OFUSG01647.1.p1
OG0007847	SACKO_18194, SACKO_16737	OFUSG07414.1.p1
OG0007848	SACKO_31285	OFUSG00458.1.p1
OG0007849	SACKO_14909	OFUSG25057.1.p1, OFUSG25057.2.p1
OG0007854	SACKO_13336	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1
OG0007857	SACKO_16119, SACKO_16095	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1
OG0007858	SACKO_10318	OFUSG19527.1.p1
OG0007859	SACKO_28232	OFUSG16552.1.p1
OG0007866	SACKO_28640	OFUSG18566.2.p1, OFUSG18566.1.p1
OG0007876	SACKO_32896, SACKO_27425, SACKO_25150, SACKO_17159	OFUSG19398.1.p1
OG0007897	SACKO_24126, SACKO_24058, SACKO_24176, SACKO_24163	OFUSG03305.1.p1, OFUSG20406.1.p1, OFUSG20400.1.p1, OFUSG20405.1.p1, OFUSG20411.1.p1, OFUSG20407.1.p1, OFUSG20412.1.p1, OFUSG24656.1.p1, OFUSG24655.1.p1, OFUSG24652.1.p1, OFUSG24657.1.p1, OFUSG24651.1.p1
OG0007907	SACKO_07922	OFUSG24344.1.p1
OG0007908	SACKO_04919, SACKO_04886	OFUSG23097.1.p1
OG0007911	SACKO_26226	OFUSG10845.1.p1
OG0007912	SACKO_03286, SACKO_14468	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1
OG0007913	SACKO_15777	OFUSG08874.1.p1
OG0007915	SACKO_22534	OFUSG13452.1.p1
OG0007916	SACKO_16673	OFUSG01725.1.p1
OG0007920	SACKO_12056	OFUSG09330.1.p1
OG0007921	SACKO_04852	OFUSG08790.1.p1
OG0007922	SACKO_32448	OFUSG22070.1.p1
OG0007924	SACKO_29201	OFUSG03613.1.p1
OG0007925	SACKO_24172	OFUSG06688.1.p1
OG0007926	SACKO_22090	OFUSG09991.1.p1
OG0007927	SACKO_26457	OFUSG06063.1.p1
OG0007928	SACKO_01186	OFUSG06656.2.p1, OFUSG06656.1.p1
OG0007929	SACKO_26800	OFUSG22970.1.p1
