Orthogroup	SACKO_ok	BRALA
OG0008072	SACKO_26658	BRALA18765
OG0008073	SACKO_08199	BRALA18358
OG0008074	SACKO_25720	BRALA28413
OG0008075	SACKO_09513	BRALA16942
OG0008076	SACKO_18740	BRALA15878
OG0008077	SACKO_20446	BRALA25001
OG0008078	SACKO_11233	BRALA13669
OG0008079	SACKO_29403	BRALA08589
OG0008081	SACKO_26746	BRALA03257
OG0008082	SACKO_08140	BRALA15693
OG0008083	SACKO_14639	BRALA28836
OG0008084	SACKO_18088	BRALA24665
OG0008085	SACKO_21853	BRALA16435, BRALA31770
OG0008086	SACKO_07073	BRALA23988
OG0008087	SACKO_06410	BRALA29708
OG0008088	SACKO_17449, SACKO_09155	BRALA28845
OG0008089	SACKO_25219, SACKO_23693	BRALA20320
OG0008090	SACKO_14935	BRALA14829
OG0008091	SACKO_03776	BRALA30103
OG0008092	SACKO_08858	BRALA18265, BRALA18266
OG0008094	SACKO_26605	BRALA15291
OG0008097	SACKO_18610, SACKO_00433, SACKO_10018, SACKO_18524	BRALA27672, BRALA13033, BRALA30228
OG0008098	SACKO_12036	BRALA30312
OG0008100	SACKO_32212	BRALA16672
OG0008101	SACKO_09965	BRALA29223, BRALA09275, BRALA32755, BRALA16196, BRALA05162, BRALA04193, BRALA31662, BRALA09885, BRALA05970
OG0008103	SACKO_24074, SACKO_17692	BRALA34312
OG0008104	SACKO_21676	BRALA06606
OG0008105	SACKO_34007	BRALA33680
OG0008106	SACKO_30348	BRALA26076
OG0008107	SACKO_05009	BRALA07036
OG0008108	SACKO_04879	BRALA03352
OG0008109	SACKO_00710	BRALA30499
OG0008110	SACKO_18116	BRALA13888
OG0008111	SACKO_16998	BRALA15647
OG0008112	SACKO_22143, SACKO_22177	BRALA22113
OG0008113	SACKO_17767	BRALA07943
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	BRALA20867
OG0008116	SACKO_27304	BRALA10402
OG0008117	SACKO_16713	BRALA02820
OG0008119	SACKO_07755	BRALA28937
OG0008120	SACKO_05254	BRALA23874
OG0008122	SACKO_27201	BRALA26542
OG0008123	SACKO_02181	BRALA28917, BRALA28916
OG0008125	SACKO_16087	BRALA35372, BRALA34832
OG0008126	SACKO_00656	BRALA14557
OG0008127	SACKO_31710	BRALA11884
OG0008136	SACKO_24610	BRALA20212
OG0008139	SACKO_03439, SACKO_04260, SACKO_20963	BRALA31566, BRALA01243
OG0008143	SACKO_14545	BRALA28781
OG0008151	SACKO_32660	BRALA03631, BRALA03632
OG0008156	SACKO_33842	BRALA17414, BRALA35179
OG0008196	SACKO_09687	BRALA17122
OG0008198	SACKO_00646	BRALA26773
OG0008200	SACKO_05493	BRALA20228, BRALA15149
OG0008202	SACKO_14808	BRALA16861
OG0008203	SACKO_21692	BRALA03991
OG0008204	SACKO_19948	BRALA33352
OG0008204	SACKO_18777	BRALA19971
OG0008205	SACKO_03974	BRALA21784
OG0008206	SACKO_32907	BRALA17145
OG0008208	SACKO_07952	BRALA20062
OG0008211	SACKO_17251	BRALA18220
OG0008212	SACKO_10401	BRALA24855, BRALA00330
OG0008213	SACKO_30790	BRALA28821
OG0008215	SACKO_01938	BRALA22956
OG0008216	SACKO_03841	BRALA22497
OG0008217	SACKO_06740	BRALA06238
OG0008218	SACKO_22107	BRALA13067, BRALA13066
OG0008219	SACKO_24484	BRALA06408
OG0008220	SACKO_06870, SACKO_06797	BRALA11793
OG0008221	SACKO_19664, SACKO_19665	BRALA03267
OG0008222	SACKO_24106	BRALA16415
OG0008223	SACKO_16674, SACKO_13005	BRALA22730
OG0008224	SACKO_26776	BRALA19108
OG0008225	SACKO_02376, SACKO_08273	BRALA08069
OG0008227	SACKO_26035	BRALA14669
OG0008228	SACKO_28438	BRALA09327
OG0008229	SACKO_22572	BRALA02656
OG0008230	SACKO_26842	BRALA28895
OG0008231	SACKO_03382	BRALA34426
OG0008232	SACKO_00063	BRALA31720
OG0008234	SACKO_28776	BRALA06578
OG0008235	SACKO_12572	BRALA05497
OG0008236	SACKO_17189	BRALA09019
OG0008237	SACKO_22871	BRALA07954
OG0008238	SACKO_29019	BRALA15105
OG0008239	SACKO_29669	BRALA17929
OG0008240	SACKO_29307	BRALA09089
OG0008241	SACKO_27303	BRALA09191
OG0008242	SACKO_14538	BRALA28312
OG0008243	SACKO_14032	BRALA28205
OG0008244	SACKO_23501	BRALA10429
OG0008245	SACKO_33275	BRALA23605
OG0008246	SACKO_29156	BRALA04540
OG0008247	SACKO_25554	BRALA34550
OG0008249	SACKO_23195	BRALA05292
OG0008250	SACKO_12095	BRALA22870
OG0008251	SACKO_22882	BRALA07938
OG0008252	SACKO_11641	BRALA09548
OG0008253	SACKO_01081	BRALA16363
OG0008254	SACKO_22413	BRALA18783
OG0008256	SACKO_12462	BRALA25076
OG0008258	SACKO_00671	BRALA22506
OG0008259	SACKO_18354	BRALA13760
OG0008260	SACKO_02102, SACKO_28251	BRALA22417
OG0008261	SACKO_14482	BRALA08123
OG0008262	SACKO_22769	BRALA02776
OG0008263	SACKO_11998	BRALA30316
OG0008264	SACKO_11849	BRALA08405
OG0008266	SACKO_11268	BRALA16480
OG0008267	SACKO_16208	BRALA28040
OG0008268	SACKO_08079	BRALA03654
OG0008269	SACKO_08080	BRALA18372
OG0008270	SACKO_16397	BRALA21257
OG0008271	SACKO_19679	BRALA13152
OG0008272	SACKO_03563	BRALA16559
OG0008273	SACKO_02139	BRALA05439
OG0008274	SACKO_23409, SACKO_23459	BRALA17358
OG0008275	SACKO_29518	BRALA28211
OG0008277	SACKO_17393	BRALA23402
OG0008278	SACKO_08569	BRALA28148
OG0008279	SACKO_11351	BRALA05426
OG0008281	SACKO_09080	BRALA11926
OG0008282	SACKO_14719	BRALA00732
OG0008283	SACKO_20114	BRALA17761
OG0008286	SACKO_13441	BRALA21994
OG0008288	SACKO_31093	BRALA05446
OG0008290	SACKO_06339	BRALA32558
OG0008291	SACKO_19274	BRALA06389
OG0008292	SACKO_04504	BRALA17573
OG0008294	SACKO_16631	BRALA16279
OG0008295	SACKO_04016	BRALA31051
OG0008296	SACKO_11128	BRALA13383
OG0008297	SACKO_29550	BRALA03422
OG0008299	SACKO_03025	BRALA00329
OG0008300	SACKO_18567	BRALA03675
OG0008301	SACKO_30269	BRALA16291
OG0008303	SACKO_17946	BRALA20895
OG0008304	SACKO_22118	BRALA31258
OG0008305	SACKO_33157	BRALA04867
OG0008306	SACKO_26684	BRALA25169
OG0008307	SACKO_04416	BRALA26874
OG0008308	SACKO_18532	BRALA22670
OG0008309	SACKO_15838	BRALA14664
OG0008310	SACKO_08669, SACKO_08674	BRALA16190, BRALA16192
OG0008311	SACKO_09160	BRALA26152
OG0008312	SACKO_24913	BRALA16716
OG0008313	SACKO_28750	BRALA13109
OG0008314	SACKO_33386	BRALA07442
OG0008316	SACKO_09926	BRALA31850, BRALA35094
OG0008317	SACKO_22799	BRALA19545
OG0008318	SACKO_29977	BRALA10037
OG0008319	SACKO_05521	BRALA25887, BRALA25888
OG0008320	SACKO_33638	BRALA29154
OG0008321	SACKO_15627, SACKO_31079	BRALA05519
OG0008322	SACKO_21256	BRALA02247
OG0008322	SACKO_19693	BRALA34608, BRALA20463
OG0008323	SACKO_04576	BRALA12203
OG0008324	SACKO_24513	BRALA28417
OG0008325	SACKO_15873	BRALA19943
OG0008326	SACKO_18259	BRALA10239
OG0008327	SACKO_15296	BRALA18892
OG0008328	SACKO_31694, SACKO_06809	BRALA28850
OG0008329	SACKO_06647	BRALA14806
OG0008330	SACKO_22204	BRALA12008
OG0008331	SACKO_09134	BRALA15204
OG0008332	SACKO_20532	BRALA29844
OG0008333	SACKO_22323	BRALA14313
OG0008334	SACKO_13414	BRALA10047
OG0008335	SACKO_32723	BRALA05150
OG0008336	SACKO_23716	BRALA15357
OG0008337	SACKO_00845	BRALA25417
OG0008339	SACKO_11311	BRALA09633
OG0008341	SACKO_17044	BRALA24420
OG0008343	SACKO_31714	BRALA10295
OG0008345	SACKO_00206	BRALA04347
OG0008346	SACKO_07850	BRALA10836
OG0008347	SACKO_18606	BRALA07053
OG0008348	SACKO_27591	BRALA02881
OG0008349	SACKO_19789	BRALA15925
OG0008350	SACKO_18100	BRALA06366
OG0008351	SACKO_02050	BRALA02173
OG0008352	SACKO_08714	BRALA08491
OG0008353	SACKO_23423	BRALA20086
OG0008354	SACKO_05543, SACKO_22015	BRALA31017, BRALA32314
OG0008355	SACKO_09388	BRALA31283
OG0008356	SACKO_13482	BRALA20022, BRALA20023
OG0008357	SACKO_01851	BRALA18497
OG0008358	SACKO_17400	BRALA33771
OG0008359	SACKO_01677	BRALA15128, BRALA15129
OG0008360	SACKO_16409	BRALA21258
OG0008361	SACKO_28899	BRALA16691
OG0008364	SACKO_24113	BRALA09903
OG0008365	SACKO_19452	BRALA14255
OG0008368	SACKO_17270	BRALA11399
OG0008370	SACKO_21037, SACKO_13974	BRALA30620
OG0008371	SACKO_02279	BRALA24474
OG0008373	SACKO_33144	BRALA02447
OG0008374	SACKO_27538	BRALA09241
OG0008376	SACKO_10675	BRALA00681, BRALA22097
OG0008377	SACKO_12918	BRALA07328
OG0008378	SACKO_10377	BRALA00143
OG0008381	SACKO_07159	BRALA34490
OG0008382	SACKO_29648	BRALA03358
OG0008383	SACKO_02076	BRALA34425, BRALA34686
OG0008384	SACKO_16265	BRALA13373, BRALA13374
OG0008386	SACKO_27472	BRALA01056
OG0008387	SACKO_33021	BRALA27580
OG0008388	SACKO_32385	BRALA22482
OG0008389	SACKO_22079	BRALA06574
OG0008390	SACKO_14959	BRALA05244
OG0008391	SACKO_17634	BRALA02821
OG0008392	SACKO_00948	BRALA06321
OG0008396	SACKO_26838	BRALA22030
OG0008398	SACKO_20292	BRALA27278
OG0008399	SACKO_20170	BRALA33684
OG0008400	SACKO_29258	BRALA29815, BRALA00697
OG0008401	SACKO_32056	BRALA17999
OG0008402	SACKO_27897	BRALA09677
OG0008403	SACKO_10358	BRALA24505
OG0008404	SACKO_19494	BRALA23651
OG0008405	SACKO_05017	BRALA04805
OG0008405	SACKO_21843	BRALA04782
OG0008406	SACKO_09774	BRALA01198
OG0008410	SACKO_06644	BRALA17049
OG0008411	SACKO_31238	BRALA07369
OG0008412	SACKO_31465	BRALA13554
OG0008414	SACKO_24605	BRALA04459
OG0008415	SACKO_10605	BRALA11890
OG0008416	SACKO_07981	BRALA17626
OG0008417	SACKO_07461	BRALA18262
OG0008418	SACKO_27284	BRALA06091
OG0008419	SACKO_09089	BRALA13393
OG0008422	SACKO_05233	BRALA18880
OG0008424	SACKO_12089	BRALA14612
OG0008425	SACKO_18969	BRALA03330
OG0008427	SACKO_03641	BRALA08333
OG0008432	SACKO_00092	BRALA18703
OG0008435	SACKO_21475	BRALA33895
OG0008437	SACKO_06418	BRALA00511
OG0008443	SACKO_30306	BRALA19003
OG0008444	SACKO_29560	BRALA22302
OG0008446	SACKO_14990, SACKO_32364	BRALA01630
OG0008448	SACKO_05222	BRALA11933
OG0008450	SACKO_23499	BRALA34938
OG0008453	SACKO_05043	BRALA07678
OG0008457	SACKO_05188	BRALA13320
OG0008460	SACKO_33514, SACKO_08285	BRALA24281, BRALA24283
OG0008462	SACKO_03459	BRALA14603
OG0008464	SACKO_23939	BRALA28324, BRALA26947
OG0008474	SACKO_25566	BRALA20645, BRALA32601, BRALA11560, BRALA22362, BRALA02770
OG0008507	SACKO_11856	BRALA15057
OG0008509	SACKO_34165	BRALA05523
OG0008512	SACKO_27473	BRALA02962, BRALA02961, BRALA02964
OG0008513	SACKO_33349	BRALA15101
OG0008514	SACKO_30655	BRALA15921
OG0008515	SACKO_00968	BRALA11973
OG0008516	SACKO_01041	BRALA10786, BRALA10911
OG0008519	SACKO_16908	BRALA31571
OG0008521	SACKO_18843, SACKO_27103, SACKO_04526	BRALA14075, BRALA14076
OG0008521	SACKO_11837	BRALA09186
OG0008524	SACKO_18249	BRALA34791, BRALA35810
OG0008526	SACKO_18162	BRALA01004
OG0008527	SACKO_27989	BRALA16647
OG0008528	SACKO_33117	BRALA01940
OG0008529	SACKO_14807	BRALA09012
OG0008530	SACKO_05849	BRALA03989
OG0008532	SACKO_06309	BRALA28388
OG0008533	SACKO_33065	BRALA28209
OG0008534	SACKO_27269	BRALA27649
OG0008535	SACKO_06283	BRALA22563
OG0008536	SACKO_19691	BRALA00355, BRALA00356
OG0008538	SACKO_01909	BRALA11832
OG0008539	SACKO_17926	BRALA31052
OG0008540	SACKO_15517	BRALA07940
OG0008541	SACKO_08299	BRALA02918
OG0008542	SACKO_11862	BRALA16597
OG0008543	SACKO_30176	BRALA04550
OG0008544	SACKO_10542	BRALA17943
OG0008545	SACKO_10539	BRALA17948
OG0008546	SACKO_00283	BRALA20223
OG0008547	SACKO_28850	BRALA05481
OG0008550	SACKO_20311	BRALA03273
OG0008551	SACKO_03644	BRALA15706
OG0008555	SACKO_10140	BRALA16626
OG0008556	SACKO_00676	BRALA22513
OG0008557	SACKO_29463	BRALA03028
OG0008558	SACKO_10704	BRALA02508
OG0008560	SACKO_05726	BRALA01988
OG0008561	SACKO_07140	BRALA28153
OG0008562	SACKO_29519	BRALA08959
OG0008563	SACKO_03275	BRALA29273
OG0008564	SACKO_02849	BRALA17330
OG0008565	SACKO_32260	BRALA21746
OG0008567	SACKO_02264, SACKO_32409	BRALA11796
OG0008569	SACKO_03846, SACKO_15981	BRALA12037
OG0008570	SACKO_04501	BRALA21939
OG0008572	SACKO_20783	BRALA19309
OG0008573	SACKO_17995	BRALA09463
OG0008574	SACKO_08771	BRALA11419
OG0008575	SACKO_03588	BRALA18250
OG0008576	SACKO_02684	BRALA11515, BRALA11513
OG0008578	SACKO_13387	BRALA03455
OG0008579	SACKO_21530	BRALA15115
OG0008580	SACKO_11490	BRALA06915
OG0008582	SACKO_02654	BRALA03652
OG0008583	SACKO_11273	BRALA10200
OG0008584	SACKO_03310, SACKO_09433	BRALA24976, BRALA26498, BRALA27706, BRALA08727
OG0008587	SACKO_01377	BRALA17930
OG0008588	SACKO_24478	BRALA10465
OG0008589	SACKO_32031, SACKO_32065	BRALA12750
OG0008590	SACKO_22045	BRALA27378
OG0008591	SACKO_18101	BRALA15014
OG0008592	SACKO_27409	BRALA18436
OG0008593	SACKO_33732	BRALA28147
OG0008594	SACKO_32447	BRALA07379
OG0008595	SACKO_27336	BRALA19312
OG0008596	SACKO_12881	BRALA09201
OG0008597	SACKO_25079	BRALA28968
OG0008599	SACKO_16573	BRALA15150
OG0008600	SACKO_03734	BRALA22361
OG0008601	SACKO_14552	BRALA20388
OG0008602	SACKO_20442	BRALA34147
OG0008603	SACKO_25142	BRALA30099
OG0008604	SACKO_04230	BRALA19507
OG0008605	SACKO_24073	BRALA11490
OG0008607	SACKO_20106	BRALA27393
OG0008608	SACKO_03816	BRALA15840
OG0008609	SACKO_19619	BRALA13094
OG0008610	SACKO_11397	BRALA21675
OG0008611	SACKO_08832	BRALA10116
OG0008612	SACKO_16021	BRALA21312
OG0008613	SACKO_21870	BRALA15326
OG0008614	SACKO_15340	BRALA11854
OG0008617	SACKO_32528	BRALA15315
OG0008618	SACKO_16210	BRALA11013, BRALA11063, BRALA09335
OG0008620	SACKO_29275	BRALA09482
OG0008623	SACKO_29801	BRALA10665
OG0008624	SACKO_15588	BRALA16482
OG0008625	SACKO_34203	BRALA03065
OG0008626	SACKO_16384	BRALA19975
OG0008627	SACKO_29662	BRALA11795
OG0008628	SACKO_24939	BRALA15875
OG0008629	SACKO_07818	BRALA21752
OG0008630	SACKO_18262	BRALA24237, BRALA28920
OG0008632	SACKO_28486	BRALA09185
OG0008634	SACKO_02168	BRALA22279
OG0008636	SACKO_08691	BRALA18519
OG0008637	SACKO_22322	BRALA15802
OG0008638	SACKO_21588	BRALA04155
OG0008639	SACKO_01769	BRALA29796
OG0008640	SACKO_05721	BRALA16491
OG0008641	SACKO_01332	BRALA29471
OG0008642	SACKO_15690	BRALA28732
OG0008643	SACKO_20513, SACKO_20505	BRALA19720
OG0008644	SACKO_13739	BRALA16311
OG0008645	SACKO_04910	BRALA27600
OG0008646	SACKO_12266	BRALA18831, BRALA18832
OG0008647	SACKO_15173	BRALA09658
OG0008648	SACKO_12351	BRALA34884, BRALA30218
OG0008649	SACKO_17681	BRALA22634
OG0008651	SACKO_32611	BRALA00594
OG0008653	SACKO_06618	BRALA29819
OG0008654	SACKO_22072	BRALA27377
OG0008655	SACKO_21958	BRALA20532
OG0008657	SACKO_05034	BRALA32006
OG0008658	SACKO_00090	BRALA21119
OG0008659	SACKO_05281	BRALA28628
OG0008660	SACKO_05153	BRALA16548
OG0008662	SACKO_04904	BRALA00592
OG0008663	SACKO_33994, SACKO_33998	BRALA34276
OG0008665	SACKO_20629, SACKO_20072	BRALA06807
OG0008666	SACKO_12533	BRALA25113
OG0008668	SACKO_33597	BRALA11434
OG0008669	SACKO_04190	BRALA16331
OG0008671	SACKO_25722	BRALA20873
OG0008672	SACKO_12296	BRALA18524, BRALA29802
OG0008673	SACKO_02317	BRALA20899
OG0008674	SACKO_19515	BRALA15953
OG0008675	SACKO_03146	BRALA22504
OG0008676	SACKO_16294	BRALA07254
OG0008677	SACKO_11484	BRALA05307
OG0008678	SACKO_00719	BRALA27767
OG0008679	SACKO_10986, SACKO_21745, SACKO_23116	BRALA02375
OG0008679	SACKO_18822	BRALA09657, BRALA12201, BRALA26744, BRALA11817
OG0008680	SACKO_03155	BRALA21682
OG0008681	SACKO_28392	BRALA10215
OG0008682	SACKO_15483	BRALA02229
OG0008684	SACKO_04824	BRALA10687
OG0008685	SACKO_25773	BRALA03084
OG0008693	SACKO_17790	BRALA27587
OG0008694	SACKO_16237	BRALA18836
OG0008695	SACKO_12998, SACKO_09003, SACKO_14456	BRALA08251
OG0008696	SACKO_30577	BRALA11880
OG0008697	SACKO_03172	BRALA18391
OG0008698	SACKO_30274	BRALA03650
OG0008705	SACKO_11738	BRALA18575
OG0008710	SACKO_09506, SACKO_14385	BRALA19246, BRALA19247
OG0008712	SACKO_11076, SACKO_31448, SACKO_11026, SACKO_31441, SACKO_14367, SACKO_31449	BRALA17497, BRALA11874, BRALA01155, BRALA09917, BRALA22555
OG0008753	SACKO_13660	BRALA02594
OG0008760	SACKO_07012	BRALA14035
OG0008762	SACKO_02435	BRALA21759
OG0008763	SACKO_11369	BRALA10887
OG0008765	SACKO_22622	BRALA00158
OG0008766	SACKO_12713, SACKO_14917	BRALA13488
OG0008767	SACKO_08111	BRALA09777
OG0008770	SACKO_06205	BRALA28302
OG0008771	SACKO_14179	BRALA29707
OG0008772	SACKO_33428, SACKO_25990	BRALA21472
OG0008773	SACKO_02170	BRALA28978
OG0008774	SACKO_32225, SACKO_32234	BRALA20726
OG0008779	SACKO_09527	BRALA13753
OG0008780	SACKO_00163	BRALA17416
OG0008781	SACKO_26600	BRALA24780
OG0008782	SACKO_09882	BRALA28545
OG0008784	SACKO_07353	BRALA00992
OG0008786	SACKO_26459	BRALA20053
OG0008788	SACKO_04166	BRALA20266
OG0008789	SACKO_03607	BRALA22759
OG0008790	SACKO_12000	BRALA20707
OG0008792	SACKO_15515	BRALA04071
OG0008793	SACKO_14265	BRALA25531
OG0008794	SACKO_30610	BRALA31199
OG0008796	SACKO_25740	BRALA10765
OG0008797	SACKO_08874	BRALA14918
OG0008798	SACKO_23285	BRALA18668
OG0008799	SACKO_22782	BRALA31717
OG0008800	SACKO_24363	BRALA12044
OG0008801	SACKO_19151	BRALA35445, BRALA32559, BRALA29232
OG0008802	SACKO_28656	BRALA13112
OG0008803	SACKO_01459, SACKO_10275	BRALA35904, BRALA21165
OG0008804	SACKO_05230	BRALA13316
OG0008805	SACKO_10410	BRALA07794
OG0008806	SACKO_28459	BRALA06332
OG0008809	SACKO_20719	BRALA32116, BRALA32117, BRALA32118, BRALA25009, BRALA25008
OG0008810	SACKO_27356	BRALA25429
OG0008811	SACKO_12240	BRALA21997
OG0008812	SACKO_02313	BRALA23463
OG0008813	SACKO_07494, SACKO_07497	BRALA13478
OG0008816	SACKO_15820	BRALA13552
OG0008820	SACKO_28470	BRALA30147
OG0008821	SACKO_20754	BRALA19308
OG0008822	SACKO_33376	BRALA06559
OG0008823	SACKO_19084	BRALA14958
OG0008824	SACKO_09284	BRALA02996
OG0008825	SACKO_03788	BRALA22801, BRALA32453
OG0008826	SACKO_23205	BRALA05017
OG0008827	SACKO_18069	BRALA06277
OG0008828	SACKO_23059	BRALA04831
OG0008829	SACKO_19900	BRALA04028
OG0008830	SACKO_23224	BRALA05255
OG0008831	SACKO_07053	BRALA23986
OG0008832	SACKO_33791	BRALA05684
OG0008833	SACKO_03143	BRALA13348
OG0008834	SACKO_12589	BRALA01773
OG0008835	SACKO_22088	BRALA13701
OG0008836	SACKO_18823	BRALA24617
OG0008837	SACKO_04349	BRALA17709
OG0008838	SACKO_31711	BRALA22701
OG0008840	SACKO_15658	BRALA03104
OG0008841	SACKO_24893	BRALA16713
OG0008842	SACKO_13860	BRALA10898
OG0008844	SACKO_25781	BRALA03082
OG0008845	SACKO_31278	BRALA29479
OG0008846	SACKO_15198	BRALA19450
OG0008847	SACKO_09948	BRALA24430
OG0008848	SACKO_31485	BRALA21485
OG0008850	SACKO_25688	BRALA11452
OG0008851	SACKO_16117	BRALA28866
OG0008853	SACKO_12581	BRALA19593
OG0008855	SACKO_02603	BRALA02652
OG0008857	SACKO_28817	BRALA08584
OG0008859	SACKO_30273, SACKO_30277	BRALA33386
OG0008860	SACKO_19945	BRALA26576
OG0008861	SACKO_19967	BRALA26569
OG0008862	SACKO_26624	BRALA01344
OG0008863	SACKO_13432	BRALA25613
OG0008864	SACKO_15974	BRALA27875
OG0008866	SACKO_09229	BRALA16223
OG0008867	SACKO_02922	BRALA04060
OG0008868	SACKO_33364	BRALA11155
OG0008870	SACKO_05458	BRALA24152
OG0008871	SACKO_13541	BRALA08064
OG0008872	SACKO_08646	BRALA05136
OG0008873	SACKO_08548	BRALA06718, BRALA16425, BRALA24736, BRALA05045
OG0008875	SACKO_16520	BRALA14660
OG0008876	SACKO_05846	BRALA03931
OG0008877	SACKO_19989	BRALA06180
OG0008878	SACKO_25447	BRALA09412
OG0008879	SACKO_20201	BRALA06508
OG0008880	SACKO_31304	BRALA12367
OG0008881	SACKO_12896	BRALA27062
OG0008883	SACKO_05755	BRALA17730
OG0008885	SACKO_16310	BRALA00293
OG0008886	SACKO_30524	BRALA24293, BRALA24291
OG0008888	SACKO_11941	BRALA20889
OG0008889	SACKO_12794	BRALA01153
OG0008891	SACKO_30271	BRALA21419
OG0008892	SACKO_13718	BRALA11439
OG0008893	SACKO_29444	BRALA08588
OG0008894	SACKO_14899	BRALA24688
OG0008895	SACKO_11887, SACKO_23990, SACKO_17504, SACKO_30328, SACKO_15766, SACKO_08675, SACKO_08651, SACKO_10507, SACKO_18738, SACKO_06980, SACKO_09843, SACKO_27875, SACKO_24147, SACKO_29051, SACKO_09909, SACKO_20206, SACKO_18807, SACKO_29378	BRALA19863
OG0008896	SACKO_04877	BRALA03211
OG0008897	SACKO_24526	BRALA06370
OG0008898	SACKO_17097	BRALA04295
OG0008900	SACKO_12348	BRALA31034
OG0008901	SACKO_26444	BRALA20056
OG0008903	SACKO_26101	BRALA17180
OG0008904	SACKO_26416, SACKO_20580, SACKO_26415	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857
OG0008907	SACKO_06714	BRALA06239
OG0008908	SACKO_32602	BRALA24124
OG0008909	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097	BRALA29912
OG0008910	SACKO_04009	BRALA21579
OG0008913	SACKO_21481, SACKO_20693	BRALA18540
OG0008914	SACKO_30633	BRALA28778
OG0008915	SACKO_12458	BRALA21243
OG0008916	SACKO_03649	BRALA15665
OG0008917	SACKO_07586	BRALA22737
OG0008918	SACKO_31464	BRALA16541
OG0008923	SACKO_02295	BRALA24473
OG0008924	SACKO_01132	BRALA22720
OG0008925	SACKO_26439	BRALA17172, BRALA17171
OG0008926	SACKO_27568, SACKO_32649	BRALA21635
OG0008927	SACKO_27085	BRALA01077
OG0008928	SACKO_10573	BRALA01939
OG0008929	SACKO_23134	BRALA26241
OG0008931	SACKO_24725	BRALA01562
OG0008934	SACKO_11364	BRALA21575
OG0008936	SACKO_03468	BRALA21719, BRALA35448
OG0008937	SACKO_20759	BRALA27864
OG0008940	SACKO_04439	BRALA19012
OG0008941	SACKO_23587	BRALA18433
OG0008942	SACKO_14733	BRALA24416
OG0008945	SACKO_09664	BRALA29254
OG0008946	SACKO_11586	BRALA28598
OG0008953	SACKO_32913	BRALA17142
OG0008955	SACKO_11388	BRALA28537
OG0008959	SACKO_29424	BRALA01481
OG0008969	SACKO_26759	BRALA03250
OG0008977	SACKO_06523	BRALA26321, BRALA12665
OG0008984	SACKO_10656, SACKO_10636, SACKO_10647, SACKO_33322	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008989	SACKO_07873	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008990	SACKO_19986	BRALA07068
OG0009001	SACKO_02682, SACKO_20552	BRALA11969, BRALA24827, BRALA24830, BRALA24828, BRALA24831, BRALA19456, BRALA19049, BRALA19459
OG0009003	SACKO_14700, SACKO_14701, SACKO_14695	BRALA34754, BRALA12231
OG0009044	SACKO_12054	BRALA31022
OG0009045	SACKO_14680, SACKO_34179, SACKO_29257	BRALA09452
OG0009047	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636	BRALA19613
OG0009048	SACKO_09946, SACKO_09963	BRALA22478
OG0009052	SACKO_18314	BRALA06022
OG0009054	SACKO_30572	BRALA18713
OG0009055	SACKO_27169	BRALA30859, BRALA27360
OG0009056	SACKO_03848	BRALA10921, BRALA10799
OG0009057	SACKO_22809	BRALA27551
OG0009059	SACKO_12125	BRALA16515
OG0009061	SACKO_04012	BRALA22505
OG0009064	SACKO_07223	BRALA05527
OG0009066	SACKO_08554	BRALA29047
OG0009067	SACKO_22842	BRALA12094
OG0009069	SACKO_22563	BRALA10186
OG0009070	SACKO_14228	BRALA20738
OG0009071	SACKO_17641	BRALA27976, BRALA34842
OG0009074	SACKO_07397	BRALA30722
OG0009076	SACKO_27821	BRALA22486
OG0009078	SACKO_08953	BRALA27983
OG0009079	SACKO_16419	BRALA12589
OG0009079	SACKO_19018	BRALA03538, BRALA03539, BRALA32642
OG0009080	SACKO_10272	BRALA18316
OG0009081	SACKO_29449	BRALA03798
OG0009082	SACKO_18411	BRALA04176
OG0009083	SACKO_10136	BRALA23740
OG0009084	SACKO_23691	BRALA15370
OG0009085	SACKO_09565	BRALA05507
OG0009086	SACKO_21803	BRALA34844
OG0009087	SACKO_17618	BRALA25628
OG0009088	SACKO_26281	BRALA29900
OG0009089	SACKO_05838	BRALA03720
OG0009090	SACKO_30817	BRALA18004
OG0009091	SACKO_28669	BRALA16726
OG0009092	SACKO_07370	BRALA30142
OG0009093	SACKO_08198	BRALA10058
OG0009094	SACKO_22020	BRALA21937
OG0009095	SACKO_26849	BRALA03346
OG0009096	SACKO_31121	BRALA05732, BRALA05733
OG0009098	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318	BRALA09387
OG0009100	SACKO_04451	BRALA05613
OG0009102	SACKO_19234	BRALA17636, BRALA17637
OG0009105	SACKO_20436	BRALA20875
OG0009106	SACKO_05108	BRALA13469, BRALA13470
OG0009107	SACKO_10304	BRALA29623
OG0009108	SACKO_05948	BRALA03625
OG0009110	SACKO_15361	BRALA10741
OG0009111	SACKO_08274	BRALA29048
OG0009112	SACKO_10857	BRALA02215
OG0009113	SACKO_15024	BRALA34324
OG0009114	SACKO_10354, SACKO_06480	BRALA28082
