Orthogroup	SACKO_ok	STRPU_ok
OG0007429	SACKO_06357	STRPU_22711, STRPU_00694
OG0007430	SACKO_33825	STRPU_18054
OG0007431	SACKO_10373	STRPU_23142
OG0007432	SACKO_30749	STRPU_11355
OG0007433	SACKO_22715	STRPU_22239
OG0007434	SACKO_33383	STRPU_08100
OG0007435	SACKO_30923	STRPU_25116
OG0007436	SACKO_26218	STRPU_24997
OG0007437	SACKO_25222	STRPU_10305
OG0007438	SACKO_00922	STRPU_05955
OG0007439	SACKO_29991	STRPU_24469
OG0007440	SACKO_10814	STRPU_23267
OG0007441	SACKO_14251	STRPU_24817
OG0007442	SACKO_27570	STRPU_18182
OG0007444	SACKO_22410	STRPU_26731
OG0007445	SACKO_00305	STRPU_17417
OG0007446	SACKO_21720	STRPU_14393
OG0007447	SACKO_20393	STRPU_05721, STRPU_05714
OG0007448	SACKO_14073	STRPU_27142, STRPU_26788
OG0007449	SACKO_11758	STRPU_25291
OG0007450	SACKO_02178	STRPU_20540
OG0007451	SACKO_11696	STRPU_09686
OG0007452	SACKO_14474	STRPU_05729
OG0007453	SACKO_27404	STRPU_08036
OG0007454	SACKO_17444	STRPU_06713
OG0007455	SACKO_20785	STRPU_16892
OG0007456	SACKO_29043	STRPU_01080, STRPU_24220
OG0007457	SACKO_15961	STRPU_26729
OG0007458	SACKO_15110	STRPU_18410, STRPU_18444
OG0007459	SACKO_17963	STRPU_00297, STRPU_00286
OG0007460	SACKO_17949	STRPU_21588
OG0007461	SACKO_11988	STRPU_21382
OG0007462	SACKO_05918	STRPU_25018
OG0007463	SACKO_30515	STRPU_12572
OG0007464	SACKO_02099	STRPU_01038, STRPU_23402
OG0007465	SACKO_29080, SACKO_32543	STRPU_14595
OG0007466	SACKO_24925	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	SACKO_15531	STRPU_26510
OG0007468	SACKO_33602	STRPU_10098, STRPU_10161
OG0007469	SACKO_17223	STRPU_03231, STRPU_23514, STRPU_03215, STRPU_23516, STRPU_23515
OG0007470	SACKO_27006	STRPU_19309, STRPU_01832
OG0007471	SACKO_29617	STRPU_25367
OG0007472	SACKO_03865	STRPU_26679
OG0007473	SACKO_32479	STRPU_13248
OG0007474	SACKO_11041	STRPU_03201
OG0007476	SACKO_28051, SACKO_29210	STRPU_19093
OG0007477	SACKO_32955	STRPU_16441
OG0007479	SACKO_22023	STRPU_08775
OG0007480	SACKO_24951, SACKO_07055	STRPU_09560
OG0007481	SACKO_31380	STRPU_15553, STRPU_02246
OG0007482	SACKO_14127	STRPU_10921
OG0007483	SACKO_08109	STRPU_26428
OG0007484	SACKO_15258	STRPU_20892, STRPU_20855
OG0007485	SACKO_05144	STRPU_21383
OG0007487	SACKO_21985	STRPU_14724
OG0007488	SACKO_30038	STRPU_04869
OG0007489	SACKO_17921	STRPU_21564
OG0007490	SACKO_14226	STRPU_24889
OG0007491	SACKO_28499, SACKO_28496	STRPU_09776
OG0007492	SACKO_12362	STRPU_20454
OG0007494	SACKO_33017	STRPU_14437, STRPU_14454
OG0007495	SACKO_02132	STRPU_25133
OG0007496	SACKO_31428	STRPU_25155
OG0007497	SACKO_06621, SACKO_06624	STRPU_06101
OG0007498	SACKO_12831	STRPU_07477
OG0007499	SACKO_02321	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	SACKO_06865	STRPU_25183
OG0007501	SACKO_28161	STRPU_12196
OG0007503	SACKO_18498	STRPU_06365
OG0007504	SACKO_24887	STRPU_09266
OG0007506	SACKO_17615, SACKO_09084	STRPU_22153
OG0007507	SACKO_12372	STRPU_21650, STRPU_21714
OG0007508	SACKO_33462, SACKO_17595	STRPU_19349
OG0007509	SACKO_09775	STRPU_18472, STRPU_18429
OG0007510	SACKO_33713	STRPU_24670
OG0007513	SACKO_26100	STRPU_22835
OG0007514	SACKO_14729	STRPU_19287, STRPU_00399
OG0007517	SACKO_15428	STRPU_12725
OG0007518	SACKO_23420	STRPU_23498
OG0007520	SACKO_33530	STRPU_19057
OG0007522	SACKO_01536	STRPU_12179, STRPU_12137
OG0007524	SACKO_31649	STRPU_06777, STRPU_06757
OG0007525	SACKO_33529	STRPU_19058
OG0007527	SACKO_19027	STRPU_25511
OG0007528	SACKO_03947	STRPU_20344
OG0007529	SACKO_33380	STRPU_08309
OG0007531	SACKO_32475	STRPU_26815
OG0007533	SACKO_09857	STRPU_10369
OG0007537	SACKO_06899	STRPU_13257, STRPU_11208
OG0007539	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760	STRPU_10480, STRPU_11377
OG0007582	SACKO_07951	STRPU_23581
OG0007583	SACKO_06128	STRPU_10217
OG0007584	SACKO_06741	STRPU_08534
OG0007586	SACKO_00312	STRPU_23321
OG0007587	SACKO_05614	STRPU_08054
OG0007589	SACKO_11244	STRPU_05858
OG0007590	SACKO_33596, SACKO_24124, SACKO_24159, SACKO_06533, SACKO_06539	STRPU_09963, STRPU_09984
OG0007591	SACKO_03097	STRPU_24089
OG0007595	SACKO_30826	STRPU_26820
OG0007597	SACKO_27307	STRPU_16840
OG0007600	SACKO_26367, SACKO_26359	STRPU_06011
OG0007601	SACKO_28761	STRPU_04895
OG0007602	SACKO_07011	STRPU_18498
OG0007603	SACKO_10669	STRPU_25672
OG0007604	SACKO_25768	STRPU_25514
OG0007605	SACKO_03702	STRPU_21432, STRPU_21431
OG0007606	SACKO_04022	STRPU_20480
OG0007607	SACKO_00869	STRPU_11445
OG0007608	SACKO_13781	STRPU_07591
OG0007609	SACKO_26161	STRPU_06155
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	STRPU_22670
OG0007611	SACKO_09113	STRPU_20758
OG0007612	SACKO_01553, SACKO_01534	STRPU_12149, STRPU_12117
OG0007613	SACKO_06224	STRPU_19078
OG0007614	SACKO_24609	STRPU_25420
OG0007615	SACKO_01232	STRPU_22841
OG0007616	SACKO_21264	STRPU_07311
OG0007617	SACKO_21291	STRPU_27119
OG0007618	SACKO_03711	STRPU_17660, STRPU_02260
OG0007619	SACKO_22280	STRPU_11082
OG0007621	SACKO_14513	STRPU_17762
OG0007622	SACKO_30364	STRPU_23712
OG0007623	SACKO_12653, SACKO_09103	STRPU_21885, STRPU_21884
OG0007624	SACKO_14810	STRPU_17423
OG0007625	SACKO_17972	STRPU_17981
OG0007626	SACKO_03616	STRPU_06813
OG0007628	SACKO_14537	STRPU_04985
OG0007629	SACKO_09383	STRPU_26798
OG0007630	SACKO_28371	STRPU_06644
OG0007631	SACKO_18917	STRPU_17252
OG0007632	SACKO_09374	STRPU_21185
OG0007633	SACKO_23538	STRPU_22913, STRPU_22898
OG0007634	SACKO_20090	STRPU_20702
OG0007635	SACKO_20074	STRPU_04820
OG0007636	SACKO_34088	STRPU_05464
OG0007637	SACKO_12029	STRPU_20893, STRPU_20856
OG0007638	SACKO_07783	STRPU_22792, STRPU_01951
OG0007640	SACKO_12075	STRPU_26951
OG0007641	SACKO_28283	STRPU_27406
OG0007642	SACKO_32075, SACKO_29099	STRPU_22026
OG0007643	SACKO_28502	STRPU_24615
OG0007645	SACKO_00394	STRPU_08498
OG0007646	SACKO_25081	STRPU_05885
OG0007647	SACKO_02077	STRPU_13787
OG0007648	SACKO_14781	STRPU_25029
OG0007649	SACKO_03387	STRPU_10009
OG0007650	SACKO_27113	STRPU_17007
OG0007651	SACKO_19390	STRPU_16780
OG0007652	SACKO_14558	STRPU_19601
OG0007653	SACKO_09123	STRPU_21076
OG0007654	SACKO_00412	STRPU_21932
OG0007656	SACKO_33780	STRPU_22735
OG0007657	SACKO_22870	STRPU_11676
OG0007658	SACKO_19832	STRPU_17693
OG0007659	SACKO_15000	STRPU_22169, STRPU_22176
OG0007660	SACKO_27436	STRPU_26049
OG0007661	SACKO_27799	STRPU_10655
OG0007661	SACKO_29428	STRPU_00544
OG0007662	SACKO_22201	STRPU_21243
OG0007663	SACKO_10239	STRPU_16698, STRPU_16669
OG0007664	SACKO_25907	STRPU_09994
OG0007665	SACKO_30285	STRPU_10331
OG0007666	SACKO_13425	STRPU_09239
OG0007667	SACKO_23245	STRPU_20524
OG0007668	SACKO_05429	STRPU_14387
OG0007669	SACKO_07965	STRPU_23356
OG0007670	SACKO_01689	STRPU_07110
OG0007671	SACKO_21333	STRPU_24947
OG0007672	SACKO_13888	STRPU_17130
OG0007673	SACKO_05611	STRPU_07544, STRPU_00576
OG0007674	SACKO_04017	STRPU_20960
OG0007675	SACKO_07485	STRPU_07164
OG0007676	SACKO_09344	STRPU_20181
OG0007677	SACKO_22757	STRPU_19821
OG0007678	SACKO_19997	STRPU_21278
OG0007679	SACKO_03418	STRPU_10417
OG0007680	SACKO_19963	STRPU_21987, STRPU_21989
OG0007681	SACKO_23100	STRPU_26557
OG0007683	SACKO_29303	STRPU_09942
OG0007684	SACKO_31399	STRPU_20671
OG0007685	SACKO_02336	STRPU_21750, STRPU_21685
OG0007686	SACKO_21044	STRPU_25432
OG0007687	SACKO_22730	STRPU_08938
OG0007688	SACKO_31215	STRPU_13812
OG0007689	SACKO_20190	STRPU_14907
OG0007690	SACKO_21477	STRPU_09461
OG0007691	SACKO_17993	STRPU_18903, STRPU_07661
OG0007692	SACKO_21757	STRPU_08445
OG0007694	SACKO_16387	STRPU_26080
OG0007695	SACKO_08133	STRPU_27322
OG0007696	SACKO_23616	STRPU_22742, STRPU_01896
OG0007697	SACKO_07583	STRPU_15422
OG0007698	SACKO_16983	STRPU_26351
OG0007699	SACKO_26965, SACKO_26971	STRPU_07472, STRPU_07483, STRPU_07644
OG0007700	SACKO_07734	STRPU_15499
OG0007701	SACKO_05449	STRPU_02521, STRPU_15139
OG0007702	SACKO_22135	STRPU_12514, STRPU_12489
OG0007703	SACKO_05214	STRPU_04278
OG0007704	SACKO_21329	STRPU_24663
OG0007705	SACKO_31826	STRPU_04695
OG0007706	SACKO_15584	STRPU_01456, STRPU_08718
OG0007708	SACKO_32858	STRPU_13276
OG0007709	SACKO_19206	STRPU_22031
OG0007711	SACKO_12258, SACKO_12263	STRPU_17114, STRPU_17099
OG0007712	SACKO_17853	STRPU_10119, STRPU_10045
OG0007713	SACKO_13553	STRPU_13904
OG0007714	SACKO_09495	STRPU_05559, STRPU_05617
OG0007715	SACKO_03292	STRPU_15268
OG0007716	SACKO_29379	STRPU_18371
OG0007717	SACKO_27159	STRPU_21970
OG0007718	SACKO_27314	STRPU_02380, STRPU_13696
OG0007719	SACKO_05504	STRPU_10661
OG0007721	SACKO_00359	STRPU_09464
OG0007722	SACKO_21315	STRPU_27029
OG0007723	SACKO_22375	STRPU_24016
OG0007725	SACKO_22785	STRPU_20289
OG0007726	SACKO_31067, SACKO_31072	STRPU_00545, STRPU_10701
OG0007727	SACKO_08785	STRPU_02375, STRPU_00445
OG0007728	SACKO_25994	STRPU_05337
OG0007729	SACKO_12242	STRPU_25886
OG0007730	SACKO_33885	STRPU_00213, STRPU_25952
OG0007731	SACKO_11005	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351
OG0007732	SACKO_25242	STRPU_09831
OG0007733	SACKO_01172	STRPU_22633
OG0007734	SACKO_22438	STRPU_19011
OG0007735	SACKO_07149	STRPU_14336
OG0007736	SACKO_05397	STRPU_15391
OG0007737	SACKO_26505, SACKO_15698	STRPU_06889, STRPU_06913
OG0007738	SACKO_13809	STRPU_03929
OG0007739	SACKO_24318	STRPU_02301, STRPU_17620
OG0007740	SACKO_09899, SACKO_09916	STRPU_03741
OG0007741	SACKO_31482	STRPU_21247
OG0007742	SACKO_04128	STRPU_13725, STRPU_16785, STRPU_13726
OG0007743	SACKO_20056	STRPU_24127, STRPU_24118
OG0007744	SACKO_07961	STRPU_23575
OG0007745	SACKO_29321	STRPU_25603
OG0007746	SACKO_17938	STRPU_21712, STRPU_21648
OG0007747	SACKO_31683, SACKO_12801	STRPU_18980, STRPU_18966
OG0007748	SACKO_04761	STRPU_21768, STRPU_21704
OG0007749	SACKO_23696	STRPU_22396
OG0007750	SACKO_30938, SACKO_30936	STRPU_19182
OG0007751	SACKO_24128	STRPU_10275
OG0007752	SACKO_31962	STRPU_06635
OG0007753	SACKO_26393	STRPU_00174
OG0007754	SACKO_29412	STRPU_10555
OG0007755	SACKO_08875	STRPU_12547
OG0007756	SACKO_22252	STRPU_21181
OG0007757	SACKO_25858	STRPU_18160
OG0007758	SACKO_31444	STRPU_22297
OG0007759	SACKO_14466	STRPU_20396
OG0007760	SACKO_25119	STRPU_07851
OG0007761	SACKO_04635	STRPU_10995, STRPU_00332
OG0007762	SACKO_26164	STRPU_06431
OG0007763	SACKO_25652	STRPU_18521
OG0007764	SACKO_29285	STRPU_27386
OG0007765	SACKO_13515, SACKO_13505	STRPU_26091
OG0007766	SACKO_22720	STRPU_09268
OG0007767	SACKO_20294	STRPU_10899
OG0007768	SACKO_09255, SACKO_20283	STRPU_10831, STRPU_10850
OG0007769	SACKO_19751	STRPU_08985
OG0007770	SACKO_10199	STRPU_14804
OG0007771	SACKO_14098	STRPU_23888
OG0007772	SACKO_25819	STRPU_06020
OG0007773	SACKO_06918	STRPU_06714
OG0007774	SACKO_06888	STRPU_01586, STRPU_13567
OG0007775	SACKO_18835	STRPU_14887
OG0007776	SACKO_29280	STRPU_26802
OG0007777	SACKO_08551, SACKO_14304, SACKO_09361	STRPU_22477, STRPU_22502
OG0007778	SACKO_23930, SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707, SACKO_23904	STRPU_25500, STRPU_25501
OG0007779	SACKO_32915	STRPU_13722
OG0007780	SACKO_18507	STRPU_21386
OG0007781	SACKO_29554	STRPU_20710
OG0007782	SACKO_31505	STRPU_04650, STRPU_04628
OG0007783	SACKO_05677	STRPU_08382
OG0007784	SACKO_30310	STRPU_13640, STRPU_02424
OG0007786	SACKO_17939	STRPU_21038
OG0007787	SACKO_09803	STRPU_21930
OG0007788	SACKO_18836	STRPU_14402
OG0007789	SACKO_31381	STRPU_14189
OG0007790	SACKO_02775	STRPU_02139, STRPU_09177
OG0007792	SACKO_19225	STRPU_15205, STRPU_15262
OG0007794	SACKO_21998	STRPU_14546
OG0007795	SACKO_03891	STRPU_19188
OG0007796	SACKO_29278	STRPU_27124
OG0007797	SACKO_03273	STRPU_14188
OG0007798	SACKO_17480	STRPU_03729
OG0007799	SACKO_13901, SACKO_13913	STRPU_22231
OG0007800	SACKO_30647	STRPU_05914
OG0007801	SACKO_22027	STRPU_08682
OG0007802	SACKO_33354	STRPU_08198
OG0007803	SACKO_09104	STRPU_20812
OG0007804	SACKO_19761	STRPU_07109
OG0007805	SACKO_23158	STRPU_02864
OG0007807	SACKO_13726	STRPU_09639
OG0007808	SACKO_25440	STRPU_00690
OG0007809	SACKO_10593	STRPU_01217
OG0007810	SACKO_23665	STRPU_23899
OG0007811	SACKO_30681	STRPU_03731
OG0007812	SACKO_15371	STRPU_22426
OG0007813	SACKO_16286	STRPU_21166, STRPU_21158
OG0007814	SACKO_25945	STRPU_04174
OG0007815	SACKO_10372	STRPU_22130
OG0007816	SACKO_29422	STRPU_11279, STRPU_11241
OG0007817	SACKO_06068	STRPU_20503
OG0007818	SACKO_06525	STRPU_05587
OG0007820	SACKO_07760	STRPU_14551
OG0007823	SACKO_21670	STRPU_10202
OG0007824	SACKO_33804	STRPU_06449
OG0007825	SACKO_19207	STRPU_22030
OG0007826	SACKO_02728, SACKO_31246	STRPU_14677
OG0007827	SACKO_29096	STRPU_21248
OG0007828	SACKO_21013, SACKO_21014	STRPU_22516
OG0007829	SACKO_03508	STRPU_24523
OG0007830	SACKO_13921	STRPU_23024, STRPU_00898
OG0007831	SACKO_28956	STRPU_09308
OG0007832	SACKO_22222	STRPU_20682
OG0007833	SACKO_03298	STRPU_14655
OG0007834	SACKO_24185	STRPU_10327
OG0007836	SACKO_33363	STRPU_11716, STRPU_02083, STRPU_09114
OG0007837	SACKO_25106	STRPU_05347
OG0007838	SACKO_05760	STRPU_14725
OG0007840	SACKO_21485	STRPU_07497
OG0007841	SACKO_24882	STRPU_04794
OG0007842	SACKO_12854	STRPU_13856
OG0007843	SACKO_14457	STRPU_04967
OG0007845	SACKO_08242	STRPU_23996
OG0007846	SACKO_30376	STRPU_25879
OG0007846	SACKO_13239	STRPU_12616
OG0007847	SACKO_18194	STRPU_18803
OG0007848	SACKO_31285	STRPU_17665, STRPU_02256
OG0007849	SACKO_14909	STRPU_21446
OG0007850	SACKO_33205	STRPU_11144
OG0007851	SACKO_16153, SACKO_32124	STRPU_25916
OG0007854	SACKO_13336	STRPU_17077
OG0007857	SACKO_16119, SACKO_16095	STRPU_05228
OG0007858	SACKO_10318	STRPU_10385
OG0007859	SACKO_28232	STRPU_13382, STRPU_13362
OG0007860	SACKO_24577	STRPU_23368
OG0007862	SACKO_07162	STRPU_25121
OG0007866	SACKO_28640	STRPU_08484
OG0007907	SACKO_07922	STRPU_24934
OG0007908	SACKO_04919	STRPU_25541, STRPU_00808
OG0007911	SACKO_26226	STRPU_01387, STRPU_08771
OG0007912	SACKO_14468	STRPU_15412
OG0007913	SACKO_15777	STRPU_27355
OG0007915	SACKO_22534	STRPU_07165
OG0007916	SACKO_16673	STRPU_18067
OG0007917	SACKO_21201	STRPU_05212
OG0007918	SACKO_10285	STRPU_14375
OG0007920	SACKO_12056	STRPU_26347
OG0007921	SACKO_04852	STRPU_26448
OG0007922	SACKO_32448	STRPU_20555, STRPU_20554
OG0007924	SACKO_29201	STRPU_26419
OG0007926	SACKO_22090	STRPU_08883, STRPU_00937
OG0007927	SACKO_26457	STRPU_22375
OG0007928	SACKO_01186	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361
OG0007929	SACKO_26800	STRPU_26184
OG0007930	SACKO_25167	STRPU_25690, STRPU_25707
OG0007932	SACKO_08501	STRPU_24833
OG0007933	SACKO_11881	STRPU_11844
OG0007934	SACKO_27739	STRPU_23987
OG0007935	SACKO_23767	STRPU_17390
OG0007937	SACKO_33970	STRPU_20783
OG0007938	SACKO_28883	STRPU_23539
OG0007939	SACKO_27931	STRPU_01898, STRPU_22744
OG0007940	SACKO_20460	STRPU_21856
OG0007941	SACKO_28903	STRPU_07421
OG0007942	SACKO_20830	STRPU_18585, STRPU_18624
OG0007943	SACKO_19871	STRPU_17782
OG0007944	SACKO_24229	STRPU_05221
OG0007945	SACKO_29127	STRPU_19882, STRPU_19857, STRPU_19883
OG0007946	SACKO_00895	STRPU_12944
OG0007947	SACKO_24487	STRPU_08214
OG0007948	SACKO_04422	STRPU_14560
OG0007950	SACKO_06856, SACKO_18336, SACKO_06857	STRPU_19371, STRPU_19373
OG0007951	SACKO_15503	STRPU_25923
OG0007952	SACKO_28506	STRPU_01876, STRPU_25192
OG0007953	SACKO_33599	STRPU_10228
OG0007954	SACKO_18934	STRPU_16949, STRPU_02017
OG0007955	SACKO_05195	STRPU_21208
OG0007956	SACKO_11838	STRPU_26493, STRPU_26482
OG0007957	SACKO_18987	STRPU_22897, STRPU_22912
OG0007958	SACKO_29325	STRPU_23999
OG0007959	SACKO_09778	STRPU_18433, STRPU_18476
OG0007961	SACKO_22313	STRPU_10714
OG0007962	SACKO_06762	STRPU_05230
OG0007964	SACKO_33321	STRPU_08331
OG0007965	SACKO_09937	STRPU_08251
OG0007966	SACKO_19681	STRPU_23496
OG0007967	SACKO_30163	STRPU_25118
OG0007968	SACKO_18405	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	SACKO_18151	STRPU_18693
OG0007970	SACKO_18418	STRPU_10774
OG0007971	SACKO_08459	STRPU_24401
OG0007972	SACKO_07982	STRPU_26053
OG0007973	SACKO_01192	STRPU_22392
OG0007974	SACKO_16314	STRPU_06486
OG0007975	SACKO_20952	STRPU_10654, STRPU_10646
OG0007976	SACKO_01022	STRPU_08167
OG0007977	SACKO_01030	STRPU_08102, STRPU_08116
OG0007978	SACKO_25531	STRPU_00914, STRPU_23038
OG0007979	SACKO_19788	STRPU_05418
OG0007980	SACKO_33436	STRPU_21051
OG0007981	SACKO_14019	STRPU_20974
OG0007983	SACKO_13273	STRPU_21626
OG0007984	SACKO_26131	STRPU_06805
OG0007985	SACKO_27140	STRPU_04501
OG0007986	SACKO_21304	STRPU_27161
OG0007987	SACKO_04464	STRPU_00432, STRPU_14197
OG0007988	SACKO_33889	STRPU_00212, STRPU_25951
OG0007990	SACKO_19022	STRPU_25244
OG0007991	SACKO_32379	STRPU_21578
OG0007992	SACKO_31876	STRPU_27350
OG0007993	SACKO_25754	STRPU_20903, STRPU_20866
OG0007994	SACKO_01285	STRPU_21302
OG0007995	SACKO_19034	STRPU_26083
OG0007996	SACKO_22351	STRPU_14493
OG0007997	SACKO_09376	STRPU_14219
OG0007998	SACKO_27924	STRPU_25023, STRPU_02658
OG0007999	SACKO_32499	STRPU_00442, STRPU_13703
OG0008000	SACKO_19762	STRPU_07107
OG0008001	SACKO_01719, SACKO_27673	STRPU_04410
OG0008003	SACKO_02140	STRPU_00351, STRPU_11012
OG0008004	SACKO_05250	STRPU_25364
OG0008006	SACKO_30331	STRPU_06440, STRPU_05993
OG0008007	SACKO_08634	STRPU_18169, STRPU_18152
OG0008008	SACKO_05696	STRPU_09006
OG0008009	SACKO_23976	STRPU_21986
OG0008011	SACKO_30693	STRPU_23173
OG0008012	SACKO_33385	STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	SACKO_12890	STRPU_01498, STRPU_13750
OG0008014	SACKO_28685	STRPU_08889, STRPU_00932
OG0008016	SACKO_22465	STRPU_26699
OG0008017	SACKO_25444	STRPU_22417
OG0008018	SACKO_12472	STRPU_09880
OG0008019	SACKO_18958	STRPU_10623
OG0008020	SACKO_17703	STRPU_20510
OG0008022	SACKO_23265	STRPU_05163, STRPU_05084
OG0008023	SACKO_09605	STRPU_11509, STRPU_11507
OG0008024	SACKO_31115	STRPU_21359, STRPU_21358
OG0008025	SACKO_09938	STRPU_09009
OG0008026	SACKO_26962	STRPU_07788
OG0008027	SACKO_03520	STRPU_00198
OG0008028	SACKO_11437	STRPU_24551
OG0008029	SACKO_16774	STRPU_15046
OG0008030	SACKO_07101	STRPU_15321
OG0008031	SACKO_23288	STRPU_05008
OG0008032	SACKO_10640	STRPU_08386
OG0008033	SACKO_06544	STRPU_09722, STRPU_09766
OG0008036	SACKO_10626	STRPU_08424
OG0008037	SACKO_32248	STRPU_27256, STRPU_27272
OG0008038	SACKO_02408	STRPU_23474
OG0008039	SACKO_29719	STRPU_14997
OG0008040	SACKO_13868	STRPU_17738
OG0008041	SACKO_13353	STRPU_23915
OG0008042	SACKO_02677	STRPU_14118, STRPU_13227, STRPU_13211
OG0008044	SACKO_15507, SACKO_15501	STRPU_25925
OG0008045	SACKO_15996	STRPU_23375
OG0008046	SACKO_16152	STRPU_26252
OG0008047	SACKO_26475	STRPU_24493
OG0008048	SACKO_25071	STRPU_25277
OG0008049	SACKO_05453	STRPU_15388
OG0008050	SACKO_11709	STRPU_18857, STRPU_18939
OG0008051	SACKO_31677	STRPU_08564
OG0008052	SACKO_22237	STRPU_21075
OG0008053	SACKO_21137	STRPU_12802
OG0008054	SACKO_06880	STRPU_14071, STRPU_00848
OG0008055	SACKO_23623	STRPU_22383
OG0008056	SACKO_13916	STRPU_23986
OG0008057	SACKO_28460	STRPU_13507
OG0008058	SACKO_30522	STRPU_03014
OG0008060	SACKO_05867, SACKO_05879	STRPU_11516
OG0008061	SACKO_02916	STRPU_08064
OG0008062	SACKO_11741	STRPU_24838
OG0008064	SACKO_13518	STRPU_25371
OG0008065	SACKO_15448	STRPU_12835
OG0008066	SACKO_22466	STRPU_26862
OG0008067	SACKO_13666	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	SACKO_30643	STRPU_05085
OG0008069	SACKO_27016	STRPU_18561
OG0008070	SACKO_06486	STRPU_07316
OG0008071	SACKO_18137	STRPU_18691
OG0008072	SACKO_26658	STRPU_10971
OG0008073	SACKO_08199	STRPU_19495
OG0008074	SACKO_25720	STRPU_15529
OG0008075	SACKO_09513	STRPU_05647
OG0008076	SACKO_18740	STRPU_24685
OG0008077	SACKO_20446	STRPU_21507
OG0008078	SACKO_11233	STRPU_16025
OG0008079	SACKO_29403	STRPU_10602
OG0008080	SACKO_32169	STRPU_11728
OG0008081	SACKO_26746	STRPU_25423
OG0008082	SACKO_08140	STRPU_24719
OG0008083	SACKO_14639	STRPU_20792
OG0008084	SACKO_18088	STRPU_21019
OG0008085	SACKO_21853	STRPU_22984
OG0008086	SACKO_07073	STRPU_10021
OG0008087	SACKO_06410	STRPU_22236
OG0008088	SACKO_17449, SACKO_09155	STRPU_20687
OG0008089	SACKO_25219, SACKO_23693	STRPU_01939, STRPU_22781
OG0008090	SACKO_14935	STRPU_13719
OG0008091	SACKO_03776	STRPU_14230, STRPU_14237
OG0008092	SACKO_08858	STRPU_12736
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384	STRPU_22120
OG0008094	SACKO_26605	STRPU_00876, STRPU_23001
OG0008098	SACKO_12036	STRPU_20868, STRPU_20905
OG0008099	SACKO_20966	STRPU_01822, STRPU_19317
OG0008100	SACKO_32212	STRPU_11576, STRPU_01365
OG0008103	SACKO_24074, SACKO_17692	STRPU_21002
OG0008104	SACKO_21676	STRPU_10201
OG0008105	SACKO_34007	STRPU_20958
OG0008106	SACKO_30348	STRPU_01988, STRPU_22827
OG0008107	SACKO_05009	STRPU_24019
OG0008108	SACKO_04879	STRPU_26222
OG0008109	SACKO_00710	STRPU_14632, STRPU_14614
OG0008110	SACKO_18116	STRPU_10554
OG0008111	SACKO_16998	STRPU_26446
OG0008112	SACKO_22143, SACKO_22177	STRPU_20662
OG0008113	SACKO_17767	STRPU_22759, STRPU_01915
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	STRPU_21414
OG0008117	SACKO_16713	STRPU_20393
OG0008119	SACKO_07755	STRPU_15413
OG0008120	SACKO_05254	STRPU_17327, STRPU_17355
OG0008122	SACKO_27201	STRPU_08465
OG0008123	SACKO_02181	STRPU_21615
OG0008125	SACKO_16087	STRPU_23740
OG0008126	SACKO_00656	STRPU_26946
OG0008127	SACKO_31710	STRPU_05706
OG0008136	SACKO_24610	STRPU_25668
OG0008139	SACKO_03439, SACKO_04260, SACKO_20963	STRPU_18812, STRPU_18811, STRPU_00245
OG0008143	SACKO_14545	STRPU_05162, STRPU_05083
OG0008156	SACKO_33842	STRPU_09357
OG0008196	SACKO_09687	STRPU_26395
OG0008198	SACKO_00646	STRPU_25950, STRPU_00210, STRPU_19498, STRPU_19499, STRPU_19497, STRPU_24479
OG0008199	SACKO_30638	STRPU_05240
OG0008200	SACKO_20524	STRPU_12279, STRPU_20305, STRPU_20302
OG0008201	SACKO_26429	STRPU_22376
OG0008202	SACKO_14808	STRPU_17834
OG0008203	SACKO_21692	STRPU_04749
OG0008204	SACKO_18777	STRPU_26185
OG0008205	SACKO_03974	STRPU_19994, STRPU_01211
OG0008206	SACKO_32907	STRPU_16714
OG0008208	SACKO_07952	STRPU_23576
OG0008211	SACKO_17251	STRPU_26400
OG0008212	SACKO_10401	STRPU_21908
OG0008213	SACKO_30790	STRPU_17840
OG0008215	SACKO_01938	STRPU_05690
OG0008216	SACKO_03841	STRPU_21481
OG0008217	SACKO_06740	STRPU_08322
OG0008219	SACKO_24484	STRPU_08830
OG0008220	SACKO_06870, SACKO_06797	STRPU_04988
OG0008221	SACKO_19665	STRPU_25774, STRPU_25791
OG0008222	SACKO_24106	STRPU_09459
OG0008223	SACKO_16674, SACKO_13005	STRPU_05864
