Orthogroup	SACKO_ok	XENTR
OG0005865	SACKO_07232	XENTR18360
OG0005866	SACKO_32135	XENTR14392
OG0005867	SACKO_31435	XENTR00772
OG0005869	SACKO_23956	XENTR02475
OG0005870	SACKO_22447	XENTR03986
OG0005871	SACKO_09273	XENTR03471
OG0005872	SACKO_12911, SACKO_00302	XENTR11811
OG0005874	SACKO_22821	XENTR12341
OG0005875	SACKO_17119	XENTR08470
OG0005876	SACKO_06162	XENTR11129
OG0005877	SACKO_25631	XENTR09830
OG0005878	SACKO_17676	XENTR04121
OG0005879	SACKO_29620	XENTR00215
OG0005880	SACKO_23727	XENTR06014
OG0005881	SACKO_26953	XENTR07990
OG0005883	SACKO_00962	XENTR00821
OG0005884	SACKO_09074	XENTR05536
OG0005885	SACKO_20287	XENTR14479
OG0005886	SACKO_05225	XENTR11697
OG0005887	SACKO_02721	XENTR14900
OG0005888	SACKO_05779, SACKO_10273	XENTR04928
OG0005889	SACKO_27899	XENTR00662
OG0005890	SACKO_04667	XENTR17071
OG0005891	SACKO_02773	XENTR17974
OG0005892	SACKO_15663	XENTR09555
OG0005893	SACKO_30083	XENTR00920
OG0005894	SACKO_06820	XENTR00891, XENTR13041
OG0005895	SACKO_20290	XENTR04951
OG0005896	SACKO_18801	XENTR07474, XENTR09329
OG0005897	SACKO_12088	XENTR08676, XENTR08677
OG0005898	SACKO_04234	XENTR14156
OG0005899	SACKO_00286	XENTR04251
OG0005900	SACKO_00516	XENTR00304
OG0005901	SACKO_01806	XENTR00489
OG0005902	SACKO_23335	XENTR05146
OG0005903	SACKO_25325	XENTR08468
OG0005906	SACKO_17195	XENTR12698
OG0005907	SACKO_01361	XENTR00375
OG0005908	SACKO_15780	XENTR02656
OG0005909	SACKO_09181	XENTR14750
OG0005910	SACKO_16805	XENTR16642
OG0005913	SACKO_01375	XENTR01053, XENTR04373
OG0005914	SACKO_12676	XENTR11305
OG0005915	SACKO_16290	XENTR05918, XENTR02333
OG0005916	SACKO_07929	XENTR04169
OG0005917	SACKO_10286	XENTR16822
OG0005918	SACKO_13647	XENTR03925
OG0005919	SACKO_18340	XENTR00097, XENTR00096
OG0005921	SACKO_27138	XENTR00634
OG0005922	SACKO_01240, SACKO_10758	XENTR19143
OG0005923	SACKO_05083	XENTR16075
OG0005924	SACKO_26745	XENTR10424
OG0005926	SACKO_16381	XENTR04964
OG0005927	SACKO_31242	XENTR00112
OG0005928	SACKO_22454	XENTR10650
OG0005929	SACKO_15222	XENTR12228
OG0005930	SACKO_11820, SACKO_29248	XENTR14085
OG0005931	SACKO_06243	XENTR01406
OG0005932	SACKO_20520, SACKO_28105	XENTR00959
OG0005933	SACKO_09364	XENTR12800
OG0005936	SACKO_11879	XENTR08342
OG0005937	SACKO_23591, SACKO_25218	XENTR01329
OG0005938	SACKO_19202	XENTR11016
OG0005939	SACKO_22133	XENTR08339
OG0005940	SACKO_08768	XENTR13085
OG0005941	SACKO_17934	XENTR16921
OG0005942	SACKO_22565	XENTR04947
OG0005943	SACKO_02755	XENTR05606
OG0005944	SACKO_06083	XENTR16564, XENTR16566, XENTR16565
OG0005945	SACKO_06064	XENTR12111
OG0005946	SACKO_26614	XENTR06821
OG0005947	SACKO_32740	XENTR09350
OG0005948	SACKO_24060	XENTR17664
OG0005949	SACKO_07745	XENTR12509
OG0005950	SACKO_26959	XENTR08032
OG0005951	SACKO_25661	XENTR05040
OG0005952	SACKO_19471	XENTR01948
OG0005953	SACKO_24257	XENTR07440, XENTR07441, XENTR05811
OG0005954	SACKO_18460	XENTR00461
OG0005955	SACKO_28944	XENTR02212
OG0005956	SACKO_16011	XENTR09665
OG0005957	SACKO_29271	XENTR18017
OG0005958	SACKO_14607	XENTR06687
OG0005959	SACKO_15778	XENTR18932
OG0005960	SACKO_28497	XENTR04253, XENTR04254
OG0005961	SACKO_28103, SACKO_20518	XENTR07970
OG0005963	SACKO_33111	XENTR04988
OG0005964	SACKO_23408	XENTR11519
OG0005965	SACKO_03375	XENTR11562
OG0005966	SACKO_27524	XENTR07355
OG0005967	SACKO_24909	XENTR04824
OG0005968	SACKO_00176	XENTR13328
OG0005969	SACKO_08901	XENTR16955
OG0005970	SACKO_20986	XENTR04665
OG0005971	SACKO_32894, SACKO_12818	XENTR00136
OG0005972	SACKO_06653	XENTR02124
OG0005973	SACKO_29548	XENTR10954
OG0005974	SACKO_19798	XENTR04691
OG0005975	SACKO_32001	XENTR02304
OG0005976	SACKO_13844	XENTR10013
OG0005977	SACKO_18044	XENTR12877
OG0005978	SACKO_07717	XENTR14183
OG0005979	SACKO_04842	XENTR01894
OG0005980	SACKO_27234	XENTR02536
OG0005982	SACKO_12190	XENTR04745
OG0005983	SACKO_31749	XENTR09070
OG0005984	SACKO_27458	XENTR12144
OG0005985	SACKO_14673, SACKO_22897, SACKO_10709	XENTR06983
OG0005986	SACKO_22136	XENTR04122
OG0005987	SACKO_17121	XENTR08582, XENTR11918
OG0005989	SACKO_11015, SACKO_28867	XENTR16020
OG0005993	SACKO_02631	XENTR12270
OG0005994	SACKO_21538	XENTR04762, XENTR00302, XENTR15213
OG0005996	SACKO_13790	XENTR13072
OG0005998	SACKO_31368	XENTR00864
OG0006000	SACKO_31601	XENTR14856
OG0006001	SACKO_12304	XENTR12132
OG0006002	SACKO_16810	XENTR00392
OG0006003	SACKO_00499	XENTR08305
OG0006004	SACKO_09425	XENTR06199
OG0006005	SACKO_08247	XENTR01598
OG0006007	SACKO_23095	XENTR03430, XENTR09817
OG0006008	SACKO_09747	XENTR10519
OG0006009	SACKO_05159	XENTR12472
OG0006010	SACKO_07536	XENTR14270
OG0006011	SACKO_30182	XENTR06316
OG0006012	SACKO_05109	XENTR02675
OG0006013	SACKO_27474	XENTR12938
OG0006014	SACKO_20051	XENTR03682, XENTR03683
OG0006015	SACKO_12079	XENTR08679
OG0006018	SACKO_20581, SACKO_04120, SACKO_05241, SACKO_28038	XENTR04269
OG0006024	SACKO_01841, SACKO_29291, SACKO_21930	XENTR16108, XENTR05162, XENTR05161
OG0006028	SACKO_06220	XENTR14705, XENTR13899
OG0006031	SACKO_24251	XENTR01463
OG0006059	SACKO_27866, SACKO_27873	XENTR17303
OG0006061	SACKO_19868, SACKO_16537	XENTR12573
OG0006062	SACKO_09272	XENTR01805
OG0006063	SACKO_06438	XENTR07530
OG0006064	SACKO_10725	XENTR10338
OG0006065	SACKO_00789	XENTR04759
OG0006066	SACKO_06398	XENTR15153
OG0006067	SACKO_12398	XENTR16065
OG0006068	SACKO_20578	XENTR03642, XENTR08142
OG0006069	SACKO_28743	XENTR12713
OG0006070	SACKO_03198	XENTR07400
OG0006071	SACKO_12729	XENTR16097
OG0006072	SACKO_28406	XENTR09314, XENTR09315
OG0006073	SACKO_22196	XENTR14776
OG0006074	SACKO_00950	XENTR12108
OG0006076	SACKO_05316	XENTR04310, XENTR04309
OG0006077	SACKO_10247, SACKO_10229	XENTR07181
OG0006078	SACKO_17143	XENTR03424, XENTR18894
OG0006079	SACKO_12072	XENTR01421
OG0006081	SACKO_16819	XENTR12883
OG0006082	SACKO_22617, SACKO_20043	XENTR05362
OG0006083	SACKO_23684	XENTR00742
OG0006084	SACKO_07092	XENTR03553, XENTR03554
OG0006085	SACKO_08320	XENTR01611
OG0006086	SACKO_01798	XENTR12930
OG0006087	SACKO_11692	XENTR04594
OG0006090	SACKO_01234	XENTR13443
OG0006092	SACKO_20345	XENTR01485
OG0006095	SACKO_21352	XENTR14710
OG0006096	SACKO_05559, SACKO_19081	XENTR06329
OG0006097	SACKO_31531	XENTR12426
OG0006098	SACKO_05301	XENTR08186
OG0006099	SACKO_28696	XENTR01273, XENTR12991
OG0006100	SACKO_12123	XENTR10987
OG0006101	SACKO_31977	XENTR01439
OG0006102	SACKO_23446	XENTR08091
OG0006103	SACKO_05278	XENTR08008
OG0006104	SACKO_15560	XENTR13714
OG0006107	SACKO_32941, SACKO_32902	XENTR14034, XENTR14033
OG0006108	SACKO_08204	XENTR12923
OG0006111	SACKO_20394	XENTR17823, XENTR17822
OG0006112	SACKO_18993	XENTR05885
OG0006113	SACKO_09698, SACKO_09709	XENTR04621
OG0006114	SACKO_18705	XENTR02803
OG0006115	SACKO_08984	XENTR09139
OG0006116	SACKO_09058	XENTR14543
OG0006117	SACKO_28039	XENTR13745
OG0006118	SACKO_00183	XENTR03384
OG0006119	SACKO_20537	XENTR08875
OG0006120	SACKO_30278	XENTR00584, XENTR09766
OG0006121	SACKO_10310	XENTR10914
OG0006122	SACKO_25589	XENTR13129
OG0006123	SACKO_16618	XENTR18981
OG0006124	SACKO_03686	XENTR07608
OG0006125	SACKO_32349	XENTR12664
OG0006126	SACKO_03230	XENTR04925
OG0006127	SACKO_19045	XENTR07638
OG0006128	SACKO_16357	XENTR13569
OG0006129	SACKO_30593, SACKO_28304	XENTR03488, XENTR13796
OG0006130	SACKO_03584	XENTR12277
OG0006131	SACKO_20177	XENTR16174
OG0006132	SACKO_14704	XENTR09551
OG0006133	SACKO_20422	XENTR09837
OG0006134	SACKO_29020	XENTR14999
OG0006135	SACKO_27637, SACKO_21881	XENTR12446
OG0006136	SACKO_27120	XENTR05198
OG0006137	SACKO_03643	XENTR17758
OG0006140	SACKO_09562	XENTR03667
OG0006141	SACKO_06850	XENTR00345
OG0006144	SACKO_15295	XENTR06622, XENTR06621
OG0006145	SACKO_16961	XENTR04064
OG0006146	SACKO_10544	XENTR07572, XENTR07573
OG0006147	SACKO_14272	XENTR06844
OG0006147	SACKO_23703	XENTR13313
OG0006148	SACKO_27009	XENTR04750
OG0006149	SACKO_06098	XENTR11705
OG0006151	SACKO_18412, SACKO_18425, SACKO_18433	XENTR10086
OG0006152	SACKO_21514	XENTR07468
OG0006153	SACKO_24238	XENTR05646
OG0006155	SACKO_10981	XENTR12154
OG0006156	SACKO_00045	XENTR16540
OG0006158	SACKO_04023	XENTR14287, XENTR03057
OG0006159	SACKO_13495, SACKO_19097	XENTR18552
OG0006160	SACKO_33773	XENTR06388
OG0006161	SACKO_17894	XENTR03324
OG0006162	SACKO_08587	XENTR09836, XENTR09835
OG0006163	SACKO_11765	XENTR02676
OG0006164	SACKO_12121	XENTR18051
OG0006165	SACKO_23329, SACKO_23337	XENTR02514
OG0006167	SACKO_10292	XENTR07924
OG0006168	SACKO_32294	XENTR04926
OG0006169	SACKO_10416	XENTR17131
OG0006170	SACKO_18522	XENTR08214
OG0006171	SACKO_11951	XENTR12055
OG0006172	SACKO_19396	XENTR03028
OG0006174	SACKO_04091	XENTR14083, XENTR13225
OG0006175	SACKO_11475	XENTR04518
OG0006176	SACKO_02302, SACKO_32394	XENTR14826
OG0006177	SACKO_28221	XENTR13707
OG0006178	SACKO_03157	XENTR08742
OG0006179	SACKO_18920	XENTR11876
OG0006180	SACKO_17407	XENTR04977
OG0006182	SACKO_30955	XENTR17070
OG0006183	SACKO_28026	XENTR04770
OG0006184	SACKO_05697	XENTR10398
OG0006185	SACKO_13993	XENTR04641
OG0006186	SACKO_31282	XENTR02839
OG0006187	SACKO_24252	XENTR12298, XENTR12297
OG0006188	SACKO_07194	XENTR08108
OG0006189	SACKO_33366	XENTR05613
OG0006190	SACKO_02444	XENTR15217
OG0006191	SACKO_21296	XENTR17542
OG0006192	SACKO_01391	XENTR14355
OG0006194	SACKO_28666	XENTR15322
OG0006195	SACKO_11101, SACKO_11093	XENTR15174
OG0006196	SACKO_30856	XENTR03085
OG0006197	SACKO_12874	XENTR09518, XENTR17835
OG0006198	SACKO_27166	XENTR13099
OG0006199	SACKO_06227	XENTR06761, XENTR06762
OG0006201	SACKO_24524	XENTR01161
OG0006202	SACKO_15491, SACKO_16355	XENTR15922
OG0006204	SACKO_10202	XENTR13371
OG0006205	SACKO_31370	XENTR08784, XENTR08783
OG0006206	SACKO_01243	XENTR14852, XENTR06668
OG0006207	SACKO_07547	XENTR03524
OG0006208	SACKO_08608	XENTR05045
OG0006209	SACKO_24255	XENTR08641
OG0006210	SACKO_18778	XENTR02933
OG0006211	SACKO_04724	XENTR06206, XENTR06205
OG0006212	SACKO_28014	XENTR12988
OG0006213	SACKO_21335	XENTR08416
OG0006214	SACKO_05862	XENTR11798
OG0006216	SACKO_24474	XENTR14792
OG0006217	SACKO_07207	XENTR09237
OG0006219	SACKO_20869	XENTR03243, XENTR03244
OG0006220	SACKO_19675	XENTR04214
OG0006222	SACKO_07689, SACKO_15724, SACKO_15747, SACKO_25702	XENTR05345
OG0006223	SACKO_30252	XENTR07943
OG0006224	SACKO_33216	XENTR13017
OG0006226	SACKO_33531	XENTR04747
OG0006227	SACKO_00360	XENTR01910
OG0006228	SACKO_22460	XENTR09481
OG0006229	SACKO_15856	XENTR03562
OG0006230	SACKO_09576	XENTR04159
OG0006231	SACKO_23230	XENTR07806
OG0006232	SACKO_14279	XENTR16162
OG0006233	SACKO_11025	XENTR13560
OG0006234	SACKO_00141	XENTR00067
OG0006235	SACKO_05415, SACKO_07827	XENTR16645
OG0006237	SACKO_20298	XENTR16475
OG0006238	SACKO_31958	XENTR10713
OG0006239	SACKO_26765	XENTR09561
OG0006240	SACKO_29884	XENTR14524
OG0006241	SACKO_19445, SACKO_19447	XENTR09169, XENTR09168
OG0006242	SACKO_27227	XENTR00993
OG0006243	SACKO_32257	XENTR14329
OG0006244	SACKO_00718	XENTR01206
OG0006245	SACKO_13591, SACKO_13588	XENTR10382
OG0006246	SACKO_02460	XENTR08317, XENTR08316
OG0006247	SACKO_04844	XENTR15049
OG0006248	SACKO_29941	XENTR02044
OG0006249	SACKO_12077, SACKO_06923	XENTR18011
OG0006251	SACKO_13744	XENTR17672, XENTR17673
OG0006252	SACKO_31106	XENTR11356
OG0006254	SACKO_27243	XENTR04794
OG0006255	SACKO_14174	XENTR13581
OG0006256	SACKO_31452	XENTR12974
OG0006257	SACKO_04006	XENTR14368
OG0006258	SACKO_33663, SACKO_28085	XENTR05063
OG0006259	SACKO_08122	XENTR15431, XENTR15430
OG0006260	SACKO_01212	XENTR07975
OG0006261	SACKO_07532	XENTR02875
OG0006262	SACKO_19943, SACKO_19933	XENTR10478
OG0006263	SACKO_23315	XENTR16349
OG0006264	SACKO_27254	XENTR12516
OG0006266	SACKO_23048	XENTR05490
OG0006267	SACKO_17470	XENTR08276
OG0006269	SACKO_23723	XENTR11232
OG0006270	SACKO_27418	XENTR07745
OG0006271	SACKO_31553	XENTR15420
OG0006272	SACKO_14168	XENTR08299
OG0006273	SACKO_32080	XENTR12414, XENTR09963
OG0006275	SACKO_08975	XENTR07622
OG0006276	SACKO_33437	XENTR13030
OG0006277	SACKO_31185	XENTR12192
OG0006278	SACKO_30172	XENTR17395
OG0006279	SACKO_18919	XENTR16888
OG0006280	SACKO_03118	XENTR01612
OG0006281	SACKO_26666	XENTR12028
OG0006282	SACKO_23844	XENTR15370
OG0006283	SACKO_11202	XENTR02905
OG0006284	SACKO_01400	XENTR06698
OG0006285	SACKO_22768, SACKO_34081	XENTR13372
OG0006286	SACKO_27133	XENTR17703
OG0006288	SACKO_01301	XENTR10301
OG0006289	SACKO_31445	XENTR14556
OG0006290	SACKO_04601	XENTR11599
OG0006291	SACKO_23043	XENTR03996
OG0006292	SACKO_04876	XENTR01719
OG0006293	SACKO_20678	XENTR13916
OG0006294	SACKO_33988	XENTR03051
OG0006295	SACKO_07537	XENTR01520
OG0006296	SACKO_21974	XENTR00735
OG0006297	SACKO_02405	XENTR11225
OG0006298	SACKO_07970	XENTR06203
OG0006299	SACKO_12264	XENTR08448
OG0006300	SACKO_23128	XENTR07486, XENTR07487
OG0006301	SACKO_14640	XENTR02417
OG0006302	SACKO_20695	XENTR12112
OG0006303	SACKO_10052	XENTR16221, XENTR08241, XENTR08242
OG0006304	SACKO_03519	XENTR07711
OG0006305	SACKO_24057	XENTR17559, XENTR18952
OG0006306	SACKO_04334	XENTR05458
OG0006307	SACKO_27021	XENTR02770
OG0006308	SACKO_29735	XENTR08889
OG0006309	SACKO_13569	XENTR14030
OG0006310	SACKO_24275	XENTR04453
OG0006311	SACKO_26809	XENTR15701, XENTR15702
OG0006312	SACKO_10820	XENTR14039
OG0006313	SACKO_20864	XENTR12867
OG0006314	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316, SACKO_33868, SACKO_33834	XENTR14429
OG0006315	SACKO_05661	XENTR14232
OG0006316	SACKO_05383	XENTR13989, XENTR13988
OG0006318	SACKO_33178	XENTR08794, XENTR10765
OG0006319	SACKO_09566	XENTR17260
OG0006320	SACKO_23414	XENTR10726
OG0006321	SACKO_05259	XENTR09888
OG0006322	SACKO_08927	XENTR02812
OG0006323	SACKO_26923	XENTR10824
OG0006324	SACKO_01809	XENTR04618
OG0006325	SACKO_04682	XENTR06243
OG0006326	SACKO_09219	XENTR11955
OG0006327	SACKO_19203, SACKO_13310	XENTR15639
OG0006328	SACKO_25856, SACKO_13670	XENTR08357
OG0006329	SACKO_30287	XENTR01907
OG0006330	SACKO_08726	XENTR12116
OG0006331	SACKO_31398	XENTR02078
OG0006332	SACKO_08811	XENTR11820
OG0006333	SACKO_11667	XENTR00638, XENTR00639, XENTR11160
OG0006334	SACKO_00491	XENTR11454
OG0006335	SACKO_22904, SACKO_22906	XENTR08558
OG0006336	SACKO_09783	XENTR14065
OG0006337	SACKO_19367	XENTR03411
OG0006338	SACKO_17070	XENTR00437
OG0006339	SACKO_04371	XENTR00791
OG0006340	SACKO_06436	XENTR08910
OG0006341	SACKO_03883	XENTR01670
OG0006343	SACKO_30601	XENTR14450
OG0006344	SACKO_19343, SACKO_19339	XENTR15368
OG0006345	SACKO_30868	XENTR09326
OG0006346	SACKO_27643	XENTR17064
OG0006347	SACKO_06194	XENTR05199
OG0006348	SACKO_14257	XENTR06843
OG0006349	SACKO_07506	XENTR07004
OG0006350	SACKO_16257	XENTR13659
OG0006351	SACKO_11606	XENTR17000, XENTR16531
OG0006352	SACKO_14534	XENTR04339
OG0006353	SACKO_28090	XENTR02093
OG0006355	SACKO_30829	XENTR14554, XENTR14553
OG0006356	SACKO_26545	XENTR11146
OG0006357	SACKO_31096	XENTR09642
OG0006359	SACKO_08209	XENTR13253
OG0006360	SACKO_25975	XENTR11510
OG0006361	SACKO_16411	XENTR00506
OG0006362	SACKO_15563	XENTR05459
OG0006363	SACKO_19522, SACKO_21880	XENTR09507
OG0006364	SACKO_17091	XENTR09578
OG0006365	SACKO_13003	XENTR05265
OG0006366	SACKO_06614	XENTR03200
OG0006367	SACKO_13989	XENTR16726
OG0006368	SACKO_12851	XENTR01724
OG0006370	SACKO_29230	XENTR06294
OG0006372	SACKO_18473, SACKO_17152	XENTR08472
OG0006373	SACKO_15170, SACKO_10064	XENTR15038
OG0006375	SACKO_15548	XENTR01833
OG0006376	SACKO_17514	XENTR07738
OG0006377	SACKO_19723	XENTR13700, XENTR18549, XENTR18550
OG0006379	SACKO_17686, SACKO_17696	XENTR03826
OG0006380	SACKO_03771	XENTR07519
OG0006381	SACKO_33730	XENTR06606
OG0006382	SACKO_05639	XENTR08999
OG0006383	SACKO_16569	XENTR15954
OG0006384	SACKO_08306	XENTR13211
OG0006385	SACKO_02312	XENTR14544
OG0006386	SACKO_01546	XENTR12059
OG0006387	SACKO_32566, SACKO_32560	XENTR17469, XENTR08445
OG0006388	SACKO_05668	XENTR16581
OG0006389	SACKO_22546	XENTR16925
OG0006390	SACKO_32036	XENTR00780
OG0006391	SACKO_27250	XENTR02605
OG0006393	SACKO_12179	XENTR07149, XENTR11546
OG0006394	SACKO_05702	XENTR05625
OG0006396	SACKO_27560	XENTR05740
OG0006401	SACKO_27260	XENTR17593, XENTR13636
OG0006402	SACKO_22620	XENTR05561
OG0006404	SACKO_01108	XENTR07658, XENTR18174, XENTR17087, XENTR18033, XENTR18034, XENTR18142, XENTR14007, XENTR17002, XENTR14628, XENTR14630, XENTR16594, XENTR14011, XENTR14009, XENTR07657, XENTR07663
OG0006407	SACKO_17793	XENTR01503, XENTR01502, XENTR14495
OG0006414	SACKO_15972	XENTR06709
OG0006416	SACKO_08098, SACKO_08096	XENTR11216
OG0006442	SACKO_02156	XENTR08173
OG0006443	SACKO_32632	XENTR09473
OG0006446	SACKO_13651	XENTR16098
OG0006447	SACKO_23062, SACKO_23074	XENTR07741
OG0006448	SACKO_32439	XENTR02943
OG0006452	SACKO_00311	XENTR02590, XENTR02788
OG0006454	SACKO_15044	XENTR04050
OG0006456	SACKO_08294	XENTR08352
OG0006457	SACKO_20814	XENTR11459, XENTR11458
OG0006458	SACKO_09247	XENTR02651
OG0006459	SACKO_12069	XENTR08528
OG0006460	SACKO_13863	XENTR00159
OG0006461	SACKO_26093	XENTR07035
OG0006462	SACKO_19260	XENTR01277
OG0006463	SACKO_29245	XENTR14323
OG0006464	SACKO_17838	XENTR10541
OG0006465	SACKO_05184	XENTR07508
OG0006468	SACKO_21041	XENTR05148
OG0006469	SACKO_01034	XENTR07325
OG0006470	SACKO_26991	XENTR15042
OG0006471	SACKO_25021	XENTR14365
OG0006474	SACKO_07123	XENTR00813
OG0006475	SACKO_09202	XENTR10608
OG0006476	SACKO_06810	XENTR04361
OG0006477	SACKO_06452	XENTR04447
OG0006478	SACKO_19718	XENTR14784
OG0006479	SACKO_05515	XENTR08062
OG0006480	SACKO_32951	XENTR17557
OG0006481	SACKO_32596	XENTR02608
OG0006482	SACKO_25746	XENTR03862
OG0006483	SACKO_03847	XENTR10963
OG0006485	SACKO_12497	XENTR16219
OG0006486	SACKO_14101	XENTR11132, XENTR15545
OG0006487	SACKO_26592	XENTR02802
OG0006488	SACKO_14602	XENTR02069
OG0006490	SACKO_01171	XENTR10811
OG0006491	SACKO_01653	XENTR07123
OG0006493	SACKO_10566	XENTR17127, XENTR17126
OG0006494	SACKO_08429	XENTR09027
OG0006495	SACKO_10576	XENTR18761
OG0006496	SACKO_27963, SACKO_32312	XENTR00108
OG0006497	SACKO_32931	XENTR00921
OG0006498	SACKO_30648	XENTR16311
OG0006499	SACKO_00231	XENTR01284
OG0006500	SACKO_27834	XENTR11715
OG0006501	SACKO_33438	XENTR12662
OG0006502	SACKO_18119	XENTR18276
OG0006503	SACKO_26135	XENTR17521
OG0006504	SACKO_03303, SACKO_09824	XENTR07120
OG0006505	SACKO_28225	XENTR02899
OG0006506	SACKO_33658, SACKO_13927, SACKO_23304	XENTR01492
OG0006508	SACKO_20542	XENTR12459, XENTR11779
OG0006509	SACKO_24087	XENTR13835
OG0006510	SACKO_30732	XENTR16128
OG0006511	SACKO_30734	XENTR06903
OG0006512	SACKO_22144	XENTR05619
OG0006513	SACKO_01815	XENTR00521
OG0006514	SACKO_14410	XENTR05648
OG0006515	SACKO_02186	XENTR13526
OG0006516	SACKO_04666	XENTR13095
OG0006517	SACKO_31036	XENTR09962
OG0006518	SACKO_14657	XENTR09393
OG0006519	SACKO_09142	XENTR05535
OG0006520	SACKO_30114	XENTR13195
OG0006522	SACKO_07540	XENTR10203
OG0006523	SACKO_32390	XENTR02071
OG0006524	SACKO_07943	XENTR02379
OG0006526	SACKO_29622	XENTR18522
OG0006527	SACKO_17317	XENTR17417
OG0006528	SACKO_02110	XENTR04191
OG0006530	SACKO_11848, SACKO_11853	XENTR16908
OG0006532	SACKO_08016, SACKO_03819	XENTR09832
OG0006534	SACKO_03373	XENTR11837
OG0006535	SACKO_03598	XENTR18789
OG0006536	SACKO_33595	XENTR11449
OG0006537	SACKO_31057	XENTR01017
OG0006538	SACKO_18227	XENTR03139
OG0006542	SACKO_30115	XENTR13194
OG0006543	SACKO_04274	XENTR05755
OG0006544	SACKO_23966	XENTR15901
OG0006545	SACKO_27776	XENTR06549
OG0006546	SACKO_31477	XENTR13406
OG0006549	SACKO_26105	XENTR02344
OG0006550	SACKO_32798	XENTR00769, XENTR00770
OG0006551	SACKO_28523	XENTR18892
OG0006552	SACKO_18574, SACKO_07811	XENTR05835
OG0006553	SACKO_15568	XENTR01394
OG0006554	SACKO_31239	XENTR10302
OG0006555	SACKO_19125	XENTR04187
OG0006556	SACKO_06012	XENTR16928
OG0006557	SACKO_08582	XENTR04539
OG0006559	SACKO_27620	XENTR13926, XENTR04712
OG0006560	SACKO_31622	XENTR12102
OG0006561	SACKO_09099	XENTR09007
OG0006562	SACKO_33810	XENTR12591, XENTR12589
OG0006563	SACKO_15320	XENTR14698
OG0006564	SACKO_05452	XENTR07133
OG0006565	SACKO_19582	XENTR05991, XENTR11310
OG0006566	SACKO_22731	XENTR07371
OG0006568	SACKO_27965	XENTR09608
OG0006569	SACKO_27176	XENTR00615
OG0006571	SACKO_32504	XENTR05803
OG0006572	SACKO_03212	XENTR00004
OG0006573	SACKO_24507	XENTR10805
OG0006574	SACKO_15526	XENTR04351
OG0006575	SACKO_11306	XENTR06177
OG0006577	SACKO_14949	XENTR14469
OG0006578	SACKO_29301	XENTR12631, XENTR12630
OG0006579	SACKO_12197	XENTR13945
OG0006580	SACKO_05003	XENTR13958, XENTR13959
OG0006581	SACKO_32446	XENTR10059
OG0006583	SACKO_04792	XENTR16033
OG0006584	SACKO_23948	XENTR02296
OG0006585	SACKO_09086	XENTR12780
OG0006586	SACKO_27236	XENTR00497
OG0006588	SACKO_23697	XENTR06817
OG0006589	SACKO_16206	XENTR01351
OG0006590	SACKO_19100	XENTR14263
OG0006592	SACKO_26488	XENTR01236
OG0006593	SACKO_23846	XENTR12622
OG0006594	SACKO_03277	XENTR18025
OG0006595	SACKO_12199	XENTR09437
OG0006596	SACKO_19957	XENTR12773
OG0006597	SACKO_30631, SACKO_30596	XENTR00700
OG0006598	SACKO_00853	XENTR14326
OG0006599	SACKO_29697	XENTR02707, XENTR16196
OG0006601	SACKO_32933	XENTR18766, XENTR06297, XENTR01087
OG0006602	SACKO_02027	XENTR15212
OG0006603	SACKO_26785	XENTR10213
OG0006604	SACKO_07557	XENTR09447, XENTR09446
OG0006606	SACKO_14668	XENTR05954
OG0006607	SACKO_23822	XENTR13594
OG0006608	SACKO_05137	XENTR00251
OG0006609	SACKO_04167	XENTR06296
OG0006610	SACKO_06748	XENTR07341
OG0006611	SACKO_24593	XENTR05216
OG0006612	SACKO_20949	XENTR11538
OG0006614	SACKO_03768	XENTR18989
OG0006615	SACKO_30383, SACKO_14275	XENTR06546
OG0006617	SACKO_03976	XENTR08021, XENTR08020
OG0006618	SACKO_26784	XENTR16353
OG0006619	SACKO_23817	XENTR02127, XENTR02126
OG0006620	SACKO_07261	XENTR12760, XENTR03634
OG0006621	SACKO_16054	XENTR16711
OG0006622	SACKO_18492	XENTR12562
OG0006623	SACKO_03259, SACKO_12638	XENTR09849
OG0006624	SACKO_27277	XENTR01731
OG0006626	SACKO_02165	XENTR04565, XENTR13907
OG0006627	SACKO_03660	XENTR17718
OG0006628	SACKO_17452	XENTR02668
OG0006630	SACKO_09718	XENTR08125
OG0006631	SACKO_25124	XENTR19213
OG0006632	SACKO_11006	XENTR10907, XENTR07445
OG0006633	SACKO_13776	XENTR02142
OG0006635	SACKO_20545	XENTR01982
OG0006636	SACKO_20362	XENTR11494
OG0006637	SACKO_18391	XENTR05016
OG0006638	SACKO_29604	XENTR15778
OG0006639	SACKO_11801	XENTR08672
OG0006640	SACKO_04468	XENTR12743
OG0006641	SACKO_22631, SACKO_14926	XENTR03024
OG0006642	SACKO_10000	XENTR08911
OG0006644	SACKO_19969	XENTR10411
OG0006645	SACKO_02573	XENTR13154
OG0006646	SACKO_16491	XENTR01407
OG0006649	SACKO_17731, SACKO_03126	XENTR10760
OG0006651	SACKO_18929	XENTR12537
OG0006652	SACKO_18062	XENTR11689
OG0006653	SACKO_02145, SACKO_32093	XENTR09964
OG0006654	SACKO_27363	XENTR14617
OG0006655	SACKO_02434	XENTR05829
OG0006656	SACKO_31952	XENTR19261, XENTR19010
