Orthogroup	SACKO_ok	APOSJ_ok
OG0006356	SACKO_26545	APOSJ_40411, APOSJ_40410
OG0006358	SACKO_30824, SACKO_26082	APOSJ_44819, APOSJ_44818
OG0006359	SACKO_08209	APOSJ_46276, APOSJ_39537
OG0006360	SACKO_25975	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006361	SACKO_16411	APOSJ_26135
OG0006362	SACKO_15563	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	SACKO_19522, SACKO_21880	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006364	SACKO_17091	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067
OG0006365	SACKO_13003	APOSJ_07789, APOSJ_07788
OG0006366	SACKO_06614	APOSJ_16869
OG0006367	SACKO_13989	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236
OG0006368	SACKO_12851	APOSJ_01547, APOSJ_01548
OG0006369	SACKO_21343	APOSJ_64209
OG0006370	SACKO_29230	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	SACKO_18473, SACKO_17152	APOSJ_38720
OG0006373	SACKO_15170	APOSJ_45490, APOSJ_27502, APOSJ_27497, APOSJ_27498, APOSJ_41443, APOSJ_27499, APOSJ_27501, APOSJ_27500
OG0006374	SACKO_18666, SACKO_31002, SACKO_10169, SACKO_27119	APOSJ_23432, APOSJ_51603
OG0006375	SACKO_15548	APOSJ_22689
OG0006376	SACKO_17514	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	SACKO_19723	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006379	SACKO_17686, SACKO_17696	APOSJ_52400, APOSJ_23216, APOSJ_15772
OG0006380	SACKO_03771	APOSJ_11314
OG0006381	SACKO_33730	APOSJ_39481
OG0006382	SACKO_05639	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409
OG0006383	SACKO_16569	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132
OG0006384	SACKO_08306	APOSJ_61815
OG0006385	SACKO_02312	APOSJ_48761
OG0006386	SACKO_01546	APOSJ_38210, APOSJ_06476
OG0006387	SACKO_32566, SACKO_32560	APOSJ_26237, APOSJ_26238
OG0006388	SACKO_05668	APOSJ_24648, APOSJ_24649
OG0006389	SACKO_22546	APOSJ_36637, APOSJ_36635
OG0006390	SACKO_32036	APOSJ_57658, APOSJ_11781
OG0006391	SACKO_27250	APOSJ_26626
OG0006392	SACKO_04750	APOSJ_29507, APOSJ_15113, APOSJ_15114
OG0006393	SACKO_12179	APOSJ_32225
OG0006394	SACKO_05702	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975
OG0006396	SACKO_27560	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938
OG0006398	SACKO_27088	APOSJ_11677, APOSJ_08362, APOSJ_20411, APOSJ_11678
OG0006399	SACKO_18224	APOSJ_02574, APOSJ_02573, APOSJ_02575
OG0006400	SACKO_04266, SACKO_01584, SACKO_23514, SACKO_22049, SACKO_32290, SACKO_32687, SACKO_30071, SACKO_00600, SACKO_32138, SACKO_28762, SACKO_11330, SACKO_14255, SACKO_32867, SACKO_12269, SACKO_20218	APOSJ_46840, APOSJ_46841, APOSJ_46839, APOSJ_46838, APOSJ_60734
OG0006401	SACKO_27260	APOSJ_34319, APOSJ_34318
OG0006402	SACKO_22620	APOSJ_01959, APOSJ_12139, APOSJ_14083
OG0006404	SACKO_01108	APOSJ_61710
OG0006407	SACKO_17793	APOSJ_62382
OG0006408	SACKO_11973	APOSJ_30216, APOSJ_07174, APOSJ_07173
OG0006442	SACKO_02156	APOSJ_50879, APOSJ_50881, APOSJ_50880
OG0006443	SACKO_32632	APOSJ_53271, APOSJ_53270, APOSJ_53269
OG0006446	SACKO_13651	APOSJ_53312, APOSJ_53313
OG0006447	SACKO_23074	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790
OG0006448	SACKO_32439	APOSJ_02510
OG0006449	SACKO_08483	APOSJ_12864
OG0006452	SACKO_00311	APOSJ_64608
OG0006454	SACKO_15044	APOSJ_02301
OG0006457	SACKO_20814	APOSJ_28799, APOSJ_28797, APOSJ_49654
OG0006457	SACKO_07052	APOSJ_49651
OG0006458	SACKO_09247	APOSJ_59688, APOSJ_59689, APOSJ_59690, APOSJ_59687
OG0006459	SACKO_12069	APOSJ_18769
OG0006460	SACKO_13863	APOSJ_01958, APOSJ_01957
OG0006461	SACKO_26093	APOSJ_54174, APOSJ_54175
OG0006462	SACKO_19260	APOSJ_53770, APOSJ_53769
OG0006463	SACKO_29245	APOSJ_11736
OG0006464	SACKO_17838	APOSJ_46425, APOSJ_46426
OG0006465	SACKO_05184	APOSJ_34388
OG0006468	SACKO_21041	APOSJ_18076, APOSJ_18078
OG0006469	SACKO_01034	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263
OG0006470	SACKO_26991	APOSJ_43022
OG0006471	SACKO_25021	APOSJ_59768
OG0006472	SACKO_22346, SACKO_33761	APOSJ_12722, APOSJ_12721
OG0006474	SACKO_07123	APOSJ_40819
OG0006475	SACKO_09202	APOSJ_07401
OG0006476	SACKO_06810	APOSJ_46290
OG0006477	SACKO_06452	APOSJ_13476, APOSJ_56458, APOSJ_56457, APOSJ_13477
OG0006478	SACKO_19718	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633
OG0006479	SACKO_05515	APOSJ_52929, APOSJ_52930
OG0006480	SACKO_32951	APOSJ_35445
OG0006481	SACKO_32596	APOSJ_18843, APOSJ_18839
OG0006482	SACKO_25746	APOSJ_08881, APOSJ_22122, APOSJ_22120
OG0006483	SACKO_03847	APOSJ_22379, APOSJ_28493, APOSJ_22378, APOSJ_46326, APOSJ_46325
OG0006485	SACKO_12497	APOSJ_58886, APOSJ_58887
OG0006486	SACKO_14101	APOSJ_08658, APOSJ_08657
OG0006487	SACKO_26592	APOSJ_50326, APOSJ_50325
OG0006488	SACKO_14602	APOSJ_25192
OG0006490	SACKO_01171	APOSJ_59486, APOSJ_30479, APOSJ_30480
OG0006491	SACKO_01653	APOSJ_21404, APOSJ_29280
OG0006492	SACKO_04874	APOSJ_17128, APOSJ_17129
OG0006493	SACKO_10566	APOSJ_31284
OG0006494	SACKO_08429	APOSJ_36754
OG0006495	SACKO_10576	APOSJ_31486, APOSJ_31487, APOSJ_31489, APOSJ_31488
OG0006496	SACKO_27963, SACKO_32312	APOSJ_25711
OG0006497	SACKO_32931	APOSJ_08909, APOSJ_11785
OG0006498	SACKO_30648	APOSJ_32514
OG0006499	SACKO_00231	APOSJ_55136
OG0006500	SACKO_27834	APOSJ_38619, APOSJ_38618
OG0006501	SACKO_33438	APOSJ_43030
OG0006502	SACKO_18119	APOSJ_26844, APOSJ_26845, APOSJ_26847
OG0006503	SACKO_26135	APOSJ_33556, APOSJ_33553
OG0006504	SACKO_09824	APOSJ_24974
OG0006505	SACKO_28225	APOSJ_44663, APOSJ_44662
OG0006506	SACKO_33658, SACKO_13927, SACKO_23304	APOSJ_12003, APOSJ_51718
OG0006507	SACKO_14097	APOSJ_29786, APOSJ_25525, APOSJ_29789
OG0006508	SACKO_20542	APOSJ_40777, APOSJ_40778, APOSJ_40779
OG0006509	SACKO_24087	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040
OG0006510	SACKO_30732	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572
OG0006511	SACKO_30734	APOSJ_44173
OG0006512	SACKO_22144	APOSJ_43557
OG0006513	SACKO_01815	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517
OG0006514	SACKO_14410	APOSJ_29777, APOSJ_29778
OG0006515	SACKO_02186	APOSJ_59058
OG0006516	SACKO_04666	APOSJ_18851, APOSJ_58515
OG0006517	SACKO_31036	APOSJ_22584, APOSJ_22585
OG0006518	SACKO_14657	APOSJ_35671, APOSJ_35672
OG0006519	SACKO_09142	APOSJ_42568
OG0006520	SACKO_30114	APOSJ_63638
OG0006521	SACKO_11021	APOSJ_04545, APOSJ_48436, APOSJ_48434, APOSJ_61224, APOSJ_61221, APOSJ_48437, APOSJ_48131, APOSJ_54720, APOSJ_48126, APOSJ_48435, APOSJ_48123, APOSJ_48127, APOSJ_48130, APOSJ_48129, APOSJ_61225, APOSJ_54723, APOSJ_61222, APOSJ_54722, APOSJ_61223, APOSJ_48128
OG0006522	SACKO_07540	APOSJ_63784, APOSJ_36029
OG0006523	SACKO_32390	APOSJ_38263, APOSJ_37003
OG0006524	SACKO_07943	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683
OG0006526	SACKO_29622	APOSJ_50196, APOSJ_50195, APOSJ_50194
OG0006527	SACKO_17317	APOSJ_32959, APOSJ_15988, APOSJ_15987
OG0006528	SACKO_02110	APOSJ_53437, APOSJ_53438
OG0006530	SACKO_11848, SACKO_11853	APOSJ_47175, APOSJ_07505
OG0006531	SACKO_27297	APOSJ_17912, APOSJ_17908, APOSJ_17913, APOSJ_34655, APOSJ_34662, APOSJ_34652, APOSJ_34660, APOSJ_10567, APOSJ_58875
OG0006532	SACKO_08016, SACKO_03819	APOSJ_28621
OG0006533	SACKO_33047	APOSJ_62052
OG0006534	SACKO_03373	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093
OG0006535	SACKO_03598	APOSJ_25390
OG0006537	SACKO_31057	APOSJ_22129, APOSJ_58208, APOSJ_39171
OG0006538	SACKO_18227	APOSJ_28426, APOSJ_28427
OG0006539	SACKO_01165	APOSJ_05757
OG0006539	SACKO_01218	APOSJ_31837, APOSJ_49430, APOSJ_09117, APOSJ_60971, APOSJ_44669, APOSJ_44671
OG0006542	SACKO_30115	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310
OG0006543	SACKO_04274	APOSJ_44995, APOSJ_28802
OG0006544	SACKO_23966	APOSJ_18040
OG0006545	SACKO_27776	APOSJ_59428
OG0006546	SACKO_31477	APOSJ_06888, APOSJ_06889
OG0006547	SACKO_04980	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547
OG0006548	SACKO_27805	APOSJ_37002, APOSJ_63997, APOSJ_10126, APOSJ_60770, APOSJ_59343
OG0006549	SACKO_26105	APOSJ_13381, APOSJ_05256, APOSJ_05255
OG0006550	SACKO_32798	APOSJ_11948
OG0006551	SACKO_28523	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189
OG0006552	SACKO_18574, SACKO_07811	APOSJ_50686
OG0006553	SACKO_15568	APOSJ_16537, APOSJ_38552
OG0006555	SACKO_19125	APOSJ_10963, APOSJ_10964
OG0006556	SACKO_06012	APOSJ_38340, APOSJ_40089
OG0006557	SACKO_08582	APOSJ_02447
OG0006559	SACKO_27620	APOSJ_11025, APOSJ_11026, APOSJ_11024
OG0006560	SACKO_31622	APOSJ_30915
OG0006561	SACKO_09099	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509
OG0006562	SACKO_33810	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454
OG0006563	SACKO_15320	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805
OG0006564	SACKO_05452	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383
OG0006566	SACKO_22731	APOSJ_37836
OG0006567	SACKO_20834	APOSJ_46143, APOSJ_03387
OG0006568	SACKO_27965	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641
OG0006569	SACKO_27176	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495
OG0006570	SACKO_25827	APOSJ_54272, APOSJ_51844
OG0006571	SACKO_32504	APOSJ_08378, APOSJ_08377
OG0006572	SACKO_03212	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488
OG0006573	SACKO_24507	APOSJ_43277, APOSJ_43279
OG0006574	SACKO_15526	APOSJ_61705
OG0006575	SACKO_11306	APOSJ_00085, APOSJ_00086
OG0006576	SACKO_14772	APOSJ_50963, APOSJ_46163, APOSJ_07402
OG0006577	SACKO_14949	APOSJ_00939, APOSJ_00940
OG0006579	SACKO_12197	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804
OG0006580	SACKO_05003	APOSJ_50989, APOSJ_50990
OG0006581	SACKO_32446	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964
OG0006582	SACKO_02966, SACKO_33699	APOSJ_50439, APOSJ_50434, APOSJ_50440, APOSJ_50438, APOSJ_50436, APOSJ_50435
OG0006583	SACKO_04792	APOSJ_06715, APOSJ_06710
OG0006584	SACKO_23948	APOSJ_58429
OG0006585	SACKO_09086	APOSJ_05344, APOSJ_30713
OG0006586	SACKO_27236	APOSJ_11688
OG0006588	SACKO_23697	APOSJ_32107
OG0006589	SACKO_16206	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185
OG0006590	SACKO_19100	APOSJ_31728
OG0006591	SACKO_34029	APOSJ_19687
OG0006592	SACKO_26488	APOSJ_43856, APOSJ_24603, APOSJ_24617
OG0006593	SACKO_23846	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731
OG0006594	SACKO_03277	APOSJ_58318, APOSJ_42912
OG0006595	SACKO_12199	APOSJ_22937
OG0006596	SACKO_19957	APOSJ_25382
OG0006597	SACKO_30631, SACKO_30596	APOSJ_18430, APOSJ_13338, APOSJ_13339
OG0006598	SACKO_00853	APOSJ_65035, APOSJ_42262, APOSJ_65039
OG0006601	SACKO_32900	APOSJ_08215
OG0006602	SACKO_02027	APOSJ_18629, APOSJ_18628
OG0006603	SACKO_26785	APOSJ_06735, APOSJ_06734
OG0006604	SACKO_07557	APOSJ_33094
OG0006605	SACKO_33361	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922
OG0006606	SACKO_14668	APOSJ_32174, APOSJ_32173
OG0006607	SACKO_23822	APOSJ_27410
OG0006608	SACKO_05137	APOSJ_28770
OG0006609	SACKO_04167	APOSJ_09900, APOSJ_11962, APOSJ_11963
OG0006610	SACKO_06748	APOSJ_40165
OG0006611	SACKO_24593	APOSJ_33235, APOSJ_33233
OG0006612	SACKO_20949	APOSJ_58459, APOSJ_16472
OG0006613	SACKO_13925	APOSJ_56982
OG0006614	SACKO_03768	APOSJ_01742, APOSJ_10850
OG0006615	SACKO_30383, SACKO_14275	APOSJ_56224
OG0006618	SACKO_26784	APOSJ_34562
OG0006619	SACKO_23817	APOSJ_54958, APOSJ_54959
OG0006620	SACKO_07261	APOSJ_32782, APOSJ_41379
OG0006621	SACKO_16054	APOSJ_45349, APOSJ_45347, APOSJ_45348
OG0006622	SACKO_18492	APOSJ_58078, APOSJ_58079
OG0006623	SACKO_03259, SACKO_12638	APOSJ_47572, APOSJ_15793
OG0006624	SACKO_27277	APOSJ_28095
OG0006626	SACKO_20620, SACKO_02165	APOSJ_16287, APOSJ_16288
OG0006627	SACKO_03660	APOSJ_45289
OG0006628	SACKO_17452	APOSJ_45946, APOSJ_45972
OG0006629	SACKO_06406, SACKO_23918, SACKO_23937, SACKO_23943	APOSJ_62419
OG0006630	SACKO_09718	APOSJ_17512
OG0006631	SACKO_25124	APOSJ_08387
OG0006632	SACKO_11006	APOSJ_34209, APOSJ_34208
OG0006633	SACKO_13776	APOSJ_49882
OG0006634	SACKO_31184	APOSJ_38064, APOSJ_38062, APOSJ_38063, APOSJ_38061, APOSJ_38060, APOSJ_38059
OG0006635	SACKO_20545	APOSJ_40314
OG0006636	SACKO_20362	APOSJ_44189, APOSJ_44188
OG0006637	SACKO_18391	APOSJ_28692, APOSJ_28691
OG0006638	SACKO_29604	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307
OG0006640	SACKO_04468	APOSJ_35122, APOSJ_35120, APOSJ_35123
OG0006641	SACKO_22631, SACKO_14926	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702
OG0006642	SACKO_10000	APOSJ_59623
OG0006643	SACKO_13212	APOSJ_14132, APOSJ_12622, APOSJ_12623, APOSJ_12621
OG0006644	SACKO_19969	APOSJ_48034
OG0006645	SACKO_02573	APOSJ_06760, APOSJ_06761, APOSJ_06759
OG0006646	SACKO_16491	APOSJ_63820
OG0006647	SACKO_29007	APOSJ_62958, APOSJ_20143
OG0006648	SACKO_25199, SACKO_24105	APOSJ_52505
OG0006649	SACKO_17731, SACKO_03126	APOSJ_53005
OG0006650	SACKO_25083	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140
OG0006651	SACKO_18929	APOSJ_08235
OG0006652	SACKO_18062	APOSJ_40602
OG0006653	SACKO_02145, SACKO_32093	APOSJ_47622, APOSJ_47621
OG0006654	SACKO_27363	APOSJ_27319, APOSJ_40276
OG0006655	SACKO_02434	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359
OG0006656	SACKO_31952	APOSJ_48875, APOSJ_01910, APOSJ_01907, APOSJ_09479, APOSJ_01909, APOSJ_01908, APOSJ_15337, APOSJ_60949, APOSJ_09480, APOSJ_09478
OG0006657	SACKO_19875	APOSJ_46697, APOSJ_46709, APOSJ_18414
OG0006658	SACKO_26976	APOSJ_49113
OG0006659	SACKO_23652	APOSJ_27938, APOSJ_53801
OG0006660	SACKO_30823	APOSJ_22562, APOSJ_35478
OG0006661	SACKO_10562	APOSJ_12638
OG0006662	SACKO_17036	APOSJ_31084
OG0006663	SACKO_10196	APOSJ_47812, APOSJ_47813
OG0006664	SACKO_17513	APOSJ_14184
OG0006666	SACKO_30813	APOSJ_01542, APOSJ_01541
OG0006667	SACKO_22738, SACKO_25306	APOSJ_64701, APOSJ_60811, APOSJ_64702
OG0006668	SACKO_24222	APOSJ_62152, APOSJ_37718
OG0006669	SACKO_27060	APOSJ_03766, APOSJ_03764
OG0006670	SACKO_27428	APOSJ_35675, APOSJ_35674
OG0006671	SACKO_26651	APOSJ_56149, APOSJ_18092, APOSJ_48480, APOSJ_18093
OG0006672	SACKO_20458	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177
OG0006673	SACKO_18714	APOSJ_60495, APOSJ_60496
OG0006675	SACKO_01088	APOSJ_43347
OG0006676	SACKO_23451	APOSJ_08718, APOSJ_44247, APOSJ_55503
OG0006677	SACKO_22059	APOSJ_52813
OG0006678	SACKO_28613	APOSJ_17723, APOSJ_17724
OG0006679	SACKO_30215, SACKO_21497	APOSJ_61932
OG0006680	SACKO_12693	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121
OG0006681	SACKO_28467	APOSJ_61068, APOSJ_61067
OG0006682	SACKO_07699	APOSJ_44659
OG0006683	SACKO_09544	APOSJ_24537, APOSJ_24535
OG0006684	SACKO_22004, SACKO_16089	APOSJ_36174
OG0006686	SACKO_11003	APOSJ_02283, APOSJ_06897
OG0006687	SACKO_03685	APOSJ_09834, APOSJ_09833
OG0006688	SACKO_16160	APOSJ_27808
OG0006689	SACKO_12060	APOSJ_40284, APOSJ_40285
OG0006690	SACKO_25519	APOSJ_25656
OG0006691	SACKO_00524	APOSJ_19044
OG0006692	SACKO_09418, SACKO_25158	APOSJ_65340, APOSJ_52416
OG0006693	SACKO_24875	APOSJ_21569
OG0006694	SACKO_31335	APOSJ_03363, APOSJ_10796
OG0006695	SACKO_20651	APOSJ_12815, APOSJ_12814
OG0006696	SACKO_06244	APOSJ_37020, APOSJ_37021
OG0006697	SACKO_24138	APOSJ_03981
OG0006698	SACKO_23873, SACKO_16414	APOSJ_09512, APOSJ_09513
OG0006699	SACKO_19092	APOSJ_06232, APOSJ_39419, APOSJ_39420, APOSJ_06229, APOSJ_06230, APOSJ_06231, APOSJ_06234, APOSJ_06233
OG0006700	SACKO_17845	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814
OG0006702	SACKO_34080	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354
OG0006703	SACKO_34078	APOSJ_14770, APOSJ_14769
OG0006705	SACKO_22310	APOSJ_29983
OG0006706	SACKO_20095	APOSJ_36222, APOSJ_36223
OG0006707	SACKO_28521	APOSJ_27464
OG0006708	SACKO_16483	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263
OG0006709	SACKO_22652	APOSJ_62330
OG0006710	SACKO_29286	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010
OG0006711	SACKO_24778	APOSJ_42606, APOSJ_34316
OG0006712	SACKO_04882	APOSJ_45419, APOSJ_28195
OG0006713	SACKO_04677	APOSJ_53457
OG0006714	SACKO_25679	APOSJ_56386
OG0006715	SACKO_32024	APOSJ_33661
OG0006717	SACKO_31616	APOSJ_52799, APOSJ_52798
OG0006718	SACKO_33608	APOSJ_31874
OG0006719	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662	APOSJ_40734
OG0006720	SACKO_11232	APOSJ_54139, APOSJ_54138
OG0006721	SACKO_12273	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694
OG0006722	SACKO_14697	APOSJ_00145, APOSJ_00146
OG0006723	SACKO_11222	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475
OG0006724	SACKO_11219	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033
OG0006725	SACKO_01532	APOSJ_30326, APOSJ_38927
OG0006727	SACKO_33821	APOSJ_64986, APOSJ_65348
OG0006728	SACKO_30037	APOSJ_21456
OG0006729	SACKO_27454	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841
OG0006730	SACKO_10591	APOSJ_01719
OG0006731	SACKO_23635	APOSJ_50140, APOSJ_50141
OG0006732	SACKO_10379	APOSJ_61979, APOSJ_61978
OG0006733	SACKO_31600	APOSJ_52800
OG0006734	SACKO_31618	APOSJ_60384, APOSJ_60387
OG0006735	SACKO_20230	APOSJ_00157, APOSJ_00156
OG0006737	SACKO_26724	APOSJ_30527, APOSJ_30528, APOSJ_13799
OG0006738	SACKO_30322	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024
OG0006739	SACKO_07780, SACKO_09995	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035
OG0006740	SACKO_14027	APOSJ_61076, APOSJ_00184, APOSJ_61077
OG0006741	SACKO_07967	APOSJ_38664
OG0006742	SACKO_21657	APOSJ_24626
OG0006743	SACKO_08684	APOSJ_63261, APOSJ_63262, APOSJ_63260
OG0006744	SACKO_25299, SACKO_25305	APOSJ_01406, APOSJ_32223
OG0006745	SACKO_22286	APOSJ_35317, APOSJ_50296, APOSJ_50297
OG0006746	SACKO_13924	APOSJ_63404, APOSJ_52841
OG0006748	SACKO_23148	APOSJ_24038
OG0006749	SACKO_13004	APOSJ_27759, APOSJ_27758
OG0006750	SACKO_21365	APOSJ_49152, APOSJ_49153
OG0006751	SACKO_29728	APOSJ_14745, APOSJ_13461, APOSJ_13464, APOSJ_13458, APOSJ_13463, APOSJ_14747, APOSJ_13466, APOSJ_13462, APOSJ_14746, APOSJ_13459, APOSJ_19095, APOSJ_13460
OG0006752	SACKO_10442	APOSJ_17882, APOSJ_17881
OG0006753	SACKO_32383	APOSJ_38998
OG0006754	SACKO_05330	APOSJ_05837
OG0006755	SACKO_14460	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564
OG0006756	SACKO_26258	APOSJ_48467, APOSJ_62677, APOSJ_01763, APOSJ_48468
OG0006757	SACKO_00223	APOSJ_42820
OG0006758	SACKO_32935	APOSJ_28300
OG0006759	SACKO_21858	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871
OG0006760	SACKO_27037	APOSJ_06943
OG0006761	SACKO_09276	APOSJ_52356
OG0006762	SACKO_27822	APOSJ_00245, APOSJ_01573
OG0006764	SACKO_30622	APOSJ_54919
OG0006765	SACKO_07617	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924
OG0006766	SACKO_26404	APOSJ_06534, APOSJ_41319, APOSJ_06535
OG0006767	SACKO_33779, SACKO_29864, SACKO_32757	APOSJ_28001, APOSJ_07313, APOSJ_07317, APOSJ_28003, APOSJ_60378, APOSJ_07316, APOSJ_27999, APOSJ_46009, APOSJ_07315, APOSJ_28000, APOSJ_28005, APOSJ_30458, APOSJ_28002, APOSJ_28004, APOSJ_07318
OG0006768	SACKO_29429	APOSJ_06020, APOSJ_34792, APOSJ_06024
OG0006769	SACKO_08861	APOSJ_16333
OG0006770	SACKO_05136	APOSJ_24317, APOSJ_50176
OG0006772	SACKO_12476	APOSJ_31036
OG0006775	SACKO_06720	APOSJ_42124, APOSJ_42123
OG0006776	SACKO_32464	APOSJ_12966, APOSJ_12967
OG0006777	SACKO_31484	APOSJ_19246, APOSJ_19247, APOSJ_19248
OG0006780	SACKO_00989	APOSJ_26931, APOSJ_26932
OG0006784	SACKO_24551, SACKO_32954, SACKO_20373, SACKO_20416, SACKO_20378	APOSJ_20374, APOSJ_20373, APOSJ_18434
OG0006824	SACKO_23464, SACKO_27537	APOSJ_18000
OG0006826	SACKO_06213, SACKO_06211	APOSJ_17237
OG0006827	SACKO_07794, SACKO_00122	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344
OG0006828	SACKO_09047	APOSJ_49734, APOSJ_55809
OG0006829	SACKO_10968, SACKO_10970	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257
OG0006830	SACKO_00725	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199
OG0006831	SACKO_24078	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517
OG0006832	SACKO_29557	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970
OG0006833	SACKO_21065	APOSJ_23443, APOSJ_23442
OG0006834	SACKO_12578	APOSJ_63848, APOSJ_55480
OG0006835	SACKO_14793	APOSJ_48117, APOSJ_48118
OG0006837	SACKO_09250	APOSJ_45442, APOSJ_45443
OG0006838	SACKO_19296	APOSJ_02122
OG0006839	SACKO_10541	APOSJ_43558, APOSJ_43559
OG0006842	SACKO_25650	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985
OG0006843	SACKO_21301	APOSJ_33620
OG0006844	SACKO_23086	APOSJ_05634
OG0006845	SACKO_02323	APOSJ_32433, APOSJ_61239
OG0006846	SACKO_31599	APOSJ_25724
OG0006847	SACKO_04972	APOSJ_54843
OG0006848	SACKO_16185	APOSJ_03150
OG0006849	SACKO_09945	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756
OG0006851	SACKO_28958	APOSJ_32920, APOSJ_32921
OG0006853	SACKO_07750	APOSJ_44043
OG0006856	SACKO_22741	APOSJ_27949, APOSJ_27947, APOSJ_27950
