Orthogroup	SACKO_ok	AMPFI_ok
OG0007330	SACKO_30586	AMPFI_01650
OG0007331	SACKO_27716	AMPFI_10290
OG0007333	SACKO_32006	AMPFI_02783
OG0007334	SACKO_00762, SACKO_00753	AMPFI_06086
OG0007335	SACKO_12354	AMPFI_05409
OG0007336	SACKO_09463	AMPFI_05851
OG0007338	SACKO_04618, SACKO_09256	AMPFI_07122
OG0007339	SACKO_24568	AMPFI_12449
OG0007340	SACKO_03946	AMPFI_03881
OG0007341	SACKO_17570	AMPFI_06512
OG0007342	SACKO_14494	AMPFI_08350
OG0007343	SACKO_25659	AMPFI_04790
OG0007344	SACKO_07280	AMPFI_06969
OG0007345	SACKO_31848	AMPFI_23299
OG0007347	SACKO_30253	AMPFI_11094
OG0007348	SACKO_03593	AMPFI_10154
OG0007349	SACKO_10188	AMPFI_19903
OG0007350	SACKO_19341	AMPFI_24881, AMPFI_06805, AMPFI_23125
OG0007351	SACKO_11196	AMPFI_21356
OG0007352	SACKO_07748	AMPFI_19904
OG0007353	SACKO_16413	AMPFI_14327
OG0007354	SACKO_06474	AMPFI_23026
OG0007355	SACKO_03780	AMPFI_06243
OG0007356	SACKO_16209	AMPFI_15329
OG0007357	SACKO_11982	AMPFI_23489
OG0007359	SACKO_13450	AMPFI_14413
OG0007360	SACKO_02884	AMPFI_24219
OG0007361	SACKO_22476	AMPFI_08736
OG0007363	SACKO_14533	AMPFI_24644
OG0007364	SACKO_04078	AMPFI_00831
OG0007365	SACKO_20999	AMPFI_10820
OG0007366	SACKO_15845	AMPFI_01644
OG0007367	SACKO_27045	AMPFI_03186
OG0007368	SACKO_03601	AMPFI_05315
OG0007369	SACKO_30325	AMPFI_08810
OG0007370	SACKO_19093	AMPFI_20725
OG0007371	SACKO_13724	AMPFI_13954
OG0007372	SACKO_04765	AMPFI_01454, AMPFI_02415
OG0007373	SACKO_01409	AMPFI_05783
OG0007374	SACKO_12783	AMPFI_07609
OG0007375	SACKO_13685	AMPFI_00793, AMPFI_22409
OG0007376	SACKO_30158	AMPFI_15486
OG0007377	SACKO_03931	AMPFI_08955
OG0007379	SACKO_02167	AMPFI_11533
OG0007381	SACKO_28784	AMPFI_10840
OG0007382	SACKO_05172	AMPFI_25953
OG0007383	SACKO_33853	AMPFI_16611, AMPFI_18717
OG0007384	SACKO_27376	AMPFI_08385
OG0007385	SACKO_04570	AMPFI_07229
OG0007386	SACKO_01652	AMPFI_25435
OG0007387	SACKO_09468	AMPFI_11442
OG0007388	SACKO_14877	AMPFI_16247
OG0007389	SACKO_26727	AMPFI_10459
OG0007390	SACKO_33338, SACKO_33332	AMPFI_01290
OG0007391	SACKO_21964	AMPFI_08550
OG0007392	SACKO_27481	AMPFI_24606
OG0007393	SACKO_14611	AMPFI_14008
OG0007394	SACKO_03844	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	SACKO_31545	AMPFI_12394
OG0007396	SACKO_26791	AMPFI_10617
OG0007397	SACKO_15113	AMPFI_10460
OG0007398	SACKO_06559	AMPFI_15074
OG0007402	SACKO_04236	AMPFI_14251
OG0007403	SACKO_01258	AMPFI_02383
OG0007404	SACKO_22462	AMPFI_11178
OG0007405	SACKO_04392	AMPFI_04156
OG0007406	SACKO_00715	AMPFI_09384
OG0007407	SACKO_29878	AMPFI_20546
OG0007408	SACKO_14246	AMPFI_23579
OG0007409	SACKO_14248	AMPFI_17481
OG0007410	SACKO_23508	AMPFI_24029
OG0007411	SACKO_17084	AMPFI_00518
OG0007412	SACKO_32563	AMPFI_15596
OG0007413	SACKO_07464	AMPFI_14750
OG0007414	SACKO_27621	AMPFI_22105
OG0007415	SACKO_12609	AMPFI_18327
OG0007416	SACKO_12977	AMPFI_22034
OG0007417	SACKO_18265	AMPFI_08601
OG0007418	SACKO_04419	AMPFI_13366
OG0007419	SACKO_18390	AMPFI_12181
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	AMPFI_11651
OG0007421	SACKO_24530	AMPFI_19420
OG0007422	SACKO_18085	AMPFI_24325
OG0007423	SACKO_05691	AMPFI_08143, AMPFI_08142
OG0007424	SACKO_04235	AMPFI_10824
OG0007425	SACKO_04075	AMPFI_14232
OG0007426	SACKO_07417	AMPFI_25775
OG0007427	SACKO_06540	AMPFI_17613
OG0007428	SACKO_01408	AMPFI_18487
OG0007429	SACKO_06357	AMPFI_00300
OG0007430	SACKO_33825	AMPFI_02496
OG0007431	SACKO_10373	AMPFI_01452
OG0007432	SACKO_30749	AMPFI_09473
OG0007433	SACKO_22715	AMPFI_09338
OG0007434	SACKO_33383	AMPFI_07734
OG0007435	SACKO_30923	AMPFI_06149
OG0007436	SACKO_26218	AMPFI_21859
OG0007437	SACKO_25222	AMPFI_03238
OG0007438	SACKO_00922	AMPFI_02752
OG0007439	SACKO_29991	AMPFI_07825
OG0007440	SACKO_10814	AMPFI_17627
OG0007441	SACKO_14251	AMPFI_21710
OG0007442	SACKO_27570	AMPFI_22918
OG0007444	SACKO_22410	AMPFI_09630
OG0007445	SACKO_00305	AMPFI_02455
OG0007446	SACKO_21720	AMPFI_14384
OG0007447	SACKO_20393	AMPFI_24495, AMPFI_24542
OG0007448	SACKO_14073	AMPFI_19138, AMPFI_11552
OG0007449	SACKO_11758	AMPFI_15241
OG0007450	SACKO_02178	AMPFI_00124, AMPFI_03276
OG0007451	SACKO_11696	AMPFI_04715
OG0007452	SACKO_14474	AMPFI_05136
OG0007454	SACKO_17444	AMPFI_23985
OG0007455	SACKO_20785	AMPFI_08081
OG0007456	SACKO_29043	AMPFI_18549
OG0007457	SACKO_15961	AMPFI_16421
OG0007458	SACKO_15110	AMPFI_12774
OG0007460	SACKO_17949	AMPFI_05013
OG0007461	SACKO_11988	AMPFI_16930
OG0007462	SACKO_05918	AMPFI_04972, AMPFI_04973
OG0007463	SACKO_30515	AMPFI_05572
OG0007464	SACKO_02099	AMPFI_06587
OG0007466	SACKO_24925	AMPFI_09132, AMPFI_06016
OG0007467	SACKO_15531	AMPFI_20924
OG0007468	SACKO_33602	AMPFI_12069
OG0007469	SACKO_17223	AMPFI_01078
OG0007471	SACKO_29617	AMPFI_06645
OG0007472	SACKO_03865	AMPFI_21193
OG0007474	SACKO_11041	AMPFI_11355
OG0007476	SACKO_28051, SACKO_29210	AMPFI_06079
OG0007477	SACKO_32955	AMPFI_00594
OG0007479	SACKO_22023	AMPFI_08621
OG0007480	SACKO_24951, SACKO_07055	AMPFI_11100
OG0007481	SACKO_31380	AMPFI_08197
OG0007482	SACKO_14127	AMPFI_12660
OG0007483	SACKO_08109	AMPFI_06915
OG0007484	SACKO_15258	AMPFI_08380
OG0007485	SACKO_05144	AMPFI_03903
OG0007487	SACKO_21985	AMPFI_00419
OG0007488	SACKO_30038	AMPFI_18912
OG0007489	SACKO_17921	AMPFI_14429
OG0007490	SACKO_14226	AMPFI_00198
OG0007491	SACKO_28499, SACKO_28496	AMPFI_00418
OG0007492	SACKO_12362	AMPFI_11698
OG0007494	SACKO_33017	AMPFI_08548
OG0007495	SACKO_02132	AMPFI_14548
OG0007496	SACKO_31428	AMPFI_15377, AMPFI_22065
OG0007498	SACKO_12831	AMPFI_10772
OG0007499	SACKO_02321	AMPFI_00937
OG0007500	SACKO_06865	AMPFI_01923
OG0007501	SACKO_28161	AMPFI_03524
OG0007503	SACKO_18498	AMPFI_04163
OG0007504	SACKO_24887	AMPFI_05486
OG0007505	SACKO_11698	AMPFI_05901, AMPFI_09284
OG0007506	SACKO_09084	AMPFI_07798
OG0007507	SACKO_12372	AMPFI_07868
OG0007508	SACKO_33462, SACKO_17595	AMPFI_08862
OG0007509	SACKO_09775	AMPFI_10436
OG0007510	SACKO_33713	AMPFI_11681
OG0007512	SACKO_24845, SACKO_27328, SACKO_01460, SACKO_24846	AMPFI_12911, AMPFI_12910
OG0007513	SACKO_26100	AMPFI_13277, AMPFI_13278
OG0007514	SACKO_14729	AMPFI_18495, AMPFI_13942
OG0007516	SACKO_00310	AMPFI_14074
OG0007517	SACKO_15428	AMPFI_14076
OG0007518	SACKO_23420	AMPFI_14635
OG0007520	SACKO_33530	AMPFI_15347
OG0007522	SACKO_01536	AMPFI_16088
OG0007524	SACKO_31649	AMPFI_18839
OG0007527	SACKO_19027	AMPFI_21425
OG0007528	SACKO_03947	AMPFI_22110
OG0007529	SACKO_33380	AMPFI_24995
OG0007530	SACKO_23496	AMPFI_25201
OG0007531	SACKO_32475	AMPFI_25413
OG0007582	SACKO_07951	AMPFI_07988
OG0007583	SACKO_06128	AMPFI_19749
OG0007584	SACKO_06741	AMPFI_16069
OG0007586	SACKO_00312	AMPFI_15087
OG0007587	SACKO_05614	AMPFI_00261
OG0007589	SACKO_11244	AMPFI_10679
OG0007591	SACKO_03097	AMPFI_24174
OG0007593	SACKO_24740, SACKO_24750	AMPFI_14751
OG0007595	SACKO_30826	AMPFI_11668
OG0007596	SACKO_27730	AMPFI_07298
OG0007597	SACKO_27307	AMPFI_14347
OG0007600	SACKO_26367, SACKO_26359	AMPFI_18346
OG0007601	SACKO_28761	AMPFI_14517
OG0007602	SACKO_07011	AMPFI_15464, AMPFI_15463
OG0007603	SACKO_10669	AMPFI_04653
OG0007604	SACKO_25768	AMPFI_25405
OG0007605	SACKO_03702	AMPFI_17249, AMPFI_05461
OG0007606	SACKO_04022	AMPFI_06131
OG0007607	SACKO_00869	AMPFI_12626
OG0007609	SACKO_26161	AMPFI_08364
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	AMPFI_13414
OG0007611	SACKO_09113	AMPFI_22256
OG0007614	SACKO_24609	AMPFI_22950
OG0007615	SACKO_01232	AMPFI_05411
OG0007616	SACKO_21264	AMPFI_13986
OG0007617	SACKO_21291	AMPFI_24034
OG0007618	SACKO_03711	AMPFI_13803
OG0007619	SACKO_22280	AMPFI_16350
OG0007621	SACKO_14513	AMPFI_20447
OG0007622	SACKO_30364	AMPFI_09130
OG0007623	SACKO_12653	AMPFI_23186
OG0007623	SACKO_09103	AMPFI_17907
OG0007624	SACKO_14810	AMPFI_07608
OG0007625	SACKO_23115	AMPFI_23297
OG0007626	SACKO_03616	AMPFI_01785
OG0007628	SACKO_14537	AMPFI_14690
OG0007629	SACKO_09383	AMPFI_19195
OG0007630	SACKO_28371	AMPFI_13927
OG0007633	SACKO_23538	AMPFI_10277
OG0007634	SACKO_20090	AMPFI_24876
OG0007635	SACKO_20074	AMPFI_21933
OG0007636	SACKO_34088	AMPFI_16342
OG0007637	SACKO_12029	AMPFI_21962, AMPFI_14482
OG0007640	SACKO_12075	AMPFI_07158
OG0007643	SACKO_28502	AMPFI_13773
OG0007645	SACKO_00394	AMPFI_12316
OG0007646	SACKO_25081	AMPFI_00470
OG0007647	SACKO_02077	AMPFI_15259
OG0007648	SACKO_14781	AMPFI_08367
OG0007649	SACKO_03387	AMPFI_10613
OG0007650	SACKO_27113	AMPFI_12826
OG0007653	SACKO_09123	AMPFI_03820
OG0007654	SACKO_29392	AMPFI_07064
OG0007655	SACKO_11857	AMPFI_02330
OG0007656	SACKO_33780	AMPFI_11443
OG0007657	SACKO_22870	AMPFI_05533
OG0007659	SACKO_15000	AMPFI_14250
OG0007660	SACKO_27436	AMPFI_07720
OG0007661	SACKO_27799	AMPFI_01272
OG0007662	SACKO_22201	AMPFI_25411
OG0007663	SACKO_10239	AMPFI_17931
OG0007664	SACKO_25907	AMPFI_14515
OG0007665	SACKO_30285	AMPFI_17902, AMPFI_13287
OG0007666	SACKO_13425	AMPFI_04437
OG0007667	SACKO_23245	AMPFI_05812
OG0007668	SACKO_05429	AMPFI_10920
OG0007669	SACKO_07965	AMPFI_13323
OG0007670	SACKO_01689	AMPFI_09118, AMPFI_09117
OG0007671	SACKO_21333	AMPFI_11568
OG0007672	SACKO_13888	AMPFI_24992, AMPFI_00350
OG0007673	SACKO_05611	AMPFI_07718
OG0007674	SACKO_04017	AMPFI_06402
OG0007675	SACKO_07485	AMPFI_08686
OG0007676	SACKO_09344	AMPFI_06266
OG0007679	SACKO_03418	AMPFI_08337
OG0007680	SACKO_19963	AMPFI_01145
OG0007681	SACKO_23100	AMPFI_12529
OG0007683	SACKO_29303	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961
OG0007684	SACKO_31399	AMPFI_09234
OG0007685	SACKO_02336	AMPFI_23757
OG0007686	SACKO_21044	AMPFI_01271
OG0007687	SACKO_22730	AMPFI_13078
OG0007688	SACKO_31215	AMPFI_14112
OG0007689	SACKO_20190	AMPFI_21023
OG0007690	SACKO_21477	AMPFI_08721
OG0007691	SACKO_17993	AMPFI_15919
OG0007692	SACKO_21757	AMPFI_21014
OG0007693	SACKO_20849, SACKO_17630, SACKO_14744, SACKO_29868, SACKO_12897, SACKO_21531, SACKO_26721, SACKO_29111, SACKO_01193, SACKO_14328	AMPFI_04970
OG0007694	SACKO_16387	AMPFI_02877
OG0007695	SACKO_08133	AMPFI_00441
OG0007696	SACKO_23616	AMPFI_11231
OG0007697	SACKO_07583	AMPFI_14474
OG0007698	SACKO_16983	AMPFI_04766
OG0007699	SACKO_26965, SACKO_26971	AMPFI_07823
OG0007700	SACKO_07734	AMPFI_08021
OG0007701	SACKO_05449	AMPFI_11708
OG0007702	SACKO_22135	AMPFI_25722
OG0007703	SACKO_05214	AMPFI_06898
OG0007704	SACKO_21329	AMPFI_24990, AMPFI_16227
OG0007705	SACKO_31826	AMPFI_02466
OG0007706	SACKO_15584	AMPFI_01075
OG0007708	SACKO_32858	AMPFI_09437
OG0007711	SACKO_12258	AMPFI_08437
OG0007711	SACKO_12263	AMPFI_00864
OG0007712	SACKO_17853	AMPFI_01298
OG0007713	SACKO_13553	AMPFI_02051
OG0007714	SACKO_09495	AMPFI_13479
OG0007715	SACKO_03292	AMPFI_12304
OG0007716	SACKO_29379	AMPFI_01726, AMPFI_25648
OG0007717	SACKO_27159	AMPFI_00651
OG0007718	SACKO_27314	AMPFI_02217
OG0007719	SACKO_05504	AMPFI_19360
OG0007721	SACKO_00359	AMPFI_10872
OG0007723	SACKO_22375	AMPFI_08545
OG0007725	SACKO_22785	AMPFI_01230, AMPFI_19190, AMPFI_10640
OG0007726	SACKO_31067, SACKO_31072	AMPFI_19619
OG0007727	SACKO_08785	AMPFI_08743, AMPFI_25397
OG0007729	SACKO_12242	AMPFI_21591
OG0007730	SACKO_33885	AMPFI_10603
OG0007731	SACKO_11005	AMPFI_03813, AMPFI_15081
OG0007732	SACKO_25242	AMPFI_07044
OG0007733	SACKO_01172	AMPFI_22944
OG0007734	SACKO_22438	AMPFI_02524
OG0007735	SACKO_07149	AMPFI_05439
OG0007736	SACKO_05397	AMPFI_05897
OG0007737	SACKO_26505, SACKO_15698	AMPFI_23652
OG0007737	SACKO_26501	AMPFI_16739
OG0007738	SACKO_13809	AMPFI_05112
OG0007740	SACKO_09899, SACKO_09916	AMPFI_07084
OG0007741	SACKO_31482	AMPFI_13000
OG0007742	SACKO_04128	AMPFI_24553, AMPFI_20666
OG0007743	SACKO_20056	AMPFI_06731
OG0007744	SACKO_07961	AMPFI_03246
OG0007745	SACKO_29321	AMPFI_22441
OG0007746	SACKO_17938	AMPFI_07253
OG0007747	SACKO_31683, SACKO_12801	AMPFI_11334, AMPFI_01186
OG0007748	SACKO_04761	AMPFI_12204
OG0007749	SACKO_23696	AMPFI_07238
OG0007750	SACKO_30938	AMPFI_25870
OG0007750	SACKO_30936	AMPFI_01673
OG0007751	SACKO_24128	AMPFI_08540
OG0007752	SACKO_31962	AMPFI_06021
OG0007753	SACKO_26393	AMPFI_11539
OG0007755	SACKO_08875	AMPFI_10155
OG0007757	SACKO_25858	AMPFI_16626
OG0007758	SACKO_31444	AMPFI_15867
OG0007759	SACKO_14466	AMPFI_02311
OG0007760	SACKO_15591, SACKO_25119	AMPFI_25779
OG0007762	SACKO_26164	AMPFI_12649
OG0007763	SACKO_25652	AMPFI_20134
OG0007764	SACKO_29285	AMPFI_02562, AMPFI_17910
OG0007766	SACKO_22720	AMPFI_07157
OG0007767	SACKO_20294	AMPFI_21979
OG0007768	SACKO_09255, SACKO_20283	AMPFI_05499
OG0007769	SACKO_19751	AMPFI_10842
OG0007770	SACKO_10199	AMPFI_04731, AMPFI_01658
OG0007771	SACKO_14098	AMPFI_13434
OG0007772	SACKO_25819	AMPFI_13415
OG0007773	SACKO_06918	AMPFI_08783, AMPFI_16491
OG0007774	SACKO_06888	AMPFI_04955
OG0007775	SACKO_18835	AMPFI_08695
OG0007776	SACKO_29280	AMPFI_13881
OG0007778	SACKO_23930, SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707, SACKO_23904	AMPFI_03347
OG0007779	SACKO_32915	AMPFI_11071
OG0007780	SACKO_18507	AMPFI_10711
OG0007781	SACKO_29554	AMPFI_14581
OG0007782	SACKO_31505	AMPFI_20368
OG0007783	SACKO_05677	AMPFI_24128
OG0007786	SACKO_17939	AMPFI_13958
OG0007787	SACKO_09803	AMPFI_14820
OG0007788	SACKO_18836	AMPFI_05676
OG0007789	SACKO_31381	AMPFI_25379
OG0007790	SACKO_02775	AMPFI_11066
OG0007792	SACKO_19225	AMPFI_05144
OG0007793	SACKO_27057	AMPFI_08371
OG0007794	SACKO_21998	AMPFI_00708
OG0007795	SACKO_03891	AMPFI_07427
OG0007796	SACKO_29278	AMPFI_09719
OG0007797	SACKO_03273	AMPFI_00954
OG0007798	SACKO_17480	AMPFI_00648
OG0007799	SACKO_13901, SACKO_13913	AMPFI_03372
OG0007800	SACKO_30647	AMPFI_20741
OG0007802	SACKO_33354	AMPFI_13897
OG0007802	SACKO_33382	AMPFI_04549
OG0007803	SACKO_09104	AMPFI_00580
OG0007804	SACKO_19761	AMPFI_21881
OG0007805	SACKO_23158	AMPFI_13191
OG0007806	SACKO_14881, SACKO_04602	AMPFI_21509
OG0007807	SACKO_13726	AMPFI_10825
OG0007808	SACKO_25440	AMPFI_10467
OG0007809	SACKO_10593	AMPFI_17330
OG0007810	SACKO_23665	AMPFI_24586
OG0007811	SACKO_30681	AMPFI_20786
OG0007812	SACKO_15371	AMPFI_15940
OG0007813	SACKO_16286	AMPFI_06503
OG0007814	SACKO_25945	AMPFI_21682
OG0007815	SACKO_10372	AMPFI_16694
OG0007816	SACKO_29422	AMPFI_01105
OG0007817	SACKO_06068	AMPFI_01479
OG0007818	SACKO_06525	AMPFI_01627
OG0007820	SACKO_07760	AMPFI_03274
OG0007823	SACKO_21670	AMPFI_06421
OG0007824	SACKO_33804	AMPFI_24919
OG0007824	SACKO_33799, SACKO_33797	AMPFI_07887
OG0007825	SACKO_19207	AMPFI_08757
OG0007826	SACKO_02728, SACKO_31246	AMPFI_09183
OG0007827	SACKO_29096	AMPFI_09270
OG0007828	SACKO_21013, SACKO_21014	AMPFI_11690
OG0007829	SACKO_03508	AMPFI_11802
OG0007830	SACKO_13921	AMPFI_11813
OG0007831	SACKO_28956	AMPFI_12005
OG0007832	SACKO_22222	AMPFI_13134
OG0007833	SACKO_03298	AMPFI_13656
OG0007834	SACKO_24185	AMPFI_14388
OG0007835	SACKO_20863	AMPFI_15066
OG0007836	SACKO_33363	AMPFI_15344
OG0007837	SACKO_25106	AMPFI_15892
OG0007838	SACKO_05760	AMPFI_16450
OG0007840	SACKO_21485	AMPFI_18333
OG0007841	SACKO_24882	AMPFI_19038
OG0007842	SACKO_12854	AMPFI_19465
OG0007843	SACKO_14457	AMPFI_20098
OG0007845	SACKO_08242	AMPFI_21127
OG0007847	SACKO_18194	AMPFI_21199
OG0007848	SACKO_31285	AMPFI_22258
OG0007849	SACKO_14909	AMPFI_24145
OG0007850	SACKO_33205	AMPFI_25222
OG0007907	SACKO_07922	AMPFI_11844
OG0007908	SACKO_04919	AMPFI_12926
OG0007911	SACKO_26226	AMPFI_23439
OG0007912	SACKO_14468	AMPFI_00326
OG0007913	SACKO_15777	AMPFI_10987
OG0007915	SACKO_22534	AMPFI_07670
OG0007916	SACKO_16673	AMPFI_22419
OG0007917	SACKO_21201	AMPFI_11706
OG0007918	SACKO_10285	AMPFI_12537
OG0007920	SACKO_12056	AMPFI_09193
OG0007921	SACKO_04852	AMPFI_09277
OG0007924	SACKO_29201	AMPFI_06626
OG0007926	SACKO_22090	AMPFI_09453
OG0007928	SACKO_01186	AMPFI_05030
OG0007929	SACKO_26800	AMPFI_03741
OG0007930	SACKO_25167, SACKO_25151	AMPFI_24374
OG0007932	SACKO_08501	AMPFI_07321
OG0007933	SACKO_11881	AMPFI_24490
OG0007934	SACKO_27739	AMPFI_21398
OG0007935	SACKO_23767	AMPFI_04765
OG0007936	SACKO_15169	AMPFI_23955
OG0007937	SACKO_33970	AMPFI_08375
OG0007938	SACKO_28883	AMPFI_06474
OG0007939	SACKO_27931	AMPFI_10142
OG0007940	SACKO_20460	AMPFI_05455
OG0007941	SACKO_28903	AMPFI_15168
OG0007943	SACKO_19871	AMPFI_06228
OG0007944	SACKO_24229	AMPFI_05040
OG0007945	SACKO_29127	AMPFI_00719
OG0007946	SACKO_00895	AMPFI_05034
OG0007947	SACKO_24487	AMPFI_18057
OG0007948	SACKO_04422	AMPFI_10334
OG0007950	SACKO_06856, SACKO_18336, SACKO_06857	AMPFI_20478
OG0007951	SACKO_15503	AMPFI_03195
OG0007952	SACKO_28506	AMPFI_10147
OG0007953	SACKO_33599	AMPFI_05678
OG0007954	SACKO_18934	AMPFI_05069
OG0007955	SACKO_05195	AMPFI_16512
OG0007957	SACKO_18987	AMPFI_14623
OG0007959	SACKO_09778	AMPFI_21334
OG0007960	SACKO_16219	AMPFI_03321
OG0007962	SACKO_06762	AMPFI_12638
OG0007964	SACKO_33321	AMPFI_21832
OG0007965	SACKO_09937	AMPFI_07808
OG0007966	SACKO_19681	AMPFI_23170
OG0007967	SACKO_30163	AMPFI_04334
OG0007968	SACKO_18405	AMPFI_11132
OG0007969	SACKO_18151	AMPFI_01771
OG0007971	SACKO_08459	AMPFI_18074
OG0007972	SACKO_07982	AMPFI_12030
OG0007973	SACKO_01192	AMPFI_05823
OG0007974	SACKO_16314	AMPFI_09698
OG0007976	SACKO_01022	AMPFI_06391
OG0007977	SACKO_01030	AMPFI_15112
OG0007979	SACKO_19788	AMPFI_14503
OG0007980	SACKO_33436	AMPFI_19722
OG0007981	SACKO_14019	AMPFI_11722
OG0007983	SACKO_13273	AMPFI_09943
OG0007984	SACKO_26131	AMPFI_23898
OG0007985	SACKO_27140	AMPFI_12399
OG0007986	SACKO_21304	AMPFI_01538
OG0007987	SACKO_04464	AMPFI_23046
OG0007988	SACKO_33889	AMPFI_17953
OG0007990	SACKO_19022	AMPFI_22745
OG0007991	SACKO_32379	AMPFI_16707
OG0007992	SACKO_31876	AMPFI_25247
OG0007993	SACKO_25754	AMPFI_02776
OG0007994	SACKO_01285	AMPFI_21393
OG0007996	SACKO_22351	AMPFI_05966
OG0007997	SACKO_09376	AMPFI_09115
OG0007998	SACKO_27924	AMPFI_17357
OG0007999	SACKO_32499	AMPFI_01805
OG0008000	SACKO_19762	AMPFI_09007
OG0008001	SACKO_01719, SACKO_27673	AMPFI_25367
OG0008002	SACKO_11260	AMPFI_21689
OG0008003	SACKO_02140	AMPFI_05104
OG0008004	SACKO_05250	AMPFI_10822
OG0008006	SACKO_30331	AMPFI_16469
OG0008007	SACKO_08634	AMPFI_13139
OG0008008	SACKO_05696	AMPFI_25912
OG0008009	SACKO_23976	AMPFI_08348
OG0008011	SACKO_30693	AMPFI_18612
OG0008012	SACKO_33385	AMPFI_12612
OG0008013	SACKO_12890	AMPFI_03278
OG0008014	SACKO_28685	AMPFI_06861
OG0008016	SACKO_22465	AMPFI_15729
OG0008017	SACKO_25444	AMPFI_09425
OG0008018	SACKO_12472	AMPFI_11292
OG0008019	SACKO_18958	AMPFI_13609
OG0008020	SACKO_17703	AMPFI_14461
OG0008022	SACKO_23265	AMPFI_09081
OG0008023	SACKO_09605	AMPFI_00998, AMPFI_22775
OG0008024	SACKO_31115	AMPFI_02715
OG0008025	SACKO_09938	AMPFI_23825
OG0008026	SACKO_26962	AMPFI_00429
OG0008027	SACKO_03520	AMPFI_01486
OG0008028	SACKO_11437	AMPFI_11787
OG0008029	SACKO_16774	AMPFI_03797
OG0008030	SACKO_07101	AMPFI_23756
OG0008031	SACKO_23288	AMPFI_08965
OG0008033	SACKO_06544	AMPFI_21680
OG0008036	SACKO_10626	AMPFI_05655
OG0008037	SACKO_32248	AMPFI_10779
OG0008038	SACKO_02408	AMPFI_12972
OG0008039	SACKO_29719	AMPFI_12471
OG0008040	SACKO_13868	AMPFI_13459
OG0008041	SACKO_13353	AMPFI_09625
OG0008044	SACKO_15507, SACKO_15501	AMPFI_00182
OG0008047	SACKO_26475	AMPFI_19293
OG0008048	SACKO_25071	AMPFI_06090
OG0008049	SACKO_05453	AMPFI_09649
OG0008051	SACKO_31677	AMPFI_16348
OG0008052	SACKO_22237	AMPFI_13973
OG0008053	SACKO_21137	AMPFI_10245
OG0008054	SACKO_06880	AMPFI_16895
OG0008056	SACKO_13916	AMPFI_08430
OG0008057	SACKO_28460	AMPFI_14790
OG0008059	SACKO_29539	AMPFI_17190, AMPFI_15349
OG0008060	SACKO_05879	AMPFI_03925
OG0008062	SACKO_11741	AMPFI_19832
OG0008063	SACKO_13242	AMPFI_00572
OG0008064	SACKO_13518	AMPFI_23088
OG0008065	SACKO_15448	AMPFI_12989
OG0008066	SACKO_22466	AMPFI_15863
OG0008067	SACKO_13666	AMPFI_08934
OG0008068	SACKO_30643	AMPFI_24343
OG0008069	SACKO_27016	AMPFI_22884
OG0008071	SACKO_18137	AMPFI_09114
OG0008072	SACKO_26658	AMPFI_24640
OG0008073	SACKO_08199	AMPFI_05875
OG0008075	SACKO_09513	AMPFI_18963
OG0008076	SACKO_18740	AMPFI_25537
OG0008077	SACKO_20446	AMPFI_16858
OG0008078	SACKO_11233	AMPFI_03483
OG0008079	SACKO_29403	AMPFI_23704
OG0008080	SACKO_32169	AMPFI_03395
OG0008081	SACKO_26746	AMPFI_08017
OG0008082	SACKO_08140	AMPFI_06725
OG0008083	SACKO_14639	AMPFI_18304
OG0008084	SACKO_18088	AMPFI_16208
OG0008085	SACKO_21853	AMPFI_01438
OG0008086	SACKO_07073	AMPFI_07090
OG0008087	SACKO_06410	AMPFI_07407
OG0008088	SACKO_17449, SACKO_09155	AMPFI_05351
OG0008089	SACKO_25219, SACKO_23693	AMPFI_12190, AMPFI_00773
OG0008090	SACKO_14935	AMPFI_25052
OG0008091	SACKO_03776	AMPFI_07279
OG0008092	SACKO_08858	AMPFI_12661
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406	AMPFI_00760
OG0008094	SACKO_26605	AMPFI_01509
OG0008097	SACKO_18610, SACKO_00433	AMPFI_02853
OG0008097	SACKO_18524	AMPFI_22296
OG0008098	SACKO_12036	AMPFI_03002
OG0008099	SACKO_20966	AMPFI_03591
OG0008100	SACKO_32212	AMPFI_06853
OG0008101	SACKO_09965	AMPFI_07301
OG0008103	SACKO_24074, SACKO_17692	AMPFI_07817
OG0008104	SACKO_21676	AMPFI_08107
OG0008105	SACKO_34007	AMPFI_09929
OG0008106	SACKO_30348	AMPFI_10462
OG0008107	SACKO_05009	AMPFI_11086
OG0008108	SACKO_04879	AMPFI_11284
OG0008109	SACKO_00710	AMPFI_11697
OG0008110	SACKO_18116	AMPFI_12641
OG0008111	SACKO_16998	AMPFI_14617
OG0008112	SACKO_22143, SACKO_22177	AMPFI_14723
OG0008113	SACKO_17767	AMPFI_14844
OG0008114	SACKO_13453, SACKO_25606	AMPFI_16232, AMPFI_14990, AMPFI_16116
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	AMPFI_16460
