Orthogroup	SACKO_ok	DROME
OG0005370	SACKO_28572	DROME19849
OG0005371	SACKO_13937	DROME12636
OG0005372	SACKO_10587, SACKO_21824	DROME21608
OG0005373	SACKO_20876	DROME11662
OG0005374	SACKO_29513	DROME09881
OG0005375	SACKO_28133	DROME09535
OG0005377	SACKO_10197	DROME03217
OG0005378	SACKO_10200	DROME19277, DROME19276
OG0005379	SACKO_06199	DROME19618, DROME15166
OG0005383	SACKO_06424	DROME06443
OG0005384	SACKO_06494	DROME05202, DROME05201
OG0005385	SACKO_25405, SACKO_25401	DROME06183
OG0005386	SACKO_16676, SACKO_12993	DROME11412
OG0005387	SACKO_04350, SACKO_04406	DROME10654, DROME10653
OG0005388	SACKO_02437	DROME21007, DROME17717
OG0005389	SACKO_15551, SACKO_15552, SACKO_09000	DROME07204
OG0005390	SACKO_07351	DROME18084
OG0005391	SACKO_19051	DROME14955, DROME20632
OG0005392	SACKO_24081	DROME15446
OG0005392	SACKO_24464	DROME08731
OG0005393	SACKO_04957	DROME09489
OG0005394	SACKO_26848	DROME06384
OG0005395	SACKO_24476	DROME02476
OG0005396	SACKO_28987, SACKO_28978	DROME16226
OG0005397	SACKO_11795	DROME17328
OG0005398	SACKO_27259	DROME19824, DROME19822, DROME19823, DROME19821, DROME19825
OG0005399	SACKO_13248, SACKO_33792	DROME08948
OG0005400	SACKO_30609	DROME15813
OG0005401	SACKO_29709	DROME13199
OG0005402	SACKO_12582	DROME11740
OG0005403	SACKO_33705, SACKO_33700	DROME14315
OG0005405	SACKO_31196	DROME11751
OG0005406	SACKO_26904	DROME01944, DROME01943
OG0005407	SACKO_31885	DROME16210, DROME16209, DROME16207, DROME16208
OG0005408	SACKO_27175	DROME05105
OG0005409	SACKO_25152	DROME11573, DROME11574
OG0005410	SACKO_29006	DROME10686
OG0005412	SACKO_18986, SACKO_18982	DROME14813
OG0005413	SACKO_05812	DROME18095
OG0005414	SACKO_00002	DROME07541
OG0005415	SACKO_22367	DROME17647
OG0005416	SACKO_25204	DROME05882, DROME05883
OG0005417	SACKO_00366	DROME21749, DROME21750
OG0005421	SACKO_12004	DROME10396
OG0005422	SACKO_15312	DROME14313
OG0005424	SACKO_29341	DROME11089, DROME11088
OG0005427	SACKO_08021	DROME00646
OG0005430	SACKO_06342	DROME08640, DROME08641
OG0005431	SACKO_34094	DROME10519
OG0005432	SACKO_29721	DROME13664
OG0005433	SACKO_19392	DROME07842
OG0005434	SACKO_15860	DROME01961
OG0005436	SACKO_05105	DROME04381
OG0005437	SACKO_23249	DROME05038, DROME05039
OG0005440	SACKO_24260	DROME13146, DROME13143, DROME13144, DROME13145
OG0005441	SACKO_13519	DROME09657, DROME18854
OG0005442	SACKO_29485	DROME09304
OG0005445	SACKO_16458	DROME03875, DROME03876, DROME03874, DROME03872, DROME03873
OG0005446	SACKO_25178	DROME06564
OG0005448	SACKO_08929	DROME01872
OG0005449	SACKO_15849	DROME06889
OG0005450	SACKO_05893	DROME00371, DROME00369, DROME00370
OG0005451	SACKO_10137, SACKO_33945	DROME01979
OG0005452	SACKO_31984	DROME09371
OG0005455	SACKO_02035	DROME20906
OG0005456	SACKO_31483	DROME01162
OG0005457	SACKO_09197	DROME11164
OG0005461	SACKO_32194	DROME03211
OG0005462	SACKO_21126	DROME21497
OG0005464	SACKO_23324	DROME13050
OG0005465	SACKO_11967	DROME09126
OG0005466	SACKO_10391	DROME16377
OG0005469	SACKO_02164	DROME11630
OG0005470	SACKO_08641, SACKO_21038	DROME06057
OG0005471	SACKO_33158	DROME10379
OG0005472	SACKO_31966	DROME03320, DROME03319, DROME03325, DROME05720
OG0005474	SACKO_25028	DROME12946
OG0005475	SACKO_28359, SACKO_10800	DROME17508
OG0005476	SACKO_23429	DROME18593
OG0005477	SACKO_12968, SACKO_20312	DROME20889
OG0005479	SACKO_04943	DROME10657
OG0005481	SACKO_01770, SACKO_05427	DROME09611, DROME09612
OG0005482	SACKO_02263	DROME03827, DROME18948, DROME08539
OG0005483	SACKO_14425	DROME00871, DROME00870, DROME00872, DROME00869, DROME00873, DROME11042
OG0005484	SACKO_32143	DROME20358
OG0005486	SACKO_16498, SACKO_15537	DROME03539
OG0005487	SACKO_27121	DROME08183, DROME08182
OG0005488	SACKO_18237	DROME15752, DROME15753
OG0005489	SACKO_23857, SACKO_23864	DROME07861
OG0005490	SACKO_26483	DROME19466
OG0005491	SACKO_13073	DROME04711
OG0005492	SACKO_04896	DROME06578
OG0005493	SACKO_33978	DROME12922
OG0005494	SACKO_23010, SACKO_13730	DROME21649
OG0005495	SACKO_26369	DROME17019
OG0005497	SACKO_33578, SACKO_33582	DROME04924
OG0005498	SACKO_32890	DROME19676
OG0005499	SACKO_01720, SACKO_27671	DROME03401, DROME07297
OG0005500	SACKO_17665	DROME05919, DROME18022
OG0005502	SACKO_30849	DROME00912
OG0005503	SACKO_13816	DROME16857
OG0005504	SACKO_09745	DROME15054
OG0005505	SACKO_04364	DROME09144
OG0005506	SACKO_12787	DROME12679
OG0005508	SACKO_22840	DROME17492
OG0005509	SACKO_23467	DROME05301
OG0005510	SACKO_04238	DROME15194
OG0005511	SACKO_04815	DROME15312
OG0005512	SACKO_25836	DROME15424, DROME15423
OG0005514	SACKO_00731	DROME04631
OG0005516	SACKO_27450	DROME19606
OG0005517	SACKO_30263	DROME19919
OG0005518	SACKO_06710, SACKO_25359, SACKO_06274	DROME14670
OG0005519	SACKO_15616	DROME18312
OG0005520	SACKO_03756	DROME04068
OG0005521	SACKO_01252	DROME16855, DROME16854
OG0005524	SACKO_19555	DROME11985
OG0005525	SACKO_19279	DROME19467
OG0005527	SACKO_23387	DROME06165
OG0005528	SACKO_08296	DROME12253
OG0005529	SACKO_14814	DROME06637, DROME06638
OG0005531	SACKO_23853, SACKO_01311	DROME06302
OG0005533	SACKO_11124	DROME05452
OG0005535	SACKO_18247	DROME21244
OG0005536	SACKO_32266	DROME18846
OG0005537	SACKO_05339	DROME13170
OG0005538	SACKO_10485	DROME17495, DROME17493, DROME17494
OG0005539	SACKO_14002	DROME00462, DROME00460, DROME02960
OG0005541	SACKO_30075	DROME13352
OG0005543	SACKO_23066	DROME01740, DROME17862, DROME17863
OG0005545	SACKO_23437	DROME05987
OG0005546	SACKO_05698	DROME05705
OG0005550	SACKO_23316	DROME07358
OG0005551	SACKO_07498	DROME07232, DROME17410
OG0005553	SACKO_22802	DROME10357
OG0005554	SACKO_12857	DROME19929, DROME19930
OG0005556	SACKO_11230	DROME08193
OG0005558	SACKO_09060	DROME10652
OG0005559	SACKO_32562	DROME11663
OG0005560	SACKO_26950	DROME07606, DROME07948
OG0005561	SACKO_19047	DROME09536
OG0005562	SACKO_06271	DROME16835
OG0005563	SACKO_30658	DROME12068
OG0005565	SACKO_16687	DROME07683, DROME07684
OG0005566	SACKO_01297	DROME17778, DROME19582, DROME08765
OG0005569	SACKO_00916	DROME06020
OG0005570	SACKO_28247	DROME12597
OG0005572	SACKO_18484	DROME12985
OG0005573	SACKO_03627	DROME00274, DROME00275
OG0005574	SACKO_29223	DROME07973
OG0005575	SACKO_32732, SACKO_01309	DROME07769
OG0005576	SACKO_21079	DROME00716, DROME00717
OG0005577	SACKO_17460	DROME13949, DROME13950
OG0005578	SACKO_22626	DROME13162
OG0005580	SACKO_32241	DROME06425
OG0005581	SACKO_05756	DROME15143
OG0005582	SACKO_11957	DROME17006
OG0005586	SACKO_10058	DROME13746
OG0005586	SACKO_23096	DROME01782
OG0005587	SACKO_26029	DROME13836
OG0005588	SACKO_15359, SACKO_15939	DROME02584
OG0005589	SACKO_15373, SACKO_21636	DROME13235
OG0005590	SACKO_28504	DROME20583
OG0005592	SACKO_05334	DROME20112
OG0005594	SACKO_34086	DROME19266
OG0005595	SACKO_24080, SACKO_24129	DROME10967
OG0005596	SACKO_02729	DROME08093, DROME06032
OG0005597	SACKO_33504	DROME01657
OG0005598	SACKO_05099	DROME14004
OG0005599	SACKO_26088	DROME21243
OG0005601	SACKO_21186	DROME09490
OG0005603	SACKO_25273	DROME13173, DROME13174, DROME13175
OG0005604	SACKO_31223	DROME06435
OG0005605	SACKO_01319, SACKO_03474	DROME13674
OG0005607	SACKO_13643	DROME16439, DROME16438
OG0005609	SACKO_17434	DROME05252, DROME05251
OG0005610	SACKO_12766	DROME17081, DROME17082
OG0005611	SACKO_26253	DROME09603, DROME09604
OG0005613	SACKO_09102	DROME01648
OG0005614	SACKO_17679	DROME18745
OG0005615	SACKO_32178	DROME05560
OG0005616	SACKO_28322	DROME12151
OG0005617	SACKO_18049	DROME14239
OG0005618	SACKO_32291	DROME05739
OG0005619	SACKO_13481	DROME08173
OG0005620	SACKO_29798	DROME18122, DROME18121, DROME18124, DROME18123
OG0005622	SACKO_09157, SACKO_17448	DROME01204
OG0005623	SACKO_12365	DROME00550
OG0005624	SACKO_07954	DROME03085
OG0005625	SACKO_21472	DROME16840
OG0005626	SACKO_18302	DROME01163, DROME01164
OG0005627	SACKO_15889	DROME05020
OG0005628	SACKO_17759	DROME08416
OG0005629	SACKO_26659	DROME11049
OG0005631	SACKO_10370	DROME17841
OG0005632	SACKO_05636, SACKO_13716	DROME10651
OG0005633	SACKO_19394	DROME17761
OG0005634	SACKO_10990	DROME21460
OG0005636	SACKO_04529	DROME08136
OG0005637	SACKO_15408	DROME21544
OG0005639	SACKO_25991	DROME06385
OG0005640	SACKO_00907	DROME13728
OG0005642	SACKO_26072	DROME03379
OG0005644	SACKO_25402	DROME06427
OG0005645	SACKO_13632	DROME18577
OG0005646	SACKO_02675	DROME16294
OG0005648	SACKO_05481	DROME03181, DROME03182
OG0005649	SACKO_24271	DROME10772
OG0005652	SACKO_07569	DROME06700
OG0005655	SACKO_12960	DROME06091
OG0005656	SACKO_12770	DROME07968
OG0005665	SACKO_21292	DROME09179
OG0005668	SACKO_06750	DROME04352, DROME04353
OG0005681	SACKO_13496	DROME00945
OG0005685	SACKO_08440	DROME08832
OG0005690	SACKO_11841	DROME04761
OG0005692	SACKO_20143	DROME13230
OG0005694	SACKO_12183	DROME13864, DROME13863
OG0005696	SACKO_04316	DROME11286
OG0005697	SACKO_13957	DROME17682
OG0005698	SACKO_29435, SACKO_29420, SACKO_29410, SACKO_29401, SACKO_08685	DROME09665
OG0005700	SACKO_11247	DROME09873
OG0005702	SACKO_30598	DROME10890
OG0005703	SACKO_25031	DROME19473
OG0005704	SACKO_20811	DROME03784, DROME03785
OG0005707	SACKO_21284	DROME15744, DROME15745
OG0005708	SACKO_26057	DROME14710
OG0005710	SACKO_14944	DROME07052
OG0005712	SACKO_22619	DROME16333, DROME16334
OG0005714	SACKO_22085	DROME20712, DROME20711, DROME20713
OG0005715	SACKO_15794, SACKO_29814	DROME18763, DROME18764, DROME18762
OG0005717	SACKO_10348	DROME06471
OG0005718	SACKO_26942, SACKO_32337	DROME16901, DROME15117, DROME15116, DROME13404
OG0005719	SACKO_28857	DROME19860
OG0005721	SACKO_11802	DROME00178
OG0005723	SACKO_26449	DROME17035
OG0005724	SACKO_24067	DROME03509, DROME03507
OG0005725	SACKO_28773	DROME09268
OG0005726	SACKO_11456	DROME08962
OG0005727	SACKO_07754	DROME20877
OG0005728	SACKO_25048	DROME04547
OG0005729	SACKO_05332	DROME00800
OG0005731	SACKO_02230	DROME03369
OG0005732	SACKO_33573	DROME03588
OG0005733	SACKO_21812	DROME14541, DROME14542, DROME10332
OG0005734	SACKO_04616	DROME21588, DROME04119
OG0005735	SACKO_24989, SACKO_24984	DROME09661, DROME09662, DROME09660
OG0005737	SACKO_17502	DROME06704
OG0005738	SACKO_00441	DROME09090, DROME09091, DROME09093, DROME09092
OG0005740	SACKO_28040	DROME12219, DROME12220
OG0005741	SACKO_31201	DROME10077
OG0005742	SACKO_15450	DROME15851
OG0005744	SACKO_16700	DROME21042, DROME21041, DROME13505
OG0005746	SACKO_24213	DROME19187
OG0005747	SACKO_07235	DROME12400
OG0005748	SACKO_33793, SACKO_13249	DROME17506
OG0005749	SACKO_08289	DROME00192
OG0005750	SACKO_16122	DROME14187
OG0005751	SACKO_06131, SACKO_06127	DROME11468
OG0005752	SACKO_02440	DROME20074
OG0005755	SACKO_07621, SACKO_11423	DROME09852
OG0005758	SACKO_33511	DROME02962
OG0005759	SACKO_21347, SACKO_02614	DROME06016
OG0005760	SACKO_05505, SACKO_00381	DROME05727, DROME05728, DROME05730, DROME05729
OG0005761	SACKO_03772	DROME18137, DROME18138
OG0005762	SACKO_33802	DROME15581
OG0005764	SACKO_07393	DROME08532
OG0005765	SACKO_23575	DROME14596
OG0005766	SACKO_09574, SACKO_09556	DROME09826, DROME09825, DROME09827
OG0005769	SACKO_00583	DROME03529, DROME03528
OG0005770	SACKO_13509	DROME01271, DROME01270
OG0005771	SACKO_26039	DROME11559
OG0005772	SACKO_06018	DROME11383
OG0005774	SACKO_32502	DROME03197
OG0005775	SACKO_28775	DROME14248, DROME03634
OG0005776	SACKO_10034	DROME05892
OG0005777	SACKO_29437	DROME12481
OG0005778	SACKO_22258	DROME21770, DROME21769, DROME21768, DROME21767
OG0005779	SACKO_22033	DROME08845
OG0005783	SACKO_12747	DROME16358
OG0005784	SACKO_09927, SACKO_24101	DROME20576
OG0005787	SACKO_13044	DROME16644, DROME18583
OG0005788	SACKO_22776	DROME01890
OG0005789	SACKO_01797	DROME02052
OG0005790	SACKO_11653	DROME02319
OG0005791	SACKO_07354	DROME09196, DROME09195
OG0005792	SACKO_09947	DROME04031
OG0005793	SACKO_32350	DROME13741
OG0005794	SACKO_02695	DROME20570
OG0005795	SACKO_22109	DROME00921
OG0005796	SACKO_27665, SACKO_27666	DROME21579
OG0005797	SACKO_10267	DROME13677
OG0005798	SACKO_16933	DROME00436
OG0005799	SACKO_15318	DROME17772
OG0005800	SACKO_15364	DROME14692
OG0005801	SACKO_04909	DROME20251, DROME13442
OG0005802	SACKO_26482	DROME18658
OG0005803	SACKO_31550	DROME06804
OG0005804	SACKO_32779	DROME00221
OG0005805	SACKO_32476	DROME18523
OG0005807	SACKO_31322	DROME15016
OG0005808	SACKO_17654	DROME15577
OG0005811	SACKO_17687	DROME15005, DROME15004
OG0005812	SACKO_09960	DROME17684
OG0005813	SACKO_16197	DROME18740, DROME18739, DROME08278
OG0005815	SACKO_03784	DROME17829
OG0005817	SACKO_19421	DROME00446
OG0005818	SACKO_33164	DROME21049
OG0005819	SACKO_21818	DROME10881
OG0005821	SACKO_12528	DROME18765
OG0005822	SACKO_25734	DROME00384
OG0005823	SACKO_21213	DROME16943
OG0005824	SACKO_09679	DROME14993
OG0005827	SACKO_25753, SACKO_32097, SACKO_25748, SACKO_32095, SACKO_25738	DROME03179
OG0005829	SACKO_30435	DROME17916, DROME17917, DROME17918
OG0005830	SACKO_32320	DROME09394
OG0005831	SACKO_24491	DROME02056
OG0005832	SACKO_26865	DROME03903
OG0005833	SACKO_03183	DROME14025
OG0005834	SACKO_21334, SACKO_11408	DROME09861, DROME09860
OG0005835	SACKO_27487	DROME10113
OG0005836	SACKO_33605	DROME02540
OG0005837	SACKO_00129	DROME19685
OG0005840	SACKO_05579	DROME12810, DROME12811
OG0005842	SACKO_28891	DROME03001
OG0005843	SACKO_05478	DROME07738
OG0005845	SACKO_23611	DROME12524
OG0005846	SACKO_17727	DROME18114
OG0005847	SACKO_02307, SACKO_02332	DROME12864
OG0005848	SACKO_27241	DROME17120
OG0005849	SACKO_22878	DROME15063, DROME15062
OG0005850	SACKO_22848	DROME15741, DROME15742
OG0005851	SACKO_23217	DROME06389, DROME06388
OG0005853	SACKO_18054	DROME18489, DROME18488
OG0005857	SACKO_11084	DROME13133, DROME13132
OG0005858	SACKO_07771, SACKO_10186	DROME10288, DROME10287
OG0005859	SACKO_32958	DROME01874
OG0005860	SACKO_01106	DROME13592
OG0005861	SACKO_23213	DROME20036
OG0005863	SACKO_24461	DROME00631
OG0005864	SACKO_10525	DROME21983
OG0005865	SACKO_07232	DROME21095
OG0005866	SACKO_32135	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050
OG0005867	SACKO_31435	DROME18293
OG0005869	SACKO_23956	DROME01674
OG0005870	SACKO_22447	DROME19873
OG0005871	SACKO_09273	DROME05632, DROME05631
OG0005872	SACKO_12911, SACKO_00302	DROME00389
OG0005874	SACKO_22821	DROME03501
OG0005875	SACKO_17119	DROME06773
OG0005877	SACKO_25631	DROME06392
OG0005878	SACKO_17676	DROME19123
OG0005879	SACKO_29620	DROME20321
OG0005880	SACKO_23727	DROME17652, DROME17653
OG0005883	SACKO_00962	DROME19395
OG0005884	SACKO_09074	DROME08061
OG0005886	SACKO_05225	DROME01867
OG0005888	SACKO_05779, SACKO_10273	DROME16104
OG0005889	SACKO_27899	DROME14304, DROME07617
OG0005890	SACKO_04667	DROME19088
OG0005891	SACKO_02773	DROME11287
OG0005892	SACKO_15663	DROME10375, DROME10374
OG0005893	SACKO_30083	DROME16783
OG0005894	SACKO_06820	DROME11886
OG0005895	SACKO_20290	DROME02103
OG0005896	SACKO_18801, SACKO_18789	DROME06811
OG0005897	SACKO_12088	DROME19090
OG0005898	SACKO_04234	DROME06116
OG0005899	SACKO_33726, SACKO_00286	DROME02184
OG0005901	SACKO_01806	DROME08625, DROME08624
OG0005902	SACKO_23335	DROME12748
OG0005903	SACKO_25325	DROME19765
OG0005904	SACKO_08474	DROME00138
OG0005905	SACKO_09797	DROME08071
OG0005906	SACKO_17195	DROME04737, DROME04735, DROME04736
OG0005909	SACKO_09181	DROME01192
OG0005914	SACKO_12676	DROME08503, DROME08502
OG0005919	SACKO_18340	DROME03002
OG0005921	SACKO_27138	DROME05740
OG0005922	SACKO_01240, SACKO_10758	DROME13644, DROME13643
OG0005923	SACKO_05083	DROME01141, DROME01142
OG0005925	SACKO_21169, SACKO_21160	DROME01094
OG0005926	SACKO_16381	DROME12066, DROME12065
OG0005928	SACKO_22454	DROME02019
OG0005929	SACKO_15222	DROME01196
OG0005931	SACKO_06243	DROME08847
OG0005932	SACKO_20520	DROME15731
OG0005933	SACKO_09364	DROME19096, DROME19097
OG0005936	SACKO_11879	DROME12077
OG0005937	SACKO_23591, SACKO_25218	DROME14657
OG0005938	SACKO_13380, SACKO_19202	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752
OG0005940	SACKO_08768	DROME18687
OG0005941	SACKO_17934	DROME14278
OG0005942	SACKO_22565	DROME17395
OG0005943	SACKO_02755	DROME01109
OG0005944	SACKO_06083	DROME21720
OG0005946	SACKO_26614	DROME15326
OG0005949	SACKO_07745	DROME10426
OG0005950	SACKO_26959	DROME10950
OG0005952	SACKO_19471	DROME19643
OG0005953	SACKO_24257	DROME11680
OG0005957	SACKO_29271	DROME02682, DROME02681, DROME02683, DROME02684
OG0005960	SACKO_28497	DROME11094, DROME11095
OG0005963	SACKO_33111	DROME00894
OG0005965	SACKO_03375	DROME15552
OG0005966	SACKO_27524	DROME04950
OG0005967	SACKO_24909	DROME16596, DROME14482
OG0005968	SACKO_00176	DROME21030, DROME16013, DROME08290
OG0005969	SACKO_08901	DROME08256, DROME08257
OG0005970	SACKO_20986	DROME13325
OG0005972	SACKO_06653	DROME16733
OG0005973	SACKO_29548	DROME03261
OG0005974	SACKO_19798	DROME09177
OG0005975	SACKO_32001	DROME01949
OG0005976	SACKO_13844	DROME19287
OG0005977	SACKO_18044	DROME08531
OG0005978	SACKO_07717	DROME03284
OG0005980	SACKO_27234	DROME21461
OG0005981	SACKO_02154	DROME05700
OG0005982	SACKO_12190	DROME01959
OG0005984	SACKO_27458	DROME20805
OG0005985	SACKO_14673, SACKO_22897, SACKO_10709	DROME12892
OG0005986	SACKO_22136	DROME07616
OG0005987	SACKO_17121	DROME16681
OG0005988	SACKO_17546	DROME04858
OG0005989	SACKO_11015, SACKO_28867	DROME01935, DROME02497
OG0005993	SACKO_02631	DROME01845
OG0005995	SACKO_26470	DROME10672
OG0005998	SACKO_31368	DROME05475
OG0006002	SACKO_16810	DROME16784
OG0006003	SACKO_00499	DROME10360
OG0006004	SACKO_09425	DROME09659
OG0006005	SACKO_08247	DROME21221
OG0006009	SACKO_05159	DROME04529, DROME04530
OG0006010	SACKO_07536	DROME07208
OG0006011	SACKO_30182	DROME05625
OG0006012	SACKO_05109	DROME04986
OG0006015	SACKO_12079, SACKO_12076	DROME04440, DROME04441
OG0006031	SACKO_24251	DROME15258
OG0006059	SACKO_27866, SACKO_27873	DROME07767
OG0006061	SACKO_19868, SACKO_16537	DROME04698
OG0006062	SACKO_09272	DROME04067
OG0006063	SACKO_06438	DROME20838
OG0006064	SACKO_10725	DROME01128
OG0006065	SACKO_00789	DROME06304
OG0006066	SACKO_06398	DROME20062
OG0006069	SACKO_28743	DROME20187
OG0006070	SACKO_03198	DROME16601, DROME16602
OG0006072	SACKO_28406	DROME01673
OG0006073	SACKO_22196	DROME14553
OG0006074	SACKO_00950	DROME19848
OG0006077	SACKO_10247, SACKO_10229	DROME09385
OG0006078	SACKO_17143	DROME02001
OG0006079	SACKO_12072	DROME02616
OG0006081	SACKO_08855, SACKO_16819	DROME14279
OG0006085	SACKO_08320	DROME12364
OG0006087	SACKO_11692	DROME12774
OG0006090	SACKO_01234	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	SACKO_21352	DROME21969
OG0006096	SACKO_05559, SACKO_19081	DROME21245
OG0006098	SACKO_05301	DROME05931
OG0006099	SACKO_28696	DROME11739
OG0006100	SACKO_12123	DROME05018
OG0006101	SACKO_31977	DROME04360
OG0006102	SACKO_23446	DROME01980
OG0006103	SACKO_05278	DROME10210
OG0006104	SACKO_15560	DROME15737
OG0006106	SACKO_05387	DROME20870
OG0006108	SACKO_08204	DROME09376
OG0006111	SACKO_20394	DROME12496
OG0006113	SACKO_09698, SACKO_09709	DROME04342
OG0006115	SACKO_08984	DROME16296
OG0006116	SACKO_09058	DROME02301, DROME02300
OG0006117	SACKO_28039	DROME10279
OG0006118	SACKO_00183	DROME20483
OG0006119	SACKO_20537	DROME12941
OG0006120	SACKO_30278	DROME13128, DROME13130, DROME13129
OG0006121	SACKO_10310	DROME18148
OG0006122	SACKO_25589	DROME00796
OG0006123	SACKO_16618	DROME16430
OG0006124	SACKO_03686	DROME13739
OG0006125	SACKO_32349	DROME02053
OG0006127	SACKO_19052, SACKO_19045	DROME03260
OG0006128	SACKO_16357	DROME07922
OG0006129	SACKO_30593, SACKO_28304	DROME09781
OG0006130	SACKO_03584	DROME17498, DROME17499
OG0006131	SACKO_20177	DROME15971
OG0006132	SACKO_14704	DROME06118
OG0006133	SACKO_20422	DROME07717
OG0006134	SACKO_29020	DROME13718
OG0006135	SACKO_27637, SACKO_21881	DROME08697
OG0006136	SACKO_27120	DROME10851
OG0006137	SACKO_03643	DROME09569
OG0006140	SACKO_09562	DROME15748
OG0006141	SACKO_06850	DROME18067, DROME07431
OG0006144	SACKO_15295	DROME00549
OG0006145	SACKO_16961	DROME11050
OG0006147	SACKO_14272	DROME21657
OG0006148	SACKO_27009	DROME10799
OG0006151	SACKO_18412, SACKO_18425, SACKO_18433	DROME20478
OG0006152	SACKO_21514	DROME08871
OG0006155	SACKO_10981	DROME18085
OG0006156	SACKO_00045	DROME10247
OG0006159	SACKO_13495, SACKO_19097	DROME13858
OG0006160	SACKO_33773	DROME03637
OG0006161	SACKO_17894	DROME18089, DROME18090, DROME18088
OG0006164	SACKO_12121	DROME09119
OG0006165	SACKO_23337	DROME18757, DROME18756
OG0006168	SACKO_32294	DROME15944, DROME18911
OG0006169	SACKO_10416	DROME10283
OG0006170	SACKO_18522	DROME14914
OG0006171	SACKO_11951	DROME09393
OG0006172	SACKO_19396	DROME00114
OG0006176	SACKO_02302, SACKO_32394	DROME04325
OG0006179	SACKO_18920	DROME10214
OG0006180	SACKO_17407	DROME17033
OG0006181	SACKO_06134	DROME14871
OG0006182	SACKO_30955	DROME01649
OG0006183	SACKO_28026	DROME14997
OG0006184	SACKO_05697	DROME06994, DROME06993
OG0006185	SACKO_13993	DROME15598
OG0006186	SACKO_31282	DROME01316
OG0006187	SACKO_24252	DROME00876
OG0006188	SACKO_07194	DROME00301
OG0006191	SACKO_21296	DROME00877, DROME00878
OG0006192	SACKO_01391	DROME00106
OG0006195	SACKO_11101, SACKO_11093	DROME11802, DROME11801
OG0006196	SACKO_30856	DROME01357
OG0006199	SACKO_06227	DROME19122
OG0006200	SACKO_20572, SACKO_15696	DROME03216, DROME03215
OG0006202	SACKO_15491, SACKO_16355	DROME06452, DROME06451
OG0006204	SACKO_10202	DROME02906
OG0006206	SACKO_01243	DROME19558
OG0006208	SACKO_08608	DROME15732
OG0006210	SACKO_18778	DROME19094
OG0006211	SACKO_04724	DROME17799, DROME17798, DROME17797
OG0006212	SACKO_28014	DROME12458
OG0006213	SACKO_21335	DROME10052
OG0006214	SACKO_05862	DROME05227
OG0006216	SACKO_24474	DROME02380
OG0006217	SACKO_07207	DROME19224
OG0006220	SACKO_19675	DROME10027
OG0006224	SACKO_33216	DROME18810
OG0006226	SACKO_33531	DROME08310
OG0006227	SACKO_00360	DROME03457
OG0006228	SACKO_22460	DROME12195, DROME12196, DROME12194, DROME12193
OG0006229	SACKO_15856	DROME16720
OG0006230	SACKO_09576	DROME05693
OG0006231	SACKO_23230	DROME06401, DROME06402, DROME06407
OG0006232	SACKO_14279	DROME06119
OG0006233	SACKO_11025	DROME13881
OG0006234	SACKO_00141	DROME22062, DROME22061
OG0006235	SACKO_05415, SACKO_07827	DROME20311
OG0006238	SACKO_31958	DROME09754
OG0006239	SACKO_26765	DROME10114
OG0006240	SACKO_29884	DROME19140, DROME08600
OG0006241	SACKO_19447	DROME06012
OG0006242	SACKO_27227	DROME07675, DROME07676
OG0006243	SACKO_32257	DROME14457
OG0006244	SACKO_00718	DROME17166, DROME17165
OG0006245	SACKO_13591, SACKO_13588	DROME02108, DROME02107
OG0006246	SACKO_02460	DROME19004
OG0006247	SACKO_04844	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200
OG0006248	SACKO_29941	DROME03264
OG0006249	SACKO_12077, SACKO_06923	DROME20245
OG0006250	SACKO_33637	DROME17023
OG0006251	SACKO_13744	DROME19735, DROME19738, DROME19736, DROME19737
OG0006254	SACKO_27243	DROME10801
OG0006258	SACKO_33663, SACKO_28085	DROME18180, DROME18181, DROME18179
OG0006259	SACKO_08122	DROME00749, DROME00747, DROME00746, DROME00748
OG0006260	SACKO_01212	DROME16552
OG0006262	SACKO_19943, SACKO_19933	DROME05994
OG0006263	SACKO_23315	DROME01003
OG0006264	SACKO_27254	DROME01178
OG0006267	SACKO_17470	DROME04482
OG0006268	SACKO_21851	DROME16986
OG0006270	SACKO_27418	DROME07884
OG0006271	SACKO_31553	DROME13584
OG0006273	SACKO_32080	DROME19288, DROME09384, DROME20348
OG0006275	SACKO_08975	DROME11545
OG0006276	SACKO_33437	DROME12088
OG0006277	SACKO_31185	DROME15668
OG0006278	SACKO_30172	DROME09293
OG0006279	SACKO_18919	DROME05154
OG0006280	SACKO_03118	DROME02801, DROME07680, DROME07679, DROME07678
OG0006281	SACKO_26666	DROME21723, DROME21724
OG0006283	SACKO_11202	DROME18093
OG0006284	SACKO_01400	DROME06978
OG0006285	SACKO_22768, SACKO_34081	DROME05155
OG0006286	SACKO_27133	DROME20409
OG0006288	SACKO_01301	DROME00223
OG0006289	SACKO_31445	DROME05895
OG0006290	SACKO_04601	DROME15754
OG0006291	SACKO_23043	DROME16421
OG0006292	SACKO_04876	DROME00480, DROME00481
OG0006293	SACKO_20678	DROME15892
OG0006294	SACKO_33988	DROME17637
OG0006295	SACKO_07537	DROME09339
OG0006296	SACKO_21974	DROME18450, DROME18451, DROME18457, DROME01938
OG0006297	SACKO_02405	DROME14064
OG0006298	SACKO_07970	DROME10104, DROME10103
