Orthogroup	SACKO_ok	SCHMD
OG0005562	SACKO_06271	SCHMD14801, SCHMD19132
OG0005563	SACKO_30658	SCHMD12379
OG0005564	SACKO_00752	SCHMD20152, SCHMD14971
OG0005565	SACKO_16687	SCHMD16708, SCHMD23869
OG0005566	SACKO_01297	SCHMD17800
OG0005569	SACKO_00916	SCHMD15349, SCHMD15348, SCHMD27807, SCHMD16087
OG0005570	SACKO_28247	SCHMD09421, SCHMD03639
OG0005571	SACKO_26507	SCHMD16695
OG0005572	SACKO_18484	SCHMD20141, SCHMD18179, SCHMD24827, SCHMD20142
OG0005573	SACKO_03627	SCHMD02930
OG0005574	SACKO_29223	SCHMD12377
OG0005575	SACKO_01309	SCHMD29678
OG0005576	SACKO_21079	SCHMD07029
OG0005580	SACKO_32241	SCHMD13326
OG0005581	SACKO_05756	SCHMD04114
OG0005582	SACKO_11957	SCHMD14269
OG0005586	SACKO_10058	SCHMD06799
OG0005588	SACKO_15359, SACKO_15939	SCHMD14537
OG0005589	SACKO_15373, SACKO_21636	SCHMD00570
OG0005590	SACKO_28510	SCHMD00931
OG0005590	SACKO_28504	SCHMD15965
OG0005592	SACKO_05334	SCHMD29641, SCHMD06507
OG0005594	SACKO_34086	SCHMD01628
OG0005596	SACKO_02729	SCHMD05215
OG0005597	SACKO_33504	SCHMD15948
OG0005598	SACKO_05099	SCHMD28546, SCHMD03623
OG0005599	SACKO_26088	SCHMD02438
OG0005600	SACKO_12141	SCHMD16041
OG0005601	SACKO_21184, SACKO_21186	SCHMD00451
OG0005603	SACKO_25273	SCHMD21236, SCHMD25008
OG0005604	SACKO_31223	SCHMD13641, SCHMD16141
OG0005605	SACKO_01319, SACKO_03474	SCHMD17079
OG0005609	SACKO_17434	SCHMD10661, SCHMD10660
OG0005610	SACKO_12766	SCHMD05436, SCHMD09492
OG0005611	SACKO_26253	SCHMD22528, SCHMD19557
OG0005612	SACKO_09079	SCHMD03692
OG0005613	SACKO_09102	SCHMD01673
OG0005614	SACKO_17679	SCHMD23859
OG0005615	SACKO_32178	SCHMD24965, SCHMD20148
OG0005616	SACKO_28322	SCHMD20956
OG0005617	SACKO_18049	SCHMD04518
OG0005618	SACKO_32291	SCHMD19841
OG0005620	SACKO_29798	SCHMD00996
OG0005621	SACKO_01271	SCHMD08358, SCHMD08356, SCHMD08355
OG0005622	SACKO_09157, SACKO_17448	SCHMD09799
OG0005623	SACKO_12365	SCHMD04874
OG0005624	SACKO_07954	SCHMD03490, SCHMD03489
OG0005625	SACKO_21472	SCHMD01610
OG0005626	SACKO_18302	SCHMD07068
OG0005627	SACKO_15889	SCHMD08756
OG0005629	SACKO_26659	SCHMD09552
OG0005630	SACKO_31853	SCHMD01646
OG0005632	SACKO_13716	SCHMD14616, SCHMD19534
OG0005633	SACKO_19394	SCHMD07099
OG0005634	SACKO_10990	SCHMD20586
OG0005636	SACKO_04529	SCHMD19328, SCHMD18481
OG0005637	SACKO_15408	SCHMD23112
OG0005639	SACKO_25991	SCHMD09530, SCHMD10496, SCHMD12358, SCHMD29579
OG0005642	SACKO_26072	SCHMD13411
OG0005643	SACKO_31382, SACKO_23985	SCHMD13075
OG0005644	SACKO_25402	SCHMD04718
OG0005645	SACKO_13632	SCHMD11674, SCHMD16661, SCHMD19452, SCHMD20295, SCHMD17665
OG0005649	SACKO_24271	SCHMD08195, SCHMD22964
OG0005652	SACKO_07569	SCHMD16380, SCHMD06971
OG0005681	SACKO_13496	SCHMD11619
OG0005685	SACKO_08440	SCHMD11471
OG0005690	SACKO_11841	SCHMD02487
OG0005691	SACKO_12677	SCHMD28962, SCHMD26506
OG0005692	SACKO_20143	SCHMD02679
OG0005696	SACKO_04316	SCHMD00584
OG0005697	SACKO_13957	SCHMD05678
OG0005701	SACKO_25586	SCHMD02012
OG0005702	SACKO_30598	SCHMD14141
OG0005703	SACKO_25031	SCHMD17404
OG0005704	SACKO_20811	SCHMD11470
OG0005707	SACKO_21284	SCHMD05853
OG0005712	SACKO_22619	SCHMD07067
OG0005714	SACKO_22085	SCHMD01804
OG0005715	SACKO_15794, SACKO_29814	SCHMD12420, SCHMD17206
OG0005718	SACKO_26942, SACKO_32337	SCHMD10737
OG0005720	SACKO_23565	SCHMD22971
OG0005721	SACKO_11802	SCHMD19295, SCHMD23759, SCHMD06424
OG0005723	SACKO_26449	SCHMD06963
OG0005724	SACKO_24067	SCHMD16415, SCHMD22314
OG0005727	SACKO_07754	SCHMD10634, SCHMD08590
OG0005728	SACKO_25048	SCHMD03714
OG0005729	SACKO_05332	SCHMD24969
OG0005732	SACKO_33573	SCHMD17368, SCHMD29400, SCHMD29134
OG0005733	SACKO_21812	SCHMD03723
OG0005734	SACKO_04616	SCHMD02857
OG0005735	SACKO_24989	SCHMD03043
OG0005737	SACKO_17502	SCHMD03849
OG0005740	SACKO_28040	SCHMD24212, SCHMD05560
OG0005744	SACKO_16700	SCHMD03440, SCHMD17406
OG0005745	SACKO_22030	SCHMD00316, SCHMD12070
OG0005746	SACKO_24213	SCHMD18087
OG0005748	SACKO_33793, SACKO_13249	SCHMD10607
OG0005749	SACKO_08289	SCHMD01444, SCHMD00011
OG0005750	SACKO_16122	SCHMD13471, SCHMD16445
OG0005754	SACKO_03368	SCHMD05803
OG0005755	SACKO_07621, SACKO_11423	SCHMD12048
OG0005757	SACKO_29014	SCHMD07565
OG0005758	SACKO_33511	SCHMD02273
OG0005761	SACKO_03772	SCHMD17717
OG0005762	SACKO_33802	SCHMD02446
OG0005763	SACKO_08702	SCHMD07552
OG0005764	SACKO_07393	SCHMD24702
OG0005765	SACKO_23575	SCHMD18072, SCHMD07191
OG0005770	SACKO_13509	SCHMD08433, SCHMD15883
OG0005771	SACKO_26039	SCHMD04988
OG0005772	SACKO_06018	SCHMD05049
OG0005774	SACKO_32502	SCHMD08709
OG0005775	SACKO_28775	SCHMD29828
OG0005776	SACKO_10034	SCHMD03919
OG0005779	SACKO_22033	SCHMD09046
OG0005781	SACKO_14828	SCHMD12803, SCHMD19512, SCHMD12804
OG0005783	SACKO_12747	SCHMD10823
OG0005788	SACKO_22776	SCHMD17492
OG0005789	SACKO_01797	SCHMD07616, SCHMD07618
OG0005790	SACKO_11653	SCHMD05737, SCHMD05738
OG0005791	SACKO_07354	SCHMD25739
OG0005793	SACKO_32350	SCHMD01801
OG0005795	SACKO_22109	SCHMD13893
OG0005796	SACKO_27665, SACKO_27666	SCHMD07390
OG0005797	SACKO_10267	SCHMD07039
OG0005799	SACKO_15318	SCHMD10267
OG0005800	SACKO_15364	SCHMD00983
OG0005801	SACKO_04909	SCHMD02270
OG0005802	SACKO_26482	SCHMD00774
OG0005803	SACKO_31550	SCHMD20737
OG0005804	SACKO_32779	SCHMD08064, SCHMD11360
OG0005806	SACKO_10195	SCHMD15358
OG0005809	SACKO_13149, SACKO_08182	SCHMD00240
OG0005811	SACKO_17687	SCHMD09652
OG0005812	SACKO_09960	SCHMD11310
OG0005813	SACKO_16197	SCHMD26029, SCHMD16035, SCHMD18052
OG0005814	SACKO_08863	SCHMD01776
OG0005815	SACKO_03784	SCHMD14928, SCHMD17547
OG0005816	SACKO_04354	SCHMD28319
OG0005817	SACKO_19421	SCHMD05597, SCHMD01856
OG0005818	SACKO_33164	SCHMD14723, SCHMD19379, SCHMD27466, SCHMD22502, SCHMD28815
OG0005823	SACKO_21213	SCHMD08649
OG0005824	SACKO_09679	SCHMD01009
OG0005828	SACKO_02208	SCHMD21164, SCHMD18882
OG0005829	SACKO_30435	SCHMD10491
OG0005831	SACKO_24491	SCHMD04560
OG0005835	SACKO_27487	SCHMD06972
OG0005836	SACKO_33605	SCHMD24405, SCHMD15794, SCHMD14431
OG0005837	SACKO_00129	SCHMD28753
OG0005840	SACKO_05579	SCHMD07247
OG0005842	SACKO_28891	SCHMD15622
OG0005843	SACKO_05478	SCHMD06491
OG0005845	SACKO_23611	SCHMD05449
OG0005846	SACKO_17723	SCHMD28275, SCHMD12099
OG0005847	SACKO_02307, SACKO_02332	SCHMD14907
OG0005848	SACKO_27241	SCHMD10194, SCHMD07261
OG0005849	SACKO_22878	SCHMD07252
OG0005850	SACKO_22848	SCHMD04093
OG0005851	SACKO_23217	SCHMD25831, SCHMD26851
OG0005852	SACKO_18539	SCHMD02557
OG0005853	SACKO_18054	SCHMD29663, SCHMD04997
OG0005854	SACKO_23313	SCHMD19253, SCHMD17372
OG0005856	SACKO_09159	SCHMD06135
OG0005858	SACKO_07771, SACKO_10186	SCHMD20485
OG0005860	SACKO_01106	SCHMD03591
OG0005863	SACKO_24461	SCHMD02497
OG0005864	SACKO_10525	SCHMD10925
OG0005865	SACKO_07232	SCHMD16590, SCHMD23703, SCHMD10054
OG0005866	SACKO_32135	SCHMD03734
OG0005869	SACKO_23956	SCHMD26507, SCHMD23591
OG0005870	SACKO_22447	SCHMD09476
OG0005871	SACKO_09273	SCHMD00778
OG0005874	SACKO_22821	SCHMD05420
OG0005875	SACKO_17119	SCHMD00264
OG0005876	SACKO_06162	SCHMD17997, SCHMD16591
OG0005877	SACKO_25631	SCHMD25314
OG0005880	SACKO_23727	SCHMD04126
OG0005882	SACKO_08332, SACKO_26191	SCHMD00272, SCHMD00273
OG0005883	SACKO_00962	SCHMD01141
OG0005886	SACKO_05225	SCHMD18383
OG0005887	SACKO_02721	SCHMD01687
OG0005888	SACKO_05779, SACKO_10273	SCHMD13482
OG0005889	SACKO_27899	SCHMD11972
OG0005890	SACKO_04667	SCHMD09184, SCHMD12140
OG0005891	SACKO_02773	SCHMD26926
OG0005892	SACKO_15663	SCHMD08931, SCHMD12929
OG0005895	SACKO_20290	SCHMD12191
OG0005897	SACKO_12088	SCHMD08042
OG0005899	SACKO_33726	SCHMD12882
OG0005899	SACKO_00286	SCHMD12880
OG0005900	SACKO_00516	SCHMD03686
OG0005901	SACKO_01806	SCHMD15462
OG0005903	SACKO_25325	SCHMD00050
OG0005909	SACKO_09181	SCHMD20781
OG0005910	SACKO_16805	SCHMD09520, SCHMD06408
OG0005913	SACKO_01375	SCHMD08000
OG0005917	SACKO_10286	SCHMD29553, SCHMD28782
OG0005918	SACKO_13647	SCHMD16076, SCHMD19461
OG0005919	SACKO_18340	SCHMD24140, SCHMD26763
OG0005921	SACKO_27138	SCHMD20283
OG0005922	SACKO_01240, SACKO_10758	SCHMD00392
OG0005923	SACKO_05083	SCHMD07170
OG0005924	SACKO_26745	SCHMD07545
OG0005926	SACKO_16381	SCHMD04836
OG0005927	SACKO_31242	SCHMD05874
OG0005928	SACKO_22454	SCHMD22733, SCHMD16359
OG0005929	SACKO_15222	SCHMD10353, SCHMD25481, SCHMD18026
OG0005930	SACKO_11820, SACKO_29248	SCHMD12780
OG0005932	SACKO_20520	SCHMD11131, SCHMD00511
OG0005933	SACKO_09364	SCHMD09471
OG0005935	SACKO_15490	SCHMD06109
OG0005936	SACKO_11879	SCHMD24148, SCHMD16917
OG0005937	SACKO_23591, SACKO_25218	SCHMD13453
OG0005939	SACKO_22133	SCHMD09857
OG0005940	SACKO_08768	SCHMD20079
OG0005942	SACKO_22565	SCHMD23166
OG0005946	SACKO_26614	SCHMD17764, SCHMD14112
OG0005947	SACKO_32740	SCHMD04554
OG0005948	SACKO_24060	SCHMD05630
OG0005949	SACKO_07745	SCHMD04688
OG0005952	SACKO_19471	SCHMD14057
OG0005955	SACKO_28944	SCHMD28997
OG0005956	SACKO_16011	SCHMD02817
OG0005959	SACKO_15778	SCHMD19013
OG0005963	SACKO_33111	SCHMD01826
OG0005965	SACKO_03375	SCHMD08437
OG0005966	SACKO_27524	SCHMD21323, SCHMD27755
OG0005967	SACKO_24909	SCHMD05472
OG0005969	SACKO_08901	SCHMD09557
OG0005970	SACKO_20986	SCHMD01213
OG0005971	SACKO_32894, SACKO_12818	SCHMD02682
OG0005973	SACKO_29548	SCHMD13962
OG0005974	SACKO_19798	SCHMD07776
OG0005977	SACKO_18044	SCHMD05711
OG0005978	SACKO_07717	SCHMD07295, SCHMD07297
OG0005979	SACKO_04842	SCHMD12835, SCHMD02124
OG0005982	SACKO_12190	SCHMD25871, SCHMD22233
OG0005984	SACKO_27458	SCHMD15039, SCHMD22394
OG0005986	SACKO_22136	SCHMD08044
OG0005987	SACKO_17121	SCHMD00944
OG0005989	SACKO_11015, SACKO_28867	SCHMD16692, SCHMD13968, SCHMD16691
OG0005993	SACKO_02631	SCHMD11427, SCHMD18715
OG0005994	SACKO_21538, SACKO_21483	SCHMD29551, SCHMD27858
OG0005995	SACKO_26470	SCHMD08037
OG0005998	SACKO_31368	SCHMD02380, SCHMD09950
OG0006000	SACKO_31601	SCHMD01538
OG0006001	SACKO_12304	SCHMD09797
OG0006002	SACKO_16810	SCHMD03942
OG0006003	SACKO_00499	SCHMD28801, SCHMD05202
OG0006005	SACKO_08247	SCHMD22182, SCHMD08878
OG0006009	SACKO_05159	SCHMD19529
OG0006010	SACKO_07536	SCHMD15502
OG0006011	SACKO_30182	SCHMD19974, SCHMD20066
OG0006012	SACKO_05109	SCHMD04480, SCHMD08297, SCHMD18940
OG0006031	SACKO_24251	SCHMD16657
OG0006062	SACKO_09272	SCHMD24107
OG0006063	SACKO_06438	SCHMD23310, SCHMD03030
OG0006064	SACKO_10725	SCHMD10442
OG0006065	SACKO_00789	SCHMD02636
OG0006066	SACKO_06398	SCHMD10156
OG0006070	SACKO_03198	SCHMD12482, SCHMD20456
OG0006074	SACKO_00950	SCHMD10253
OG0006075	SACKO_27251	SCHMD09391
OG0006079	SACKO_12072	SCHMD04495, SCHMD03358, SCHMD04497
OG0006081	SACKO_08855, SACKO_16819	SCHMD03767, SCHMD03768
OG0006083	SACKO_23684	SCHMD05588
OG0006084	SACKO_07092	SCHMD04050
OG0006085	SACKO_08320	SCHMD06820, SCHMD25134
OG0006087	SACKO_11692	SCHMD02837
OG0006094	SACKO_16818	SCHMD22247
OG0006095	SACKO_21352	SCHMD01933
OG0006097	SACKO_31531	SCHMD02082
OG0006098	SACKO_05301	SCHMD03761
OG0006099	SACKO_28696	SCHMD01333, SCHMD00446
OG0006100	SACKO_12123	SCHMD13497
OG0006101	SACKO_31977	SCHMD20998, SCHMD13053
OG0006102	SACKO_23446	SCHMD05671
OG0006104	SACKO_15560	SCHMD02621
OG0006106	SACKO_05387	SCHMD07924
OG0006108	SACKO_08204	SCHMD01135
OG0006111	SACKO_20394	SCHMD08002
OG0006112	SACKO_18993	SCHMD08098
OG0006113	SACKO_09698, SACKO_09709	SCHMD19939, SCHMD12223
OG0006115	SACKO_08984	SCHMD11076, SCHMD17247
OG0006116	SACKO_09058	SCHMD23071, SCHMD20841
OG0006118	SACKO_00183	SCHMD01132
OG0006119	SACKO_20537	SCHMD11970
OG0006120	SACKO_30278	SCHMD01574
OG0006121	SACKO_10310	SCHMD07418
OG0006122	SACKO_25589	SCHMD04954
OG0006123	SACKO_16618	SCHMD01986
OG0006124	SACKO_03686	SCHMD06412
OG0006125	SACKO_32349	SCHMD18618
OG0006127	SACKO_19052, SACKO_19045	SCHMD21305
OG0006128	SACKO_16357	SCHMD10897
OG0006129	SACKO_30593, SACKO_28304	SCHMD29479, SCHMD20406, SCHMD23249
OG0006134	SACKO_29020	SCHMD03678
OG0006136	SACKO_27120	SCHMD24287, SCHMD09864
OG0006137	SACKO_03643	SCHMD12111, SCHMD06962
OG0006141	SACKO_06850	SCHMD14525
OG0006144	SACKO_15295	SCHMD00428, SCHMD04861
OG0006145	SACKO_16961	SCHMD01605
OG0006146	SACKO_10544	SCHMD09246
OG0006147	SACKO_23703	SCHMD22070
OG0006148	SACKO_27009	SCHMD13560, SCHMD22230
OG0006152	SACKO_21514	SCHMD06866
OG0006153	SACKO_24238	SCHMD01641
OG0006155	SACKO_10981	SCHMD16795, SCHMD26962
OG0006156	SACKO_00045	SCHMD29805, SCHMD27333, SCHMD28193, SCHMD01937
OG0006158	SACKO_04023	SCHMD08900
OG0006159	SACKO_13495, SACKO_19097	SCHMD22266
OG0006160	SACKO_33773	SCHMD05454
OG0006163	SACKO_11765	SCHMD15384
OG0006164	SACKO_12121	SCHMD06001
OG0006165	SACKO_23329	SCHMD04333
OG0006165	SACKO_23337	SCHMD04332
OG0006167	SACKO_10292	SCHMD07995
OG0006168	SACKO_32294	SCHMD15829, SCHMD10612, SCHMD12485
OG0006169	SACKO_10416	SCHMD23567
OG0006171	SACKO_11951	SCHMD11398
OG0006172	SACKO_19396	SCHMD10620, SCHMD16388
OG0006177	SACKO_28221	SCHMD21293
OG0006180	SACKO_17407	SCHMD14399, SCHMD04884
OG0006181	SACKO_06134	SCHMD26424, SCHMD08051, SCHMD08084
OG0006183	SACKO_28026	SCHMD11899
OG0006184	SACKO_05697	SCHMD09309
OG0006185	SACKO_13993	SCHMD16220, SCHMD19381
OG0006186	SACKO_31282	SCHMD00394
OG0006187	SACKO_24252	SCHMD19315, SCHMD19316, SCHMD07885
OG0006188	SACKO_07194	SCHMD05423
OG0006189	SACKO_33366	SCHMD01559
OG0006191	SACKO_21296	SCHMD07313
OG0006192	SACKO_01391	SCHMD08338, SCHMD08339
OG0006196	SACKO_30856	SCHMD07676
OG0006199	SACKO_06227	SCHMD04415, SCHMD04413
OG0006202	SACKO_15491, SACKO_16355	SCHMD08868
OG0006204	SACKO_10202	SCHMD16863
OG0006205	SACKO_31370	SCHMD14314
OG0006208	SACKO_08608	SCHMD04966, SCHMD00445, SCHMD12901, SCHMD05749
OG0006209	SACKO_24255	SCHMD08326, SCHMD23138
OG0006215	SACKO_27443	SCHMD09656
OG0006216	SACKO_24474	SCHMD09510
OG0006217	SACKO_07207	SCHMD21927, SCHMD16840
OG0006219	SACKO_20869	SCHMD06440
OG0006220	SACKO_19675	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957
OG0006222	SACKO_07689	SCHMD18003, SCHMD26063, SCHMD27714, SCHMD25999
OG0006224	SACKO_33216	SCHMD00469
OG0006226	SACKO_33531	SCHMD17067, SCHMD16763
OG0006227	SACKO_00360	SCHMD16189, SCHMD22872, SCHMD24494
OG0006229	SACKO_15856	SCHMD17318, SCHMD23866
OG0006230	SACKO_09576	SCHMD02493
OG0006232	SACKO_14279	SCHMD02032
OG0006233	SACKO_11025	SCHMD06980
OG0006234	SACKO_00141	SCHMD13683, SCHMD14118
OG0006235	SACKO_05415, SACKO_07827	SCHMD04538
OG0006239	SACKO_26765	SCHMD01406
OG0006240	SACKO_29884	SCHMD29814
OG0006246	SACKO_02460	SCHMD00484
OG0006247	SACKO_04844	SCHMD22174
OG0006248	SACKO_29941	SCHMD12206, SCHMD10060
OG0006249	SACKO_12077, SACKO_06923	SCHMD14060, SCHMD13478, SCHMD08757
OG0006250	SACKO_33637	SCHMD16390
OG0006252	SACKO_31106	SCHMD16745, SCHMD16993
OG0006253	SACKO_22373	SCHMD09135
OG0006254	SACKO_27243	SCHMD04705, SCHMD29411
OG0006258	SACKO_33663, SACKO_28085	SCHMD05887
OG0006259	SACKO_08122	SCHMD06837
OG0006260	SACKO_01212	SCHMD09985, SCHMD17439
OG0006261	SACKO_07532	SCHMD24384
OG0006263	SACKO_23315	SCHMD00121
OG0006267	SACKO_17470	SCHMD03685
OG0006268	SACKO_21851	SCHMD06847
OG0006269	SACKO_23723	SCHMD04606
OG0006271	SACKO_31553	SCHMD07857
OG0006275	SACKO_08975	SCHMD29462, SCHMD24813, SCHMD16649
OG0006277	SACKO_31185	SCHMD24774
OG0006279	SACKO_18919	SCHMD04231
OG0006280	SACKO_03118	SCHMD15524, SCHMD19210
OG0006281	SACKO_26666	SCHMD02340
OG0006282	SACKO_23844	SCHMD08230
OG0006283	SACKO_11202	SCHMD06325
OG0006284	SACKO_01400	SCHMD20607, SCHMD19598
OG0006285	SACKO_22768, SACKO_34081	SCHMD01607, SCHMD01606
OG0006286	SACKO_27133	SCHMD01297, SCHMD01298
OG0006287	SACKO_22159	SCHMD02771
OG0006289	SACKO_31445	SCHMD08039
OG0006290	SACKO_04601	SCHMD00955
OG0006291	SACKO_23043	SCHMD09043
OG0006293	SACKO_20678	SCHMD16297
OG0006294	SACKO_33988	SCHMD15450, SCHMD16229
OG0006295	SACKO_07537	SCHMD02966
OG0006297	SACKO_02405	SCHMD09759
OG0006298	SACKO_07970	SCHMD01046, SCHMD24624
OG0006301	SACKO_14640	SCHMD09923
OG0006304	SACKO_03519	SCHMD06368
OG0006305	SACKO_24057	SCHMD12627
OG0006306	SACKO_04334	SCHMD12510, SCHMD15396
OG0006309	SACKO_13569	SCHMD24369, SCHMD08923
OG0006311	SACKO_26809	SCHMD23312
OG0006313	SACKO_20864	SCHMD09169
OG0006314	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316, SACKO_33868, SACKO_33834	SCHMD08096
OG0006315	SACKO_05661	SCHMD05407
OG0006316	SACKO_05383	SCHMD26139, SCHMD20052
OG0006319	SACKO_09566	SCHMD10541, SCHMD13166
OG0006321	SACKO_05259	SCHMD08365
OG0006322	SACKO_08927	SCHMD10221
OG0006323	SACKO_26923	SCHMD04105
OG0006325	SACKO_04682	SCHMD16004
OG0006327	SACKO_19203, SACKO_13310	SCHMD15773
OG0006329	SACKO_30287	SCHMD08342
OG0006330	SACKO_08726	SCHMD08411
OG0006331	SACKO_31398	SCHMD09182, SCHMD12138
OG0006332	SACKO_08811	SCHMD14581
OG0006334	SACKO_00491	SCHMD05752, SCHMD05753
OG0006335	SACKO_22904, SACKO_22906	SCHMD11650, SCHMD08469
OG0006337	SACKO_19367	SCHMD11987, SCHMD11989
OG0006340	SACKO_06436	SCHMD19432
OG0006341	SACKO_03883	SCHMD05125
OG0006344	SACKO_19343, SACKO_19339	SCHMD21084, SCHMD09358
OG0006347	SACKO_06194	SCHMD07723
OG0006349	SACKO_07506	SCHMD05182
OG0006350	SACKO_16257	SCHMD09296
OG0006351	SACKO_11606	SCHMD06816
OG0006352	SACKO_14534	SCHMD07373
OG0006353	SACKO_28090	SCHMD10639
OG0006360	SACKO_25975	SCHMD08060
OG0006362	SACKO_15563	SCHMD03337
OG0006363	SACKO_19522, SACKO_21880	SCHMD19238
OG0006364	SACKO_17091	SCHMD06510, SCHMD06511
OG0006365	SACKO_13003	SCHMD14860
OG0006370	SACKO_29230	SCHMD28920
OG0006372	SACKO_18473, SACKO_17152	SCHMD07447
OG0006373	SACKO_15170, SACKO_10064	SCHMD11946
OG0006375	SACKO_15548	SCHMD00652
OG0006376	SACKO_17514	SCHMD06608
OG0006377	SACKO_19723	SCHMD10116
OG0006379	SACKO_17686, SACKO_17696	SCHMD18267
OG0006381	SACKO_33730	SCHMD24227, SCHMD16114
OG0006383	SACKO_16569	SCHMD26033, SCHMD18774
OG0006386	SACKO_01546	SCHMD13835, SCHMD19804
OG0006387	SACKO_32566, SACKO_32560	SCHMD14692
OG0006392	SACKO_04750	SCHMD15116, SCHMD12579
OG0006401	SACKO_27260	SCHMD19581, SCHMD26470
OG0006402	SACKO_22620	SCHMD13826, SCHMD09114
OG0006408	SACKO_11973	SCHMD11225
OG0006414	SACKO_15972	SCHMD18742
OG0006416	SACKO_08098, SACKO_08096	SCHMD03354
OG0006443	SACKO_32632	SCHMD12255, SCHMD24636, SCHMD25778
OG0006448	SACKO_32439	SCHMD18654
OG0006449	SACKO_08483	SCHMD06362
OG0006452	SACKO_00311	SCHMD23102, SCHMD15046
OG0006454	SACKO_15044	SCHMD07698, SCHMD07699
OG0006456	SACKO_08294	SCHMD11711, SCHMD17298, SCHMD12535
OG0006457	SACKO_20814, SACKO_07052	SCHMD16313
OG0006459	SACKO_12069	SCHMD21368
OG0006461	SACKO_26093	SCHMD19693, SCHMD11861
OG0006462	SACKO_19260	SCHMD07729
OG0006463	SACKO_29245	SCHMD07130
OG0006464	SACKO_17838	SCHMD12787, SCHMD19777
OG0006465	SACKO_05184	SCHMD28077, SCHMD07507
OG0006469	SACKO_01034	SCHMD02780
OG0006470	SACKO_26991	SCHMD16861
OG0006472	SACKO_22346, SACKO_33761	SCHMD23852, SCHMD12162
OG0006474	SACKO_07123	SCHMD03155, SCHMD23229, SCHMD24070
OG0006475	SACKO_09202	SCHMD12763
OG0006476	SACKO_06810	SCHMD29103, SCHMD25388
OG0006478	SACKO_19718	SCHMD01744
OG0006479	SACKO_05515	SCHMD20030
OG0006480	SACKO_32951	SCHMD01088
OG0006481	SACKO_32596	SCHMD02855
OG0006482	SACKO_25746	SCHMD06492
OG0006486	SACKO_14101	SCHMD12934, SCHMD02395
OG0006488	SACKO_14602	SCHMD29514, SCHMD21588
OG0006490	SACKO_01171	SCHMD00433
OG0006494	SACKO_08429	SCHMD05497, SCHMD09968, SCHMD23299, SCHMD09967
OG0006501	SACKO_33438	SCHMD05406
OG0006503	SACKO_26135	SCHMD07908
OG0006504	SACKO_09824	SCHMD04702, SCHMD29580
OG0006505	SACKO_28225	SCHMD08554, SCHMD08796
OG0006507	SACKO_14097	SCHMD22063
OG0006509	SACKO_24087	SCHMD13705
OG0006510	SACKO_30732	SCHMD11921
OG0006511	SACKO_30734	SCHMD03048
OG0006512	SACKO_22144	SCHMD12217, SCHMD11205
OG0006514	SACKO_14410	SCHMD08264
OG0006515	SACKO_02186	SCHMD03249
OG0006517	SACKO_31036	SCHMD00950
OG0006518	SACKO_14657	SCHMD03959
OG0006519	SACKO_09142, SACKO_31680	SCHMD25528
OG0006520	SACKO_30114	SCHMD00155
OG0006521	SACKO_24600, SACKO_11021	SCHMD14196
OG0006523	SACKO_32390	SCHMD12246, SCHMD13301
OG0006525	SACKO_26613	SCHMD21904
OG0006526	SACKO_29622	SCHMD14233
OG0006527	SACKO_17317	SCHMD10447, SCHMD13054
OG0006528	SACKO_02110	SCHMD09670
OG0006531	SACKO_27297	SCHMD00423, SCHMD00419
OG0006532	SACKO_08016, SACKO_03819	SCHMD27245
OG0006533	SACKO_33047	SCHMD18625
OG0006536	SACKO_33595	SCHMD28548
OG0006537	SACKO_31057	SCHMD07012
OG0006538	SACKO_18227	SCHMD09434
OG0006542	SACKO_30115	SCHMD07956
OG0006543	SACKO_04274	SCHMD05909
OG0006544	SACKO_23966	SCHMD05488
OG0006545	SACKO_27776	SCHMD08819
OG0006546	SACKO_31477	SCHMD22666, SCHMD26503
OG0006547	SACKO_04980	SCHMD01454
OG0006548	SACKO_27805	SCHMD28704
OG0006549	SACKO_26105	SCHMD07432
OG0006550	SACKO_32798	SCHMD05608
OG0006552	SACKO_18574, SACKO_07811	SCHMD16090
OG0006553	SACKO_15568	SCHMD03817
OG0006554	SACKO_31239	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	SACKO_06012	SCHMD10898, SCHMD08118
OG0006557	SACKO_08582	SCHMD15751
OG0006561	SACKO_09099	SCHMD07629
OG0006563	SACKO_15320	SCHMD08352
OG0006564	SACKO_05452	SCHMD15011
OG0006566	SACKO_22731	SCHMD10136, SCHMD13813
OG0006567	SACKO_20834	SCHMD25728, SCHMD21897
OG0006571	SACKO_32504	SCHMD00180, SCHMD27487
OG0006573	SACKO_24507	SCHMD10554
OG0006574	SACKO_15526	SCHMD18201
OG0006579	SACKO_12197	SCHMD11335, SCHMD14843
OG0006583	SACKO_04792	SCHMD08738
OG0006586	SACKO_27236	SCHMD14590
OG0006588	SACKO_23697	SCHMD29130
OG0006590	SACKO_19100	SCHMD02740
OG0006593	SACKO_23846	SCHMD08560
OG0006594	SACKO_03277	SCHMD00507
OG0006595	SACKO_12199, SACKO_00535	SCHMD08252
OG0006596	SACKO_19957	SCHMD05657
OG0006597	SACKO_30631, SACKO_30596	SCHMD04098
OG0006598	SACKO_00853	SCHMD23134
OG0006599	SACKO_29697	SCHMD28680
OG0006603	SACKO_26785	SCHMD13311, SCHMD24906
OG0006604	SACKO_07557	SCHMD12610
