Orthogroup	SACKO_ok	NEMVE
OG0007348	SACKO_03593	NEMVE25081
OG0007349	SACKO_10188	NEMVE24138
OG0007351	SACKO_11196	NEMVE15176
OG0007352	SACKO_07748	NEMVE22263
OG0007353	SACKO_16413	NEMVE09891
OG0007354	SACKO_06474	NEMVE12447, NEMVE22312
OG0007355	SACKO_03780	NEMVE26015, NEMVE24494
OG0007356	SACKO_16209	NEMVE22435
OG0007357	SACKO_11982	NEMVE03442
OG0007360	SACKO_02884	NEMVE13667
OG0007361	SACKO_22476	NEMVE21896
OG0007363	SACKO_14533	NEMVE07823
OG0007364	SACKO_04078	NEMVE14072
OG0007365	SACKO_20999	NEMVE02500
OG0007366	SACKO_15845	NEMVE10651
OG0007367	SACKO_27045	NEMVE14913
OG0007368	SACKO_03601	NEMVE21985
OG0007369	SACKO_30325	NEMVE09186, NEMVE04959
OG0007370	SACKO_19093	NEMVE24854
OG0007371	SACKO_13724	NEMVE22865
OG0007372	SACKO_04765	NEMVE14160
OG0007373	SACKO_01409	NEMVE22902
OG0007374	SACKO_12783	NEMVE10037
OG0007376	SACKO_30158	NEMVE14158
OG0007377	SACKO_03931	NEMVE01324
OG0007378	SACKO_28900	NEMVE23117
OG0007381	SACKO_28784	NEMVE23101
OG0007382	SACKO_05172	NEMVE14758
OG0007383	SACKO_33853	NEMVE20839
OG0007385	SACKO_04570	NEMVE14990
OG0007386	SACKO_01652	NEMVE13865, NEMVE00269
OG0007387	SACKO_09468	NEMVE23956
OG0007388	SACKO_14877	NEMVE05194
OG0007389	SACKO_26727	NEMVE25345
OG0007390	SACKO_33338, SACKO_33332	NEMVE24823
OG0007391	SACKO_21964	NEMVE08201
OG0007392	SACKO_27481	NEMVE13961
OG0007393	SACKO_14611	NEMVE00582, NEMVE21768
OG0007394	SACKO_03844	NEMVE22615
OG0007395	SACKO_31545	NEMVE17435
OG0007396	SACKO_26791	NEMVE15920
OG0007397	SACKO_15113	NEMVE09462
OG0007399	SACKO_31407	NEMVE09265
OG0007402	SACKO_04236	NEMVE14824
OG0007403	SACKO_01258	NEMVE18192
OG0007404	SACKO_22462	NEMVE24746
OG0007405	SACKO_04392	NEMVE13995
OG0007407	SACKO_29878	NEMVE14797
OG0007408	SACKO_14246	NEMVE08149
OG0007409	SACKO_14248	NEMVE13321
OG0007411	SACKO_17084	NEMVE14384
OG0007412	SACKO_32563	NEMVE08446
OG0007413	SACKO_07464	NEMVE22933
OG0007415	SACKO_12609	NEMVE22466
OG0007416	SACKO_12977	NEMVE04678
OG0007417	SACKO_18265	NEMVE08802
OG0007418	SACKO_04419	NEMVE25117
OG0007419	SACKO_18390	NEMVE14407
OG0007421	SACKO_24530	NEMVE01648
OG0007422	SACKO_18085	NEMVE06450
OG0007423	SACKO_05691	NEMVE09572
OG0007424	SACKO_04235	NEMVE07064
OG0007425	SACKO_04075	NEMVE01463
OG0007426	SACKO_07417	NEMVE25299
OG0007427	SACKO_06540	NEMVE11584, NEMVE11585
OG0007430	SACKO_33825	NEMVE21972
OG0007431	SACKO_10373	NEMVE22905
OG0007432	SACKO_30749	NEMVE23141
OG0007433	SACKO_22715	NEMVE14283, NEMVE02780
OG0007434	SACKO_33383	NEMVE21333
OG0007435	SACKO_30923	NEMVE14771, NEMVE22934
OG0007436	SACKO_26218	NEMVE08293
OG0007437	SACKO_25222	NEMVE06897
OG0007438	SACKO_00922	NEMVE24737
OG0007439	SACKO_29991	NEMVE02374, NEMVE20588
OG0007440	SACKO_10814	NEMVE21710
OG0007441	SACKO_14251	NEMVE10398
OG0007442	SACKO_27570	NEMVE22223
OG0007443	SACKO_05431	NEMVE25371
OG0007445	SACKO_00305	NEMVE24684
OG0007446	SACKO_21720	NEMVE14884
OG0007447	SACKO_20393	NEMVE15214
OG0007449	SACKO_11758	NEMVE18234
OG0007450	SACKO_02178	NEMVE01821, NEMVE07887
OG0007451	SACKO_11696	NEMVE09386
OG0007452	SACKO_14474	NEMVE00170, NEMVE13609
OG0007453	SACKO_27404	NEMVE13424
OG0007454	SACKO_17444	NEMVE14909
OG0007455	SACKO_20785	NEMVE14702
OG0007456	SACKO_29043	NEMVE06082
OG0007457	SACKO_15961	NEMVE19632, NEMVE25342
OG0007459	SACKO_17963	NEMVE25566
OG0007460	SACKO_17949	NEMVE14451
OG0007463	SACKO_30515	NEMVE20726, NEMVE22590
OG0007464	SACKO_02099	NEMVE24268
OG0007465	SACKO_29080, SACKO_32543	NEMVE17581, NEMVE22007
OG0007466	SACKO_24925	NEMVE22832
OG0007467	SACKO_15531	NEMVE21131
OG0007470	SACKO_27006	NEMVE24480
OG0007471	SACKO_29617	NEMVE23466
OG0007472	SACKO_03865	NEMVE14194
OG0007473	SACKO_32479	NEMVE21682
OG0007474	SACKO_11041	NEMVE18991
OG0007476	SACKO_28051, SACKO_29210	NEMVE15012
OG0007477	SACKO_32955	NEMVE05313
OG0007480	SACKO_24951, SACKO_07055	NEMVE13266
OG0007481	SACKO_31380	NEMVE22561
OG0007482	SACKO_14127	NEMVE13581
OG0007483	SACKO_08109	NEMVE08075
OG0007484	SACKO_15258	NEMVE06907
OG0007485	SACKO_05144	NEMVE25477
OG0007487	SACKO_21985	NEMVE19514
OG0007488	SACKO_30038	NEMVE24850
OG0007489	SACKO_17921	NEMVE13290
OG0007490	SACKO_14226	NEMVE24955
OG0007491	SACKO_28499, SACKO_28496	NEMVE15400
OG0007492	SACKO_12362	NEMVE12352
OG0007494	SACKO_33017	NEMVE13649
OG0007495	SACKO_02132	NEMVE14337
OG0007496	SACKO_31428	NEMVE05960
OG0007497	SACKO_06621, SACKO_06624	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	SACKO_12831	NEMVE11016, NEMVE12879
OG0007499	SACKO_02321	NEMVE18098
OG0007500	SACKO_06865	NEMVE22504
OG0007501	SACKO_28161	NEMVE15355
OG0007503	SACKO_18498	NEMVE11611
OG0007504	SACKO_24887	NEMVE23039
OG0007506	SACKO_09084	NEMVE22395
OG0007507	SACKO_12372	NEMVE25891
OG0007508	SACKO_33462, SACKO_17595	NEMVE14963
OG0007509	SACKO_09775	NEMVE17668
OG0007510	SACKO_33713	NEMVE05795
OG0007513	SACKO_26100	NEMVE25913
OG0007517	SACKO_15428	NEMVE22057
OG0007518	SACKO_23420	NEMVE14498
OG0007522	SACKO_01536	NEMVE14092
OG0007524	SACKO_31649	NEMVE19720
OG0007525	SACKO_33529	NEMVE07761
OG0007527	SACKO_19027	NEMVE24239
OG0007528	SACKO_03947	NEMVE16685, NEMVE16684
OG0007530	SACKO_23496	NEMVE07437, NEMVE00246, NEMVE11358, NEMVE20662, NEMVE00250, NEMVE11216, NEMVE10538, NEMVE11259, NEMVE10425, NEMVE00248, NEMVE09104, NEMVE10631, NEMVE11327, NEMVE13033, NEMVE17406, NEMVE10473, NEMVE10475, NEMVE10478, NEMVE11844, NEMVE02568
OG0007531	SACKO_32475	NEMVE14641
OG0007533	SACKO_09857	NEMVE25147
OG0007539	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760	NEMVE11229, NEMVE10534
OG0007548	SACKO_10526	NEMVE10764
OG0007582	SACKO_07951	NEMVE25110
OG0007583	SACKO_06128	NEMVE05002
OG0007586	SACKO_00312	NEMVE21958
OG0007587	SACKO_05614	NEMVE05439
OG0007589	SACKO_11244	NEMVE00133, NEMVE16108
OG0007591	SACKO_03097	NEMVE14305
OG0007592	SACKO_33691, SACKO_22355, SACKO_16990	NEMVE25777
OG0007593	SACKO_24740, SACKO_24750	NEMVE08761
OG0007595	SACKO_30826	NEMVE13188
OG0007597	SACKO_27307	NEMVE02017
OG0007600	SACKO_26367, SACKO_26359	NEMVE25474
OG0007601	SACKO_28761	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	SACKO_07011	NEMVE08220
OG0007603	SACKO_10669	NEMVE09888, NEMVE25916
OG0007604	SACKO_25768	NEMVE15922
OG0007605	SACKO_03702	NEMVE22713
OG0007606	SACKO_04022	NEMVE07882
OG0007607	SACKO_00869	NEMVE14803
OG0007608	SACKO_13781	NEMVE25259
OG0007609	SACKO_26161	NEMVE14141
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	NEMVE13618
OG0007612	SACKO_01553, SACKO_01534	NEMVE13493
OG0007613	SACKO_06224	NEMVE25112
OG0007614	SACKO_24609	NEMVE25043
OG0007615	SACKO_01232	NEMVE13394
OG0007616	SACKO_21264	NEMVE22755
OG0007618	SACKO_03711	NEMVE05717
OG0007619	SACKO_22280	NEMVE22719
OG0007621	SACKO_14513	NEMVE15854
OG0007622	SACKO_30364	NEMVE14178
OG0007623	SACKO_12653, SACKO_09103	NEMVE25451
OG0007624	SACKO_14810	NEMVE01610
OG0007625	SACKO_17972	NEMVE20190
OG0007625	SACKO_23115	NEMVE03404
OG0007626	SACKO_03616	NEMVE09273
OG0007628	SACKO_14537	NEMVE07362
OG0007629	SACKO_09383	NEMVE03312, NEMVE13373
OG0007631	SACKO_18917	NEMVE06747, NEMVE11236
OG0007632	SACKO_09374	NEMVE14960
OG0007633	SACKO_23538	NEMVE04946
OG0007634	SACKO_20090	NEMVE23401
OG0007637	SACKO_12029	NEMVE16744, NEMVE06908
OG0007638	SACKO_07783	NEMVE25858
OG0007640	SACKO_12075	NEMVE08959
OG0007643	SACKO_28502	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	SACKO_00394	NEMVE06297
OG0007646	SACKO_25081	NEMVE11980, NEMVE25514
OG0007647	SACKO_02077	NEMVE17951
OG0007648	SACKO_14781	NEMVE07012
OG0007649	SACKO_03387	NEMVE22367
OG0007650	SACKO_27113	NEMVE08861
OG0007651	SACKO_19390	NEMVE06271
OG0007652	SACKO_14558	NEMVE24675
OG0007653	SACKO_09123	NEMVE20290
OG0007654	SACKO_29392, SACKO_00412	NEMVE25572
OG0007656	SACKO_33780	NEMVE00479, NEMVE05622
OG0007657	SACKO_17563, SACKO_22870	NEMVE09719
OG0007658	SACKO_19832	NEMVE17719
OG0007659	SACKO_15000	NEMVE15005
OG0007660	SACKO_27436	NEMVE06829
OG0007661	SACKO_27799	NEMVE23648
OG0007661	SACKO_29428	NEMVE25165
OG0007663	SACKO_10239	NEMVE03506
OG0007664	SACKO_25907	NEMVE08366, NEMVE09875
OG0007666	SACKO_13425	NEMVE06300
OG0007667	SACKO_23245	NEMVE21308
OG0007669	SACKO_07965	NEMVE09329
OG0007670	SACKO_01689	NEMVE00374, NEMVE13235
OG0007672	SACKO_13888	NEMVE01018
OG0007674	SACKO_04017	NEMVE09137
OG0007675	SACKO_07485	NEMVE14230
OG0007676	SACKO_09344	NEMVE09075
OG0007679	SACKO_03418	NEMVE14614
OG0007680	SACKO_19963	NEMVE09957
OG0007681	SACKO_23100	NEMVE11266, NEMVE04177
OG0007683	SACKO_29303	NEMVE05155, NEMVE09112
OG0007684	SACKO_31399	NEMVE07913
OG0007685	SACKO_02336	NEMVE22475
OG0007687	SACKO_22730	NEMVE15064
OG0007688	SACKO_31215	NEMVE23866
OG0007689	SACKO_20190	NEMVE15533, NEMVE25163
OG0007690	SACKO_21477	NEMVE09407
OG0007691	SACKO_17993	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	SACKO_21757	NEMVE24948
OG0007694	SACKO_16387	NEMVE14461
OG0007695	SACKO_08133	NEMVE15957
OG0007696	SACKO_23616	NEMVE13808
OG0007697	SACKO_07583	NEMVE22701
OG0007698	SACKO_16983	NEMVE19391
OG0007699	SACKO_26965, SACKO_26971	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007700	SACKO_07734	NEMVE06383, NEMVE20983
OG0007701	SACKO_05449	NEMVE23722
OG0007702	SACKO_22135	NEMVE22678
OG0007703	SACKO_05214	NEMVE22465
OG0007704	SACKO_21329	NEMVE13360
OG0007705	SACKO_31826	NEMVE23373
OG0007707	SACKO_31111, SACKO_31070, SACKO_32555	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	SACKO_32858	NEMVE14576
OG0007709	SACKO_19206	NEMVE14284
OG0007711	SACKO_12258	NEMVE03458
OG0007711	SACKO_12263	NEMVE16976
OG0007712	SACKO_17853	NEMVE16922
OG0007713	SACKO_13553	NEMVE10952
OG0007714	SACKO_09495	NEMVE04698
OG0007715	SACKO_03292	NEMVE14423
OG0007716	SACKO_29379	NEMVE24083
OG0007717	SACKO_27159	NEMVE14630
OG0007718	SACKO_27314	NEMVE14642
OG0007720	SACKO_14737	NEMVE18653, NEMVE20099
OG0007721	SACKO_00359	NEMVE16202
OG0007722	SACKO_21315	NEMVE24674
OG0007725	SACKO_22785	NEMVE08931
OG0007727	SACKO_08785	NEMVE22125
OG0007728	SACKO_25994	NEMVE19501
OG0007729	SACKO_12242	NEMVE05917
OG0007730	SACKO_33885	NEMVE22534
OG0007731	SACKO_11005	NEMVE09241
OG0007733	SACKO_01172	NEMVE13390
OG0007734	SACKO_22438	NEMVE01827
OG0007735	SACKO_07149	NEMVE13740
OG0007737	SACKO_26505, SACKO_15698, SACKO_26501	NEMVE19984
OG0007739	SACKO_24318	NEMVE13651
OG0007740	SACKO_09899, SACKO_09916	NEMVE07649
OG0007741	SACKO_31482	NEMVE02338
OG0007743	SACKO_20056	NEMVE22363
OG0007744	SACKO_07961	NEMVE15801
OG0007745	SACKO_29321	NEMVE23484
OG0007746	SACKO_17938	NEMVE15823
OG0007747	SACKO_31683, SACKO_12801	NEMVE23082
OG0007748	SACKO_04761	NEMVE23336
OG0007749	SACKO_23696	NEMVE14299
OG0007750	SACKO_30938, SACKO_30936	NEMVE16263
OG0007751	SACKO_24128	NEMVE21679
OG0007752	SACKO_31962	NEMVE25084
OG0007753	SACKO_26393	NEMVE09762
OG0007754	SACKO_29412	NEMVE04608
OG0007756	SACKO_22252	NEMVE21769, NEMVE21203
OG0007757	SACKO_25858	NEMVE22374
OG0007758	SACKO_31444	NEMVE24832
OG0007759	SACKO_14466	NEMVE23846
OG0007760	SACKO_25119	NEMVE16471
OG0007761	SACKO_04635	NEMVE10403
OG0007763	SACKO_25652	NEMVE01958, NEMVE20035
OG0007764	SACKO_29285	NEMVE06037
OG0007765	SACKO_13515, SACKO_13505	NEMVE19483
OG0007766	SACKO_22720	NEMVE05141
OG0007767	SACKO_20294	NEMVE13662
OG0007768	SACKO_09255, SACKO_20283	NEMVE21905
OG0007769	SACKO_19751	NEMVE08042
OG0007770	SACKO_10199	NEMVE05408, NEMVE20937
OG0007771	SACKO_14098	NEMVE13470
OG0007772	SACKO_25819	NEMVE06176
OG0007773	SACKO_06918	NEMVE07114
OG0007774	SACKO_06888	NEMVE08940
OG0007775	SACKO_18835	NEMVE06546
OG0007776	SACKO_29280	NEMVE20241
OG0007778	SACKO_23930, SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707, SACKO_23904	NEMVE24975
OG0007779	SACKO_32915	NEMVE10345
OG0007781	SACKO_29554	NEMVE14598, NEMVE11915
OG0007782	SACKO_31505	NEMVE13738
OG0007783	SACKO_05677	NEMVE23094
OG0007784	SACKO_30310	NEMVE21852
OG0007785	SACKO_01127	NEMVE23583
OG0007786	SACKO_17939	NEMVE10346
OG0007787	SACKO_09803	NEMVE04711, NEMVE04653
OG0007789	SACKO_31381	NEMVE22184
OG0007790	SACKO_02775	NEMVE13911
OG0007793	SACKO_27057	NEMVE01965
OG0007794	SACKO_21998	NEMVE13881
OG0007795	SACKO_03891	NEMVE16217
OG0007796	SACKO_29278	NEMVE16045
OG0007798	SACKO_17480	NEMVE07652
OG0007800	SACKO_30647	NEMVE02246
OG0007801	SACKO_22027	NEMVE24803
OG0007802	SACKO_33354	NEMVE05110
OG0007803	SACKO_09104	NEMVE14259
OG0007804	SACKO_19761	NEMVE13958
OG0007805	SACKO_23158	NEMVE23683
OG0007807	SACKO_13726	NEMVE23161
OG0007809	SACKO_10593	NEMVE19397
OG0007810	SACKO_23665	NEMVE25323
OG0007811	SACKO_30681	NEMVE22619
OG0007812	SACKO_15371	NEMVE05957
OG0007813	SACKO_16286	NEMVE22957
OG0007814	SACKO_25945	NEMVE10610
OG0007816	SACKO_29422	NEMVE14681
OG0007820	SACKO_07760	NEMVE10824
OG0007823	SACKO_21670	NEMVE14069
OG0007825	SACKO_19207	NEMVE24335
OG0007826	SACKO_02728, SACKO_31246	NEMVE22606
OG0007827	SACKO_29096	NEMVE15793
OG0007829	SACKO_03508	NEMVE14463
OG0007830	SACKO_13921	NEMVE22401
OG0007831	SACKO_28956	NEMVE13120
OG0007832	SACKO_22222	NEMVE22265
OG0007833	SACKO_03298	NEMVE23699
OG0007834	SACKO_24185	NEMVE22860
OG0007835	SACKO_20863	NEMVE05299
OG0007836	SACKO_33363	NEMVE09417
OG0007837	SACKO_25106	NEMVE17939
OG0007838	SACKO_05760	NEMVE16374
OG0007840	SACKO_21485	NEMVE14835
OG0007841	SACKO_24882	NEMVE14118
OG0007842	SACKO_12854	NEMVE04751
OG0007843	SACKO_14457	NEMVE09373
OG0007845	SACKO_08242	NEMVE23748
OG0007847	SACKO_18194, SACKO_16737	NEMVE07339
OG0007848	SACKO_31285	NEMVE22567
OG0007850	SACKO_33205	NEMVE06247
OG0007851	SACKO_16153, SACKO_32124	NEMVE13904
OG0007854	SACKO_13336	NEMVE10266
OG0007858	SACKO_10318	NEMVE23921
OG0007859	SACKO_28232	NEMVE22571, NEMVE20885
OG0007860	SACKO_24577	NEMVE06761
OG0007908	SACKO_04919	NEMVE13340
OG0007910	SACKO_27680	NEMVE17938
OG0007910	SACKO_04791	NEMVE17417, NEMVE20911, NEMVE11390
OG0007911	SACKO_26226	NEMVE07983
OG0007912	SACKO_14468	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	SACKO_15777	NEMVE18005
OG0007915	SACKO_22534	NEMVE19232, NEMVE06531
OG0007916	SACKO_16673	NEMVE13298
OG0007917	SACKO_21201	NEMVE24424
OG0007918	SACKO_10285	NEMVE25851
OG0007920	SACKO_12056	NEMVE23461, NEMVE23462
OG0007921	SACKO_04852	NEMVE08958
OG0007922	SACKO_32448	NEMVE16510
OG0007924	SACKO_29201	NEMVE16716
OG0007926	SACKO_22090	NEMVE22555
OG0007927	SACKO_26457	NEMVE13085
OG0007930	SACKO_25167, SACKO_25151	NEMVE22670
OG0007932	SACKO_08501	NEMVE20940, NEMVE23396
OG0007933	SACKO_11881	NEMVE13492, NEMVE11999
OG0007934	SACKO_27739	NEMVE25429
OG0007936	SACKO_15169	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	SACKO_33970	NEMVE25331
OG0007938	SACKO_28883	NEMVE24777
OG0007940	SACKO_20460	NEMVE24639
OG0007941	SACKO_28903	NEMVE23201
OG0007942	SACKO_20830	NEMVE21277
OG0007943	SACKO_19871	NEMVE13601
OG0007944	SACKO_24229	NEMVE25215
OG0007945	SACKO_29127	NEMVE23257
OG0007946	SACKO_00895	NEMVE25132
OG0007947	SACKO_24487	NEMVE09699
OG0007948	SACKO_04422	NEMVE08238
OG0007951	SACKO_15503	NEMVE14182
OG0007952	SACKO_28506	NEMVE14869
OG0007953	SACKO_33599	NEMVE08477
OG0007954	SACKO_18934	NEMVE19250
OG0007955	SACKO_05195	NEMVE07888
OG0007956	SACKO_11838	NEMVE25554
OG0007957	SACKO_18987	NEMVE15377
OG0007958	SACKO_29325	NEMVE21992
OG0007959	SACKO_09778	NEMVE06212
OG0007960	SACKO_16214, SACKO_16219	NEMVE24065, NEMVE16826
OG0007961	SACKO_22313, SACKO_22290	NEMVE22779
OG0007962	SACKO_06762	NEMVE18122
OG0007963	SACKO_01069	NEMVE13861
OG0007964	SACKO_33321	NEMVE08711, NEMVE11799
OG0007965	SACKO_09937	NEMVE20506
OG0007966	SACKO_19681	NEMVE07836
OG0007968	SACKO_18405	NEMVE01617
OG0007969	SACKO_18151	NEMVE09301, NEMVE23413
OG0007970	SACKO_18418	NEMVE06256
OG0007971	SACKO_08459	NEMVE07956
OG0007972	SACKO_07982	NEMVE13341
OG0007973	SACKO_01192	NEMVE08897
OG0007974	SACKO_16314	NEMVE14826
OG0007975	SACKO_20952	NEMVE21874
OG0007977	SACKO_01030	NEMVE06275
OG0007978	SACKO_25531	NEMVE07101
OG0007979	SACKO_19788	NEMVE21700
OG0007980	SACKO_33436	NEMVE05723
OG0007981	SACKO_14019	NEMVE09517
OG0007982	SACKO_05044	NEMVE21094, NEMVE08716
OG0007983	SACKO_13273	NEMVE14172
OG0007984	SACKO_26131	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	SACKO_27140	NEMVE24004
OG0007987	SACKO_04464	NEMVE13955
OG0007988	SACKO_33889	NEMVE13338
OG0007990	SACKO_19022	NEMVE09182
OG0007991	SACKO_32379	NEMVE22986
OG0007993	SACKO_25754	NEMVE08910
OG0007994	SACKO_01285	NEMVE03520
OG0007995	SACKO_19034	NEMVE17198, NEMVE19132
OG0007996	SACKO_22351	NEMVE13646
OG0007997	SACKO_09376	NEMVE19513
OG0007998	SACKO_27924	NEMVE13103
OG0007999	SACKO_32499	NEMVE06729
OG0008000	SACKO_19762	NEMVE09345, NEMVE20611
OG0008001	SACKO_01719, SACKO_27673	NEMVE25418
OG0008002	SACKO_11260	NEMVE25367
OG0008003	SACKO_02140	NEMVE22529
OG0008004	SACKO_05250	NEMVE20153, NEMVE13316, NEMVE21249
OG0008006	SACKO_30331	NEMVE23911
OG0008007	SACKO_08634	NEMVE25115
OG0008008	SACKO_05696	NEMVE06561
OG0008009	SACKO_23976	NEMVE24576
OG0008011	SACKO_30693	NEMVE18294
OG0008012	SACKO_33385	NEMVE24882
OG0008013	SACKO_12890	NEMVE04911
OG0008016	SACKO_22465	NEMVE08957
OG0008017	SACKO_25444	NEMVE18181
OG0008019	SACKO_18958	NEMVE25415
OG0008020	SACKO_17703	NEMVE13173
OG0008021	SACKO_12859	NEMVE22596
OG0008022	SACKO_23265	NEMVE07871
OG0008023	SACKO_09605	NEMVE07050
OG0008025	SACKO_09938	NEMVE23311
OG0008026	SACKO_26962	NEMVE25695
OG0008027	SACKO_03520	NEMVE01124
OG0008028	SACKO_11437	NEMVE08557
OG0008029	SACKO_16774	NEMVE24281
OG0008030	SACKO_07101	NEMVE17479
OG0008031	SACKO_23288	NEMVE09401
OG0008034	SACKO_10210, SACKO_20804, SACKO_05342, SACKO_10090, SACKO_30678, SACKO_30798, SACKO_16060, SACKO_10873	NEMVE17277
OG0008036	SACKO_10626	NEMVE06791
OG0008037	SACKO_32248	NEMVE25946
OG0008038	SACKO_02408	NEMVE05260
OG0008039	SACKO_29719	NEMVE01393
OG0008040	SACKO_13868	NEMVE13650
OG0008041	SACKO_13353	NEMVE18872
OG0008042	SACKO_02677	NEMVE13490
OG0008044	SACKO_15507, SACKO_15501	NEMVE16270
OG0008046	SACKO_16152	NEMVE15065
OG0008047	SACKO_26475	NEMVE14161
OG0008048	SACKO_25071	NEMVE12973, NEMVE13931
OG0008049	SACKO_05453	NEMVE01869
OG0008050	SACKO_11709	NEMVE17669
OG0008051	SACKO_31677	NEMVE13844
OG0008052	SACKO_22237	NEMVE22576
OG0008053	SACKO_21137	NEMVE06850
OG0008054	SACKO_06880	NEMVE22146
OG0008055	SACKO_23623	NEMVE09826, NEMVE20692
OG0008056	SACKO_13916	NEMVE22900
OG0008057	SACKO_28460	NEMVE13357
OG0008058	SACKO_30522	NEMVE24600
OG0008059	SACKO_29539	NEMVE00213, NEMVE07562
OG0008061	SACKO_02916	NEMVE01400
OG0008062	SACKO_11741	NEMVE10166
OG0008063	SACKO_13242	NEMVE22876
OG0008064	SACKO_13518	NEMVE19831
OG0008065	SACKO_15448	NEMVE04900, NEMVE13327
OG0008068	SACKO_30643	NEMVE07690, NEMVE14715
OG0008069	SACKO_27016	NEMVE14728
OG0008070	SACKO_06486	NEMVE13074
OG0008071	SACKO_18137	NEMVE15806
OG0008072	SACKO_26658	NEMVE17950
OG0008073	SACKO_08199	NEMVE13515
OG0008074	SACKO_25720	NEMVE18779
OG0008075	SACKO_09513	NEMVE14443
OG0008077	SACKO_20446	NEMVE10448
OG0008079	SACKO_29403	NEMVE10412
OG0008080	SACKO_32169	NEMVE14239
OG0008081	SACKO_26746	NEMVE17317
OG0008082	SACKO_08140	NEMVE14186
OG0008083	SACKO_14639	NEMVE23989
OG0008084	SACKO_18088	NEMVE23003
OG0008085	SACKO_21853	NEMVE22309
OG0008088	SACKO_17449, SACKO_09155	NEMVE09143
OG0008090	SACKO_14935	NEMVE07296
OG0008091	SACKO_03776	NEMVE24934
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406	NEMVE22789
OG0008094	SACKO_26605	NEMVE05228
OG0008098	SACKO_12036	NEMVE13839
OG0008099	SACKO_20966	NEMVE17671
OG0008100	SACKO_32212	NEMVE09715
OG0008103	SACKO_24074, SACKO_17692	NEMVE05057
OG0008104	SACKO_21676	NEMVE04771
OG0008105	SACKO_34007	NEMVE21942
OG0008106	SACKO_30348	NEMVE09754, NEMVE19826
OG0008107	SACKO_05009	NEMVE04951
OG0008108	SACKO_04879	NEMVE07420
OG0008109	SACKO_00710	NEMVE24545
OG0008110	SACKO_18116	NEMVE05743
OG0008111	SACKO_16998	NEMVE07727
OG0008112	SACKO_22143, SACKO_22177	NEMVE09048
OG0008113	SACKO_17767	NEMVE10318
OG0008117	SACKO_16713	NEMVE18767
OG0008119	SACKO_07755	NEMVE13736
OG0008120	SACKO_05254	NEMVE22599
OG0008126	SACKO_00656	NEMVE22642
OG0008127	SACKO_31710	NEMVE22668
OG0008136	SACKO_24610	NEMVE22687
OG0008143	SACKO_14545	NEMVE12162
OG0008156	SACKO_33842	NEMVE06523, NEMVE16455
OG0008196	SACKO_09687	NEMVE25681
OG0008199	SACKO_30638	NEMVE13276, NEMVE00110
OG0008201	SACKO_26429	NEMVE14732
OG0008202	SACKO_14808	NEMVE22079
OG0008203	SACKO_21692	NEMVE25423
OG0008205	SACKO_03974	NEMVE06832
OG0008206	SACKO_32907	NEMVE22519, NEMVE12130
OG0008208	SACKO_07952	NEMVE15800
OG0008211	SACKO_17251	NEMVE24869
OG0008212	SACKO_10401	NEMVE24884
OG0008213	SACKO_30790	NEMVE06358, NEMVE12480
OG0008215	SACKO_01938	NEMVE05583
OG0008216	SACKO_03841	NEMVE01716
OG0008217	SACKO_06740	NEMVE05131
OG0008219	SACKO_24484	NEMVE07971
OG0008220	SACKO_06870, SACKO_06797	NEMVE14539
OG0008221	SACKO_19664, SACKO_19665	NEMVE15711
OG0008223	SACKO_16674, SACKO_13005	NEMVE21473, NEMVE14007
OG0008225	SACKO_02376, SACKO_08273	NEMVE21899, NEMVE20595
OG0008227	SACKO_26035	NEMVE16143
OG0008228	SACKO_28438	NEMVE08177
OG0008229	SACKO_22572	NEMVE25333
OG0008230	SACKO_26842	NEMVE18242
OG0008231	SACKO_03382	NEMVE15184
OG0008232	SACKO_00063	NEMVE14148
OG0008233	SACKO_23712, SACKO_22770, SACKO_22761, SACKO_22805, SACKO_19802, SACKO_02557, SACKO_00644	NEMVE25594
OG0008234	SACKO_28776	NEMVE07566
OG0008235	SACKO_12572	NEMVE14636
OG0008236	SACKO_17189	NEMVE07107, NEMVE20294
OG0008237	SACKO_22871	NEMVE24150
OG0008238	SACKO_29019	NEMVE23486
OG0008240	SACKO_29307	NEMVE14050
OG0008241	SACKO_27303	NEMVE21828
OG0008244	SACKO_23501	NEMVE19525
OG0008245	SACKO_33275	NEMVE06377
OG0008246	SACKO_29156	NEMVE13099
