Orthogroup	SACKO_ok	HELIO_ok
OG0006903	SACKO_29168	HELIO_08134
OG0006904	SACKO_23273	HELIO_03416
OG0006905	SACKO_32133	HELIO_02801
OG0006906	SACKO_29713	HELIO_04811
OG0006907	SACKO_16763	HELIO_02666
OG0006908	SACKO_29339, SACKO_18244	HELIO_08017
OG0006911	SACKO_16129	HELIO_04412
OG0006912	SACKO_03250	HELIO_01132
OG0006913	SACKO_14509	HELIO_09871, HELIO_09872
OG0006914	SACKO_08710	HELIO_07176
OG0006915	SACKO_13525	HELIO_09309
OG0006916	SACKO_05125	HELIO_11109
OG0006917	SACKO_10775	HELIO_00862
OG0006918	SACKO_21493	HELIO_00387
OG0006919	SACKO_02596	HELIO_12526
OG0006921	SACKO_14462	HELIO_03601
OG0006923	SACKO_04201	HELIO_08623
OG0006924	SACKO_17426	HELIO_10197
OG0006925	SACKO_14274	HELIO_06577
OG0006926	SACKO_18234	HELIO_01892
OG0006927	SACKO_18408	HELIO_01236
OG0006928	SACKO_29041	HELIO_10460
OG0006928	SACKO_01805	HELIO_10461
OG0006931	SACKO_30476	HELIO_10024
OG0006932	SACKO_05700	HELIO_03552
OG0006933	SACKO_28427	HELIO_07830
OG0006934	SACKO_26364	HELIO_02300
OG0006935	SACKO_30206	HELIO_02305
OG0006936	SACKO_24103	HELIO_01325
OG0006937	SACKO_16830	HELIO_10195
OG0006939	SACKO_12961	HELIO_09910
OG0006940	SACKO_27738	HELIO_02426
OG0006941	SACKO_28227, SACKO_06157	HELIO_00376
OG0006943	SACKO_27117	HELIO_00593
OG0006944	SACKO_33729	HELIO_10544
OG0006946	SACKO_17508	HELIO_08697
OG0006949	SACKO_13058	HELIO_00053
OG0006950	SACKO_16768, SACKO_01201, SACKO_30562, SACKO_18051	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	SACKO_21845	HELIO_06091
OG0006954	SACKO_22256	HELIO_00977
OG0006955	SACKO_20495	HELIO_06102
OG0006956	SACKO_14921	HELIO_03837
OG0006957	SACKO_15008	HELIO_09843
OG0006958	SACKO_19807	HELIO_03705
OG0006959	SACKO_10040	HELIO_03367
OG0006960	SACKO_24309	HELIO_11955
OG0006962	SACKO_28588	HELIO_04139
OG0006964	SACKO_17635, SACKO_29390	HELIO_05324
OG0006965	SACKO_19851	HELIO_01499
OG0006966	SACKO_26125	HELIO_00843
OG0006967	SACKO_02771	HELIO_03858
OG0006968	SACKO_17433	HELIO_10124
OG0006969	SACKO_25282	HELIO_04692
OG0006970	SACKO_29344	HELIO_03853
OG0006971	SACKO_05441	HELIO_04205
OG0006972	SACKO_26754	HELIO_12289
OG0006973	SACKO_24277	HELIO_05811
OG0006976	SACKO_29752	HELIO_09447
OG0006977	SACKO_29829	HELIO_03745
OG0006979	SACKO_20315	HELIO_08949
OG0006980	SACKO_19310	HELIO_06927
OG0006981	SACKO_12903	HELIO_10873
OG0006982	SACKO_03394	HELIO_09182
OG0006983	SACKO_01062	HELIO_09699
OG0006985	SACKO_32765	HELIO_08249
OG0006988	SACKO_09125	HELIO_01745, HELIO_10587
OG0006989	SACKO_22945	HELIO_01925
OG0006991	SACKO_18032	HELIO_08801
OG0006992	SACKO_25684	HELIO_03687
OG0006993	SACKO_10563	HELIO_04356
OG0006994	SACKO_07891	HELIO_10742
OG0006995	SACKO_20027	HELIO_00974
OG0006996	SACKO_03125	HELIO_00464
OG0006997	SACKO_23615	HELIO_04050
OG0006998	SACKO_08038	HELIO_01286
OG0006999	SACKO_08484	HELIO_01742
OG0007000	SACKO_25797	HELIO_00263
OG0007001	SACKO_30491	HELIO_09912
OG0007002	SACKO_25761, SACKO_25783	HELIO_00186
OG0007003	SACKO_04932	HELIO_03021
OG0007004	SACKO_23027	HELIO_03743
OG0007006	SACKO_04533	HELIO_05841
OG0007007	SACKO_10810	HELIO_04354
OG0007008	SACKO_07810	HELIO_04065
OG0007009	SACKO_08522	HELIO_10006
OG0007010	SACKO_15717	HELIO_01679
OG0007011	SACKO_30640, SACKO_30612	HELIO_12793
OG0007012	SACKO_31857	HELIO_04259
OG0007013	SACKO_28712	HELIO_10913
OG0007014	SACKO_30465	HELIO_00547
OG0007015	SACKO_30224	HELIO_01841
OG0007016	SACKO_32125	HELIO_09219
OG0007018	SACKO_22032	HELIO_07831
OG0007019	SACKO_00988	HELIO_10142
OG0007020	SACKO_06133	HELIO_10783
OG0007022	SACKO_04163	HELIO_00686
OG0007023	SACKO_25489	HELIO_05749
OG0007024	SACKO_26052	HELIO_03505
OG0007025	SACKO_10243	HELIO_12627
OG0007026	SACKO_08329	HELIO_11609, HELIO_11608
OG0007028	SACKO_15050	HELIO_09657
OG0007030	SACKO_29671	HELIO_05278
OG0007031	SACKO_30864	HELIO_11089
OG0007032	SACKO_30433	HELIO_10519
OG0007033	SACKO_06084	HELIO_06756
OG0007034	SACKO_14166	HELIO_05240
OG0007035	SACKO_32713	HELIO_05074
OG0007036	SACKO_26758	HELIO_08854
OG0007037	SACKO_15416	HELIO_03215
OG0007038	SACKO_13342	HELIO_07154
OG0007039	SACKO_22213	HELIO_03673
OG0007040	SACKO_25776	HELIO_09696
OG0007041	SACKO_13275	HELIO_00355
OG0007042	SACKO_29304	HELIO_08465
OG0007043	SACKO_16636	HELIO_10787
OG0007044	SACKO_11609	HELIO_03336
OG0007045	SACKO_06007	HELIO_03028
OG0007046	SACKO_31329	HELIO_06285
OG0007047	SACKO_28516	HELIO_01873
OG0007048	SACKO_28782	HELIO_01435
OG0007049	SACKO_12577	HELIO_01113
OG0007050	SACKO_00112	HELIO_10158
OG0007053	SACKO_13932	HELIO_01740
OG0007054	SACKO_18200	HELIO_03935
OG0007055	SACKO_25420, SACKO_30832	HELIO_05430
OG0007056	SACKO_00713	HELIO_04173
OG0007058	SACKO_19922	HELIO_12181
OG0007059	SACKO_11009	HELIO_11121
OG0007060	SACKO_27290	HELIO_03894
OG0007061	SACKO_33581	HELIO_03172
OG0007062	SACKO_09547	HELIO_03299
OG0007063	SACKO_33318	HELIO_02537
OG0007064	SACKO_21433	HELIO_02033
OG0007066	SACKO_33465	HELIO_08282
OG0007067	SACKO_01934	HELIO_06171
OG0007068	SACKO_05837	HELIO_11494
OG0007069	SACKO_17925	HELIO_10927
OG0007072	SACKO_32085	HELIO_09568
OG0007073	SACKO_04610	HELIO_12235
OG0007074	SACKO_29343	HELIO_10084
OG0007075	SACKO_02014	HELIO_12580
OG0007076	SACKO_08115	HELIO_04699
OG0007077	SACKO_10592	HELIO_03036
OG0007078	SACKO_30890	HELIO_12420
OG0007079	SACKO_29667	HELIO_12708
OG0007080	SACKO_23229	HELIO_10930
OG0007081	SACKO_11465	HELIO_01321
OG0007082	SACKO_33313	HELIO_01470
OG0007083	SACKO_28525	HELIO_01256
OG0007084	SACKO_17427	HELIO_06919
OG0007085	SACKO_22838	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	SACKO_10845	HELIO_09327
OG0007087	SACKO_06491	HELIO_06229
OG0007088	SACKO_28546	HELIO_10934
OG0007089	SACKO_08418	HELIO_01728
OG0007090	SACKO_33532	HELIO_02778
OG0007091	SACKO_20838	HELIO_05646
OG0007093	SACKO_22444	HELIO_04228
OG0007094	SACKO_20466	HELIO_03665
OG0007095	SACKO_23495	HELIO_05715
OG0007096	SACKO_07898	HELIO_05063
OG0007098	SACKO_16364	HELIO_07500
OG0007099	SACKO_06122	HELIO_11777
OG0007100	SACKO_14090	HELIO_02603
OG0007103	SACKO_14137	HELIO_04990
OG0007104	SACKO_19248	HELIO_08624
OG0007106	SACKO_10813	HELIO_08071
OG0007107	SACKO_33356	HELIO_08096
OG0007108	SACKO_31265, SACKO_29706	HELIO_10721
OG0007109	SACKO_32182	HELIO_10230
OG0007111	SACKO_25764	HELIO_07676
OG0007112	SACKO_08725	HELIO_05754
OG0007113	SACKO_02848	HELIO_02963
OG0007114	SACKO_26820	HELIO_02430
OG0007116	SACKO_02239	HELIO_09537, HELIO_03595
OG0007117	SACKO_02391	HELIO_10452
OG0007118	SACKO_25201	HELIO_00216
OG0007119	SACKO_25634	HELIO_03351
OG0007120	SACKO_14961	HELIO_08636
OG0007121	SACKO_15333	HELIO_08982
OG0007122	SACKO_19303	HELIO_01530
OG0007124	SACKO_01895	HELIO_03243
OG0007126	SACKO_06089	HELIO_07784
OG0007127	SACKO_10394	HELIO_02372
OG0007128	SACKO_24044	HELIO_07471
OG0007129	SACKO_30192	HELIO_01993
OG0007130	SACKO_32058	HELIO_08635, HELIO_08634
OG0007131	SACKO_20356	HELIO_04431
OG0007132	SACKO_28911	HELIO_12686
OG0007133	SACKO_04847	HELIO_05837
OG0007134	SACKO_04099	HELIO_02796
OG0007135	SACKO_15516	HELIO_03512
OG0007136	SACKO_32443	HELIO_11083
OG0007137	SACKO_25595, SACKO_25596	HELIO_01264
OG0007138	SACKO_09225	HELIO_11268
OG0007139	SACKO_05472	HELIO_03311
OG0007140	SACKO_27577	HELIO_09262
OG0007141	SACKO_27200	HELIO_02202
OG0007142	SACKO_04323	HELIO_09138
OG0007143	SACKO_00838	HELIO_02069
OG0007144	SACKO_09057	HELIO_02773
OG0007145	SACKO_30883	HELIO_02042
OG0007146	SACKO_33294	HELIO_08477
OG0007151	SACKO_10702, SACKO_10705	HELIO_01847
OG0007152	SACKO_17769	HELIO_07347
OG0007153	SACKO_33991	HELIO_04064
OG0007154	SACKO_12031	HELIO_05052
OG0007155	SACKO_02576	HELIO_12399
OG0007156	SACKO_16612	HELIO_08121, HELIO_11707
OG0007158	SACKO_10668	HELIO_04172
OG0007159	SACKO_27603	HELIO_10350
OG0007160	SACKO_19931	HELIO_04515
OG0007161	SACKO_07985	HELIO_03043
OG0007162	SACKO_12527	HELIO_11780
OG0007163	SACKO_09049	HELIO_04816
OG0007164	SACKO_06008	HELIO_04104
OG0007165	SACKO_23160	HELIO_07174
OG0007168	SACKO_22974	HELIO_01974
OG0007173	SACKO_33101	HELIO_07975
OG0007174	SACKO_28329	HELIO_10174
OG0007175	SACKO_33520	HELIO_01496
OG0007176	SACKO_13690	HELIO_09685
OG0007177	SACKO_16283	HELIO_09991
OG0007179	SACKO_19710	HELIO_01221
OG0007180	SACKO_16530	HELIO_05806
OG0007181	SACKO_31454	HELIO_00946
OG0007182	SACKO_28417	HELIO_05171
OG0007183	SACKO_20614	HELIO_10857
OG0007187	SACKO_18535	HELIO_08131
OG0007188	SACKO_08000	HELIO_00663
OG0007191	SACKO_04254	HELIO_12367
OG0007192	SACKO_32927	HELIO_11714
OG0007198	SACKO_16848	HELIO_12458
OG0007200	SACKO_18551	HELIO_01173
OG0007209	SACKO_30174	HELIO_03954
OG0007248	SACKO_27874	HELIO_03566
OG0007250	SACKO_33899	HELIO_11796
OG0007251	SACKO_12297	HELIO_11645
OG0007252	SACKO_05958	HELIO_11869
OG0007253	SACKO_26804	HELIO_05519
OG0007254	SACKO_20296	HELIO_04453
OG0007255	SACKO_06656	HELIO_05330
OG0007258	SACKO_02451	HELIO_08742
OG0007260	SACKO_10789	HELIO_06588
OG0007261	SACKO_25008	HELIO_02263
OG0007264	SACKO_19011	HELIO_05781
OG0007266	SACKO_05789	HELIO_07853
OG0007267	SACKO_19715	HELIO_10107
OG0007268	SACKO_21120	HELIO_01343
OG0007269	SACKO_20712	HELIO_06147
OG0007271	SACKO_18099	HELIO_05682
OG0007272	SACKO_14207	HELIO_10735
OG0007273	SACKO_19181, SACKO_24711	HELIO_09450
OG0007275	SACKO_02847	HELIO_03674
OG0007276	SACKO_16517	HELIO_06599
OG0007277	SACKO_20437	HELIO_09947
OG0007278	SACKO_17323	HELIO_08519
OG0007279	SACKO_11089	HELIO_03749
OG0007280	SACKO_25255	HELIO_00512
OG0007281	SACKO_22381	HELIO_07427
OG0007282	SACKO_29535	HELIO_12150
OG0007283	SACKO_27350	HELIO_09223
OG0007285	SACKO_29524	HELIO_10648, HELIO_10649
OG0007286	SACKO_29279	HELIO_00622
OG0007288	SACKO_06459	HELIO_09454
OG0007289	SACKO_32879	HELIO_09914
OG0007290	SACKO_06597	HELIO_02482
OG0007291	SACKO_04875	HELIO_12578
OG0007292	SACKO_32636	HELIO_01083
OG0007295	SACKO_05858	HELIO_00595
OG0007296	SACKO_28513	HELIO_03612
OG0007297	SACKO_13440	HELIO_08956
OG0007298	SACKO_20404	HELIO_08869
OG0007299	SACKO_21476	HELIO_08694
OG0007300	SACKO_30319	HELIO_02004
OG0007301	SACKO_17413	HELIO_00411
OG0007302	SACKO_14579	HELIO_02030
OG0007304	SACKO_08660	HELIO_12205
OG0007305	SACKO_26897	HELIO_03112
OG0007307	SACKO_04769	HELIO_05717
OG0007308	SACKO_18620	HELIO_09689
OG0007309	SACKO_11958	HELIO_10219
OG0007310	SACKO_06175	HELIO_05771
OG0007312	SACKO_16657	HELIO_09830
OG0007313	SACKO_05604	HELIO_04919
OG0007314	SACKO_09098	HELIO_12687
OG0007315	SACKO_24098	HELIO_08447
OG0007316	SACKO_07774	HELIO_07362
OG0007317	SACKO_26981	HELIO_09791
OG0007318	SACKO_08716	HELIO_03980
OG0007319	SACKO_25268	HELIO_07489
OG0007320	SACKO_12083	HELIO_09747
OG0007321	SACKO_15330	HELIO_04170
OG0007322	SACKO_21358	HELIO_07072
OG0007324	SACKO_13506	HELIO_12544, HELIO_06541
OG0007325	SACKO_13504	HELIO_09200
OG0007326	SACKO_01111	HELIO_09034
OG0007327	SACKO_17831	HELIO_05229
OG0007328	SACKO_24054	HELIO_09442
OG0007329	SACKO_22780	HELIO_09969
OG0007330	SACKO_30586	HELIO_04133
OG0007332	SACKO_18761	HELIO_04769
OG0007333	SACKO_32006	HELIO_07199
OG0007334	SACKO_00762, SACKO_00753	HELIO_03472
OG0007335	SACKO_12354	HELIO_11949
OG0007336	SACKO_09463	HELIO_06667
OG0007337	SACKO_18361	HELIO_10954
OG0007338	SACKO_04618, SACKO_09256	HELIO_10759
OG0007339	SACKO_24568	HELIO_09640
OG0007340	SACKO_03946	HELIO_03582
OG0007341	SACKO_17570	HELIO_11684
OG0007343	SACKO_25659	HELIO_03412
OG0007344	SACKO_07280	HELIO_08609
OG0007345	SACKO_31848	HELIO_06260
OG0007347	SACKO_30253	HELIO_09177
OG0007348	SACKO_03593	HELIO_09120
OG0007349	SACKO_10188	HELIO_06468
OG0007350	SACKO_19341	HELIO_12583
OG0007351	SACKO_11196	HELIO_08688
OG0007352	SACKO_07748	HELIO_08083
OG0007353	SACKO_16413	HELIO_01295
OG0007354	SACKO_06474	HELIO_02659
OG0007355	SACKO_03780	HELIO_04351
OG0007356	SACKO_16209	HELIO_07064
OG0007357	SACKO_11982	HELIO_06223
OG0007359	SACKO_13450	HELIO_11166
OG0007360	SACKO_02884	HELIO_05459
OG0007361	SACKO_22476	HELIO_01627
OG0007363	SACKO_14533	HELIO_01853
OG0007364	SACKO_04078	HELIO_03012
OG0007365	SACKO_20999	HELIO_09060
OG0007366	SACKO_15845	HELIO_05623
OG0007367	SACKO_27045	HELIO_11916
OG0007368	SACKO_03601	HELIO_09902
OG0007369	SACKO_30325	HELIO_07842
OG0007370	SACKO_19093	HELIO_02554
OG0007371	SACKO_13724	HELIO_02928
OG0007372	SACKO_04765	HELIO_05741
OG0007373	SACKO_01409	HELIO_10252
OG0007375	SACKO_13685	HELIO_06007
OG0007377	SACKO_03931	HELIO_08244
OG0007378	SACKO_28900	HELIO_05336
OG0007379	SACKO_02167	HELIO_03559
OG0007381	SACKO_28784	HELIO_07625
OG0007383	SACKO_33853	HELIO_08619, HELIO_08621
OG0007384	SACKO_27376	HELIO_05152
OG0007385	SACKO_04570	HELIO_03304
OG0007386	SACKO_01652	HELIO_09551
OG0007387	SACKO_09468	HELIO_09254
OG0007388	SACKO_14877	HELIO_11355
OG0007389	SACKO_26727	HELIO_03631
OG0007390	SACKO_33338, SACKO_33332	HELIO_04593
OG0007391	SACKO_21964	HELIO_09468
OG0007392	SACKO_27481	HELIO_06732
OG0007393	SACKO_14611	HELIO_09515
OG0007395	SACKO_31545	HELIO_10203
OG0007396	SACKO_26791	HELIO_00896
OG0007397	SACKO_15113	HELIO_06855
OG0007398	SACKO_06559	HELIO_03797
OG0007399	SACKO_31407	HELIO_10834
OG0007400	SACKO_33808	HELIO_02129
OG0007402	SACKO_04236	HELIO_00636
OG0007403	SACKO_01258	HELIO_01171
OG0007404	SACKO_22462	HELIO_08307
OG0007405	SACKO_04392	HELIO_03624
OG0007406	SACKO_00715	HELIO_00793
OG0007407	SACKO_29878	HELIO_01901
OG0007408	SACKO_14246	HELIO_09431
OG0007409	SACKO_14248	HELIO_06116
OG0007410	SACKO_23508	HELIO_07916
OG0007411	SACKO_17084	HELIO_05076
OG0007412	SACKO_32563	HELIO_02238
OG0007413	SACKO_07464	HELIO_09705
OG0007414	SACKO_27621	HELIO_08640
OG0007415	SACKO_12609	HELIO_02421
OG0007416	SACKO_12977	HELIO_02849
OG0007417	SACKO_18265	HELIO_08832
OG0007418	SACKO_04419	HELIO_11504
OG0007419	SACKO_18390	HELIO_03480
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	HELIO_09281
OG0007421	SACKO_24530	HELIO_09011
OG0007422	SACKO_18085	HELIO_02252
OG0007423	SACKO_05691	HELIO_11673
OG0007424	SACKO_04235	HELIO_07951
OG0007425	SACKO_04075	HELIO_11448
OG0007426	SACKO_07417	HELIO_05054
OG0007427	SACKO_06540	HELIO_07421
OG0007428	SACKO_01408	HELIO_08646
OG0007429	SACKO_06357	HELIO_00502, HELIO_04959
OG0007430	SACKO_33825	HELIO_03736
OG0007432	SACKO_30749	HELIO_05478
OG0007433	SACKO_22715	HELIO_09161
OG0007434	SACKO_33383	HELIO_06087
OG0007435	SACKO_30923	HELIO_03578
OG0007436	SACKO_26218	HELIO_09859
OG0007437	SACKO_25222	HELIO_01196
OG0007438	SACKO_00922	HELIO_06570
OG0007439	SACKO_29991	HELIO_07267
OG0007440	SACKO_10814	HELIO_03640
OG0007441	SACKO_14251	HELIO_06686
OG0007442	SACKO_27570	HELIO_05360
OG0007445	SACKO_00305	HELIO_06761
OG0007446	SACKO_21720	HELIO_07395
OG0007447	SACKO_20393	HELIO_12442
OG0007448	SACKO_14073	HELIO_10085
OG0007449	SACKO_11758	HELIO_12368
OG0007450	SACKO_02178	HELIO_00508
OG0007451	SACKO_11696	HELIO_04606
OG0007452	SACKO_14474	HELIO_07764
OG0007453	SACKO_27404	HELIO_06244
OG0007454	SACKO_17444	HELIO_11972
OG0007455	SACKO_20785	HELIO_12355
OG0007456	SACKO_29043	HELIO_09549
OG0007458	SACKO_15110	HELIO_09868
OG0007459	SACKO_17963	HELIO_01507
OG0007460	SACKO_17949	HELIO_08692
OG0007461	SACKO_11988	HELIO_01865
OG0007463	SACKO_30515	HELIO_00691
OG0007464	SACKO_02099	HELIO_11577
OG0007465	SACKO_29080, SACKO_32543	HELIO_12224
OG0007466	SACKO_24925	HELIO_11051
OG0007467	SACKO_15531	HELIO_08827
OG0007468	SACKO_33602	HELIO_07899, HELIO_07898, HELIO_07900
OG0007469	SACKO_17223	HELIO_07789
OG0007471	SACKO_29617	HELIO_09730
OG0007472	SACKO_03865	HELIO_11248
OG0007474	SACKO_11041	HELIO_11271
OG0007476	SACKO_28051, SACKO_29210	HELIO_04585
OG0007477	SACKO_32955	HELIO_10040
OG0007479	SACKO_22023	HELIO_09941
OG0007480	SACKO_24951, SACKO_07055	HELIO_07958
OG0007481	SACKO_31380	HELIO_12489
OG0007482	SACKO_14127	HELIO_12170
OG0007483	SACKO_08109	HELIO_09027
OG0007484	SACKO_15258	HELIO_06327
OG0007485	SACKO_05144	HELIO_11680
OG0007487	SACKO_21985	HELIO_02561
OG0007488	SACKO_30038	HELIO_09301
OG0007490	SACKO_14226	HELIO_03991
OG0007491	SACKO_28499, SACKO_28496	HELIO_08829
OG0007492	SACKO_12362	HELIO_02672
OG0007494	SACKO_33017	HELIO_12427
OG0007495	SACKO_02132	HELIO_09614
OG0007496	SACKO_31428	HELIO_05033
OG0007497	SACKO_06621, SACKO_06624	HELIO_04536
OG0007498	SACKO_12831	HELIO_11706
OG0007499	SACKO_02321	HELIO_04404
OG0007500	SACKO_06865	HELIO_05327
OG0007501	SACKO_28161	HELIO_06537
OG0007503	SACKO_18498	HELIO_10821
OG0007504	SACKO_24887	HELIO_07294
OG0007506	SACKO_17615, SACKO_09084	HELIO_00968
OG0007507	SACKO_12372	HELIO_05954
OG0007508	SACKO_33462, SACKO_17595	HELIO_01803
OG0007509	SACKO_09775	HELIO_08680
OG0007510	SACKO_33713	HELIO_08253
OG0007513	SACKO_26100	HELIO_03291
OG0007514	SACKO_14729	HELIO_08449
OG0007517	SACKO_15428	HELIO_00725
OG0007518	SACKO_23420	HELIO_10823
OG0007520	SACKO_33530	HELIO_01165
OG0007525	SACKO_33529	HELIO_06830
OG0007527	SACKO_19027	HELIO_08185
OG0007528	SACKO_03947	HELIO_01539
OG0007529	SACKO_33380	HELIO_11571
OG0007531	SACKO_32475	HELIO_12240
OG0007533	SACKO_09857	HELIO_06152
OG0007537	SACKO_06899	HELIO_00900, HELIO_02060
OG0007539	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679
OG0007582	SACKO_07951	HELIO_04559
OG0007583	SACKO_06128	HELIO_07177
OG0007584	SACKO_06741	HELIO_07569
OG0007586	SACKO_00312	HELIO_01877
OG0007587	SACKO_05614	HELIO_10037
OG0007589	SACKO_11244	HELIO_07736
OG0007591	SACKO_03097	HELIO_10985
OG0007595	SACKO_30826	HELIO_10971
OG0007596	SACKO_27730	HELIO_01608
OG0007597	SACKO_27307	HELIO_09185
OG0007600	SACKO_26367, SACKO_26359	HELIO_09160
OG0007601	SACKO_28761	HELIO_11037
OG0007602	SACKO_07011	HELIO_07630
OG0007603	SACKO_10669	HELIO_01392
OG0007604	SACKO_25768	HELIO_03238
OG0007605	SACKO_03702	HELIO_08599
OG0007606	SACKO_04022	HELIO_07848
OG0007607	SACKO_00869	HELIO_03875
OG0007609	SACKO_26161	HELIO_10263
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	HELIO_03990
OG0007611	SACKO_09113	HELIO_01122
OG0007612	SACKO_01553, SACKO_01534	HELIO_09265
OG0007614	SACKO_24609	HELIO_12418
OG0007616	SACKO_21264	HELIO_00580
OG0007617	SACKO_21291	HELIO_01514
OG0007618	SACKO_03711	HELIO_11433
OG0007619	SACKO_22280	HELIO_00818
OG0007622	SACKO_30364	HELIO_08743
OG0007623	SACKO_12653	HELIO_00485
OG0007624	SACKO_14810	HELIO_03334
OG0007625	SACKO_17972	HELIO_10143
OG0007625	SACKO_23115	HELIO_10144
OG0007626	SACKO_03616	HELIO_06920
OG0007628	SACKO_14537	HELIO_12259
OG0007629	SACKO_09383	HELIO_03806
OG0007631	SACKO_18917	HELIO_09565
OG0007632	SACKO_09374	HELIO_08772
OG0007633	SACKO_23538	HELIO_01601, HELIO_04618
OG0007634	SACKO_20090	HELIO_08632
OG0007635	SACKO_20074	HELIO_11841
OG0007636	SACKO_34088	HELIO_00415, HELIO_00416
OG0007637	SACKO_12029	HELIO_09043
OG0007638	SACKO_07783	HELIO_04448
OG0007640	SACKO_12075	HELIO_01947
OG0007641	SACKO_28283	HELIO_06504
OG0007642	SACKO_32075, SACKO_29099	HELIO_09919
OG0007643	SACKO_28502	HELIO_05958
OG0007645	SACKO_00394	HELIO_08180
OG0007646	SACKO_25081	HELIO_09428
OG0007647	SACKO_02077	HELIO_06564
OG0007648	SACKO_14781	HELIO_11122
OG0007649	SACKO_03387	HELIO_02723
OG0007650	SACKO_27113	HELIO_07386
OG0007651	SACKO_19390	HELIO_02073
OG0007652	SACKO_14558	HELIO_06613, HELIO_09950
OG0007654	SACKO_00412	HELIO_09336
OG0007656	SACKO_33780	HELIO_03326
OG0007657	SACKO_22870	HELIO_09924
OG0007658	SACKO_19832	HELIO_08545
OG0007659	SACKO_15000	HELIO_12061
OG0007660	SACKO_27436	HELIO_04891
OG0007661	SACKO_27799	HELIO_08189
OG0007661	SACKO_29428	HELIO_08192
OG0007662	SACKO_22201	HELIO_05739
OG0007663	SACKO_10239	HELIO_09052
OG0007664	SACKO_25907	HELIO_04897
OG0007665	SACKO_30285	HELIO_01351
OG0007666	SACKO_13425	HELIO_07744
OG0007667	SACKO_23245	HELIO_04334
OG0007668	SACKO_05429	HELIO_03931
OG0007669	SACKO_07965	HELIO_10621
OG0007670	SACKO_01689	HELIO_10218
OG0007671	SACKO_21333	HELIO_05540
OG0007672	SACKO_13888	HELIO_09341
OG0007673	SACKO_05611	HELIO_12156
OG0007675	SACKO_07485	HELIO_03407
OG0007676	SACKO_09344	HELIO_07836
OG0007679	SACKO_03418	HELIO_00757
OG0007680	SACKO_19963	HELIO_05007
OG0007681	SACKO_23100	HELIO_11068
OG0007683	SACKO_29303	HELIO_01510
OG0007684	SACKO_31399	HELIO_08826
OG0007686	SACKO_21044	HELIO_07993
OG0007687	SACKO_22730	HELIO_01462
OG0007688	SACKO_31215	HELIO_07498
OG0007689	SACKO_20190	HELIO_05912
OG0007690	SACKO_21477	HELIO_01667
OG0007691	SACKO_17993	HELIO_10851
OG0007692	SACKO_21757	HELIO_12083
OG0007694	SACKO_16387	HELIO_10450
OG0007695	SACKO_08133	HELIO_05669
OG0007696	SACKO_23616	HELIO_08043
OG0007697	SACKO_07583	HELIO_01887
OG0007698	SACKO_16983	HELIO_02873
OG0007699	SACKO_26965, SACKO_26971	HELIO_00023, HELIO_11009
OG0007700	SACKO_07734	HELIO_03540
OG0007702	SACKO_22135	HELIO_01625
OG0007703	SACKO_05214	HELIO_00511
OG0007704	SACKO_21329	HELIO_10965
OG0007705	SACKO_31826	HELIO_04144, HELIO_04748
OG0007708	SACKO_32858	HELIO_02843
OG0007711	SACKO_12258, SACKO_12263	HELIO_03322
OG0007712	SACKO_17853	HELIO_06849
OG0007713	SACKO_13553	HELIO_05941
OG0007714	SACKO_09495	HELIO_10358
OG0007715	SACKO_03292	HELIO_04524
OG0007716	SACKO_29379	HELIO_10507
OG0007717	SACKO_27159	HELIO_08633
OG0007718	SACKO_27314	HELIO_07990
OG0007719	SACKO_05504	HELIO_11950
OG0007722	SACKO_21315	HELIO_05263
OG0007723	SACKO_22375	HELIO_12456
OG0007725	SACKO_22785	HELIO_12431
OG0007726	SACKO_31067, SACKO_31072	HELIO_01023
OG0007727	SACKO_08785	HELIO_07106
OG0007728	SACKO_25994	HELIO_09849
OG0007729	SACKO_12242	HELIO_03269
OG0007730	SACKO_33885	HELIO_07341
OG0007731	SACKO_11005	HELIO_04468
OG0007732	SACKO_25242	HELIO_12689
OG0007733	SACKO_01172	HELIO_07297
OG0007734	SACKO_22438	HELIO_11801
OG0007735	SACKO_07149	HELIO_09823
OG0007736	SACKO_05397	HELIO_07658
OG0007737	SACKO_26505, SACKO_15698	HELIO_09024, HELIO_09023
OG0007739	SACKO_24318	HELIO_03035
OG0007740	SACKO_09899, SACKO_09916	HELIO_09599
OG0007741	SACKO_31482	HELIO_09949
OG0007742	SACKO_04128	HELIO_09075, HELIO_08718
OG0007743	SACKO_20056	HELIO_10929
OG0007745	SACKO_29321	HELIO_04306
OG0007746	SACKO_17938	HELIO_11155
OG0007747	SACKO_31683, SACKO_12801	HELIO_03159
OG0007748	SACKO_04761	HELIO_10708
OG0007749	SACKO_23696	HELIO_03431
OG0007750	SACKO_30938, SACKO_30936	HELIO_09626
OG0007751	SACKO_24128	HELIO_06655
OG0007752	SACKO_31962	HELIO_00832
OG0007753	SACKO_26393	HELIO_11261
OG0007754	SACKO_29412	HELIO_02629
