Orthogroup	SACKO_ok	BRAFL
OG0008684	SACKO_04824	bflo_00413
OG0008685	SACKO_25773	bflo_13111
OG0008693	SACKO_17790	bflo_09605
OG0008694	SACKO_16237	bflo_21495
OG0008695	SACKO_12998, SACKO_09003, SACKO_14456	bflo_15236
OG0008696	SACKO_30577	bflo_14306
OG0008697	SACKO_03172	bflo_16865
OG0008698	SACKO_30274	bflo_07341
OG0008705	SACKO_11738	bflo_00932
OG0008710	SACKO_09506, SACKO_14385	bflo_15280, bflo_15098
OG0008712	SACKO_11076, SACKO_31448, SACKO_11026, SACKO_31441, SACKO_14367, SACKO_31449	bflo_09406
OG0008753	SACKO_13660	bflo_15547
OG0008760	SACKO_07012	bflo_19040
OG0008762	SACKO_02435	bflo_05577
OG0008763	SACKO_11369	bflo_18113
OG0008765	SACKO_22622	bflo_00424
OG0008766	SACKO_12713, SACKO_14917	bflo_06076
OG0008767	SACKO_08111	bflo_01649
OG0008770	SACKO_06205	bflo_14257
OG0008771	SACKO_14179	bflo_00893
OG0008772	SACKO_33428, SACKO_25990	bflo_24343
OG0008773	SACKO_02170	bflo_12400
OG0008774	SACKO_32225, SACKO_32234	bflo_03429
OG0008778	SACKO_12202	bflo_06309
OG0008779	SACKO_09527	bflo_00968
OG0008780	SACKO_00163	bflo_22312
OG0008781	SACKO_26600	bflo_11182
OG0008782	SACKO_09882	bflo_01498
OG0008784	SACKO_07353	bflo_25320
OG0008786	SACKO_26459	bflo_11902
OG0008787	SACKO_21568, SACKO_05710, SACKO_21577, SACKO_11082, SACKO_11671, SACKO_25333, SACKO_20832	bflo_06604
OG0008788	SACKO_04166	bflo_19220
OG0008789	SACKO_03607	bflo_14444
OG0008790	SACKO_12000	bflo_08227
OG0008792	SACKO_15515	bflo_08494
OG0008793	SACKO_14265	bflo_09375
OG0008794	SACKO_30610	bflo_14261
OG0008796	SACKO_25740	bflo_16644
OG0008797	SACKO_08874	bflo_20992
OG0008798	SACKO_23285	bflo_15040
OG0008799	SACKO_22782	bflo_16333
OG0008800	SACKO_24363	bflo_05511
OG0008801	SACKO_19151	bflo_03388
OG0008802	SACKO_28656	bflo_23713
OG0008803	SACKO_01459, SACKO_10275	bflo_15393, bflo_15072
OG0008804	SACKO_05230	bflo_06638
OG0008805	SACKO_10410	bflo_06975
OG0008806	SACKO_28459	bflo_23270
OG0008809	SACKO_20719	bflo_12761, bflo_20375
OG0008810	SACKO_27356	bflo_17626
OG0008811	SACKO_12240	bflo_13325
OG0008812	SACKO_02313	bflo_05591
OG0008813	SACKO_07494, SACKO_07497	bflo_26315, bflo_05773
OG0008814	SACKO_11500	bflo_01677, bflo_07080
OG0008820	SACKO_28470	bflo_01093
OG0008821	SACKO_20754	bflo_04457
OG0008822	SACKO_33376	bflo_22877
OG0008823	SACKO_19084	bflo_20458
OG0008824	SACKO_09284	bflo_15812
OG0008825	SACKO_03788	bflo_20625
OG0008826	SACKO_23205	bflo_25727
OG0008827	SACKO_18069	bflo_22836
OG0008828	SACKO_23059	bflo_02345
OG0008829	SACKO_19900	bflo_08652
OG0008830	SACKO_23224	bflo_25295
OG0008831	SACKO_07053	bflo_04901
OG0008832	SACKO_33791	bflo_24617
OG0008833	SACKO_03143	bflo_10718, bflo_15368
OG0008834	SACKO_12589	bflo_05887
OG0008835	SACKO_22088	bflo_21824
OG0008836	SACKO_18823	bflo_20240
OG0008837	SACKO_04349	bflo_20413
OG0008838	SACKO_31711	bflo_11202
OG0008840	SACKO_15658	bflo_12618
OG0008841	SACKO_24893	bflo_23274
OG0008842	SACKO_13860	bflo_18224
OG0008844	SACKO_25781	bflo_13108
OG0008845	SACKO_31278	bflo_20567, bflo_20568
OG0008846	SACKO_15198	bflo_14702
OG0008847	SACKO_09948	bflo_18075
OG0008848	SACKO_31485	bflo_19115, bflo_14671
OG0008850	SACKO_25688	bflo_09038
OG0008851	SACKO_16117	bflo_15814
OG0008853	SACKO_12581	bflo_24393
OG0008855	SACKO_02603	bflo_16617
OG0008857	SACKO_28817	bflo_24325
OG0008858	SACKO_04544	bflo_10574
OG0008859	SACKO_30273, SACKO_30277	bflo_03999
OG0008860	SACKO_19945	bflo_13874
OG0008861	SACKO_19967	bflo_13857
OG0008862	SACKO_26624	bflo_26402, bflo_26404
OG0008863	SACKO_13432	bflo_13829
OG0008864	SACKO_15974	bflo_11588
OG0008866	SACKO_09229	bflo_21940
OG0008867	SACKO_02922	bflo_07708
OG0008868	SACKO_33364	bflo_23424
OG0008870	SACKO_05458	bflo_20316
OG0008871	SACKO_13541	bflo_14578
OG0008872	SACKO_08646	bflo_25884
OG0008873	SACKO_08548	bflo_08253, bflo_13362, bflo_13620, bflo_13779, bflo_25571
OG0008875	SACKO_16520	bflo_03389
OG0008876	SACKO_05846	bflo_07526
OG0008877	SACKO_19989	bflo_23290
OG0008878	SACKO_25447	bflo_11933
OG0008879	SACKO_20201	bflo_22896
OG0008880	SACKO_31304	bflo_17675
OG0008881	SACKO_12896	bflo_07046
OG0008883	SACKO_05755	bflo_20328
OG0008885	SACKO_16310	bflo_00571
OG0008886	SACKO_30524	bflo_05153, bflo_09070
OG0008888	SACKO_11941	bflo_23727
OG0008889	SACKO_12794	bflo_25635
OG0008891	SACKO_30271	bflo_09549
OG0008892	SACKO_13718	bflo_05290
OG0008893	SACKO_29444	bflo_24649
OG0008894	SACKO_14899	bflo_06764
OG0008896	SACKO_04877	bflo_13367
OG0008897	SACKO_24526	bflo_23025
OG0008898	SACKO_17097	bflo_08055
OG0008900	SACKO_12348	bflo_23072
OG0008901	SACKO_26444	bflo_12195
OG0008903	SACKO_26101	bflo_11258
OG0008904	SACKO_26416, SACKO_20580, SACKO_26415	bflo_21160, bflo_27365, bflo_24194, bflo_14136, bflo_01041, bflo_07910
OG0008907	SACKO_06714	bflo_23433
OG0008908	SACKO_32602	bflo_18286
OG0008910	SACKO_04009	bflo_12046
OG0008914	SACKO_30633	bflo_14245
OG0008915	SACKO_12458	bflo_13355
OG0008916	SACKO_03649	bflo_17897, bflo_17442
OG0008917	SACKO_07586	bflo_14279
OG0008918	SACKO_31464	bflo_06312
OG0008923	SACKO_02295	bflo_10626
OG0008924	SACKO_01132	bflo_11447
OG0008925	SACKO_26439	bflo_11366
OG0008927	SACKO_27085	bflo_26215
OG0008929	SACKO_23134	bflo_06279
OG0008931	SACKO_24725	bflo_05606
OG0008934	SACKO_11364	bflo_07418
OG0008936	SACKO_03468	bflo_06399
OG0008940	SACKO_04439	bflo_18385
OG0008941	SACKO_23587	bflo_16652
OG0008942	SACKO_14733	bflo_05700
OG0008945	SACKO_09664	bflo_20264
OG0008946	SACKO_11586	bflo_14917
OG0008955	SACKO_11388	bflo_01456
OG0008959	SACKO_29424	bflo_05761
OG0008969	SACKO_26759	bflo_13370
OG0008977	SACKO_06523	bflo_14198
OG0008984	SACKO_10656, SACKO_10636, SACKO_10647, SACKO_33322	bflo_22697, bflo_06243, bflo_23393
OG0008989	SACKO_07873	bflo_16525, bflo_16040, bflo_11555
OG0008990	SACKO_19986	bflo_02482
OG0009001	SACKO_02682, SACKO_20552	bflo_15926, bflo_15919, bflo_16786, bflo_15927, bflo_23078
OG0009003	SACKO_14700, SACKO_14701, SACKO_14695	bflo_21783
OG0009044	SACKO_12054	bflo_05674
OG0009045	SACKO_14680, SACKO_34179	bflo_07725
OG0009047	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636	bflo_24202
OG0009048	SACKO_09946, SACKO_09963	bflo_23453
OG0009052	SACKO_18314	bflo_22515
OG0009054	SACKO_30572	bflo_14341
OG0009055	SACKO_27169	bflo_21778
OG0009056	SACKO_03848	bflo_15222
OG0009057	SACKO_22809	bflo_16067
OG0009059	SACKO_12125	bflo_13709
OG0009061	SACKO_04012	bflo_05166
OG0009064	SACKO_07223	bflo_24119
OG0009066	SACKO_08554	bflo_20088
OG0009067	SACKO_22842	bflo_22563
OG0009069	SACKO_22563	bflo_16424
OG0009070	SACKO_14228	bflo_03472
OG0009071	SACKO_17641	bflo_18034
OG0009074	SACKO_07397	bflo_14715
OG0009076	SACKO_27821	bflo_23517
OG0009079	SACKO_19018	bflo_12789
OG0009080	SACKO_10272	bflo_16743, bflo_16839
OG0009081	SACKO_29449	bflo_08715
OG0009082	SACKO_18411	bflo_07395
OG0009083	SACKO_10136	bflo_05597
OG0009084	SACKO_23691	bflo_11022
OG0009085	SACKO_09565	bflo_25117
OG0009086	SACKO_21803	bflo_07370
OG0009087	SACKO_17618	bflo_13065
OG0009088	SACKO_26281	bflo_21243, bflo_21209
OG0009089	SACKO_05838	bflo_07099
OG0009090	SACKO_30817	bflo_11597
OG0009091	SACKO_28669	bflo_22641
OG0009092	SACKO_07370	bflo_26377
OG0009093	SACKO_08198	bflo_15565
OG0009094	SACKO_22020	bflo_22621
OG0009095	SACKO_26849	bflo_14035
OG0009096	SACKO_31121	bflo_24792
OG0009098	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318	bflo_12475
OG0009100	SACKO_04451	bflo_21085, bflo_24905
OG0009102	SACKO_19234	bflo_13123, bflo_12698, bflo_13124
OG0009103	SACKO_28777	bflo_23150
OG0009105	SACKO_20436	bflo_15546
OG0009106	SACKO_05108	bflo_05633
OG0009107	SACKO_10304	bflo_09398
OG0009108	SACKO_05948	bflo_07824, bflo_07822
OG0009110	SACKO_15361	bflo_00202
OG0009111	SACKO_08274	bflo_20087
OG0009112	SACKO_10857	bflo_03353
OG0009113	SACKO_15024	bflo_21396
OG0009114	SACKO_10354, SACKO_06480	bflo_17967
OG0009117	SACKO_27831	bflo_23528
OG0009118	SACKO_14882	bflo_25656
OG0009119	SACKO_10667	bflo_12254
OG0009120	SACKO_12101	bflo_06567
OG0009125	SACKO_33711	bflo_15841
OG0009126	SACKO_01202, SACKO_17528	bflo_10871
OG0009127	SACKO_32518	bflo_11742
OG0009129	SACKO_25839	bflo_16618
OG0009131	SACKO_30816	bflo_11124
OG0009133	SACKO_13795	bflo_00898
OG0009134	SACKO_03591	bflo_00730
OG0009135	SACKO_20285	bflo_24563
OG0009136	SACKO_03530	bflo_22380
OG0009137	SACKO_12020	bflo_17139
OG0009138	SACKO_00889	bflo_09940
OG0009140	SACKO_11760	bflo_12958
OG0009142	SACKO_01425	bflo_21668
OG0009143	SACKO_12153	bflo_12391
OG0009144	SACKO_03388	bflo_08761
OG0009145	SACKO_17823	bflo_22511
OG0009148	SACKO_15719	bflo_06470
OG0009149	SACKO_27544	bflo_12065
OG0009150	SACKO_11999	bflo_11793
OG0009151	SACKO_01320	bflo_07484
OG0009152	SACKO_14212	bflo_08516
OG0009153	SACKO_03774	bflo_20318
OG0009154	SACKO_15797	bflo_00261
OG0009157	SACKO_07075	bflo_09443
OG0009159	SACKO_28083, SACKO_32600, SACKO_29893	bflo_22690
OG0009163	SACKO_24901	bflo_23069
OG0009164	SACKO_27024	bflo_26176
OG0009165	SACKO_30574	bflo_14508
OG0009166	SACKO_23331	bflo_01482
OG0009167	SACKO_00271	bflo_16639
OG0009168	SACKO_32283	bflo_16402
OG0009169	SACKO_30255	bflo_11409
OG0009170	SACKO_21469	bflo_09436
OG0009172	SACKO_22965	bflo_18774
OG0009174	SACKO_16646	bflo_10782
OG0009175	SACKO_24256	bflo_06260
OG0009176	SACKO_24735	bflo_24859
OG0009180	SACKO_04379	bflo_21947
OG0009181	SACKO_21322	bflo_06599
OG0009182	SACKO_27426	bflo_14498
OG0009183	SACKO_00815	bflo_18436
OG0009188	SACKO_19697	bflo_05025
OG0009188	SACKO_24756	bflo_05023
OG0009190	SACKO_28508	bflo_20876
OG0009193	SACKO_18294	bflo_11908
OG0009194	SACKO_15260	bflo_14814
OG0009195	SACKO_29540	bflo_05763
OG0009216	SACKO_32486, SACKO_27997	bflo_18087, bflo_06793
OG0009217	SACKO_24499	bflo_21147, bflo_20863
OG0009222	SACKO_11007, SACKO_22927, SACKO_05065	bflo_07155
OG0009225	SACKO_18531	bflo_00926
OG0009226	SACKO_21377	bflo_07634, bflo_07633
OG0009230	SACKO_13672	bflo_24444
OG0009231	SACKO_07855	bflo_13845
OG0009232	SACKO_11218	bflo_24947
OG0009238	SACKO_29134, SACKO_19696, SACKO_12243	bflo_06926
OG0009288	SACKO_03100, SACKO_03099	bflo_02908
OG0009291	SACKO_20223	bflo_23801
OG0009293	SACKO_20951	bflo_25608
OG0009294	SACKO_32300	bflo_16140
OG0009295	SACKO_16735, SACKO_06776, SACKO_15221, SACKO_15219, SACKO_06795, SACKO_06803	bflo_23834, bflo_19262
OG0009296	SACKO_32309, SACKO_18113	bflo_05038
OG0009298	SACKO_20807	bflo_17348
OG0009301	SACKO_29555	bflo_10683
OG0009305	SACKO_26689	bflo_00876
OG0009306	SACKO_34006	bflo_20146
OG0009307	SACKO_28641	bflo_23417
OG0009309	SACKO_12901, SACKO_12909	bflo_09601
OG0009310	SACKO_14268	bflo_25881
OG0009311	SACKO_15543, SACKO_15571	bflo_15286
OG0009312	SACKO_05731	bflo_03363
OG0009313	SACKO_33908	bflo_23398
OG0009314	SACKO_27933	bflo_12403
OG0009316	SACKO_30254, SACKO_30217	bflo_09550
OG0009319	SACKO_00961	bflo_10374
OG0009321	SACKO_04398	bflo_24450
OG0009324	SACKO_31610	bflo_10582, bflo_09345
OG0009325	SACKO_01246	bflo_11138
OG0009327	SACKO_11558	bflo_03544
OG0009328	SACKO_21643	bflo_23762
OG0009330	SACKO_02830	bflo_25312
OG0009333	SACKO_23728, SACKO_01714, SACKO_23721	bflo_11077
OG0009334	SACKO_30531	bflo_10587
OG0009335	SACKO_14699	bflo_26202
OG0009336	SACKO_23168	bflo_14071
OG0009337	SACKO_26815	bflo_03072
OG0009338	SACKO_14424	bflo_14635
OG0009339	SACKO_08588	bflo_01954
OG0009340	SACKO_12080	bflo_05682
OG0009341	SACKO_06143	bflo_17550
OG0009343	SACKO_30811	bflo_11599
OG0009345	SACKO_12921	bflo_00768
OG0009348	SACKO_19894, SACKO_19885, SACKO_19891	bflo_20774, bflo_20789, bflo_27344
OG0009349	SACKO_10248	bflo_18536
OG0009350	SACKO_16923	bflo_11651
OG0009351	SACKO_04969	bflo_19240
OG0009352	SACKO_15014	bflo_10042
OG0009353	SACKO_22434	bflo_07904, bflo_07331
OG0009354	SACKO_19950	bflo_13067
OG0009358	SACKO_12867	bflo_19438, bflo_27301
OG0009359	SACKO_19912, SACKO_15468	bflo_06081, bflo_05721, bflo_05722
OG0009360	SACKO_31489	bflo_12494
OG0009361	SACKO_22374	bflo_02270
OG0009363	SACKO_05773	bflo_19842
OG0009365	SACKO_22712	bflo_08441
OG0009368	SACKO_00561, SACKO_00568	bflo_17069
OG0009369	SACKO_25491	bflo_12118
OG0009370	SACKO_29635	bflo_13910
OG0009374	SACKO_25139	bflo_09871
OG0009375	SACKO_00760	bflo_05371, bflo_05372
OG0009377	SACKO_04691	bflo_16488
OG0009378	SACKO_21755	bflo_25145
OG0009380	SACKO_02163	bflo_13853
OG0009382	SACKO_00235	bflo_16656
OG0009383	SACKO_11485	bflo_13768
OG0009384	SACKO_25808	bflo_21228
OG0009385	SACKO_21275	bflo_19985
OG0009387	SACKO_07991	bflo_13448
OG0009389	SACKO_14693	bflo_22669
OG0009390	SACKO_14487	bflo_14283
OG0009393	SACKO_10622	bflo_22788
OG0009394	SACKO_14569	bflo_16062
OG0009395	SACKO_23018	bflo_15123
OG0009396	SACKO_17442	bflo_01435
OG0009399	SACKO_30676	bflo_22264
OG0009400	SACKO_28914	bflo_21343
OG0009401	SACKO_20923, SACKO_17106	bflo_09291
OG0009402	SACKO_21279	bflo_13929
OG0009404	SACKO_32585	bflo_17552
OG0009405	SACKO_15837	bflo_06216
OG0009406	SACKO_21166, SACKO_01134, SACKO_24385	bflo_14116
OG0009407	SACKO_27198	bflo_22989
OG0009408	SACKO_29346	bflo_20272
OG0009409	SACKO_23562	bflo_09265
OG0009410	SACKO_23619	bflo_11615
OG0009412	SACKO_26461	bflo_11350
OG0009415	SACKO_23263	bflo_05298
OG0009419	SACKO_27854	bflo_06995
OG0009421	SACKO_19199	bflo_26210
OG0009422	SACKO_08625, SACKO_14523	bflo_23998
OG0009423	SACKO_13936	bflo_26380
OG0009425	SACKO_12740	bflo_00799
OG0009426	SACKO_07277, SACKO_23127	bflo_06404
OG0009427	SACKO_31790	bflo_01158, bflo_01685
OG0009428	SACKO_03859	bflo_08073
OG0009430	SACKO_24961	bflo_08785
OG0009434	SACKO_31236	bflo_20190
OG0009436	SACKO_12068	bflo_06759
OG0009440	SACKO_11969	bflo_20972
OG0009448	SACKO_20159	bflo_21117
OG0009449	SACKO_19904	bflo_15029
OG0009451	SACKO_25610	bflo_08820
OG0009452	SACKO_27896	bflo_12856
OG0009455	SACKO_24134	bflo_10318
OG0009472	SACKO_20621, SACKO_13646	bflo_24709
OG0009474	SACKO_03262	bflo_00354
OG0009483	SACKO_30395	bflo_12506
OG0009485	SACKO_28193	bflo_23134
OG0009490	SACKO_04390, SACKO_17060	bflo_15638, bflo_16174, bflo_04855, bflo_08152, bflo_03723, bflo_14096, bflo_04897
OG0009492	SACKO_22353	bflo_26982, bflo_10962
OG0009492	SACKO_22354	bflo_10964, bflo_10519, bflo_23711, bflo_08865, bflo_14581, bflo_10571
OG0009495	SACKO_25217	bflo_17761
OG0009497	SACKO_01543, SACKO_01582, SACKO_01562, SACKO_01538, SACKO_01542, SACKO_01558, SACKO_01555, SACKO_01545, SACKO_01706	bflo_26304
OG0009543	SACKO_04373	bflo_21004
OG0009544	SACKO_31371	bflo_16890
OG0009548	SACKO_10727	bflo_07984
OG0009552	SACKO_28769	bflo_22940
OG0009554	SACKO_23458	bflo_06486
OG0009555	SACKO_13517	bflo_02779, bflo_07709
OG0009563	SACKO_20109	bflo_20778
OG0009567	SACKO_23713	bflo_13717, bflo_11210
OG0009568	SACKO_17521	bflo_15563
OG0009570	SACKO_25466	bflo_11610
OG0009571	SACKO_14018, SACKO_14014	bflo_06386
OG0009576	SACKO_28651	bflo_23430
OG0009577	SACKO_06903	bflo_18892
OG0009578	SACKO_02908	bflo_25507
OG0009580	SACKO_10802, SACKO_07317	bflo_10146
OG0009582	SACKO_00720	bflo_20905
OG0009583	SACKO_22692, SACKO_22690	bflo_08338
OG0009584	SACKO_30196	bflo_09756
OG0009585	SACKO_27743	bflo_10631
OG0009586	SACKO_30617	bflo_14528
OG0009587	SACKO_28198	bflo_23034
OG0009588	SACKO_26271	bflo_07990
OG0009595	SACKO_27755	bflo_02478
OG0009596	SACKO_11203	bflo_00751
OG0009597	SACKO_08398	bflo_05788
OG0009598	SACKO_25886	bflo_25244
OG0009599	SACKO_14788	bflo_18453
OG0009601	SACKO_26381	bflo_21323
OG0009603	SACKO_15355	bflo_12887
OG0009604	SACKO_11284	bflo_13472
OG0009607	SACKO_17954	bflo_16301
OG0009608	SACKO_21960, SACKO_21963	bflo_25929
OG0009609	SACKO_23923	bflo_13751, bflo_07201
OG0009610	SACKO_03021	bflo_26469
OG0009611	SACKO_29282, SACKO_00303	bflo_05671
OG0009612	SACKO_30583	bflo_14975
OG0009613	SACKO_16592, SACKO_16606, SACKO_16587	bflo_22883, bflo_23441
OG0009615	SACKO_17288	bflo_02446
OG0009617	SACKO_02296	bflo_02913
OG0009618	SACKO_24282	bflo_17477
OG0009620	SACKO_03840	bflo_15177
OG0009621	SACKO_31535	bflo_01180
OG0009622	SACKO_24302	bflo_18454
OG0009625	SACKO_30909	bflo_02316
OG0009627	SACKO_21865	bflo_12107
OG0009630	SACKO_20668	bflo_20168
OG0009631	SACKO_11520	bflo_03248
OG0009633	SACKO_27629	bflo_14777
OG0009635	SACKO_25329	bflo_21556
OG0009636	SACKO_30204	bflo_09599
OG0009637	SACKO_21134	bflo_22464, bflo_22528
OG0009638	SACKO_06874	bflo_19192
OG0009639	SACKO_04437	bflo_20153
OG0009640	SACKO_24933	bflo_14519
OG0009643	SACKO_30198	bflo_26470, bflo_01154, bflo_01156, bflo_01974, bflo_26649
OG0009645	SACKO_26963	bflo_06727
OG0009647	SACKO_14577	bflo_15557
OG0009649	SACKO_00914	bflo_18687
OG0009650	SACKO_26747	bflo_14050
OG0009652	SACKO_12352	bflo_11901
OG0009653	SACKO_20868	bflo_21933
OG0009655	SACKO_31206	bflo_11105
OG0009656	SACKO_27455	bflo_16330
OG0009659	SACKO_22220	bflo_19150
OG0009661	SACKO_28736	bflo_22912
OG0009663	SACKO_24584	bflo_11701
OG0009665	SACKO_14470	bflo_14713
OG0009667	SACKO_24089, SACKO_24157, SACKO_24094, SACKO_24130	bflo_16504, bflo_15777, bflo_24427
OG0009668	SACKO_18915, SACKO_21086	bflo_17576, bflo_17580, bflo_17579, bflo_22076, bflo_17581
OG0009669	SACKO_24930	bflo_14199
OG0009670	SACKO_31491	bflo_23932
OG0009673	SACKO_08911	bflo_22094
OG0009674	SACKO_02634, SACKO_02643	bflo_16726
OG0009675	SACKO_04767	bflo_23394
OG0009676	SACKO_17418	bflo_27044
OG0009677	SACKO_29062, SACKO_29069	bflo_03287, bflo_26710
OG0009678	SACKO_03176	bflo_25699
OG0009679	SACKO_00525	bflo_26124
OG0009681	SACKO_02235	bflo_23207
OG0009683	SACKO_03998	bflo_09098
OG0009684	SACKO_03651	bflo_17521
OG0009685	SACKO_10516	bflo_09998
OG0009691	SACKO_19228	bflo_20591
OG0009695	SACKO_01167	bflo_11448
OG0009717	SACKO_19481	bflo_04496, bflo_03804
OG0009723	SACKO_07864	bflo_16182
OG0009724	SACKO_02271, SACKO_30181	bflo_19848, bflo_14355
OG0009737	SACKO_10663	bflo_12817, bflo_12649
OG0009750	SACKO_29471, SACKO_00692, SACKO_32043	bflo_02652, bflo_20158
OG0009751	SACKO_31171	bflo_25427, bflo_09589, bflo_25428, bflo_06777, bflo_24990
OG0009753	SACKO_20022, SACKO_20041, SACKO_20064, SACKO_20012	bflo_09487
OG0009753	SACKO_04561	bflo_25436, bflo_25446, bflo_25443
OG0009756	SACKO_30957	bflo_11582, bflo_25397, bflo_25568, bflo_18350, bflo_25576, bflo_10520, bflo_10489, bflo_11655
OG0009758	SACKO_20981, SACKO_10296, SACKO_04776, SACKO_10259	bflo_11034, bflo_19668, bflo_14940
OG0009762	SACKO_28619	bflo_22921
OG0009843	SACKO_14256	bflo_10858
OG0009852	SACKO_20848	bflo_21925
OG0009853	SACKO_28355	bflo_06947
OG0009854	SACKO_24180	bflo_10621
OG0009861	SACKO_26514, SACKO_26526	bflo_21416, bflo_05149
OG0009862	SACKO_30454	bflo_23483
OG0009863	SACKO_17416	bflo_20078
OG0009864	SACKO_04332	bflo_15615
OG0009866	SACKO_00251	bflo_07143
OG0009867	SACKO_22406	bflo_06474
OG0009868	SACKO_33665, SACKO_05385	bflo_25249
OG0009870	SACKO_04890	bflo_09290
OG0009873	SACKO_06476	bflo_00248
OG0009874	SACKO_16330	bflo_02458
OG0009877	SACKO_16780	bflo_14981
OG0009878	SACKO_22055	bflo_23900
OG0009879	SACKO_10291	bflo_10645
OG0009882	SACKO_34001	bflo_17642
OG0009883	SACKO_04336	bflo_20823
OG0009884	SACKO_28006	bflo_23201
OG0009886	SACKO_12499	bflo_10767
OG0009887	SACKO_25184	bflo_18867
OG0009889	SACKO_02642	bflo_17649
OG0009890	SACKO_17007	bflo_00420
OG0009891	SACKO_16062	bflo_22731
OG0009894	SACKO_32209	bflo_06835
OG0009895	SACKO_04177	bflo_19801
OG0009896	SACKO_17336	bflo_23796
OG0009897	SACKO_04428	bflo_01053
OG0009899	SACKO_12353	bflo_21259, bflo_25050
OG0009900	SACKO_32921	bflo_13426
OG0009901	SACKO_08935	bflo_12325
OG0009902	SACKO_10061	bflo_08722
OG0009903	SACKO_01702, SACKO_10189, SACKO_20214	bflo_22781
OG0009908	SACKO_06079	bflo_13394
OG0009909	SACKO_06071, SACKO_06066	bflo_24332, bflo_24319
OG0009911	SACKO_31071	bflo_24642
OG0009912	SACKO_06724	bflo_10756, bflo_10279
OG0009913	SACKO_07636	bflo_16422
OG0009915	SACKO_01302, SACKO_06405	bflo_20943
OG0009916	SACKO_31085	bflo_24850
OG0009920	SACKO_03617	bflo_15972
OG0009921	SACKO_05207	bflo_23139
OG0009922	SACKO_28016	bflo_08215
OG0009923	SACKO_14008	bflo_07716
OG0009926	SACKO_19794	bflo_21179
OG0009927	SACKO_12636	bflo_22150
OG0009928	SACKO_24539	bflo_07416
OG0009931	SACKO_05854	bflo_24439, bflo_07479
OG0009934	SACKO_30108	bflo_10525
OG0009935	SACKO_12100	bflo_00401
OG0009937	SACKO_14762, SACKO_14216	bflo_05035, bflo_05044
OG0009937	SACKO_14204	bflo_08672
OG0009943	SACKO_32386	bflo_03672
OG0009943	SACKO_17661	bflo_12502
OG0009952	SACKO_04142	bflo_19326
OG0009953	SACKO_15970	bflo_06137
OG0009956	SACKO_30958	bflo_26157
OG0009959	SACKO_30438	bflo_17553
OG0009960	SACKO_04215	bflo_20555
OG0009962	SACKO_31625	bflo_15482
OG0009963	SACKO_12933	bflo_18693
OG0009964	SACKO_24655	bflo_02303
OG0009965	SACKO_01857	bflo_03022
OG0009966	SACKO_25026	bflo_14660
OG0009968	SACKO_31612	bflo_10737
OG0009972	SACKO_07166	bflo_13966
OG0009978	SACKO_29451	bflo_25149
OG0009987	SACKO_28268	bflo_12766
OG0009996	SACKO_19926	bflo_13421
OG0010005	SACKO_03581	bflo_09822
OG0010023	SACKO_02158	bflo_08145
OG0010033	SACKO_23567	bflo_09264, bflo_08814, bflo_20616
OG0010043	SACKO_12549, SACKO_12546, SACKO_01300	bflo_11356
OG0010045	SACKO_26797, SACKO_03701	bflo_17653
OG0010046	SACKO_14147	bflo_26296, bflo_17232, bflo_17237
OG0010047	SACKO_33922	bflo_23748, bflo_23749
OG0010048	SACKO_28372	bflo_24925
OG0010050	SACKO_33373, SACKO_17212, SACKO_25926, SACKO_25928, SACKO_01001, SACKO_33661, SACKO_17196, SACKO_23254, SACKO_33368	bflo_27028
OG0010124	SACKO_11383, SACKO_00219	bflo_07410
OG0010126	SACKO_02921	bflo_08378
OG0010130	SACKO_26448	bflo_11779
OG0010133	SACKO_07209	bflo_22606
OG0010135	SACKO_06240	bflo_11419
OG0010142	SACKO_14884, SACKO_27424	bflo_20448
OG0010147	SACKO_15858	bflo_14315
OG0010148	SACKO_24333	bflo_21584
OG0010151	SACKO_14245	bflo_00999
OG0010154	SACKO_02353	bflo_06533
OG0010155	SACKO_00087	bflo_01148
OG0010156	SACKO_05640	bflo_02595
OG0010159	SACKO_25676, SACKO_32838, SACKO_09009, SACKO_19872	bflo_24380
OG0010162	SACKO_03048, SACKO_05178	bflo_04864
OG0010164	SACKO_20595	bflo_20135, bflo_27320
OG0010169	SACKO_07376	bflo_11733
OG0010170	SACKO_10924	bflo_12733
OG0010175	SACKO_24360	bflo_09856
OG0010176	SACKO_19849	bflo_08104
OG0010178	SACKO_30340	bflo_12113
OG0010179	SACKO_17417	bflo_12752
OG0010180	SACKO_05615	bflo_19230
OG0010183	SACKO_13245	bflo_09962
OG0010186	SACKO_17737	bflo_08603
OG0010187	SACKO_20593	bflo_20109
OG0010188	SACKO_09489	bflo_16783, bflo_15775
OG0010189	SACKO_26586	bflo_12185
OG0010190	SACKO_15037, SACKO_15031, SACKO_15025, SACKO_29092	bflo_09340
OG0010191	SACKO_31307	bflo_18343
OG0010192	SACKO_16325	bflo_24091
OG0010194	SACKO_29253	bflo_06863, bflo_26403
OG0010197	SACKO_00111	bflo_08084
OG0010198	SACKO_04170	bflo_19101
OG0010202	SACKO_02670	bflo_19391
OG0010203	SACKO_16006	bflo_16484
OG0010204	SACKO_11459	bflo_01582
OG0010206	SACKO_28253	bflo_14029
