Orthogroup	SACKO_ok	LYTVA_ok
OG0008090	SACKO_14935	LYTVA_07547, LYTVA_04253
OG0008092	SACKO_08858	LYTVA_17847
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384	LYTVA_27545
OG0008094	SACKO_26605	LYTVA_13701
OG0008097	SACKO_18610, SACKO_00433	LYTVA_24003
OG0008098	SACKO_12036	LYTVA_05312
OG0008099	SACKO_20966	LYTVA_24723, LYTVA_10856
OG0008100	SACKO_32212	LYTVA_27720
OG0008103	SACKO_24074, SACKO_17692	LYTVA_11735
OG0008104	SACKO_21676	LYTVA_16469
OG0008108	SACKO_04879	LYTVA_26623
OG0008109	SACKO_00710	LYTVA_29424
OG0008110	SACKO_18116	LYTVA_29515
OG0008111	SACKO_16998	LYTVA_17929
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	LYTVA_10998
OG0008117	SACKO_16713	LYTVA_24074
OG0008119	SACKO_07755	LYTVA_23016
OG0008120	SACKO_05254	LYTVA_27462
OG0008122	SACKO_27201	LYTVA_00681
OG0008125	SACKO_16087	LYTVA_28474
OG0008136	SACKO_24610	LYTVA_14477, LYTVA_14048
OG0008139	SACKO_03439, SACKO_04260, SACKO_20963	LYTVA_09707
OG0008143	SACKO_14545	LYTVA_01023
OG0008151	SACKO_32660	LYTVA_24560
OG0008196	SACKO_09687	LYTVA_21241
OG0008198	SACKO_00646	LYTVA_04745, LYTVA_07785, LYTVA_07784
OG0008199	SACKO_30638	LYTVA_12477
OG0008200	SACKO_20524	LYTVA_13882, LYTVA_05356, LYTVA_02014
OG0008200	SACKO_05493	LYTVA_12804
OG0008201	SACKO_26429	LYTVA_12601
OG0008202	SACKO_14808	LYTVA_03218
OG0008203	SACKO_21692	LYTVA_04454
OG0008205	SACKO_03974	LYTVA_07298, LYTVA_06611
OG0008206	SACKO_32907	LYTVA_04480
OG0008208	SACKO_07952	LYTVA_19071
OG0008211	SACKO_17251	LYTVA_08251
OG0008212	SACKO_10401	LYTVA_05714
OG0008213	SACKO_30790	LYTVA_15320
OG0008217	SACKO_06740	LYTVA_00528, LYTVA_28904
OG0008220	SACKO_06870, SACKO_06797	LYTVA_04472
OG0008221	SACKO_19665	LYTVA_02459
OG0008223	SACKO_16674, SACKO_13005	LYTVA_14507
OG0008224	SACKO_26776	LYTVA_28133
OG0008225	SACKO_02376, SACKO_08273	LYTVA_17230
OG0008227	SACKO_26035	LYTVA_13110
OG0008230	SACKO_26842	LYTVA_24602
OG0008231	SACKO_03382	LYTVA_22614
OG0008232	SACKO_00063	LYTVA_21174, LYTVA_25815
OG0008234	SACKO_28776	LYTVA_29891
OG0008235	SACKO_12572	LYTVA_17569
OG0008236	SACKO_17189	LYTVA_22876
OG0008237	SACKO_22871	LYTVA_16152
OG0008238	SACKO_29019	LYTVA_22202
OG0008239	SACKO_29669	LYTVA_15874
OG0008240	SACKO_29307	LYTVA_10183
OG0008242	SACKO_14538	LYTVA_05125
OG0008243	SACKO_14032	LYTVA_30154
OG0008244	SACKO_23501	LYTVA_13153
OG0008245	SACKO_33275	LYTVA_27878
OG0008246	SACKO_29156	LYTVA_27090
OG0008249	SACKO_23195	LYTVA_17203
OG0008252	SACKO_11641	LYTVA_17930
OG0008254	SACKO_22413	LYTVA_07719
OG0008255	SACKO_27262, SACKO_27242	LYTVA_25329
OG0008256	SACKO_12462	LYTVA_18638
OG0008259	SACKO_18354	LYTVA_23738
OG0008260	SACKO_02102, SACKO_28251	LYTVA_14046
OG0008263	SACKO_11998	LYTVA_23520
OG0008264	SACKO_11849	LYTVA_29571
OG0008265	SACKO_23421	LYTVA_05374
OG0008266	SACKO_11268	LYTVA_05121
OG0008267	SACKO_16208	LYTVA_07910
OG0008269	SACKO_08080	LYTVA_01980
OG0008270	SACKO_16397	LYTVA_00339
OG0008272	SACKO_03563	LYTVA_26499
OG0008273	SACKO_02139	LYTVA_15469, LYTVA_11433
OG0008274	SACKO_23409, SACKO_23459	LYTVA_12510
OG0008275	SACKO_29518	LYTVA_16000
OG0008277	SACKO_17393	LYTVA_07672
OG0008278	SACKO_08579, SACKO_08569	LYTVA_12632
OG0008279	SACKO_11351	LYTVA_19836
OG0008280	SACKO_26138	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	SACKO_14719	LYTVA_00857, LYTVA_23255
OG0008283	SACKO_20114	LYTVA_16941
OG0008284	SACKO_29246, SACKO_24601, SACKO_04447	LYTVA_08177
OG0008285	SACKO_25777	LYTVA_04744
OG0008286	SACKO_13441	LYTVA_10800
OG0008288	SACKO_31093	LYTVA_18216
OG0008289	SACKO_11740	LYTVA_29130
OG0008290	SACKO_06339	LYTVA_27680, LYTVA_27718
OG0008291	SACKO_19274	LYTVA_13098
OG0008294	SACKO_16631	LYTVA_12005
OG0008296	SACKO_11128	LYTVA_22211, LYTVA_22253
OG0008299	SACKO_03025	LYTVA_05838
OG0008300	SACKO_18567	LYTVA_29193
OG0008303	SACKO_17946	LYTVA_26088
OG0008304	SACKO_22118	LYTVA_10476
OG0008306	SACKO_26684	LYTVA_26375
OG0008307	SACKO_04416	LYTVA_11174
OG0008309	SACKO_15838	LYTVA_06809
OG0008310	SACKO_08669, SACKO_08674	LYTVA_19819
OG0008311	SACKO_09160	LYTVA_04533
OG0008312	SACKO_24913	LYTVA_18833
OG0008314	SACKO_33386	LYTVA_05017
OG0008316	SACKO_09926	LYTVA_21411
OG0008317	SACKO_22799	LYTVA_17270
OG0008318	SACKO_29977	LYTVA_20991
OG0008319	SACKO_05521	LYTVA_26117
OG0008320	SACKO_33638	LYTVA_19824
OG0008321	SACKO_15627	LYTVA_23550
OG0008321	SACKO_31079	LYTVA_24836
OG0008322	SACKO_21256	LYTVA_09951
OG0008323	SACKO_04576	LYTVA_24411
OG0008324	SACKO_24513	LYTVA_17214
OG0008326	SACKO_18259	LYTVA_20818
OG0008327	SACKO_15296	LYTVA_27356
OG0008328	SACKO_06809	LYTVA_22323
OG0008329	SACKO_06647	LYTVA_09945
OG0008330	SACKO_22204	LYTVA_09792
OG0008331	SACKO_09134	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008332	SACKO_20532	LYTVA_15415
OG0008333	SACKO_22323	LYTVA_06042
OG0008334	SACKO_13414	LYTVA_19245
OG0008337	SACKO_00845	LYTVA_16708
OG0008339	SACKO_11311	LYTVA_12223
OG0008341	SACKO_17044	LYTVA_26998
OG0008345	SACKO_00206	LYTVA_10010
OG0008346	SACKO_07850	LYTVA_14453
OG0008347	SACKO_18606	LYTVA_07239
OG0008350	SACKO_18100	LYTVA_24262
OG0008351	SACKO_02050	LYTVA_19823
OG0008352	SACKO_08714	LYTVA_25315
OG0008353	SACKO_23423	LYTVA_04513
OG0008354	SACKO_05543, SACKO_22015	LYTVA_05625
OG0008355	SACKO_09388	LYTVA_24991
OG0008356	SACKO_13482	LYTVA_18604, LYTVA_25234
OG0008357	SACKO_01851	LYTVA_21800
OG0008359	SACKO_01677	LYTVA_23109
OG0008361	SACKO_28899	LYTVA_11601
OG0008364	SACKO_24113	LYTVA_26310
OG0008365	SACKO_19452	LYTVA_25592
OG0008366	SACKO_34076	LYTVA_20954
OG0008367	SACKO_05986	LYTVA_03018
OG0008368	SACKO_17270	LYTVA_28825
OG0008370	SACKO_21037	LYTVA_23211
OG0008370	SACKO_13974	LYTVA_27157
OG0008371	SACKO_02279	LYTVA_23791
OG0008373	SACKO_33144	LYTVA_20963
OG0008376	SACKO_10675	LYTVA_09077
OG0008377	SACKO_12918	LYTVA_11929
OG0008378	SACKO_10377	LYTVA_27997
OG0008380	SACKO_02033	LYTVA_27656, LYTVA_26663
OG0008382	SACKO_29648	LYTVA_04649, LYTVA_24427
OG0008383	SACKO_02076	LYTVA_19886
OG0008384	SACKO_16265	LYTVA_30109
OG0008387	SACKO_33021	LYTVA_11091
OG0008388	SACKO_32385	LYTVA_20705
OG0008389	SACKO_22079	LYTVA_09667, LYTVA_23039
OG0008390	SACKO_14959	LYTVA_30097, LYTVA_01281
OG0008391	SACKO_17634	LYTVA_24075
OG0008392	SACKO_00948	LYTVA_19289
OG0008396	SACKO_26838	LYTVA_21461
OG0008398	SACKO_20280	LYTVA_09887, LYTVA_09886
OG0008399	SACKO_20170	LYTVA_24517
OG0008401	SACKO_32056	LYTVA_17404
OG0008402	SACKO_27897	LYTVA_19482
OG0008403	SACKO_10358	LYTVA_10992
OG0008404	SACKO_19494	LYTVA_04357
OG0008406	SACKO_09774	LYTVA_00998
OG0008410	SACKO_06644	LYTVA_02957
OG0008412	SACKO_31465	LYTVA_06759
OG0008414	SACKO_24605	LYTVA_16686, LYTVA_20042
OG0008415	SACKO_10605	LYTVA_15285
OG0008417	SACKO_07461	LYTVA_00500
OG0008419	SACKO_09089	LYTVA_29540
OG0008422	SACKO_05233	LYTVA_16257
OG0008423	SACKO_25879	LYTVA_14844
OG0008425	SACKO_18969	LYTVA_07533
OG0008432	SACKO_28234, SACKO_00092	LYTVA_02153
OG0008435	SACKO_21475	LYTVA_23436
OG0008437	SACKO_06418	LYTVA_20685
OG0008443	SACKO_30306	LYTVA_28171
OG0008446	SACKO_14990, SACKO_32364	LYTVA_19357, LYTVA_09151
OG0008446	SACKO_14550	LYTVA_25648
OG0008450	SACKO_23499	LYTVA_24827
OG0008453	SACKO_05043	LYTVA_10565
OG0008507	SACKO_11856	LYTVA_01347, LYTVA_28289
OG0008512	SACKO_27473	LYTVA_14660
OG0008513	SACKO_33349	LYTVA_05781
OG0008517	SACKO_31656	LYTVA_14473
OG0008519	SACKO_16908	LYTVA_03058
OG0008522	SACKO_23868, SACKO_23849, SACKO_23865	LYTVA_26353
OG0008524	SACKO_18249	LYTVA_14325
OG0008526	SACKO_18162	LYTVA_24719
OG0008529	SACKO_14807	LYTVA_10570
OG0008530	SACKO_05849	LYTVA_04280
OG0008532	SACKO_06309	LYTVA_16193
OG0008534	SACKO_27269	LYTVA_29699
OG0008535	SACKO_06283	LYTVA_15006
OG0008537	SACKO_10411	LYTVA_04419
OG0008539	SACKO_17926	LYTVA_15595
OG0008540	SACKO_15517	LYTVA_14448
OG0008541	SACKO_08299	LYTVA_01813, LYTVA_02226
OG0008542	SACKO_11862	LYTVA_01792
OG0008543	SACKO_30176	LYTVA_28828
OG0008544	SACKO_10542	LYTVA_15282
OG0008545	SACKO_10539	LYTVA_15279, LYTVA_10207
OG0008547	SACKO_28850	LYTVA_09889
OG0008550	SACKO_20311	LYTVA_00415
OG0008551	SACKO_03644	LYTVA_01742
OG0008552	SACKO_17324	LYTVA_09709
OG0008555	SACKO_10140	LYTVA_02834
OG0008556	SACKO_00676	LYTVA_27757
OG0008557	SACKO_29463	LYTVA_30176
OG0008560	SACKO_05726	LYTVA_15209
OG0008562	SACKO_29519	LYTVA_15992
OG0008564	SACKO_02849	LYTVA_30059
OG0008565	SACKO_32260	LYTVA_18129
OG0008567	SACKO_02264, SACKO_32409	LYTVA_19943
OG0008569	SACKO_03846, SACKO_15981	LYTVA_29563, LYTVA_00213
OG0008570	SACKO_04501	LYTVA_00163
OG0008571	SACKO_29016, SACKO_29012	LYTVA_21603
OG0008573	SACKO_17995	LYTVA_29754
OG0008574	SACKO_08771	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	SACKO_03588	LYTVA_23380
OG0008578	SACKO_13387	LYTVA_16234
OG0008579	SACKO_21530	LYTVA_11211
OG0008580	SACKO_11490	LYTVA_23745
OG0008582	SACKO_02654	LYTVA_03893
OG0008583	SACKO_11273	LYTVA_14390
OG0008586	SACKO_31443, SACKO_09697	LYTVA_04826
OG0008587	SACKO_01377	LYTVA_10247, LYTVA_28483
OG0008589	SACKO_32031	LYTVA_21900
OG0008590	SACKO_22045	LYTVA_25064
OG0008591	SACKO_18101	LYTVA_07933, LYTVA_03349
OG0008592	SACKO_27409	LYTVA_00544
OG0008593	SACKO_33732	LYTVA_00820
OG0008594	SACKO_32447	LYTVA_10869
OG0008595	SACKO_27336	LYTVA_15034, LYTVA_25260
OG0008597	SACKO_25079	LYTVA_11676
OG0008599	SACKO_16573	LYTVA_03613, LYTVA_00658
OG0008600	SACKO_03734	LYTVA_03845
OG0008602	SACKO_20442	LYTVA_18709
OG0008604	SACKO_04230	LYTVA_21501
OG0008605	SACKO_24073	LYTVA_26602
OG0008609	SACKO_19619	LYTVA_14977
OG0008610	SACKO_11397	LYTVA_27857, LYTVA_02173, LYTVA_27855
OG0008611	SACKO_08832	LYTVA_25423
OG0008613	SACKO_21870	LYTVA_14706
OG0008614	SACKO_15340	LYTVA_22529
OG0008617	SACKO_32528	LYTVA_05079
OG0008618	SACKO_16210	LYTVA_22304
OG0008620	SACKO_29275	LYTVA_25757
OG0008624	SACKO_15588	LYTVA_06881
OG0008625	SACKO_34203	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996
OG0008626	SACKO_16384	LYTVA_22858
OG0008628	SACKO_24939	LYTVA_12235
OG0008629	SACKO_07818	LYTVA_08416
OG0008630	SACKO_18262	LYTVA_04903
OG0008632	SACKO_28486	LYTVA_24775
OG0008634	SACKO_02168	LYTVA_23237
OG0008636	SACKO_08691	LYTVA_00110
OG0008639	SACKO_01769	LYTVA_14031
OG0008641	SACKO_01332	LYTVA_03737
OG0008642	SACKO_15690	LYTVA_08546
OG0008643	SACKO_20513, SACKO_20505	LYTVA_02276
OG0008646	SACKO_12266	LYTVA_06942
OG0008647	SACKO_15173	LYTVA_26431
OG0008648	SACKO_12351	LYTVA_10460
OG0008649	SACKO_17681	LYTVA_09612
OG0008650	SACKO_12726, SACKO_29320, SACKO_23690	LYTVA_06319, LYTVA_00735
OG0008651	SACKO_32611	LYTVA_16455
OG0008653	SACKO_06618	LYTVA_27637
OG0008654	SACKO_22072	LYTVA_25065
OG0008655	SACKO_21958	LYTVA_21961
OG0008656	SACKO_17690	LYTVA_00849
OG0008658	SACKO_00090	LYTVA_17572
OG0008662	SACKO_04904	LYTVA_13677
OG0008663	SACKO_33994, SACKO_33998	LYTVA_22140
OG0008666	SACKO_12533	LYTVA_03644
OG0008668	SACKO_33597	LYTVA_10605, LYTVA_03507
OG0008669	SACKO_04190	LYTVA_28753
OG0008671	SACKO_25722	LYTVA_23218
OG0008672	SACKO_12296	LYTVA_25923
OG0008673	SACKO_02317	LYTVA_04379
OG0008674	SACKO_19515	LYTVA_06184
OG0008675	SACKO_03146	LYTVA_23577
OG0008678	SACKO_00719	LYTVA_10084, LYTVA_26613
OG0008679	SACKO_10986, SACKO_21745, SACKO_23116	LYTVA_03934, LYTVA_14277, LYTVA_28594, LYTVA_00869
OG0008681	SACKO_28392	LYTVA_25571, LYTVA_25570
OG0008682	SACKO_15483	LYTVA_19856
OG0008683	SACKO_22641	LYTVA_01498
OG0008684	SACKO_04824	LYTVA_24932
OG0008687	SACKO_13789, SACKO_13786, SACKO_13793, SACKO_13772, SACKO_10691, SACKO_03610, SACKO_03566	LYTVA_27888
OG0008693	SACKO_17790	LYTVA_01451, LYTVA_11823, LYTVA_27290
OG0008694	SACKO_16237	LYTVA_11165
OG0008695	SACKO_12998, SACKO_09003, SACKO_14456	LYTVA_27052, LYTVA_15723
OG0008696	SACKO_30577	LYTVA_28187
OG0008698	SACKO_30274	LYTVA_08540
OG0008753	SACKO_13660	LYTVA_04069
OG0008757	SACKO_00615	LYTVA_25334
OG0008760	SACKO_07012	LYTVA_14498
OG0008763	SACKO_11369	LYTVA_27193, LYTVA_04738, LYTVA_02484
OG0008765	SACKO_22622	LYTVA_18442
OG0008766	SACKO_14917	LYTVA_29005
OG0008767	SACKO_08111	LYTVA_03456, LYTVA_19818
OG0008769	SACKO_11868	LYTVA_07036
OG0008770	SACKO_06205	LYTVA_12704
OG0008771	SACKO_14179	LYTVA_21212
OG0008772	SACKO_33428, SACKO_25990	LYTVA_29715
OG0008773	SACKO_02170	LYTVA_16581
OG0008775	SACKO_22658	LYTVA_25560
OG0008778	SACKO_12202	LYTVA_04825
OG0008779	SACKO_09527	LYTVA_04016
OG0008781	SACKO_26600	LYTVA_07417
OG0008782	SACKO_09882	LYTVA_04581
OG0008784	SACKO_07353	LYTVA_25942
OG0008786	SACKO_26459	LYTVA_18231
OG0008789	SACKO_03607	LYTVA_14608
OG0008790	SACKO_12000	LYTVA_27047
OG0008793	SACKO_14265	LYTVA_21942
OG0008794	SACKO_30610	LYTVA_15613
OG0008795	SACKO_13201, SACKO_08698, SACKO_31253	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315
OG0008796	SACKO_25740	LYTVA_24016, LYTVA_22579
OG0008797	SACKO_08874	LYTVA_09507
OG0008798	SACKO_23285	LYTVA_01745
OG0008800	SACKO_24363	LYTVA_26016, LYTVA_13678
OG0008801	SACKO_19151	LYTVA_11166
OG0008804	SACKO_05230	LYTVA_25393
OG0008806	SACKO_28459	LYTVA_07991
OG0008809	SACKO_20719	LYTVA_19483
OG0008810	SACKO_27356	LYTVA_21309
OG0008811	SACKO_12240	LYTVA_22364
OG0008812	SACKO_02313	LYTVA_10590
OG0008813	SACKO_07497	LYTVA_19644, LYTVA_05899
OG0008814	SACKO_11500	LYTVA_09551
OG0008816	SACKO_15820	LYTVA_24032
OG0008817	SACKO_18550	LYTVA_27354
OG0008819	SACKO_28258	LYTVA_12239
OG0008820	SACKO_28470	LYTVA_25884
OG0008825	SACKO_03788	LYTVA_05940
OG0008826	SACKO_23205	LYTVA_02924
OG0008831	SACKO_07053	LYTVA_22811
OG0008832	SACKO_33791	LYTVA_03726
OG0008833	SACKO_03143	LYTVA_09411
OG0008834	SACKO_12589	LYTVA_18154
OG0008835	SACKO_22088	LYTVA_19752, LYTVA_17425
OG0008836	SACKO_18823	LYTVA_08876
OG0008838	SACKO_31711	LYTVA_28300
OG0008840	SACKO_15658	LYTVA_22361
OG0008841	SACKO_24893	LYTVA_18447
OG0008842	SACKO_13860	LYTVA_25843, LYTVA_17029
OG0008845	SACKO_31278	LYTVA_02661
OG0008846	SACKO_15198	LYTVA_07720, LYTVA_14965
OG0008847	SACKO_09948	LYTVA_17886
OG0008851	SACKO_16117	LYTVA_07035, LYTVA_18013
OG0008853	SACKO_12581	LYTVA_03855
OG0008854	SACKO_09015	LYTVA_10188, LYTVA_11662
OG0008855	SACKO_02603	LYTVA_17049
OG0008857	SACKO_28817	LYTVA_00103
OG0008858	SACKO_04544	LYTVA_24237
OG0008859	SACKO_30273, SACKO_30277	LYTVA_06905
OG0008860	SACKO_19945	LYTVA_01895, LYTVA_20386, LYTVA_20387
OG0008861	SACKO_19967	LYTVA_22428
OG0008862	SACKO_26624	LYTVA_10759
OG0008863	SACKO_13432	LYTVA_29430
OG0008864	SACKO_15974	LYTVA_06946
OG0008865	SACKO_21673	LYTVA_17040
OG0008866	SACKO_09229	LYTVA_27761, LYTVA_10318
OG0008868	SACKO_33364	LYTVA_20794
OG0008870	SACKO_05458	LYTVA_26140
OG0008872	SACKO_08646	LYTVA_24674
OG0008875	SACKO_16520	LYTVA_26401
OG0008877	SACKO_19989	LYTVA_25290
OG0008878	SACKO_25447	LYTVA_27382
OG0008879	SACKO_20201	LYTVA_30173, LYTVA_04198
OG0008880	SACKO_31304	LYTVA_04406
OG0008881	SACKO_12896	LYTVA_06434
OG0008882	SACKO_24854	LYTVA_28989
OG0008886	SACKO_30524	LYTVA_06104, LYTVA_03533
OG0008887	SACKO_02745	LYTVA_09051
OG0008888	SACKO_11941	LYTVA_16798
OG0008890	SACKO_22288	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391
OG0008892	SACKO_13718	LYTVA_18385
OG0008894	SACKO_14899	LYTVA_04529
OG0008896	SACKO_04877	LYTVA_04119, LYTVA_01727
OG0008897	SACKO_24526	LYTVA_10355
OG0008898	SACKO_17097	LYTVA_03460
OG0008901	SACKO_26444	LYTVA_29889
OG0008904	SACKO_26416, SACKO_20580, SACKO_26415	LYTVA_23222
OG0008909	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097	LYTVA_11193
OG0008915	SACKO_12458	LYTVA_14427
OG0008916	SACKO_03649	LYTVA_21283
OG0008919	SACKO_00956	LYTVA_24330, LYTVA_24332
OG0008921	SACKO_23057, SACKO_30466	LYTVA_16007, LYTVA_02663
OG0008923	SACKO_02295	LYTVA_17052, LYTVA_14228
OG0008924	SACKO_01132	LYTVA_13283
OG0008926	SACKO_13713	LYTVA_02812
OG0008927	SACKO_27085	LYTVA_00372
OG0008928	SACKO_10573	LYTVA_25565
OG0008929	SACKO_23134	LYTVA_29558
OG0008934	SACKO_11364	LYTVA_10593
OG0008935	SACKO_27308	LYTVA_06783, LYTVA_29809, LYTVA_03932
OG0008939	SACKO_14792	LYTVA_07766, LYTVA_02474, LYTVA_07099, LYTVA_07102, LYTVA_28603, LYTVA_15240, LYTVA_00809, LYTVA_25471, LYTVA_15241
OG0008940	SACKO_04439	LYTVA_01374
OG0008941	SACKO_23587	LYTVA_23105
OG0008942	SACKO_14733	LYTVA_01132
OG0008945	SACKO_09664	LYTVA_25023
OG0008947	SACKO_00152	LYTVA_10524
OG0008952	SACKO_11042	LYTVA_12835
OG0008955	SACKO_11388	LYTVA_27856
OG0008959	SACKO_29424	LYTVA_02511
OG0008969	SACKO_26759	LYTVA_00340
OG0009043	SACKO_00849	LYTVA_02166
OG0009044	SACKO_12054	LYTVA_17960
OG0009045	SACKO_29257	LYTVA_04303
OG0009047	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636	LYTVA_11255
OG0009048	SACKO_09946, SACKO_09963	LYTVA_03612
OG0009054	SACKO_30572	LYTVA_06057
OG0009055	SACKO_27169	LYTVA_19149, LYTVA_01287
OG0009057	SACKO_22809	LYTVA_26930
OG0009059	SACKO_12125	LYTVA_18681, LYTVA_19586
OG0009061	SACKO_04012	LYTVA_08774
OG0009064	SACKO_07223	LYTVA_00502
OG0009066	SACKO_08554	LYTVA_28154
OG0009067	SACKO_22842	LYTVA_11267
OG0009069	SACKO_22563	LYTVA_30203
OG0009074	SACKO_07397	LYTVA_04683
OG0009075	SACKO_08724	LYTVA_21320
OG0009076	SACKO_27821	LYTVA_12377
OG0009079	SACKO_16419	LYTVA_29431
OG0009080	SACKO_10272	LYTVA_04166
OG0009082	SACKO_18411	LYTVA_05419
OG0009083	SACKO_10136	LYTVA_13253
OG0009084	SACKO_23691	LYTVA_04521
OG0009086	SACKO_21803	LYTVA_02347
OG0009087	SACKO_17618	LYTVA_28688, LYTVA_10047
OG0009089	SACKO_05838	LYTVA_25225, LYTVA_04857
OG0009090	SACKO_30817	LYTVA_17604
OG0009091	SACKO_28669	LYTVA_15389
OG0009093	SACKO_08198	LYTVA_14565
OG0009095	SACKO_26849	LYTVA_15147
OG0009096	SACKO_31121	LYTVA_13380
OG0009100	SACKO_04451	LYTVA_10925
OG0009101	SACKO_29347	LYTVA_16095
OG0009102	SACKO_19234	LYTVA_24774
OG0009103	SACKO_28777	LYTVA_03278, LYTVA_17761
OG0009106	SACKO_05108	LYTVA_27318
OG0009107	SACKO_10304	LYTVA_11136, LYTVA_14982
OG0009109	SACKO_08451	LYTVA_26579
OG0009111	SACKO_08274	LYTVA_19118
OG0009112	SACKO_10857	LYTVA_11972, LYTVA_22272
OG0009114	SACKO_10354	LYTVA_24116
OG0009117	SACKO_27831	LYTVA_27698
OG0009118	SACKO_14882	LYTVA_03636
OG0009119	SACKO_10667	LYTVA_03415
OG0009123	SACKO_16827	LYTVA_04448
OG0009125	SACKO_33711	LYTVA_00727
OG0009126	SACKO_01202, SACKO_17528	LYTVA_24678
OG0009127	SACKO_32518	LYTVA_00029
OG0009129	SACKO_25839	LYTVA_16939
OG0009130	SACKO_33319	LYTVA_18291
OG0009131	SACKO_30816	LYTVA_07437
OG0009133	SACKO_13795	LYTVA_27782
OG0009135	SACKO_20285	LYTVA_06493
OG0009136	SACKO_03530	LYTVA_04660, LYTVA_13214
OG0009137	SACKO_12020	LYTVA_18767
OG0009138	SACKO_00889	LYTVA_15017
OG0009140	SACKO_11760	LYTVA_18043
OG0009143	SACKO_12153	LYTVA_22918
OG0009144	SACKO_03388	LYTVA_27962, LYTVA_10448
OG0009145	SACKO_17823	LYTVA_09466
OG0009147	SACKO_18096	LYTVA_21313
OG0009148	SACKO_15719	LYTVA_29472
OG0009149	SACKO_27544	LYTVA_23244
OG0009150	SACKO_11999	LYTVA_05696
OG0009151	SACKO_01320	LYTVA_15968
OG0009153	SACKO_03774	LYTVA_29923
OG0009160	SACKO_25003	LYTVA_26839
OG0009163	SACKO_24901	LYTVA_13089
OG0009164	SACKO_27024	LYTVA_19105
OG0009165	SACKO_30574	LYTVA_24801
OG0009166	SACKO_23331	LYTVA_25516
OG0009167	SACKO_00271	LYTVA_15895
OG0009168	SACKO_32283	LYTVA_23098
OG0009169	SACKO_30255	LYTVA_02938
OG0009170	SACKO_21469	LYTVA_14421
OG0009172	SACKO_22965	LYTVA_21612
OG0009176	SACKO_24735	LYTVA_16630
OG0009180	SACKO_04379	LYTVA_15525
OG0009181	SACKO_21322	LYTVA_01218
OG0009182	SACKO_27426	LYTVA_00424
OG0009183	SACKO_00815	LYTVA_23238
OG0009190	SACKO_28508	LYTVA_02042
OG0009193	SACKO_18294	LYTVA_03904
OG0009194	SACKO_15260	LYTVA_24497
OG0009203	SACKO_26425	LYTVA_23241
OG0009207	SACKO_20243	LYTVA_00150
OG0009217	SACKO_24499	LYTVA_00239
OG0009225	SACKO_18531	LYTVA_02705
OG0009231	SACKO_07855	LYTVA_30040, LYTVA_08404
OG0009232	SACKO_11218	LYTVA_18060
OG0009288	SACKO_03100, SACKO_03099	LYTVA_09180
OG0009291	SACKO_20223	LYTVA_17410, LYTVA_13328, LYTVA_13327
OG0009292	SACKO_20991	LYTVA_12058
OG0009293	SACKO_20951	LYTVA_29636
OG0009298	SACKO_20807	LYTVA_04193, LYTVA_23614
OG0009299	SACKO_02443	LYTVA_28114
OG0009301	SACKO_29555	LYTVA_26080
OG0009305	SACKO_26689	LYTVA_27816
OG0009306	SACKO_34006	LYTVA_24312, LYTVA_27234
OG0009307	SACKO_28641	LYTVA_08826
OG0009309	SACKO_12901, SACKO_12909	LYTVA_22239
OG0009311	SACKO_15543, SACKO_15571	LYTVA_02831
OG0009313	SACKO_33908	LYTVA_10547
OG0009314	SACKO_27933	LYTVA_21822
OG0009315	SACKO_17108	LYTVA_11717, LYTVA_07021
OG0009316	SACKO_30217	LYTVA_21162, LYTVA_21170
OG0009319	SACKO_00961	LYTVA_06539
OG0009321	SACKO_04398	LYTVA_16942
OG0009324	SACKO_31610	LYTVA_23527
OG0009325	SACKO_01246	LYTVA_01673
OG0009328	SACKO_21643	LYTVA_18301
OG0009333	SACKO_23728, SACKO_01714, SACKO_23721	LYTVA_25033
OG0009335	SACKO_14699	LYTVA_23254
OG0009336	SACKO_23168	LYTVA_09704
OG0009337	SACKO_26815	LYTVA_24834
OG0009339	SACKO_08588	LYTVA_03834
OG0009340	SACKO_12080	LYTVA_05250, LYTVA_05251
OG0009341	SACKO_06143, SACKO_31291	LYTVA_25901
OG0009343	SACKO_30811	LYTVA_17401
OG0009346	SACKO_03839, SACKO_03851, SACKO_14512, SACKO_23945, SACKO_04902	LYTVA_09387
OG0009347	SACKO_12745	LYTVA_02901
OG0009349	SACKO_10248	LYTVA_29926
OG0009350	SACKO_16923	LYTVA_10589
OG0009351	SACKO_04969	LYTVA_16543, LYTVA_00764
OG0009352	SACKO_15014	LYTVA_00670
OG0009353	SACKO_22434	LYTVA_29521, LYTVA_24872
OG0009354	SACKO_19950	LYTVA_09055
OG0009355	SACKO_04164	LYTVA_17860
