Orthogroup	SACKO_ok	AENJA_ok
OG0008646	SACKO_12266	AENJA_26201
OG0008647	SACKO_15173	AENJA_26274
OG0008648	SACKO_12351	AENJA_26508
OG0008649	SACKO_17681	AENJA_26543
OG0008753	SACKO_13660	AENJA_00095
OG0008757	SACKO_00615	AENJA_00248
OG0008760	SACKO_07012	AENJA_01013
OG0008761	SACKO_33828, SACKO_24300	AENJA_01065
OG0008762	SACKO_02435	AENJA_01196
OG0008763	SACKO_11369	AENJA_01556
OG0008764	SACKO_22733	AENJA_01596
OG0008765	SACKO_22622	AENJA_01760
OG0008766	SACKO_12713, SACKO_14917	AENJA_01947
OG0008767	SACKO_08111	AENJA_02095
OG0008768	SACKO_27911	AENJA_20220, AENJA_06470, AENJA_05511, AENJA_26216
OG0008768	SACKO_21395	AENJA_02479, AENJA_20221
OG0008769	SACKO_11868	AENJA_13637, AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551
OG0008770	SACKO_06205	AENJA_02618
OG0008771	SACKO_14179	AENJA_02681
OG0008772	SACKO_33428, SACKO_25990	AENJA_02760
OG0008774	SACKO_32225, SACKO_32234	AENJA_10155
OG0008775	SACKO_22658	AENJA_02882
OG0008777	SACKO_24873	AENJA_04973
OG0008777	SACKO_07815	AENJA_02890
OG0008778	SACKO_12202	AENJA_02933
OG0008779	SACKO_09527	AENJA_02940
OG0008780	SACKO_00163	AENJA_02986
OG0008781	SACKO_26600	AENJA_03283
OG0008782	SACKO_09882	AENJA_03320
OG0008784	SACKO_07353	AENJA_03639
OG0008786	SACKO_26459	AENJA_04275
OG0008787	SACKO_21568, SACKO_05710, SACKO_21577, SACKO_11082, SACKO_11671, SACKO_25333, SACKO_20832	AENJA_17150, AENJA_24505, AENJA_04492, AENJA_19221
OG0008788	SACKO_04166	AENJA_04682
OG0008789	SACKO_03607	AENJA_09108
OG0008790	SACKO_12000	AENJA_05031, AENJA_05032
OG0008792	SACKO_15515	AENJA_05562
OG0008793	SACKO_14265	AENJA_05592
OG0008794	SACKO_30610	AENJA_05734
OG0008795	SACKO_08698, SACKO_31253	AENJA_24598
OG0008796	SACKO_25740	AENJA_06016
OG0008797	SACKO_08874	AENJA_06113
OG0008798	SACKO_23285	AENJA_06124
OG0008799	SACKO_22782	AENJA_06238
OG0008800	SACKO_24363	AENJA_06407
OG0008801	SACKO_19151	AENJA_06718
OG0008802	SACKO_28656	AENJA_06725
OG0008803	SACKO_01459, SACKO_10275	AENJA_15807, AENJA_13244, AENJA_08832, AENJA_06743
OG0008804	SACKO_05230	AENJA_06815
OG0008806	SACKO_28459	AENJA_07194
OG0008807	SACKO_14331	AENJA_07580
OG0008809	SACKO_20719	AENJA_07706, AENJA_21873
OG0008810	SACKO_27356	AENJA_08241
OG0008811	SACKO_12240	AENJA_08631
OG0008812	SACKO_02313	AENJA_08728
OG0008813	SACKO_07494, SACKO_07497	AENJA_08776
OG0008814	SACKO_11500	AENJA_08992
OG0008816	SACKO_15820	AENJA_09134
OG0008817	SACKO_18550	AENJA_09251
OG0008819	SACKO_28258	AENJA_09984, AENJA_09981, AENJA_15199
OG0008820	SACKO_28470	AENJA_10295
OG0008821	SACKO_20754	AENJA_11288
OG0008822	SACKO_33376	AENJA_11337
OG0008823	SACKO_19084	AENJA_11424
OG0008824	SACKO_09284	AENJA_11564
OG0008825	SACKO_03788	AENJA_11797, AENJA_11788
OG0008826	SACKO_23205	AENJA_11861
OG0008827	SACKO_18069	AENJA_11907
OG0008828	SACKO_23059	AENJA_12062
OG0008829	SACKO_19900	AENJA_12118
OG0008831	SACKO_07053	AENJA_12451
OG0008832	SACKO_33791	AENJA_12665
OG0008833	SACKO_03143	AENJA_12892
OG0008834	SACKO_12589	AENJA_12899
OG0008835	SACKO_22088	AENJA_12987
OG0008836	SACKO_18823	AENJA_12998
OG0008837	SACKO_04349	AENJA_13420
OG0008838	SACKO_31711	AENJA_13576
OG0008840	SACKO_15658	AENJA_13926
OG0008841	SACKO_24893	AENJA_14009
OG0008842	SACKO_13860	AENJA_14013
OG0008844	SACKO_25781	AENJA_14159
OG0008845	SACKO_31278	AENJA_14223
OG0008846	SACKO_15198	AENJA_14392
OG0008847	SACKO_09948	AENJA_15154
OG0008848	SACKO_31485	AENJA_15357
OG0008850	SACKO_25688	AENJA_16073
OG0008851	SACKO_16117	AENJA_18696, AENJA_16522
OG0008853	SACKO_12581	AENJA_17015
OG0008854	SACKO_09015	AENJA_17058
OG0008855	SACKO_02603	AENJA_17082
OG0008857	SACKO_28817	AENJA_18000
OG0008858	SACKO_04544	AENJA_17385
OG0008859	SACKO_30273, SACKO_30277	AENJA_18088
OG0008860	SACKO_19945	AENJA_18102
OG0008861	SACKO_19967	AENJA_18107
OG0008862	SACKO_26624	AENJA_18122, AENJA_18121
OG0008863	SACKO_13432	AENJA_18272
OG0008864	SACKO_15974	AENJA_18513
OG0008865	SACKO_21673	AENJA_18608
OG0008866	SACKO_09229, SACKO_22680	AENJA_18626
OG0008867	SACKO_02922	AENJA_19211
OG0008868	SACKO_33364	AENJA_19679
OG0008870	SACKO_05458	AENJA_20147
OG0008871	SACKO_13541	AENJA_20500
OG0008872	SACKO_08646	AENJA_20547
OG0008873	SACKO_08548	AENJA_20898
OG0008875	SACKO_16520	AENJA_21167
OG0008876	SACKO_05846	AENJA_21340
OG0008877	SACKO_19989	AENJA_21368
OG0008878	SACKO_25447	AENJA_21403
OG0008879	SACKO_20201	AENJA_21532
OG0008880	SACKO_31304	AENJA_21634
OG0008881	SACKO_12896	AENJA_21661
OG0008882	SACKO_24854	AENJA_21696
OG0008883	SACKO_05755	AENJA_22131
OG0008885	SACKO_16310	AENJA_22404
OG0008886	SACKO_30524	AENJA_22472
OG0008887	SACKO_02745	AENJA_23123
OG0008888	SACKO_11941	AENJA_23206
OG0008889	SACKO_12794	AENJA_23297
OG0008890	SACKO_22288	AENJA_24535
OG0008891	SACKO_30271	AENJA_24806
OG0008892	SACKO_13718	AENJA_24831
OG0008893	SACKO_29444	AENJA_25102
OG0008894	SACKO_14899	AENJA_25240
OG0008895	SACKO_11887, SACKO_23990, SACKO_17504, SACKO_30328, SACKO_15766, SACKO_08675, SACKO_08651, SACKO_10507, SACKO_18738, SACKO_06980, SACKO_09843, SACKO_27875, SACKO_24147, SACKO_29051, SACKO_09909, SACKO_20206, SACKO_18807, SACKO_29378	AENJA_26069
OG0008896	SACKO_04877	AENJA_26177
OG0008897	SACKO_24526	AENJA_26287
OG0008898	SACKO_17097	AENJA_26382
OG0008900	SACKO_12348	AENJA_26512
OG0008901	SACKO_26444	AENJA_26637
OG0009043	SACKO_00849	AENJA_00478
OG0009044	SACKO_12054	AENJA_00709
OG0009045	SACKO_29257	AENJA_00790
OG0009047	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636	AENJA_00923
OG0009048	SACKO_09946, SACKO_09963	AENJA_01448
OG0009049	SACKO_04089	AENJA_01736
OG0009052	SACKO_18314	AENJA_01879
OG0009054	SACKO_30572	AENJA_02448
OG0009055	SACKO_27169	AENJA_02462
OG0009056	SACKO_03848	AENJA_02632
OG0009057	SACKO_22809	AENJA_02709
OG0009058	SACKO_15335	AENJA_09427, AENJA_02906
OG0009059	SACKO_12125	AENJA_03049
OG0009061	SACKO_04012	AENJA_09879, AENJA_03753
OG0009064	SACKO_07223	AENJA_04611
OG0009066	SACKO_08554	AENJA_04891
OG0009067	SACKO_22842	AENJA_05140
OG0009069	SACKO_22563	AENJA_05231
OG0009070	SACKO_14228	AENJA_05554
OG0009071	SACKO_17641	AENJA_05666
OG0009074	SACKO_07397	AENJA_06408
OG0009075	SACKO_08724	AENJA_06924
OG0009076	SACKO_27821	AENJA_07353
OG0009077	SACKO_09238, SACKO_17252, SACKO_04239	AENJA_07509
OG0009078	SACKO_08953	AENJA_07563
OG0009079	SACKO_16419	AENJA_14394
OG0009079	SACKO_19018	AENJA_07739
OG0009080	SACKO_10272	AENJA_19235, AENJA_07817
OG0009082	SACKO_18411	AENJA_07881
OG0009083	SACKO_10136	AENJA_08096
OG0009084	SACKO_23691	AENJA_08640
OG0009085	SACKO_09565	AENJA_08785
OG0009087	SACKO_17618	AENJA_09701
OG0009088	SACKO_26281	AENJA_09751
OG0009089	SACKO_05838	AENJA_18387
OG0009090	SACKO_30817	AENJA_10494
OG0009091	SACKO_28669	AENJA_10589
OG0009092	SACKO_07370	AENJA_10663
OG0009093	SACKO_08198	AENJA_10769
OG0009094	SACKO_22020	AENJA_11276
OG0009095	SACKO_26849	AENJA_11278
OG0009096	SACKO_31121	AENJA_11395
OG0009097	SACKO_28889	AENJA_11929
OG0009098	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318	AENJA_12163, AENJA_12164, AENJA_20527
OG0009100	SACKO_04451	AENJA_13016
OG0009101	SACKO_29347	AENJA_13418
OG0009102	SACKO_19234	AENJA_25701, AENJA_13423
OG0009103	SACKO_28777	AENJA_13876
OG0009105	SACKO_20436	AENJA_14046
OG0009106	SACKO_05108	AENJA_14380, AENJA_20447, AENJA_14381
OG0009107	SACKO_10304	AENJA_14439
OG0009109	SACKO_08451	AENJA_14962
OG0009110	SACKO_15361	AENJA_15678
OG0009111	SACKO_08274	AENJA_15766
OG0009112	SACKO_10857	AENJA_16348
OG0009113	SACKO_15024	AENJA_16416, AENJA_16417
OG0009114	SACKO_10354	AENJA_16716
OG0009117	SACKO_27831	AENJA_17419
OG0009118	SACKO_14882	AENJA_18120
OG0009119	SACKO_10667	AENJA_18343
OG0009120	SACKO_12101	AENJA_18368
OG0009122	SACKO_18868, SACKO_18881, SACKO_18872, SACKO_18873, SACKO_18869, SACKO_18880, SACKO_14063, SACKO_14069, SACKO_11631, SACKO_18864	AENJA_21351, AENJA_18433
OG0009123	SACKO_16827	AENJA_18460
OG0009125	SACKO_33711	AENJA_18565
OG0009126	SACKO_01202, SACKO_17528	AENJA_18669
OG0009127	SACKO_32518	AENJA_19007
OG0009128	SACKO_08742	AENJA_19036
OG0009129	SACKO_25839	AENJA_19409
OG0009130	SACKO_01886	AENJA_19478
OG0009131	SACKO_30816	AENJA_20078
OG0009133	SACKO_13795	AENJA_20495
OG0009134	SACKO_03591	AENJA_20542
OG0009135	SACKO_20285	AENJA_21311
OG0009136	SACKO_03530	AENJA_22202
OG0009137	SACKO_12020	AENJA_22318
OG0009138	SACKO_00889	AENJA_22466
OG0009140	SACKO_11760	AENJA_22821
OG0009141	SACKO_32622	AENJA_23179
OG0009142	SACKO_01425	AENJA_23317
OG0009143	SACKO_12153	AENJA_23489
OG0009144	SACKO_03388	AENJA_23545
OG0009145	SACKO_17823	AENJA_23888
OG0009146	SACKO_03987	AENJA_23967
OG0009147	SACKO_18096	AENJA_24589
OG0009148	SACKO_15719	AENJA_25034
OG0009149	SACKO_27544	AENJA_25267
OG0009150	SACKO_11999	AENJA_25333
OG0009151	SACKO_01320	AENJA_25481
OG0009152	SACKO_14212	AENJA_26546
OG0009153	SACKO_03774	AENJA_26697
OG0009154	SACKO_15797	AENJA_26770
OG0009288	SACKO_03100, SACKO_03099	AENJA_00013, AENJA_12720
OG0009291	SACKO_20223	AENJA_00228
OG0009292	SACKO_20991	AENJA_00655
OG0009293	SACKO_20951	AENJA_00714
OG0009294	SACKO_32300	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436
OG0009295	SACKO_16735, SACKO_06776, SACKO_15221, SACKO_15219, SACKO_06795, SACKO_06803	AENJA_26218, AENJA_00805
OG0009296	SACKO_32309, SACKO_18113	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965
OG0009297	SACKO_10995	AENJA_00973
OG0009298	SACKO_20807	AENJA_01066
OG0009299	SACKO_02443	AENJA_01434
OG0009301	SACKO_29555	AENJA_01604
OG0009305	SACKO_26689	AENJA_02197
OG0009306	SACKO_34006	AENJA_02783
OG0009307	SACKO_28641	AENJA_03026
OG0009309	SACKO_12901, SACKO_12909	AENJA_03460
OG0009310	SACKO_14268	AENJA_03494
OG0009311	SACKO_15543, SACKO_15571	AENJA_03632
OG0009312	SACKO_05731, SACKO_05718	AENJA_03660
OG0009313	SACKO_33908	AENJA_03879
OG0009314	SACKO_27933	AENJA_04791
OG0009315	SACKO_17108	AENJA_05193, AENJA_06150
OG0009316	SACKO_30254	AENJA_19110
OG0009316	SACKO_30217	AENJA_24216
OG0009319	SACKO_00961	AENJA_05629, AENJA_05627
OG0009321	SACKO_04398	AENJA_05903
OG0009324	SACKO_31610	AENJA_06453
OG0009325	SACKO_01246	AENJA_06596
OG0009327	SACKO_11558	AENJA_06795
OG0009328	SACKO_21643	AENJA_06933
OG0009330	SACKO_02830	AENJA_07559, AENJA_07519
OG0009333	SACKO_23728, SACKO_01714, SACKO_23721	AENJA_08074
OG0009334	SACKO_30531	AENJA_08089
OG0009335	SACKO_14699	AENJA_08124
OG0009336	SACKO_23168	AENJA_08158
OG0009337	SACKO_26815	AENJA_08590
OG0009338	SACKO_14424	AENJA_08638
OG0009339	SACKO_08588	AENJA_09006
OG0009340	SACKO_12080	AENJA_09305
OG0009341	SACKO_06143	AENJA_09594
OG0009343	SACKO_30811	AENJA_10493
OG0009344	SACKO_28690	AENJA_10588
OG0009345	SACKO_12921	AENJA_11108
OG0009346	SACKO_03839, SACKO_03851, SACKO_14512, SACKO_23945, SACKO_04902	AENJA_11458
OG0009347	SACKO_12745	AENJA_11718
OG0009348	SACKO_19885	AENJA_25319, AENJA_11882
OG0009349	SACKO_10248	AENJA_11980
OG0009350	SACKO_16923	AENJA_12191
OG0009351	SACKO_04969	AENJA_12934
OG0009352	SACKO_15014	AENJA_13127
OG0009353	SACKO_22434	AENJA_13532
OG0009354	SACKO_19950	AENJA_13623
OG0009355	SACKO_04164	AENJA_14598
OG0009356	SACKO_22044	AENJA_14662
OG0009358	SACKO_12867	AENJA_14876
OG0009359	SACKO_19912, SACKO_15468	AENJA_15218, AENJA_19386
OG0009360	SACKO_31490, SACKO_31475, SACKO_31489	AENJA_15358
OG0009361	SACKO_22374	AENJA_15655
OG0009363	SACKO_05773	AENJA_15998
OG0009365	SACKO_22712	AENJA_16256
OG0009366	SACKO_20916, SACKO_24384, SACKO_24383, SACKO_24403, SACKO_24413	AENJA_16296
OG0009368	SACKO_00561, SACKO_00568	AENJA_16921
OG0009369	SACKO_25491	AENJA_16973
OG0009370	SACKO_29635	AENJA_17151
OG0009371	SACKO_27971	AENJA_17602
OG0009373	SACKO_11395	AENJA_17916
OG0009374	SACKO_25139	AENJA_18156
OG0009375	SACKO_00760	AENJA_18490, AENJA_18489
OG0009377	SACKO_04691	AENJA_18691
OG0009378	SACKO_21755	AENJA_19124
OG0009379	SACKO_27442, SACKO_16598, SACKO_16613, SACKO_16589	AENJA_19282
OG0009380	SACKO_02163	AENJA_19511
OG0009382	SACKO_00235	AENJA_20045
OG0009383	SACKO_11485	AENJA_20112
OG0009384	SACKO_25808	AENJA_20185
OG0009385	SACKO_21275	AENJA_20219
OG0009386	SACKO_07139	AENJA_20421
OG0009387	SACKO_07991	AENJA_20628
OG0009389	SACKO_14693	AENJA_20715
OG0009390	SACKO_14487	AENJA_20869
OG0009391	SACKO_18858	AENJA_20962
OG0009393	SACKO_10622	AENJA_21373
OG0009394	SACKO_14569	AENJA_21395
OG0009395	SACKO_23018	AENJA_21468
OG0009396	SACKO_17442	AENJA_21986
OG0009399	SACKO_30676	AENJA_23021
OG0009400	SACKO_28914	AENJA_23053
OG0009401	SACKO_20923, SACKO_17106	AENJA_23906
OG0009402	SACKO_21279	AENJA_24316
OG0009404	SACKO_32585	AENJA_24582
OG0009405	SACKO_15837	AENJA_24702
OG0009406	SACKO_21166, SACKO_01134	AENJA_24732
OG0009407	SACKO_27198	AENJA_25286
OG0009408	SACKO_29346	AENJA_25543
OG0009409	SACKO_23562	AENJA_25819
OG0009410	SACKO_23619	AENJA_25831
OG0009411	SACKO_15057	AENJA_26341
OG0009412	SACKO_26461	AENJA_26636
OG0009543	SACKO_04418, SACKO_04373	AENJA_00266
OG0009544	SACKO_31371	AENJA_00306
OG0009547	SACKO_11160	AENJA_26270, AENJA_15299, AENJA_17505, AENJA_07113, AENJA_22222, AENJA_05541, AENJA_01802, AENJA_00842, AENJA_09934, AENJA_05600, AENJA_12552, AENJA_04975, AENJA_09370, AENJA_23703, AENJA_07416, AENJA_07323
OG0009548	SACKO_10727	AENJA_00874
OG0009552	SACKO_28769	AENJA_00968
OG0009554	SACKO_23458	AENJA_01428
OG0009555	SACKO_13517	AENJA_04032, AENJA_01460
OG0009557	SACKO_21952	AENJA_01722
OG0009560	SACKO_00831	AENJA_02105
OG0009562	SACKO_28716	AENJA_03025
OG0009563	SACKO_20109	AENJA_03338, AENJA_10296
OG0009564	SACKO_08393	AENJA_21514, AENJA_10659, AENJA_03352, AENJA_06681, AENJA_10206, AENJA_25346, AENJA_17049, AENJA_19907, AENJA_08192, AENJA_07111, AENJA_04486
OG0009567	SACKO_23713	AENJA_03785
OG0009568	SACKO_17521	AENJA_03799
OG0009570	SACKO_25466	AENJA_17714, AENJA_04189
OG0009571	SACKO_14018, SACKO_14014	AENJA_10346, AENJA_04657, AENJA_10344, AENJA_16820
OG0009576	SACKO_28651	AENJA_05440
OG0009577	SACKO_06903	AENJA_22378, AENJA_05441, AENJA_05442
OG0009578	SACKO_02908	AENJA_05783
OG0009579	SACKO_15569	AENJA_05830
OG0009580	SACKO_10802, SACKO_07317	AENJA_05955
OG0009582	SACKO_00720	AENJA_06562
OG0009583	SACKO_22692, SACKO_22690	AENJA_06757
OG0009584	SACKO_30196	AENJA_07168
OG0009585	SACKO_27743	AENJA_07729
OG0009586	SACKO_30617	AENJA_08399
OG0009587	SACKO_28198	AENJA_08535
OG0009588	SACKO_26271	AENJA_08574
OG0009589	SACKO_32721	AENJA_08707
OG0009592	SACKO_00823, SACKO_25010	AENJA_09115
OG0009593	SACKO_01079, SACKO_29644, SACKO_10455, SACKO_03084	AENJA_24495
OG0009593	SACKO_26972	AENJA_09328
OG0009594	SACKO_19485	AENJA_09433, AENJA_21654, AENJA_10224
OG0009595	SACKO_27755	AENJA_09686
OG0009596	SACKO_11203	AENJA_09719
OG0009597	SACKO_08398	AENJA_10103
OG0009598	SACKO_25886	AENJA_10108
OG0009599	SACKO_14788	AENJA_19429, AENJA_10326
OG0009600	SACKO_03665, SACKO_22317, SACKO_03668	AENJA_18255, AENJA_26676
OG0009601	SACKO_26381	AENJA_10725
OG0009603	SACKO_15355	AENJA_11181
OG0009604	SACKO_11284	AENJA_11213
OG0009605	SACKO_01524	AENJA_11817
OG0009607	SACKO_17954	AENJA_12534
OG0009608	SACKO_21960	AENJA_12856
OG0009609	SACKO_23923	AENJA_13015
OG0009610	SACKO_03021	AENJA_13300
OG0009611	SACKO_29282	AENJA_13660
OG0009612	SACKO_30583	AENJA_13823
OG0009613	SACKO_28700	AENJA_14369
OG0009615	SACKO_17288	AENJA_14457
OG0009617	SACKO_02296	AENJA_14949
OG0009618	SACKO_24282	AENJA_15295
OG0009619	SACKO_24658	AENJA_15990
OG0009620	SACKO_03840	AENJA_17026
OG0009621	SACKO_31535	AENJA_17230
OG0009622	SACKO_24302	AENJA_17583
OG0009623	SACKO_14518	AENJA_17979
OG0009625	SACKO_30909	AENJA_18346
OG0009626	SACKO_19850	AENJA_18391
OG0009627	SACKO_21865	AENJA_18670
OG0009628	SACKO_25540, SACKO_04839, SACKO_04983, SACKO_18023, SACKO_29374, SACKO_17112, SACKO_11286, SACKO_30696, SACKO_20344, SACKO_17033, SACKO_00979, SACKO_30404	AENJA_18991
OG0009629	SACKO_03564	AENJA_19050
OG0009630	SACKO_20668	AENJA_19166
OG0009631	SACKO_11520	AENJA_19178
OG0009634	SACKO_30777	AENJA_20375
OG0009635	SACKO_25329	AENJA_20593
OG0009636	SACKO_30204	AENJA_21042
OG0009637	SACKO_21134	AENJA_21360
OG0009638	SACKO_06874	AENJA_21478
OG0009639	SACKO_04437	AENJA_21601
OG0009640	SACKO_24933	AENJA_21652
OG0009641	SACKO_02209	AENJA_21748
OG0009643	SACKO_30198	AENJA_21964
OG0009645	SACKO_26963	AENJA_22400
OG0009646	SACKO_17713	AENJA_22893
OG0009647	SACKO_14577	AENJA_22953
OG0009648	SACKO_13756	AENJA_23331
OG0009649	SACKO_00914	AENJA_23554
OG0009650	SACKO_26747	AENJA_23870
OG0009651	SACKO_12016	AENJA_23874
OG0009652	SACKO_12352	AENJA_24075
OG0009653	SACKO_20868	AENJA_24320
OG0009654	SACKO_33358	AENJA_24871
OG0009655	SACKO_31202, SACKO_31206	AENJA_25215
OG0009656	SACKO_27455	AENJA_25678
OG0009842	SACKO_02958, SACKO_03361	AENJA_09550, AENJA_01818, AENJA_00403, AENJA_00467, AENJA_08441, AENJA_12012, AENJA_17240, AENJA_10029, AENJA_04565, AENJA_14999, AENJA_07372, AENJA_08131, AENJA_20273, AENJA_09082, AENJA_05425
OG0009843	SACKO_14256	AENJA_00775
OG0009846	SACKO_14376	AENJA_01163, AENJA_26429, AENJA_02574
OG0009847	SACKO_25534	AENJA_07792, AENJA_01601, AENJA_01603, AENJA_22548, AENJA_22103, AENJA_10267, AENJA_09304, AENJA_06602, AENJA_22369, AENJA_06868, AENJA_05413, AENJA_17596, AENJA_11642, AENJA_21445, AENJA_17322, AENJA_08512
OG0009848	SACKO_01071	AENJA_10293
OG0009848	SACKO_15951	AENJA_01968, AENJA_18951
OG0009848	SACKO_04441, SACKO_04387, SACKO_04443	AENJA_16337, AENJA_16294
OG0009852	SACKO_20848	AENJA_02430
OG0009853	SACKO_28355	AENJA_02484, AENJA_14747
OG0009854	SACKO_24180	AENJA_02958
OG0009855	SACKO_30730	AENJA_03051
OG0009855	SACKO_22744	AENJA_07137
OG0009856	SACKO_31980	AENJA_03057
OG0009858	SACKO_29993, SACKO_13151	AENJA_03397
OG0009859	SACKO_08993	AENJA_03590
OG0009861	SACKO_26526	AENJA_04785
OG0009862	SACKO_30454	AENJA_04846
OG0009863	SACKO_17416	AENJA_18365, AENJA_04863
OG0009864	SACKO_04332	AENJA_12359, AENJA_04887
OG0009865	SACKO_14280	AENJA_05625
OG0009866	SACKO_00251	AENJA_05709
OG0009867	SACKO_22406	AENJA_25852, AENJA_05844, AENJA_24062
OG0009868	SACKO_33665, SACKO_05385	AENJA_22339, AENJA_05871
OG0009869	SACKO_31241	AENJA_05908
OG0009870	SACKO_04890	AENJA_05953
OG0009873	SACKO_06476	AENJA_06465
OG0009874	SACKO_16330	AENJA_06507, AENJA_15974
OG0009876	SACKO_00385	AENJA_24110, AENJA_07581
OG0009877	SACKO_16780	AENJA_25937, AENJA_07713
OG0009878	SACKO_22055	AENJA_07905
OG0009879	SACKO_10291	AENJA_07961
OG0009881	SACKO_27930	AENJA_08814
OG0009882	SACKO_34001	AENJA_09480
OG0009883	SACKO_04336	AENJA_09660
OG0009884	SACKO_28006	AENJA_10584
OG0009885	SACKO_13236	AENJA_10881
OG0009886	SACKO_12499	AENJA_11070
OG0009887	SACKO_25184	AENJA_11076
OG0009889	SACKO_02642	AENJA_12731
OG0009890	SACKO_17007	AENJA_13003
OG0009891	SACKO_16062	AENJA_13214
OG0009894	SACKO_32209	AENJA_13903, AENJA_19934
OG0009895	SACKO_04177	AENJA_17557, AENJA_14014
OG0009896	SACKO_17336	AENJA_14376
OG0009897	SACKO_04428	AENJA_15288
OG0009899	SACKO_12353	AENJA_16214
OG0009900	SACKO_32921	AENJA_16218
OG0009901	SACKO_08935	AENJA_16975
OG0009902	SACKO_10061	AENJA_17524
OG0009903	SACKO_10189, SACKO_20214	AENJA_20538
OG0009905	SACKO_04962	AENJA_18111
OG0009906	SACKO_15152	AENJA_18517
OG0009908	SACKO_06079	AENJA_18949
OG0009909	SACKO_06071, SACKO_06066	AENJA_19194
OG0009911	SACKO_31071	AENJA_20063
OG0009912	SACKO_06724	AENJA_20093
OG0009913	SACKO_07636	AENJA_20417
OG0009914	SACKO_27036	AENJA_20661
OG0009915	SACKO_01302, SACKO_06405	AENJA_21244
OG0009918	SACKO_15956	AENJA_22040
OG0009919	SACKO_28672, SACKO_28753, SACKO_28780	AENJA_22454
OG0009919	SACKO_28663, SACKO_28660	AENJA_22453
OG0009920	SACKO_03617	AENJA_22906
OG0009921	SACKO_05207	AENJA_24049
OG0009922	SACKO_28016	AENJA_24255
OG0009923	SACKO_14008	AENJA_24638
OG0009925	SACKO_04837	AENJA_25498
OG0009926	SACKO_19794	AENJA_25674
OG0009927	SACKO_12636	AENJA_25700
OG0009928	SACKO_24539	AENJA_25805
OG0009929	SACKO_21993	AENJA_25935
OG0009930	SACKO_09918	AENJA_26157
OG0009931	SACKO_05854	AENJA_26288
OG0009932	SACKO_22215, SACKO_22269	AENJA_26506
OG0010121	SACKO_22915	AENJA_00183
OG0010123	SACKO_11067, SACKO_14428	AENJA_01849, AENJA_18462, AENJA_00245
OG0010124	SACKO_11383, SACKO_00219	AENJA_00254
OG0010125	SACKO_08902	AENJA_00452
OG0010126	SACKO_02921	AENJA_00777, AENJA_17349
OG0010127	SACKO_01140	AENJA_00804
OG0010130	SACKO_26448	AENJA_01205
OG0010133	SACKO_07209	AENJA_01680
OG0010135	SACKO_06240	AENJA_02916
OG0010136	SACKO_33982, SACKO_05887	AENJA_18438, AENJA_02997
OG0010137	SACKO_33987	AENJA_03069
OG0010139	SACKO_24883	AENJA_03273
OG0010142	SACKO_27424	AENJA_03392
OG0010147	SACKO_15858	AENJA_03889
OG0010148	SACKO_24333	AENJA_04061
OG0010150	SACKO_08786	AENJA_12931, AENJA_04364
OG0010151	SACKO_14245	AENJA_05443
OG0010152	SACKO_15513	AENJA_05567
OG0010154	SACKO_02353	AENJA_05651, AENJA_11670
OG0010155	SACKO_00087	AENJA_05752
OG0010156	SACKO_05640	AENJA_05755
OG0010157	SACKO_32520	AENJA_05796, AENJA_22236, AENJA_15117, AENJA_12117, AENJA_05794
OG0010158	SACKO_01658	AENJA_06640, AENJA_20606
OG0010161	SACKO_10546, SACKO_10548, SACKO_15488, SACKO_01651, SACKO_10545	AENJA_07294
OG0010162	SACKO_03048, SACKO_05178, SACKO_03047	AENJA_07349
OG0010164	SACKO_20595	AENJA_17562, AENJA_07770
OG0010165	SACKO_02544	AENJA_07847, AENJA_20728
OG0010167	SACKO_07148	AENJA_14449
OG0010167	SACKO_14615	AENJA_08240
OG0010169	SACKO_07376	AENJA_08463
OG0010170	SACKO_10924	AENJA_08519
OG0010171	SACKO_17746	AENJA_08557
OG0010172	SACKO_24273	AENJA_08769
OG0010175	SACKO_24360	AENJA_09579
OG0010176	SACKO_19849	AENJA_09995
OG0010178	SACKO_30340	AENJA_11387
OG0010179	SACKO_17417	AENJA_11498
OG0010180	SACKO_05615	AENJA_11678
OG0010181	SACKO_00242	AENJA_15013, AENJA_12142, AENJA_25000
OG0010182	SACKO_15604	AENJA_12193
OG0010183	SACKO_13245	AENJA_12296
OG0010184	SACKO_24177	AENJA_12443
OG0010186	SACKO_17737	AENJA_12853
OG0010187	SACKO_20593	AENJA_12895
OG0010188	SACKO_09489	AENJA_12901
OG0010189	SACKO_26586	AENJA_13037
OG0010190	SACKO_15037, SACKO_15031, SACKO_15025, SACKO_29092	AENJA_13208
OG0010191	SACKO_31307	AENJA_13259
OG0010192	SACKO_16325	AENJA_13301
OG0010194	SACKO_29253	AENJA_13998
OG0010196	SACKO_01587	AENJA_14455
OG0010197	SACKO_00111	AENJA_14740
OG0010198	SACKO_04170	AENJA_14936
OG0010200	SACKO_22184	AENJA_15876
OG0010202	SACKO_02670	AENJA_16291
OG0010203	SACKO_16006	AENJA_16455
OG0010204	SACKO_11459	AENJA_17239
OG0010205	SACKO_32936	AENJA_17317
