Orthogroup	SACKO_ok	ASTMX
OG0006291	SACKO_23043	ASTMX17063
OG0006292	SACKO_04876	ASTMX00426, ASTMX17287
OG0006293	SACKO_20678	ASTMX05974
OG0006294	SACKO_33988	ASTMX01270
OG0006295	SACKO_07537	ASTMX09386
OG0006296	SACKO_21974	ASTMX18579
OG0006297	SACKO_02405	ASTMX09427
OG0006298	SACKO_07970	ASTMX05352
OG0006299	SACKO_12264	ASTMX02534, ASTMX00914, ASTMX10805
OG0006300	SACKO_23128	ASTMX17712
OG0006301	SACKO_14640	ASTMX01384
OG0006302	SACKO_20695	ASTMX08308
OG0006303	SACKO_10052	ASTMX02065, ASTMX06761
OG0006304	SACKO_03519	ASTMX18842, ASTMX01237
OG0006305	SACKO_24057	ASTMX10505, ASTMX21775
OG0006306	SACKO_04334	ASTMX07488
OG0006307	SACKO_27021	ASTMX21749
OG0006308	SACKO_29735	ASTMX09635
OG0006309	SACKO_13569	ASTMX17488, ASTMX21821
OG0006310	SACKO_24275	ASTMX08982
OG0006311	SACKO_26809	ASTMX15780
OG0006312	SACKO_10820	ASTMX02149
OG0006313	SACKO_20864	ASTMX07483
OG0006314	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316, SACKO_33868, SACKO_33834	ASTMX00057
OG0006315	SACKO_05661	ASTMX14142
OG0006316	SACKO_05383	ASTMX10565
OG0006317	SACKO_21312	ASTMX06895
OG0006318	SACKO_33178	ASTMX09099, ASTMX09535
OG0006319	SACKO_09566	ASTMX08869
OG0006320	SACKO_23414	ASTMX08316
OG0006321	SACKO_05259	ASTMX00205
OG0006322	SACKO_08927	ASTMX22209, ASTMX09224
OG0006323	SACKO_26923	ASTMX00548
OG0006324	SACKO_01809	ASTMX17164
OG0006325	SACKO_04682	ASTMX08604
OG0006326	SACKO_09219	ASTMX13124
OG0006327	SACKO_19203, SACKO_13310	ASTMX13254
OG0006328	SACKO_25856, SACKO_13670	ASTMX00841
OG0006329	SACKO_30287	ASTMX05107
OG0006330	SACKO_08726	ASTMX01722
OG0006331	SACKO_31398	ASTMX13932
OG0006332	SACKO_08811	ASTMX20059
OG0006333	SACKO_11667	ASTMX07559, ASTMX19920, ASTMX01196
OG0006334	SACKO_00491	ASTMX04134
OG0006335	SACKO_22904, SACKO_22906	ASTMX09406
OG0006336	SACKO_09783	ASTMX02422
OG0006337	SACKO_19367	ASTMX03335
OG0006338	SACKO_17070	ASTMX02377
OG0006339	SACKO_04371	ASTMX03417
OG0006340	SACKO_06436	ASTMX02502
OG0006341	SACKO_03883	ASTMX08564
OG0006343	SACKO_30601	ASTMX11794, ASTMX15900
OG0006344	SACKO_19343, SACKO_19339	ASTMX22591, ASTMX22499, ASTMX11732
OG0006345	SACKO_30868	ASTMX18765
OG0006346	SACKO_27643	ASTMX12353
OG0006347	SACKO_06194	ASTMX02893
OG0006348	SACKO_14257	ASTMX21253
OG0006349	SACKO_07506	ASTMX21417
OG0006350	SACKO_16257	ASTMX10119
OG0006351	SACKO_11606	ASTMX00069, ASTMX11619
OG0006352	SACKO_14534	ASTMX18568, ASTMX00324
OG0006353	SACKO_28090	ASTMX20203
OG0006354	SACKO_03385	ASTMX12076
OG0006355	SACKO_30829	ASTMX10746
OG0006356	SACKO_26545	ASTMX13066
OG0006357	SACKO_31096	ASTMX11161
OG0006358	SACKO_30824, SACKO_26082	ASTMX03055
OG0006359	SACKO_08209	ASTMX06500
OG0006360	SACKO_25975	ASTMX14422
OG0006361	SACKO_16411	ASTMX06246
OG0006362	SACKO_15563	ASTMX07490
OG0006363	SACKO_19522, SACKO_21880	ASTMX18537
OG0006364	SACKO_17091	ASTMX12481
OG0006365	SACKO_13003	ASTMX02702, ASTMX04108
OG0006366	SACKO_06614	ASTMX06324
OG0006367	SACKO_13989	ASTMX20819, ASTMX04562
OG0006368	SACKO_12851	ASTMX18294
OG0006369	SACKO_21343, SACKO_15938, SACKO_16506, SACKO_11213, SACKO_23854, SACKO_25542, SACKO_28801, SACKO_15112, SACKO_18654, SACKO_03101, SACKO_03096, SACKO_13538	ASTMX02208
OG0006370	SACKO_29230	ASTMX17423
OG0006372	SACKO_18473, SACKO_17152	ASTMX09546
OG0006375	SACKO_15548	ASTMX07697
OG0006376	SACKO_17514	ASTMX13354, ASTMX13353
OG0006377	SACKO_19723	ASTMX03390
OG0006379	SACKO_17686, SACKO_17696	ASTMX03283
OG0006380	SACKO_03771	ASTMX04671
OG0006381	SACKO_33730	ASTMX07268
OG0006382	SACKO_05639	ASTMX04600
OG0006383	SACKO_16569	ASTMX03733
OG0006384	SACKO_08306	ASTMX17353
OG0006385	SACKO_02312	ASTMX03955, ASTMX10459
OG0006386	SACKO_01546	ASTMX12433
OG0006387	SACKO_32566, SACKO_32560	ASTMX02531
OG0006388	SACKO_05668	ASTMX03637, ASTMX01564
OG0006390	SACKO_32036	ASTMX12951
OG0006391	SACKO_27250	ASTMX13826, ASTMX02973
OG0006392	SACKO_04750	ASTMX09822
OG0006393	SACKO_12179	ASTMX10085, ASTMX03992, ASTMX03991
OG0006394	SACKO_05702	ASTMX13173
OG0006396	SACKO_27560	ASTMX09039
OG0006399	SACKO_18224	ASTMX16353, ASTMX16352
OG0006401	SACKO_27260	ASTMX17015, ASTMX01922
OG0006402	SACKO_22620	ASTMX21779
OG0006407	SACKO_17793	ASTMX09544, ASTMX06711
OG0006408	SACKO_11973	ASTMX14791
OG0006414	SACKO_15972	ASTMX04060, ASTMX21246, ASTMX18256, ASTMX07659
OG0006416	SACKO_08098, SACKO_08096	ASTMX09587
OG0006443	SACKO_32632	ASTMX17383
OG0006446	SACKO_13651	ASTMX14441
OG0006447	SACKO_23062, SACKO_23074	ASTMX03343
OG0006448	SACKO_32439	ASTMX06552
OG0006449	SACKO_08483	ASTMX00867
OG0006452	SACKO_00311	ASTMX00706, ASTMX06385
OG0006454	SACKO_15044	ASTMX09892, ASTMX15753
OG0006456	SACKO_08294	ASTMX13571
OG0006458	SACKO_09247	ASTMX14899
OG0006459	SACKO_12069	ASTMX05149
OG0006460	SACKO_13863	ASTMX10934
OG0006461	SACKO_26093	ASTMX20285
OG0006462	SACKO_19260	ASTMX07745, ASTMX16027
OG0006463	SACKO_29245	ASTMX03382, ASTMX03381
OG0006464	SACKO_17838	ASTMX07158
OG0006465	SACKO_05184	ASTMX04889
OG0006468	SACKO_21041	ASTMX13923
OG0006469	SACKO_01034	ASTMX04166
OG0006470	SACKO_26991	ASTMX19812
OG0006471	SACKO_25021	ASTMX10543
OG0006472	SACKO_22346, SACKO_33761	ASTMX03121
OG0006474	SACKO_07123	ASTMX05105
OG0006475	SACKO_09202	ASTMX06213
OG0006476	SACKO_06810	ASTMX03680
OG0006477	SACKO_06452	ASTMX01733
OG0006478	SACKO_19718	ASTMX19975
OG0006479	SACKO_05515	ASTMX05244
OG0006480	SACKO_32951	ASTMX10507
OG0006481	SACKO_32596	ASTMX12810
OG0006482	SACKO_25746	ASTMX15100
OG0006483	SACKO_03847	ASTMX12268
OG0006485	SACKO_12497	ASTMX05625
OG0006486	SACKO_14101	ASTMX00970
OG0006487	SACKO_26592	ASTMX19663
OG0006488	SACKO_14602	ASTMX20556
OG0006490	SACKO_01171	ASTMX07123
OG0006491	SACKO_01653	ASTMX09131
OG0006492	SACKO_04874	ASTMX06268
OG0006493	SACKO_10566	ASTMX06078
OG0006494	SACKO_08429	ASTMX06517
OG0006495	SACKO_10576	ASTMX10481, ASTMX20222, ASTMX20221
OG0006496	SACKO_27963	ASTMX13132
OG0006497	SACKO_32931	ASTMX04148
OG0006498	SACKO_30648	ASTMX09105
OG0006499	SACKO_00231	ASTMX03118, ASTMX19284
OG0006500	SACKO_27834	ASTMX01354
OG0006501	SACKO_33438	ASTMX20489
OG0006502	SACKO_18119	ASTMX03641
OG0006503	SACKO_26135	ASTMX17879
OG0006504	SACKO_03303	ASTMX09346
OG0006505	SACKO_28225	ASTMX14118
OG0006506	SACKO_33658, SACKO_13927, SACKO_23304	ASTMX07943, ASTMX07944
OG0006507	SACKO_14097	ASTMX06390
OG0006508	SACKO_20542	ASTMX20868
OG0006509	SACKO_24087	ASTMX17571
OG0006510	SACKO_30732	ASTMX21327
OG0006511	SACKO_30734	ASTMX07468
OG0006512	SACKO_22144	ASTMX17346
OG0006513	SACKO_01815	ASTMX12836
OG0006514	SACKO_14410	ASTMX14865
OG0006515	SACKO_02186	ASTMX02761
OG0006516	SACKO_04666	ASTMX04545
OG0006517	SACKO_31036	ASTMX11934
OG0006518	SACKO_14657	ASTMX04564
OG0006519	SACKO_09142	ASTMX01289
OG0006520	SACKO_30114	ASTMX13980
OG0006522	SACKO_07540	ASTMX12222, ASTMX05880
OG0006523	SACKO_32390	ASTMX06331
OG0006524	SACKO_07943	ASTMX08327
OG0006525	SACKO_26613	ASTMX04027
OG0006526	SACKO_29622	ASTMX12578
OG0006527	SACKO_17317	ASTMX22946, ASTMX16450, ASTMX16451
OG0006528	SACKO_02110	ASTMX16747
OG0006530	SACKO_11848, SACKO_11853	ASTMX01859
OG0006531	SACKO_27297	ASTMX07225
OG0006532	SACKO_08016, SACKO_03819	ASTMX02900
OG0006534	SACKO_03373	ASTMX18494
OG0006536	SACKO_33595	ASTMX04129
OG0006537	SACKO_31057	ASTMX08262
OG0006542	SACKO_30115	ASTMX13981
OG0006543	SACKO_04274	ASTMX20456
OG0006545	SACKO_27776	ASTMX12257
OG0006546	SACKO_31477	ASTMX21843
OG0006547	SACKO_04980	ASTMX12162
OG0006549	SACKO_26105	ASTMX13289
OG0006550	SACKO_32798	ASTMX02023
OG0006551	SACKO_28523	ASTMX09829
OG0006552	SACKO_18574, SACKO_07811	ASTMX10359
OG0006553	SACKO_15568	ASTMX04960
OG0006554	SACKO_31239	ASTMX07799
OG0006555	SACKO_19125	ASTMX00532
OG0006556	SACKO_06012	ASTMX04835
OG0006557	SACKO_08582	ASTMX00610
OG0006559	SACKO_27620	ASTMX04929, ASTMX14718
OG0006560	SACKO_31622	ASTMX10786
OG0006561	SACKO_09099	ASTMX15649
OG0006562	SACKO_33810	ASTMX04124
OG0006563	SACKO_15320	ASTMX14853
OG0006564	SACKO_05452	ASTMX05891
OG0006565	SACKO_19582	ASTMX05183, ASTMX13946
OG0006566	SACKO_22731	ASTMX21272
OG0006567	SACKO_20834	ASTMX00688
OG0006568	SACKO_27965	ASTMX11588
OG0006569	SACKO_27176	ASTMX04216
OG0006571	SACKO_32504	ASTMX18330
OG0006573	SACKO_24507	ASTMX15993
OG0006574	SACKO_15526	ASTMX02442
OG0006575	SACKO_11306	ASTMX03347
OG0006576	SACKO_14772	ASTMX19578
OG0006577	SACKO_14949	ASTMX02962
OG0006578	SACKO_29301	ASTMX20623, ASTMX20624
OG0006579	SACKO_12197	ASTMX10487
OG0006581	SACKO_32446	ASTMX05136
OG0006583	SACKO_04792	ASTMX09907
OG0006584	SACKO_23948	ASTMX01917
OG0006585	SACKO_09086	ASTMX03264
OG0006586	SACKO_27236	ASTMX00582
OG0006588	SACKO_23697	ASTMX22543
OG0006589	SACKO_16206	ASTMX01982
OG0006590	SACKO_19100	ASTMX01101
OG0006591	SACKO_34029	ASTMX01816
OG0006592	SACKO_26488	ASTMX19848
OG0006593	SACKO_23846	ASTMX13747
OG0006594	SACKO_03277	ASTMX10490
OG0006595	SACKO_12199	ASTMX17451
OG0006596	SACKO_19957	ASTMX15703
OG0006597	SACKO_30631, SACKO_30596	ASTMX08816
OG0006598	SACKO_00853	ASTMX03337
OG0006599	SACKO_29697	ASTMX20311, ASTMX05087
OG0006601	SACKO_32933	ASTMX11415
OG0006602	SACKO_02027	ASTMX13176
OG0006603	SACKO_26785	ASTMX16596
OG0006604	SACKO_07557	ASTMX04380
OG0006605	SACKO_33361	ASTMX19206
OG0006606	SACKO_14668	ASTMX07238
OG0006607	SACKO_23822	ASTMX07493
OG0006608	SACKO_05137	ASTMX16691, ASTMX06296
OG0006609	SACKO_04167	ASTMX17421
OG0006610	SACKO_06748	ASTMX19699
OG0006611	SACKO_24593	ASTMX17727
OG0006612	SACKO_20949	ASTMX02924
OG0006613	SACKO_13925	ASTMX21383
OG0006614	SACKO_03768	ASTMX01993
OG0006615	SACKO_30383, SACKO_14275	ASTMX12256
OG0006617	SACKO_03976	ASTMX19960
OG0006618	SACKO_26784	ASTMX02646
OG0006619	SACKO_23817	ASTMX17174
OG0006620	SACKO_07261	ASTMX10793, ASTMX08180
OG0006621	SACKO_16054	ASTMX03527
OG0006622	SACKO_18492	ASTMX01144
OG0006623	SACKO_03259, SACKO_12638	ASTMX00578
OG0006624	SACKO_27277	ASTMX19460
OG0006626	SACKO_02165	ASTMX00608
OG0006627	SACKO_03660	ASTMX01364
OG0006628	SACKO_17452	ASTMX02213, ASTMX00249
OG0006630	SACKO_09718	ASTMX22622
OG0006631	SACKO_25124	ASTMX13615
OG0006632	SACKO_11006	ASTMX04725, ASTMX00323
OG0006633	SACKO_13776	ASTMX18345
OG0006635	SACKO_20545	ASTMX19723
OG0006636	SACKO_20362	ASTMX06791
OG0006637	SACKO_18391	ASTMX01565
OG0006638	SACKO_29604	ASTMX05476
OG0006639	SACKO_11801	ASTMX05575, ASTMX21284
OG0006640	SACKO_04468	ASTMX09650
OG0006641	SACKO_22631, SACKO_14926	ASTMX01398
OG0006642	SACKO_10000	ASTMX03226
OG0006644	SACKO_19969	ASTMX21336
OG0006645	SACKO_02573	ASTMX14608
OG0006646	SACKO_16491	ASTMX04908
OG0006649	SACKO_17731, SACKO_03126	ASTMX22278
OG0006650	SACKO_25083	ASTMX22454
OG0006651	SACKO_18929	ASTMX03710
OG0006652	SACKO_18062	ASTMX16547
OG0006653	SACKO_02145, SACKO_32093	ASTMX11926
OG0006654	SACKO_27363	ASTMX10252
OG0006655	SACKO_02434	ASTMX02610
OG0006658	SACKO_26976	ASTMX01278
OG0006659	SACKO_23652	ASTMX08325
OG0006660	SACKO_30823	ASTMX16840, ASTMX15712
OG0006661	SACKO_10562	ASTMX06079
OG0006662	SACKO_17036	ASTMX10852
OG0006663	SACKO_10196	ASTMX20793
OG0006664	SACKO_17513	ASTMX18894
OG0006666	SACKO_30813	ASTMX14266
OG0006667	SACKO_22738, SACKO_25306, SACKO_25302	ASTMX06457
OG0006668	SACKO_24222	ASTMX08555
OG0006669	SACKO_27060	ASTMX07762
OG0006670	SACKO_27428	ASTMX08852
OG0006671	SACKO_26651	ASTMX02120
OG0006672	SACKO_20458	ASTMX03220
OG0006673	SACKO_18714	ASTMX18034, ASTMX05111
OG0006675	SACKO_01088	ASTMX17949
OG0006677	SACKO_22059	ASTMX10112
OG0006678	SACKO_28613	ASTMX21609
OG0006679	SACKO_30215	ASTMX01521
OG0006680	SACKO_12693	ASTMX00952
OG0006681	SACKO_28467	ASTMX10798
OG0006683	SACKO_09544	ASTMX17752
OG0006684	SACKO_22004, SACKO_16089	ASTMX19788
OG0006685	SACKO_31455, SACKO_30741	ASTMX13015, ASTMX14032
OG0006686	SACKO_11003	ASTMX07806
OG0006687	SACKO_03685	ASTMX05776
OG0006688	SACKO_16160	ASTMX02675
OG0006689	SACKO_12060	ASTMX02612
OG0006690	SACKO_25519	ASTMX15458
OG0006692	SACKO_09418, SACKO_25158	ASTMX15358
OG0006693	SACKO_24875	ASTMX13879
OG0006694	SACKO_31335	ASTMX03870
OG0006695	SACKO_20651	ASTMX21264
OG0006696	SACKO_06244	ASTMX04210, ASTMX04552
OG0006697	SACKO_24138	ASTMX19949, ASTMX09481
OG0006698	SACKO_23873, SACKO_16414	ASTMX14552
OG0006700	SACKO_17845	ASTMX18394
OG0006702	SACKO_34080	ASTMX04300
OG0006703	SACKO_34078	ASTMX15261
OG0006704	SACKO_15216, SACKO_01683	ASTMX03144
OG0006705	SACKO_22310	ASTMX18210
OG0006706	SACKO_20095	ASTMX06498
OG0006707	SACKO_28521	ASTMX05711
OG0006708	SACKO_16483	ASTMX11423
OG0006709	SACKO_22652	ASTMX12695
OG0006710	SACKO_29286	ASTMX16956
OG0006711	SACKO_24778	ASTMX17012
OG0006712	SACKO_04882	ASTMX19601
OG0006713	SACKO_04677	ASTMX15643, ASTMX17218
OG0006714	SACKO_25679	ASTMX07976
OG0006715	SACKO_32024	ASTMX14563, ASTMX06410
OG0006717	SACKO_31616	ASTMX04689
OG0006718	SACKO_33608	ASTMX17392
OG0006719	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662	ASTMX11390
OG0006720	SACKO_11232	ASTMX06026
OG0006721	SACKO_12273	ASTMX18174
OG0006722	SACKO_14697	ASTMX12405
OG0006723	SACKO_11222	ASTMX13335
OG0006724	SACKO_11219	ASTMX17753
OG0006725	SACKO_01532	ASTMX09476
OG0006726	SACKO_23805	ASTMX03873
OG0006727	SACKO_33821	ASTMX20841, ASTMX20842
OG0006728	SACKO_30037	ASTMX14617
OG0006729	SACKO_27454	ASTMX05077
OG0006731	SACKO_23635	ASTMX19985
OG0006732	SACKO_10379	ASTMX22779
OG0006733	SACKO_31600	ASTMX09373, ASTMX11811
OG0006734	SACKO_31618	ASTMX04829
OG0006735	SACKO_20230	ASTMX05292
OG0006736	SACKO_26749	ASTMX03650
OG0006737	SACKO_26724	ASTMX11682
OG0006738	SACKO_30322	ASTMX13600
OG0006739	SACKO_07780, SACKO_09995	ASTMX02177
OG0006741	SACKO_07967	ASTMX00781
OG0006742	SACKO_21657	ASTMX08794, ASTMX20354
OG0006743	SACKO_08684	ASTMX13436, ASTMX07092
OG0006744	SACKO_25299, SACKO_25305	ASTMX09205, ASTMX05381
OG0006745	SACKO_22286	ASTMX16122
OG0006747	SACKO_16266	ASTMX08104, ASTMX20126, ASTMX12937
OG0006748	SACKO_23148	ASTMX18321
OG0006749	SACKO_13004	ASTMX10213
OG0006750	SACKO_21365	ASTMX03816
OG0006751	SACKO_29728	ASTMX10960
OG0006752	SACKO_10442	ASTMX03481
OG0006753	SACKO_32383	ASTMX08486
OG0006754	SACKO_05330	ASTMX06832
OG0006755	SACKO_14460	ASTMX00482
OG0006756	SACKO_26258	ASTMX09700
OG0006757	SACKO_00223	ASTMX13935
OG0006758	SACKO_32935	ASTMX00799
OG0006759	SACKO_21854, SACKO_21858	ASTMX17468
OG0006760	SACKO_27037	ASTMX10010
OG0006761	SACKO_25995, SACKO_09276	ASTMX19006
OG0006762	SACKO_27822	ASTMX19374, ASTMX06557
OG0006764	SACKO_30622	ASTMX04734
OG0006765	SACKO_07617	ASTMX03547, ASTMX03548
OG0006766	SACKO_26404	ASTMX03906
OG0006768	SACKO_29429	ASTMX01848
OG0006769	SACKO_08861	ASTMX00239
OG0006770	SACKO_05136	ASTMX05163, ASTMX17797
OG0006772	SACKO_12476	ASTMX17412
OG0006775	SACKO_06720	ASTMX07700
OG0006776	SACKO_32464	ASTMX14097
OG0006777	SACKO_31484	ASTMX09376
OG0006780	SACKO_00989	ASTMX04854
OG0006784	SACKO_24551, SACKO_32954	ASTMX14614
OG0006791	SACKO_12469	ASTMX08046
OG0006827	SACKO_07794, SACKO_00122	ASTMX03162
OG0006828	SACKO_09047	ASTMX06916
OG0006829	SACKO_10968, SACKO_10970	ASTMX16614
OG0006830	SACKO_00725	ASTMX12230
OG0006831	SACKO_24078	ASTMX02537
OG0006832	SACKO_29557	ASTMX05805
OG0006833	SACKO_21065	ASTMX16981
OG0006835	SACKO_14793	ASTMX09545
OG0006837	SACKO_09250	ASTMX12356
OG0006838	SACKO_19296	ASTMX04988
OG0006839	SACKO_10541	ASTMX16275
OG0006842	SACKO_25650	ASTMX18470
OG0006843	SACKO_21301	ASTMX15344, ASTMX15343
OG0006844	SACKO_23086	ASTMX05150
OG0006845	SACKO_02323	ASTMX22497, ASTMX18536
OG0006846	SACKO_31599	ASTMX04852
OG0006847	SACKO_04972	ASTMX05035
OG0006848	SACKO_16185	ASTMX02777, ASTMX15411
OG0006849	SACKO_09945	ASTMX10597
OG0006851	SACKO_28958	ASTMX10431
OG0006853	SACKO_07750	ASTMX02147
OG0006856	SACKO_22741	ASTMX15975
OG0006857	SACKO_21109	ASTMX10533
OG0006859	SACKO_25476	ASTMX00755
OG0006860	SACKO_25058	ASTMX08893
OG0006862	SACKO_11949	ASTMX04586
OG0006863	SACKO_22600	ASTMX06189
OG0006864	SACKO_06208	ASTMX14844
OG0006865	SACKO_19314	ASTMX00544
OG0006866	SACKO_05508	ASTMX15118
OG0006867	SACKO_03131	ASTMX17195
OG0006869	SACKO_23624	ASTMX04037
OG0006870	SACKO_26119, SACKO_26148	ASTMX19219
OG0006871	SACKO_33034	ASTMX18202
OG0006872	SACKO_04960	ASTMX07240
OG0006873	SACKO_15043	ASTMX19378
OG0006874	SACKO_15547	ASTMX10745
OG0006875	SACKO_22942	ASTMX06127
OG0006876	SACKO_17712	ASTMX11416
OG0006877	SACKO_14432	ASTMX13244
OG0006878	SACKO_14703	ASTMX16892
OG0006879	SACKO_32186, SACKO_32227	ASTMX16173
OG0006880	SACKO_17519	ASTMX10742
OG0006881	SACKO_20383	ASTMX18811
OG0006882	SACKO_25762	ASTMX02554
OG0006885	SACKO_33323	ASTMX15506
OG0006886	SACKO_06965	ASTMX09095, ASTMX01120
OG0006887	SACKO_27302	ASTMX11439
OG0006888	SACKO_27706	ASTMX09251
OG0006889	SACKO_32132	ASTMX07203
OG0006890	SACKO_33625	ASTMX17391
OG0006891	SACKO_00733	ASTMX19493
OG0006892	SACKO_00620	ASTMX00090
OG0006893	SACKO_28747	ASTMX07824
OG0006894	SACKO_16651	ASTMX19536
OG0006895	SACKO_32185	ASTMX01494
OG0006896	SACKO_17488	ASTMX21118, ASTMX01593
OG0006897	SACKO_12096	ASTMX03361
OG0006898	SACKO_25156	ASTMX06272
OG0006899	SACKO_31915	ASTMX19445
OG0006901	SACKO_00618, SACKO_06914	ASTMX00087
OG0006903	SACKO_29168	ASTMX10135, ASTMX10443
OG0006904	SACKO_23273	ASTMX18096
OG0006905	SACKO_32133	ASTMX21329
OG0006906	SACKO_29713	ASTMX11180
OG0006907	SACKO_16763	ASTMX21343
OG0006908	SACKO_18244	ASTMX03466
OG0006911	SACKO_16121, SACKO_23876, SACKO_16129	ASTMX04692
OG0006912	SACKO_03250	ASTMX03849
OG0006914	SACKO_08710	ASTMX15342
OG0006916	SACKO_05125	ASTMX16770
OG0006917	SACKO_10775	ASTMX19078
OG0006918	SACKO_21493	ASTMX16285
OG0006919	SACKO_02596	ASTMX19164
OG0006922	SACKO_13421, SACKO_31667	ASTMX09149, ASTMX09150
OG0006923	SACKO_04201	ASTMX08705
OG0006924	SACKO_17426	ASTMX15741
OG0006925	SACKO_14274	ASTMX08108
OG0006926	SACKO_18234	ASTMX04276
OG0006928	SACKO_29041	ASTMX20820, ASTMX17417
OG0006930	SACKO_00590, SACKO_14774	ASTMX18849
OG0006931	SACKO_30476	ASTMX01266
OG0006932	SACKO_05700	ASTMX01417
OG0006934	SACKO_26364	ASTMX00025
OG0006935	SACKO_30206	ASTMX18496
OG0006936	SACKO_24103	ASTMX10953
OG0006937	SACKO_16830	ASTMX14042
OG0006939	SACKO_12961	ASTMX13531
OG0006942	SACKO_03113	ASTMX13442
OG0006943	SACKO_27117	ASTMX16314
OG0006944	SACKO_33729	ASTMX02091
OG0006945	SACKO_12889	ASTMX00086, ASTMX21538
OG0006946	SACKO_17508	ASTMX14240
OG0006948	SACKO_15576	ASTMX02465
OG0006949	SACKO_13058	ASTMX06229
OG0006951	SACKO_21845	ASTMX12012
OG0006952	SACKO_23323	ASTMX00883
OG0006953	SACKO_27273	ASTMX13999
OG0006954	SACKO_22256	ASTMX20718
OG0006955	SACKO_20495	ASTMX07198, ASTMX07110
OG0006956	SACKO_14922, SACKO_14921	ASTMX05793
OG0006957	SACKO_15008	ASTMX04737
OG0006958	SACKO_19807	ASTMX14580
OG0006959	SACKO_10040	ASTMX03957, ASTMX19214
OG0006960	SACKO_24309	ASTMX00079
OG0006962	SACKO_28588	ASTMX00716
OG0006964	SACKO_17635, SACKO_29390	ASTMX21391
OG0006965	SACKO_19851	ASTMX06957
OG0006966	SACKO_26125	ASTMX09198
OG0006967	SACKO_02771	ASTMX07737
OG0006968	SACKO_17433	ASTMX20101
OG0006969	SACKO_25282	ASTMX15725
OG0006970	SACKO_29344	ASTMX10956, ASTMX17588
OG0006971	SACKO_05441	ASTMX14444
OG0006972	SACKO_26754	ASTMX02143
OG0006974	SACKO_24596	ASTMX18253, ASTMX09496, ASTMX01542
OG0006976	SACKO_29752	ASTMX01198
OG0006977	SACKO_29829	ASTMX13939
OG0006978	SACKO_05070	ASTMX03349
OG0006979	SACKO_20315	ASTMX20387
OG0006980	SACKO_19310	ASTMX08911
OG0006981	SACKO_12903	ASTMX18249
OG0006982	SACKO_03394	ASTMX06903
OG0006983	SACKO_01062	ASTMX04803
OG0006984	SACKO_04568	ASTMX01069, ASTMX17758, ASTMX00621
OG0006985	SACKO_32765	ASTMX08374
OG0006987	SACKO_05769, SACKO_02870, SACKO_28061	ASTMX03786
OG0006988	SACKO_09125	ASTMX04994
OG0006989	SACKO_22945	ASTMX13258
OG0006991	SACKO_18032	ASTMX17290
OG0006992	SACKO_25684	ASTMX01520
OG0006993	SACKO_10563	ASTMX15549
OG0006994	SACKO_07891	ASTMX16722
OG0006995	SACKO_20027	ASTMX13568
OG0006996	SACKO_03142	ASTMX17714
OG0006997	SACKO_23615	ASTMX16081
OG0006998	SACKO_08038	ASTMX20511
OG0006999	SACKO_08484	ASTMX01835
OG0007000	SACKO_25797	ASTMX15934
OG0007001	SACKO_30491	ASTMX14381
OG0007002	SACKO_25761, SACKO_25783	ASTMX16784
OG0007003	SACKO_04932	ASTMX07209, ASTMX15526
OG0007004	SACKO_23027	ASTMX09577
OG0007005	SACKO_29350	ASTMX22123
OG0007006	SACKO_04533	ASTMX06196
OG0007007	SACKO_10810	ASTMX02970
OG0007008	SACKO_07810	ASTMX15324
OG0007009	SACKO_08522	ASTMX19873
OG0007010	SACKO_15717	ASTMX11111
OG0007011	SACKO_30640, SACKO_30612	ASTMX05849
OG0007012	SACKO_31857	ASTMX09660
OG0007013	SACKO_28712	ASTMX04505
OG0007014	SACKO_30465	ASTMX08585
OG0007015	SACKO_30224	ASTMX17285
OG0007017	SACKO_26693	ASTMX21710
OG0007018	SACKO_22032	ASTMX14959
OG0007019	SACKO_00988	ASTMX01540
OG0007020	SACKO_06133	ASTMX09751
OG0007021	SACKO_33492	ASTMX12977
OG0007022	SACKO_04163	ASTMX05294
OG0007023	SACKO_25489	ASTMX16844
OG0007024	SACKO_26052	ASTMX00414
OG0007025	SACKO_10243	ASTMX02047
OG0007026	SACKO_08329	ASTMX05189
OG0007027	SACKO_23731	ASTMX19969
OG0007029	SACKO_32173	ASTMX00701
OG0007031	SACKO_30864	ASTMX20247
OG0007032	SACKO_30433	ASTMX00154
OG0007033	SACKO_06084	ASTMX01258
OG0007034	SACKO_14166	ASTMX14249
OG0007035	SACKO_32713	ASTMX03494, ASTMX12369
OG0007036	SACKO_26758	ASTMX13788
OG0007037	SACKO_15416	ASTMX12701
OG0007038	SACKO_13342	ASTMX01792
OG0007039	SACKO_22213	ASTMX01368, ASTMX11134
OG0007040	SACKO_25776	ASTMX09108
OG0007041	SACKO_13275	ASTMX12415, ASTMX17229
OG0007042	SACKO_29304	ASTMX10661
OG0007043	SACKO_16636	ASTMX12586
OG0007044	SACKO_11609	ASTMX08265
OG0007045	SACKO_06007	ASTMX05785
OG0007046	SACKO_31329	ASTMX11335
OG0007047	SACKO_28516	ASTMX00903
OG0007048	SACKO_28782	ASTMX04983, ASTMX07732
OG0007050	SACKO_00112	ASTMX11641
OG0007053	SACKO_13932	ASTMX17068
OG0007054	SACKO_18200	ASTMX07334
