Orthogroup	CAEEL	SACKO_ok
OG0005804	CAEEL00293	SACKO_32779
OG0005805	CAEEL07935	SACKO_32476
OG0005807	CAEEL00886	SACKO_31322
OG0005811	CAEEL09170	SACKO_17687
OG0005812	CAEEL15514	SACKO_09960
OG0005813	CAEEL04957	SACKO_16197
OG0005814	CAEEL05572	SACKO_08863
OG0005815	CAEEL08558	SACKO_03784
OG0005816	CAEEL07974	SACKO_04354
OG0005817	CAEEL09003	SACKO_19421
OG0005818	CAEEL06548	SACKO_33164
OG0005819	CAEEL05194	SACKO_21818
OG0005821	CAEEL06500	SACKO_12528
OG0005822	CAEEL08544	SACKO_25734
OG0005823	CAEEL11398	SACKO_21213
OG0005824	CAEEL01511	SACKO_09679
OG0005826	CAEEL11564	SACKO_11622
OG0005827	CAEEL15915	SACKO_25753, SACKO_32097, SACKO_25748, SACKO_32095, SACKO_25738
OG0005829	CAEEL01850, CAEEL14048	SACKO_30435
OG0005831	CAEEL07627	SACKO_24491
OG0005832	CAEEL01641	SACKO_26865
OG0005833	CAEEL14838	SACKO_03183
OG0005834	CAEEL18574	SACKO_21334, SACKO_11408
OG0005835	CAEEL06739, CAEEL08580	SACKO_27487
OG0005836	CAEEL15554	SACKO_33605
OG0005837	CAEEL01073	SACKO_00129
OG0005838	CAEEL01222	SACKO_33023
OG0005840	CAEEL06791	SACKO_05579
OG0005843	CAEEL06200	SACKO_05473, SACKO_05478
OG0005845	CAEEL04187	SACKO_23611
OG0005846	CAEEL06779	SACKO_17727, SACKO_17723
OG0005847	CAEEL00400	SACKO_02307, SACKO_02332
OG0005848	CAEEL00240	SACKO_27241
OG0005849	CAEEL07640	SACKO_22878
OG0005850	CAEEL07059	SACKO_22848
OG0005851	CAEEL19454, CAEEL03023	SACKO_23217
OG0005853	CAEEL05937	SACKO_18054
OG0005854	CAEEL10962	SACKO_23313
OG0005857	CAEEL08143	SACKO_11084
OG0005858	CAEEL08865	SACKO_07771, SACKO_10186
OG0005859	CAEEL09237	SACKO_32958
OG0005860	CAEEL11464	SACKO_01106
OG0005861	CAEEL07847	SACKO_23213
OG0005863	CAEEL02059	SACKO_24461
OG0005864	CAEEL03066	SACKO_10525
OG0005865	CAEEL10526	SACKO_07232
OG0005866	CAEEL03116	SACKO_32135
OG0005867	CAEEL20688	SACKO_31435
OG0005869	CAEEL01472	SACKO_23956
OG0005870	CAEEL18863	SACKO_22447
OG0005871	CAEEL07046	SACKO_09273
OG0005874	CAEEL06734	SACKO_22821
OG0005875	CAEEL11121	SACKO_17119
OG0005876	CAEEL12583	SACKO_06162
OG0005877	CAEEL03535	SACKO_25631
OG0005878	CAEEL00506	SACKO_17676
OG0005879	CAEEL05884	SACKO_29620
OG0005880	CAEEL09863	SACKO_23727
OG0005883	CAEEL06255	SACKO_00962
OG0005884	CAEEL16531	SACKO_09074
OG0005886	CAEEL01824	SACKO_05225
OG0005888	CAEEL00435	SACKO_05779, SACKO_10273
OG0005889	CAEEL02553	SACKO_27899
OG0005890	CAEEL06540	SACKO_04667
OG0005892	CAEEL01618	SACKO_15663
OG0005893	CAEEL11380	SACKO_30083
OG0005895	CAEEL06441	SACKO_20290
OG0005896	CAEEL15064	SACKO_18789
OG0005897	CAEEL01303	SACKO_12088
OG0005898	CAEEL01957	SACKO_04234
OG0005899	CAEEL11728	SACKO_33726, SACKO_00286
OG0005901	CAEEL01230	SACKO_01806
OG0005903	CAEEL02733	SACKO_25325
OG0005904	CAEEL18351	SACKO_08474
OG0005909	CAEEL09260	SACKO_09181
OG0005914	CAEEL12252	SACKO_12676
OG0005918	CAEEL07911	SACKO_13647
OG0005919	CAEEL15775	SACKO_18340
OG0005921	CAEEL07408	SACKO_27138
OG0005922	CAEEL15520	SACKO_01240, SACKO_10758
OG0005924	CAEEL10631	SACKO_26745
OG0005928	CAEEL04878	SACKO_22454
OG0005929	CAEEL05898	SACKO_15222
OG0005930	CAEEL00275	SACKO_11820, SACKO_29248
OG0005931	CAEEL09476	SACKO_06243
OG0005932	CAEEL11316	SACKO_20520
OG0005933	CAEEL14434	SACKO_09364
OG0005936	CAEEL07303	SACKO_11879
OG0005937	CAEEL10539	SACKO_23591, SACKO_25218
OG0005938	CAEEL06000, CAEEL09583	SACKO_13380, SACKO_19202
OG0005940	CAEEL04134	SACKO_08768
OG0005941	CAEEL08713	SACKO_17934
OG0005943	CAEEL02014	SACKO_02755
OG0005946	CAEEL11452, CAEEL11968	SACKO_26614
OG0005947	CAEEL19240	SACKO_32740
OG0005949	CAEEL12005	SACKO_07745
OG0005950	CAEEL02721	SACKO_26959
OG0005952	CAEEL08042	SACKO_19471
OG0005953	CAEEL01826	SACKO_24257
OG0005957	CAEEL13678, CAEEL02860	SACKO_29271
OG0005960	CAEEL18529, CAEEL16584	SACKO_28497
OG0005963	CAEEL02429, CAEEL11102	SACKO_33111
OG0005965	CAEEL17925	SACKO_03375
OG0005966	CAEEL05490	SACKO_27524
OG0005967	CAEEL08429	SACKO_24909
OG0005968	CAEEL01646	SACKO_00176
OG0005969	CAEEL01577	SACKO_08901
OG0005970	CAEEL16383	SACKO_20986
OG0005973	CAEEL13364	SACKO_29548
OG0005974	CAEEL11184	SACKO_19798
OG0005975	CAEEL05822	SACKO_32001
OG0005976	CAEEL15581	SACKO_13844
OG0005977	CAEEL04186	SACKO_18044
OG0005978	CAEEL08320	SACKO_07717
OG0005980	CAEEL05471	SACKO_27234
OG0005982	CAEEL04709	SACKO_12190
OG0005984	CAEEL06514, CAEEL07173	SACKO_27458
OG0005985	CAEEL11206	SACKO_14673
OG0005987	CAEEL05677	SACKO_17121
OG0005989	CAEEL14108	SACKO_11015, SACKO_28867
OG0005991	CAEEL07604	SACKO_20400
OG0005993	CAEEL18661, CAEEL01298, CAEEL08795	SACKO_02631
OG0005995	CAEEL09469	SACKO_26470
OG0005998	CAEEL12651	SACKO_31368
OG0005999	CAEEL06284	SACKO_02503, SACKO_20770, SACKO_15427, SACKO_31990
OG0006000	CAEEL06731	SACKO_31601
OG0006003	CAEEL12475	SACKO_00499
OG0006004	CAEEL01451	SACKO_09425
OG0006005	CAEEL08818	SACKO_08247
OG0006008	CAEEL11432	SACKO_09747
OG0006009	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257	SACKO_05159
OG0006010	CAEEL07462	SACKO_07536
OG0006011	CAEEL06588	SACKO_30182
OG0006031	CAEEL00264	SACKO_24251
OG0006059	CAEEL09710	SACKO_27866, SACKO_27873
OG0006060	CAEEL01415, CAEEL02381, CAEEL01414, CAEEL05082	SACKO_03868
OG0006062	CAEEL08027	SACKO_09272
OG0006063	CAEEL09563	SACKO_06438
OG0006064	CAEEL11646	SACKO_10725
OG0006066	CAEEL07776	SACKO_06398
OG0006069	CAEEL08597	SACKO_28743
OG0006072	CAEEL09063	SACKO_28406
OG0006073	CAEEL15279	SACKO_22196
OG0006074	CAEEL15694	SACKO_00950
OG0006075	CAEEL05481	SACKO_27251
OG0006079	CAEEL06022	SACKO_12072
OG0006080	CAEEL00753, CAEEL15093	SACKO_03188
OG0006083	CAEEL10880	SACKO_23684
OG0006085	CAEEL07121	SACKO_08320
OG0006086	CAEEL05357	SACKO_01798
OG0006087	CAEEL10339	SACKO_11692
OG0006090	CAEEL06249	SACKO_01234
OG0006095	CAEEL03714	SACKO_21352
OG0006096	CAEEL08930	SACKO_05559, SACKO_19081
OG0006098	CAEEL17792	SACKO_05301
OG0006101	CAEEL04363	SACKO_31977
OG0006102	CAEEL01860	SACKO_23446
OG0006104	CAEEL15552	SACKO_15560
OG0006106	CAEEL09939	SACKO_05387
OG0006108	CAEEL07908	SACKO_08204
OG0006111	CAEEL06592	SACKO_20394
OG0006113	CAEEL00297	SACKO_09698, SACKO_09709
OG0006116	CAEEL14600	SACKO_09058
OG0006117	CAEEL15839	SACKO_28039
OG0006118	CAEEL05175	SACKO_00183
OG0006120	CAEEL19875	SACKO_30278
OG0006121	CAEEL01535	SACKO_10310
OG0006122	CAEEL06423	SACKO_25589
OG0006124	CAEEL00683	SACKO_03686
OG0006125	CAEEL12098	SACKO_32349
OG0006126	CAEEL09062	SACKO_03230
OG0006127	CAEEL08699	SACKO_19052, SACKO_19045
OG0006128	CAEEL01734	SACKO_16357
OG0006129	CAEEL15436	SACKO_30593, SACKO_28304
OG0006130	CAEEL19047	SACKO_03584
OG0006131	CAEEL08997	SACKO_20177
OG0006134	CAEEL05080	SACKO_29020
OG0006135	CAEEL16406	SACKO_27637, SACKO_21881
OG0006137	CAEEL01021	SACKO_03643
OG0006140	CAEEL06530	SACKO_09562
OG0006141	CAEEL00813	SACKO_06850
OG0006144	CAEEL12775	SACKO_15295
OG0006145	CAEEL00765, CAEEL00923	SACKO_16961
OG0006147	CAEEL11314	SACKO_23703
OG0006152	CAEEL01636	SACKO_21514
OG0006153	CAEEL01203, CAEEL07510, CAEEL11307	SACKO_24238
OG0006156	CAEEL13825	SACKO_00045
OG0006160	CAEEL08936	SACKO_33773
OG0006163	CAEEL00653	SACKO_11765
OG0006164	CAEEL01158	SACKO_12121
OG0006165	CAEEL15774	SACKO_23329, SACKO_23337
OG0006168	CAEEL05152	SACKO_32294
OG0006169	CAEEL08537	SACKO_10416
OG0006172	CAEEL14351	SACKO_19396
OG0006176	CAEEL05930	SACKO_02302, SACKO_32394
OG0006177	CAEEL04212	SACKO_28221
OG0006180	CAEEL09925	SACKO_17407
OG0006181	CAEEL14722	SACKO_06134
OG0006182	CAEEL06387	SACKO_30955
OG0006183	CAEEL19366	SACKO_28026
OG0006185	CAEEL01692	SACKO_13993
OG0006187	CAEEL00902	SACKO_24252
OG0006188	CAEEL02058	SACKO_07194
OG0006191	CAEEL06280, CAEEL06279	SACKO_21296
OG0006192	CAEEL01776	SACKO_01391
OG0006195	CAEEL08079	SACKO_11101, SACKO_11093
OG0006196	CAEEL06224, CAEEL06189	SACKO_30856
OG0006200	CAEEL11329	SACKO_20572, SACKO_15696
OG0006202	CAEEL07568	SACKO_15491, SACKO_16355
OG0006208	CAEEL00204	SACKO_08608
OG0006209	CAEEL11287	SACKO_24255
OG0006210	CAEEL00160	SACKO_18778
OG0006213	CAEEL01145	SACKO_21335
OG0006214	CAEEL12120	SACKO_05862
OG0006216	CAEEL16326	SACKO_24474
OG0006217	CAEEL05235	SACKO_07207
OG0006220	CAEEL08309	SACKO_19675
OG0006224	CAEEL11548	SACKO_33216
OG0006226	CAEEL02716	SACKO_33531
OG0006229	CAEEL06963	SACKO_15856
OG0006230	CAEEL08542	SACKO_09576
OG0006231	CAEEL20582	SACKO_23230
OG0006232	CAEEL07512, CAEEL07511	SACKO_14279
OG0006234	CAEEL05918	SACKO_00141
OG0006235	CAEEL04462	SACKO_05415, SACKO_07827
OG0006237	CAEEL04160	SACKO_20298
OG0006239	CAEEL01539	SACKO_26765
OG0006240	CAEEL08852	SACKO_29884
OG0006245	CAEEL00941	SACKO_13591, SACKO_13588
OG0006247	CAEEL11988	SACKO_04844
OG0006248	CAEEL05883	SACKO_29941
OG0006249	CAEEL10060	SACKO_12077, SACKO_06923
OG0006254	CAEEL11539	SACKO_27243
OG0006257	CAEEL15240	SACKO_04006
OG0006259	CAEEL09792	SACKO_08122
OG0006260	CAEEL09587	SACKO_01212
OG0006262	CAEEL01377	SACKO_19943, SACKO_19933
OG0006263	CAEEL09474	SACKO_23315
OG0006264	CAEEL11589	SACKO_27254
OG0006267	CAEEL09521	SACKO_17470
OG0006268	CAEEL09373, CAEEL09395	SACKO_21851
OG0006269	CAEEL11344	SACKO_23723
OG0006270	CAEEL01876	SACKO_27418
OG0006271	CAEEL08264	SACKO_31553
OG0006275	CAEEL01989	SACKO_08975
OG0006277	CAEEL08057	SACKO_31185
OG0006279	CAEEL00237	SACKO_18919
OG0006280	CAEEL17987	SACKO_03118
OG0006281	CAEEL04765	SACKO_26666
OG0006283	CAEEL00881	SACKO_11202
OG0006284	CAEEL08923	SACKO_01400
OG0006285	CAEEL04794	SACKO_22768, SACKO_34081
OG0006286	CAEEL00158	SACKO_27133
OG0006288	CAEEL08712	SACKO_01301
OG0006289	CAEEL07964	SACKO_31445
OG0006290	CAEEL04712	SACKO_04601
OG0006291	CAEEL00609	SACKO_23043
OG0006293	CAEEL07928	SACKO_20678
OG0006294	CAEEL14462	SACKO_33988
OG0006295	CAEEL09568	SACKO_07537
OG0006297	CAEEL11872	SACKO_02405
OG0006301	CAEEL17598	SACKO_14640
OG0006306	CAEEL01065	SACKO_04334
OG0006307	CAEEL06264	SACKO_27021
OG0006309	CAEEL05232	SACKO_13569
OG0006311	CAEEL17612	SACKO_26809
OG0006313	CAEEL05123	SACKO_20864
OG0006315	CAEEL15905	SACKO_05661
OG0006319	CAEEL13894	SACKO_09566
OG0006322	CAEEL09507	SACKO_08927
OG0006323	CAEEL02251	SACKO_26923
OG0006326	CAEEL15323	SACKO_09219
OG0006329	CAEEL02571	SACKO_30287
OG0006331	CAEEL13794	SACKO_31398
OG0006332	CAEEL10865	SACKO_08811
OG0006334	CAEEL08411, CAEEL18378	SACKO_00491
OG0006335	CAEEL04124, CAEEL00475	SACKO_22904, SACKO_22906
OG0006339	CAEEL08069	SACKO_04371
OG0006340	CAEEL11454	SACKO_06436
OG0006341	CAEEL06023	SACKO_03883
OG0006343	CAEEL05583, CAEEL02498	SACKO_30601
OG0006344	CAEEL14876	SACKO_19339
OG0006345	CAEEL06549	SACKO_30868
OG0006346	CAEEL05783	SACKO_27643
OG0006347	CAEEL07567	SACKO_06194
OG0006350	CAEEL07674	SACKO_16257
OG0006352	CAEEL02603	SACKO_14534
OG0006353	CAEEL19140, CAEEL05676	SACKO_28090
OG0006354	CAEEL18116	SACKO_03385
OG0006355	CAEEL16514	SACKO_30829
OG0006356	CAEEL07675	SACKO_26545
OG0006360	CAEEL05277	SACKO_25975
OG0006361	CAEEL09060	SACKO_16411
OG0006362	CAEEL00998	SACKO_15563
OG0006363	CAEEL00971	SACKO_19522, SACKO_21880
OG0006365	CAEEL12631	SACKO_13003
OG0006370	CAEEL05220	SACKO_29230
OG0006372	CAEEL09848	SACKO_18473, SACKO_17152
OG0006375	CAEEL00741	SACKO_15548
OG0006376	CAEEL15051	SACKO_17514
OG0006377	CAEEL09247	SACKO_19723
OG0006381	CAEEL09800	SACKO_33730
OG0006385	CAEEL17878	SACKO_02312
OG0006386	CAEEL02065	SACKO_01546
OG0006387	CAEEL00319	SACKO_32566, SACKO_32560
OG0006389	CAEEL07348	SACKO_22546
OG0006390	CAEEL13360	SACKO_32036
OG0006391	CAEEL16380, CAEEL11908	SACKO_27250
OG0006392	CAEEL07571	SACKO_04750
OG0006393	CAEEL14337	SACKO_12179
OG0006402	CAEEL14843	SACKO_22620
OG0006407	CAEEL20555	SACKO_17793
OG0006408	CAEEL15120	SACKO_11973
OG0006414	CAEEL18847	SACKO_15972
OG0006423	CAEEL00261	SACKO_06685, SACKO_29935, SACKO_24774, SACKO_21494, SACKO_03329, SACKO_11669, SACKO_32746, SACKO_18818, SACKO_30871, SACKO_17386, SACKO_29743, SACKO_17965
OG0006443	CAEEL07304	SACKO_32632
OG0006448	CAEEL07841	SACKO_32439
OG0006449	CAEEL02036	SACKO_08483
OG0006454	CAEEL06995	SACKO_15044
OG0006456	CAEEL09794	SACKO_08294
OG0006457	CAEEL05605	SACKO_20814, SACKO_07052
OG0006459	CAEEL00244	SACKO_12069
OG0006461	CAEEL11863	SACKO_26093
OG0006462	CAEEL05709	SACKO_19260
OG0006464	CAEEL01413	SACKO_17838
OG0006465	CAEEL10921	SACKO_05184
OG0006468	CAEEL05183, CAEEL05085, CAEEL16207	SACKO_21041
OG0006472	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340	SACKO_22346, SACKO_33761
OG0006474	CAEEL07206	SACKO_07123
OG0006475	CAEEL07548	SACKO_09202
OG0006476	CAEEL12092	SACKO_06810
OG0006478	CAEEL06158	SACKO_19718
OG0006479	CAEEL05626	SACKO_05515
OG0006480	CAEEL10265, CAEEL10266	SACKO_32951
OG0006481	CAEEL19099, CAEEL01638	SACKO_32596
OG0006482	CAEEL10834	SACKO_25746
OG0006485	CAEEL14223	SACKO_12497
OG0006488	CAEEL17648	SACKO_14602
OG0006490	CAEEL11637	SACKO_01171
OG0006491	CAEEL13015	SACKO_01653
OG0006496	CAEEL08493	SACKO_27963
OG0006497	CAEEL06461	SACKO_32931
OG0006498	CAEEL02503	SACKO_30648
OG0006499	CAEEL20101	SACKO_00231
OG0006501	CAEEL16016	SACKO_33438
OG0006503	CAEEL07188	SACKO_26135
OG0006505	CAEEL06783	SACKO_28225
OG0006506	CAEEL03029	SACKO_33658, SACKO_13927, SACKO_23304
OG0006509	CAEEL00006, CAEEL15373	SACKO_24087
OG0006511	CAEEL02676	SACKO_30734
OG0006512	CAEEL07313	SACKO_22144
OG0006514	CAEEL07858	SACKO_14410
OG0006515	CAEEL02554	SACKO_02186
OG0006516	CAEEL15132	SACKO_04666
OG0006517	CAEEL01423	SACKO_31036
OG0006519	CAEEL05908	SACKO_31680
OG0006520	CAEEL13792	SACKO_30114
OG0006522	CAEEL07957	SACKO_07540
OG0006523	CAEEL15760	SACKO_32390
OG0006528	CAEEL14466	SACKO_02110
OG0006532	CAEEL05678	SACKO_08016, SACKO_03819
OG0006533	CAEEL19649	SACKO_33047
OG0006536	CAEEL05174	SACKO_33595
OG0006538	CAEEL07903, CAEEL04060	SACKO_18227
OG0006542	CAEEL04749	SACKO_30115
OG0006543	CAEEL05304	SACKO_04274
OG0006544	CAEEL02597	SACKO_23966
OG0006545	CAEEL08394	SACKO_27776
OG0006546	CAEEL16446	SACKO_31477
OG0006547	CAEEL09736	SACKO_04980
OG0006550	CAEEL02186	SACKO_32798
OG0006552	CAEEL02725	SACKO_18574, SACKO_07811
OG0006553	CAEEL06508	SACKO_15568
OG0006554	CAEEL09071	SACKO_31239
OG0006556	CAEEL00553	SACKO_06012
OG0006557	CAEEL07597	SACKO_08582
OG0006560	CAEEL14360	SACKO_31622
OG0006561	CAEEL16404	SACKO_09099
OG0006565	CAEEL12176	SACKO_19582
OG0006567	CAEEL15749	SACKO_20834
OG0006568	CAEEL01944	SACKO_27965
OG0006569	CAEEL03290	SACKO_27176
OG0006570	CAEEL15966	SACKO_25827
OG0006571	CAEEL05447	SACKO_32504
OG0006572	CAEEL09940, CAEEL09371	SACKO_03212
OG0006573	CAEEL05442	SACKO_24507
OG0006574	CAEEL01738	SACKO_15526
OG0006577	CAEEL15281	SACKO_14949
OG0006578	CAEEL00045	SACKO_29301
OG0006579	CAEEL07922	SACKO_12197
OG0006583	CAEEL01627	SACKO_04792
OG0006584	CAEEL05880	SACKO_23948
OG0006588	CAEEL11640	SACKO_23697
OG0006589	CAEEL10276	SACKO_16206
OG0006590	CAEEL15655	SACKO_19100
OG0006591	CAEEL01066	SACKO_34029
OG0006594	CAEEL00833	SACKO_03277
OG0006595	CAEEL10661	SACKO_12199, SACKO_00535
OG0006596	CAEEL00560	SACKO_19957
OG0006597	CAEEL10448	SACKO_30631, SACKO_30596
OG0006598	CAEEL03295	SACKO_00853
OG0006602	CAEEL16562	SACKO_02027
OG0006603	CAEEL00624	SACKO_26785
OG0006604	CAEEL07198	SACKO_07557
OG0006606	CAEEL07376	SACKO_14668
OG0006607	CAEEL01560	SACKO_23822
OG0006608	CAEEL05698	SACKO_05137
OG0006609	CAEEL02187	SACKO_04167
OG0006610	CAEEL11386	SACKO_06748
OG0006611	CAEEL07953	SACKO_24593
OG0006613	CAEEL01845	SACKO_13925
OG0006614	CAEEL05124	SACKO_03768
OG0006615	CAEEL09131	SACKO_30383, SACKO_14275
OG0006621	CAEEL07639	SACKO_16054
OG0006622	CAEEL05834	SACKO_18492
OG0006624	CAEEL07631	SACKO_27277
OG0006626	CAEEL07560	SACKO_02165
OG0006627	CAEEL11375	SACKO_03660
OG0006628	CAEEL07329	SACKO_17452
OG0006630	CAEEL11696	SACKO_09718, SACKO_07939
OG0006631	CAEEL00720	SACKO_25124
OG0006632	CAEEL20160, CAEEL00199	SACKO_11006
OG0006633	CAEEL00427	SACKO_13776
OG0006634	CAEEL07770	SACKO_31184
OG0006636	CAEEL07724	SACKO_20362
OG0006637	CAEEL12125	SACKO_18391
OG0006645	CAEEL17855	SACKO_02573
OG0006646	CAEEL15891	SACKO_16491
OG0006647	CAEEL07174	SACKO_29007
OG0006649	CAEEL13032	SACKO_17731, SACKO_03126
OG0006651	CAEEL09522	SACKO_18929
OG0006655	CAEEL00324	SACKO_02434
OG0006658	CAEEL00269	SACKO_26976
OG0006660	CAEEL09560, CAEEL09561	SACKO_30823
OG0006662	CAEEL12773	SACKO_17036
OG0006663	CAEEL08458	SACKO_10196
OG0006664	CAEEL01906	SACKO_17513
OG0006666	CAEEL05999	SACKO_30813
OG0006667	CAEEL01250	SACKO_22738, SACKO_25306, SACKO_25302
OG0006668	CAEEL06992	SACKO_24222
OG0006669	CAEEL08205	SACKO_27060
OG0006670	CAEEL05160	SACKO_27428
OG0006673	CAEEL00769	SACKO_18714
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	SACKO_01088
OG0006678	CAEEL12368	SACKO_28613
OG0006680	CAEEL09390	SACKO_12693
OG0006681	CAEEL05335	SACKO_28467
OG0006683	CAEEL00441	SACKO_09544
OG0006684	CAEEL11224	SACKO_22004, SACKO_16089
OG0006686	CAEEL20085	SACKO_11003
OG0006690	CAEEL11346	SACKO_25519
OG0006691	CAEEL07500	SACKO_00524
OG0006692	CAEEL00770	SACKO_09418, SACKO_25158
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	SACKO_24875
OG0006694	CAEEL01422	SACKO_31335
OG0006695	CAEEL17851	SACKO_20651
OG0006702	CAEEL08311	SACKO_34080
OG0006703	CAEEL00186	SACKO_34078
OG0006705	CAEEL04478	SACKO_22310
OG0006706	CAEEL11633	SACKO_20095
OG0006709	CAEEL07440	SACKO_22652
OG0006710	CAEEL07165	SACKO_29286
OG0006712	CAEEL01534	SACKO_04882
OG0006714	CAEEL06631	SACKO_25679
OG0006717	CAEEL00315	SACKO_31616
OG0006720	CAEEL09628	SACKO_11232
OG0006722	CAEEL04109	SACKO_14697
OG0006723	CAEEL07804	SACKO_11222
OG0006726	CAEEL18959	SACKO_23805
OG0006727	CAEEL10628	SACKO_33821
OG0006730	CAEEL07386, CAEEL18705	SACKO_10591
OG0006732	CAEEL07406	SACKO_10379
OG0006735	CAEEL20573	SACKO_20230
OG0006736	CAEEL01882	SACKO_26749
OG0006737	CAEEL18816	SACKO_26724
OG0006741	CAEEL11903	SACKO_07967
OG0006742	CAEEL06688, CAEEL06689	SACKO_21657
OG0006749	CAEEL08028	SACKO_13004
OG0006750	CAEEL02998	SACKO_21365
OG0006752	CAEEL12417	SACKO_10442
OG0006753	CAEEL06421	SACKO_32383
OG0006754	CAEEL15551	SACKO_05330
OG0006755	CAEEL08754	SACKO_14460
OG0006757	CAEEL05691	SACKO_00223
OG0006758	CAEEL05308	SACKO_32935
OG0006760	CAEEL14472	SACKO_27037
OG0006762	CAEEL06780, CAEEL14299	SACKO_27822
OG0006765	CAEEL01561	SACKO_07617
OG0006766	CAEEL04604	SACKO_26404
OG0006768	CAEEL07976	SACKO_29429
OG0006769	CAEEL00344	SACKO_08861
OG0006772	CAEEL06744, CAEEL20464	SACKO_12476
OG0006777	CAEEL17985	SACKO_31484
OG0006780	CAEEL03293	SACKO_00989
OG0006784	CAEEL12328	SACKO_24551, SACKO_32954, SACKO_20373, SACKO_20416, SACKO_20378
OG0006791	CAEEL11174	SACKO_12469
OG0006826	CAEEL07305	SACKO_06213, SACKO_06211
OG0006828	CAEEL01547	SACKO_09047
OG0006830	CAEEL01610	SACKO_00725
OG0006832	CAEEL18365	SACKO_29557
OG0006833	CAEEL01607	SACKO_21065
OG0006835	CAEEL10984	SACKO_14793
OG0006838	CAEEL04815	SACKO_19296
OG0006842	CAEEL01401	SACKO_25650
OG0006843	CAEEL01030	SACKO_21301
OG0006844	CAEEL01019	SACKO_23086
OG0006845	CAEEL16127	SACKO_02323
OG0006846	CAEEL15729	SACKO_31599
OG0006849	CAEEL06259	SACKO_09945
OG0006851	CAEEL12983	SACKO_28958
OG0006853	CAEEL10839	SACKO_07750
OG0006860	CAEEL08670	SACKO_25058
OG0006864	CAEEL08583	SACKO_06208
OG0006867	CAEEL15109	SACKO_03131
OG0006868	CAEEL07835	SACKO_03104
OG0006870	CAEEL08613	SACKO_26119, SACKO_26148
OG0006875	CAEEL10848	SACKO_22942
OG0006876	CAEEL04447	SACKO_17712
OG0006878	CAEEL06314	SACKO_14703
OG0006881	CAEEL09403	SACKO_20383
OG0006882	CAEEL09595	SACKO_25762
OG0006886	CAEEL05972, CAEEL05973	SACKO_06965
OG0006887	CAEEL04262	SACKO_27302
OG0006888	CAEEL07944	SACKO_27706
OG0006890	CAEEL05820	SACKO_33625
OG0006891	CAEEL07412	SACKO_00733
OG0006892	CAEEL07307	SACKO_00620
OG0006894	CAEEL12154	SACKO_16651
OG0006895	CAEEL18907	SACKO_32185
OG0006897	CAEEL00287	SACKO_12096
OG0006898	CAEEL01473	SACKO_25156
OG0006901	CAEEL06883	SACKO_00618, SACKO_06914
OG0006902	CAEEL02536	SACKO_23898
OG0006905	CAEEL08307	SACKO_32133
OG0006906	CAEEL05830	SACKO_29713
OG0006908	CAEEL07115	SACKO_29339
OG0006914	CAEEL01820	SACKO_08710
OG0006917	CAEEL05784	SACKO_10775
OG0006918	CAEEL01349	SACKO_21493
OG0006919	CAEEL05782	SACKO_02596
OG0006923	CAEEL09234	SACKO_04201
OG0006924	CAEEL12241	SACKO_17426
OG0006926	CAEEL19851, CAEEL00630	SACKO_18234
OG0006927	CAEEL11861	SACKO_18408
OG0006930	CAEEL15225	SACKO_25047
OG0006931	CAEEL14601	SACKO_30476
OG0006934	CAEEL00405	SACKO_26364
OG0006936	CAEEL11645	SACKO_24103
OG0006937	CAEEL00825	SACKO_16830
OG0006939	CAEEL14723	SACKO_12961
OG0006942	CAEEL08740	SACKO_03113
OG0006943	CAEEL14228	SACKO_27117
OG0006944	CAEEL11263	SACKO_33729
OG0006945	CAEEL08245	SACKO_12889
OG0006948	CAEEL04453	SACKO_15576
OG0006949	CAEEL00718	SACKO_13058
OG0006952	CAEEL11032	SACKO_23323
OG0006953	CAEEL11948	SACKO_27273
OG0006954	CAEEL16023	SACKO_22256
OG0006957	CAEEL08617	SACKO_15008
OG0006959	CAEEL04110	SACKO_10040
OG0006960	CAEEL12630	SACKO_24309
OG0006962	CAEEL05048	SACKO_28588
OG0006964	CAEEL00220	SACKO_17635, SACKO_29390
OG0006966	CAEEL05641	SACKO_26125
OG0006967	CAEEL06996	SACKO_02771
OG0006969	CAEEL02753	SACKO_25282
OG0006970	CAEEL07035	SACKO_29344
OG0006971	CAEEL08956	SACKO_05441
OG0006973	CAEEL00443	SACKO_24277
OG0006974	CAEEL11749	SACKO_24596
OG0006976	CAEEL02822	SACKO_29752
OG0006977	CAEEL11170	SACKO_29829
OG0006979	CAEEL01624	SACKO_20315
OG0006980	CAEEL07784	SACKO_19310
OG0006982	CAEEL08318	SACKO_03394
OG0006983	CAEEL05835	SACKO_01062
OG0006985	CAEEL09608	SACKO_32765
OG0006988	CAEEL16268	SACKO_09125
OG0006989	CAEEL07496	SACKO_22945
OG0006991	CAEEL04823	SACKO_18032
OG0006994	CAEEL01434	SACKO_07891
OG0006995	CAEEL02252	SACKO_20027
OG0006996	CAEEL16529	SACKO_03142
OG0006999	CAEEL04127	SACKO_08484
OG0007002	CAEEL02243	SACKO_25761, SACKO_25783
OG0007003	CAEEL10884	SACKO_04932
OG0007005	CAEEL06687	SACKO_29350
OG0007007	CAEEL08012	SACKO_10810
