Orthogroup	Species	YEAST	Orthologs
OG0005099	STRPU_ok	YEAST01396	STRPU_08366
OG0005099	PFLAV	YEAST01396	TCONS_00013795.p1
OG0005099	SACKO_ok	YEAST01396	SACKO_28740
OG0005099	APOSC_ok	YEAST01396	APOSC_00270
OG0005099	APOSJ_ok	YEAST01396	APOSJ_60685, APOSJ_60684, APOSJ_60687, APOSJ_60686, APOSJ_60688, APOSJ_00689
OG0005099	ORYLA	YEAST01396	ORYLA17020
OG0005099	DANRE	YEAST01396	DANRE28494
OG0005099	ASTMX	YEAST01396	ASTMX17671
OG0005099	MOUSE	YEAST01396	MOUSE14066, MOUSE14064, MOUSE14063, MOUSE14062
OG0005099	HUMAN	YEAST01396	HUMAN20122
OG0005099	XENTR	YEAST01396	XENTR04798, XENTR04797, XENTR04799
OG0005100	CAPO3	YEAST02389	CAPO306219
OG0005100	SCHMD	YEAST02389	SCHMD09835
OG0005100	CAEEL	YEAST02389	CAEEL09224
OG0005100	DROME	YEAST02389	DROME04486
OG0005100	PFLAV	YEAST02389	TCONS_00009296.p1
OG0005100	SACKO_ok	YEAST02389	SACKO_15498
OG0005100	STRPU_ok	YEAST02389	STRPU_25922
OG0005100	HELIO_ok	YEAST02389	HELIO_05545
OG0005100	LYTVA_ok	YEAST02389	LYTVA_13181
OG0005100	AMPFI_ok	YEAST02389	AMPFI_06838
OG0005100	APOSJ_ok	YEAST02389	APOSJ_55973, APOSJ_55974, APOSJ_52181, APOSJ_50681
OG0005100	APOSC_ok	YEAST02389	APOSC_27305
OG0005100	AENJA_ok	YEAST02389	AENJA_04820
OG0005100	BRALA	YEAST02389	BRALA13678
OG0005100	BRAFL	YEAST02389	bflo_21620
OG0005100	MOUSE	YEAST02389	MOUSE19701
OG0005100	HUMAN	YEAST02389	HUMAN13754
OG0005100	XENTR	YEAST02389	XENTR07674
OG0005100	OWEFU	YEAST02389	OFUSG05439.1.p1
OG0005100	DANRE	YEAST02389	DANRE14158, DANRE14160, DANRE14157, DANRE14156, DANRE14161, DANRE14159
OG0005100	ASTMX	YEAST02389	ASTMX09835
OG0005100	ORYLA	YEAST02389	ORYLA05377
OG0005100	NEMVE	YEAST02389	NEMVE10899
OG0005104	CAEEL	YEAST05248	CAEEL06404
OG0005104	DROME	YEAST05248	DROME20927
OG0005104	AMPFI_ok	YEAST05248	AMPFI_13576
OG0005104	OWEFU	YEAST05248	OFUSG23594.1.p1
OG0005104	AENJA_ok	YEAST05248	AENJA_05405
OG0005104	LYTVA_ok	YEAST05248	LYTVA_11553
OG0005104	STRPU_ok	YEAST05248	STRPU_25502
OG0005104	HELIO_ok	YEAST05248	HELIO_08531
OG0005104	APOSJ_ok	YEAST05248	APOSJ_43995, APOSJ_09201, APOSJ_29098, APOSJ_29092, APOSJ_29093, APOSJ_29100
OG0005104	APOSC_ok	YEAST05248	APOSC_08795
OG0005104	PFLAV	YEAST05248	TCONS_00008824.p1
OG0005104	SACKO_ok	YEAST05248	SACKO_16365
OG0005104	BRAFL	YEAST05248	bflo_06265
OG0005104	BRALA	YEAST05248	BRALA09466
OG0005104	HUMAN	YEAST05248	HUMAN11571, HUMAN11572
OG0005104	MOUSE	YEAST05248	MOUSE49790
OG0005104	XENTR	YEAST05248	XENTR16526
OG0005104	ORYLA	YEAST05248	ORYLA12457
OG0005104	ASTMX	YEAST05248	ASTMX02574
OG0005104	DANRE	YEAST05248	DANRE13004, DANRE13003, DANRE13005
OG0005104	SCHMD	YEAST05248	SCHMD09431
OG0005104	NEMVE	YEAST05248	NEMVE09153
OG0005104	CAPO3	YEAST05248	CAPO303053
OG0005106	CAPO3	YEAST06065, YEAST00421	CAPO301403
OG0005106	NEMVE	YEAST06065, YEAST00421	NEMVE22627
OG0005106	HUMAN	YEAST06065, YEAST00421	HUMAN07502
OG0005106	MOUSE	YEAST06065, YEAST00421	MOUSE38782
OG0005106	XENTR	YEAST06065, YEAST00421	XENTR15961
OG0005106	ASTMX	YEAST06065, YEAST00421	ASTMX06182
OG0005106	DANRE	YEAST06065, YEAST00421	DANRE24272
OG0005106	ORYLA	YEAST06065, YEAST00421	ORYLA09112
OG0005106	DROME	YEAST06065, YEAST00421	DROME03857
OG0005106	SCHMD	YEAST06065, YEAST00421	SCHMD05434
OG0005106	BRALA	YEAST06065, YEAST00421	BRALA20191
OG0005106	BRAFL	YEAST06065, YEAST00421	bflo_14394
OG0005106	AENJA_ok	YEAST06065, YEAST00421	AENJA_05457
OG0005106	HELIO_ok	YEAST06065, YEAST00421	HELIO_00174
OG0005106	LYTVA_ok	YEAST06065, YEAST00421	LYTVA_14257
OG0005106	STRPU_ok	YEAST06065, YEAST00421	STRPU_05329
OG0005106	AMPFI_ok	YEAST06065, YEAST00421	AMPFI_08909
OG0005106	PFLAV	YEAST06065, YEAST00421	TCONS_00044095.p1
OG0005106	SACKO_ok	YEAST06065, YEAST00421	SACKO_14588
OG0005106	APOSJ_ok	YEAST06065, YEAST00421	APOSJ_12345
OG0005106	APOSC_ok	YEAST06065, YEAST00421	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826
OG0005106	OWEFU	YEAST06065, YEAST00421	OFUSG03669.1.p1
OG0005106	CAEEL	YEAST06065, YEAST00421	CAEEL08221
OG0005107	CAPO3	YEAST06099	CAPO304194
OG0005107	NEMVE	YEAST06099	NEMVE20157, NEMVE08261
OG0005107	DROME	YEAST06099	DROME08339
OG0005107	CAEEL	YEAST06099	CAEEL06519
OG0005107	MOUSE	YEAST06099	MOUSE39178, MOUSE39177
OG0005107	AENJA_ok	YEAST06099	AENJA_11332, AENJA_16150, AENJA_05759
OG0005107	AMPFI_ok	YEAST06099	AMPFI_11855, AMPFI_01687, AMPFI_08427
OG0005107	HUMAN	YEAST06099	HUMAN26925, HUMAN26926
OG0005107	XENTR	YEAST06099	XENTR00721
OG0005107	ASTMX	YEAST06099	ASTMX07188
OG0005107	DANRE	YEAST06099	DANRE12455
OG0005107	ORYLA	YEAST06099	ORYLA15026
OG0005107	APOSC_ok	YEAST06099	APOSC_07985
OG0005107	APOSJ_ok	YEAST06099	APOSJ_40330, APOSJ_40331, APOSJ_03243
OG0005107	LYTVA_ok	YEAST06099	LYTVA_02082
OG0005107	STRPU_ok	YEAST06099	STRPU_11749
OG0005107	BRALA	YEAST06099	BRALA02107
OG0005107	BRAFL	YEAST06099	bflo_03887
OG0005107	OWEFU	YEAST06099	OFUSG00742.1.p1
OG0005107	PFLAV	YEAST06099	TCONS_00052274.p1, TCONS_00038130.p1
OG0005107	SACKO_ok	YEAST06099	SACKO_25977
OG0005109	DROME	YEAST06143	DROME14467
OG0005109	CAPO3	YEAST05204, YEAST00612	CAPO301209
OG0005109	NEMVE	YEAST05204, YEAST00612	NEMVE04941
OG0005109	DROME	YEAST05204, YEAST00612	DROME19414, DROME19413
OG0005109	MOUSE	YEAST05204, YEAST00612	MOUSE02056, MOUSE02497
OG0005109	SCHMD	YEAST05204, YEAST00612	SCHMD29484
OG0005109	HUMAN	YEAST05204, YEAST00612	HUMAN06621, HUMAN06622
OG0005109	ASTMX	YEAST05204, YEAST00612	ASTMX15464
OG0005109	DANRE	YEAST05204, YEAST00612	DANRE23362
OG0005109	ORYLA	YEAST05204, YEAST00612	ORYLA16110
OG0005109	XENTR	YEAST05204, YEAST00612	XENTR05235
OG0005109	BRAFL	YEAST05204, YEAST00612	bflo_19171
OG0005109	BRALA	YEAST05204, YEAST00612	BRALA09181
OG0005109	CAEEL	YEAST05204, YEAST00612	CAEEL08735
OG0005109	OWEFU	YEAST05204, YEAST00612	OFUSG04385.1.p1
OG0005109	SACKO_ok	YEAST05204, YEAST00612	SACKO_00649, SACKO_06885
OG0005109	PFLAV	YEAST05204, YEAST00612	TCONS_00055593.p1
OG0005109	STRPU_ok	YEAST05204, YEAST00612	STRPU_13972
OG0005109	HELIO_ok	YEAST05204, YEAST00612	HELIO_06364
OG0005109	LYTVA_ok	YEAST05204, YEAST00612	LYTVA_26183
OG0005109	APOSC_ok	YEAST05204, YEAST00612	APOSC_20304
OG0005109	APOSJ_ok	YEAST05204, YEAST00612	APOSJ_24591, APOSJ_57210
OG0005109	AMPFI_ok	YEAST05204, YEAST00612	AMPFI_19425
OG0005109	AENJA_ok	YEAST05204, YEAST00612	AENJA_05821
OG0005111	SCHMD	YEAST06212, YEAST04032	SCHMD15543, SCHMD03637
OG0005111	DROME	YEAST06212, YEAST04032	DROME13957, DROME13956
OG0005111	CAEEL	YEAST06212, YEAST04032	CAEEL06161
OG0005111	CAPO3	YEAST06212, YEAST04032	CAPO302727
OG0005111	APOSJ_ok	YEAST06212, YEAST04032	APOSJ_05440, APOSJ_05439, APOSJ_06492
OG0005111	APOSC_ok	YEAST06212, YEAST04032	APOSC_22230, APOSC_23587
OG0005111	BRAFL	YEAST06212, YEAST04032	bflo_24556
OG0005111	BRALA	YEAST06212, YEAST04032	BRALA08666
OG0005111	PFLAV	YEAST06212, YEAST04032	TCONS_00051180.p1
OG0005111	SACKO_ok	YEAST06212, YEAST04032	SACKO_03903
OG0005111	AMPFI_ok	YEAST06212, YEAST04032	AMPFI_16304, AMPFI_20253
OG0005111	NEMVE	YEAST06212, YEAST04032	NEMVE13580
OG0005111	OWEFU	YEAST06212, YEAST04032	OFUSG13491.1.p1
OG0005111	LYTVA_ok	YEAST06212, YEAST04032	LYTVA_07538
OG0005111	HELIO_ok	YEAST06212, YEAST04032	HELIO_00407
OG0005111	STRPU_ok	YEAST06212, YEAST04032	STRPU_10824
OG0005111	AENJA_ok	YEAST06212, YEAST04032	AENJA_05942
OG0005111	ORYLA	YEAST06212, YEAST04032	ORYLA15628
OG0005111	ASTMX	YEAST06212, YEAST04032	ASTMX04785
OG0005111	DANRE	YEAST06212, YEAST04032	DANRE23178
OG0005111	HUMAN	YEAST06212, YEAST04032	HUMAN00236, HUMAN00239
OG0005111	MOUSE	YEAST06212, YEAST04032	MOUSE34804
OG0005111	XENTR	YEAST06212, YEAST04032	XENTR12918
OG0005114	CAPO3	YEAST02131	CAPO305096
OG0005114	CAEEL	YEAST02131	CAEEL05264
OG0005114	DROME	YEAST02131	DROME19429
OG0005114	APOSC_ok	YEAST02131	APOSC_00254, APOSC_25577, APOSC_01758
OG0005114	SCHMD	YEAST02131	SCHMD29369
OG0005114	AENJA_ok	YEAST02131	AENJA_16137, AENJA_06756
OG0005114	NEMVE	YEAST02131	NEMVE08411
OG0005114	SACKO_ok	YEAST02131	SACKO_33104
OG0005114	PFLAV	YEAST02131	TCONS_00050076.p1
OG0005114	STRPU_ok	YEAST02131	STRPU_10459
OG0005114	LYTVA_ok	YEAST02131	LYTVA_16644, LYTVA_04766
OG0005114	HELIO_ok	YEAST02131	HELIO_08371
OG0005114	AMPFI_ok	YEAST02131	AMPFI_17350
OG0005114	MOUSE	YEAST02131	MOUSE23088
OG0005114	HUMAN	YEAST02131	HUMAN18500
OG0005114	XENTR	YEAST02131	XENTR03270
OG0005114	ORYLA	YEAST02131	ORYLA06945, ORYLA18260
OG0005114	DANRE	YEAST02131	DANRE26941, DANRE36248
OG0005114	ASTMX	YEAST02131	ASTMX03136, ASTMX08759
OG0005114	BRALA	YEAST02131	BRALA25886
OG0005114	BRAFL	YEAST02131	bflo_25082
OG0005114	APOSJ_ok	YEAST02131	APOSJ_44725
OG0005114	OWEFU	YEAST02131	OFUSG00172.1.p1, OFUSG21152.1.p1
OG0005117	AENJA_ok	YEAST06050	AENJA_07237
OG0005117	SCHMD	YEAST06050	SCHMD20250, SCHMD08549, SCHMD21251
OG0005117	DROME	YEAST06050	DROME01907, DROME01909, DROME01908, DROME01910
OG0005117	AMPFI_ok	YEAST06050	AMPFI_05860, AMPFI_06331
OG0005117	BRALA	YEAST06050	BRALA24439
OG0005117	BRAFL	YEAST06050	bflo_24540
OG0005117	XENTR	YEAST06050	XENTR00263, XENTR00264
OG0005117	HUMAN	YEAST06050	HUMAN21785, HUMAN21783
OG0005117	MOUSE	YEAST06050	MOUSE29490
OG0005117	DANRE	YEAST06050	DANRE27662
OG0005117	ASTMX	YEAST06050	ASTMX16671
OG0005117	ORYLA	YEAST06050	ORYLA07138
OG0005117	NEMVE	YEAST06050	NEMVE13209
OG0005117	OWEFU	YEAST06050	OFUSG13585.1.p1
OG0005117	PFLAV	YEAST06050	TCONS_00051070.p1, TCONS_00051106.p1
OG0005117	STRPU_ok	YEAST06050	STRPU_11313, STRPU_11295, STRPU_00042
OG0005117	LYTVA_ok	YEAST06050	LYTVA_00508
OG0005117	APOSC_ok	YEAST06050	APOSC_15922
OG0005117	APOSJ_ok	YEAST06050	APOSJ_03929
OG0005117	CAEEL	YEAST06050	CAEEL05287
OG0005121	CAPO3	YEAST02052	CAPO301715
OG0005121	DROME	YEAST02052	DROME13814, DROME13815, DROME13816
OG0005121	OWEFU	YEAST02052	OFUSG07571.1.p1
OG0005121	BRAFL	YEAST02052	bflo_14563, bflo_14565
OG0005121	BRALA	YEAST02052	BRALA19194
OG0005121	XENTR	YEAST02052	XENTR08556, XENTR08555
OG0005121	MOUSE	YEAST02052	MOUSE14836, MOUSE14837, MOUSE14838
OG0005121	HUMAN	YEAST02052	HUMAN06487
OG0005121	DANRE	YEAST02052	DANRE01576, DANRE01578, DANRE01577
OG0005121	ORYLA	YEAST02052	ORYLA13922
OG0005121	ASTMX	YEAST02052	ASTMX14569
OG0005121	APOSJ_ok	YEAST02052	APOSJ_32248
OG0005121	APOSC_ok	YEAST02052	APOSC_02873
OG0005121	AENJA_ok	YEAST02052	AENJA_07745
OG0005121	AMPFI_ok	YEAST02052	AMPFI_10900
OG0005121	PFLAV	YEAST02052	TCONS_00056530.p1
OG0005121	SACKO_ok	YEAST02052	SACKO_14259
OG0005121	NEMVE	YEAST02052	NEMVE07563
OG0005121	LYTVA_ok	YEAST02052	LYTVA_18334
OG0005121	STRPU_ok	YEAST02052	STRPU_16484
OG0005121	HELIO_ok	YEAST02052	HELIO_07490
OG0005121	SCHMD	YEAST02052	SCHMD08386
OG0005121	CAEEL	YEAST02052	CAEEL15242
OG0005124	CAEEL	YEAST04099	CAEEL15904
OG0005124	SCHMD	YEAST04099	SCHMD19577, SCHMD17366
OG0005124	CAPO3	YEAST04099	CAPO305507
OG0005124	DROME	YEAST04099	DROME16620
OG0005124	DANRE	YEAST04099	DANRE18006
OG0005124	ASTMX	YEAST04099	ASTMX11128
OG0005124	ORYLA	YEAST04099	ORYLA11962
OG0005124	XENTR	YEAST04099	XENTR11277
OG0005124	HUMAN	YEAST04099	HUMAN18707, HUMAN08754
OG0005124	MOUSE	YEAST04099	MOUSE28031, MOUSE07830, MOUSE07829, MOUSE07828
OG0005124	AENJA_ok	YEAST04099	AENJA_07802
OG0005124	AMPFI_ok	YEAST04099	AMPFI_09718
OG0005124	LYTVA_ok	YEAST04099	LYTVA_11000
OG0005124	HELIO_ok	YEAST04099	HELIO_09426
OG0005124	STRPU_ok	YEAST04099	STRPU_21411
OG0005124	APOSC_ok	YEAST04099	APOSC_11877
OG0005124	APOSJ_ok	YEAST04099	APOSJ_58526, APOSJ_58529
OG0005124	SACKO_ok	YEAST04099	SACKO_09124
OG0005124	PFLAV	YEAST04099	TCONS_00011766.p1
OG0005124	NEMVE	YEAST04099	NEMVE13707, NEMVE07910
OG0005124	OWEFU	YEAST04099	OFUSG25186.1.p1
OG0005124	BRAFL	YEAST04099	bflo_06130
OG0005124	BRALA	YEAST04099	BRALA25908, BRALA21509
OG0005130	CAPO3	YEAST03863	CAPO305368
OG0005130	AMPFI_ok	YEAST03863	AMPFI_09648
OG0005130	APOSC_ok	YEAST03863	APOSC_22518
OG0005130	APOSJ_ok	YEAST03863	APOSJ_22193, APOSJ_09363
OG0005130	STRPU_ok	YEAST03863	STRPU_05396
OG0005130	HELIO_ok	YEAST03863	HELIO_07663
OG0005130	LYTVA_ok	YEAST03863	LYTVA_14060
OG0005130	AENJA_ok	YEAST03863	AENJA_08397
OG0005130	SACKO_ok	YEAST03863	SACKO_30619
OG0005130	PFLAV	YEAST03863	TCONS_00042834.p1
OG0005130	BRAFL	YEAST03863	bflo_14332
OG0005130	BRALA	YEAST03863	BRALA12681
OG0005130	SCHMD	YEAST03863	SCHMD26291, SCHMD12198, SCHMD06648
OG0005130	CAEEL	YEAST03863	CAEEL09169
OG0005130	NEMVE	YEAST03863	NEMVE12121, NEMVE07830
OG0005130	DROME	YEAST03863	DROME01130
OG0005130	OWEFU	YEAST03863	OFUSG02638.1.p1
OG0005130	ASTMX	YEAST03863	ASTMX19558
OG0005130	DANRE	YEAST03863	DANRE07303
OG0005130	ORYLA	YEAST03863	ORYLA20408
OG0005130	HUMAN	YEAST03863	HUMAN22354, HUMAN22352
OG0005130	XENTR	YEAST03863	XENTR03472
OG0005130	MOUSE	YEAST03863	MOUSE36362, MOUSE36365, MOUSE36361, MOUSE36364
OG0005139	CAPO3	YEAST04015	CAPO302205
OG0005139	AMPFI_ok	YEAST04015	AMPFI_13761
OG0005139	OWEFU	YEAST04015	OFUSG01555.1.p1, OFUSG01557.1.p1
OG0005139	BRALA	YEAST04015	BRALA30038, BRALA30039, BRALA30040
OG0005139	HELIO_ok	YEAST04015	HELIO_08484, HELIO_08485
OG0005139	AENJA_ok	YEAST04015	AENJA_09924, AENJA_15622
OG0005139	ORYLA	YEAST04015	ORYLA09370
OG0005139	ASTMX	YEAST04015	ASTMX09824, ASTMX09825
OG0005139	DANRE	YEAST04015	DANRE41899, DANRE41900
OG0005139	MOUSE	YEAST04015	MOUSE30931
OG0005139	HUMAN	YEAST04015	HUMAN01482
OG0005139	XENTR	YEAST04015	XENTR16239
OG0005139	PFLAV	YEAST04015	TCONS_00002289.p1
OG0005139	SACKO_ok	YEAST04015	SACKO_31277
OG0005139	DROME	YEAST04015	DROME15604
OG0005139	BRAFL	YEAST04015	bflo_17759
OG0005139	SCHMD	YEAST04015	SCHMD04022
OG0005139	CAEEL	YEAST04015	CAEEL04623
OG0005139	NEMVE	YEAST04015	NEMVE00951, NEMVE10974
OG0005139	LYTVA_ok	YEAST04015	LYTVA_16571
OG0005139	STRPU_ok	YEAST04015	STRPU_17070
OG0005139	APOSJ_ok	YEAST04015	APOSJ_50919
OG0005139	APOSC_ok	YEAST04015	APOSC_20983
OG0005142	SCHMD	YEAST03890	SCHMD05971
OG0005142	CAEEL	YEAST03890	CAEEL08707
OG0005142	CAPO3	YEAST03890	CAPO304715
OG0005142	DROME	YEAST03890	DROME12779
OG0005142	OWEFU	YEAST03890	OFUSG17655.1.p1
OG0005142	BRALA	YEAST03890	BRALA14416
OG0005142	BRAFL	YEAST03890	bflo_24616
OG0005142	SACKO_ok	YEAST03890	SACKO_14132
OG0005142	PFLAV	YEAST03890	TCONS_00051436.p1, TCONS_00051432.p1
OG0005142	HELIO_ok	YEAST03890	HELIO_08045
OG0005142	STRPU_ok	YEAST03890	STRPU_11187
OG0005142	AMPFI_ok	YEAST03890	AMPFI_10677
OG0005142	APOSJ_ok	YEAST03890	APOSJ_00607, APOSJ_00606
OG0005142	APOSC_ok	YEAST03890	APOSC_03160
OG0005142	NEMVE	YEAST03890	NEMVE07142, NEMVE12077
OG0005142	XENTR	YEAST03890	XENTR05808, XENTR05807
OG0005142	MOUSE	YEAST03890	MOUSE10413, MOUSE10412, MOUSE10415, MOUSE10414
OG0005142	HUMAN	YEAST03890	HUMAN23471, HUMAN23456
OG0005142	AENJA_ok	YEAST03890	AENJA_10009
OG0005142	LYTVA_ok	YEAST03890	LYTVA_00109
OG0005142	DANRE	YEAST03890	DANRE33975
OG0005142	ASTMX	YEAST03890	ASTMX18327
OG0005142	ORYLA	YEAST03890	ORYLA18083
OG0005143	SCHMD	YEAST00443	SCHMD12861, SCHMD10599
OG0005143	MOUSE	YEAST00443	MOUSE29590, MOUSE29588, MOUSE29589, MOUSE29587
OG0005143	NEMVE	YEAST00443	NEMVE12617, NEMVE00974, NEMVE13415
OG0005143	DROME	YEAST00443	DROME18172, DROME18171
OG0005143	CAPO3	YEAST00443	CAPO304926
OG0005143	PFLAV	YEAST00443	TCONS_00021129.p1
OG0005143	SACKO_ok	YEAST00443	SACKO_20879
OG0005143	OWEFU	YEAST00443	OFUSG05186.1.p1
OG0005143	HELIO_ok	YEAST00443	HELIO_09545
OG0005143	STRPU_ok	YEAST00443	STRPU_06139
OG0005143	LYTVA_ok	YEAST00443	LYTVA_19150
OG0005143	AMPFI_ok	YEAST00443	AMPFI_20935
OG0005143	APOSJ_ok	YEAST00443	APOSJ_32766, APOSJ_32765
OG0005143	APOSC_ok	YEAST00443	APOSC_28229
OG0005143	AENJA_ok	YEAST00443	AENJA_10049
OG0005143	BRALA	YEAST00443	BRALA13606
OG0005143	BRAFL	YEAST00443	bflo_21983
OG0005143	HUMAN	YEAST00443	HUMAN21848
OG0005143	XENTR	YEAST00443	XENTR09021
OG0005143	ORYLA	YEAST00443	ORYLA13297
OG0005143	DANRE	YEAST00443	DANRE22177
OG0005143	ASTMX	YEAST00443	ASTMX11158
OG0005143	CAEEL	YEAST00443	CAEEL11317
OG0005144	SCHMD	YEAST04065	SCHMD07235
OG0005144	CAPO3	YEAST04065	CAPO306416
OG0005144	NEMVE	YEAST04065	NEMVE06213
OG0005144	DROME	YEAST04065	DROME16396
OG0005144	CAEEL	YEAST04065	CAEEL05847
OG0005144	BRALA	YEAST04065	BRALA01103
OG0005144	STRPU_ok	YEAST04065	STRPU_19013
OG0005144	LYTVA_ok	YEAST04065	LYTVA_12742
OG0005144	HELIO_ok	YEAST04065	HELIO_08022
OG0005144	AENJA_ok	YEAST04065	AENJA_22343, AENJA_10084
OG0005144	PFLAV	YEAST04065	TCONS_00054106.p1
OG0005144	SACKO_ok	YEAST04065	SACKO_19198
OG0005144	BRAFL	YEAST04065	bflo_26212
OG0005144	APOSC_ok	YEAST04065	APOSC_23591
OG0005144	APOSJ_ok	YEAST04065	APOSJ_53256, APOSJ_51696, APOSJ_53261, APOSJ_13306
OG0005144	MOUSE	YEAST04065	MOUSE31298, MOUSE31301, MOUSE31302, MOUSE31300
OG0005144	HUMAN	YEAST04065	HUMAN01316
OG0005144	AMPFI_ok	YEAST04065	AMPFI_14298
OG0005144	OWEFU	YEAST04065	OFUSG18995.1.p1, OFUSG18995.2.p1
OG0005144	XENTR	YEAST04065	XENTR04655
OG0005144	ORYLA	YEAST04065	ORYLA13423
OG0005144	DANRE	YEAST04065	DANRE21482
OG0005144	ASTMX	YEAST04065	ASTMX02847
OG0005146	DROME	YEAST02971	DROME01676
OG0005146	CAPO3	YEAST02971	CAPO303659
OG0005146	ORYLA	YEAST02971	ORYLA10598, ORYLA10599
OG0005146	DANRE	YEAST02971	DANRE11790, DANRE11791
OG0005146	ASTMX	YEAST02971	ASTMX16525
OG0005146	HUMAN	YEAST02971	HUMAN19163
OG0005146	MOUSE	YEAST02971	MOUSE28856
OG0005146	XENTR	YEAST02971	XENTR07514
OG0005146	SCHMD	YEAST02971	SCHMD05515, SCHMD14279, SCHMD29816
OG0005146	HELIO_ok	YEAST02971	HELIO_10854
OG0005146	STRPU_ok	YEAST02971	STRPU_20659
OG0005146	LYTVA_ok	YEAST02971	LYTVA_15977
OG0005146	AMPFI_ok	YEAST02971	AMPFI_12023
OG0005146	APOSJ_ok	YEAST02971	APOSJ_62179
OG0005146	APOSC_ok	YEAST02971	APOSC_08851, APOSC_08852
OG0005146	BRALA	YEAST02971	BRALA35713, BRALA34099
OG0005146	AENJA_ok	YEAST02971	AENJA_10342
OG0005146	OWEFU	YEAST02971	OFUSG20888.1.p1, OFUSG20887.1.p1, OFUSG20887.2.p1
OG0005146	BRAFL	YEAST02971	bflo_10608
OG0005146	SACKO_ok	YEAST02971	SACKO_22242
OG0005146	PFLAV	YEAST02971	TCONS_00010766.p1
OG0005146	NEMVE	YEAST02971	NEMVE05099
OG0005146	CAEEL	YEAST02971	CAEEL10882
OG0005149	CAEEL	YEAST03025, YEAST02738	CAEEL00546
OG0005149	DROME	YEAST03025, YEAST02738	DROME13939, DROME13941, DROME13940, DROME03013
OG0005149	HUMAN	YEAST03025, YEAST02738	HUMAN02089
OG0005149	MOUSE	YEAST03025, YEAST02738	MOUSE24121, MOUSE24122
OG0005149	XENTR	YEAST03025, YEAST02738	XENTR02585
OG0005149	DANRE	YEAST03025, YEAST02738	DANRE42452, DANRE15553
OG0005149	ASTMX	YEAST03025, YEAST02738	ASTMX00118, ASTMX22181
OG0005149	ORYLA	YEAST03025, YEAST02738	ORYLA09581
OG0005149	PFLAV	YEAST03025, YEAST02738	TCONS_00001664.p1, TCONS_00001663.p1
OG0005149	CAPO3	YEAST03025, YEAST02738	CAPO302171
OG0005149	SCHMD	YEAST03025, YEAST02738	SCHMD06219, SCHMD07799
OG0005149	BRALA	YEAST03025, YEAST02738	BRALA04404
OG0005149	BRAFL	YEAST03025, YEAST02738	bflo_07714
OG0005149	AENJA_ok	YEAST03025, YEAST02738	AENJA_10565
OG0005149	STRPU_ok	YEAST03025, YEAST02738	STRPU_17682
OG0005149	HELIO_ok	YEAST03025, YEAST02738	HELIO_11654
OG0005149	AMPFI_ok	YEAST03025, YEAST02738	AMPFI_20136
OG0005149	APOSC_ok	YEAST03025, YEAST02738	APOSC_11564
OG0005149	APOSJ_ok	YEAST03025, YEAST02738	APOSJ_50030, APOSJ_50031, APOSJ_50029
OG0005149	NEMVE	YEAST03025, YEAST02738	NEMVE10144
OG0005151	CAPO3	YEAST03382	CAPO302626
OG0005151	CAEEL	YEAST03382	CAEEL07956
OG0005151	DROME	YEAST03382	DROME21402
OG0005151	OWEFU	YEAST03382	OFUSG24760.1.p1
OG0005151	DANRE	YEAST03382	DANRE03020, DANRE03018, DANRE03019, DANRE03021, DANRE03022, DANRE03017
OG0005151	ASTMX	YEAST03382	ASTMX01693
OG0005151	ORYLA	YEAST03382	ORYLA12766
OG0005151	SACKO_ok	YEAST03382	SACKO_21163
OG0005151	PFLAV	YEAST03382	TCONS_00021248.p1
OG0005151	NEMVE	YEAST03382	NEMVE13659
OG0005151	BRAFL	YEAST03382	bflo_21590
OG0005151	BRALA	YEAST03382	BRALA06150
OG0005151	APOSC_ok	YEAST03382	APOSC_05387
OG0005151	APOSJ_ok	YEAST03382	APOSJ_30117
OG0005151	STRPU_ok	YEAST03382	STRPU_06556, STRPU_06542
OG0005151	LYTVA_ok	YEAST03382	LYTVA_27792
OG0005151	AENJA_ok	YEAST03382	AENJA_11027, AENJA_18836
OG0005151	HELIO_ok	YEAST03382	HELIO_08645
OG0005151	SCHMD	YEAST03382	SCHMD28665, SCHMD29534
OG0005151	XENTR	YEAST03382	XENTR10535
OG0005151	HUMAN	YEAST03382	HUMAN21926
OG0005151	MOUSE	YEAST03382	MOUSE15527, MOUSE15526
OG0005152	APOSC_ok	YEAST00847	APOSC_03938
OG0005152	APOSJ_ok	YEAST00847	APOSJ_14994, APOSJ_14993
OG0005152	BRALA	YEAST00847	BRALA35843, BRALA35676, BRALA35994, BRALA33965
OG0005152	AENJA_ok	YEAST00847	AENJA_11080, AENJA_11081
OG0005152	BRAFL	YEAST00847	bflo_08896
OG0005152	AMPFI_ok	YEAST00847	AMPFI_05387
OG0005152	LYTVA_ok	YEAST00847	LYTVA_01178, LYTVA_16705
OG0005152	HELIO_ok	YEAST00847	HELIO_00544
OG0005152	STRPU_ok	YEAST00847	STRPU_09380, STRPU_01576
OG0005152	SACKO_ok	YEAST00847	SACKO_10314
OG0005152	PFLAV	YEAST00847	TCONS_00026582.p1
OG0005152	OWEFU	YEAST00847	OFUSG06541.1.p1
OG0005152	NEMVE	YEAST00847	NEMVE13218
OG0005152	HUMAN	YEAST00847	HUMAN06776
