Orthogroup	DROME	BRAFL
OG0006246	DROME19004	bflo_25653
OG0006248	DROME03264	bflo_10873
OG0006249	DROME20245	bflo_21979
OG0006250	DROME17023	bflo_10622
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	bflo_20251
OG0006254	DROME10801	bflo_23376
OG0006258	DROME18180, DROME18181, DROME18179	bflo_08012
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	bflo_01572
OG0006260	DROME16552	bflo_11688
OG0006262	DROME05994	bflo_13775
OG0006263	DROME01003	bflo_13999
OG0006264	DROME01178	bflo_20207
OG0006265	DROME08925, DROME08926	bflo_02302
OG0006267	DROME04482	bflo_09297
OG0006268	DROME16986	bflo_24468
OG0006270	DROME07884	bflo_05040
OG0006271	DROME13584	bflo_04493
OG0006273	DROME19288, DROME09384, DROME20348	bflo_13704
OG0006275	DROME11545	bflo_16471
OG0006277	DROME15668	bflo_20538, bflo_20530
OG0006278	DROME09293	bflo_20053
OG0006279	DROME05154	bflo_17537
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	bflo_04839
OG0006281	DROME21723, DROME21724	bflo_24466
OG0006283	DROME18093	bflo_00422
OG0006284	DROME06978	bflo_18235
OG0006285	DROME05155	bflo_16122
OG0006286	DROME20409	bflo_18971
OG0006288	DROME00223	bflo_20374
OG0006289	DROME05895	bflo_11685
OG0006290	DROME15754	bflo_24409
OG0006291	DROME16421	bflo_14924
OG0006292	DROME00480, DROME00481	bflo_13894
OG0006293	DROME15892	bflo_20003
OG0006294	DROME17637	bflo_16221
OG0006295	DROME09339	bflo_20106
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	bflo_12264
OG0006297	DROME14064	bflo_11455
OG0006298	DROME10104, DROME10103	bflo_02661
OG0006301	DROME14417, DROME14418	bflo_11595
OG0006302	DROME11859	bflo_01595
OG0006305	DROME20608	bflo_08977
OG0006306	DROME06607	bflo_17978
OG0006308	DROME01926	bflo_18372
OG0006309	DROME22059, DROME22060	bflo_03102
OG0006311	DROME09053	bflo_19318
OG0006313	DROME09638	bflo_07043, bflo_10742
OG0006315	DROME12826	bflo_22085
OG0006318	DROME09391	bflo_17785
OG0006319	DROME00483, DROME00484	bflo_24488
OG0006321	DROME00074	bflo_13034
OG0006322	DROME19674	bflo_12481
OG0006323	DROME00186	bflo_14271, bflo_14647
OG0006328	DROME04072	bflo_05901
OG0006329	DROME06117	bflo_09310
OG0006330	DROME21856, DROME21857	bflo_06068
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	bflo_14428
OG0006332	DROME01006	bflo_01909
OG0006333	DROME05697	bflo_17612
OG0006334	DROME04357	bflo_25899
OG0006339	DROME19031, DROME19030	bflo_20035
OG0006340	DROME02471	bflo_07116
OG0006341	DROME06095	bflo_08361
OG0006344	DROME11878	bflo_00813
OG0006345	DROME01528	bflo_01943
OG0006346	DROME16623	bflo_01146
OG0006347	DROME18372, DROME18373	bflo_19080
OG0006350	DROME10882	bflo_08058
OG0006351	DROME17575	bflo_15509
OG0006352	DROME15718	bflo_08289
OG0006353	DROME00751	bflo_24274
OG0006355	DROME00424	bflo_12183
OG0006356	DROME02890	bflo_20389
OG0006358	DROME03318, DROME03317	bflo_11381
OG0006359	DROME01311	bflo_15575
OG0006360	DROME19840	bflo_03385, bflo_03153
OG0006362	DROME11093	bflo_18189
OG0006363	DROME07012	bflo_09433
OG0006364	DROME14912	bflo_07999
OG0006365	DROME21616, DROME21617	bflo_14330
OG0006367	DROME09374	bflo_06248, bflo_06247
OG0006370	DROME08234	bflo_26334
OG0006372	DROME08788	bflo_12563
OG0006375	DROME19928	bflo_23851
OG0006376	DROME13198	bflo_16217
OG0006377	DROME08417	bflo_11135
OG0006378	DROME17931	bflo_09263
OG0006379	DROME02858, DROME04856	bflo_05849
OG0006381	DROME02707, DROME20650	bflo_11104
OG0006382	DROME15024	bflo_22436
OG0006383	DROME12394	bflo_07440
OG0006385	DROME09556	bflo_13000
OG0006387	DROME09390	bflo_17863
OG0006388	DROME20388, DROME20387	bflo_22694
OG0006389	DROME15710	bflo_18130
OG0006392	DROME11920	bflo_17615
OG0006393	DROME03463, DROME03462	bflo_06225
OG0006395	DROME00130	bflo_06376
OG0006398	DROME21615	bflo_25539
OG0006402	DROME17310	bflo_15109
OG0006405	DROME13750, DROME13751	bflo_03370
OG0006406	DROME19952, DROME19616	bflo_14987
OG0006408	DROME17398, DROME17397	bflo_15259
OG0006442	DROME16371	bflo_13908
OG0006443	DROME16038	bflo_14515
OG0006447	DROME10748	bflo_16566
OG0006448	DROME21414	bflo_19539
OG0006449	DROME03272	bflo_01188
OG0006454	DROME19164	bflo_20245
OG0006456	DROME00779	bflo_10513
OG0006458	DROME10373	bflo_19280
OG0006459	DROME10282	bflo_06293
OG0006460	DROME15064	bflo_21998
OG0006461	DROME01188	bflo_11702
OG0006462	DROME01832	bflo_23860
OG0006463	DROME10850	bflo_02802
OG0006464	DROME15553	bflo_21869
OG0006465	DROME04025	bflo_19143
OG0006469	DROME02304	bflo_23774
OG0006470	DROME05726, DROME05725	bflo_07907
OG0006471	DROME03198	bflo_26062
OG0006472	DROME01113	bflo_25166
OG0006474	DROME18594	bflo_20828
OG0006475	DROME11340, DROME11339	bflo_18753
OG0006476	DROME02188	bflo_15113
OG0006477	DROME16299	bflo_07560
OG0006478	DROME10803	bflo_25612
OG0006479	DROME03631	bflo_24039
OG0006480	DROME15425, DROME15426	bflo_00678
OG0006481	DROME02142, DROME01455	bflo_06049
OG0006482	DROME21719	bflo_20797
OG0006483	DROME04426	bflo_06037
OG0006485	DROME17756	bflo_07585
OG0006487	DROME20891	bflo_11592
OG0006488	DROME14000	bflo_19816
OG0006490	DROME17521	bflo_10870, bflo_05896
OG0006491	DROME09727	bflo_06140
OG0006492	DROME19565, DROME19566	bflo_13531
OG0006494	DROME13014	bflo_21293
OG0006497	DROME11986	bflo_10177
OG0006498	DROME00774	bflo_04405
OG0006500	DROME02408	bflo_20850
OG0006501	DROME07620	bflo_17311
OG0006504	DROME01726	bflo_20826
OG0006505	DROME19279	bflo_19259
OG0006507	DROME11241, DROME13160	bflo_11054
OG0006509	DROME06735	bflo_14958
OG0006510	DROME21078	bflo_13854
OG0006511	DROME02030	bflo_13916
OG0006512	DROME14203	bflo_23985
OG0006514	DROME04973	bflo_14347
OG0006515	DROME17220	bflo_11505
OG0006516	DROME07746	bflo_10198
OG0006517	DROME16077, DROME16076	bflo_24897
OG0006518	DROME12457	bflo_18085
OG0006519	DROME10463	bflo_22646
OG0006520	DROME01601	bflo_14783
OG0006522	DROME21565, DROME21563, DROME21564	bflo_03056
OG0006523	DROME13324	bflo_18015
OG0006524	DROME08322	bflo_11060
OG0006525	DROME16242	bflo_11570
OG0006526	DROME10066	bflo_12926, bflo_12565
OG0006528	DROME03901, DROME03902, DROME03900	bflo_02407
OG0006530	DROME02632	bflo_01033
OG0006532	DROME18743	bflo_25565
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	bflo_18102
OG0006536	DROME00110	bflo_10319
OG0006537	DROME17569	bflo_14316
OG0006538	DROME00930	bflo_25710
OG0006540	DROME04024	bflo_21685
OG0006543	DROME19675	bflo_01627, bflo_01968
OG0006544	DROME08098	bflo_05615
OG0006545	DROME14793	bflo_18669
OG0006546	DROME03836	bflo_24638
OG0006549	DROME08226	bflo_11330
OG0006550	DROME12314	bflo_11678
OG0006551	DROME01560	bflo_16493
OG0006552	DROME02022	bflo_05852
OG0006553	DROME06750	bflo_05354
OG0006554	DROME13465	bflo_20165
OG0006556	DROME10784	bflo_18303
OG0006557	DROME08144	bflo_20634
OG0006560	DROME17786	bflo_19406
OG0006561	DROME15269	bflo_16142
OG0006567	DROME01202	bflo_02287
OG0006568	DROME05220	bflo_05595
OG0006569	DROME20993	bflo_15213
OG0006570	DROME20261	bflo_15564
OG0006571	DROME05601	bflo_06463
OG0006573	DROME14640	bflo_20873
OG0006574	DROME19778	bflo_05538
OG0006577	DROME16628	bflo_11522
OG0006578	DROME15457	bflo_09529
OG0006580	DROME00474	bflo_02508
OG0006582	DROME02599, DROME02598, DROME02600	bflo_03194, bflo_03259
OG0006583	DROME16903	bflo_17843
OG0006584	DROME07289	bflo_03876
OG0006585	DROME00295, DROME00294	bflo_13346
OG0006586	DROME11738, DROME02891	bflo_14224
OG0006587	DROME02493	bflo_09439
OG0006590	DROME17574	bflo_10285
OG0006593	DROME11713	bflo_00243
OG0006594	DROME12981	bflo_20278
OG0006595	DROME20933	bflo_02350
OG0006596	DROME13730, DROME13731	bflo_13930
OG0006597	DROME19349	bflo_15494
OG0006598	DROME15235	bflo_05586
OG0006599	DROME13830, DROME13829	bflo_08682
OG0006602	DROME18117	bflo_17654
OG0006603	DROME08268, DROME08267	bflo_14044
OG0006604	DROME10779	bflo_20173
OG0006607	DROME06763	bflo_05639
OG0006608	DROME15074	bflo_21845
OG0006610	DROME00685	bflo_23392
OG0006611	DROME04706, DROME04707	bflo_19675
OG0006612	DROME07454	bflo_25815
OG0006613	DROME02162, DROME02161	bflo_08658
OG0006614	DROME03471	bflo_25283
OG0006615	DROME05191	bflo_21623
OG0006616	DROME04436, DROME04435	bflo_22437, bflo_21296
OG0006619	DROME20837, DROME20836	bflo_06530
OG0006621	DROME01854	bflo_20270
OG0006622	DROME13807	bflo_21805
OG0006623	DROME03084	bflo_23824
OG0006625	DROME13491	bflo_19250
OG0006628	DROME04083, DROME04082	bflo_24042
OG0006630	DROME13179	bflo_08331
OG0006631	DROME06287	bflo_02399
OG0006633	DROME10769	bflo_24067, bflo_24065
OG0006634	DROME05352	bflo_20945, bflo_27353
OG0006635	DROME12947	bflo_24666
OG0006636	DROME02119	bflo_23809
OG0006637	DROME01008	bflo_00907
OG0006638	DROME10155	bflo_12844
OG0006640	DROME00615	bflo_07124
OG0006642	DROME08951	bflo_22844
OG0006646	DROME15373	bflo_03757
OG0006647	DROME02033	bflo_13427
OG0006649	DROME00086	bflo_17183, bflo_10439
OG0006650	DROME04683, DROME04682	bflo_26644, bflo_01837
OG0006651	DROME04694	bflo_17634
OG0006653	DROME10989, DROME10990	bflo_12918
OG0006655	DROME18847	bflo_00135
OG0006657	DROME19456, DROME19455	bflo_04947
OG0006658	DROME21096	bflo_06383
OG0006662	DROME19864	bflo_01575
OG0006663	DROME13134	bflo_14425
OG0006664	DROME04463	bflo_15928
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	bflo_09187
OG0006667	DROME06736	bflo_26184
OG0006668	DROME09203, DROME09202, DROME09204	bflo_14166
OG0006669	DROME09383	bflo_25294
OG0006670	DROME03282	bflo_16533
OG0006673	DROME03524	bflo_02561
OG0006677	DROME21382	bflo_23397
OG0006678	DROME02009	bflo_23848
OG0006681	DROME07359, DROME07360	bflo_19242
OG0006684	DROME10607	bflo_11878
OG0006686	DROME10194	bflo_17040, bflo_17043
OG0006689	DROME16220, DROME06540	bflo_02432
OG0006690	DROME00556	bflo_11580
OG0006691	DROME16256	bflo_19257
OG0006692	DROME03538	bflo_02897
OG0006694	DROME08808	bflo_18353
OG0006695	DROME15570	bflo_14487
OG0006697	DROME13987	bflo_09979
OG0006698	DROME10462, DROME10461	bflo_12723
OG0006701	DROME00992	bflo_03976, bflo_19305, bflo_07476, bflo_02268, bflo_05108, bflo_14694
OG0006702	DROME02407	bflo_01001
OG0006703	DROME12345	bflo_01171
OG0006705	DROME10883	bflo_24434
OG0006706	DROME18775	bflo_16963
OG0006707	DROME19785	bflo_16382
OG0006708	DROME07913	bflo_15553
OG0006709	DROME12082	bflo_19084
OG0006710	DROME13063, DROME13065, DROME13064	bflo_05942
OG0006712	DROME09518, DROME09519	bflo_12812, bflo_12813
OG0006714	DROME13246	bflo_09041
OG0006717	DROME10030	bflo_18859
OG0006719	DROME11683	bflo_22960
OG0006721	DROME06897	bflo_06291
OG0006722	DROME04394	bflo_25547
OG0006723	DROME17509	bflo_24515
OG0006725	DROME01185	bflo_11101
OG0006726	DROME11357	bflo_05430
OG0006727	DROME13434	bflo_00991
OG0006728	DROME19775	bflo_04467
OG0006730	DROME10467	bflo_03962
OG0006731	DROME07141	bflo_11375
OG0006732	DROME16398	bflo_00438
OG0006733	DROME12191, DROME12192	bflo_12538
OG0006734	DROME14590	bflo_16972
OG0006735	DROME21577	bflo_07008
OG0006737	DROME08119	bflo_14048
OG0006739	DROME14549	bflo_08902
OG0006741	DROME13025	bflo_11667
OG0006742	DROME17425	bflo_14418
OG0006743	DROME14112	bflo_00682
OG0006745	DROME12660	bflo_21271
OG0006748	DROME00422	bflo_06822
OG0006749	DROME18950	bflo_14082
OG0006750	DROME09705	bflo_01070
OG0006753	DROME16826	bflo_09892
OG0006754	DROME03000	bflo_13351
OG0006755	DROME13740	bflo_14829
OG0006757	DROME14155	bflo_24956
OG0006758	DROME17868, DROME17867	bflo_00186
OG0006762	DROME14028	bflo_23253
OG0006765	DROME10592, DROME10591	bflo_12543
OG0006766	DROME03426	bflo_18339
OG0006768	DROME02900	bflo_18488
OG0006769	DROME06420	bflo_21934
OG0006770	DROME13620	bflo_03014
OG0006772	DROME15798, DROME09251	bflo_10630
OG0006777	DROME18870, DROME18871	bflo_17793, bflo_19104
OG0006780	DROME20962	bflo_04849
OG0006791	DROME09378, DROME09358, DROME12573	bflo_10577
OG0006826	DROME14383	bflo_15514
OG0006828	DROME08100, DROME08101, DROME21318	bflo_05590
OG0006830	DROME11906	bflo_20502
OG0006832	DROME16492, DROME16493	bflo_10679
OG0006833	DROME06375	bflo_13923
OG0006835	DROME02280, DROME02306	bflo_18063
OG0006838	DROME08307	bflo_22711
OG0006842	DROME20782	bflo_26032
OG0006843	DROME06952	bflo_05656
OG0006844	DROME01743	bflo_02086
OG0006845	DROME17007	bflo_16282
OG0006846	DROME08329	bflo_05424
OG0006849	DROME03499	bflo_23476
OG0006851	DROME10053	bflo_08893
OG0006852	DROME13239	bflo_07139, bflo_02493
OG0006856	DROME17826	bflo_08265
OG0006857	DROME13855	bflo_22461
OG0006860	DROME20680, DROME20679	bflo_13831
OG0006862	DROME15144	bflo_07506
OG0006864	DROME02889	bflo_14254
OG0006865	DROME12006	bflo_21505, bflo_21504
OG0006868	DROME14011, DROME14010	bflo_13873
OG0006870	DROME14456	bflo_14756
OG0006871	DROME13968	bflo_21815
OG0006874	DROME19509	bflo_23619
OG0006875	DROME18909	bflo_24959
OG0006876	DROME04074	bflo_25862
OG0006877	DROME14060	bflo_07384
OG0006878	DROME10685, DROME10684	bflo_25700, bflo_25466
OG0006880	DROME13822	bflo_22152
OG0006881	DROME07121	bflo_14289
OG0006882	DROME09123	bflo_13224
OG0006885	DROME10284	bflo_01373
OG0006886	DROME21253	bflo_18390
OG0006887	DROME13817	bflo_19380
OG0006888	DROME19638	bflo_21809
OG0006889	DROME21560, DROME21559	bflo_13410
OG0006890	DROME08143	bflo_10189
OG0006891	DROME18748	bflo_20531
OG0006892	DROME00140	bflo_19210
OG0006893	DROME12133	bflo_22850
OG0006894	DROME05303	bflo_23771
OG0006895	DROME01866	bflo_03293
OG0006897	DROME19217	bflo_06445
OG0006898	DROME10588, DROME10587	bflo_12617
OG0006900	DROME09764, DROME09765	bflo_17774
OG0006901	DROME11048, DROME14826	bflo_19215
OG0006902	DROME14332	bflo_16739
OG0006905	DROME14624, DROME14623	bflo_13409
OG0006907	DROME02137, DROME02136	bflo_05668
OG0006909	DROME06225	bflo_11161
OG0006911	DROME14763	bflo_16763
OG0006914	DROME08141	bflo_06676
OG0006918	DROME03248	bflo_06388
OG0006919	DROME06069	bflo_10781
OG0006920	DROME01129	bflo_18393
OG0006924	DROME14721	bflo_14841
OG0006925	DROME11109	bflo_01234
OG0006926	DROME00053	bflo_01326
OG0006927	DROME11010	bflo_25864
OG0006931	DROME11546	bflo_03880
OG0006932	DROME16429	bflo_23118, bflo_22872
OG0006934	DROME00627	bflo_22320
OG0006935	DROME17600	bflo_10058
OG0006936	DROME12923	bflo_10276, bflo_09616
OG0006937	DROME00527	bflo_06019
OG0006938	DROME14949	bflo_11763
OG0006940	DROME19018, DROME19017	bflo_00686
OG0006942	DROME17406	bflo_16437
OG0006943	DROME05311, DROME05310, DROME05312	bflo_06674
OG0006944	DROME07597	bflo_11099
OG0006945	DROME04092, DROME04093	bflo_18670
OG0006946	DROME06810	bflo_16430
OG0006948	DROME10887	bflo_23320
OG0006949	DROME17510	bflo_08640
OG0006951	DROME19073	bflo_02466
OG0006952	DROME11379	bflo_12669
OG0006953	DROME15970	bflo_23341
OG0006954	DROME13996, DROME13995	bflo_17503
OG0006957	DROME16961	bflo_08841
OG0006958	DROME12297	bflo_15840, bflo_15252, bflo_15171
OG0006960	DROME21228	bflo_06033
OG0006962	DROME03277	bflo_19179
OG0006964	DROME19570	bflo_18137
OG0006965	DROME01022, DROME14680, DROME01021	bflo_07273
OG0006966	DROME12638, DROME12639	bflo_21938
OG0006967	DROME01193	bflo_23381
OG0006968	DROME19323	bflo_12636
OG0006969	DROME16910	bflo_09435
OG0006970	DROME11918	bflo_20527
OG0006971	DROME11799, DROME11798	bflo_20344
OG0006973	DROME15580	bflo_17571
OG0006975	DROME07368	bflo_18089
OG0006977	DROME16367	bflo_11476
OG0006979	DROME08887	bflo_08448
OG0006980	DROME12138	bflo_24447
OG0006982	DROME16125	bflo_09169
OG0006983	DROME07189	bflo_24722
OG0006984	DROME08885	bflo_09857
OG0006985	DROME14217	bflo_11656
OG0006988	DROME01608	bflo_09353
OG0006989	DROME21716, DROME21715, DROME01750	bflo_04780
OG0006990	DROME10642	bflo_07372
OG0006991	DROME04692	bflo_06043
OG0006992	DROME13157	bflo_02231, bflo_10262
OG0006994	DROME04632	bflo_02112
OG0006995	DROME04021	bflo_02848
OG0006996	DROME01798	bflo_10719
OG0006997	DROME06801	bflo_11454
OG0006998	DROME01960	bflo_23590
OG0006999	DROME11377	bflo_01138
OG0007000	DROME11064, DROME16292	bflo_10483
OG0007001	DROME08011	bflo_03475
OG0007002	DROME07791	bflo_15746
OG0007003	DROME00287	bflo_13387
OG0007005	DROME09757	bflo_20341
OG0007007	DROME00847	bflo_18247
OG0007009	DROME17681	bflo_07642
OG0007010	DROME01605	bflo_14446
OG0007011	DROME20885	bflo_15254
OG0007012	DROME22023	bflo_08408
OG0007013	DROME01987	bflo_22925
OG0007014	DROME08628	bflo_09903
OG0007015	DROME19728	bflo_27330, bflo_20402
OG0007016	DROME20048	bflo_14032
OG0007017	DROME16395	bflo_21913
OG0007018	DROME04944	bflo_23908
OG0007022	DROME14811	bflo_18552
OG0007023	DROME06431	bflo_11047
OG0007024	DROME17667, DROME19376	bflo_11367
OG0007025	DROME04842	bflo_14744
OG0007027	DROME20714	bflo_20536
OG0007028	DROME21651	bflo_01442
OG0007032	DROME01322	bflo_18346
OG0007033	DROME18841	bflo_16162
OG0007034	DROME06058	bflo_19304
OG0007035	DROME00441, DROME00440	bflo_11817
OG0007036	DROME10185	bflo_15936
OG0007037	DROME13026	bflo_18791
OG0007039	DROME20966, DROME20965	bflo_06475
OG0007040	DROME02611	bflo_15748
OG0007041	DROME00583, DROME00582	bflo_06211
OG0007042	DROME08739	bflo_02915
OG0007043	DROME02534	bflo_10682
OG0007044	DROME05564	bflo_04989, bflo_15125
OG0007045	DROME14367, DROME14366	bflo_18005
OG0007046	DROME15728	bflo_17255
OG0007047	DROME00193, DROME00194	bflo_15778
OG0007048	DROME01791, DROME19143	bflo_23058
OG0007049	DROME16917	bflo_24438
OG0007050	DROME06887	bflo_09428
OG0007053	DROME16115	bflo_24401
OG0007054	DROME10899	bflo_20473
OG0007055	DROME01836	bflo_21171
OG0007056	DROME21912	bflo_20134
OG0007057	DROME16884	bflo_09203
OG0007058	DROME16980	bflo_17608
OG0007059	DROME17512, DROME17511, DROME17513	bflo_10444
OG0007061	DROME21168	bflo_10696
OG0007062	DROME01875	bflo_24989
OG0007063	DROME04000	bflo_23792
OG0007068	DROME19884	bflo_07102
OG0007069	DROME19398	bflo_06573
OG0007073	DROME16763	bflo_24056
OG0007074	DROME01655	bflo_04122
OG0007075	DROME11946	bflo_07697
OG0007081	DROME01767, DROME01766	bflo_14270
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	bflo_16401
OG0007083	DROME03474	bflo_15779
OG0007084	DROME17683, DROME09532	bflo_12638
OG0007089	DROME12957	bflo_02444
OG0007090	DROME20794	bflo_25747
OG0007091	DROME06753	bflo_05854
OG0007092	DROME18902, DROME06271	bflo_15232
OG0007093	DROME16944	bflo_10575
OG0007095	DROME11360	bflo_23010
OG0007097	DROME14761	bflo_07989
OG0007098	DROME02756	bflo_13800
OG0007099	DROME16425	bflo_21945
OG0007100	DROME01519, DROME01520	bflo_11271
OG0007102	DROME07635, DROME09291, DROME09290	bflo_14184
OG0007103	DROME15968, DROME15969	bflo_08091
OG0007105	DROME03967	bflo_21094
OG0007106	DROME13665	bflo_11280
OG0007107	DROME06221	bflo_23422
OG0007112	DROME21664, DROME21665	bflo_06337
OG0007113	DROME08212	bflo_11442
OG0007114	DROME08700	bflo_14043
OG0007116	DROME18939	bflo_23512
OG0007118	DROME16742	bflo_17782
OG0007119	DROME02006	bflo_26455
OG0007120	DROME12932	bflo_26318
OG0007121	DROME14887	bflo_21082
OG0007124	DROME19157	bflo_15170
OG0007125	DROME00216	bflo_14785
OG0007126	DROME01679	bflo_22266
OG0007127	DROME14552	bflo_00577
OG0007129	DROME09207, DROME09208	bflo_10446
OG0007130	DROME03247	bflo_11677
OG0007131	DROME17642	bflo_25611
OG0007132	DROME04510	bflo_05661
OG0007134	DROME13786, DROME13787	bflo_10408
OG0007136	DROME06497	bflo_06450
OG0007137	DROME08116	bflo_22784
OG0007138	DROME13828	bflo_15711
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	bflo_05619
OG0007140	DROME15375, DROME15374	bflo_25840
OG0007143	DROME02690	bflo_01199
OG0007144	DROME12565, DROME12567, DROME12566	bflo_20069
OG0007145	DROME13245	bflo_05954, bflo_05366
OG0007146	DROME11547	bflo_21226
OG0007147	DROME17710	bflo_24598
OG0007148	DROME15555	bflo_12090
OG0007150	DROME13333	bflo_12859, bflo_09705
OG0007151	DROME07790	bflo_14436
OG0007153	DROME14766	bflo_14060
OG0007154	DROME05203	bflo_11488
OG0007158	DROME10619	bflo_12648
OG0007160	DROME04948	bflo_13912
OG0007163	DROME03396	bflo_05600
OG0007164	DROME07185, DROME07184	bflo_18316
OG0007165	DROME14270	bflo_08764
OG0007166	DROME05148, DROME04552	bflo_09971
OG0007171	DROME12461	bflo_19822
OG0007173	DROME02748	bflo_24164
OG0007174	DROME04393	bflo_13932
OG0007175	DROME21360	bflo_10755
OG0007176	DROME06904	bflo_11713
OG0007177	DROME20944	bflo_23830, bflo_10937
OG0007178	DROME03988	bflo_16205
OG0007181	DROME05345	bflo_12101
OG0007184	DROME21036, DROME17546	bflo_21975, bflo_21917
OG0007186	DROME00062	bflo_15420
OG0007187	DROME15404	bflo_00521
OG0007188	DROME20960	bflo_00784
OG0007189	DROME05467	bflo_23124
OG0007190	DROME16734	bflo_07553
OG0007191	DROME03633	bflo_25319
OG0007192	DROME21735	bflo_19273
OG0007198	DROME19511, DROME19512	bflo_10249
OG0007200	DROME00880, DROME00879	bflo_21570
OG0007201	DROME18595	bflo_22933
OG0007209	DROME20678	bflo_15890
OG0007213	DROME01745, DROME01746	bflo_23133
OG0007248	DROME21365	bflo_12581
OG0007251	DROME21854	bflo_02716
OG0007253	DROME00305	bflo_13719
OG0007254	DROME17212, DROME17211	bflo_25142
OG0007256	DROME15121	bflo_25720
OG0007258	DROME03306	bflo_05313
OG0007260	DROME22107	bflo_15073, bflo_20515
OG0007261	DROME07070	bflo_26189
OG0007264	DROME04401	bflo_13280
OG0007266	DROME03348	bflo_11544
OG0007267	DROME07785	bflo_25645
OG0007269	DROME10599	bflo_11589
OG0007271	DROME10780, DROME10781	bflo_23418
OG0007274	DROME13219	bflo_16336
OG0007275	DROME08181	bflo_10957
OG0007279	DROME12978, DROME12980, DROME12979	bflo_20332
OG0007280	DROME20512	bflo_01423
OG0007281	DROME11415, DROME11416	bflo_23827
OG0007282	DROME02027	bflo_20472
OG0007288	DROME07470	bflo_08435
OG0007289	DROME03667	bflo_22229
OG0007291	DROME13803	bflo_13121, bflo_27070
OG0007292	DROME04984	bflo_16155
OG0007296	DROME06821	bflo_16995
OG0007299	DROME20621	bflo_10653
OG0007300	DROME05437	bflo_19110
OG0007301	DROME00949	bflo_25038
OG0007302	DROME10695	bflo_14759
OG0007303	DROME16338	bflo_13169
OG0007304	DROME05565	bflo_24595
OG0007305	DROME06380	bflo_22443
OG0007306	DROME09353	bflo_17424
OG0007307	DROME21844	bflo_10777
OG0007309	DROME00052	bflo_23700
OG0007312	DROME15097	bflo_23752
OG0007313	DROME10641	bflo_15745
OG0007316	DROME03218	bflo_21079
OG0007317	DROME05767	bflo_06371
OG0007319	DROME02096	bflo_09858
OG0007321	DROME14886	bflo_21088
OG0007322	DROME01656	bflo_21299
OG0007323	DROME06979	bflo_01172
OG0007325	DROME00772	bflo_13977
OG0007327	DROME08891	bflo_21825
OG0007329	DROME03540	bflo_16943
OG0007330	DROME06616	bflo_14343
OG0007331	DROME00081	bflo_19013, bflo_01457, bflo_19764
OG0007332	DROME15822	bflo_00043
OG0007333	DROME16724	bflo_21322
OG0007334	DROME14550	bflo_08019
OG0007335	DROME20744	bflo_08747
OG0007336	DROME19792	bflo_18139
OG0007339	DROME15967	bflo_18665, bflo_27270
OG0007340	DROME01190	bflo_16530
OG0007341	DROME11695	bflo_16524
OG0007342	DROME20920, DROME20921	bflo_18915
OG0007343	DROME05240	bflo_07918
OG0007344	DROME20098	bflo_07595
OG0007345	DROME03586	bflo_08389
OG0007347	DROME13215	bflo_02081
OG0007351	DROME10598	bflo_26476
OG0007352	DROME21703	bflo_22987
OG0007354	DROME05477, DROME05476	bflo_00249
OG0007356	DROME08592	bflo_12334
OG0007357	DROME00169	bflo_22058
OG0007358	DROME20269, DROME20268	bflo_05818
OG0007359	DROME19146	bflo_12738
OG0007360	DROME19459	bflo_16171
OG0007361	DROME13934	bflo_06202
OG0007363	DROME13676	bflo_15450
OG0007364	DROME21809	bflo_14577
OG0007365	DROME04793	bflo_25863
OG0007366	DROME08151	bflo_05679
OG0007367	DROME04903	bflo_25660
OG0007368	DROME12399	bflo_10256
OG0007370	DROME03968	bflo_20740
OG0007371	DROME02186	bflo_05288
OG0007374	DROME19817, DROME06981, DROME06980	bflo_10884
OG0007375	DROME20148	bflo_18381
OG0007376	DROME12395	bflo_06403
OG0007377	DROME11841	bflo_17036
OG0007378	DROME12005	bflo_21755
OG0007379	DROME14877	bflo_05815
OG0007382	DROME00478	bflo_12647
OG0007383	DROME15992, DROME15994, DROME15993	bflo_27218, bflo_17600
OG0007385	DROME05965	bflo_09851
OG0007386	DROME08936	bflo_06795
OG0007387	DROME11857	bflo_16313
OG0007388	DROME07430	bflo_25933
OG0007389	DROME20485	bflo_15838
OG0007391	DROME08685, DROME08686	bflo_10127
OG0007393	DROME14294	bflo_19723
OG0007394	DROME19789	bflo_24326
OG0007395	DROME15690	bflo_23165
OG0007396	DROME11407	bflo_12995
OG0007397	DROME14953	bflo_26218
OG0007399	DROME04756	bflo_24010
OG0007400	DROME05763	bflo_22433
OG0007401	DROME20204	bflo_14612
OG0007403	DROME05771	bflo_10174
OG0007405	DROME10897, DROME10896	bflo_20962
OG0007407	DROME09567	bflo_08514
OG0007408	DROME15350, DROME15352	bflo_02032
OG0007409	DROME12956	bflo_02035
OG0007411	DROME09875	bflo_07704
OG0007412	DROME16298	bflo_17518
OG0007413	DROME04023	bflo_18831, bflo_19664
OG0007414	DROME09035, DROME09036	bflo_25464
