Orthogroup	DROME	STRPU_ok
OG0005321	DROME10451, DROME10452	STRPU_14652
OG0005322	DROME12599, DROME12598, DROME12600	STRPU_25180
OG0005323	DROME08220, DROME08221	STRPU_27299
OG0005324	DROME20416	STRPU_20025
OG0005325	DROME12067	STRPU_08334
OG0005359	DROME09862	STRPU_09260, STRPU_09261
OG0005360	DROME11664	STRPU_27393
OG0005361	DROME02185	STRPU_26379
OG0005364	DROME01517, DROME01516	STRPU_03005
OG0005365	DROME01607	STRPU_04377
OG0005366	DROME00089	STRPU_21326
OG0005368	DROME20281, DROME20282	STRPU_24726
OG0005370	DROME19849	STRPU_08003
OG0005371	DROME12636	STRPU_22543
OG0005372	DROME21608	STRPU_13340
OG0005373	DROME11662	STRPU_06388
OG0005374	DROME09881	STRPU_17193, STRPU_17194
OG0005375	DROME09535	STRPU_25120
OG0005376	DROME02693	STRPU_13729
OG0005377	DROME03217	STRPU_14578
OG0005378	DROME19277, DROME19276	STRPU_14342
OG0005379	DROME19618, DROME15166	STRPU_05284
OG0005383	DROME06443	STRPU_22035
OG0005384	DROME05202, DROME05201	STRPU_07111
OG0005385	DROME06183	STRPU_14990, STRPU_14960
OG0005386	DROME11412	STRPU_05912
OG0005387	DROME10654, DROME10653	STRPU_21419
OG0005388	DROME21007, DROME17717	STRPU_26737
OG0005389	DROME07204	STRPU_23997
OG0005390	DROME18084	STRPU_18553
OG0005391	DROME14955, DROME20632	STRPU_25279
OG0005392	DROME15446	STRPU_25401
OG0005392	DROME08731	STRPU_08738, STRPU_01432
OG0005393	DROME09489	STRPU_25587
OG0005394	DROME06384	STRPU_25496
OG0005395	DROME02476	STRPU_09263
OG0005396	DROME16226	STRPU_06564, STRPU_06536
OG0005397	DROME17328	STRPU_24744
OG0005398	DROME19824, DROME19822, DROME19823, DROME19821, DROME19825	STRPU_13512
OG0005399	DROME08948	STRPU_10762
OG0005400	DROME15813	STRPU_05031
OG0005401	DROME13199	STRPU_14821
OG0005402	DROME11740	STRPU_00390, STRPU_11050
OG0005403	DROME14315	STRPU_27005
OG0005405	DROME11751	STRPU_04550
OG0005406	DROME01944, DROME01943	STRPU_03511, STRPU_03556
OG0005407	DROME16210, DROME16209, DROME16207, DROME16208	STRPU_09889
OG0005408	DROME05105	STRPU_09671
OG0005409	DROME11573, DROME11574	STRPU_25711, STRPU_25693, STRPU_25710
OG0005410	DROME10686	STRPU_26121
OG0005412	DROME14813	STRPU_14017
OG0005413	DROME18095	STRPU_22172, STRPU_22165
OG0005414	DROME07541	STRPU_08504
OG0005415	DROME17647	STRPU_17411, STRPU_17400
OG0005416	DROME05882, DROME05883	STRPU_17942
OG0005417	DROME21749, DROME21750	STRPU_08416
OG0005421	DROME10396	STRPU_20864, STRPU_20900
OG0005422	DROME14313	STRPU_21664
OG0005422	DROME14314	STRPU_21663, STRPU_21727
OG0005424	DROME11089, DROME11088	STRPU_12037
OG0005427	DROME00646	STRPU_13715
OG0005430	DROME08640, DROME08641	STRPU_26211
OG0005431	DROME10519	STRPU_07670
OG0005432	DROME13664	STRPU_14995, STRPU_14965
OG0005433	DROME07842	STRPU_27302
OG0005434	DROME01961	STRPU_05663
OG0005436	DROME04381	STRPU_26954
OG0005437	DROME05038, DROME05039	STRPU_21555
OG0005440	DROME13146, DROME13143, DROME13144, DROME13145	STRPU_26598
OG0005441	DROME09657, DROME18854	STRPU_25470
OG0005442	DROME09304	STRPU_25160
OG0005445	DROME03875, DROME03876, DROME03874, DROME03872, DROME03873	STRPU_07170
OG0005446	DROME06564	STRPU_17943
OG0005448	DROME01872	STRPU_17912
OG0005449	DROME06889	STRPU_08610, STRPU_08616
OG0005450	DROME00371, DROME00369, DROME00370	STRPU_05383
OG0005451	DROME01979	STRPU_07609
OG0005452	DROME09371	STRPU_23116, STRPU_23115
OG0005455	DROME20906	STRPU_13490
OG0005456	DROME01162	STRPU_21024
OG0005457	DROME11164	STRPU_25944, STRPU_25947, STRPU_25940, STRPU_00206, STRPU_25939
OG0005461	DROME03211	STRPU_13808
OG0005462	DROME21497	STRPU_12801
OG0005464	DROME13050	STRPU_26048
OG0005465	DROME09126	STRPU_21146
OG0005466	DROME16377	STRPU_23396
OG0005468	DROME01889	STRPU_25503
OG0005469	DROME11630	STRPU_25633
OG0005470	DROME06057	STRPU_18165, STRPU_18149
OG0005471	DROME10379	STRPU_14864, STRPU_14846
OG0005472	DROME03320, DROME03319, DROME03325, DROME05720	STRPU_07011
OG0005474	DROME12946	STRPU_08208
OG0005475	DROME17508	STRPU_22288
OG0005476	DROME18593	STRPU_23644, STRPU_23669
OG0005477	DROME20889	STRPU_16013
OG0005479	DROME10657	STRPU_26167
OG0005481	DROME09611, DROME09612	STRPU_17876
OG0005482	DROME03827, DROME18948, DROME08539	STRPU_00281, STRPU_21573
OG0005483	DROME00871, DROME00870, DROME00872, DROME00869, DROME00873, DROME11042	STRPU_05249, STRPU_05264
OG0005484	DROME20358	STRPU_05527, STRPU_05589
OG0005486	DROME03539	STRPU_26850
OG0005487	DROME08183, DROME08182	STRPU_16421, STRPU_16434
OG0005488	DROME15752, DROME15753	STRPU_14659
OG0005489	DROME07861	STRPU_22568
OG0005490	DROME19466	STRPU_23431, STRPU_01005
OG0005491	DROME04711	STRPU_23428, STRPU_01009
OG0005492	DROME06578	STRPU_25476
OG0005493	DROME12922	STRPU_09612
OG0005494	DROME21649	STRPU_09929
OG0005495	DROME17019	STRPU_06752
OG0005497	DROME04924	STRPU_09932
OG0005498	DROME19676	STRPU_00441, STRPU_13704
OG0005499	DROME03401, DROME07297	STRPU_04311, STRPU_04338
OG0005500	DROME05919, DROME18022	STRPU_10754
OG0005502	DROME00912	STRPU_06831
OG0005503	DROME16857	STRPU_03008
OG0005504	DROME15054	STRPU_21558
OG0005505	DROME09144	STRPU_15073
OG0005506	DROME12679	STRPU_18343
OG0005508	DROME17492	STRPU_22224, STRPU_22223
OG0005509	DROME05301	STRPU_26846
OG0005510	DROME15194	STRPU_08786
OG0005511	DROME15312	STRPU_19315, STRPU_01824
OG0005512	DROME15424, DROME15423	STRPU_06959, STRPU_06940
OG0005513	DROME21296, DROME09467	STRPU_12624
OG0005514	DROME04631	STRPU_14577
OG0005516	DROME19606	STRPU_20373
OG0005517	DROME19919	STRPU_25419
OG0005518	DROME14670	STRPU_12637
OG0005519	DROME18312	STRPU_11911, STRPU_11910, STRPU_11873
OG0005521	DROME16855, DROME16854	STRPU_21311
OG0005523	DROME17840	STRPU_00416, STRPU_19271
OG0005524	DROME11985	STRPU_08209
OG0005525	DROME19467	STRPU_11817
OG0005527	DROME06165	STRPU_12817
OG0005528	DROME12253	STRPU_13086, STRPU_13115
OG0005529	DROME06637, DROME06638	STRPU_12709
OG0005531	DROME06302	STRPU_22020
OG0005531	DROME13284, DROME13285	STRPU_22019
OG0005533	DROME05452	STRPU_15926, STRPU_00495
OG0005535	DROME21244	STRPU_02515, STRPU_15133
OG0005536	DROME18846	STRPU_27271, STRPU_27255
OG0005537	DROME13170	STRPU_17419
OG0005538	DROME17495, DROME17493, DROME17494	STRPU_24144
OG0005539	DROME00462, DROME00460, DROME02960	STRPU_07949, STRPU_07958
OG0005541	DROME13352	STRPU_05903
OG0005543	DROME01740, DROME17862, DROME17863	STRPU_19600
OG0005545	DROME05987	STRPU_22736
OG0005546	DROME05705	STRPU_00971, STRPU_08849
OG0005550	DROME07358	STRPU_25387, STRPU_25386
OG0005551	DROME07232, DROME17410	STRPU_27419
OG0005553	DROME10357	STRPU_19353
OG0005554	DROME19929, DROME19930	STRPU_13732
OG0005556	DROME08193	STRPU_15806, STRPU_15854
OG0005558	DROME10652	STRPU_20661
OG0005559	DROME11663	STRPU_17542
OG0005560	DROME07606, DROME07948	STRPU_07947, STRPU_07918
OG0005561	DROME09536	STRPU_25548, STRPU_00814
OG0005562	DROME16835	STRPU_03200
OG0005563	DROME12068	STRPU_05366
OG0005565	DROME07683, DROME07684	STRPU_24998
OG0005566	DROME17778, DROME19582, DROME08765	STRPU_14898
OG0005569	DROME06020	STRPU_12945
OG0005570	DROME12597	STRPU_05004
OG0005572	DROME12985	STRPU_06637
OG0005573	DROME00274, DROME00275	STRPU_12870
OG0005574	DROME07973	STRPU_27016
OG0005575	DROME07769	STRPU_14790
OG0005576	DROME00716, DROME00717	STRPU_17740
OG0005577	DROME13949, DROME13950	STRPU_06682
OG0005578	DROME13162	STRPU_03449
OG0005579	DROME01286	STRPU_24890
OG0005580	DROME06425	STRPU_11629, STRPU_01321
OG0005581	DROME15143	STRPU_14238
OG0005582	DROME17006	STRPU_00296, STRPU_00285
OG0005586	DROME13746	STRPU_02793
OG0005586	DROME01782	STRPU_26829, STRPU_26826
OG0005587	DROME13836	STRPU_26933
OG0005588	DROME02584	STRPU_01033, STRPU_23406
OG0005589	DROME13235	STRPU_01034, STRPU_23405
OG0005590	DROME20583	STRPU_24090
OG0005592	DROME20112	STRPU_25992
OG0005594	DROME19266	STRPU_07081
OG0005595	DROME10967	STRPU_09782
OG0005596	DROME08093, DROME06032	STRPU_14333
OG0005597	DROME01657	STRPU_07006, STRPU_06987
OG0005598	DROME14004	STRPU_06717
OG0005599	DROME21243	STRPU_22924
OG0005604	DROME06435	STRPU_12907
OG0005605	DROME13674	STRPU_04602
OG0005607	DROME16439, DROME16438	STRPU_11370
OG0005609	DROME05252, DROME05251	STRPU_26226
OG0005610	DROME17081, DROME17082	STRPU_05351
OG0005611	DROME09603, DROME09604	STRPU_09092, STRPU_02065
OG0005613	DROME01648	STRPU_21112
OG0005614	DROME18745	STRPU_21473
OG0005615	DROME05560	STRPU_04811
OG0005616	DROME12151	STRPU_25331
OG0005617	DROME14239	STRPU_19268
OG0005618	DROME05739	STRPU_18370
OG0005619	DROME08173	STRPU_10842, STRPU_10862, STRPU_10865, STRPU_10845
OG0005620	DROME18122, DROME18121, DROME18124, DROME18123	STRPU_23571
OG0005622	DROME01204	STRPU_20686
OG0005623	DROME00550	STRPU_13131, STRPU_02575
OG0005625	DROME16840	STRPU_10019
OG0005626	DROME01163, DROME01164	STRPU_15356
OG0005627	DROME05020	STRPU_02838
OG0005628	DROME08416	STRPU_22452
OG0005629	DROME11049	STRPU_11037
OG0005631	DROME17841	STRPU_22108
OG0005632	DROME10651	STRPU_20886, STRPU_20849
OG0005633	DROME17761	STRPU_21354
OG0005634	DROME21460	STRPU_19963, STRPU_01194
OG0005636	DROME08136	STRPU_12024
OG0005637	DROME21544	STRPU_16870
OG0005639	DROME06385	STRPU_05338
OG0005640	DROME13728	STRPU_20543
OG0005642	DROME03379	STRPU_23878
OG0005644	DROME06427	STRPU_14959, STRPU_14989
OG0005645	DROME18577	STRPU_02698
OG0005646	DROME16294	STRPU_13745, STRPU_01505
OG0005648	DROME03181, DROME03182	STRPU_10749
OG0005649	DROME10772	STRPU_17152
OG0005652	DROME06700	STRPU_23662, STRPU_23636
OG0005655	DROME06091	STRPU_07452, STRPU_07444
OG0005656	DROME07968	STRPU_10339
OG0005660	DROME15890, DROME15891	STRPU_14412
OG0005685	DROME08832	STRPU_24007
OG0005690	DROME04761	STRPU_26783, STRPU_26777
OG0005692	DROME13230	STRPU_18031
OG0005694	DROME13864, DROME13863	STRPU_26440
OG0005696	DROME11286	STRPU_05247
OG0005697	DROME17682	STRPU_22134
OG0005698	DROME09665	STRPU_11071
OG0005702	DROME10890	STRPU_05872
OG0005703	DROME19473	STRPU_08717, STRPU_01457
OG0005704	DROME03784, DROME03785	STRPU_17375
OG0005707	DROME15744, DROME15745	STRPU_27228
OG0005708	DROME14710	STRPU_24004
OG0005710	DROME07052	STRPU_18862, STRPU_18935
OG0005712	DROME16333, DROME16334	STRPU_16543, STRPU_16563
OG0005714	DROME20712, DROME20711, DROME20713	STRPU_06726
OG0005715	DROME18763, DROME18764, DROME18762	STRPU_21975
OG0005717	DROME06471	STRPU_17984
OG0005718	DROME16901, DROME15117, DROME15116, DROME13404	STRPU_03727
OG0005719	DROME19860	STRPU_11077
OG0005721	DROME00178	STRPU_24247, STRPU_01058
OG0005723	DROME17035	STRPU_23964, STRPU_23939
OG0005724	DROME03509, DROME03507	STRPU_10013
OG0005725	DROME09268	STRPU_08791
OG0005726	DROME08962	STRPU_25363
OG0005727	DROME20877	STRPU_15497
OG0005728	DROME04547	STRPU_26034
OG0005729	DROME00800	STRPU_17722
OG0005731	DROME03369	STRPU_08963
OG0005732	DROME03588	STRPU_08259
OG0005733	DROME14541, DROME14542, DROME10332	STRPU_04392
OG0005734	DROME21588, DROME04119	STRPU_00552, STRPU_10691
OG0005735	DROME09661, DROME09662, DROME09660	STRPU_20067
OG0005737	DROME06704	STRPU_21022
OG0005738	DROME09090, DROME09091, DROME09093, DROME09092	STRPU_06615
OG0005740	DROME12219, DROME12220	STRPU_09271
OG0005741	DROME10077	STRPU_02426, STRPU_13638
OG0005742	DROME15851	STRPU_02463, STRPU_13602
OG0005744	DROME21042, DROME21041, DROME13505	STRPU_24149
OG0005746	DROME19187	STRPU_05482
OG0005747	DROME12400	STRPU_00328, STRPU_10991
OG0005748	DROME17506	STRPU_10509
OG0005749	DROME00192	STRPU_12467
OG0005750	DROME14187	STRPU_09294
OG0005751	DROME11468	STRPU_20950
OG0005752	DROME20074	STRPU_27337, STRPU_26810
OG0005755	DROME09852	STRPU_25847
OG0005758	DROME02962	STRPU_06469
OG0005759	DROME06016	STRPU_08895, STRPU_00922
OG0005760	DROME05727, DROME05728, DROME05730, DROME05729	STRPU_11369
OG0005761	DROME18137, DROME18138	STRPU_14201, STRPU_00428
OG0005762	DROME15581	STRPU_06450
OG0005764	DROME08532	STRPU_13948
OG0005765	DROME14596	STRPU_10156, STRPU_10093
OG0005766	DROME09826, DROME09825, DROME09827	STRPU_10969
OG0005769	DROME03529, DROME03528	STRPU_20424
OG0005770	DROME01271, DROME01270	STRPU_26040
OG0005771	DROME11559	STRPU_27098, STRPU_27087
OG0005772	DROME11383	STRPU_16905
OG0005774	DROME03197	STRPU_13525, STRPU_13524
OG0005775	DROME14248, DROME03634	STRPU_08548
OG0005776	DROME05892	STRPU_08315
OG0005777	DROME12481	STRPU_17019
OG0005778	DROME21770, DROME21769, DROME21768, DROME21767	STRPU_21132
OG0005779	DROME08845	STRPU_08148
OG0005783	DROME16358	STRPU_01541, STRPU_09418
OG0005784	DROME20576	STRPU_10310
OG0005787	DROME16644, DROME18583	STRPU_22458, STRPU_22482
OG0005788	DROME01890	STRPU_20148
OG0005789	DROME02052	STRPU_25529
OG0005790	DROME02319	STRPU_20640
OG0005792	DROME04031	STRPU_21805
OG0005793	DROME13741	STRPU_11575, STRPU_01366
OG0005794	DROME20570	STRPU_13536
OG0005795	DROME00921	STRPU_06779, STRPU_06755
OG0005796	DROME21579	STRPU_04062
OG0005797	DROME13677	STRPU_09784
OG0005798	DROME00436	STRPU_22644
OG0005799	DROME17772	STRPU_21454
OG0005800	DROME14692	STRPU_23401, STRPU_01039
OG0005801	DROME20251, DROME13442	STRPU_00807, STRPU_25540
OG0005802	DROME18658	STRPU_23393
OG0005803	DROME06804	STRPU_01875, STRPU_25191
OG0005804	DROME00221	STRPU_17602
OG0005805	DROME18523	STRPU_14645
OG0005807	DROME15016	STRPU_16945, STRPU_02020
OG0005808	DROME15577	STRPU_17891
OG0005811	DROME15005, DROME15004	STRPU_21807
OG0005812	DROME17684	STRPU_20595
OG0005813	DROME18740, DROME18739, DROME08278	STRPU_15598, STRPU_02209
OG0005815	DROME17829	STRPU_00424, STRPU_14203
OG0005817	DROME00446	STRPU_14811
OG0005818	DROME21049	STRPU_01031, STRPU_23407
OG0005819	DROME10881	STRPU_18789
OG0005821	DROME18765	STRPU_02907
OG0005822	DROME00384	STRPU_20987
OG0005823	DROME16943	STRPU_24738
OG0005824	DROME14993	STRPU_27019
OG0005827	DROME03179	STRPU_20800
OG0005829	DROME17916, DROME17917, DROME17918	STRPU_17879
OG0005830	DROME09394	STRPU_08142
OG0005831	DROME02056	STRPU_00960, STRPU_08861
OG0005832	DROME03903	STRPU_25370
OG0005833	DROME14025	STRPU_20761
OG0005834	DROME09861, DROME09860	STRPU_12634
OG0005835	DROME10113	STRPU_25028
OG0005836	DROME02540	STRPU_09799
OG0005837	DROME19685	STRPU_19226
OG0005840	DROME12810, DROME12811	STRPU_24192, STRPU_01105
OG0005842	DROME03001	STRPU_07126
OG0005843	DROME07738	STRPU_24376
OG0005845	DROME12524	STRPU_23253
OG0005846	DROME18114	STRPU_21214
OG0005847	DROME12864	STRPU_21849
OG0005848	DROME17120	STRPU_13409
OG0005849	DROME15063, DROME15062	STRPU_22157
OG0005850	DROME15741, DROME15742	STRPU_22163, STRPU_22158
OG0005851	DROME06389, DROME06388	STRPU_18849
OG0005853	DROME18489, DROME18488	STRPU_21346
OG0005857	DROME13133, DROME13132	STRPU_15424
OG0005858	DROME10288, DROME10287	STRPU_15082
OG0005859	DROME01874	STRPU_15847, STRPU_15798
OG0005860	DROME13592	STRPU_22221
OG0005861	DROME20036	STRPU_19227
OG0005863	DROME00631	STRPU_08636
OG0005864	DROME21983	STRPU_10139, STRPU_10075
OG0005865	DROME21095	STRPU_00331, STRPU_10994
OG0005866	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050	STRPU_25266
OG0005867	DROME18293	STRPU_22298
OG0005869	DROME01674	STRPU_25687, STRPU_25706
OG0005870	DROME19873	STRPU_18687
OG0005871	DROME05632, DROME05631	STRPU_05539, STRPU_05599
OG0005872	DROME00389	STRPU_13684, STRPU_02391
OG0005874	DROME03501	STRPU_13329
OG0005875	DROME06773	STRPU_06678
OG0005877	DROME06392	STRPU_19283, STRPU_00403
OG0005878	DROME19123	STRPU_21405
OG0005879	DROME20321	STRPU_25253
OG0005880	DROME17652, DROME17653	STRPU_23630
OG0005883	DROME19395	STRPU_12694
OG0005884	DROME08061	STRPU_20704
OG0005886	DROME01867	STRPU_20854, STRPU_20891
OG0005888	DROME16104	STRPU_20094, STRPU_20115
OG0005889	DROME14304, DROME07617	STRPU_17783
OG0005890	DROME19088	STRPU_20835, STRPU_20872
OG0005891	DROME11287	STRPU_09070, STRPU_02046
OG0005892	DROME10375, DROME10374	STRPU_25562, STRPU_00831
OG0005893	DROME16783	STRPU_05783, STRPU_05784
OG0005894	DROME11886	STRPU_05216
OG0005895	DROME02103	STRPU_10446
OG0005896	DROME06811	STRPU_08047
OG0005897	DROME19090	STRPU_27001
OG0005898	DROME06116	STRPU_08373
OG0005899	DROME02184	STRPU_19676, STRPU_19644
OG0005901	DROME08624	STRPU_26188
OG0005902	DROME12748	STRPU_00812, STRPU_25546
OG0005903	DROME19765	STRPU_06303, STRPU_06259
OG0005904	DROME00138	STRPU_24067
OG0005905	DROME08071	STRPU_19405, STRPU_19403, STRPU_19717, STRPU_19402, STRPU_19401, STRPU_19404, STRPU_21928
OG0005906	DROME04737, DROME04735, DROME04736	STRPU_13484
OG0005909	DROME01192	STRPU_27365
OG0005914	DROME08503, DROME08502	STRPU_23217, STRPU_23231
OG0005919	DROME03002	STRPU_19746
OG0005921	DROME05740	STRPU_16843
OG0005922	DROME13644, DROME13643	STRPU_22840
OG0005923	DROME01141, DROME01142	STRPU_06716
OG0005925	DROME01094	STRPU_06264, STRPU_06308
OG0005926	DROME12066, DROME12065	STRPU_12477
OG0005928	DROME02019	STRPU_19012
OG0005929	DROME01196	STRPU_18302, STRPU_01154
OG0005931	DROME08847	STRPU_13894, STRPU_23211
OG0005932	DROME15731	STRPU_23574
OG0005933	DROME19096, DROME19097	STRPU_21783
OG0005936	DROME12077	STRPU_12095
OG0005937	DROME14657	STRPU_22592
OG0005938	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752	STRPU_19018
OG0005940	DROME18687	STRPU_15031
OG0005941	DROME14278	STRPU_21037
OG0005942	DROME17395	STRPU_14403
OG0005943	DROME01109	STRPU_02138, STRPU_09176
OG0005944	DROME21720	STRPU_20638
OG0005946	DROME15326	STRPU_01024, STRPU_23413
OG0005949	DROME10426	STRPU_14172, STRPU_14148
OG0005950	DROME10950	STRPU_07208
OG0005952	DROME19643	STRPU_09763, STRPU_09719
OG0005953	DROME11680	STRPU_26503
OG0005957	DROME02682, DROME02681, DROME02683, DROME02684	STRPU_27229
OG0005960	DROME11094, DROME11095	STRPU_10397
OG0005963	DROME00894	STRPU_25461
OG0005965	DROME15552	STRPU_09992
OG0005966	DROME04950	STRPU_00119, STRPU_08812
OG0005967	DROME16596, DROME14482	STRPU_09259
OG0005968	DROME21030, DROME16013, DROME08290	STRPU_25825
OG0005969	DROME08256, DROME08257	STRPU_20508
OG0005970	DROME13325	STRPU_18555
OG0005972	DROME16733	STRPU_15756
OG0005973	DROME03261	STRPU_20652
OG0005974	DROME09177	STRPU_19881, STRPU_19856
OG0005975	DROME01949	STRPU_06728
OG0005976	DROME19287	STRPU_08501
OG0005977	DROME08531	STRPU_01218, STRPU_12082
OG0005978	DROME03284	STRPU_22052
OG0005980	DROME21461	STRPU_16838
OG0005981	DROME05700	STRPU_00822
OG0005982	DROME01959	STRPU_19095
OG0005984	DROME20805	STRPU_19150
OG0005985	DROME12892	STRPU_23556
OG0005986	DROME07616	STRPU_20977
OG0005987	DROME16681	STRPU_06677
OG0005988	DROME04858	STRPU_03526, STRPU_03591
OG0005989	DROME01935, DROME02497	STRPU_11653
OG0005993	DROME01845	STRPU_12807
OG0005995	DROME10672	STRPU_06966
OG0005997	DROME05226	STRPU_05852
OG0005998	DROME05475	STRPU_14411
OG0006002	DROME16784	STRPU_12697
OG0006003	DROME10360	STRPU_18482, STRPU_18440
OG0006004	DROME09659	STRPU_25153
OG0006005	DROME21221	STRPU_05718, STRPU_05711
OG0006009	DROME04529, DROME04530	STRPU_26718
OG0006010	DROME07208	STRPU_14211
OG0006011	DROME05625	STRPU_14553
OG0006012	DROME04986	STRPU_27231
OG0006015	DROME04440, DROME04441	STRPU_26391
OG0006059	DROME07767	STRPU_25899
OG0006061	DROME04698	STRPU_27321
OG0006062	DROME04067	STRPU_05736
OG0006063	DROME20838	STRPU_04770
OG0006064	DROME01128	STRPU_04263, STRPU_04227
OG0006065	DROME06304	STRPU_27214
OG0006066	DROME20062	STRPU_02919
OG0006069	DROME20187	STRPU_08343
OG0006070	DROME16601, DROME16602	STRPU_08633
OG0006072	DROME01673	STRPU_26992
OG0006073	DROME14553	STRPU_21503, STRPU_21493
OG0006074	DROME19848	STRPU_20544
OG0006077	DROME09385	STRPU_04795
OG0006078	DROME02001	STRPU_16412
OG0006079	DROME02616	STRPU_26784, STRPU_26778
OG0006081	DROME14279	STRPU_12339
OG0006085	DROME12364	STRPU_12466
OG0006087	DROME12774	STRPU_25843
OG0006090	DROME09888, DROME09890, DROME09891, DROME09889	STRPU_20596
OG0006095	DROME21969	STRPU_19701, STRPU_19615
OG0006096	DROME21245	STRPU_15273
OG0006098	DROME05931	STRPU_26067
OG0006100	DROME05018	STRPU_25855
OG0006101	DROME04360	STRPU_22455, STRPU_22479
OG0006102	DROME01980	STRPU_27044
OG0006103	DROME10210	STRPU_17544
OG0006104	DROME15737	STRPU_09062
OG0006106	DROME20870	STRPU_18581, STRPU_18628
OG0006108	DROME09376	STRPU_19962, STRPU_01193
OG0006111	DROME12496	STRPU_05034, STRPU_05107
OG0006113	DROME04342	STRPU_26203
OG0006115	DROME16296	STRPU_17330, STRPU_17321
OG0006116	DROME02301, DROME02300	STRPU_21121
OG0006117	DROME10279	STRPU_09000
OG0006118	DROME20483	STRPU_25479
OG0006119	DROME12941	STRPU_10196
OG0006120	DROME13128, DROME13130, DROME13129	STRPU_10344, STRPU_00038
OG0006121	DROME18148	STRPU_09824
OG0006122	DROME00796	STRPU_09227, STRPU_02191
OG0006123	DROME16430	STRPU_09425, STRPU_09424, STRPU_01535
OG0006124	DROME13739	STRPU_17749
OG0006125	DROME02053	STRPU_21202
OG0006127	DROME03260	STRPU_25576
OG0006128	DROME07922	STRPU_25302
OG0006129	DROME09781	STRPU_26715
OG0006130	DROME17498, DROME17499	STRPU_12586
OG0006131	DROME15971	STRPU_14598
OG0006132	DROME06118	STRPU_09840
OG0006133	DROME07717	STRPU_13783
OG0006134	DROME13718	STRPU_26266
OG0006135	DROME08697	STRPU_10423
OG0006136	DROME10851	STRPU_24568
OG0006137	DROME09569	STRPU_15050
OG0006140	DROME15748	STRPU_11468
OG0006141	DROME18067, DROME07431	STRPU_27062
OG0006144	DROME00549	STRPU_21054
OG0006145	DROME11050	STRPU_11062
OG0006148	DROME10799	STRPU_01124, STRPU_18323
OG0006151	DROME20478	STRPU_10777
OG0006152	DROME08871	STRPU_07362
OG0006155	DROME18085	STRPU_22606
OG0006156	DROME10247	STRPU_06250
OG0006159	DROME13858	STRPU_23270
OG0006160	DROME03637	STRPU_22733
OG0006161	DROME18089, DROME18090, DROME18088	STRPU_22151
OG0006164	DROME09119	STRPU_25715, STRPU_25697
OG0006168	DROME15944, DROME18911	STRPU_19350
OG0006169	DROME10283	STRPU_05382
OG0006170	DROME14914	STRPU_22480, STRPU_22456
OG0006171	DROME09393	STRPU_20534
OG0006172	DROME00114	STRPU_21502, STRPU_21492
OG0006176	DROME04325	STRPU_15757
OG0006179	DROME10214	STRPU_17636, STRPU_02283
OG0006180	DROME17033	STRPU_25318
OG0006181	DROME14871	STRPU_21607
OG0006182	DROME01649	STRPU_19244, STRPU_01947, STRPU_22788, STRPU_19243
OG0006183	DROME14997	STRPU_08323
OG0006184	DROME06994, DROME06993	STRPU_00980, STRPU_08837, STRPU_00979
OG0006185	DROME15598	STRPU_07916, STRPU_07945
OG0006186	DROME01316	STRPU_17796
OG0006187	DROME00876	STRPU_26431
OG0006188	DROME00301	STRPU_18817
OG0006191	DROME00877, DROME00878	STRPU_27211, STRPU_27195
OG0006192	DROME00106	STRPU_13558
OG0006193	DROME02189	STRPU_24910, STRPU_00135
OG0006195	DROME11802, DROME11801	STRPU_15506
OG0006199	DROME19122	STRPU_18385
OG0006200	DROME03216, DROME03215	STRPU_04371
OG0006202	DROME06452, DROME06451	STRPU_26076
OG0006204	DROME02906	STRPU_14341
OG0006206	DROME19558	STRPU_20862, STRPU_20898
OG0006208	DROME15732	STRPU_27004
OG0006209	DROME01562	STRPU_04024
OG0006210	DROME19094	STRPU_25590
OG0006211	DROME17799, DROME17798, DROME17797	STRPU_23101
OG0006212	DROME12458	STRPU_09270
OG0006213	DROME10052	STRPU_24169
OG0006214	DROME05227	STRPU_01311, STRPU_11636
OG0006216	DROME02380	STRPU_08291
OG0006217	DROME19224	STRPU_00330, STRPU_10993
OG0006220	DROME10027	STRPU_22264
OG0006224	DROME18810	STRPU_10868
OG0006226	DROME08310	STRPU_00415, STRPU_19272
OG0006227	DROME03457	STRPU_09462
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	STRPU_12262
OG0006229	DROME16720	STRPU_05866
OG0006230	DROME05693	STRPU_23107, STRPU_23110
OG0006231	DROME06401, DROME06402, DROME06407	STRPU_24403
OG0006232	DROME06119	STRPU_13820
OG0006233	DROME13881	STRPU_13467
OG0006234	DROME22062, DROME22061	STRPU_01742, STRPU_16772
OG0006235	DROME20311	STRPU_01370, STRPU_11572
OG0006238	DROME09754	STRPU_12641
OG0006239	DROME10114	STRPU_26094
OG0006240	DROME19140, DROME08600	STRPU_19611, STRPU_19704
OG0006242	DROME07675, DROME07676	STRPU_08446
OG0006243	DROME14457	STRPU_27273, STRPU_27257, STRPU_27274
OG0006244	DROME17166, DROME17165	STRPU_00436, STRPU_14193
OG0006245	DROME02108, DROME02107	STRPU_13947
OG0006246	DROME19004	STRPU_27021
OG0006247	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200	STRPU_27023
OG0006248	DROME03264	STRPU_12984
OG0006249	DROME20245	STRPU_06207, STRPU_06179
