Orthogroup	DROME	SACKO_ok
OG0006275	DROME11545	SACKO_08975
OG0006276	DROME12088	SACKO_33437
OG0006277	DROME15668	SACKO_31185
OG0006278	DROME09293	SACKO_30172
OG0006279	DROME05154	SACKO_18919
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	SACKO_03118
OG0006281	DROME21723, DROME21724	SACKO_26666
OG0006283	DROME18093	SACKO_11202
OG0006284	DROME06978	SACKO_01400
OG0006285	DROME05155	SACKO_22768, SACKO_34081
OG0006286	DROME20409	SACKO_27133
OG0006288	DROME00223	SACKO_01301
OG0006289	DROME05895	SACKO_31445
OG0006290	DROME15754	SACKO_04601
OG0006291	DROME16421	SACKO_23043
OG0006292	DROME00480, DROME00481	SACKO_04876
OG0006293	DROME15892	SACKO_20678
OG0006294	DROME17637	SACKO_33988
OG0006295	DROME09339	SACKO_07537
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	SACKO_21974
OG0006297	DROME14064	SACKO_02405
OG0006298	DROME10104, DROME10103	SACKO_07970
OG0006301	DROME14417, DROME14418	SACKO_14640
OG0006302	DROME11859	SACKO_20695
OG0006305	DROME20608	SACKO_24057
OG0006306	DROME06607	SACKO_04334
OG0006308	DROME01926	SACKO_29735
OG0006309	DROME22059, DROME22060	SACKO_13569
OG0006311	DROME09053	SACKO_26809
OG0006313	DROME09638	SACKO_20864
OG0006315	DROME12826	SACKO_05661
OG0006318	DROME09391	SACKO_33178
OG0006319	DROME00483, DROME00484	SACKO_09566
OG0006321	DROME00074	SACKO_05259
OG0006322	DROME19674	SACKO_08927
OG0006323	DROME00186	SACKO_26923
OG0006328	DROME04072	SACKO_25856, SACKO_13670
OG0006329	DROME06117	SACKO_30287
OG0006330	DROME21856, DROME21857	SACKO_08726
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	SACKO_31398
OG0006332	DROME01006	SACKO_08811
OG0006333	DROME05697	SACKO_11667
OG0006334	DROME04357	SACKO_00491
OG0006335	DROME09585	SACKO_22904, SACKO_22906
OG0006339	DROME19031, DROME19030	SACKO_04371
OG0006340	DROME02471	SACKO_06436
OG0006341	DROME06095	SACKO_03883
OG0006344	DROME11878	SACKO_19339
OG0006345	DROME01528	SACKO_30868
OG0006346	DROME16623	SACKO_27643
OG0006347	DROME18372, DROME18373	SACKO_06194
OG0006350	DROME10882	SACKO_16257
OG0006351	DROME17575	SACKO_11606
OG0006352	DROME15718	SACKO_14534
OG0006353	DROME00751	SACKO_28090
OG0006355	DROME00424	SACKO_30829
OG0006356	DROME02890	SACKO_26545
OG0006358	DROME03318, DROME03317	SACKO_30824, SACKO_26082
OG0006359	DROME01311	SACKO_08209
OG0006360	DROME19840	SACKO_25975
OG0006362	DROME11093	SACKO_15563
OG0006363	DROME07012	SACKO_19522, SACKO_21880
OG0006364	DROME14912	SACKO_17091
OG0006365	DROME21616, DROME21617	SACKO_13003
OG0006367	DROME09374	SACKO_13989
OG0006370	DROME08234	SACKO_29230
OG0006372	DROME08788	SACKO_18473, SACKO_17152
OG0006375	DROME19928	SACKO_15548
OG0006376	DROME13198	SACKO_17514
OG0006377	DROME08417	SACKO_19723
OG0006379	DROME02858, DROME04856	SACKO_17686, SACKO_17696
OG0006381	DROME02707, DROME20650	SACKO_33730
OG0006382	DROME15024	SACKO_05639
OG0006383	DROME12394	SACKO_16569
OG0006385	DROME09556	SACKO_02312
OG0006387	DROME09390	SACKO_32566, SACKO_32560
OG0006388	DROME20388, DROME20387	SACKO_05668
OG0006389	DROME15710	SACKO_22546
OG0006392	DROME11920	SACKO_04750
OG0006393	DROME03463, DROME03462	SACKO_12179
OG0006398	DROME21615	SACKO_27088
OG0006402	DROME17310	SACKO_22620
OG0006408	DROME17398, DROME17397	SACKO_11973
OG0006442	DROME16371	SACKO_02156
OG0006443	DROME16038	SACKO_32632
OG0006447	DROME10748	SACKO_23062, SACKO_23074
OG0006448	DROME21414	SACKO_32439
OG0006449	DROME03272	SACKO_08483
OG0006454	DROME19164	SACKO_15044
OG0006456	DROME00779	SACKO_08294
OG0006458	DROME10373	SACKO_09247
OG0006459	DROME10282	SACKO_12069
OG0006460	DROME15064	SACKO_13863
OG0006461	DROME01188	SACKO_26093
OG0006462	DROME01832	SACKO_19260
OG0006463	DROME10850	SACKO_29245
OG0006464	DROME15553	SACKO_17838
OG0006465	DROME04025	SACKO_05184
OG0006469	DROME02304	SACKO_01034
OG0006470	DROME05726, DROME05725	SACKO_26991
OG0006471	DROME03198	SACKO_25021
OG0006472	DROME01113	SACKO_22346, SACKO_33761
OG0006474	DROME18594	SACKO_07123
OG0006475	DROME11340, DROME11339	SACKO_09202
OG0006476	DROME02188	SACKO_06810
OG0006477	DROME16299	SACKO_06452
OG0006478	DROME10803	SACKO_19718
OG0006479	DROME03631	SACKO_05515
OG0006480	DROME15425, DROME15426	SACKO_32951
OG0006481	DROME02142, DROME01455	SACKO_32596
OG0006482	DROME21719	SACKO_25746
OG0006483	DROME04426	SACKO_03847
OG0006485	DROME17756	SACKO_12497
OG0006487	DROME20891	SACKO_26592
OG0006488	DROME14000	SACKO_14602
OG0006490	DROME17521	SACKO_01171
OG0006491	DROME09727	SACKO_01653
OG0006492	DROME19565, DROME19566	SACKO_04874
OG0006494	DROME13014	SACKO_08429
OG0006497	DROME11986	SACKO_32931
OG0006498	DROME00774	SACKO_30648
OG0006500	DROME02408	SACKO_27834
OG0006501	DROME07620	SACKO_33438
OG0006504	DROME01726	SACKO_03303, SACKO_09824
OG0006505	DROME19279	SACKO_28225
OG0006507	DROME11241, DROME13160	SACKO_14097
OG0006509	DROME06735	SACKO_24087
OG0006510	DROME21078	SACKO_30732
OG0006511	DROME02030	SACKO_30734
OG0006512	DROME14203	SACKO_22144
OG0006514	DROME04973	SACKO_14410
OG0006515	DROME17220	SACKO_02186
OG0006516	DROME07746	SACKO_04666
OG0006517	DROME16077, DROME16076	SACKO_31036
OG0006518	DROME12457	SACKO_14657
OG0006519	DROME10463	SACKO_09142, SACKO_31680
OG0006520	DROME01601	SACKO_30114
OG0006522	DROME21565, DROME21563, DROME21564	SACKO_07540
OG0006523	DROME13324	SACKO_32390
OG0006524	DROME08322	SACKO_07943
OG0006526	DROME10066	SACKO_29622
OG0006528	DROME03901, DROME03902, DROME03900	SACKO_02110
OG0006530	DROME02632	SACKO_11848, SACKO_11853
OG0006532	DROME18743	SACKO_08016, SACKO_03819
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	SACKO_33047
OG0006536	DROME00110	SACKO_33595
OG0006537	DROME17569	SACKO_31057
OG0006538	DROME00930	SACKO_18227
OG0006543	DROME19675	SACKO_04274
OG0006544	DROME08098	SACKO_23966
OG0006545	DROME14793	SACKO_27776
OG0006546	DROME03836	SACKO_31477
OG0006547	DROME21566	SACKO_04980
OG0006549	DROME08226	SACKO_26105
OG0006550	DROME12314	SACKO_32798
OG0006551	DROME01560	SACKO_28523
OG0006552	DROME02022	SACKO_18574, SACKO_07811
OG0006553	DROME06750	SACKO_15568
OG0006554	DROME13465	SACKO_31239
OG0006556	DROME10784	SACKO_06012
OG0006557	DROME08144	SACKO_08582
OG0006560	DROME17786	SACKO_31622
OG0006561	DROME15269	SACKO_09099
OG0006567	DROME01202	SACKO_20834
OG0006568	DROME05220	SACKO_27965
OG0006569	DROME20993	SACKO_27176
OG0006570	DROME20261	SACKO_25827
OG0006571	DROME05601	SACKO_32504
OG0006573	DROME14640	SACKO_24507
OG0006574	DROME19778	SACKO_15526
OG0006577	DROME16628	SACKO_14949
OG0006578	DROME15457	SACKO_29301
OG0006580	DROME00474	SACKO_05003
OG0006582	DROME02599, DROME02598, DROME02600	SACKO_02966, SACKO_33699
OG0006583	DROME16903	SACKO_04792
OG0006584	DROME07289	SACKO_23948
OG0006585	DROME00295, DROME00294	SACKO_09086
OG0006586	DROME11738, DROME02891	SACKO_27236
OG0006588	DROME21457	SACKO_23697
OG0006590	DROME17574	SACKO_19100
OG0006593	DROME11713	SACKO_23846
OG0006594	DROME12981	SACKO_03277
OG0006595	DROME20933	SACKO_12199, SACKO_00535
OG0006596	DROME13730, DROME13731	SACKO_19957
OG0006597	DROME19349	SACKO_30631, SACKO_30596
OG0006598	DROME15235	SACKO_00853
OG0006599	DROME13830, DROME13829	SACKO_29697
OG0006602	DROME18117	SACKO_02027
OG0006603	DROME08268, DROME08267	SACKO_26785
OG0006604	DROME10779	SACKO_07557
OG0006607	DROME06763	SACKO_23822
OG0006608	DROME15074	SACKO_05137
OG0006609	DROME08965	SACKO_04167
OG0006610	DROME00685	SACKO_06748
OG0006611	DROME04706, DROME04707	SACKO_24593
OG0006612	DROME07454	SACKO_20949
OG0006613	DROME02162, DROME02161	SACKO_13925
OG0006614	DROME03471	SACKO_03768
OG0006615	DROME05191	SACKO_30383, SACKO_14275
OG0006619	DROME20837, DROME20836	SACKO_23817
OG0006621	DROME01854	SACKO_16054
OG0006622	DROME13807	SACKO_18492
OG0006623	DROME03084	SACKO_03259, SACKO_12638
OG0006628	DROME04083, DROME04082	SACKO_17452
OG0006630	DROME13179	SACKO_09718, SACKO_07939
OG0006631	DROME06287	SACKO_25124
OG0006633	DROME10769	SACKO_13776
OG0006634	DROME05352	SACKO_31184
OG0006635	DROME12947	SACKO_20545
OG0006636	DROME02119	SACKO_20362
OG0006637	DROME01008	SACKO_18391
OG0006638	DROME10155	SACKO_29604
OG0006640	DROME00615	SACKO_04468
OG0006642	DROME08951	SACKO_10000
OG0006646	DROME15373	SACKO_16491
OG0006647	DROME02033	SACKO_29007
OG0006648	DROME03907, DROME03908	SACKO_24105
OG0006649	DROME00086	SACKO_17731, SACKO_03126
OG0006650	DROME04683, DROME04682	SACKO_25083
OG0006651	DROME04694	SACKO_18929
OG0006653	DROME10989, DROME10990	SACKO_02145, SACKO_32093
OG0006655	DROME18847	SACKO_02434
OG0006657	DROME19456, DROME19455	SACKO_19875
OG0006658	DROME21096	SACKO_26976
OG0006662	DROME19864	SACKO_17036
OG0006663	DROME13134	SACKO_10196
OG0006664	DROME04463	SACKO_17513
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	SACKO_30813
OG0006667	DROME06736	SACKO_22738, SACKO_25306, SACKO_25302
OG0006668	DROME09203, DROME09202, DROME09204	SACKO_24222
OG0006669	DROME09383	SACKO_27060
OG0006670	DROME03282	SACKO_27428
OG0006673	DROME03524	SACKO_18714
OG0006677	DROME21382	SACKO_22059
OG0006678	DROME02009	SACKO_28613
OG0006679	DROME03949, DROME03948	SACKO_30215
OG0006681	DROME07359, DROME07360	SACKO_28467
OG0006684	DROME10607	SACKO_22004, SACKO_16089
OG0006686	DROME10194	SACKO_11003
OG0006689	DROME16220, DROME06540	SACKO_12060
OG0006690	DROME00556	SACKO_25519
OG0006691	DROME16256	SACKO_00524
OG0006692	DROME03538	SACKO_09418, SACKO_25158
OG0006694	DROME08808	SACKO_31335
OG0006695	DROME15570	SACKO_20651
OG0006697	DROME13987	SACKO_24138
OG0006698	DROME10462, DROME10461	SACKO_23873, SACKO_16414
OG0006701	DROME00992	SACKO_21278, SACKO_12727, SACKO_22106
OG0006702	DROME02407	SACKO_34080
OG0006703	DROME12345	SACKO_34078
OG0006705	DROME10883	SACKO_22310
OG0006706	DROME18775	SACKO_20095
OG0006707	DROME19785	SACKO_28521
OG0006708	DROME07913	SACKO_16483
OG0006709	DROME12082	SACKO_22652
OG0006710	DROME13063, DROME13065, DROME13064	SACKO_29286
OG0006712	DROME09518, DROME09519	SACKO_04882
OG0006714	DROME13246	SACKO_25679
OG0006717	DROME10030	SACKO_31616
OG0006719	DROME11683	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662
OG0006721	DROME06897	SACKO_12273
OG0006722	DROME04394	SACKO_14697
OG0006723	DROME17509	SACKO_11222
OG0006724	DROME13169	SACKO_11219
OG0006725	DROME01185	SACKO_01532
OG0006726	DROME11357	SACKO_23805
OG0006727	DROME13434	SACKO_33821
OG0006728	DROME19775	SACKO_30037
OG0006730	DROME10467	SACKO_10591
OG0006731	DROME07141	SACKO_23635
OG0006732	DROME16398	SACKO_10379
OG0006733	DROME12191, DROME12192	SACKO_31600
OG0006734	DROME14590	SACKO_31618
OG0006735	DROME21577	SACKO_20230
OG0006737	DROME08119	SACKO_26724
OG0006739	DROME14549	SACKO_07780, SACKO_09995
OG0006741	DROME13025	SACKO_07967
OG0006742	DROME17425	SACKO_21657
OG0006743	DROME14112	SACKO_08684
OG0006745	DROME12660	SACKO_22286
OG0006748	DROME00422	SACKO_23148
OG0006749	DROME18950	SACKO_13004
OG0006750	DROME09705	SACKO_21365
OG0006753	DROME16826	SACKO_32383
OG0006754	DROME03000	SACKO_05330
OG0006755	DROME13740	SACKO_14460
OG0006757	DROME14155	SACKO_00223
OG0006758	DROME17868, DROME17867	SACKO_32935
OG0006760	DROME19427	SACKO_27037
OG0006762	DROME14028	SACKO_27822
OG0006765	DROME10592, DROME10591	SACKO_07617
OG0006766	DROME03426	SACKO_26404
OG0006768	DROME02900	SACKO_29429
OG0006769	DROME06420	SACKO_08861
OG0006770	DROME13620	SACKO_05136
OG0006772	DROME15798, DROME09251	SACKO_12476
OG0006777	DROME18870, DROME18871	SACKO_31484
OG0006780	DROME20962	SACKO_00989
OG0006791	DROME09378, DROME09358, DROME12573	SACKO_12469
OG0006826	DROME14383	SACKO_06213, SACKO_06211
OG0006828	DROME08100, DROME08101, DROME21318	SACKO_09047
OG0006830	DROME11906	SACKO_00725
OG0006832	DROME16492, DROME16493	SACKO_29557
OG0006833	DROME06375	SACKO_21065
OG0006835	DROME02280, DROME02306	SACKO_14793
OG0006838	DROME08307	SACKO_19296
OG0006842	DROME20782	SACKO_25650
OG0006843	DROME06952	SACKO_21301
OG0006844	DROME01743	SACKO_23086
OG0006845	DROME17007	SACKO_02323
OG0006846	DROME08329	SACKO_31599
OG0006849	DROME03499	SACKO_09945
OG0006851	DROME10053	SACKO_28958
OG0006856	DROME17826	SACKO_22741
OG0006857	DROME13855	SACKO_21109
OG0006860	DROME20680, DROME20679	SACKO_25058
OG0006862	DROME15144	SACKO_11949
OG0006864	DROME02889	SACKO_06208
OG0006865	DROME12006	SACKO_19314
OG0006868	DROME14011, DROME14010	SACKO_03104
OG0006870	DROME14456	SACKO_26119, SACKO_26148
OG0006871	DROME13968	SACKO_33034
OG0006874	DROME19509	SACKO_15547, SACKO_02225
OG0006875	DROME18909	SACKO_22942
OG0006876	DROME04074	SACKO_17712
OG0006877	DROME14060	SACKO_14432
OG0006878	DROME10685, DROME10684	SACKO_14703
OG0006880	DROME13822	SACKO_17519
OG0006881	DROME07121	SACKO_20383
OG0006882	DROME09123	SACKO_25762
OG0006885	DROME10284	SACKO_33323
OG0006886	DROME21253	SACKO_06965
OG0006887	DROME13817	SACKO_27302
OG0006888	DROME19638	SACKO_27706
OG0006889	DROME21560, DROME21559	SACKO_32132
OG0006890	DROME08143	SACKO_33625
OG0006891	DROME18748	SACKO_00733
OG0006892	DROME00140	SACKO_00620
OG0006893	DROME12133	SACKO_28747
OG0006894	DROME05303	SACKO_16651
OG0006895	DROME01866	SACKO_32185
OG0006897	DROME19217	SACKO_12096
OG0006898	DROME10588, DROME10587	SACKO_25156
OG0006900	DROME09764, DROME09765	SACKO_33177
OG0006901	DROME11048, DROME14826	SACKO_00618, SACKO_06914
OG0006902	DROME14332	SACKO_23898
OG0006905	DROME14624, DROME14623	SACKO_32133
OG0006906	DROME15670	SACKO_29713
OG0006907	DROME02137, DROME02136	SACKO_16763
OG0006908	DROME20394	SACKO_29339
OG0006911	DROME14763	SACKO_16121, SACKO_23876
OG0006914	DROME08141	SACKO_08710
OG0006918	DROME03248	SACKO_21493
OG0006919	DROME06069	SACKO_02596
OG0006923	DROME11746	SACKO_04201
OG0006924	DROME14721	SACKO_17426
OG0006925	DROME11109	SACKO_14274
OG0006926	DROME00053	SACKO_18234
OG0006927	DROME11010	SACKO_18408
OG0006928	DROME19681	SACKO_01805
OG0006931	DROME11546	SACKO_30476
OG0006932	DROME16429	SACKO_05700
OG0006934	DROME00627	SACKO_26364
OG0006935	DROME17600	SACKO_30206
OG0006936	DROME12923	SACKO_24103
OG0006937	DROME00527	SACKO_16830
OG0006940	DROME19018, DROME19017	SACKO_27738
OG0006942	DROME17406	SACKO_03113
OG0006943	DROME05311, DROME05310, DROME05312	SACKO_27117
OG0006944	DROME07597	SACKO_33729
OG0006945	DROME04092, DROME04093	SACKO_12889
OG0006946	DROME06810	SACKO_17508
OG0006948	DROME10887	SACKO_15576
OG0006949	DROME17510	SACKO_13058
OG0006951	DROME19073	SACKO_21845
OG0006952	DROME11379	SACKO_23323
OG0006953	DROME15970	SACKO_27273
OG0006954	DROME13996, DROME13995	SACKO_22256
OG0006957	DROME16961	SACKO_15008
OG0006958	DROME12297	SACKO_19807
OG0006959	DROME10650	SACKO_10040
OG0006960	DROME21228	SACKO_24309
OG0006962	DROME03277	SACKO_28588
OG0006964	DROME19570	SACKO_17635, SACKO_29390
OG0006965	DROME01022, DROME14680, DROME01021	SACKO_19851
OG0006966	DROME12638, DROME12639	SACKO_26125
OG0006967	DROME01193	SACKO_02771
OG0006968	DROME19323	SACKO_17433
OG0006969	DROME16910	SACKO_25282
OG0006970	DROME11918	SACKO_29344
OG0006971	DROME11799, DROME11798	SACKO_05441
OG0006973	DROME15580	SACKO_24277
OG0006977	DROME16367	SACKO_29829
OG0006979	DROME08887	SACKO_20315
OG0006980	DROME12138	SACKO_19310
OG0006982	DROME16125	SACKO_03394
OG0006983	DROME07189	SACKO_01062
OG0006984	DROME08885	SACKO_04568
OG0006985	DROME14217	SACKO_32765
OG0006988	DROME01608	SACKO_09125
OG0006989	DROME21716, DROME21715, DROME01750	SACKO_22945
OG0006991	DROME04692	SACKO_18032
OG0006992	DROME13157	SACKO_25684
OG0006994	DROME04632	SACKO_07891
OG0006995	DROME04021	SACKO_20027
OG0006996	DROME01798	SACKO_03142
OG0006997	DROME06801	SACKO_23615
OG0006998	DROME01960	SACKO_08038
OG0006999	DROME11377	SACKO_08484
OG0007000	DROME11064, DROME16292	SACKO_25797
OG0007001	DROME08011	SACKO_30491
OG0007002	DROME07791	SACKO_25761, SACKO_25783
OG0007003	DROME00287	SACKO_04932
OG0007005	DROME09757	SACKO_29350
OG0007007	DROME00847	SACKO_10810
OG0007009	DROME17681	SACKO_08522
OG0007010	DROME01605	SACKO_15717
OG0007011	DROME20885	SACKO_30640, SACKO_30612
OG0007012	DROME22023	SACKO_31857
OG0007013	DROME01987	SACKO_28712
OG0007014	DROME08628	SACKO_30465
OG0007015	DROME19728	SACKO_30224
OG0007016	DROME20048	SACKO_32125
OG0007017	DROME16395	SACKO_26693
OG0007018	DROME04944	SACKO_22032
OG0007022	DROME14811	SACKO_04163
OG0007023	DROME06431	SACKO_25489
OG0007024	DROME17667, DROME19376	SACKO_26052
OG0007025	DROME04842	SACKO_10243
OG0007027	DROME20714	SACKO_23731
OG0007028	DROME21651	SACKO_15050
OG0007029	DROME01489	SACKO_32173
OG0007030	DROME20793	SACKO_29671
OG0007032	DROME01322	SACKO_30433
OG0007033	DROME18841	SACKO_06084
OG0007034	DROME06058	SACKO_14166
OG0007035	DROME00441, DROME00440	SACKO_32713
OG0007036	DROME10185	SACKO_26758
OG0007037	DROME13026	SACKO_15416
OG0007039	DROME20966, DROME20965	SACKO_22213
OG0007040	DROME02611	SACKO_25776
OG0007041	DROME00583, DROME00582	SACKO_13275
OG0007042	DROME08739	SACKO_29304
OG0007043	DROME02534	SACKO_16636
OG0007044	DROME05564	SACKO_11609
OG0007045	DROME14367, DROME14366	SACKO_06007
OG0007046	DROME15728	SACKO_31329
OG0007047	DROME00193, DROME00194	SACKO_28516
OG0007048	DROME01791, DROME19143	SACKO_28782
OG0007049	DROME16917	SACKO_12577
OG0007050	DROME06887	SACKO_00112
OG0007051	DROME15152	SACKO_06185, SACKO_06192, SACKO_31218, SACKO_15137
OG0007053	DROME16115	SACKO_13932
OG0007054	DROME10899	SACKO_18200
OG0007055	DROME01836	SACKO_25420, SACKO_30832
OG0007056	DROME21912	SACKO_00713
OG0007057	DROME16884	SACKO_13231
OG0007058	DROME16980	SACKO_19922
OG0007059	DROME17512, DROME17511, DROME17513	SACKO_11009
OG0007061	DROME21168	SACKO_33581
OG0007062	DROME01875	SACKO_09547
OG0007063	DROME04000	SACKO_33318
OG0007068	DROME19884	SACKO_05837
OG0007069	DROME19398	SACKO_17925
OG0007073	DROME16763	SACKO_04610
OG0007074	DROME01655	SACKO_29343
OG0007075	DROME11946	SACKO_02014
OG0007081	DROME01767, DROME01766	SACKO_11465
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	SACKO_33313
OG0007083	DROME03474	SACKO_28525
OG0007084	DROME17683, DROME09532	SACKO_17427
OG0007089	DROME12957	SACKO_08418
OG0007090	DROME20794	SACKO_33532
OG0007091	DROME06753	SACKO_20838
OG0007092	DROME18902, DROME06271	SACKO_03845
OG0007093	DROME16944	SACKO_22444
OG0007095	DROME11360	SACKO_23495
OG0007097	DROME14761	SACKO_29405
OG0007098	DROME02756	SACKO_16364
OG0007099	DROME16425	SACKO_06122
OG0007100	DROME01519, DROME01520	SACKO_14090
OG0007103	DROME15968, DROME15969	SACKO_14137
OG0007106	DROME13665	SACKO_10813
OG0007107	DROME06221	SACKO_33356
OG0007112	DROME21664, DROME21665	SACKO_08725
OG0007113	DROME08212	SACKO_02848
OG0007114	DROME08700	SACKO_26820
OG0007116	DROME18939	SACKO_02239
OG0007117	DROME09414	SACKO_02391
OG0007118	DROME16742	SACKO_25201
OG0007119	DROME02006	SACKO_25634
OG0007120	DROME12932	SACKO_14961
OG0007121	DROME14887	SACKO_15333
OG0007124	DROME19157	SACKO_01895
OG0007125	DROME00216	SACKO_07204
OG0007126	DROME01679	SACKO_06089
OG0007127	DROME14552	SACKO_10394
OG0007128	DROME09591	SACKO_24044
OG0007129	DROME09207, DROME09208	SACKO_30192
OG0007130	DROME03247	SACKO_32058
OG0007131	DROME17642	SACKO_20356
OG0007132	DROME04510	SACKO_28911
OG0007134	DROME13786, DROME13787	SACKO_04090, SACKO_04099
OG0007136	DROME06497	SACKO_32443
OG0007137	DROME08116	SACKO_25595, SACKO_25596
OG0007138	DROME13828	SACKO_09225
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	SACKO_05472
OG0007140	DROME15375, DROME15374	SACKO_27577
OG0007143	DROME02690	SACKO_00838
OG0007144	DROME12565, DROME12567, DROME12566	SACKO_09057
OG0007145	DROME13245	SACKO_10133, SACKO_30883
OG0007146	DROME11547	SACKO_33294
OG0007147	DROME17710	SACKO_04639
OG0007150	DROME13333	SACKO_30213
OG0007151	DROME07790	SACKO_10702, SACKO_10705
OG0007153	DROME14766	SACKO_33991
OG0007154	DROME05203	SACKO_12031
OG0007158	DROME10619	SACKO_10668
OG0007160	DROME04948	SACKO_19931
OG0007163	DROME03396	SACKO_09049
OG0007164	DROME07185, DROME07184	SACKO_06008
OG0007165	DROME14270	SACKO_23160
OG0007166	DROME05148, DROME04552	SACKO_00991
OG0007171	DROME12461	SACKO_14599
OG0007173	DROME02748	SACKO_33101
OG0007174	DROME04393	SACKO_28329
OG0007175	DROME21360	SACKO_33520
OG0007176	DROME06904	SACKO_13690
OG0007177	DROME20944	SACKO_16283
OG0007178	DROME03988	SACKO_09618
OG0007180	DROME20745	SACKO_16530
OG0007181	DROME05345	SACKO_31454
OG0007183	DROME07166	SACKO_20614
OG0007184	DROME21036, DROME17546	SACKO_14227
OG0007186	DROME00062	SACKO_09431
OG0007187	DROME15404	SACKO_18535
OG0007188	DROME20960	SACKO_08000
OG0007189	DROME05467	SACKO_10644
OG0007190	DROME16734	SACKO_21385
OG0007191	DROME03633	SACKO_04254
OG0007192	DROME21735	SACKO_32927
OG0007198	DROME19511, DROME19512	SACKO_16848
OG0007199	DROME11470, DROME11469	SACKO_11812
OG0007200	DROME00880, DROME00879	SACKO_18551
OG0007201	DROME18595	SACKO_28668
OG0007209	DROME20678	SACKO_30174
OG0007213	DROME01745, DROME01746	SACKO_28190
OG0007248	DROME21365	SACKO_27874
OG0007251	DROME21854	SACKO_12297
OG0007253	DROME00305	SACKO_26804
OG0007254	DROME17212, DROME17211	SACKO_20296
OG0007256	DROME15121	SACKO_27202
OG0007258	DROME03306	SACKO_02451
OG0007260	DROME22107	SACKO_10789
OG0007261	DROME07070	SACKO_25008
OG0007264	DROME04401	SACKO_19011
OG0007266	DROME03348	SACKO_05789
OG0007267	DROME07785	SACKO_19715
OG0007269	DROME10599	SACKO_20712
OG0007271	DROME10780, DROME10781	SACKO_18099
OG0007274	DROME13219	SACKO_28207
OG0007275	DROME08181	SACKO_02847
OG0007279	DROME12978, DROME12980, DROME12979	SACKO_11089
OG0007280	DROME20512	SACKO_25255
OG0007281	DROME11415, DROME11416	SACKO_22381
OG0007282	DROME02027	SACKO_29535
OG0007288	DROME07470	SACKO_06459
OG0007291	DROME13803	SACKO_04875
OG0007292	DROME04984	SACKO_32636
OG0007296	DROME06821	SACKO_28513
OG0007298	DROME03253	SACKO_20404
OG0007299	DROME20621	SACKO_21476
OG0007300	DROME05437	SACKO_30319
OG0007301	DROME00949	SACKO_17413
OG0007302	DROME10695	SACKO_14579
OG0007303	DROME16338	SACKO_09372
OG0007304	DROME05565	SACKO_08660, SACKO_17525
OG0007305	DROME06380	SACKO_26897
OG0007306	DROME09353	SACKO_18914
OG0007307	DROME21844	SACKO_04769
OG0007309	DROME00052	SACKO_11958
OG0007312	DROME15097	SACKO_16657
OG0007313	DROME10641	SACKO_05604
OG0007316	DROME03218	SACKO_07774
OG0007317	DROME05767	SACKO_26981
OG0007319	DROME02096	SACKO_25268
OG0007321	DROME14886	SACKO_15330
OG0007322	DROME01656	SACKO_21358
OG0007323	DROME06979	SACKO_32999
OG0007325	DROME00772	SACKO_13504
OG0007327	DROME08891	SACKO_17831
OG0007330	DROME06616	SACKO_30586
OG0007331	DROME00081	SACKO_27716
OG0007332	DROME15822	SACKO_18761
OG0007333	DROME16724	SACKO_32006
OG0007334	DROME14550	SACKO_00762, SACKO_00753
OG0007335	DROME20744	SACKO_12354
OG0007336	DROME19792	SACKO_09463
OG0007339	DROME15967	SACKO_24568
OG0007340	DROME01190	SACKO_03946
OG0007341	DROME11695	SACKO_17570
OG0007342	DROME20920, DROME20921	SACKO_14494
OG0007343	DROME05240	SACKO_25659
OG0007344	DROME20098	SACKO_07280
OG0007345	DROME03586	SACKO_31848
OG0007347	DROME13215	SACKO_30253
OG0007349	DROME04078	SACKO_10188
OG0007351	DROME10598	SACKO_11196
OG0007352	DROME21703	SACKO_07748
OG0007354	DROME05477, DROME05476	SACKO_06474
OG0007355	DROME17231	SACKO_03780
OG0007356	DROME08592	SACKO_16209
OG0007357	DROME00169	SACKO_11982
OG0007359	DROME19146	SACKO_13450
OG0007360	DROME19459	SACKO_02884
OG0007361	DROME13934	SACKO_22476
OG0007363	DROME13676	SACKO_14533
OG0007364	DROME21809	SACKO_04078
OG0007365	DROME04793	SACKO_20999
OG0007366	DROME08151	SACKO_15845
OG0007367	DROME04903	SACKO_27045
OG0007368	DROME12399	SACKO_03601
OG0007370	DROME03968	SACKO_19093
OG0007371	DROME02186	SACKO_13724
OG0007374	DROME19817, DROME06981, DROME06980	SACKO_12783
OG0007375	DROME20148	SACKO_13685
OG0007376	DROME12395	SACKO_30158
OG0007377	DROME11841	SACKO_03931
OG0007378	DROME12005	SACKO_28900
OG0007379	DROME14877	SACKO_02167
OG0007382	DROME00478	SACKO_05172
OG0007383	DROME15992, DROME15994, DROME15993	SACKO_33853
OG0007385	DROME05965	SACKO_04570
OG0007386	DROME08936	SACKO_01652
OG0007387	DROME11857	SACKO_09468
